ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5d8b-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
875401.09,15.39,2.7,518717.42,9.12
875670.62,15.4,2.7,518741.72,9.12
875302.1,15.39,2.7,518695.11,9.12
875108.59,15.39,2.7,518523.23,9.12
874093.2,15.39,2.7,518039.76,9.12
873924.21,15.39,2.7,517844.71,9.12
873730.7,15.39,2.7,517775.56,9.12
873561.71,15.39,2.7,517583.21,9.12
873556.97,15.39,2.7,517696.92,9.12
873556.97,15.39,2.7,517696.92,9.12
873387.98,15.39,2.7,517572.55,9.12
873796.03,15.4,2.71,518061.32,9.13
873627.04,15.4,2.71,517863.71,9.13
873264.54,15.4,2.71,517599.52,9.13
873517.83,15.41,2.71,517981.49,9.14
873348.84,15.41,2.71,517789.13,9.13
873155.33,15.41,2.71,517717.29,9.13
872986.34,15.41,2.71,517519.68,9.13
872619.54,15.4,2.71,517151.13,9.13
872426.03,15.4,2.71,517084.54,9.13
872257.04,15.4,2.71,516960.17,9.13
871947.58,15.4,2.7,516585.6,9.12
871942.84,15.4,2.71,516610.43,9.12
871773.85,15.4,2.7,516503.25,9.12
871580.34,15.4,2.7,516346.24,9.12
871739.35,15.4,2.71,516319.29,9.12
871545.84,15.4,2.71,516365.62,9.12
871376.85,15.4,2.71,516173.26,9.12
871183.34,15.4,2.71,516101.43,9.12
871203.11,15.4,2.71,516096.69,9.12
871009.6,15.4,2.71,516023.1,9.12
871279.14,15.41,2.71,516048.87,9.13
870900.61,15.4,2.71,515829.49,9.12
871126.38,15.41,2.72,516235.13,9.13
870957.39,15.41,2.71,516040.46,9.13
870763.88,15.41,2.71,515970.94,9.13
870763.88,15.41,2.71,515970.94,9.13
870976.9,15.41,2.72,515800.63,9.13
870783.39,15.41,2.72,516084.77,9.13
870783.39,15.41,2.72,516084.77,9.13
870463.39,15.41,2.71,515764.77,9.13
870463.39,15.41,2.71,515764.77,9.13
870732.93,15.41,2.72,515789.07,9.13
870539.42,15.41,2.72,515871.83,9.13
870160.89,15.41,2.71,515560.58,9.13
870180.67,15.41,2.72,515555.83,9.13
870180.67,15.41,2.72,515555.83,9.13
869987.16,15.41,2.72,515482.1,9.13
870256.69,15.41,2.72,515507.87,9.13
870251.95,15.42,2.72,515722.25,9.14
870082.96,15.42,2.72,515527.2,9.13
869889.45,15.42,2.72,515458.06,9.13
869600.17,15.41,2.72,515171.83,9.13
869221.65,15.41,2.71,514911.63,9.13
868206.26,15.41,2.72,514428.15,9.13
868037.27,15.41,2.72,514320.97,9.13
867843.76,15.41,2.72,514163.96,9.13
867685.0,15.41,2.71,514008.41,9.13
867516.01,15.41,2.71,513813.73,9.12
867761.02,15.41,2.72,514183.39,9.13
867761.02,15.41,2.72,514183.39,9.13
867592.03,15.41,2.72,514059.99,9.13
867587.29,15.41,2.72,514083.84,9.13
867418.3,15.41,2.72,513976.66,9.13
867224.79,15.41,2.72,513819.65,9.13
866926.79,15.41,2.72,513566.07,9.13
866757.8,15.41,2.72,513368.47,9.13
866564.29,15.41,2.71,513301.88,9.13
866395.3,15.41,2.71,513104.27,9.12
865744.34,15.41,2.71,512690.08,9.12
865744.34,15.41,2.71,512690.08,9.12
865550.83,15.41,2.71,512623.49,9.12
864535.44,15.41,2.72,512140.02,9.13
864535.44,15.41,2.72,512140.02,9.13
863884.48,15.41,2.72,511725.82,9.13
863715.49,15.41,2.72,511602.42,9.13
863521.98,15.41,2.72,511461.63,9.13
863352.99,15.41,2.72,511337.26,9.13
863159.48,15.41,2.71,511197.44,9.12
863179.26,15.41,2.72,511192.7,9.13
862528.3,15.41,2.72,510778.5,9.12
862523.55,15.41,2.72,510848.35,9.13
862354.56,15.41,2.72,510655.99,9.13
862124.68,15.41,2.72,510398.81,9.12
861931.17,15.41,2.71,510326.97,9.12
861762.18,15.41,2.71,510129.36,9.12
861568.67,15.41,2.71,510062.78,9.12
861399.68,15.41,2.71,509938.4,9.12
861206.17,15.4,2.71,509798.58,9.12
861037.18,15.4,2.71,509691.4,9.12
860843.67,15.4,2.71,509534.39,9.12
860674.68,15.4,2.71,509339.71,9.12
860674.68,15.4,2.71,509339.71,9.12
860481.17,15.4,2.71,509270.19,9.12
860312.18,15.4,2.71,509075.52,9.11
860307.43,15.4,2.71,509191.55,9.12
860138.44,15.4,2.71,508999.19,9.12
859944.93,15.4,2.71,508927.36,9.12
859944.93,15.4,2.71,508927.36,9.12
859944.93,15.4,2.71,508927.36,9.12
859775.94,15.4,2.71,508735.0,9.11
859455.94,15.4,2.71,508415.0,9.11
859455.94,15.4,2.71,508415.0,9.11
859451.2,15.4,2.71,508529.03,9.11
859109.19,15.4,2.7,508191.01,9.11
858940.2,15.4,2.7,508083.82,9.11
858746.69,15.39,2.7,507926.81,9.11
858746.69,15.39,2.7,507926.81,9.11
858905.7,15.4,2.71,507899.86,9.11
858712.19,15.4,2.71,507946.2,9.11
858543.2,15.4,2.71,507839.01,9.11
858349.69,15.4,2.71,507682.0,9.11
858180.7,15.4,2.7,507557.63,9.11
857987.19,15.4,2.7,507417.81,9.11
857818.2,15.4,2.7,507225.45,9.1
857818.2,15.4,2.7,507225.45,9.1
857624.69,15.4,2.7,507153.61,9.1
857455.7,15.4,2.7,507029.24,9.1
857262.19,15.39,2.7,506889.42,9.1
857093.2,15.39,2.7,506782.23,9.1
857093.2,15.39,2.7,506782.23,9.1
856077.81,15.4,2.71,506324.27,9.11
855884.3,15.4,2.71,506167.26,9.11
855715.31,15.4,2.7,506060.08,9.11
855849.8,15.4,2.71,506186.64,9.11
855551.8,15.4,2.7,505933.07,9.11
855571.58,15.4,2.71,505928.33,9.11
855378.07,15.4,2.71,505833.53,9.11
855647.6,15.41,2.71,505859.3,9.11
855454.09,15.4,2.71,506008.5,9.11
855285.1,15.4,2.71,505810.89,9.11
855091.59,15.4,2.71,505744.31,9.11
854922.6,15.4,2.71,505620.91,9.11
854922.6,15.4,2.71,505620.91,9.11
855111.1,15.41,2.72,505858.26,9.11
854942.11,15.41,2.72,505751.08,9.11
854748.6,15.41,2.71,505594.07,9.11
854579.61,15.41,2.71,505401.71,9.11
854386.1,15.41,2.71,505329.88,9.11
854545.11,15.41,2.72,505302.93,9.11
854351.6,15.41,2.72,505388.08,9.12
854182.61,15.41,2.72,505191.23,9.11
853989.1,15.41,2.72,505123.88,9.11
853989.1,15.41,2.72,505123.88,9.11
853820.11,15.41,2.72,504926.28,9.11
853451.59,15.4,2.71,504557.11,9.11
853258.08,15.4,2.71,504490.52,9.11
853089.09,15.4,2.71,504367.12,9.11
853334.1,15.41,2.72,504597.58,9.11
853353.88,15.41,2.72,504592.84,9.11
853160.37,15.41,2.72,504519.1,9.11
853160.37,15.41,2.72,504519.1,9.11
852991.38,15.41,2.72,504324.42,9.11
852797.87,15.41,2.72,504254.91,9.11
852499.87,15.4,2.71,504001.33,9.11
852201.87,15.4,2.71,503708.94,9.1
852032.88,15.4,2.71,503601.75,9.1
852028.14,15.4,2.71,503609.39,9.1
851859.15,15.4,2.71,503502.21,9.1
851665.64,15.4,2.71,503345.2,9.1
851496.65,15.4,2.71,503221.8,9.1
851118.12,15.4,2.7,502910.54,9.1
850924.62,15.39,2.7,502769.75,9.1
850755.62,15.39,2.7,502572.14,9.09
850755.62,15.39,2.7,502572.14,9.09
850562.12,15.39,2.7,502505.56,9.09
850581.89,15.4,2.7,502500.82,9.1
850388.38,15.4,2.7,502426.91,9.1
850547.39,15.4,2.71,502399.96,9.1
850353.88,15.4,2.71,502485.12,9.1
850184.89,15.4,2.71,502292.76,9.1
849886.89,15.39,2.7,502000.36,9.09
848871.51,15.4,2.71,501516.89,9.1
848220.55,15.4,2.71,501102.7,9.1
848215.8,15.4,2.71,501216.73,9.1
848046.81,15.4,2.71,501093.33,9.1
847853.3,15.4,2.71,500952.53,9.1
846837.92,15.4,2.71,500469.06,9.1
845822.53,15.41,2.71,499985.59,9.11
845842.31,15.41,2.72,499980.85,9.11
845837.57,15.41,2.72,500050.7,9.11
844822.18,15.42,2.72,499567.23,9.12
844841.96,15.42,2.73,499562.49,9.12
844648.45,15.42,2.73,499489.43,9.12
844861.47,15.42,2.73,499319.12,9.12
844667.96,15.42,2.73,499603.38,9.12
844375.95,15.42,2.73,499315.23,9.12
844534.96,15.42,2.73,499288.28,9.12
844760.73,15.43,2.74,499808.32,9.13
844468.72,15.42,2.73,499520.17,9.12
844468.72,15.42,2.73,499520.17,9.12
844468.72,15.42,2.73,499520.17,9.12
844738.25,15.43,2.74,499544.47,9.12
844738.25,15.43,2.74,499544.47,9.12
844733.51,15.43,2.74,499760.32,9.13
844371.01,15.43,2.74,499496.13,9.13
844202.02,15.43,2.74,499303.77,9.13
843823.49,15.43,2.73,499043.57,9.12
844068.51,15.43,2.74,499342.99,9.13
843689.98,15.43,2.73,499031.73,9.12
843709.76,15.43,2.74,499026.99,9.13
843516.25,15.43,2.74,498932.19,9.13
843347.26,15.43,2.74,498737.14,9.12
843347.26,15.43,2.74,498737.14,9.12
843153.75,15.43,2.73,498668.0,9.12
842138.37,15.43,2.74,498184.53,9.13
842158.14,15.43,2.74,498179.78,9.13
842153.4,15.44,2.74,498249.64,9.13
841984.41,15.44,2.74,498054.96,9.13
841790.9,15.43,2.74,497985.44,9.13
842003.92,15.44,2.75,497815.13,9.13
842003.92,15.44,2.75,497815.13,9.13
841999.18,15.44,2.75,498285.0,9.14
841999.18,15.44,2.75,498285.0,9.14
840983.79,15.45,2.75,497801.53,9.14
841142.8,15.45,2.76,497774.58,9.14
840949.29,15.45,2.76,497820.91,9.15
840651.29,15.45,2.75,497567.34,9.14
840482.3,15.45,2.75,497460.15,9.14
840735.59,15.45,2.76,497751.7,9.15
840566.6,15.45,2.76,497559.34,9.15
840189.8,15.45,2.75,497180.79,9.14
840434.82,15.45,2.76,497548.12,9.15
840434.82,15.45,2.76,497548.12,9.15
840072.32,15.45,2.76,497283.92,9.15
839850.21,15.45,2.76,497099.9,9.14
839681.22,15.45,2.75,496903.05,9.14
839487.71,15.45,2.75,496835.7,9.14
839507.49,15.45,2.76,496830.96,9.14
839502.75,15.45,2.76,496900.81,9.15
839223.18,15.45,2.75,496617.9,9.14
839054.19,15.45,2.75,496510.71,9.14
839054.19,15.45,2.75,496510.71,9.14
839049.45,15.45,2.76,496518.35,9.14
838880.46,15.45,2.76,496326.0,9.14
838686.95,15.45,2.76,496254.16,9.14
838706.73,15.45,2.76,496249.42,9.14
838951.74,15.46,2.76,496494.31,9.15
838782.75,15.46,2.76,496301.95,9.15
838404.23,15.45,2.76,496041.75,9.14
837388.84,15.45,2.76,495583.79,9.15
837384.1,15.46,2.76,495697.5,9.15
837215.11,15.46,2.76,495590.32,9.15
837215.11,15.46,2.76,495590.32,9.15
837021.6,15.46,2.76,495433.31,9.15
837021.6,15.46,2.76,495433.31,9.15
836813.6,15.45,2.76,495134.76,9.14
836813.6,15.45,2.76,495134.76,9.14
836644.61,15.45,2.76,494940.09,9.14
836639.87,15.45,2.76,495056.12,9.14
836470.88,15.45,2.76,494863.76,9.14
836605.37,15.46,2.77,495114.32,9.15
836625.14,15.46,2.77,495109.58,9.15
836620.4,15.46,2.77,495179.43,9.15
836451.41,15.46,2.77,495055.06,9.15
836257.9,15.46,2.77,494915.24,9.15
836257.9,15.46,2.77,494915.24,9.15
836257.9,15.46,2.77,494915.24,9.15
835242.52,15.47,2.77,494431.77,9.16
834944.52,15.46,2.77,494139.37,9.15
834624.52,15.46,2.76,493819.37,9.15
834335.24,15.45,2.76,493610.63,9.14
834043.23,15.45,2.76,493289.52,9.14
834063.0,15.45,2.76,493284.78,9.14
834308.02,15.46,2.76,493529.67,9.14
834139.03,15.46,2.76,493422.49,9.14
833488.07,15.46,2.76,493008.29,9.14
833294.56,15.46,2.76,492851.28,9.14
833125.57,15.46,2.76,492654.44,9.14
832932.06,15.45,2.76,492587.09,9.14
833182.35,15.46,2.77,492419.45,9.14
833316.84,15.46,2.77,493080.18,9.15
833086.95,15.46,2.77,492967.81,9.15
832917.96,15.46,2.77,492770.97,9.15
832724.45,15.46,2.77,492703.62,9.15
832555.46,15.46,2.77,492579.25,9.15
832361.95,15.46,2.77,492439.42,9.15
832361.95,15.46,2.77,492439.42,9.15
832381.72,15.46,2.77,492434.68,9.15
832626.74,15.47,2.78,492679.58,9.15
832626.74,15.47,2.78,492679.58,9.15
832418.74,15.46,2.77,492381.03,9.15
832249.75,15.46,2.77,492257.63,9.15
832056.24,15.46,2.77,492116.84,9.15
831854.4,15.46,2.77,491989.32,9.14
831685.41,15.46,2.77,491882.14,9.14
830670.02,15.46,2.77,491424.17,9.15
830670.02,15.46,2.77,491424.17,9.15
830390.46,15.46,2.77,491262.7,9.15
830196.95,15.46,2.77,491105.69,9.15
830196.95,15.46,2.77,491105.69,9.15
830027.96,15.46,2.77,490913.33,9.14
829834.45,15.46,2.77,490841.5,9.14
830103.98,15.47,2.77,490867.27,9.15
829725.46,15.46,2.77,490647.88,9.14
829720.72,15.46,2.77,490821.45,9.15
829740.49,15.46,2.77,490816.7,9.15
829546.98,15.46,2.77,490721.9,9.15
829377.99,15.46,2.77,490529.55,9.15
829184.48,15.46,2.77,490457.71,9.15
829015.49,15.46,2.77,490334.31,9.15
828821.98,15.46,2.77,490193.52,9.14
828841.76,15.46,2.77,490188.77,9.15
828976.25,15.47,2.78,490366.84,9.15
829135.26,15.47,2.78,490339.89,9.15
829380.27,15.48,2.79,490719.07,9.16
829593.29,15.49,2.79,490548.76,9.16
829214.77,15.48,2.79,490313.24,9.15
829021.26,15.48,2.79,490597.38,9.16
829234.28,15.48,2.79,490427.07,9.16
829234.28,15.48,2.79,490427.07,9.16
829040.77,15.48,2.79,490712.06,9.16
828871.78,15.48,2.79,490588.66,9.16
828871.78,15.48,2.79,490588.66,9.16
828678.27,15.48,2.79,490447.87,9.16
828678.27,15.48,2.79,490447.87,9.16
828509.28,15.48,2.79,490340.68,9.16
828315.77,15.48,2.79,490183.67,9.16
828335.54,15.48,2.79,490178.93,9.16
828580.56,15.49,2.8,490423.83,9.17
828739.57,15.5,2.8,490396.88,9.17
828739.57,15.5,2.8,490396.88,9.17
828546.06,15.49,2.8,490482.03,9.17
828248.06,15.49,2.8,490191.12,9.17
828248.06,15.49,2.8,490191.12,9.17
827950.06,15.49,2.79,489898.72,9.16
827587.56,15.48,2.79,489634.53,9.16
827587.56,15.48,2.79,489634.53,9.16
827587.56,15.48,2.79,489634.53,9.16
827587.56,15.48,2.79,489634.53,9.16
827418.57,15.48,2.79,489527.34,9.16
827040.04,15.48,2.79,489267.14,9.16
827035.3,15.48,2.79,489274.79,9.16
827248.32,15.49,2.79,489104.48,9.16
827054.81,15.49,2.79,489388.62,9.16
827267.83,15.49,2.8,489218.31,9.16
827263.09,15.49,2.8,489688.18,9.17
827094.1,15.49,2.8,489490.57,9.17
826900.59,15.49,2.8,489423.98,9.17
826741.95,15.49,2.8,489292.0,9.17
827019.76,15.5,2.8,489194.7,9.17
826826.25,15.5,2.8,489476.36,9.17
826596.89,15.49,2.8,489217.32,9.17
826427.9,15.49,2.8,489024.96,9.17
826234.39,15.49,2.8,488953.12,9.17
826065.4,15.49,2.8,488758.07,9.17
825702.9,15.49,2.8,488493.88,9.16
825509.39,15.49,2.8,488424.73,9.16
825340.4,15.49,2.8,488232.38,9.16
825048.39,15.48,2.79,487943.5,9.16
824854.88,15.48,2.79,487871.67,9.16
823839.49,15.49,2.8,487388.19,9.16
822824.11,15.49,2.8,486904.72,9.17
822843.88,15.5,2.8,486899.98,9.17
822650.37,15.49,2.8,486805.18,9.17
822432.94,15.49,2.8,486615.67,9.17
822273.98,15.49,2.8,486459.42,9.16
822293.75,15.49,2.8,486454.68,9.16
822100.24,15.49,2.8,486359.87,9.16
821882.81,15.49,2.79,486148.65,9.16
821724.04,15.48,2.79,485994.51,9.16
821555.05,15.48,2.79,485887.32,9.16
821361.54,15.48,2.79,485730.31,9.16
821192.55,15.48,2.79,485606.91,9.16
820999.04,15.48,2.79,485466.12,9.16
820830.05,15.48,2.79,485268.51,9.15
820636.54,15.48,2.79,485201.92,9.15
820467.55,15.48,2.79,485077.55,9.15
820274.04,15.48,2.79,484937.73,9.15
819982.03,15.48,2.78,484649.71,9.15
819813.04,15.48,2.78,484542.52,9.15
819808.3,15.48,2.79,484550.17,9.15
819808.3,15.48,2.79,484550.17,9.15
820077.83,15.48,2.79,484575.94,9.15
820073.09,15.49,2.79,484790.32,9.16
819904.1,15.49,2.79,484666.92,9.15
819710.59,15.49,2.79,484526.12,9.15
819710.59,15.49,2.79,484526.12,9.15
819541.6,15.49,2.79,484333.77,9.15
819348.09,15.48,2.79,484261.93,9.15
819179.1,15.48,2.79,484154.74,9.15
819174.36,15.49,2.79,484162.39,9.15
819005.37,15.49,2.79,484038.01,9.15
818797.37,15.48,2.79,483903.24,9.15
818603.86,15.48,2.79,483763.41,9.15
818434.87,15.48,2.79,483656.23,9.15
817419.48,15.49,2.79,483172.76,9.15
817419.48,15.49,2.79,483172.76,9.15
817040.96,15.48,2.79,482912.56,9.15
816847.45,15.48,2.79,482755.55,9.15
816644.27,15.48,2.78,482533.51,9.14
816475.28,15.48,2.78,482409.14,9.14
816133.27,15.47,2.78,482044.7,9.14
815939.76,15.47,2.78,481904.88,9.14
815770.77,15.47,2.78,481780.5,9.14
815770.77,15.47,2.78,481780.5,9.14
815766.03,15.47,2.78,481805.33,9.14
815403.53,15.47,2.78,481541.14,9.14
815423.31,15.47,2.78,481536.4,9.14
815229.8,15.47,2.78,481441.6,9.14
815060.81,15.47,2.78,481334.41,9.14
814867.3,15.47,2.78,481177.4,9.14
814698.31,15.47,2.78,480985.05,9.13
814693.56,15.47,2.78,481099.08,9.14
814693.56,15.47,2.78,481099.08,9.14
814524.57,15.47,2.78,480901.47,9.14
814331.06,15.47,2.78,480834.88,9.14
814162.07,15.47,2.78,480637.28,9.13
813968.56,15.47,2.78,480570.69,9.13
813799.57,15.47,2.78,480463.5,9.13
813799.57,15.47,2.78,480463.5,9.13
813606.06,15.47,2.78,480306.5,9.13
813437.07,15.47,2.78,480183.1,9.13
813437.07,15.47,2.78,480183.1,9.13
813625.57,15.48,2.78,480420.45,9.14
813895.11,15.48,2.79,480446.22,9.14
813244.14,15.48,2.79,480032.03,9.14
812865.62,15.48,2.78,479812.65,9.14
812860.88,15.48,2.79,479986.21,9.14
812691.89,15.48,2.79,479788.6,9.14
812936.9,15.48,2.79,480161.18,9.15
812568.38,15.48,2.79,479792.01,9.14
812399.39,15.48,2.79,479597.34,9.14
812205.88,15.48,2.79,479527.82,9.14
812225.65,15.48,2.79,479523.08,9.14
812032.14,15.48,2.79,479449.18,9.14
812051.92,15.48,2.79,479444.43,9.14
811858.41,15.48,2.79,479349.63,9.14
811689.42,15.48,2.79,479157.28,9.14
811684.68,15.48,2.79,479270.99,9.14
811684.68,15.48,2.79,479270.99,9.14
811704.45,15.49,2.79,479266.25,9.14
811362.44,15.48,2.79,478928.1,9.14
811168.94,15.48,2.79,478833.3,9.14
810999.94,15.48,2.79,478726.11,9.14
810999.94,15.48,2.79,478726.11,9.14
810999.94,15.48,2.79,478726.11,9.14
810806.44,15.48,2.79,478569.1,9.14
811075.97,15.49,2.79,478593.4,9.14
810882.46,15.49,2.79,478744.08,9.14
810713.47,15.49,2.79,478546.47,9.14
810708.73,15.49,2.8,478644.53,9.14
810539.74,15.49,2.79,478447.69,9.14
810309.85,15.48,2.79,478190.5,9.14
810305.11,15.49,2.79,478308.87,9.14
810324.88,15.49,2.8,478304.13,9.14
809309.5,15.49,2.8,477820.66,9.15
809115.99,15.49,2.8,477746.75,9.15
809393.8,15.5,2.81,477649.45,9.15
809164.43,15.5,2.8,477838.27,9.15
809409.45,15.5,2.81,478049.34,9.16
808758.49,15.5,2.81,477635.15,9.15
808589.5,15.5,2.81,477438.3,9.15
808200.97,15.49,2.8,477133.62,9.15
808007.46,15.49,2.8,477066.27,9.15
807838.47,15.49,2.8,476871.6,9.15
808176.21,15.5,2.81,477347.58,9.16
808195.99,15.5,2.81,477342.84,9.16
808195.99,15.5,2.81,477342.84,9.16
808002.48,15.5,2.81,477248.04,9.16
807833.49,15.5,2.81,477053.36,9.16
807639.98,15.5,2.81,476983.85,9.16
807659.75,15.51,2.81,476979.11,9.16
807466.25,15.5,2.81,476884.3,9.16
807466.25,15.5,2.81,476884.3,9.16
807152.43,15.5,2.81,476528.31,9.15
806983.44,15.5,2.81,476404.91,9.15
806789.93,15.5,2.81,476264.12,9.15
806620.94,15.5,2.81,476140.72,9.15
806427.43,15.5,2.81,475999.93,9.15
806696.96,15.5,2.81,476024.23,9.15
806318.44,15.5,2.81,475806.31,9.15
806563.45,15.5,2.81,476232.86,9.15
806813.74,15.51,2.82,476065.22,9.15
806620.23,15.51,2.82,476386.93,9.16
806251.71,15.5,2.81,476019.8,9.15
806251.71,15.5,2.81,476019.8,9.15
806082.72,15.5,2.81,475895.43,9.15
805889.21,15.5,2.81,475755.61,9.15
805720.22,15.5,2.81,475648.42,9.15
805715.48,15.51,2.81,475656.07,9.15
805546.49,15.51,2.81,475458.46,9.15
805352.98,15.5,2.81,475391.87,9.15
804702.01,15.5,2.81,474977.68,9.15
804979.82,15.51,2.82,475161.16,9.16
804786.31,15.51,2.82,475121.57,9.16
804617.32,15.51,2.82,474926.52,9.15
804423.81,15.51,2.82,474857.37,9.16
804254.82,15.51,2.82,474733.97,9.15
803239.44,15.51,2.82,474250.5,9.16
803045.93,15.51,2.82,474109.71,9.16
802876.94,15.51,2.82,473912.1,9.16
802683.43,15.51,2.82,473845.51,9.16
802306.63,15.51,2.81,473507.43,9.15
801655.67,15.5,2.81,473093.23,9.15
801486.68,15.5,2.81,472969.83,9.15
801269.24,15.5,2.81,472757.73,9.15
801075.73,15.5,2.81,472616.94,9.14
801345.27,15.51,2.81,472642.71,9.15
801151.76,15.51,2.81,472791.91,9.15
800789.26,15.51,2.81,472527.72,9.15
800620.27,15.5,2.81,472403.35,9.15
800615.52,15.51,2.81,472428.18,9.15
800237.0,15.5,2.81,472049.01,9.14
800068.01,15.5,2.81,471941.82,9.14
799874.5,15.5,2.81,471784.81,9.14
799657.06,15.5,2.8,471595.3,9.14
799488.07,15.5,2.8,471488.11,9.14
799294.56,15.5,2.8,471331.11,9.14
799125.57,15.5,2.8,471133.5,9.14
799120.83,15.5,2.81,471252.46,9.14
798951.84,15.5,2.81,471129.06,9.14
797936.46,15.5,2.81,470645.59,9.14
797931.71,15.5,2.81,470669.45,9.15
797951.49,15.51,2.81,470664.71,9.15
797757.98,15.51,2.81,470569.91,9.15
797777.76,15.51,2.82,470565.16,9.15
797126.8,15.51,2.82,470150.97,9.15
796933.29,15.51,2.82,470077.07,9.15
796764.3,15.51,2.82,469953.67,9.15
796570.79,15.51,2.81,469812.87,9.15
796412.02,15.5,2.81,469654.11,9.14
795761.06,15.5,2.81,469239.91,9.14
795592.07,15.5,2.81,469132.72,9.14
795817.84,15.51,2.82,469393.98,9.15
796087.37,15.52,2.82,469418.28,9.15
795893.86,15.52,2.82,469568.96,9.15
795594.58,15.51,2.82,469270.69,9.15
795753.59,15.52,2.82,469243.74,9.15
795942.09,15.52,2.83,469725.14,9.16
795773.1,15.52,2.83,469601.74,9.16
795768.36,15.52,2.83,469646.5,9.16
795768.36,15.52,2.83,469646.5,9.16
795599.37,15.52,2.83,469539.31,9.16
795405.86,15.52,2.83,469382.3,9.16
795405.86,15.52,2.83,469382.3,9.16
795236.87,15.52,2.83,469189.95,9.16
794858.34,15.52,2.82,468810.78,9.15
794664.83,15.51,2.82,468738.94,9.15
794664.83,15.51,2.82,468738.94,9.15
794915.12,15.52,2.83,468571.3,9.15
793899.74,15.53,2.83,468087.83,9.15
794144.75,15.53,2.84,468847.21,9.17
793975.76,15.53,2.84,468654.85,9.17
794220.78,15.54,2.85,469022.19,9.18
793205.39,15.54,2.85,468538.72,9.18
793036.4,15.54,2.85,468431.53,9.18
793031.66,15.54,2.85,468439.17,9.18
793031.66,15.54,2.85,468439.17,9.18
793051.43,15.55,2.86,468434.43,9.18
793051.43,15.55,2.86,468434.43,9.18
792682.91,15.54,2.85,468065.26,9.18
792489.4,15.54,2.85,467992.2,9.18
792320.41,15.54,2.85,467868.8,9.18
792508.91,15.55,2.85,468106.16,9.18
792339.92,15.55,2.85,467998.97,9.18
792146.41,15.55,2.85,467841.96,9.18
791951.08,15.54,2.85,467618.45,9.18
791300.12,15.54,2.85,467204.26,9.18
791141.35,15.54,2.85,467050.11,9.17
790762.82,15.53,2.84,466604.63,9.17
790593.83,15.53,2.84,466407.02,9.16
790400.32,15.53,2.84,466340.44,9.16
790420.1,15.53,2.84,466335.69,9.17
790226.59,15.53,2.84,466240.89,9.17
790057.6,15.53,2.84,466117.49,9.16
789864.09,15.53,2.84,465976.7,9.16
790023.1,15.54,2.85,465949.75,9.16
790268.11,15.54,2.85,466328.93,9.17
790268.11,15.54,2.85,466328.93,9.17
790099.12,15.54,2.85,466131.32,9.17
789905.61,15.54,2.85,466064.73,9.17
789616.34,15.54,2.85,465844.28,9.17
789447.34,15.54,2.85,465720.88,9.17
789442.6,15.54,2.85,465744.74,9.17
789273.61,15.54,2.85,465621.34,9.17
789273.61,15.54,2.85,465621.34,9.17
788895.09,15.53,2.84,465385.82,9.16
789140.1,15.54,2.85,465616.28,9.17
788971.11,15.54,2.85,465421.23,9.17
788777.6,15.54,2.85,465352.09,9.17
788777.6,15.54,2.85,465352.09,9.17
788777.6,15.54,2.85,465352.09,9.17
788608.61,15.54,2.85,465159.73,9.17
788415.1,15.54,2.85,465087.9,9.17
788036.58,15.53,2.84,464776.64,9.16
788195.59,15.54,2.85,464749.69,9.16
788190.84,15.54,2.85,464949.96,9.17
788190.84,15.54,2.85,464949.96,9.17
787892.84,15.54,2.84,464659.06,9.16
788162.38,15.54,2.85,464684.83,9.16
788157.64,15.54,2.85,464899.21,9.17
788157.64,15.54,2.85,464899.21,9.17
787988.65,15.54,2.85,464706.85,9.17
787610.12,15.54,2.85,464446.65,9.16
787610.12,15.54,2.85,464446.65,9.16
787416.61,15.54,2.84,464374.81,9.16
787686.15,15.54,2.85,464399.11,9.16
787492.64,15.54,2.85,464549.79,9.17
787323.65,15.54,2.85,464355.11,9.17
787130.14,15.54,2.85,464285.59,9.17
787130.14,15.54,2.85,464285.59,9.17
786761.61,15.54,2.84,463916.43,9.16
786592.62,15.54,2.84,463793.02,9.16
786300.61,15.53,2.84,463504.87,9.16
786107.1,15.53,2.84,463364.08,9.15
784805.18,15.53,2.84,462408.59,9.15
784805.18,15.53,2.84,462408.59,9.15
785074.71,15.54,2.84,462434.36,9.15
784881.2,15.54,2.84,462515.65,9.15
784722.44,15.53,2.84,462361.51,9.15
784722.44,15.53,2.84,462361.51,9.15
784553.45,15.53,2.84,462169.15,9.15
784548.7,15.53,2.84,462261.97,9.15
784379.71,15.53,2.84,462065.12,9.15
784186.2,15.53,2.84,461997.77,9.15
784205.98,15.54,2.84,461993.03,9.15
