ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
986,4396,4065760,6212,4661510
986,4396,4066760,6212,4662510
987,4404,4067760,6212,4663510
987,4404,4067760,6212,4663510
987,4404,4067760,6212,4664510
987,4404,4068760,6212,4665510
987,4404,4068760,6212,4666160
987,4404,4068760,6212,4666160
987,4404,4068760,6212,4666810
987,4404,4069570,6212,4667620
987,4404,4070380,6212,4668430
987,4404,4071380,6212,4669430
987,4404,4071380,6212,4669430
987,4404,4071700,6212,4669750
987,4404,4072700,6212,4670750
987,4404,4073700,6212,4671750
987,4404,4073700,6212,4671750
987,4404,4074350,6212,4672400
988,4412,4075350,6212,4673400
988,4412,4075350,6212,4673400
988,4412,4075350,6212,4673400
988,4412,4076350,6212,4674400
988,4412,4077000,6212,4675050
988,4412,4077000,6212,4676050
988,4412,4078000,6212,4677050
988,4412,4079000,6212,4678050
988,4412,4079470,6212,4678520
988,4412,4079840,6212,4678890
988,4412,4079840,6212,4679890
988,4412,4079840,6212,4680890
988,4412,4080310,6212,4681360
988,4412,4080310,6212,4681360
988,4412,4080780,6212,4681830
988,4412,4081780,6212,4682830
989,4420,4082780,6212,4683830
989,4420,4083430,6212,4684480
989,4420,4083430,6212,4685290
989,4420,4083430,6212,4685290
989,4420,4083430,6212,4685290
989,4420,4084430,6212,4686290
989,4420,4085430,6212,4687290
989,4420,4086430,6212,4688290
989,4420,4086430,6212,4688290
990,4428,4094430,6212,4696290
990,4428,4095430,6212,4697290
990,4428,4096430,6212,4698290
990,4428,4096430,6212,4698290
990,4428,4096430,6212,4698290
990,4428,4096430,6212,4698290
990,4428,4096430,6212,4699290
990,4428,4097430,6212,4700290
990,4428,4097430,6212,4700290
990,4428,4097430,6212,4700760
990,4428,4097430,6212,4701080
991,4436,4098430,6212,4702080
992,4444,4099430,6212,4703080
992,4444,4100240,6212,4703890
992,4444,4100240,6212,4704360
993,4452,4108240,6212,4712360
993,4452,4108240,6212,4713360
993,4452,4108240,6212,4713360
993,4452,4109240,6212,4714360
993,4452,4109240,6212,4714830
993,4452,4110240,6212,4715830
993,4452,4111050,6212,4716640
993,4452,4112050,6212,4717640
993,4452,4113050,6212,4718640
993,4452,4114050,6212,4719640
994,4460,4115050,6212,4720640
994,4460,4115050,6212,4720640
994,4460,4116050,6212,4721640
994,4460,4117050,6212,4722640
994,4460,4118050,6212,4723640
994,4460,4119050,6212,4724640
994,4460,4119050,6212,4724640
994,4460,4119860,6212,4725450
994,4460,4120670,6212,4726260
995,4468,4121670,6212,4727260
995,4468,4121670,6212,4728260
995,4468,4122140,6212,4728730
995,4468,4123140,6212,4729730
995,4468,4123140,6212,4730200
995,4468,4124140,6212,4731200
995,4468,4124370,6212,4731430
995,4468,4125370,6212,4732430
995,4468,4125370,6212,4733080
995,4468,4125370,6212,4734080
995,4468,4126180,6212,4734890
995,4468,4127180,6212,4735890
995,4468,4127650,6212,4736360
995,4468,4128650,6212,4737360
995,4468,4129650,6212,4738360
995,4468,4129650,6212,4738680
996,4476,4130650,6212,4739680
996,4476,4131120,6212,4740150
996,4476,4131590,6212,4740620
996,4476,4132590,6212,4741620
996,4476,4133590,6212,4742620
996,4476,4134590,6212,4743620
996,4476,4135590,6212,4744620
996,4476,4136590,6212,4745620
996,4476,4136590,6212,4745620
996,4476,4137590,6212,4746620
997,4484,4138590,6212,4747620
997,4484,4138590,6212,4747620
997,4484,4139590,6212,4748620
997,4484,4140060,6212,4749090
997,4484,4141060,6212,4750090
997,4484,4142060,6212,4751090
997,4484,4142870,6212,4751900
997,4484,4143340,6212,4752370
997,4484,4144340,6212,4753370
997,4484,4144340,6212,4753370
997,4484,4144340,6212,4753690
997,4484,4144660,6212,4754010
998,4492,4145660,6212,4755010
998,4492,4146470,6212,4755820
998,4492,4147470,6212,4756820
998,4492,4147700,6212,4757050
998,4492,4148700,6212,4758050
998,4492,4149170,6212,4758520
998,4492,4149170,6212,4759520
998,4492,4149170,6212,4760520
998,4492,4149330,6212,4760680
998,4492,4149330,6212,4761680
998,4492,4149330,6212,4762680
998,4492,4150330,6212,4763680
998,4492,4151330,6212,4764680
998,4492,4152330,6212,4765680
999,4500,4153330,6212,4766680
999,4500,4154140,6212,4767490
999,4500,4154140,6212,4767810
999,4500,4154610,6212,4768280
999,4500,4155610,6212,4769280
999,4500,4156610,6212,4770280
999,4500,4157610,6212,4771280
999,4500,4158610,6212,4772280
999,4500,4158610,6212,4772280
999,4500,4158840,6212,4772510
999,4500,4159840,6212,4773510
1000,4508,4160840,6212,4774510
1000,4508,4161840,6212,4775510
1000,4508,4162840,6212,4776510
1000,4508,4163160,6212,4776830
1000,4508,4163160,6212,4777420
1000,4508,4163630,6212,4777890
1000,4508,4164630,6212,4778890
1000,4508,4164630,6212,4779890
1000,4508,4165100,6212,4780360
1000,4508,4166100,6212,4781360
1000,4508,4166420,6212,4781680
1000,4508,4166420,6212,4781680
1000,4508,4167420,6212,4782680
1001,4516,4168420,6212,4783680
1001,4516,4169420,6212,4784680
1001,4516,4170420,6212,4785680
1001,4516,4170890,6212,4786150
1001,4516,4171440,6212,4786700
1001,4516,4171440,6212,4787700
1001,4516,4172250,6212,4788510
1001,4516,4172900,6212,4789160
1001,4516,4173900,6212,4790160
1001,4516,4174120,6212,4790380
1001,4516,4174120,6212,4790380
1001,4516,4174120,6212,4790380
1001,4516,4174120,6212,4790380
1001,4516,4175120,6212,4791380
1001,4516,4175120,6212,4791380
1001,4516,4175120,6212,4791380
1002,4524,4176120,6212,4792380
1002,4524,4177120,6212,4793380
1002,4524,4181120,6212,4797380
1002,4524,4182120,6212,4798380
1002,4524,4182590,6212,4798850
1002,4524,4183400,6212,4799660
1003,4532,4184400,6212,4800660
1003,4532,4185400,6212,4801660
1003,4532,4185400,6212,4802660
1003,4532,4186400,6212,4803660
1003,4532,4186400,6212,4804660
1003,4532,4186400,6212,4804660
1003,4532,4186400,6212,4804660
1003,4532,4187400,6212,4805660
1003,4532,4188400,6212,4806660
1003,4532,4189210,6212,4807470
1003,4532,4189210,6212,4807470
1003,4532,4190210,6212,4808470
1003,4532,4190210,6212,4809470
1003,4532,4191020,6212,4810280
1003,4532,4191020,6212,4810280
1004,4540,4192020,6212,4811280
1004,4540,4192830,6212,4812090
1004,4540,4193150,6212,4812410
1004,4540,4194150,6212,4813410
1004,4540,4195150,6212,4814410
1004,4540,4195150,6212,4815220
1004,4540,4195620,6212,4815690
1004,4540,4196620,6212,4816690
1004,4540,4197210,6212,4817280
1004,4540,4197680,6212,4817750
1004,4540,4198490,6212,4818560
1005,4548,4199490,6212,4819560
1005,4548,4199960,6212,4820030
1005,4548,4200960,6212,4821030
1005,4548,4201960,6212,4822030
1005,4548,4201960,6212,4822190
1005,4548,4202960,6212,4823190
1005,4548,4203770,6212,4824000
1005,4548,4203770,6212,4825000
1005,4548,4203770,6212,4825000
1005,4548,4204580,6212,4825810
1005,4548,4205050,6212,4826280
1005,4548,4205370,6212,4826600
1006,4556,4206180,6212,4827410
1006,4556,4206410,6212,4827640
1006,4556,4207410,6212,4828640
1006,4556,4208410,6212,4829640
1006,4556,4208730,6212,4829960
1006,4556,4209540,6212,4830770
1006,4556,4210540,6212,4831770
1006,4556,4211350,6212,4832580
1006,4556,4212350,6212,4833580
1006,4556,4212350,6212,4833580
1006,4556,4213000,6212,4834230
1006,4556,4213230,6212,4834460
1007,4564,4214230,6212,4835460
1007,4564,4215230,6212,4836460
1007,4564,4215230,6212,4837460
1007,4564,4215230,6212,4837460
1007,4564,4216040,6212,4838270
1007,4564,4217040,6212,4839270
1007,4564,4217040,6212,4839270
1007,4564,4218040,6212,4840270
1007,4564,4219040,6212,4841270
1007,4564,4219040,6212,4842080
1007,4564,4219260,6212,4842300
1007,4564,4219850,6212,4842890
1007,4564,4220850,6212,4843890
1008,4572,4221850,6212,4844890
1008,4572,4222850,6212,4845890
1008,4572,4223850,6212,4846890
1008,4572,4224200,6212,4847240
1008,4572,4224850,6212,4847890
1008,4572,4225850,6212,4848890
1008,4572,4225850,6212,4849890
1008,4572,4225850,6212,4849890
1008,4572,4226660,6212,4850700
1008,4572,4226660,6212,4850700
1008,4572,4227470,6212,4851510
1008,4572,4228470,6212,4852510
1009,4580,4229280,6212,4853320
1009,4580,4230280,6212,4854320
1009,4580,4231280,6212,4855320
1009,4580,4232280,6212,4856320
1009,4580,4233280,6212,4857320
1009,4580,4233600,6212,4857640
1009,4580,4234600,6212,4858640
1009,4580,4235600,6212,4859640
1009,4580,4236600,6212,4860640
1009,4580,4237600,6212,4861640
1009,4580,4237830,6212,4861870
1009,4580,4237830,6212,4862870
1009,4580,4238830,6212,4863870
1009,4580,4238830,6212,4863870
1009,4580,4239150,6212,4864190
1009,4580,4239740,6212,4864780
1009,4580,4240390,6212,4865430
1009,4580,4241390,6212,4866430
1009,4580,4242390,6212,4867430
1009,4580,4242390,6212,4867430
1010,4588,4243390,6212,4868430
1010,4588,4244390,6212,4869430
1010,4588,4244760,6212,4869800
1010,4588,4245080,6212,4870120
1010,4588,4246080,6212,4871120
1010,4588,4246540,6212,4871580
1010,4588,4247540,6212,4872580
1010,4588,4248540,6212,4873580
1010,4588,4249540,6212,4874580
1010,4588,4250350,6212,4875390
1011,4596,4251350,6212,4876390
1011,4596,4252350,6212,4877390
1011,4596,4253160,6212,4878200
1011,4596,4254160,6212,4879200
1011,4596,4255160,6212,4880200
1011,4596,4256160,6212,4881200
1011,4596,4256970,6212,4882010
1011,4596,4257780,6212,4882820
1012,4604,4258780,6212,4883820
1012,4604,4258780,6212,4883820
1012,4604,4259010,6212,4884050
1012,4604,4259480,6212,4884520
1012,4604,4260480,6212,4885520
1012,4604,4260480,6212,4885520
1012,4604,4261480,6212,4886520
1012,4604,4262480,6212,4887520
1012,4604,4263480,6212,4888520
1012,4604,4264480,6212,4889520
1012,4604,4265030,6212,4890070
1012,4604,4265350,6212,4890390
1013,4612,4266160,6212,4891200
1013,4612,4266270,6212,4891310
1013,4612,4266920,6212,4891960
1013,4612,4267920,6212,4892960
1013,4612,4268920,6212,4893960
1013,4612,4268920,6212,4894960
1013,4612,4268920,6212,4895770
1013,4612,4269290,6212,4896140
1013,4612,4269760,6212,4896610
1013,4612,4270230,6212,4897080
1013,4612,4271230,6212,4898080
1014,4620,4272230,6212,4899080
1014,4620,4273230,6212,4900080
1014,4620,4273230,6212,4901080
1014,4620,4273230,6212,4901080
1014,4620,4273230,6212,4902080
1014,4620,4274040,6212,4902890
1014,4620,4274590,6212,4903440
1014,4620,4274590,6212,4903440
1014,4620,4275590,6212,4904440
1014,4620,4275590,6212,4904440
1014,4620,4276590,6212,4905440
1014,4620,4277400,6212,4906250
1014,4620,4277870,6212,4906720
1014,4620,4278340,6212,4907190
1014,4620,4279340,6212,4908190
1014,4620,4279340,6212,4909190
1015,4628,4280340,6212,4910190
1015,4628,4281340,6212,4911190
1015,4628,4282340,6212,4912190
1015,4628,4283150,6212,4913000
1015,4628,4284150,6212,4914000
1015,4628,4284620,6212,4914470
1015,4628,4285620,6212,4915470
1015,4628,4286620,6212,4916470
1016,4636,4287620,6212,4917470
1016,4636,4287620,6212,4918470
1016,4636,4287620,6212,4918470
1016,4636,4288430,6212,4919280
1016,4636,4288430,6212,4920280
1016,4636,4289430,6212,4921280
1016,4636,4289430,6212,4921280
1016,4636,4290430,6212,4922280
1016,4636,4290430,6212,4923280
1016,4636,4290430,6212,4923750
1016,4636,4290590,6212,4923910
1016,4636,4291400,6212,4924720
1016,4636,4291400,6212,4924940
1016,4636,4292210,6212,4925750
1016,4636,4292210,6212,4926220
1016,4636,4292210,6212,4926220
1016,4636,4293210,6212,4927220
1016,4636,4293210,6212,4928220
1016,4636,4294210,6212,4929220
1017,4644,4295210,6212,4930220
1017,4644,4295680,6212,4930690
1017,4644,4296680,6212,4931690
1017,4644,4296680,6212,4932690
1017,4644,4297680,6212,4933690
1017,4644,4298150,6212,4934160
1017,4644,4299150,6212,4935160
1017,4644,4299960,6212,4935970
1017,4644,4300430,6212,4936440
1017,4644,4300900,6212,4936910
1017,4644,4301900,6212,4937910
1017,4644,4302220,6212,4938230
1017,4644,4302220,6212,4938700
1018,4652,4303220,6212,4939700
1018,4652,4303220,6212,4940700
1018,4652,4303540,6212,4941020
1018,4652,4303540,6212,4942020
1018,4652,4303650,6212,4942130
1018,4652,4304650,6212,4943130
1018,4652,4305650,6212,4944130
1018,4652,4305970,6212,4944450
1018,4652,4305970,6212,4944450
1018,4652,4306620,6212,4945100
1018,4652,4307620,6212,4946100
1018,4652,4308430,6212,4946910
1018,4652,4309430,6212,4947910
1018,4652,4309430,6212,4947910
1018,4652,4310430,6212,4948910
1018,4652,4310430,6212,4948910
1019,4660,4311430,6212,4949910
1019,4660,4312430,6212,4950910
1019,4660,4313430,6212,4951910
1019,4660,4313430,6212,4952910
1019,4660,4313430,6212,4952910
1019,4660,4313430,6212,4952910
1019,4660,4313900,6212,4953380
1019,4660,4314900,6212,4954380
1019,4660,4314900,6212,4954730
1019,4660,4315060,6212,4954890
1019,4660,4316060,6212,4955890
1019,4660,4316060,6212,4956890
1019,4660,4316060,6212,4957890
1019,4660,4316870,6212,4958700
1019,4660,4317870,6212,4959700
1019,4660,4317870,6212,4959700
1020,4668,4318870,6212,4960700
1020,4668,4319340,6212,4961170
1020,4668,4320150,6212,4961980
1020,4668,4320700,6212,4962530
1020,4668,4321510,6212,4963340
1020,4668,4322510,6212,4964340
1020,4668,4323510,6212,4965340
1020,4668,4323510,6212,4965340
1020,4668,4324510,6212,4966340
1020,4668,4325510,6212,4967340
1021,4676,4326510,6212,4968340
1021,4676,4327320,6212,4969150
1021,4676,4328320,6212,4970150
1021,4676,4329130,6212,4970960
1021,4676,4329610,6212,4971440
1021,4676,4329840,6212,4971670
1021,4676,4329840,6212,4972670
1021,4676,4330490,6212,4973320
1021,4676,4331490,6212,4974320
1021,4676,4332490,6212,4975320
1022,4684,4333490,6212,4976320
1022,4684,4334490,6212,4977320
1022,4684,4335490,6212,4978320
1022,4684,4336490,6212,4979320
1022,4684,4336720,6212,4979550
1022,4684,4337370,6212,4980200
1022,4684,4338180,6212,4981010
1022,4684,4338500,6212,4981330
1022,4684,4338500,6212,4981330
1022,4684,4338500,6212,4982330
1022,4684,4338970,6212,4982800
1022,4684,4339970,6212,4983800
1023,4692,4340970,6212,4984800
1023,4692,4340970,6212,4984800
1023,4692,4341440,6212,4985270
1023,4692,4342440,6212,4986270
1023,4692,4342440,6212,4986270
1023,4692,4342910,6212,4986740
1023,4692,4343910,6212,4987740
1023,4692,4343910,6212,4987740
1023,4692,4344500,6212,4988330
1023,4692,4345500,6212,4989330
1023,4692,4345500,6212,4989330
1024,4700,4346500,6212,4990330
1024,4700,4347150,6212,4990980
1024,4700,4347150,6212,4991790
1024,4700,4347150,6212,4992790
1024,4700,4347150,6212,4993790
1024,4700,4348150,6212,4994790
1024,4700,4348610,6212,4995250
1025,4708,4349420,6212,4996060
1025,4708,4350420,6212,4997060
1025,4708,4351420,6212,4998060
1025,4708,4352420,6212,4999060
1025,4708,4353420,6212,5000060
1025,4708,4354420,6212,5001060
1025,4708,4355230,6212,5001870
1025,4708,4355230,6212,5001870
1025,4708,4355460,6212,5002100
1025,4708,4356010,6212,5002650
1025,4708,4357010,6212,5003650
1025,4708,4357010,6212,5003650
1025,4708,4358010,6212,5004650
1026,4716,4359010,6212,5005650
1026,4716,4359010,6212,5006650
1026,4716,4359660,6212,5007300
1026,4716,4360660,6212,5008300
1026,4716,4361660,6212,5009300
1026,4716,4362470,6212,5010110
1026,4716,4363280,6212,5010920
1026,4716,4363280,6212,5010920
1026,4716,4364280,6212,5011920
1026,4716,4364280,6212,5012390
1026,4716,4364280,6212,5013390
1026,4716,4364750,6212,5013860
1026,4716,4365400,6212,5014510
1026,4716,4366400,6212,5015510
1026,4716,4366400,6212,5016510
1026,4716,4366860,6212,5016970
1026,4716,4367860,6212,5017970
1026,4716,4367860,6212,5018780
1026,4716,4368860,6212,5019780
1026,4716,4368860,6212,5020250
1026,4716,4369670,6212,5021060
1026,4716,4369670,6212,5021060
1027,4724,4370480,6212,5021870
1027,4724,4371290,6212,5022680
1027,4724,4371290,6212,5022680
1027,4724,4371760,6212,5023150
1027,4724,4371760,6212,5023150
1027,4724,4372570,6212,5023960
1027,4724,4373380,6212,5024770
1027,4724,4374190,6212,5025580
1027,4724,4375000,6212,5026390
1027,4724,4376000,6212,5027390
1028,4732,4377000,6212,5028390
1028,4732,4378000,6212,5029390
1028,4732,4378810,6212,5030200
1028,4732,4379810,6212,5031200
1028,4732,4379810,6212,5032010
1028,4732,4380810,6212,5033010
1028,4732,4381810,6212,5034010
1028,4732,4382810,6212,5035010
1028,4732,4383280,6212,5035480
1029,4740,4391280,6212,5043480
1029,4740,4391280,6212,5043950
1030,4748,4392280,6212,5044950
1030,4748,4392390,6212,5045060
1031,4756,4393390,6212,5046060
1031,4756,4393850,6212,5046520
1031,4756,4394660,6212,5047330
1031,4756,4394660,6212,5048330
1031,4756,4395660,6212,5049330
1031,4756,4396660,6212,5050330
1031,4756,4397310,6212,5050980
1031,4756,4398310,6212,5051980
1031,4756,4399120,6212,5052790
1031,4756,4400120,6212,5053790
1031,4756,4400580,6212,5054250
1032,4764,4401050,6212,5054720
1032,4764,4402050,6212,5055720
1032,4764,4402860,6212,5056530
1032,4764,4402860,6212,5057530
1032,4764,4403860,6212,5058530
1032,4764,4403860,6212,5059530
1032,4764,4404320,6212,5059990
1032,4764,4405320,6212,5060990
1032,4764,4405320,6212,5060990
1032,4764,4405320,6212,5060990
1032,4764,4406320,6212,5061990
1032,4764,4407320,6212,5062990
1032,4764,4407640,6212,5063310
1032,4764,4408450,6212,5064120
1033,4772,4409450,6212,5065120
1033,4772,4409450,6212,5065930
1033,4772,4409450,6212,5066250
1033,4772,4409450,6212,5066250
1033,4772,4410450,6212,5067250
1033,4772,4410930,6212,5067730
1033,4772,4410930,6212,5068730
1033,4772,4410930,6212,5068730
1033,4772,4411390,6212,5069190
1033,4772,4412390,6212,5070190
1033,4772,4413390,6212,5071190
1033,4772,4414390,6212,5072190
1033,4772,4415040,6212,5072840
1033,4772,4415040,6212,5073840
1033,4772,4416040,6212,5074840
1033,4772,4416200,6212,5075000
1033,4772,4416790,6212,5075590
1033,4772,4416790,6212,5075590
1033,4772,4417790,6212,5076590
1033,4772,4417790,6212,5077590
1033,4772,4418110,6212,5077910
1033,4772,4418110,6212,5078720
1033,4772,4418110,6212,5079530
1033,4772,4419110,6212,5080530
1033,4772,4419430,6212,5080850
1033,4772,4419430,6212,5081850
1033,4772,4419430,6212,5082850
1033,4772,4419750,6212,5083170
1033,4772,4420750,6212,5084170
1033,4772,4421750,6212,5085170
1033,4772,4421800,6212,5085220
1033,4772,4422800,6212,5086220
1033,4772,4423800,6212,5087220
1033,4772,4423800,6212,5088220
1034,4780,4424800,6212,5089220
1034,4780,4425800,6212,5090220
1034,4780,4426800,6212,5091220
1034,4780,4426800,6212,5092030
1034,4780,4426960,6212,5092190
1034,4780,4426960,6212,5093000
1034,4780,4426960,6212,5093470
1034,4780,4427770,6212,5094280
1034,4780,4428770,6212,5095280
1034,4780,4428770,6212,5095280
1034,4780,4429770,6212,5096280
1034,4780,4429770,6212,5096280
1034,4780,4430770,6212,5097280
1034,4780,4431240,6212,5097750
1034,4780,4431240,6212,5097750
1034,4780,4431240,6212,5097750
1034,4780,4431710,6212,5098220
1034,4780,4431710,6212,5099220
1034,4780,4431710,6212,5099220
1034,4780,4432080,6212,5099590
1034,4780,4432400,6212,5099910
1034,4780,4432400,6212,5099910
1034,4780,4432400,6212,5100140
1035,4788,4433400,6212,5101140
1035,4788,4433400,6212,5102140
1035,4788,4433400,6212,5102140
1035,4788,4433870,6212,5102610
1035,4788,4434870,6212,5103610
1035,4788,4435870,6212,5104610
1035,4788,4436870,6212,5105610
1035,4788,4437870,6212,5106610
1035,4788,4437870,6212,5107610
1035,4788,4438460,6212,5108200
1035,4788,4439270,6212,5109010
1035,4788,4439270,6212,5109010
1036,4796,4440270,6212,5110010
1036,4796,4441270,6212,5111010
1036,4796,4442270,6212,5112010
1036,4796,4443270,6212,5113010
1036,4796,4444270,6212,5114010
1036,4796,4445270,6212,5115010
1036,4796,4445730,6212,5115470
1036,4796,4446540,6212,5116280
1036,4796,4446540,6212,5116280
1036,4796,4446540,6212,5116280
1036,4796,4447540,6212,5117280
1037,4804,4448540,6212,5118280
1037,4804,4449540,6212,5119280
1037,4804,4449540,6212,5119280
1037,4804,4449540,6212,5121280
1037,4804,4450540,6212,5122280
1037,4804,4450860,6212,5122600
1037,4804,4451330,6212,5123070
1037,4804,4452330,6212,5124070
1037,4804,4453330,6212,5125070
1037,4804,4453330,6212,5125540
1037,4804,4453800,6212,5126010
1037,4804,4453800,6212,5127010
1037,4804,4453800,6212,5127010
1037,4804,4453800,6212,5128010
1037,4804,4453800,6212,5129010
1037,4804,4454800,6212,5130010
1037,4804,4455800,6212,5131010
1037,4804,4455800,6212,5133010
1037,4804,4455800,6212,5134010
1037,4804,4455800,6212,5134010
1038,4812,4456800,6212,5135010
1038,4812,4457120,6212,5135330
1038,4812,4457930,6212,5136140
1038,4812,4458400,6212,5136610
1038,4812,4458870,6212,5137080
1038,4812,4458870,6212,5137080
1038,4812,4459870,6212,5138080
1038,4812,4460870,6212,5139080
1038,4812,4461340,6212,5139550
1038,4812,4461810,6212,5140020
1038,4812,4461810,6212,5141020
1038,4812,4462810,6212,5142020
1038,4812,4462810,6212,5142020
1039,4820,4463620,6212,5142830
1039,4820,4463620,6212,5142830
1039,4820,4463620,6212,5143420
1039,4820,4464620,6212,5144420
1039,4820,4465080,6212,5144880
1039,4820,4466080,6212,5145880
1039,4820,4467080,6212,5146880
1039,4820,4467080,6212,5147690
1039,4820,4467080,6212,5148010
1039,4820,4467550,6212,5148480
1039,4820,4467550,6212,5149480
1039,4820,4468550,6212,5150480
1039,4820,4469550,6212,5151480
1039,4820,4470360,6212,5152290
1039,4820,4470360,6212,5153100
1040,4828,4478360,6212,5161100
1040,4828,4478360,6212,5161420
1041,4836,4479170,6212,5162230
1041,4836,4479640,6212,5162700
1041,4836,4480110,6212,5163170
1041,4836,4480110,6212,5163170
1041,4836,4480580,6212,5163640
1041,4836,4481580,6212,5164640
1041,4836,4482580,6212,5165640
1041,4836,4482580,6212,5166110
1041,4836,4483050,6212,5166580
1041,4836,4483370,6212,5166900
1041,4836,4484370,6212,5167900
1041,4836,4484370,6212,5168220
1041,4836,4484370,6212,5168220
1041,4836,4484370,6212,5168220
1041,4836,4485370,6212,5169220
1041,4836,4486370,6212,5170220
1041,4836,4486370,6212,5170540
1041,4836,4486370,6212,5171540
1041,4836,4486370,6212,5172010
1041,4836,4486370,6212,5173010
1042,4844,4486840,6212,5173480
1042,4844,4487840,6212,5174480
1042,4844,4488390,6212,5175030
1042,4844,4489200,6212,5175840
1042,4844,4489200,6212,5176840
1042,4844,4490200,6212,5177840
1042,4844,4490670,6212,5178310
1042,4844,4490670,6212,5179310
1042,4844,4491670,6212,5180310
1042,4844,4492140,6212,5180780
1042,4844,4492610,6212,5181250
1042,4844,4492610,6212,5181250
1042,4844,4492660,6212,5181300
1042,4844,4493660,6212,5182300
1043,4852,4494660,6212,5183300
1043,4852,4495130,6212,5183770
1043,4852,4496130,6212,5184770
1043,4852,4496130,6212,5185240
1043,4852,4496940,6212,5186050
1043,4852,4497940,6212,5187050
1043,4852,4497940,6212,5187700
1043,4852,4498940,6212,5188700
1043,4852,4499940,6212,5189700
1043,4852,4499940,6212,5189700
1043,4852,4499940,6212,5190700
1043,4852,4500940,6212,5191700
1044,4860,4501750,6212,5192510
1044,4860,4502750,6212,5193510
1044,4860,4503750,6212,5194510
1044,4860,4504750,6212,5195510
1044,4860,4505750,6212,5196510
1044,4860,4506750,6212,5197510
1044,4860,4507750,6212,5198510
1044,4860,4508750,6212,5199510
1045,4868,4509750,6212,5200510
1045,4868,4509970,6212,5200730
1045,4868,4510970,6212,5201730
1045,4868,4510970,6212,5202730
1045,4868,4510970,6212,5202730
1045,4868,4511970,6212,5203730
1045,4868,4512200,6212,5203960
1045,4868,4512200,6212,5203960
1045,4868,4513010,6212,5204770
1045,4868,4513010,6212,5204770
1045,4868,4513820,6212,5205580
1045,4868,4514820,6212,5206580
1045,4868,4515140,6212,5206900
1045,4868,4515140,6212,5207370
1045,4868,4515140,6212,5208180
1045,4868,4516140,6212,5209180
1045,4868,4516140,6212,5209990
1045,4868,4516140,6212,5209990
1046,4876,4517140,6212,5210990
1046,4876,4518140,6212,5211990
1046,4876,4519140,6212,5212990
1046,4876,4519140,6212,5213990
1046,4876,4519790,6212,5214640
1046,4876,4520790,6212,5215640
1046,4876,4520790,6212,5215640
1046,4876,4521260,6212,5216110
1046,4876,4522260,6212,5217110
1046,4876,4523260,6212,5218110
1046,4876,4524260,6212,5219110
1047,4884,4525260,6212,5220110
1047,4884,4526260,6212,5221110
1047,4884,4526260,6212,5222110
1047,4884,4527260,6212,5223110
1047,4884,4528260,6212,5224110
1047,4884,4529260,6212,5225110
1047,4884,4530260,6212,5226110
1048,4892,4531260,6212,5227110
1048,4892,4531260,6212,5227760
1048,4892,4531260,6212,5228760
1048,4892,4532260,6212,5229760
1048,4892,4532260,6212,5229760
1048,4892,4532630,6212,5230130
1048,4892,4533630,6212,5231130
1048,4892,4537630,6212,5235130
1048,4892,4538630,6212,5236130
1048,4892,4539630,6212,5237130
1048,4892,4539630,6212,5238130
1049,4900,4540630,6212,5239130
1049,4900,4541280,6212,5239780
1049,4900,4541750,6212,5240250
1049,4900,4542070,6212,5240570
1049,4900,4543070,6212,5241570
1049,4900,4543880,6212,5242380
1049,4900,4544880,6212,5243380
1049,4900,4544880,6212,5243380
1049,4900,4545880,6212,5244380
1049,4900,4545880,6212,5245380
1049,4900,4546880,6212,5246380
1050,4908,4547880,6212,5247380
1050,4908,4547880,6212,5248380
1050,4908,4547880,6212,5248850
1050,4908,4548250,6212,5249220
1050,4908,4548900,6212,5249870
1050,4908,4549710,6212,5250680
1050,4908,4550170,6212,5251140
1050,4908,4551170,6212,5252140
1050,4908,4552170,6212,5253140
1050,4908,4553170,6212,5254140
1050,4908,4553170,6212,5254140
1050,4908,4554170,6212,5255140
1051,4916,4555170,6212,5256140
1051,4916,4555170,6212,5256510
1051,4916,4556170,6212,5257510
1051,4916,4556170,6212,5258510
1051,4916,4556490,6212,5258830
1051,4916,4557490,6212,5259830
1051,4916,4558490,6212,5260830
1051,4916,4558490,6212,5261640
1051,4916,4559300,6212,5262450
1051,4916,4559890,6212,5263040
1051,4916,4560700,6212,5263850
1051,4916,4561700,6212,5264850
1051,4916,4561700,6212,5264850
1052,4924,4562290,6212,5265440
1052,4924,4563290,6212,5266440
1052,4924,4563840,6212,5266990
1052,4924,4564430,6212,5267580
1052,4924,4564430,6212,5267580
1052,4924,4565240,6212,5268390
1052,4924,4566050,6212,5269200
1052,4924,4567050,6212,5270200
