ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_71c5-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
422819.06,16.81,6.59,252565.26,10.04
422918.58,16.82,6.6,252166.42,10.03
422804.1,16.82,6.59,252976.51,10.06
422701.88,16.82,6.6,253003.84,10.07
422495.83,16.82,6.6,252699.58,10.06
422393.61,16.82,6.6,252580.56,10.06
422393.61,16.82,6.6,252580.56,10.06
422291.39,16.82,6.6,252488.87,10.06
422400.68,16.83,6.61,252240.84,10.05
422441.72,16.84,6.62,252193.8,10.05
422339.5,16.84,6.62,252193.8,10.06
422425.91,16.85,6.63,252193.61,10.06
422425.91,16.85,6.63,252193.61,10.06
422838.1,16.87,6.65,252193.61,10.06
422735.88,16.87,6.65,252197.54,10.07
422822.29,16.88,6.66,252196.06,10.07
422720.07,16.88,6.66,252199.55,10.07
422720.07,16.88,6.66,252199.55,10.07
422720.07,16.88,6.66,252199.55,10.07
422806.47,16.89,6.67,252193.61,10.08
422892.88,16.9,6.68,253177.13,10.12
422790.66,16.91,6.68,253326.06,10.13
422890.18,16.91,6.69,252927.22,10.12
422584.25,16.91,6.68,252686.38,10.11
422873.03,16.92,6.7,252865.72,10.12
422715.92,16.92,6.69,252708.82,10.11
422715.92,16.92,6.69,252708.84,10.11
422402.46,16.9,6.68,252406.62,10.1
422300.24,16.91,6.69,252314.94,10.1
422386.65,16.92,6.69,252501.44,10.11
422284.42,16.92,6.7,252501.25,10.12
422182.2,16.92,6.7,252501.25,10.12
422079.98,16.92,6.7,252615.47,10.13
421977.76,16.93,6.71,252523.52,10.13
421875.54,16.93,6.71,252602.46,10.14
421875.54,16.93,6.71,252602.46,10.14
422201.49,16.95,6.72,252715.31,10.14
422099.27,16.95,6.73,253018.52,10.16
422196.91,16.96,6.74,252924.6,10.16
422083.45,16.96,6.74,252795.27,10.16
421715.28,16.95,6.73,252590.73,10.15
421801.69,16.96,6.74,252836.13,10.16
421888.1,16.97,6.74,252949.98,10.17
421785.88,16.97,6.75,252930.94,10.18
421683.65,16.97,6.75,252930.94,10.18
421581.43,16.98,6.75,252930.94,10.18
421907.38,16.99,6.77,253270.27,10.2
421805.16,16.99,6.77,253311.29,10.21
421702.94,17.0,6.77,253315.46,10.21
421600.72,17.0,6.78,253215.85,10.21
421242.55,16.99,6.77,252905.5,10.2
421465.84,17.0,6.78,252905.32,10.2
421363.62,17.0,6.78,252905.32,10.21
421261.39,17.01,6.79,252934.61,10.21
421261.39,17.01,6.79,252934.61,10.21
421261.39,17.01,6.79,253008.18,10.21
421159.17,17.01,6.79,253010.22,10.22
421056.95,17.01,6.79,253010.76,10.22
420954.73,17.02,6.79,253194.8,10.23
421280.68,17.03,6.81,253194.62,10.24
421178.46,17.03,6.81,253194.61,10.24
421076.24,17.04,6.82,253194.61,10.24
420974.02,17.04,6.82,253204.89,10.25
421071.66,17.05,6.83,253062.36,10.25
420913.03,17.04,6.82,252917.43,10.24
420691.82,17.04,6.81,252741.67,10.24
420578.36,17.04,6.82,253161.33,10.26
420578.36,17.04,6.82,253161.33,10.26
420664.77,17.05,6.83,253151.22,10.26
420459.26,17.04,6.82,252967.03,10.25
420545.67,17.05,6.83,252966.85,10.26
420443.45,17.05,6.83,253657.71,10.29
420443.45,17.05,6.83,253657.71,10.29
420443.45,17.05,6.83,253657.71,10.29
420666.74,17.07,6.85,254000.26,10.31
420564.51,17.07,6.85,253908.57,10.31
420462.29,17.07,6.85,253908.57,10.31
419644.53,17.1,6.87,253908.38,10.34
419276.36,17.08,6.86,253568.47,10.33
419174.13,17.09,6.86,253575.26,10.34
419260.54,17.1,6.87,253645.99,10.34
418442.77,17.12,6.9,253645.8,10.38
418442.77,17.12,6.9,253645.8,10.38
418340.55,17.12,6.9,253645.8,10.38
418238.33,17.12,6.9,253645.8,10.38
418564.28,17.14,6.92,253989.5,10.4
418462.06,17.14,6.92,254032.96,10.41
418093.89,17.13,6.91,253705.8,10.4
417991.67,17.13,6.91,253645.25,10.4
418091.19,17.14,6.92,253246.42,10.38
418073.77,17.15,6.93,253124.33,10.38
418297.05,17.16,6.94,253096.45,10.38
418001.54,17.15,6.93,252871.8,10.38
417899.32,17.16,6.93,252863.28,10.38
417797.1,17.16,6.94,252780.11,10.38
417694.88,17.16,6.94,252779.93,10.39
417794.4,17.17,6.95,252381.09,10.37
417521.37,17.16,6.94,252965.08,10.4
417521.37,17.16,6.94,252965.08,10.4
417503.95,17.17,6.94,252842.99,10.4
417503.95,17.17,6.94,252879.71,10.4
417503.95,17.17,6.94,252876.67,10.4
417401.73,17.17,6.95,252876.67,10.4
417299.51,17.17,6.95,252912.9,10.41
417374.67,17.18,6.96,252631.33,10.4
417261.21,17.18,6.96,252480.03,10.4
417587.16,17.2,6.98,252483.65,10.4
416769.39,17.22,7.0,252483.47,10.43
416667.17,17.23,7.0,252551.17,10.44
416564.95,17.23,7.01,252542.65,10.45
416651.36,17.24,7.02,253003.38,10.47
416737.76,17.25,7.03,253062.63,10.47
416479.68,17.24,7.02,252496.49,10.45
416366.22,17.24,7.02,252973.91,10.48
416264.0,17.25,7.02,252890.75,10.48
416363.51,17.26,7.03,252491.91,10.46
416158.84,17.25,7.03,252189.02,10.46
416056.62,17.26,7.03,252188.83,10.46
415954.4,17.26,7.04,252188.83,10.46
416280.35,17.28,7.05,252201.56,10.47
416280.35,17.28,7.05,252201.56,10.47
416366.75,17.29,7.06,252193.01,10.47
416264.53,17.29,7.07,252192.62,10.47
416162.31,17.29,7.07,252463.57,10.49
416060.09,17.3,7.07,252616.23,10.5
416060.09,17.3,7.07,252653.04,10.5
415840.4,17.29,7.07,252225.64,10.49
415738.18,17.29,7.07,252621.97,10.51
415738.18,17.29,7.07,252608.12,10.51
415738.18,17.29,7.07,252605.99,10.51
415635.96,17.29,7.07,252514.3,10.51
415546.85,17.3,7.08,251917.97,10.49
415340.8,17.3,7.07,251622.57,10.48
415340.8,17.3,7.07,251672.17,10.48
415251.7,17.3,7.08,250981.94,10.46
415424.49,17.31,7.09,251167.84,10.47
415738.07,17.33,7.11,251586.88,10.49
415837.59,17.34,7.12,251188.04,10.47
415632.91,17.34,7.11,250885.16,10.46
415719.32,17.35,7.12,250884.97,10.47
415617.1,17.35,7.13,250884.97,10.47
415840.39,17.36,7.14,250884.97,10.48
416117.01,17.38,7.16,250900.24,10.48
416014.78,17.38,7.16,250888.45,10.48
416340.73,17.4,7.18,250884.97,10.48
416340.73,17.4,7.18,250872.33,10.48
416340.73,17.4,7.18,250872.33,10.48
416238.51,17.4,7.18,252037.92,10.54
416136.29,17.41,7.18,252198.55,10.55
416034.07,17.41,7.19,252198.55,10.55
415665.9,17.4,7.17,251731.24,10.54
415563.68,17.4,7.18,251731.24,10.54
415461.46,17.4,7.18,251731.55,10.54
415547.86,17.41,7.19,251731.24,10.55
415445.64,17.41,7.19,251731.24,10.55
415532.05,17.42,7.2,251731.24,10.56
415429.83,17.43,7.21,252179.12,10.58
415516.23,17.44,7.21,252281.85,10.59
415414.01,17.44,7.22,252265.1,10.59
415311.79,17.44,7.22,252190.16,10.59
415637.74,17.46,7.24,252303.01,10.6
415269.57,17.45,7.23,252098.47,10.59
415112.32,17.44,7.22,251939.63,10.59
415112.32,17.44,7.22,252014.99,10.59
415010.1,17.45,7.22,252074.99,10.6
414907.88,17.45,7.23,252074.8,10.6
414805.65,17.45,7.23,252074.8,10.61
414892.06,17.46,7.24,252074.8,10.61
414789.84,17.46,7.24,252089.29,10.61
414687.62,17.47,7.25,252075.51,10.62
414774.02,17.48,7.25,252074.8,10.62
414671.8,17.48,7.26,252541.79,10.65
414569.58,17.48,7.26,252424.09,10.65
414467.36,17.49,7.26,252423.92,10.65
414690.65,17.5,7.28,252423.91,10.65
414588.43,17.5,7.28,252453.2,10.66
414486.21,17.51,7.28,252452.83,10.66
414383.99,17.51,7.29,252431.01,10.67
414470.39,17.52,7.3,252995.26,10.69
414807.58,17.54,7.31,253268.65,10.71
413989.81,17.56,7.34,253268.65,10.74
413876.35,17.56,7.34,253209.59,10.75
413511.55,17.55,7.33,253007.8,10.74
413845.58,17.57,7.35,253007.61,10.74
413479.33,17.56,7.34,253007.61,10.74
413377.11,17.56,7.34,253018.71,10.75
413703.06,17.58,7.36,253012.32,10.75
413589.6,17.58,7.36,252478.26,10.73
413300.76,17.57,7.35,252180.87,10.72
412932.59,17.56,7.34,252176.16,10.72
412830.37,17.56,7.34,252396.57,10.74
412728.15,17.57,7.34,252370.1,10.74
412625.93,17.57,7.35,252370.47,10.75
412625.93,17.57,7.35,252385.19,10.75
412523.7,17.57,7.35,252384.63,10.75
412421.48,17.57,7.35,253054.53,10.78
412507.89,17.58,7.36,252957.38,10.78
412416.91,17.59,7.37,253363.81,10.81
412303.45,17.59,7.37,253172.84,10.8
412526.74,17.61,7.38,253239.8,10.81
412852.68,17.62,7.4,253182.89,10.81
412750.46,17.63,7.4,253313.98,10.82
411932.69,17.65,7.43,253313.79,10.85
411830.47,17.65,7.43,253341.82,10.86
411916.88,17.66,7.44,252992.3,10.85
411806.88,17.66,7.44,252882.3,10.84
411704.66,17.66,7.44,252762.59,10.84
411704.66,17.66,7.44,252798.5,10.85
411615.55,17.67,7.45,252202.17,10.83
411409.5,17.67,7.44,251906.77,10.82
411352.81,17.67,7.45,252143.36,10.83
411576.1,17.68,7.46,252210.32,10.84
411418.85,17.68,7.45,252051.48,10.83
411518.36,17.69,7.46,251652.64,10.82
411312.32,17.69,7.46,251345.15,10.81
411638.26,17.7,7.48,251807.48,10.83
411270.09,17.69,7.47,251569.03,10.82
411596.04,17.71,7.49,251569.92,10.82
411493.82,17.71,7.49,251568.85,10.83
411391.6,17.71,7.49,251568.85,10.83
411105.8,17.7,7.48,251279.8,10.82
411003.58,17.71,7.49,251373.14,10.83
410901.36,17.71,7.49,251297.48,10.83
410799.14,17.71,7.49,251297.3,10.84
410464.68,17.7,7.48,252754.45,10.9
410362.46,17.71,7.48,252754.45,10.91
410260.24,17.71,7.49,252754.45,10.91
410158.02,17.71,7.49,252763.73,10.92
410244.43,17.72,7.5,252761.37,10.92
409948.92,17.71,7.49,252568.92,10.91
409660.08,17.7,7.48,252263.49,10.9
409455.64,17.71,7.49,252168.05,10.91
409353.41,17.71,7.49,252675.98,10.93
409025.91,17.7,7.48,252342.09,10.92
409025.91,17.7,7.48,252342.09,10.92
408923.69,17.7,7.48,252342.18,10.93
409249.63,17.72,7.5,252343.7,10.93
409147.41,17.73,7.5,252364.92,10.93
409056.43,17.73,7.51,252161.99,10.93
409268.48,17.74,7.52,252343.11,10.94
409368.0,17.75,7.53,251944.27,10.93
408550.23,17.78,7.56,251944.08,10.96
408532.81,17.79,7.56,251821.99,10.96
408430.59,17.79,7.57,251849.21,10.97
408516.99,17.8,7.58,251823.69,10.97
408603.4,17.81,7.59,251799.65,10.97
408501.18,17.81,7.59,252529.68,11.01
408398.96,17.82,7.59,252437.99,11.01
408398.96,17.82,7.59,252424.73,11.01
408296.74,17.82,7.6,252478.9,11.02
408194.52,17.82,7.6,252478.9,11.02
408092.3,17.83,7.6,252479.03,11.03
407990.07,17.83,7.61,252478.71,11.03
407887.85,17.83,7.61,252520.39,11.04
407785.63,17.84,7.61,252522.07,11.04
407683.41,17.84,7.62,252492.72,11.05
406865.64,17.87,7.64,252492.54,11.09
406763.42,17.87,7.65,252556.06,11.09
406763.42,17.87,7.65,252556.06,11.09
406672.44,17.87,7.65,252681.5,11.11
406558.98,17.88,7.65,252478.52,11.1
406645.39,17.89,7.66,252592.37,11.11
406439.88,17.88,7.66,252422.64,11.1
406526.28,17.89,7.67,252555.52,11.11
406424.06,17.89,7.67,252463.83,11.11
406265.44,17.89,7.66,252305.2,11.11
406591.38,17.9,7.68,252740.2,11.13
406489.16,17.91,7.69,252740.3,11.13
406386.94,17.91,7.69,252740.02,11.14
406284.72,17.91,7.69,252774.68,11.15
405916.55,17.9,7.68,252399.67,11.13
406002.96,17.91,7.69,252371.7,11.13
405900.74,17.92,7.69,252365.01,11.14
405695.23,17.91,7.69,252162.49,11.13
405918.52,17.92,7.7,252293.5,11.14
405816.3,17.93,7.7,252307.6,11.15
405714.07,17.93,7.71,252678.06,11.17
405800.48,17.94,7.72,252678.06,11.17
405886.89,17.95,7.73,252678.06,11.18
405973.29,17.96,7.74,252678.06,11.18
405973.29,17.96,7.74,252661.68,11.18
405677.78,17.95,7.73,252387.05,11.17
405575.56,17.95,7.73,252387.38,11.17
405473.34,17.96,7.74,252387.05,11.18
405371.12,17.96,7.74,252387.05,11.18
405457.53,17.97,7.75,252387.05,11.19
405355.31,17.97,7.75,253140.74,11.22
405441.71,17.98,7.76,253140.56,11.23
405339.49,17.99,7.77,253140.56,11.23
405237.27,17.99,7.77,253140.56,11.24
405135.05,18.0,7.77,253184.57,11.25
405032.83,18.0,7.78,253167.21,11.25
405032.83,18.0,7.78,253167.21,11.25
404930.61,18.0,7.78,253385.93,11.26
404828.39,18.01,7.78,253417.44,11.27
404726.17,18.01,7.79,253319.27,11.27
404726.17,18.01,7.79,253337.67,11.27
404623.94,18.01,7.79,253337.67,11.28
404328.44,18.0,7.78,253026.86,11.27
404226.21,18.01,7.78,253026.86,11.27
404552.16,18.02,7.8,253026.86,11.27
404449.94,18.03,7.81,253462.26,11.3
404347.72,18.03,7.81,253492.65,11.3
404245.5,18.03,7.81,253370.57,11.3
404245.5,18.03,7.81,253371.49,11.3
404143.28,18.04,7.82,253371.31,11.31
404041.06,18.04,7.82,253371.31,11.31
403938.84,18.04,7.82,253371.31,11.32
403836.62,18.05,7.83,253457.16,11.33
403747.51,18.05,7.83,252766.92,11.3
403730.09,18.06,7.84,252754.06,11.31
403816.49,18.07,7.85,252689.61,11.31
404093.11,18.09,7.86,252668.21,11.31
403990.89,18.09,7.87,253274.28,11.34
403622.72,18.08,7.85,252898.88,11.33
403520.5,18.08,7.86,252803.06,11.33
403418.28,18.08,7.86,252794.53,11.33
403316.06,18.09,7.86,252711.37,11.33
403213.84,18.09,7.87,252619.68,11.33
403213.84,18.09,7.87,252619.68,11.33
403437.13,18.11,7.88,252942.21,11.35
403078.96,18.09,7.87,252606.16,11.34
402976.74,18.1,7.87,252606.25,11.34
402786.52,18.09,7.87,252474.84,11.34
402786.52,18.09,7.87,252474.84,11.34
402684.3,18.09,7.87,252475.03,11.34
402582.08,18.1,7.88,252474.56,11.35
402479.86,18.1,7.88,252564.93,11.36
402377.64,18.1,7.88,252544.13,11.36
402477.16,18.12,7.89,252145.29,11.35
402271.11,18.11,7.89,251837.81,11.34
402357.51,18.12,7.9,251830.93,11.34
402443.92,18.14,7.91,252257.19,11.37
402341.7,18.14,7.92,252130.79,11.37
402239.48,18.14,7.92,252040.15,11.37
402137.26,18.15,7.92,252039.11,11.37
402496.92,18.17,7.94,251806.93,11.36
402394.7,18.17,7.95,251806.74,11.37
402099.19,18.16,7.94,251514.21,11.36
401996.97,18.16,7.94,251514.21,11.36
401996.97,18.16,7.94,251514.21,11.36
401894.75,18.17,7.94,251527.4,11.37
401894.75,18.17,7.94,251527.4,11.37
401792.53,18.17,7.95,252108.68,11.4
401792.53,18.17,7.95,252105.44,11.4
401792.53,18.17,7.95,252105.44,11.4
401690.31,18.17,7.95,252265.27,11.41
401765.48,18.18,7.96,251857.91,11.4
401874.76,18.19,7.97,251756.88,11.4
401874.76,18.19,7.97,251756.88,11.4
401785.33,18.2,7.98,252499.84,11.44
401894.22,18.21,7.99,252185.36,11.43
401791.99,18.21,7.99,252093.67,11.43
401468.42,18.2,7.98,251749.4,11.41
401366.2,18.21,7.98,251749.4,11.42
401263.98,18.21,7.99,251749.4,11.42
401161.76,18.21,7.99,251749.4,11.43
401236.93,18.22,8.0,251502.21,11.42
401312.09,18.23,8.01,251877.86,11.44
401209.87,18.24,8.02,251877.86,11.45
401535.82,18.26,8.03,252047.28,11.46
401635.34,18.27,8.05,251648.44,11.45
401429.29,18.27,8.04,251344.18,11.44
401209.61,18.26,8.04,251207.9,11.43
401107.38,18.26,8.04,251184.57,11.44
401193.79,18.27,8.05,251244.77,11.44
401527.82,18.29,8.07,251995.03,11.48
401425.6,18.3,8.07,251998.38,11.49
401323.38,18.3,8.08,251906.69,11.49
401221.15,18.3,8.08,251906.69,11.49
401444.44,18.32,8.1,251973.65,11.5
401444.44,18.32,8.1,251973.65,11.5
401758.02,18.34,8.12,252572.03,11.53
401655.8,18.34,8.12,252572.13,11.53
401553.58,18.35,8.12,252571.84,11.54
401451.36,18.35,8.13,252582.67,11.54
401349.14,18.35,8.13,252574.54,11.55
401246.92,18.36,8.13,252573.86,11.56
401144.7,18.36,8.14,252571.84,11.56
400778.45,18.35,8.13,252214.83,11.55
401112.48,18.37,8.14,252587.99,11.57
401112.48,18.37,8.14,252587.99,11.57
401010.25,18.37,8.15,252611.34,11.57
400644.01,18.36,8.14,252284.83,11.56
400348.5,18.35,8.12,251922.26,11.54
400189.87,18.34,8.12,251763.63,11.54
400515.82,18.36,8.14,251763.45,11.54
400413.6,18.36,8.14,251763.44,11.55
400413.6,18.36,8.14,251795.56,11.55
400311.38,18.37,8.15,251795.56,11.55
400112.72,18.36,8.14,251644.91,11.55
400336.01,18.38,8.15,251783.49,11.56
400422.41,18.39,8.16,251645.53,11.56
400054.24,18.37,8.15,251694.99,11.56
400054.24,18.37,8.15,251694.99,11.56
399952.02,18.38,8.16,251694.81,11.57
400277.97,18.4,8.17,251734.34,11.57
400186.99,18.4,8.18,252674.53,11.62
399891.48,18.39,8.17,252174.1,11.6
399778.02,18.39,8.17,252239.49,11.61
400091.6,18.41,8.19,252239.49,11.61
399989.38,18.42,8.19,252242.57,11.61
399887.16,18.42,8.2,252240.41,11.62
399784.94,18.42,8.2,252239.53,11.62
399416.77,18.41,8.19,251983.61,11.61
399640.06,18.43,8.2,252528.05,11.64
399537.84,18.43,8.21,252500.92,11.65
399435.61,18.43,8.21,252663.9,11.66
399333.39,18.44,8.22,252664.03,11.67
399659.34,18.46,8.23,252666.02,11.67
399557.12,18.46,8.24,252663.71,11.67
399557.12,18.46,8.24,252663.71,11.67
399454.9,18.46,8.24,252831.42,11.69
399352.68,18.47,8.25,252693.8,11.69
399352.68,18.47,8.25,252693.8,11.69
399352.68,18.47,8.25,252693.8,11.69
399250.46,18.47,8.25,252700.59,11.69
399473.74,18.49,8.27,252891.85,11.7
399371.52,18.49,8.27,252891.66,11.71
399085.72,18.48,8.26,252671.59,11.7
398983.5,18.48,8.26,252768.0,11.71
398881.28,18.49,8.27,253102.93,11.73
398779.06,18.49,8.27,253046.39,11.73
398676.84,18.5,8.27,253046.39,11.74
398381.33,18.49,8.26,252746.12,11.73
398085.82,18.47,8.25,252486.39,11.72
397983.6,18.48,8.26,252486.39,11.72
397881.38,18.48,8.26,252488.85,11.73
397779.16,18.49,8.26,252500.71,11.73
397676.94,18.49,8.27,252732.51,11.75
397990.52,18.51,8.29,252565.27,11.75
397581.63,18.52,8.3,252565.2,11.77
397581.63,18.52,8.3,252565.2,11.77
397213.46,18.51,8.29,252220.32,11.75
397547.49,18.53,8.31,253023.14,11.79
397547.49,18.53,8.31,253023.14,11.79
397181.24,18.52,8.3,252613.09,11.78
397079.02,18.52,8.3,252728.1,11.79
396976.8,18.53,8.3,252751.77,11.8
396874.58,18.53,8.31,252689.67,11.8
397200.53,18.55,8.33,253009.72,11.82
396832.36,18.54,8.31,252672.97,11.8
397055.65,18.55,8.33,252672.78,11.81
396237.88,18.58,8.36,252672.59,11.85
396571.91,18.6,8.38,252672.59,11.85
396469.68,18.61,8.38,252695.06,11.86
396569.2,18.62,8.4,252296.22,11.85
396363.15,18.62,8.4,251991.96,11.84
396449.56,18.63,8.41,251977.11,11.84
396449.56,18.63,8.41,251977.11,11.84
396535.97,18.64,8.42,251973.13,11.84
396377.34,18.63,8.41,251814.29,11.84
396275.12,18.64,8.42,251810.65,11.84
396172.9,18.64,8.42,252786.86,11.89
395806.65,18.63,8.41,252402.54,11.88
396029.94,18.64,8.42,252795.55,11.9
395927.72,18.65,8.43,252703.86,11.9
396014.12,18.66,8.44,252890.37,11.92
396373.79,18.68,8.46,252658.18,11.91
396271.57,18.69,8.46,252566.5,11.91
396271.57,18.69,8.46,252566.5,11.91
396346.73,18.7,8.47,252159.13,11.89
396672.68,18.72,8.49,252596.04,11.92
396570.46,18.72,8.5,252504.35,11.92
396202.29,18.71,8.48,252127.44,11.9
396100.07,18.71,8.49,252127.44,11.91
395894.56,18.7,8.48,252041.07,11.91
395792.34,18.71,8.48,252041.2,11.91
395792.34,18.71,8.48,252041.2,11.91
395690.12,18.71,8.49,252040.88,11.92
396003.7,18.73,8.51,252066.36,11.92
395901.48,18.73,8.51,252046.01,11.93
395695.97,18.73,8.5,251820.78,11.92
396021.92,18.75,8.52,251815.65,11.92
395653.75,18.73,8.51,252368.72,11.95
395244.87,18.75,8.53,252368.66,11.97
395142.65,18.75,8.53,252370.45,11.98
394856.84,18.74,8.52,252098.81,11.97
394754.62,18.75,8.52,251778.86,11.96
394652.4,18.75,8.53,252069.93,11.98
394652.4,18.75,8.53,252069.93,11.98
394875.69,18.77,8.54,252069.74,11.98
394984.97,18.78,8.56,251968.71,11.98
394895.54,18.78,8.56,252711.67,12.02
394793.32,18.79,8.57,252711.67,12.03
395119.27,18.81,8.59,252711.67,12.03
394751.1,18.79,8.57,252993.53,12.05
394974.39,18.81,8.59,252909.97,12.04
394872.17,18.81,8.59,252909.78,12.05
394769.95,18.82,8.6,252819.14,12.05
394769.95,18.82,8.6,252813.68,12.05
394667.73,18.82,8.6,252813.68,12.06
394565.51,18.83,8.61,252885.62,12.07
394291.93,18.82,8.59,252591.34,12.05
394189.71,18.82,8.6,252542.58,12.06
394087.49,18.83,8.6,252450.9,12.06
394087.49,18.83,8.6,252448.84,12.06
393985.27,18.83,8.61,252538.65,12.07
393985.27,18.83,8.61,252538.65,12.07
393883.05,18.83,8.61,252538.65,12.08
393780.83,18.84,8.62,252446.96,12.08
393689.85,18.84,8.62,252274.04,12.07
393576.39,18.85,8.62,252701.4,12.1
393474.17,18.85,8.63,252452.28,12.09
393560.57,18.86,8.64,252596.66,12.11
393560.57,18.86,8.64,252596.66,12.11
393886.52,18.88,8.66,253031.71,12.13
393784.3,18.89,8.66,253031.84,12.14
393682.08,18.89,8.67,253031.52,12.14
393313.91,18.88,8.65,252656.47,12.13
393211.69,18.88,8.66,252683.33,12.13
393488.31,18.9,8.68,252660.32,12.14
393836.73,18.92,8.7,253759.01,12.19
393734.51,18.92,8.7,253755.28,12.2
393632.29,18.93,8.71,254159.64,12.22
393346.49,18.92,8.7,253862.07,12.21
393455.37,18.93,8.71,253872.03,12.21
393364.39,18.93,8.71,253804.12,12.22
393250.93,18.94,8.72,253854.21,12.23
393148.71,18.94,8.72,253854.03,12.23
393148.71,18.94,8.72,253854.03,12.23
393046.49,18.95,8.72,253854.02,12.24
392933.03,18.95,8.73,254811.39,12.29
392819.57,18.95,8.73,254585.52,12.28
392819.57,18.95,8.73,254585.52,12.28
392717.35,18.96,8.74,254963.66,12.31
393043.3,18.98,8.76,255466.1,12.34
392941.08,18.98,8.76,254776.04,12.31
392838.86,18.99,8.76,254776.14,12.31
392736.64,18.99,8.77,254776.33,12.32
392634.41,19.0,8.77,254804.75,12.33
392532.19,19.0,8.78,254784.15,12.33
392429.97,19.0,8.78,254775.86,12.34
392429.97,19.0,8.78,254820.74,12.34
392109.97,18.99,8.77,254500.74,12.33
391292.2,19.03,8.8,254500.56,12.37
391189.98,19.03,8.81,254681.85,12.39
391087.76,19.03,8.81,254640.42,12.39
390767.76,19.02,8.8,254320.42,12.38
390665.54,19.03,8.8,254180.56,12.38
390774.83,19.04,8.82,253768.93,12.36
390685.4,19.04,8.82,253629.53,12.36
390583.18,19.05,8.83,253612.79,12.37
390583.18,19.05,8.83,253612.79,12.37
390583.18,19.05,8.83,253612.79,12.37
390692.06,19.06,8.84,253530.71,12.37
390589.84,19.06,8.84,253455.77,12.37
390294.33,19.05,8.83,253217.13,12.36
390192.11,19.06,8.84,253125.45,12.36
390089.89,19.06,8.84,253125.45,12.37
390217.04,19.07,8.85,254604.79,12.44
390217.04,19.07,8.85,254604.79,12.44
390114.81,19.08,8.85,254604.61,12.45
390165.5,19.09,8.86,254137.61,12.43
390063.28,19.09,8.87,254137.6,12.44
390063.28,19.09,8.87,254137.6,12.44
389961.05,19.1,8.87,254137.6,12.44
389565.39,19.08,8.86,253642.26,12.43
389651.8,19.1,8.87,253750.21,12.44
388834.03,19.13,8.91,253750.02,12.48
388834.03,19.13,8.91,253750.02,12.48
389159.98,19.15,8.93,253821.82,12.49
388791.81,19.14,8.92,253842.58,12.49
389068.43,19.16,8.93,254415.43,12.53
388966.21,19.16,8.94,254415.25,12.53
388750.43,19.15,8.93,254201.35,12.52
388984.96,19.17,8.95,254509.06,12.54
389060.13,19.18,8.96,254583.96,12.55
388957.91,19.19,8.96,254583.95,12.56
388957.91,19.19,8.96,254583.95,12.56
388855.69,19.19,8.97,254610.9,12.57
388855.69,19.19,8.97,254610.9,12.57
388753.46,19.19,8.97,254598.14,12.57
388651.24,19.2,8.98,254583.95,12.58
388549.02,19.2,8.98,254492.26,12.58
388446.8,19.21,8.99,254715.59,12.6
388344.58,19.21,8.99,254520.89,12.59
388242.36,19.22,8.99,254492.26,12.6
388568.31,19.24,9.02,254927.31,12.62
388568.31,19.24,9.02,254927.75,12.62
388654.71,19.25,9.03,254927.75,12.63
388552.49,19.25,9.03,254927.75,12.63
388552.49,19.25,9.03,254927.75,12.63
388184.32,19.24,9.02,254552.7,12.62
388082.1,19.24,9.02,254552.7,12.62
388082.1,19.24,9.02,254552.7,12.62
388082.1,19.24,9.02,254552.7,12.62
388168.51,19.26,9.03,254571.35,12.63
388066.29,19.26,9.04,254561.98,12.63
387741.34,19.25,9.03,254251.32,12.62
387639.12,19.25,9.03,254255.53,12.63
387480.49,19.25,9.02,254096.69,12.62
387321.87,19.24,9.02,253934.9,12.61
387408.27,19.25,9.03,253921.42,12.62
387306.05,19.26,9.03,254489.71,12.65
387203.83,19.26,9.04,254489.84,12.66
387203.83,19.26,9.04,254489.86,12.66
387101.61,19.27,9.04,254490.01,12.67
387427.56,19.29,9.06,254489.54,12.67
387427.56,19.29,9.06,254489.54,12.67
387325.34,19.29,9.07,254586.57,12.68
387223.12,19.3,9.07,254603.31,12.69
387120.9,19.3,9.08,254595.9,12.69
387120.9,19.3,9.08,254595.9,12.69
387018.67,19.3,9.08,254950.23,12.72
387105.08,19.32,9.09,255105.7,12.73
386736.91,19.3,9.08,254726.0,12.71
386736.91,19.3,9.08,254740.61,12.71
386634.69,19.31,9.09,254648.92,12.72
386532.47,19.31,9.09,254648.92,12.72
386430.25,19.32,9.09,254648.73,12.73
386516.65,19.33,9.11,254648.73,12.73
386842.6,19.35,9.13,254648.73,12.74
386548.47,19.34,9.12,254348.25,12.72
386446.25,19.34,9.12,254361.99,12.73
386446.25,19.34,9.12,254361.99,12.73
386344.02,19.35,9.13,254348.56,12.74
