ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
608607.06,15.36,5.14,224345.12,5.66
608933.01,15.37,5.15,224342.6,5.66
608830.79,15.38,5.15,224339.18,5.67
608917.2,15.38,5.16,225346.92,5.69
608549.03,15.37,5.15,224957.99,5.68
608874.98,15.38,5.16,225381.86,5.69
608874.98,15.38,5.16,225381.86,5.69
608772.75,15.38,5.16,225381.86,5.7
608614.13,15.38,5.16,225223.66,5.69
608245.96,15.37,5.15,225106.97,5.69
607910.16,15.37,5.14,224820.32,5.68
608186.78,15.38,5.15,224820.32,5.68
608273.18,15.38,5.16,224828.96,5.69
608170.96,15.38,5.16,224831.18,5.69
608257.37,15.39,5.17,224822.07,5.69
608155.15,15.39,5.17,224820.32,5.69
608155.15,15.39,5.17,224838.71,5.69
608052.93,15.39,5.17,224838.71,5.69
608378.87,15.4,5.18,226040.62,5.72
608276.65,15.4,5.18,226040.62,5.72
608363.06,15.41,5.18,226040.62,5.72
608260.84,15.41,5.19,226040.62,5.73
608158.62,15.41,5.19,226079.82,5.73
608056.4,15.41,5.19,226078.32,5.73
607238.63,15.42,5.2,226078.32,5.74
607136.41,15.42,5.2,226063.88,5.74
607079.54,15.43,5.2,226482.1,5.75
606931.97,15.43,5.2,226229.24,5.75
606563.8,15.42,5.2,225798.3,5.74
606461.57,15.42,5.2,225798.3,5.74
606166.07,15.41,5.19,225497.5,5.73
606492.01,15.42,5.2,225497.5,5.73
606389.79,15.42,5.2,225525.17,5.74
606021.62,15.42,5.19,225518.92,5.74
605919.4,15.42,5.2,225497.59,5.74
606005.81,15.42,5.2,225501.35,5.74
605903.59,15.42,5.2,225851.01,5.75
605812.61,15.43,5.2,225738.12,5.75
605887.77,15.43,5.21,225901.94,5.75
605785.55,15.43,5.21,225901.94,5.76
605499.75,15.43,5.2,225601.4,5.75
605825.7,15.44,5.21,225601.4,5.75
605912.11,15.44,5.22,225601.4,5.75
605809.88,15.44,5.22,225631.51,5.75
605896.29,15.45,5.23,225607.67,5.75
605557.45,15.44,5.22,225315.54,5.75
605430.2,15.44,5.22,225309.27,5.75
605430.2,15.44,5.22,225343.66,5.75
605327.98,15.44,5.22,225893.7,5.76
605225.75,15.44,5.22,225998.33,5.77
605551.7,15.45,5.23,226239.48,5.77
605828.32,15.46,5.24,226239.48,5.77
605726.1,15.46,5.24,226239.48,5.78
605506.42,15.46,5.24,226233.99,5.78
605404.19,15.46,5.24,226236.41,5.78
605301.97,15.46,5.24,226238.16,5.78
605199.75,15.46,5.24,226233.99,5.78
605097.53,15.46,5.24,226520.91,5.79
604995.31,15.47,5.24,226583.74,5.79
604893.09,15.47,5.24,226618.13,5.79
604688.65,15.47,5.25,226627.49,5.8
604775.05,15.47,5.25,226621.25,5.8
604775.05,15.47,5.25,226608.98,5.8
605101.0,15.49,5.26,226606.8,5.8
605187.41,15.49,5.27,226605.86,5.8
605273.81,15.5,5.27,226994.24,5.81
605171.59,15.5,5.28,227117.71,5.82
605069.37,15.5,5.28,227601.85,5.83
604701.2,15.49,5.27,227206.96,5.82
603883.43,15.5,5.28,227206.96,5.83
603781.21,15.5,5.28,227206.96,5.83
603678.99,15.5,5.28,227206.96,5.84
603576.77,15.51,5.28,227206.96,5.84
603474.55,15.51,5.29,227242.22,5.84
603372.33,15.51,5.29,227236.24,5.84
603698.28,15.52,5.3,227220.99,5.84
603409.44,15.51,5.29,226939.12,5.83
603409.44,15.51,5.29,226963.47,5.83
603495.84,15.52,5.3,226998.68,5.84
603276.16,15.51,5.29,227472.28,5.85
603173.93,15.52,5.29,227339.75,5.85
603071.71,15.52,5.29,227339.75,5.85
602969.49,15.52,5.3,227339.75,5.85
603246.11,15.53,5.31,227340.68,5.85
603469.4,15.54,5.31,227340.06,5.85
603367.18,15.54,5.32,227339.75,5.85
603264.96,15.54,5.32,227826.26,5.87
603162.74,15.54,5.32,228059.7,5.88
603249.14,15.55,5.32,228234.26,5.88
603249.14,15.55,5.32,228234.26,5.88
603335.55,15.55,5.33,228234.26,5.88
603335.55,15.55,5.33,228234.26,5.88
603233.33,15.55,5.33,228234.26,5.88
603131.11,15.55,5.33,228241.3,5.89
603217.51,15.56,5.34,228236.16,5.89
603217.51,15.56,5.34,228236.16,5.89
603115.29,15.56,5.34,228234.38,5.89
603441.24,15.57,5.35,228234.34,5.89
603339.02,15.57,5.35,228234.26,5.89
603236.8,15.57,5.35,229042.43,5.91
602941.29,15.57,5.35,228683.67,5.9
602839.07,15.57,5.35,228683.67,5.91
602736.85,15.57,5.35,228683.67,5.91
602736.85,15.57,5.35,228683.67,5.91
602823.26,15.58,5.35,228712.83,5.91
602909.66,15.58,5.36,228695.09,5.91
602807.44,15.58,5.36,228686.56,5.91
602705.22,15.58,5.36,229007.43,5.92
602337.05,15.58,5.35,228603.71,5.91
602663.0,15.59,5.36,228717.62,5.92
602560.78,15.59,5.37,228948.15,5.92
602271.94,15.58,5.36,228721.02,5.92
601903.77,15.57,5.35,228491.2,5.91
601699.32,15.58,5.35,228494.76,5.92
601597.1,15.58,5.36,228494.69,5.92
601494.88,15.58,5.36,228491.36,5.92
601494.88,15.58,5.36,228491.36,5.92
601392.66,15.58,5.36,228568.65,5.92
601290.44,15.58,5.36,228555.3,5.92
601616.39,15.59,5.37,228535.01,5.92
601616.39,15.59,5.37,228535.01,5.92
601893.01,15.6,5.38,229318.58,5.94
601790.79,15.6,5.38,229318.58,5.95
601688.57,15.61,5.38,229318.58,5.95
601586.35,15.61,5.38,229341.8,5.95
601228.18,15.6,5.38,228922.62,5.94
601314.58,15.6,5.38,228907.15,5.94
601400.99,15.61,5.39,228902.45,5.94
601298.77,15.61,5.39,228899.4,5.94
601298.77,15.61,5.39,228898.52,5.94
601196.55,15.61,5.39,229346.9,5.96
601094.33,15.61,5.39,229236.93,5.95
600805.48,15.61,5.39,228988.73,5.95
600805.48,15.61,5.39,228987.18,5.95
601028.77,15.62,5.39,228987.18,5.95
600926.55,15.62,5.4,228987.18,5.95
600926.55,15.62,5.4,228987.18,5.95
600824.33,15.62,5.4,228991.29,5.95
600722.11,15.62,5.4,228988.0,5.95
600619.89,15.62,5.4,229091.94,5.96
600517.67,15.62,5.4,229068.39,5.96
600740.95,15.63,5.41,229035.86,5.96
601074.98,15.64,5.42,230114.04,5.99
600708.73,15.63,5.41,229690.22,5.98
600413.22,15.63,5.41,229417.98,5.97
600311.0,15.63,5.41,229417.98,5.97
600208.78,15.63,5.41,229417.98,5.97
600106.56,15.63,5.41,229589.63,5.98
600192.97,15.64,5.42,229428.83,5.98
600195.71,15.64,5.42,229430.0,5.98
600419.0,15.65,5.42,229423.57,5.98
600407.49,15.65,5.43,230759.15,6.02
600305.94,15.65,5.43,230148.81,6.0
600300.96,15.66,5.43,230085.67,6.0
600198.74,15.66,5.43,230085.67,6.0
600096.52,15.66,5.44,230085.67,6.0
600099.27,15.66,5.44,230127.26,6.0
599997.05,15.66,5.44,230127.26,6.01
599894.83,15.66,5.44,230235.87,6.01
600118.11,15.67,5.45,230259.67,6.01
600015.89,15.67,5.45,230197.13,6.01
600005.05,15.67,5.45,230777.71,6.03
599902.83,15.68,5.45,230777.71,6.03
599800.61,15.68,5.46,230777.71,6.03
599698.39,15.68,5.46,231229.46,6.05
599596.17,15.68,5.46,231214.99,6.05
599402.57,15.68,5.46,230892.99,6.04
599560.05,15.69,5.47,230871.05,6.04
599594.4,15.69,5.47,231847.68,6.07
599955.23,15.7,5.48,231518.34,6.06
599853.01,15.71,5.48,231518.34,6.06
599647.5,15.7,5.48,231307.54,6.06
599651.62,15.7,5.48,231321.34,6.06
599651.62,15.7,5.48,231321.34,6.06
599356.11,15.7,5.47,231022.9,6.05
599358.71,15.7,5.47,231032.34,6.05
599358.71,15.7,5.47,231032.34,6.05
599259.91,15.69,5.47,230851.37,6.05
599346.32,15.7,5.48,230851.37,6.05
599244.09,15.7,5.48,230851.37,6.05
599244.09,15.7,5.48,230889.79,6.05
599467.38,15.71,5.49,230939.2,6.05
599365.16,15.71,5.49,230895.38,6.05
599451.57,15.72,5.5,230889.79,6.05
599349.35,15.72,5.5,230889.79,6.06
599190.72,15.72,5.49,230731.17,6.05
599082.09,15.71,5.49,230622.97,6.05
599082.09,15.71,5.49,230622.97,6.05
599168.5,15.72,5.5,231511.1,6.07
599066.28,15.72,5.5,231511.1,6.08
598873.53,15.72,5.49,231299.44,6.07
598771.31,15.72,5.5,231299.44,6.07
598669.09,15.72,5.5,231306.79,6.07
598566.87,15.72,5.5,231315.74,6.08
598892.82,15.73,5.51,231301.71,6.08
598813.07,15.73,5.51,232421.68,6.11
598792.2,15.74,5.51,232113.87,6.1
599118.15,15.75,5.52,232113.87,6.1
598939.62,15.75,5.52,231746.12,6.09
598837.39,15.75,5.53,231746.12,6.09
598923.8,15.75,5.53,231769.44,6.1
598106.03,15.76,5.54,231769.44,6.11
598003.81,15.77,5.54,231761.3,6.11
598090.22,15.77,5.55,231748.12,6.11
597988.0,15.77,5.55,231746.12,6.11
597619.83,15.77,5.54,232250.3,6.13
597965.09,15.78,5.55,232664.86,6.14
597879.67,15.78,5.56,232596.62,6.14
597777.45,15.78,5.56,232596.62,6.14
597675.22,15.78,5.56,232596.62,6.14
597270.94,15.77,5.55,232244.96,6.13
597168.72,15.77,5.55,232260.1,6.14
596873.21,15.77,5.55,232002.43,6.13
596959.62,15.77,5.55,231991.93,6.13
596857.4,15.78,5.55,232003.42,6.13
596857.4,15.78,5.55,232003.42,6.13
596755.18,15.78,5.55,232010.6,6.13
596664.2,15.78,5.56,232362.81,6.14
596550.74,15.78,5.56,232172.69,6.14
596448.51,15.78,5.56,232172.69,6.14
596153.01,15.77,5.55,231836.07,6.13
596565.2,15.79,5.56,231881.97,6.14
596565.2,15.79,5.56,231916.35,6.14
596180.79,15.78,5.56,231875.48,6.14
595860.79,15.77,5.55,231555.48,6.13
595758.56,15.77,5.55,231550.46,6.13
595758.56,15.77,5.55,231550.46,6.13
595511.36,15.77,5.55,231312.26,6.12
595923.55,15.78,5.56,231660.12,6.13
595821.33,15.78,5.56,231386.66,6.13
595549.12,15.78,5.55,231445.43,6.13
596702.83,15.81,5.59,233611.73,6.19
596600.61,15.81,5.59,233611.73,6.19
596498.39,15.81,5.59,233611.73,6.19
596396.17,15.81,5.59,233651.61,6.2
596293.95,15.82,5.59,233636.48,6.2
596293.95,15.82,5.59,233668.44,6.2
596293.95,15.82,5.59,233728.71,6.2
596002.94,15.81,5.59,233074.26,6.18
596089.35,15.82,5.59,233054.12,6.18
596175.75,15.82,5.6,233049.55,6.19
596175.75,15.82,5.6,233049.55,6.19
596073.53,15.82,5.6,233518.12,6.2
596073.53,15.82,5.6,233518.12,6.2
595971.31,15.83,5.6,233411.22,6.2
596383.5,15.84,5.62,233411.22,6.2
596077.57,15.83,5.61,233411.22,6.2
595975.35,15.83,5.61,233443.75,6.2
595873.13,15.83,5.61,233450.52,6.2
596186.71,15.85,5.62,233411.22,6.2
596084.49,15.85,5.62,233876.61,6.22
596170.9,15.85,5.63,233762.39,6.22
596524.66,15.87,5.64,234412.46,6.23
596422.44,15.87,5.65,234412.46,6.24
596320.21,15.87,5.65,234412.46,6.24
595954.97,15.86,5.64,234432.88,6.24
596041.38,15.87,5.65,234432.88,6.24
595939.16,15.87,5.65,234441.16,6.24
595836.94,15.87,5.65,234438.62,6.24
595734.72,15.87,5.65,234495.59,6.25
595736.32,15.88,5.66,234966.45,6.26
595531.65,15.88,5.65,234622.88,6.25
595429.43,15.88,5.66,234622.88,6.26
595743.01,15.89,5.67,234622.88,6.26
595640.79,15.89,5.67,234627.29,6.26
595727.19,15.9,5.67,234628.82,6.26
595950.48,15.9,5.68,234626.16,6.26
595664.61,15.9,5.68,234324.49,6.25
595562.39,15.9,5.68,234321.22,6.26
595460.16,15.9,5.68,235262.42,6.28
595357.94,15.9,5.68,235256.92,6.28
595255.72,15.9,5.68,235256.92,6.29
594437.95,15.92,5.69,235256.92,6.3
594763.9,15.93,5.71,235256.92,6.3
594395.73,15.92,5.7,235256.92,6.3
594293.51,15.92,5.7,235386.2,6.31
594191.29,15.92,5.7,235414.69,6.31
594089.07,15.92,5.7,235256.92,6.31
594009.33,15.93,5.7,235972.38,6.33
594467.98,15.94,5.72,235983.63,6.33
594365.76,15.94,5.72,235983.63,6.33
594263.54,15.95,5.72,235987.22,6.33
594589.49,15.96,5.73,235985.66,6.33
594589.49,15.96,5.73,235976.95,6.33
594093.91,15.95,5.72,235500.24,6.32
594093.91,15.95,5.72,235464.23,6.32
593991.69,15.95,5.73,235462.2,6.32
594305.27,15.96,5.74,235529.82,6.32
594203.05,15.96,5.74,235510.54,6.33
594100.83,15.96,5.74,235462.2,6.33
593765.03,15.95,5.73,235122.87,6.32
593662.81,15.96,5.73,235995.52,6.34
593665.55,15.96,5.73,236022.52,6.34
593751.96,15.96,5.74,236022.52,6.35
593456.45,15.96,5.73,235704.84,6.34
593354.23,15.96,5.73,235704.84,6.34
593133.31,15.95,5.73,235436.92,6.33
593031.09,15.95,5.73,235444.43,6.33
592031.09,15.93,5.71,234444.43,6.31
591928.87,15.93,5.71,234441.28,6.31
591928.87,15.93,5.71,234441.28,6.31
591826.65,15.93,5.71,234436.94,6.31
591724.43,15.94,5.71,234436.92,6.31
591622.21,15.94,5.71,234739.68,6.32
591708.62,15.94,5.72,234798.5,6.33
591340.45,15.93,5.71,234388.42,6.32
591238.22,15.94,5.71,234388.42,6.32
591136.0,15.94,5.72,234409.33,6.32
591222.41,15.94,5.72,234394.32,6.32
591120.19,15.95,5.72,234406.4,6.32
591017.97,15.95,5.72,234692.43,6.33
591241.26,15.96,5.73,234685.37,6.33
591338.9,15.96,5.74,234472.29,6.33
591340.27,15.96,5.74,234493.6,6.33
591226.81,15.96,5.74,235115.89,6.35
591124.59,15.96,5.74,235115.89,6.35
591211.0,15.97,5.75,235115.89,6.35
591108.78,15.97,5.75,235125.97,6.35
591006.56,15.97,5.75,235116.05,6.35
591332.5,15.98,5.76,235115.89,6.36
591230.28,15.99,5.76,235115.89,6.36
591316.69,15.99,5.77,235773.1,6.38
591214.47,15.99,5.77,235807.6,6.38
591112.25,16.0,5.77,235807.6,6.38
591010.03,16.0,5.77,235807.6,6.38
590907.81,16.0,5.78,235807.6,6.38
590622.0,15.99,5.77,235535.03,6.38
590519.78,15.99,5.77,235788.51,6.39
589702.01,16.01,5.78,235788.51,6.4
589599.79,16.01,5.79,235800.57,6.4
589520.05,16.01,5.79,235807.72,6.4
589629.34,16.02,5.79,235652.27,6.4
589670.39,16.02,5.8,235913.78,6.41
589374.88,16.01,5.79,235593.26,6.4
589688.46,16.03,5.8,235593.26,6.4
589586.24,16.03,5.8,235593.26,6.4
589366.55,16.02,5.8,235486.83,6.4
589452.96,16.03,5.81,235489.48,6.4
589452.96,16.03,5.81,235489.48,6.4
589350.73,16.03,5.81,235487.68,6.4
589676.68,16.04,5.82,235486.83,6.41
589574.46,16.04,5.82,235972.2,6.42
589660.87,16.05,5.83,236244.97,6.43
589747.27,16.05,5.83,236711.06,6.44
589645.05,16.06,5.83,236711.06,6.45
589868.34,16.06,5.84,236711.06,6.45
589500.17,16.06,5.83,236405.28,6.44
589586.58,16.06,5.84,236461.6,6.44
589177.69,16.07,5.85,236975.27,6.46
589075.47,16.07,5.85,236884.43,6.46
588973.25,16.07,5.85,236884.43,6.46
588677.74,16.07,5.84,236623.54,6.46
588391.94,16.06,5.84,236460.56,6.45
588804.13,16.07,5.85,236460.56,6.45
588701.91,16.07,5.85,236461.01,6.46
588788.32,16.08,5.86,236460.56,6.46
588686.1,16.08,5.86,236589.25,6.46
588583.88,16.08,5.86,236607.24,6.46
588583.88,16.08,5.86,236607.24,6.46
588492.89,16.08,5.86,237244.17,6.48
588436.3,16.09,5.86,237226.77,6.49
588334.08,16.09,5.87,237226.77,6.49
588231.86,16.09,5.87,237226.77,6.49
588318.26,16.1,5.87,237226.77,6.49
588318.26,16.1,5.87,237226.92,6.49
588216.04,16.1,5.88,237240.41,6.49
588011.6,16.1,5.88,237227.53,6.5
587909.38,16.1,5.88,237229.23,6.5
587807.16,16.1,5.88,237415.16,6.5
587447.25,16.1,5.87,237048.95,6.5
587773.2,16.11,5.89,237048.95,6.5
587670.98,16.11,5.89,237048.95,6.5
587894.27,16.12,5.9,237302.34,6.51
587792.05,16.12,5.9,237504.23,6.51
587878.45,16.13,5.9,237205.51,6.51
587520.28,16.12,5.9,238492.77,6.54
587600.83,16.12,5.9,238679.21,6.55
587960.45,16.14,5.92,238213.82,6.54
587959.48,16.14,5.92,238378.95,6.54
587857.26,16.14,5.92,238378.95,6.55
587755.04,16.14,5.92,238378.95,6.55
587841.45,16.15,5.93,238379.32,6.55
587739.23,16.15,5.93,238639.58,6.56
587637.01,16.15,5.93,238667.11,6.56
587637.01,16.15,5.93,238664.27,6.56
587557.26,16.15,5.93,238463.43,6.56
587691.46,16.16,5.94,239036.21,6.57
587331.72,16.16,5.94,238566.11,6.56
587334.46,16.16,5.94,238584.53,6.56
587232.24,16.16,5.94,238584.53,6.57
587318.65,16.16,5.94,238584.53,6.57
587216.43,16.17,5.94,238584.53,6.57
587114.21,16.17,5.95,238630.09,6.57
587440.15,16.18,5.96,238601.34,6.57
587753.73,16.19,5.97,238584.53,6.57
587651.51,16.19,5.97,239501.6,6.6
587294.58,16.18,5.96,239171.09,6.59
587181.12,16.19,5.96,239219.43,6.59
587515.15,16.2,5.97,239219.43,6.59
587148.9,16.19,5.97,239219.43,6.6
587046.68,16.19,5.97,239232.18,6.6
586944.46,16.19,5.97,239229.72,6.6
586842.24,16.19,5.97,239219.94,6.6
586643.58,16.19,5.97,239052.61,6.6
586643.58,16.19,5.97,239102.34,6.6
586541.36,16.19,5.97,239320.92,6.61
586867.31,16.2,5.98,239370.68,6.61
586810.45,16.2,5.98,239235.85,6.61
586764.7,16.21,5.99,239701.84,6.62
586662.48,16.21,5.99,239701.84,6.62
586560.26,16.21,5.99,239701.84,6.62
586972.45,16.22,6.0,239717.23,6.63
586972.45,16.22,6.0,239676.62,6.62
586972.45,16.22,6.0,239716.7,6.63
586870.23,16.23,6.0,239712.32,6.63
586768.01,16.23,6.01,239703.01,6.63
586283.59,16.22,6.0,240746.39,6.66
586067.82,16.21,5.99,240528.81,6.65
586484.64,16.23,6.0,239719.08,6.63
587088.59,16.24,6.02,241285.07,6.68
586794.21,16.24,6.02,240618.07,6.66
586111.16,16.23,6.0,239863.73,6.64
586008.94,16.23,6.0,239863.73,6.64
586421.13,16.24,6.02,239863.73,6.64
586115.2,16.23,6.01,239878.08,6.64
586201.6,16.24,6.02,239868.33,6.65
586527.55,16.25,6.03,239876.2,6.65
586527.55,16.25,6.03,239874.96,6.65
586425.33,16.25,6.03,239862.49,6.65
586511.74,16.26,6.04,240451.24,6.67
586409.52,16.26,6.04,240130.31,6.66
586307.3,16.26,6.04,240708.85,6.68
586393.7,16.27,6.05,240708.85,6.68
586291.48,16.27,6.05,240708.85,6.68
586377.89,16.28,6.05,240711.94,6.68
586275.67,16.28,6.06,240708.87,6.68
586362.07,16.28,6.06,240708.85,6.68
585998.17,16.28,6.05,240512.49,6.68
585895.94,16.28,6.05,240905.77,6.69
585793.72,16.28,6.06,240652.96,6.69
585691.5,16.28,6.06,241077.96,6.7
585589.28,16.28,6.06,241077.96,6.7
585487.06,16.28,6.06,241077.96,6.7
585384.84,16.29,6.06,241079.31,6.71
585797.03,16.3,6.08,241099.01,6.71
585477.03,16.29,6.07,240779.01,6.7
585380.27,16.29,6.07,240757.97,6.7
585466.68,16.3,6.07,240757.96,6.7
585364.46,16.3,6.07,241205.89,6.72
585262.24,16.3,6.08,240859.0,6.71
585160.02,16.3,6.08,241376.69,6.72
584965.62,16.3,6.07,241158.52,6.72
584965.62,16.3,6.07,241129.18,6.72
585188.91,16.31,6.08,241129.42,6.72
585275.32,16.31,6.09,241129.25,6.72
585173.09,16.31,6.09,241129.85,6.72
585499.04,16.32,6.1,241130.18,6.72
585396.82,16.33,6.1,241253.68,6.73
585191.31,16.32,6.1,241133.56,6.73
585089.09,16.32,6.1,241673.78,6.74
585175.5,16.33,6.11,241764.55,6.75
585073.28,16.33,6.11,241907.54,6.75
584971.06,16.33,6.11,241907.54,6.75
585057.46,16.34,6.12,241907.54,6.76
584689.29,16.33,6.11,241688.02,6.75
584587.07,16.33,6.11,241720.02,6.75
584913.02,16.34,6.12,241688.46,6.75
584913.02,16.34,6.12,241688.46,6.75
584544.85,16.34,6.11,241689.98,6.75
584442.63,16.34,6.11,242238.02,6.77
584688.4,16.35,6.12,242341.11,6.78
585019.68,16.36,6.14,242557.04,6.78
585040.65,16.36,6.14,242888.47,6.79
584938.43,16.36,6.14,242888.47,6.8
584836.21,16.37,6.14,242888.47,6.8
585162.15,16.38,6.16,242947.34,6.8
585059.93,16.38,6.16,242905.89,6.8
584957.71,16.38,6.16,242890.41,6.8
585044.12,16.39,6.16,243371.73,6.82
584953.14,16.39,6.17,243050.83,6.81
584867.19,16.39,6.17,243507.51,6.82
584764.97,16.39,6.17,243507.51,6.83
585090.92,16.4,6.18,243507.51,6.83
584988.7,16.41,6.18,243507.51,6.83
584886.48,16.41,6.19,243526.29,6.83
584784.25,16.41,6.19,243507.87,6.83
584682.03,16.41,6.19,243507.51,6.83
585063.31,16.43,6.2,244682.9,6.87
584724.37,16.42,6.2,244188.58,6.86
584724.37,16.42,6.2,244188.58,6.86
584622.15,16.42,6.2,244188.58,6.86
583804.38,16.44,6.21,244188.58,6.87
584130.33,16.45,6.23,244188.58,6.88
584216.73,16.45,6.23,244188.58,6.88
584114.51,16.46,6.23,244245.38,6.88
584012.29,16.46,6.24,244197.02,6.88
583827.35,16.45,6.23,244005.95,6.88
583459.18,16.45,6.22,243997.51,6.88
583356.95,16.45,6.22,244421.13,6.89
583694.14,16.46,6.24,244600.47,6.9
583391.3,16.45,6.23,244619.07,6.9
583202.51,16.45,6.23,244290.25,6.89
583100.29,16.45,6.23,244290.25,6.89
583186.7,16.46,6.24,244290.25,6.89
583084.48,16.46,6.24,244290.25,6.9
582982.26,16.46,6.24,244300.16,6.9
582880.03,16.46,6.24,244293.51,6.9
582966.44,16.47,6.25,244601.35,6.91
582864.22,16.47,6.25,244660.22,6.91
583190.17,16.48,6.26,244940.16,6.92
583413.46,16.49,6.27,244940.16,6.92
583311.23,16.5,6.27,244940.16,6.93
583209.01,16.5,6.28,245017.35,6.93
582840.84,16.49,6.27,244804.36,6.93
582738.62,16.49,6.27,244734.45,6.93
582636.4,16.49,6.27,244727.71,6.93
582393.09,16.49,6.26,244437.27,6.92
582290.87,16.49,6.27,245086.86,6.94
582043.67,16.48,6.26,244866.66,6.93
582043.67,16.48,6.26,244866.66,6.93
582028.02,16.49,6.27,244803.28,6.93
582027.86,16.49,6.27,244709.57,6.93
581925.64,16.49,6.27,244709.57,6.94
582251.59,16.5,6.28,244709.57,6.94
581883.42,16.5,6.27,244709.57,6.94
581781.19,16.5,6.28,245395.78,6.96
582107.14,16.51,6.29,245211.46,6.95
582107.14,16.51,6.29,245203.88,6.95
582038.64,16.51,6.29,244845.12,6.95
583004.69,16.54,6.32,247359.74,7.02
582902.47,16.54,6.32,247359.74,7.02
582800.25,16.55,6.32,247359.74,7.02
582464.69,16.54,6.32,246409.12,7.0
581999.85,16.53,6.31,245600.09,6.98
581704.34,16.52,6.3,245325.46,6.97
581602.12,16.53,6.3,245353.92,6.97
581606.24,16.53,6.3,245387.78,6.97
581504.02,16.53,6.31,245569.43,6.98
580819.82,16.51,6.29,244981.33,6.97
580717.59,16.52,6.29,244794.58,6.96
580940.88,16.52,6.3,244855.38,6.96
580645.37,16.52,6.3,245207.39,6.98
581050.96,16.53,6.31,244837.41,6.97
580970.2,16.53,6.31,245366.56,6.98
580867.98,16.54,6.31,245366.56,6.98
580765.76,16.54,6.31,245366.56,6.99
580276.49,16.53,6.3,244841.22,6.97
580174.27,16.53,6.31,244854.72,6.98
580500.22,16.54,6.32,244845.09,6.98
580504.34,16.54,6.32,244890.24,6.98
580402.11,16.54,6.32,244886.37,6.98
580033.94,16.53,6.31,245038.5,6.98
579931.72,16.53,6.31,244970.52,6.98
581727.28,16.59,6.36,246946.37,7.04
582053.23,16.6,6.38,246946.37,7.04
582053.23,16.6,6.38,246927.17,7.04
582060.24,16.6,6.38,246950.66,7.04
582060.24,16.6,6.38,246950.66,7.04
582283.53,16.61,6.38,246950.66,7.04
582181.3,16.61,6.39,246971.44,7.05
582267.71,16.61,6.39,246957.25,7.05
582165.49,16.62,6.39,246950.66,7.05
582165.49,16.62,6.39,246997.4,7.05
582063.27,16.62,6.4,247408.71,7.06
581961.05,16.62,6.4,247513.87,7.07
582237.67,16.63,6.41,248335.53,7.09
581869.5,16.62,6.4,247904.76,7.08
581767.28,16.62,6.4,247904.76,7.08
582093.23,16.64,6.41,247904.76,7.09
582316.51,16.65,6.42,248033.96,7.09
582539.8,16.66,6.43,247966.21,7.09
582626.21,16.66,6.44,247929.01,7.09
582258.04,16.65,6.43,247904.76,7.09
582246.53,16.66,6.44,249658.12,7.14
582250.65,16.66,6.44,249659.87,7.14
582631.76,16.67,6.45,249594.38,7.14
582195.85,16.66,6.44,249046.5,7.13
582093.63,16.67,6.44,249046.5,7.13
582419.58,16.68,6.46,249046.5,7.13
582317.35,16.68,6.46,249046.5,7.13
582317.35,16.68,6.46,249046.5,7.13
582215.13,16.68,6.46,249068.84,7.14
582112.91,16.68,6.46,249105.26,7.14
581754.74,16.68,6.45,249046.5,7.14
581841.15,16.68,6.46,249433.63,7.15
581738.93,16.68,6.46,249311.3,7.15
581825.33,16.69,6.47,249460.14,7.16
581723.11,16.69,6.47,249460.14,7.16
581620.89,16.69,6.47,249460.14,7.16
581677.92,16.7,6.47,249562.78,7.16
581901.2,16.71,6.48,249594.31,7.17
581901.2,16.71,6.48,249594.31,7.17
582235.23,16.72,6.49,249562.78,7.17
582133.01,16.72,6.5,249562.78,7.17
582030.79,16.72,6.5,249923.39,7.18
582117.19,16.73,6.5,250135.34,7.19
581750.95,16.72,6.5,249562.78,7.17
582076.89,16.73,6.51,250586.97,7.2
581974.67,16.73,6.51,250586.97,7.2
582061.08,16.74,6.52,250586.97,7.21
582147.49,16.75,6.52,250586.97,7.21
581878.16,16.74,6.52,250222.24,7.2
581672.65,16.73,6.51,250101.1,7.2
581570.43,16.74,6.51,250111.31,7.2
581468.21,16.74,6.52,250101.1,7.2
581554.62,16.74,6.52,250102.36,7.2
581966.81,16.76,6.54,250961.87,7.23
581864.59,16.76,6.54,251118.08,7.23
581558.66,16.75,6.53,250818.07,7.23
581456.44,16.76,6.53,250818.07,7.23
581354.21,16.76,6.53,250818.07,7.23
581251.99,16.76,6.54,251069.37,7.24
581251.99,16.76,6.54,251069.37,7.24
581528.61,16.77,6.55,250848.58,7.23
581426.39,16.77,6.55,251572.23,7.26
581497.31,16.78,6.56,251721.18,7.26
581831.53,16.79,6.57,251819.5,7.27
581729.31,16.79,6.57,251819.5,7.27
