ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_cpu100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_fc42-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
942,4044,3730950,6212,3730950
942,4044,3731950,6212,3731950
942,4044,3732410,6212,3732410
942,4044,3733060,6212,3733060
942,4044,3734060,6212,3734060
942,4044,3735060,6212,3735060
942,4044,3735060,6212,3735060
942,4044,3735060,6212,3735060
942,4044,3736060,6212,3736060
943,4052,3737060,6212,3737060
943,4052,3738060,6212,3738060
943,4052,3738530,6212,3738530
943,4052,3739530,6212,3739530
943,4052,3740530,6212,3740530
943,4052,3741530,6212,3741530
943,4052,3742340,6212,3742340
943,4052,3742500,6212,3742500
943,4052,3742730,6212,3742730
943,4052,3743730,6212,3743730
943,4052,3743730,6212,3743730
943,4052,3744540,6212,3744540
943,4052,3744770,6212,3744770
944,4060,3745580,6212,3745580
944,4060,3746580,6212,3746580
944,4060,3746580,6212,3746580
944,4060,3746580,6212,3746580
944,4060,3747230,6212,3747230
944,4060,3748230,6212,3748230
944,4060,3749230,6212,3749230
945,4068,3757230,6212,3757230
945,4068,3757700,6212,3757700
945,4068,3758700,6212,3758700
945,4068,3759510,6212,3759510
946,4076,3767510,6212,3767510
946,4076,3767510,6212,3767510
947,4084,3768510,6212,3768510
947,4084,3769510,6212,3769510
947,4084,3769980,6212,3769980
947,4084,3770980,6212,3770980
947,4084,3771450,6212,3771450
947,4084,3772450,6212,3772450
947,4084,3773260,6212,3773260
947,4084,3774070,6212,3774070
947,4084,3774720,6212,3774720
947,4084,3775040,6212,3775040
948,4092,3776040,6212,3776040
948,4092,3777040,6212,3777040
948,4092,3778040,6212,3778040
948,4092,3778850,6212,3778850
948,4092,3779170,6212,3779170
948,4092,3779170,6212,3779170
948,4092,3779980,6212,3779980
948,4092,3779980,6212,3779980
948,4092,3779980,6212,3779980
948,4092,3780980,6212,3780980
948,4092,3781980,6212,3781980
948,4092,3782790,6212,3782790
949,4100,3783790,6212,3783790
949,4100,3784260,6212,3784260
950,4108,3792260,6212,3792260
950,4108,3793260,6212,3793260
950,4108,3794260,6212,3794260
950,4108,3795070,6212,3795070
950,4108,3795880,6212,3795880
950,4108,3796250,6212,3796250
950,4108,3797250,6212,3797250
950,4108,3798250,6212,3798250
951,4116,3799060,6212,3799060
951,4116,3800060,6212,3800060
951,4116,3801060,6212,3801060
951,4116,3802060,6212,3802060
951,4116,3802530,6212,3802530
951,4116,3802530,6212,3802530
951,4116,3803340,6212,3803340
951,4116,3804340,6212,3804340
951,4116,3805340,6212,3805340
951,4116,3806340,6212,3806340
951,4116,3806340,6212,3806340
951,4116,3806660,6212,3806660
952,4124,3807660,6212,3807660
952,4124,3807660,6212,3807660
952,4124,3807660,6212,3807660
952,4124,3808660,6212,3808660
952,4124,3809660,6212,3809660
952,4124,3810660,6212,3810660
952,4124,3810660,6212,3810660
952,4124,3811660,6212,3811660
952,4124,3812250,6212,3812250
952,4124,3812800,6212,3812800
952,4124,3813610,6212,3813610
953,4132,3814610,6212,3814610
953,4132,3815420,6212,3815420
953,4132,3816420,6212,3816420
953,4132,3817070,6212,3817070
953,4132,3817660,6212,3817660
953,4132,3818660,6212,3818660
953,4132,3819130,6212,3819130
953,4132,3819130,6212,3819130
953,4132,3819130,6212,3819130
953,4132,3820130,6212,3820130
954,4140,3821130,6212,3821130
954,4140,3822130,6212,3822130
954,4140,3822600,6212,3822600
954,4140,3823600,6212,3823600
954,4140,3824600,6212,3824600
954,4140,3825410,6212,3825410
954,4140,3826410,6212,3826410
954,4140,3827220,6212,3827220
954,4140,3828220,6212,3828220
955,4148,3829030,6212,3829030
955,4148,3830030,6212,3830030
955,4148,3831030,6212,3831030
955,4148,3831500,6212,3831500
955,4148,3831970,6212,3831970
955,4148,3832130,6212,3832130
955,4148,3832130,6212,3832130
955,4148,3833130,6212,3833130
955,4148,3834130,6212,3834130
955,4148,3835130,6212,3835130
955,4148,3835940,6212,3835940
956,4156,3836940,6212,3836940
956,4156,3837940,6212,3837940
956,4156,3838750,6212,3838750
956,4156,3839750,6212,3839750
956,4156,3840750,6212,3840750
956,4156,3841750,6212,3841750
956,4156,3842400,6212,3842400
956,4156,3843400,6212,3843400
957,4164,3844400,6212,3844400
957,4164,3845400,6212,3845400
957,4164,3846210,6212,3846210
957,4164,3846680,6212,3846680
958,4172,3854680,6212,3854680
958,4172,3855680,6212,3855680
958,4172,3856150,6212,3856150
958,4172,3856610,6212,3856610
958,4172,3857080,6212,3857080
958,4172,3858080,6212,3858080
958,4172,3858550,6212,3858550
958,4172,3859550,6212,3859550
958,4172,3859870,6212,3859870
959,4180,3860340,6212,3860340
959,4180,3861340,6212,3861340
959,4180,3862340,6212,3862340
959,4180,3863340,6212,3863340
959,4180,3863340,6212,3863340
959,4180,3864340,6212,3864340
959,4180,3865340,6212,3865340
959,4180,3866150,6212,3866150
960,4188,3867150,6212,3867150
960,4188,3868150,6212,3868150
960,4188,3868800,6212,3868800
960,4188,3869270,6212,3869270
960,4188,3870270,6212,3870270
961,4196,3878270,6212,3878270
961,4196,3879270,6212,3879270
961,4196,3880080,6212,3880080
961,4196,3880190,6212,3880190
961,4196,3881190,6212,3881190
961,4196,3881190,6212,3881190
961,4196,3882190,6212,3882190
962,4204,3883190,6212,3883190
962,4204,3883660,6212,3883660
962,4204,3884310,6212,3884310
962,4204,3884470,6212,3884470
962,4204,3885280,6212,3885280
962,4204,3886280,6212,3886280
962,4204,3886750,6212,3886750
962,4204,3887220,6212,3887220
962,4204,3887690,6212,3887690
962,4204,3888690,6212,3888690
962,4204,3889690,6212,3889690
962,4204,3890010,6212,3890010
963,4212,3891010,6212,3891010
963,4212,3892010,6212,3892010
963,4212,3893010,6212,3893010
963,4212,3893480,6212,3893480
963,4212,3894480,6212,3894480
963,4212,3895480,6212,3895480
963,4212,3896480,6212,3896480
963,4212,3897290,6212,3897290
963,4212,3897610,6212,3897610
963,4212,3897930,6212,3897930
964,4220,3899930,6212,3899930
964,4220,3900930,6212,3900930
964,4220,3901280,6212,3901280
964,4220,3901280,6212,3901280
964,4220,3902280,6212,3902280
964,4220,3902750,6212,3902750
965,4228,3903750,6212,3903750
965,4228,3904750,6212,3904750
965,4228,3905400,6212,3905400
965,4228,3906210,6212,3906210
966,4236,3914210,6212,3914210
966,4236,3915020,6212,3915020
966,4236,3916020,6212,3916020
966,4236,3916830,6212,3916830
966,4236,3917640,6212,3917640
966,4236,3918640,6212,3918640
966,4236,3919640,6212,3919640
966,4236,3919640,6212,3919640
967,4244,3920640,6212,3920640
967,4244,3921640,6212,3921640
967,4244,3922640,6212,3922640
967,4244,3923640,6212,3923640
967,4244,3924640,6212,3924640
967,4244,3925640,6212,3925640
967,4244,3926640,6212,3926640
968,4252,3934640,6212,3934640
968,4252,3935640,6212,3935640
968,4252,3935640,6212,3935640
968,4252,3936640,6212,3936640
969,4260,3937640,6212,3937640
969,4260,3938450,6212,3938450
969,4260,3938680,6212,3938680
969,4260,3939490,6212,3939490
969,4260,3940490,6212,3940490
969,4260,3940650,6212,3940650
969,4260,3941120,6212,3941120
969,4260,3942120,6212,3942120
969,4260,3943120,6212,3943120
969,4260,3944120,6212,3944120
969,4260,3944590,6212,3944590
970,4268,3945400,6212,3945400
970,4268,3946400,6212,3946400
970,4268,3946630,6212,3946630
970,4268,3947280,6212,3947280
970,4268,3948280,6212,3948280
970,4268,3949280,6212,3949280
970,4268,3950090,6212,3950090
970,4268,3950900,6212,3950900
970,4268,3951710,6212,3951710
970,4268,3951710,6212,3951710
970,4268,3952030,6212,3952030
971,4276,3953030,6212,3953030
971,4276,3954030,6212,3954030
971,4276,3955030,6212,3955030
971,4276,3955840,6212,3955840
971,4276,3956840,6212,3956840
971,4276,3957650,6212,3957650
971,4276,3958650,6212,3958650
971,4276,3959650,6212,3959650
972,4284,3960650,6212,3960650
972,4284,3961650,6212,3961650
972,4284,3961650,6212,3961650
972,4284,3962650,6212,3962650
972,4284,3963650,6212,3963650
972,4284,3964650,6212,3964650
972,4284,3964650,6212,3964650
972,4284,3965650,6212,3965650
972,4284,3965970,6212,3965970
972,4284,3966970,6212,3966970
972,4284,3967440,6212,3967440
973,4292,3968440,6212,3968440
973,4292,3969440,6212,3969440
973,4292,3970440,6212,3970440
973,4292,3970440,6212,3970440
973,4292,3971440,6212,3971440
973,4292,3972440,6212,3972440
973,4292,3973440,6212,3973440
973,4292,3974440,6212,3974440
974,4300,3975440,6212,3975440
974,4300,3976250,6212,3976250
974,4300,3977060,6212,3977060
974,4300,3977650,6212,3977650
974,4300,3978650,6212,3978650
974,4300,3979120,6212,3979120
974,4300,3980120,6212,3980120
974,4300,3981120,6212,3981120
974,4300,3982120,6212,3982120
975,4308,3983120,6212,3983120
975,4308,3983120,6212,3983120
975,4308,3983770,6212,3983770
975,4308,3984230,6212,3984230
975,4308,3985230,6212,3985230
975,4308,3985450,6212,3985450
975,4308,3985450,6212,3985450
975,4308,3986450,6212,3986450
975,4308,3987450,6212,3987450
975,4308,3988450,6212,3988450
975,4308,3989450,6212,3989450
975,4308,3990260,6212,3990260
976,4316,3991260,6212,3991260
976,4316,3992070,6212,3992070
976,4316,3992880,6212,3992880
976,4316,3993880,6212,3993880
976,4316,3994880,6212,3994880
976,4316,3995880,6212,3995880
976,4316,3996350,6212,3996350
976,4316,3997350,6212,3997350
976,4316,3997670,6212,3997670
977,4324,3998670,6212,3998670
977,4324,3998670,6212,3998670
977,4324,3999670,6212,3999670
977,4324,3999670,6212,3999670
977,4324,4000670,6212,4000670
977,4324,4000670,6212,4000670
977,4324,4000670,6212,4000670
977,4324,4001670,6212,4001670
977,4324,4002480,6212,4002480
977,4324,4003290,6212,4003290
977,4324,4003290,6212,4003290
977,4324,4004290,6212,4004290
977,4324,4005100,6212,4005100
978,4332,4006100,6212,4006100
978,4332,4006470,6212,4006470
978,4332,4007470,6212,4007470
978,4332,4008470,6212,4008470
978,4332,4009470,6212,4009470
978,4332,4010280,6212,4010280
978,4332,4011090,6212,4011090
978,4332,4012090,6212,4012090
978,4332,4012560,6212,4012560
979,4340,4013370,6212,4013370
979,4340,4014370,6212,4014370
979,4340,4014690,6212,4014690
979,4340,4015690,6212,4015690
979,4340,4016500,6212,4016500
979,4340,4016960,6212,4016960
979,4340,4017960,6212,4017960
979,4340,4018960,6212,4018960
979,4340,4019960,6212,4019960
980,4348,4020610,6212,4020610
980,4348,4020610,6212,4020610
980,4348,4021160,6212,4021160
980,4348,4022160,6212,4022160
980,4348,4023160,6212,4023160
980,4348,4024160,6212,4024160
980,4348,4025160,6212,4025160
980,4348,4026160,6212,4026160
980,4348,4027160,6212,4027160
980,4348,4027630,6212,4027630
981,4356,4028090,6212,4028090
981,4356,4028090,6212,4028090
981,4356,4029090,6212,4029090
981,4356,4029560,6212,4029560
981,4356,4029880,6212,4029880
981,4356,4030040,6212,4030040
981,4356,4030510,6212,4030510
981,4356,4031510,6212,4031510
981,4356,4031510,6212,4031510
981,4356,4032510,6212,4032510
981,4356,4032740,6212,4032740
981,4356,4033390,6212,4033390
981,4356,4034200,6212,4034200
981,4356,4034670,6212,4034670
981,4356,4034670,6212,4034670
982,4364,4035670,6212,4035670
982,4364,4036140,6212,4036140
982,4364,4037140,6212,4037140
982,4364,4037460,6212,4037460
982,4364,4038460,6212,4038460
982,4364,4039010,6212,4039010
982,4364,4040010,6212,4040010
982,4364,4041010,6212,4041010
982,4364,4042010,6212,4042010
982,4364,4042480,6212,4042480
982,4364,4043130,6212,4043130
983,4372,4044130,6212,4044130
983,4372,4045130,6212,4045130
983,4372,4046130,6212,4046130
983,4372,4046600,6212,4046600
983,4372,4047600,6212,4047600
983,4372,4047600,6212,4047600
983,4372,4048600,6212,4048600
983,4372,4049600,6212,4049600
983,4372,4049600,6212,4049600
983,4372,4049600,6212,4049600
984,4380,4050600,6212,4050600
984,4380,4051250,6212,4051250
984,4380,4052250,6212,4052250
984,4380,4052570,6212,4052570
984,4380,4053570,6212,4053570
984,4380,4054570,6212,4054570
984,4380,4055570,6212,4055570
984,4380,4056570,6212,4056570
984,4380,4056890,6212,4056890
984,4380,4057210,6212,4057210
984,4380,4058210,6212,4058210
984,4380,4059210,6212,4059210
985,4388,4060210,6212,4060210
985,4388,4061210,6212,4061210
985,4388,4061760,6212,4061760
985,4388,4065760,6212,4065760
985,4388,4065760,6212,4065760
985,4388,4066230,6212,4066230
985,4388,4066690,6212,4066690
985,4388,4066690,6212,4066690
986,4396,4067160,6212,4067160
986,4396,4068160,6212,4068160
986,4396,4069160,6212,4069160
986,4396,4070160,6212,4070160
986,4396,4070630,6212,4070630
986,4396,4071100,6212,4071100
986,4396,4071750,6212,4071750
987,4404,4079750,6212,4079750
987,4404,4080210,6212,4080210
987,4404,4081210,6212,4081210
988,4412,4082020,6212,4082020
988,4412,4083020,6212,4083020
988,4412,4083830,6212,4083830
988,4412,4083830,6212,4083830
988,4412,4084640,6212,4084640
988,4412,4084800,6212,4084800
988,4412,4085800,6212,4085800
988,4412,4086800,6212,4086800
988,4412,4087270,6212,4087270
988,4412,4087920,6212,4087920
989,4420,4088920,6212,4088920
989,4420,4089730,6212,4089730
989,4420,4090200,6212,4090200
989,4420,4091200,6212,4091200
989,4420,4091200,6212,4091200
989,4420,4092010,6212,4092010
989,4420,4092480,6212,4092480
989,4420,4093480,6212,4093480
989,4420,4093950,6212,4093950
989,4420,4094950,6212,4094950
989,4420,4095180,6212,4095180
989,4420,4096180,6212,4096180
989,4420,4096180,6212,4096180
990,4428,4097180,6212,4097180
990,4428,4097730,6212,4097730
990,4428,4098730,6212,4098730
990,4428,4098960,6212,4098960
990,4428,4099430,6212,4099430
990,4428,4099900,6212,4099900
990,4428,4103900,6212,4103900
991,4436,4104900,6212,4104900
991,4436,4105220,6212,4105220
991,4436,4106220,6212,4106220
991,4436,4107220,6212,4107220
991,4436,4107220,6212,4107220
991,4436,4107870,6212,4107870
991,4436,4108680,6212,4108680
991,4436,4109680,6212,4109680
991,4436,4110680,6212,4110680
991,4436,4111150,6212,4111150
992,4444,4111620,6212,4111620
992,4444,4112270,6212,4112270
992,4444,4113270,6212,4113270
992,4444,4114270,6212,4114270
992,4444,4114270,6212,4114270
992,4444,4115270,6212,4115270
992,4444,4116270,6212,4116270
992,4444,4116590,6212,4116590
992,4444,4117590,6212,4117590
993,4452,4118590,6212,4118590
993,4452,4118590,6212,4118590
993,4452,4119590,6212,4119590
993,4452,4119590,6212,4119590
993,4452,4120590,6212,4120590
993,4452,4121590,6212,4121590
993,4452,4122590,6212,4122590
993,4452,4123590,6212,4123590
993,4452,4124590,6212,4124590
993,4452,4125400,6212,4125400
993,4452,4125400,6212,4125400
993,4452,4125870,6212,4125870
994,4460,4126870,6212,4126870
994,4460,4127870,6212,4127870
994,4460,4128340,6212,4128340
994,4460,4129340,6212,4129340
994,4460,4129930,6212,4129930
994,4460,4130400,6212,4130400
994,4460,4131400,6212,4131400
994,4460,4132400,6212,4132400
994,4460,4132720,6212,4132720
994,4460,4133530,6212,4133530
995,4468,4134530,6212,4134530
995,4468,4135530,6212,4135530
995,4468,4136530,6212,4136530
995,4468,4136530,6212,4136530
995,4468,4137530,6212,4137530
995,4468,4138530,6212,4138530
995,4468,4139530,6212,4139530
995,4468,4139530,6212,4139530
995,4468,4140530,6212,4140530
995,4468,4141000,6212,4141000
995,4468,4142000,6212,4142000
996,4476,4143000,6212,4143000
996,4476,4144000,6212,4144000
996,4476,4145000,6212,4145000
996,4476,4146000,6212,4146000
996,4476,4147000,6212,4147000
996,4476,4147000,6212,4147000
996,4476,4147320,6212,4147320
997,4484,4155320,6212,4155320
997,4484,4156320,6212,4156320
997,4484,4157320,6212,4157320
997,4484,4157640,6212,4157640
997,4484,4158640,6212,4158640
998,4492,4159450,6212,4159450
998,4492,4160450,6212,4160450
998,4492,4161450,6212,4161450
998,4492,4161450,6212,4161450
998,4492,4161450,6212,4161450
998,4492,4162260,6212,4162260
998,4492,4163260,6212,4163260
998,4492,4163580,6212,4163580
998,4492,4164580,6212,4164580
998,4492,4165580,6212,4165580
998,4492,4166050,6212,4166050
998,4492,4166050,6212,4166050
999,4500,4167050,6212,4167050
999,4500,4167860,6212,4167860
999,4500,4168860,6212,4168860
999,4500,4168860,6212,4168860
999,4500,4169860,6212,4169860
999,4500,4170670,6212,4170670
999,4500,4171480,6212,4171480
1000,4508,4179480,6212,4179480
1000,4508,4179480,6212,4179480
1000,4508,4179950,6212,4179950
1000,4508,4180420,6212,4180420
1000,4508,4181010,6212,4181010
1001,4516,4182010,6212,4182010
1001,4516,4182230,6212,4182230
1001,4516,4182880,6212,4182880
1001,4516,4183690,6212,4183690
1001,4516,4184690,6212,4184690
1001,4516,4184690,6212,4184690
1001,4516,4185690,6212,4185690
1001,4516,4185690,6212,4185690
1001,4516,4186690,6212,4186690
1001,4516,4187690,6212,4187690
1001,4516,4188690,6212,4188690
1002,4524,4189690,6212,4189690
1002,4524,4190690,6212,4190690
1002,4524,4191690,6212,4191690
1002,4524,4192160,6212,4192160
1002,4524,4192160,6212,4192160
1002,4524,4192970,6212,4192970
1002,4524,4193970,6212,4193970
1002,4524,4193970,6212,4193970
1002,4524,4194440,6212,4194440
1002,4524,4195440,6212,4195440
1002,4524,4195440,6212,4195440
1002,4524,4195440,6212,4195440
1002,4524,4196250,6212,4196250
1003,4532,4197250,6212,4197250
1003,4532,4197620,6212,4197620
1003,4532,4198620,6212,4198620
1003,4532,4198780,6212,4198780
1003,4532,4198940,6212,4198940
1003,4532,4199750,6212,4199750
1003,4532,4200750,6212,4200750
1003,4532,4201750,6212,4201750
1003,4532,4201750,6212,4201750
1003,4532,4202750,6212,4202750
1003,4532,4203220,6212,4203220
1003,4532,4203220,6212,4203220
1004,4540,4204220,6212,4204220
1004,4540,4205220,6212,4205220
1004,4540,4206220,6212,4206220
1004,4540,4206220,6212,4206220
1004,4540,4207220,6212,4207220
1004,4540,4208030,6212,4208030
1004,4540,4208500,6212,4208500
1004,4540,4208500,6212,4208500
1004,4540,4209500,6212,4209500
1004,4540,4210500,6212,4210500
1005,4548,4211500,6212,4211500
1005,4548,4212310,6212,4212310
1005,4548,4212780,6212,4212780
1005,4548,4213100,6212,4213100
1005,4548,4214100,6212,4214100
1005,4548,4214100,6212,4214100
1005,4548,4215100,6212,4215100
1005,4548,4215570,6212,4215570
1005,4548,4215680,6212,4215680
1005,4548,4215680,6212,4215680
1005,4548,4216680,6212,4216680
1005,4548,4217680,6212,4217680
1005,4548,4217680,6212,4217680
1005,4548,4217840,6212,4217840
1005,4548,4218840,6212,4218840
1006,4556,4219650,6212,4219650
1006,4556,4220460,6212,4220460
1006,4556,4221110,6212,4221110
1006,4556,4222110,6212,4222110
1006,4556,4222580,6212,4222580
1006,4556,4223580,6212,4223580
1006,4556,4224580,6212,4224580
1006,4556,4225050,6212,4225050
1006,4556,4226050,6212,4226050
1006,4556,4226210,6212,4226210
1007,4564,4227210,6212,4227210
1007,4564,4228210,6212,4228210
1007,4564,4228760,6212,4228760
1007,4564,4229220,6212,4229220
1007,4564,4230220,6212,4230220
1007,4564,4230550,6212,4230550
1007,4564,4231550,6212,4231550
1007,4564,4232200,6212,4232200
1007,4564,4233200,6212,4233200
1008,4572,4234200,6212,4234200
1008,4572,4234430,6212,4234430
1008,4572,4235430,6212,4235430
1008,4572,4236430,6212,4236430
1008,4572,4237430,6212,4237430
1008,4572,4238430,6212,4238430
1008,4572,4238430,6212,4238430
1008,4572,4239430,6212,4239430
1008,4572,4240430,6212,4240430
1008,4572,4240750,6212,4240750
1008,4572,4241750,6212,4241750
1009,4580,4242750,6212,4242750
1009,4580,4243750,6212,4243750
1009,4580,4243750,6212,4243750
1009,4580,4244750,6212,4244750
1009,4580,4244750,6212,4244750
1009,4580,4245560,6212,4245560
1009,4580,4246560,6212,4246560
1009,4580,4247560,6212,4247560
1009,4580,4248370,6212,4248370
1009,4580,4249180,6212,4249180
1009,4580,4249180,6212,4249180
1010,4588,4250180,6212,4250180
1010,4588,4251180,6212,4251180
1010,4588,4251410,6212,4251410
1010,4588,4252220,6212,4252220
1010,4588,4253220,6212,4253220
1010,4588,4253220,6212,4253220
1010,4588,4253220,6212,4253220
1010,4588,4254220,6212,4254220
1010,4588,4254690,6212,4254690
1011,4596,4255690,6212,4255690
1011,4596,4256340,6212,4256340
1011,4596,4257150,6212,4257150
1011,4596,4257620,6212,4257620
1011,4596,4258620,6212,4258620
1011,4596,4258620,6212,4258620
1011,4596,4259170,6212,4259170
1011,4596,4260170,6212,4260170
1011,4596,4261170,6212,4261170
1011,4596,4262170,6212,4262170
1011,4596,4263170,6212,4263170
1012,4604,4263980,6212,4263980
1012,4604,4264790,6212,4264790
1012,4604,4265790,6212,4265790
1012,4604,4266790,6212,4266790
1012,4604,4266790,6212,4266790
1012,4604,4267790,6212,4267790
1012,4604,4268020,6212,4268020
1012,4604,4269020,6212,4269020
1012,4604,4269020,6212,4269020
1012,4604,4269020,6212,4269020
1012,4604,4269670,6212,4269670
1012,4604,4269900,6212,4269900
1012,4604,4270130,6212,4270130
1012,4604,4270130,6212,4270130
1013,4612,4271130,6212,4271130
1013,4612,4271130,6212,4271130
1014,4620,4279130,6212,4279130
1014,4620,4280130,6212,4280130
1014,4620,4281130,6212,4281130
1014,4620,4281130,6212,4281130
1014,4620,4281360,6212,4281360
1014,4620,4281830,6212,4281830
1014,4620,4282830,6212,4282830
1014,4620,4283830,6212,4283830
1014,4620,4284830,6212,4284830
1014,4620,4284830,6212,4284830
1014,4620,4285830,6212,4285830
1015,4628,4286830,6212,4286830
1015,4628,4287830,6212,4287830
1015,4628,4288640,6212,4288640
1015,4628,4289290,6212,4289290
1015,4628,4290100,6212,4290100
1015,4628,4291100,6212,4291100
1015,4628,4291420,6212,4291420
1015,4628,4291890,6212,4291890
1015,4628,4292890,6212,4292890
1016,4636,4293890,6212,4293890
1016,4636,4294700,6212,4294700
1016,4636,4295700,6212,4295700
1016,4636,4295700,6212,4295700
1016,4636,4296350,6212,4296350
1016,4636,4297160,6212,4297160
1016,4636,4298160,6212,4298160
1016,4636,4299160,6212,4299160
1016,4636,4299630,6212,4299630
1016,4636,4300630,6212,4300630
1017,4644,4301630,6212,4301630
1017,4644,4302630,6212,4302630
1017,4644,4303630,6212,4303630
1017,4644,4304630,6212,4304630
1017,4644,4305630,6212,4305630
1017,4644,4306280,6212,4306280
1017,4644,4306500,6212,4306500
1017,4644,4306720,6212,4306720
1017,4644,4307530,6212,4307530
1017,4644,4308530,6212,4308530
1017,4644,4308850,6212,4308850
1018,4652,4309400,6212,4309400
1018,4652,4310400,6212,4310400
1018,4652,4311400,6212,4311400
1018,4652,4312400,6212,4312400
1018,4652,4313400,6212,4313400
1018,4652,4314210,6212,4314210
1018,4652,4315210,6212,4315210
1018,4652,4316210,6212,4316210
1019,4660,4317210,6212,4317210
1019,4660,4317210,6212,4317210
1019,4660,4318020,6212,4318020
1019,4660,4318490,6212,4318490
1019,4660,4319490,6212,4319490
1019,4660,4320490,6212,4320490
1019,4660,4321490,6212,4321490
1019,4660,4322300,6212,4322300
1019,4660,4322620,6212,4322620
1019,4660,4322620,6212,4322620
1019,4660,4322620,6212,4322620
1019,4660,4322940,6212,4322940
1019,4660,4323940,6212,4323940
1020,4668,4324940,6212,4324940
1020,4668,4325940,6212,4325940
1020,4668,4326940,6212,4326940
1020,4668,4327750,6212,4327750
1020,4668,4328750,6212,4328750
1020,4668,4329070,6212,4329070
1020,4668,4330070,6212,4330070
1020,4668,4330230,6212,4330230
1020,4668,4331230,6212,4331230
1020,4668,4332230,6212,4332230
1021,4676,4332700,6212,4332700
1021,4676,4333510,6212,4333510
1021,4676,4333980,6212,4333980
1021,4676,4334790,6212,4334790
1021,4676,4335790,6212,4335790
1021,4676,4336790,6212,4336790
1021,4676,4337380,6212,4337380
1021,4676,4338380,6212,4338380
1021,4676,4339380,6212,4339380
1022,4684,4340380,6212,4340380
1022,4684,4341380,6212,4341380
1022,4684,4342380,6212,4342380
1022,4684,4343380,6212,4343380
1022,4684,4343710,6212,4343710
1022,4684,4344520,6212,4344520
1022,4684,4345520,6212,4345520
1022,4684,4346520,6212,4346520
1022,4684,4347520,6212,4347520
1022,4684,4347520,6212,4347520
1022,4684,4347520,6212,4347520
1023,4692,4347990,6212,4347990
1023,4692,4348800,6212,4348800
1023,4692,4349800,6212,4349800
1023,4692,4350800,6212,4350800
1023,4692,4351170,6212,4351170
1023,4692,4352170,6212,4352170
1023,4692,4352390,6212,4352390
1023,4692,4353390,6212,4353390
1023,4692,4353390,6212,4353390
1023,4692,4354390,6212,4354390
1024,4700,4355390,6212,4355390
1024,4700,4356200,6212,4356200
1024,4700,4357200,6212,4357200
1024,4700,4357750,6212,4357750
1024,4700,4358750,6212,4358750
1024,4700,4359750,6212,4359750
1024,4700,4360220,6212,4360220
1024,4700,4360810,6212,4360810
1024,4700,4361280,6212,4361280
1024,4700,4362280,6212,4362280
1025,4708,4363280,6212,4363280
1025,4708,4363280,6212,4363280
1025,4708,4364090,6212,4364090
1025,4708,4365090,6212,4365090
1025,4708,4366090,6212,4366090
1025,4708,4367090,6212,4367090
1025,4708,4367560,6212,4367560
1025,4708,4368030,6212,4368030
1025,4708,4368030,6212,4368030
1025,4708,4368840,6212,4368840
1025,4708,4369840,6212,4369840
1026,4716,4370650,6212,4370650
1026,4716,4371650,6212,4371650
1026,4716,4372460,6212,4372460
1026,4716,4372930,6212,4372930
1026,4716,4373930,6212,4373930
1026,4716,4373930,6212,4373930
1026,4716,4374930,6212,4374930
1026,4716,4375740,6212,4375740
1026,4716,4376740,6212,4376740
1027,4724,4377550,6212,4377550
1027,4724,4378550,6212,4378550
1027,4724,4378550,6212,4378550
1027,4724,4379550,6212,4379550
1027,4724,4380550,6212,4380550
1027,4724,4381550,6212,4381550
1027,4724,4382550,6212,4382550
1027,4724,4383360,6212,4383360
1027,4724,4384360,6212,4384360
1027,4724,4384360,6212,4384360
1028,4732,4385360,6212,4385360
1028,4732,4385360,6212,4385360
1028,4732,4386360,6212,4386360
1028,4732,4387360,6212,4387360
1028,4732,4388360,6212,4388360
1028,4732,4389360,6212,4389360
1028,4732,4390360,6212,4390360
1028,4732,4390680,6212,4390680
1028,4732,4391490,6212,4391490
1028,4732,4392140,6212,4392140
1029,4740,4393140,6212,4393140
1029,4740,4394140,6212,4394140
1029,4740,4395140,6212,4395140
1029,4740,4395460,6212,4395460
1029,4740,4396270,6212,4396270
1029,4740,4396590,6212,4396590
1029,4740,4397400,6212,4397400
1029,4740,4398400,6212,4398400
1029,4740,4399400,6212,4399400
1030,4748,4400400,6212,4400400
1030,4748,4400720,6212,4400720
1030,4748,4401370,6212,4401370
1030,4748,4402370,6212,4402370
1030,4748,4403370,6212,4403370
1030,4748,4404370,6212,4404370
1030,4748,4404370,6212,4404370
1030,4748,4405370,6212,4405370
1030,4748,4405690,6212,4405690
1030,4748,4406010,6212,4406010
1030,4748,4407010,6212,4407010
1030,4748,4408010,6212,4408010
1031,4756,4409010,6212,4409010
1031,4756,4410010,6212,4410010
