ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2675-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
680479.82,14.1,2.52,300881.09,6.23
680550.7,14.1,2.52,300846.36,6.23
680621.58,14.1,2.52,300967.9,6.24
680621.58,14.1,2.52,300945.82,6.24
680621.58,14.1,2.52,300945.82,6.24
680692.46,14.11,2.53,301000.22,6.24
680763.33,14.11,2.53,301121.75,6.24
680995.3,14.12,2.54,301229.51,6.24
680879.51,14.12,2.54,301235.09,6.25
680591.75,14.11,2.53,301052.67,6.24
680475.96,14.11,2.53,300852.22,6.24
680546.84,14.12,2.54,300973.76,6.24
680617.72,14.12,2.54,301028.16,6.25
680815.09,14.13,2.55,301109.44,6.25
680528.77,14.12,2.54,300779.22,6.24
680760.74,14.13,2.55,300978.57,6.25
680676.53,14.13,2.55,300653.57,6.24
680560.74,14.13,2.55,300542.42,6.24
680444.95,14.13,2.55,300458.69,6.24
680329.16,14.13,2.55,300289.4,6.24
680616.0,14.14,2.56,300698.86,6.25
680328.25,14.13,2.55,300592.67,6.24
680560.21,14.14,2.56,300598.25,6.25
680631.09,14.14,2.56,300821.97,6.25
680343.33,14.14,2.56,300639.55,6.25
680414.21,14.14,2.56,300761.09,6.25
680652.74,14.15,2.57,300863.05,6.25
680850.11,14.16,2.58,300944.33,6.26
681136.95,14.16,2.58,301408.93,6.27
680943.79,14.16,2.58,301219.61,6.26
680943.79,14.16,2.58,301219.61,6.26
680659.47,14.16,2.58,301053.72,6.26
680910.53,14.16,2.58,301111.47,6.26
680910.53,14.16,2.58,301136.13,6.26
680910.53,14.16,2.58,301136.13,6.26
680981.4,14.17,2.59,301350.87,6.27
680698.25,14.16,2.58,300999.75,6.26
680582.46,14.16,2.58,300999.66,6.26
680653.33,14.17,2.59,300999.66,6.26
680940.18,14.17,2.59,300999.66,6.26
681011.05,14.18,2.6,301049.95,6.27
680895.26,14.18,2.6,300999.66,6.27
681127.23,14.18,2.6,300999.66,6.27
680839.47,14.18,2.6,301682.66,6.28
680723.68,14.18,2.6,301863.27,6.29
680723.68,14.18,2.6,301863.27,6.29
680723.68,14.18,2.6,301863.27,6.29
680794.56,14.18,2.6,302020.13,6.29
681026.53,14.19,2.61,302020.04,6.29
680738.77,14.18,2.61,302020.04,6.29
680970.74,14.19,2.61,302020.04,6.29
681041.61,14.2,2.62,302020.04,6.3
681041.61,14.2,2.62,302020.04,6.3
680925.82,14.2,2.62,302132.19,6.3
680739.33,14.19,2.61,301913.39,6.29
680451.58,14.19,2.61,301883.48,6.29
680335.79,14.19,2.61,301832.7,6.29
680567.75,14.19,2.62,301871.0,6.3
679641.44,14.2,2.62,301871.0,6.31
679712.32,14.2,2.62,302840.1,6.33
679462.63,14.2,2.62,302563.96,6.32
679190.0,14.19,2.62,302334.32,6.32
679232.81,14.2,2.62,302299.6,6.32
679303.68,14.2,2.62,302299.62,6.32
679187.89,14.2,2.62,302299.51,6.32
679258.77,14.21,2.63,302299.51,6.32
679329.65,14.21,2.63,302299.51,6.32
679329.65,14.21,2.63,302299.51,6.32
679568.18,14.22,2.64,302425.44,6.33
679765.54,14.22,2.64,302440.27,6.33
679481.23,14.22,2.64,302299.51,6.33
679713.19,14.22,2.64,302299.51,6.33
679784.07,14.23,2.65,303783.72,6.36
679854.95,14.23,2.65,303905.26,6.36
679854.95,14.23,2.65,303905.26,6.36
679571.79,14.23,2.65,303482.12,6.35
679571.79,14.23,2.65,303482.12,6.35
679294.95,14.22,2.64,303286.78,6.35
679007.19,14.22,2.64,303068.24,6.35
678891.4,14.22,2.64,302935.56,6.34
678962.28,14.22,2.64,303057.09,6.35
678846.49,14.22,2.64,302924.42,6.35
678917.37,14.23,2.65,302924.43,6.35
678644.74,14.22,2.64,302581.3,6.34
678913.09,14.23,2.65,302581.2,6.34
678797.3,14.23,2.65,302581.2,6.34
678681.51,14.23,2.65,302605.7,6.34
678513.51,14.23,2.65,302583.86,6.34
678745.47,14.23,2.65,302581.2,6.35
678942.84,14.24,2.66,303252.74,6.36
679013.72,14.24,2.66,303514.95,6.37
679013.72,14.24,2.66,303514.95,6.37
678725.96,14.24,2.66,303298.59,6.36
678405.96,14.23,2.65,302978.59,6.36
678290.18,14.23,2.65,302783.71,6.35
678522.14,14.24,2.66,302974.11,6.36
678281.75,14.24,2.66,303136.32,6.36
678513.72,14.24,2.66,303492.57,6.37
678584.6,14.25,2.67,303614.11,6.37
678468.81,14.25,2.67,303481.53,6.37
678468.81,14.25,2.67,303473.42,6.37
678468.81,14.25,2.67,303402.24,6.37
678181.05,14.24,2.66,303105.98,6.37
728804.84,15.31,2.67,294617.08,6.19
728678.53,15.31,2.67,294617.08,6.19
728678.53,15.31,2.67,294597.7,6.19
728737.54,15.31,2.68,294597.7,6.19
728934.81,15.32,2.68,294597.7,6.19
728808.49,15.32,2.68,294599.36,6.19
728867.51,15.32,2.69,294604.73,6.19
728926.53,15.32,2.69,294630.53,6.19
728807.79,15.32,2.69,294597.7,6.19
728866.81,15.33,2.69,294597.7,6.19
728925.82,15.33,2.7,295738.05,6.22
728984.84,15.33,2.7,295892.35,6.22
729282.7,15.34,2.71,296009.18,6.23
729127.37,15.34,2.71,295853.84,6.22
729127.37,15.34,2.71,295842.34,6.22
729186.39,15.34,2.71,295841.98,6.22
729036.95,15.34,2.71,295894.01,6.23
729285.23,15.35,2.71,295893.15,6.23
729158.91,15.35,2.72,295901.72,6.23
728989.16,15.34,2.71,295907.48,6.23
728989.16,15.34,2.71,295892.04,6.23
728989.16,15.34,2.71,295866.91,6.23
729229.79,15.35,2.72,295852.58,6.23
729146.74,15.35,2.72,295927.28,6.23
728942.0,15.35,2.72,295688.45,6.23
729139.26,15.35,2.72,295711.7,6.23
729020.53,15.35,2.72,295613.75,6.22
729187.72,15.36,2.73,296766.98,6.25
729246.74,15.36,2.73,296859.02,6.25
729246.74,15.36,2.73,296873.61,6.25
729148.7,15.36,2.73,296767.01,6.25
729022.39,15.36,2.73,296633.39,6.25
729225.75,15.37,2.73,296593.53,6.25
729225.75,15.37,2.73,296593.53,6.25
729284.77,15.37,2.74,296898.09,6.26
729284.77,15.37,2.74,296898.09,6.26
729080.88,15.37,2.73,296954.88,6.26
728817.37,15.36,2.73,296658.13,6.25
728876.39,15.36,2.73,296657.77,6.25
728750.07,15.37,2.73,296677.88,6.26
728750.07,15.37,2.73,296677.88,6.26
728490.39,15.36,2.73,296528.37,6.25
728364.07,15.36,2.73,296516.25,6.25
728575.82,15.37,2.74,296507.41,6.25
728773.09,15.37,2.74,296658.41,6.26
728519.51,15.37,2.74,296523.91,6.26
728578.53,15.37,2.74,296507.41,6.26
728427.86,15.37,2.74,296350.81,6.25
728486.88,15.38,2.74,296350.81,6.25
728486.88,15.38,2.74,296350.81,6.25
728360.56,15.38,2.74,297327.35,6.28
728419.58,15.38,2.75,297327.0,6.28
728616.84,15.39,2.75,297326.14,6.28
728784.04,15.39,2.76,297326.14,6.28
728843.05,15.39,2.76,297381.61,6.28
728843.05,15.39,2.76,297381.61,6.28
728902.07,15.4,2.77,297360.84,6.28
728961.09,15.4,2.77,297382.66,6.28
728834.77,15.4,2.77,297326.14,6.28
728893.79,15.41,2.78,298847.01,6.32
728893.79,15.41,2.78,298847.01,6.32
728767.47,15.41,2.78,298833.89,6.32
728641.16,15.41,2.78,298710.55,6.32
728514.84,15.41,2.78,298608.63,6.32
728573.86,15.41,2.78,298735.43,6.32
728310.28,15.41,2.78,298463.77,6.31
728507.54,15.41,2.78,298478.69,6.32
728507.54,15.41,2.78,298478.69,6.32
728381.23,15.42,2.78,298668.65,6.32
728117.65,15.41,2.78,298387.32,6.32
727991.33,15.41,2.78,298386.11,6.32
728188.6,15.42,2.79,298386.11,6.32
728062.28,15.42,2.79,298464.75,6.32
727798.7,15.41,2.78,298499.07,6.32
727857.72,15.42,2.79,298412.74,6.32
727857.72,15.42,2.79,298383.19,6.32
727916.74,15.42,2.79,298356.56,6.32
728120.11,15.43,2.8,298905.48,6.33
727993.79,15.43,2.8,298751.96,6.33
727867.47,15.43,2.8,299170.88,6.34
727569.4,15.42,2.79,298805.15,6.33
727319.05,15.42,2.79,298500.83,6.33
727144.28,15.42,2.79,298211.13,6.32
727203.3,15.42,2.79,298365.43,6.33
727451.58,15.43,2.8,298446.9,6.33
727325.26,15.43,2.8,298433.78,6.33
727155.51,15.43,2.79,298449.56,6.33
727396.14,15.43,2.8,298727.86,6.34
727313.09,15.43,2.8,298570.96,6.33
727313.09,15.43,2.8,298603.91,6.34
727524.84,15.44,2.81,298602.7,6.34
727583.86,15.44,2.81,298602.7,6.34
727379.96,15.44,2.81,298437.97,6.33
727253.65,15.44,2.81,298441.8,6.34
727005.58,15.43,2.8,298437.97,6.34
727196.74,15.44,2.81,298460.71,6.34
727363.93,15.45,2.81,298451.43,6.34
727189.16,15.44,2.81,298437.97,6.34
727189.16,15.44,2.81,298429.41,6.34
726921.68,15.44,2.81,298778.04,6.35
726795.37,15.44,2.81,298716.76,6.35
726583.86,15.44,2.8,298506.64,6.34
726787.23,15.44,2.81,298317.04,6.34
726527.54,15.44,2.81,298988.04,6.35
726724.81,15.44,2.81,299087.17,6.36
726598.49,15.44,2.81,299085.96,6.36
726340.84,15.44,2.81,298798.08,6.35
726399.86,15.44,2.81,298798.08,6.35
726399.86,15.44,2.81,298787.01,6.35
726697.72,15.45,2.82,298787.01,6.35
726603.37,15.45,2.82,298816.94,6.35
726603.37,15.45,2.82,298816.94,6.35
726603.37,15.45,2.82,298814.07,6.35
726477.05,15.45,2.82,298795.21,6.35
726227.23,15.45,2.81,298784.13,6.35
726475.51,15.45,2.82,299046.3,6.36
726305.75,15.45,2.82,298992.8,6.36
726179.44,15.45,2.82,298905.96,6.36
726238.46,15.45,2.82,299734.59,6.38
726435.72,15.46,2.83,299734.27,6.38
726435.72,15.46,2.83,299734.36,6.38
726494.74,15.46,2.83,299639.12,6.38
726553.75,15.47,2.84,299638.22,6.38
726612.77,15.47,2.84,299638.22,6.38
726494.04,15.47,2.84,299638.22,6.38
726367.72,15.47,2.84,299688.49,6.38
726367.72,15.47,2.84,299698.41,6.38
726241.4,15.47,2.84,299886.51,6.39
726241.4,15.47,2.84,299868.06,6.39
726438.67,15.48,2.85,299847.39,6.39
726497.68,15.48,2.85,299908.87,6.39
726234.11,15.48,2.85,299629.7,6.39
726234.11,15.48,2.85,299616.69,6.39
726531.96,15.48,2.85,300944.09,6.41
726433.93,15.48,2.85,300495.61,6.4
726307.61,15.48,2.85,300481.19,6.41
726061.47,15.48,2.85,300483.53,6.41
726228.67,15.49,2.85,300654.53,6.41
726102.35,15.49,2.86,300609.58,6.41
725838.84,15.48,2.85,300346.55,6.41
725897.86,15.49,2.85,300436.76,6.41
726177.58,15.49,2.86,300160.63,6.4
726425.86,15.5,2.87,300160.33,6.4
726422.32,15.5,2.87,300159.42,6.4
726319.93,15.5,2.87,299609.17,6.39
726160.39,15.5,2.87,299615.66,6.39
725948.88,15.49,2.86,299609.17,6.39
726197.16,15.5,2.87,299609.17,6.39
725877.16,15.49,2.86,299289.17,6.39
725804.46,15.49,2.86,299322.87,6.39
725684.95,15.49,2.86,299354.52,6.39
725558.63,15.49,2.86,299321.27,6.39
725755.89,15.5,2.87,299320.82,6.39
725492.32,15.5,2.86,299759.37,6.4
725492.32,15.5,2.86,299759.37,6.4
725737.05,15.5,2.87,299493.37,6.4
725796.07,15.51,2.87,299320.82,6.39
725534.18,15.5,2.87,300127.87,6.41
725731.44,15.51,2.88,300182.04,6.41
725527.51,15.51,2.87,299939.83,6.41
725401.19,15.51,2.87,299870.14,6.41
725215.23,15.5,2.87,299999.25,6.41
725215.23,15.5,2.87,299990.96,6.41
725412.49,15.51,2.88,300193.11,6.42
725170.07,15.51,2.88,299913.2,6.41
725170.07,15.51,2.88,299901.79,6.41
725121.23,15.51,2.87,299924.09,6.41
725324.6,15.51,2.88,299922.88,6.41
725383.61,15.52,2.88,299922.88,6.42
725123.93,15.51,2.88,299922.88,6.42
725123.93,15.51,2.88,299922.88,6.42
725123.93,15.51,2.88,299891.3,6.42
725182.95,15.52,2.88,299913.63,6.42
725241.96,15.52,2.89,299901.04,6.42
725490.25,15.53,2.89,299891.3,6.42
725320.49,15.52,2.89,299891.3,6.42
725194.18,15.52,2.89,300555.46,6.43
725253.19,15.53,2.9,300870.92,6.44
725450.46,15.53,2.9,301071.27,6.45
725186.88,15.53,2.9,300879.37,6.44
725060.56,15.53,2.9,300809.69,6.44
725257.82,15.54,2.91,301011.83,6.45
725425.02,15.54,2.91,301010.63,6.45
725484.04,15.55,2.92,301010.63,6.45
725357.72,15.55,2.92,301050.46,6.45
725416.74,15.55,2.92,301036.9,6.45
725290.42,15.55,2.92,301010.63,6.45
725026.84,15.55,2.92,300813.99,6.45
725085.86,15.55,2.92,300813.99,6.45
724822.35,15.55,2.92,301343.59,6.46
724822.35,15.55,2.92,301369.64,6.46
725067.09,15.55,2.92,301224.58,6.46
724940.77,15.55,2.92,301814.09,6.48
724999.79,15.56,2.93,301813.74,6.48
725058.81,15.56,2.93,301812.88,6.48
725256.07,15.57,2.94,301812.88,6.48
725100.74,15.57,2.93,301657.55,6.48
724837.16,15.56,2.93,301657.55,6.48
724710.84,15.56,2.93,301716.42,6.48
724584.53,15.56,2.93,301670.0,6.48
724643.54,15.57,2.94,301657.55,6.48
724702.56,15.57,2.94,302598.67,6.5
724899.82,15.58,2.95,302758.32,6.51
724773.51,15.58,2.95,302757.11,6.51
724832.53,15.58,2.95,302757.11,6.51
724706.21,15.58,2.95,302773.37,6.51
724765.23,15.59,2.95,302766.39,6.51
724501.65,15.58,2.95,302456.08,6.5
724698.91,15.59,2.96,302456.23,6.51
724456.49,15.58,2.95,302172.25,6.5
724330.18,15.58,2.95,302373.18,6.51
724066.6,15.58,2.95,302305.58,6.5
723940.28,15.58,2.95,302233.56,6.5
723813.96,15.58,2.95,302599.23,6.51
723687.65,15.58,2.95,302598.03,6.52
723884.91,15.59,2.96,302598.03,6.52
723884.91,15.59,2.96,302598.03,6.52
723766.18,15.59,2.95,302634.3,6.52
723639.86,15.59,2.96,302615.14,6.52
723513.54,15.59,2.96,302598.03,6.52
723358.21,15.58,2.95,302442.69,6.52
723417.23,15.59,2.96,302753.83,6.52
723290.91,15.59,2.96,302617.03,6.52
723494.28,15.6,2.96,302537.99,6.52
723259.16,15.59,2.96,303222.96,6.54
723456.42,15.6,2.97,303237.88,6.54
723192.84,15.59,2.96,303138.69,6.54
723041.96,15.59,2.96,302816.88,6.53
723100.98,15.6,2.97,303006.53,6.54
722974.67,15.6,2.97,302870.07,6.53
723178.04,15.6,2.97,303219.88,6.54
723051.72,15.61,2.97,303205.46,6.54
723218.91,15.61,2.98,303376.46,6.55
723277.93,15.61,2.98,303530.76,6.55
723336.95,15.62,2.99,303608.46,6.56
723077.26,15.61,2.98,303328.66,6.55
723077.26,15.61,2.98,303296.4,6.55
723322.0,15.62,2.99,303295.2,6.55
723519.26,15.63,3.0,303295.2,6.55
723314.53,15.62,2.99,303086.26,6.55
723050.95,15.62,2.99,303086.26,6.55
722924.63,15.62,2.99,303244.76,6.55
722983.65,15.62,2.99,303175.0,6.55
721973.12,15.63,3.0,303173.79,6.56
722032.14,15.63,3.0,303113.66,6.56
721905.82,15.63,3.0,303227.02,6.57
721779.51,15.64,3.0,304082.66,6.59
721683.51,15.63,3.0,303976.06,6.58
721557.19,15.63,3.0,303878.67,6.58
721293.68,15.63,3.0,303615.64,6.58
721490.95,15.64,3.0,303811.06,6.58
721549.96,15.64,3.01,303954.49,6.59
721608.98,15.64,3.01,303954.14,6.59
721482.67,15.64,3.01,303953.29,6.59
721694.42,15.65,3.02,303971.2,6.59
721694.42,15.65,3.02,303971.2,6.59
721519.12,15.65,3.02,303728.16,6.59
721519.12,15.65,3.02,303728.16,6.59
721686.32,15.65,3.02,303714.58,6.59
721523.82,15.65,3.02,303710.25,6.59
721397.51,15.65,3.02,303971.69,6.6
721594.77,15.66,3.03,303960.22,6.6
721468.46,15.66,3.03,303820.78,6.59
721342.14,15.66,3.03,304762.61,6.62
721342.14,15.66,3.03,304734.23,6.62
721586.88,15.67,3.04,304733.02,6.62
721460.56,15.67,3.04,304738.12,6.62
721460.56,15.67,3.04,304738.12,6.62
721334.25,15.67,3.04,304816.25,6.62
721393.26,15.67,3.04,304769.0,6.62
721560.46,15.68,3.05,304754.34,6.62
721304.25,15.67,3.04,304423.43,6.62
721177.93,15.67,3.04,305425.57,6.64
720807.93,15.67,3.04,305055.57,6.63
720866.95,15.67,3.04,305047.59,6.63
720740.63,15.67,3.04,304926.42,6.63
720614.32,15.67,3.04,304824.5,6.63
720442.53,15.67,3.04,304653.06,6.63
720501.54,15.67,3.04,304779.86,6.63
720560.56,15.68,3.05,304779.51,6.63
720619.58,15.68,3.05,304778.66,6.63
720493.26,15.68,3.05,304778.66,6.63
720690.53,15.69,3.06,304845.43,6.64
720690.53,15.69,3.06,304845.43,6.64
720749.54,15.69,3.06,304814.48,6.64
720623.23,15.69,3.06,304793.62,6.64
720790.42,15.7,3.07,305724.86,6.66
720664.11,15.7,3.07,305844.9,6.66
720664.11,15.7,3.07,305844.9,6.66
720400.53,15.7,3.06,305535.15,6.66
720274.21,15.7,3.07,305533.94,6.66
720170.25,15.69,3.06,305427.34,6.66
720124.91,15.69,3.06,305380.75,6.66
720183.93,15.7,3.07,305380.75,6.66
720183.93,15.7,3.07,305418.91,6.66
719678.67,15.7,3.07,305660.06,6.67
719552.35,15.7,3.07,305637.6,6.67
719611.37,15.71,3.07,305791.92,6.67
719670.39,15.71,3.08,305791.57,6.68
719867.65,15.72,3.08,305790.71,6.68
872894.3,19.06,2.98,303815.91,6.63
872887.34,19.06,2.98,303461.62,6.63
872880.38,19.07,2.98,303256.77,6.62
873023.04,19.07,2.99,303255.51,6.62
872862.2,19.07,2.99,303255.51,6.63
872218.85,19.08,2.99,304115.81,6.65
872058.01,19.08,2.99,304134.03,6.65
872051.05,19.08,2.99,303779.73,6.65
871890.21,19.08,3.0,303612.37,6.64
872032.87,19.09,3.0,303627.95,6.65
872175.52,19.09,3.01,304086.38,6.66
872014.69,19.09,3.01,304041.32,6.66
871909.34,19.09,3.01,303934.85,6.65
871659.02,19.09,3.0,303646.43,6.65
871659.02,19.09,3.0,303636.33,6.65
871388.08,19.08,3.0,303343.72,6.64
871227.24,19.08,3.0,303335.01,6.64
870924.02,19.08,2.99,303004.96,6.64
870924.02,19.08,2.99,303004.96,6.64
870763.18,19.08,2.99,303720.51,6.65
870756.22,19.08,3.0,303515.66,6.65
870472.73,19.08,2.99,303227.55,6.65
870465.77,19.08,3.0,302873.25,6.64
870458.81,19.08,3.0,302668.41,6.64
870451.85,19.09,3.0,302314.11,6.63
870654.23,19.09,3.01,302735.84,6.64
870647.27,19.1,3.01,302530.99,6.64
870640.31,19.1,3.02,302176.7,6.63
870633.36,19.1,3.02,301971.85,6.63
870633.36,19.1,3.02,301971.85,6.63
870472.52,19.1,3.02,301929.2,6.63
870199.02,19.1,3.01,301663.29,6.62
870021.68,19.1,3.01,302657.47,6.64
869860.84,19.1,3.01,302550.97,6.64
869853.88,19.1,3.02,302196.68,6.64
869580.38,19.1,3.01,301860.68,6.63
869573.43,19.1,3.01,301655.83,6.63
869566.47,19.1,3.02,301301.54,6.62
869405.63,19.1,3.02,301301.18,6.62
869244.79,19.1,3.02,301301.18,6.62
869447.17,19.11,3.03,301313.38,6.62
869143.95,19.11,3.02,301313.46,6.62
869353.18,19.11,3.03,301301.18,6.62
869346.22,19.11,3.03,301096.33,6.62
869346.22,19.11,3.03,301074.01,6.62
869190.87,19.11,3.03,300910.56,6.62
869035.52,19.11,3.03,300757.42,6.61
868762.03,19.1,3.02,300530.26,6.61
868601.19,19.11,3.02,300926.57,6.62
868594.23,19.11,3.02,300572.28,6.61
868433.39,19.11,3.03,300328.96,6.61
868332.2,19.11,3.02,301084.29,6.63
868563.11,19.11,3.03,300921.79,6.62
868765.49,19.12,3.04,300922.1,6.62
868669.44,19.12,3.04,300815.31,6.62
868508.6,19.12,3.04,300814.64,6.62
868347.76,19.12,3.04,300835.05,6.62
868044.55,19.12,3.03,300820.61,6.62
868044.55,19.12,3.03,300820.61,6.62
868037.59,19.12,3.04,300615.76,6.62
868037.59,19.12,3.04,300607.6,6.62
868239.97,19.13,3.04,300601.63,6.62
868239.97,19.13,3.04,300590.37,6.62
867936.75,19.12,3.04,300590.37,6.62
868166.33,19.13,3.04,300812.14,6.63
868010.38,19.13,3.04,301106.39,6.63
868212.76,19.13,3.05,302393.27,6.66
868003.95,19.13,3.05,303005.95,6.68
868134.58,19.13,3.05,302980.14,6.68
867973.74,19.13,3.05,302828.88,6.68
868204.65,19.14,3.06,302666.38,6.67
868395.38,19.15,3.06,302620.79,6.67
867799.13,19.14,3.05,302103.1,6.66
867638.29,19.14,3.05,302305.17,6.67
867631.33,19.14,3.06,301950.87,6.66
867470.49,19.14,3.06,301809.15,6.66
867672.87,19.15,3.06,302031.93,6.67
867512.03,19.15,3.07,302031.57,6.67
867351.19,19.15,3.07,302031.57,6.67
867190.35,19.15,3.07,302238.83,6.67
867183.39,19.15,3.07,302033.98,6.67
867176.43,19.16,3.07,301679.69,6.66
867096.43,19.16,3.07,301671.47,6.66
867298.81,19.16,3.08,301728.73,6.67
867441.47,19.17,3.08,301631.15,6.67
867434.51,19.17,3.09,301426.31,6.66
867273.67,19.17,3.09,301425.94,6.66
867266.71,19.18,3.09,301071.65,6.66
867053.5,19.17,3.09,300857.08,6.65
866892.66,19.17,3.09,300857.08,6.65
866731.82,19.17,3.09,300886.63,6.66
866570.98,19.17,3.09,300869.49,6.66
866564.02,19.18,3.09,300664.65,6.65
866557.06,19.18,3.1,300310.35,6.65
866699.72,19.19,3.1,300297.94,6.65
866447.2,19.18,3.1,301880.97,6.68
866447.2,19.18,3.1,301859.46,6.68
866440.24,19.19,3.1,301654.61,6.68
866279.41,19.19,3.1,301592.76,6.68
866049.62,19.18,3.1,301692.86,6.68
865888.78,19.18,3.1,302393.91,6.7
866121.99,19.19,3.11,302134.22,6.69
866115.03,19.19,3.11,301779.93,6.69
866108.08,19.2,3.11,301575.08,6.68
866108.08,19.2,3.11,301589.4,6.69
866108.08,19.2,3.11,301589.4,6.69
866108.08,19.2,3.11,301563.38,6.68
866101.12,19.2,3.12,301209.09,6.68
865852.1,19.2,3.11,301584.74,6.69
865845.14,19.2,3.12,301390.05,6.68
865684.3,19.2,3.12,301323.22,6.68
865684.3,19.2,3.12,301350.05,6.68
865523.46,19.2,3.12,301267.4,6.68
865718.22,19.21,3.12,301216.26,6.68
865718.22,19.21,3.12,301189.44,6.68
865459.34,19.2,3.12,300908.55,6.68
865452.38,19.21,3.12,300554.25,6.67
865452.38,19.21,3.12,300585.82,6.67
865654.76,19.21,3.13,300884.69,6.68
865395.87,19.21,3.13,300671.13,6.67
865388.92,19.21,3.13,300466.28,6.67
865228.08,19.21,3.13,300466.37,6.67
865221.12,19.22,3.13,300112.08,6.67
865221.12,19.22,3.13,300112.08,6.67
865221.12,19.22,3.13,300112.08,6.67
865060.28,19.22,3.13,300111.63,6.67
865053.32,19.22,3.14,299906.78,6.66
864894.97,19.22,3.13,299712.49,6.66
864888.01,19.22,3.14,299358.19,6.65
864881.05,19.23,3.14,299153.35,6.65
864881.05,19.23,3.14,299153.35,6.65
864720.21,19.23,3.14,299364.41,6.66
864713.25,19.23,3.15,299010.11,6.65
865031.64,19.24,3.15,299208.51,6.65
864835.63,19.24,3.15,299425.07,6.66
865058.99,19.24,3.16,299243.04,6.66
865261.36,19.25,3.16,299243.35,6.66
865100.52,19.25,3.17,299242.68,6.66
864960.73,19.25,3.16,301089.25,6.7
864960.73,19.25,3.16,301089.25,6.7
864657.52,19.24,3.16,301089.25,6.7
864859.9,19.25,3.17,301225.79,6.7
864859.9,19.25,3.17,301209.5,6.7
864699.06,19.25,3.17,301186.65,6.7
864395.84,19.25,3.16,301241.05,6.71
864388.88,19.25,3.16,300748.61,6.7
864612.24,19.26,3.17,300708.13,6.7
864605.28,19.26,3.17,300503.29,6.69
864444.44,19.26,3.18,300460.76,6.69
864283.6,19.26,3.18,300354.14,6.69
864485.98,19.27,3.18,300353.56,6.69
864479.02,19.27,3.19,299999.27,6.69
864479.02,19.27,3.19,299999.38,6.69
864318.18,19.27,3.19,300216.19,6.69
864216.47,19.27,3.18,300109.4,6.69
864209.51,19.27,3.19,299904.56,6.69
864048.67,19.27,3.19,299904.56,6.69
864041.71,19.28,3.19,299550.26,6.68
864041.71,19.28,3.19,299520.51,6.68
864041.71,19.28,3.19,299552.36,6.68
863748.5,19.27,3.19,299256.98,6.68
863643.15,19.27,3.19,299151.15,6.67
863643.15,19.27,3.19,299125.13,6.67
863636.19,19.27,3.19,298920.28,6.67
863629.23,19.28,3.19,298565.99,6.66
863629.23,19.28,3.19,298554.34,6.66
863409.44,19.27,3.19,300678.25,6.71
863248.6,19.27,3.19,300678.25,6.71
863241.64,19.28,3.19,300473.4,6.71
863080.8,19.28,3.19,300473.4,6.71
863073.85,19.28,3.2,300119.11,6.7
863392.24,19.29,3.21,300119.11,6.71
863283.08,19.29,3.2,300119.11,6.71
863283.08,19.29,3.2,300132.68,6.71
863122.24,19.29,3.21,300164.04,6.71
862822.17,19.28,3.2,300132.68,6.71
862661.33,19.28,3.2,300132.68,6.71
862863.71,19.29,3.21,300455.06,6.72
862560.49,19.29,3.2,300316.61,6.72
862416.12,19.28,3.2,300159.83,6.71
862618.5,19.29,3.21,300322.05,6.72
862761.15,19.3,3.21,300321.69,6.72
862754.2,19.3,3.22,300116.84,6.71
862754.2,19.3,3.22,300143.01,6.71
862593.36,19.3,3.22,300143.01,6.72
862300.14,19.3,3.21,299996.85,6.71
862293.18,19.3,3.22,299642.56,6.71
862132.34,19.3,3.22,299679.84,6.71
861858.85,19.3,3.21,299649.18,6.71
861698.01,19.3,3.21,299642.56,6.71
861928.92,19.3,3.22,299480.06,6.71
861353.18,19.29,3.21,298910.83,6.69
861353.18,19.29,3.21,298884.66,6.69
861555.56,19.3,3.22,299515.41,6.71
861252.34,19.29,3.21,299313.66,6.71
861091.5,19.3,3.21,299313.3,6.71
861084.55,19.3,3.21,299108.45,6.7
861286.92,19.3,3.22,299108.45,6.7
861286.92,19.3,3.22,299138.49,6.7
861286.92,19.3,3.22,299138.49,6.7
861352.03,19.31,3.22,299192.63,6.71
861048.81,19.3,3.22,299192.63,6.71
860887.97,19.3,3.22,299292.71,6.71
860887.97,19.3,3.22,299293.24,6.71
860520.87,19.3,3.22,298782.6,6.7
860520.87,19.3,3.22,298628.05,6.7
860839.27,19.31,3.22,298532.69,6.7
860678.43,19.31,3.22,298527.97,6.7
860678.43,19.31,3.22,298695.68,6.7
860671.47,19.31,3.23,298341.39,6.69
860664.51,19.32,3.23,298136.54,6.69
860664.51,19.32,3.23,298116.86,6.69
