ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9c90-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
978885.29,60.45,46.89,873770.13,53.96
978731.53,60.45,46.88,873938.59,53.98
978783.06,60.48,46.92,874272.43,54.03
978834.59,60.52,46.95,874876.42,54.09
978598.61,60.52,46.95,874754.77,54.1
978452.65,60.52,46.95,874613.53,54.1
978504.18,60.55,46.98,874613.3,54.12
978555.71,60.58,47.02,874612.93,54.15
978399.11,60.58,47.02,874886.08,54.17
978568.5,60.61,47.04,874886.08,54.18
978393.44,60.62,47.05,874899.23,54.2
978553.76,60.64,47.08,874893.43,54.22
978605.29,60.68,47.11,874889.39,54.25
978656.82,60.71,47.14,874886.08,54.27
978811.09,60.74,47.18,874886.08,54.3
978575.11,60.75,47.18,876111.79,54.39
978626.64,60.78,47.22,876234.62,54.42
978780.9,60.82,47.25,876234.02,54.44
978941.22,60.84,47.28,876234.02,54.46
978941.22,60.84,47.28,876227.57,54.46
978705.24,60.85,47.28,876227.57,54.48
978722.08,60.85,47.28,876230.94,54.48
978462.15,60.84,47.28,875889.06,54.47
978652.17,60.87,47.3,875929.43,54.48
978392.24,60.87,47.3,875903.84,54.49
978443.77,60.9,47.33,875895.88,54.52
978406.63,60.91,47.34,875889.06,54.53
978566.94,60.94,47.37,876299.76,54.57
978330.96,60.94,47.37,876420.48,54.59
978382.49,60.97,47.41,876508.49,54.63
978613.35,61.01,47.44,876396.3,54.64
978614.9,61.01,47.44,876378.01,54.64
978666.43,61.04,47.48,876930.58,54.7
978826.75,61.07,47.51,876930.37,54.71
978878.28,61.11,47.54,876929.98,54.74
978929.81,61.14,47.57,876929.98,54.77
978981.34,61.17,47.61,876929.98,54.8
979032.87,61.21,47.64,876929.98,54.82
979032.87,61.21,47.64,876882.15,54.82
978796.89,61.21,47.64,877171.56,54.86
978957.21,61.24,47.67,877143.83,54.87
978721.23,61.24,47.68,877060.74,54.88
978484.71,61.24,47.67,877130.81,54.9
978536.24,61.27,47.71,877278.55,54.93
978696.56,61.3,47.74,878314.19,55.01
978748.09,61.34,47.77,878313.97,55.04
978539.55,61.33,47.77,878050.88,55.03
978303.57,61.34,47.77,877813.5,55.04
978100.48,61.33,47.77,877625.0,55.03
978260.8,61.36,47.79,877624.63,55.05
978312.33,61.39,47.83,877624.63,55.08
978363.86,61.43,47.86,877624.63,55.1
978127.88,61.43,47.87,877624.63,55.12
978282.14,61.47,47.9,877791.54,55.15
978333.67,61.5,47.93,877902.33,55.19
978493.99,61.53,47.96,877967.66,55.21
978493.99,61.53,47.96,877956.38,55.21
978724.85,61.57,48.0,878522.35,55.26
978554.92,61.56,48.0,879191.1,55.31
978401.16,61.56,48.0,878877.5,55.3
978452.69,61.6,48.03,878877.28,55.33
978452.69,61.6,48.03,879038.26,55.34
978504.22,61.63,48.07,879037.89,55.37
978555.75,61.67,48.1,879037.89,55.4
978564.18,61.67,48.1,879075.66,55.4
978615.71,61.7,48.14,879075.66,55.43
978667.24,61.74,48.17,879075.66,55.45
978667.24,61.74,48.17,879103.03,55.46
978350.66,61.73,48.16,878793.89,55.45
978402.19,61.76,48.2,878793.89,55.48
978453.72,61.8,48.23,880132.45,55.59
978364.64,61.81,48.24,880058.42,55.6
978562.91,61.84,48.27,880161.91,55.62
978584.48,61.84,48.28,880341.78,55.63
978744.8,61.87,48.3,880341.58,55.65
978899.06,61.91,48.34,880341.19,55.67
978663.08,61.91,48.34,880341.19,55.69
978823.4,61.94,48.37,880794.0,55.74
978587.42,61.94,48.38,880743.73,55.75
978785.7,61.98,48.41,880420.73,55.75
978946.02,62.01,48.44,880669.68,55.78
978710.04,62.01,48.44,882848.1,55.94
979751.19,62.09,48.53,883464.68,55.99
980140.06,62.15,48.58,882978.97,55.99
980300.37,62.18,48.61,882978.77,56.01
980351.9,62.21,48.65,882978.38,56.04
980107.96,62.21,48.65,882742.71,56.03
980159.49,62.25,48.68,882742.71,56.06
980211.02,62.28,48.72,882742.71,56.09
980262.55,62.32,48.75,882742.71,56.12
980255.11,62.33,48.76,882954.86,56.14
980306.64,62.36,48.79,883150.0,56.18
980466.95,62.39,48.82,883212.76,56.2
980377.87,62.4,48.83,883145.07,56.21
980543.77,62.43,48.86,884440.89,56.31
980454.97,62.43,48.87,884289.17,56.31
980506.5,62.47,48.9,884288.94,56.34
980558.03,62.5,48.94,884288.57,56.37
980609.56,62.54,48.97,884288.57,56.4
980778.96,62.56,49.0,884288.57,56.41
980680.8,62.58,49.01,884288.57,56.43
980841.11,62.6,49.04,884412.73,56.45
980844.86,62.6,49.04,884451.19,56.45
981043.14,62.64,49.07,884439.49,56.47
981051.56,62.64,49.08,884475.33,56.48
981103.09,62.68,49.11,884639.06,56.51
981154.62,62.71,49.15,885259.51,56.58
981308.88,62.75,49.18,885258.91,56.61
981120.98,62.75,49.18,885134.0,56.61
981172.51,62.78,49.22,885134.0,56.64
981403.37,62.82,49.25,885134.0,56.66
981403.37,62.82,49.25,885120.61,56.66
981167.39,62.82,49.26,885752.27,56.71
981167.39,62.82,49.26,885531.62,56.7
981327.7,62.85,49.29,885594.15,56.72
981091.72,62.86,49.29,885574.61,56.74
981252.04,62.89,49.32,885563.76,56.75
981016.06,62.89,49.32,885531.62,56.77
980772.12,62.89,49.32,885385.71,56.77
980932.44,62.92,49.35,887328.17,56.91
981058.99,62.94,49.38,887832.58,56.96
980915.84,62.94,49.37,887691.93,56.96
980945.84,62.97,49.41,887192.17,56.96
980801.65,63.0,49.43,886782.12,56.96
980853.18,63.03,49.47,886781.89,56.99
981022.57,63.06,49.49,886781.52,57.0
980807.52,63.07,49.5,886781.52,57.02
980961.78,63.1,49.54,886802.92,57.05
980961.78,63.1,49.54,886948.57,57.06
980701.85,63.1,49.53,886932.04,57.07
980862.17,63.13,49.56,886937.3,57.08
980854.73,63.14,49.57,886927.17,57.09
981015.04,63.17,49.6,887402.97,57.14
981213.32,63.2,49.64,887167.59,57.15
981004.79,63.2,49.63,886927.17,57.14
980760.85,63.2,49.63,887786.05,57.21
980777.98,63.2,49.63,887788.67,57.21
980542.0,63.2,49.64,887697.03,57.22
980593.53,63.24,49.67,887658.67,57.25
980645.06,63.28,49.71,887756.89,57.28
980696.59,63.31,49.75,887756.66,57.31
980862.49,63.34,49.78,887756.29,57.33
980630.93,63.35,49.78,887756.29,57.35
980650.43,63.35,49.78,887776.68,57.35
980701.96,63.38,49.82,887776.68,57.38
980871.36,63.41,49.84,887778.58,57.39
980922.89,63.44,49.88,887808.03,57.42
980824.73,63.46,49.89,887776.68,57.44
980985.04,63.49,49.92,888477.22,57.5
980749.06,63.49,49.92,888333.47,57.51
980800.59,63.53,49.96,888612.84,57.56
980960.91,63.56,49.99,888539.52,57.57
980871.83,63.56,50.0,889079.75,57.62
980923.36,63.6,50.04,889079.52,57.65
980974.89,63.64,50.07,889079.15,57.68
980983.31,63.64,50.07,889172.05,57.68
981143.63,63.67,50.1,889172.05,57.7
980917.65,63.67,50.11,889172.05,57.72
980969.18,63.71,50.14,889253.57,57.75
981123.91,63.74,50.17,889387.75,57.78
981103.43,63.75,50.18,889208.59,57.78
981103.43,63.75,50.18,889189.98,57.78
981334.29,63.79,50.22,889153.43,57.79
981356.3,63.79,50.22,889210.86,57.8
981516.62,63.82,50.25,890309.53,57.89
981568.15,63.85,50.29,890792.93,57.95
981422.19,63.85,50.28,890649.62,57.95
981576.45,63.89,50.32,890649.02,57.97
981340.47,63.89,50.33,890442.89,57.97
981392.0,63.93,50.36,890442.89,58.0
981155.48,63.93,50.36,890192.15,58.0
981345.5,63.96,50.39,890192.15,58.01
981177.45,63.96,50.4,890229.37,58.03
981337.77,63.99,50.43,890241.29,58.05
981127.85,63.99,50.42,890190.01,58.06
981127.85,63.99,50.42,890180.14,58.06
981282.12,64.03,50.46,890139.02,58.08
981022.19,64.02,50.46,890131.0,58.09
981022.19,64.02,50.46,890118.58,58.09
980786.21,64.03,50.46,891189.51,58.18
980837.74,64.06,50.5,891076.69,58.2
980889.27,64.1,50.54,891097.55,58.23
981049.59,64.13,50.57,891212.97,58.26
981101.12,64.17,50.6,891212.75,58.29
981152.65,64.21,50.64,891212.38,58.32
980984.6,64.22,50.65,891337.71,58.35
981138.87,64.25,50.69,891337.71,58.37
980978.94,64.25,50.69,891359.84,58.38
981030.47,64.29,50.72,891368.68,58.41
981190.78,64.32,50.75,891338.39,58.43
981190.78,64.32,50.75,891372.28,58.43
980954.8,64.32,50.76,891377.93,58.45
981120.71,64.35,50.79,891990.12,58.51
981274.97,64.39,50.83,892155.11,58.54
981043.41,64.4,50.83,891936.04,58.55
980783.48,64.39,50.83,892504.31,58.6
980800.91,64.39,50.83,892523.66,58.6
980852.44,64.43,50.87,892435.33,58.62
981062.21,64.46,50.89,892434.74,58.63
981083.3,64.47,50.9,892434.74,58.64
980929.54,64.47,50.9,892438.83,58.65
981098.94,64.49,50.93,892434.79,58.67
980886.17,64.49,50.92,892434.74,58.67
980937.7,64.53,50.96,892434.74,58.71
980989.23,64.57,51.0,892477.77,58.74
980714.18,64.58,51.01,892447.47,58.76
980883.57,64.6,51.03,892434.74,58.77
980886.38,64.6,51.03,892439.96,58.78
980937.91,64.64,51.07,892439.96,58.81
980791.94,64.64,51.07,892282.32,58.8
980648.78,64.63,51.07,892124.69,58.8
980641.94,64.65,51.08,892830.48,58.86
980693.47,64.68,51.12,893085.88,58.91
980535.26,64.68,51.12,892124.69,58.85
980586.79,64.72,51.15,893233.26,58.96
980638.32,64.76,51.19,893232.66,58.99
980798.64,64.79,51.22,893232.66,59.0
980850.17,64.83,51.26,893232.66,59.04
980614.19,64.83,51.27,893248.96,59.06
980468.22,64.83,51.26,893105.65,59.05
980468.22,64.83,51.26,893095.76,59.05
980628.54,64.86,51.29,893088.95,59.07
980782.8,64.9,51.33,893097.26,59.1
980634.03,64.89,51.33,892953.21,59.09
980634.03,64.89,51.33,892915.36,59.09
980374.1,64.89,51.33,892897.56,59.1
980285.02,64.9,51.33,893356.02,59.14
980445.34,64.93,51.36,893329.51,59.16
980599.6,64.97,51.4,893412.6,59.19
980651.13,65.01,51.44,893702.64,59.24
980391.21,65.0,51.44,894141.47,59.28
980155.22,65.01,51.44,893855.2,59.28
980364.99,65.03,51.47,893854.6,59.29
980345.36,65.05,51.48,893854.6,59.31
980500.09,65.08,51.51,893859.52,59.33
980500.09,65.08,51.51,893892.26,59.33
980654.36,65.12,51.55,893890.88,59.35
980705.89,65.15,51.59,893887.34,59.39
980465.49,65.16,51.59,893887.34,59.4
980517.02,65.2,51.63,893887.34,59.44
980347.09,65.2,51.63,894315.55,59.47
980248.62,65.19,51.63,894207.91,59.47
980248.62,65.19,51.63,894155.26,59.47
979931.54,65.19,51.62,893845.54,59.46
980085.8,65.23,51.66,893946.17,59.49
980137.33,65.26,51.7,894221.45,59.54
980137.33,65.26,51.7,894284.24,59.55
979977.41,65.26,51.7,894728.11,59.59
980137.72,65.29,51.73,894813.9,59.61
980281.53,65.3,51.74,894933.94,59.62
980435.8,65.34,51.78,894933.34,59.64
980596.11,65.37,51.81,894933.34,59.66
980647.64,65.41,51.85,894933.34,59.69
980878.5,65.45,51.88,894995.88,59.72
980930.03,65.49,51.92,895017.02,59.75
980778.44,65.49,51.93,895040.51,59.77
980518.51,65.49,51.92,894989.44,59.78
980366.07,65.49,51.92,894956.84,59.78
980161.99,65.49,51.92,895330.42,59.82
979926.01,65.49,51.92,895157.09,59.83
979977.54,65.53,51.96,894956.84,59.84
979977.54,65.53,51.96,895056.32,59.85
980029.07,65.57,52.0,896150.71,59.96
980568.31,65.6,52.04,896511.37,59.98
980094.64,65.61,52.04,896006.84,59.98
980146.17,65.65,52.08,896006.62,60.01
980315.56,65.67,52.11,896006.25,60.03
980315.56,65.67,52.11,895976.1,60.02
980367.09,65.71,52.15,895976.1,60.06
980268.93,65.73,52.16,895976.1,60.07
980429.25,65.76,52.19,896054.73,60.1
980627.53,65.8,52.23,896019.57,60.12
980401.55,65.8,52.24,895976.1,60.14
980561.87,65.83,52.27,896674.98,60.2
980325.89,65.84,52.27,896561.32,60.21
980486.2,65.87,52.3,896493.99,60.23
980640.47,65.91,52.34,896956.31,60.28
980440.39,65.91,52.34,897529.36,60.34
980385.02,65.92,52.35,897216.46,60.32
980393.29,65.92,52.35,897218.92,60.32
980553.61,65.95,52.38,897218.71,60.34
980464.52,65.96,52.39,897218.33,60.36
980188.84,65.95,52.39,897077.97,60.36
980403.1,65.98,52.41,897101.09,60.37
980454.63,66.02,52.45,897095.27,60.41
980462.77,66.03,52.47,897086.1,60.42
980514.3,66.07,52.51,897077.97,60.45
980514.3,66.07,52.51,897112.95,60.45
980514.3,66.07,52.51,897111.88,60.45
980370.31,66.07,52.51,897348.15,60.48
980421.84,66.11,52.55,897385.93,60.51
980582.16,66.14,52.58,897347.98,60.53
980633.69,66.18,52.62,897504.69,60.57
980407.71,66.19,52.62,898447.73,60.66
980568.03,66.22,52.65,898550.49,60.68
980478.95,66.23,52.66,898384.64,60.68
980639.26,66.26,52.69,898384.43,60.7
980403.28,66.27,52.7,898384.04,60.72
980572.68,66.29,52.73,898384.04,60.74
980556.15,66.31,52.74,898384.68,60.75
980725.55,66.33,52.77,898462.65,60.77
980777.08,66.37,52.81,898419.97,60.8
980810.44,66.38,52.81,898627.22,60.81
980611.9,66.37,52.81,898591.54,60.82
980454.71,66.37,52.8,898435.23,60.82
980447.87,66.38,52.82,898434.98,60.83
980602.13,66.42,52.86,899228.66,60.91
980762.45,66.45,52.89,899100.32,60.92
980916.71,66.49,52.93,899283.49,60.96
981065.46,66.53,52.96,899638.75,61.0
981127.53,66.56,52.99,900302.31,61.07
981296.93,66.58,53.02,900301.71,61.09
981021.87,66.59,53.03,900301.71,61.11
981182.19,66.62,53.06,900301.71,61.13
981182.19,66.62,53.06,900270.27,61.13
981233.72,66.66,53.1,900336.08,61.17
980997.74,66.67,53.1,900282.27,61.18
981152.0,66.71,53.14,900309.11,61.21
981152.0,66.71,53.14,900342.82,61.22
981203.53,66.75,53.18,900323.75,61.25
981203.53,66.75,53.18,900325.31,61.25
981363.85,66.78,53.22,900430.35,61.28
981518.12,66.82,53.26,902009.42,61.41
981732.23,66.87,53.3,902209.14,61.45
981783.76,66.91,53.34,902208.91,61.48
981616.58,66.91,53.34,901961.2,61.48
981814.86,66.95,53.38,901960.83,61.51
981814.86,66.95,53.38,901921.58,61.5
981969.12,66.99,53.42,901930.59,61.53
982129.44,67.02,53.46,901921.78,61.55
981893.46,67.03,53.46,901978.46,61.57
982053.78,67.06,53.5,901936.59,61.59
981896.58,67.06,53.49,901780.43,61.59
981660.6,67.06,53.5,901765.42,61.61
981640.44,67.07,53.51,901606.93,61.6
981800.76,67.1,53.54,901606.93,61.62
981574.78,67.11,53.54,902700.07,61.72
981729.04,67.15,53.58,903033.39,61.77
982086.14,67.2,53.63,903339.39,61.81
982246.45,67.23,53.66,903339.19,61.83
982097.68,67.23,53.66,903194.7,61.83
982149.21,67.27,53.7,903194.31,61.86
982303.48,67.31,53.74,903194.31,61.89
982303.48,67.31,53.74,903234.06,61.89
982355.01,67.35,53.78,903234.06,61.92
982406.54,67.39,53.82,903425.36,61.97
982170.56,67.4,53.83,903367.42,61.99
982024.59,67.39,53.83,903223.97,61.98
982178.86,67.43,53.87,903361.87,62.02
982339.18,67.47,53.9,903417.71,62.05
982103.2,67.47,53.91,903398.38,62.06
982103.2,67.47,53.91,903370.55,62.06
982263.51,67.5,53.94,904694.02,62.17
982266.32,67.5,53.94,904730.24,62.18
982317.85,67.55,53.98,904730.02,62.21
982324.1,67.56,53.99,904787.55,62.22
982554.96,67.6,54.03,904787.18,62.25
982606.49,67.64,54.07,904787.18,62.28
982804.77,67.68,54.11,904851.74,62.31
983157.08,67.7,54.14,905124.47,62.33
983208.61,67.75,54.18,905201.6,62.37
982964.67,67.74,54.18,905070.0,62.38
983124.99,67.78,54.21,905059.9,62.4
983176.52,67.82,54.25,905059.9,62.43
983022.76,67.82,54.25,906100.6,62.51
983177.02,67.86,54.29,906426.9,62.56
983228.55,67.9,54.34,906426.67,62.6
983280.08,67.94,54.38,906426.3,62.63
983331.61,67.98,54.42,906426.3,62.67
983383.14,68.03,54.46,906426.3,62.7
983123.22,68.02,54.46,905857.36,62.68
983174.75,68.07,54.5,905857.36,62.71
983226.28,68.11,54.54,905857.36,62.75
983457.14,68.15,54.58,907111.8,62.86
983611.4,68.19,54.62,907547.1,62.92
983611.4,68.19,54.62,908115.44,62.96
983611.4,68.19,54.62,907865.11,62.94
983662.93,68.23,54.67,907864.89,62.97
983817.2,68.27,54.71,907864.51,63.0
983800.44,68.28,54.72,908122.94,63.03
983954.71,68.32,54.76,908122.94,63.06
983694.78,68.32,54.76,907532.9,63.03
983855.1,68.36,54.79,907700.76,63.06
983906.63,68.4,54.83,907716.35,63.1
983670.65,68.4,54.84,907773.36,63.13
983722.18,68.45,54.88,907776.5,63.16
983773.71,68.49,54.92,908101.43,63.22
983825.24,68.53,54.96,908717.42,63.3
983538.72,68.53,54.96,908850.22,63.32
983278.79,68.52,54.96,908984.01,63.35
983278.79,68.52,54.96,908920.74,63.34
983444.69,68.56,54.99,908920.14,63.36
983213.12,68.56,55.0,908920.14,63.38
983373.44,68.6,55.03,908959.95,63.41
983192.68,68.6,55.03,908828.73,63.41
982956.7,68.6,55.04,908807.29,63.43
983008.23,68.64,55.08,908803.25,63.46
983168.55,68.68,55.11,908788.92,63.48
982878.62,68.68,55.11,908503.27,63.48
983032.88,68.72,55.15,909786.23,63.6
983032.88,68.72,55.15,909745.93,63.59
983032.88,68.72,55.15,909755.56,63.59
983084.41,68.76,55.19,909541.63,63.62
983135.94,68.8,55.24,909501.09,63.65
982909.96,68.81,55.24,908989.32,63.63
982909.96,68.81,55.24,908980.92,63.63
982650.03,68.81,55.24,909669.19,63.7
983048.37,68.86,55.29,909783.1,63.72
983099.9,68.9,55.33,909782.87,63.76
983269.29,68.93,55.36,909782.5,63.78
983269.29,68.93,55.36,909743.26,63.77
983177.0,68.94,55.38,909743.26,63.79
983331.26,68.98,55.42,909782.14,63.82
983491.58,69.02,55.45,909771.73,63.84
983645.85,69.06,55.49,909756.58,63.87
983697.38,69.1,55.54,909743.26,63.91
983461.4,69.11,55.54,910836.22,64.01
983615.66,69.15,55.59,911071.53,64.05
983775.98,69.19,55.62,911392.58,64.1
983572.31,69.19,55.63,911261.31,64.11
983762.33,69.23,55.66,911260.71,64.12
983916.59,69.27,55.7,911260.71,64.15
983748.55,69.28,55.71,911261.8,64.18
983979.41,69.32,55.76,911266.87,64.2
984030.94,69.37,55.8,911264.38,64.24
984030.94,69.37,55.8,911306.42,64.24
984185.2,69.41,55.84,911302.75,64.27
984115.96,69.42,55.85,911324.69,64.28
984276.27,69.45,55.88,912282.15,64.37
984327.8,69.49,55.93,912592.82,64.43
984482.07,69.54,55.97,913122.35,64.5
984246.09,69.54,55.98,912828.47,64.5
984088.9,69.54,55.97,912714.28,64.5
984254.8,69.57,56.01,912713.69,64.52
984023.23,69.58,56.01,912713.69,64.54
984023.23,69.58,56.01,912715.06,64.54
983707.66,69.57,56.01,912406.17,64.53
983867.98,69.61,56.04,912406.17,64.55
983632.0,69.61,56.05,912473.02,64.58
983830.27,69.66,56.09,912416.37,64.6
983990.59,69.69,56.13,912406.17,64.62
983820.66,69.69,56.13,912685.74,64.65
983820.66,69.69,56.13,912654.29,64.65
983594.68,69.7,56.13,913033.23,64.7
983748.95,69.74,56.17,913057.56,64.73
983748.95,69.74,56.17,913091.42,64.73
983751.75,69.74,56.18,913096.68,64.73
983803.28,69.79,56.22,912980.67,64.76
983963.6,69.82,56.25,912793.25,64.77
984165.6,69.83,56.27,912864.29,64.77
984406.72,69.85,56.28,914939.76,64.92
984305.55,69.87,56.3,914644.05,64.92
984148.36,69.86,56.3,914497.42,64.92
984308.68,69.9,56.33,914497.21,64.94
984462.94,69.94,56.38,914496.82,64.97
984273.94,69.97,56.4,914014.47,64.97
984104.01,69.97,56.4,914014.47,64.99
984258.27,70.01,56.45,914124.88,65.02
984032.29,70.02,56.45,914034.6,65.04
984083.82,70.06,56.5,914014.47,65.07
984244.14,70.1,56.53,914014.47,65.1
984095.37,70.09,56.53,913856.83,65.09
984146.9,70.14,56.57,914628.09,65.18
984146.9,70.14,56.57,914628.09,65.18
983829.82,70.13,56.57,914318.03,65.18
983881.35,70.18,56.61,914526.27,65.23
983711.42,70.18,56.61,913950.35,65.2
983865.69,70.22,56.65,914356.45,65.26
983917.22,70.26,56.7,914356.23,65.3
983968.75,70.31,56.74,914355.85,65.33
983871.41,70.31,56.74,914999.62,65.39
984031.72,70.34,56.78,914999.62,65.41
984031.72,70.34,56.78,915033.33,65.41
984083.25,70.39,56.82,915033.33,65.45
983850.19,70.4,56.83,914700.45,65.45
983751.25,70.41,56.84,914854.22,65.47
983911.57,70.44,56.87,914816.97,65.49
983911.57,70.44,56.87,914818.53,65.49
983822.49,70.45,56.88,914740.31,65.5
983991.88,70.48,56.91,915368.16,65.56
984043.41,70.52,56.96,915665.47,65.62
984043.41,70.52,56.96,915665.47,65.62
984043.41,70.52,56.96,915665.47,65.62
983828.35,70.54,56.97,915251.53,65.62
983512.78,70.53,56.96,914934.2,65.61
983673.1,70.57,57.0,915208.16,65.65
983437.12,70.57,57.01,915698.72,65.71
983606.51,70.6,57.04,915699.98,65.73
983658.04,70.65,57.08,915699.17,65.77
983651.2,70.66,57.1,915698.13,65.78
983362.98,70.66,57.09,915708.23,65.8
983523.3,70.69,57.13,915709.88,65.82
983574.83,70.74,57.17,915708.43,65.86
983338.85,70.75,57.18,915698.13,65.88
983499.17,70.78,57.22,915698.13,65.9
983499.17,70.78,57.22,915684.58,65.9
983263.19,70.79,57.22,916224.68,65.96
983432.58,70.82,57.25,915958.61,65.96
983334.42,70.83,57.27,915807.61,65.97
983503.82,70.86,57.3,917179.3,66.08
983546.33,70.9,57.33,917080.82,66.11
983760.41,70.93,57.36,917089.0,66.12
983760.41,70.93,57.36,917089.0,66.12
983920.73,70.97,57.4,917088.79,66.15
983972.26,71.01,57.45,917088.4,66.18
983972.26,71.01,57.45,917088.4,66.18
983853.62,71.02,57.45,917088.4,66.2
983853.62,71.02,57.45,917088.4,66.2
984013.94,71.06,57.49,917088.4,66.22
984168.2,71.1,57.53,917088.4,66.25
983908.27,71.1,57.53,917212.7,66.28
983959.8,71.14,57.58,917209.61,66.32
983723.82,71.15,57.59,917194.13,66.34
983723.82,71.15,57.59,917194.13,66.34
983893.22,71.18,57.61,917088.4,66.35
983893.22,71.18,57.61,917050.46,66.34
983718.16,71.2,57.63,917939.87,66.44
983878.48,71.23,57.67,918010.93,66.46
983721.28,71.23,57.66,917855.65,66.46
983772.81,71.27,57.71,918062.62,66.51
984003.67,71.32,57.75,918062.02,66.54
984055.2,71.36,57.8,918062.02,66.58
983916.86,71.37,57.81,918021.27,66.59
983968.39,71.42,57.85,918021.27,66.63
984128.71,71.46,57.89,918075.57,66.66
984282.97,71.5,57.93,918048.16,66.69
984296.42,71.5,57.94,918051.47,66.69
984347.95,71.55,57.98,918078.19,66.73
984399.48,71.59,58.03,918468.58,66.8
984553.74,71.64,58.07,919056.19,66.87
984553.74,71.64,58.07,919094.57,66.88
984553.74,71.64,58.07,919056.19,66.87
984553.74,71.64,58.07,919056.19,66.87
984605.27,71.68,58.12,919055.97,66.91
984656.8,71.73,58.16,919055.6,66.95
984656.8,71.73,58.16,919099.87,66.95
984708.33,71.78,58.21,919099.87,66.99
984708.33,71.78,58.21,919100.02,66.99
984708.33,71.78,58.21,919061.92,66.99
984759.86,71.82,58.26,919061.92,67.03
984914.13,71.87,58.3,919061.92,67.06
984965.66,71.91,58.35,919840.05,67.16
985017.19,71.96,58.39,920277.64,67.23
985068.72,72.01,58.44,920568.57,67.29
984832.74,72.01,58.45,921370.85,67.37
984993.05,72.05,58.48,921370.65,67.4
984757.07,72.06,58.49,921370.26,67.42
984497.15,72.06,58.49,921008.37,67.41
984651.41,72.1,58.54,921008.37,67.44
984491.48,72.1,58.54,920881.94,67.44
984543.01,72.15,58.58,920881.94,67.48
984543.01,72.15,58.58,920924.89,67.49
984594.54,72.19,58.63,921013.7,67.53
984754.86,72.23,58.67,921010.8,67.56
984518.34,72.23,58.66,920755.86,67.55
984569.87,72.28,58.71,920890.86,67.6
984569.87,72.28,58.71,920882.6,67.6
984412.68,72.27,58.71,920726.44,67.6
984464.21,72.32,58.76,920822.97,67.65
983895.61,72.31,58.74,920258.55,67.63
984049.87,72.36,58.79,920884.21,67.71
984204.14,72.4,58.84,920883.61,67.74
984206.95,72.4,58.84,920885.97,67.75
984258.48,72.45,58.88,920885.97,67.79
984310.01,72.5,58.93,920885.97,67.83
984050.08,72.5,58.93,921352.45,67.88
983890.15,72.5,58.93,920637.55,67.83
983654.17,72.5,58.94,920942.8,67.88
983808.44,72.55,58.98,920942.8,67.91
984006.71,72.6,59.03,921056.44,67.95
984167.03,72.63,59.07,921042.68,67.97
984218.56,72.68,59.11,921252.13,68.03
983958.63,72.68,59.11,920900.89,68.02
984010.16,72.72,59.16,921606.25,68.11
984241.02,72.77,59.21,921605.65,68.14
984292.55,72.82,59.25,921605.65,68.18
984032.62,72.82,59.25,922215.52,68.24
983796.64,72.82,59.26,921928.65,68.25
983848.17,72.87,59.31,921928.65,68.29
983899.7,72.92,59.35,921928.65,68.33
983951.23,72.97,59.4,922221.37,68.39
984111.55,73.0,59.44,922236.28,68.41
983941.62,73.0,59.44,921886.79,68.4
983993.15,73.05,59.49,922231.74,68.47
984044.68,73.1,59.53,922818.61,68.55
984096.21,73.15,59.58,922818.39,68.59
983852.27,73.15,59.58,922884.18,68.61
983903.8,73.2,59.63,922883.81,68.66
983955.33,73.24,59.68,922883.81,68.7
983719.35,73.25,59.68,922764.42,68.71
983879.67,73.29,59.72,922764.42,68.74
984077.95,73.34,59.77,922894.98,68.78
983851.97,73.34,59.78,922770.78,68.79
983851.97,73.34,59.78,923227.26,68.82
984050.25,73.39,59.82,923220.89,68.85
984281.1,73.44,59.87,924745.39,69.0
984441.42,73.48,59.91,924960.43,69.04
984205.44,73.48,59.92,924709.37,69.04
984256.97,73.53,59.97,924709.14,69.08
984308.5,73.58,60.01,924708.77,69.13
984468.82,73.62,60.05,924708.77,69.15
984471.63,73.62,60.05,924720.72,69.15
984523.16,73.67,60.1,924720.72,69.19
984523.16,73.67,60.1,924723.69,69.19
984369.4,73.67,60.1,924528.24,69.19
984420.93,73.72,60.15,924528.24,69.23
984176.99,73.72,60.15,924571.7,69.25
983941.01,73.72,60.16,924812.67,69.29
983784.41,73.73,60.16,924483.12,69.28
983835.94,73.77,60.21,924680.29,69.34
983687.16,73.77,60.21,924536.69,69.34
983687.16,73.77,60.21,924733.55,69.35
983738.69,73.82,60.25,925091.49,69.42
983749.92,73.82,60.26,925131.57,69.42
983801.45,73.87,60.3,925516.38,69.49
983852.98,73.92,60.35,925516.15,69.54
984083.84,73.97,60.4,925515.78,69.57
