ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_0f5d-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
986,4396,4144860,6212,4144860
986,4396,4146860,6212,4146860
987,4404,4154860,6212,4154860
988,4412,4162860,6212,4162860
988,4412,4163860,6212,4163860
989,4420,4164860,6212,4164860
989,4420,4165860,6212,4165860
989,4420,4166860,6212,4166860
989,4420,4167860,6212,4167860
989,4420,4168860,6212,4168860
990,4428,4176860,6212,4176860
990,4428,4177860,6212,4177860
990,4428,4178860,6212,4178860
991,4436,4179860,6212,4179860
991,4436,4180860,6212,4180860
991,4436,4181860,6212,4181860
991,4436,4182670,6212,4182670
991,4436,4183670,6212,4183670
991,4436,4184670,6212,4184670
991,4436,4185480,6212,4185480
991,4436,4185950,6212,4185950
991,4436,4185950,6212,4185950
991,4436,4186760,6212,4186760
991,4436,4187760,6212,4187760
991,4436,4187760,6212,4187760
991,4436,4187760,6212,4187760
991,4436,4188760,6212,4188760
992,4444,4189230,6212,4189230
992,4444,4189700,6212,4189700
992,4444,4190700,6212,4190700
992,4444,4191700,6212,4191700
992,4444,4193700,6212,4193700
992,4444,4194170,6212,4194170
992,4444,4194640,6212,4194640
993,4452,4195640,6212,4195640
993,4452,4195870,6212,4195870
993,4452,4196870,6212,4196870
993,4452,4197870,6212,4197870
993,4452,4198870,6212,4198870
993,4452,4199870,6212,4199870
993,4452,4200870,6212,4200870
993,4452,4201240,6212,4201240
993,4452,4201240,6212,4201240
993,4452,4202050,6212,4202050
993,4452,4202520,6212,4202520
993,4452,4202840,6212,4202840
993,4452,4203840,6212,4203840
993,4452,4204490,6212,4204490
993,4452,4204810,6212,4204810
994,4460,4205810,6212,4205810
994,4460,4205970,6212,4205970
994,4460,4206970,6212,4206970
994,4460,4207970,6212,4207970
994,4460,4208970,6212,4208970
994,4460,4209780,6212,4209780
994,4460,4210250,6212,4210250
994,4460,4211250,6212,4211250
995,4468,4219250,6212,4219250
995,4468,4219480,6212,4219480
996,4476,4227480,6212,4227480
996,4476,4228480,6212,4228480
996,4476,4229070,6212,4229070
996,4476,4229210,6212,4229210
997,4484,4230210,6212,4230210
997,4484,4231020,6212,4231020
998,4492,4231830,6212,4231830
998,4492,4232830,6212,4232830
998,4492,4233830,6212,4233830
999,4500,4241830,6212,4241830
999,4500,4242830,6212,4242830
999,4500,4243830,6212,4243830
999,4500,4244830,6212,4244830
999,4500,4245300,6212,4245300
999,4500,4245770,6212,4245770
999,4500,4246770,6212,4246770
999,4500,4247580,6212,4247580
1000,4508,4255580,6212,4255580
1000,4508,4256390,6212,4256390
1000,4508,4256390,6212,4256390
1001,4516,4264390,6212,4264390
1002,4524,4272390,6212,4272390
1002,4524,4273200,6212,4273200
1002,4524,4274200,6212,4274200
1002,4524,4275200,6212,4275200
1003,4532,4283200,6212,4283200
1003,4532,4283200,6212,4283200
1003,4532,4283200,6212,4283200
1003,4532,4284200,6212,4284200
1003,4532,4285010,6212,4285010
1003,4532,4285820,6212,4285820
1003,4532,4286140,6212,4286140
1004,4540,4287140,6212,4287140
1004,4540,4288140,6212,4288140
1004,4540,4288610,6212,4288610
1004,4540,4288610,6212,4288610
1005,4548,4289080,6212,4289080
1005,4548,4290080,6212,4290080
1005,4548,4291080,6212,4291080
1005,4548,4291080,6212,4291080
1005,4548,4291310,6212,4291310
1005,4548,4291860,6212,4291860
1005,4548,4292860,6212,4292860
1005,4548,4293330,6212,4293330
1005,4548,4293880,6212,4293880
1005,4548,4294880,6212,4294880
1005,4548,4294880,6212,4294880
1005,4548,4295880,6212,4295880
1005,4548,4296110,6212,4296110
1005,4548,4296580,6212,4296580
1005,4548,4297050,6212,4297050
1005,4548,4297510,6212,4297510
1005,4548,4298510,6212,4298510
1005,4548,4298980,6212,4298980
1006,4556,4299980,6212,4299980
1006,4556,4300980,6212,4300980
1006,4556,4301790,6212,4301790
1006,4556,4302790,6212,4302790
1006,4556,4303790,6212,4303790
1006,4556,4304260,6212,4304260
1006,4556,4305260,6212,4305260
1006,4556,4306260,6212,4306260
1006,4556,4306850,6212,4306850
1006,4556,4306850,6212,4306850
1007,4564,4307170,6212,4307170
1007,4564,4307170,6212,4307170
1007,4564,4309170,6212,4309170
1007,4564,4309980,6212,4309980
1007,4564,4310980,6212,4310980
1007,4564,4311790,6212,4311790
1008,4572,4312790,6212,4312790
1009,4580,4320790,6212,4320790
1009,4580,4320790,6212,4320790
1009,4580,4320790,6212,4320790
1009,4580,4321600,6212,4321600
1009,4580,4322600,6212,4322600
1009,4580,4323600,6212,4323600
1009,4580,4324600,6212,4324600
1009,4580,4325070,6212,4325070
1009,4580,4326070,6212,4326070
1009,4580,4326070,6212,4326070
1009,4580,4326540,6212,4326540
1009,4580,4326760,6212,4326760
1009,4580,4327230,6212,4327230
1009,4580,4328230,6212,4328230
1009,4580,4328690,6212,4328690
1010,4588,4329690,6212,4329690
1011,4596,4333690,6212,4333690
1011,4596,4334010,6212,4334010
1011,4596,4335010,6212,4335010
1011,4596,4336010,6212,4336010
1011,4596,4336010,6212,4336010
1011,4596,4336010,6212,4336010
1011,4596,4336010,6212,4336010
1011,4596,4336820,6212,4336820
1011,4596,4337820,6212,4337820
1011,4596,4338820,6212,4338820
1011,4596,4339140,6212,4339140
1011,4596,4339140,6212,4339140
1012,4604,4340140,6212,4340140
1012,4604,4341140,6212,4341140
1013,4612,4349140,6212,4349140
1013,4612,4349140,6212,4349140
1013,4612,4350140,6212,4350140
1013,4612,4350610,6212,4350610
1013,4612,4351610,6212,4351610
1014,4620,4352080,6212,4352080
1015,4628,4356080,6212,4356080
1015,4628,4357080,6212,4357080
1015,4628,4358080,6212,4358080
1015,4628,4358400,6212,4358400
1015,4628,4359400,6212,4359400
1015,4628,4360400,6212,4360400
1016,4636,4362400,6212,4362400
1017,4644,4363400,6212,4363400
1017,4644,4364400,6212,4364400
1017,4644,4365400,6212,4365400
1017,4644,4366400,6212,4366400
1017,4644,4366400,6212,4366400
1017,4644,4367400,6212,4367400
1017,4644,4367400,6212,4367400
1017,4644,4368400,6212,4368400
1017,4644,4369400,6212,4369400
1017,4644,4370210,6212,4370210
1017,4644,4370530,6212,4370530
1017,4644,4371530,6212,4371530
1017,4644,4372000,6212,4372000
1017,4644,4372000,6212,4372000
1018,4652,4373000,6212,4373000
1018,4652,4377000,6212,4377000
1018,4652,4378000,6212,4378000
1018,4652,4378810,6212,4378810
1018,4652,4379810,6212,4379810
1018,4652,4380810,6212,4380810
1018,4652,4381620,6212,4381620
1018,4652,4381620,6212,4381620
1019,4660,4389620,6212,4389620
1019,4660,4390620,6212,4390620
1019,4660,4391090,6212,4391090
1019,4660,4391090,6212,4391090
1019,4660,4392090,6212,4392090
1019,4660,4392900,6212,4392900
1019,4660,4393900,6212,4393900
1019,4660,4394710,6212,4394710
1019,4660,4395710,6212,4395710
1019,4660,4396030,6212,4396030
1019,4660,4397030,6212,4397030
1019,4660,4398030,6212,4398030
1020,4668,4398500,6212,4398500
1021,4676,4399500,6212,4399500
1021,4676,4400310,6212,4400310
1021,4676,4401310,6212,4401310
1021,4676,4401310,6212,4401310
1021,4676,4402120,6212,4402120
1021,4676,4403120,6212,4403120
1022,4684,4411120,6212,4411120
1022,4684,4411440,6212,4411440
1022,4684,4411440,6212,4411440
1022,4684,4411600,6212,4411600
1022,4684,4412410,6212,4412410
1022,4684,4413410,6212,4413410
1022,4684,4414410,6212,4414410
1022,4684,4415410,6212,4415410
1022,4684,4416410,6212,4416410
1022,4684,4417220,6212,4417220
1022,4684,4417690,6212,4417690
1022,4684,4417690,6212,4417690
1022,4684,4418690,6212,4418690
1023,4692,4419690,6212,4419690
1023,4692,4419690,6212,4419690
1023,4692,4419690,6212,4419690
1023,4692,4419690,6212,4419690
1023,4692,4420690,6212,4420690
1023,4692,4421690,6212,4421690
1023,4692,4422500,6212,4422500
1023,4692,4422500,6212,4422500
1023,4692,4423500,6212,4423500
1023,4692,4424500,6212,4424500
1023,4692,4424960,6212,4424960
1023,4692,4424960,6212,4424960
1023,4692,4425070,6212,4425070
1023,4692,4426070,6212,4426070
1023,4692,4427070,6212,4427070
1023,4692,4427070,6212,4427070
1023,4692,4427070,6212,4427070
1023,4692,4428070,6212,4428070
1023,4692,4428290,6212,4428290
1023,4692,4428770,6212,4428770
1023,4692,4429000,6212,4429000
1023,4692,4429320,6212,4429320
1024,4700,4430130,6212,4430130
1025,4708,4431130,6212,4431130
1026,4716,4435130,6212,4435130
1026,4716,4436130,6212,4436130
1026,4716,4436130,6212,4436130
1026,4716,4437130,6212,4437130
1026,4716,4438130,6212,4438130
1026,4716,4439130,6212,4439130
1026,4716,4439130,6212,4439130
1026,4716,4439940,6212,4439940
1026,4716,4439940,6212,4439940
1026,4716,4440940,6212,4440940
1027,4724,4441940,6212,4441940
1027,4724,4443940,6212,4443940
1027,4724,4444260,6212,4444260
1027,4724,4444730,6212,4444730
1027,4724,4445730,6212,4445730
1027,4724,4446730,6212,4446730
1027,4724,4447730,6212,4447730
1027,4724,4448730,6212,4448730
1027,4724,4449730,6212,4449730
1027,4724,4450730,6212,4450730
1027,4724,4451730,6212,4451730
1027,4724,4452730,6212,4452730
1027,4724,4453540,6212,4453540
1028,4732,4454540,6212,4454540
1028,4732,4455010,6212,4455010
1028,4732,4456010,6212,4456010
1028,4732,4460010,6212,4460010
1028,4732,4460820,6212,4460820
1028,4732,4461820,6212,4461820
1028,4732,4462820,6212,4462820
1028,4732,4463820,6212,4463820
1028,4732,4464630,6212,4464630
1028,4732,4464630,6212,4464630
1028,4732,4465090,6212,4465090
1028,4732,4465900,6212,4465900
1028,4732,4466900,6212,4466900
1028,4732,4467900,6212,4467900
1028,4732,4468900,6212,4468900
1028,4732,4470900,6212,4470900
1029,4740,4471900,6212,4471900
1029,4740,4472900,6212,4472900
1029,4740,4473900,6212,4473900
1029,4740,4474900,6212,4474900
1029,4740,4475900,6212,4475900
1029,4740,4476900,6212,4476900
1029,4740,4477370,6212,4477370
1030,4748,4477840,6212,4477840
1030,4748,4478840,6212,4478840
1030,4748,4479840,6212,4479840
1031,4756,4483840,6212,4483840
1031,4756,4484310,6212,4484310
1032,4764,4485310,6212,4485310
1033,4772,4493310,6212,4493310
1033,4772,4494310,6212,4494310
1033,4772,4495310,6212,4495310
1033,4772,4496120,6212,4496120
1033,4772,4496930,6212,4496930
1034,4780,4504930,6212,4504930
1034,4780,4504930,6212,4504930
1034,4780,4504930,6212,4504930
1034,4780,4505250,6212,4505250
1035,4788,4513250,6212,4513250
1035,4788,4514060,6212,4514060
1035,4788,4514650,6212,4514650
1035,4788,4515650,6212,4515650
1035,4788,4516650,6212,4516650
1035,4788,4517650,6212,4517650
1035,4788,4518650,6212,4518650
1035,4788,4519460,6212,4519460
1035,4788,4520460,6212,4520460
1036,4796,4521460,6212,4521460
1036,4796,4522460,6212,4522460
1036,4796,4523460,6212,4523460
1036,4796,4523690,6212,4523690
1036,4796,4524160,6212,4524160
1036,4796,4525160,6212,4525160
1036,4796,4525970,6212,4525970
1036,4796,4526970,6212,4526970
1036,4796,4527970,6212,4527970
1036,4796,4528970,6212,4528970
1036,4796,4528970,6212,4528970
1037,4804,4529440,6212,4529440
1037,4804,4530250,6212,4530250
1037,4804,4531250,6212,4531250
1038,4812,4532250,6212,4532250
1038,4812,4532900,6212,4532900
1038,4812,4532900,6212,4532900
1038,4812,4533370,6212,4533370
1038,4812,4534370,6212,4534370
1038,4812,4535370,6212,4535370
1038,4812,4535370,6212,4535370
1038,4812,4536370,6212,4536370
1038,4812,4537370,6212,4537370
1038,4812,4537370,6212,4537370
1038,4812,4538180,6212,4538180
1039,4820,4546180,6212,4546180
1039,4820,4547180,6212,4547180
1039,4820,4547180,6212,4547180
1039,4820,4547990,6212,4547990
1039,4820,4548800,6212,4548800
1039,4820,4549800,6212,4549800
1039,4820,4550800,6212,4550800
1039,4820,4552800,6212,4552800
1039,4820,4553270,6212,4553270
1040,4828,4554270,6212,4554270
1040,4828,4554500,6212,4554500
1041,4836,4562500,6212,4562500
1041,4836,4563500,6212,4563500
1041,4836,4563500,6212,4563500
1041,4836,4564500,6212,4564500
1041,4836,4565500,6212,4565500
1041,4836,4565500,6212,4565500
1041,4836,4566500,6212,4566500
1041,4836,4567500,6212,4567500
1041,4836,4567500,6212,4567500
1041,4836,4567970,6212,4567970
1041,4836,4568620,6212,4568620
1042,4844,4569430,6212,4569430
1042,4844,4569430,6212,4569430
1042,4844,4569430,6212,4569430
1042,4844,4569660,6212,4569660
1042,4844,4570660,6212,4570660
1043,4852,4571660,6212,4571660
1043,4852,4572660,6212,4572660
1043,4852,4572660,6212,4572660
1043,4852,4573250,6212,4573250
1043,4852,4573250,6212,4573250
1043,4852,4574250,6212,4574250
1043,4852,4575250,6212,4575250
1044,4860,4583250,6212,4583250
1044,4860,4583250,6212,4583250
1044,4860,4583570,6212,4583570
1045,4868,4591570,6212,4591570
1045,4868,4592570,6212,4592570
1045,4868,4593570,6212,4593570
1045,4868,4594570,6212,4594570
1046,4876,4595570,6212,4595570
1047,4884,4597570,6212,4597570
1047,4884,4598570,6212,4598570
1047,4884,4599570,6212,4599570
1047,4884,4599570,6212,4599570
1047,4884,4600570,6212,4600570
1047,4884,4601380,6212,4601380
1047,4884,4601380,6212,4601380
1047,4884,4601380,6212,4601380
1047,4884,4602380,6212,4602380
1047,4884,4603190,6212,4603190
1047,4884,4604000,6212,4604000
1047,4884,4605000,6212,4605000
1047,4884,4605460,6212,4605460
1047,4884,4605920,6212,4605920
1047,4884,4606390,6212,4606390
1047,4884,4607390,6212,4607390
1047,4884,4607390,6212,4607390
1047,4884,4608200,6212,4608200
1048,4892,4612200,6212,4612200
1049,4900,4613010,6212,4613010
1049,4900,4614010,6212,4614010
1049,4900,4614480,6212,4614480
1049,4900,4615290,6212,4615290
1049,4900,4616290,6212,4616290
1049,4900,4616450,6212,4616450
1050,4908,4624450,6212,4624450
1050,4908,4626450,6212,4626450
1051,4916,4634450,6212,4634450
1051,4916,4635450,6212,4635450
1052,4924,4636450,6212,4636450
1052,4924,4637450,6212,4637450
1052,4924,4637770,6212,4637770
1052,4924,4637770,6212,4637770
1052,4924,4638770,6212,4638770
1052,4924,4639770,6212,4639770
1052,4924,4640580,6212,4640580
1052,4924,4641580,6212,4641580
1052,4924,4642580,6212,4642580
1052,4924,4643580,6212,4643580
1053,4932,4644580,6212,4644580
1053,4932,4645050,6212,4645050
1053,4932,4645860,6212,4645860
1053,4932,4646860,6212,4646860
1053,4932,4647670,6212,4647670
1053,4932,4648670,6212,4648670
1054,4940,4652670,6212,4652670
1055,4948,4660670,6212,4660670
1056,4956,4668670,6212,4668670
1056,4956,4668670,6212,4668670
1056,4956,4669670,6212,4669670
1056,4956,4670670,6212,4670670
1056,4956,4671670,6212,4671670
1056,4956,4671670,6212,4671670
1056,4956,4672140,6212,4672140
1056,4956,4673140,6212,4673140
1056,4956,4673140,6212,4673140
1056,4956,4674140,6212,4674140
1056,4956,4675140,6212,4675140
1057,4964,4676140,6212,4676140
1057,4964,4677140,6212,4677140
1057,4964,4678140,6212,4678140
1057,4964,4678950,6212,4678950
1057,4964,4679430,6212,4679430
1057,4964,4679900,6212,4679900
1057,4964,4681900,6212,4681900
1057,4964,4681900,6212,4681900
1058,4972,4682710,6212,4682710
1058,4972,4683710,6212,4683710
1058,4972,4684710,6212,4684710
1058,4972,4684710,6212,4684710
1059,4980,4692710,6212,4692710
1060,4988,4700710,6212,4700710
1060,4988,4701710,6212,4701710
1060,4988,4701710,6212,4701710
1060,4988,4701710,6212,4701710
1061,4996,4709710,6212,4709710
1061,4996,4710710,6212,4710710
1061,4996,4710710,6212,4710710
1062,5004,4711710,6212,4711710
1062,5004,4712710,6212,4712710
1062,5004,4713520,6212,4713520
1062,5004,4714330,6212,4714330
1062,5004,4715330,6212,4715330
1063,5012,4723330,6212,4723330
1063,5012,4724330,6212,4724330
1063,5012,4725330,6212,4725330
1063,5012,4726330,6212,4726330
1063,5012,4726770,6212,4726770
1063,5012,4727580,6212,4727580
1063,5012,4728580,6212,4728580
1063,5012,4729580,6212,4729580
1063,5012,4730050,6212,4730050
1063,5012,4730520,6212,4730520
1064,5020,4731520,6212,4731520
1064,5020,4733520,6212,4733520
1064,5020,4733520,6212,4733520
1064,5020,4734330,6212,4734330
1064,5020,4735140,6212,4735140
1064,5020,4736140,6212,4736140
1064,5020,4737140,6212,4737140
1065,5028,4737790,6212,4737790
1065,5028,4738790,6212,4738790
1065,5028,4739790,6212,4739790
1066,5036,4741790,6212,4741790
1066,5036,4741790,6212,4741790
1066,5036,4742010,6212,4742010
1067,5044,4750010,6212,4750010
1067,5044,4750660,6212,4750660
1068,5052,4758660,6212,4758660
1068,5052,4759130,6212,4759130
1068,5052,4759130,6212,4759130
1068,5052,4759360,6212,4759360
1068,5052,4759590,6212,4759590
1068,5052,4760590,6212,4760590
1068,5052,4761590,6212,4761590
1068,5052,4762400,6212,4762400
1068,5052,4764400,6212,4764400
1068,5052,4765400,6212,4765400
1069,5060,4766400,6212,4766400
1069,5060,4767210,6212,4767210
1069,5060,4768210,6212,4768210
1069,5060,4769210,6212,4769210
1069,5060,4770210,6212,4770210
1069,5060,4770530,6212,4770530
1069,5060,4771530,6212,4771530
1069,5060,4772530,6212,4772530
1069,5060,4773530,6212,4773530
1069,5060,4775530,6212,4775530
1070,5068,4776530,6212,4776530
1070,5068,4777530,6212,4777530
1070,5068,4777530,6212,4777530
1070,5068,4777530,6212,4777530
1071,5076,4785530,6212,4785530
1071,5076,4786000,6212,4786000
1072,5084,4794000,6212,4794000
1072,5084,4795000,6212,4795000
1072,5084,4796000,6212,4796000
1072,5084,4797000,6212,4797000
1072,5084,4798000,6212,4798000
1072,5084,4798220,6212,4798220
1072,5084,4799220,6212,4799220
1072,5084,4799220,6212,4799220
1072,5084,4801220,6212,4801220
1072,5084,4802220,6212,4802220
1072,5084,4803030,6212,4803030
1072,5084,4803030,6212,4803030
1072,5084,4804030,6212,4804030
1072,5084,4804840,6212,4804840
1073,5092,4805650,6212,4805650
1073,5092,4809650,6212,4809650
1074,5100,4811650,6212,4811650
1075,5108,4812650,6212,4812650
1075,5108,4813300,6212,4813300
1075,5108,4813460,6212,4813460
1075,5108,4814460,6212,4814460
1075,5108,4814930,6212,4814930
1075,5108,4815740,6212,4815740
1075,5108,4816060,6212,4816060
1075,5108,4816650,6212,4816650
1075,5108,4817650,6212,4817650
1075,5108,4818240,6212,4818240
1075,5108,4818710,6212,4818710
1075,5108,4818710,6212,4818710
1075,5108,4818710,6212,4818710
1075,5108,4819710,6212,4819710
1075,5108,4820710,6212,4820710
1075,5108,4821030,6212,4821030
1075,5108,4821350,6212,4821350
1075,5108,4822350,6212,4822350
1075,5108,4822820,6212,4822820
1075,5108,4823040,6212,4823040
1075,5108,4823850,6212,4823850
1075,5108,4824320,6212,4824320
1075,5108,4825320,6212,4825320
1075,5108,4826320,6212,4826320
1076,5116,4827320,6212,4827320
1076,5116,4827320,6212,4827320
1076,5116,4828320,6212,4828320
1077,5124,4836320,6212,4836320
1078,5132,4837130,6212,4837130
1078,5132,4838130,6212,4838130
1079,5140,4846130,6212,4846130
1079,5140,4846600,6212,4846600
1079,5140,4847070,6212,4847070
1079,5140,4847530,6212,4847530
1079,5140,4848530,6212,4848530
1079,5140,4849530,6212,4849530
1079,5140,4850530,6212,4850530
1079,5140,4851000,6212,4851000
1079,5140,4852000,6212,4852000
1079,5140,4853000,6212,4853000
1079,5140,4853810,6212,4853810
1079,5140,4855810,6212,4855810
1079,5140,4856270,6212,4856270
1080,5148,4857270,6212,4857270
1080,5148,4858270,6212,4858270
1080,5148,4858740,6212,4858740
1080,5148,4859740,6212,4859740
1080,5148,4859740,6212,4859740
1080,5148,4860740,6212,4860740
1080,5148,4861740,6212,4861740
1080,5148,4861900,6212,4861900
1080,5148,4862900,6212,4862900
1080,5148,4863900,6212,4863900
1080,5148,4863900,6212,4863900
1080,5148,4864900,6212,4864900
1080,5148,4864900,6212,4864900
1081,5156,4865900,6212,4865900
1081,5156,4866550,6212,4866550
1081,5156,4866920,6212,4866920
1081,5156,4867920,6212,4867920
1081,5156,4868920,6212,4868920
1081,5156,4869920,6212,4869920
1081,5156,4870920,6212,4870920
1081,5156,4871920,6212,4871920
1081,5156,4872920,6212,4872920
1081,5156,4874920,6212,4874920
1081,5156,4875920,6212,4875920
1081,5156,4876570,6212,4876570
1082,5164,4877570,6212,4877570
1082,5164,4877570,6212,4877570
1082,5164,4878040,6212,4878040
1082,5164,4879040,6212,4879040
1082,5164,4880040,6212,4880040
1082,5164,4882040,6212,4882040
1082,5164,4883040,6212,4883040
1083,5172,4883510,6212,4883510
1083,5172,4884510,6212,4884510
1083,5172,4885510,6212,4885510
1083,5172,4886510,6212,4886510
1083,5172,4886740,6212,4886740
1083,5172,4887740,6212,4887740
1083,5172,4887740,6212,4887740
1083,5172,4888550,6212,4888550
1084,5180,4889550,6212,4889550
1084,5180,4890550,6212,4890550
1085,5188,4898550,6212,4898550
1085,5188,4898550,6212,4898550
1085,5188,4898550,6212,4898550
1085,5188,4899360,6212,4899360
1085,5188,4899360,6212,4899360
1085,5188,4900360,6212,4900360
1085,5188,4900360,6212,4900360
1086,5196,4908360,6212,4908360
1086,5196,4908830,6212,4908830
1086,5196,4908830,6212,4908830
1086,5196,4909830,6212,4909830
1086,5196,4910640,6212,4910640
1086,5196,4911110,6212,4911110
1086,5196,4911920,6212,4911920
1086,5196,4912920,6212,4912920
1086,5196,4913920,6212,4913920
1086,5196,4914390,6212,4914390
1086,5196,4915390,6212,4915390
1087,5204,4916390,6212,4916390
1087,5204,4916860,6212,4916860
1087,5204,4916860,6212,4916860
1087,5204,4917860,6212,4917860
1087,5204,4918510,6212,4918510
1088,5212,4922510,6212,4922510
1088,5212,4923510,6212,4923510
1088,5212,4923970,6212,4923970
1088,5212,4923970,6212,4923970
1089,5220,4924780,6212,4924780
1090,5228,4932780,6212,4932780
1090,5228,4933250,6212,4933250
1090,5228,4937250,6212,4937250
1090,5228,4938250,6212,4938250
1090,5228,4938580,6212,4938580
1090,5228,4939390,6212,4939390
1090,5228,4939940,6212,4939940
1090,5228,4939940,6212,4939940
1090,5228,4940170,6212,4940170
1090,5228,4940170,6212,4940170
1090,5228,4941170,6212,4941170
1090,5228,4941170,6212,4941170
1090,5228,4941820,6212,4941820
1090,5228,4942050,6212,4942050
1091,5236,4946050,6212,4946050
1091,5236,4947050,6212,4947050
1092,5244,4948050,6212,4948050
1092,5244,4948050,6212,4948050
1092,5244,4949050,6212,4949050
1092,5244,4949860,6212,4949860
1092,5244,4949860,6212,4949860
1092,5244,4950330,6212,4950330
1092,5244,4951140,6212,4951140
1092,5244,4951370,6212,4951370
1092,5244,4951530,6212,4951530
1092,5244,4952530,6212,4952530
1093,5252,4953340,6212,4953340
1093,5252,4954150,6212,4954150
1094,5260,4962150,6212,4962150
1095,5268,4970150,6212,4970150
1095,5268,4971150,6212,4971150
1095,5268,4972150,6212,4972150
1095,5268,4972620,6212,4972620
1095,5268,4976620,6212,4976620
1095,5268,4977080,6212,4977080
1095,5268,4978080,6212,4978080
1095,5268,4979080,6212,4979080
1096,5276,4981080,6212,4981080
1096,5276,4981400,6212,4981400
1096,5276,4982400,6212,4982400
1097,5284,4986400,6212,4986400
1097,5284,4986870,6212,4986870
1097,5284,4986870,6212,4986870
1097,5284,4986870,6212,4986870
1097,5284,4987190,6212,4987190
1097,5284,4988000,6212,4988000
1098,5292,4989000,6212,4989000
1098,5292,4990000,6212,4990000
1098,5292,4991000,6212,4991000
1098,5292,4991000,6212,4991000
1098,5292,4991320,6212,4991320
1098,5292,4991780,6212,4991780
1098,5292,4992590,6212,4992590
1098,5292,4993400,6212,4993400
1098,5292,4994400,6212,4994400
1098,5292,4994400,6212,4994400
1098,5292,4995400,6212,4995400
1099,5300,4996050,6212,4996050
1099,5300,4997050,6212,4997050
1099,5300,4998050,6212,4998050
1099,5300,4999050,6212,4999050
1100,5308,5000050,6212,5000050
1100,5308,5000520,6212,5000520
1100,5308,5001330,6212,5001330
1100,5308,5002330,6212,5002330
1100,5308,5002330,6212,5002330
1100,5308,5002560,6212,5002560
1100,5308,5003030,6212,5003030
1100,5308,5004030,6212,5004030
1100,5308,5004840,6212,5004840
1100,5308,5005650,6212,5005650
1100,5308,5006460,6212,5006460
1100,5308,5007460,6212,5007460
1100,5308,5007930,6212,5007930
1100,5308,5007930,6212,5007930
1100,5308,5008930,6212,5008930
1100,5308,5012930,6212,5012930
1100,5308,5012930,6212,5012930
1100,5308,5012930,6212,5012930
1101,5316,5020930,6212,5020930
1101,5316,5021930,6212,5021930
1101,5316,5022930,6212,5022930
1101,5316,5023400,6212,5023400
1101,5316,5024050,6212,5024050
1101,5316,5025050,6212,5025050
1102,5324,5025860,6212,5025860
1102,5324,5026670,6212,5026670
1102,5324,5027140,6212,5027140
1102,5324,5027140,6212,5027140
1103,5332,5028140,6212,5028140
1103,5332,5029140,6212,5029140
1103,5332,5029140,6212,5029140
1103,5332,5029140,6212,5029140
1103,5332,5031140,6212,5031140
1104,5340,5039140,6212,5039140
1104,5340,5041140,6212,5041140
1104,5340,5042140,6212,5042140
1104,5340,5043140,6212,5043140
1104,5340,5044140,6212,5044140
1104,5340,5045140,6212,5045140
1104,5340,5046140,6212,5046140
1104,5340,5046790,6212,5046790
1104,5340,5047260,6212,5047260
1104,5340,5047580,6212,5047580
1104,5340,5048390,6212,5048390
1104,5340,5049200,6212,5049200
1104,5340,5050200,6212,5050200
1104,5340,5051010,6212,5051010
1105,5348,5052010,6212,5052010
1105,5348,5052010,6212,5052010
1105,5348,5052820,6212,5052820
1105,5348,5053820,6212,5053820
1106,5356,5054290,6212,5054290
1107,5364,5062290,6212,5062290
1107,5364,5062760,6212,5062760
1107,5364,5063760,6212,5063760
1107,5364,5064760,6212,5064760
1107,5364,5065760,6212,5065760
1107,5364,5066760,6212,5066760
1107,5364,5066760,6212,5066760
1107,5364,5067760,6212,5067760
1108,5372,5075760,6212,5075760
1108,5372,5076220,6212,5076220
1108,5372,5076220,6212,5076220
1108,5372,5076870,6212,5076870
1108,5372,5076870,6212,5076870
1108,5372,5077870,6212,5077870
1108,5372,5078090,6212,5078090
1109,5380,5079090,6212,5079090
1109,5380,5079090,6212,5079090
1109,5380,5079090,6212,5079090
1109,5380,5079560,6212,5079560
1109,5380,5079670,6212,5079670
1109,5380,5080670,6212,5080670
1109,5380,5081480,6212,5081480
1109,5380,5081480,6212,5081480
1109,5380,5082480,6212,5082480
1109,5380,5083480,6212,5083480
1109,5380,5084480,6212,5084480
1109,5380,5085480,6212,5085480
1109,5380,5086480,6212,5086480
1110,5388,5090480,6212,5090480
1110,5388,5091480,6212,5091480
1111,5396,5092480,6212,5092480
1111,5396,5093480,6212,5093480
1111,5396,5094290,6212,5094290
1111,5396,5095290,6212,5095290
1111,5396,5096290,6212,5096290
1111,5396,5097290,6212,5097290
