ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
765,3887,3429350,6212,3429350
765,3887,3429820,6212,3429820
765,3887,3430470,6212,3430470
765,3887,3431020,6212,3431020
765,3887,3431020,6212,3431020
765,3887,3431490,6212,3431490
765,3887,3432300,6212,3432300
765,3887,3432300,6212,3432300
765,3887,3432300,6212,3432300
765,3887,3432770,6212,3432770
765,3887,3432990,6212,3432990
765,3887,3432990,6212,3432990
765,3887,3433800,6212,3433800
765,3887,3433800,6212,3433800
765,3887,3434610,6212,3434610
765,3887,3435080,6212,3435080
765,3887,3435890,6212,3435890
766,3895,3436540,6212,3436540
766,3895,3436540,6212,3436540
766,3895,3436700,6212,3436700
766,3895,3436700,6212,3436700
766,3895,3437700,6212,3437700
766,3895,3438510,6212,3438510
766,3895,3438980,6212,3438980
766,3895,3439450,6212,3439450
766,3895,3439450,6212,3439450
767,3897,3440260,6212,3440260
767,3897,3440730,6212,3440730
767,3897,3441050,6212,3441050
767,3897,3441520,6212,3441520
767,3897,3442330,6212,3442330
767,3897,3442920,6212,3442920
767,3897,3443150,6212,3443150
767,3897,3443200,6212,3443200
767,3897,3443660,6212,3443660
767,3897,3444470,6212,3444470
767,3897,3445280,6212,3445280
767,3897,3445280,6212,3445280
767,3897,3445330,6212,3445330
768,3899,3446140,6212,3446140
768,3899,3446950,6212,3446950
769,3907,3447760,6212,3447760
769,3907,3448230,6212,3448230
769,3907,3448700,6212,3448700
769,3907,3449170,6212,3449170
769,3907,3449980,6212,3449980
769,3907,3450450,6212,3450450
769,3907,3451260,6212,3451260
769,3907,3452070,6212,3452070
769,3907,3452880,6212,3452880
769,3907,3452880,6212,3452880
769,3907,3452880,6212,3452880
769,3907,3453200,6212,3453200
769,3907,3454010,6212,3454010
770,3915,3455010,6212,3455010
770,3915,3455820,6212,3455820
770,3915,3456140,6212,3456140
770,3915,3456950,6212,3456950
770,3915,3457760,6212,3457760
770,3915,3458570,6212,3458570
770,3915,3459570,6212,3459570
770,3915,3459570,6212,3459570
770,3915,3459570,6212,3459570
770,3915,3460040,6212,3460040
770,3915,3460260,6212,3460260
770,3915,3460910,6212,3460910
770,3915,3461380,6212,3461380
770,3915,3461380,6212,3461380
770,3915,3461850,6212,3461850
771,3917,3462660,6212,3462660
771,3917,3463470,6212,3463470
772,3921,3464280,6212,3464280
772,3921,3464280,6212,3464280
772,3921,3465090,6212,3465090
772,3921,3465900,6212,3465900
772,3921,3466360,6212,3466360
773,3923,3467170,6212,3467170
773,3923,3467760,6212,3467760
773,3923,3468230,6212,3468230
773,3923,3468230,6212,3468230
774,3925,3469040,6212,3469040
774,3925,3469850,6212,3469850
775,3927,3470660,6212,3470660
775,3927,3471030,6212,3471030
775,3927,3471030,6212,3471030
775,3927,3471350,6212,3471350
775,3927,3472160,6212,3472160
776,3935,3472630,6212,3472630
776,3935,3473100,6212,3473100
776,3935,3474100,6212,3474100
776,3935,3474100,6212,3474100
776,3935,3474100,6212,3474100
776,3935,3474420,6212,3474420
776,3935,3474740,6212,3474740
776,3935,3475390,6212,3475390
776,3935,3476200,6212,3476200
776,3935,3476200,6212,3476200
776,3935,3476850,6212,3476850
776,3935,3477660,6212,3477660
776,3935,3478470,6212,3478470
776,3935,3479470,6212,3479470
776,3935,3479470,6212,3479470
777,3943,3480280,6212,3480280
777,3943,3481090,6212,3481090
777,3943,3481560,6212,3481560
777,3943,3482370,6212,3482370
777,3943,3482840,6212,3482840
777,3943,3483840,6212,3483840
777,3943,3484840,6212,3484840
777,3943,3484840,6212,3484840
777,3943,3485490,6212,3485490
777,3943,3485490,6212,3485490
777,3943,3485960,6212,3485960
777,3943,3486430,6212,3486430
778,3951,3486900,6212,3486900
778,3951,3487710,6212,3487710
778,3951,3488030,6212,3488030
778,3951,3488840,6212,3488840
778,3951,3489650,6212,3489650
778,3951,3490460,6212,3490460
778,3951,3490930,6212,3490930
778,3951,3491390,6212,3491390
778,3951,3492200,6212,3492200
778,3951,3492310,6212,3492310
778,3951,3493310,6212,3493310
779,3959,3494120,6212,3494120
779,3959,3494440,6212,3494440
779,3959,3494440,6212,3494440
779,3959,3494760,6212,3494760
779,3959,3495570,6212,3495570
779,3959,3496040,6212,3496040
779,3959,3496360,6212,3496360
779,3959,3496830,6212,3496830
779,3959,3497640,6212,3497640
779,3959,3498450,6212,3498450
779,3959,3498920,6212,3498920
779,3959,3499240,6212,3499240
779,3959,3500050,6212,3500050
779,3959,3500860,6212,3500860
779,3959,3500860,6212,3500860
780,3967,3501670,6212,3501670
780,3967,3502670,6212,3502670
780,3967,3503670,6212,3503670
780,3967,3503670,6212,3503670
780,3967,3504140,6212,3504140
780,3967,3504950,6212,3504950
780,3967,3504950,6212,3504950
780,3967,3505180,6212,3505180
780,3967,3505650,6212,3505650
780,3967,3505870,6212,3505870
780,3967,3506520,6212,3506520
780,3967,3507330,6212,3507330
780,3967,3507330,6212,3507330
780,3967,3507800,6212,3507800
781,3975,3508120,6212,3508120
781,3975,3509120,6212,3509120
781,3975,3509120,6212,3509120
781,3975,3509930,6212,3509930
781,3975,3510740,6212,3510740
781,3975,3510960,6212,3510960
781,3975,3511430,6212,3511430
781,3975,3512080,6212,3512080
781,3975,3512730,6212,3512730
781,3975,3513540,6212,3513540
781,3975,3514010,6212,3514010
782,3977,3514820,6212,3514820
782,3977,3515290,6212,3515290
783,3985,3516100,6212,3516100
783,3985,3516560,6212,3516560
783,3985,3517030,6212,3517030
783,3985,3517840,6212,3517840
783,3985,3518310,6212,3518310
783,3985,3519310,6212,3519310
783,3985,3520120,6212,3520120
783,3985,3520590,6212,3520590
783,3985,3521400,6212,3521400
783,3985,3521870,6212,3521870
783,3985,3522190,6212,3522190
783,3985,3523190,6212,3523190
783,3985,3523660,6212,3523660
784,3993,3524310,6212,3524310
784,3993,3524540,6212,3524540
784,3993,3524860,6212,3524860
784,3993,3524860,6212,3524860
784,3993,3525670,6212,3525670
784,3993,3526670,6212,3526670
784,3993,3527480,6212,3527480
784,3993,3527480,6212,3527480
784,3993,3527710,6212,3527710
784,3993,3528520,6212,3528520
784,3993,3528990,6212,3528990
784,3993,3529310,6212,3529310
784,3993,3529770,6212,3529770
784,3993,3530770,6212,3530770
784,3993,3530770,6212,3530770
784,3993,3531240,6212,3531240
785,4001,3532050,6212,3532050
785,4001,3532050,6212,3532050
785,4001,3532700,6212,3532700
785,4001,3533020,6212,3533020
785,4001,3533180,6212,3533180
785,4001,3534180,6212,3534180
785,4001,3534180,6212,3534180
785,4001,3534640,6212,3534640
785,4001,3534800,6212,3534800
785,4001,3535800,6212,3535800
785,4001,3536450,6212,3536450
785,4001,3537260,6212,3537260
785,4001,3537730,6212,3537730
785,4001,3538730,6212,3538730
786,4009,3539540,6212,3539540
786,4009,3540010,6212,3540010
786,4009,3540820,6212,3540820
786,4009,3540820,6212,3540820
786,4009,3541630,6212,3541630
786,4009,3541680,6212,3541680
786,4009,3542150,6212,3542150
786,4009,3543150,6212,3543150
786,4009,3543800,6212,3543800
786,4009,3544030,6212,3544030
786,4009,3544840,6212,3544840
786,4009,3545650,6212,3545650
787,4011,3546120,6212,3546120
787,4011,3546930,6212,3546930
787,4011,3547090,6212,3547090
787,4011,3547320,6212,3547320
787,4011,3547640,6212,3547640
787,4011,3548110,6212,3548110
788,4019,3548580,6212,3548580
788,4019,3549050,6212,3549050
788,4019,3549640,6212,3549640
788,4019,3550290,6212,3550290
788,4019,3550760,6212,3550760
788,4019,3551230,6212,3551230
788,4019,3551230,6212,3551230
788,4019,3552040,6212,3552040
788,4019,3552850,6212,3552850
788,4019,3552850,6212,3552850
788,4019,3553400,6212,3553400
788,4019,3553400,6212,3553400
788,4019,3554400,6212,3554400
788,4019,3554510,6212,3554510
788,4019,3554880,6212,3554880
789,4021,3555690,6212,3555690
789,4021,3556500,6212,3556500
790,4029,3557150,6212,3557150
790,4029,3558150,6212,3558150
790,4029,3558960,6212,3558960
790,4029,3559430,6212,3559430
790,4029,3560080,6212,3560080
790,4029,3560240,6212,3560240
790,4029,3561050,6212,3561050
790,4029,3562050,6212,3562050
790,4029,3562050,6212,3562050
790,4029,3562050,6212,3562050
790,4029,3562860,6212,3562860
791,4037,3563670,6212,3563670
791,4037,3563990,6212,3563990
791,4037,3564800,6212,3564800
791,4037,3565270,6212,3565270
791,4037,3565590,6212,3565590
791,4037,3565700,6212,3565700
791,4037,3566140,6212,3566140
791,4037,3566610,6212,3566610
791,4037,3567420,6212,3567420
791,4037,3568420,6212,3568420
791,4037,3569230,6212,3569230
791,4037,3570230,6212,3570230
791,4037,3570700,6212,3570700
791,4037,3571020,6212,3571020
791,4037,3571180,6212,3571180
791,4037,3571650,6212,3571650
792,4039,3572650,6212,3572650
792,4039,3573120,6212,3573120
793,4041,3574120,6212,3574120
793,4041,3574930,6212,3574930
794,4043,3575480,6212,3575480
794,4043,3575940,6212,3575940
794,4043,3575940,6212,3575940
794,4043,3575940,6212,3575940
794,4043,3576260,6212,3576260
794,4043,3576480,6212,3576480
794,4043,3576480,6212,3576480
794,4043,3577290,6212,3577290
794,4043,3577400,6212,3577400
795,4051,3578400,6212,3578400
795,4051,3579210,6212,3579210
795,4051,3580210,6212,3580210
795,4051,3581020,6212,3581020
795,4051,3581830,6212,3581830
795,4051,3582300,6212,3582300
795,4051,3583110,6212,3583110
795,4051,3583920,6212,3583920
795,4051,3584240,6212,3584240
796,4059,3584830,6212,3584830
796,4059,3585640,6212,3585640
796,4059,3585640,6212,3585640
796,4059,3586450,6212,3586450
796,4059,3586610,6212,3586610
796,4059,3587160,6212,3587160
796,4059,3587480,6212,3587480
796,4059,3587940,6212,3587940
796,4059,3587940,6212,3587940
796,4059,3588590,6212,3588590
796,4059,3588910,6212,3588910
796,4059,3589910,6212,3589910
796,4059,3590130,6212,3590130
796,4059,3590600,6212,3590600
796,4059,3591410,6212,3591410
797,4061,3592220,6212,3592220
797,4061,3593220,6212,3593220
798,4069,3593870,6212,3593870
798,4069,3594520,6212,3594520
799,4071,3595110,6212,3595110
799,4071,3595700,6212,3595700
799,4071,3596510,6212,3596510
799,4071,3596670,6212,3596670
799,4071,3596670,6212,3596670
799,4071,3596990,6212,3596990
799,4071,3596990,6212,3596990
799,4071,3597800,6212,3597800
799,4071,3598270,6212,3598270
799,4071,3599270,6212,3599270
799,4071,3600080,6212,3600080
799,4071,3600890,6212,3600890
800,4073,3601700,6212,3601700
800,4073,3601700,6212,3601700
800,4073,3602510,6212,3602510
800,4073,3602980,6212,3602980
801,4081,3603460,6212,3603460
801,4081,3603460,6212,3603460
801,4081,3603920,6212,3603920
801,4081,3604730,6212,3604730
801,4081,3604730,6212,3604730
801,4081,3605730,6212,3605730
801,4081,3606050,6212,3606050
801,4081,3607050,6212,3607050
801,4081,3607050,6212,3607050
801,4081,3607280,6212,3607280
801,4081,3607280,6212,3607280
801,4081,3608090,6212,3608090
801,4081,3609090,6212,3609090
801,4081,3609410,6212,3609410
801,4081,3609880,6212,3609880
801,4081,3610200,6212,3610200
801,4081,3610360,6212,3610360
801,4081,3611010,6212,3611010
802,4089,3611660,6212,3611660
802,4089,3612470,6212,3612470
802,4089,3613280,6212,3613280
802,4089,3613440,6212,3613440
802,4089,3613760,6212,3613760
802,4089,3614570,6212,3614570
802,4089,3615380,6212,3615380
802,4089,3616380,6212,3616380
802,4089,3616930,6212,3616930
802,4089,3617400,6212,3617400
802,4089,3617860,6212,3617860
803,4091,3618510,6212,3618510
803,4091,3618980,6212,3618980
804,4099,3619980,6212,3619980
804,4099,3620210,6212,3620210
804,4099,3620530,6212,3620530
804,4099,3621530,6212,3621530
804,4099,3622340,6212,3622340
804,4099,3622800,6212,3622800
804,4099,3623030,6212,3623030
804,4099,3623840,6212,3623840
804,4099,3624650,6212,3624650
804,4099,3625650,6212,3625650
804,4099,3625650,6212,3625650
804,4099,3626650,6212,3626650
804,4099,3626880,6212,3626880
804,4099,3627690,6212,3627690
805,4101,3628160,6212,3628160
805,4101,3628970,6212,3628970
806,4103,3629620,6212,3629620
806,4103,3629620,6212,3629620
806,4103,3630430,6212,3630430
807,4105,3631240,6212,3631240
807,4105,3631240,6212,3631240
807,4105,3631240,6212,3631240
807,4105,3631710,6212,3631710
807,4105,3632520,6212,3632520
808,4107,3633330,6212,3633330
808,4107,3633800,6212,3633800
808,4107,3634070,6212,3634070
809,4115,3634720,6212,3634720
809,4115,3634720,6212,3634720
809,4115,3635720,6212,3635720
809,4115,3635720,6212,3635720
809,4115,3636190,6212,3636190
809,4115,3636420,6212,3636420
809,4115,3636420,6212,3636420
809,4115,3636880,6212,3636880
809,4115,3637350,6212,3637350
809,4115,3637810,6212,3637810
809,4115,3638620,6212,3638620
809,4115,3639090,6212,3639090
809,4115,3640090,6212,3640090
809,4115,3640090,6212,3640090
809,4115,3640900,6212,3640900
809,4115,3641370,6212,3641370
809,4115,3641480,6212,3641480
810,4117,3642290,6212,3642290
810,4117,3643100,6212,3643100
811,4125,3643910,6212,3643910
811,4125,3644280,6212,3644280
811,4125,3644870,6212,3644870
811,4125,3645680,6212,3645680
811,4125,3646490,6212,3646490
811,4125,3646490,6212,3646490
811,4125,3647300,6212,3647300
811,4125,3647770,6212,3647770
811,4125,3648090,6212,3648090
811,4125,3648680,6212,3648680
811,4125,3649490,6212,3649490
812,4127,3650140,6212,3650140
812,4127,3650140,6212,3650140
812,4127,3650140,6212,3650140
812,4127,3650370,6212,3650370
812,4127,3651180,6212,3651180
813,4135,3651990,6212,3651990
813,4135,3652360,6212,3652360
813,4135,3653360,6212,3653360
813,4135,3654170,6212,3654170
813,4135,3654170,6212,3654170
813,4135,3655170,6212,3655170
813,4135,3655330,6212,3655330
813,4135,3655980,6212,3655980
813,4135,3655980,6212,3655980
813,4135,3656790,6212,3656790
813,4135,3656790,6212,3656790
813,4135,3657020,6212,3657020
813,4135,3657830,6212,3657830
813,4135,3658640,6212,3658640
814,4143,3659640,6212,3659640
814,4143,3660450,6212,3660450
814,4143,3660770,6212,3660770
814,4143,3661240,6212,3661240
814,4143,3661710,6212,3661710
814,4143,3661710,6212,3661710
814,4143,3662180,6212,3662180
814,4143,3662650,6212,3662650
814,4143,3663460,6212,3663460
814,4143,3663460,6212,3663460
814,4143,3664110,6212,3664110
814,4143,3664110,6212,3664110
814,4143,3664920,6212,3664920
814,4143,3665290,6212,3665290
814,4143,3665760,6212,3665760
815,4145,3666570,6212,3666570
815,4145,3667040,6212,3667040
815,4145,3667500,6212,3667500
816,4147,3667970,6212,3667970
816,4147,3668200,6212,3668200
816,4147,3669010,6212,3669010
817,4149,3669820,6212,3669820
817,4149,3670630,6212,3670630
818,4157,3671100,6212,3671100
818,4157,3671910,6212,3671910
818,4157,3671910,6212,3671910
818,4157,3672230,6212,3672230
818,4157,3672460,6212,3672460
818,4157,3673460,6212,3673460
818,4157,3674270,6212,3674270
818,4157,3675080,6212,3675080
818,4157,3675550,6212,3675550
818,4157,3676550,6212,3676550
818,4157,3677200,6212,3677200
818,4157,3677670,6212,3677670
818,4157,3677900,6212,3677900
819,4165,3678370,6212,3678370
819,4165,3678920,6212,3678920
819,4165,3679730,6212,3679730
819,4165,3680540,6212,3680540
819,4165,3681540,6212,3681540
819,4165,3682350,6212,3682350
819,4165,3682820,6212,3682820
819,4165,3683290,6212,3683290
819,4165,3684100,6212,3684100
819,4165,3684570,6212,3684570
819,4165,3684890,6212,3684890
820,4167,3685890,6212,3685890
820,4167,3686350,6212,3686350
821,4171,3687160,6212,3687160
821,4171,3688160,6212,3688160
821,4171,3688160,6212,3688160
821,4171,3688970,6212,3688970
821,4171,3689780,6212,3689780
821,4171,3690250,6212,3690250
822,4173,3691060,6212,3691060
822,4173,3691060,6212,3691060
822,4173,3691870,6212,3691870
823,4181,3692870,6212,3692870
823,4181,3692870,6212,3692870
824,4183,3693680,6212,3693680
824,4183,3693680,6212,3693680
824,4183,3694680,6212,3694680
824,4183,3695680,6212,3695680
824,4183,3696150,6212,3696150
825,4185,3696960,6212,3696960
825,4185,3697610,6212,3697610
825,4185,3697830,6212,3697830
825,4185,3698300,6212,3698300
825,4185,3698950,6212,3698950
825,4185,3698950,6212,3698950
825,4185,3699760,6212,3699760
825,4185,3700080,6212,3700080
825,4185,3700550,6212,3700550
825,4185,3700550,6212,3700550
825,4185,3701020,6212,3701020
825,4185,3701180,6212,3701180
826,4193,3701990,6212,3701990
826,4193,3702800,6212,3702800
826,4193,3703270,6212,3703270
826,4193,3703820,6212,3703820
826,4193,3703820,6212,3703820
826,4193,3704290,6212,3704290
826,4193,3704760,6212,3704760
826,4193,3705760,6212,3705760
826,4193,3706760,6212,3706760
826,4193,3706990,6212,3706990
826,4193,3707800,6212,3707800
827,4201,3708450,6212,3708450
827,4201,3708450,6212,3708450
827,4201,3708610,6212,3708610
827,4201,3708840,6212,3708840
827,4201,3709070,6212,3709070
827,4201,3709070,6212,3709070
827,4201,3709720,6212,3709720
827,4201,3710530,6212,3710530
827,4201,3711340,6212,3711340
827,4201,3712340,6212,3712340
827,4201,3713340,6212,3713340
827,4201,3714150,6212,3714150
827,4201,3714960,6212,3714960
827,4201,3714960,6212,3714960
828,4209,3715960,6212,3715960
828,4209,3716420,6212,3716420
828,4209,3716580,6212,3716580
828,4209,3717390,6212,3717390
828,4209,3718200,6212,3718200
828,4209,3718670,6212,3718670
828,4209,3719320,6212,3719320
828,4209,3720320,6212,3720320
828,4209,3720320,6212,3720320
828,4209,3720540,6212,3720540
828,4209,3720540,6212,3720540
828,4209,3720540,6212,3720540
828,4209,3720590,6212,3720590
828,4209,3721400,6212,3721400
828,4209,3722050,6212,3722050
828,4209,3722370,6212,3722370
829,4211,3722830,6212,3722830
829,4211,3723640,6212,3723640
829,4211,3724110,6212,3724110
830,4219,3724920,6212,3724920
830,4219,3725570,6212,3725570
830,4219,3726380,6212,3726380
830,4219,3726930,6212,3726930
830,4219,3727160,6212,3727160
830,4219,3727970,6212,3727970
830,4219,3728780,6212,3728780
830,4219,3728780,6212,3728780
830,4219,3729780,6212,3729780
830,4219,3730250,6212,3730250
831,4221,3731060,6212,3731060
831,4221,3731290,6212,3731290
831,4221,3731760,6212,3731760
831,4221,3732570,6212,3732570
832,4223,3733570,6212,3733570
832,4223,3734570,6212,3734570
832,4223,3734890,6212,3734890
833,4231,3735890,6212,3735890
833,4231,3736700,6212,3736700
833,4231,3736700,6212,3736700
833,4231,3737510,6212,3737510
833,4231,3737980,6212,3737980
833,4231,3738790,6212,3738790
834,4239,3746790,6212,3746790
834,4239,3747600,6212,3747600
834,4239,3747600,6212,3747600
834,4239,3747920,6212,3747920
834,4239,3748920,6212,3748920
834,4239,3749730,6212,3749730
835,4241,3750380,6212,3750380
835,4241,3751190,6212,3751190
836,4243,3752000,6212,3752000
836,4243,3752320,6212,3752320
836,4243,3752690,6212,3752690
836,4243,3753500,6212,3753500
837,4245,3753970,6212,3753970
837,4245,3754440,6212,3754440
837,4245,3754910,6212,3754910
837,4245,3755230,6212,3755230
837,4245,3755230,6212,3755230
838,4253,3756040,6212,3756040
838,4253,3756510,6212,3756510
838,4253,3756980,6212,3756980
838,4253,3757210,6212,3757210
838,4253,3757430,6212,3757430
838,4253,3758240,6212,3758240
838,4253,3758890,6212,3758890
838,4253,3758890,6212,3758890
838,4253,3759700,6212,3759700
838,4253,3760020,6212,3760020
838,4253,3760670,6212,3760670
838,4253,3761480,6212,3761480
838,4253,3761710,6212,3761710
838,4253,3761930,6212,3761930
838,4253,3762400,6212,3762400
839,4261,3763050,6212,3763050
839,4261,3764050,6212,3764050
839,4261,3764270,6212,3764270
839,4261,3764270,6212,3764270
839,4261,3765270,6212,3765270
839,4261,3766270,6212,3766270
839,4261,3766920,6212,3766920
839,4261,3767380,6212,3767380
839,4261,3767840,6212,3767840
839,4261,3767840,6212,3767840
839,4261,3767840,6212,3767840
839,4261,3768310,6212,3768310
840,4263,3769120,6212,3769120
840,4263,3769440,6212,3769440
840,4263,3769440,6212,3769440
840,4263,3770440,6212,3770440
841,4271,3770910,6212,3770910
841,4271,3770910,6212,3770910
841,4271,3771910,6212,3771910
841,4271,3772720,6212,3772720
841,4271,3773720,6212,3773720
841,4271,3774190,6212,3774190
841,4271,3774420,6212,3774420
841,4271,3774880,6212,3774880
841,4271,3775350,6212,3775350
841,4271,3775350,6212,3775350
841,4271,3775580,6212,3775580
841,4271,3776050,6212,3776050
841,4271,3776050,6212,3776050
842,4273,3776520,6212,3776520
842,4273,3777330,6212,3777330
842,4273,3777800,6212,3777800
842,4273,3778450,6212,3778450
842,4273,3778680,6212,3778680
843,4277,3779150,6212,3779150
843,4277,3779470,6212,3779470
843,4277,3780470,6212,3780470
844,4285,3780940,6212,3780940
844,4285,3781410,6212,3781410
844,4285,3782220,6212,3782220
844,4285,3782870,6212,3782870
844,4285,3783680,6212,3783680
844,4285,3784490,6212,3784490
844,4285,3784960,6212,3784960
844,4285,3785430,6212,3785430
844,4285,3785900,6212,3785900
844,4285,3786060,6212,3786060
844,4285,3786870,6212,3786870
844,4285,3787680,6212,3787680
845,4293,3788680,6212,3788680
845,4293,3789490,6212,3789490
845,4293,3790300,6212,3790300
845,4293,3790460,6212,3790460
845,4293,3791460,6212,3791460
845,4293,3791930,6212,3791930
845,4293,3791930,6212,3791930
845,4293,3792930,6212,3792930
845,4293,3793250,6212,3793250
845,4293,3794060,6212,3794060
845,4293,3794060,6212,3794060
845,4293,3794650,6212,3794650
845,4293,3795460,6212,3795460
845,4293,3796050,6212,3796050
845,4293,3796520,6212,3796520
846,4301,3798520,6212,3798520
846,4301,3798840,6212,3798840
846,4301,3799840,6212,3799840
846,4301,3800070,6212,3800070
846,4301,3800540,6212,3800540
846,4301,3801350,6212,3801350
846,4301,3801400,6212,3801400
846,4301,3801400,6212,3801400
846,4301,3802400,6212,3802400
846,4301,3802400,6212,3802400
846,4301,3803210,6212,3803210
846,4301,3804210,6212,3804210
846,4301,3805020,6212,3805020
846,4301,3805670,6212,3805670
846,4301,3806140,6212,3806140
847,4309,3806600,6212,3806600
847,4309,3806600,6212,3806600
847,4309,3807150,6212,3807150
847,4309,3807150,6212,3807150
847,4309,3807620,6212,3807620
847,4309,3808170,6212,3808170
847,4309,3808640,6212,3808640
847,4309,3809450,6212,3809450
847,4309,3809450,6212,3809450
847,4309,3810450,6212,3810450
847,4309,3810910,6212,3810910
847,4309,3811380,6212,3811380
847,4309,3812030,6212,3812030
847,4309,3812260,6212,3812260
847,4309,3812730,6212,3812730
848,4317,3813200,6212,3813200
848,4317,3813360,6212,3813360
848,4317,3813830,6212,3813830
848,4317,3814150,6212,3814150
848,4317,3814470,6212,3814470
848,4317,3814940,6212,3814940
848,4317,3815260,6212,3815260
848,4317,3815260,6212,3815260
848,4317,3815260,6212,3815260
848,4317,3816070,6212,3816070
848,4317,3816540,6212,3816540
848,4317,3817020,6212,3817020
848,4317,3817340,6212,3817340
848,4317,3817660,6212,3817660
848,4317,3818130,6212,3818130
848,4317,3818600,6212,3818600
848,4317,3819410,6212,3819410
848,4317,3820220,6212,3820220
849,4325,3821030,6212,3821030
849,4325,3822030,6212,3822030
849,4325,3823030,6212,3823030
849,4325,3823840,6212,3823840
849,4325,3824490,6212,3824490
849,4325,3824490,6212,3824490
849,4325,3824950,6212,3824950
849,4325,3825760,6212,3825760
849,4325,3826080,6212,3826080
849,4325,3826890,6212,3826890
849,4325,3827360,6212,3827360
849,4325,3827680,6212,3827680
849,4325,3827790,6212,3827790
850,4327,3828600,6212,3828600
850,4327,3829410,6212,3829410
851,4335,3830220,6212,3830220
851,4335,3830540,6212,3830540
851,4335,3831350,6212,3831350
851,4335,3831820,6212,3831820
851,4335,3831980,6212,3831980
851,4335,3832450,6212,3832450
851,4335,3833260,6212,3833260
851,4335,3833630,6212,3833630
851,4335,3833630,6212,3833630
851,4335,3834100,6212,3834100
851,4335,3834910,6212,3834910
851,4335,3835720,6212,3835720
852,4337,3836720,6212,3836720
852,4337,3837190,6212,3837190
852,4337,3837190,6212,3837190
852,4337,3837780,6212,3837780
853,4345,3838590,6212,3838590
853,4345,3839400,6212,3839400
853,4345,3839720,6212,3839720
853,4345,3840190,6212,3840190
853,4345,3841000,6212,3841000
853,4345,3841810,6212,3841810
853,4345,3842280,6212,3842280
853,4345,3842740,6212,3842740
853,4345,3843550,6212,3843550
853,4345,3844020,6212,3844020
853,4345,3844830,6212,3844830
854,4353,3845300,6212,3845300
854,4353,3845530,6212,3845530
854,4353,3845530,6212,3845530
854,4353,3846530,6212,3846530
854,4353,3847180,6212,3847180
854,4353,3847550,6212,3847550
854,4353,3848360,6212,3848360
854,4353,3849170,6212,3849170
854,4353,3849170,6212,3849170
854,4353,3850170,6212,3850170
854,4353,3850720,6212,3850720
854,4353,3851040,6212,3851040
854,4353,3851850,6212,3851850
854,4353,3852170,6212,3852170
854,4353,3852170,6212,3852170
855,4361,3852980,6212,3852980
855,4361,3853790,6212,3853790
855,4361,3854260,6212,3854260
855,4361,3855070,6212,3855070
855,4361,3855070,6212,3855070
855,4361,3855540,6212,3855540
855,4361,3856010,6212,3856010
855,4361,3856820,6212,3856820
855,4361,3857470,6212,3857470
855,4361,3858280,6212,3858280
856,4369,3858930,6212,3858930
856,4369,3858930,6212,3858930
856,4369,3859740,6212,3859740
856,4369,3860550,6212,3860550
856,4369,3861010,6212,3861010
856,4369,3861820,6212,3861820
856,4369,3862630,6212,3862630
856,4369,3863100,6212,3863100
856,4369,3863570,6212,3863570
856,4369,3864380,6212,3864380
856,4369,3864850,6212,3864850
856,4369,3865320,6212,3865320
857,4371,3866130,6212,3866130
858,4379,3866600,6212,3866600
858,4379,3867070,6212,3867070
858,4379,3867070,6212,3867070
858,4379,3868070,6212,3868070
858,4379,3868880,6212,3868880
858,4379,3869690,6212,3869690
858,4379,3870160,6212,3870160
858,4379,3870630,6212,3870630
858,4379,3870950,6212,3870950
858,4379,3871950,6212,3871950
858,4379,3872420,6212,3872420
859,4387,3873070,6212,3873070
859,4387,3873540,6212,3873540
859,4387,3873540,6212,3873540
859,4387,3874010,6212,3874010
859,4387,3874170,6212,3874170
859,4387,3874980,6212,3874980
859,4387,3875790,6212,3875790
859,4387,3876250,6212,3876250
859,4387,3877060,6212,3877060
859,4387,3877610,6212,3877610
859,4387,3878080,6212,3878080
859,4387,3878080,6212,3878080
859,4387,3878890,6212,3878890
859,4387,3879260,6212,3879260
859,4387,3879720,6212,3879720
859,4387,3880040,6212,3880040
860,4395,3880410,6212,3880410
860,4395,3881060,6212,3881060
860,4395,3881530,6212,3881530
860,4395,3881760,6212,3881760
860,4395,3882410,6212,3882410
860,4395,3883220,6212,3883220
860,4395,3883680,6212,3883680
860,4395,3883910,6212,3883910
860,4395,3884380,6212,3884380
860,4395,3884850,6212,3884850
860,4395,3885660,6212,3885660
860,4395,3886310,6212,3886310
860,4395,3886630,6212,3886630
860,4395,3886630,6212,3886630
