ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f4b4-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
692258.19,44.89,31.3,590321.43,38.28
692308.63,44.92,31.33,590377.28,38.3
692359.08,44.94,31.35,590446.72,38.33
692409.53,44.97,31.38,590628.68,38.36
692158.24,44.96,31.37,590321.43,38.35
692000.88,44.96,31.37,590164.49,38.34
692160.55,44.99,31.4,591456.39,38.44
691894.97,44.98,31.39,590862.23,38.41
691894.97,44.98,31.39,590820.35,38.41
691945.42,45.01,31.42,591248.1,38.46
691995.87,45.03,31.44,591280.76,38.48
691830.28,45.03,31.44,591169.17,38.48
691830.28,45.03,31.44,591219.26,38.48
692009.99,45.06,31.46,591206.31,38.49
691874.08,45.08,31.49,591562.02,38.54
691874.08,45.08,31.49,591562.02,38.54
691924.53,45.1,31.51,591805.2,38.58
691974.98,45.13,31.54,591931.81,38.61
691729.37,45.13,31.54,591676.87,38.6
691889.04,45.16,31.57,591785.6,38.62
691623.46,45.15,31.56,591615.64,38.62
691809.12,45.18,31.58,591615.22,38.63
691673.21,45.2,31.61,591615.22,38.66
691602.6,45.2,31.61,591617.57,38.66
691466.69,45.22,31.63,591615.22,38.69
691255.74,45.21,31.62,591615.22,38.7
691255.74,45.21,31.62,591603.5,38.69
691255.74,45.21,31.62,591583.49,38.69
691435.44,45.24,31.65,591619.16,38.71
691435.44,45.24,31.65,591518.91,38.7
691276.76,45.24,31.65,591489.1,38.71
691436.44,45.27,31.68,591483.25,38.72
691170.85,45.26,31.67,591741.82,38.75
691170.85,45.26,31.67,591861.06,38.76
691350.56,45.29,31.7,591891.15,38.77
691222.12,45.31,31.72,592470.3,38.83
691186.69,45.31,31.72,592458.56,38.84
691154.29,45.31,31.72,592308.19,38.83
691154.29,45.31,31.72,592431.05,38.84
691192.9,45.34,31.75,592365.67,38.86
691352.58,45.37,31.78,592459.08,38.88
691196.23,45.36,31.77,592302.73,38.87
691375.93,45.39,31.8,592466.44,38.9
691426.38,45.42,31.83,592593.06,38.92
691290.47,45.44,31.85,592501.48,38.94
691154.56,45.46,31.87,592354.17,38.96
690908.95,45.46,31.86,592310.45,38.97
690959.4,45.48,31.89,592493.75,39.0
691119.08,45.51,31.92,592493.33,39.02
691169.53,45.54,31.95,592493.33,39.04
691169.53,45.54,31.95,592396.82,39.03
691033.62,45.56,31.97,592396.82,39.06
691213.33,45.59,32.0,592428.81,39.07
690947.71,45.58,31.99,592396.82,39.08
691127.42,45.61,32.02,592396.82,39.09
690871.81,45.61,32.02,593049.22,39.15
690922.26,45.64,32.04,592896.28,39.16
691109.43,45.66,32.07,593099.54,39.19
691109.43,45.66,32.07,593138.69,39.19
691207.47,45.68,32.09,593361.76,39.22
690960.03,45.69,32.1,593524.04,39.25
690960.03,45.69,32.1,593508.91,39.25
691139.73,45.72,32.13,593500.05,39.26
690964.15,45.71,32.12,593329.33,39.25
691014.59,45.74,32.15,593521.79,39.29
690857.24,45.73,32.14,593364.01,39.28
690857.24,45.73,32.14,593333.77,39.28
690904.6,45.76,32.17,592992.06,39.28
690943.2,45.79,32.2,592782.95,39.28
690687.59,45.79,32.2,592693.97,39.29
690873.25,45.81,32.22,592693.55,39.3
691032.93,45.84,32.25,592693.55,39.32
691192.61,45.87,32.28,592693.55,39.34
691243.06,45.9,32.31,592732.89,39.36
690977.47,45.89,32.3,592704.08,39.37
691027.92,45.92,32.33,592693.55,39.39
691187.6,45.95,32.36,592693.55,39.4
691187.6,45.95,32.36,592728.34,39.41
691238.05,45.98,32.39,593883.31,39.5
690972.46,45.97,32.38,593367.31,39.48
691022.91,46.0,32.41,593869.34,39.53
691073.36,46.03,32.44,593869.29,39.55
690821.79,46.03,32.44,593653.26,39.55
691001.5,46.05,32.46,593652.89,39.56
691051.95,46.08,32.49,593652.89,39.59
690786.36,46.07,32.48,593640.98,39.59
690676.72,46.08,32.49,593640.98,39.6
690856.43,46.1,32.51,593681.75,39.62
690906.88,46.13,32.54,593687.41,39.64
690957.33,46.16,32.57,593745.63,39.66
690821.42,46.18,32.59,594555.37,39.75
690871.87,46.21,32.62,595012.79,39.8
690626.26,46.21,32.62,594680.23,39.79
690864.94,46.24,32.65,594740.18,39.81
690915.39,46.27,32.68,594978.69,39.84
691101.05,46.3,32.7,594978.27,39.86
690849.49,46.29,32.7,594978.27,39.87
691029.19,46.32,32.73,594978.27,39.88
690763.58,46.32,32.73,595000.19,39.9
690923.26,46.35,32.76,594992.74,39.91
691102.96,46.37,32.78,594978.27,39.92
691153.41,46.4,32.81,595448.59,39.98
691017.5,46.42,32.83,595681.73,40.02
690881.6,46.45,32.86,595438.58,40.03
690637.82,46.45,32.85,595110.42,40.02
690860.53,46.47,32.88,596103.91,40.1
691099.22,46.51,32.92,596087.37,40.11
691278.92,46.53,32.94,596087.37,40.13
691024.41,46.53,32.94,595737.0,40.12
690768.8,46.53,32.94,596056.21,40.15
690974.19,46.56,32.97,596161.36,40.17
691024.64,46.59,33.0,596513.42,40.22
691024.64,46.59,33.0,596636.18,40.23
690888.73,46.61,33.02,596579.39,40.25
690752.82,46.64,33.04,596488.87,40.27
690752.82,46.64,33.04,596628.31,40.28
690912.5,46.67,33.08,596721.72,40.3
691092.2,46.69,33.1,596885.43,40.33
691092.2,46.69,33.1,596885.43,40.33
691330.89,46.73,33.14,596885.01,40.34
691086.3,46.72,33.13,596749.19,40.34
690950.39,46.74,33.15,596751.22,40.37
691000.84,46.77,33.18,596750.12,40.39
690745.23,46.77,33.18,596695.43,40.4
690795.68,46.8,33.21,596694.52,40.42
690551.08,46.79,33.2,596622.53,40.43
690601.53,46.82,33.23,596622.51,40.45
690651.98,46.85,33.26,596626.5,40.47
690831.68,46.88,33.29,596623.06,40.49
690695.78,46.9,33.31,598003.87,40.61
690746.23,46.93,33.34,598003.83,40.63
690746.23,46.93,33.34,598003.83,40.63
690490.61,46.93,33.34,597733.06,40.62
690239.32,46.92,33.33,597459.93,40.61
690090.25,46.92,33.32,597316.42,40.61
690140.7,46.94,33.35,597316.04,40.63
690191.15,46.97,33.38,597316.04,40.65
690241.59,47.0,33.41,597316.04,40.68
690292.04,47.03,33.44,597316.04,40.7
690156.14,47.06,33.46,597903.23,40.77
690156.14,47.06,33.46,597870.28,40.76
690206.59,47.09,33.49,598308.96,40.82
690257.03,47.11,33.52,598573.3,40.86
690307.48,47.14,33.55,598699.91,40.89
690158.41,47.14,33.55,598542.98,40.88
690318.09,47.17,33.58,598651.71,40.91
690497.8,47.2,33.61,598651.29,40.92
690703.19,47.23,33.64,598651.29,40.94
690753.64,47.26,33.67,598651.29,40.96
690804.09,47.29,33.7,598672.73,40.98
690804.09,47.29,33.7,598647.47,40.98
690538.5,47.28,33.69,598387.72,40.97
690282.89,47.28,33.69,598371.68,40.99
690282.89,47.28,33.69,598398.28,40.99
690120.76,47.28,33.69,598150.73,40.98
690300.47,47.3,33.71,598151.8,40.99
690350.92,47.33,33.74,598145.32,41.01
690350.92,47.33,33.74,598100.36,41.01
690095.3,47.33,33.74,598100.36,41.02
690254.98,47.36,33.77,599373.45,41.13
690434.69,47.39,33.8,599667.63,41.16
690594.37,47.42,33.83,599761.04,41.19
690594.37,47.42,33.83,599745.29,41.19
690644.81,47.45,33.86,599887.23,41.22
690389.2,47.45,33.86,599540.98,41.21
690123.62,47.44,33.85,599369.84,41.2
690174.07,47.47,33.88,599369.8,41.23
690224.51,47.5,33.91,599369.42,41.25
690404.22,47.53,33.94,599369.42,41.26
690404.22,47.53,33.94,599388.47,41.27
690404.22,47.53,33.94,599346.04,41.26
690138.63,47.52,33.93,599174.7,41.26
689989.48,47.52,33.93,599016.92,41.25
690149.15,47.55,33.96,599016.92,41.27
690149.15,47.55,33.96,599064.03,41.27
690003.54,47.55,33.96,598921.48,41.27
690003.54,47.55,33.96,599089.1,41.28
689747.92,47.54,33.95,599252.89,41.31
689798.37,47.57,33.98,599231.85,41.33
689662.47,47.6,34.01,599098.53,41.35
689463.62,47.59,34.0,598943.39,41.34
689514.07,47.62,34.03,598933.95,41.36
689272.55,47.61,34.02,598868.79,41.37
689323.0,47.64,34.05,600149.9,41.48
689058.57,47.64,34.05,599864.03,41.47
689105.93,47.67,34.08,599522.33,41.47
689265.61,47.7,34.11,599522.33,41.49
689304.22,47.73,34.14,599313.21,41.5
689354.67,47.76,34.17,599313.21,41.52
689534.37,47.79,34.2,599313.21,41.53
689288.76,47.79,34.19,599317.16,41.55
689339.21,47.82,34.22,599324.58,41.57
689339.21,47.82,34.22,599322.52,41.57
689073.62,47.81,34.22,598958.95,41.56
689253.33,47.84,34.25,598964.35,41.57
689303.78,47.87,34.28,599010.22,41.6
689354.23,47.9,34.31,599181.45,41.63
689592.91,47.93,34.34,600659.58,41.75
689643.36,47.96,34.37,600659.53,41.77
689377.78,47.95,34.36,600095.84,41.74
689122.16,47.95,34.36,599901.77,41.74
689327.55,47.99,34.4,599901.4,41.76
689513.21,48.01,34.42,599901.4,41.77
689513.21,48.01,34.42,599877.28,41.77
689271.65,48.01,34.42,599881.39,41.79
689271.65,48.01,34.42,599909.86,41.79
689451.35,48.04,34.45,599911.25,41.8
689156.76,48.03,34.44,599941.28,41.82
689207.21,48.06,34.47,599935.78,41.84
689071.3,48.09,34.5,600371.2,41.9
688906.55,48.08,34.49,600034.61,41.88
688906.55,48.08,34.49,600020.08,41.88
688770.64,48.11,34.52,600763.66,41.96
688821.09,48.14,34.55,601014.83,42.0
688871.54,48.17,34.58,601014.78,42.03
688735.63,48.19,34.6,601017.03,42.06
688480.02,48.19,34.6,600748.76,42.05
688530.47,48.22,34.63,600747.0,42.07
688710.18,48.25,34.66,600746.78,42.09
688760.63,48.28,34.69,600746.14,42.11
688624.72,48.31,34.72,601070.0,42.16
688675.17,48.34,34.75,601384.25,42.21
688419.55,48.34,34.74,601283.12,42.22
688660.12,48.36,34.77,601307.45,42.23
688403.65,48.36,34.77,601678.31,42.27
688403.65,48.36,34.77,601678.31,42.27
688585.55,48.39,34.8,601789.98,42.29
688635.99,48.42,34.83,602015.2,42.33
688494.74,48.43,34.84,601843.62,42.33
688674.44,48.45,34.86,601843.19,42.35
688418.83,48.45,34.86,601843.19,42.36
688469.28,48.48,34.89,601843.19,42.38
688648.98,48.51,34.92,601843.19,42.4
688539.34,48.52,34.93,601844.93,42.41
688719.05,48.54,34.95,601998.3,42.43
688957.74,48.58,34.99,601865.05,42.44
689008.19,48.61,35.02,601855.44,42.46
689058.64,48.64,35.05,601843.19,42.49
688922.73,48.67,35.08,603409.5,42.63
688973.18,48.7,35.11,603536.11,42.66
688728.58,48.69,35.1,603229.62,42.65
688472.97,48.69,35.1,602980.05,42.64
688523.42,48.72,35.13,603054.3,42.67
688760.9,48.75,35.16,602896.74,42.67
688920.58,48.78,35.19,602990.15,42.7
688971.03,48.81,35.22,603132.09,42.73
688705.44,48.8,35.21,602960.95,42.73
688721.34,48.83,35.24,602982.47,42.75
688917.86,48.85,35.26,602963.99,42.76
689097.56,48.88,35.29,602955.12,42.77
689097.56,48.88,35.29,602979.52,42.77
688990.92,48.88,35.29,602849.55,42.77
688990.92,48.88,35.29,602822.44,42.77
688778.45,48.87,35.28,602765.91,42.77
688642.55,48.9,35.31,602871.04,42.81
688386.93,48.9,35.31,602687.46,42.81
688583.5,48.92,35.33,602687.04,42.82
688555.06,48.93,35.34,602687.04,42.83
688555.06,48.93,35.34,602734.77,42.83
688555.06,48.93,35.34,602752.91,42.83
688734.76,48.96,35.37,602764.29,42.85
688570.73,48.96,35.37,602752.91,42.85
688776.12,48.99,35.4,602797.49,42.88
688826.57,49.02,35.43,602778.86,42.9
688575.27,49.02,35.43,602759.8,42.91
688575.27,49.02,35.43,602726.26,42.91
688329.66,49.01,35.42,602719.36,42.92
688193.75,49.04,35.45,603073.17,42.97
688390.32,49.07,35.47,602900.8,42.97
688440.77,49.1,35.51,602937.33,43.0
688314.27,49.1,35.51,602789.9,43.0
688178.36,49.13,35.54,603603.72,43.09
688364.02,49.16,35.57,603574.53,43.1
688046.14,49.15,35.56,603256.47,43.09
687794.57,49.15,35.56,603138.34,43.1
687999.96,49.18,35.59,603548.89,43.14
688179.67,49.21,35.62,603540.02,43.16
687924.05,49.21,35.62,603401.58,43.16
687672.76,49.2,35.61,603151.03,43.16
687852.46,49.23,35.64,603530.96,43.2
687899.82,49.26,35.67,603189.25,43.2
688059.5,49.3,35.71,603338.68,43.23
688098.11,49.33,35.74,603129.56,43.24
687852.5,49.33,35.74,602879.63,43.23
688012.18,49.36,35.77,602879.21,43.25
688191.88,49.39,35.8,602879.21,43.27
688257.26,49.43,35.84,602559.64,43.27
688121.35,49.45,35.86,602651.91,43.31
687864.52,49.44,35.85,602247.15,43.29
687598.93,49.44,35.85,602176.57,43.3
687649.38,49.47,35.88,602161.49,43.32
687649.38,49.47,35.88,602129.28,43.32
687854.77,49.51,35.91,602122.66,43.34
687905.22,49.54,35.95,602122.66,43.36
687740.47,49.53,35.94,602626.26,43.4
687484.86,49.53,35.94,602520.71,43.41
687535.31,49.56,35.97,602714.39,43.45
687715.01,49.59,36.0,602803.43,43.47
687459.4,49.59,36.0,603018.78,43.5
687509.85,49.63,36.03,603018.73,43.53
687689.55,49.66,36.06,603018.36,43.54
687849.23,49.69,36.1,603018.36,43.56
687603.62,49.69,36.1,603050.94,43.58
687603.62,49.69,36.1,603103.55,43.58
687654.07,49.72,36.13,603089.63,43.61
687704.52,49.75,36.16,603100.14,43.63
687704.52,49.75,36.16,603062.46,43.63
687754.97,49.79,36.2,603117.01,43.66
687754.97,49.79,36.2,603160.02,43.66
687934.67,49.82,36.23,603076.3,43.67
687689.06,49.82,36.23,604170.06,43.77
687739.51,49.85,36.26,604395.84,43.81
687603.6,49.88,36.28,604339.05,43.84
687467.69,49.9,36.31,604248.53,43.86
687467.69,49.9,36.31,604221.42,43.86
687518.14,49.93,36.34,604221.37,43.88
687518.14,49.93,36.34,604270.15,43.89
687733.8,49.96,36.37,604269.77,43.9
687539.17,49.97,36.38,604269.77,43.92
687718.87,50.0,36.41,604296.94,43.93
687769.32,50.03,36.44,604287.75,43.96
687769.32,50.03,36.44,604244.14,43.95
687633.42,50.06,36.47,604226.17,43.98
687541.63,50.05,36.46,604159.58,43.98
687592.08,50.09,36.5,604159.58,44.01
687336.47,50.09,36.49,604817.42,44.07
687386.92,50.12,36.53,605066.7,44.12
687625.61,50.16,36.57,605155.62,44.14
687811.27,50.19,36.6,605123.25,44.15
687654.91,50.18,36.59,604966.79,44.15
687814.59,50.22,36.63,605255.56,44.19
687678.68,50.24,36.65,605255.14,44.22
687838.36,50.28,36.69,605255.14,44.24
687838.36,50.28,36.69,605303.42,44.25
687702.45,50.31,36.72,605334.03,44.28
687450.88,50.3,36.71,605290.42,44.29
687450.88,50.3,36.71,605214.3,44.29
687501.33,50.34,36.75,605197.73,44.31
687501.33,50.34,36.75,605197.73,44.31
687235.75,50.33,36.74,604824.5,44.3
687095.34,50.36,36.77,605319.0,44.36
686850.74,50.35,36.76,605420.26,44.38
686850.74,50.35,36.76,605409.4,44.38
686695.66,50.38,36.79,604954.87,44.38
686746.11,50.41,36.82,604952.46,44.41
686796.56,50.44,36.85,604959.24,44.43
686847.01,50.48,36.89,604954.92,44.46
687026.71,50.51,36.92,606266.08,44.57
687077.16,50.54,36.95,606266.03,44.6
687077.16,50.54,36.95,606392.65,44.61
686821.55,50.54,36.95,606124.4,44.6
687060.23,50.58,36.99,606124.03,44.62
686953.88,50.58,36.98,606014.89,44.62
686688.29,50.57,36.98,605749.47,44.61
686868.0,50.6,37.01,605749.47,44.62
686918.45,50.63,37.04,605786.95,44.65
687078.12,50.67,37.08,605798.83,44.67
687128.57,50.7,37.11,605872.09,44.71
687179.02,50.74,37.15,606108.57,44.75
686923.41,50.74,37.14,605758.71,44.74
687103.12,50.77,37.18,607541.52,44.89
687153.56,50.8,37.21,607541.47,44.91
687204.01,50.83,37.24,607541.09,44.94
687068.11,50.86,37.27,607541.09,44.97
686812.49,50.86,37.27,607279.48,44.97
686546.91,50.85,37.26,606972.38,44.96
686384.78,50.85,37.26,606833.37,44.96
686564.49,50.88,37.29,606891.1,44.98
686308.88,50.88,37.29,606908.31,44.99
686308.88,50.88,37.29,606901.56,44.99
686488.58,50.91,37.32,606860.76,45.01
686285.89,50.9,37.31,606542.46,44.99
686125.1,50.9,37.31,606479.33,44.99
686284.78,50.94,37.35,606470.29,45.01
686335.23,50.97,37.38,606538.88,45.04
686069.64,50.96,37.37,607476.83,45.13
686120.09,51.0,37.41,607598.66,45.16
685864.48,51.0,37.41,607316.08,45.16
686103.17,51.04,37.44,607315.66,45.17
685858.57,51.03,37.44,607315.66,45.19
685858.57,51.03,37.44,607402.09,45.19
685722.66,51.06,37.47,607430.3,45.23
685882.34,51.09,37.5,607419.85,45.25
685932.79,51.13,37.54,607408.95,45.28
685983.24,51.16,37.57,607402.09,45.3
685983.24,51.16,37.57,607505.01,45.31
685807.66,51.16,37.57,607845.17,45.34
685993.32,51.19,37.6,607666.04,45.35
685741.75,51.19,37.6,607624.67,45.36
685741.75,51.19,37.6,607624.67,45.36
685741.75,51.19,37.6,607624.67,45.36
685921.45,51.22,37.63,608658.89,45.45
685687.68,51.22,37.63,608417.76,45.45
685687.68,51.22,37.63,608417.76,45.45
685687.68,51.22,37.63,608417.76,45.45
685726.29,51.25,37.66,608423.74,45.48
685885.97,51.29,37.7,608433.02,45.5
685936.42,51.33,37.74,608438.4,45.53
685986.87,51.36,37.77,608446.42,45.56
686166.57,51.39,37.8,608423.32,45.57
685900.99,51.39,37.79,608436.62,45.58
685900.99,51.39,37.79,608436.62,45.58
685873.51,51.39,37.8,608423.32,45.59
685737.6,51.42,37.83,608845.98,45.65
685897.28,51.46,37.87,608907.45,45.68
685631.69,51.45,37.86,608545.35,45.66
685631.69,51.45,37.86,608533.86,45.66
685818.86,51.48,37.89,609723.29,45.77
685818.86,51.48,37.89,609719.08,45.77
685682.96,51.51,37.92,609614.54,45.8
685682.96,51.51,37.92,609614.54,45.8
685774.3,51.54,37.94,609752.9,45.82
685954.01,51.57,37.98,609741.54,45.84
685682.83,51.58,37.99,609291.72,45.83
685546.92,51.61,38.02,609669.55,45.89
685706.6,51.64,38.05,609843.36,45.93
685585.86,51.64,38.05,609636.15,45.92
685745.53,51.68,38.09,609729.56,45.95
685435.08,51.68,38.09,609470.7,45.95
685482.44,51.71,38.12,609129.0,45.95
685521.05,51.75,38.15,608919.88,45.96
685700.75,51.78,38.19,609083.6,45.99
685939.44,51.82,38.23,608580.89,45.97
685683.83,51.82,38.23,608527.76,45.99
685734.28,51.85,38.26,608419.07,46.01
685468.69,51.84,38.25,608157.76,46.0
685519.14,51.88,38.29,608091.98,46.02
685569.59,51.92,38.32,608980.73,46.12
685749.3,51.95,38.36,608980.3,46.13
685749.3,51.95,38.36,608980.3,46.13
685504.7,51.94,38.35,608709.52,46.12
685249.09,51.94,38.35,608709.52,46.14
685299.54,51.98,38.39,608709.52,46.17
685163.63,52.01,38.41,608758.11,46.21
685214.08,52.04,38.45,608738.12,46.23
685078.17,52.07,38.48,608806.95,46.27
685274.74,52.1,38.51,608709.52,46.28
685138.83,52.13,38.54,609396.1,46.36
685002.92,52.16,38.57,609146.71,46.38
685053.37,52.19,38.6,609146.66,46.41
684750.9,52.2,38.61,609176.34,46.44
684750.9,52.2,38.61,609176.34,46.44
684910.58,52.23,38.64,609175.97,46.46
685070.26,52.27,38.68,609175.97,46.48
685120.71,52.31,38.72,609175.97,46.51
685300.41,52.34,38.75,609345.88,46.54
685034.82,52.33,38.74,609185.51,46.54
684769.24,52.33,38.73,609175.97,46.55
684819.69,52.36,38.77,609175.97,46.58
684870.14,52.4,38.81,610102.27,46.68
684920.59,52.43,38.84,610417.28,46.73
684920.59,52.43,38.84,610417.28,46.73
684971.04,52.47,38.88,610543.89,46.77
684715.42,52.47,38.88,610294.81,46.77
684765.87,52.51,38.92,610369.06,46.8
684945.58,52.54,38.95,610360.19,46.82
684689.97,52.54,38.95,610221.75,46.82
684740.41,52.58,38.98,610463.71,46.87
684604.51,52.61,39.01,610463.71,46.91
684286.62,52.59,39.0,610148.43,46.9
684466.33,52.63,39.04,610148.43,46.91
684330.42,52.66,39.07,610149.85,46.95
684074.81,52.66,39.07,610148.43,46.97
684260.47,52.69,39.1,610148.43,46.98
684124.56,52.72,39.13,610207.21,47.02
684171.92,52.76,39.16,609865.5,47.03
684171.92,52.76,39.16,609865.5,47.03
684062.82,52.76,39.17,609811.3,47.03
684062.82,52.76,39.17,609811.3,47.03
684259.39,52.79,39.2,609806.73,47.04
684132.89,52.8,39.21,610276.98,47.1
684171.5,52.83,39.24,610067.86,47.11
683959.03,52.83,39.24,609618.89,47.08
684138.73,52.86,39.27,609664.79,47.11
684189.18,52.9,39.31,610376.02,47.19
684239.63,52.93,39.34,610375.97,47.22
684290.08,52.97,39.38,610375.6,47.25
684044.47,52.97,39.38,610064.78,47.24
684094.92,53.01,39.42,610064.78,47.27
684280.58,53.04,39.45,610064.78,47.29
684029.01,53.04,39.45,610105.54,47.31
684208.72,53.07,39.48,610094.19,47.32
684072.81,53.1,39.51,610064.78,47.36
684278.2,53.14,39.55,610898.51,47.45
684328.65,53.18,39.59,611383.36,47.51
684192.74,53.21,39.62,611236.05,47.54
683941.44,53.21,39.62,610834.93,47.52
683904.67,53.21,39.62,611096.5,47.55
683768.77,53.24,39.65,611096.5,47.59
683632.86,53.28,39.68,611096.08,47.62
683683.31,53.31,39.72,611096.08,47.65
683879.87,53.34,39.75,611107.36,47.67
683753.37,53.35,39.76,611098.55,47.68
683949.94,53.38,39.79,611096.12,47.69
684000.39,53.42,39.83,611096.08,47.72
683873.89,53.43,39.84,611390.05,47.76
684033.57,53.47,39.88,611497.31,47.8
683824.72,53.46,39.87,611232.12,47.78
683875.17,53.5,39.91,611497.14,47.84
683609.59,53.49,39.9,610906.28,47.8
683609.59,53.49,39.9,610867.31,47.8
683660.04,53.53,39.94,611990.1,47.92
683839.74,53.56,39.97,611990.07,47.93
683584.13,53.56,39.97,611989.68,47.95
683448.22,53.59,40.0,612023.59,47.99
683633.88,53.63,40.04,612003.32,48.01
683600.45,53.63,40.04,611989.68,48.02
683464.54,53.67,40.07,612270.55,48.08
683644.25,53.7,40.11,612335.81,48.1
683694.7,53.74,40.15,612247.67,48.12
683745.15,53.78,40.19,612284.99,48.16
683795.6,53.81,40.22,612720.14,48.22
683795.6,53.81,40.22,612720.14,48.22
683685.96,53.82,40.23,613110.93,48.26
683685.96,53.82,40.23,613155.18,48.27
683882.52,53.85,40.26,612828.61,48.25
683932.97,53.89,40.3,612642.8,48.27
683734.84,53.88,40.29,612367.77,48.26
683632.02,53.89,40.3,612319.07,48.27
683682.47,53.93,40.34,612319.02,48.3
683887.86,53.97,40.38,612318.65,48.32
684067.56,54.01,40.42,612318.65,48.34
683816.26,54.0,40.41,612330.82,48.35
683570.65,54.0,40.41,612318.65,48.37
683750.36,54.03,40.44,612318.65,48.39
683800.81,54.07,40.48,612451.81,48.43
683555.19,54.07,40.48,612330.05,48.44
683714.87,54.11,40.52,612318.65,48.46
683765.32,54.15,40.56,613419.65,48.58
683945.03,54.19,40.6,613594.74,48.61
683699.41,54.19,40.6,613243.62,48.6
683885.07,54.22,40.63,613243.2,48.62
683935.52,54.26,40.67,613243.2,48.65
683799.62,54.29,40.7,613243.96,48.69
683663.71,54.32,40.73,613295.56,48.73
683527.8,54.36,40.77,613252.84,48.77
683733.19,54.4,40.81,613243.2,48.79
683481.62,54.4,40.81,613825.91,48.86
683216.04,54.39,40.8,613797.62,48.87
682964.74,54.39,40.8,613507.06,48.86
683015.19,54.43,40.83,613626.74,48.9
683255.76,54.45,40.86,614202.02,48.95
683158.12,54.47,40.88,614014.61,48.95
683343.78,54.5,40.91,613985.42,48.97
683102.22,54.5,40.91,613867.3,48.98
683152.67,54.54,40.95,614127.96,49.03
682996.31,54.54,40.95,613958.03,49.02
683046.76,54.58,40.98,613957.98,49.06
683226.46,54.61,41.02,613957.61,49.07
683226.46,54.61,41.02,613999.29,49.08
683090.56,54.64,41.05,613999.29,49.12
683141.01,54.68,41.09,613999.29,49.15
682949.45,54.68,41.09,613819.59,49.14
682949.45,54.68,41.09,613811.2,49.14
682999.9,54.72,41.13,613811.2,49.17
682744.29,54.72,41.13,614028.92,49.21
682984.86,54.75,41.16,613862.5,49.21
682887.22,54.76,41.17,613811.2,49.22
683125.91,54.8,41.21,615070.58,49.34
683305.61,54.84,41.25,615270.08,49.38
683305.61,54.84,41.25,615459.26,49.39
683305.61,54.84,41.25,615402.92,49.39
683061.02,54.83,41.24,614734.14,49.35
683111.47,54.87,41.28,614860.75,49.39
683161.92,54.91,41.32,614935.0,49.43
683321.6,54.95,41.36,615028.41,49.46
683372.05,54.99,41.4,615170.35,49.5
683610.73,55.04,41.45,615169.92,49.53
683362.68,55.04,41.45,615488.18,49.57
683226.78,55.07,41.48,615503.91,49.61
683124.06,55.07,41.48,615407.14,49.61
682918.59,55.06,41.47,615188.8,49.6
682753.0,55.06,41.47,615115.48,49.6
682932.71,55.09,41.5,615115.54,49.62
682796.8,55.13,41.54,615110.79,49.66
682552.21,55.12,41.53,615099.75,49.67
682296.59,55.12,41.53,615529.26,49.73
682347.04,55.16,41.57,615421.12,49.75
682397.49,55.2,41.61,615450.81,49.79
682447.94,55.24,41.65,615610.14,49.83
682627.65,55.28,41.69,615740.77,49.86
682518.01,55.28,41.69,616063.42,49.9
682697.71,55.32,41.73,616063.0,49.92
682588.07,55.32,41.73,616063.0,49.93
682767.78,55.36,41.77,616063.0,49.95
682818.23,55.4,41.81,616108.7,49.99
682659.55,55.4,41.81,616068.6,50.0
682845.21,55.44,41.85,616063.0,50.02
683050.6,55.48,41.89,616260.1,50.06
682914.69,55.52,41.93,616486.14,50.12
682663.12,55.52,41.93,616408.47,50.13
682842.83,55.55,41.96,616388.09,50.15
682842.83,55.55,41.96,616304.88,50.14
682893.28,55.59,42.0,616854.35,50.22
682943.72,55.63,42.04,616854.3,50.25
682688.11,55.64,42.04,617198.49,50.3
682436.81,55.63,42.04,616915.71,50.29
682300.91,55.66,42.07,616915.66,50.33
682460.59,55.71,42.12,616915.34,50.36
682324.68,55.74,42.15,617039.3,50.41
682510.34,55.78,42.19,617310.67,50.45
682244.75,55.77,42.18,617111.4,50.45
682244.75,55.77,42.18,617134.59,50.45
682295.2,55.81,42.22,617079.26,50.48
682295.2,55.81,42.22,617079.26,50.48
682053.63,55.81,42.22,617031.46,50.49
682053.63,55.81,42.22,617184.79,50.5
682250.2,55.84,42.25,617959.15,50.58
682300.65,55.88,42.29,618109.93,50.63
682174.15,55.89,42.3,617943.6,50.63
682353.85,55.93,42.34,617934.73,50.65
682559.24,55.98,42.38,618228.3,50.7
682559.24,55.98,42.38,618189.99,50.7
682423.34,56.01,42.42,618189.57,50.74
682258.59,56.01,42.42,618239.11,50.75
