ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1265-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
799465.74,98.93,73.36,799447.47,98.93
799308.03,98.93,73.36,799288.43,98.93
799308.03,98.93,73.36,799288.43,98.93
799308.03,98.93,73.36,799288.43,98.93
799308.03,98.93,73.36,799288.43,98.93
799308.03,98.93,73.36,799288.43,98.93
799308.03,98.93,73.36,799288.43,98.93
799308.03,98.93,73.36,799288.43,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
799200.32,98.93,73.36,799180.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798880.32,98.93,73.35,798860.72,98.93
798722.72,98.93,73.36,798701.68,98.93
798722.72,98.93,73.36,798701.68,98.93
798722.72,98.93,73.36,798701.68,98.93
798722.72,98.93,73.36,798701.68,98.93
797722.72,98.93,73.35,797701.68,98.93
797722.72,98.93,73.35,797701.68,98.93
797722.72,98.93,73.35,797701.68,98.93
797722.72,98.93,73.35,797701.68,98.93
797722.72,98.93,73.35,797701.68,98.93
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797542.64,98.92
797565.01,98.93,73.35,797629.67,98.94
797565.01,98.93,73.35,797629.67,98.94
797565.01,98.93,73.35,797629.67,98.94
797565.01,98.93,73.35,797629.67,98.94
797565.01,98.93,73.35,797618.82,98.93
797565.01,98.93,73.35,797618.82,98.93
797565.01,98.93,73.35,797618.82,98.93
797565.01,98.93,73.35,797631.89,98.94
797565.01,98.93,73.35,797631.89,98.94
797565.01,98.93,73.35,797631.89,98.94
797565.01,98.93,73.35,797631.89,98.94
797565.01,98.93,73.35,797631.89,98.94
797565.01,98.93,73.35,797631.89,98.94
797407.42,98.93,73.35,797472.85,98.94
797407.42,98.93,73.35,797472.85,98.94
797407.42,98.93,73.35,797472.85,98.94
797407.42,98.93,73.35,797472.85,98.94
797407.42,98.93,73.35,797472.85,98.94
797407.42,98.93,73.35,797472.85,98.94
797407.42,98.93,73.35,797472.85,98.94
797407.42,98.93,73.35,797409.52,98.93
797407.42,98.93,73.35,797481.94,98.94
797407.42,98.93,73.35,797481.94,98.94
797407.42,98.93,73.35,797481.94,98.94
797407.42,98.93,73.35,797481.94,98.94
797407.42,98.93,73.35,797481.94,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797483.07,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797409.7,98.93,73.35,797486.48,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797251.99,98.93,73.35,797327.45,98.94
797254.28,98.93,73.35,797346.88,98.94
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
797254.28,98.93,73.35,797401.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796934.28,98.93,73.35,797081.87,98.95
796938.85,98.93,73.35,797083.32,98.95
796938.85,98.93,73.35,797083.32,98.95
796938.85,98.93,73.35,797083.32,98.95
796938.85,98.93,73.35,797083.32,98.95
796938.85,98.93,73.35,797083.32,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796781.26,98.93,73.35,796925.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796491.26,98.93,73.35,796635.72,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796543.53,98.95
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796382.4,98.93,73.35,796654.25,98.96
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796630.78,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796273.54,98.93,73.35,796635.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
796223.54,98.93,73.35,796585.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795935.87,98.97
795573.54,98.93,73.35,795907.49,98.97
795573.54,98.93,73.35,795907.49,98.97
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795573.54,98.93,73.35,795779.4,98.95
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795580.4,98.93,73.35,795949.75,98.97
795260.4,98.93,73.35,795629.75,98.97
795260.4,98.93,73.35,795629.75,98.97
795260.4,98.93,73.35,795629.75,98.97
795260.4,98.93,73.35,795629.75,98.97
795260.4,98.93,73.35,795629.75,98.97
795260.4,98.93,73.35,795930.63,99.01
795260.4,98.93,73.35,795930.63,99.01
795260.4,98.93,73.35,795930.63,99.01
795260.4,98.93,73.35,795930.63,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795260.4,98.93,73.35,795926.41,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
795101.55,98.93,73.35,795768.04,99.01
