ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_42dd-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1052137.26,35.55,4.4,249758.23,8.44
1051916.21,35.55,4.4,249614.45,8.44
1051589.89,35.55,4.4,249833.77,8.45
1051231.58,35.55,4.39,249512.16,8.44
1050905.26,35.55,4.39,249620.49,8.44
1050642.11,35.55,4.4,249477.85,8.44
1050824.0,35.56,4.41,249491.51,8.44
1050664.63,35.57,4.41,250382.74,8.48
993656.74,33.65,4.51,246898.1,8.36
993656.74,33.65,4.51,246898.1,8.36
993351.47,33.65,4.52,246824.59,8.36
993140.95,33.65,4.52,246754.65,8.36
993057.26,33.66,4.52,246404.64,8.35
992730.95,33.65,4.52,246081.48,8.34
992330.95,33.65,4.51,245753.1,8.33
992671.58,33.66,4.53,246254.79,8.35
992150.42,33.65,4.52,245743.58,8.34
992129.89,33.66,4.52,245877.46,8.34
992109.37,33.67,4.53,246014.1,8.35
991804.11,33.67,4.53,245961.37,8.35
991498.84,33.67,4.53,246233.47,8.36
991415.16,33.68,4.54,245913.81,8.35
991205.16,33.68,4.54,245774.78,8.35
990899.89,33.68,4.54,245732.23,8.35
990899.89,33.68,4.54,245732.23,8.35
991035.68,33.7,4.55,246623.28,8.39
990916.32,33.7,4.55,246418.25,8.38
990695.26,33.7,4.56,246422.44,8.38
990695.26,33.7,4.56,246422.44,8.38
990390.0,33.7,4.56,246340.31,8.38
990084.74,33.7,4.56,246457.12,8.39
990084.74,33.7,4.56,246457.12,8.39
990084.74,33.7,4.56,246457.12,8.39
989601.05,33.7,4.55,246079.23,8.38
989758.84,33.71,4.56,246026.13,8.38
989643.58,33.71,4.57,245938.41,8.38
989528.32,33.72,4.57,246372.36,8.39
989413.05,33.72,4.58,246534.55,8.4
989107.79,33.72,4.58,246675.04,8.41
988886.74,33.73,4.59,246693.38,8.41
988581.47,33.73,4.59,246600.95,8.41
988276.21,33.73,4.59,246719.32,8.42
988276.21,33.73,4.59,246719.32,8.42
987970.95,33.73,4.59,246650.03,8.42
987665.68,33.73,4.59,246660.26,8.42
987272.63,33.72,4.58,246524.47,8.42
987051.58,33.73,4.59,246490.29,8.42
987290.11,33.74,4.6,247467.18,8.46
986890.11,33.74,4.6,246521.8,8.43
986584.84,33.74,4.6,245809.64,8.41
986299.47,33.74,4.6,245935.85,8.41
985994.21,33.74,4.6,245905.14,8.42
985783.68,33.75,4.6,245806.19,8.41
985478.42,33.75,4.6,245887.23,8.42
985173.16,33.75,4.6,245822.88,8.42
984779.47,33.74,4.6,245475.62,8.41
984474.21,33.74,4.6,245415.64,8.41
984453.68,33.75,4.6,245595.11,8.42
984453.68,33.75,4.6,245595.11,8.42
984453.68,33.75,4.6,245595.11,8.42
984148.42,33.75,4.61,245811.09,8.43
984306.21,33.76,4.62,245789.17,8.43
984000.95,33.76,4.62,245941.57,8.44
983969.89,33.77,4.63,245968.46,8.44
983854.63,33.78,4.63,245876.27,8.44
983854.63,33.78,4.63,245876.27,8.44
983549.37,33.78,4.63,245943.69,8.45
983389.37,33.77,4.63,245783.69,8.44
982986.32,33.77,4.62,245464.32,8.43
983144.11,33.78,4.63,245418.8,8.43
983144.11,33.78,4.63,245418.8,8.43
982838.84,33.78,4.63,245362.27,8.43
982533.58,33.78,4.63,245608.21,8.44
982533.58,33.78,4.63,245608.21,8.44
982130.53,33.77,4.63,245367.93,8.44
982130.53,33.77,4.63,245367.93,8.44
981825.26,33.77,4.63,245845.83,8.46
981825.26,33.77,4.63,245845.83,8.46
981520.0,33.77,4.63,245761.11,8.46
981520.0,33.77,4.63,245761.11,8.46
981293.68,33.77,4.62,245543.95,8.45
981535.05,33.78,4.64,245571.88,8.45
981393.16,33.78,4.63,245831.46,8.46
981393.16,33.78,4.63,245831.46,8.46
981172.11,33.78,4.64,245831.42,8.46
981151.58,33.79,4.64,245934.44,8.47
981151.58,33.79,4.64,245934.44,8.47
980846.32,33.79,4.64,245856.54,8.47
980731.05,33.8,4.65,245933.48,8.48
980425.79,33.8,4.65,245878.03,8.48
980310.53,33.8,4.66,245828.96,8.48
980005.26,33.81,4.66,246163.93,8.49
980005.26,33.81,4.66,246163.93,8.49
979984.74,33.81,4.66,246297.81,8.5
979984.74,33.81,4.66,246297.81,8.5
979679.47,33.82,4.66,246074.37,8.49
979374.21,33.82,4.67,246307.26,8.5
979153.16,33.82,4.67,246325.6,8.51
978847.89,33.82,4.67,246242.6,8.51
979005.68,33.83,4.68,246344.14,8.51
979140.95,33.84,4.69,246256.81,8.51
978737.89,33.84,4.68,246213.64,8.51
978870.0,33.85,4.7,246421.65,8.52
976512.11,33.86,4.71,246280.56,8.54
976206.84,33.86,4.71,246542.67,8.55
976206.84,33.86,4.71,246542.67,8.55
975901.58,33.86,4.71,246360.44,8.55
975596.32,33.86,4.71,246296.66,8.55
834145.68,28.96,4.98,201314.72,6.99
833903.58,28.97,4.98,201314.72,6.99
833661.47,28.97,4.98,201314.72,7.0
833854.53,28.98,4.99,201314.72,7.0
833802.42,28.98,5.0,201353.51,7.0
833802.42,28.98,5.0,201353.51,7.0
833802.42,28.98,5.0,201353.51,7.0
833584.74,28.98,4.99,201133.85,6.99
833342.63,28.98,5.0,201107.74,6.99
833290.53,28.99,5.0,201095.06,7.0
833132.63,28.99,5.0,201050.21,7.0
832905.89,28.99,5.0,200829.84,6.99
832905.89,28.99,5.0,200829.84,6.99
832663.79,28.99,5.0,201544.65,7.02
832421.68,28.99,5.0,201606.02,7.02
832046.53,28.98,4.99,201269.84,7.01
831994.42,28.99,5.0,201269.84,7.01
831752.32,28.99,5.0,201269.84,7.02
831510.21,28.99,5.0,201592.67,7.03
831268.11,28.99,5.0,201529.97,7.03
831461.16,29.0,5.02,201387.32,7.03
831743.79,29.02,5.03,201766.63,7.04
831501.68,29.02,5.03,201766.63,7.04
831259.58,29.02,5.03,201766.63,7.04
831259.58,29.02,5.03,201766.63,7.04
831259.58,29.02,5.03,201766.63,7.04
831017.47,29.02,5.04,201766.63,7.05
830775.37,29.03,5.04,202022.18,7.06
830775.37,29.03,5.04,202022.18,7.06
830723.26,29.03,5.04,203284.99,7.1
830671.16,29.04,5.05,203071.87,7.1
830429.05,29.04,5.05,203029.44,7.1
830148.11,29.04,5.05,202156.95,7.07
830341.16,29.05,5.06,202764.94,7.09
830099.05,29.05,5.06,202705.49,7.09
829856.95,29.05,5.06,202705.49,7.1
829815.37,29.06,5.07,202404.86,7.09
829440.21,29.05,5.06,202106.32,7.08
829440.21,29.05,5.06,202106.32,7.08
829440.21,29.05,5.06,202106.32,7.08
829103.37,29.05,5.06,202539.16,7.1
829051.26,29.05,5.07,202539.16,7.1
828809.16,29.06,5.07,202544.95,7.1
828809.16,29.06,5.07,202544.95,7.1
828567.05,29.06,5.07,202545.35,7.1
828760.11,29.07,5.08,202551.51,7.1
828443.79,29.06,5.07,202241.72,7.09
828133.26,29.05,5.06,201936.21,7.08
827891.16,29.06,5.06,201923.86,7.09
827649.05,29.06,5.07,201923.86,7.09
827909.58,29.07,5.08,201952.63,7.09
827667.47,29.07,5.08,202635.15,7.12
827667.47,29.07,5.08,202635.15,7.12
827425.37,29.07,5.08,202505.9,7.12
827183.26,29.08,5.08,202505.9,7.12
826941.16,29.08,5.09,203311.22,7.15
827045.37,29.09,5.1,203063.52,7.14
826803.26,29.09,5.1,203063.52,7.14
826428.11,29.08,5.09,202760.26,7.13
826186.0,29.08,5.09,202760.26,7.14
825943.89,29.08,5.09,202760.26,7.14
825585.47,29.08,5.08,202673.07,7.14
825585.47,29.08,5.08,202673.07,7.14
825427.58,29.08,5.09,202690.44,7.14
825427.58,29.08,5.09,202690.44,7.14
825185.47,29.08,5.09,202945.99,7.15
825378.53,29.1,5.1,202874.1,7.15
825136.42,29.1,5.1,202770.34,7.15
824845.47,29.09,5.1,203576.35,7.18
824603.37,29.09,5.1,203576.35,7.18
824796.42,29.1,5.11,203576.35,7.18
825129.26,29.12,5.12,203475.3,7.18
824887.16,29.12,5.13,203582.97,7.19
824887.16,29.12,5.13,203582.97,7.19
824792.95,29.13,5.13,203116.17,7.17
824508.74,29.13,5.13,202947.07,7.17
824350.84,29.13,5.13,203444.78,7.19
824108.74,29.13,5.13,203447.23,7.19
823866.63,29.14,5.14,203357.38,7.19
823708.74,29.14,5.14,203343.46,7.19
823333.58,29.13,5.13,203419.82,7.2
823091.47,29.13,5.13,202967.99,7.18
822933.58,29.14,5.13,202880.86,7.18
822602.84,29.13,5.13,202543.15,7.17
822795.89,29.14,5.14,202543.15,7.17
822553.79,29.14,5.14,203376.6,7.21
822178.63,29.14,5.13,203376.6,7.21
822282.84,29.15,5.14,203452.86,7.21
822040.74,29.15,5.14,203456.94,7.21
822144.95,29.16,5.15,203391.6,7.21
821902.84,29.16,5.16,205046.34,7.27
821934.95,29.17,5.16,205189.46,7.28
822195.47,29.18,5.18,205472.87,7.29
822037.58,29.19,5.18,205458.95,7.3
821795.47,29.19,5.18,205458.95,7.3
821553.37,29.19,5.18,205458.95,7.3
821501.26,29.2,5.19,206175.94,7.33
821259.16,29.2,5.19,207113.2,7.36
821017.05,29.2,5.19,207038.15,7.36
820774.95,29.2,5.19,207038.15,7.37
1039928.0,37.02,4.65,264490.92,9.41
1039928.0,37.02,4.65,264490.92,9.41
1039591.16,37.02,4.65,264405.53,9.41
1039264.84,37.02,4.65,264075.33,9.41
1039318.84,37.03,4.66,264212.32,9.41
1039006.21,37.02,4.65,263846.41,9.4
1038679.89,37.02,4.65,263404.73,9.39
1038332.53,37.02,4.65,263269.69,9.39
1038090.42,37.03,4.66,263128.88,9.39
1037930.42,37.02,4.65,262968.88,9.38
1037593.58,37.03,4.65,262811.99,9.38
1037446.74,37.03,4.66,262125.18,9.36
1037446.74,37.03,4.66,262125.18,9.36
1037310.42,37.04,4.67,261997.07,9.35
1037403.58,37.05,4.68,262883.38,9.39
1037098.32,37.05,4.68,262802.36,9.39
1036793.05,37.05,4.68,264244.07,9.44
1036793.05,37.05,4.68,264244.07,9.44
1036423.47,37.05,4.67,263897.47,9.43
1036097.16,37.05,4.67,262553.22,9.39
1036097.16,37.05,4.67,262553.22,9.39
1035844.53,37.05,4.68,262512.22,9.39
1035844.53,37.05,4.68,262512.22,9.39
1035959.58,37.06,4.69,262448.15,9.39
1035959.58,37.06,4.69,262448.15,9.39
1035622.74,37.06,4.69,262964.52,9.41
1035230.84,37.05,4.68,262723.43,9.4
1035345.89,37.07,4.69,262654.95,9.4
1035040.63,37.07,4.7,262568.36,9.4
1032430.11,37.08,4.71,262394.57,9.42
1032617.58,37.09,4.72,262506.92,9.43
1032375.47,37.1,4.72,262576.66,9.44
1032375.47,37.1,4.72,262576.66,9.44
1032122.84,37.1,4.73,262583.57,9.44
1032122.84,37.1,4.73,262583.57,9.44
1031986.53,37.11,4.73,262960.42,9.46
1031597.05,37.11,4.73,262584.09,9.45
1031597.05,37.11,4.73,262584.09,9.45
1031260.21,37.11,4.73,262466.55,9.44
1031266.0,37.12,4.74,262663.34,9.45
1031108.63,37.12,4.75,261940.72,9.43
1030771.79,37.12,4.75,261813.73,9.43
1030460.42,37.12,4.74,261549.31,9.42
1030460.42,37.12,4.74,261549.31,9.42
1030123.58,37.12,4.74,261501.73,9.42
1030123.58,37.12,4.74,261501.73,9.42
1029987.26,37.12,4.75,260747.72,9.4
1029618.84,37.12,4.75,260847.72,9.41
1029499.26,37.12,4.75,260812.88,9.4
1029499.26,37.12,4.75,260812.88,9.4
1029686.74,37.14,4.76,260925.24,9.41
1029686.74,37.14,4.76,260925.24,9.41
1029464.11,37.13,4.75,260696.25,9.4
1029127.26,37.13,4.76,260709.82,9.41
1029127.26,37.13,4.76,260709.82,9.41
1029127.26,37.13,4.76,260709.82,9.41
1028757.68,37.13,4.75,260503.45,9.4
1028621.37,37.13,4.75,261185.81,9.43
1028274.0,37.13,4.75,260927.45,9.42
1028021.37,37.14,4.76,260923.91,9.43
1027684.53,37.14,4.76,260854.13,9.43
1027872.0,37.15,4.77,261255.96,9.44
1027877.79,37.16,4.78,261370.27,9.45
1027825.68,37.17,4.79,261484.64,9.46
1027488.84,37.17,4.79,261375.15,9.46
1027119.26,37.16,4.78,261024.58,9.44
1027119.26,37.16,4.78,261024.58,9.44
1026782.42,37.16,4.78,260959.37,9.45
1026730.32,37.17,4.79,261062.26,9.45
1026583.47,37.18,4.79,261606.48,9.47
1026531.37,37.19,4.8,261720.84,9.48
1026646.42,37.2,4.81,261756.72,9.48
1026499.58,37.2,4.82,261972.11,9.49
1026246.95,37.21,4.82,261968.57,9.5
1025865.05,37.2,4.81,261924.39,9.5
1025980.11,37.21,4.82,261857.82,9.5
1025980.11,37.21,4.82,261857.82,9.5
1025980.11,37.21,4.82,261857.82,9.5
1025588.21,37.2,4.82,261817.93,9.5
1025251.37,37.2,4.82,262242.15,9.52
1024914.53,37.21,4.82,262160.76,9.52
1025029.58,37.22,4.83,262075.19,9.52
1024734.84,37.22,4.83,263406.47,9.57
1024492.74,37.22,4.83,263319.36,9.57
1024356.42,37.23,4.84,262748.85,9.55
1024045.05,37.23,4.84,262447.02,9.54
1024045.05,37.23,4.84,262447.02,9.54
1024045.05,37.23,4.84,262447.02,9.54
1023739.79,37.23,4.84,264103.53,9.61
1023487.16,37.24,4.85,264110.44,9.61
1023150.32,37.24,4.85,264037.32,9.61
1022813.47,37.24,4.85,263982.37,9.61
1022476.63,37.24,4.85,264170.31,9.62
1022476.63,37.24,4.85,264170.31,9.62
1022664.11,37.26,4.86,264282.66,9.63
1022327.26,37.26,4.87,264215.15,9.63
1022180.42,37.26,4.87,264075.87,9.63
1021843.58,37.26,4.87,264401.69,9.64
1021506.74,37.27,4.87,264232.09,9.64
1021254.11,37.27,4.88,264190.52,9.64
1020448.21,37.25,4.79,207023.67,7.56
1020448.21,37.25,4.79,207023.67,7.56
1020545.89,37.26,4.8,207017.25,7.56
1020219.58,37.26,4.8,207016.97,7.56
1020077.26,37.26,4.81,207175.63,7.57
1020077.26,37.26,4.81,207175.63,7.57
1019750.95,37.27,4.81,207174.56,7.57
1019750.95,37.27,4.81,207134.24,7.57
1019424.63,37.27,4.81,207134.24,7.57
1019424.63,37.27,4.81,207134.24,7.57
1019424.63,37.27,4.81,207175.0,7.57
1019098.32,37.27,4.81,207259.79,7.58
1019098.32,37.27,4.81,207259.79,7.58
1019226.95,37.28,4.82,207479.5,7.59
1019084.63,37.29,4.83,207456.96,7.59
1018942.32,37.29,4.83,207456.91,7.59
1018621.79,37.28,4.83,207114.06,7.58
1018401.58,37.28,4.82,206903.47,7.57
1018075.26,37.28,4.82,206902.45,7.58
1017721.26,37.28,4.82,206778.65,7.57
1017721.26,37.28,4.82,206737.9,7.57
1017567.26,37.27,4.81,206583.9,7.57
1017214.42,37.27,4.81,206302.25,7.56
1017072.11,37.27,4.81,206344.32,7.56
1016752.11,37.26,4.8,206024.32,7.55
1016849.79,37.27,4.81,206023.94,7.55
1015544.53,37.28,4.82,206242.79,7.57
1015218.21,37.28,4.82,206243.02,7.57
1015218.21,37.28,4.82,206290.09,7.58
1014891.89,37.28,4.83,206288.78,7.58
1014891.89,37.28,4.83,206281.18,7.58
1014749.58,37.29,4.83,206344.51,7.58
1014649.37,37.3,4.84,206466.23,7.59
1014367.26,37.29,4.83,206152.51,7.58
1014367.26,37.29,4.83,206152.51,7.58
1014367.26,37.29,4.83,206152.51,7.58
1014223.26,37.29,4.83,205995.87,7.57
1014032.74,37.28,4.82,205797.22,7.57
1013890.42,37.29,4.83,205792.67,7.57
1013564.11,37.29,4.83,205791.67,7.57
1013558.32,37.3,4.84,205791.59,7.57
1013194.32,37.29,4.83,205752.04,7.57
1013194.32,37.29,4.83,205752.04,7.57
1013292.0,37.3,4.84,205810.06,7.58
1012928.0,37.3,4.84,205770.87,7.58
1012601.68,37.3,4.84,205752.04,7.58
1012638.0,37.31,4.85,205893.88,7.59
1012311.68,37.31,4.85,205893.14,7.59
1012311.68,37.31,4.85,205893.14,7.59
1012169.37,37.32,4.86,205892.8,7.59
1012027.05,37.32,4.86,205892.8,7.59
1012027.05,37.32,4.86,205892.8,7.59
1012124.74,37.33,4.87,205958.19,7.6
1011982.42,37.34,4.88,205958.14,7.6
1011982.42,37.34,4.88,205958.14,7.6
1011698.21,37.34,4.88,205864.13,7.6
1011371.89,37.34,4.88,205863.11,7.6
1011045.58,37.34,4.88,205863.11,7.6
1010719.26,37.35,4.88,205928.47,7.61
1010392.95,37.35,4.89,205927.39,7.61
1010392.95,37.35,4.89,205884.28,7.61
1010066.63,37.35,4.89,205884.28,7.61
1009782.42,37.35,4.89,205848.08,7.61
1009498.21,37.36,4.89,205735.01,7.61
1009171.89,37.36,4.89,205886.59,7.62
1009171.89,37.36,4.89,205930.17,7.62
1008845.58,37.36,4.89,205825.21,7.62
1008555.05,37.35,4.89,205505.6,7.61
1008228.74,37.36,4.89,205504.85,7.61
1007902.42,37.36,4.89,205504.52,7.62
1007896.63,37.37,4.9,205749.15,7.63
1007570.32,37.37,4.9,205504.52,7.62
1007570.32,37.37,4.9,205460.94,7.62
1007279.79,37.36,4.9,205887.19,7.64
1006953.47,37.36,4.9,205886.11,7.64
1006953.47,37.36,4.9,205886.11,7.64
1006953.47,37.36,4.9,205886.11,7.64
1006662.95,37.36,4.89,205886.11,7.64
1006662.95,37.36,4.89,205886.11,7.64
1006336.63,37.36,4.89,205886.11,7.64
1006194.32,37.36,4.9,205923.94,7.65
1005830.32,37.36,4.89,205892.5,7.65
1005504.0,37.36,4.89,205887.47,7.65
1005504.0,37.36,4.89,205887.47,7.65
1005528.95,37.37,4.9,205587.46,7.64
1005238.42,37.36,4.89,205398.57,7.63
1005367.05,37.37,4.9,205816.92,7.65
1005110.95,37.37,4.91,205231.0,7.63
1004784.63,37.38,4.91,205229.93,7.63
1004241.79,37.37,4.9,204808.98,7.62
1003915.47,37.37,4.9,204808.98,7.62
1003562.63,37.36,4.89,204469.21,7.61
1003236.32,37.36,4.9,204557.92,7.62
1002910.0,37.36,4.9,204521.32,7.62
1002754.0,37.36,4.89,204364.69,7.61
1002427.68,37.36,4.9,204363.95,7.62
1002101.37,37.36,4.9,204363.61,7.62
1002101.37,37.36,4.9,204353.21,7.62
1002101.37,37.36,4.9,204353.21,7.62
1001775.05,37.37,4.9,204424.98,7.63
844919.47,31.52,5.41,207310.33,7.73
844763.47,31.51,5.41,207152.01,7.73
844595.05,31.52,5.41,207152.61,7.73
844331.89,31.52,5.41,207092.32,7.73
844256.74,31.53,5.42,207054.19,7.73
843993.58,31.53,5.42,207534.79,7.75
843918.42,31.53,5.43,207602.78,7.76
843918.42,31.53,5.43,207602.78,7.76
843918.42,31.53,5.43,207580.61,7.76
843843.26,31.54,5.43,207440.3,7.75
843580.11,31.54,5.43,207345.19,7.75
843316.95,31.55,5.44,208149.63,7.79
843059.79,31.55,5.44,207975.19,7.78
842891.37,31.55,5.44,207878.33,7.78
842959.79,31.56,5.45,207836.86,7.78
843028.21,31.57,5.46,207819.37,7.78
843244.84,31.59,5.48,209322.77,7.84
843169.68,31.59,5.48,209527.64,7.85
843094.53,31.6,5.49,209308.62,7.85
842831.37,31.6,5.49,209094.16,7.84
842756.21,31.61,5.5,209679.82,7.86
842493.05,31.61,5.5,209522.85,7.86
842561.47,31.62,5.51,209504.15,7.86
842298.32,31.62,5.51,209493.65,7.87
842366.74,31.63,5.52,210652.01,7.91
842366.74,31.63,5.52,210676.81,7.91
842103.58,31.64,5.52,210631.84,7.91
841840.42,31.64,5.53,210624.41,7.92
841577.26,31.64,5.53,210618.37,7.92
841577.26,31.64,5.53,210612.85,7.92
841577.26,31.64,5.53,210612.85,7.92
841314.11,31.64,5.53,210940.26,7.93
841382.53,31.65,5.54,211102.42,7.94
841119.37,31.65,5.54,211065.23,7.94
840856.21,31.66,5.55,210906.87,7.94
840614.11,31.66,5.55,211157.08,7.95
840756.21,31.67,5.56,211298.92,7.96
840756.21,31.67,5.56,211286.12,7.96
840493.05,31.67,5.56,210877.71,7.95
840229.89,31.68,5.56,210707.82,7.94
839883.58,31.67,5.56,210394.67,7.93
839620.42,31.67,5.56,210375.12,7.93
839262.53,31.67,5.56,209395.05,7.9
838842.74,31.66,5.55,208834.79,7.88
839059.37,31.67,5.56,208825.54,7.88
838796.21,31.67,5.56,209484.5,7.91
838815.79,31.68,5.57,209643.29,7.92
838552.63,31.68,5.57,209614.36,7.92
838552.63,31.68,5.57,209614.36,7.92
838289.47,31.69,5.57,209526.99,7.92
838121.05,31.69,5.58,209456.1,7.92
837857.89,31.69,5.58,209376.37,7.92
837646.32,31.69,5.57,209310.93,7.92
837830.53,31.7,5.59,209869.83,7.94
837662.11,31.71,5.59,209798.76,7.94
837377.89,31.71,5.59,209584.38,7.94
837114.74,31.71,5.59,209518.68,7.94
836872.63,31.71,5.6,209655.35,7.95
836588.42,31.72,5.6,209404.85,7.94
836588.42,31.72,5.6,209404.85,7.94
836420.0,31.72,5.6,209379.65,7.94
836156.84,31.72,5.6,209368.84,7.94
836156.84,31.72,5.6,209368.84,7.94
835893.68,31.73,5.6,209913.54,7.97
835630.53,31.73,5.6,209912.11,7.97
835367.37,31.73,5.61,209910.69,7.97
835104.21,31.73,5.61,209479.61,7.96
835104.21,31.73,5.61,209479.61,7.96
834841.05,31.73,5.61,209364.88,7.96
834577.89,31.74,5.61,209528.69,7.97
834469.89,31.73,5.61,209420.69,7.96
834489.47,31.74,5.62,209579.47,7.97
834489.47,31.74,5.62,209579.47,7.97
834414.32,31.75,5.63,209482.86,7.97
834151.16,31.75,5.63,209424.52,7.97
833849.58,31.75,5.62,209105.54,7.96
833638.0,31.74,5.61,208777.62,7.95
833374.84,31.74,5.62,208768.76,7.95
833299.68,31.75,5.62,209249.36,7.97
833036.53,31.75,5.63,209112.76,7.97
832961.37,31.76,5.63,209111.04,7.97
832698.21,31.76,5.64,209110.1,7.98
832698.21,31.76,5.64,209110.1,7.98
832435.05,31.76,5.64,209111.09,7.98
832740.84,31.78,5.65,209414.47,7.99
832740.84,31.78,5.65,209414.47,7.99
832740.84,31.78,5.65,209414.47,7.99
832740.84,31.78,5.65,209414.47,7.99
832439.26,31.77,5.65,209217.09,7.99
832176.11,31.77,5.65,209229.41,7.99
832176.11,31.77,5.65,209229.41,7.99
831756.32,31.76,5.64,208846.71,7.98
831587.89,31.77,5.64,208778.21,7.98
831276.32,31.76,5.63,208487.9,7.97
831013.16,31.76,5.63,208474.4,7.97
830938.0,31.77,5.64,208822.23,7.98
830862.84,31.78,5.65,208974.95,7.99
830599.68,31.78,5.65,208960.4,7.99
830336.53,31.78,5.65,208957.55,8.0
830499.68,31.79,5.66,208957.55,8.0
983241.68,37.66,5.25,209780.78,8.03
982894.42,37.65,5.24,209437.19,8.02
982568.11,37.65,5.24,209428.79,8.03
982241.79,37.65,5.24,209542.62,8.03
982241.79,37.65,5.24,209542.62,8.03
981915.47,37.66,5.24,209542.44,8.04
981589.16,37.66,5.25,209542.1,8.04
981547.58,37.67,5.25,209693.52,8.05
981662.0,37.68,5.26,209725.93,8.05
981281.26,37.67,5.26,209706.39,8.05
981281.26,37.67,5.26,209706.39,8.05
981144.95,37.68,5.26,209713.98,8.05
980818.63,37.68,5.26,209713.8,8.06
980492.32,37.68,5.27,209713.47,8.06
980166.0,37.68,5.27,209757.36,8.06
980166.0,37.68,5.27,209757.36,8.06
979839.68,37.69,5.27,209755.36,8.07
979679.68,37.68,5.27,209595.36,8.06
979949.16,37.7,5.28,209849.11,8.07
979622.84,37.7,5.28,209848.59,8.08
979251.79,37.69,5.27,209621.96,8.07
979521.26,37.71,5.29,209625.55,8.07
979521.26,37.71,5.29,209625.55,8.07
979289.68,37.71,5.29,209991.07,8.09
979289.68,37.71,5.29,209991.07,8.09
979133.68,37.71,5.29,209832.76,8.08
978922.63,37.7,5.28,209627.39,8.07
978691.05,37.71,5.28,209524.45,8.07
978364.74,37.71,5.28,209524.45,8.08
978364.74,37.71,5.28,209524.45,8.08
978079.05,37.71,5.28,209199.78,8.07
977752.74,37.71,5.28,209247.88,8.07
977616.42,37.72,5.29,209248.02,8.07
977290.11,37.72,5.29,209247.51,8.08
977290.11,37.72,5.29,209247.51,8.08
977404.53,37.73,5.3,209247.51,8.08
977078.21,37.73,5.3,209312.21,8.08
976941.89,37.74,5.31,209299.02,8.08
976615.58,37.74,5.31,209298.51,8.09
976289.26,37.74,5.31,209298.51,8.09
976289.26,37.74,5.31,209298.51,8.09
976152.95,37.75,5.32,209332.82,8.09
976016.63,37.75,5.33,209341.46,8.1
976192.32,37.77,5.34,209716.33,8.11
975900.74,37.76,5.33,209637.57,8.11
975753.68,37.76,5.33,209591.76,8.11
975427.37,37.76,5.33,209591.25,8.11
975101.05,37.76,5.33,209591.24,8.12
974774.74,37.77,5.33,209691.11,8.12
974733.16,37.78,5.34,209842.53,8.13
974406.84,37.78,5.34,209839.35,8.14
974080.53,37.78,5.35,209838.83,8.14
973944.21,37.79,5.35,209838.83,8.14
973617.89,37.79,5.35,209838.83,8.14
973617.89,37.79,5.35,209838.83,8.14
973617.89,37.79,5.35,209838.83,8.14
973291.58,37.79,5.36,209911.66,8.15
972965.26,37.79,5.36,209911.14,8.15
972638.95,37.79,5.36,209911.14,8.16
972672.11,37.81,5.37,209912.7,8.16
972335.26,37.81,5.37,210333.9,8.18
972188.42,37.81,5.38,210351.15,8.18
971956.84,37.82,5.38,210248.27,8.18
971956.84,37.82,5.38,210248.27,8.18
971620.0,37.82,5.38,210302.14,8.19
971293.68,37.82,5.39,210846.06,8.21
970967.37,37.82,5.39,210845.88,8.21
970620.11,37.82,5.38,210492.48,8.2
970322.21,37.81,5.37,210313.53,8.2
970539.89,37.82,5.39,209976.84,8.18
970715.58,37.84,5.4,210040.29,8.19
970579.26,37.84,5.4,210039.95,8.19
970252.95,37.85,5.41,210080.46,8.19
970116.63,37.85,5.41,210088.27,8.2
970116.63,37.85,5.41,210088.27,8.2
969769.37,37.85,5.4,209898.19,8.19
969553.26,37.84,5.4,210607.29,8.22
969553.26,37.84,5.4,210607.29,8.22
969337.89,37.84,5.39,210421.4,8.21
969337.89,37.84,5.39,210421.4,8.21
969371.05,37.85,5.41,210677.56,8.23
969371.05,37.85,5.41,210677.56,8.23
969474.95,37.86,5.42,210632.85,8.23
969474.95,37.86,5.42,210632.85,8.23
969474.95,37.86,5.42,210632.85,8.23
969474.95,37.86,5.42,210632.85,8.23
969148.63,37.86,5.42,210632.33,8.23
968917.05,37.87,5.42,210750.44,8.24
968807.05,37.86,5.42,210640.44,8.23
968660.21,37.87,5.42,210506.22,8.23
968513.37,37.88,5.43,211750.22,8.28
968187.05,37.88,5.43,211750.22,8.28
968187.05,37.88,5.43,211750.22,8.28
966881.79,37.89,5.44,211708.33,8.3
966745.47,37.89,5.45,211710.38,8.3
966364.74,37.89,5.44,211283.52,8.28
966479.16,37.9,5.45,211283.12,8.28
