ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_61dc-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
969,4260,4099330,6212,4099330
969,4260,4100330,6212,4100330
969,4260,4100980,6212,4100980
969,4260,4101210,6212,4101210
969,4260,4101680,6212,4101680
969,4260,4101910,6212,4101910
969,4260,4101910,6212,4101910
969,4260,4101910,6212,4101910
969,4260,4101910,6212,4101910
969,4260,4102230,6212,4102230
970,4268,4103230,6212,4103230
970,4268,4104230,6212,4104230
970,4268,4104230,6212,4104230
970,4268,4105230,6212,4105230
970,4268,4105230,6212,4105230
970,4268,4106230,6212,4106230
970,4268,4107230,6212,4107230
970,4268,4108230,6212,4108230
970,4268,4109040,6212,4109040
970,4268,4109510,6212,4109510
970,4268,4110510,6212,4110510
970,4268,4110510,6212,4110510
970,4268,4111510,6212,4111510
970,4268,4112510,6212,4112510
970,4268,4112740,6212,4112740
971,4276,4113550,6212,4113550
971,4276,4114020,6212,4114020
971,4276,4114490,6212,4114490
971,4276,4115490,6212,4115490
971,4276,4116490,6212,4116490
971,4276,4117300,6212,4117300
971,4276,4118300,6212,4118300
971,4276,4119300,6212,4119300
971,4276,4119670,6212,4119670
971,4276,4119670,6212,4119670
972,4284,4120670,6212,4120670
972,4284,4121670,6212,4121670
972,4284,4123670,6212,4123670
972,4284,4124670,6212,4124670
972,4284,4125140,6212,4125140
972,4284,4125600,6212,4125600
972,4284,4125600,6212,4125600
972,4284,4125600,6212,4125600
972,4284,4125920,6212,4125920
972,4284,4126730,6212,4126730
972,4284,4127540,6212,4127540
972,4284,4127760,6212,4127760
973,4292,4135760,6212,4135760
973,4292,4135920,6212,4135920
974,4300,4136390,6212,4136390
974,4300,4137390,6212,4137390
974,4300,4137850,6212,4137850
974,4300,4138660,6212,4138660
974,4300,4139130,6212,4139130
974,4300,4139940,6212,4139940
974,4300,4140400,6212,4140400
975,4308,4148400,6212,4148400
975,4308,4149400,6212,4149400
975,4308,4150400,6212,4150400
975,4308,4151210,6212,4151210
976,4316,4151800,6212,4151800
976,4316,4152240,6212,4152240
976,4316,4153240,6212,4153240
976,4316,4154240,6212,4154240
976,4316,4158240,6212,4158240
977,4324,4159050,6212,4159050
977,4324,4160050,6212,4160050
977,4324,4160860,6212,4160860
977,4324,4161330,6212,4161330
977,4324,4162330,6212,4162330
977,4324,4163330,6212,4163330
977,4324,4163800,6212,4163800
977,4324,4164800,6212,4164800
977,4324,4165350,6212,4165350
978,4332,4166000,6212,4166000
978,4332,4167000,6212,4167000
978,4332,4167000,6212,4167000
978,4332,4167470,6212,4167470
978,4332,4168470,6212,4168470
978,4332,4169280,6212,4169280
978,4332,4170280,6212,4170280
978,4332,4171280,6212,4171280
978,4332,4171280,6212,4171280
978,4332,4171280,6212,4171280
978,4332,4172090,6212,4172090
978,4332,4172200,6212,4172200
978,4332,4173200,6212,4173200
979,4340,4174200,6212,4174200
979,4340,4175200,6212,4175200
979,4340,4176200,6212,4176200
979,4340,4176670,6212,4176670
979,4340,4176670,6212,4176670
979,4340,4176890,6212,4176890
979,4340,4177360,6212,4177360
979,4340,4177680,6212,4177680
980,4348,4178680,6212,4178680
980,4348,4179680,6212,4179680
980,4348,4180490,6212,4180490
980,4348,4181140,6212,4181140
980,4348,4181950,6212,4181950
981,4356,4189950,6212,4189950
981,4356,4190950,6212,4190950
981,4356,4191950,6212,4191950
982,4364,4192950,6212,4192950
982,4364,4193420,6212,4193420
982,4364,4193420,6212,4193420
982,4364,4193420,6212,4193420
982,4364,4193890,6212,4193890
982,4364,4194890,6212,4194890
982,4364,4195360,6212,4195360
982,4364,4195830,6212,4195830
982,4364,4196830,6212,4196830
982,4364,4197300,6212,4197300
982,4364,4198300,6212,4198300
982,4364,4199110,6212,4199110
983,4372,4207110,6212,4207110
983,4372,4207920,6212,4207920
983,4372,4207920,6212,4207920
983,4372,4208730,6212,4208730
983,4372,4209200,6212,4209200
984,4380,4210200,6212,4210200
984,4380,4211200,6212,4211200
984,4380,4212200,6212,4212200
984,4380,4212570,6212,4212570
984,4380,4213040,6212,4213040
984,4380,4214040,6212,4214040
984,4380,4215040,6212,4215040
984,4380,4216040,6212,4216040
984,4380,4216510,6212,4216510
984,4380,4217510,6212,4217510
985,4388,4218510,6212,4218510
985,4388,4219510,6212,4219510
985,4388,4219980,6212,4219980
985,4388,4220980,6212,4220980
985,4388,4221630,6212,4221630
985,4388,4222630,6212,4222630
985,4388,4223100,6212,4223100
985,4388,4223570,6212,4223570
986,4396,4224570,6212,4224570
986,4396,4225570,6212,4225570
986,4396,4226220,6212,4226220
986,4396,4227030,6212,4227030
986,4396,4228030,6212,4228030
986,4396,4229030,6212,4229030
986,4396,4230030,6212,4230030
986,4396,4231030,6212,4231030
986,4396,4232030,6212,4232030
986,4396,4232840,6212,4232840
986,4396,4232840,6212,4232840
987,4404,4233310,6212,4233310
987,4404,4234120,6212,4234120
987,4404,4234120,6212,4234120
987,4404,4234710,6212,4234710
987,4404,4234710,6212,4234710
987,4404,4235520,6212,4235520
987,4404,4236520,6212,4236520
987,4404,4237520,6212,4237520
987,4404,4237990,6212,4237990
987,4404,4238990,6212,4238990
987,4404,4238990,6212,4238990
987,4404,4239990,6212,4239990
988,4412,4240990,6212,4240990
988,4412,4240990,6212,4240990
988,4412,4241800,6212,4241800
988,4412,4242030,6212,4242030
988,4412,4242840,6212,4242840
988,4412,4243840,6212,4243840
988,4412,4244060,6212,4244060
988,4412,4244280,6212,4244280
988,4412,4245280,6212,4245280
988,4412,4246280,6212,4246280
988,4412,4247280,6212,4247280
988,4412,4248280,6212,4248280
989,4420,4249090,6212,4249090
989,4420,4249090,6212,4249090
989,4420,4250090,6212,4250090
989,4420,4251090,6212,4251090
989,4420,4251560,6212,4251560
989,4420,4251560,6212,4251560
989,4420,4252370,6212,4252370
989,4420,4253370,6212,4253370
989,4420,4253840,6212,4253840
989,4420,4254490,6212,4254490
989,4420,4255490,6212,4255490
990,4428,4256490,6212,4256490
990,4428,4257490,6212,4257490
990,4428,4257810,6212,4257810
990,4428,4258030,6212,4258030
990,4428,4258030,6212,4258030
990,4428,4259030,6212,4259030
990,4428,4260030,6212,4260030
990,4428,4261030,6212,4261030
990,4428,4262030,6212,4262030
990,4428,4263030,6212,4263030
990,4428,4264030,6212,4264030
990,4428,4264350,6212,4264350
991,4436,4265350,6212,4265350
991,4436,4265350,6212,4265350
991,4436,4266350,6212,4266350
991,4436,4267350,6212,4267350
991,4436,4268350,6212,4268350
991,4436,4268820,6212,4268820
991,4436,4269820,6212,4269820
991,4436,4270630,6212,4270630
991,4436,4270630,6212,4270630
991,4436,4271630,6212,4271630
991,4436,4272630,6212,4272630
991,4436,4272950,6212,4272950
992,4444,4273950,6212,4273950
992,4444,4274950,6212,4274950
992,4444,4275170,6212,4275170
992,4444,4276170,6212,4276170
993,4452,4277170,6212,4277170
993,4452,4277820,6212,4277820
993,4452,4278290,6212,4278290
993,4452,4278940,6212,4278940
993,4452,4279940,6212,4279940
993,4452,4280940,6212,4280940
993,4452,4281410,6212,4281410
993,4452,4282410,6212,4282410
993,4452,4283410,6212,4283410
993,4452,4283880,6212,4283880
994,4460,4284350,6212,4284350
994,4460,4285350,6212,4285350
994,4460,4286350,6212,4286350
994,4460,4286810,6212,4286810
994,4460,4287400,6212,4287400
995,4468,4295400,6212,4295400
995,4468,4295400,6212,4295400
995,4468,4295990,6212,4295990
995,4468,4296800,6212,4296800
995,4468,4297800,6212,4297800
995,4468,4298350,6212,4298350
995,4468,4298820,6212,4298820
996,4476,4306820,6212,4306820
997,4484,4307290,6212,4307290
997,4484,4308290,6212,4308290
997,4484,4309290,6212,4309290
997,4484,4310290,6212,4310290
997,4484,4311100,6212,4311100
997,4484,4312100,6212,4312100
997,4484,4312570,6212,4312570
997,4484,4312790,6212,4312790
997,4484,4313790,6212,4313790
997,4484,4314260,6212,4314260
997,4484,4314740,6212,4314740
997,4484,4315550,6212,4315550
997,4484,4316550,6212,4316550
997,4484,4316870,6212,4316870
998,4492,4317870,6212,4317870
998,4492,4317870,6212,4317870
998,4492,4318870,6212,4318870
998,4492,4319870,6212,4319870
998,4492,4320870,6212,4320870
998,4492,4321870,6212,4321870
998,4492,4322870,6212,4322870
998,4492,4323870,6212,4323870
999,4500,4324870,6212,4324870
999,4500,4325870,6212,4325870
999,4500,4325870,6212,4325870
999,4500,4326870,6212,4326870
999,4500,4327190,6212,4327190
999,4500,4327660,6212,4327660
999,4500,4328470,6212,4328470
999,4500,4329470,6212,4329470
999,4500,4329470,6212,4329470
999,4500,4330470,6212,4330470
999,4500,4330790,6212,4330790
999,4500,4331790,6212,4331790
1000,4508,4332790,6212,4332790
1000,4508,4334790,6212,4334790
1000,4508,4335260,6212,4335260
1000,4508,4335260,6212,4335260
1000,4508,4336260,6212,4336260
1000,4508,4336260,6212,4336260
1000,4508,4336260,6212,4336260
1001,4516,4336910,6212,4336910
1001,4516,4337910,6212,4337910
1001,4516,4338140,6212,4338140
1001,4516,4339140,6212,4339140
1001,4516,4343140,6212,4343140
1002,4524,4344140,6212,4344140
1002,4524,4345140,6212,4345140
1002,4524,4346140,6212,4346140
1002,4524,4347140,6212,4347140
1002,4524,4348140,6212,4348140
1002,4524,4349140,6212,4349140
1002,4524,4349950,6212,4349950
1003,4532,4350950,6212,4350950
1003,4532,4351950,6212,4351950
1003,4532,4352600,6212,4352600
1003,4532,4353600,6212,4353600
1003,4532,4354600,6212,4354600
1003,4532,4355600,6212,4355600
1003,4532,4356070,6212,4356070
1003,4532,4357070,6212,4357070
1004,4540,4358070,6212,4358070
1004,4540,4358070,6212,4358070
1004,4540,4359070,6212,4359070
1005,4548,4367070,6212,4367070
1005,4548,4368070,6212,4368070
1005,4548,4368530,6212,4368530
1005,4548,4369340,6212,4369340
1005,4548,4370340,6212,4370340
1005,4548,4371150,6212,4371150
1005,4548,4372150,6212,4372150
1005,4548,4372960,6212,4372960
1005,4548,4374960,6212,4374960
1006,4556,4375960,6212,4375960
1006,4556,4375960,6212,4375960
1006,4556,4375960,6212,4375960
1006,4556,4375960,6212,4375960
1006,4556,4376770,6212,4376770
1006,4556,4377580,6212,4377580
1006,4556,4378390,6212,4378390
1006,4556,4379390,6212,4379390
1006,4556,4380390,6212,4380390
1006,4556,4380860,6212,4380860
1006,4556,4381670,6212,4381670
1006,4556,4382140,6212,4382140
1007,4564,4383140,6212,4383140
1007,4564,4383790,6212,4383790
1007,4564,4384790,6212,4384790
1007,4564,4385790,6212,4385790
1007,4564,4385790,6212,4385790
1007,4564,4386790,6212,4386790
1007,4564,4387790,6212,4387790
1007,4564,4387790,6212,4387790
1008,4572,4388790,6212,4388790
1008,4572,4389790,6212,4389790
1008,4572,4390260,6212,4390260
1008,4572,4391260,6212,4391260
1008,4572,4392260,6212,4392260
1008,4572,4393260,6212,4393260
1008,4572,4394260,6212,4394260
1008,4572,4394730,6212,4394730
1008,4572,4395540,6212,4395540
1009,4580,4396540,6212,4396540
1009,4580,4396860,6212,4396860
1009,4580,4397860,6212,4397860
1009,4580,4398860,6212,4398860
1010,4588,4406860,6212,4406860
1010,4588,4407860,6212,4407860
1010,4588,4408860,6212,4408860
1011,4596,4416860,6212,4416860
1011,4596,4417670,6212,4417670
1011,4596,4417900,6212,4417900
1011,4596,4418710,6212,4418710
1011,4596,4418710,6212,4418710
1012,4604,4426710,6212,4426710
1012,4604,4427710,6212,4427710
1013,4612,4428180,6212,4428180
1013,4612,4428770,6212,4428770
1013,4612,4429240,6212,4429240
1013,4612,4430240,6212,4430240
1014,4620,4438240,6212,4438240
1014,4620,4439240,6212,4439240
1014,4620,4439700,6212,4439700
1014,4620,4439700,6212,4439700
1014,4620,4440700,6212,4440700
1014,4620,4441510,6212,4441510
1014,4620,4441510,6212,4441510
1014,4620,4442510,6212,4442510
1014,4620,4443510,6212,4443510
1014,4620,4444510,6212,4444510
1014,4620,4444510,6212,4444510
1014,4620,4444510,6212,4444510
1015,4628,4445510,6212,4445510
1015,4628,4446510,6212,4446510
1015,4628,4447510,6212,4447510
1015,4628,4448320,6212,4448320
1015,4628,4449320,6212,4449320
1015,4628,4450320,6212,4450320
1015,4628,4451320,6212,4451320
1016,4636,4459320,6212,4459320
1016,4636,4459640,6212,4459640
1016,4636,4460640,6212,4460640
1016,4636,4461640,6212,4461640
1017,4644,4462640,6212,4462640
1017,4644,4462640,6212,4462640
1017,4644,4463450,6212,4463450
1017,4644,4465450,6212,4465450
1017,4644,4466450,6212,4466450
1017,4644,4467260,6212,4467260
1017,4644,4468260,6212,4468260
1017,4644,4468580,6212,4468580
1017,4644,4469580,6212,4469580
1017,4644,4470580,6212,4470580
1017,4644,4470580,6212,4470580
1017,4644,4470580,6212,4470580
1018,4652,4471390,6212,4471390
1018,4652,4473390,6212,4473390
1018,4652,4473860,6212,4473860
1018,4652,4474860,6212,4474860
1018,4652,4475860,6212,4475860
1018,4652,4476860,6212,4476860
1018,4652,4477860,6212,4477860
1018,4652,4478020,6212,4478020
1018,4652,4479020,6212,4479020
1018,4652,4479340,6212,4479340
1018,4652,4479890,6212,4479890
1018,4652,4480890,6212,4480890
1019,4660,4481890,6212,4481890
1019,4660,4482890,6212,4482890
1019,4660,4483700,6212,4483700
1019,4660,4485700,6212,4485700
1019,4660,4486700,6212,4486700
1019,4660,4487160,6212,4487160
1019,4660,4487160,6212,4487160
1019,4660,4487810,6212,4487810
1020,4668,4488810,6212,4488810
1020,4668,4489620,6212,4489620
1020,4668,4489620,6212,4489620
1020,4668,4490620,6212,4490620
1020,4668,4490620,6212,4490620
1020,4668,4490620,6212,4490620
1020,4668,4490850,6212,4490850
1020,4668,4491220,6212,4491220
1020,4668,4491220,6212,4491220
1020,4668,4491220,6212,4491220
1020,4668,4492030,6212,4492030
1020,4668,4493030,6212,4493030
1021,4676,4497030,6212,4497030
1022,4684,4505030,6212,4505030
1022,4684,4506030,6212,4506030
1022,4684,4507030,6212,4507030
1022,4684,4508030,6212,4508030
1022,4684,4508500,6212,4508500
1022,4684,4509500,6212,4509500
1022,4684,4510500,6212,4510500
1022,4684,4511150,6212,4511150
1023,4692,4512150,6212,4512150
1023,4692,4513150,6212,4513150
1023,4692,4513150,6212,4513150
1023,4692,4513380,6212,4513380
1023,4692,4514030,6212,4514030
1023,4692,4514030,6212,4514030
1023,4692,4515030,6212,4515030
1023,4692,4516030,6212,4516030
1023,4692,4516030,6212,4516030
1023,4692,4517030,6212,4517030
1023,4692,4517500,6212,4517500
1024,4700,4518500,6212,4518500
1024,4700,4519500,6212,4519500
1024,4700,4520500,6212,4520500
1024,4700,4520500,6212,4520500
1024,4700,4521500,6212,4521500
1024,4700,4523500,6212,4523500
1024,4700,4524500,6212,4524500
1024,4700,4525500,6212,4525500
1024,4700,4525500,6212,4525500
1024,4700,4526500,6212,4526500
1025,4708,4527500,6212,4527500
1025,4708,4527970,6212,4527970
1025,4708,4528430,6212,4528430
1025,4708,4528900,6212,4528900
1025,4708,4529130,6212,4529130
1025,4708,4529480,6212,4529480
1025,4708,4530130,6212,4530130
1025,4708,4532130,6212,4532130
1026,4716,4540130,6212,4540130
1026,4716,4540940,6212,4540940
1026,4716,4541940,6212,4541940
1027,4724,4542410,6212,4542410
1027,4724,4542730,6212,4542730
1027,4724,4543730,6212,4543730
1027,4724,4544730,6212,4544730
1027,4724,4545730,6212,4545730
1027,4724,4545730,6212,4545730
1027,4724,4546730,6212,4546730
1027,4724,4547730,6212,4547730
1028,4732,4548730,6212,4548730
1028,4732,4549730,6212,4549730
1028,4732,4550730,6212,4550730
1028,4732,4551730,6212,4551730
1028,4732,4552730,6212,4552730
1028,4732,4552960,6212,4552960
1028,4732,4553960,6212,4553960
1028,4732,4554440,6212,4554440
1028,4732,4554910,6212,4554910
1029,4740,4555380,6212,4555380
1029,4740,4556190,6212,4556190
1029,4740,4557190,6212,4557190
1029,4740,4558190,6212,4558190
1029,4740,4559190,6212,4559190
1029,4740,4560190,6212,4560190
1029,4740,4561190,6212,4561190
1029,4740,4562190,6212,4562190
1029,4740,4563190,6212,4563190
1029,4740,4563420,6212,4563420
1030,4748,4563890,6212,4563890
1030,4748,4564890,6212,4564890
1030,4748,4565890,6212,4565890
1030,4748,4566350,6212,4566350
1030,4748,4566670,6212,4566670
1030,4748,4566670,6212,4566670
1030,4748,4567670,6212,4567670
1030,4748,4567670,6212,4567670
1030,4748,4568140,6212,4568140
1030,4748,4568140,6212,4568140
1030,4748,4568950,6212,4568950
1030,4748,4569180,6212,4569180
1030,4748,4570180,6212,4570180
1030,4748,4571180,6212,4571180
1030,4748,4572180,6212,4572180
1030,4748,4573180,6212,4573180
1030,4748,4573340,6212,4573340
1031,4756,4574340,6212,4574340
1031,4756,4574340,6212,4574340
1031,4756,4574990,6212,4574990
1031,4756,4575450,6212,4575450
1031,4756,4575920,6212,4575920
1031,4756,4576290,6212,4576290
1031,4756,4576290,6212,4576290
1031,4756,4576940,6212,4576940
1031,4756,4577940,6212,4577940
1031,4756,4578940,6212,4578940
1032,4764,4586940,6212,4586940
1032,4764,4587940,6212,4587940
1032,4764,4588170,6212,4588170
1032,4764,4588170,6212,4588170
1033,4772,4589170,6212,4589170
1033,4772,4589330,6212,4589330
1033,4772,4589650,6212,4589650
1033,4772,4590650,6212,4590650
1034,4780,4598650,6212,4598650
1034,4780,4599120,6212,4599120
1034,4780,4599770,6212,4599770
1034,4780,4600090,6212,4600090
1034,4780,4601090,6212,4601090
1034,4780,4602090,6212,4602090
1034,4780,4602410,6212,4602410
1034,4780,4602410,6212,4602410
1034,4780,4603410,6212,4603410
1035,4788,4604410,6212,4604410
1035,4788,4605410,6212,4605410
1035,4788,4606410,6212,4606410
1035,4788,4607220,6212,4607220
1035,4788,4607220,6212,4607220
1035,4788,4608220,6212,4608220
1035,4788,4608540,6212,4608540
1035,4788,4609540,6212,4609540
1036,4796,4610540,6212,4610540
1036,4796,4611010,6212,4611010
1036,4796,4611480,6212,4611480
1036,4796,4612480,6212,4612480
1036,4796,4612950,6212,4612950
1036,4796,4613760,6212,4613760
1036,4796,4614230,6212,4614230
1036,4796,4615230,6212,4615230
1036,4796,4615700,6212,4615700
1037,4804,4616700,6212,4616700
1037,4804,4617510,6212,4617510
1037,4804,4618510,6212,4618510
1037,4804,4619510,6212,4619510
1037,4804,4620510,6212,4620510
1037,4804,4620510,6212,4620510
1037,4804,4620980,6212,4620980
1037,4804,4621980,6212,4621980
1037,4804,4622450,6212,4622450
1037,4804,4623100,6212,4623100
1038,4812,4624100,6212,4624100
1038,4812,4624100,6212,4624100
1038,4812,4625100,6212,4625100
1038,4812,4626100,6212,4626100
1039,4820,4634100,6212,4634100
1039,4820,4634100,6212,4634100
1039,4820,4638100,6212,4638100
1039,4820,4638570,6212,4638570
1039,4820,4639570,6212,4639570
1039,4820,4639570,6212,4639570
1040,4828,4640570,6212,4640570
1040,4828,4641030,6212,4641030
1040,4828,4641190,6212,4641190
1040,4828,4642190,6212,4642190
1040,4828,4643000,6212,4643000
1040,4828,4644000,6212,4644000
1040,4828,4644810,6212,4644810
1040,4828,4644810,6212,4644810
1040,4828,4645810,6212,4645810
1040,4828,4645810,6212,4645810
1040,4828,4646460,6212,4646460
1041,4836,4647460,6212,4647460
1041,4836,4648460,6212,4648460
1041,4836,4649010,6212,4649010
1041,4836,4650010,6212,4650010
1041,4836,4651010,6212,4651010
1041,4836,4651470,6212,4651470
1041,4836,4651470,6212,4651470
1041,4836,4651470,6212,4651470
1041,4836,4651470,6212,4651470
1041,4836,4651470,6212,4651470
1041,4836,4651940,6212,4651940
1042,4844,4655940,6212,4655940
1042,4844,4656940,6212,4656940
1042,4844,4657940,6212,4657940
1042,4844,4658940,6212,4658940
1042,4844,4659940,6212,4659940
1042,4844,4660170,6212,4660170
1042,4844,4661170,6212,4661170
1042,4844,4662170,6212,4662170
1042,4844,4662170,6212,4662170
1042,4844,4662170,6212,4662170
1042,4844,4662400,6212,4662400
1042,4844,4662870,6212,4662870
1043,4852,4663870,6212,4663870
1043,4852,4663870,6212,4663870
1043,4852,4664870,6212,4664870
1043,4852,4665420,6212,4665420
1043,4852,4666230,6212,4666230
1043,4852,4667230,6212,4667230
1043,4852,4668040,6212,4668040
1043,4852,4668040,6212,4668040
1043,4852,4669040,6212,4669040
1043,4852,4669850,6212,4669850
1044,4860,4670850,6212,4670850
1044,4860,4670850,6212,4670850
1044,4860,4670850,6212,4670850
1044,4860,4671850,6212,4671850
1044,4860,4672850,6212,4672850
1044,4860,4673170,6212,4673170
1044,4860,4674170,6212,4674170
1044,4860,4675170,6212,4675170
1045,4868,4683170,6212,4683170
1045,4868,4684170,6212,4684170
1045,4868,4686170,6212,4686170
1046,4876,4686820,6212,4686820
1046,4876,4687290,6212,4687290
1046,4876,4687760,6212,4687760
1046,4876,4687920,6212,4687920
1046,4876,4688920,6212,4688920
1046,4876,4689920,6212,4689920
1046,4876,4690920,6212,4690920
1046,4876,4691920,6212,4691920
1046,4876,4692920,6212,4692920
1046,4876,4693240,6212,4693240
1046,4876,4694240,6212,4694240
1047,4884,4695240,6212,4695240
1047,4884,4696240,6212,4696240
1047,4884,4696710,6212,4696710
1047,4884,4697520,6212,4697520
1047,4884,4697840,6212,4697840
1047,4884,4698840,6212,4698840
1047,4884,4699840,6212,4699840
1047,4884,4700840,6212,4700840
1047,4884,4700840,6212,4700840
1047,4884,4701840,6212,4701840
1047,4884,4701840,6212,4701840
1048,4892,4702650,6212,4702650
1048,4892,4702650,6212,4702650
1049,4900,4710650,6212,4710650
1049,4900,4710650,6212,4710650
1049,4900,4710650,6212,4710650
1049,4900,4711120,6212,4711120
1049,4900,4711930,6212,4711930
1049,4900,4711930,6212,4711930
1049,4900,4712930,6212,4712930
1050,4908,4720930,6212,4720930
1050,4908,4721930,6212,4721930
1050,4908,4722930,6212,4722930
1050,4908,4723930,6212,4723930
1050,4908,4724930,6212,4724930
1050,4908,4725400,6212,4725400
1051,4916,4726400,6212,4726400
1051,4916,4727210,6212,4727210
1051,4916,4727210,6212,4727210
1051,4916,4728210,6212,4728210
1051,4916,4728670,6212,4728670
1051,4916,4728670,6212,4728670
1051,4916,4728900,6212,4728900
1051,4916,4729010,6212,4729010
1051,4916,4730010,6212,4730010
1051,4916,4731010,6212,4731010
1051,4916,4732010,6212,4732010
1051,4916,4733010,6212,4733010
1052,4924,4733820,6212,4733820
1052,4924,4734280,6212,4734280
1052,4924,4734280,6212,4734280
1052,4924,4735090,6212,4735090
1052,4924,4735090,6212,4735090
1052,4924,4736090,6212,4736090
1052,4924,4737090,6212,4737090
1052,4924,4737090,6212,4737090
1052,4924,4737090,6212,4737090
1052,4924,4737410,6212,4737410
1052,4924,4738410,6212,4738410
1052,4924,4738880,6212,4738880
1052,4924,4739880,6212,4739880
1052,4924,4740880,6212,4740880
1053,4932,4741880,6212,4741880
1053,4932,4742880,6212,4742880
1053,4932,4743350,6212,4743350
1053,4932,4744350,6212,4744350
1053,4932,4745160,6212,4745160
1053,4932,4745160,6212,4745160
1053,4932,4746160,6212,4746160
1053,4932,4747160,6212,4747160
1053,4932,4747160,6212,4747160
1053,4932,4747630,6212,4747630
1053,4932,4747630,6212,4747630
1053,4932,4748100,6212,4748100
1054,4940,4749100,6212,4749100
1054,4940,4749570,6212,4749570
1054,4940,4750570,6212,4750570
1054,4940,4750570,6212,4750570
1054,4940,4750570,6212,4750570
1054,4940,4751570,6212,4751570
1054,4940,4752570,6212,4752570
1054,4940,4753380,6212,4753380
1054,4940,4753850,6212,4753850
1054,4940,4754850,6212,4754850
1054,4940,4755330,6212,4755330
1054,4940,4755330,6212,4755330
1054,4940,4755800,6212,4755800
1054,4940,4756800,6212,4756800
1055,4948,4757610,6212,4757610
1056,4956,4765610,6212,4765610
1056,4956,4766610,6212,4766610
1056,4956,4767080,6212,4767080
1056,4956,4767550,6212,4767550
1056,4956,4768550,6212,4768550
1057,4964,4776550,6212,4776550
1057,4964,4777200,6212,4777200
1057,4964,4778200,6212,4778200
1058,4972,4778670,6212,4778670
1058,4972,4779140,6212,4779140
1058,4972,4779790,6212,4779790
1058,4972,4780600,6212,4780600
1058,4972,4781600,6212,4781600
1058,4972,4782410,6212,4782410
1058,4972,4783410,6212,4783410
1058,4972,4784220,6212,4784220
1058,4972,4785220,6212,4785220
1058,4972,4786220,6212,4786220
1058,4972,4787220,6212,4787220
1059,4980,4788030,6212,4788030
1059,4980,4789030,6212,4789030
1059,4980,4790030,6212,4790030
1059,4980,4790840,6212,4790840
1059,4980,4791840,6212,4791840
1059,4980,4792650,6212,4792650
1060,4988,4796650,6212,4796650
1060,4988,4797300,6212,4797300
1060,4988,4798300,6212,4798300
1061,4996,4806300,6212,4806300
1061,4996,4806890,6212,4806890
1061,4996,4807210,6212,4807210
1061,4996,4808020,6212,4808020
1061,4996,4809020,6212,4809020
1062,5004,4810020,6212,4810020
1062,5004,4810480,6212,4810480
1062,5004,4811480,6212,4811480
1062,5004,4812480,6212,4812480
1062,5004,4813480,6212,4813480
1062,5004,4813950,6212,4813950
1062,5004,4814760,6212,4814760
1062,5004,4814990,6212,4814990
1062,5004,4815990,6212,4815990
1062,5004,4816990,6212,4816990
1063,5012,4817800,6212,4817800
1063,5012,4818800,6212,4818800
1063,5012,4819800,6212,4819800
1063,5012,4820120,6212,4820120
1063,5012,4821120,6212,4821120
1063,5012,4822120,6212,4822120
1063,5012,4822440,6212,4822440
1063,5012,4823440,6212,4823440
1063,5012,4824440,6212,4824440
1063,5012,4825440,6212,4825440
1063,5012,4825440,6212,4825440
1064,5020,4826250,6212,4826250
1064,5020,4826720,6212,4826720
1064,5020,4828720,6212,4828720
1064,5020,4829720,6212,4829720
1064,5020,4830720,6212,4830720
1064,5020,4831720,6212,4831720
1064,5020,4832720,6212,4832720
1064,5020,4833190,6212,4833190
1065,5028,4834190,6212,4834190
1066,5036,4842190,6212,4842190
1066,5036,4842190,6212,4842190
1066,5036,4842190,6212,4842190
1066,5036,4842840,6212,4842840
1066,5036,4843160,6212,4843160
1066,5036,4843710,6212,4843710
1066,5036,4844180,6212,4844180
1066,5036,4844650,6212,4844650
1066,5036,4845240,6212,4845240
1066,5036,4846240,6212,4846240
1066,5036,4847240,6212,4847240
1066,5036,4848240,6212,4848240
1067,5044,4849240,6212,4849240
1067,5044,4849240,6212,4849240
1067,5044,4850050,6212,4850050
1067,5044,4851050,6212,4851050
1067,5044,4851050,6212,4851050
1067,5044,4851050,6212,4851050
1067,5044,4851370,6212,4851370
1067,5044,4851370,6212,4851370
1068,5052,4859370,6212,4859370
1068,5052,4860020,6212,4860020
1068,5052,4861020,6212,4861020
1068,5052,4861020,6212,4861020
1068,5052,4861490,6212,4861490
1068,5052,4861950,6212,4861950
1068,5052,4862950,6212,4862950
1068,5052,4863420,6212,4863420
1069,5060,4863890,6212,4863890
1069,5060,4864890,6212,4864890
1069,5060,4865890,6212,4865890
1069,5060,4866890,6212,4866890
1069,5060,4867890,6212,4867890
1069,5060,4868890,6212,4868890
