ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu50-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_540b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
493757.18,22.87,10.6,443631.63,20.54
493758.31,22.87,10.6,443632.78,20.54
493699.31,22.87,10.61,443956.93,20.57
493727.55,22.87,10.61,444079.33,20.57
494183.53,22.91,10.64,443781.04,20.57
494893.89,22.94,10.68,443886.61,20.58
495707.05,22.99,10.72,444975.8,20.63
494689.63,23.03,10.76,444164.4,20.67
494505.89,23.03,10.76,443829.02,20.67
494322.15,23.03,10.76,444267.4,20.7
494322.15,23.03,10.76,444265.19,20.7
493971.91,23.02,10.75,443934.3,20.69
493781.89,23.02,10.76,443566.51,20.68
493151.7,23.0,10.74,442724.73,20.65
493456.25,23.02,10.76,443505.66,20.69
493259.27,23.02,10.76,443182.62,20.69
493256.09,23.03,10.77,442757.26,20.67
493374.69,23.04,10.78,443486.0,20.71
493643.44,23.07,10.8,443533.96,20.73
493643.44,23.07,10.8,443533.96,20.73
492980.26,23.08,10.81,443225.5,20.75
492805.5,23.07,10.81,442991.09,20.74
492786.64,23.08,10.82,442789.55,20.74
492784.4,23.09,10.83,442694.6,20.74
492560.12,23.09,10.83,442771.19,20.76
493157.62,23.13,10.86,442809.17,20.76
493157.62,23.13,10.86,442809.17,20.76
492973.88,23.13,10.86,442347.72,20.75
492976.26,23.13,10.86,442366.31,20.75
492976.26,23.13,10.86,442414.29,20.76
492823.88,23.13,10.87,443078.85,20.8
492615.14,23.12,10.86,442630.26,20.78
492613.94,23.13,10.87,442316.69,20.77
492476.89,23.14,10.87,442942.28,20.81
492279.91,23.14,10.87,442464.63,20.8
492276.73,23.15,10.88,442243.95,20.79
492231.51,23.15,10.89,442714.52,20.82
492500.27,23.18,10.91,442684.52,20.83
492758.13,23.19,10.93,442300.56,20.82
492574.39,23.2,10.93,442863.09,20.86
492415.74,23.2,10.94,442305.94,20.84
492294.72,23.21,10.94,443314.03,20.9
492160.45,23.21,10.95,443098.87,20.9
492422.89,23.23,10.97,442998.22,20.9
492691.65,23.26,10.99,443103.46,20.92
491674.23,23.3,11.03,442292.05,20.96
491674.23,23.3,11.03,442289.56,20.96
491674.23,23.3,11.03,442289.56,20.96
491490.49,23.3,11.03,441960.31,20.95
491331.68,23.29,11.03,441799.94,20.95
490644.57,23.31,11.04,441658.51,20.98
490155.77,23.29,11.03,441281.92,20.97
489964.71,23.29,11.03,440971.27,20.96
490069.18,23.31,11.04,441167.17,20.98
489051.75,23.35,11.08,440355.76,21.02
489320.51,23.37,11.11,440461.0,21.04
489136.77,23.37,11.11,440007.09,21.02
489136.77,23.37,11.11,440007.09,21.02
488984.39,23.38,11.11,439881.18,21.03
488775.65,23.37,11.1,439669.97,21.02
489027.24,23.39,11.12,440219.54,21.05
488906.22,23.39,11.13,439771.02,21.04
488712.73,23.39,11.13,440584.43,21.09
488501.23,23.39,11.13,439911.86,21.07
488355.59,23.4,11.13,439863.15,21.08
489044.66,23.44,11.17,439794.56,21.08
489302.53,23.46,11.19,439478.17,21.07
489302.53,23.46,11.19,439478.17,21.07
488920.92,23.44,11.18,440099.38,21.1
489178.79,23.46,11.2,439796.53,21.09
488161.37,23.5,11.24,438985.12,21.13
487143.95,23.54,11.28,438173.72,21.18
486985.29,23.55,11.28,437768.45,21.17
486848.24,23.55,11.29,438664.02,21.22
486459.28,23.56,11.29,437926.64,21.21
485441.85,23.6,11.33,437115.24,21.25
484424.43,23.64,11.38,436303.83,21.29
484214.29,23.64,11.38,436697.2,21.32
484483.04,23.67,11.4,436696.62,21.33
484336.93,23.67,11.41,436289.98,21.32
484146.92,23.67,11.41,437161.08,21.38
484027.53,23.68,11.41,436839.47,21.37
483865.16,23.68,11.42,436516.7,21.36
482883.97,23.73,11.46,435777.41,21.41
482720.44,23.73,11.47,436178.21,21.44
482946.34,23.75,11.49,435929.51,21.44
483215.1,23.78,11.51,435996.41,21.46
483031.36,23.78,11.52,435485.93,21.44
482300.7,23.76,11.49,434702.93,21.41
482305.77,23.77,11.5,435247.87,21.45
482122.03,23.77,11.5,434688.53,21.43
482010.06,23.78,11.51,434703.88,21.44
481991.21,23.78,11.52,434537.45,21.44
482241.75,23.8,11.54,435219.24,21.48
482241.75,23.8,11.54,435219.24,21.48
482206.29,23.81,11.55,435315.85,21.49
482475.05,23.83,11.57,435247.18,21.5
482475.05,23.83,11.57,435247.18,21.5
482475.05,23.83,11.57,435247.18,21.5
482291.31,23.84,11.57,434871.0,21.49
481909.7,23.82,11.56,434460.25,21.48
482198.93,23.84,11.58,435103.76,21.52
482008.91,23.85,11.58,434679.13,21.5
481871.86,23.85,11.59,434428.14,21.5
481473.14,23.86,11.59,434663.42,21.54
481101.29,23.84,11.58,434350.43,21.53
480725.49,23.83,11.56,434029.36,21.51
480994.25,23.85,11.59,433960.69,21.52
481417.74,23.88,11.61,433631.55,21.51
481234.0,23.88,11.62,434160.68,21.55
481075.35,23.89,11.62,433790.11,21.54
480938.3,23.89,11.63,433538.47,21.54
480741.32,23.89,11.63,434227.71,21.58
480539.58,23.89,11.63,433688.63,21.56
480201.3,23.88,11.62,433370.48,21.55
480201.3,23.88,11.62,433370.48,21.55
480156.08,23.89,11.62,433339.94,21.56
479931.34,23.88,11.62,433214.81,21.56
480736.36,23.93,11.66,433295.61,21.57
480552.62,23.93,11.67,432811.5,21.55
480046.36,23.91,11.65,433415.06,21.59
479726.36,23.9,11.64,433095.06,21.58
479573.98,23.9,11.64,432876.36,21.58
479415.17,23.9,11.63,432717.74,21.57
479356.17,23.91,11.64,432464.0,21.57
479308.32,23.92,11.65,434014.76,21.66
479926.44,23.96,11.7,433703.22,21.65
479800.84,23.96,11.7,433842.22,21.67
480511.2,24.0,11.74,433944.95,21.68
480327.46,24.01,11.74,433436.18,21.66
479310.04,24.05,11.79,432624.78,21.71
479618.72,24.07,11.81,432646.35,21.71
478601.3,24.12,11.85,431834.95,21.76
478448.92,24.12,11.86,432483.64,21.8
478641.86,24.14,11.87,432023.78,21.79
478503.05,24.13,11.87,431888.64,21.78
478366.0,24.14,11.87,431629.41,21.78
478347.14,24.15,11.88,432306.63,21.82
478344.89,24.16,11.89,432266.22,21.83
478120.62,24.16,11.89,432257.76,21.84
478389.38,24.18,11.92,432273.31,21.85
477371.95,24.23,11.97,431461.91,21.9
477188.21,24.23,11.97,431001.51,21.89
477004.48,24.24,11.97,431447.74,21.92
476845.82,24.24,11.98,431198.56,21.92
476464.22,24.23,11.96,431056.17,21.92
476768.77,24.25,11.98,430849.54,21.91
476571.79,24.25,11.99,431536.23,21.96
476568.61,24.26,12.0,431273.82,21.95
475551.19,24.31,12.04,430462.41,22.0
475505.97,24.31,12.05,430358.43,22.01
475509.55,24.32,12.05,430418.43,22.01
474492.12,24.36,12.1,429607.03,22.06
473474.7,24.41,12.15,428795.62,22.11
473932.27,24.44,12.18,428945.73,22.12
473748.53,24.45,12.18,428438.7,22.11
473564.79,24.45,12.19,428798.49,22.14
472547.37,24.5,12.23,427987.09,22.19
472547.37,24.5,12.23,427941.82,22.19
472638.15,24.5,12.24,428174.55,22.2
472479.49,24.51,12.24,427931.83,22.2
472531.25,24.52,12.26,427649.88,22.19
472512.39,24.53,12.27,428098.15,22.23
472857.6,24.55,12.29,427810.18,22.21
472633.32,24.55,12.29,428474.88,22.26
472902.08,24.58,12.32,428445.15,22.27
472574.5,24.57,12.31,428069.2,22.26
472579.39,24.57,12.31,428110.54,22.26
472837.26,24.59,12.32,427727.8,22.24
472653.52,24.59,12.33,428266.42,22.28
472494.87,24.6,12.33,427848.47,22.27
472494.87,24.6,12.33,427848.47,22.27
472345.63,24.59,12.33,428349.92,22.3
472628.9,24.61,12.35,427877.44,22.28
472421.23,24.62,12.35,427562.67,22.28
472671.78,24.64,12.37,428614.9,22.34
472867.82,24.65,12.39,428616.42,22.35
473136.57,24.68,12.41,428586.69,22.36
473136.57,24.68,12.41,428586.69,22.36
472952.84,24.68,12.42,428241.13,22.35
472730.47,24.67,12.41,428356.81,22.36
472356.39,24.66,12.4,427924.24,22.34
472614.25,24.68,12.42,428432.36,22.37
472242.65,24.67,12.4,428039.25,22.36
472083.99,24.67,12.41,427768.19,22.36
472388.55,24.69,12.43,428351.89,22.39
472180.88,24.7,12.43,428044.36,22.39
471999.58,24.7,12.43,427734.83,22.38
471954.36,24.71,12.44,428203.65,22.42
472223.12,24.73,12.47,428270.55,22.43
472039.38,24.74,12.47,427913.16,22.42
471657.77,24.72,12.46,427508.76,22.41
471474.03,24.73,12.46,427828.13,22.44
471315.38,24.73,12.47,427368.0,22.43
471561.28,24.75,12.49,427277.75,22.43
471561.28,24.75,12.49,427277.75,22.43
471268.33,24.74,12.48,427031.09,22.42
471268.33,24.74,12.48,427031.09,22.42
470869.61,24.75,12.48,427337.11,22.46
470834.14,24.75,12.49,427290.59,22.47
471102.9,24.78,12.52,427357.49,22.48
471107.97,24.79,12.53,427079.99,22.48
470924.23,24.8,12.53,426796.25,22.47
469906.81,24.85,12.58,425984.85,22.52
469906.81,24.85,12.58,425984.85,22.52
469906.81,24.85,12.58,425984.85,22.52
469911.88,24.86,12.59,426227.22,22.55
469799.91,24.87,12.6,426273.75,22.56
469592.25,24.87,12.6,425876.19,22.55
469401.19,24.87,12.61,426275.87,22.59
469618.52,24.89,12.62,426380.96,22.6
469887.28,24.92,12.65,426380.38,22.61
469887.28,24.92,12.65,426378.5,22.61
469505.67,24.9,12.64,426104.31,22.6
469337.52,24.9,12.63,425943.65,22.59
469595.39,24.92,12.65,425538.19,22.58
469443.0,24.92,12.66,426098.95,22.62
469071.4,24.91,12.64,425724.01,22.61
468881.39,24.91,12.65,425412.08,22.6
468121.34,24.92,12.66,425202.82,22.64
467828.39,24.91,12.65,424933.54,22.63
468097.15,24.94,12.67,424902.1,22.64
467913.41,24.94,12.68,424488.69,22.63
467913.41,24.94,12.68,424488.69,22.63
467913.41,24.94,12.68,424488.69,22.63
467913.41,24.94,12.68,424488.69,22.63
467949.83,24.95,12.69,425071.88,22.67
467759.82,24.96,12.69,424812.36,22.67
467622.77,24.96,12.7,424461.15,22.66
467951.37,24.99,12.72,425044.21,22.69
467951.37,24.99,12.72,425044.21,22.69
467770.07,24.99,12.72,424780.5,22.69
467680.97,25.0,12.73,424992.14,22.72
466663.55,25.05,12.79,424180.73,22.77
466663.55,25.05,12.79,424180.73,22.77
466932.3,25.08,12.81,424228.7,22.79
467190.17,25.1,12.83,423845.04,22.77
467006.43,25.1,12.84,423707.17,22.78
466624.82,25.09,12.82,424165.5,22.81
466367.45,25.13,12.86,423815.72,22.84
466275.69,25.14,12.87,423784.56,22.85
466892.88,25.18,12.92,425030.11,22.93
466967.28,25.19,12.93,424723.04,22.91
466808.63,25.2,12.93,424694.11,22.92
466671.58,25.2,12.94,424187.02,22.91
466272.86,25.21,12.94,424241.59,22.94
466541.61,25.24,12.97,424346.82,22.96
466357.87,25.24,12.98,424004.61,22.95
466174.13,25.24,12.98,423735.64,22.95
465949.86,25.25,12.98,423480.92,22.95
465949.86,25.25,12.98,423480.92,22.95
465791.21,25.25,12.99,424052.6,22.99
465791.21,25.25,12.99,424052.6,22.99
465670.18,25.26,12.99,423679.39,22.98
465535.92,25.27,13.0,424217.11,23.02
465046.04,25.25,12.98,423716.68,23.01
465391.94,25.27,13.01,423494.97,23.0
465221.28,25.28,13.01,423355.04,23.0
465931.64,25.32,13.06,423460.61,23.01
465931.64,25.32,13.06,423460.61,23.01
465747.9,25.33,13.06,422942.56,23.0
465060.8,25.34,13.08,423197.55,23.06
464869.74,25.35,13.08,422770.13,23.05
464834.27,25.36,13.09,423055.24,23.08
465103.03,25.39,13.12,422950.11,23.08
464919.29,25.39,13.12,422648.94,23.08
464924.36,25.4,13.14,422560.9,23.09
464924.36,25.4,13.14,422560.9,23.09
463906.94,25.46,13.19,421749.5,23.14
463748.28,25.46,13.2,421839.15,23.16
463366.68,25.45,13.18,421575.26,23.15
463497.69,25.45,13.19,423673.92,23.27
462497.69,25.41,13.15,422673.92,23.22
462552.58,25.43,13.16,422097.82,23.2
463228.89,25.48,13.21,421935.75,23.21
462802.92,25.47,13.2,421580.32,23.2
463071.68,25.5,13.23,421685.55,23.22
463424.2,25.52,13.25,421177.01,23.19
463240.46,25.52,13.26,421721.62,23.24
462425.36,25.49,13.23,420879.84,23.2
462129.14,25.48,13.22,420313.24,23.18
461939.13,25.49,13.22,420997.85,23.23
461990.89,25.5,13.24,420621.43,23.22
461793.91,25.5,13.24,420224.84,23.21
461793.91,25.5,13.24,420224.84,23.21
461790.73,25.51,13.25,420791.63,23.25
461556.7,25.52,13.25,420513.44,23.25
460539.28,25.57,13.31,419702.04,23.31
460219.28,25.56,13.29,419382.04,23.29
460219.28,25.56,13.29,419377.38,23.29
460060.47,25.55,13.29,419218.98,23.28
460518.04,25.59,13.33,419369.09,23.3
460334.3,25.59,13.33,418857.88,23.29
460150.56,25.6,13.33,419021.25,23.31
459991.91,25.6,13.34,418719.6,23.31
459854.86,25.61,13.35,418689.1,23.32
459836.0,25.62,13.36,419072.94,23.35
460086.55,25.64,13.38,419055.55,23.35
460087.74,25.64,13.38,419056.74,23.35
459863.46,25.64,13.38,419233.98,23.38
460132.22,25.67,13.41,419339.21,23.4
460132.22,25.67,13.41,419328.55,23.4
460132.22,25.67,13.41,419328.55,23.4
460132.22,25.67,13.41,419328.55,23.4
459948.48,25.68,13.41,418999.3,23.39
459764.74,25.68,13.42,418717.37,23.39
459769.81,25.69,13.43,419121.83,23.42
459769.81,25.69,13.43,419121.83,23.42
459657.85,25.7,13.44,418852.62,23.42
459450.18,25.7,13.44,418598.1,23.42
459078.58,25.69,13.42,418180.02,23.4
460124.57,25.75,13.48,419986.63,23.5
460014.57,25.74,13.48,419876.63,23.5
460283.33,25.77,13.51,419807.96,23.51
460099.59,25.78,13.51,419431.77,23.5
460101.97,25.78,13.51,419474.63,23.5
460103.16,25.78,13.51,419487.98,23.5
459950.78,25.78,13.52,419562.12,23.52
460270.65,25.8,13.54,419539.33,23.52
460513.91,25.82,13.56,419969.47,23.55
460363.26,25.82,13.55,419597.33,23.53
460762.47,25.85,13.58,419436.16,23.53
460743.61,25.86,13.59,420032.27,23.57
460562.31,25.86,13.6,419625.71,23.56
460279.85,25.9,13.64,419242.1,23.59
460095.18,25.91,13.64,419816.7,23.64
460095.18,25.91,13.64,419816.7,23.64
459983.22,25.92,13.65,419643.96,23.64
459775.55,25.92,13.65,419765.3,23.66
459584.5,25.92,13.66,419528.2,23.66
459584.5,25.92,13.66,419528.2,23.66
459549.03,25.93,13.67,419577.17,23.68
459549.03,25.93,13.67,419577.17,23.68
459817.79,25.96,13.7,419682.41,23.7
459634.05,25.97,13.7,419340.19,23.69
459291.66,25.98,13.71,419311.0,23.72
459690.87,26.0,13.74,419082.81,23.71
459363.29,25.99,13.73,419644.5,23.75
459166.31,26.0,13.73,419186.85,23.73
458964.57,26.0,13.73,418929.49,23.73
458740.29,26.0,13.74,418973.85,23.75
459009.05,26.03,13.77,419040.76,23.76
458825.31,26.04,13.77,418683.37,23.76
458641.57,26.04,13.78,418467.91,23.76
458482.92,26.05,13.78,418657.33,23.78
458345.87,26.05,13.79,418773.28,23.8
458327.01,26.06,13.8,418377.23,23.79
458135.95,26.07,13.8,418596.31,23.82
458353.28,26.09,13.82,418736.86,23.83
458622.04,26.12,13.85,418707.13,23.84
457958.86,26.14,13.87,418516.19,23.89
457940.0,26.15,13.89,418269.25,23.88
457748.95,26.15,13.89,418046.39,23.89
457524.67,26.16,13.89,418112.95,23.9
457793.43,26.19,13.92,418218.18,23.92
457798.5,26.2,13.93,417946.94,23.92
457798.5,26.2,13.93,417946.94,23.92
457430.4,26.19,13.92,417527.46,23.9
457435.47,26.2,13.93,417210.75,23.89
457251.73,26.2,13.94,417441.51,23.92
457139.76,26.21,13.95,417407.65,23.93
456932.1,26.21,13.95,417151.46,23.93
456516.77,26.22,13.96,417260.98,23.97
456785.52,26.25,13.99,417308.95,23.98
456601.78,26.26,13.99,416906.94,23.97
456418.04,26.26,13.99,416755.03,23.98
456234.3,26.26,14.0,417092.95,24.01
456122.34,26.27,14.01,416704.63,24.0
455914.68,26.28,14.01,416843.73,24.02
456165.22,26.3,14.03,416840.02,24.03
455783.62,26.28,14.02,416593.0,24.02
455559.34,26.28,14.02,416509.57,24.03
455828.1,26.32,14.05,416614.81,24.05
455180.95,26.34,14.07,416070.3,24.08
454799.34,26.32,14.06,415744.32,24.06
455068.1,26.35,14.09,415743.74,24.08
454050.68,26.42,14.15,414932.33,24.14
453866.94,26.42,14.16,414584.24,24.14
453714.56,26.43,14.16,415266.55,24.19
453709.87,26.44,14.18,415388.87,24.21
453716.8,26.45,14.19,415618.1,24.23
452699.38,26.52,14.25,414806.69,24.3
452699.38,26.52,14.25,414806.69,24.3
452699.38,26.52,14.25,414803.15,24.3
453045.62,26.54,14.28,414407.87,24.28
452028.2,26.61,14.34,413596.47,24.35
451953.36,26.62,14.35,413402.74,24.35
451507.1,26.6,14.34,413713.5,24.37
451370.05,26.61,14.34,413222.92,24.36
451192.59,26.61,14.35,412932.62,24.36
451389.8,26.64,14.38,413487.89,24.4
451658.56,26.67,14.41,413593.12,24.42
451204.62,26.66,14.39,413036.46,24.4
451020.88,26.66,14.4,412535.94,24.39
450837.14,26.67,14.4,412721.87,24.41
450653.4,26.67,14.41,412437.84,24.41
450541.44,26.68,14.42,412440.73,24.43
450941.01,26.71,14.44,412949.14,24.46
450636.83,26.7,14.43,412725.43,24.45
450525.21,26.71,14.44,412445.35,24.45
450982.78,26.75,14.48,412595.46,24.47
450799.04,26.75,14.49,412088.43,24.46
450615.3,26.76,14.49,411951.01,24.46
450431.56,26.76,14.5,412309.33,24.5
450431.56,26.76,14.5,412309.33,24.5
450761.2,26.79,14.53,412035.3,24.49
450742.35,26.8,14.54,411881.34,24.49
450551.29,26.81,14.54,412523.25,24.54
450327.02,26.81,14.54,412353.68,24.55
450924.51,26.86,14.59,412391.66,24.56
450924.51,26.86,14.59,412375.38,24.56
450542.91,26.84,14.58,412094.53,24.55
450359.17,26.84,14.58,411707.41,24.54
450175.43,26.85,14.59,412167.07,24.58
450176.62,26.85,14.59,412187.44,24.58
450017.97,26.86,14.59,411867.26,24.58
449880.92,26.86,14.6,411550.33,24.58
449880.92,26.86,14.6,411546.42,24.58
449872.74,26.88,14.61,412228.62,24.63
448855.32,26.95,14.68,411417.21,24.7
448692.95,26.95,14.69,411178.78,24.7
448692.95,26.95,14.69,411178.78,24.7
448618.11,26.96,14.7,411089.15,24.7
449075.68,27.0,14.74,411239.26,24.73
448891.94,27.01,14.74,410728.05,24.71
448708.2,27.01,14.75,411154.26,24.75
448412.5,27.03,14.76,410855.37,24.76
448646.44,27.05,14.78,410675.7,24.76
448455.38,27.05,14.79,410969.02,24.79
448246.64,27.04,14.78,410829.06,24.79
447229.22,27.11,14.85,410017.65,24.86
447004.95,27.12,14.85,409862.24,24.86
447004.95,27.12,14.85,409862.24,24.86
447273.7,27.15,14.88,409967.47,24.88
447089.96,27.15,14.89,409455.94,24.87
447092.35,27.15,14.89,409457.05,24.87
446939.97,27.16,14.9,409986.82,24.92
446749.95,27.17,14.9,409732.38,24.92
447247.51,27.2,14.93,410799.02,24.98
446865.91,27.18,14.92,410511.56,24.97
448958.3,27.32,15.05,412114.48,25.08
449415.87,27.36,15.1,412264.6,25.1
449415.87,27.36,15.1,412264.6,25.1
449415.87,27.36,15.1,412264.6,25.1
450328.1,27.42,15.16,412373.35,25.11
450144.36,27.43,15.16,412057.22,25.1
449960.62,27.43,15.17,412040.82,25.12
449801.97,27.44,15.17,411847.89,25.12
449932.98,27.45,15.18,413944.34,25.25
450182.01,27.47,15.21,412716.02,25.18
450182.01,27.47,15.21,412716.02,25.18
450861.75,27.53,15.26,413285.01,25.23
451130.51,27.56,15.3,413300.55,25.25
450113.08,27.64,15.37,412489.15,25.33
450113.08,27.64,15.37,412489.15,25.33
450465.61,27.66,15.4,412070.29,25.3
449448.18,27.74,15.47,411258.89,25.38
449264.44,27.74,15.48,411738.59,25.42
449105.79,27.75,15.48,411483.53,25.42
448968.74,27.76,15.49,411195.89,25.42
448791.27,27.76,15.5,412159.58,25.5
448438.7,27.78,15.51,411504.35,25.49
447845.16,27.76,15.49,411072.95,25.48
447030.06,27.72,15.46,410231.18,25.44
447030.06,27.72,15.46,410231.18,25.44
446846.32,27.73,15.46,409805.62,25.43
446851.39,27.74,15.48,410328.88,25.48
446851.39,27.74,15.48,410328.88,25.48
446851.39,27.74,15.48,410328.88,25.48
446667.65,27.75,15.49,409909.81,25.47
446744.5,27.77,15.5,409735.96,25.47
446725.64,27.78,15.52,410249.65,25.51
446534.58,27.79,15.52,409980.86,25.51
446229.46,27.78,15.51,410345.08,25.54
446455.13,27.8,15.53,410680.11,25.57
446075.19,27.78,15.52,410255.2,25.55
446343.95,27.82,15.55,410321.07,25.57
446343.95,27.82,15.55,410290.33,25.57
446349.01,27.83,15.57,410378.87,25.59
445692.1,27.86,15.59,409733.9,25.61
445699.03,27.87,15.61,409652.63,25.62
445435.38,27.87,15.61,409790.57,25.64
446145.75,27.93,15.66,409893.29,25.66
446150.81,27.94,15.68,409591.56,25.65
445967.07,27.95,15.68,409328.61,25.65
445808.39,27.94,15.68,409173.25,25.64
444790.97,28.02,15.75,408361.84,25.72
444495.27,28.03,15.77,408582.45,25.77
443477.85,28.11,15.85,407771.05,25.85
443270.18,28.12,15.85,407437.27,25.84
443079.12,28.12,15.86,407896.1,25.89
442854.85,28.13,15.86,407712.6,25.89
442621.93,28.12,15.85,407598.47,25.89
442621.93,28.12,15.85,407598.47,25.89
442890.68,28.15,15.89,407614.02,25.91
442706.94,28.16,15.89,407261.1,25.9
442712.01,28.17,15.91,407104.13,25.91
442553.36,28.18,15.92,407555.17,25.95
442416.31,28.19,15.92,407361.2,25.96
442208.64,28.19,15.93,406990.31,25.95
442056.96,28.2,15.94,407327.78,25.99
442292.78,28.23,15.96,407465.59,26.0
442750.35,28.27,16.01,407615.7,26.03
442566.61,28.28,16.01,407190.29,26.02
442571.68,28.29,16.03,406982.86,26.02
442387.94,28.3,16.03,406968.5,26.03
441652.98,28.32,16.06,407029.83,26.1
440635.56,28.4,16.14,406218.42,26.19
439618.13,28.49,16.22,405407.02,26.27
439619.33,28.49,16.22,405415.9,26.27
439888.08,28.52,16.26,405310.77,26.28
439704.34,28.53,16.26,404971.05,26.27
439520.6,28.53,16.27,405362.33,26.32
439520.6,28.53,16.27,405362.33,26.32
439803.56,28.56,16.3,404961.41,26.3
439666.51,28.57,16.31,404951.37,26.32
439666.51,28.57,16.31,405053.55,26.32
439458.84,28.58,16.31,405572.05,26.37
439277.54,28.58,16.32,405360.08,26.38
439067.39,28.59,16.32,405160.78,26.38
439336.15,28.62,16.36,405160.2,26.4
439152.41,28.63,16.37,404715.93,26.39
439188.84,28.65,16.38,405299.12,26.44
438759.62,28.63,16.36,404845.56,26.42
438354.13,28.61,16.35,404451.46,26.4
438027.07,28.63,16.36,403998.24,26.4
438028.26,28.63,16.36,403999.84,26.4
438009.4,28.64,16.38,403705.66,26.4
437818.35,28.65,16.38,404115.27,26.44
437594.07,28.65,16.39,403872.77,26.44
437594.07,28.65,16.39,403872.77,26.44
436612.89,28.74,16.47,403133.48,26.53
435631.7,28.83,16.56,402394.2,26.63
435900.46,28.86,16.6,402409.75,26.64
435900.46,28.86,16.6,402409.75,26.64
435900.46,28.86,16.6,402409.75,26.64
434883.04,28.95,16.68,401598.34,26.73
434699.3,28.96,16.69,401207.5,26.72
434701.68,28.96,16.69,401208.61,26.72
434517.94,28.96,16.7,401590.56,26.77
434359.29,28.97,16.71,401302.53,26.77
434411.05,28.99,16.73,401074.39,26.77
434392.19,29.0,16.74,401418.57,26.8
434201.13,29.01,16.75,401266.0,26.81
433183.71,29.1,16.83,400454.6,26.9
432959.44,29.1,16.84,400304.91,26.91
433228.2,29.14,16.88,400302.84,26.93
433044.46,29.15,16.88,399872.69,26.92
433322.64,29.18,16.91,400459.88,26.96
433352.79,29.19,16.93,400203.23,26.96
433215.74,29.2,16.94,399864.96,26.96
433008.08,29.21,16.94,400443.95,27.01
432666.35,29.2,16.93,400372.73,27.02
433333.82,29.25,16.99,400625.11,27.04
433602.57,29.29,17.02,400593.66,27.06
433235.1,29.3,17.04,400119.16,27.06
433235.1,29.3,17.04,400110.58,27.06
432810.38,29.29,17.03,399961.58,27.07
432815.45,29.31,17.04,400347.94,27.11
432703.49,29.32,17.05,400089.48,27.11
432495.82,29.32,17.06,399842.31,27.11
432633.5,29.35,17.08,400380.32,27.16
432409.23,29.35,17.09,400162.71,27.16
432677.99,29.39,17.12,400267.94,27.19
432310.51,29.4,17.14,399994.71,27.21
432310.51,29.4,17.14,399994.71,27.21
432098.39,29.39,17.13,399760.95,27.19
431080.97,29.49,17.22,398949.54,27.29
431225.97,29.51,17.24,398613.79,27.28
430208.55,29.6,17.34,397802.38,27.37
430538.19,29.63,17.37,398300.22,27.41
430540.57,29.63,17.37,398304.58,27.42
430342.3,29.62,17.36,398116.05,27.41
430145.21,29.62,17.35,397901.97,27.4
429937.55,29.62,17.36,397592.41,27.39
429746.49,29.63,17.36,397317.81,27.39
429711.02,29.64,17.38,398060.72,27.46
429796.04,29.69,17.43,397858.48,27.48
429612.3,29.7,17.43,397561.34,27.48
429428.56,29.71,17.44,397604.8,27.5
429505.41,29.73,17.46,397682.24,27.53
429297.74,29.73,17.47,397725.65,27.55
429106.69,29.74,17.48,397396.64,27.54
428882.41,29.75,17.48,397436.64,27.57
428583.67,29.73,17.47,397148.67,27.55
428852.43,29.77,17.51,397215.57,27.58
428668.69,29.78,17.51,396811.3,27.57
428484.95,29.79,17.52,396642.72,27.57
428189.25,29.81,17.54,396807.16,27.62
428458.0,29.85,17.58,396806.58,27.64
428261.02,29.86,17.59,396598.64,27.65
428261.02,29.86,17.59,396598.64,27.65
428261.02,29.86,17.59,396598.64,27.65
427243.6,29.95,17.69,395787.24,27.75
426862.0,29.93,17.67,395356.57,27.72
425880.81,30.03,17.77,394617.29,27.83
425688.83,30.04,17.78,394533.75,27.84
425505.09,30.05,17.78,394089.47,27.83
425352.7,30.06,17.8,394614.13,27.89
425162.69,30.07,17.8,394301.87,27.89
424963.95,30.06,17.79,394146.93,27.88
424826.9,30.07,17.81,393841.02,27.88
424826.9,30.07,17.81,393840.0,27.88
424437.94,30.09,17.82,393874.49,27.92
424203.91,30.09,17.83,393566.96,27.92
424661.47,30.14,17.88,393717.07,27.94
424661.47,30.14,17.88,393717.07,27.94
424477.73,30.15,17.88,393149.78,27.92
424482.8,30.17,17.9,393084.23,27.93
424487.87,30.18,17.92,393534.22,27.98
423752.91,30.22,17.95,393252.07,28.04
423837.93,30.27,18.0,393359.35,28.09
423654.19,30.28,18.01,393133.94,28.09
423824.28,30.3,18.04,392780.66,28.08
423665.47,30.29,18.03,392625.93,28.07
423528.42,30.31,18.04,393045.22,28.12
423762.36,30.33,18.07,392672.14,28.11
