ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_23e2-policy_GpuPacking1000desharemd3402-de_share-gs_best-scmd_3402-bellman_ratio
626369.1,40.86,27.26,479694.51,31.29
626233.12,40.87,27.28,480208.08,31.34
626097.15,40.89,27.29,479979.86,31.35
626393.17,40.92,27.33,480324.99,31.38
626393.17,40.92,27.33,480324.99,31.38
626024.41,40.91,27.31,480089.0,31.37
625888.44,40.93,27.33,480088.55,31.4
625752.46,40.95,27.35,480088.55,31.42
625942.91,40.98,27.38,480128.69,31.43
625995.61,41.0,27.41,480094.88,31.45
625995.61,41.0,27.41,480109.45,31.45
625995.61,41.0,27.41,480109.45,31.45
625859.63,41.02,27.42,480103.11,31.47
625723.66,41.04,27.44,480562.28,31.52
625587.68,41.06,27.46,480485.01,31.53
625587.68,41.06,27.46,480429.59,31.53
624499.86,41.2,27.6,480429.59,31.7
624363.88,41.22,27.62,480562.28,31.73
624227.91,41.24,27.64,480475.59,31.74
624231.87,41.24,27.64,480542.11,31.75
624231.87,41.24,27.64,480542.11,31.75
624231.87,41.24,27.64,480542.11,31.75
624095.89,41.26,27.66,480531.01,31.77
623959.92,41.28,27.68,481321.91,31.84
623959.92,41.28,27.68,481321.91,31.84
624255.94,41.31,27.71,481081.79,31.83
623959.51,41.3,27.7,480976.82,31.83
623855.98,41.32,27.72,480841.71,31.85
624641.92,41.4,27.8,482582.81,31.98
624365.83,41.4,27.8,481918.29,31.96
624661.85,41.43,27.84,481917.85,31.97
623574.03,41.58,27.98,481917.4,32.14
623438.05,41.6,28.0,481917.4,32.16
623438.05,41.6,28.0,481917.4,32.16
623302.07,41.62,28.02,481917.4,32.18
622930.08,41.61,28.01,482174.51,32.21
622794.1,41.63,28.03,482323.72,32.24
622321.87,41.62,28.02,481739.23,32.22
622185.89,41.64,28.04,481451.89,32.22
622071.55,41.66,28.06,481940.76,32.27
622475.36,41.71,28.11,482105.85,32.3
622339.38,41.73,28.13,482105.4,32.33
622339.38,41.73,28.13,482105.4,32.33
622203.41,41.75,28.15,482105.4,32.35
622067.43,41.77,28.17,482366.79,32.39
621931.45,41.79,28.19,482547.02,32.42
622059.32,41.82,28.23,482564.32,32.44
622059.32,41.82,28.23,482564.32,32.44
621551.92,41.81,28.21,482041.38,32.43
621839.1,41.85,28.26,483139.31,32.52
621703.13,41.87,28.28,483138.86,32.54
621567.15,41.89,28.29,483138.86,32.56
621863.17,41.93,28.33,483176.41,32.58
622094.21,41.97,28.37,482809.54,32.57
621722.21,41.96,28.36,482772.0,32.58
621586.23,41.98,28.38,482772.0,32.6
621379.8,41.97,28.37,482464.57,32.59
621243.83,41.99,28.39,482981.58,32.64
621455.91,42.02,28.42,483092.92,32.67
622185.89,42.1,28.5,483874.57,32.74
622238.6,42.13,28.53,483874.52,32.76
622102.62,42.14,28.55,483874.12,32.78
622398.64,42.18,28.58,483875.94,32.79
622262.66,42.2,28.6,483916.74,32.82
622126.69,42.22,28.62,483881.0,32.84
621830.26,42.21,28.61,483671.81,32.83
621694.28,42.23,28.63,483664.92,32.85
621322.28,42.21,28.62,484100.33,32.89
621618.3,42.25,28.65,484122.46,32.9
621482.32,42.27,28.67,484223.76,32.93
621346.35,42.29,28.69,484223.31,32.95
621210.37,42.31,28.71,484223.31,32.98
621074.39,42.33,28.73,484223.31,33.0
620938.41,42.34,28.75,484252.78,33.02
620938.41,42.34,28.75,484252.78,33.02
620802.44,42.36,28.77,484262.95,33.05
620666.46,42.38,28.79,484309.72,33.07
620666.46,42.38,28.79,484309.72,33.07
620630.41,42.41,28.81,484388.26,33.1
620258.41,42.4,28.8,484138.26,33.09
620122.43,42.42,28.82,484137.81,33.12
619886.53,42.43,28.83,483972.86,33.13
619939.23,42.46,28.86,483972.86,33.15
620235.25,42.49,28.89,483972.86,33.16
620099.28,42.51,28.91,484034.67,33.18
620099.28,42.51,28.91,484034.67,33.18
619799.6,42.5,28.9,483730.17,33.17
619503.17,42.49,28.89,483412.37,33.16
619367.19,42.51,28.91,483488.96,33.18
619419.9,42.54,28.94,483350.56,33.19
619327.57,42.56,28.96,484377.74,33.29
619127.73,42.55,28.96,484254.75,33.28
618991.76,42.57,28.98,484254.3,33.31
619014.94,42.59,28.99,484240.77,33.32
618878.97,42.61,29.01,484240.77,33.34
618304.15,42.6,29.0,483664.06,33.32
618145.47,42.59,28.99,483505.17,33.31
618009.5,42.61,29.01,483591.98,33.34
617873.52,42.63,29.03,483521.31,33.36
617737.54,42.65,29.05,483505.17,33.38
617601.56,42.67,29.07,483656.83,33.42
617465.59,42.69,29.09,483609.61,33.44
617329.61,42.71,29.11,483505.17,33.45
617382.31,42.74,29.14,483505.13,33.47
617092.3,42.73,29.13,483213.76,33.46
617388.32,42.76,29.17,483213.35,33.47
617252.34,42.78,29.19,483213.35,33.49
617116.36,42.8,29.21,483251.48,33.52
616980.39,42.82,29.23,483463.61,33.56
616844.41,42.84,29.25,483213.35,33.56
616844.41,42.84,29.25,483266.54,33.57
616703.95,42.84,29.24,483873.29,33.61
616578.79,42.86,29.27,483862.66,33.64
616441.78,42.88,29.29,483756.54,33.65
616305.8,42.9,29.31,483756.09,33.68
616169.82,42.92,29.33,483756.09,33.7
616554.48,42.96,29.36,483789.01,33.71
616123.85,42.95,29.35,483763.19,33.72
616419.87,42.98,29.39,483756.09,33.73
616283.89,43.0,29.41,484033.03,33.78
616147.91,43.02,29.43,483879.07,33.79
615797.55,43.01,29.42,483859.63,33.8
615683.59,43.04,29.44,484194.08,33.84
616024.6,43.07,29.47,484371.8,33.86
616024.6,43.07,29.47,484371.8,33.86
615888.62,43.09,29.49,484371.35,33.89
615752.64,43.11,29.51,484371.35,33.91
615616.67,43.13,29.53,484385.8,33.94
615480.69,43.15,29.55,484374.91,33.96
615168.59,43.14,29.55,484118.08,33.95
615449.7,43.18,29.58,484115.52,33.97
615313.72,43.2,29.6,484498.8,34.02
615366.42,43.23,29.63,484637.25,34.05
615556.88,43.26,29.66,484934.47,34.08
615420.9,43.28,29.69,484934.02,34.11
615206.29,43.28,29.68,484716.41,34.1
615206.29,43.28,29.68,484699.27,34.09
615206.29,43.28,29.68,484699.27,34.09
615206.29,43.28,29.68,484699.27,34.09
615070.31,43.3,29.7,484699.27,34.12
615070.31,43.3,29.7,484677.12,34.12
615071.63,43.3,29.7,484697.66,34.12
614935.66,43.32,29.72,484699.06,34.14
614799.68,43.34,29.74,484697.66,34.17
614255.77,43.42,29.82,484697.66,34.26
614119.79,43.44,29.85,484697.21,34.29
614415.81,43.48,29.88,484697.21,34.3
614468.51,43.51,29.91,484697.21,34.32
614332.54,43.53,29.93,484890.96,34.36
614196.56,43.55,29.95,484917.52,34.38
614082.21,43.57,29.97,484828.2,34.4
614415.03,43.63,30.03,486096.9,34.52
614279.05,43.65,30.05,486096.45,34.54
614279.05,43.65,30.05,486096.45,34.54
614279.05,43.65,30.05,486120.95,34.54
613708.61,43.64,30.04,485384.15,34.51
613572.63,43.66,30.06,485384.15,34.54
613625.34,43.69,30.09,485384.15,34.56
613625.34,43.69,30.09,485384.15,34.56
613489.36,43.71,30.11,485404.84,34.58
613353.38,43.73,30.13,485392.93,34.61
613406.08,43.76,30.16,485384.15,34.63
613410.05,43.76,30.16,485456.71,34.63
613274.07,43.78,30.19,485893.81,34.69
613326.77,43.81,30.21,486007.41,34.72
613030.34,43.8,30.2,485830.9,34.71
612894.36,43.82,30.22,485830.45,34.74
612758.39,43.84,30.25,485867.31,34.76
612811.09,43.87,30.28,485843.7,34.78
613107.11,43.91,30.31,485874.22,34.8
612971.13,43.93,30.33,485830.56,34.82
613215.17,43.97,30.37,485830.83,34.83
612843.17,43.96,30.36,486245.49,34.88
612895.87,43.98,30.39,485831.83,34.87
612759.89,44.01,30.41,486534.44,34.94
613055.91,44.04,30.44,486533.99,34.95
612919.94,44.06,30.47,486533.99,34.98
612783.96,44.09,30.49,486610.44,35.01
612625.28,44.08,30.48,486452.25,35.0
612489.3,44.1,30.5,486402.51,35.02
612542.0,44.13,30.53,486376.37,35.04
612406.03,44.15,30.56,486794.38,35.1
612406.03,44.15,30.56,486782.24,35.1
612458.73,44.18,30.59,486906.3,35.13
612086.73,44.17,30.57,486420.21,35.1
611799.64,44.16,30.56,486099.5,35.09
611852.34,44.19,30.59,486669.29,35.15
611651.08,44.18,30.59,486581.22,35.15
611515.1,44.21,30.61,486580.78,35.17
611379.13,44.23,30.63,486580.77,35.2
611763.79,44.27,30.67,486591.07,35.21
611816.49,44.3,30.7,486587.86,35.23
611680.51,44.32,30.72,486580.77,35.25
611733.21,44.35,30.75,487008.48,35.31
611597.24,44.37,30.77,486908.33,35.32
611597.24,44.37,30.77,486908.33,35.32
611117.41,44.36,30.76,487196.82,35.36
610930.77,44.35,30.75,487023.93,35.35
610783.98,44.37,30.77,486815.03,35.37
610648.0,44.39,30.8,486815.17,35.39
610512.03,44.42,30.82,486814.58,35.42
610512.03,44.42,30.82,486814.58,35.42
610564.73,44.45,30.85,486838.99,35.44
610428.75,44.47,30.87,486832.84,35.46
610428.75,44.47,30.87,486832.84,35.46
610292.77,44.49,30.89,486822.32,35.49
610156.8,44.51,30.92,487274.88,35.55
610209.5,44.54,30.95,487267.5,35.57
609992.24,44.53,30.94,487050.43,35.56
610236.28,44.57,30.97,487251.81,35.59
610100.3,44.59,31.0,487251.36,35.61
609964.33,44.62,31.02,487251.36,35.64
609828.35,44.64,31.04,487251.36,35.67
609692.37,44.66,31.06,487470.43,35.71
609372.36,44.65,31.05,487254.4,35.7
609562.81,44.69,31.09,487193.29,35.72
609448.47,44.71,31.11,487219.47,35.74
609855.52,44.77,31.18,488163.45,35.84
609856.84,44.77,31.18,488165.19,35.84
609369.77,44.76,31.17,487577.07,35.82
609371.09,44.76,31.17,487591.87,35.82
609423.79,44.79,31.2,487591.83,35.84
609287.81,44.82,31.22,487591.42,35.87
609340.52,44.85,31.25,487591.42,35.89
609204.54,44.87,31.27,487649.28,35.92
609068.56,44.89,31.3,487629.0,35.94
608932.58,44.92,31.32,487617.79,35.97
608796.61,44.94,31.34,488109.08,36.03
609181.27,44.98,31.38,488339.53,36.06
609045.29,45.0,31.4,488339.08,36.08
608909.31,45.03,31.43,488339.08,36.11
608773.34,45.05,31.45,488364.04,36.14
608637.36,45.07,31.47,488360.01,36.17
608533.81,45.07,31.47,488413.6,36.18
608430.28,45.1,31.5,489544.68,36.29
609189.74,45.19,31.59,489820.47,36.33
609189.74,45.19,31.59,489820.47,36.33
608902.66,45.18,31.58,489489.03,36.32
608784.02,45.19,31.59,489249.36,36.32
608974.48,45.22,31.63,489248.91,36.33
608838.5,45.25,31.65,489248.91,36.36
608167.29,45.23,31.63,488470.79,36.33
608167.29,45.23,31.63,488470.79,36.33
608031.31,45.25,31.66,488486.95,36.36
607895.33,45.28,31.68,488476.98,36.38
607579.51,45.27,31.67,488163.18,36.37
607283.08,45.26,31.66,488156.99,36.38
607147.1,45.28,31.68,488156.99,36.41
607451.27,45.32,31.72,488543.85,36.45
607315.29,45.34,31.74,488457.35,36.47
607179.32,45.37,31.77,488646.19,36.51
607043.34,45.39,31.79,488645.88,36.54
607096.04,45.42,31.82,488645.88,36.56
606960.06,45.44,31.85,488645.88,36.59
606824.09,45.47,31.87,488700.31,36.62
606876.79,45.5,31.9,488652.74,36.64
606740.81,45.52,31.93,488648.04,36.66
606604.83,45.55,31.95,489148.6,36.73
606468.86,45.57,31.97,489002.27,36.74
606521.56,45.6,32.01,489002.23,36.77
606574.26,45.64,32.04,489001.82,36.79
606438.28,45.66,32.06,489001.82,36.82
606440.92,45.66,32.06,489002.94,36.82
606302.03,45.66,32.06,488814.78,36.81
606598.05,45.7,32.1,488834.4,36.82
606462.08,45.72,32.12,488824.93,36.85
606462.08,45.72,32.12,488824.93,36.85
606326.1,45.74,32.15,488814.78,36.88
606190.12,45.77,32.17,489548.02,36.96
606054.14,45.79,32.19,489515.34,36.99
605918.17,45.82,32.22,489514.89,37.01
606199.28,45.86,32.26,489514.89,37.03
605912.19,45.85,32.25,489526.73,37.04
605964.89,45.88,32.28,489522.83,37.06
605854.89,45.87,32.28,489412.83,37.06
606045.34,45.91,32.31,489404.89,37.08
605909.37,45.94,32.34,489770.26,37.13
605795.02,45.96,32.36,489977.83,37.17
605648.23,45.99,32.39,489485.32,37.17
605690.11,46.02,32.42,490239.07,37.25
605417.0,46.01,32.41,490075.23,37.24
605713.02,46.05,32.45,490074.78,37.26
605341.02,46.04,32.44,490074.78,37.27
605205.05,46.06,32.46,490215.75,37.31
605069.07,46.09,32.49,490166.98,37.33
604933.09,46.11,32.51,490091.14,37.36
604829.56,46.14,32.54,490231.15,37.4
604829.56,46.14,32.54,490231.15,37.4
605538.81,46.23,32.63,491730.05,37.54
605259.81,46.23,32.64,491062.76,37.51
605029.18,46.24,32.64,490774.78,37.5
605029.18,46.24,32.64,490774.78,37.5
604893.21,46.26,32.66,490774.91,37.53
604893.21,46.26,32.66,490774.91,37.53
604757.23,46.29,32.69,490774.33,37.56
604809.93,46.32,32.72,490774.33,37.59
605105.95,46.36,32.76,490812.46,37.6
604733.95,46.35,32.75,490797.35,37.61
604597.98,46.37,32.77,490780.05,37.64
604462.0,46.4,32.8,490863.24,37.68
604369.67,46.43,32.83,491297.38,37.74
604233.7,46.45,32.85,491296.93,37.77
604054.07,46.47,32.87,491022.14,37.78
604106.77,46.51,32.91,491022.14,37.8
603970.79,46.53,32.93,491060.16,37.83
604266.81,46.57,32.97,491042.86,37.84
604130.83,46.6,33.0,491030.31,37.87
603994.86,46.62,33.02,491028.47,37.9
603869.7,46.65,33.05,491665.07,37.98
603722.9,46.67,33.07,491593.22,38.0
603722.9,46.67,33.07,491593.22,38.0
603775.6,46.71,33.11,491593.17,38.03
603639.63,46.73,33.13,491592.77,38.06
603503.65,46.76,33.16,491592.77,38.09
603503.65,46.76,33.16,491592.77,38.09
603367.67,46.78,33.19,491635.75,38.12
603231.69,46.81,33.21,491594.03,38.15
602859.7,46.8,33.2,491271.21,38.13
602702.34,46.79,33.19,491114.27,38.13
602755.04,46.82,33.23,491113.01,38.15
602543.78,46.82,33.22,490931.98,38.14
602596.48,46.85,33.25,491577.69,38.22
602892.5,46.89,33.29,491851.11,38.25
602892.5,46.89,33.29,491867.39,38.25
602756.53,46.92,33.32,491866.94,38.28
602620.55,46.94,33.34,491866.94,38.31
602484.57,46.97,33.37,492367.55,38.38
602348.6,46.99,33.4,492128.24,38.39
601976.6,46.98,33.38,491772.59,38.38
601840.62,47.01,33.41,491559.97,38.39
601704.64,47.03,33.44,491818.25,38.44
601579.48,47.06,33.46,491720.73,38.47
601891.17,47.1,33.5,491957.14,38.5
601755.19,47.13,33.53,491956.69,38.53
601807.89,47.16,33.56,491956.69,38.55
602103.91,47.2,33.61,491958.52,38.57
601705.43,47.19,33.59,491572.67,38.55
601569.46,47.22,33.62,491577.09,38.58
601273.03,47.2,33.61,491240.84,38.57
600901.03,47.19,33.59,491244.05,38.58
600765.05,47.22,33.62,491237.08,38.61
600629.07,47.25,33.65,491718.76,38.68
601024.55,47.29,33.69,491482.09,38.67
600932.48,47.32,33.72,492101.5,38.75
600823.8,47.31,33.72,492063.21,38.75
600687.83,47.34,33.74,492062.76,38.78
600551.85,47.37,33.77,492062.76,38.81
600315.58,47.36,33.76,491770.42,38.8
600315.58,47.36,33.76,491753.5,38.8
600506.03,47.4,33.8,491788.45,38.82
600370.05,47.43,33.83,491753.8,38.85
600422.75,47.46,33.86,491753.5,38.87
600286.78,47.49,33.89,491757.99,38.9
600286.78,47.49,33.89,491778.7,38.9
600150.8,47.51,33.92,492333.36,38.98
600150.8,47.51,33.92,492337.88,38.98
600014.82,47.54,33.94,492263.32,39.0
599878.84,47.57,33.97,492262.87,39.03
599742.87,47.6,34.0,492262.87,39.07
599606.89,47.62,34.02,492337.3,39.1
599606.89,47.62,34.02,492344.21,39.1
599606.89,47.62,34.02,492382.04,39.11
599902.91,47.66,34.07,492315.91,39.12
599766.93,47.69,34.09,492762.6,39.18
599439.16,47.68,34.08,492448.02,39.17
599284.59,47.67,34.07,492293.45,39.16
599324.5,47.71,34.12,492319.31,39.19
599769.66,47.79,34.19,493193.04,39.29
599633.68,47.81,34.22,493193.04,39.33
599028.68,47.8,34.2,492558.46,39.3
598892.7,47.82,34.23,492558.46,39.33
598892.7,47.82,34.23,492528.16,39.33
598756.72,47.85,34.25,492528.19,39.36
599052.74,47.89,34.29,492528.16,39.38
599105.45,47.93,34.33,492528.16,39.4
599386.56,47.97,34.37,492868.92,39.45
599439.26,48.01,34.41,493203.63,39.5
599303.28,48.03,34.44,493451.76,39.55
599167.3,48.06,34.46,493451.89,39.58
599167.3,48.06,34.46,493451.89,39.58
599031.33,48.09,34.49,493451.31,39.61
598895.35,48.12,34.52,493596.91,39.66
598759.37,48.14,34.55,493496.5,39.68
598812.07,48.18,34.58,493490.12,39.71
598676.09,48.21,34.61,493460.99,39.74
598728.8,48.24,34.65,493938.73,39.8
598346.8,48.23,34.63,493848.42,39.81
598140.37,48.22,34.63,493672.39,39.8
598004.39,48.25,34.65,493550.3,39.82
598194.84,48.29,34.7,493549.86,39.84
598058.87,48.32,34.72,493549.86,39.88
597922.89,48.35,34.75,493591.52,39.91
597786.91,48.38,34.78,493559.6,39.94
597650.93,48.41,34.81,493549.86,39.97
597514.96,48.43,34.84,493922.97,40.04
597389.8,48.46,34.86,493854.67,40.06
597260.5,48.46,34.86,494023.44,40.08
597386.57,48.5,34.9,494019.86,40.11
597439.27,48.53,34.94,494019.81,40.13
597152.19,48.52,34.92,493666.49,40.11
597152.19,48.52,34.92,493698.6,40.12
597016.21,48.55,34.95,493698.19,40.15
597312.23,48.59,35.0,493727.96,40.17
597176.25,48.62,35.02,493719.42,40.2
597040.28,48.65,35.05,493698.19,40.23
597040.28,48.65,35.05,493675.79,40.23
596668.28,48.64,35.04,493953.44,40.27
596532.3,48.67,35.07,493869.93,40.29
596533.76,48.67,35.07,493871.39,40.29
596840.6,48.71,35.11,493762.97,40.3
596749.77,48.74,35.15,494432.49,40.39
596749.77,48.74,35.15,494432.49,40.39
596993.8,48.79,35.19,494432.04,40.41
596857.82,48.82,35.22,494432.04,40.44
596857.82,48.82,35.22,494457.64,40.44
596721.85,48.84,35.25,494458.62,40.47
596912.3,48.89,35.29,494464.28,40.5
596965.0,48.92,35.33,494457.64,40.52
596829.02,48.95,35.35,495025.63,40.6
596693.05,48.98,35.38,495168.25,40.65
596557.07,49.01,35.41,495227.73,40.69
596140.43,48.99,35.4,494792.48,40.67
596193.13,49.03,35.43,494792.44,40.69
596057.15,49.06,35.46,494792.03,40.73
595921.18,49.09,35.49,494952.39,40.77
595785.2,49.12,35.52,494926.38,40.8
595649.22,49.15,35.55,494825.38,40.83
595513.24,49.18,35.58,495358.34,40.91
595576.76,49.22,35.62,495238.34,40.92
595576.76,49.22,35.62,495238.34,40.92
595370.33,49.21,35.61,495153.81,40.93
595640.63,49.25,35.66,495509.35,40.97
595504.65,49.28,35.68,495508.9,41.01
595504.65,49.28,35.68,495536.47,41.01
595368.67,49.31,35.71,495536.47,41.04
595232.69,49.34,35.74,495543.16,41.08
595096.72,49.37,35.77,495915.18,41.14
595287.17,49.41,35.82,496085.59,41.18
595351.04,49.46,35.86,495924.1,41.2
595579.88,49.52,35.92,496664.59,41.3
595092.81,49.51,35.92,496076.47,41.27
595145.51,49.55,35.95,496076.43,41.3
595145.51,49.55,35.95,496060.72,41.3
595009.53,49.58,35.98,496060.31,41.34
595305.55,49.62,36.03,496060.31,41.35
595169.58,49.65,36.06,496140.2,41.39
594797.58,49.64,36.05,496130.07,41.41
594988.03,49.69,36.09,496098.11,41.43
594873.68,49.72,36.12,496185.52,41.47
595265.29,49.79,36.19,497410.74,41.61
595144.99,49.8,36.2,497200.31,41.61
595009.01,49.83,36.23,497200.45,41.64
595061.71,49.87,36.27,497199.86,41.67
594925.74,49.9,36.3,497199.86,41.7
595221.76,49.95,36.35,497286.25,41.73
595274.46,49.98,36.39,497250.51,41.75
595274.46,49.98,36.39,497269.22,41.75
595327.16,50.02,36.42,497221.54,41.78
595379.86,50.06,36.46,497218.57,41.81
595379.86,50.06,36.46,497218.61,41.81
595007.86,50.05,36.45,498083.6,41.9
595007.86,50.05,36.45,498083.65,41.9
595060.56,50.09,36.49,498211.24,41.94
595113.27,50.13,36.53,498211.19,41.96
595165.97,50.16,36.57,498210.79,41.99
595218.67,50.2,36.61,498210.79,42.02
595082.69,50.23,36.64,498221.71,42.06
594946.71,50.27,36.67,498219.95,42.09
594810.74,50.3,36.7,498210.79,42.13
594863.44,50.34,36.74,498294.36,42.16
594727.46,50.37,36.77,498959.47,42.26
594780.16,50.41,36.81,498959.43,42.29
594644.18,50.44,36.84,498959.02,42.32
594508.21,50.47,36.87,498959.69,42.36
594372.23,50.5,36.9,498962.49,42.39
594668.25,50.54,36.95,498961.67,42.41
593580.43,50.8,37.2,498961.22,42.7
593208.43,50.79,37.19,499276.64,42.74
593072.46,50.82,37.22,499226.48,42.78
592963.78,50.81,37.22,499118.14,42.77
592871.45,50.85,37.25,498952.64,42.79
593131.97,50.89,37.29,499563.91,42.86
593184.67,50.93,37.33,499563.87,42.89
593048.7,50.96,37.37,499563.46,42.93
592912.72,51.0,37.4,499583.24,42.97
592776.74,51.03,37.43,499583.16,43.01
592967.19,51.07,37.48,499571.22,43.03
592831.22,51.11,37.51,500464.13,43.14
592894.73,51.15,37.55,500317.3,43.16
592751.19,51.18,37.58,500251.06,43.19
592392.36,51.17,37.57,499867.39,43.18
592688.38,51.21,37.62,499866.94,43.19
592552.4,51.25,37.65,499866.94,43.23
592605.1,51.29,37.69,499892.32,43.26
592469.13,51.32,37.72,499873.17,43.3
592333.15,51.35,37.75,499866.96,43.34
592197.17,51.39,37.79,499866.94,43.37
591835.17,51.37,37.78,500156.16,43.42
591699.2,51.41,37.81,499914.0,43.43
591699.2,51.41,37.81,499914.0,43.43
591699.2,51.41,37.81,499914.0,43.43
591563.22,51.44,37.84,500125.09,43.49
591427.24,51.47,37.88,500124.64,43.53
591137.23,51.46,37.86,499796.86,43.51
591189.93,51.5,37.91,499796.86,43.54
591053.95,51.54,37.94,499813.03,43.58
591106.65,51.58,37.98,499801.46,43.61
590809.62,51.57,37.97,499523.86,43.6
590809.62,51.57,37.97,499523.86,43.6
590673.64,51.6,38.0,499519.48,43.64
590961.51,51.65,38.05,499788.47,43.68
590825.54,51.68,38.08,499923.89,43.73
590825.54,51.68,38.08,499923.89,43.73
590461.69,51.67,38.07,499519.25,43.71
590325.71,51.7,38.1,499952.38,43.79
590189.73,51.73,38.14,499952.51,43.82
590053.76,51.77,38.17,499951.93,43.86
590244.21,51.81,38.22,499963.83,43.89
590108.23,51.85,38.25,499987.75,43.93
589972.25,51.88,38.28,499961.81,43.97
589814.9,51.87,38.28,499802.92,43.96
590058.93,51.92,38.33,500397.26,44.03
590058.93,51.92,38.33,500397.26,44.03
589922.96,51.96,38.36,500196.73,44.05
589786.98,51.99,38.39,500422.49,44.11
589490.55,51.98,38.38,500211.94,44.11
589543.25,52.02,38.42,500211.9,44.14
589595.95,52.06,38.47,500211.49,44.17
589459.97,52.1,38.5,500211.49,44.21
589172.89,52.09,38.49,499879.92,44.19
589036.91,52.12,38.52,499889.54,44.23
588900.93,52.15,38.56,499880.36,44.27
588610.92,52.14,38.55,499581.46,44.26
588474.94,52.18,38.58,499581.02,44.3
588338.96,52.21,38.61,500015.53,44.37
588288.96,52.21,38.61,499965.53,44.37
588152.99,52.24,38.65,499856.7,44.4
588017.01,52.28,38.68,499856.84,44.44
587881.03,52.31,38.72,499856.25,44.48
587745.06,52.35,38.75,499979.76,44.53
587609.08,52.38,38.78,500159.22,44.59
587473.1,52.42,38.82,500134.29,44.62
587525.8,52.46,38.86,500018.88,44.65
587368.44,52.45,38.85,499861.73,44.64
587421.15,52.5,38.9,500233.98,44.7
587717.17,52.54,38.95,500431.29,44.74
587769.87,52.59,38.99,500431.25,44.77
587633.89,52.62,39.02,500430.84,44.81
587633.89,52.62,39.02,500430.84,44.81
587497.91,52.66,39.06,500450.9,44.85
587500.35,52.66,39.06,500452.54,44.85
587364.37,52.69,39.09,500434.93,44.89
586992.37,52.68,39.08,500141.61,44.89
586992.37,52.68,39.08,500141.61,44.89
586993.69,52.68,39.08,500142.96,44.89
587289.71,52.73,39.13,500142.12,44.9
587153.74,52.76,39.17,500140.83,44.95
587153.74,52.76,39.17,500140.83,44.95
586880.63,52.76,39.16,500471.03,44.99
587265.29,52.81,39.21,500517.96,45.01
587265.29,52.81,39.21,500651.84,45.02
587161.74,52.81,39.21,501045.02,45.06
587025.76,52.84,39.25,500983.99,45.1
586889.78,52.88,39.28,500984.01,45.14
586889.78,52.88,39.28,500984.01,45.14
587185.8,52.93,39.33,500983.54,45.16
587049.82,52.96,39.37,501099.04,45.21
586913.85,53.0,39.4,501130.96,45.25
586810.32,53.04,39.44,502888.84,45.45
587596.26,53.16,39.56,503058.17,45.51
587467.94,53.19,39.6,502513.54,45.5
587711.98,53.24,39.65,502513.09,45.53
587764.68,53.29,39.69,502513.09,45.56
587764.68,53.29,39.69,502492.48,45.56
587628.7,53.32,39.73,502496.88,45.6
587492.72,53.36,39.76,502492.53,45.64
587356.74,53.4,39.8,502492.48,45.68
587220.77,53.43,39.84,502875.0,45.76
587084.79,53.47,39.87,502754.2,45.79
586948.81,53.51,39.91,502989.42,45.85
587252.98,53.56,39.96,502988.97,45.87
587305.69,53.6,40.0,502988.97,45.9
587305.69,53.6,40.0,502988.97,45.9
587305.69,53.6,40.0,502988.97,45.9
587169.71,53.64,40.04,502991.16,45.95
587033.73,53.67,40.08,502992.12,45.99
586897.75,53.71,40.11,502988.99,46.03
586897.75,53.71,40.11,502989.25,46.03
586625.8,53.78,40.19,503518.29,46.16
586489.82,53.82,40.22,503597.5,46.21
586202.73,53.81,40.21,503363.55,46.21
585832.59,53.8,40.2,502987.82,46.19
585696.61,53.84,40.24,502987.96,46.23
585560.63,53.87,40.28,502987.37,46.28
585856.65,53.92,40.33,503019.95,46.3
585484.65,53.91,40.31,503038.27,46.32
585348.68,53.95,40.35,502995.35,46.36
585348.68,53.95,40.35,502969.71,46.36
585212.7,53.99,40.39,503136.42,46.42
585076.72,54.02,40.43,503074.38,46.45
584951.56,54.06,40.46,503242.03,46.51
584804.77,54.1,40.5,503021.73,46.53
584532.81,54.17,40.58,503028.55,46.62
584396.83,54.21,40.61,503032.3,46.66
584403.44,54.21,40.61,503063.38,46.67
584267.46,54.25,40.65,503058.25,46.71
583977.45,54.24,40.64,502838.39,46.7
584030.15,54.28,40.69,502832.86,46.74
584326.17,54.34,40.74,503105.24,46.78
583954.17,54.33,40.73,502872.61,46.78
583954.17,54.33,40.73,502898.55,46.78
583818.2,54.36,40.77,502862.48,46.82
583682.22,54.4,40.8,503106.4,46.89
583978.24,54.45,40.85,503105.95,46.91
583606.24,54.44,40.84,503105.95,46.93
583470.27,54.48,40.88,503105.95,46.98
583334.29,54.52,40.92,503181.01,47.03
583334.29,54.52,40.92,503155.07,47.02
