ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
942,4044,3521470,6212,4255400
942,4044,3521940,6212,4255870
942,4044,3521940,6212,4255870
942,4044,3522940,6212,4256870
942,4044,3522940,6212,4257870
942,4044,3523590,6212,4258520
942,4044,3523590,6212,4258840
942,4044,3523590,6212,4259650
942,4044,3524590,6212,4260650
942,4044,3524590,6212,4260650
942,4044,3525590,6212,4261650
942,4044,3526400,6212,4262460
942,4044,3526400,6212,4263460
942,4044,3527400,6212,4264460
942,4044,3527400,6212,4264460
942,4044,3527400,6212,4265460
942,4044,3527400,6212,4266460
943,4052,3528400,6212,4267460
943,4052,3529400,6212,4268460
943,4052,3529400,6212,4268780
943,4052,3530210,6212,4269590
943,4052,3530530,6212,4269910
943,4052,3531530,6212,4270910
943,4052,3532530,6212,4271910
943,4052,3532530,6212,4272720
943,4052,3533000,6212,4273190
943,4052,3534000,6212,4274190
943,4052,3535000,6212,4275190
943,4052,3535000,6212,4275510
943,4052,3536000,6212,4276510
943,4052,3536000,6212,4276980
944,4060,3537000,6212,4277980
944,4060,3538000,6212,4278980
944,4060,3539000,6212,4279980
944,4060,3539000,6212,4279980
944,4060,3540000,6212,4280980
944,4060,3541000,6212,4281980
944,4060,3541470,6212,4282450
944,4060,3542470,6212,4283450
944,4060,3542470,6212,4284100
944,4060,3543280,6212,4284910
945,4068,3544280,6212,4285910
945,4068,3544280,6212,4285910
945,4068,3544280,6212,4285910
945,4068,3544280,6212,4286910
945,4068,3544280,6212,4287720
945,4068,3545090,6212,4288530
945,4068,3545410,6212,4288850
945,4068,3546410,6212,4289850
945,4068,3546410,6212,4289850
945,4068,3546410,6212,4290310
945,4068,3546410,6212,4290310
945,4068,3547410,6212,4291310
945,4068,3547880,6212,4291780
945,4068,3548690,6212,4292590
945,4068,3549690,6212,4293590
945,4068,3550500,6212,4294400
945,4068,3550500,6212,4295400
946,4076,3551500,6212,4296400
946,4076,3551500,6212,4296400
946,4076,3552500,6212,4297400
946,4076,3553500,6212,4298400
946,4076,3553500,6212,4298400
946,4076,3553500,6212,4299400
946,4076,3554500,6212,4300400
946,4076,3554500,6212,4301400
946,4076,3554500,6212,4301400
946,4076,3554500,6212,4301400
946,4076,3554500,6212,4302400
946,4076,3555500,6212,4303400
946,4076,3555500,6212,4303400
946,4076,3556500,6212,4304400
946,4076,3557150,6212,4305050
946,4076,3558150,6212,4306050
946,4076,3558150,6212,4307050
946,4076,3559150,6212,4308050
947,4084,3560150,6212,4309050
947,4084,3560150,6212,4309050
947,4084,3560150,6212,4310050
947,4084,3561150,6212,4311050
947,4084,3561150,6212,4312050
947,4084,3561960,6212,4312860
947,4084,3561960,6212,4312860
947,4084,3562960,6212,4313860
947,4084,3563770,6212,4314670
947,4084,3564770,6212,4315670
947,4084,3564770,6212,4316670
947,4084,3565770,6212,4317670
947,4084,3566770,6212,4318670
947,4084,3567090,6212,4318990
947,4084,3567090,6212,4319990
948,4092,3567900,6212,4320800
948,4092,3568900,6212,4321800
948,4092,3568900,6212,4322800
948,4092,3569900,6212,4323800
948,4092,3569900,6212,4324800
948,4092,3570900,6212,4325800
948,4092,3571900,6212,4326800
948,4092,3571900,6212,4327120
949,4100,3579900,6212,4335120
949,4100,3580370,6212,4335590
949,4100,3580590,6212,4335810
949,4100,3581590,6212,4336810
950,4108,3589590,6212,4344810
950,4108,3590590,6212,4345810
951,4116,3598590,6212,4353810
951,4116,3599590,6212,4354810
951,4116,3599590,6212,4355810
951,4116,3599910,6212,4356130
951,4116,3599910,6212,4357130
951,4116,3599910,6212,4357130
952,4124,3600910,6212,4358130
952,4124,3601380,6212,4358600
952,4124,3601850,6212,4359070
952,4124,3602320,6212,4359540
952,4124,3603130,6212,4360350
952,4124,3604130,6212,4361350
952,4124,3605130,6212,4362350
952,4124,3605610,6212,4362830
952,4124,3606420,6212,4363640
952,4124,3607420,6212,4364640
953,4132,3608420,6212,4365640
953,4132,3609420,6212,4366640
953,4132,3610230,6212,4367450
954,4140,3611230,6212,4368450
954,4140,3611880,6212,4369100
954,4140,3612530,6212,4369750
954,4140,3612530,6212,4370750
954,4140,3613530,6212,4371750
954,4140,3613530,6212,4372750
954,4140,3613530,6212,4373750
954,4140,3614000,6212,4374220
954,4140,3615000,6212,4375220
954,4140,3616000,6212,4376220
954,4140,3616810,6212,4377030
954,4140,3616810,6212,4377030
954,4140,3617130,6212,4377350
954,4140,3617450,6212,4377670
954,4140,3617450,6212,4378260
954,4140,3617670,6212,4378480
954,4140,3618670,6212,4379480
955,4148,3618900,6212,4379710
955,4148,3618900,6212,4380710
955,4148,3619900,6212,4381710
955,4148,3619900,6212,4381710
955,4148,3620900,6212,4382710
955,4148,3620900,6212,4383710
955,4148,3620900,6212,4384710
955,4148,3621900,6212,4385710
955,4148,3622710,6212,4386520
955,4148,3623710,6212,4387520
955,4148,3624710,6212,4388520
955,4148,3625040,6212,4388850
955,4148,3625850,6212,4389660
955,4148,3626660,6212,4390470
955,4148,3627660,6212,4391470
955,4148,3627660,6212,4391470
955,4148,3627660,6212,4392470
956,4156,3628130,6212,4392940
956,4156,3628940,6212,4393750
956,4156,3629410,6212,4394220
956,4156,3630410,6212,4395220
956,4156,3630730,6212,4395540
956,4156,3631540,6212,4396350
956,4156,3631540,6212,4397160
956,4156,3631700,6212,4397320
956,4156,3631700,6212,4398320
956,4156,3631700,6212,4398970
956,4156,3631930,6212,4399200
956,4156,3632250,6212,4399520
956,4156,3633250,6212,4400520
956,4156,3633250,6212,4400750
956,4156,3634060,6212,4401560
956,4156,3635060,6212,4402560
957,4164,3636060,6212,4403560
957,4164,3636530,6212,4404030
957,4164,3636530,6212,4405030
957,4164,3636530,6212,4405500
957,4164,3636530,6212,4406500
957,4164,3636530,6212,4406500
957,4164,3637530,6212,4407500
958,4172,3645530,6212,4415500
958,4172,3646530,6212,4416500
958,4172,3646530,6212,4416500
958,4172,3646990,6212,4416960
958,4172,3646990,6212,4417430
958,4172,3646990,6212,4418430
958,4172,3647210,6212,4418650
958,4172,3648210,6212,4419650
958,4172,3648210,6212,4419650
958,4172,3649020,6212,4420460
958,4172,3649020,6212,4420460
958,4172,3650020,6212,4421460
958,4172,3650020,6212,4422270
959,4180,3651020,6212,4423270
959,4180,3652020,6212,4424270
959,4180,3653020,6212,4425270
959,4180,3653020,6212,4425270
959,4180,3654020,6212,4426270
959,4180,3654340,6212,4426590
959,4180,3654810,6212,4427060
959,4180,3655810,6212,4428060
959,4180,3656810,6212,4429060
959,4180,3657810,6212,4430060
960,4188,3658810,6212,4431060
960,4188,3659130,6212,4431380
960,4188,3659940,6212,4432190
960,4188,3659940,6212,4433190
960,4188,3660410,6212,4433660
960,4188,3661410,6212,4434660
960,4188,3662220,6212,4435470
960,4188,3663030,6212,4436280
960,4188,3663030,6212,4436280
960,4188,3664030,6212,4437280
960,4188,3664030,6212,4437280
961,4196,3665030,6212,4438280
961,4196,3665030,6212,4439280
961,4196,3665030,6212,4440090
961,4196,3666030,6212,4441090
961,4196,3666030,6212,4441090
961,4196,3666250,6212,4441310
961,4196,3667250,6212,4442310
961,4196,3667570,6212,4442630
961,4196,3668570,6212,4443630
961,4196,3669570,6212,4444630
961,4196,3669570,6212,4445630
961,4196,3669890,6212,4445950
961,4196,3670890,6212,4446950
961,4196,3671890,6212,4447950
962,4204,3672890,6212,4448950
962,4204,3672890,6212,4449320
962,4204,3673480,6212,4449910
962,4204,3674480,6212,4450910
962,4204,3674940,6212,4451370
962,4204,3674940,6212,4451370
962,4204,3674940,6212,4452370
962,4204,3674940,6212,4453180
962,4204,3675940,6212,4454180
962,4204,3676940,6212,4455180
962,4204,3677260,6212,4455500
962,4204,3677260,6212,4455500
963,4212,3678260,6212,4456500
963,4212,3678260,6212,4457310
963,4212,3678260,6212,4457770
963,4212,3678720,6212,4458230
963,4212,3678720,6212,4458880
963,4212,3679720,6212,4459880
963,4212,3680190,6212,4460350
963,4212,3681190,6212,4461350
963,4212,3681190,6212,4461350
963,4212,3681190,6212,4461350
963,4212,3681190,6212,4462350
963,4212,3681190,6212,4462350
963,4212,3682190,6212,4463350
963,4212,3683190,6212,4464350
963,4212,3683190,6212,4464350
963,4212,3683190,6212,4464350
964,4220,3684190,6212,4465350
964,4220,3685190,6212,4466350
964,4220,3686000,6212,4467160
964,4220,3687000,6212,4468160
964,4220,3688000,6212,4469160
964,4220,3688470,6212,4469630
964,4220,3688470,6212,4470440
964,4220,3689470,6212,4471440
964,4220,3690470,6212,4472440
964,4220,3691470,6212,4473440
964,4220,3691630,6212,4473600
965,4228,3692630,6212,4474600
965,4228,3693630,6212,4475600
965,4228,3693630,6212,4476600
965,4228,3693630,6212,4476600
965,4228,3694630,6212,4477600
965,4228,3694630,6212,4477820
965,4228,3694950,6212,4478140
965,4228,3694950,6212,4478950
965,4228,3695950,6212,4479950
965,4228,3696760,6212,4480760
965,4228,3697760,6212,4481760
965,4228,3697760,6212,4481760
965,4228,3697760,6212,4482230
965,4228,3697760,6212,4482230
965,4228,3698570,6212,4483040
965,4228,3698570,6212,4483040
965,4228,3698570,6212,4484040
965,4228,3698570,6212,4484040
966,4236,3699380,6212,4484850
966,4236,3699380,6212,4485850
966,4236,3700380,6212,4486850
966,4236,3700850,6212,4487320
966,4236,3701850,6212,4488320
966,4236,3702850,6212,4489320
966,4236,3702850,6212,4489320
966,4236,3703850,6212,4490320
966,4236,3703850,6212,4490320
966,4236,3703850,6212,4491320
967,4244,3704850,6212,4492320
968,4252,3705850,6212,4493320
968,4252,3705850,6212,4493970
968,4252,3706660,6212,4494780
968,4252,3706660,6212,4495780
968,4252,3706660,6212,4495780
968,4252,3707130,6212,4496250
968,4252,3707940,6212,4497060
968,4252,3708940,6212,4498060
968,4252,3708940,6212,4498060
968,4252,3708940,6212,4498060
968,4252,3709940,6212,4499060
968,4252,3710750,6212,4499870
968,4252,3710750,6212,4500870
968,4252,3710750,6212,4501870
968,4252,3710750,6212,4502870
968,4252,3710750,6212,4503870
968,4252,3710750,6212,4504680
969,4260,3718750,6212,4512680
969,4260,3719750,6212,4513680
969,4260,3719750,6212,4514680
969,4260,3719750,6212,4515680
969,4260,3720560,6212,4516490
970,4268,3721560,6212,4517490
970,4268,3722560,6212,4518490
970,4268,3723370,6212,4519300
970,4268,3723370,6212,4519300
970,4268,3723370,6212,4519300
970,4268,3723920,6212,4519850
970,4268,3723920,6212,4519850
970,4268,3724920,6212,4520850
970,4268,3724920,6212,4520960
970,4268,3724920,6212,4521960
970,4268,3725920,6212,4522960
970,4268,3726920,6212,4523960
970,4268,3726920,6212,4523960
970,4268,3727730,6212,4524770
970,4268,3728320,6212,4525360
970,4268,3729320,6212,4526360
971,4276,3729970,6212,4527010
971,4276,3730970,6212,4528010
971,4276,3731970,6212,4529010
971,4276,3732970,6212,4530010
971,4276,3733970,6212,4531010
971,4276,3734970,6212,4532010
971,4276,3735970,6212,4533010
971,4276,3736780,6212,4533820
972,4284,3737780,6212,4534820
972,4284,3738780,6212,4535820
972,4284,3738780,6212,4536470
972,4284,3738780,6212,4536470
972,4284,3739780,6212,4537470
972,4284,3740330,6212,4538020
972,4284,3740330,6212,4539020
972,4284,3740330,6212,4540020
972,4284,3740980,6212,4540670
972,4284,3741790,6212,4541480
972,4284,3741790,6212,4542480
972,4284,3741790,6212,4542480
972,4284,3741790,6212,4543480
972,4284,3742790,6212,4544480
972,4284,3743260,6212,4544950
972,4284,3743910,6212,4545600
972,4284,3744720,6212,4546410
972,4284,3744720,6212,4547410
972,4284,3745190,6212,4547880
972,4284,3745190,6212,4547880
972,4284,3745840,6212,4548530
972,4284,3746840,6212,4549530
972,4284,3746840,6212,4549530
972,4284,3746840,6212,4550530
972,4284,3747650,6212,4551340
973,4292,3748460,6212,4552150
973,4292,3748460,6212,4552470
973,4292,3749460,6212,4553470
973,4292,3750270,6212,4554280
973,4292,3750270,6212,4555280
973,4292,3750270,6212,4555280
973,4292,3751270,6212,4556280
973,4292,3752270,6212,4557280
973,4292,3752270,6212,4558280
973,4292,3752730,6212,4558740
973,4292,3752730,6212,4559740
973,4292,3752730,6212,4560740
973,4292,3753280,6212,4561290
973,4292,3753930,6212,4561940
973,4292,3753930,6212,4562260
974,4300,3754930,6212,4563260
974,4300,3754930,6212,4563260
974,4300,3754930,6212,4563260
974,4300,3754930,6212,4564260
974,4300,3755930,6212,4565260
975,4308,3756930,6212,4566260
975,4308,3757930,6212,4567260
975,4308,3757930,6212,4567260
975,4308,3758400,6212,4567730
975,4308,3758720,6212,4568050
975,4308,3759370,6212,4568700
975,4308,3760370,6212,4569700
975,4308,3760370,6212,4570700
975,4308,3760370,6212,4571170
976,4316,3768370,6212,4579170
976,4316,3768370,6212,4579170
976,4316,3769370,6212,4580170
976,4316,3769370,6212,4581170
976,4316,3769690,6212,4581490
976,4316,3770690,6212,4582490
976,4316,3771500,6212,4583300
976,4316,3772500,6212,4584300
976,4316,3772500,6212,4584300
976,4316,3772500,6212,4584300
976,4316,3772500,6212,4584300
977,4324,3773500,6212,4585300
977,4324,3773500,6212,4585300
977,4324,3774500,6212,4586300
977,4324,3774500,6212,4587300
977,4324,3774500,6212,4587770
977,4324,3774500,6212,4587770
977,4324,3774500,6212,4587770
977,4324,3775310,6212,4588580
977,4324,3775310,6212,4588580
977,4324,3776310,6212,4589580
977,4324,3777310,6212,4590580
977,4324,3777780,6212,4591050
977,4324,3777780,6212,4592050
977,4324,3778780,6212,4593050
977,4324,3779780,6212,4594050
977,4324,3780050,6212,4594320
977,4324,3780050,6212,4595130
977,4324,3780050,6212,4595130
978,4332,3781050,6212,4596130
978,4332,3781050,6212,4597130
978,4332,3782050,6212,4598130
978,4332,3782050,6212,4599130
978,4332,3783050,6212,4600130
978,4332,3783520,6212,4600600
978,4332,3784330,6212,4601410
978,4332,3784330,6212,4601410
978,4332,3785140,6212,4602220
978,4332,3785140,6212,4603220
978,4332,3785140,6212,4603220
978,4332,3786140,6212,4604220
978,4332,3786950,6212,4605030
978,4332,3787950,6212,4606030
978,4332,3787950,6212,4607030
979,4340,3788950,6212,4608030
979,4340,3789950,6212,4609030
979,4340,3789950,6212,4609840
979,4340,3790760,6212,4610650
979,4340,3791570,6212,4611460
979,4340,3791570,6212,4612460
979,4340,3791570,6212,4612460
979,4340,3791570,6212,4612460
979,4340,3792570,6212,4613460
979,4340,3792570,6212,4613460
979,4340,3793570,6212,4614460
979,4340,3793800,6212,4614690
980,4348,3794800,6212,4615690
980,4348,3795390,6212,4616280
980,4348,3796040,6212,4616930
980,4348,3797040,6212,4617930
980,4348,3797040,6212,4618390
980,4348,3797850,6212,4619200
980,4348,3798850,6212,4620200
980,4348,3798850,6212,4621200
980,4348,3799850,6212,4622200
980,4348,3799850,6212,4623200
980,4348,3800080,6212,4623430
980,4348,3800080,6212,4624240
980,4348,3800310,6212,4624470
980,4348,3801310,6212,4625470
980,4348,3801310,6212,4625470
980,4348,3801310,6212,4625470
980,4348,3802310,6212,4626470
980,4348,3802310,6212,4626470
980,4348,3802310,6212,4627280
981,4356,3803310,6212,4628280
981,4356,3803310,6212,4629280
981,4356,3803630,6212,4629600
981,4356,3804630,6212,4630600
981,4356,3804630,6212,4631600
981,4356,3804630,6212,4632600
981,4356,3805630,6212,4633600
981,4356,3806630,6212,4634600
981,4356,3807630,6212,4635600
981,4356,3807630,6212,4636410
981,4356,3808630,6212,4637410
981,4356,3809440,6212,4638220
981,4356,3809440,6212,4638380
981,4356,3809440,6212,4639380
981,4356,3809910,6212,4639850
981,4356,3810910,6212,4640850
981,4356,3810910,6212,4641850
981,4356,3811910,6212,4642850
982,4364,3812910,6212,4643850
982,4364,3813380,6212,4644320
982,4364,3813860,6212,4644800
982,4364,3813860,6212,4645800
982,4364,3813860,6212,4646800
982,4364,3814860,6212,4647800
982,4364,3815180,6212,4648120
982,4364,3815180,6212,4649120
982,4364,3815640,6212,4649580
982,4364,3815640,6212,4649580
982,4364,3815640,6212,4649580
982,4364,3815640,6212,4650580
982,4364,3815640,6212,4651580
982,4364,3816110,6212,4652050
982,4364,3817110,6212,4653050
982,4364,3817920,6212,4653860
982,4364,3817920,6212,4653860
982,4364,3818920,6212,4654860
982,4364,3819920,6212,4655860
982,4364,3820920,6212,4656860
982,4364,3821570,6212,4657510
982,4364,3822570,6212,4658510
982,4364,3822570,6212,4658510
982,4364,3823570,6212,4659510
982,4364,3824570,6212,4660510
982,4364,3824570,6212,4661510
982,4364,3824570,6212,4662510
983,4372,3825570,6212,4663510
983,4372,3825570,6212,4663510
983,4372,3826570,6212,4664510
983,4372,3826570,6212,4665510
983,4372,3826570,6212,4666160
983,4372,3826570,6212,4666160
983,4372,3827220,6212,4666810
983,4372,3828030,6212,4667620
983,4372,3828840,6212,4668430
983,4372,3829840,6212,4669430
983,4372,3829840,6212,4669430
983,4372,3830160,6212,4669750
983,4372,3831160,6212,4670750
983,4372,3832160,6212,4671750
983,4372,3832160,6212,4671750
984,4380,3832810,6212,4672400
984,4380,3832810,6212,4673400
984,4380,3832810,6212,4673400
984,4380,3832810,6212,4673400
984,4380,3833810,6212,4674400
984,4380,3834460,6212,4675050
984,4380,3834460,6212,4676050
984,4380,3835460,6212,4677050
984,4380,3836460,6212,4678050
984,4380,3836930,6212,4678520
984,4380,3837300,6212,4678890
984,4380,3838300,6212,4679890
984,4380,3839300,6212,4680890
984,4380,3839770,6212,4681360
984,4380,3839770,6212,4681360
985,4388,3840240,6212,4681830
985,4388,3841240,6212,4682830
985,4388,3842240,6212,4683830
985,4388,3842890,6212,4684480
985,4388,3843700,6212,4685290
985,4388,3843700,6212,4685290
985,4388,3843700,6212,4685290
985,4388,3844700,6212,4686290
985,4388,3845700,6212,4687290
985,4388,3846700,6212,4688290
985,4388,3846700,6212,4688290
985,4388,3846700,6212,4696290
986,4396,3847700,6212,4697290
986,4396,3848700,6212,4698290
986,4396,3848700,6212,4698290
986,4396,3848700,6212,4698290
986,4396,3848700,6212,4698290
986,4396,3849700,6212,4699290
986,4396,3849700,6212,4700290
986,4396,3849700,6212,4700290
986,4396,3850170,6212,4700760
986,4396,3850490,6212,4701080
986,4396,3850490,6212,4702080
986,4396,3851490,6212,4703080
986,4396,3852300,6212,4703890
986,4396,3852770,6212,4704360
987,4404,3860770,6212,4712360
987,4404,3860770,6212,4713360
987,4404,3860770,6212,4713360
988,4412,3861770,6212,4714360
988,4412,3862240,6212,4714830
988,4412,3862240,6212,4715830
988,4412,3862240,6212,4716640
988,4412,3862240,6212,4717640
988,4412,3862240,6212,4718640
988,4412,3862240,6212,4719640
988,4412,3863240,6212,4720640
988,4412,3863240,6212,4720640
988,4412,3863240,6212,4721640
988,4412,3864240,6212,4722640
988,4412,3865240,6212,4723640
988,4412,3865240,6212,4724640
988,4412,3865240,6212,4724640
988,4412,3865240,6212,4725450
988,4412,3866050,6212,4726260
989,4420,3867050,6212,4727260
989,4420,3867050,6212,4728260
989,4420,3867050,6212,4728730
989,4420,3867050,6212,4729730
989,4420,3867050,6212,4730200
989,4420,3868050,6212,4731200
989,4420,3868280,6212,4731430
989,4420,3869280,6212,4732430
989,4420,3869930,6212,4733080
989,4420,3870930,6212,4734080
989,4420,3871740,6212,4734890
989,4420,3872740,6212,4735890
989,4420,3873210,6212,4736360
989,4420,3873210,6212,4737360
989,4420,3874210,6212,4738360
989,4420,3874530,6212,4738680
989,4420,3875530,6212,4739680
990,4428,3876000,6212,4740150
990,4428,3876470,6212,4740620
990,4428,3877470,6212,4741620
990,4428,3878470,6212,4742620
990,4428,3879470,6212,4743620
990,4428,3880470,6212,4744620
990,4428,3881470,6212,4745620
990,4428,3881470,6212,4745620
990,4428,3881470,6212,4746620
990,4428,3881470,6212,4747620
990,4428,3881470,6212,4747620
991,4436,3882470,6212,4748620
991,4436,3882940,6212,4749090
991,4436,3882940,6212,4750090
991,4436,3883940,6212,4751090
991,4436,3884750,6212,4751900
991,4436,3885220,6212,4752370
991,4436,3886220,6212,4753370
991,4436,3886220,6212,4753370
991,4436,3886540,6212,4753690
991,4436,3886860,6212,4754010
991,4436,3887860,6212,4755010
991,4436,3888670,6212,4755820
992,4444,3889670,6212,4756820
992,4444,3889900,6212,4757050
992,4444,3889900,6212,4758050
992,4444,3890370,6212,4758520
992,4444,3891370,6212,4759520
992,4444,3892370,6212,4760520
992,4444,3892530,6212,4760680
992,4444,3892530,6212,4761680
992,4444,3893530,6212,4762680
992,4444,3894530,6212,4763680
992,4444,3894530,6212,4764680
992,4444,3895530,6212,4765680
992,4444,3896530,6212,4766680
992,4444,3896530,6212,4767490
993,4452,3896850,6212,4767810
993,4452,3897320,6212,4768280
993,4452,3897320,6212,4769280
993,4452,3897320,6212,4770280
993,4452,3897320,6212,4771280
993,4452,3897320,6212,4772280
993,4452,3897320,6212,4772280
993,4452,3897550,6212,4772510
993,4452,3898550,6212,4773510
993,4452,3899550,6212,4774510
993,4452,3900550,6212,4775510
993,4452,3901550,6212,4776510
993,4452,3901870,6212,4776830
993,4452,3902460,6212,4777420
994,4460,3902930,6212,4777890
994,4460,3902930,6212,4778890
995,4468,3903930,6212,4779890
995,4468,3904400,6212,4780360
995,4468,3905400,6212,4781360
995,4468,3905720,6212,4781680
995,4468,3905720,6212,4781680
995,4468,3906720,6212,4782680
995,4468,3907720,6212,4783680
995,4468,3908720,6212,4784680
995,4468,3908720,6212,4785680
995,4468,3909190,6212,4786150
995,4468,3909740,6212,4786700
995,4468,3909740,6212,4787700
996,4476,3910550,6212,4788510
996,4476,3911200,6212,4789160
996,4476,3912200,6212,4790160
996,4476,3912420,6212,4790380
996,4476,3912420,6212,4790380
996,4476,3912420,6212,4790380
996,4476,3912420,6212,4790380
996,4476,3913420,6212,4791380
996,4476,3913420,6212,4791380
996,4476,3913420,6212,4791380
996,4476,3914420,6212,4792380
996,4476,3914420,6212,4793380
996,4476,3918420,6212,4797380
997,4484,3919420,6212,4798380
997,4484,3919420,6212,4798850
997,4484,3919420,6212,4799660
997,4484,3920420,6212,4800660
997,4484,3921420,6212,4801660
997,4484,3921420,6212,4802660
997,4484,3922420,6212,4803660
997,4484,3923420,6212,4804660
997,4484,3923420,6212,4804660
997,4484,3923420,6212,4804660
997,4484,3924420,6212,4805660
998,4492,3925420,6212,4806660
998,4492,3926230,6212,4807470
998,4492,3926230,6212,4807470
998,4492,3926230,6212,4808470
998,4492,3927230,6212,4809470
998,4492,3928040,6212,4810280
998,4492,3928040,6212,4810280
999,4500,3929040,6212,4811280
999,4500,3929850,6212,4812090
999,4500,3930170,6212,4812410
999,4500,3930170,6212,4813410
999,4500,3930170,6212,4814410
999,4500,3930980,6212,4815220
999,4500,3931450,6212,4815690
999,4500,3932450,6212,4816690
999,4500,3933040,6212,4817280
999,4500,3933510,6212,4817750
999,4500,3933510,6212,4818560
999,4500,3934510,6212,4819560
999,4500,3934980,6212,4820030
999,4500,3935980,6212,4821030
1000,4508,3936980,6212,4822030
1000,4508,3937140,6212,4822190
1000,4508,3937140,6212,4823190
1000,4508,3937950,6212,4824000
1000,4508,3937950,6212,4825000
1000,4508,3937950,6212,4825000
1000,4508,3937950,6212,4825810
1000,4508,3938420,6212,4826280
1000,4508,3938420,6212,4826600
1000,4508,3939230,6212,4827410
1000,4508,3939460,6212,4827640
1000,4508,3939460,6212,4828640
1000,4508,3940460,6212,4829640
1000,4508,3940780,6212,4829960
1000,4508,3941590,6212,4830770
1000,4508,3941590,6212,4831770
1000,4508,3942400,6212,4832580
1000,4508,3942400,6212,4833580
1000,4508,3942400,6212,4833580
1000,4508,3942400,6212,4834230
1000,4508,3942630,6212,4834460
1000,4508,3942630,6212,4835460
1000,4508,3943630,6212,4836460
1000,4508,3943630,6212,4837460
1000,4508,3943630,6212,4837460
1000,4508,3943630,6212,4838270
1000,4508,3944630,6212,4839270
1000,4508,3944630,6212,4839270
1001,4516,3945630,6212,4840270
1001,4516,3946630,6212,4841270
1001,4516,3946630,6212,4842080
1001,4516,3946630,6212,4842300
1001,4516,3947220,6212,4842890
1001,4516,3947220,6212,4843890
1001,4516,3948220,6212,4844890
1001,4516,3948220,6212,4845890
1001,4516,3949220,6212,4846890
1001,4516,3949570,6212,4847240
1001,4516,3950220,6212,4847890
1001,4516,3950220,6212,4848890
1001,4516,3951220,6212,4849890
1001,4516,3951220,6212,4849890
1001,4516,3952030,6212,4850700
1001,4516,3952030,6212,4850700
1001,4516,3952840,6212,4851510
1001,4516,3953840,6212,4852510
1001,4516,3954650,6212,4853320
1001,4516,3955650,6212,4854320
1001,4516,3956650,6212,4855320
1001,4516,3956650,6212,4856320
1002,4524,3957650,6212,4857320
1002,4524,3957650,6212,4857640
1002,4524,3957650,6212,4858640
1002,4524,3958650,6212,4859640
1002,4524,3958650,6212,4860640
1002,4524,3959650,6212,4861640
1002,4524,3959650,6212,4861870
1002,4524,3960650,6212,4862870
1002,4524,3961650,6212,4863870
1002,4524,3961650,6212,4863870
1002,4524,3961970,6212,4864190
1002,4524,3961970,6212,4864780
1002,4524,3961970,6212,4865430
1002,4524,3962970,6212,4866430
1002,4524,3963970,6212,4867430
1002,4524,3963970,6212,4867430
1003,4532,3964970,6212,4868430
1003,4532,3964970,6212,4869430
1003,4532,3964970,6212,4869800
1003,4532,3965290,6212,4870120
1003,4532,3966290,6212,4871120
1003,4532,3966750,6212,4871580
1003,4532,3967750,6212,4872580
1003,4532,3968750,6212,4873580
1003,4532,3969750,6212,4874580
1003,4532,3970560,6212,4875390
1003,4532,3970560,6212,4876390
1003,4532,3971560,6212,4877390
1004,4540,3972370,6212,4878200
1004,4540,3973370,6212,4879200
1004,4540,3974370,6212,4880200
1004,4540,3975370,6212,4881200
1004,4540,3976180,6212,4882010
1004,4540,3976180,6212,4882820
1004,4540,3977180,6212,4883820
1004,4540,3977180,6212,4883820
1004,4540,3977180,6212,4884050
1004,4540,3977650,6212,4884520
1004,4540,3978650,6212,4885520
1004,4540,3978650,6212,4885520
1004,4540,3979650,6212,4886520
1005,4548,3980650,6212,4887520
1005,4548,3981650,6212,4888520
1005,4548,3981650,6212,4889520
1005,4548,3982200,6212,4890070
1005,4548,3982520,6212,4890390
1005,4548,3982520,6212,4891200
1005,4548,3982630,6212,4891310
1005,4548,3983280,6212,4891960
1005,4548,3984280,6212,4892960
1005,4548,3985280,6212,4893960
1005,4548,3986280,6212,4894960
1005,4548,3986280,6212,4895770
1005,4548,3986650,6212,4896140
1005,4548,3987120,6212,4896610
1006,4556,3987590,6212,4897080
1006,4556,3988590,6212,4898080
1006,4556,3988590,6212,4899080
1006,4556,3989590,6212,4900080
1006,4556,3989590,6212,4901080
1006,4556,3989590,6212,4901080
1006,4556,3990590,6212,4902080
1006,4556,3990590,6212,4902890
1006,4556,3991140,6212,4903440
1006,4556,3991140,6212,4903440
1007,4564,3992140,6212,4904440
1007,4564,3992140,6212,4904440
1007,4564,3993140,6212,4905440
1007,4564,3993950,6212,4906250
1007,4564,3994420,6212,4906720
1007,4564,3994890,6212,4907190
