ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-arrived_gpu_milli
1072,5084,4585300,6212,4585300
1073,5092,4586300,6212,4586300
1073,5092,4587300,6212,4587300
1073,5092,4587770,6212,4587770
1073,5092,4587770,6212,4587770
1073,5092,4587770,6212,4587770
1073,5092,4588580,6212,4588580
1073,5092,4588580,6212,4588580
1073,5092,4589580,6212,4589580
1073,5092,4590580,6212,4590580
1073,5092,4591050,6212,4591050
1073,5092,4592050,6212,4592050
1073,5092,4593050,6212,4593050
1073,5092,4594050,6212,4594050
1073,5092,4594320,6212,4594320
1074,5100,4595130,6212,4595130
1074,5100,4595130,6212,4595130
1074,5100,4596130,6212,4596130
1074,5100,4597130,6212,4597130
1075,5108,4598130,6212,4598130
1075,5108,4599130,6212,4599130
1075,5108,4600130,6212,4600130
1075,5108,4600600,6212,4600600
1075,5108,4601410,6212,4601410
1075,5108,4601410,6212,4601410
1075,5108,4602220,6212,4602220
1075,5108,4603220,6212,4603220
1075,5108,4603220,6212,4603220
1075,5108,4604220,6212,4604220
1075,5108,4605030,6212,4605030
1075,5108,4606030,6212,4606030
1075,5108,4607030,6212,4607030
1075,5108,4608030,6212,4608030
1076,5116,4609030,6212,4609030
1076,5116,4609840,6212,4609840
1076,5116,4610650,6212,4610650
1076,5116,4611460,6212,4611460
1076,5116,4612460,6212,4612460
1076,5116,4612460,6212,4612460
1076,5116,4612460,6212,4612460
1076,5116,4613460,6212,4613460
1076,5116,4613460,6212,4613460
1076,5116,4614460,6212,4614460
1076,5116,4614690,6212,4614690
1076,5116,4615690,6212,4615690
1077,5124,4616280,6212,4616280
1077,5124,4616930,6212,4616930
1077,5124,4617930,6212,4617930
1077,5124,4618390,6212,4618390
1077,5124,4619200,6212,4619200
1077,5124,4620200,6212,4620200
1078,5132,4621200,6212,4621200
1078,5132,4622200,6212,4622200
1078,5132,4623200,6212,4623200
1078,5132,4623430,6212,4623430
1078,5132,4624240,6212,4624240
1078,5132,4624470,6212,4624470
1078,5132,4625470,6212,4625470
1078,5132,4625470,6212,4625470
1078,5132,4625470,6212,4625470
1078,5132,4626470,6212,4626470
1078,5132,4626470,6212,4626470
1078,5132,4627280,6212,4627280
1078,5132,4628280,6212,4628280
1078,5132,4629280,6212,4629280
1078,5132,4629600,6212,4629600
1078,5132,4630600,6212,4630600
1079,5140,4631600,6212,4631600
1079,5140,4632600,6212,4632600
1079,5140,4633600,6212,4633600
1079,5140,4634600,6212,4634600
1079,5140,4635600,6212,4635600
1079,5140,4636410,6212,4636410
1079,5140,4637410,6212,4637410
1079,5140,4638220,6212,4638220
1079,5140,4638380,6212,4638380
1079,5140,4639380,6212,4639380
1079,5140,4639850,6212,4639850
1080,5148,4640850,6212,4640850
1080,5148,4641850,6212,4641850
1080,5148,4642850,6212,4642850
1080,5148,4643850,6212,4643850
1080,5148,4644320,6212,4644320
1081,5156,4644800,6212,4644800
1081,5156,4645800,6212,4645800
1081,5156,4646800,6212,4646800
1081,5156,4647800,6212,4647800
1081,5156,4648120,6212,4648120
1081,5156,4649120,6212,4649120
1081,5156,4649580,6212,4649580
1081,5156,4649580,6212,4649580
1081,5156,4649580,6212,4649580
1081,5156,4650580,6212,4650580
1082,5164,4651580,6212,4651580
1082,5164,4652050,6212,4652050
1082,5164,4653050,6212,4653050
1082,5164,4653860,6212,4653860
1082,5164,4653860,6212,4653860
1082,5164,4654860,6212,4654860
1082,5164,4655860,6212,4655860
1082,5164,4656860,6212,4656860
1082,5164,4657510,6212,4657510
1082,5164,4658510,6212,4658510
1082,5164,4658510,6212,4658510
1082,5164,4659510,6212,4659510
1082,5164,4660510,6212,4660510
1083,5172,4661510,6212,4661510
1083,5172,4662510,6212,4662510
1083,5172,4663510,6212,4663510
1083,5172,4663510,6212,4663510
1083,5172,4664510,6212,4664510
1083,5172,4665510,6212,4665510
1083,5172,4666160,6212,4666160
1083,5172,4666160,6212,4666160
1083,5172,4666810,6212,4666810
1083,5172,4667620,6212,4667620
1083,5172,4668430,6212,4668430
1083,5172,4669430,6212,4669430
1083,5172,4669430,6212,4669430
1083,5172,4669750,6212,4669750
1083,5172,4670750,6212,4670750
1083,5172,4671750,6212,4671750
1083,5172,4671750,6212,4671750
1084,5180,4672400,6212,4672400
1085,5188,4673400,6212,4673400
1085,5188,4673400,6212,4673400
1085,5188,4673400,6212,4673400
1085,5188,4674400,6212,4674400
1085,5188,4675050,6212,4675050
1085,5188,4676050,6212,4676050
1085,5188,4677050,6212,4677050
1085,5188,4678050,6212,4678050
1085,5188,4678520,6212,4678520
1085,5188,4678890,6212,4678890
1085,5188,4679890,6212,4679890
1085,5188,4680890,6212,4680890
1085,5188,4681360,6212,4681360
1085,5188,4681360,6212,4681360
1085,5188,4681830,6212,4681830
1086,5196,4682830,6212,4682830
1086,5196,4683830,6212,4683830
1086,5196,4684480,6212,4684480
1086,5196,4685290,6212,4685290
1086,5196,4685290,6212,4685290
1086,5196,4685290,6212,4685290
1086,5196,4686290,6212,4686290
1086,5196,4687290,6212,4687290
1086,5196,4688290,6212,4688290
1086,5196,4688290,6212,4688290
1087,5204,4696290,6212,4696290
1087,5204,4697290,6212,4697290
1087,5204,4698290,6212,4698290
1087,5204,4698290,6212,4698290
1087,5204,4698290,6212,4698290
1087,5204,4698290,6212,4698290
1087,5204,4699290,6212,4699290
1088,5212,4700290,6212,4700290
1088,5212,4700290,6212,4700290
1088,5212,4700760,6212,4700760
1088,5212,4701080,6212,4701080
1088,5212,4702080,6212,4702080
1088,5212,4703080,6212,4703080
1088,5212,4703890,6212,4703890
1088,5212,4704360,6212,4704360
1089,5220,4712360,6212,4712360
1089,5220,4713360,6212,4713360
1089,5220,4713360,6212,4713360
1089,5220,4714360,6212,4714360
1089,5220,4714830,6212,4714830
1089,5220,4715830,6212,4715830
1090,5228,4716640,6212,4716640
1090,5228,4717640,6212,4717640
1090,5228,4718640,6212,4718640
1090,5228,4719640,6212,4719640
1091,5236,4720640,6212,4720640
1091,5236,4720640,6212,4720640
1091,5236,4721640,6212,4721640
1091,5236,4722640,6212,4722640
1091,5236,4723640,6212,4723640
1091,5236,4724640,6212,4724640
1091,5236,4724640,6212,4724640
1091,5236,4725450,6212,4725450
1091,5236,4726260,6212,4726260
1092,5244,4727260,6212,4727260
1092,5244,4728260,6212,4728260
1092,5244,4728730,6212,4728730
1092,5244,4729730,6212,4729730
1092,5244,4730200,6212,4730200
1092,5244,4731200,6212,4731200
1092,5244,4731430,6212,4731430
1092,5244,4732430,6212,4732430
1092,5244,4733080,6212,4733080
1092,5244,4734080,6212,4734080
1092,5244,4734890,6212,4734890
1092,5244,4735890,6212,4735890
1092,5244,4736360,6212,4736360
1092,5244,4737360,6212,4737360
1092,5244,4738360,6212,4738360
1092,5244,4738680,6212,4738680
1093,5252,4739680,6212,4739680
1093,5252,4740150,6212,4740150
1093,5252,4740620,6212,4740620
1093,5252,4741620,6212,4741620
1093,5252,4742620,6212,4742620
1093,5252,4743620,6212,4743620
1093,5252,4744620,6212,4744620
1093,5252,4745620,6212,4745620
1093,5252,4745620,6212,4745620
1093,5252,4746620,6212,4746620
1093,5252,4747620,6212,4747620
1093,5252,4747620,6212,4747620
1094,5260,4748620,6212,4748620
1094,5260,4749090,6212,4749090
1094,5260,4750090,6212,4750090
1094,5260,4751090,6212,4751090
1095,5268,4751900,6212,4751900
1095,5268,4752370,6212,4752370
1095,5268,4753370,6212,4753370
1095,5268,4753370,6212,4753370
1095,5268,4753690,6212,4753690
1095,5268,4754010,6212,4754010
1095,5268,4755010,6212,4755010
1095,5268,4755820,6212,4755820
1095,5268,4756820,6212,4756820
1095,5268,4757050,6212,4757050
1095,5268,4758050,6212,4758050
1095,5268,4758520,6212,4758520
1096,5276,4759520,6212,4759520
1096,5276,4760520,6212,4760520
1096,5276,4760680,6212,4760680
1096,5276,4761680,6212,4761680
1096,5276,4762680,6212,4762680
1096,5276,4763680,6212,4763680
1096,5276,4764680,6212,4764680
1096,5276,4765680,6212,4765680
1096,5276,4766680,6212,4766680
1096,5276,4767490,6212,4767490
1096,5276,4767810,6212,4767810
1096,5276,4768280,6212,4768280
1096,5276,4769280,6212,4769280
1097,5284,4770280,6212,4770280
1097,5284,4771280,6212,4771280
1097,5284,4772280,6212,4772280
1097,5284,4772280,6212,4772280
1097,5284,4772510,6212,4772510
1097,5284,4773510,6212,4773510
1097,5284,4774510,6212,4774510
1097,5284,4775510,6212,4775510
1097,5284,4776510,6212,4776510
1097,5284,4776830,6212,4776830
1097,5284,4777420,6212,4777420
1097,5284,4777890,6212,4777890
1097,5284,4778890,6212,4778890
1098,5292,4779890,6212,4779890
1098,5292,4780360,6212,4780360
1098,5292,4781360,6212,4781360
1098,5292,4781680,6212,4781680
1098,5292,4781680,6212,4781680
1098,5292,4782680,6212,4782680
1098,5292,4783680,6212,4783680
1098,5292,4784680,6212,4784680
1098,5292,4785680,6212,4785680
1098,5292,4786150,6212,4786150
1099,5300,4786700,6212,4786700
1099,5300,4787700,6212,4787700
1099,5300,4788510,6212,4788510
1099,5300,4789160,6212,4789160
1099,5300,4790160,6212,4790160
1099,5300,4790380,6212,4790380
1099,5300,4790380,6212,4790380
1099,5300,4790380,6212,4790380
1099,5300,4790380,6212,4790380
1100,5308,4791380,6212,4791380
1100,5308,4791380,6212,4791380
1100,5308,4791380,6212,4791380
1100,5308,4792380,6212,4792380
1100,5308,4793380,6212,4793380
1101,5316,4797380,6212,4797380
1101,5316,4798380,6212,4798380
1101,5316,4798850,6212,4798850
1101,5316,4799660,6212,4799660
1101,5316,4800660,6212,4800660
1101,5316,4801660,6212,4801660
1101,5316,4802660,6212,4802660
1101,5316,4803660,6212,4803660
1102,5324,4804660,6212,4804660
1102,5324,4804660,6212,4804660
1102,5324,4804660,6212,4804660
1102,5324,4805660,6212,4805660
1102,5324,4806660,6212,4806660
1102,5324,4807470,6212,4807470
1102,5324,4807470,6212,4807470
1102,5324,4808470,6212,4808470
1102,5324,4809470,6212,4809470
1102,5324,4810280,6212,4810280
1102,5324,4810280,6212,4810280
1102,5324,4811280,6212,4811280
1102,5324,4812090,6212,4812090
1102,5324,4812410,6212,4812410
1102,5324,4813410,6212,4813410
1102,5324,4814410,6212,4814410
1103,5332,4815220,6212,4815220
1103,5332,4815690,6212,4815690
1104,5340,4816690,6212,4816690
1104,5340,4817280,6212,4817280
1104,5340,4817750,6212,4817750
1104,5340,4818560,6212,4818560
1104,5340,4819560,6212,4819560
1104,5340,4820030,6212,4820030
1104,5340,4821030,6212,4821030
1104,5340,4822030,6212,4822030
1104,5340,4822190,6212,4822190
1104,5340,4823190,6212,4823190
1104,5340,4824000,6212,4824000
1104,5340,4825000,6212,4825000
1104,5340,4825000,6212,4825000
1104,5340,4825810,6212,4825810
1104,5340,4826280,6212,4826280
1104,5340,4826600,6212,4826600
1104,5340,4827410,6212,4827410
1104,5340,4827640,6212,4827640
1104,5340,4828640,6212,4828640
1104,5340,4829640,6212,4829640
1104,5340,4829960,6212,4829960
1105,5348,4830770,6212,4830770
1106,5356,4831770,6212,4831770
1106,5356,4832580,6212,4832580
1106,5356,4833580,6212,4833580
1106,5356,4833580,6212,4833580
1106,5356,4834230,6212,4834230
1106,5356,4834460,6212,4834460
1106,5356,4835460,6212,4835460
1106,5356,4836460,6212,4836460
1106,5356,4837460,6212,4837460
1106,5356,4837460,6212,4837460
1106,5356,4838270,6212,4838270
1106,5356,4839270,6212,4839270
1106,5356,4839270,6212,4839270
1106,5356,4840270,6212,4840270
1107,5364,4841270,6212,4841270
1107,5364,4842080,6212,4842080
1107,5364,4842300,6212,4842300
1107,5364,4842890,6212,4842890
1107,5364,4843890,6212,4843890
1107,5364,4844890,6212,4844890
1107,5364,4845890,6212,4845890
1107,5364,4846890,6212,4846890
1107,5364,4847240,6212,4847240
1107,5364,4847890,6212,4847890
1107,5364,4848890,6212,4848890
1107,5364,4849890,6212,4849890
1107,5364,4849890,6212,4849890
1107,5364,4850700,6212,4850700
1107,5364,4850700,6212,4850700
1108,5372,4851510,6212,4851510
1109,5380,4852510,6212,4852510
1109,5380,4853320,6212,4853320
1109,5380,4854320,6212,4854320
1109,5380,4855320,6212,4855320
1109,5380,4856320,6212,4856320
1109,5380,4857320,6212,4857320
1109,5380,4857640,6212,4857640
1109,5380,4858640,6212,4858640
1109,5380,4859640,6212,4859640
1110,5388,4860640,6212,4860640
1110,5388,4861640,6212,4861640
1110,5388,4861870,6212,4861870
1110,5388,4862870,6212,4862870
1110,5388,4863870,6212,4863870
1110,5388,4863870,6212,4863870
1110,5388,4864190,6212,4864190
1110,5388,4864780,6212,4864780
1110,5388,4865430,6212,4865430
1110,5388,4866430,6212,4866430
1110,5388,4867430,6212,4867430
1110,5388,4867430,6212,4867430
1110,5388,4868430,6212,4868430
1110,5388,4869430,6212,4869430
1110,5388,4869800,6212,4869800
1110,5388,4870120,6212,4870120
1110,5388,4871120,6212,4871120
1110,5388,4871580,6212,4871580
1111,5396,4872580,6212,4872580
1111,5396,4873580,6212,4873580
1111,5396,4874580,6212,4874580
1111,5396,4875390,6212,4875390
1111,5396,4876390,6212,4876390
1111,5396,4877390,6212,4877390
1111,5396,4878200,6212,4878200
1111,5396,4879200,6212,4879200
1111,5396,4880200,6212,4880200
1111,5396,4881200,6212,4881200
1112,5404,4882010,6212,4882010
1112,5404,4882820,6212,4882820
1113,5412,4883820,6212,4883820
1113,5412,4883820,6212,4883820
1113,5412,4884050,6212,4884050
1113,5412,4884520,6212,4884520
1113,5412,4885520,6212,4885520
1113,5412,4885520,6212,4885520
1113,5412,4886520,6212,4886520
1113,5412,4887520,6212,4887520
1113,5412,4888520,6212,4888520
1113,5412,4889520,6212,4889520
1113,5412,4890070,6212,4890070
1113,5412,4890390,6212,4890390
1113,5412,4891200,6212,4891200
1113,5412,4891310,6212,4891310
1113,5412,4891960,6212,4891960
1113,5412,4892960,6212,4892960
1114,5420,4893960,6212,4893960
1114,5420,4894960,6212,4894960
1114,5420,4895770,6212,4895770
1114,5420,4896140,6212,4896140
1114,5420,4896610,6212,4896610
1114,5420,4897080,6212,4897080
1114,5420,4898080,6212,4898080
1114,5420,4899080,6212,4899080
1114,5420,4900080,6212,4900080
1114,5420,4901080,6212,4901080
1114,5420,4901080,6212,4901080
1114,5420,4902080,6212,4902080
1115,5428,4902890,6212,4902890
1115,5428,4903440,6212,4903440
1115,5428,4903440,6212,4903440
1115,5428,4904440,6212,4904440
1115,5428,4904440,6212,4904440
1116,5436,4905440,6212,4905440
1116,5436,4906250,6212,4906250
1116,5436,4906720,6212,4906720
1116,5436,4907190,6212,4907190
1116,5436,4908190,6212,4908190
1116,5436,4909190,6212,4909190
1116,5436,4910190,6212,4910190
1116,5436,4911190,6212,4911190
1116,5436,4912190,6212,4912190
1116,5436,4913000,6212,4913000
1116,5436,4914000,6212,4914000
1116,5436,4914470,6212,4914470
1116,5436,4915470,6212,4915470
1117,5444,4916470,6212,4916470
1117,5444,4917470,6212,4917470
1117,5444,4918470,6212,4918470
1117,5444,4918470,6212,4918470
1117,5444,4919280,6212,4919280
1117,5444,4920280,6212,4920280
1117,5444,4921280,6212,4921280
1117,5444,4921280,6212,4921280
1117,5444,4922280,6212,4922280
1117,5444,4923280,6212,4923280
1117,5444,4923750,6212,4923750
1117,5444,4923910,6212,4923910
1117,5444,4924720,6212,4924720
1117,5444,4924940,6212,4924940
1118,5452,4925750,6212,4925750
1118,5452,4926220,6212,4926220
1118,5452,4926220,6212,4926220
1119,5460,4927220,6212,4927220
1119,5460,4928220,6212,4928220
1119,5460,4929220,6212,4929220
1119,5460,4930220,6212,4930220
1119,5460,4930690,6212,4930690
1119,5460,4931690,6212,4931690
1119,5460,4932690,6212,4932690
1119,5460,4933690,6212,4933690
1119,5460,4934160,6212,4934160
1119,5460,4935160,6212,4935160
1119,5460,4935970,6212,4935970
1119,5460,4936440,6212,4936440
1119,5460,4936910,6212,4936910
1119,5460,4937910,6212,4937910
1119,5460,4938230,6212,4938230
1119,5460,4938700,6212,4938700
1120,5468,4939700,6212,4939700
1120,5468,4940700,6212,4940700
1120,5468,4941020,6212,4941020
1120,5468,4942020,6212,4942020
1120,5468,4942130,6212,4942130
1120,5468,4943130,6212,4943130
1120,5468,4944130,6212,4944130
1120,5468,4944450,6212,4944450
1120,5468,4944450,6212,4944450
1120,5468,4945100,6212,4945100
1120,5468,4946100,6212,4946100
1120,5468,4946910,6212,4946910
1120,5468,4947910,6212,4947910
1120,5468,4947910,6212,4947910
1120,5468,4948910,6212,4948910
1120,5468,4948910,6212,4948910
1121,5476,4949910,6212,4949910
1121,5476,4950910,6212,4950910
1121,5476,4951910,6212,4951910
1121,5476,4952910,6212,4952910
1121,5476,4952910,6212,4952910
1121,5476,4952910,6212,4952910
1121,5476,4953380,6212,4953380
1121,5476,4954380,6212,4954380
1121,5476,4954730,6212,4954730
1121,5476,4954890,6212,4954890
1121,5476,4955890,6212,4955890
1121,5476,4956890,6212,4956890
1122,5484,4957890,6212,4957890
1123,5492,4958700,6212,4958700
1123,5492,4959700,6212,4959700
1123,5492,4959700,6212,4959700
1123,5492,4960700,6212,4960700
1123,5492,4961170,6212,4961170
1123,5492,4961980,6212,4961980
1123,5492,4962530,6212,4962530
1123,5492,4963340,6212,4963340
1123,5492,4964340,6212,4964340
1123,5492,4965340,6212,4965340
1123,5492,4965340,6212,4965340
1123,5492,4966340,6212,4966340
1123,5492,4967340,6212,4967340
1123,5492,4968340,6212,4968340
1123,5492,4969150,6212,4969150
1124,5500,4970150,6212,4970150
1124,5500,4970960,6212,4970960
1124,5500,4971440,6212,4971440
1124,5500,4971670,6212,4971670
1124,5500,4972670,6212,4972670
1124,5500,4973320,6212,4973320
1124,5500,4974320,6212,4974320
1124,5500,4975320,6212,4975320
1124,5500,4976320,6212,4976320
1124,5500,4977320,6212,4977320
1124,5500,4978320,6212,4978320
1124,5500,4979320,6212,4979320
1124,5500,4979550,6212,4979550
1125,5508,4980200,6212,4980200
1125,5508,4981010,6212,4981010
1125,5508,4981330,6212,4981330
1125,5508,4981330,6212,4981330
1125,5508,4982330,6212,4982330
1125,5508,4982800,6212,4982800
1126,5516,4983800,6212,4983800
1126,5516,4984800,6212,4984800
1126,5516,4984800,6212,4984800
1126,5516,4985270,6212,4985270
1126,5516,4986270,6212,4986270
1126,5516,4986270,6212,4986270
1126,5516,4986740,6212,4986740
1126,5516,4987740,6212,4987740
1126,5516,4987740,6212,4987740
1126,5516,4988330,6212,4988330
1126,5516,4989330,6212,4989330
1126,5516,4989330,6212,4989330
1126,5516,4990330,6212,4990330
1126,5516,4990980,6212,4990980
1126,5516,4991790,6212,4991790
1126,5516,4992790,6212,4992790
1126,5516,4993790,6212,4993790
1127,5524,4994790,6212,4994790
1127,5524,4995250,6212,4995250
1127,5524,4996060,6212,4996060
1127,5524,4997060,6212,4997060
1127,5524,4998060,6212,4998060
1127,5524,4999060,6212,4999060
1127,5524,5000060,6212,5000060
1127,5524,5001060,6212,5001060
1128,5532,5001870,6212,5001870
1128,5532,5001870,6212,5001870
1128,5532,5002100,6212,5002100
1128,5532,5002650,6212,5002650
1128,5532,5003650,6212,5003650
1128,5532,5003650,6212,5003650
1129,5540,5004650,6212,5004650
1129,5540,5005650,6212,5005650
1129,5540,5006650,6212,5006650
1129,5540,5007300,6212,5007300
1129,5540,5008300,6212,5008300
1129,5540,5009300,6212,5009300
1129,5540,5010110,6212,5010110
1129,5540,5010920,6212,5010920
1129,5540,5010920,6212,5010920
1129,5540,5011920,6212,5011920
1129,5540,5012390,6212,5012390
1129,5540,5013390,6212,5013390
1129,5540,5013860,6212,5013860
1129,5540,5014510,6212,5014510
1129,5540,5015510,6212,5015510
1130,5548,5016510,6212,5016510
1130,5548,5016970,6212,5016970
1130,5548,5017970,6212,5017970
1131,5556,5018780,6212,5018780
1131,5556,5019780,6212,5019780
1131,5556,5020250,6212,5020250
1131,5556,5021060,6212,5021060
1131,5556,5021060,6212,5021060
1131,5556,5021870,6212,5021870
1131,5556,5022680,6212,5022680
1131,5556,5022680,6212,5022680
1131,5556,5023150,6212,5023150
1131,5556,5023150,6212,5023150
1131,5556,5023960,6212,5023960
1131,5556,5024770,6212,5024770
1131,5556,5025580,6212,5025580
1132,5564,5026390,6212,5026390
1132,5564,5027390,6212,5027390
1132,5564,5028390,6212,5028390
1132,5564,5029390,6212,5029390
1132,5564,5030200,6212,5030200
1132,5564,5031200,6212,5031200
1132,5564,5032010,6212,5032010
1132,5564,5033010,6212,5033010
1132,5564,5034010,6212,5034010
1133,5572,5035010,6212,5035010
1133,5572,5035480,6212,5035480
1134,5580,5043480,6212,5043480
1134,5580,5043950,6212,5043950
1134,5580,5044950,6212,5044950
1134,5580,5045060,6212,5045060
1134,5580,5046060,6212,5046060
1134,5580,5046520,6212,5046520
1134,5580,5047330,6212,5047330
1134,5580,5048330,6212,5048330
1134,5580,5049330,6212,5049330
1134,5580,5050330,6212,5050330
1134,5580,5050980,6212,5050980
1135,5588,5051980,6212,5051980
1135,5588,5052790,6212,5052790
1135,5588,5053790,6212,5053790
1135,5588,5054250,6212,5054250
1135,5588,5054720,6212,5054720
1135,5588,5055720,6212,5055720
1136,5596,5056530,6212,5056530
1136,5596,5057530,6212,5057530
1136,5596,5058530,6212,5058530
1136,5596,5059530,6212,5059530
1136,5596,5059990,6212,5059990
1136,5596,5060990,6212,5060990
1136,5596,5060990,6212,5060990
1136,5596,5060990,6212,5060990
1136,5596,5061990,6212,5061990
1136,5596,5062990,6212,5062990
1136,5596,5063310,6212,5063310
1136,5596,5064120,6212,5064120
1137,5604,5065120,6212,5065120
1137,5604,5065930,6212,5065930
1137,5604,5066250,6212,5066250
1137,5604,5066250,6212,5066250
1137,5604,5067250,6212,5067250
1137,5604,5067730,6212,5067730
1137,5604,5068730,6212,5068730
1137,5604,5068730,6212,5068730
1137,5604,5069190,6212,5069190
1137,5604,5070190,6212,5070190
1137,5604,5071190,6212,5071190
1137,5604,5072190,6212,5072190
1137,5604,5072840,6212,5072840
1137,5604,5073840,6212,5073840
1137,5604,5074840,6212,5074840
1137,5604,5075000,6212,5075000
1137,5604,5075590,6212,5075590
1137,5604,5075590,6212,5075590
1137,5604,5076590,6212,5076590
1138,5612,5077590,6212,5077590
1138,5612,5077910,6212,5077910
1138,5612,5078720,6212,5078720
1139,5620,5079530,6212,5079530
1139,5620,5080530,6212,5080530
1139,5620,5080850,6212,5080850
1139,5620,5081850,6212,5081850
1139,5620,5082850,6212,5082850
1139,5620,5083170,6212,5083170
1139,5620,5084170,6212,5084170
1139,5620,5085170,6212,5085170
1139,5620,5085220,6212,5085220
1139,5620,5086220,6212,5086220
1139,5620,5087220,6212,5087220
1140,5628,5088220,6212,5088220
1140,5628,5089220,6212,5089220
1140,5628,5090220,6212,5090220
1140,5628,5091220,6212,5091220
1140,5628,5092030,6212,5092030
1140,5628,5092190,6212,5092190
1140,5628,5093000,6212,5093000
1140,5628,5093470,6212,5093470
1140,5628,5094280,6212,5094280
1140,5628,5095280,6212,5095280
1140,5628,5095280,6212,5095280
1140,5628,5096280,6212,5096280
1140,5628,5096280,6212,5096280
1140,5628,5097280,6212,5097280
1140,5628,5097750,6212,5097750
1140,5628,5097750,6212,5097750
1140,5628,5097750,6212,5097750
1140,5628,5098220,6212,5098220
1140,5628,5099220,6212,5099220
1140,5628,5099220,6212,5099220
1140,5628,5099590,6212,5099590
1140,5628,5099910,6212,5099910
1140,5628,5099910,6212,5099910
1140,5628,5100140,6212,5100140
1141,5636,5101140,6212,5101140
1141,5636,5102140,6212,5102140
1141,5636,5102140,6212,5102140
1141,5636,5102610,6212,5102610
1141,5636,5103610,6212,5103610
1141,5636,5104610,6212,5104610
1141,5636,5105610,6212,5105610
1141,5636,5106610,6212,5106610
1141,5636,5107610,6212,5107610
1141,5636,5108200,6212,5108200
1141,5636,5109010,6212,5109010
1141,5636,5109010,6212,5109010
1142,5644,5110010,6212,5110010
1142,5644,5111010,6212,5111010
1142,5644,5112010,6212,5112010
1142,5644,5113010,6212,5113010
1142,5644,5114010,6212,5114010
1142,5644,5115010,6212,5115010
1142,5644,5115470,6212,5115470
1143,5652,5116280,6212,5116280
1143,5652,5116280,6212,5116280
1143,5652,5116280,6212,5116280
1143,5652,5117280,6212,5117280
1143,5652,5118280,6212,5118280
1143,5652,5119280,6212,5119280
1143,5652,5119280,6212,5119280
1143,5652,5121280,6212,5121280
1144,5660,5122280,6212,5122280
1144,5660,5122600,6212,5122600
1144,5660,5123070,6212,5123070
1144,5660,5124070,6212,5124070
1144,5660,5125070,6212,5125070
1144,5660,5125540,6212,5125540
1144,5660,5126010,6212,5126010
1144,5660,5127010,6212,5127010
1144,5660,5127010,6212,5127010
1144,5660,5128010,6212,5128010
1144,5660,5129010,6212,5129010
1144,5660,5130010,6212,5130010
1144,5660,5131010,6212,5131010
1145,5668,5133010,6212,5133010
1146,5676,5134010,6212,5134010
1146,5676,5134010,6212,5134010
1146,5676,5135010,6212,5135010
1146,5676,5135330,6212,5135330
1146,5676,5136140,6212,5136140
1146,5676,5136610,6212,5136610
1146,5676,5137080,6212,5137080
1146,5676,5137080,6212,5137080
1146,5676,5138080,6212,5138080
1146,5676,5139080,6212,5139080
1146,5676,5139550,6212,5139550
1146,5676,5140020,6212,5140020
1146,5676,5141020,6212,5141020
1146,5676,5142020,6212,5142020
1146,5676,5142020,6212,5142020
1146,5676,5142830,6212,5142830
1146,5676,5142830,6212,5142830
1146,5676,5143420,6212,5143420
1146,5676,5144420,6212,5144420
1147,5684,5144880,6212,5144880
1147,5684,5145880,6212,5145880
1148,5692,5146880,6212,5146880
1148,5692,5147690,6212,5147690
1148,5692,5148010,6212,5148010
1148,5692,5148480,6212,5148480
1148,5692,5149480,6212,5149480
1148,5692,5150480,6212,5150480
1148,5692,5151480,6212,5151480
1148,5692,5152290,6212,5152290
1148,5692,5153100,6212,5153100
1149,5700,5161100,6212,5161100
1149,5700,5161420,6212,5161420
1149,5700,5162230,6212,5162230
1149,5700,5162700,6212,5162700
1149,5700,5163170,6212,5163170
1149,5700,5163170,6212,5163170
1149,5700,5163640,6212,5163640
1149,5700,5164640,6212,5164640
1149,5700,5165640,6212,5165640
1149,5700,5166110,6212,5166110
1149,5700,5166580,6212,5166580
1149,5700,5166900,6212,5166900
1149,5700,5167900,6212,5167900
1150,5708,5168220,6212,5168220
1150,5708,5168220,6212,5168220
1150,5708,5168220,6212,5168220
1150,5708,5169220,6212,5169220
1151,5716,5170220,6212,5170220
1151,5716,5170540,6212,5170540
1151,5716,5171540,6212,5171540
1151,5716,5172010,6212,5172010
1151,5716,5173010,6212,5173010
1151,5716,5173480,6212,5173480
1151,5716,5174480,6212,5174480
1151,5716,5175030,6212,5175030
1151,5716,5175840,6212,5175840
1151,5716,5176840,6212,5176840
1151,5716,5177840,6212,5177840
1151,5716,5178310,6212,5178310
1152,5724,5179310,6212,5179310
1152,5724,5180310,6212,5180310
1152,5724,5180780,6212,5180780
1152,5724,5181250,6212,5181250
