ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_92c5-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532898.17,98.8,85.21,527282.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532578.17,98.8,85.21,526962.42,97.76
532419.49,98.8,85.21,526850.93,97.77
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526815.69,97.76
532419.49,98.8,85.21,526790.05,97.76
532419.49,98.8,85.21,526790.05,97.76
532419.49,98.8,85.21,526790.05,97.76
532419.49,98.8,85.21,526790.05,97.76
532419.49,98.8,85.21,526790.05,97.76
532419.49,98.8,85.21,526790.05,97.76
532419.49,98.8,85.21,526790.05,97.76
532419.49,98.8,85.21,526825.12,97.76
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526853.04,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532419.49,98.8,85.21,526833.34,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532260.81,98.8,85.21,526696.57,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532266.03,98.8,85.21,526698.02,97.77
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
532107.35,98.8,85.21,526588.86,97.78
531998.81,98.8,85.21,526485.19,97.78
531998.81,98.8,85.21,526485.19,97.78
531998.81,98.8,85.21,526485.19,97.78
531998.81,98.8,85.21,526485.19,97.78
531998.81,98.8,85.21,526485.19,97.78
531998.81,98.8,85.21,526485.19,97.78
531998.81,98.8,85.21,526485.19,97.78
531998.81,98.8,85.21,526485.19,97.78
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
531998.81,98.8,85.21,526685.11,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
532008.19,98.81,85.21,526686.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531638.19,98.8,85.21,526316.72,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531480.77,98.8,85.21,526159.3,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531322.09,98.8,85.21,526048.11,97.82
531163.41,98.8,85.21,525893.61,97.82
531163.41,98.8,85.21,525893.61,97.82
531163.41,98.8,85.21,525893.61,97.82
531163.41,98.8,85.21,525893.61,97.82
531163.41,98.8,85.21,525893.61,97.82
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531163.41,98.8,85.21,526008.26,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,526009.76,97.85
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,525889.53,97.82
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
531170.02,98.81,85.21,526036.19,97.85
