ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_672c-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
544678.67,25.7,12.63,382261.23,18.03
544524.27,25.7,12.64,382112.97,18.04
544389.18,25.71,12.64,382078.74,18.04
544312.22,25.72,12.65,383021.2,18.1
544522.29,25.74,12.67,382649.15,18.09
544557.93,25.75,12.69,382675.93,18.1
544403.53,25.76,12.69,382461.95,18.09
544249.13,25.76,12.7,382744.37,18.12
544094.73,25.77,12.7,382506.83,18.11
544286.99,25.78,12.72,382418.43,18.12
544065.11,25.78,12.71,382228.64,18.11
544360.91,25.8,12.73,383636.28,18.18
544516.57,25.81,12.74,383858.76,18.19
544516.57,25.81,12.74,383858.76,18.19
544516.57,25.81,12.74,383858.76,18.19
544516.57,25.81,12.74,383858.76,18.19
544282.31,25.8,12.73,383335.14,18.17
544317.94,25.81,12.75,383378.36,18.18
544163.54,25.82,12.75,383251.0,18.18
544163.54,25.82,12.75,383251.0,18.18
544023.86,25.82,12.76,382598.45,18.16
544023.86,25.82,12.76,382598.45,18.16
543783.44,25.82,12.76,382776.76,18.18
543629.04,25.83,12.76,382646.69,18.18
543474.64,25.83,12.77,382896.29,18.2
543528.27,25.85,12.78,382669.42,18.2
543803.28,25.86,12.8,382613.05,18.2
543658.29,25.87,12.81,383313.45,18.24
543658.29,25.87,12.81,383313.45,18.24
543507.06,25.88,12.81,383177.11,18.24
543542.69,25.89,12.82,383127.57,18.25
543373.28,25.88,12.82,382962.68,18.24
543407.61,25.9,12.83,382858.65,18.24
543689.06,25.91,12.85,383082.83,18.26
543313.22,25.9,12.84,383032.71,18.26
543158.82,25.91,12.84,383013.86,18.27
543023.72,25.91,12.85,382893.94,18.27
543051.62,25.93,12.86,383509.96,18.31
542960.32,25.93,12.87,383359.89,18.31
542729.96,25.93,12.87,383116.29,18.31
542427.6,25.92,12.86,382792.98,18.3
542427.6,25.92,12.86,382792.98,18.3
542463.24,25.94,12.87,382819.76,18.31
542308.84,25.94,12.88,382666.46,18.31
542000.04,25.95,12.89,382662.03,18.32
541864.94,25.96,12.9,382560.3,18.33
542139.95,25.98,12.91,382788.85,18.34
541774.11,25.97,12.9,382552.15,18.34
541776.65,25.97,12.9,382566.05,18.34
541777.92,25.97,12.9,382567.51,18.34
542149.42,25.99,12.92,383014.68,18.36
542171.88,26.0,12.94,383241.62,18.38
542396.24,26.02,12.96,383304.86,18.39
542180.15,26.01,12.95,383089.78,18.38
541134.99,26.06,13.0,382756.8,18.44
540979.67,26.06,12.99,382601.88,18.43
540661.37,26.05,12.98,382257.93,18.42
540506.98,26.05,12.99,382041.13,18.42
540796.64,26.07,13.01,382238.69,18.43
540830.98,26.09,13.02,382121.11,18.43
540456.91,26.07,13.01,381967.41,18.43
540510.54,26.09,13.02,381971.59,18.43
540793.78,26.11,13.04,382564.53,18.47
539748.62,26.16,13.09,382231.54,18.52
539593.23,26.16,13.1,382303.54,18.54
539426.96,26.17,13.1,382387.27,18.55
539651.32,26.19,13.12,382450.51,18.56
539878.11,26.21,13.14,382211.06,18.55
539534.04,26.19,13.13,382091.22,18.55
539379.65,26.2,13.13,382306.07,18.57
539225.25,26.2,13.14,382182.24,18.57
538607.66,26.23,13.16,382503.97,18.62
538832.02,26.25,13.18,382567.22,18.63
538677.62,26.25,13.19,382408.86,18.64
538711.95,26.26,13.2,382298.79,18.64
538993.39,26.28,13.22,382511.68,18.65
538858.3,26.29,13.23,382418.84,18.66
538697.47,26.29,13.23,382289.31,18.66
538321.62,26.28,13.22,382244.65,18.66
538166.24,26.29,13.22,382771.99,18.7
538418.34,26.31,13.24,382914.11,18.71
538781.32,26.33,13.27,382924.71,18.72
538626.92,26.34,13.27,382731.96,18.72
538626.92,26.34,13.27,382731.96,18.72
538908.37,26.36,13.29,383010.0,18.73
538753.97,26.36,13.3,383003.88,18.74
538807.6,26.38,13.31,382720.2,18.74
538646.77,26.38,13.32,383738.25,18.79
538971.23,26.41,13.35,384185.35,18.83
539001.32,26.41,13.35,384215.82,18.83
539001.32,26.41,13.35,384215.85,18.83
538608.67,26.4,13.34,383794.31,18.81
538499.94,26.4,13.34,383684.87,18.81
538535.57,26.41,13.35,383671.2,18.82
538381.17,26.42,13.36,383510.38,18.82
538226.78,26.43,13.36,383746.4,18.84
538072.38,26.43,13.37,383658.22,18.85
538373.12,26.45,13.39,383513.4,18.84
538373.12,26.45,13.39,383491.52,18.84
538160.84,26.44,13.38,383273.85,18.83
537816.17,26.43,13.37,384616.95,18.9
537527.8,26.42,13.36,384441.9,18.9
539014.12,26.51,13.44,384997.3,18.93
539049.76,26.52,13.46,385040.52,18.95
539084.09,26.54,13.47,384927.07,18.95
539257.04,26.55,13.49,384795.91,18.95
539291.38,26.57,13.5,385016.04,18.97
538246.22,26.62,13.55,384683.05,19.02
538111.12,26.63,13.56,384554.01,19.03
537950.29,26.63,13.57,384417.34,19.03
537836.84,26.64,13.57,385297.18,19.08
538089.91,26.66,13.59,385488.48,19.1
538092.25,26.66,13.59,385514.68,19.1
538092.25,26.66,13.59,385514.68,19.1
537716.15,26.64,13.58,385147.53,19.08
537751.78,26.66,13.6,385190.75,19.1
538033.22,26.68,13.62,385050.04,19.09
537657.38,26.67,13.6,384958.5,19.09
537502.98,26.67,13.61,385208.15,19.12
537784.43,26.69,13.63,385054.82,19.11
537649.33,26.7,13.64,384925.4,19.12
537677.23,26.71,13.65,385428.2,19.15
536632.07,26.77,13.7,385095.21,19.21
536665.42,26.78,13.71,385129.46,19.22
536665.42,26.78,13.71,385127.58,19.22
536687.87,26.79,13.73,385301.38,19.23
536312.03,26.78,13.71,385165.57,19.23
536347.66,26.79,13.73,385182.13,19.24
536193.26,26.8,13.73,385052.01,19.24
536038.86,26.8,13.74,385184.09,19.26
535723.45,26.79,13.73,384891.41,19.25
536004.9,26.81,13.75,384815.49,19.25
535869.8,26.82,13.76,384743.03,19.26
535708.97,26.83,13.76,384616.28,19.26
535553.58,26.83,13.77,385013.96,19.29
535177.74,26.82,13.75,384697.52,19.28
535011.46,26.82,13.76,384599.9,19.28
535047.09,26.84,13.78,384626.68,19.29
534892.69,26.85,13.78,384414.11,19.29
535174.14,26.87,13.8,384678.13,19.31
535019.74,26.87,13.81,384531.53,19.31
535212.0,26.89,13.83,384438.04,19.31
535051.16,26.9,13.83,384353.86,19.32
534696.11,26.88,13.82,385358.9,19.38
535430.56,26.93,13.86,385781.32,19.4
535466.19,26.94,13.88,385785.6,19.41
535311.79,26.95,13.88,385590.86,19.41
535484.74,26.97,13.9,385886.82,19.43
535089.3,26.96,13.89,385416.3,19.42
534934.91,26.96,13.9,385194.98,19.42
534799.81,26.97,13.91,385078.95,19.42
534638.98,26.98,13.91,385774.32,19.46
534493.98,26.98,13.92,385365.53,19.45
534317.31,26.99,13.92,385297.17,19.46
534541.68,27.01,13.94,385360.41,19.47
534545.48,27.01,13.94,385361.71,19.47
534826.93,27.03,13.96,385221.0,19.47
534861.26,27.04,13.98,385105.87,19.47
534861.26,27.04,13.98,385105.87,19.47
535088.05,27.06,14.0,385240.35,19.48
535088.05,27.06,14.0,385240.35,19.48
535141.68,27.08,14.01,385164.13,19.49
534980.85,27.08,14.02,385071.44,19.49
534825.46,27.09,14.02,386118.18,19.56
534449.62,27.07,14.01,385638.77,19.54
534283.35,27.08,14.02,385796.53,19.55
534283.35,27.08,14.02,385796.53,19.55
534318.98,27.1,14.03,385839.75,19.57
534164.58,27.1,14.04,385612.52,19.56
534164.58,27.1,14.04,385612.52,19.56
534198.91,27.11,14.05,385833.24,19.58
534030.1,27.11,14.04,385689.35,19.58
534064.43,27.12,14.06,385584.36,19.58
533929.33,27.13,14.06,385487.61,19.59
533718.73,27.12,14.06,385273.32,19.58
533521.38,27.11,14.05,385083.97,19.57
533360.55,27.12,14.05,384987.88,19.58
533205.16,27.13,14.06,385396.41,19.61
533038.88,27.13,14.07,385243.85,19.61
533074.51,27.15,14.08,385270.63,19.62
533108.85,27.16,14.09,385155.05,19.62
533108.85,27.16,14.09,385125.66,19.62
532954.45,27.17,14.1,385251.67,19.64
532800.05,27.17,14.11,385160.35,19.64
533100.79,27.19,14.13,385104.37,19.64
533133.41,27.19,14.13,385313.32,19.65
533161.31,27.21,14.14,385226.35,19.66
533005.92,27.21,14.15,385158.48,19.66
532630.08,27.2,14.14,385687.36,19.7
532791.16,27.22,14.15,385804.71,19.71
532826.79,27.23,14.17,385731.27,19.72
532672.39,27.24,14.18,385762.39,19.73
532518.0,27.25,14.18,385609.13,19.73
532220.64,27.23,14.17,385363.64,19.72
532670.62,27.26,14.2,385573.11,19.73
532673.15,27.26,14.2,385607.19,19.73
532538.06,27.27,14.2,385507.81,19.74
532377.23,27.27,14.21,385353.34,19.74
532221.84,27.28,14.22,385876.79,19.78
532055.56,27.29,14.22,385827.35,19.79
532091.19,27.3,14.24,385777.82,19.79
531936.79,27.31,14.24,385986.91,19.81
531753.27,27.3,14.24,385846.76,19.81
531598.87,27.31,14.24,385733.9,19.82
531598.87,27.31,14.24,385717.63,19.81
531444.47,27.31,14.25,385601.65,19.82
531309.37,27.32,14.26,385566.9,19.83
531169.33,27.33,14.26,386162.65,19.87
531697.42,27.36,14.3,386230.6,19.88
531733.05,27.38,14.31,386199.7,19.88
531512.52,27.38,14.31,385917.21,19.88
531515.06,27.38,14.31,385918.41,19.88
531360.66,27.38,14.32,386035.45,19.89
531206.27,27.39,14.33,385975.93,19.9
530925.42,27.38,14.32,385689.05,19.89
530796.75,27.39,14.32,385793.35,19.91
532000.27,27.46,14.4,387973.71,20.03
531850.25,27.46,14.4,387863.54,20.03
531885.89,27.48,14.41,387843.7,20.04
531731.49,27.48,14.42,387673.08,20.04
532234.65,27.52,14.45,387378.83,20.03
532516.09,27.54,14.47,387844.97,20.06
532689.05,27.56,14.49,387699.2,20.06
532553.95,27.56,14.5,387353.43,20.05
532413.9,27.57,14.51,388541.88,20.12
532514.12,27.58,14.52,388870.81,20.14
532311.23,27.59,14.52,388072.05,20.11
532346.86,27.6,14.54,388098.83,20.12
532283.89,27.61,14.54,388203.09,20.13
532565.33,27.63,14.56,388048.5,20.13
532410.94,27.63,14.57,388241.2,20.15
532256.54,27.64,14.58,388107.23,20.15
531890.7,27.63,14.56,387942.21,20.15
532136.79,27.65,14.58,388310.57,20.18
531091.63,27.71,14.65,387993.23,20.24
531091.63,27.71,14.65,387993.23,20.24
531311.99,27.73,14.67,387672.2,20.23
531345.33,27.74,14.68,388575.67,20.29
531179.05,27.75,14.68,388545.49,20.3
531633.06,27.78,14.72,388519.79,20.3
531914.51,27.8,14.74,388378.31,20.3
530869.35,27.86,14.8,388045.33,20.37
530493.51,27.85,14.79,388309.29,20.39
530339.11,27.86,14.79,388134.84,20.39
530184.71,27.86,14.8,387986.66,20.39
530049.61,27.87,14.81,388743.79,20.44
530077.51,27.89,14.82,388333.53,20.43
529922.13,27.89,14.83,388001.09,20.42
530191.69,27.91,14.85,389008.64,20.48
529999.23,27.91,14.84,388817.28,20.47
530034.86,27.92,14.86,388860.5,20.49
529659.02,27.91,14.85,388420.59,20.47
529932.24,27.93,14.87,388465.0,20.48
529966.58,27.95,14.88,388348.78,20.48
529812.18,27.95,14.89,388221.36,20.48
529520.99,27.94,14.88,387892.79,20.47
529385.89,27.95,14.88,388132.77,20.49
529385.89,27.95,14.88,388132.77,20.49
529225.06,27.96,14.89,387935.02,20.49
529080.06,27.96,14.9,388485.51,20.53
528928.36,27.97,14.9,388333.77,20.53
528963.99,27.99,14.92,388376.99,20.55
528809.59,27.99,14.93,388220.21,20.55
528655.19,28.0,14.93,388119.56,20.56
528500.79,28.01,14.94,388361.08,20.58
528365.69,28.01,14.95,388291.54,20.59
528368.23,28.01,14.95,388331.96,20.59
528207.4,28.02,14.96,388173.33,20.59
527919.02,28.01,14.94,387923.07,20.58
528209.87,28.03,14.97,388417.83,20.61
528221.93,28.04,14.98,388411.86,20.62
528257.56,28.06,15.0,388455.08,20.63
528260.1,28.06,15.0,388507.26,20.64
528105.7,28.07,15.0,388362.08,20.64
527878.46,28.06,15.0,388140.08,20.63
527724.06,28.07,15.0,388027.83,20.64
527569.66,28.07,15.01,388330.86,20.66
527294.52,28.09,15.02,388726.51,20.71
528136.1,28.14,15.08,389115.88,20.73
528136.1,28.14,15.08,389115.88,20.73
528171.73,28.16,15.09,389078.16,20.74
528173.0,28.16,15.09,389079.83,20.74
528173.0,28.16,15.09,389079.83,20.74
528345.96,28.18,15.11,388935.4,20.74
528191.56,28.18,15.12,389371.1,20.78
528110.57,28.18,15.12,389295.74,20.78
527956.17,28.19,15.13,389199.21,20.78
527341.7,28.22,15.15,389042.76,20.82
527377.33,28.23,15.17,389005.04,20.83
527222.93,28.24,15.18,388852.3,20.83
527068.53,28.25,15.18,389047.54,20.85
526914.13,28.25,15.19,388847.45,20.85
526810.21,28.26,15.2,390157.06,20.93
527685.38,28.33,15.26,390098.62,20.94
527072.34,28.31,15.24,389457.16,20.92
527107.97,28.32,15.26,389461.44,20.93
526953.57,28.33,15.27,389329.83,20.93
526914.73,28.34,15.27,389290.99,20.94
526760.33,28.34,15.28,389467.46,20.96
526605.93,28.35,15.29,389319.35,20.96
526470.84,28.36,15.3,389219.66,20.97
526745.85,28.38,15.32,389998.04,21.01
526678.55,28.39,15.33,389885.24,21.02
526714.18,28.41,15.35,389835.7,21.03
526714.18,28.41,15.35,389835.7,21.03
526559.78,28.42,15.35,389987.07,21.05
525514.62,28.48,15.42,389654.09,21.12
525354.42,28.49,15.43,389384.2,21.12
524961.84,28.48,15.41,389014.58,21.1
524996.17,28.49,15.43,388875.12,21.1
524841.77,28.5,15.43,388700.61,21.11
524895.41,28.51,15.45,388681.79,21.11
524734.57,28.52,15.46,389038.72,21.15
524767.92,28.53,15.47,389158.36,21.16
524649.15,28.56,15.5,389040.93,21.18
524482.87,28.57,15.5,388974.51,21.19
524482.87,28.57,15.5,388974.51,21.19
524482.87,28.57,15.5,388974.51,21.19
524482.87,28.57,15.5,388974.51,21.19
524517.21,28.58,15.52,388882.24,21.19
524551.54,28.59,15.53,389052.16,21.21
524605.17,28.61,15.55,388978.9,21.21
524444.34,28.62,15.55,388848.72,21.22
524288.95,28.62,15.56,388814.89,21.23
524558.52,28.65,15.58,389752.37,21.28
524782.88,28.67,15.61,389815.61,21.3
524407.04,28.66,15.59,389414.68,21.28
524252.64,28.67,15.6,389281.2,21.29
524425.6,28.69,15.62,389150.05,21.29
524271.2,28.69,15.63,389285.69,21.3
524136.1,28.7,15.64,389135.99,21.31
524136.1,28.7,15.64,389135.99,21.31
523975.27,28.71,15.64,389982.63,21.37
523919.47,28.72,15.66,389878.18,21.37
523919.47,28.72,15.66,389878.18,21.37
523677.52,28.72,15.66,389558.45,21.37
523713.15,28.74,15.68,389538.61,21.38
523994.59,28.76,15.7,389380.58,21.37
523840.2,28.77,15.71,389647.51,21.4
523685.8,28.78,15.71,389564.31,21.41
523550.7,28.79,15.72,389534.54,21.42
523389.87,28.79,15.73,389440.77,21.42
523034.81,28.78,15.72,390155.17,21.47
523111.45,28.8,15.73,389764.4,21.46
523147.09,28.82,15.75,389807.62,21.47
523496.19,28.84,15.78,390138.36,21.49
523341.8,28.85,15.78,389967.8,21.5
523187.4,28.86,15.79,389880.92,21.5
522142.24,28.93,15.86,389563.58,21.58
521987.84,28.93,15.87,389718.72,21.6
521852.74,28.94,15.88,389555.16,21.6
520807.59,29.01,15.95,389222.17,21.68
520835.49,29.03,15.96,389177.94,21.69
521276.72,29.06,15.99,389892.65,21.73
521299.18,29.07,16.0,390082.66,21.75
521299.18,29.07,16.0,390073.02,21.75
520254.02,29.14,16.08,389740.04,21.83
520289.65,29.16,16.1,389783.26,21.85
519984.9,29.15,16.09,389409.57,21.83
519495.43,29.13,16.07,388877.64,21.81
519776.88,29.16,16.09,388736.93,21.81
519622.48,29.16,16.1,388912.26,21.83
518577.32,29.24,16.17,388579.28,21.91
518422.92,29.24,16.18,388400.6,21.91
518057.08,29.23,16.17,388265.13,21.91
518060.89,29.23,16.17,388312.29,21.91
517925.79,29.24,16.18,388672.92,21.94
517953.69,29.25,16.19,388441.4,21.94
517964.36,29.26,16.19,388524.26,21.94
517808.97,29.26,16.2,388345.43,21.95
517642.69,29.27,16.21,388556.74,21.97
517678.32,29.29,16.22,388573.3,21.98
517678.32,29.29,16.22,388573.3,21.98
517678.32,29.29,16.22,388573.3,21.98
517523.93,29.3,16.23,388430.21,21.99
517369.53,29.3,16.24,388376.2,22.0
517215.13,29.31,16.25,388458.76,22.02
517268.76,29.33,16.26,388358.92,22.02
517107.93,29.34,16.27,388292.86,22.03
516952.54,29.34,16.28,388558.82,22.06
516786.27,29.35,16.29,388403.85,22.06
515741.11,29.43,16.36,388070.86,22.14
515440.64,29.41,16.35,387767.31,22.13
515476.27,29.43,16.37,387771.59,22.14
515321.87,29.44,16.38,387605.66,22.14
515167.47,29.45,16.38,387553.1,22.15
515167.47,29.45,16.38,387553.1,22.15
515201.81,29.46,16.4,387723.47,22.17
514905.88,29.48,16.42,387500.44,22.19
514750.49,29.49,16.42,387746.52,22.21
514772.95,29.5,16.44,387798.34,22.23
514808.58,29.52,16.46,387841.56,22.24
515181.07,29.55,16.49,387674.53,22.24
515026.67,29.56,16.49,387600.28,22.24
514872.27,29.57,16.5,387588.9,22.26
514872.27,29.57,16.5,387635.38,22.26
514872.27,29.57,16.5,387672.85,22.26
514925.9,29.58,16.52,387691.49,22.27
514609.68,29.6,16.53,388138.93,22.32
514291.39,29.59,16.52,387876.74,22.32
514125.12,29.6,16.53,387946.79,22.33
514160.75,29.62,16.55,387963.35,22.35
514006.35,29.62,16.56,387833.23,22.35
513851.95,29.63,16.57,387732.57,22.36
513693.22,29.63,16.56,387573.69,22.35
513538.82,29.63,16.57,387619.17,22.37
513930.61,29.66,16.6,387825.57,22.38
513533.72,29.65,16.58,387606.55,22.38
513372.89,29.66,16.59,387519.22,22.39
513227.9,29.66,16.6,387811.61,22.42
513051.23,29.67,16.61,387584.92,22.42
513275.59,29.7,16.63,387648.17,22.43
512966.79,29.71,16.65,387375.22,22.44
512812.4,29.72,16.66,387416.39,22.46
513121.36,29.75,16.68,387530.2,22.47
513121.36,29.75,16.68,387530.05,22.47
513287.89,29.77,16.71,387425.22,22.47
513132.5,29.78,16.71,388109.62,22.52
513154.95,29.79,16.73,388368.79,22.55
513154.95,29.79,16.73,388368.79,22.55
513190.58,29.81,16.75,388395.58,22.56
513190.58,29.81,16.75,388395.58,22.56
513193.26,29.81,16.75,388396.78,22.56
512985.9,29.8,16.74,387999.14,22.54
512710.7,29.8,16.73,387943.76,22.54
512710.7,29.8,16.73,387943.76,22.54
512710.7,29.8,16.73,387943.76,22.54
512745.03,29.81,16.75,387828.18,22.55
512590.64,29.82,16.76,387707.28,22.55
511984.92,29.85,16.79,387702.41,22.61
510939.76,29.93,16.87,387385.07,22.69
510773.49,29.94,16.88,387453.9,22.71
510809.12,29.96,16.9,387497.12,22.73
510654.72,29.97,16.9,387272.24,22.73
510936.16,29.99,16.93,387518.81,22.75
510781.77,30.0,16.94,387434.3,22.76
510646.67,30.01,16.95,387289.25,22.76
510833.98,30.03,16.97,388511.27,22.84
510926.22,30.06,16.99,388412.68,22.85
510961.85,30.08,17.01,388455.9,22.87
510961.85,30.08,17.01,388455.9,22.87
511217.01,30.1,17.03,388645.59,22.88
511389.96,30.12,17.05,388734.34,22.89
511389.96,30.12,17.05,388734.34,22.89
511235.56,30.13,17.06,388623.88,22.9
511081.17,30.14,17.07,388505.17,22.91
511081.17,30.14,17.07,388561.76,22.91
510946.07,30.14,17.08,388453.83,22.92
511221.08,30.17,17.1,389281.38,22.97
511516.34,30.2,17.14,389707.26,23.01
511551.97,30.22,17.16,389750.48,23.03
511397.58,30.23,17.17,389623.12,23.03
511397.58,30.23,17.17,389623.12,23.03
511243.18,30.24,17.18,389493.05,23.04
510953.68,30.26,17.2,389831.39,23.09
510393.64,30.25,17.18,389263.05,23.07
510232.81,30.25,17.19,388938.07,23.06
510232.81,30.25,17.19,388938.07,23.06
510119.36,30.27,17.2,388919.39,23.07
509911.14,30.27,17.21,388805.94,23.08
510382.62,30.31,17.24,388848.26,23.09
509982.53,30.29,17.23,388455.33,23.07
509606.69,30.28,17.21,388282.52,23.07
510048.92,30.31,17.24,388545.47,23.09
509842.78,30.3,17.24,388523.29,23.09
510015.74,30.32,17.26,388354.13,23.09
509726.24,30.34,17.28,388751.81,23.14
508681.08,30.43,17.36,388418.83,23.23
508708.98,30.44,17.38,388223.14,23.23
508553.6,30.45,17.39,388117.37,23.24
508823.16,30.48,17.41,389208.25,23.31
508551.25,30.47,17.4,388789.41,23.29
508586.88,30.49,17.42,388832.63,23.31
508432.48,30.49,17.43,388627.76,23.31
508278.08,30.5,17.44,388575.2,23.32
508281.89,30.5,17.44,388576.44,23.32
508127.49,30.51,17.45,388598.2,23.34
507992.4,30.52,17.46,388722.94,23.36
507852.35,30.53,17.47,389320.49,23.41
508101.39,30.57,17.5,389026.27,23.4
507509.9,30.55,17.49,388457.67,23.38
507545.53,30.57,17.51,388419.95,23.39
507391.13,30.58,17.51,388267.21,23.4
507225.57,30.57,17.51,388207.88,23.4
507071.17,30.58,17.52,388720.8,23.44
507344.39,30.61,17.54,389045.75,23.47
506992.51,30.6,17.53,388718.58,23.46
507393.34,30.63,17.56,388452.01,23.45
507505.49,30.65,17.59,390051.09,23.56
508069.18,30.7,17.64,389835.36,23.56
508104.81,30.72,17.66,389821.68,23.57
507104.81,30.68,17.62,388821.68,23.52
506950.42,30.69,17.63,388644.9,23.53
506796.02,30.7,17.64,388847.33,23.55
506641.62,30.71,17.64,388722.71,23.56
506506.52,30.72,17.66,388610.97,23.57
506942.31,30.75,17.69,389214.87,23.61
506658.35,30.74,17.68,389230.1,23.62
506931.51,30.78,17.71,389272.92,23.63
506324.03,30.76,17.69,388802.38,23.62
506803.72,30.8,17.73,388981.17,23.64
506483.72,30.78,17.72,388661.17,23.62
506483.72,30.78,17.72,388651.81,23.62
505483.72,30.74,17.68,387651.81,23.58
505483.72,30.74,17.68,387656.57,23.58
505109.66,30.73,17.66,387492.0,23.57
505113.6,30.73,17.66,387493.09,23.57
505147.93,30.74,17.68,387377.63,23.58
505780.19,30.79,17.72,387406.33,23.58
505625.79,30.8,17.73,387315.73,23.59
505471.39,30.81,17.74,387275.76,23.6
505336.29,30.82,17.75,387562.92,23.63
505175.46,30.83,17.76,387420.68,23.64
505019.27,30.82,17.75,387261.75,23.63
504863.88,30.83,17.76,387105.74,23.64
504863.88,30.83,17.76,387105.74,23.64
505024.96,30.85,17.79,387606.37,23.68
505504.65,30.89,17.82,387604.01,23.68
505130.59,30.87,17.81,387441.33,23.68
504905.86,30.87,17.8,387583.13,23.7
504905.86,30.87,17.8,387601.14,23.7
505078.81,30.89,17.83,387885.33,23.72
504924.41,30.9,17.84,387688.97,23.73
504770.02,30.91,17.85,387571.51,23.73
503724.86,31.0,17.93,387238.53,23.83
503589.76,31.01,17.94,387203.46,23.84
503382.41,31.0,17.94,386981.49,23.83
505331.69,31.12,18.06,390129.71,24.03
505177.29,31.13,18.06,389860.99,24.02
505022.37,31.12,18.06,389702.06,24.02
504730.48,31.11,18.05,389866.89,24.03
504576.08,31.12,18.06,389702.41,24.04
503530.92,31.21,18.15,389369.43,24.13
503812.37,31.24,18.17,389261.97,24.13
504004.62,31.26,18.2,389460.84,24.16
503684.62,31.25,18.18,389140.84,24.14
503523.79,31.26,18.19,389056.63,24.15
503368.4,31.27,18.2,388899.79,24.16
503071.05,31.25,18.19,389317.56,24.19
503071.05,31.25,18.19,389317.56,24.19
502904.77,31.26,18.2,389272.65,24.2
502940.4,31.29,18.22,389315.87,24.22
502786.01,31.3,18.23,389170.69,24.22
502631.61,31.31,18.24,389089.54,24.23
502412.48,31.31,18.24,388448.08,24.21
502412.48,31.31,18.24,388416.27,24.2
502258.08,31.32,18.25,388555.58,24.23
502030.84,31.31,18.24,388429.31,24.22
501895.74,31.32,18.26,388412.14,24.24
501921.96,31.34,18.28,389309.24,24.31
502943.24,31.41,18.35,389670.12,24.34
503414.71,31.45,18.39,389712.45,24.35
503260.32,31.46,18.4,389572.64,24.36
502884.47,31.45,18.38,389481.09,24.36
502918.81,31.47,18.4,389700.14,24.38
503200.25,31.49,18.43,389593.78,24.38
503065.15,31.51,18.44,389952.91,24.42
502689.31,31.49,18.43,389757.25,24.42
502549.26,31.5,18.44,389514.41,24.42
502572.21,31.52,18.45,390089.1,24.46
502395.55,31.53,18.46,389833.8,24.46
502431.18,31.55,18.49,389877.02,24.48
502276.78,31.56,18.5,389706.47,24.49
502280.45,31.56,18.5,389744.3,24.49
502561.9,31.59,18.52,389670.01,24.49
502407.5,31.6,18.53,389834.24,24.52
502031.66,31.58,18.52,389745.65,24.52
502223.91,31.61,18.54,389641.59,24.52
502063.08,31.62,18.55,390385.43,24.59
502273.15,31.63,18.57,391014.97,24.62
502764.07,31.68,18.62,390948.66,24.64
502799.7,31.7,18.64,390930.43,24.65
501754.54,31.8,18.73,390597.45,24.75
501754.54,31.8,18.73,390597.45,24.75
501156.25,31.84,18.78,390430.63,24.81
501431.26,31.87,18.8,390359.07,24.81
501275.87,31.88,18.81,390771.29,24.85
501275.87,31.88,18.81,390768.43,24.85
501109.59,31.89,18.82,390665.45,24.86
500743.75,31.87,18.81,390349.83,24.85
500585.02,31.87,18.8,390199.6,24.84
500620.65,31.89,18.83,390226.38,24.86
500654.98,31.91,18.84,390110.81,24.86
500500.59,31.92,18.86,389989.9,24.87
500534.92,31.94,18.87,390199.62,24.9
500534.92,31.94,18.87,390199.62,24.9
500399.82,31.95,18.89,390097.5,24.91
500399.82,31.95,18.89,390097.5,24.91
500566.34,31.97,18.91,389949.03,24.91
500410.96,31.98,18.92,390690.51,24.97
500244.68,31.99,18.93,390480.21,24.97
500698.69,32.03,18.97,390454.51,24.98
500544.29,32.05,18.98,390303.94,24.99
500389.89,32.06,18.99,390504.23,25.02
500679.56,32.08,19.02,390376.8,25.02
500679.56,32.08,19.02,390376.8,25.02
500679.56,32.08,19.02,390429.27,25.02
500679.56,32.08,19.02,390320.6,25.01
502898.44,32.23,19.16,394936.17,25.31
503369.91,32.27,19.2,394978.5,25.32
502771.62,32.31,19.25,394798.77,25.37
502471.83,32.31,19.25,393883.76,25.33
502311.0,32.32,19.26,393764.55,25.34
502155.61,32.33,19.27,394181.08,25.38
501989.34,32.34,19.28,394091.89,25.39
501784.52,32.34,19.27,393925.83,25.38
501820.15,32.36,19.29,393876.29,25.4
501665.76,32.37,19.3,393764.18,25.41
501665.76,32.37,19.3,393764.18,25.41
501665.76,32.37,19.3,393764.18,25.41
501521.79,32.36,19.3,393651.85,25.4
501803.23,32.39,19.33,393891.85,25.43
501648.83,32.4,19.34,393701.26,25.43
501648.83,32.4,19.34,393694.89,25.43
501513.73,32.42,19.35,393656.91,25.44
501771.28,32.44,19.38,394333.74,25.5
501552.15,32.45,19.38,393692.28,25.47
