ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_829a-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-bellman_ratio
932835.19,96.35,60.07,917819.22,94.8
932835.19,96.35,60.07,917819.22,94.8
932664.63,96.36,60.08,917629.42,94.81
932279.67,96.37,60.08,917361.76,94.82
932279.67,96.37,60.08,917361.76,94.82
932174.61,96.44,60.15,917792.86,94.95
931386.76,96.45,60.17,917189.34,94.98
930823.18,96.48,60.2,916982.73,95.04
930823.18,96.48,60.2,916982.73,95.04
930294.73,96.49,60.21,916478.92,95.05
930294.73,96.49,60.21,916478.92,95.05
930294.73,96.49,60.21,916456.91,95.05
929754.25,96.51,60.23,915877.31,95.07
929754.25,96.51,60.23,915877.31,95.07
929754.25,96.51,60.23,915877.31,95.07
929754.25,96.51,60.23,915877.31,95.07
929754.25,96.51,60.23,915877.31,95.07
929097.06,96.52,60.24,915244.01,95.09
928843.59,96.53,60.25,914943.14,95.09
928336.07,96.56,60.28,914360.73,95.11
927807.63,96.57,60.29,913657.65,95.1
927466.96,96.57,60.29,913351.89,95.1
927308.83,96.57,60.29,913220.43,95.1
926924.83,96.58,60.3,913126.19,95.14
926924.83,96.58,60.3,913126.19,95.14
926924.83,96.58,60.3,913126.19,95.14
926337.98,96.6,60.32,912621.69,95.17
926337.98,96.6,60.32,912621.69,95.17
926337.98,96.6,60.32,912621.69,95.17
926337.98,96.6,60.32,912621.69,95.17
926337.98,96.6,60.32,912621.69,95.17
925869.53,96.61,60.33,912078.42,95.17
925869.53,96.61,60.33,912078.42,95.17
925869.53,96.61,60.33,912078.42,95.17
926216.13,96.66,60.38,912549.88,95.23
926216.13,96.66,60.38,912549.88,95.23
926216.13,96.66,60.38,912549.88,95.23
926216.13,96.66,60.38,912549.88,95.23
926216.13,96.66,60.38,912549.88,95.23
926237.41,96.66,60.38,912612.46,95.24
925843.41,96.67,60.39,912192.77,95.24
925843.41,96.67,60.39,912192.77,95.24
925843.41,96.67,60.39,912192.77,95.24
925633.02,96.67,60.39,912199.61,95.27
925633.02,96.67,60.39,912221.88,95.27
925633.02,96.67,60.39,912221.88,95.27
925633.02,96.67,60.39,912221.88,95.27
925633.02,96.67,60.39,912221.88,95.27
925074.02,96.69,60.41,911317.64,95.26
925074.02,96.69,60.41,911317.64,95.26
925074.02,96.69,60.41,911317.64,95.26
924680.02,96.7,60.42,910884.83,95.26
924680.02,96.7,60.42,910745.6,95.24
923983.84,96.73,60.45,910198.41,95.28
923983.84,96.73,60.45,910198.41,95.28
923983.84,96.73,60.45,910198.41,95.28
923471.94,96.76,60.48,909673.99,95.31
923471.94,96.76,60.48,909673.99,95.31
923471.94,96.76,60.48,909600.72,95.3
923471.94,96.76,60.48,909600.72,95.3
923471.94,96.76,60.48,909600.72,95.3
923471.94,96.76,60.48,909700.31,95.31
923471.94,96.76,60.48,909700.31,95.31
923176.72,96.76,60.49,909394.29,95.32
923176.72,96.76,60.49,909394.29,95.32
922784.15,96.77,60.49,908970.24,95.32
922279.13,96.8,60.52,908363.58,95.34
922279.13,96.8,60.52,908363.58,95.34
921973.45,96.81,60.54,908004.72,95.35
921973.45,96.81,60.54,908004.72,95.35
921973.45,96.81,60.54,908004.72,95.35
922023.92,96.82,60.54,908009.36,95.35
921673.87,96.83,60.56,907785.48,95.37
921673.87,96.83,60.56,907785.48,95.37
921279.87,96.84,60.56,907340.86,95.37
920812.27,96.87,60.6,907483.85,95.47
920812.27,96.87,60.6,907483.85,95.47
920812.27,96.87,60.6,907483.85,95.47
920418.27,96.88,60.6,907421.99,95.51
920418.27,96.88,60.6,907421.99,95.51
920418.27,96.88,60.6,907421.99,95.51
920418.27,96.88,60.6,907421.99,95.51
919890.46,96.9,60.63,906820.93,95.53
919195.27,96.93,60.66,905996.69,95.54
919195.27,96.93,60.66,905996.69,95.54
919195.27,96.93,60.66,905996.69,95.54
919067.2,96.95,60.68,906059.88,95.58
918539.46,96.98,60.71,905474.13,95.6
918539.46,96.98,60.71,905474.13,95.6
918155.46,96.99,60.71,905281.05,95.63
918155.46,96.99,60.71,905280.46,95.63
917627.01,97.0,60.73,904588.7,95.62
917627.01,97.0,60.73,904603.91,95.62
917627.01,97.0,60.73,904603.91,95.62
917627.01,97.0,60.73,904603.91,95.62
917120.83,97.03,60.76,903969.66,95.63
917120.83,97.03,60.76,903969.66,95.63
917120.83,97.03,60.76,903969.66,95.63
916725.4,97.03,60.76,903360.02,95.62
916725.4,97.03,60.76,903360.02,95.62
916725.4,97.03,60.76,903360.02,95.62
916412.0,97.05,60.78,903338.93,95.66
916412.0,97.05,60.78,903338.93,95.66
916412.0,97.05,60.78,903338.93,95.66
916412.0,97.05,60.78,903386.43,95.67
916019.44,97.05,60.79,903006.31,95.68
915813.81,97.06,60.79,902697.71,95.67
915813.81,97.06,60.79,902697.71,95.67
915062.96,97.08,60.81,902001.03,95.69
915062.96,97.08,60.81,902001.03,95.69
915062.96,97.08,60.81,902001.03,95.69
915062.96,97.08,60.81,902001.03,95.69
914817.36,97.09,60.82,901936.77,95.72
914817.36,97.09,60.82,901936.77,95.72
914159.27,97.1,60.83,901315.34,95.74
914159.27,97.1,60.83,901315.34,95.74
914159.27,97.1,60.83,901315.34,95.74
913546.43,97.12,60.85,900646.4,95.75
913546.43,97.12,60.85,900646.4,95.75
913546.43,97.12,60.85,900668.67,95.75
913211.5,97.13,60.86,900473.38,95.78
913211.5,97.13,60.86,900473.38,95.78
913211.5,97.13,60.86,900473.38,95.78
913211.5,97.13,60.86,900473.38,95.78
913211.5,97.13,60.86,900473.38,95.78
913211.5,97.13,60.86,900473.38,95.78
913211.5,97.13,60.86,900473.38,95.78
912683.05,97.14,60.88,900299.59,95.82
912683.05,97.14,60.88,900318.54,95.83
912683.05,97.14,60.88,900318.54,95.83
912683.05,97.14,60.88,900318.54,95.83
912683.05,97.14,60.88,900318.54,95.83
912127.0,97.17,60.9,899668.36,95.84
912127.0,97.17,60.9,899668.36,95.84
912127.0,97.17,60.9,899668.36,95.84
911855.65,97.19,60.92,899266.79,95.84
911198.33,97.2,60.93,898633.65,95.86
911298.07,97.21,60.94,898621.39,95.86
911298.07,97.21,60.94,898621.39,95.86
911298.07,97.21,60.94,898621.39,95.86
910939.07,97.22,60.95,898254.04,95.86
910286.76,97.23,60.97,897834.85,95.9
910286.76,97.23,60.97,897834.85,95.9
910286.76,97.23,60.97,897834.85,95.9
910286.76,97.23,60.97,897834.85,95.9
909944.06,97.23,60.97,897607.71,95.92
909550.06,97.24,60.98,897202.4,95.92
909550.06,97.24,60.98,897202.4,95.92
909550.06,97.24,60.98,897202.4,95.92
909550.06,97.24,60.98,897202.4,95.92
909550.06,97.24,60.98,897226.85,95.92
909550.06,97.24,60.98,897226.85,95.92
909156.05,97.25,60.98,896761.57,95.92
909156.05,97.25,60.98,896761.57,95.92
909156.05,97.25,60.98,896761.57,95.92
909156.05,97.25,60.98,896761.57,95.92
908822.82,97.32,61.05,895978.85,95.94
908822.82,97.32,61.05,895978.85,95.94
908822.82,97.32,61.05,895978.85,95.94
908822.82,97.32,61.05,895978.85,95.94
908822.82,97.32,61.05,895978.85,95.94
908428.82,97.32,61.06,895608.94,95.95
908119.79,97.32,61.06,895299.99,95.95
908119.79,97.32,61.06,895323.35,95.95
907591.34,97.34,61.07,895072.13,95.99
907591.34,97.34,61.07,895072.13,95.99
907591.34,97.34,61.07,895072.13,95.99
907096.84,97.34,61.08,894684.39,96.01
906440.7,97.36,61.1,894051.8,96.03
906440.7,97.36,61.1,894051.8,96.03
906168.84,97.38,61.12,893840.57,96.05
905868.74,97.38,61.12,893541.97,96.05
905868.74,97.38,61.12,893564.2,96.06
905868.74,97.38,61.12,893564.2,96.06
905868.74,97.38,61.12,893564.2,96.06
905868.74,97.38,61.12,893564.2,96.06
905429.41,97.4,61.14,893455.57,96.11
905429.41,97.4,61.14,893455.57,96.11
905429.41,97.4,61.14,893455.57,96.11
905460.06,97.4,61.14,893607.87,96.13
905460.06,97.4,61.14,893591.48,96.13
905091.31,97.45,61.19,893404.54,96.19
904796.09,97.46,61.2,893093.44,96.19
904796.09,97.46,61.2,893093.44,96.19
904951.22,97.47,61.21,893213.44,96.21
904728.99,97.47,61.21,892997.97,96.21
904728.99,97.47,61.21,892997.97,96.21
904183.56,97.5,61.24,892408.97,96.23
904183.56,97.5,61.24,892408.97,96.23
904386.69,97.54,61.28,893145.85,96.33
904386.69,97.54,61.28,893145.85,96.33
904386.69,97.54,61.28,893145.85,96.33
904386.69,97.54,61.28,893145.85,96.33
903974.5,97.55,61.29,892731.91,96.34
903974.5,97.55,61.29,892731.91,96.34
903974.5,97.55,61.29,892731.91,96.34
903591.56,97.56,61.3,892368.45,96.35
903085.38,97.59,61.33,891734.2,96.36
902565.19,97.62,61.36,891501.07,96.42
902565.19,97.62,61.36,891476.75,96.42
902172.63,97.63,61.37,891287.66,96.45
902172.63,97.63,61.37,891287.66,96.45
902172.63,97.63,61.37,891262.18,96.45
902172.63,97.63,61.37,891262.18,96.45
902172.63,97.63,61.37,891262.18,96.45
901615.97,97.67,61.41,890482.67,96.47
901405.58,97.67,61.41,890251.83,96.46
900833.55,97.7,61.44,889664.03,96.49
900074.45,97.72,61.46,889192.54,96.54
900074.45,97.72,61.46,889192.54,96.54
900074.45,97.72,61.46,889217.69,96.54
900074.45,97.72,61.46,889217.69,96.54
899608.07,97.78,61.52,888434.56,96.56
899224.07,97.78,61.52,888054.32,96.57
899224.07,97.78,61.52,888054.32,96.57
899224.07,97.78,61.52,888054.32,96.57
899224.07,97.78,61.52,888054.32,96.57
899224.07,97.78,61.52,888054.32,96.57
899224.07,97.78,61.52,888054.32,96.57
898664.27,97.81,61.55,887953.15,96.64
898166.01,97.84,61.58,887318.91,96.66
897656.5,97.87,61.61,886787.95,96.69
897656.5,97.87,61.61,886787.95,96.69
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
897245.79,97.88,61.62,886461.28,96.7
896900.66,97.88,61.62,886170.69,96.71
896721.05,97.88,61.63,885989.72,96.71
896721.05,97.88,61.63,885989.72,96.71
896721.05,97.88,61.63,885989.72,96.71
896369.3,97.9,61.64,885610.22,96.72
896369.3,97.9,61.64,885610.22,96.72
896369.3,97.9,61.64,885610.22,96.72
896369.3,97.9,61.64,885610.22,96.72
896369.3,97.9,61.64,885610.22,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
896369.3,97.9,61.64,885587.95,96.72
895909.88,97.9,61.65,885132.39,96.73
895909.88,97.9,61.65,885132.39,96.73
895909.88,97.9,61.65,885132.39,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884892.92,96.73
895664.28,97.91,61.66,884974.28,96.74
895664.28,97.91,61.66,884974.28,96.74
895664.28,97.91,61.66,884974.28,96.74
895664.28,97.91,61.66,884974.28,96.74
895664.28,97.91,61.66,884974.28,96.74
895418.78,97.92,61.66,884937.99,96.77
895418.78,97.92,61.66,884937.99,96.77
895418.78,97.92,61.66,884937.99,96.77
895418.78,97.92,61.66,884937.99,96.77
895418.78,97.92,61.66,884937.99,96.77
895418.78,97.92,61.66,884937.99,96.77
895418.78,97.92,61.66,884960.67,96.78
895418.78,97.92,61.66,884960.67,96.78
895418.78,97.92,61.66,884960.67,96.78
895418.78,97.92,61.66,884960.67,96.78
895418.78,97.92,61.66,884960.67,96.78
895418.78,97.92,61.66,884960.67,96.78
895418.78,97.92,61.66,884960.67,96.78
895418.78,97.92,61.66,884960.67,96.78
895418.78,97.92,61.66,884962.43,96.78
895418.78,97.92,61.66,884962.43,96.78
895125.85,97.92,61.67,884737.03,96.78
895125.85,97.92,61.67,884737.03,96.78
895125.85,97.92,61.67,884737.03,96.78
895125.85,97.92,61.67,884737.03,96.78
894755.18,97.93,61.68,884338.31,96.79
894755.18,97.93,61.68,884338.31,96.79
894755.18,97.93,61.68,884338.31,96.79
894755.18,97.93,61.68,884338.31,96.79
894755.18,97.93,61.68,884338.31,96.79
894755.18,97.93,61.68,884338.31,96.79
894755.18,97.93,61.68,884338.31,96.79
894383.89,97.94,61.69,884108.06,96.82
894383.89,97.94,61.69,884108.06,96.82
894078.09,97.96,61.7,883763.25,96.83
893913.25,97.96,61.71,883599.16,96.83
893604.17,97.97,61.71,883259.51,96.83
893604.17,97.97,61.71,883259.51,96.83
893604.17,97.97,61.71,883259.51,96.83
893425.22,97.97,61.72,883060.56,96.84
893425.22,97.97,61.72,883060.56,96.84
893042.1,97.98,61.73,882756.3,96.85
893042.1,97.98,61.73,882756.3,96.85
893042.1,97.98,61.73,882756.3,96.85
893042.1,97.98,61.73,882756.3,96.85
893042.1,97.98,61.73,882744.59,96.85
893042.1,97.98,61.73,882744.59,96.85
893042.1,97.98,61.73,882744.59,96.85
892749.16,97.98,61.73,882391.61,96.85
892749.16,97.98,61.73,882391.61,96.85
892749.16,97.98,61.73,882391.61,96.85
892749.16,97.98,61.73,882391.61,96.85
892749.16,97.98,61.73,882391.61,96.85
892749.16,97.98,61.73,882391.61,96.85
892453.94,97.99,61.74,882365.91,96.88
892453.94,97.99,61.74,882365.91,96.88
892153.77,97.99,61.74,882211.79,96.9
892153.77,97.99,61.74,882211.79,96.9
891760.87,98.0,61.75,881824.11,96.91
891760.87,98.0,61.75,881824.11,96.91
891760.87,98.0,61.75,881824.11,96.91
891233.87,98.01,61.76,881291.96,96.92
890851.3,98.02,61.77,880872.47,96.92
890851.3,98.02,61.77,880872.47,96.92
890851.3,98.02,61.77,880872.47,96.92
890857.85,98.02,61.77,880838.71,96.92
890699.29,98.02,61.77,880764.17,96.93
890358.0,98.03,61.78,880351.27,96.93
890358.0,98.03,61.78,880351.27,96.93
890199.62,98.03,61.78,880207.09,96.93
890199.62,98.03,61.78,880207.09,96.93
889851.19,98.04,61.79,879802.92,96.94
889688.12,98.05,61.8,879284.13,96.9
889482.15,98.05,61.8,879078.06,96.91
889482.15,98.05,61.8,879112.94,96.91
889482.15,98.05,61.8,879112.94,96.91
889482.15,98.05,61.8,879112.94,96.91
889303.2,98.06,61.81,878954.09,96.92
888922.3,98.07,61.82,878532.3,96.92
888922.3,98.07,61.82,878532.3,96.92
888529.73,98.07,61.83,877977.75,96.91
888371.35,98.07,61.83,877823.49,96.91
888371.35,98.07,61.83,877823.49,96.91
888371.35,98.07,61.83,877823.49,96.91
888371.35,98.07,61.83,877823.49,96.91
888371.35,98.07,61.83,877823.49,96.91
888371.35,98.07,61.83,877823.49,96.91
888371.35,98.07,61.83,877823.49,96.91
888371.35,98.07,61.83,877823.49,96.91
887978.59,98.08,61.83,877439.69,96.92
887978.59,98.08,61.83,877439.69,96.92
887820.65,98.08,61.83,877286.85,96.92
887820.65,98.08,61.83,877286.85,96.92
887820.65,98.08,61.83,877286.85,96.92
887820.65,98.08,61.83,877286.85,96.92
887820.65,98.08,61.83,877286.85,96.92
887820.65,98.08,61.83,877286.85,96.92
887595.06,98.09,61.84,877063.36,96.93
887303.13,98.09,61.84,876794.37,96.93
887303.13,98.09,61.84,876794.37,96.93
887303.13,98.09,61.84,876794.37,96.93
887303.13,98.09,61.84,876794.37,96.93
887057.53,98.1,61.85,876790.07,96.97
887057.53,98.1,61.85,876790.07,96.97
887057.53,98.1,61.85,876790.07,96.97
887057.53,98.1,61.85,876820.35,96.97
887057.53,98.1,61.85,876820.35,96.97
887057.53,98.1,61.85,876820.35,96.97
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886628.84,98.11,61.86,876153.55,96.95
886118.04,98.13,61.88,876090.71,97.02
886118.04,98.13,61.88,876090.71,97.02
886118.04,98.13,61.88,876090.71,97.02
885724.04,98.13,61.89,875701.88,97.02
885731.89,98.14,61.89,875661.72,97.02
885731.89,98.14,61.89,875661.72,97.02
885731.89,98.14,61.89,875661.72,97.02
885731.89,98.14,61.89,875661.72,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885731.89,98.14,61.89,875646.55,97.02
885383.44,98.15,61.9,875370.19,97.04
885383.44,98.15,61.9,875370.19,97.04
885383.44,98.15,61.9,875370.19,97.04
885383.44,98.15,61.9,875370.19,97.04
885383.44,98.15,61.9,875370.19,97.04
885383.44,98.15,61.9,875370.19,97.04
885383.44,98.15,61.9,875370.19,97.04
885383.44,98.15,61.9,875370.19,97.04
885383.44,98.15,61.9,875370.19,97.04
885127.62,98.17,61.92,875099.53,97.06
885127.62,98.17,61.92,875099.53,97.06
885127.62,98.17,61.92,875099.53,97.06
885127.62,98.17,61.92,875099.53,97.06
885127.62,98.17,61.92,875099.53,97.06
885127.62,98.17,61.92,875099.53,97.06
884733.62,98.18,61.93,874896.4,97.09
884733.62,98.18,61.93,874896.4,97.09
884733.62,98.18,61.93,874896.4,97.09
884733.62,98.18,61.93,874896.4,97.09
884733.62,98.18,61.93,874896.4,97.09
884733.62,98.18,61.93,874896.4,97.09
884733.62,98.18,61.93,874896.4,97.09
884438.4,98.19,61.94,874620.77,97.1
884044.4,98.19,61.95,874241.05,97.1
884044.4,98.19,61.95,874241.05,97.1
884044.4,98.19,61.95,874241.05,97.1
884044.4,98.19,61.95,874241.05,97.1
884044.4,98.19,61.95,874241.05,97.1
884044.4,98.19,61.95,874241.05,97.1
884044.4,98.19,61.95,874241.05,97.1
884044.4,98.19,61.95,874265.52,97.11
884044.4,98.19,61.95,874265.52,97.11
884044.4,98.19,61.95,874265.52,97.11
884044.4,98.19,61.95,874265.52,97.11
884044.4,98.19,61.95,874265.52,97.11
884044.4,98.19,61.95,874265.52,97.11
883744.23,98.19,61.95,873856.68,97.1
883744.23,98.19,61.95,873856.68,97.1
883744.23,98.19,61.95,873856.68,97.1
883744.23,98.19,61.95,873856.68,97.1
883744.23,98.19,61.95,873856.68,97.1
883744.23,98.19,61.95,873856.68,97.1
883744.23,98.19,61.95,873856.68,97.1
883744.23,98.19,61.95,873856.68,97.1
883434.06,98.2,61.95,873900.69,97.14
883434.06,98.2,61.95,873900.69,97.14
883434.06,98.2,61.95,873900.69,97.14
883434.06,98.2,61.95,873900.69,97.14
883434.06,98.2,61.95,873900.69,97.14
883434.06,98.2,61.95,873923.87,97.14
883434.06,98.2,61.95,873598.59,97.1
883434.06,98.2,61.95,873598.59,97.1
883434.06,98.2,61.95,873598.59,97.1
883434.06,98.2,61.95,873598.59,97.1
883434.06,98.2,61.95,873598.59,97.1
883033.47,98.2,61.96,873193.5,97.11
883033.47,98.2,61.96,873193.5,97.11
883033.47,98.2,61.96,873193.5,97.11
883033.47,98.2,61.96,873193.5,97.11
883033.47,98.2,61.96,873193.5,97.11
883033.47,98.2,61.96,873178.29,97.11
883033.47,98.2,61.96,873178.29,97.11
883033.47,98.2,61.96,873161.9,97.1
883033.47,98.2,61.96,873161.9,97.1
882694.74,98.22,61.97,873206.31,97.16
882694.74,98.22,61.97,873206.31,97.16
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882438.13,98.23,61.98,872912.59,97.17
882044.13,98.24,61.99,872530.87,97.18
882044.13,98.24,61.99,872530.87,97.18
882044.13,98.24,61.99,872530.87,97.18
882044.13,98.24,61.99,872530.87,97.18
882044.13,98.24,61.99,872504.05,97.17
882157.65,98.25,62.01,872554.8,97.18
882157.65,98.25,62.01,872554.8,97.18
882157.65,98.25,62.01,872554.8,97.18
881839.32,98.25,62.0,872244.18,97.18
881416.85,98.26,62.02,871611.2,97.17
881416.85,98.26,62.02,871648.26,97.17
881416.85,98.26,62.02,871576.09,97.16
881416.85,98.26,62.02,871576.09,97.16
881416.85,98.26,62.02,871576.09,97.16
880888.4,98.27,62.03,871135.04,97.18
880888.4,98.27,62.03,871135.04,97.18
880686.16,98.28,62.04,870959.51,97.19
880686.16,98.28,62.04,870959.51,97.19
880686.16,98.28,62.04,870959.51,97.19
880686.16,98.28,62.04,870959.51,97.19
880686.16,98.28,62.04,870959.51,97.19
880686.16,98.28,62.04,870959.51,97.19
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880416.4,98.3,62.06,870632.63,97.2
880200.14,98.3,62.05,870470.85,97.21
880200.14,98.3,62.05,870470.85,97.21
880200.14,98.3,62.05,870470.85,97.21
879814.71,98.3,62.06,870274.82,97.24
879814.71,98.3,62.06,870274.82,97.24
879814.71,98.3,62.06,870274.82,97.24
879814.71,98.3,62.06,870244.71,97.23
879386.45,98.31,62.07,869873.78,97.24
879386.45,98.31,62.07,869873.78,97.24
879386.45,98.31,62.07,869873.78,97.24
879386.45,98.31,62.07,869873.78,97.24
879386.45,98.31,62.07,869873.78,97.24
879386.45,98.31,62.07,869873.78,97.24
879386.45,98.31,62.07,869854.38,97.24
879386.45,98.31,62.07,869854.38,97.24
879386.45,98.31,62.07,869854.38,97.24
879386.45,98.31,62.07,869854.38,97.24
879386.45,98.31,62.07,869854.38,97.24
878897.41,98.32,62.08,869172.63,97.24
878897.41,98.32,62.08,869172.63,97.24
878897.41,98.32,62.08,869172.63,97.24
878897.41,98.32,62.08,869172.63,97.24
878897.41,98.32,62.08,869188.03,97.24
878789.28,98.32,62.08,869086.63,97.24
878789.28,98.32,62.08,869086.63,97.24
878437.69,98.34,62.1,868641.03,97.24
878437.69,98.34,62.1,868641.03,97.24
878437.69,98.34,62.1,868618.76,97.24
878045.12,98.35,62.1,868283.42,97.25
878045.12,98.35,62.1,868283.42,97.25
878045.12,98.35,62.1,868283.42,97.25
877534.31,98.36,62.12,868286.28,97.32
877534.31,98.36,62.12,868286.28,97.32
877534.31,98.36,62.12,868286.28,97.32
877534.31,98.36,62.12,868286.28,97.32
877534.31,98.36,62.12,868286.28,97.32
877375.93,98.36,62.12,868129.17,97.32
877375.93,98.36,62.12,868129.17,97.32
877375.93,98.36,62.12,868129.17,97.32
877375.93,98.36,62.12,868129.17,97.32
877375.93,98.36,62.12,868129.17,97.32
877375.93,98.36,62.12,868129.17,97.32
877375.93,98.36,62.12,868129.17,97.32
876981.93,98.37,62.13,868050.61,97.37
876981.93,98.37,62.13,868050.61,97.37
876981.93,98.37,62.13,868050.61,97.37
876981.93,98.37,62.13,868050.61,97.37
876981.93,98.37,62.13,868089.4,97.37
876981.93,98.37,62.13,868089.4,97.37
876981.93,98.37,62.13,867997.39,97.36
876981.93,98.37,62.13,867997.39,97.36
876981.93,98.37,62.13,867997.39,97.36
876981.93,98.37,62.13,867997.39,97.36
876981.93,98.37,62.13,867997.39,97.36
876981.93,98.37,62.13,867997.39,97.36
876626.01,98.38,62.14,867741.67,97.38
876465.19,98.39,62.15,867772.92,97.41
876465.19,98.39,62.15,867772.92,97.41
876465.19,98.39,62.15,867772.92,97.41
876465.19,98.39,62.15,867772.92,97.41
876465.19,98.39,62.15,867772.92,97.41
876465.19,98.39,62.15,867772.92,97.41
876465.19,98.39,62.15,867772.92,97.41
876465.19,98.39,62.15,867772.92,97.41
876465.19,98.39,62.15,867772.92,97.41
876053.0,98.39,62.15,867359.21,97.42
875659.0,98.4,62.16,867214.36,97.45
875659.0,98.4,62.16,867214.36,97.45
875659.0,98.4,62.16,867214.36,97.45
875659.0,98.4,62.16,867214.36,97.45
875659.0,98.4,62.16,867214.36,97.45
875434.2,98.41,62.17,867076.58,97.47
875040.19,98.42,62.18,866692.37,97.48
875040.19,98.42,62.18,866692.37,97.48
875040.19,98.42,62.18,866692.37,97.48
875040.19,98.42,62.18,866692.37,97.48
875040.19,98.42,62.18,866692.37,97.48
875040.19,98.42,62.18,866692.37,97.48
875040.19,98.42,62.18,866692.37,97.48
875040.19,98.42,62.18,866714.65,97.48
875040.19,98.42,62.18,866714.65,97.48
875040.19,98.42,62.18,866714.65,97.48
875040.19,98.42,62.18,866714.65,97.48
875040.19,98.42,62.18,866714.65,97.48
875040.19,98.42,62.18,866714.65,97.48
875040.19,98.42,62.18,866714.65,97.48
875040.19,98.42,62.18,866714.65,97.48
874666.0,98.43,62.19,866476.18,97.51
874666.0,98.43,62.19,866476.18,97.51
874666.0,98.43,62.19,866476.18,97.51
874666.0,98.43,62.19,866476.18,97.51
874666.0,98.43,62.19,866476.18,97.51
874666.0,98.43,62.19,866476.18,97.51
874156.87,98.44,62.21,865948.15,97.52
874156.87,98.44,62.21,865948.15,97.52
874156.87,98.44,62.21,865948.15,97.52
