ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_683b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
391,932,731860,6212,734400
391,932,732860,6212,735400
392,934,733860,6212,736400
393,942,734860,6212,737400
393,942,735860,6212,738400
394,944,736860,6212,739400
394,944,737860,6212,740400
395,946,738670,6212,741210
395,946,739670,6212,742210
396,948,740670,6212,743210
396,948,741670,6212,744210
397,950,742670,6212,745210
397,950,743670,6212,746210
398,952,744670,6212,747210
398,952,745130,6212,747670
398,952,745940,6212,748480
399,954,746940,6212,749480
399,954,746940,6212,749480
399,954,747530,6212,750070
400,956,748530,6212,751070
401,964,749530,6212,752070
401,964,750530,6212,753070
402,966,751530,6212,754070
402,966,752340,6212,754880
403,968,753340,6212,755880
403,968,753990,6212,756530
403,968,753990,6212,756530
404,970,754990,6212,757530
404,970,755800,6212,758340
405,974,756270,6212,758810
405,974,756820,6212,759360
405,974,757630,6212,760170
405,974,758630,6212,761170
406,976,759630,6212,762170
406,976,760440,6212,762980
407,978,761250,6212,763790
407,978,762250,6212,764790
408,980,763250,6212,765790
408,980,763720,6212,766260
408,980,763880,6212,766420
408,980,764350,6212,766890
408,980,764350,6212,766890
408,980,764350,6212,766890
409,982,765160,6212,767700
409,982,766160,6212,768700
410,984,767160,6212,769700
410,984,768160,6212,770700
410,984,768630,6212,771170
410,984,769100,6212,771640
411,986,770100,6212,772640
411,986,771100,6212,773640
412,988,771910,6212,774450
412,988,772910,6212,775450
413,990,773910,6212,776450
413,990,774910,6212,777450
414,992,775720,6212,778260
414,992,776310,6212,778850
415,994,777120,6212,779660
415,994,778120,6212,780660
416,996,778930,6212,781470
416,996,778930,6212,781470
416,996,779740,6212,782280
417,998,780740,6212,783280
417,998,781740,6212,784280
418,1000,782550,6212,785090
418,1000,783360,6212,785900
419,1002,784170,6212,786710
419,1002,784980,6212,787520
420,1004,785630,6212,788170
420,1004,786630,6212,789170
420,1004,786630,6212,789170
421,1006,787630,6212,790170
421,1006,788280,6212,790820
421,1006,788740,6212,791280
422,1008,789740,6212,792280
422,1008,790740,6212,793280
423,1010,791740,6212,794280
423,1010,792740,6212,795280
423,1010,792740,6212,795280
424,1018,800740,6212,803280
425,1020,801740,6212,804280
425,1020,802740,6212,805280
426,1024,803210,6212,805750
426,1024,803530,6212,806070
426,1024,803850,6212,806390
427,1026,804660,6212,807200
427,1026,805660,6212,808200
427,1026,806660,6212,809200
427,1026,806660,6212,809200
427,1026,807660,6212,810200
427,1026,808470,6212,811010
428,1028,809470,6212,812010
428,1028,809470,6212,812820
428,1028,810280,6212,813630
429,1030,811090,6212,814440
429,1030,812090,6212,815440
430,1032,813090,6212,816440
430,1032,814090,6212,817440
431,1034,815090,6212,818440
431,1034,816090,6212,819440
431,1034,816560,6212,819910
432,1036,817560,6212,820910
433,1044,818560,6212,821910
433,1044,819560,6212,822910
434,1046,820210,6212,823560
434,1046,821210,6212,824560
435,1048,822210,6212,825560
435,1048,823210,6212,826560
435,1048,823440,6212,826790
436,1050,824090,6212,827440
436,1050,825090,6212,828440
437,1052,826090,6212,829440
437,1052,827090,6212,830440
438,1054,828090,6212,831440
438,1054,828900,6212,832250
439,1056,829900,6212,833250
439,1056,829900,6212,833250
439,1056,830900,6212,834250
440,1058,831370,6212,834720
440,1058,832180,6212,835530
440,1058,832500,6212,835850
440,1058,832500,6212,835850
440,1058,832500,6212,835850
441,1060,833500,6212,836850
441,1060,833720,6212,837070
441,1060,834720,6212,838070
441,1060,834950,6212,838300
442,1062,835760,6212,839110
442,1062,835760,6212,839110
442,1062,836760,6212,840110
442,1062,837760,6212,841110
442,1062,838080,6212,841430
443,1064,839080,6212,842430
443,1064,840080,6212,843430
444,1066,841080,6212,844430
444,1066,842080,6212,845430
445,1068,842890,6212,846240
445,1068,843700,6212,847050
445,1068,843930,6212,847280
446,1070,844930,6212,848280
446,1070,845930,6212,849280
447,1072,846930,6212,850280
447,1072,847930,6212,851280
448,1074,848930,6212,852280
448,1074,849930,6212,853280
448,1074,850930,6212,854280
448,1074,851250,6212,854600
449,1076,852250,6212,855600
449,1076,853250,6212,856600
449,1076,853250,6212,856600
450,1078,854250,6212,857600
450,1078,855250,6212,858600
451,1080,857250,6212,860600
451,1080,857470,6212,860820
451,1080,857470,6212,860820
452,1082,858470,6212,861820
452,1082,859470,6212,862820
453,1084,860470,6212,863820
453,1084,860630,6212,863980
453,1084,860630,6212,863980
453,1084,861630,6212,864980
454,1086,862630,6212,865980
454,1086,863440,6212,866790
455,1088,864440,6212,867790
455,1088,864910,6212,868260
455,1088,865140,6212,868490
455,1088,865950,6212,869300
455,1088,866270,6212,869620
456,1090,867080,6212,870430
456,1090,867400,6212,870750
456,1090,867860,6212,871210
456,1090,868860,6212,872210
456,1090,869860,6212,873210
456,1090,870510,6212,873860
456,1090,871510,6212,874860
457,1092,872510,6212,875860
457,1092,873510,6212,876860
458,1094,874510,6212,877860
458,1094,875510,6212,878860
459,1096,876510,6212,879860
459,1096,877320,6212,880670
459,1096,878130,6212,881480
460,1098,879130,6212,882480
460,1098,880130,6212,883480
461,1100,881130,6212,884480
461,1100,882130,6212,885480
462,1102,883130,6212,886480
462,1102,884130,6212,887480
463,1104,884940,6212,888290
463,1104,885940,6212,889290
464,1106,886940,6212,890290
464,1106,887940,6212,891290
465,1108,888750,6212,892100
466,1116,889750,6212,893100
466,1116,890750,6212,894100
467,1118,891340,6212,894690
467,1118,892340,6212,895690
468,1120,893340,6212,896690
468,1120,894340,6212,897690
468,1120,894340,6212,897690
468,1120,894660,6212,898010
468,1120,894660,6212,898010
468,1120,894660,6212,898010
469,1122,895660,6212,899010
469,1122,895660,6212,899010
469,1122,896470,6212,899820
470,1124,897470,6212,900820
470,1124,897630,6212,900980
470,1124,898440,6212,901790
471,1128,898670,6212,902020
471,1128,898670,6212,902020
472,1130,899480,6212,902830
472,1130,899850,6212,903200
473,1132,900500,6212,903850
473,1132,901500,6212,904850
474,1134,902500,6212,905850
474,1134,902820,6212,906170
474,1134,903290,6212,906640
474,1134,903520,6212,906870
475,1142,911520,6212,914870
476,1144,912330,6212,915680
476,1144,913330,6212,916680
477,1146,914140,6212,917490
477,1146,915140,6212,918490
478,1148,916140,6212,919490
478,1148,917140,6212,920490
479,1150,918140,6212,921490
479,1150,918950,6212,922300
479,1150,919950,6212,923300
479,1150,919950,6212,924110
480,1152,920950,6212,925110
480,1152,921420,6212,925580
480,1152,921890,6212,926050
480,1152,922890,6212,927050
480,1152,923210,6212,927370
480,1152,923680,6212,927840
480,1152,924680,6212,928840
480,1152,925680,6212,929840
480,1152,926680,6212,930840
481,1154,927000,6212,931160
481,1154,927230,6212,931390
481,1154,928230,6212,932390
482,1156,929230,6212,933390
482,1156,930230,6212,934390
482,1156,930230,6212,935200
483,1158,931040,6212,936010
483,1158,932040,6212,937010
483,1158,932510,6212,937480
484,1160,933510,6212,938480
484,1160,933980,6212,938950
485,1162,934980,6212,939950
485,1162,935980,6212,940950
486,1164,936980,6212,941950
486,1164,937980,6212,942950
487,1166,938570,6212,943540
487,1166,939040,6212,944010
487,1166,939040,6212,944010
487,1166,939850,6212,944820
487,1166,939850,6212,944820
487,1166,939850,6212,944820
488,1170,943850,6212,948820
489,1172,944850,6212,949820
490,1174,946850,6212,951820
490,1174,947660,6212,952630
491,1176,948470,6212,953440
491,1176,949470,6212,954440
492,1180,950020,6212,954990
493,1188,951020,6212,955990
493,1188,952020,6212,956990
493,1188,953020,6212,957990
493,1188,954020,6212,958990
494,1190,955020,6212,959990
494,1190,956020,6212,960990
495,1192,956480,6212,961450
495,1192,957480,6212,962450
495,1192,957950,6212,962920
496,1194,958420,6212,963390
496,1194,959420,6212,964390
497,1196,960420,6212,965390
497,1196,961420,6212,966390
498,1198,962230,6212,967200
498,1198,962600,6212,967570
498,1198,963600,6212,968570
498,1198,963600,6212,968570
499,1200,964600,6212,969570
499,1200,965070,6212,970040
499,1200,966070,6212,971040
499,1200,966290,6212,971260
500,1202,967290,6212,972260
501,1210,968290,6212,973260
501,1210,968290,6212,973260
501,1210,969290,6212,974260
502,1212,970290,6212,975260
502,1212,971290,6212,976260
503,1214,972290,6212,977260
503,1214,973100,6212,978070
504,1216,974100,6212,979070
504,1216,975100,6212,980070
504,1216,976100,6212,981070
505,1218,977100,6212,982070
505,1218,978100,6212,983070
506,1220,979100,6212,984070
506,1220,979570,6212,984540
507,1222,980380,6212,985350
507,1222,980850,6212,985820
507,1222,981320,6212,986290
508,1224,982320,6212,987290
508,1224,982320,6212,987290
508,1224,982790,6212,987760
508,1224,983160,6212,988130
508,1224,984160,6212,989130
508,1224,984630,6212,989600
508,1224,985630,6212,990600
508,1224,986630,6212,991600
508,1224,986630,6212,991830
508,1224,987280,6212,992480
508,1224,987650,6212,992850
508,1224,988460,6212,993660
509,1226,989460,6212,994660
509,1226,990460,6212,995660
509,1226,990930,6212,996130
510,1228,991930,6212,997130
510,1228,991930,6212,997130
510,1228,992930,6212,998130
511,1230,993930,6212,999130
511,1230,993930,6212,999130
511,1230,993930,6212,999130
511,1230,994400,6212,999600
511,1230,995400,6212,1000600
512,1232,995720,6212,1000920
512,1232,995950,6212,1001150
512,1232,996110,6212,1001310
512,1232,997110,6212,1002310
512,1232,998110,6212,1003310
513,1234,999110,6212,1004310
513,1234,999110,6212,1004310
513,1234,999580,6212,1004780
513,1234,1000390,6212,1005590
514,1236,1000980,6212,1006180
514,1236,1001980,6212,1007180
515,1238,1002630,6212,1007830
516,1240,1004630,6212,1009830
516,1240,1005630,6212,1010830
517,1242,1006630,6212,1011830
517,1242,1007630,6212,1012830
518,1244,1008630,6212,1013830
518,1244,1009630,6212,1014830
519,1246,1010630,6212,1015830
519,1246,1011630,6212,1016830
519,1246,1011950,6212,1017150
520,1250,1015950,6212,1021150
521,1252,1016950,6212,1022150
521,1252,1017950,6212,1023150
522,1254,1018600,6212,1023800
522,1254,1018600,6212,1023800
522,1254,1019600,6212,1024800
522,1254,1020600,6212,1025800
522,1254,1020600,6212,1026610
523,1256,1021410,6212,1027420
523,1256,1022410,6212,1028420
523,1256,1022410,6212,1028420
524,1258,1022880,6212,1028890
524,1258,1023880,6212,1029890
524,1258,1023880,6212,1030120
525,1260,1024880,6212,1031120
525,1260,1025880,6212,1032120
526,1262,1026880,6212,1033120
526,1262,1027880,6212,1034120
527,1264,1028880,6212,1035120
527,1264,1029880,6212,1036120
528,1266,1030880,6212,1037120
528,1266,1031880,6212,1038120
528,1266,1031880,6212,1038120
528,1266,1031880,6212,1038120
529,1268,1032690,6212,1038930
529,1268,1032690,6212,1038930
529,1268,1033500,6212,1039740
530,1270,1034500,6212,1040740
530,1270,1035500,6212,1041740
530,1270,1035500,6212,1041740
530,1270,1035660,6212,1041900
530,1270,1035980,6212,1042220
531,1272,1036980,6212,1043220
531,1272,1036980,6212,1043220
531,1272,1037980,6212,1044220
532,1274,1038980,6212,1045220
532,1274,1039980,6212,1046220
532,1274,1040300,6212,1046540
533,1276,1041300,6212,1047540
533,1276,1042300,6212,1048540
534,1278,1043110,6212,1049350
534,1278,1044110,6212,1050350
535,1280,1044920,6212,1051160
535,1280,1045920,6212,1052160
535,1280,1046920,6212,1053160
536,1282,1047920,6212,1054160
536,1282,1048570,6212,1054810
537,1284,1049570,6212,1055810
537,1284,1050380,6212,1056620
537,1284,1050380,6212,1056620
538,1286,1051030,6212,1057270
538,1286,1052030,6212,1058270
539,1288,1053030,6212,1059270
539,1288,1054030,6212,1060270
540,1290,1055030,6212,1061270
540,1290,1055840,6212,1062080
540,1290,1056310,6212,1062550
541,1292,1057310,6212,1063550
541,1292,1058310,6212,1064550
542,1294,1059120,6212,1065360
542,1294,1059120,6212,1065360
542,1294,1060120,6212,1066360
543,1296,1060930,6212,1067170
543,1296,1060930,6212,1067720
543,1296,1061250,6212,1068040
543,1296,1062250,6212,1069040
543,1296,1062250,6212,1069040
544,1298,1063250,6212,1070040
544,1298,1064250,6212,1071040
544,1298,1065250,6212,1072040
545,1300,1066250,6212,1073040
545,1300,1066720,6212,1073510
546,1302,1067720,6212,1074510
546,1302,1068720,6212,1075510
547,1304,1069530,6212,1076320
547,1304,1070530,6212,1077320
547,1304,1071530,6212,1078320
548,1306,1072340,6212,1079130
548,1306,1073340,6212,1080130
548,1306,1073340,6212,1080130
549,1308,1074340,6212,1081130
549,1308,1075340,6212,1082130
549,1308,1076340,6212,1083130
549,1308,1077340,6212,1084130
549,1308,1077810,6212,1084600
549,1308,1078810,6212,1085600
549,1308,1079460,6212,1086250
549,1308,1080460,6212,1087250
549,1308,1081460,6212,1088250
549,1308,1081780,6212,1088570
550,1310,1082590,6212,1089380
550,1310,1083590,6212,1090380
550,1310,1083590,6212,1090380
550,1310,1084590,6212,1091380
550,1310,1084590,6212,1091380
550,1310,1085590,6212,1092380
550,1310,1086400,6212,1093190
550,1310,1087400,6212,1094190
550,1310,1087400,6212,1094190
551,1312,1088400,6212,1095190
551,1312,1088870,6212,1095660
552,1314,1089680,6212,1096470
552,1314,1089680,6212,1096470
552,1314,1090680,6212,1097470
553,1316,1091680,6212,1098470
553,1316,1092490,6212,1099280
554,1318,1093300,6212,1100090
554,1318,1093950,6212,1100740
555,1320,1094760,6212,1101550
555,1320,1095570,6212,1102360
555,1320,1095570,6212,1102360
555,1320,1095570,6212,1102360
556,1322,1096570,6212,1103360
556,1322,1096570,6212,1103360
556,1322,1096890,6212,1103680
556,1322,1097890,6212,1104680
557,1324,1098890,6212,1105680
557,1324,1099890,6212,1106680
558,1326,1100700,6212,1107490
558,1326,1101700,6212,1108490
559,1328,1102290,6212,1109080
559,1328,1102290,6212,1109080
559,1328,1102290,6212,1109080
559,1328,1103290,6212,1110080
560,1330,1104290,6212,1111080
560,1330,1104290,6212,1111080
560,1330,1105290,6212,1112080
561,1332,1106290,6212,1113080
561,1332,1106660,6212,1113450
561,1332,1106890,6212,1113680
561,1332,1107890,6212,1114680
562,1334,1108890,6212,1115680
562,1334,1109700,6212,1116490
563,1336,1110350,6212,1117140
563,1336,1110350,6212,1117140
563,1336,1111160,6212,1117950
564,1338,1111970,6212,1118760
564,1338,1112970,6212,1119760
564,1338,1113340,6212,1120130
564,1338,1113340,6212,1120130
565,1340,1114340,6212,1121130
565,1340,1114810,6212,1121600
566,1342,1115810,6212,1122600
566,1342,1115810,6212,1122600
566,1342,1116810,6212,1123600
567,1344,1117810,6212,1124600
567,1344,1118810,6212,1125600
567,1344,1119130,6212,1125920
568,1352,1120130,6212,1126920
568,1352,1121130,6212,1127920
569,1354,1122130,6212,1128920
569,1354,1122940,6212,1129730
570,1358,1123160,6212,1129950
570,1358,1123480,6212,1130270
571,1360,1124290,6212,1131080
571,1360,1124760,6212,1131550
571,1360,1125760,6212,1132550
572,1362,1126760,6212,1133550
572,1362,1127230,6212,1134020
572,1362,1128230,6212,1135020
572,1362,1128700,6212,1135490
572,1362,1129700,6212,1136490
572,1362,1130700,6212,1137490
573,1364,1131510,6212,1138300
573,1364,1131980,6212,1138770
573,1364,1132790,6212,1139580
573,1364,1133110,6212,1139900
573,1364,1133110,6212,1140710
574,1366,1134110,6212,1141710
574,1366,1134920,6212,1142520
575,1368,1135920,6212,1143520
575,1368,1136920,6212,1144520
575,1368,1137140,6212,1144740
576,1370,1138140,6212,1145740
576,1370,1138950,6212,1146550
577,1372,1139320,6212,1146920
577,1372,1139430,6212,1147030
577,1372,1139430,6212,1147030
577,1372,1140430,6212,1148030
578,1374,1141430,6212,1149030
578,1374,1142430,6212,1150030
579,1376,1143430,6212,1151030
579,1376,1144430,6212,1152030
580,1378,1145430,6212,1153030
580,1378,1146430,6212,1154030
581,1380,1147430,6212,1155030
581,1380,1148430,6212,1156030
581,1380,1149430,6212,1157030
582,1382,1150430,6212,1158030
582,1382,1150900,6212,1158500
582,1382,1150900,6212,1158820
582,1382,1151710,6212,1159630
582,1382,1151710,6212,1159630
583,1384,1152360,6212,1160280
583,1384,1152360,6212,1160280
583,1384,1153360,6212,1161280
583,1384,1153360,6212,1161280
584,1386,1154360,6212,1162280
584,1386,1155360,6212,1163280
584,1386,1155680,6212,1163600
585,1388,1156330,6212,1164250
585,1388,1156920,6212,1164840
586,1390,1157730,6212,1165650
586,1390,1158200,6212,1166120
586,1390,1159010,6212,1166930
586,1390,1159330,6212,1167250
587,1392,1160330,6212,1168250
587,1392,1161330,6212,1169250
587,1392,1161700,6212,1169620
587,1392,1162170,6212,1170090
588,1394,1162980,6212,1170900
588,1394,1163200,6212,1171120
588,1394,1164200,6212,1172120
588,1394,1165200,6212,1173120
588,1394,1166200,6212,1174120
588,1394,1167200,6212,1175120
588,1394,1167200,6212,1175120
589,1396,1168200,6212,1176120
589,1396,1169010,6212,1176930
590,1398,1170010,6212,1177930
590,1398,1170330,6212,1178250
590,1398,1170800,6212,1178720
591,1400,1171800,6212,1179720
592,1408,1172800,6212,1180720
592,1408,1172800,6212,1180720
592,1408,1172800,6212,1180720
592,1408,1173450,6212,1181370
593,1410,1174450,6212,1182370
593,1410,1175000,6212,1182920
594,1412,1175810,6212,1183730
594,1412,1176810,6212,1184730
595,1414,1177810,6212,1185730
595,1414,1177810,6212,1185730
595,1414,1178460,6212,1186380
596,1416,1179460,6212,1187380
596,1416,1180460,6212,1188380
597,1418,1181460,6212,1189380
597,1418,1181780,6212,1189700
597,1418,1182250,6212,1190170
597,1418,1183250,6212,1191170
598,1420,1184250,6212,1192170
599,1428,1185250,6212,1193170
599,1428,1186250,6212,1194170
599,1428,1186250,6212,1194170
599,1428,1186250,6212,1194170
599,1428,1187250,6212,1195170
600,1430,1188060,6212,1195980
600,1430,1188870,6212,1196790
601,1432,1189870,6212,1197790
601,1432,1189870,6212,1197790
601,1432,1189870,6212,1197790
601,1432,1190870,6212,1198790
601,1432,1191190,6212,1199110
601,1432,1191510,6212,1199430
602,1434,1192510,6212,1200430
602,1434,1193320,6212,1201240
603,1436,1194320,6212,1202240
603,1436,1195320,6212,1203240
603,1436,1195790,6212,1203710
604,1438,1196600,6212,1204520
604,1438,1197070,6212,1204990
604,1438,1198070,6212,1205990
604,1438,1198230,6212,1206150
604,1438,1198230,6212,1206150
604,1438,1198820,6212,1206740
605,1440,1199820,6212,1207740
605,1440,1200290,6212,1208210
605,1440,1200610,6212,1208530
605,1440,1201610,6212,1209530
605,1440,1202610,6212,1210530
606,1442,1203610,6212,1211530
606,1442,1204610,6212,1212530
606,1442,1205420,6212,1213340
607,1444,1206420,6212,1214340
607,1444,1206890,6212,1214810
607,1444,1207440,6212,1215360
608,1446,1208440,6212,1216360
608,1446,1208440,6212,1216360
608,1446,1209440,6212,1217360
608,1446,1209440,6212,1217360
609,1448,1210440,6212,1218360
609,1448,1211440,6212,1219360
610,1450,1212440,6212,1220360
610,1450,1212910,6212,1220830
610,1450,1212910,6212,1220830
611,1454,1213130,6212,1221050
611,1454,1213780,6212,1221700
611,1454,1213780,6212,1221700
612,1456,1214590,6212,1222510
612,1456,1215590,6212,1223510
613,1458,1216400,6212,1224320
613,1458,1217400,6212,1225320
614,1460,1218050,6212,1225970
