ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
968,4252,3865500,6212,3865500
969,4260,3865970,6212,3865970
969,4260,3865970,6212,3865970
969,4260,3866970,6212,3866970
969,4260,3867430,6212,3867430
969,4260,3868430,6212,3868430
969,4260,3869430,6212,3869430
969,4260,3870430,6212,3870430
969,4260,3870430,6212,3870430
969,4260,3870900,6212,3870900
969,4260,3871710,6212,3871710
970,4268,3872360,6212,3872360
970,4268,3873360,6212,3873360
970,4268,3874360,6212,3874360
970,4268,3875360,6212,3875360
970,4268,3875680,6212,3875680
970,4268,3876680,6212,3876680
970,4268,3877140,6212,3877140
970,4268,3878140,6212,3878140
970,4268,3878140,6212,3878140
971,4276,3879140,6212,3879140
971,4276,3879370,6212,3879370
971,4276,3880370,6212,3880370
971,4276,3880370,6212,3880370
971,4276,3880370,6212,3880370
971,4276,3881370,6212,3881370
972,4284,3882370,6212,3882370
972,4284,3883370,6212,3883370
972,4284,3884370,6212,3884370
972,4284,3884530,6212,3884530
972,4284,3884750,6212,3884750
972,4284,3886750,6212,3886750
972,4284,3887750,6212,3887750
972,4284,3888750,6212,3888750
972,4284,3889750,6212,3889750
972,4284,3890750,6212,3890750
972,4284,3890970,6212,3890970
973,4292,3891970,6212,3891970
973,4292,3892970,6212,3892970
973,4292,3893620,6212,3893620
973,4292,3893620,6212,3893620
973,4292,3894620,6212,3894620
973,4292,3895620,6212,3895620
973,4292,3895940,6212,3895940
973,4292,3896940,6212,3896940
973,4292,3897750,6212,3897750
973,4292,3898560,6212,3898560
974,4300,3899560,6212,3899560
974,4300,3900370,6212,3900370
974,4300,3901370,6212,3901370
974,4300,3902370,6212,3902370
974,4300,3903370,6212,3903370
974,4300,3904370,6212,3904370
974,4300,3905180,6212,3905180
974,4300,3906180,6212,3906180
975,4308,3907180,6212,3907180
975,4308,3907180,6212,3907180
975,4308,3908180,6212,3908180
975,4308,3909180,6212,3909180
975,4308,3909180,6212,3909180
975,4308,3910180,6212,3910180
975,4308,3911180,6212,3911180
975,4308,3912180,6212,3912180
975,4308,3913180,6212,3913180
975,4308,3914180,6212,3914180
976,4316,3915180,6212,3915180
976,4316,3916180,6212,3916180
976,4316,3916640,6212,3916640
976,4316,3917640,6212,3917640
976,4316,3918640,6212,3918640
976,4316,3919450,6212,3919450
976,4316,3919450,6212,3919450
976,4316,3920260,6212,3920260
976,4316,3920630,6212,3920630
976,4316,3921630,6212,3921630
977,4324,3922440,6212,3922440
977,4324,3923440,6212,3923440
977,4324,3925440,6212,3925440
977,4324,3925440,6212,3925440
977,4324,3926250,6212,3926250
977,4324,3927250,6212,3927250
977,4324,3927840,6212,3927840
977,4324,3928840,6212,3928840
978,4332,3929840,6212,3929840
978,4332,3930840,6212,3930840
978,4332,3931160,6212,3931160
978,4332,3931620,6212,3931620
978,4332,3932430,6212,3932430
978,4332,3933430,6212,3933430
978,4332,3934430,6212,3934430
978,4332,3934900,6212,3934900
978,4332,3935900,6212,3935900
978,4332,3936370,6212,3936370
978,4332,3936690,6212,3936690
979,4340,3937690,6212,3937690
979,4340,3938690,6212,3938690
979,4340,3939690,6212,3939690
979,4340,3940020,6212,3940020
979,4340,3940020,6212,3940020
979,4340,3941020,6212,3941020
979,4340,3941020,6212,3941020
979,4340,3941020,6212,3941020
979,4340,3942020,6212,3942020
979,4340,3943020,6212,3943020
979,4340,3943830,6212,3943830
979,4340,3944830,6212,3944830
980,4348,3945830,6212,3945830
980,4348,3946640,6212,3946640
980,4348,3947640,6212,3947640
980,4348,3948110,6212,3948110
980,4348,3949110,6212,3949110
980,4348,3950110,6212,3950110
981,4356,3954110,6212,3954110
981,4356,3955110,6212,3955110
982,4364,3963110,6212,3963110
982,4364,3963110,6212,3963110
982,4364,3964110,6212,3964110
982,4364,3965110,6212,3965110
982,4364,3966110,6212,3966110
982,4364,3967110,6212,3967110
982,4364,3967920,6212,3967920
983,4372,3968920,6212,3968920
983,4372,3969920,6212,3969920
983,4372,3970920,6212,3970920
983,4372,3971920,6212,3971920
983,4372,3972920,6212,3972920
983,4372,3972920,6212,3972920
983,4372,3973730,6212,3973730
983,4372,3973960,6212,3973960
983,4372,3974770,6212,3974770
983,4372,3975770,6212,3975770
983,4372,3975770,6212,3975770
983,4372,3975770,6212,3975770
983,4372,3975770,6212,3975770
984,4380,3976770,6212,3976770
984,4380,3977770,6212,3977770
984,4380,3978090,6212,3978090
984,4380,3978560,6212,3978560
984,4380,3979030,6212,3979030
984,4380,3979030,6212,3979030
984,4380,3980030,6212,3980030
985,4388,3981030,6212,3981030
985,4388,3981350,6212,3981350
985,4388,3982350,6212,3982350
985,4388,3983350,6212,3983350
985,4388,3984160,6212,3984160
985,4388,3985160,6212,3985160
985,4388,3985630,6212,3985630
985,4388,3986440,6212,3986440
985,4388,3986910,6212,3986910
986,4396,3987910,6212,3987910
986,4396,3988910,6212,3988910
986,4396,3989910,6212,3989910
986,4396,3990230,6212,3990230
986,4396,3991230,6212,3991230
986,4396,3992230,6212,3992230
986,4396,3993230,6212,3993230
986,4396,3993550,6212,3993550
986,4396,3994020,6212,3994020
986,4396,3995020,6212,3995020
987,4404,3996020,6212,3996020
987,4404,3996020,6212,3996020
987,4404,3996670,6212,3996670
988,4412,4004670,6212,4004670
988,4412,4008670,6212,4008670
988,4412,4009480,6212,4009480
988,4412,4009950,6212,4009950
989,4420,4010760,6212,4010760
989,4420,4011760,6212,4011760
989,4420,4012760,6212,4012760
989,4420,4013230,6212,4013230
989,4420,4014230,6212,4014230
989,4420,4015230,6212,4015230
989,4420,4016230,6212,4016230
989,4420,4017230,6212,4017230
989,4420,4018040,6212,4018040
990,4428,4019040,6212,4019040
990,4428,4019040,6212,4019040
990,4428,4019510,6212,4019510
990,4428,4020320,6212,4020320
990,4428,4021130,6212,4021130
990,4428,4022130,6212,4022130
990,4428,4023130,6212,4023130
990,4428,4024130,6212,4024130
990,4428,4024130,6212,4024130
990,4428,4025130,6212,4025130
991,4436,4026130,6212,4026130
991,4436,4026600,6212,4026600
991,4436,4027600,6212,4027600
991,4436,4028600,6212,4028600
991,4436,4029600,6212,4029600
991,4436,4029600,6212,4029600
991,4436,4030600,6212,4030600
991,4436,4031600,6212,4031600
991,4436,4031600,6212,4031600
991,4436,4032600,6212,4032600
991,4436,4032830,6212,4032830
992,4444,4033830,6212,4033830
992,4444,4034150,6212,4034150
992,4444,4034150,6212,4034150
992,4444,4034620,6212,4034620
992,4444,4034620,6212,4034620
992,4444,4035090,6212,4035090
992,4444,4035410,6212,4035410
992,4444,4036410,6212,4036410
992,4444,4037410,6212,4037410
992,4444,4037410,6212,4037410
992,4444,4038410,6212,4038410
992,4444,4038410,6212,4038410
992,4444,4039410,6212,4039410
993,4452,4040410,6212,4040410
993,4452,4040730,6212,4040730
993,4452,4041730,6212,4041730
993,4452,4041730,6212,4041730
993,4452,4041730,6212,4041730
993,4452,4042730,6212,4042730
993,4452,4043730,6212,4043730
993,4452,4044730,6212,4044730
993,4452,4045050,6212,4045050
993,4452,4045050,6212,4045050
993,4452,4045050,6212,4045050
994,4460,4046050,6212,4046050
994,4460,4047050,6212,4047050
994,4460,4047050,6212,4047050
994,4460,4047050,6212,4047050
994,4460,4048050,6212,4048050
994,4460,4049050,6212,4049050
994,4460,4050050,6212,4050050
994,4460,4050860,6212,4050860
994,4460,4051860,6212,4051860
994,4460,4052860,6212,4052860
995,4468,4053670,6212,4053670
995,4468,4053990,6212,4053990
995,4468,4054310,6212,4054310
995,4468,4055310,6212,4055310
995,4468,4057310,6212,4057310
995,4468,4057630,6212,4057630
995,4468,4058630,6212,4058630
995,4468,4059630,6212,4059630
996,4476,4060630,6212,4060630
996,4476,4060630,6212,4060630
996,4476,4060860,6212,4060860
996,4476,4061670,6212,4061670
996,4476,4062140,6212,4062140
996,4476,4062610,6212,4062610
996,4476,4063420,6212,4063420
996,4476,4064420,6212,4064420
996,4476,4065420,6212,4065420
996,4476,4066420,6212,4066420
997,4484,4068420,6212,4068420
997,4484,4068890,6212,4068890
997,4484,4069890,6212,4069890
997,4484,4069890,6212,4069890
997,4484,4070890,6212,4070890
997,4484,4071890,6212,4071890
997,4484,4072480,6212,4072480
997,4484,4072950,6212,4072950
997,4484,4073760,6212,4073760
997,4484,4073990,6212,4073990
997,4484,4074990,6212,4074990
997,4484,4075990,6212,4075990
998,4492,4076990,6212,4076990
998,4492,4077990,6212,4077990
998,4492,4078990,6212,4078990
998,4492,4079990,6212,4079990
998,4492,4080310,6212,4080310
998,4492,4080630,6212,4080630
998,4492,4081100,6212,4081100
998,4492,4082100,6212,4082100
998,4492,4082100,6212,4082100
998,4492,4082100,6212,4082100
998,4492,4083100,6212,4083100
998,4492,4083910,6212,4083910
999,4500,4085910,6212,4085910
999,4500,4086380,6212,4086380
999,4500,4087380,6212,4087380
999,4500,4088380,6212,4088380
999,4500,4089380,6212,4089380
999,4500,4090190,6212,4090190
999,4500,4090190,6212,4090190
999,4500,4091190,6212,4091190
999,4500,4092190,6212,4092190
1000,4508,4093190,6212,4093190
1000,4508,4094190,6212,4094190
1000,4508,4094190,6212,4094190
1000,4508,4095190,6212,4095190
1000,4508,4095510,6212,4095510
1000,4508,4096510,6212,4096510
1000,4508,4097160,6212,4097160
1000,4508,4098160,6212,4098160
1000,4508,4099160,6212,4099160
1001,4516,4100160,6212,4100160
1001,4516,4104160,6212,4104160
1001,4516,4104160,6212,4104160
1002,4524,4105160,6212,4105160
1002,4524,4106160,6212,4106160
1002,4524,4107160,6212,4107160
1002,4524,4108160,6212,4108160
1002,4524,4109160,6212,4109160
1002,4524,4110160,6212,4110160
1002,4524,4110810,6212,4110810
1002,4524,4111810,6212,4111810
1002,4524,4112810,6212,4112810
1002,4524,4113030,6212,4113030
1002,4524,4113030,6212,4113030
1002,4524,4113030,6212,4113030
1003,4532,4114030,6212,4114030
1003,4532,4115030,6212,4115030
1003,4532,4115500,6212,4115500
1003,4532,4116150,6212,4116150
1003,4532,4117150,6212,4117150
1003,4532,4117620,6212,4117620
1003,4532,4117620,6212,4117620
1003,4532,4118620,6212,4118620
1003,4532,4119430,6212,4119430
1003,4532,4119430,6212,4119430
1004,4540,4119900,6212,4119900
1004,4540,4119900,6212,4119900
1004,4540,4120900,6212,4120900
1004,4540,4121900,6212,4121900
1004,4540,4122900,6212,4122900
1004,4540,4123900,6212,4123900
1004,4540,4124900,6212,4124900
1004,4540,4125710,6212,4125710
1004,4540,4126710,6212,4126710
1004,4540,4127710,6212,4127710
1005,4548,4128710,6212,4128710
1005,4548,4129360,6212,4129360
1005,4548,4130360,6212,4130360
1005,4548,4131360,6212,4131360
1005,4548,4131910,6212,4131910
1005,4548,4132720,6212,4132720
1005,4548,4133040,6212,4133040
1005,4548,4133040,6212,4133040
1005,4548,4133850,6212,4133850
1005,4548,4134850,6212,4134850
1005,4548,4135010,6212,4135010
1005,4548,4135480,6212,4135480
1005,4548,4135850,6212,4135850
1006,4556,4136660,6212,4136660
1006,4556,4137130,6212,4137130
1006,4556,4138130,6212,4138130
1006,4556,4138130,6212,4138130
1006,4556,4138590,6212,4138590
1006,4556,4139590,6212,4139590
1006,4556,4140400,6212,4140400
1006,4556,4141400,6212,4141400
1007,4564,4142050,6212,4142050
1007,4564,4143050,6212,4143050
1007,4564,4144050,6212,4144050
1007,4564,4144050,6212,4144050
1008,4572,4152050,6212,4152050
1008,4572,4152510,6212,4152510
1008,4572,4152980,6212,4152980
1008,4572,4152980,6212,4152980
1008,4572,4153980,6212,4153980
1009,4580,4154980,6212,4154980
1009,4580,4155980,6212,4155980
1009,4580,4156980,6212,4156980
1009,4580,4157300,6212,4157300
1009,4580,4158300,6212,4158300
1009,4580,4159300,6212,4159300
1009,4580,4160300,6212,4160300
1009,4580,4161300,6212,4161300
1009,4580,4161890,6212,4161890
1009,4580,4162890,6212,4162890
1010,4588,4163890,6212,4163890
1010,4588,4163890,6212,4163890
1010,4588,4164370,6212,4164370
1010,4588,4164370,6212,4164370
1010,4588,4165370,6212,4165370
1010,4588,4166020,6212,4166020
1010,4588,4166490,6212,4166490
1010,4588,4166600,6212,4166600
1010,4588,4166600,6212,4166600
1010,4588,4167600,6212,4167600
1010,4588,4168600,6212,4168600
1010,4588,4169410,6212,4169410
1011,4596,4170410,6212,4170410
1011,4596,4171410,6212,4171410
1011,4596,4172410,6212,4172410
1011,4596,4173410,6212,4173410
1011,4596,4173460,6212,4173460
1011,4596,4174460,6212,4174460
1011,4596,4175460,6212,4175460
1011,4596,4176010,6212,4176010
1011,4596,4177010,6212,4177010
1011,4596,4177330,6212,4177330
1011,4596,4177800,6212,4177800
1011,4596,4177800,6212,4177800
1012,4604,4178800,6212,4178800
1012,4604,4179450,6212,4179450
1012,4604,4180450,6212,4180450
1012,4604,4181260,6212,4181260
1012,4604,4181720,6212,4181720
1012,4604,4182530,6212,4182530
1012,4604,4183530,6212,4183530
1012,4604,4184530,6212,4184530
1013,4612,4185530,6212,4185530
1013,4612,4185530,6212,4185530
1013,4612,4186530,6212,4186530
1013,4612,4187000,6212,4187000
1013,4612,4187000,6212,4187000
1013,4612,4187470,6212,4187470
1013,4612,4188280,6212,4188280
1014,4620,4196280,6212,4196280
1014,4620,4196930,6212,4196930
1014,4620,4197740,6212,4197740
1014,4620,4198740,6212,4198740
1014,4620,4199740,6212,4199740
1015,4628,4200740,6212,4200740
1015,4628,4201740,6212,4201740
1015,4628,4202390,6212,4202390
1015,4628,4202620,6212,4202620
1015,4628,4203620,6212,4203620
1015,4628,4204430,6212,4204430
1015,4628,4205430,6212,4205430
1016,4636,4213430,6212,4213430
1016,4636,4214430,6212,4214430
1016,4636,4214430,6212,4214430
1016,4636,4215430,6212,4215430
1016,4636,4215430,6212,4215430
1016,4636,4215430,6212,4215430
1017,4644,4216430,6212,4216430
1017,4644,4216650,6212,4216650
1017,4644,4217120,6212,4217120
1017,4644,4217120,6212,4217120
1017,4644,4217930,6212,4217930
1017,4644,4218930,6212,4218930
1017,4644,4219930,6212,4219930
1017,4644,4220580,6212,4220580
1017,4644,4221050,6212,4221050
1017,4644,4222050,6212,4222050
1017,4644,4222050,6212,4222050
1018,4652,4223050,6212,4223050
1018,4652,4223050,6212,4223050
1018,4652,4224050,6212,4224050
1018,4652,4224860,6212,4224860
1018,4652,4224860,6212,4224860
1018,4652,4225020,6212,4225020
1018,4652,4226020,6212,4226020
1018,4652,4226020,6212,4226020
1018,4652,4227020,6212,4227020
1018,4652,4228020,6212,4228020
1018,4652,4229020,6212,4229020
1018,4652,4229020,6212,4229020
1018,4652,4229340,6212,4229340
1019,4660,4229810,6212,4229810
1019,4660,4230810,6212,4230810
1019,4660,4231810,6212,4231810
1019,4660,4232270,6212,4232270
1019,4660,4232590,6212,4232590
1019,4660,4233400,6212,4233400
1019,4660,4233400,6212,4233400
1019,4660,4234400,6212,4234400
1019,4660,4234770,6212,4234770
1020,4668,4242770,6212,4242770
1020,4668,4243580,6212,4243580
1020,4668,4243580,6212,4243580
1020,4668,4243580,6212,4243580
1021,4676,4244580,6212,4244580
1021,4676,4245580,6212,4245580
1021,4676,4246390,6212,4246390
1021,4676,4246860,6212,4246860
1021,4676,4247860,6212,4247860
1021,4676,4248860,6212,4248860
1021,4676,4249180,6212,4249180
1021,4676,4249500,6212,4249500
1021,4676,4249820,6212,4249820
1021,4676,4250820,6212,4250820
1021,4676,4250820,6212,4250820
1022,4684,4251820,6212,4251820
1023,4692,4259820,6212,4259820
1023,4692,4260820,6212,4260820
1023,4692,4261820,6212,4261820
1023,4692,4262630,6212,4262630
1023,4692,4263630,6212,4263630
1023,4692,4264100,6212,4264100
1023,4692,4265100,6212,4265100
1023,4692,4265570,6212,4265570
1023,4692,4265800,6212,4265800
1023,4692,4266800,6212,4266800
1024,4700,4267450,6212,4267450
1025,4708,4275450,6212,4275450
1025,4708,4276450,6212,4276450
1025,4708,4277450,6212,4277450
1025,4708,4278450,6212,4278450
1025,4708,4279260,6212,4279260
1025,4708,4280260,6212,4280260
1025,4708,4281070,6212,4281070
1025,4708,4281880,6212,4281880
1026,4716,4282880,6212,4282880
1026,4716,4283530,6212,4283530
1026,4716,4284530,6212,4284530
1026,4716,4285530,6212,4285530
1026,4716,4286530,6212,4286530
1026,4716,4287340,6212,4287340
1026,4716,4288150,6212,4288150
1026,4716,4288150,6212,4288150
1027,4724,4296150,6212,4296150
1027,4724,4297150,6212,4297150
1028,4732,4298150,6212,4298150
1028,4732,4298700,6212,4298700
1028,4732,4299700,6212,4299700
1028,4732,4300700,6212,4300700
1028,4732,4301160,6212,4301160
1028,4732,4301630,6212,4301630
1028,4732,4302630,6212,4302630
1028,4732,4303090,6212,4303090
1028,4732,4303410,6212,4303410
1028,4732,4304410,6212,4304410
1028,4732,4304730,6212,4304730
1029,4740,4305730,6212,4305730
1029,4740,4306200,6212,4306200
1029,4740,4307200,6212,4307200
1029,4740,4307200,6212,4307200
1029,4740,4307670,6212,4307670
1029,4740,4308670,6212,4308670
1029,4740,4309670,6212,4309670
1029,4740,4310320,6212,4310320
1029,4740,4311130,6212,4311130
1029,4740,4311940,6212,4311940
1029,4740,4311940,6212,4311940
1030,4748,4312940,6212,4312940
1030,4748,4313940,6212,4313940
1031,4756,4321940,6212,4321940
1031,4756,4322750,6212,4322750
1031,4756,4322750,6212,4322750
1031,4756,4323560,6212,4323560
1031,4756,4324560,6212,4324560
1031,4756,4325370,6212,4325370
1031,4756,4326370,6212,4326370
1031,4756,4327180,6212,4327180
1032,4764,4327990,6212,4327990
1033,4772,4335990,6212,4335990
1033,4772,4336990,6212,4336990
1033,4772,4337990,6212,4337990
1033,4772,4338450,6212,4338450
1033,4772,4339450,6212,4339450
1033,4772,4339450,6212,4339450
1033,4772,4340450,6212,4340450
1033,4772,4341450,6212,4341450
1033,4772,4342450,6212,4342450
1034,4780,4343260,6212,4343260
1034,4780,4344260,6212,4344260
1034,4780,4344260,6212,4344260
1035,4788,4352260,6212,4352260
1035,4788,4353070,6212,4353070
1035,4788,4353070,6212,4353070
1035,4788,4354070,6212,4354070
1035,4788,4355070,6212,4355070
1035,4788,4356070,6212,4356070
1035,4788,4357070,6212,4357070
1035,4788,4358070,6212,4358070
1036,4796,4359070,6212,4359070
1036,4796,4360070,6212,4360070
1036,4796,4361070,6212,4361070
1036,4796,4362070,6212,4362070
1036,4796,4362070,6212,4362070
1036,4796,4362880,6212,4362880
1036,4796,4362880,6212,4362880
1037,4804,4366880,6212,4366880
1037,4804,4367350,6212,4367350
1037,4804,4368350,6212,4368350
1037,4804,4370350,6212,4370350
1037,4804,4370820,6212,4370820
1037,4804,4370820,6212,4370820
1037,4804,4371820,6212,4371820
1037,4804,4372820,6212,4372820
1037,4804,4373290,6212,4373290
1037,4804,4374100,6212,4374100
1038,4812,4374570,6212,4374570
1038,4812,4374570,6212,4374570
1038,4812,4375570,6212,4375570
1038,4812,4376040,6212,4376040
1038,4812,4377040,6212,4377040
1038,4812,4377510,6212,4377510
1038,4812,4377970,6212,4377970
1038,4812,4378440,6212,4378440
1038,4812,4378910,6212,4378910
1038,4812,4379230,6212,4379230
1038,4812,4379700,6212,4379700
1038,4812,4380250,6212,4380250
1039,4820,4381250,6212,4381250
1039,4820,4382250,6212,4382250
1039,4820,4382250,6212,4382250
1040,4828,4390250,6212,4390250
1040,4828,4391250,6212,4391250
1040,4828,4391720,6212,4391720
1040,4828,4392720,6212,4392720
1040,4828,4393720,6212,4393720
1040,4828,4394190,6212,4394190
1040,4828,4395190,6212,4395190
1041,4836,4403190,6212,4403190
1041,4836,4403510,6212,4403510
1042,4844,4404510,6212,4404510
1042,4844,4405510,6212,4405510
1042,4844,4405510,6212,4405510
1042,4844,4406510,6212,4406510
1042,4844,4406980,6212,4406980
1042,4844,4406980,6212,4406980
1042,4844,4407300,6212,4407300
1042,4844,4408300,6212,4408300
1042,4844,4409110,6212,4409110
1042,4844,4409340,6212,4409340
1042,4844,4410340,6212,4410340
1042,4844,4411340,6212,4411340
1042,4844,4412340,6212,4412340
1043,4852,4413150,6212,4413150
1043,4852,4414150,6212,4414150
1043,4852,4415150,6212,4415150
1043,4852,4415150,6212,4415150
1043,4852,4416150,6212,4416150
1043,4852,4416470,6212,4416470
1043,4852,4416740,6212,4416740
1043,4852,4417220,6212,4417220
1044,4860,4418220,6212,4418220
1044,4860,4418870,6212,4418870
1044,4860,4419870,6212,4419870
1044,4860,4420870,6212,4420870
1044,4860,4421340,6212,4421340
1044,4860,4422340,6212,4422340
1044,4860,4422990,6212,4422990
1044,4860,4422990,6212,4422990
1044,4860,4423990,6212,4423990
1044,4860,4424990,6212,4424990
1045,4868,4425640,6212,4425640
1045,4868,4426640,6212,4426640
1045,4868,4426640,6212,4426640
1045,4868,4427640,6212,4427640
1045,4868,4431640,6212,4431640
1045,4868,4432640,6212,4432640
1046,4876,4433640,6212,4433640
1046,4876,4434640,6212,4434640
1046,4876,4435450,6212,4435450
1046,4876,4436450,6212,4436450
1046,4876,4437450,6212,4437450
1046,4876,4438450,6212,4438450
1046,4876,4438920,6212,4438920
1046,4876,4438920,6212,4438920
1046,4876,4439920,6212,4439920
1046,4876,4440920,6212,4440920
1047,4884,4441920,6212,4441920
1047,4884,4442390,6212,4442390
1047,4884,4443390,6212,4443390
1047,4884,4444390,6212,4444390
1047,4884,4444860,6212,4444860
1047,4884,4445510,6212,4445510
1047,4884,4446510,6212,4446510
1047,4884,4447510,6212,4447510
1048,4892,4448510,6212,4448510
1048,4892,4449510,6212,4449510
1048,4892,4450510,6212,4450510
1048,4892,4450980,6212,4450980
1048,4892,4451450,6212,4451450
1048,4892,4452450,6212,4452450
1048,4892,4453450,6212,4453450
1048,4892,4454450,6212,4454450
1048,4892,4455450,6212,4455450
1048,4892,4455910,6212,4455910
1049,4900,4456280,6212,4456280
1049,4900,4456600,6212,4456600
1049,4900,4457600,6212,4457600
1049,4900,4458410,6212,4458410
1049,4900,4458730,6212,4458730
1049,4900,4459200,6212,4459200
1049,4900,4460200,6212,4460200
1049,4900,4460200,6212,4460200
1049,4900,4461200,6212,4461200
1049,4900,4461430,6212,4461430
1049,4900,4462430,6212,4462430
1049,4900,4463240,6212,4463240
1049,4900,4463240,6212,4463240
1049,4900,4463240,6212,4463240
1049,4900,4463720,6212,4463720
1050,4908,4464720,6212,4464720
1050,4908,4465720,6212,4465720
1050,4908,4466530,6212,4466530
1050,4908,4467000,6212,4467000
1050,4908,4468000,6212,4468000
1050,4908,4468810,6212,4468810
1050,4908,4469620,6212,4469620
1050,4908,4470620,6212,4470620
1051,4916,4471620,6212,4471620
1051,4916,4472620,6212,4472620
1051,4916,4473620,6212,4473620
1051,4916,4474090,6212,4474090
1051,4916,4474900,6212,4474900
1051,4916,4475900,6212,4475900
1051,4916,4476710,6212,4476710
1051,4916,4476710,6212,4476710
1051,4916,4478710,6212,4478710
1052,4924,4478940,6212,4478940
1052,4924,4479100,6212,4479100
1053,4932,4480100,6212,4480100
1053,4932,4480320,6212,4480320
1053,4932,4480870,6212,4480870
1053,4932,4481340,6212,4481340
1053,4932,4481810,6212,4481810
1053,4932,4482810,6212,4482810
1053,4932,4483030,6212,4483030
1053,4932,4484030,6212,4484030
1053,4932,4485030,6212,4485030
1053,4932,4485500,6212,4485500
1054,4940,4486500,6212,4486500
1054,4940,4486870,6212,4486870
1054,4940,4487680,6212,4487680
1054,4940,4488680,6212,4488680
1054,4940,4489150,6212,4489150
1054,4940,4489620,6212,4489620
1054,4940,4490620,6212,4490620
1054,4940,4491090,6212,4491090
1054,4940,4492090,6212,4492090
1054,4940,4493090,6212,4493090
1055,4948,4494090,6212,4494090
1055,4948,4495090,6212,4495090
1055,4948,4496090,6212,4496090
1055,4948,4497090,6212,4497090
1055,4948,4498090,6212,4498090
1055,4948,4499090,6212,4499090
1056,4956,4499560,6212,4499560
1056,4956,4500560,6212,4500560
1056,4956,4500720,6212,4500720
1056,4956,4501190,6212,4501190
1056,4956,4502190,6212,4502190
1057,4964,4506190,6212,4506190
1057,4964,4507000,6212,4507000
1057,4964,4508000,6212,4508000
1057,4964,4509000,6212,4509000
1057,4964,4510000,6212,4510000
1057,4964,4511000,6212,4511000
1058,4972,4511470,6212,4511470
1058,4972,4511940,6212,4511940
1058,4972,4512940,6212,4512940
1058,4972,4513940,6212,4513940
1058,4972,4514410,6212,4514410
1058,4972,4515410,6212,4515410
1058,4972,4516060,6212,4516060
1058,4972,4516290,6212,4516290
1059,4980,4517290,6212,4517290
1059,4980,4518290,6212,4518290
1059,4980,4519290,6212,4519290
1059,4980,4520290,6212,4520290
1059,4980,4520290,6212,4520290
1059,4980,4520400,6212,4520400
1059,4980,4521400,6212,4521400
1059,4980,4521400,6212,4521400
1059,4980,4522400,6212,4522400
1059,4980,4522870,6212,4522870
1059,4980,4523340,6212,4523340
1060,4988,4527340,6212,4527340
1060,4988,4528340,6212,4528340
1060,4988,4529150,6212,4529150
1060,4988,4530150,6212,4530150
1060,4988,4530150,6212,4530150
1061,4996,4538150,6212,4538150
1061,4996,4538150,6212,4538150
1061,4996,4539150,6212,4539150
1061,4996,4540150,6212,4540150
1061,4996,4540380,6212,4540380
1061,4996,4540850,6212,4540850
1061,4996,4541850,6212,4541850
1061,4996,4542070,6212,4542070
1061,4996,4542530,6212,4542530
1061,4996,4543530,6212,4543530
1061,4996,4543530,6212,4543530
1061,4996,4544530,6212,4544530
1061,4996,4545340,6212,4545340
1061,4996,4546340,6212,4546340
1061,4996,4546810,6212,4546810
1061,4996,4547620,6212,4547620
1061,4996,4547940,6212,4547940
1061,4996,4548410,6212,4548410
1061,4996,4549410,6212,4549410
1061,4996,4549730,6212,4549730
1062,5004,4550540,6212,4550540
1062,5004,4551540,6212,4551540
1062,5004,4551540,6212,4551540
1062,5004,4552130,6212,4552130
1062,5004,4552680,6212,4552680
1062,5004,4553330,6212,4553330
1062,5004,4554330,6212,4554330
1062,5004,4554330,6212,4554330
1062,5004,4555330,6212,4555330
1062,5004,4555330,6212,4555330
1062,5004,4556330,6212,4556330
1063,5012,4557330,6212,4557330
1063,5012,4558140,6212,4558140
1063,5012,4558460,6212,4558460
1063,5012,4559270,6212,4559270
1063,5012,4560270,6212,4560270
1063,5012,4561270,6212,4561270
1063,5012,4561740,6212,4561740
1063,5012,4561740,6212,4561740
1063,5012,4562740,6212,4562740
1063,5012,4563740,6212,4563740
1064,5020,4564550,6212,4564550
1064,5020,4564550,6212,4564550
1064,5020,4565550,6212,4565550
1064,5020,4566020,6212,4566020
1064,5020,4566340,6212,4566340
1064,5020,4567340,6212,4567340
1064,5020,4567340,6212,4567340
1064,5020,4568340,6212,4568340
1064,5020,4569340,6212,4569340
1064,5020,4569340,6212,4569340
1064,5020,4570340,6212,4570340
1064,5020,4570660,6212,4570660
1064,5020,4570660,6212,4570660
1064,5020,4570660,6212,4570660
1064,5020,4571660,6212,4571660
1064,5020,4572660,6212,4572660
1065,5028,4572980,6212,4572980
1065,5028,4573980,6212,4573980
1065,5028,4574980,6212,4574980
