ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e32b-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
648495.48,25.83,12.48,418522.33,16.67
648347.01,25.83,12.49,418433.44,16.67
648347.01,25.83,12.49,418433.44,16.67
648198.54,25.84,12.49,418379.56,16.68
648376.94,25.85,12.51,419222.95,16.71
648662.76,25.87,12.53,419201.95,16.72
648536.18,25.87,12.53,419382.54,16.73
648834.87,25.89,12.54,419385.87,16.73
649120.23,25.9,12.56,419280.29,16.73
648971.76,25.91,12.56,419465.76,16.75
649150.16,25.92,12.58,419342.75,16.75
648776.33,25.91,12.57,419236.34,16.74
648264.57,25.9,12.56,418644.06,16.73
647967.7,25.89,12.55,419808.85,16.77
647972.99,25.89,12.55,419811.47,16.77
647856.36,25.9,12.55,419921.61,16.79
647856.36,25.9,12.55,419921.61,16.79
647761.72,25.9,12.56,418951.53,16.75
647761.72,25.9,12.56,418945.83,16.75
648070.18,25.93,12.58,419784.71,16.79
648042.01,25.94,12.59,419760.08,16.8
647893.53,25.94,12.6,419658.71,16.8
647893.53,25.94,12.6,419658.71,16.8
647745.06,25.94,12.6,419781.08,16.81
647267.11,25.93,12.59,419195.78,16.8
647307.35,25.94,12.6,419093.42,16.8
647539.45,25.96,12.62,419300.44,16.81
647579.68,25.97,12.63,419200.7,16.81
647431.21,25.97,12.63,419129.55,16.81
648314.76,26.01,12.67,420771.64,16.88
648286.58,26.02,12.68,420770.35,16.89
648638.98,26.04,12.7,420761.23,16.89
648490.51,26.04,12.7,420634.96,16.89
648530.74,26.05,12.71,420764.82,16.9
648382.27,26.06,12.71,420667.06,16.91
648233.8,26.06,12.72,420599.48,16.91
648085.32,26.07,12.72,420577.67,16.92
648125.56,26.08,12.73,421042.43,16.94
647977.09,26.08,12.74,420902.41,16.94
647828.62,26.09,12.74,420800.95,16.94
647680.14,26.09,12.75,420906.19,16.96
647531.67,26.1,12.75,420838.92,16.96
647383.2,26.1,12.76,420756.74,16.96
647383.2,26.1,12.76,420777.98,16.96
647383.2,26.1,12.76,420777.98,16.96
647561.6,26.11,12.77,421158.5,16.98
647561.6,26.11,12.77,421158.5,16.98
647413.13,26.12,12.77,421140.62,16.99
647264.66,26.12,12.78,421329.07,17.0
647236.48,26.13,12.79,421354.64,17.01
647588.88,26.15,12.81,421345.52,17.02
647767.28,26.17,12.82,421228.44,17.02
647767.28,26.17,12.82,421228.44,17.02
647618.8,26.17,12.83,421182.63,17.02
647470.33,26.18,12.83,421402.89,17.04
647321.86,26.18,12.84,421181.58,17.03
647615.41,26.2,12.85,421880.63,17.07
647513.44,26.2,12.86,421788.06,17.07
647318.47,26.21,12.86,421768.73,17.08
647290.29,26.22,12.87,421783.68,17.08
647141.82,26.22,12.88,421651.83,17.08
647141.82,26.22,12.88,421773.5,17.09
647373.92,26.24,12.89,421897.77,17.1
647225.45,26.24,12.9,421800.04,17.1
647265.68,26.25,12.91,421728.19,17.1
647117.21,26.26,12.91,422077.65,17.13
646968.74,26.26,12.92,422046.55,17.13
646820.27,26.27,12.92,422237.0,17.15
646461.44,26.26,12.91,421985.24,17.14
646501.67,26.27,12.92,421885.86,17.14
646353.2,26.27,12.93,422009.01,17.15
646204.73,26.28,12.93,421912.26,17.16
645137.25,26.32,12.97,421694.48,17.2
644543.37,26.34,12.99,422131.5,17.25
644202.79,26.33,12.98,421732.26,17.23
644202.79,26.33,12.98,421776.09,17.24
644174.61,26.34,12.99,421760.19,17.24
644026.14,26.34,13.0,421648.53,17.25
643877.67,26.35,13.0,421748.84,17.26
643729.2,26.35,13.01,421815.56,17.27
643388.63,26.34,13.0,421448.92,17.25
643240.16,26.34,13.0,421236.78,17.25
643280.39,26.35,13.01,421252.04,17.26
643458.79,26.37,13.03,421828.57,17.29
643458.79,26.37,13.03,421859.26,17.29
643310.32,26.37,13.03,421714.05,17.29
643282.14,26.38,13.04,421684.91,17.29
643322.37,26.39,13.05,421589.35,17.3
643173.9,26.4,13.06,421617.22,17.31
643459.26,26.42,13.07,421946.1,17.32
643310.79,26.42,13.08,421939.29,17.33
643183.55,26.43,13.08,421665.72,17.32
643503.95,26.45,13.11,422917.6,17.38
643475.77,26.46,13.12,422943.17,17.39
643327.3,26.46,13.12,422808.67,17.39
642940.38,26.46,13.11,422268.09,17.38
642791.91,26.46,13.12,422421.8,17.39
643077.27,26.48,13.14,422252.98,17.39
642703.44,26.47,13.13,422232.26,17.39
642703.44,26.47,13.13,422232.26,17.39
642743.67,26.48,13.14,422246.34,17.4
642922.07,26.49,13.15,423109.28,17.44
643242.47,26.52,13.17,423614.28,17.46
643293.32,26.53,13.19,423475.86,17.46
643134.23,26.53,13.19,423433.88,17.47
643134.23,26.53,13.19,423433.88,17.47
643106.06,26.54,13.2,423448.84,17.48
643146.29,26.55,13.21,423376.66,17.48
643324.69,26.57,13.22,423299.41,17.48
643176.22,26.57,13.23,423446.57,17.49
643176.22,26.57,13.23,423446.57,17.49
643027.74,26.58,13.23,423307.66,17.5
642879.27,26.58,13.24,423347.37,17.51
642672.4,26.58,13.23,423137.07,17.5
642534.55,26.58,13.24,423701.01,17.53
642234.49,26.57,13.23,423396.23,17.52
642455.98,26.59,13.25,423490.88,17.53
642616.51,26.6,13.26,423528.69,17.53
642468.04,26.61,13.27,423426.83,17.54
642508.27,26.62,13.28,423354.0,17.54
642508.27,26.62,13.28,423354.0,17.54
642508.27,26.62,13.28,423354.0,17.54
642548.5,26.63,13.29,423447.74,17.55
642726.9,26.64,13.3,423378.02,17.55
642996.13,26.66,13.32,424029.6,17.58
642847.66,26.67,13.32,424209.42,17.6
642872.09,26.67,13.32,424257.73,17.6
643157.45,26.68,13.34,424623.13,17.62
643129.27,26.69,13.35,424648.69,17.63
642980.8,26.7,13.36,424514.2,17.63
642832.33,26.7,13.36,424529.45,17.64
642872.56,26.72,13.37,424491.5,17.64
642498.73,26.71,13.36,424572.65,17.65
642350.26,26.71,13.37,424552.83,17.65
642156.07,26.7,13.36,424352.08,17.65
642441.43,26.72,13.38,424925.12,17.67
642303.57,26.73,13.38,424663.44,17.67
642144.48,26.73,13.39,424824.99,17.68
642116.31,26.74,13.4,424850.55,17.69
641967.84,26.75,13.4,424767.43,17.7
640900.36,26.79,13.45,424549.65,17.75
641078.76,26.81,13.46,424469.88,17.75
640738.19,26.8,13.45,424240.4,17.74
640364.35,26.79,13.44,423949.47,17.73
640215.88,26.79,13.45,424196.67,17.75
640221.07,26.79,13.45,424197.79,17.75
640072.6,26.8,13.45,424141.92,17.76
639945.36,26.8,13.46,424016.54,17.76
640234.59,26.82,13.48,424919.83,17.8
640260.31,26.83,13.48,424940.19,17.8
640232.13,26.84,13.49,424880.14,17.81
640232.13,26.84,13.49,424880.14,17.81
640083.66,26.84,13.5,424814.75,17.81
639786.79,26.83,13.49,424506.5,17.8
639786.79,26.83,13.49,424506.5,17.8
639202.52,26.82,13.48,423806.82,17.78
639202.52,26.82,13.48,423752.9,17.78
639487.88,26.84,13.49,423976.84,17.79
639487.88,26.84,13.49,425141.42,17.84
639762.44,26.85,13.51,423968.31,17.8
639700.02,26.86,13.52,426346.95,17.9
639671.84,26.87,13.53,426339.7,17.91
639679.12,26.87,13.53,426351.11,17.91
641281.05,26.94,13.6,427334.23,17.95
641281.05,26.94,13.6,427334.23,17.95
641281.05,26.94,13.6,427334.23,17.95
641230.79,26.95,13.61,426604.73,17.93
641082.32,26.96,13.61,426488.21,17.93
640933.85,26.96,13.62,426613.44,17.94
640785.38,26.97,13.62,426504.83,17.95
640636.91,26.97,13.63,426439.32,17.95
640636.91,26.97,13.63,426439.32,17.95
640488.44,26.98,13.63,426741.16,17.97
640350.58,26.98,13.64,426588.8,17.97
640191.49,26.99,13.64,426394.21,17.97
640163.32,27.0,13.65,426393.8,17.98
640135.14,27.01,13.66,426364.65,17.99
639986.67,27.01,13.67,426266.24,17.99
639986.67,27.01,13.67,426266.24,17.99
639838.2,27.02,13.67,426635.96,18.01
640115.37,27.03,13.69,426825.32,18.03
639966.9,27.04,13.7,426521.43,18.02
639839.66,27.04,13.7,426336.62,18.02
640263.26,27.07,13.73,427471.32,18.08
640235.08,27.08,13.74,427470.03,18.08
639944.51,27.08,13.73,427148.1,18.07
639766.55,27.07,13.73,427007.73,18.07
640051.91,27.09,13.74,426909.99,18.07
639834.6,27.08,13.74,426692.05,18.06
640013.0,27.1,13.75,426844.14,18.07
639864.53,27.1,13.76,426774.01,18.08
639490.7,27.09,13.75,426639.61,18.07
639490.7,27.09,13.75,426639.61,18.07
638843.28,27.08,13.73,425864.31,18.05
642272.53,27.22,13.88,430208.0,18.23
642124.06,27.23,13.88,430093.44,18.24
642124.06,27.23,13.88,430093.44,18.24
641975.59,27.23,13.89,430190.32,18.25
641827.11,27.24,13.89,430104.85,18.25
642120.66,27.25,13.91,430053.9,18.25
641972.19,27.26,13.92,430220.75,18.27
642012.42,27.27,13.93,430387.13,18.28
641863.95,27.28,13.93,430500.81,18.29
641639.24,27.27,13.93,430400.57,18.29
641611.06,27.28,13.94,430426.14,18.3
641986.21,27.3,13.96,430283.24,18.3
641679.89,27.29,13.95,430461.29,18.31
641679.89,27.29,13.95,430426.69,18.31
641531.42,27.3,13.95,430298.83,18.31
641382.95,27.3,13.96,430213.18,18.31
641700.15,27.32,13.98,432223.72,18.4
641542.74,27.32,13.97,432066.32,18.4
642257.0,27.36,14.02,431994.14,18.4
642164.35,27.37,14.02,431740.78,18.4
642570.01,27.39,14.05,431764.12,18.4
642570.01,27.39,14.05,431806.54,18.41
642421.54,27.4,14.05,431663.61,18.41
642057.71,27.38,14.04,431828.26,18.42
641909.23,27.39,14.05,431724.43,18.42
641760.76,27.4,14.05,431656.89,18.43
641644.13,27.4,14.06,432744.8,18.48
642356.8,27.43,14.09,433789.53,18.53
643294.55,27.48,14.13,433642.4,18.52
642886.88,27.47,14.13,433355.42,18.52
643185.57,27.49,14.15,433358.75,18.52
643037.1,27.5,14.15,433427.9,18.53
642888.63,27.5,14.16,433319.26,18.54
642740.16,27.51,14.16,433483.0,18.55
642443.29,27.5,14.15,433362.52,18.55
642294.82,27.5,14.16,433365.43,18.56
642588.36,27.52,14.18,434034.93,18.59
642529.86,27.53,14.19,433975.55,18.59
643389.4,27.57,14.22,434707.65,18.63
643361.23,27.58,14.23,434722.6,18.63
643805.68,27.6,14.26,434591.67,18.63
643657.2,27.61,14.26,434811.08,18.65
643657.2,27.61,14.26,435986.12,18.7
644924.11,27.66,14.32,436986.73,18.74
647091.93,27.76,14.42,439259.87,18.85
647063.75,27.78,14.43,439285.43,18.86
646915.28,27.78,14.44,439161.09,18.86
646766.81,27.79,14.44,439117.27,18.87
646608.1,27.78,14.44,438958.57,18.86
646392.1,27.77,14.43,438740.88,18.85
646095.16,27.79,14.44,438741.43,18.87
645095.16,27.75,14.41,437741.43,18.83
644946.68,27.76,14.42,437968.6,18.85
644798.21,27.77,14.42,437724.1,18.85
644649.74,27.77,14.43,437665.7,18.85
644436.33,27.77,14.42,437455.38,18.85
644408.15,27.78,14.43,437472.96,18.86
644259.68,27.78,14.44,437379.21,18.86
644438.08,27.8,14.45,437460.1,18.87
644438.08,27.8,14.45,437460.1,18.87
644289.61,27.8,14.46,437363.94,18.87
644141.14,27.81,14.46,437302.26,18.88
643844.27,27.8,14.46,437352.87,18.88
643695.79,27.8,14.46,437299.42,18.89
643736.03,27.82,14.47,437265.99,18.89
643776.26,27.83,14.48,437649.19,18.92
643748.08,27.84,14.5,437664.15,18.93
643788.31,27.85,14.51,437591.98,18.93
643639.84,27.86,14.51,437509.46,18.93
643491.37,27.86,14.52,437538.16,18.94
643342.9,27.87,14.52,437556.25,18.95
643194.43,27.87,14.53,437798.27,18.97
643234.66,27.88,14.54,437848.22,18.98
643086.19,27.89,14.55,437772.04,18.99
643058.01,27.9,14.56,437770.75,18.99
643060.74,27.9,14.56,437771.86,18.99
642912.27,27.91,14.56,437655.91,19.0
642763.8,27.91,14.57,437753.77,19.01
642763.8,27.91,14.57,437753.77,19.01
642615.33,27.92,14.57,437668.41,19.01
642466.86,27.92,14.58,437602.87,19.02
642318.39,27.93,14.59,437729.75,19.03
642169.92,27.93,14.59,437638.37,19.04
642021.45,27.94,14.6,437555.37,19.04
641993.27,27.95,14.61,437580.93,19.05
641844.8,27.96,14.61,437447.52,19.05
642138.34,27.98,14.63,437585.84,19.06
641989.87,27.98,14.64,437446.2,19.07
641841.4,27.99,14.64,437402.1,19.07
641881.63,28.0,14.66,437412.25,19.08
641881.63,28.0,14.66,437412.25,19.08
641921.87,28.01,14.67,437366.46,19.08
641648.69,28.0,14.66,437980.38,19.11
641500.22,28.01,14.67,437853.4,19.12
641660.74,28.03,14.68,437891.22,19.13
641512.27,28.03,14.69,437749.64,19.13
641215.33,28.04,14.7,437760.22,19.14
641215.33,28.04,14.7,437798.5,19.15
641255.56,28.05,14.71,437730.33,19.15
641107.09,28.06,14.72,437718.49,19.16
641339.19,28.08,14.73,438433.67,19.19
641190.72,28.08,14.74,438301.79,19.2
641162.54,28.09,14.75,438316.75,19.21
641014.07,28.1,14.76,438186.67,19.21
640694.07,28.09,14.75,437866.67,19.2
640987.62,28.11,14.77,438048.18,19.21
641027.85,28.12,14.78,437982.0,19.21
640879.38,28.13,14.78,438025.97,19.22
640730.91,28.13,14.79,438120.02,19.24
640380.12,28.12,14.78,437916.75,19.23
640221.04,28.13,14.78,438240.78,19.25
640495.78,28.15,14.8,438392.2,19.26
640205.21,28.14,14.79,438229.64,19.26
640177.03,28.15,14.8,438213.74,19.27
640028.56,28.15,14.81,438114.51,19.27
639880.09,28.16,14.82,438290.97,19.29
639644.89,28.15,14.81,438121.68,19.28
639644.89,28.15,14.81,438121.68,19.28
639496.42,28.16,14.82,437960.48,19.29
639496.42,28.16,14.82,437960.48,19.29
639496.42,28.16,14.82,437960.48,19.29
639347.95,28.17,14.82,437910.05,19.29
639199.48,28.17,14.83,438199.85,19.31
639239.71,28.18,14.84,438126.33,19.32
639091.24,28.19,14.85,438031.08,19.32
639063.06,28.2,14.86,438046.03,19.33
639103.3,28.21,14.87,437973.86,19.33
638954.82,28.22,14.87,437891.34,19.34
639240.18,28.24,14.89,438040.59,19.35
639091.71,28.24,14.9,437982.85,19.36
638943.24,28.25,14.9,437900.25,19.36
638469.65,28.28,14.93,437841.98,19.39
638321.18,28.28,14.94,438337.01,19.42
637253.7,28.34,14.99,438119.23,19.48
637257.73,28.34,14.99,438120.35,19.48
637109.26,28.34,15.0,438140.52,19.49
636960.79,28.35,15.01,438082.26,19.5
636812.32,28.35,15.01,438013.45,19.5
636663.85,28.36,15.02,438143.37,19.52
636704.08,28.37,15.03,438152.43,19.52
636675.9,28.38,15.04,438167.39,19.53
636527.43,28.39,15.05,438083.94,19.54
636378.96,28.4,15.05,438009.83,19.54
636230.49,28.4,15.06,438114.02,19.56
636082.02,28.41,15.06,438043.74,19.56
636085.77,28.41,15.06,438077.92,19.57
636126.0,28.42,15.08,438007.7,19.57
635983.87,28.42,15.07,437887.54,19.57
636024.1,28.43,15.09,437870.98,19.57
635875.63,28.44,15.09,438224.43,19.6
635876.93,28.44,15.09,438225.92,19.6
635876.93,28.44,15.09,438203.49,19.6
635878.22,28.44,15.09,438222.07,19.6
635850.05,28.45,15.1,438186.08,19.6
635701.57,28.45,15.11,438113.14,19.61
636076.72,28.47,15.13,438272.77,19.62
635761.67,28.47,15.12,438235.07,19.62
636047.03,28.48,15.14,438103.64,19.62
636453.9,28.5,15.16,441913.3,19.79
638550.75,28.61,15.27,441744.3,19.79
638522.57,28.62,15.28,441737.04,19.8
638897.72,28.64,15.3,441626.96,19.8
638749.25,28.65,15.3,441798.22,19.81
638600.78,28.65,15.31,441675.09,19.82
638641.01,28.67,15.32,441637.36,19.82
638492.54,28.67,15.33,441581.11,19.83
638177.49,28.66,15.32,442040.83,19.85
638217.72,28.68,15.33,442122.73,19.87
638503.08,28.7,15.35,442334.89,19.88
638474.9,28.71,15.36,442324.43,19.89
638326.43,28.71,15.37,442209.44,19.89
638177.96,28.72,15.38,442387.0,19.91
637952.69,28.71,15.37,442374.39,19.91
637804.22,28.72,15.38,442192.75,19.91
637655.75,28.73,15.38,442155.15,19.92
637507.28,28.73,15.39,442400.71,19.94
637882.43,28.75,15.41,442400.18,19.94
637577.99,28.75,15.4,442179.88,19.94
637418.91,28.75,15.41,442313.07,19.95
637390.73,28.76,15.42,442320.6,19.96
637390.73,28.76,15.42,442344.5,19.96
637569.13,28.78,15.44,442234.58,19.96
636501.65,28.84,15.49,442016.8,20.02
635907.77,28.86,15.52,441936.75,20.06
635948.0,28.87,15.53,442442.1,20.09
636233.36,28.89,15.55,442790.81,20.11
636393.89,28.91,15.57,442828.62,20.12
636245.41,28.92,15.57,442726.76,20.12
636096.94,28.92,15.58,442651.07,20.13
635723.11,28.91,15.57,442263.95,20.11
635574.64,28.92,15.58,442351.75,20.13
635426.17,28.93,15.58,442275.32,20.13
635277.7,28.93,15.59,442218.84,20.14
635129.23,28.94,15.59,442502.08,20.16
635169.46,28.95,15.61,442550.25,20.17
635141.28,28.96,15.62,442548.97,20.18
635150.88,28.96,15.62,442556.97,20.18
635436.24,28.98,15.64,442459.23,20.18
635476.47,28.99,15.65,442426.49,20.19
635516.71,29.01,15.66,442556.61,20.2
635368.23,29.01,15.67,442484.49,20.21
635219.76,29.02,15.68,442385.94,20.21
635071.29,29.03,15.68,443207.35,20.26
635071.29,29.03,15.68,443187.43,20.26
634922.82,29.03,15.69,443044.17,20.26
634894.64,29.05,15.7,443069.73,20.27
634520.81,29.03,15.69,442785.04,20.26
634372.34,29.04,15.7,442690.98,20.27
634223.87,29.05,15.7,442857.59,20.28
634075.4,29.05,15.71,442676.67,20.28
634075.4,29.05,15.71,442754.72,20.29
633926.93,29.06,15.72,442664.85,20.29
633778.46,29.07,15.72,442949.23,20.32
633778.46,29.07,15.72,442924.43,20.31
633640.6,29.07,15.73,442804.94,20.32
633433.73,29.07,15.72,442583.45,20.31
633405.55,29.08,15.74,442576.19,20.32
633770.09,29.1,15.76,442823.98,20.33
633770.09,29.1,15.76,442823.98,20.33
634055.45,29.12,15.78,442723.03,20.33
634055.45,29.12,15.78,442723.03,20.33
633681.61,29.11,15.77,442997.53,20.35
634056.76,29.13,15.79,442791.21,20.34
633908.29,29.14,15.79,442684.74,20.35
633759.82,29.14,15.8,444205.4,20.43
633762.41,29.14,15.8,444234.45,20.43
633793.88,29.16,15.82,444329.04,20.44
633793.88,29.16,15.82,444329.04,20.44
633953.47,29.18,15.84,443615.85,20.42
633925.29,29.19,15.85,443591.21,20.43
633792.58,29.19,15.85,443813.18,20.44
633644.11,29.2,15.85,443714.15,20.45
633644.11,29.2,15.85,443728.21,20.45
633644.11,29.2,15.85,443727.21,20.45
633495.64,29.2,15.86,443752.94,20.46
633347.17,29.21,15.87,443995.23,20.48
633198.7,29.22,15.87,443681.83,20.47
633211.32,29.22,15.88,443586.53,20.47
635765.91,29.34,16.0,446537.8,20.61
635765.91,29.34,16.0,446537.8,20.61
635737.73,29.35,16.01,446563.36,20.62
635589.26,29.36,16.01,446469.31,20.62
635589.26,29.36,16.01,446469.31,20.62
635589.26,29.36,16.01,446435.29,20.62
635440.79,29.36,16.02,446361.18,20.63
635292.31,29.37,16.03,446414.92,20.64
635143.84,29.38,16.03,446343.72,20.65
635184.08,29.39,16.05,446320.45,20.65
635035.61,29.4,16.05,446304.63,20.66
634887.13,29.4,16.06,446473.03,20.68
635047.66,29.42,16.08,446510.84,20.69
635422.81,29.44,16.1,446358.55,20.68
635235.4,29.44,16.1,446521.42,20.69
635086.93,29.45,16.1,446396.77,20.7
634789.98,29.46,16.12,446545.5,20.72
634493.78,29.45,16.11,446366.3,20.72
634345.3,29.46,16.11,446370.5,20.73
634751.42,29.49,16.15,447267.52,20.78
634723.24,29.5,16.16,447293.09,20.79
634723.24,29.5,16.16,447293.09,20.79
635167.69,29.53,16.18,447351.7,20.8
634655.93,29.51,16.17,446759.42,20.78
634354.71,29.51,16.16,446668.07,20.78
634640.07,29.53,16.18,446566.6,20.78
634680.3,29.54,16.2,446532.96,20.78
634531.83,29.55,16.2,446996.17,20.81
634383.36,29.55,16.21,446896.82,20.82
634234.89,29.56,16.22,446677.41,20.82
634058.24,29.58,16.24,446551.36,20.83
633695.02,29.57,16.23,447082.61,20.86
633535.94,29.58,16.23,446853.35,20.86
633535.94,29.58,16.23,446894.73,20.86
633387.47,29.58,16.24,447337.54,20.89
633238.99,29.59,16.25,447216.09,20.9
632805.38,29.58,16.23,446848.29,20.89
633122.58,29.6,16.25,446655.09,20.88
633152.2,29.61,16.27,447804.36,20.94
632930.5,29.6,16.26,447601.34,20.94
633245.72,29.63,16.29,447583.02,20.94
632675.28,29.62,16.28,446907.05,20.92
632647.1,29.63,16.29,446899.8,20.93
632498.63,29.64,16.3,446808.28,20.94
632350.16,29.65,16.3,447088.86,20.96
631350.16,29.61,16.27,446088.86,20.92
631725.31,29.63,16.29,445905.72,20.92
631537.9,29.63,16.29,446612.73,20.95
631855.1,29.65,16.31,446677.87,20.96
631696.01,29.66,16.32,445869.31,20.93
631696.01,29.66,16.32,445869.31,20.93
631696.01,29.66,16.32,445903.79,20.94
631569.15,29.67,16.32,446765.25,20.99
631566.55,29.68,16.33,446700.33,20.99
631389.9,29.7,16.35,446748.47,21.01
631019.34,29.69,16.34,446347.13,21.0
630870.87,29.69,16.35,446266.29,21.0
630722.4,29.7,16.36,446210.56,21.01
630573.93,29.71,16.36,446132.81,21.02
630614.16,29.72,16.38,446114.15,21.03
630614.16,29.72,16.38,446117.03,21.03
630476.31,29.73,16.38,446488.22,21.05
630317.22,29.73,16.39,446268.36,21.05
630289.04,29.75,16.4,446255.08,21.06
630140.57,29.75,16.41,446140.8,21.07
630140.57,29.75,16.41,446140.8,21.07
629992.1,29.76,16.42,446266.72,21.08
629706.61,29.75,16.41,445991.84,21.07
629558.14,29.76,16.42,445923.45,21.08
629736.54,29.78,16.43,445826.08,21.08
629588.07,29.78,16.44,446529.61,21.12
629529.57,29.8,16.45,446396.86,21.13
629501.39,29.81,16.46,446389.6,21.14
629036.01,29.84,16.5,447538.64,21.23
629820.7,29.88,16.54,448267.48,21.27
629792.52,29.89,16.55,448260.23,21.28
629644.05,29.9,16.56,448143.71,21.28
629495.58,29.91,16.56,448352.16,21.3
629422.04,29.92,16.57,447402.67,21.27
629273.57,29.92,16.58,447310.95,21.27
629125.1,29.93,16.59,447165.22,21.27
629324.73,29.95,16.61,447255.88,21.29
629165.64,29.96,16.61,447633.93,21.31
629006.56,29.96,16.62,447418.9,21.31
628790.55,29.96,16.61,447201.19,21.31
628790.55,29.96,16.61,447201.19,21.31
628790.55,29.96,16.61,447201.19,21.31
628762.37,29.97,16.63,447193.93,21.32
628613.9,29.98,16.63,447092.26,21.32
628899.26,30.0,16.65,447299.81,21.34
629077.66,30.02,16.67,447171.8,21.34
628929.19,30.02,16.68,447070.72,21.34
628555.36,30.01,16.67,447672.71,21.37
628555.36,30.01,16.67,447672.71,21.37
628428.11,30.02,16.68,447579.51,21.38
628457.73,30.03,16.69,447287.13,21.38
628989.73,30.06,16.71,448084.05,21.41
629395.38,30.08,16.74,448107.39,21.42
629395.38,30.08,16.74,448095.83,21.42
629246.91,30.09,16.75,448004.87,21.42
629098.44,30.1,16.76,447937.86,21.43
628949.97,30.11,16.76,448206.07,21.45
628283.31,30.09,16.75,447705.44,21.44
628134.84,30.1,16.75,447706.51,21.45
628175.08,30.11,16.77,447484.91,21.45
628026.6,30.12,16.77,447492.43,21.46
627878.13,30.12,16.78,447893.3,21.49
627849.96,30.14,16.79,447856.64,21.5
628028.35,30.16,16.81,447771.01,21.5
627879.88,30.16,16.82,448184.34,21.53
627731.41,30.17,16.83,448187.93,21.54
628000.64,30.19,16.85,447871.91,21.53
628062.11,30.21,16.86,449098.72,21.6
627763.92,30.2,16.85,448813.48,21.59
627763.92,30.2,16.85,448813.48,21.59
627793.54,30.21,16.87,448545.74,21.58
627641.73,30.22,16.87,448496.33,21.59
627486.91,30.21,16.87,448337.42,21.59
627113.08,30.2,16.86,448046.49,21.58
626793.82,30.19,16.85,447750.45,21.57
626954.35,30.21,16.87,447788.26,21.58
627239.71,30.23,16.89,447698.12,21.58
627091.24,30.24,16.89,447618.68,21.58
627091.24,30.24,16.89,448744.46,21.64
626727.41,30.23,16.88,448062.01,21.61
626621.39,30.24,16.89,447812.89,21.61
626651.01,30.25,16.91,449466.74,21.7
627388.57,30.3,16.96,449542.06,21.71
627687.26,30.32,16.98,449545.39,21.72
627538.79,30.33,16.99,449439.67,21.72
627390.32,30.34,17.0,449616.07,21.74
627390.32,30.34,17.0,450460.24,21.78
626322.84,30.4,17.06,450242.46,21.86
626650.62,30.43,17.08,450223.06,21.86
627107.33,30.46,17.11,450208.79,21.87
627107.33,30.46,17.11,450208.79,21.87
628517.41,30.54,17.2,451814.98,21.95
628489.23,30.55,17.21,451813.69,21.96
628340.76,30.56,17.22,451712.08,21.97
628192.29,30.57,17.23,451838.98,21.99
627895.42,30.56,17.22,451550.29,21.98
627839.41,30.57,17.23,451702.42,21.99
627690.94,30.58,17.24,451577.61,22.0
627542.47,30.59,17.24,451509.08,22.01
627394.0,30.59,17.25,451727.18,22.03
627626.1,30.61,17.27,451481.85,22.02
627477.63,30.62,17.28,451848.57,22.05
627449.45,30.64,17.29,451847.28,22.06
627449.45,30.64,17.29,451847.28,22.06
627726.62,30.66,17.31,451904.01,22.07
627726.62,30.66,17.31,451904.01,22.07
627578.15,30.66,17.32,451816.63,22.08
627756.55,30.68,17.34,451718.52,22.08
627380.91,30.67,17.33,452135.15,22.1
627272.2,30.67,17.32,452035.12,22.1
627272.2,30.67,17.32,452035.0,22.1
627155.57,30.68,17.33,451929.74,22.11
627893.13,30.73,17.38,453560.77,22.2
627558.1,30.72,17.38,452878.62,22.17
627529.92,30.74,17.39,452877.33,22.18
626863.27,30.72,17.38,452119.47,22.16
626714.8,30.73,17.38,451994.57,22.16
626566.33,30.74,17.39,452206.08,22.18
626517.62,30.73,17.39,452157.17,22.18
626369.15,30.74,17.4,451934.54,22.18
626220.68,30.75,17.41,451933.09,22.19
626489.91,30.77,17.43,452517.12,22.23
626431.41,30.78,17.44,452242.53,22.22
626140.84,30.77,17.43,451944.6,22.21
626464.7,30.8,17.45,452536.15,22.25
626464.7,30.8,17.45,452536.15,22.25
626436.52,30.81,17.47,452499.49,22.26
626614.92,30.83,17.49,452413.85,22.26
626466.45,30.84,17.49,452627.45,22.28
626506.68,30.85,17.51,452512.26,22.28
626800.22,30.87,17.53,452380.65,22.28
626840.46,30.89,17.54,452988.54,22.32
626691.99,30.89,17.55,452568.9,22.31
626543.51,30.9,17.56,453477.48,22.37
626515.34,30.92,17.57,453464.2,22.38
626515.34,30.92,17.57,453464.2,22.38
626366.87,30.92,17.58,453349.92,22.38
625994.85,30.91,17.57,452919.24,22.37
625994.85,30.91,17.57,452919.24,22.37
626280.21,30.93,17.59,453082.01,22.38
