ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6358-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
891,4522,3895040,6212,3895040
891,4522,3895360,6212,3895360
891,4522,3896170,6212,3896170
892,4524,3896980,6212,3896980
892,4524,3897790,6212,3897790
893,4532,3898110,6212,3898110
893,4532,3898430,6212,3898430
893,4532,3899240,6212,3899240
893,4532,3899710,6212,3899710
893,4532,3900180,6212,3900180
893,4532,3900650,6212,3900650
893,4532,3901460,6212,3901460
893,4532,3902270,6212,3902270
893,4532,3903080,6212,3903080
893,4532,3903550,6212,3903550
893,4532,3904020,6212,3904020
893,4532,3904020,6212,3904020
893,4532,3904490,6212,3904490
894,4534,3904960,6212,3904960
894,4534,3905770,6212,3905770
894,4534,3906140,6212,3906140
894,4534,3906300,6212,3906300
895,4542,3906850,6212,3906850
895,4542,3907310,6212,3907310
895,4542,3907780,6212,3907780
895,4542,3908100,6212,3908100
895,4542,3908570,6212,3908570
896,4544,3909380,6212,3909380
896,4544,3909700,6212,3909700
896,4544,3909810,6212,3909810
896,4544,3910130,6212,3910130
896,4544,3910600,6212,3910600
896,4544,3910830,6212,3910830
896,4544,3911050,6212,3911050
896,4544,3911860,6212,3911860
896,4544,3911970,6212,3911970
896,4544,3912620,6212,3912620
896,4544,3912970,6212,3912970
897,4546,3913440,6212,3913440
897,4546,3913440,6212,3913440
897,4546,3913600,6212,3913600
897,4546,3914410,6212,3914410
897,4546,3915220,6212,3915220
897,4546,3915540,6212,3915540
898,4548,3916010,6212,3916010
898,4548,3916820,6212,3916820
898,4548,3917290,6212,3917290
899,4556,3917760,6212,3917760
899,4556,3918570,6212,3918570
899,4556,3918890,6212,3918890
899,4556,3919700,6212,3919700
899,4556,3920350,6212,3920350
899,4556,3920350,6212,3920350
899,4556,3920820,6212,3920820
899,4556,3921630,6212,3921630
899,4556,3922440,6212,3922440
899,4556,3922760,6212,3922760
899,4556,3923570,6212,3923570
899,4556,3923570,6212,3923570
899,4556,3924040,6212,3924040
900,4558,3924360,6212,3924360
900,4558,3924820,6212,3924820
900,4558,3925290,6212,3925290
901,4566,3926100,6212,3926100
901,4566,3926750,6212,3926750
901,4566,3926980,6212,3926980
901,4566,3927790,6212,3927790
901,4566,3928010,6212,3928010
901,4566,3928660,6212,3928660
901,4566,3929470,6212,3929470
901,4566,3930280,6212,3930280
901,4566,3930930,6212,3930930
901,4566,3931740,6212,3931740
901,4566,3931740,6212,3931740
901,4566,3932210,6212,3932210
901,4566,3932530,6212,3932530
902,4568,3933000,6212,3933000
902,4568,3933550,6212,3933550
903,4576,3934200,6212,3934200
903,4576,3934360,6212,3934360
903,4576,3934950,6212,3934950
903,4576,3935270,6212,3935270
903,4576,3935270,6212,3935270
903,4576,3935920,6212,3935920
903,4576,3936390,6212,3936390
903,4576,3937200,6212,3937200
903,4576,3937520,6212,3937520
903,4576,3938330,6212,3938330
903,4576,3938980,6212,3938980
903,4576,3938980,6212,3938980
903,4576,3939450,6212,3939450
903,4576,3939450,6212,3939450
903,4576,3940260,6212,3940260
903,4576,3940730,6212,3940730
904,4578,3941540,6212,3941540
904,4578,3941860,6212,3941860
904,4578,3941860,6212,3941860
904,4578,3942090,6212,3942090
904,4578,3942900,6212,3942900
905,4586,3943710,6212,3943710
905,4586,3944520,6212,3944520
905,4586,3945330,6212,3945330
905,4586,3945980,6212,3945980
905,4586,3945980,6212,3945980
905,4586,3946450,6212,3946450
905,4586,3947100,6212,3947100
905,4586,3947750,6212,3947750
905,4586,3948070,6212,3948070
905,4586,3948880,6212,3948880
906,4594,3949690,6212,3949690
906,4594,3950240,6212,3950240
906,4594,3951050,6212,3951050
906,4594,3951050,6212,3951050
906,4594,3951860,6212,3951860
906,4594,3952670,6212,3952670
906,4594,3952670,6212,3952670
906,4594,3953480,6212,3953480
906,4594,3954290,6212,3954290
906,4594,3954760,6212,3954760
906,4594,3954760,6212,3954760
906,4594,3955230,6212,3955230
906,4594,3955230,6212,3955230
907,4596,3956040,6212,3956040
907,4596,3956360,6212,3956360
907,4596,3956360,6212,3956360
907,4596,3957170,6212,3957170
907,4596,3957640,6212,3957640
908,4598,3958110,6212,3958110
908,4598,3958760,6212,3958760
909,4606,3959310,6212,3959310
909,4606,3959770,6212,3959770
909,4606,3960240,6212,3960240
909,4606,3961050,6212,3961050
909,4606,3961280,6212,3961280
909,4606,3961600,6212,3961600
909,4606,3962190,6212,3962190
909,4606,3962190,6212,3962190
909,4606,3962190,6212,3962190
909,4606,3962840,6212,3962840
909,4606,3963310,6212,3963310
909,4606,3963540,6212,3963540
909,4606,3963540,6212,3963540
909,4606,3963540,6212,3963540
909,4606,3964190,6212,3964190
909,4606,3964660,6212,3964660
909,4606,3965130,6212,3965130
909,4606,3965940,6212,3965940
909,4606,3966310,6212,3966310
910,4614,3966960,6212,3966960
910,4614,3967430,6212,3967430
910,4614,3967700,6212,3967700
910,4614,3968350,6212,3968350
910,4614,3968580,6212,3968580
910,4614,3969390,6212,3969390
910,4614,3970200,6212,3970200
910,4614,3970360,6212,3970360
910,4614,3970360,6212,3970360
910,4614,3970680,6212,3970680
910,4614,3970680,6212,3970680
910,4614,3970680,6212,3970680
910,4614,3971150,6212,3971150
910,4614,3971620,6212,3971620
910,4614,3971670,6212,3971670
910,4614,3972320,6212,3972320
910,4614,3972690,6212,3972690
910,4614,3973170,6212,3973170
911,4622,3973640,6212,3973640
911,4622,3974450,6212,3974450
911,4622,3974780,6212,3974780
911,4622,3974780,6212,3974780
911,4622,3975250,6212,3975250
911,4622,3975470,6212,3975470
911,4622,3975470,6212,3975470
911,4622,3975940,6212,3975940
911,4622,3975940,6212,3975940
911,4622,3976410,6212,3976410
911,4622,3976730,6212,3976730
911,4622,3976730,6212,3976730
911,4622,3976730,6212,3976730
911,4622,3977200,6212,3977200
911,4622,3977520,6212,3977520
911,4622,3978170,6212,3978170
911,4622,3978330,6212,3978330
911,4622,3978800,6212,3978800
911,4622,3979270,6212,3979270
912,4624,3979620,6212,3979620
912,4624,3979620,6212,3979620
912,4624,3980270,6212,3980270
912,4624,3980270,6212,3980270
912,4624,3981080,6212,3981080
913,4626,3981890,6212,3981890
913,4626,3982700,6212,3982700
914,4628,3983170,6212,3983170
914,4628,3983640,6212,3983640
914,4628,3984010,6212,3984010
914,4628,3984480,6212,3984480
914,4628,3984800,6212,3984800
915,4630,3985610,6212,3985610
915,4630,3985840,6212,3985840
915,4630,3986070,6212,3986070
915,4630,3986070,6212,3986070
916,4632,3986620,6212,3986620
916,4632,3987430,6212,3987430
916,4632,3987750,6212,3987750
917,4640,3988560,6212,3988560
917,4640,3989370,6212,3989370
917,4640,3990180,6212,3990180
917,4640,3990500,6212,3990500
917,4640,3991310,6212,3991310
917,4640,3991780,6212,3991780
917,4640,3992250,6212,3992250
917,4640,3992250,6212,3992250
917,4640,3993060,6212,3993060
917,4640,3993060,6212,3993060
917,4640,3993710,6212,3993710
917,4640,3994260,6212,3994260
917,4640,3994580,6212,3994580
917,4640,3994740,6212,3994740
918,4642,3995210,6212,3995210
918,4642,3996020,6212,3996020
918,4642,3996490,6212,3996490
919,4650,3997300,6212,3997300
919,4650,3997760,6212,3997760
919,4650,3998570,6212,3998570
919,4650,3998790,6212,3998790
919,4650,3999260,6212,3999260
919,4650,4000070,6212,4000070
919,4650,4000660,6212,4000660
919,4650,4000660,6212,4000660
919,4650,4001470,6212,4001470
919,4650,4002280,6212,4002280
919,4650,4002870,6212,4002870
920,4658,4003680,6212,4003680
920,4658,4003680,6212,4003680
920,4658,4004490,6212,4004490
920,4658,4004960,6212,4004960
920,4658,4005770,6212,4005770
920,4658,4006000,6212,4006000
920,4658,4006470,6212,4006470
920,4658,4006940,6212,4006940
920,4658,4007750,6212,4007750
920,4658,4008220,6212,4008220
920,4658,4008380,6212,4008380
920,4658,4008600,6212,4008600
920,4658,4009410,6212,4009410
920,4658,4009570,6212,4009570
920,4658,4009570,6212,4009570
920,4658,4009790,6212,4009790
920,4658,4010600,6212,4010600
921,4660,4011410,6212,4011410
921,4660,4012220,6212,4012220
921,4660,4012220,6212,4012220
922,4662,4013030,6212,4013030
922,4662,4013190,6212,4013190
922,4662,4013780,6212,4013780
922,4662,4014000,6212,4014000
922,4662,4014230,6212,4014230
923,4670,4014880,6212,4014880
923,4670,4015110,6212,4015110
923,4670,4015580,6212,4015580
923,4670,4015580,6212,4015580
923,4670,4015580,6212,4015580
923,4670,4016050,6212,4016050
923,4670,4016860,6212,4016860
923,4670,4017330,6212,4017330
923,4670,4018140,6212,4018140
923,4670,4018460,6212,4018460
923,4670,4019110,6212,4019110
923,4670,4019580,6212,4019580
923,4670,4019900,6212,4019900
923,4670,4020270,6212,4020270
923,4670,4020430,6212,4020430
924,4678,4020750,6212,4020750
924,4678,4020750,6212,4020750
924,4678,4021560,6212,4021560
924,4678,4021880,6212,4021880
924,4678,4022350,6212,4022350
924,4678,4022820,6212,4022820
924,4678,4023050,6212,4023050
924,4678,4023860,6212,4023860
924,4678,4024330,6212,4024330
924,4678,4025140,6212,4025140
924,4678,4025460,6212,4025460
924,4678,4025780,6212,4025780
924,4678,4026590,6212,4026590
924,4678,4027060,6212,4027060
924,4678,4027650,6212,4027650
924,4678,4027650,6212,4027650
924,4678,4027650,6212,4027650
925,4686,4028460,6212,4028460
925,4686,4028930,6212,4028930
925,4686,4029300,6212,4029300
925,4686,4030110,6212,4030110
925,4686,4030920,6212,4030920
925,4686,4031730,6212,4031730
925,4686,4032190,6212,4032190
925,4686,4032840,6212,4032840
925,4686,4033490,6212,4033490
925,4686,4033960,6212,4033960
925,4686,4034770,6212,4034770
926,4694,4035580,6212,4035580
926,4694,4036050,6212,4036050
926,4694,4036370,6212,4036370
926,4694,4036690,6212,4036690
926,4694,4037500,6212,4037500
926,4694,4038310,6212,4038310
926,4694,4038780,6212,4038780
926,4694,4039590,6212,4039590
926,4694,4040400,6212,4040400
926,4694,4040400,6212,4040400
926,4694,4041210,6212,4041210
926,4694,4041210,6212,4041210
926,4694,4041680,6212,4041680
927,4702,4042330,6212,4042330
927,4702,4042650,6212,4042650
927,4702,4043120,6212,4043120
927,4702,4043590,6212,4043590
927,4702,4043910,6212,4043910
927,4702,4044380,6212,4044380
927,4702,4044840,6212,4044840
927,4702,4045300,6212,4045300
927,4702,4046110,6212,4046110
927,4702,4046110,6212,4046110
927,4702,4046920,6212,4046920
927,4702,4047390,6212,4047390
927,4702,4047860,6212,4047860
928,4710,4048670,6212,4048670
928,4710,4049480,6212,4049480
928,4710,4049950,6212,4049950
928,4710,4050760,6212,4050760
928,4710,4050760,6212,4050760
928,4710,4051570,6212,4051570
928,4710,4052380,6212,4052380
928,4710,4052840,6212,4052840
928,4710,4053310,6212,4053310
928,4710,4053960,6212,4053960
928,4710,4054430,6212,4054430
929,4712,4055080,6212,4055080
929,4712,4055670,6212,4055670
930,4714,4056480,6212,4056480
930,4714,4056700,6212,4056700
930,4714,4056700,6212,4056700
930,4714,4056700,6212,4056700
930,4714,4056860,6212,4056860
930,4714,4057670,6212,4057670
931,4722,4058140,6212,4058140
931,4722,4058140,6212,4058140
931,4722,4058610,6212,4058610
931,4722,4059420,6212,4059420
931,4722,4059890,6212,4059890
931,4722,4060700,6212,4060700
931,4722,4061250,6212,4061250
931,4722,4061250,6212,4061250
931,4722,4062060,6212,4062060
931,4722,4062710,6212,4062710
931,4722,4063080,6212,4063080
931,4722,4063730,6212,4063730
931,4722,4063950,6212,4063950
931,4722,4064600,6212,4064600
931,4722,4065070,6212,4065070
932,4730,4065720,6212,4065720
932,4730,4066190,6212,4066190
932,4730,4066510,6212,4066510
932,4730,4067320,6212,4067320
932,4730,4067910,6212,4067910
932,4730,4068720,6212,4068720
932,4730,4069190,6212,4069190
932,4730,4069510,6212,4069510
932,4730,4070100,6212,4070100
932,4730,4070570,6212,4070570
932,4730,4071050,6212,4071050
932,4730,4071420,6212,4071420
932,4730,4071580,6212,4071580
932,4730,4072230,6212,4072230
932,4730,4072700,6212,4072700
932,4730,4072700,6212,4072700
933,4732,4073510,6212,4073510
933,4732,4073980,6212,4073980
934,4734,4074530,6212,4074530
934,4734,4074640,6212,4074640
934,4734,4075110,6212,4075110
934,4734,4075920,6212,4075920
934,4734,4075920,6212,4075920
934,4734,4076150,6212,4076150
935,4736,4076960,6212,4076960
936,4744,4077430,6212,4077430
936,4744,4078240,6212,4078240
936,4744,4078710,6212,4078710
936,4744,4079170,6212,4079170
936,4744,4079390,6212,4079390
936,4744,4080200,6212,4080200
936,4744,4080750,6212,4080750
936,4744,4080980,6212,4080980
936,4744,4081790,6212,4081790
936,4744,4082600,6212,4082600
936,4744,4083410,6212,4083410
936,4744,4083730,6212,4083730
936,4744,4084540,6212,4084540
937,4746,4085350,6212,4085350
937,4746,4086000,6212,4086000
938,4754,4086590,6212,4086590
938,4754,4087240,6212,4087240
938,4754,4087700,6212,4087700
938,4754,4088510,6212,4088510
938,4754,4088670,6212,4088670
938,4754,4089480,6212,4089480
938,4754,4090290,6212,4090290
938,4754,4090520,6212,4090520
938,4754,4091330,6212,4091330
938,4754,4091800,6212,4091800
938,4754,4092260,6212,4092260
938,4754,4092850,6212,4092850
939,4762,4093660,6212,4093660
939,4762,4094470,6212,4094470
939,4762,4095280,6212,4095280
939,4762,4095280,6212,4095280
939,4762,4095750,6212,4095750
939,4762,4095750,6212,4095750
939,4762,4096560,6212,4096560
939,4762,4096560,6212,4096560
939,4762,4096930,6212,4096930
939,4762,4097250,6212,4097250
939,4762,4097250,6212,4097250
939,4762,4097720,6212,4097720
939,4762,4098040,6212,4098040
939,4762,4098040,6212,4098040
939,4762,4098040,6212,4098040
939,4762,4098510,6212,4098510
939,4762,4098510,6212,4098510
939,4762,4099320,6212,4099320
939,4762,4100130,6212,4100130
940,4770,4100940,6212,4100940
940,4770,4101590,6212,4101590
940,4770,4101590,6212,4101590
940,4770,4101820,6212,4101820
940,4770,4102290,6212,4102290
940,4770,4103100,6212,4103100
940,4770,4103100,6212,4103100
940,4770,4103910,6212,4103910
940,4770,4104140,6212,4104140
940,4770,4104140,6212,4104140
940,4770,4104790,6212,4104790
940,4770,4105440,6212,4105440
940,4770,4105910,6212,4105910
940,4770,4106370,6212,4106370
941,4778,4106840,6212,4106840
941,4778,4106840,6212,4106840
941,4778,4107160,6212,4107160
941,4778,4107810,6212,4107810
941,4778,4108040,6212,4108040
941,4778,4108850,6212,4108850
941,4778,4109660,6212,4109660
941,4778,4109660,6212,4109660
941,4778,4110130,6212,4110130
941,4778,4110600,6212,4110600
941,4778,4110600,6212,4110600
941,4778,4110830,6212,4110830
941,4778,4111640,6212,4111640
941,4778,4112450,6212,4112450
941,4778,4113260,6212,4113260
941,4778,4113730,6212,4113730
941,4778,4114380,6212,4114380
942,4780,4114850,6212,4114850
942,4780,4115320,6212,4115320
942,4780,4115790,6212,4115790
943,4782,4116600,6212,4116600
943,4782,4117250,6212,4117250
943,4782,4117710,6212,4117710
944,4784,4118360,6212,4118360
944,4784,4119170,6212,4119170
944,4784,4119490,6212,4119490
945,4788,4120140,6212,4120140
946,4796,4120610,6212,4120610
946,4796,4121260,6212,4121260
946,4796,4121910,6212,4121910
946,4796,4122380,6212,4122380
946,4796,4122700,6212,4122700
946,4796,4122700,6212,4122700
946,4796,4122700,6212,4122700
946,4796,4123070,6212,4123070
946,4796,4123880,6212,4123880
946,4796,4124690,6212,4124690
946,4796,4124850,6212,4124850
946,4796,4125660,6212,4125660
946,4796,4126470,6212,4126470
946,4796,4126790,6212,4126790
946,4796,4127600,6212,4127600
946,4796,4127600,6212,4127600
946,4796,4127760,6212,4127760
946,4796,4128570,6212,4128570
946,4796,4129040,6212,4129040
946,4796,4129630,6212,4129630
947,4798,4130280,6212,4130280
947,4798,4130600,6212,4130600
947,4798,4131410,6212,4131410
947,4798,4131880,6212,4131880
948,4806,4132690,6212,4132690
948,4806,4133500,6212,4133500
948,4806,4134150,6212,4134150
948,4806,4134960,6212,4134960
948,4806,4135430,6212,4135430
948,4806,4135430,6212,4135430
948,4806,4135980,6212,4135980
948,4806,4136210,6212,4136210
948,4806,4136530,6212,4136530
948,4806,4136530,6212,4136530
948,4806,4137340,6212,4137340
948,4806,4137990,6212,4137990
949,4808,4138800,6212,4138800
949,4808,4139030,6212,4139030
949,4808,4139840,6212,4139840
949,4808,4140160,6212,4140160
950,4810,4140970,6212,4140970
950,4810,4141780,6212,4141780
950,4810,4141780,6212,4141780
950,4810,4142250,6212,4142250
950,4810,4142690,6212,4142690
950,4810,4142690,6212,4142690
951,4812,4143160,6212,4143160
951,4812,4143480,6212,4143480
951,4812,4143950,6212,4143950
952,4814,4144760,6212,4144760
952,4814,4144760,6212,4144760
952,4814,4145570,6212,4145570
952,4814,4146040,6212,4146040
953,4816,4146850,6212,4146850
953,4816,4147170,6212,4147170
953,4816,4147640,6212,4147640
953,4816,4148450,6212,4148450
953,4816,4148450,6212,4148450
953,4816,4148610,6212,4148610
954,4824,4149260,6212,4149260
954,4824,4150070,6212,4150070
954,4824,4150070,6212,4150070
954,4824,4150880,6212,4150880
954,4824,4151690,6212,4151690
954,4824,4152160,6212,4152160
954,4824,4152970,6212,4152970
954,4824,4153780,6212,4153780
954,4824,4154250,6212,4154250
954,4824,4154720,6212,4154720
955,4826,4155530,6212,4155530
955,4826,4155850,6212,4155850
955,4826,4156500,6212,4156500
955,4826,4156660,6212,4156660
955,4826,4156660,6212,4156660
955,4826,4156820,6212,4156820
956,4828,4157630,6212,4157630
956,4828,4158440,6212,4158440
957,4836,4159250,6212,4159250
957,4836,4160060,6212,4160060
957,4836,4160870,6212,4160870
957,4836,4161340,6212,4161340
957,4836,4162150,6212,4162150
957,4836,4162630,6212,4162630
957,4836,4163100,6212,4163100
957,4836,4163330,6212,4163330
957,4836,4163650,6212,4163650
957,4836,4164120,6212,4164120
957,4836,4164770,6212,4164770
957,4836,4165580,6212,4165580
958,4844,4166390,6212,4166390
958,4844,4166390,6212,4166390
958,4844,4166850,6212,4166850
958,4844,4167660,6212,4167660
958,4844,4168470,6212,4168470
958,4844,4169120,6212,4169120
958,4844,4169350,6212,4169350
958,4844,4169820,6212,4169820
958,4844,4169820,6212,4169820
958,4844,4170410,6212,4170410
958,4844,4170410,6212,4170410
958,4844,4171220,6212,4171220
958,4844,4171540,6212,4171540
958,4844,4171540,6212,4171540
958,4844,4172010,6212,4172010
958,4844,4172480,6212,4172480
958,4844,4172950,6212,4172950
958,4844,4173420,6212,4173420
958,4844,4173890,6212,4173890
958,4844,4174440,6212,4174440
959,4846,4174910,6212,4174910
959,4846,4175070,6212,4175070
959,4846,4175540,6212,4175540
959,4846,4175770,6212,4175770
959,4846,4175770,6212,4175770
959,4846,4175990,6212,4175990
959,4846,4176460,6212,4176460
959,4846,4176780,6212,4176780
959,4846,4176780,6212,4176780
960,4854,4177590,6212,4177590
960,4854,4178050,6212,4178050
960,4854,4178050,6212,4178050
960,4854,4178160,6212,4178160
960,4854,4178480,6212,4178480
960,4854,4178590,6212,4178590
960,4854,4179400,6212,4179400
960,4854,4179400,6212,4179400
960,4854,4179870,6212,4179870
960,4854,4179870,6212,4179870
960,4854,4180340,6212,4180340
960,4854,4181150,6212,4181150
960,4854,4181380,6212,4181380
960,4854,4181850,6212,4181850
960,4854,4182320,6212,4182320
960,4854,4182320,6212,4182320
960,4854,4183130,6212,4183130
961,4862,4183940,6212,4183940
961,4862,4184530,6212,4184530
961,4862,4185000,6212,4185000
961,4862,4185470,6212,4185470
961,4862,4186060,6212,4186060
961,4862,4186530,6212,4186530
961,4862,4186850,6212,4186850
961,4862,4187500,6212,4187500
961,4862,4188310,6212,4188310
961,4862,4188310,6212,4188310
961,4862,4188470,6212,4188470
961,4862,4188930,6212,4188930
961,4862,4189090,6212,4189090
961,4862,4189090,6212,4189090
961,4862,4189410,6212,4189410
961,4862,4189640,6212,4189640
961,4862,4189640,6212,4189640
961,4862,4190110,6212,4190110
961,4862,4190760,6212,4190760
962,4870,4191230,6212,4191230
962,4870,4191550,6212,4191550
962,4870,4192360,6212,4192360
962,4870,4192830,6212,4192830
962,4870,4193640,6212,4193640
962,4870,4194450,6212,4194450
962,4870,4195260,6212,4195260
962,4870,4195490,6212,4195490
962,4870,4195490,6212,4195490
962,4870,4195490,6212,4195490
962,4870,4196300,6212,4196300
962,4870,4196300,6212,4196300
962,4870,4197110,6212,4197110
962,4870,4197700,6212,4197700
963,4872,4198170,6212,4198170
963,4872,4198170,6212,4198170
963,4872,4198980,6212,4198980
964,4880,4199790,6212,4199790
964,4880,4200260,6212,4200260
964,4880,4200480,6212,4200480
964,4880,4200480,6212,4200480
964,4880,4201030,6212,4201030
964,4880,4201350,6212,4201350
964,4880,4201460,6212,4201460
964,4880,4201780,6212,4201780
964,4880,4202250,6212,4202250
964,4880,4203060,6212,4203060
964,4880,4203220,6212,4203220
964,4880,4203540,6212,4203540
964,4880,4204010,6212,4204010
964,4880,4204170,6212,4204170
964,4880,4204820,6212,4204820
964,4880,4204820,6212,4204820
964,4880,4205410,6212,4205410
964,4880,4205640,6212,4205640
964,4880,4205870,6212,4205870
964,4880,4206240,6212,4206240
964,4880,4206700,6212,4206700
964,4880,4207510,6212,4207510
964,4880,4207620,6212,4207620
964,4880,4207620,6212,4207620
965,4888,4208430,6212,4208430
965,4888,4208780,6212,4208780
965,4888,4208780,6212,4208780
965,4888,4209250,6212,4209250
965,4888,4210060,6212,4210060
965,4888,4210610,6212,4210610
965,4888,4211420,6212,4211420
965,4888,4211420,6212,4211420
965,4888,4212230,6212,4212230
965,4888,4213040,6212,4213040
965,4888,4213510,6212,4213510
965,4888,4213830,6212,4213830
965,4888,4214300,6212,4214300
966,4890,4214850,6212,4214850
966,4890,4215320,6212,4215320
966,4890,4215790,6212,4215790
967,4892,4216600,6212,4216600
967,4892,4217410,6212,4217410
967,4892,4217410,6212,4217410
968,4894,4218220,6212,4218220
968,4894,4218870,6212,4218870
969,4896,4219680,6212,4219680
969,4896,4220330,6212,4220330
969,4896,4220700,6212,4220700
970,4904,4221350,6212,4221350
970,4904,4221670,6212,4221670
970,4904,4222140,6212,4222140
970,4904,4222370,6212,4222370
970,4904,4222840,6212,4222840
970,4904,4223300,6212,4223300
970,4904,4223620,6212,4223620
970,4904,4224090,6212,4224090
970,4904,4224460,6212,4224460
970,4904,4224930,6212,4224930
970,4904,4225250,6212,4225250
970,4904,4225480,6212,4225480
970,4904,4226290,6212,4226290
970,4904,4227100,6212,4227100
970,4904,4227260,6212,4227260
970,4904,4227730,6212,4227730
970,4904,4227960,6212,4227960
970,4904,4228430,6212,4228430
971,4906,4228900,6212,4228900
971,4906,4229550,6212,4229550
972,4914,4230360,6212,4230360
972,4914,4231170,6212,4231170
972,4914,4231980,6212,4231980
972,4914,4232300,6212,4232300
972,4914,4233110,6212,4233110
972,4914,4233920,6212,4233920
972,4914,4234250,6212,4234250
972,4914,4235060,6212,4235060
972,4914,4235870,6212,4235870
972,4914,4235870,6212,4235870
972,4914,4236680,6212,4236680
973,4922,4237000,6212,4237000
973,4922,4237000,6212,4237000
973,4922,4237470,6212,4237470
973,4922,4238280,6212,4238280
973,4922,4238280,6212,4238280
973,4922,4238600,6212,4238600
973,4922,4239070,6212,4239070
973,4922,4239540,6212,4239540
973,4922,4240130,6212,4240130
973,4922,4240940,6212,4240940
974,4924,4241410,6212,4241410
974,4924,4242220,6212,4242220
975,4926,4242810,6212,4242810
975,4926,4243280,6212,4243280
975,4926,4244090,6212,4244090
976,4928,4244560,6212,4244560
976,4928,4245210,6212,4245210
976,4928,4245210,6212,4245210
976,4928,4245680,6212,4245680
977,4930,4246330,6212,4246330
977,4930,4247140,6212,4247140
978,4932,4247610,6212,4247610
979,4934,4248420,6212,4248420
979,4934,4249070,6212,4249070
979,4934,4249530,6212,4249530
980,4942,4250000,6212,4250000
980,4942,4250000,6212,4250000
980,4942,4250470,6212,4250470
980,4942,4250940,6212,4250940
980,4942,4251750,6212,4251750
980,4942,4252560,6212,4252560
980,4942,4253030,6212,4253030
980,4942,4253500,6212,4253500
980,4942,4253970,6212,4253970
980,4942,4254620,6212,4254620
981,4950,4255090,6212,4255090
981,4950,4255090,6212,4255090
981,4950,4255550,6212,4255550
981,4950,4255870,6212,4255870
981,4950,4255870,6212,4255870
981,4950,4256680,6212,4256680
981,4950,4257490,6212,4257490
981,4950,4258300,6212,4258300
981,4950,4258300,6212,4258300
981,4950,4258620,6212,4258620
981,4950,4258940,6212,4258940
981,4950,4259750,6212,4259750
981,4950,4259980,6212,4259980
981,4950,4259980,6212,4259980
981,4950,4260300,6212,4260300
981,4950,4260770,6212,4260770
981,4950,4261420,6212,4261420
981,4950,4262230,6212,4262230
981,4950,4263040,6212,4263040
981,4950,4263850,6212,4263850
981,4950,4263850,6212,4263850
981,4950,4263850,6212,4263850
981,4950,4264310,6212,4264310
981,4950,4264900,6212,4264900
982,4958,4265490,6212,4265490
982,4958,4265490,6212,4265490
982,4958,4266300,6212,4266300
982,4958,4266300,6212,4266300
982,4958,4267110,6212,4267110
982,4958,4267760,6212,4267760
982,4958,4268230,6212,4268230
982,4958,4268690,6212,4268690
982,4958,4269500,6212,4269500
982,4958,4269970,6212,4269970
982,4958,4270290,6212,4270290
982,4958,4271100,6212,4271100
982,4958,4271470,6212,4271470
982,4958,4271790,6212,4271790
982,4958,4272260,6212,4272260
983,4966,4272850,6212,4272850
983,4966,4273660,6212,4273660
983,4966,4273820,6212,4273820
983,4966,4274190,6212,4274190
983,4966,4274190,6212,4274190
983,4966,4275000,6212,4275000
983,4966,4275320,6212,4275320
983,4966,4275970,6212,4275970
983,4966,4276290,6212,4276290
983,4966,4276760,6212,4276760
983,4966,4276990,6212,4276990
983,4966,4277800,6212,4277800
983,4966,4278260,6212,4278260
983,4966,4278910,6212,4278910
983,4966,4279460,6212,4279460
983,4966,4279460,6212,4279460
984,4974,4279930,6212,4279930
984,4974,4279930,6212,4279930
984,4974,4280390,6212,4280390
984,4974,4281040,6212,4281040
984,4974,4281510,6212,4281510
984,4974,4281980,6212,4281980
984,4974,4282090,6212,4282090
984,4974,4282090,6212,4282090
984,4974,4282410,6212,4282410
984,4974,4282730,6212,4282730
984,4974,4283320,6212,4283320
984,4974,4284130,6212,4284130
984,4974,4284940,6212,4284940
984,4974,4285750,6212,4285750
984,4974,4286220,6212,4286220
984,4974,4287030,6212,4287030
984,4974,4287500,6212,4287500
984,4974,4288310,6212,4288310
985,4978,4288780,6212,4288780
985,4978,4289100,6212,4289100
985,4978,4289910,6212,4289910
985,4978,4289910,6212,4289910
985,4978,4290370,6212,4290370
986,4986,4291020,6212,4291020
986,4986,4291830,6212,4291830
986,4986,4292640,6212,4292640
986,4986,4293450,6212,4293450
986,4986,4293770,6212,4293770
986,4986,4294580,6212,4294580
986,4986,4295390,6212,4295390
986,4986,4295860,6212,4295860
986,4986,4296670,6212,4296670
987,4994,4297260,6212,4297260
987,4994,4298070,6212,4298070
987,4994,4298440,6212,4298440
987,4994,4298760,6212,4298760
