ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_a0cd-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
389,862,715970,6212,715970
390,864,716620,6212,716620
390,864,716990,6212,716990
390,864,717220,6212,717220
390,864,718220,6212,718220
391,866,719030,6212,719030
391,866,719250,6212,719250
391,866,719720,6212,719720
392,868,720270,6212,720270
392,868,721270,6212,721270
393,870,722270,6212,722270
393,870,723270,6212,723270
393,870,723590,6212,723590
393,870,723590,6212,723590
394,872,724590,6212,724590
394,872,725060,6212,725060
394,872,725870,6212,725870
395,874,726870,6212,726870
395,874,727340,6212,727340
396,876,728150,6212,728150
396,876,729150,6212,729150
396,876,729620,6212,729620
397,878,730620,6212,730620
397,878,730780,6212,730780
397,878,731590,6212,731590
398,880,732400,6212,732400
398,880,732400,6212,732400
398,880,733400,6212,733400
399,882,734400,6212,734400
399,882,735400,6212,735400
400,884,736400,6212,736400
400,884,737400,6212,737400
401,886,738400,6212,738400
401,886,739400,6212,739400
402,888,740400,6212,740400
402,888,741210,6212,741210
403,890,742210,6212,742210
403,890,743210,6212,743210
404,892,744210,6212,744210
404,892,745210,6212,745210
405,894,746210,6212,746210
405,894,747210,6212,747210
406,896,747670,6212,747670
406,896,748480,6212,748480
407,898,749480,6212,749480
407,898,749480,6212,749480
407,898,750070,6212,750070
408,900,751070,6212,751070
408,900,752070,6212,752070
409,902,753070,6212,753070
409,902,754070,6212,754070
410,904,754880,6212,754880
410,904,755880,6212,755880
411,906,756530,6212,756530
411,906,756530,6212,756530
411,906,757530,6212,757530
412,908,758340,6212,758340
412,908,758810,6212,758810
412,908,759360,6212,759360
413,910,760170,6212,760170
413,910,761170,6212,761170
414,912,762170,6212,762170
414,912,762980,6212,762980
415,914,763790,6212,763790
415,914,764790,6212,764790
416,916,765790,6212,765790
416,916,766260,6212,766260
416,916,766420,6212,766420
416,916,766890,6212,766890
416,916,766890,6212,766890
416,916,766890,6212,766890
417,918,767700,6212,767700
417,918,768700,6212,768700
418,920,769700,6212,769700
418,920,770700,6212,770700
419,922,771170,6212,771170
419,922,771640,6212,771640
419,922,772640,6212,772640
420,924,773640,6212,773640
420,924,774450,6212,774450
421,926,775450,6212,775450
421,926,776450,6212,776450
422,928,777450,6212,777450
422,928,778260,6212,778260
423,930,778850,6212,778850
423,930,779660,6212,779660
424,932,780660,6212,780660
424,932,781470,6212,781470
424,932,781470,6212,781470
425,934,782280,6212,782280
425,934,783280,6212,783280
426,936,784280,6212,784280
426,936,785090,6212,785090
427,938,785900,6212,785900
427,938,786710,6212,786710
428,940,787520,6212,787520
428,940,788170,6212,788170
429,942,789170,6212,789170
429,942,789170,6212,789170
429,942,790170,6212,790170
430,944,790820,6212,790820
430,944,791280,6212,791280
431,946,792280,6212,792280
431,946,793280,6212,793280
432,948,794280,6212,794280
432,948,795280,6212,795280
432,948,795280,6212,795280
433,956,803280,6212,803280
434,958,804280,6212,804280
434,958,805280,6212,805280
434,958,805750,6212,805750
434,958,806070,6212,806070
434,958,806390,6212,806390
435,960,807200,6212,807200
435,960,808200,6212,808200
436,962,809200,6212,809200
436,962,809200,6212,809200
436,962,810200,6212,810200
437,964,811010,6212,811010
437,964,812010,6212,812010
438,966,812820,6212,812820
438,966,813630,6212,813630
439,968,814440,6212,814440
439,968,815440,6212,815440
440,970,816440,6212,816440
440,970,817440,6212,817440
441,972,818440,6212,818440
441,972,819440,6212,819440
442,974,819910,6212,819910
442,974,820910,6212,820910
443,976,821910,6212,821910
443,976,822910,6212,822910
444,978,823560,6212,823560
444,978,824560,6212,824560
445,980,825560,6212,825560
445,980,826560,6212,826560
445,980,826790,6212,826790
446,982,827440,6212,827440
446,982,828440,6212,828440
447,984,829440,6212,829440
447,984,830440,6212,830440
448,986,831440,6212,831440
448,986,832250,6212,832250
449,988,833250,6212,833250
449,988,833250,6212,833250
449,988,834250,6212,834250
449,988,834720,6212,834720
450,990,835530,6212,835530
450,990,835850,6212,835850
450,990,835850,6212,835850
450,990,835850,6212,835850
450,990,836850,6212,836850
450,990,837070,6212,837070
451,992,838070,6212,838070
451,992,838300,6212,838300
451,992,839110,6212,839110
451,992,839110,6212,839110
452,994,840110,6212,840110
452,994,841110,6212,841110
452,994,841430,6212,841430
453,996,842430,6212,842430
453,996,843430,6212,843430
454,998,844430,6212,844430
454,998,845430,6212,845430
455,1000,846240,6212,846240
455,1000,847050,6212,847050
455,1000,847280,6212,847280
456,1002,848280,6212,848280
456,1002,849280,6212,849280
457,1004,850280,6212,850280
457,1004,851280,6212,851280
458,1006,852280,6212,852280
458,1006,853280,6212,853280
458,1006,854280,6212,854280
458,1006,854600,6212,854600
459,1008,855600,6212,855600
459,1008,856600,6212,856600
459,1008,856600,6212,856600
460,1010,857600,6212,857600
460,1010,858600,6212,858600
461,1012,860600,6212,860600
462,1014,860820,6212,860820
462,1014,860820,6212,860820
462,1014,861820,6212,861820
463,1016,862820,6212,862820
463,1016,863820,6212,863820
463,1016,863980,6212,863980
463,1016,863980,6212,863980
464,1018,864980,6212,864980
464,1018,865980,6212,865980
465,1020,866790,6212,866790
465,1020,867790,6212,867790
465,1020,868260,6212,868260
465,1020,868490,6212,868490
466,1022,869300,6212,869300
466,1022,869620,6212,869620
467,1024,870430,6212,870430
467,1024,870750,6212,870750
467,1024,871210,6212,871210
468,1026,872210,6212,872210
468,1026,873210,6212,873210
469,1028,873860,6212,873860
469,1028,874860,6212,874860
470,1030,875860,6212,875860
470,1030,876860,6212,876860
471,1032,877860,6212,877860
471,1032,878860,6212,878860
472,1034,879860,6212,879860
472,1034,880670,6212,880670
473,1036,881480,6212,881480
473,1036,882480,6212,882480
474,1038,883480,6212,883480
474,1038,884480,6212,884480
475,1040,885480,6212,885480
475,1040,886480,6212,886480
476,1042,887480,6212,887480
476,1042,888290,6212,888290
477,1044,889290,6212,889290
477,1044,890290,6212,890290
478,1046,891290,6212,891290
478,1046,892100,6212,892100
479,1048,893100,6212,893100
479,1048,894100,6212,894100
480,1050,894690,6212,894690
480,1050,895690,6212,895690
481,1052,896690,6212,896690
481,1052,897690,6212,897690
481,1052,897690,6212,897690
481,1052,898010,6212,898010
481,1052,898010,6212,898010
481,1052,898010,6212,898010
482,1054,899010,6212,899010
482,1054,899010,6212,899010
482,1054,899820,6212,899820
483,1056,900820,6212,900820
483,1056,900980,6212,900980
483,1056,901790,6212,901790
483,1056,902020,6212,902020
483,1056,902020,6212,902020
484,1058,902830,6212,902830
484,1058,903200,6212,903200
484,1058,903850,6212,903850
485,1060,904850,6212,904850
485,1060,905850,6212,905850
485,1060,906170,6212,906170
486,1062,906640,6212,906640
486,1062,906870,6212,906870
487,1070,914870,6212,914870
487,1070,915680,6212,915680
488,1072,916680,6212,916680
488,1072,917490,6212,917490
489,1074,918490,6212,918490
489,1074,919490,6212,919490
490,1076,920490,6212,920490
490,1076,921490,6212,921490
491,1078,922300,6212,922300
491,1078,923300,6212,923300
492,1080,924110,6212,924110
492,1080,925110,6212,925110
492,1080,925580,6212,925580
493,1082,926050,6212,926050
493,1082,927050,6212,927050
493,1082,927370,6212,927370
493,1082,927840,6212,927840
494,1084,928840,6212,928840
494,1084,929840,6212,929840
495,1086,930840,6212,930840
495,1086,931160,6212,931160
495,1086,931390,6212,931390
496,1088,932390,6212,932390
496,1088,933390,6212,933390
497,1090,934390,6212,934390
497,1090,935200,6212,935200
498,1092,936010,6212,936010
498,1092,937010,6212,937010
498,1092,937480,6212,937480
499,1094,938480,6212,938480
499,1094,938950,6212,938950
500,1096,939950,6212,939950
500,1096,940950,6212,940950
501,1098,941950,6212,941950
501,1098,942950,6212,942950
502,1100,943540,6212,943540
502,1100,944010,6212,944010
502,1100,944010,6212,944010
502,1100,944820,6212,944820
502,1100,944820,6212,944820
502,1100,944820,6212,944820
503,1104,948820,6212,948820
504,1106,949820,6212,949820
505,1108,951820,6212,951820
505,1108,952630,6212,952630
506,1110,953440,6212,953440
506,1110,954440,6212,954440
507,1112,954990,6212,954990
507,1112,955990,6212,955990
508,1114,956990,6212,956990
508,1114,957990,6212,957990
509,1116,958990,6212,958990
509,1116,959990,6212,959990
510,1118,960990,6212,960990
510,1118,961450,6212,961450
511,1120,962450,6212,962450
511,1120,962920,6212,962920
511,1120,963390,6212,963390
512,1122,964390,6212,964390
512,1122,965390,6212,965390
513,1124,966390,6212,966390
513,1124,967200,6212,967200
513,1124,967570,6212,967570
514,1126,968570,6212,968570
514,1126,968570,6212,968570
514,1126,969570,6212,969570
514,1126,970040,6212,970040
515,1128,971040,6212,971040
515,1128,971260,6212,971260
515,1128,972260,6212,972260
516,1130,973260,6212,973260
516,1130,973260,6212,973260
516,1130,974260,6212,974260
517,1132,975260,6212,975260
517,1132,976260,6212,976260
518,1134,977260,6212,977260
518,1134,978070,6212,978070
519,1136,979070,6212,979070
519,1136,980070,6212,980070
520,1138,981070,6212,981070
520,1138,982070,6212,982070
521,1140,983070,6212,983070
521,1140,984070,6212,984070
522,1142,984540,6212,984540
522,1142,985350,6212,985350
522,1142,985820,6212,985820
523,1144,986290,6212,986290
523,1144,987290,6212,987290
523,1144,987290,6212,987290
523,1144,987760,6212,987760
523,1144,988130,6212,988130
524,1146,989130,6212,989130
524,1146,989600,6212,989600
525,1148,990600,6212,990600
525,1148,991600,6212,991600
525,1148,991830,6212,991830
526,1150,992480,6212,992480
526,1150,992850,6212,992850
526,1150,993660,6212,993660
527,1152,994660,6212,994660
527,1152,995660,6212,995660
528,1154,996130,6212,996130
528,1154,997130,6212,997130
528,1154,997130,6212,997130
529,1156,998130,6212,998130
529,1156,999130,6212,999130
529,1156,999130,6212,999130
529,1156,999130,6212,999130
529,1156,999600,6212,999600
530,1158,1000600,6212,1000600
530,1158,1000920,6212,1000920
530,1158,1001150,6212,1001150
530,1158,1001310,6212,1001310
530,1158,1002310,6212,1002310
530,1158,1003310,6212,1003310
531,1160,1004310,6212,1004310
531,1160,1004310,6212,1004310
531,1160,1004780,6212,1004780
532,1162,1005590,6212,1005590
532,1162,1006180,6212,1006180
533,1164,1007180,6212,1007180
533,1164,1007830,6212,1007830
534,1166,1009830,6212,1009830
535,1168,1010830,6212,1010830
535,1168,1011830,6212,1011830
536,1170,1012830,6212,1012830
536,1170,1013830,6212,1013830
537,1172,1014830,6212,1014830
537,1172,1015830,6212,1015830
538,1174,1016830,6212,1016830
538,1174,1017150,6212,1017150
539,1178,1021150,6212,1021150
539,1178,1022150,6212,1022150
540,1180,1023150,6212,1023150
540,1180,1023800,6212,1023800
540,1180,1023800,6212,1023800
541,1182,1024800,6212,1024800
541,1182,1025800,6212,1025800
542,1184,1026610,6212,1026610
542,1184,1027420,6212,1027420
543,1186,1028420,6212,1028420
543,1186,1028420,6212,1028420
543,1186,1028890,6212,1028890
543,1186,1029890,6212,1029890
543,1186,1030120,6212,1030120
544,1188,1031120,6212,1031120
544,1188,1032120,6212,1032120
545,1190,1033120,6212,1033120
545,1190,1034120,6212,1034120
546,1192,1035120,6212,1035120
546,1192,1036120,6212,1036120
547,1194,1037120,6212,1037120
547,1194,1038120,6212,1038120
547,1194,1038120,6212,1038120
547,1194,1038120,6212,1038120
548,1196,1038930,6212,1038930
548,1196,1038930,6212,1038930
548,1196,1039740,6212,1039740
549,1198,1040740,6212,1040740
549,1198,1041740,6212,1041740
549,1198,1041740,6212,1041740
549,1198,1041900,6212,1041900
549,1198,1042220,6212,1042220
550,1200,1043220,6212,1043220
550,1200,1043220,6212,1043220
550,1200,1044220,6212,1044220
551,1202,1045220,6212,1045220
551,1202,1046220,6212,1046220
551,1202,1046540,6212,1046540
552,1204,1047540,6212,1047540
552,1204,1048540,6212,1048540
553,1206,1049350,6212,1049350
553,1206,1050350,6212,1050350
554,1208,1051160,6212,1051160
554,1208,1052160,6212,1052160
555,1210,1053160,6212,1053160
555,1210,1054160,6212,1054160
556,1212,1054810,6212,1054810
556,1212,1055810,6212,1055810
557,1214,1056620,6212,1056620
557,1214,1056620,6212,1056620
557,1214,1057270,6212,1057270
558,1216,1058270,6212,1058270
558,1216,1059270,6212,1059270
559,1218,1060270,6212,1060270
559,1218,1061270,6212,1061270
560,1220,1062080,6212,1062080
560,1220,1062550,6212,1062550
561,1222,1063550,6212,1063550
561,1222,1064550,6212,1064550
562,1224,1065360,6212,1065360
562,1224,1065360,6212,1065360
562,1224,1066360,6212,1066360
563,1226,1067170,6212,1067170
563,1226,1067720,6212,1067720
563,1226,1068040,6212,1068040
564,1228,1069040,6212,1069040
564,1228,1069040,6212,1069040
564,1228,1070040,6212,1070040
564,1228,1071040,6212,1071040
565,1230,1072040,6212,1072040
565,1230,1073040,6212,1073040
565,1230,1073510,6212,1073510
566,1232,1074510,6212,1074510
566,1232,1075510,6212,1075510
567,1234,1076320,6212,1076320
567,1234,1077320,6212,1077320
568,1236,1078320,6212,1078320
568,1236,1079130,6212,1079130
569,1238,1080130,6212,1080130
569,1238,1080130,6212,1080130
569,1238,1081130,6212,1081130
570,1240,1082130,6212,1082130
570,1240,1083130,6212,1083130
571,1242,1084130,6212,1084130
571,1242,1084600,6212,1084600
572,1244,1085600,6212,1085600
572,1244,1086250,6212,1086250
573,1246,1087250,6212,1087250
573,1246,1088250,6212,1088250
573,1246,1088570,6212,1088570
574,1248,1089380,6212,1089380
574,1248,1090380,6212,1090380
574,1248,1090380,6212,1090380
575,1250,1091380,6212,1091380
575,1250,1091380,6212,1091380
575,1250,1092380,6212,1092380
576,1252,1093190,6212,1093190
576,1252,1094190,6212,1094190
576,1252,1094190,6212,1094190
577,1254,1095190,6212,1095190
577,1254,1095660,6212,1095660
577,1254,1096470,6212,1096470
577,1254,1096470,6212,1096470
578,1256,1097470,6212,1097470
578,1256,1098470,6212,1098470
579,1258,1099280,6212,1099280
579,1258,1100090,6212,1100090
580,1260,1100740,6212,1100740
580,1260,1101550,6212,1101550
581,1262,1102360,6212,1102360
581,1262,1102360,6212,1102360
581,1262,1102360,6212,1102360
581,1262,1103360,6212,1103360
581,1262,1103360,6212,1103360
581,1262,1103680,6212,1103680
582,1264,1104680,6212,1104680
582,1264,1105680,6212,1105680
583,1266,1106680,6212,1106680
583,1266,1107490,6212,1107490
584,1268,1108490,6212,1108490
584,1268,1109080,6212,1109080
584,1268,1109080,6212,1109080
584,1268,1109080,6212,1109080
585,1270,1110080,6212,1110080
585,1270,1111080,6212,1111080
585,1270,1111080,6212,1111080
586,1272,1112080,6212,1112080
586,1272,1113080,6212,1113080
586,1272,1113450,6212,1113450
586,1272,1113680,6212,1113680
587,1274,1114680,6212,1114680
587,1274,1115680,6212,1115680
588,1275,1116490,6212,1116490
589,1276,1117140,6212,1117140
589,1276,1117140,6212,1117140
590,1280,1117950,6212,1117950
590,1280,1118760,6212,1118760
590,1280,1119760,6212,1119760
590,1280,1120130,6212,1120130
590,1280,1120130,6212,1120130
591,1284,1121130,6212,1121130
591,1284,1121600,6212,1121600
591,1284,1122600,6212,1122600
591,1284,1122600,6212,1122600
591,1284,1123600,6212,1123600
591,1284,1124600,6212,1124600
592,1288,1125600,6212,1125600
592,1288,1125920,6212,1125920
592,1288,1126920,6212,1126920
592,1288,1127920,6212,1127920
592,1288,1128920,6212,1128920
592,1288,1129730,6212,1129730
592,1288,1129950,6212,1129950
593,1292,1130270,6212,1130270
593,1292,1131080,6212,1131080
593,1292,1131550,6212,1131550
593,1292,1132550,6212,1132550
593,1292,1133550,6212,1133550
594,1296,1134020,6212,1134020
594,1296,1135020,6212,1135020
594,1296,1135490,6212,1135490
594,1296,1136490,6212,1136490
594,1296,1137490,6212,1137490
595,1300,1138300,6212,1138300
595,1300,1138770,6212,1138770
595,1300,1139580,6212,1139580
595,1300,1139900,6212,1139900
595,1300,1140710,6212,1140710
596,1304,1141710,6212,1141710
596,1304,1142520,6212,1142520
596,1304,1143520,6212,1143520
596,1304,1144520,6212,1144520
597,1308,1144740,6212,1144740
597,1308,1145740,6212,1145740
597,1308,1146550,6212,1146550
597,1308,1146920,6212,1146920
597,1308,1147030,6212,1147030
597,1308,1147030,6212,1147030
597,1308,1148030,6212,1148030
598,1312,1149030,6212,1149030
598,1312,1150030,6212,1150030
598,1312,1151030,6212,1151030
598,1312,1152030,6212,1152030
599,1316,1153030,6212,1153030
599,1316,1154030,6212,1154030
599,1316,1155030,6212,1155030
599,1316,1156030,6212,1156030
600,1320,1157030,6212,1157030
600,1320,1158030,6212,1158030
600,1320,1158500,6212,1158500
600,1320,1158820,6212,1158820
600,1320,1159630,6212,1159630
600,1320,1159630,6212,1159630
601,1324,1160280,6212,1160280
601,1324,1160280,6212,1160280
601,1324,1161280,6212,1161280
601,1324,1161280,6212,1161280
601,1324,1162280,6212,1162280
601,1324,1163280,6212,1163280
601,1324,1163600,6212,1163600
602,1328,1164250,6212,1164250
602,1328,1164840,6212,1164840
602,1328,1165650,6212,1165650
602,1328,1166120,6212,1166120
602,1328,1166930,6212,1166930
602,1328,1167250,6212,1167250
603,1332,1168250,6212,1168250
603,1332,1169250,6212,1169250
603,1332,1169620,6212,1169620
603,1332,1170090,6212,1170090
603,1332,1170900,6212,1170900
603,1332,1171120,6212,1171120
604,1340,1172120,6212,1172120
604,1340,1173120,6212,1173120
604,1340,1174120,6212,1174120
604,1340,1175120,6212,1175120
604,1340,1175120,6212,1175120
604,1340,1176120,6212,1176120
604,1340,1176930,6212,1176930
605,1348,1177930,6212,1177930
605,1348,1178250,6212,1178250
605,1348,1178720,6212,1178720
605,1348,1179720,6212,1179720
605,1348,1180720,6212,1180720
605,1348,1180720,6212,1180720
605,1348,1180720,6212,1180720
606,1356,1181370,6212,1181370
606,1356,1182370,6212,1182370
606,1356,1182920,6212,1182920
606,1356,1183730,6212,1183730
606,1356,1184730,6212,1184730
606,1356,1185730,6212,1185730
606,1356,1185730,6212,1185730
606,1356,1186380,6212,1186380
606,1356,1187380,6212,1187380
606,1356,1188380,6212,1188380
607,1364,1189380,6212,1189380
607,1364,1189700,6212,1189700
607,1364,1190170,6212,1190170
607,1364,1191170,6212,1191170
607,1364,1192170,6212,1192170
607,1364,1193170,6212,1193170
607,1364,1194170,6212,1194170
607,1364,1194170,6212,1194170
607,1364,1194170,6212,1194170
608,1372,1195170,6212,1195170
608,1372,1195980,6212,1195980
608,1372,1196790,6212,1196790
608,1372,1197790,6212,1197790
608,1372,1197790,6212,1197790
608,1372,1197790,6212,1197790
608,1372,1198790,6212,1198790
608,1372,1199110,6212,1199110
608,1372,1199430,6212,1199430
608,1372,1200430,6212,1200430
608,1372,1201240,6212,1201240
609,1380,1202240,6212,1202240
609,1380,1203240,6212,1203240
609,1380,1203710,6212,1203710
609,1380,1204520,6212,1204520
609,1380,1204990,6212,1204990
610,1388,1205990,6212,1205990
610,1388,1206150,6212,1206150
610,1388,1206150,6212,1206150
610,1388,1206740,6212,1206740
610,1388,1207740,6212,1207740
610,1388,1208210,6212,1208210
610,1388,1208530,6212,1208530
610,1388,1209530,6212,1209530
610,1388,1210530,6212,1210530
610,1388,1211530,6212,1211530
610,1388,1212530,6212,1212530
611,1396,1213340,6212,1213340
611,1396,1214340,6212,1214340
611,1396,1214810,6212,1214810
611,1396,1215360,6212,1215360
611,1396,1216360,6212,1216360
611,1396,1216360,6212,1216360
611,1396,1217360,6212,1217360
611,1396,1217360,6212,1217360
611,1396,1218360,6212,1218360
611,1396,1219360,6212,1219360
611,1396,1220360,6212,1220360
612,1404,1220830,6212,1220830
612,1404,1220830,6212,1220830
612,1404,1221050,6212,1221050
612,1404,1221700,6212,1221700
612,1404,1221700,6212,1221700
612,1404,1222510,6212,1222510
612,1404,1223510,6212,1223510
612,1404,1224320,6212,1224320
612,1404,1225320,6212,1225320
612,1404,1225970,6212,1225970
612,1404,1226970,6212,1226970
613,1412,1227520,6212,1227520
