ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9072-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1212,6211,3705750,6212,3737750
1212,6211,3706560,6212,3738560
1212,6211,3707030,6212,3739030
1212,6211,3707840,6212,3739840
1212,6211,3707840,6212,3739840
1212,6211,3708310,6212,3740310
1212,6211,3709310,6212,3741310
1212,6211,3710120,6212,3742120
1212,6211,3710440,6212,3742440
1212,6211,3711250,6212,3743250
1212,6211,3712250,6212,3744250
1212,6211,3713250,6212,3745250
1212,6211,3714060,6212,3746060
1212,6211,3714870,6212,3746870
1212,6211,3715340,6212,3747340
1212,6211,3716340,6212,3748340
1212,6211,3717150,6212,3749150
1212,6211,3717960,6212,3749960
1212,6211,3718330,6212,3750330
1212,6211,3719140,6212,3751140
1212,6211,3719140,6212,3751140
1212,6211,3720140,6212,3752140
1212,6211,3720460,6212,3752460
1212,6211,3720930,6212,3752930
1212,6211,3721250,6212,3753250
1212,6211,3721720,6212,3753720
1212,6211,3722530,6212,3754530
1212,6211,3723530,6212,3755530
1212,6211,3724340,6212,3756340
1212,6211,3724990,6212,3756990
1212,6211,3725990,6212,3757990
1212,6211,3726040,6212,3758040
1212,6211,3727040,6212,3759040
1212,6211,3728040,6212,3760040
1212,6211,3729040,6212,3761040
1212,6211,3729510,6212,3761510
1212,6211,3730510,6212,3762510
1212,6211,3730830,6212,3762830
1212,6211,3731830,6212,3763830
1212,6211,3731830,6212,3763830
1212,6211,3732300,6212,3764300
1212,6211,3733110,6212,3765110
1212,6211,3733270,6212,3765270
1212,6211,3734270,6212,3766270
1212,6211,3734590,6212,3766590
1212,6211,3734910,6212,3766910
1212,6211,3735720,6212,3767720
1212,6211,3736530,6212,3768530
1212,6211,3737180,6212,3769180
1212,6211,3737990,6212,3769990
1212,6211,3738460,6212,3770460
1212,6211,3739270,6212,3771270
1212,6211,3739590,6212,3771590
1212,6211,3740060,6212,3772060
1212,6211,3740530,6212,3772530
1212,6211,3741530,6212,3773530
1212,6211,3741760,6212,3773760
1212,6211,3741760,6212,3773760
1212,6211,3742760,6212,3774760
1212,6211,3743570,6212,3775570
1212,6211,3744380,6212,3776380
1212,6211,3744700,6212,3776700
1212,6211,3744700,6212,3776700
1212,6211,3745700,6212,3777700
1212,6211,3746510,6212,3778510
1212,6211,3747510,6212,3779510
1212,6211,3748510,6212,3780510
1212,6211,3749320,6212,3781320
1212,6211,3749780,6212,3781780
1212,6211,3750100,6212,3782100
1212,6211,3750100,6212,3782100
1212,6211,3751100,6212,3783100
1212,6211,3751420,6212,3783420
1212,6211,3751890,6212,3783890
1212,6211,3752360,6212,3784360
1212,6211,3752520,6212,3784520
1212,6211,3753520,6212,3785520
1212,6211,3753990,6212,3785990
1212,6211,3754990,6212,3786990
1212,6211,3755460,6212,3787460
1212,6211,3756460,6212,3788460
1212,6211,3756780,6212,3788780
1212,6211,3756780,6212,3788780
1212,6211,3757780,6212,3789780
1212,6211,3758150,6212,3790150
1212,6211,3758470,6212,3790470
1212,6211,3758940,6212,3790940
1212,6211,3759940,6212,3791940
1212,6211,3760940,6212,3792940
1212,6211,3760940,6212,3792940
1212,6211,3761750,6212,3793750
1212,6211,3761750,6212,3793750
1212,6211,3762400,6212,3794400
1212,6211,3762870,6212,3794870
1212,6211,3763190,6212,3795190
1212,6211,3763660,6212,3795660
1212,6211,3764470,6212,3796470
1212,6211,3765470,6212,3797470
1212,6211,3765940,6212,3797940
1212,6211,3765940,6212,3797940
1212,6211,3766260,6212,3798260
1212,6211,3766730,6212,3798730
1212,6211,3767050,6212,3799050
1212,6211,3768050,6212,3800050
1212,6211,3768860,6212,3800860
1212,6211,3768970,6212,3800970
1212,6211,3769970,6212,3801970
1212,6211,3770440,6212,3802440
1212,6211,3771250,6212,3803250
1212,6211,3771900,6212,3803900
1212,6211,3772900,6212,3804900
1212,6211,3773710,6212,3805710
1212,6211,3773710,6212,3805710
1212,6211,3774520,6212,3806520
1212,6211,3775330,6212,3807330
1212,6211,3776330,6212,3808330
1212,6211,3776980,6212,3808980
1212,6211,3777790,6212,3809790
1212,6211,3778260,6212,3810260
1212,6211,3778730,6212,3810730
1212,6211,3778730,6212,3810730
1212,6211,3779050,6212,3811050
1212,6211,3779520,6212,3811520
1212,6211,3780520,6212,3812520
1212,6211,3781520,6212,3813520
1212,6211,3782330,6212,3814330
1212,6211,3782330,6212,3814330
1212,6211,3783330,6212,3815330
1212,6211,3784330,6212,3816330
1212,6211,3785140,6212,3817140
1212,6211,3785950,6212,3817950
1212,6211,3785950,6212,3817950
1212,6211,3786760,6212,3818760
1212,6211,3787760,6212,3819760
1212,6211,3788760,6212,3820760
1212,6211,3789570,6212,3821570
1212,6211,3789570,6212,3821570
1212,6211,3789570,6212,3821570
1212,6211,3790570,6212,3822570
1212,6211,3790570,6212,3822570
1212,6211,3790890,6212,3822890
1212,6211,3791890,6212,3823890
1212,6211,3791890,6212,3823890
1212,6211,3792890,6212,3824890
1212,6211,3793360,6212,3825360
1212,6211,3794170,6212,3826170
1212,6211,3794820,6212,3826820
1212,6211,3795820,6212,3827820
1212,6211,3796820,6212,3828820
1212,6211,3797630,6212,3829630
1212,6211,3797630,6212,3829630
1212,6211,3798100,6212,3830100
1212,6211,3798100,6212,3830100
1212,6211,3798910,6212,3830910
1212,6211,3799380,6212,3831380
1212,6211,3799380,6212,3831380
1212,6211,3800380,6212,3832380
1212,6211,3801380,6212,3833380
1212,6211,3802190,6212,3834190
1212,6211,3802660,6212,3834660
1212,6211,3802980,6212,3834980
1212,6211,3803210,6212,3835210
1212,6211,3804210,6212,3836210
1212,6211,3804680,6212,3836680
1212,6211,3805490,6212,3837490
1212,6211,3805490,6212,3837490
1212,6211,3805960,6212,3837960
1212,6211,3805960,6212,3837960
1212,6211,3806770,6212,3838770
1212,6211,3807090,6212,3839090
1212,6211,3808090,6212,3840090
1212,6211,3808740,6212,3840740
1212,6211,3809550,6212,3841550
1212,6211,3810360,6212,3842360
1212,6211,3810520,6212,3842520
1212,6211,3811110,6212,3843110
1212,6211,3811920,6212,3843920
1212,6211,3812730,6212,3844730
1212,6211,3813380,6212,3845380
1212,6211,3813380,6212,3845380
1212,6211,3813850,6212,3845850
1212,6211,3814850,6212,3846850
1212,6211,3815320,6212,3847320
1212,6211,3815640,6212,3847640
1212,6211,3816640,6212,3848640
1212,6211,3817190,6212,3849190
1212,6211,3818000,6212,3850000
1212,6211,3819000,6212,3851000
1212,6211,3819810,6212,3851810
1212,6211,3820280,6212,3852280
1212,6211,3821280,6212,3853280
1212,6211,3822280,6212,3854280
1212,6211,3822510,6212,3854510
1212,6211,3822510,6212,3854510
1212,6211,3823510,6212,3855510
1212,6211,3823980,6212,3855980
1212,6211,3823980,6212,3855980
1212,6211,3823980,6212,3855980
1212,6211,3824300,6212,3856300
1212,6211,3825110,6212,3857110
1212,6211,3825110,6212,3857110
1212,6211,3825920,6212,3857920
1212,6211,3825920,6212,3857920
1212,6211,3826390,6212,3858390
1212,6211,3826860,6212,3858860
1212,6211,3827670,6212,3859670
1212,6211,3828480,6212,3860480
1212,6211,3828480,6212,3860480
1212,6211,3829290,6212,3861290
1212,6211,3829290,6212,3861290
1212,6211,3830290,6212,3862290
1212,6211,3831290,6212,3863290
1212,6211,3832100,6212,3864100
1212,6211,3832570,6212,3864570
1212,6211,3832570,6212,3864570
1212,6211,3833040,6212,3865040
1212,6211,3833510,6212,3865510
1212,6211,3834160,6212,3866160
1212,6211,3834630,6212,3866630
1212,6211,3835440,6212,3867440
1212,6211,3836250,6212,3868250
1212,6211,3836900,6212,3868900
1212,6211,3837550,6212,3869550
1212,6211,3838020,6212,3870020
1212,6211,3838240,6212,3870240
1212,6211,3839050,6212,3871050
1212,6211,3839050,6212,3871050
1212,6211,3839860,6212,3871860
1212,6211,3839970,6212,3871970
1212,6211,3840780,6212,3872780
1212,6211,3841590,6212,3873590
1212,6211,3842240,6212,3874240
1212,6211,3842710,6212,3874710
1212,6211,3843030,6212,3875030
1212,6211,3843490,6212,3875490
1212,6211,3844300,6212,3876300
1212,6211,3844770,6212,3876770
1212,6211,3845580,6212,3877580
1212,6211,3846130,6212,3878130
1212,6211,3846130,6212,3878130
1212,6211,3846130,6212,3878130
1212,6211,3846290,6212,3878290
1212,6211,3847290,6212,3879290
1212,6211,3848290,6212,3880290
1212,6211,3848760,6212,3880760
1212,6211,3849570,6212,3881570
1212,6211,3850380,6212,3882380
1212,6211,3851380,6212,3883380
1212,6211,3851850,6212,3883850
1212,6211,3852850,6212,3884850
1212,6211,3852850,6212,3884850
1212,6211,3852850,6212,3884850
1212,6211,3853660,6212,3885660
1212,6211,3854310,6212,3886310
1212,6211,3854780,6212,3886780
1212,6211,3855590,6212,3887590
1212,6211,3855590,6212,3887590
1212,6211,3856400,6212,3888400
1212,6211,3857210,6212,3889210
1212,6211,3858210,6212,3890210
1212,6211,3858760,6212,3890760
1212,6211,3858760,6212,3890760
1212,6211,3859570,6212,3891570
1212,6211,3860380,6212,3892380
1212,6211,3861030,6212,3893030
1212,6211,3861500,6212,3893500
1212,6211,3862500,6212,3894500
1212,6211,3863500,6212,3895500
1212,6211,3863500,6212,3895500
1212,6211,3863820,6212,3895820
1212,6211,3864630,6212,3896630
1212,6211,3865440,6212,3897440
1212,6211,3866250,6212,3898250
1212,6211,3866250,6212,3898250
1212,6211,3866720,6212,3898720
1212,6211,3867530,6212,3899530
1212,6211,3868180,6212,3900180
1212,6211,3868990,6212,3900990
1212,6211,3869990,6212,3901990
1212,6211,3869990,6212,3901990
1212,6211,3869990,6212,3901990
1212,6211,3870800,6212,3902800
1212,6211,3871270,6212,3903270
1212,6211,3871500,6212,3903500
1212,6211,3872310,6212,3904310
1212,6211,3872310,6212,3904310
1212,6211,3873120,6212,3905120
1212,6211,3873340,6212,3905340
1212,6211,3873930,6212,3905930
1212,6211,3874930,6212,3906930
1212,6211,3874930,6212,3906930
1212,6211,3875930,6212,3907930
1212,6211,3876580,6212,3908580
1212,6211,3877580,6212,3909580
1212,6211,3878390,6212,3910390
1212,6211,3878710,6212,3910710
1212,6211,3879710,6212,3911710
1212,6211,3880710,6212,3912710
1212,6211,3880710,6212,3912710
1212,6211,3881080,6212,3913080
1212,6211,3881080,6212,3913080
1212,6211,3881550,6212,3913550
1212,6211,3882020,6212,3914020
1212,6211,3882490,6212,3914490
1212,6211,3883300,6212,3915300
1212,6211,3883620,6212,3915620
1212,6211,3884430,6212,3916430
1212,6211,3884900,6212,3916900
1212,6211,3885900,6212,3917900
1212,6211,3886710,6212,3918710
1212,6211,3887710,6212,3919710
1212,6211,3888260,6212,3920260
1212,6211,3888310,6212,3920310
1212,6211,3889310,6212,3921310
1212,6211,3890120,6212,3922120
1212,6211,3890440,6212,3922440
1212,6211,3890440,6212,3922440
1212,6211,3890910,6212,3922910
1212,6211,3891910,6212,3923910
1212,6211,3892720,6212,3924720
1212,6211,3893180,6212,3925180
1212,6211,3893500,6212,3925500
1212,6211,3893820,6212,3925820
1212,6211,3894630,6212,3926630
1212,6211,3895100,6212,3927100
1212,6211,3895910,6212,3927910
1212,6211,3896560,6212,3928560
1212,6211,3897560,6212,3929560
1212,6211,3897560,6212,3929560
1212,6211,3898150,6212,3930150
1212,6211,3899150,6212,3931150
1212,6211,3900150,6212,3932150
1212,6211,3900150,6212,3932150
1212,6211,3900470,6212,3932470
1212,6211,3901120,6212,3933120
1212,6211,3901120,6212,3933120
1212,6211,3902120,6212,3934120
1212,6211,3903120,6212,3935120
1212,6211,3903930,6212,3935930
1212,6211,3904400,6212,3936400
1212,6211,3905210,6212,3937210
1212,6211,3905210,6212,3937210
1212,6211,3906210,6212,3938210
1212,6211,3906860,6212,3938860
1212,6211,3907860,6212,3939860
1212,6211,3907860,6212,3939860
1212,6211,3908330,6212,3940330
1212,6211,3908790,6212,3940790
1212,6211,3909260,6212,3941260
1212,6211,3910070,6212,3942070
1212,6211,3910880,6212,3942880
1212,6211,3911690,6212,3943690
1212,6211,3912010,6212,3944010
1212,6211,3912120,6212,3944120
1212,6211,3912770,6212,3944770
1212,6211,3913580,6212,3945580
1212,6211,3914390,6212,3946390
1212,6211,3914860,6212,3946860
1212,6211,3915670,6212,3947670
1212,6211,3916150,6212,3948150
1212,6211,3917150,6212,3949150
1212,6211,3918150,6212,3950150
1212,6211,3918620,6212,3950620
1212,6211,3919090,6212,3951090
1212,6211,3919900,6212,3951900
1212,6211,3920710,6212,3952710
1212,6211,3921520,6212,3953520
1212,6211,3922520,6212,3954520
1212,6211,3922680,6212,3954680
1212,6211,3923490,6212,3955490
1212,6211,3923970,6212,3955970
1212,6211,3924970,6212,3956970
1212,6211,3924970,6212,3956970
1212,6211,3925620,6212,3957620
1212,6211,3926620,6212,3958620
1212,6211,3927430,6212,3959430
1212,6211,3927430,6212,3959430
1212,6211,3928430,6212,3960430
1212,6211,3928900,6212,3960900
1212,6211,3929900,6212,3961900
1212,6211,3930360,6212,3962360
1212,6211,3930680,6212,3962680
1212,6211,3931680,6212,3963680
1212,6211,3931680,6212,3963680
1212,6211,3932490,6212,3964490
1212,6211,3932960,6212,3964960
1212,6211,3932960,6212,3964960
1212,6211,3933430,6212,3965430
1212,6211,3933900,6212,3965900
1212,6211,3934370,6212,3966370
1212,6211,3935370,6212,3967370
1212,6211,3935370,6212,3967370
1212,6211,3936370,6212,3968370
1212,6211,3936600,6212,3968600
1212,6211,3937600,6212,3969600
1212,6211,3938600,6212,3970600
1212,6211,3939410,6212,3971410
1212,6211,3940220,6212,3972220
1212,6211,3941220,6212,3973220
1212,6211,3941540,6212,3973540
1212,6211,3942090,6212,3974090
1212,6211,3943090,6212,3975090
1212,6211,3943090,6212,3975090
1212,6211,3944090,6212,3976090
1212,6211,3945090,6212,3977090
1212,6211,3945550,6212,3977550
1212,6211,3946550,6212,3978550
1212,6211,3946780,6212,3978780
1212,6211,3947250,6212,3979250
1212,6211,3947720,6212,3979720
1212,6211,3948310,6212,3980310
1212,6211,3948680,6212,3980680
1212,6211,3949490,6212,3981490
1212,6211,3949950,6212,3981950
1212,6211,3950760,6212,3982760
1212,6211,3951570,6212,3983570
1212,6211,3952380,6212,3984380
1212,6211,3952970,6212,3984970
1212,6211,3953320,6212,3985320
1212,6211,3953480,6212,3985480
1212,6211,3954130,6212,3986130
1212,6211,3954500,6212,3986500
1212,6211,3955310,6212,3987310
1212,6211,3955310,6212,3987310
1212,6211,3956310,6212,3988310
1212,6211,3956780,6212,3988780
1212,6211,3956780,6212,3988780
1212,6211,3957590,6212,3989590
1212,6211,3957590,6212,3989590
1212,6211,3958590,6212,3990590
1212,6211,3959240,6212,3991240
1212,6211,3959710,6212,3991710
1212,6211,3960180,6212,3992180
1212,6211,3961180,6212,3993180
1212,6211,3961640,6212,3993640
1212,6211,3962640,6212,3994640
1212,6211,3963450,6212,3995450
1212,6211,3964260,6212,3996260
1212,6211,3964910,6212,3996910
1212,6211,3965460,6212,3997460
1212,6211,3966270,6212,3998270
1212,6211,3967270,6212,3999270
1212,6211,3967270,6212,3999270
1212,6211,3967270,6212,3999270
1212,6211,3967920,6212,3999920
1212,6211,3968730,6212,4000730
1212,6211,3968890,6212,4000890
1212,6211,3969360,6212,4001360
1212,6211,3970170,6212,4002170
1212,6211,3970980,6212,4002980
1212,6211,3971450,6212,4003450
1212,6211,3971920,6212,4003920
1212,6211,3972240,6212,4004240
1212,6211,3972710,6212,4004710
1212,6211,3973710,6212,4005710
1212,6211,3973940,6212,4005940
1212,6211,3974940,6212,4006940
1212,6211,3975750,6212,4007750
1212,6211,3976750,6212,4008750
1212,6211,3976910,6212,4008910
1212,6211,3977380,6212,4009380
1212,6211,3978380,6212,4010380
1212,6211,3978540,6212,4010540
1212,6211,3979540,6212,4011540
1212,6211,3980350,6212,4012350
1212,6211,3981160,6212,4013160
1212,6211,3981970,6212,4013970
1212,6211,3981970,6212,4013970
1212,6211,3981970,6212,4013970
1212,6211,3982080,6212,4014080
1212,6211,3984080,6212,4016080
1212,6211,3984080,6212,4016080
1212,6211,3984400,6212,4016400
1212,6211,3984620,6212,4016620
1212,6211,3985620,6212,4017620
1212,6211,3986430,6212,4018430
1212,6211,3987430,6212,4019430
1212,6211,3987750,6212,4019750
1212,6211,3988070,6212,4020070
1212,6211,3988880,6212,4020880
1212,6211,3989690,6212,4021690
1212,6211,3990240,6212,4022240
1212,6211,3991050,6212,4023050
1212,6211,3991520,6212,4023520
1212,6211,3992170,6212,4024170
1212,6211,3992170,6212,4024170
1212,6211,3992980,6212,4024980
1212,6211,3993450,6212,4025450
1212,6211,3994450,6212,4026450
1212,6211,3995260,6212,4027260
1212,6211,3995730,6212,4027730
1212,6211,3995730,6212,4027730
1212,6211,3995950,6212,4027950
1212,6211,3996420,6212,4028420
1212,6211,3997420,6212,4029420
1212,6211,3998010,6212,4030010
1212,6211,3998480,6212,4030480
1212,6211,3998850,6212,4030850
1212,6211,3999660,6212,4031660
1212,6211,4000660,6212,4032660
1212,6211,4000980,6212,4032980
1212,6211,4001450,6212,4033450
1212,6211,4001920,6212,4033920
1212,6211,4002920,6212,4034920
1212,6211,4003730,6212,4035730
1212,6211,4004100,6212,4036100
1212,6211,4004100,6212,4036100
1212,6211,4005100,6212,4037100
1212,6211,4005100,6212,4037100
1212,6211,4005650,6212,4037650
1212,6211,4006650,6212,4038650
1212,6211,4007650,6212,4039650
1212,6211,4008460,6212,4040460
1212,6211,4008920,6212,4040920
1212,6211,4009920,6212,4041920
1212,6211,4009920,6212,4041920
1212,6211,4010240,6212,4042240
1212,6211,4011240,6212,4043240
1212,6211,4011890,6212,4043890
1212,6211,4011890,6212,4043890
1212,6211,4012540,6212,4044540
1212,6211,4013350,6212,4045350
1212,6211,4013350,6212,4045350
1212,6211,4014350,6212,4046350
1212,6211,4014820,6212,4046820
1212,6211,4015820,6212,4047820
1212,6211,4015820,6212,4047820
1212,6211,4016050,6212,4048050
1212,6211,4016050,6212,4048050
1212,6211,4016860,6212,4048860
1212,6211,4017860,6212,4049860
1212,6211,4018860,6212,4050860
1212,6211,4019670,6212,4051670
1212,6211,4020140,6212,4052140
1212,6211,4020510,6212,4052510
1212,6211,4021510,6212,4053510
1212,6211,4021980,6212,4053980
1212,6211,4022450,6212,4054450
1212,6211,4023100,6212,4055100
1212,6211,4023650,6212,4055650
1212,6211,4024650,6212,4056650
1212,6211,4025120,6212,4057120
1212,6211,4025930,6212,4057930
1212,6211,4026930,6212,4058930
1212,6211,4027250,6212,4059250
1212,6211,4027720,6212,4059720
1212,6211,4027950,6212,4059950
1212,6211,4028420,6212,4060420
1212,6211,4028890,6212,4060890
1212,6211,4029890,6212,4061890
1212,6211,4030350,6212,4062350
1212,6211,4030940,6212,4062940
1212,6211,4031940,6212,4063940
1212,6211,4032750,6212,4064750
1212,6211,4033560,6212,4065560
1212,6211,4034020,6212,4066020
1212,6211,4035020,6212,4067020
1212,6211,4036020,6212,4068020
1212,6211,4037020,6212,4069020
1212,6211,4037020,6212,4069020
1212,6211,4038020,6212,4070020
1212,6211,4038490,6212,4070490
1212,6211,4038960,6212,4070960
1212,6211,4039960,6212,4071960
1212,6211,4040280,6212,4072280
1212,6211,4040440,6212,4072440
1212,6211,4040440,6212,4072440
1212,6211,4041440,6212,4073440
1212,6211,4042250,6212,4074250
1212,6211,4042250,6212,4074250
1212,6211,4042250,6212,4074250
1212,6211,4042720,6212,4074720
1212,6211,4043530,6212,4075530
1212,6211,4044340,6212,4076340
1212,6211,4045150,6212,4077150
1212,6211,4045620,6212,4077620
1212,6211,4046090,6212,4078090
1212,6211,4046090,6212,4078090
1212,6211,4047090,6212,4079090
1212,6211,4047090,6212,4079090
1212,6211,4047900,6212,4079900
1212,6211,4048900,6212,4080900
1212,6211,4048900,6212,4080900
1212,6211,4049370,6212,4081370
1212,6211,4049840,6212,4081840
1212,6211,4050840,6212,4082840
1212,6211,4051160,6212,4083160
1212,6211,4051970,6212,4083970
1212,6211,4052970,6212,4084970
1212,6211,4052970,6212,4084970
1212,6211,4053780,6212,4085780
1212,6211,4054780,6212,4086780
1212,6211,4055010,6212,4087010
1212,6211,4055480,6212,4087480
1212,6211,4055800,6212,4087800
1212,6211,4056610,6212,4088610
1212,6211,4057610,6212,4089610
1212,6211,4058260,6212,4090260
1212,6211,4059070,6212,4091070
1212,6211,4060070,6212,4092070
1212,6211,4060070,6212,4092070
1212,6211,4060880,6212,4092880
1212,6211,4061200,6212,4093200
1212,6211,4061750,6212,4093750
1212,6211,4062400,6212,4094400
1212,6211,4063210,6212,4095210
1212,6211,4063430,6212,4095430
1212,6211,4063430,6212,4095430
1212,6211,4063430,6212,4095430
1212,6211,4064240,6212,4096240
1212,6211,4064700,6212,4096700
1212,6211,4065170,6212,4097170
1212,6211,4065980,6212,4097980
1212,6211,4066980,6212,4098980
1212,6211,4067790,6212,4099790
1212,6211,4067790,6212,4099790
1212,6211,4068790,6212,4100790
1212,6211,4069260,6212,4101260
1212,6211,4069580,6212,4101580
1212,6211,4069580,6212,4101580
1212,6211,4069900,6212,4101900
1212,6211,4069900,6212,4101900
1212,6211,4070220,6212,4102220
1212,6211,4070590,6212,4102590
1212,6211,4071400,6212,4103400
1212,6211,4072400,6212,4104400
1212,6211,4072720,6212,4104720
1212,6211,4073310,6212,4105310
1212,6211,4074120,6212,4106120
1212,6211,4074340,6212,4106340
1212,6211,4074340,6212,4106340
1212,6211,4075150,6212,4107150
1212,6211,4075470,6212,4107470
1212,6211,4076020,6212,4108020
1212,6211,4076020,6212,4108020
1212,6211,4076830,6212,4108830
1212,6211,4076830,6212,4108830
1212,6211,4077480,6212,4109480
1212,6211,4077850,6212,4109850
1212,6211,4078010,6212,4110010
1212,6211,4078660,6212,4110660
1212,6211,4078820,6212,4110820
1212,6211,4079290,6212,4111290
1212,6211,4080290,6212,4112290
1212,6211,4081100,6212,4113100
1212,6211,4081570,6212,4113570
1212,6211,4082380,6212,4114380
1212,6211,4083380,6212,4115380
1212,6211,4084190,6212,4116190
1212,6211,4084660,6212,4116660
1212,6211,4084660,6212,4116660
1212,6211,4085120,6212,4117120
1212,6211,4085580,6212,4117580
1212,6211,4086580,6212,4118580
1212,6211,4086740,6212,4118740
1212,6211,4087210,6212,4119210
1212,6211,4088020,6212,4120020
1212,6211,4089020,6212,4121020
1212,6211,4089610,6212,4121610
1212,6211,4090080,6212,4122080
1212,6211,4090400,6212,4122400
1212,6211,4090870,6212,4122870
1212,6211,4091680,6212,4123680
1212,6211,4092490,6212,4124490
1212,6211,4093300,6212,4125300
1212,6211,4094300,6212,4126300
1212,6211,4094620,6212,4126620
1212,6211,4095090,6212,4127090
1212,6211,4095560,6212,4127560
1212,6211,4096560,6212,4128560
1212,6211,4097030,6212,4129030
1212,6211,4097500,6212,4129500
1212,6211,4098500,6212,4130500
1212,6211,4098500,6212,4138500
1212,6211,4099310,6212,4139310
1212,6211,4100310,6212,4140310
1212,6211,4100310,6212,4140310
1212,6211,4100780,6212,4140780
1212,6211,4101100,6212,4141100
1212,6211,4101330,6212,4141330
1212,6211,4101980,6212,4141980
1212,6211,4101980,6212,4141980
1212,6211,4102300,6212,4142300
1212,6211,4103300,6212,4143300
1212,6211,4103300,6212,4143300
1212,6211,4104300,6212,4144300
1212,6211,4104300,6212,4144300
1212,6211,4105300,6212,4145300
1212,6211,4106300,6212,4146300
1212,6211,4106410,6212,4146410
1212,6211,4107220,6212,4147220
1212,6211,4107690,6212,4147690
1212,6211,4108690,6212,4148690
1212,6211,4109500,6212,4149500
1212,6211,4110150,6212,4150150
1212,6211,4110150,6212,4150150
1212,6211,4110370,6212,4150370
1212,6211,4110690,6212,4150690
1212,6211,4111500,6212,4151500
1212,6211,4111500,6212,4151500
1212,6211,4111960,6212,4151960
1212,6211,4112960,6212,4152960
1212,6211,4113610,6212,4153610
1212,6211,4114080,6212,4154080
1212,6211,4114550,6212,4154550
1212,6211,4115360,6212,4155360
1212,6211,4115360,6212,4155360
1212,6211,4116360,6212,4156360
1212,6211,4116590,6212,4156590
1212,6211,4117590,6212,4157590
1212,6211,4118590,6212,4158590
1212,6211,4119590,6212,4159590
1212,6211,4119920,6212,4159920
1212,6211,4120380,6212,4160380
1212,6211,4120380,6212,4160380
1212,6211,4120840,6212,4160840
1212,6211,4121650,6212,4161650
1212,6211,4122460,6212,4162460
1212,6211,4122460,6212,4162460
1212,6211,4123270,6212,4163270
1212,6211,4123500,6212,4163500
1212,6211,4124310,6212,4164310
1212,6211,4125310,6212,4165310
1212,6211,4126310,6212,4166310
1212,6211,4127310,6212,4167310
1212,6211,4128120,6212,4168120
1212,6211,4128120,6212,4168120
1212,6211,4129120,6212,4169120
1212,6211,4129710,6212,4169710
1212,6211,4130030,6212,4170030
1212,6211,4130840,6212,4170840
1212,6211,4131840,6212,4171840
1212,6211,4132650,6212,4172650
1212,6211,4133120,6212,4173120
1212,6211,4134120,6212,4174120
1212,6211,4134120,6212,4174120
1212,6211,4134930,6212,4174930
1212,6211,4134930,6212,4174930
1212,6211,4134930,6212,4174930
1212,6211,4135250,6212,4175250
1212,6211,4135720,6212,4175720
1212,6211,4136530,6212,4176530
1212,6211,4137530,6212,4177530
1212,6211,4138000,6212,4178000
1212,6211,4138810,6212,4178810
1212,6211,4139810,6212,4179810
1212,6211,4140040,6212,4180040
1212,6211,4140850,6212,4180850
1212,6211,4141660,6212,4181660
1212,6211,4142470,6212,4182470
1212,6211,4142940,6212,4182940
1212,6211,4143260,6212,4183260
1212,6211,4144070,6212,4184070
1212,6211,4144070,6212,4184070
1212,6211,4145070,6212,4185070
1212,6211,4145880,6212,4185880
1212,6211,4146530,6212,4186530
1212,6211,4147530,6212,4187530
1212,6211,4148530,6212,4188530
1212,6211,4149180,6212,4189180
1212,6211,4150180,6212,4190180
1212,6211,4151180,6212,4191180
1212,6211,4151410,6212,4191410
1212,6211,4152410,6212,4192410
1212,6211,4153220,6212,4193220
1212,6211,4153220,6212,4193220
1212,6211,4153870,6212,4193870
1212,6211,4154680,6212,4194680
1212,6211,4155150,6212,4195150
1212,6211,4156150,6212,4196150
1212,6211,4156380,6212,4196380
1212,6211,4156380,6212,4196380
1212,6211,4156490,6212,4196490
1212,6211,4157490,6212,4197490
1212,6211,4157810,6212,4197810
1212,6211,4158620,6212,4198620
1212,6211,4159090,6212,4199090
1212,6211,4159740,6212,4199740
1212,6211,4160210,6212,4200210
1212,6211,4160530,6212,4200530
1212,6211,4161340,6212,4201340
1212,6211,4162150,6212,4202150
1212,6211,4162620,6212,4202620
1212,6211,4162940,6212,4202940
1212,6211,4163410,6212,4203410
1212,6211,4163410,6212,4203410
1212,6211,4163890,6212,4203890
1212,6211,4164700,6212,4204700
1212,6211,4165700,6212,4205700
1212,6211,4166510,6212,4206510
1212,6211,4167320,6212,4207320
1212,6211,4168130,6212,4208130
1212,6211,4168600,6212,4208600
1212,6211,4168600,6212,4208600
1212,6211,4169600,6212,4209600
1212,6211,4170410,6212,4210410
1212,6211,4171220,6212,4211220
1212,6211,4172220,6212,4212220
