ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eae0-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1143825.57,24.92,11.35,598040.0,13.03
1143825.57,24.92,11.35,598092.83,13.03
1143877.1,24.92,11.36,598092.44,13.03
1143641.12,24.92,11.35,598092.44,13.03
1143483.93,24.92,11.35,597939.13,13.03
1143497.97,24.92,11.35,597941.71,13.03
1143658.28,24.92,11.36,597941.71,13.03
1143422.3,24.92,11.36,598244.64,13.04
1143473.83,24.93,11.36,598145.74,13.04
1143525.36,24.93,11.37,598109.48,13.04
1143576.89,24.94,11.37,598127.25,13.04
1143775.17,24.95,11.38,599145.58,13.07
1143826.7,24.95,11.39,599305.42,13.07
1143669.51,24.95,11.38,599152.46,13.07
1143829.83,24.96,11.39,599152.25,13.07
1143593.85,24.95,11.39,599151.86,13.07
1143645.38,24.96,11.39,599151.86,13.08
1143696.91,24.96,11.4,599151.86,13.08
1143696.91,24.96,11.4,599113.94,13.08
1143586.91,24.96,11.4,599003.94,13.07
1143747.22,24.97,11.4,599081.54,13.08
1143798.75,24.97,11.41,599109.89,13.08
1143562.77,24.97,11.4,599046.4,13.08
1143562.77,24.97,11.4,599075.45,13.08
1143614.3,24.98,11.41,599137.77,13.09
1143665.83,24.98,11.42,599359.31,13.09
1143665.83,24.98,11.42,599401.95,13.09
1143717.36,24.99,11.42,600146.06,13.11
1143915.64,25.0,11.43,600145.47,13.11
1144081.54,25.0,11.44,600145.47,13.11
1143849.98,25.0,11.43,600171.53,13.12
1143692.79,25.0,11.43,600019.27,13.11
1143847.05,25.0,11.44,600014.73,13.12
1144007.37,25.01,11.44,600000.65,13.12
1144161.63,25.02,11.45,599993.21,13.12
1144315.9,25.02,11.46,601661.91,13.16
1144367.43,25.03,11.46,601613.14,13.16
1144418.96,25.03,11.47,601879.39,13.17
1144470.49,25.04,11.47,601879.16,13.17
1144522.02,25.05,11.48,601878.79,13.17
1144573.55,25.05,11.48,601878.79,13.17
1144625.08,25.06,11.49,601878.79,13.18
1144676.61,25.06,11.5,601878.79,13.18
1144440.63,25.06,11.49,601650.32,13.17
1144492.16,25.07,11.5,601650.32,13.18
1144543.69,25.07,11.5,603005.26,13.21
1144704.01,25.08,11.51,603154.51,13.21
1144534.08,25.07,11.51,603034.67,13.21
1144585.61,25.08,11.51,603034.45,13.21
1144349.63,25.08,11.51,602840.66,13.21
1144401.16,25.08,11.52,602840.29,13.21
1144452.69,25.09,11.52,602840.29,13.22
1144158.75,25.08,11.52,602460.94,13.21
1144164.66,25.08,11.52,602463.58,13.21
1144362.94,25.09,11.53,602463.58,13.21
1144362.94,25.09,11.53,602420.96,13.21
1144150.17,25.09,11.52,602427.91,13.21
1143886.98,25.08,11.52,602331.31,13.21
1143938.51,25.09,11.52,602663.68,13.22
1143773.59,25.09,11.52,602382.58,13.21
1143933.91,25.09,11.53,602406.78,13.21
1144164.76,25.1,11.54,602424.05,13.22
1144319.03,25.11,11.54,603107.18,13.23
1144093.05,25.11,11.54,603940.7,13.25
1144144.58,25.11,11.55,603940.47,13.26
1143945.38,25.11,11.54,603723.63,13.25
1143651.44,25.11,11.54,603088.82,13.24
1143811.75,25.11,11.54,603088.45,13.24
1143966.02,25.12,11.55,603088.45,13.24
1144017.55,25.12,11.56,603126.54,13.25
1144069.08,25.13,11.56,603130.59,13.25
1143899.15,25.13,11.56,603215.48,13.25
1143583.58,25.12,11.56,602904.17,13.24
1143347.6,25.12,11.55,602867.55,13.24
1143507.91,25.13,11.56,602862.03,13.25
1143559.45,25.13,11.56,602862.03,13.25
1143610.98,25.14,11.57,604406.17,13.28
1143662.51,25.14,11.58,604405.95,13.29
1143860.78,25.15,11.58,604405.57,13.29
1143912.31,25.16,11.59,604405.57,13.29
1143912.31,25.16,11.59,604454.05,13.29
1143676.33,25.15,11.59,604208.67,13.29
1143727.86,25.16,11.59,604208.67,13.29
1143491.34,25.15,11.59,603959.52,13.29
1143657.24,25.16,11.59,604049.26,13.29
1143708.77,25.17,11.6,604165.23,13.29
1143448.85,25.16,11.6,603841.96,13.29
1143647.12,25.17,11.6,603636.26,13.29
1143650.23,25.17,11.6,603638.94,13.29
1143418.66,25.17,11.6,604975.68,13.32
1143418.66,25.17,11.6,604975.68,13.32
1143271.91,25.17,11.6,604185.33,13.3
1143323.44,25.17,11.61,604738.64,13.31
1143483.76,25.18,11.61,604738.43,13.32
1143492.18,25.18,11.61,604753.65,13.32
1143543.71,25.18,11.62,604753.26,13.32
1143387.11,25.18,11.62,605027.85,13.32
1143541.38,25.19,11.62,605027.85,13.33
1143224.3,25.18,11.62,604719.79,13.32
1143275.83,25.19,11.62,604719.79,13.32
1143118.64,25.19,11.62,604566.85,13.32
1142980.29,25.19,11.62,604683.96,13.32
1142823.1,25.18,11.62,604526.76,13.32
1142874.63,25.19,11.62,604597.14,13.32
1143040.53,25.19,11.63,604496.3,13.32
1142808.97,25.19,11.63,604409.65,13.32
1142860.5,25.2,11.63,605635.21,13.35
1142600.57,25.19,11.63,605181.65,13.34
1142760.89,25.2,11.63,605122.73,13.34
1142760.89,25.2,11.63,605122.73,13.34
1142524.91,25.2,11.63,605483.57,13.35
1142576.44,25.2,11.64,605483.35,13.36
1142627.97,25.21,11.64,605482.98,13.36
1142788.28,25.21,11.65,605482.98,13.36
1142839.81,25.22,11.65,605482.98,13.36
1142891.34,25.23,11.66,605482.98,13.36
1142655.36,25.22,11.66,605760.81,13.37
1142809.63,25.23,11.66,605724.06,13.37
1142809.63,25.23,11.66,605724.06,13.37
1142809.63,25.23,11.66,605676.55,13.37
1142639.7,25.23,11.66,605435.46,13.37
1142691.23,25.23,11.67,605435.46,13.37
1142742.76,25.24,11.67,606740.72,13.4
1142426.52,25.23,11.67,606423.39,13.39
1142478.05,25.24,11.67,606423.16,13.4
1142478.05,25.24,11.67,606567.94,13.4
1142478.05,25.24,11.67,606632.1,13.4
1142632.31,25.25,11.68,606631.72,13.4
1142372.39,25.24,11.68,606631.72,13.4
1142423.92,25.25,11.68,606667.14,13.41
1142475.45,25.25,11.69,606672.6,13.41
1142706.3,25.26,11.7,606631.72,13.41
1142866.62,25.27,11.7,606631.72,13.41
1142918.15,25.27,11.71,607660.2,13.44
1143072.42,25.28,11.71,608158.09,13.45
1142836.44,25.28,11.71,607850.23,13.45
1142836.44,25.28,11.71,607850.23,13.45
1142576.51,25.27,11.71,607873.41,13.45
1142742.41,25.28,11.71,607872.82,13.45
1142455.89,25.28,11.71,607482.47,13.44
1142367.09,25.28,11.71,607482.47,13.44
1142383.93,25.28,11.71,607485.1,13.44
1142383.93,25.28,11.71,607485.1,13.44
1142553.32,25.28,11.72,607500.68,13.44
1142553.32,25.28,11.72,607500.68,13.44
1142278.27,25.28,11.71,607495.61,13.44
1142329.8,25.29,11.72,607494.61,13.45
1142329.8,25.29,11.72,607494.61,13.45
1142490.12,25.29,11.73,607485.1,13.45
1142490.12,25.29,11.73,607345.58,13.44
1142254.14,25.29,11.72,607345.58,13.45
1142408.87,25.3,11.73,607833.68,13.46
1142460.4,25.3,11.73,607849.94,13.46
1142614.66,25.31,11.74,608342.85,13.47
1142444.74,25.31,11.74,607910.58,13.47
1142496.27,25.31,11.74,608248.74,13.48
1142496.27,25.31,11.74,608462.16,13.48
1142547.8,25.32,11.75,608461.93,13.48
1142307.4,25.31,11.75,608470.91,13.48
1142517.17,25.32,11.75,608470.54,13.48
1142568.7,25.33,11.76,608470.54,13.49
1142620.23,25.33,11.77,608470.54,13.49
1142671.76,25.34,11.77,608470.54,13.49
1142605.55,25.34,11.77,608679.08,13.5
1142396.33,25.33,11.77,608475.31,13.49
1142396.33,25.33,11.77,608434.72,13.49
1142556.64,25.34,11.77,608472.08,13.5
1142399.45,25.34,11.77,608319.82,13.49
1142450.98,25.34,11.78,608326.15,13.5
1142473.44,25.34,11.78,608381.98,13.5
1142237.46,25.34,11.78,609471.65,13.52
1142391.72,25.35,11.78,609612.17,13.53
1142341.72,25.35,11.78,609562.17,13.53
1142502.04,25.35,11.79,609561.96,13.53
1142553.57,25.36,11.79,609561.57,13.53
1142317.59,25.36,11.79,609561.57,13.53
1142477.91,25.36,11.8,609561.57,13.53
1142477.91,25.36,11.8,609517.08,13.53
1142217.98,25.36,11.79,609222.8,13.53
1141982.0,25.36,11.79,609393.42,13.53
1141769.23,25.35,11.79,609308.24,13.53
1142000.09,25.36,11.8,609149.21,13.53
1141763.57,25.36,11.79,609137.63,13.53
1141923.89,25.36,11.8,609977.47,13.55
1141975.42,25.37,11.8,609870.34,13.55
1142129.68,25.38,11.81,610337.1,13.56
1142181.21,25.38,11.82,610514.23,13.57
1142232.74,25.39,11.82,610514.01,13.57
1142007.02,25.39,11.82,610294.03,13.57
1142058.55,25.39,11.83,610293.66,13.57
1142058.55,25.39,11.83,610221.46,13.57
1142110.08,25.4,11.83,610221.46,13.57
1142161.61,25.4,11.84,610221.46,13.57
1142213.14,25.41,11.84,610221.46,13.57
1142264.67,25.42,11.85,610221.46,13.58
1142418.93,25.42,11.86,611384.0,13.61
1142649.79,25.43,11.86,611538.39,13.61
1142701.32,25.44,11.87,611538.17,13.61
1142752.85,25.44,11.88,611537.79,13.62
1142907.11,25.45,11.88,611537.79,13.62
1143061.38,25.46,11.89,611537.79,13.62
1142799.62,25.45,11.89,611291.17,13.61
1142810.41,25.45,11.89,611332.41,13.62
1142861.94,25.46,11.89,611657.2,13.63
1142913.47,25.46,11.9,611927.74,13.63
1142965.0,25.47,11.9,612357.49,13.65
1143125.31,25.48,11.91,612601.06,13.65
1143176.84,25.48,11.92,612600.84,13.66
1142950.86,25.48,11.91,612935.0,13.66
1143002.39,25.49,11.92,612934.63,13.67
1143002.39,25.49,11.92,613062.21,13.67
1143053.92,25.49,11.92,613062.21,13.67
1143208.19,25.5,11.93,613062.21,13.67
1143259.72,25.5,11.94,613062.21,13.68
1143102.53,25.5,11.93,612909.67,13.67
1143154.06,25.51,11.94,613648.81,13.69
1143352.33,25.51,11.95,613699.89,13.7
1143403.86,25.52,11.95,614240.66,13.71
1143143.94,25.52,11.95,613901.08,13.7
1143304.25,25.52,11.96,613900.87,13.7
1143355.78,25.53,11.96,613900.48,13.71
1143407.31,25.53,11.97,613900.48,13.71
1143171.33,25.53,11.97,613900.48,13.71
1143185.37,25.53,11.97,613903.06,13.71
1143185.37,25.53,11.97,613903.06,13.71
1143383.65,25.54,11.97,613957.83,13.71
1143614.51,25.55,11.98,613909.03,13.71
1143666.04,25.55,11.99,613903.06,13.72
1143506.11,25.55,11.99,613808.62,13.72
1143246.18,25.55,11.98,613947.47,13.72
1143002.24,25.54,11.98,613708.86,13.72
1142832.31,25.54,11.98,613985.88,13.72
1142678.55,25.54,11.97,613842.18,13.72
1142521.36,25.54,11.97,613689.64,13.72
1142572.89,25.54,11.98,613689.64,13.72
1142624.42,25.55,11.98,615412.75,13.76
1142675.95,25.55,11.99,615412.52,13.76
1142727.48,25.56,11.99,615412.15,13.77
1142779.01,25.57,12.0,615412.15,13.77
1142933.28,25.57,12.01,615412.15,13.77
1142689.33,25.57,12.0,615063.83,13.76
1142689.33,25.57,12.0,615063.83,13.76
1142535.58,25.57,12.0,614786.56,13.76
1142766.44,25.58,12.01,615012.94,13.76
1142926.75,25.58,12.02,614953.09,13.76
1142656.83,25.58,12.01,615292.94,13.77
1142887.68,25.59,12.02,615326.23,13.78
1142651.16,25.58,12.02,614786.56,13.76
1142651.16,25.58,12.02,614759.35,13.76
1142414.64,25.58,12.01,615731.42,13.79
1142612.92,25.59,12.02,615923.3,13.79
1142767.19,25.59,12.03,615922.71,13.79
1142818.72,25.6,12.03,615922.71,13.8
1142574.77,25.6,12.03,615380.26,13.79
1142362.01,25.59,12.03,615000.46,13.78
1142126.03,25.59,12.02,615373.17,13.79
1142177.56,25.6,12.03,615373.17,13.79
1142177.56,25.6,12.03,615373.17,13.79
1142229.09,25.6,12.04,615373.17,13.79
1141911.76,25.6,12.03,615047.31,13.79
1141963.29,25.6,12.04,615188.23,13.79
1142123.61,25.61,12.04,615150.94,13.79
1142123.61,25.61,12.04,615201.14,13.79
1141887.63,25.61,12.04,615097.52,13.79
1141939.16,25.61,12.05,615097.52,13.8
1142099.48,25.62,12.05,616641.66,13.83
1142253.74,25.63,12.06,616648.74,13.83
1142305.27,25.63,12.06,616653.98,13.84
1142356.8,25.64,12.07,616666.53,13.84
1142408.33,25.64,12.08,616705.73,13.84
1142459.86,25.65,12.08,616771.5,13.85
1142199.93,25.64,12.08,616453.17,13.84
1142199.93,25.64,12.08,616453.17,13.84
1141963.95,25.64,12.08,616202.86,13.84
1142015.48,25.65,12.08,616332.32,13.84
1142067.01,25.65,12.09,616577.83,13.85
1142227.33,25.66,12.09,617406.37,13.87
1142278.86,25.67,12.1,617406.14,13.87
1142108.93,25.66,12.1,617591.66,13.88
1142160.46,25.67,12.1,617591.28,13.88
1142160.46,25.67,12.1,617555.24,13.88
1142071.38,25.67,12.1,617475.57,13.88
1141961.38,25.67,12.1,617365.57,13.88
1142115.64,25.67,12.11,617365.57,13.88
1142305.67,25.68,12.11,617393.98,13.88
1142019.98,25.68,12.11,617365.57,13.88
1142180.3,25.68,12.12,617365.57,13.88
1141944.32,25.68,12.12,617365.57,13.88
1141774.39,25.68,12.11,617786.96,13.89
1141943.78,25.68,12.12,617525.44,13.89
1141668.73,25.68,12.12,617463.55,13.89
1141720.26,25.69,12.12,618455.22,13.91
1141886.16,25.69,12.13,618390.22,13.91
1141654.6,25.69,12.13,618221.27,13.91
1141823.99,25.7,12.13,618220.67,13.91
1141817.14,25.7,12.13,618220.67,13.91
1141868.67,25.7,12.14,618220.67,13.92
1142022.94,25.71,12.15,618255.97,13.92
1142074.47,25.72,12.15,618277.95,13.92
1141757.39,25.71,12.15,617966.55,13.92
1141923.29,25.72,12.15,617915.7,13.92
1141974.82,25.73,12.16,617909.27,13.92
1142129.09,25.73,12.17,619216.7,13.95
1141897.52,25.73,12.16,619077.86,13.95
1142057.84,25.74,12.17,619245.99,13.95
1142212.11,25.74,12.18,619245.4,13.96
1141976.13,25.74,12.17,619193.4,13.96
1142027.66,25.75,12.18,619193.4,13.96
1142181.92,25.75,12.19,619225.69,13.96
1142233.45,25.76,12.19,619236.6,13.97
1142393.77,25.77,12.2,619327.91,13.97
1142393.77,25.77,12.2,619320.94,13.97
1142445.3,25.77,12.21,619458.1,13.97
1142496.83,25.78,12.21,619775.93,13.98
1142284.06,25.77,12.21,619763.53,13.98
1142438.33,25.78,12.22,620163.36,14.0
1142489.86,25.79,12.22,620163.14,14.0
1142644.13,25.79,12.23,620162.76,14.0
1142695.66,25.8,12.23,620162.76,14.0
1142893.93,25.81,12.24,620285.62,14.01
1143048.2,25.82,12.25,620344.45,14.01
1143099.73,25.82,12.26,620577.29,14.02
1142863.75,25.82,12.25,621349.72,14.04
1143024.07,25.83,12.26,621244.53,14.04
1142854.14,25.82,12.26,621407.55,14.04
1142905.67,25.83,12.26,622112.91,14.06
1142957.2,25.83,12.27,622112.68,14.06
1143008.73,25.84,12.27,622112.31,14.06
1142848.8,25.84,12.27,621718.59,14.06
1142599.01,25.83,12.27,621654.56,14.06
1142650.54,25.84,12.27,621654.56,14.06
1142414.56,25.84,12.27,622440.04,14.08
1142466.09,25.84,12.28,622440.04,14.08
1142664.37,25.85,12.29,622772.42,14.09
1142664.37,25.85,12.29,622813.01,14.09
1142494.44,25.85,12.28,622467.75,14.08
1142545.97,25.86,12.29,622742.95,14.09
1142545.97,25.86,12.29,622693.64,14.09
1142706.29,25.86,12.3,622814.49,14.1
1142446.36,25.86,12.29,622652.26,14.09
1142186.43,25.85,12.29,622382.87,14.09
1142237.96,25.86,12.29,623002.47,14.1
1142001.98,25.86,12.29,622755.71,14.1
1142001.98,25.86,12.29,622909.53,14.1
1142053.51,25.86,12.3,622909.31,14.11
1142105.04,25.87,12.3,622908.94,14.11
1141861.1,25.86,12.3,623082.78,14.11
1142021.42,25.87,12.31,623082.78,14.12
1141785.44,25.87,12.3,623082.78,14.12
1141836.97,25.87,12.31,623082.78,14.12
1141888.5,25.88,12.31,623380.76,14.13
1141628.57,25.88,12.31,623011.7,14.12
1141788.89,25.88,12.32,622944.0,14.12
1141552.91,25.88,12.31,622865.52,14.12
1141552.91,25.88,12.31,622865.52,14.12
1141713.22,25.89,12.32,622803.51,14.12
1141764.75,25.89,12.33,624080.98,14.15
1141816.28,25.9,12.33,624080.76,14.16
1141580.3,25.9,12.33,623834.7,14.15
1141631.83,25.9,12.34,623834.33,14.15
1141786.1,25.91,12.34,623834.33,14.16
1141837.63,25.92,12.35,623834.33,14.16
1141997.95,25.92,12.36,624059.6,14.17
1141761.97,25.92,12.35,623940.46,14.16
1141922.28,25.93,12.36,624008.61,14.17
1141973.81,25.93,12.37,624112.45,14.17
1141737.83,25.93,12.36,624019.19,14.17
1141898.15,25.94,12.37,625315.7,14.2
1142129.01,25.94,12.38,625315.1,14.2
1142021.82,25.94,12.38,625212.57,14.2
1142073.35,25.95,12.38,625212.57,14.2
1142124.88,25.95,12.39,625212.57,14.21
1142176.41,25.96,12.39,625212.57,14.21
1142006.48,25.96,12.39,624769.65,14.2
1141849.28,25.95,12.39,624612.46,14.2
1141900.81,25.96,12.39,624952.37,14.21
1141656.87,25.96,12.39,625018.96,14.21
1141656.87,25.96,12.39,625018.96,14.21
1141811.14,25.96,12.4,625111.93,14.21
1141862.67,25.97,12.4,625424.92,14.22
1141626.69,25.97,12.4,625166.01,14.22
1141678.22,25.97,12.41,625737.07,14.24
1141571.03,25.97,12.41,625634.74,14.23
1141731.34,25.98,12.41,625634.53,14.24
1141885.61,25.99,12.42,625634.14,14.24
1141649.63,25.98,12.42,625634.14,14.24
1141655.24,25.98,12.42,625636.55,14.24
1141706.77,25.99,12.42,625636.55,14.24
1141446.84,25.98,12.42,625369.76,14.24
1141607.16,25.99,12.43,625612.15,14.24
1141658.69,26.0,12.43,625529.26,14.24
1141422.71,25.99,12.43,625654.29,14.25
1141474.24,26.0,12.43,625649.74,14.25
1141525.77,26.01,12.44,625554.62,14.25
1141577.3,26.01,12.45,626712.43,14.28
1141628.83,26.02,12.45,626712.2,14.28
1141680.36,26.02,12.46,626711.83,14.29
1141840.68,26.03,12.46,626711.83,14.29
1141892.21,26.04,12.47,626711.83,14.29
1141892.21,26.04,12.47,626711.83,14.29
1141656.23,26.03,12.47,626711.83,14.29
1141656.23,26.03,12.47,626629.7,14.29
1141369.71,26.03,12.46,626779.94,14.29
1141109.78,26.03,12.46,626534.21,14.29
1141275.68,26.03,12.47,626609.31,14.29
1141327.21,26.04,12.47,626663.06,14.3
1141378.74,26.04,12.48,626856.29,14.3
1141430.27,26.05,12.48,627385.32,14.32
1141198.71,26.05,12.48,627791.14,14.33
1141198.71,26.05,12.48,627937.92,14.33
1141352.97,26.06,12.49,627937.32,14.33
1141404.5,26.06,12.5,627937.32,14.34
1141564.82,26.07,12.5,627937.32,14.34
1141328.84,26.07,12.5,627937.32,14.34
1141489.16,26.07,12.51,628179.71,14.35
1141229.23,26.07,12.5,627902.89,14.34
1141072.03,26.07,12.5,627749.57,14.34
1140846.05,26.06,12.5,627633.3,14.34
1140862.75,26.06,12.5,627635.92,14.34
1140862.75,26.06,12.5,627635.92,14.34
1140914.28,26.07,12.5,627509.8,14.34
1140654.35,26.07,12.5,628308.16,14.36
1140814.67,26.07,12.51,628252.23,14.36
1140968.93,26.08,12.51,628473.39,14.36
1141050.12,26.08,12.52,629238.85,14.38
1141050.12,26.08,12.52,629238.85,14.38
1141011.76,26.09,12.52,628855.86,14.38
1141011.76,26.09,12.52,628855.86,14.38
1141063.29,26.09,12.53,628855.63,14.38
1140674.51,26.09,12.52,628419.57,14.37
1140726.04,26.09,12.53,628419.2,14.37
1140777.57,26.1,12.53,628419.2,14.38
1140829.1,26.1,12.54,628419.2,14.38
1140829.1,26.1,12.54,628392.0,14.38
1140998.49,26.11,12.54,628392.0,14.38
1140723.43,26.11,12.54,628544.89,14.39
1140883.75,26.11,12.55,628503.77,14.39
1140935.28,26.12,12.55,628664.86,14.39
1140709.3,26.12,12.55,628392.0,14.39
1140552.11,26.11,12.55,628239.67,14.38
1140721.5,26.12,12.55,629582.05,14.42
1140721.5,26.12,12.55,629582.05,14.42
1140773.03,26.13,12.56,629581.82,14.42
1140834.5,26.13,12.56,629491.25,14.42
1140994.81,26.14,12.57,629490.88,14.42
1141046.34,26.14,12.58,629490.88,14.42
1141046.34,26.14,12.58,629490.88,14.42
1141277.2,26.15,12.58,629490.88,14.42
1141277.2,26.15,12.58,629537.97,14.42
1141328.73,26.16,12.59,629563.36,14.43
1141380.26,26.16,12.6,629621.27,14.43
1141534.53,26.17,12.6,629537.97,14.43
1141298.55,26.17,12.6,630947.12,14.47
1141458.86,26.17,12.61,631121.49,14.47
1141222.34,26.17,12.6,630872.16,14.47
1141453.2,26.18,12.61,630871.56,14.47
1141293.27,26.18,12.61,630175.93,14.45
1141056.75,26.17,12.61,630679.84,14.47
1141056.75,26.17,12.61,630632.76,14.47
1141108.28,26.18,12.61,630632.76,14.47
1140872.3,26.18,12.61,630378.38,14.46
1140923.83,26.18,12.62,630378.38,14.47
1140923.83,26.18,12.62,630429.93,14.47
1140923.83,26.18,12.62,630429.93,14.47
1140687.31,26.18,12.61,630462.96,14.47
1140738.84,26.19,12.62,630503.4,14.47
1140738.84,26.19,12.62,630503.4,14.47
1140738.84,26.19,12.62,630503.4,14.47
1140790.37,26.19,12.63,630597.96,14.48
1140740.37,26.19,12.62,630547.96,14.48
1140740.37,26.19,12.62,630547.96,14.48
1140791.9,26.2,12.63,630751.82,14.48
1140843.43,26.2,12.64,631136.73,14.5
1140894.96,26.21,12.64,631620.29,14.51
1141049.23,26.22,12.65,631619.7,14.51
1141203.49,26.22,12.66,631619.7,14.51
1140943.56,26.22,12.65,631672.77,14.52
1140995.09,26.23,12.66,631645.65,14.52
1141155.41,26.23,12.67,631632.38,14.52
1140998.22,26.23,12.66,631479.85,14.52
1140762.24,26.23,12.66,631467.16,14.52
1140813.77,26.23,12.67,631467.16,14.52
1140968.03,26.24,12.67,632615.03,14.55
1141019.56,26.25,12.68,632722.4,14.55
1141071.09,26.25,12.69,632865.54,14.56
1140901.17,26.25,12.68,632430.71,14.55
1141061.48,26.26,12.69,632430.71,14.55
1141215.75,26.26,12.7,632430.71,14.55
1141058.55,26.26,12.7,632278.17,14.55
1141256.83,26.27,12.7,632278.17,14.55
1141256.83,26.27,12.7,632278.17,14.55
1141256.83,26.27,12.7,632246.28,14.55
1141308.36,26.28,12.71,632284.0,14.56
1141072.38,26.27,12.71,632256.66,14.56
1140912.46,26.27,12.7,632389.83,14.56
1140912.46,26.27,12.7,632389.83,14.56
1140963.99,26.28,12.71,632413.49,14.56
1140806.79,26.27,12.71,632260.96,14.56
1140546.86,26.27,12.7,632226.92,14.56
1140598.39,26.28,12.71,632226.92,14.56
1140451.65,26.27,12.71,632841.75,14.58
1140621.04,26.28,12.71,632707.09,14.58
1140682.5,26.28,12.72,632535.26,14.57
1140848.41,26.29,12.72,633666.15,14.6
1140899.94,26.3,12.73,633665.92,14.6
1140951.47,26.3,12.74,633665.55,14.61
1140719.9,26.3,12.73,633436.75,14.6
1140771.43,26.31,12.74,633436.75,14.61
1140969.71,26.31,12.75,633436.75,14.61
1141123.97,26.32,12.75,633689.92,14.62
1141284.29,26.33,12.76,633649.75,14.62
1141482.57,26.34,12.77,633753.82,14.62
1141246.05,26.33,12.77,633435.43,14.62
1141246.05,26.33,12.77,633319.78,14.61
1141297.58,26.34,12.77,634042.77,14.63
1141061.6,26.34,12.77,634839.38,14.65
1140801.67,26.33,12.77,634455.88,14.64
1140507.73,26.33,12.76,633885.18,14.63
1140521.77,26.33,12.76,634074.73,14.64
1140682.08,26.33,12.77,634074.53,14.64
1140438.14,26.33,12.76,634160.43,14.64
1140202.16,26.33,12.76,634160.04,14.64
1140368.06,26.33,12.77,634160.04,14.64
1140419.59,26.34,12.77,634247.18,14.65
1140419.59,26.34,12.77,634219.97,14.65
1140188.03,26.34,12.77,634209.12,14.65
1140357.42,26.34,12.78,634147.72,14.65
1140408.95,26.35,12.78,634132.84,14.65
1140460.48,26.36,12.79,634132.84,14.65
1140460.48,26.36,12.79,634264.52,14.66
1140460.48,26.36,12.79,634314.72,14.66
1140466.1,26.36,12.79,634321.68,14.66
1140459.25,26.36,12.79,635220.27,14.68
1140510.78,26.36,12.8,635432.11,14.69
1140562.31,26.37,12.8,635635.54,14.7
1140562.31,26.37,12.8,635608.33,14.7
1140728.21,26.38,12.81,635607.73,14.7
1140728.21,26.38,12.81,635656.13,14.7
1140496.65,26.37,12.81,635656.13,14.7
1140548.18,26.38,12.81,635656.13,14.7
1140548.18,26.38,12.81,635621.89,14.7
1140379.97,26.38,12.81,635381.09,14.7
1140540.28,26.38,12.82,635468.86,14.7
1140382.94,26.38,12.82,635344.97,14.7
1140434.47,26.39,12.82,635318.14,14.7
1140417.72,26.39,12.82,635271.26,14.7
1140469.25,26.4,12.83,635269.41,14.7
1140359.25,26.39,12.83,635159.41,14.7
1140513.51,26.4,12.83,636116.58,14.72
1140711.79,26.41,12.84,636023.38,14.72
1140866.06,26.42,12.85,636615.17,14.74
1140917.59,26.42,12.86,636614.94,14.74
1140969.12,26.43,12.86,636614.57,14.75
1141129.44,26.44,12.87,636614.57,14.75
1140869.51,26.43,12.87,636776.9,14.75
1140553.27,26.43,12.86,636467.67,14.75
1140354.04,26.42,12.86,636031.36,14.74
1140118.06,26.42,12.85,636031.36,14.74
1140134.9,26.42,12.85,636033.98,14.74
1140186.43,26.43,12.86,636033.98,14.74
1140352.33,26.43,12.87,636099.29,14.74
1140195.14,26.43,12.86,635946.75,14.74
1139963.58,26.43,12.86,635886.58,14.74
1140015.11,26.43,12.87,635881.45,14.74
1140066.64,26.44,12.87,635881.45,14.75
1139818.72,26.44,12.87,635833.28,14.75
1139870.25,26.44,12.88,636912.22,14.78
1140024.51,26.45,12.88,636911.62,14.78
1140178.78,26.46,12.89,636911.62,14.78
1140339.09,26.46,12.9,636911.62,14.78
1140493.36,26.47,12.91,637225.15,14.79
1140493.36,26.47,12.91,637293.8,14.79
1140257.38,26.47,12.9,637398.75,14.8
1140009.85,26.47,12.9,637122.93,14.79
1140170.17,26.47,12.91,637023.2,14.79
1139934.19,26.47,12.9,636926.26,14.79
1139985.72,26.48,12.91,636922.44,14.79
1139828.52,26.47,12.91,636770.18,14.79
1140061.32,26.48,12.92,638607.08,14.83
1139958.2,26.48,12.92,638418.17,14.83
1140118.52,26.49,12.92,638417.96,14.83
