ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_1522-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,3658780,6212,3793380
1213,6212,3659780,6212,3794380
1213,6212,3659780,6212,3794380
1213,6212,3659780,6212,3795190
1213,6212,3659780,6212,3796000
1213,6212,3660780,6212,3797000
1213,6212,3660780,6212,3797000
1213,6212,3661780,6212,3798000
1213,6212,3662780,6212,3799000
1213,6212,3663780,6212,3800000
1213,6212,3664780,6212,3801000
1213,6212,3664780,6212,3802000
1213,6212,3665590,6212,3802810
1213,6212,3666590,6212,3803810
1213,6212,3667050,6212,3804270
1213,6212,3667370,6212,3804590
1213,6212,3668370,6212,3805590
1213,6212,3668370,6212,3805590
1213,6212,3669370,6212,3806590
1213,6212,3670370,6212,3807590
1213,6212,3670370,6212,3807590
1213,6212,3670590,6212,3807810
1213,6212,3671590,6212,3808810
1213,6212,3671590,6212,3808810
1213,6212,3671590,6212,3809810
1213,6212,3672060,6212,3810280
1213,6212,3672060,6212,3811090
1213,6212,3672060,6212,3811090
1213,6212,3673060,6212,3812090
1213,6212,3673530,6212,3812560
1213,6212,3673690,6212,3812720
1213,6212,3674690,6212,3813720
1213,6212,3675500,6212,3814530
1213,6212,3676150,6212,3815180
1213,6212,3676620,6212,3815650
1213,6212,3676620,6212,3815650
1213,6212,3677620,6212,3816650
1213,6212,3678620,6212,3817650
1213,6212,3679620,6212,3818650
1213,6212,3680620,6212,3819650
1213,6212,3681270,6212,3820300
1213,6212,3682270,6212,3821300
1213,6212,3683270,6212,3822300
1213,6212,3683500,6212,3822530
1213,6212,3683500,6212,3822530
1213,6212,3684150,6212,3823180
1213,6212,3685150,6212,3824180
1213,6212,3686150,6212,3825180
1213,6212,3687150,6212,3826180
1213,6212,3688150,6212,3827180
1213,6212,3689150,6212,3828180
1213,6212,3689960,6212,3828990
1213,6212,3690960,6212,3829990
1213,6212,3691960,6212,3830990
1213,6212,3692960,6212,3831990
1213,6212,3693960,6212,3832990
1213,6212,3693960,6212,3832990
1213,6212,3693960,6212,3832990
1213,6212,3694960,6212,3833990
1213,6212,3694960,6212,3833990
1213,6212,3695960,6212,3834990
1213,6212,3696770,6212,3835800
1213,6212,3697580,6212,3836610
1213,6212,3697580,6212,3836610
1213,6212,3697580,6212,3836610
1213,6212,3698580,6212,3837610
1213,6212,3699130,6212,3838160
1213,6212,3700130,6212,3839160
1213,6212,3700450,6212,3839480
1213,6212,3701450,6212,3840480
1213,6212,3701450,6212,3841480
1213,6212,3702100,6212,3842130
1213,6212,3702100,6212,3842130
1213,6212,3703100,6212,3843130
1213,6212,3704100,6212,3844130
1213,6212,3705100,6212,3845130
1213,6212,3705570,6212,3845600
1213,6212,3706570,6212,3846600
1213,6212,3707380,6212,3847410
1213,6212,3708380,6212,3848410
1213,6212,3709380,6212,3849410
1213,6212,3709380,6212,3849410
1213,6212,3710380,6212,3850410
1213,6212,3710380,6212,3851060
1213,6212,3711380,6212,3852060
1213,6212,3712380,6212,3853060
1213,6212,3713380,6212,3854060
1213,6212,3714030,6212,3854710
1213,6212,3715030,6212,3855710
1213,6212,3716030,6212,3856710
1213,6212,3716030,6212,3856710
1213,6212,3716350,6212,3857030
1213,6212,3717000,6212,3857680
1213,6212,3717320,6212,3858000
1213,6212,3717320,6212,3858000
1213,6212,3718320,6212,3859000
1213,6212,3719320,6212,3860000
1213,6212,3719320,6212,3860000
1213,6212,3719970,6212,3860650
1213,6212,3719970,6212,3860650
1213,6212,3719970,6212,3860650
1213,6212,3719970,6212,3860650
1213,6212,3720970,6212,3861650
1213,6212,3721440,6212,3862120
1213,6212,3722440,6212,3863120
1213,6212,3722990,6212,3863670
1213,6212,3723460,6212,3864140
1213,6212,3723460,6212,3865140
1213,6212,3723460,6212,3866140
1213,6212,3723460,6212,3866140
1213,6212,3723460,6212,3867140
1213,6212,3724460,6212,3868140
1213,6212,3724570,6212,3868250
1213,6212,3724570,6212,3869250
1213,6212,3725220,6212,3869900
1213,6212,3725220,6212,3870710
1213,6212,3725450,6212,3870940
1213,6212,3726450,6212,3871940
1213,6212,3727260,6212,3872750
1213,6212,3728260,6212,3873750
1213,6212,3728720,6212,3874210
1213,6212,3728720,6212,3874210
1213,6212,3729720,6212,3875210
1213,6212,3730720,6212,3876210
1213,6212,3731720,6212,3877210
1213,6212,3732720,6212,3878210
1213,6212,3733720,6212,3879210
1213,6212,3733720,6212,3879210
1213,6212,3734720,6212,3880210
1213,6212,3735720,6212,3881210
1213,6212,3735880,6212,3881370
1213,6212,3736880,6212,3882370
1213,6212,3737880,6212,3883370
1213,6212,3737880,6212,3887370
1213,6212,3737880,6212,3888370
1213,6212,3737880,6212,3889370
1213,6212,3738880,6212,3890370
1213,6212,3739880,6212,3891370
1213,6212,3740880,6212,3892370
1213,6212,3741690,6212,3893180
1213,6212,3741690,6212,3893180
1213,6212,3742010,6212,3893500
1213,6212,3742170,6212,3893660
1213,6212,3742640,6212,3894130
1213,6212,3743450,6212,3894940
1213,6212,3743920,6212,3895410
1213,6212,3744150,6212,3895640
1213,6212,3744620,6212,3896110
1213,6212,3745620,6212,3897110
1213,6212,3745620,6212,3897110
1213,6212,3745940,6212,3897430
1213,6212,3746940,6212,3898430
1213,6212,3747260,6212,3898750
1213,6212,3748260,6212,3899750
1213,6212,3748730,6212,3900220
1213,6212,3748960,6212,3900450
1213,6212,3748960,6212,3901450
1213,6212,3748960,6212,3901450
1213,6212,3749770,6212,3902260
1213,6212,3750090,6212,3902580
1213,6212,3750090,6212,3903580
1213,6212,3750090,6212,3903580
1213,6212,3750090,6212,3903580
1213,6212,3751090,6212,3904580
1213,6212,3751090,6212,3904580
1213,6212,3752090,6212,3905580
1213,6212,3753090,6212,3906580
1213,6212,3753090,6212,3907580
1213,6212,3754090,6212,3908580
1213,6212,3754410,6212,3908900
1213,6212,3755220,6212,3909710
1213,6212,3756220,6212,3910710
1213,6212,3756220,6212,3911710
1213,6212,3756690,6212,3912180
1213,6212,3757690,6212,3913180
1213,6212,3758690,6212,3914180
1213,6212,3759690,6212,3915180
1213,6212,3760690,6212,3916180
1213,6212,3761690,6212,3917180
1213,6212,3761690,6212,3918180
1213,6212,3762500,6212,3918990
1213,6212,3763310,6212,3919800
1213,6212,3764310,6212,3920800
1213,6212,3765310,6212,3921800
1213,6212,3766310,6212,3922800
1213,6212,3766780,6212,3923270
1213,6212,3767780,6212,3924270
1213,6212,3767780,6212,3924270
1213,6212,3768240,6212,3924730
1213,6212,3769240,6212,3925730
1213,6212,3770240,6212,3926730
1213,6212,3771240,6212,3927730
1213,6212,3771240,6212,3927730
1213,6212,3771240,6212,3928380
1213,6212,3772240,6212,3929380
1213,6212,3773050,6212,3930190
1213,6212,3773050,6212,3931190
1213,6212,3773520,6212,3931660
1213,6212,3774520,6212,3932660
1213,6212,3775330,6212,3933470
1213,6212,3776330,6212,3934470
1213,6212,3776330,6212,3935470
1213,6212,3776600,6212,3935740
1213,6212,3777070,6212,3936210
1213,6212,3777880,6212,3937020
1213,6212,3777880,6212,3937020
1213,6212,3778880,6212,3938020
1213,6212,3779880,6212,3939020
1213,6212,3779880,6212,3939020
1213,6212,3780350,6212,3939490
1213,6212,3780350,6212,3940490
1213,6212,3781350,6212,3941490
1213,6212,3782350,6212,3942490
1213,6212,3782820,6212,3942960
1213,6212,3783820,6212,3943960
1213,6212,3784290,6212,3944430
1213,6212,3784760,6212,3944900
1213,6212,3785760,6212,3945900
1213,6212,3786760,6212,3946900
1213,6212,3787760,6212,3947900
1213,6212,3788080,6212,3948220
1213,6212,3788130,6212,3948270
1213,6212,3788590,6212,3948730
1213,6212,3789240,6212,3949380
1213,6212,3789710,6212,3949850
1213,6212,3790300,6212,3950440
1213,6212,3790670,6212,3950810
1213,6212,3791670,6212,3951810
1213,6212,3792670,6212,3952810
1213,6212,3793130,6212,3953270
1213,6212,3793600,6212,3953740
1213,6212,3793600,6212,3954200
1213,6212,3794600,6212,3955200
1213,6212,3795190,6212,3955790
1213,6212,3795660,6212,3956260
1213,6212,3796130,6212,3956730
1213,6212,3796130,6212,3956730
1213,6212,3797130,6212,3957730
1213,6212,3797480,6212,3958080
1213,6212,3798290,6212,3958890
1213,6212,3798340,6212,3958940
1213,6212,3799340,6212,3959940
1213,6212,3800340,6212,3960940
1213,6212,3801340,6212,3961940
1213,6212,3803340,6212,3963940
1213,6212,3803810,6212,3964410
1213,6212,3804810,6212,3965410
1213,6212,3805620,6212,3966220
1213,6212,3806430,6212,3967030
1213,6212,3806430,6212,3967840
1213,6212,3807240,6212,3968650
1213,6212,3808240,6212,3969650
1213,6212,3808240,6212,3969650
1213,6212,3808240,6212,3970460
1213,6212,3808240,6212,3970460
1213,6212,3809240,6212,3971460
1213,6212,3809890,6212,3972110
1213,6212,3810120,6212,3972340
1213,6212,3811120,6212,3973340
1213,6212,3811120,6212,3973340
1213,6212,3811340,6212,3973560
1213,6212,3812150,6212,3974370
1213,6212,3813150,6212,3975370
1213,6212,3814150,6212,3976370
1213,6212,3814960,6212,3977180
1213,6212,3815960,6212,3978180
1213,6212,3816430,6212,3978650
1213,6212,3817430,6212,3979650
1213,6212,3818020,6212,3980240
1213,6212,3818020,6212,3980240
1213,6212,3819020,6212,3981240
1213,6212,3819830,6212,3982050
1213,6212,3820290,6212,3982510
1213,6212,3821290,6212,3983510
1213,6212,3822100,6212,3984320
1213,6212,3824100,6212,3986320
1213,6212,3825100,6212,3987320
1213,6212,3826100,6212,3988320
1213,6212,3826100,6212,3988320
1213,6212,3827100,6212,3989320
1213,6212,3827100,6212,3990320
1213,6212,3827100,6212,3991320
1213,6212,3828100,6212,3992320
1213,6212,3829100,6212,3993320
1213,6212,3829420,6212,3993640
1213,6212,3829890,6212,3994110
1213,6212,3830890,6212,3995110
1213,6212,3831700,6212,3995920
1213,6212,3831700,6212,3995920
1213,6212,3831700,6212,3996730
1213,6212,3832170,6212,3997200
1213,6212,3832640,6212,3997670
1213,6212,3832870,6212,3997900
1213,6212,3833340,6212,3998370
1213,6212,3833340,6212,3998370
1213,6212,3833340,6212,3999370
1213,6212,3841340,6212,4007370
1213,6212,3841990,6212,4008020
1213,6212,3842990,6212,4009020
1213,6212,3842990,6212,4009020
1213,6212,3843800,6212,4009830
1213,6212,3844800,6212,4010830
1213,6212,3844960,6212,4010990
1213,6212,3845770,6212,4011800
1213,6212,3845770,6212,4012610
1213,6212,3846240,6212,4013080
1213,6212,3846710,6212,4013550
1213,6212,3846710,6212,4014360
1213,6212,3847520,6212,4015170
1213,6212,3848520,6212,4016170
1213,6212,3849520,6212,4017170
1213,6212,3849840,6212,4017490
1213,6212,3850840,6212,4018490
1213,6212,3851840,6212,4019490
1213,6212,3852310,6212,4019960
1213,6212,3853310,6212,4020960
1213,6212,3854120,6212,4021770
1213,6212,3855120,6212,4022770
1213,6212,3856120,6212,4023770
1213,6212,3857120,6212,4024770
1213,6212,3858120,6212,4025770
1213,6212,3858120,6212,4026320
1213,6212,3859120,6212,4027320
1213,6212,3859120,6212,4027320
1213,6212,3859450,6212,4027650
1213,6212,3860450,6212,4028650
1213,6212,3860450,6212,4028650
1213,6212,3860770,6212,4028970
1213,6212,3860770,6212,4028970
1213,6212,3861240,6212,4029440
1213,6212,3861240,6212,4029900
1213,6212,3862240,6212,4030900
1213,6212,3863240,6212,4031900
1213,6212,3863470,6212,4032130
1213,6212,3864470,6212,4033130
1213,6212,3865470,6212,4034130
1213,6212,3865940,6212,4034600
1213,6212,3866940,6212,4035600
1213,6212,3867940,6212,4036600
1213,6212,3868260,6212,4036920
1213,6212,3869260,6212,4037920
1213,6212,3869260,6212,4038920
1213,6212,3870260,6212,4039920
1213,6212,3870260,6212,4040920
1213,6212,3870260,6212,4040920
1213,6212,3871260,6212,4041920
1213,6212,3871260,6212,4042920
1213,6212,3871260,6212,4043920
1213,6212,3872260,6212,4044920
1213,6212,3873260,6212,4045920
1213,6212,3874260,6212,4046920
1213,6212,3874260,6212,4046920
1213,6212,3875260,6212,4047920
1213,6212,3875720,6212,4048380
1213,6212,3876370,6212,4049030
1213,6212,3877370,6212,4050030
1213,6212,3878180,6212,4050840
1213,6212,3878650,6212,4051310
1213,6212,3878650,6212,4052310
1213,6212,3879110,6212,4052770
1213,6212,3879580,6212,4053240
1213,6212,3879580,6212,4053240
1213,6212,3880050,6212,4053710
1213,6212,3881050,6212,4054710
1213,6212,3882050,6212,4055710
1213,6212,3886050,6212,4059710
1213,6212,3887050,6212,4060710
1213,6212,3888050,6212,4061710
1213,6212,3889050,6212,4062710
1213,6212,3890050,6212,4063710
1213,6212,3890050,6212,4063710
1213,6212,3890160,6212,4063820
1213,6212,3891160,6212,4064820
1213,6212,3892160,6212,4065820
1213,6212,3892630,6212,4066290
1213,6212,3892790,6212,4066450
1213,6212,3893250,6212,4066910
1213,6212,3893250,6212,4066910
1213,6212,3893250,6212,4067910
1213,6212,3893410,6212,4068070
1213,6212,3894410,6212,4069070
1213,6212,3895410,6212,4070070
1213,6212,3896410,6212,4071070
1213,6212,3897410,6212,4072070
1213,6212,3898410,6212,4073070
1213,6212,3899410,6212,4074070
1213,6212,3899410,6212,4074880
1213,6212,3900220,6212,4075690
1213,6212,3900220,6212,4076690
1213,6212,3900220,6212,4076690
1213,6212,3901030,6212,4077500
1213,6212,3901500,6212,4077970
1213,6212,3901730,6212,4078200
1213,6212,3901730,6212,4079200
1213,6212,3901730,6212,4080010
1213,6212,3902730,6212,4081010
1213,6212,3903730,6212,4082010
1213,6212,3904050,6212,4082330
1213,6212,3905050,6212,4083330
1213,6212,3905700,6212,4083980
1213,6212,3905700,6212,4083980
1213,6212,3906700,6212,4084980
1213,6212,3907700,6212,4085980
1213,6212,3908700,6212,4086980
1213,6212,3908700,6212,4086980
1213,6212,3909510,6212,4087790
1213,6212,3910510,6212,4088790
1213,6212,3911160,6212,4089440
1213,6212,3912160,6212,4090440
1213,6212,3912810,6212,4091090
1213,6212,3913040,6212,4091320
1213,6212,3914040,6212,4092320
1213,6212,3914510,6212,4092790
1213,6212,3914510,6212,4092790
1213,6212,3914510,6212,4093790
1213,6212,3915510,6212,4094790
1213,6212,3916510,6212,4095790
1213,6212,3916880,6212,4096160
1213,6212,3917880,6212,4097160
1213,6212,3917880,6212,4098160
1213,6212,3918880,6212,4099160
1213,6212,3919880,6212,4100160
1213,6212,3920100,6212,4100380
1213,6212,3921100,6212,4101380
1213,6212,3921100,6212,4101380
1213,6212,3922100,6212,4102380
1213,6212,3922100,6212,4102380
1213,6212,3922690,6212,4102970
1213,6212,3923690,6212,4103970
1213,6212,3924690,6212,4104970
1213,6212,3925690,6212,4105970
1213,6212,3926690,6212,4106970
1213,6212,3926690,6212,4107970
1213,6212,3927690,6212,4108970
1213,6212,3927690,6212,4108970
1213,6212,3928690,6212,4109970
1213,6212,3929690,6212,4110970
1213,6212,3930690,6212,4111970
1213,6212,3931690,6212,4112970
1213,6212,3932690,6212,4113970
1213,6212,3933690,6212,4114970
1213,6212,3934690,6212,4115970
1213,6212,3935160,6212,4116440
1213,6212,3936160,6212,4117440
1213,6212,3936160,6212,4118090
1213,6212,3936160,6212,4118680
1213,6212,3936630,6212,4119150
1213,6212,3937630,6212,4120150
1213,6212,3938440,6212,4120960
1213,6212,3939440,6212,4121960
1213,6212,3940440,6212,4122960
1213,6212,3941440,6212,4123960
1213,6212,3942250,6212,4124770
1213,6212,3943250,6212,4125770
1213,6212,3943250,6212,4125770
1213,6212,3944250,6212,4126770
1213,6212,3944250,6212,4134770
1213,6212,3945250,6212,4135770
1213,6212,3945250,6212,4135770
1213,6212,3945250,6212,4136770
1213,6212,3946250,6212,4137770
1213,6212,3946520,6212,4138040
1213,6212,3947520,6212,4139040
1213,6212,3947520,6212,4139040
1213,6212,3947520,6212,4139040
1213,6212,3948520,6212,4140040
1213,6212,3948520,6212,4140040
1213,6212,3949520,6212,4141040
1213,6212,3950520,6212,4142040
1213,6212,3951520,6212,4143040
1213,6212,3952520,6212,4144040
1213,6212,3953520,6212,4145040
1213,6212,3954520,6212,4146040
1213,6212,3955520,6212,4147040
1213,6212,3956520,6212,4148040
1213,6212,3956850,6212,4148370
1213,6212,3957850,6212,4149370
1213,6212,3958850,6212,4150370
1213,6212,3959850,6212,4151370
1213,6212,3959850,6212,4152180
1213,6212,3960850,6212,4153180
1213,6212,3961320,6212,4153650
1213,6212,3961320,6212,4153650
1213,6212,3962320,6212,4154650
1213,6212,3963320,6212,4155650
1213,6212,3963320,6212,4155650
1213,6212,3963790,6212,4156120
1213,6212,3964260,6212,4156590
1213,6212,3964260,6212,4156590
1213,6212,3964730,6212,4157060
1213,6212,3964730,6212,4157870
1213,6212,3965200,6212,4158340
1213,6212,3965670,6212,4158810
1213,6212,3966670,6212,4159810
1213,6212,3967480,6212,4160620
1213,6212,3967480,6212,4160620
1213,6212,3967950,6212,4161090
1213,6212,3967950,6212,4162090
1213,6212,3968270,6212,4162410
1213,6212,3969270,6212,4163410
1213,6212,3969740,6212,4163880
1213,6212,3969740,6212,4164880
1213,6212,3970210,6212,4165350
1213,6212,3971210,6212,4166350
1213,6212,3971680,6212,4166820
1213,6212,3971910,6212,4167050
1213,6212,3972910,6212,4168050
1213,6212,3972910,6212,4168050
1213,6212,3973910,6212,4169050
1213,6212,3974910,6212,4170050
1213,6212,3975910,6212,4171050
1213,6212,3976500,6212,4171640
1213,6212,3977500,6212,4172640
1213,6212,3977820,6212,4172960
1213,6212,3977820,6212,4173770
1213,6212,3978820,6212,4174770
1213,6212,3979290,6212,4175240
1213,6212,3979290,6212,4176240
1213,6212,3979290,6212,4177240
1213,6212,3979290,6212,4177240
1213,6212,3979290,6212,4177710
1213,6212,3979760,6212,4178180
1213,6212,3979760,6212,4178180
1213,6212,3979760,6212,4178990
1213,6212,3979760,6212,4179800
1213,6212,3980230,6212,4180270
1213,6212,3980230,6212,4180270
1213,6212,3981230,6212,4181270
1213,6212,3981230,6212,4181270
1213,6212,3981700,6212,4181740
1213,6212,3982700,6212,4182740
1213,6212,3982700,6212,4182740
1213,6212,3982700,6212,4182740
1213,6212,3983510,6212,4183550
1213,6212,3983510,6212,4184200
1213,6212,3984510,6212,4185200
1213,6212,3985510,6212,4186200
1213,6212,3985980,6212,4186670
1213,6212,3986980,6212,4187670
1213,6212,3987980,6212,4188670
1213,6212,3987980,6212,4188670
1213,6212,3988450,6212,4189140
1213,6212,3989260,6212,4189950
1213,6212,3990260,6212,4190950
1213,6212,3990260,6212,4190950
1213,6212,3991260,6212,4191950
1213,6212,3992260,6212,4192950
1213,6212,3993260,6212,4193950
1213,6212,3993260,6212,4193950
1213,6212,3994260,6212,4194950
1213,6212,3995260,6212,4195950
1213,6212,3995580,6212,4196270
1213,6212,3996580,6212,4197270
1213,6212,3996580,6212,4197270
1213,6212,3997580,6212,4198270
1213,6212,3998390,6212,4199080
1213,6212,3998390,6212,4199080
1213,6212,3998390,6212,4200080
1213,6212,3998850,6212,4200540
1213,6212,3999850,6212,4201540
1213,6212,4000850,6212,4202540
1213,6212,4001850,6212,4203540
1213,6212,4001850,6212,4203540
1213,6212,4001850,6212,4203540
1213,6212,4002850,6212,4204540
1213,6212,4003500,6212,4205190
1213,6212,4004500,6212,4206190
1213,6212,4004500,6212,4207190
1213,6212,4004970,6212,4207660
1213,6212,4005970,6212,4208660
1213,6212,4006780,6212,4209470
1213,6212,4006780,6212,4210120
1213,6212,4007000,6212,4210340
1213,6212,4007000,6212,4211340
1213,6212,4007000,6212,4212340
1213,6212,4008000,6212,4213340
1213,6212,4008160,6212,4213500
1213,6212,4009160,6212,4214500
1213,6212,4009160,6212,4215150
1213,6212,4009160,6212,4215150
1213,6212,4009970,6212,4215960
1213,6212,4010440,6212,4216430
1213,6212,4011440,6212,4217430
1213,6212,4012440,6212,4218430
1213,6212,4013440,6212,4219430
1213,6212,4014440,6212,4220430
1213,6212,4014760,6212,4220750
1213,6212,4015760,6212,4221750
1213,6212,4015760,6212,4222560
1213,6212,4016760,6212,4223560
1213,6212,4017760,6212,4224560
1213,6212,4018760,6212,4225560
1213,6212,4019230,6212,4226030
1213,6212,4020230,6212,4227030
1213,6212,4020230,6212,4228030
1213,6212,4020450,6212,4228250
1213,6212,4020450,6212,4228720
1213,6212,4020920,6212,4229190
1213,6212,4021380,6212,4229650
1213,6212,4021380,6212,4229650
1213,6212,4022380,6212,4230650
1213,6212,4023380,6212,4231650
1213,6212,4023380,6212,4231650
1213,6212,4023930,6212,4232200
1213,6212,4024580,6212,4232850
1213,6212,4025390,6212,4233660
1213,6212,4025390,6212,4234660
1213,6212,4025850,6212,4235120
1213,6212,4026850,6212,4236120
1213,6212,4027850,6212,4237120
1213,6212,4028010,6212,4237280
1213,6212,4028010,6212,4237280
1213,6212,4028820,6212,4238090
1213,6212,4028820,6212,4239090
1213,6212,4029280,6212,4239550
1213,6212,4029280,6212,4240360
1213,6212,4030280,6212,4241360
1213,6212,4031280,6212,4242360
1213,6212,4032090,6212,4243170
1213,6212,4033090,6212,4244170
1213,6212,4033410,6212,4244490
1213,6212,4034410,6212,4245490
1213,6212,4035410,6212,4246490
1213,6212,4036060,6212,4247140
1213,6212,4037060,6212,4248140
1213,6212,4037060,6212,4249140
1213,6212,4038060,6212,4250140
1213,6212,4038380,6212,4250460
1213,6212,4038850,6212,4250930
1213,6212,4038850,6212,4251740
1213,6212,4038850,6212,4252550
1213,6212,4039660,6212,4253360
1213,6212,4040470,6212,4254170
1213,6212,4040470,6212,4254170
1213,6212,4040700,6212,4254400
1213,6212,4040700,6212,4255400
1213,6212,4041170,6212,4255870
1213,6212,4041170,6212,4255870
1213,6212,4042170,6212,4256870
1213,6212,4043170,6212,4257870
1213,6212,4043820,6212,4258520
1213,6212,4044140,6212,4258840
1213,6212,4044140,6212,4259650
1213,6212,4045140,6212,4260650
1213,6212,4045140,6212,4260650
1213,6212,4046140,6212,4261650
1213,6212,4046950,6212,4262460
1213,6212,4046950,6212,4263460
1213,6212,4047950,6212,4264460
1213,6212,4047950,6212,4264460
1213,6212,4047950,6212,4265460
1213,6212,4048950,6212,4266460
1213,6212,4049950,6212,4267460
1213,6212,4050950,6212,4268460
1213,6212,4051270,6212,4268780
1213,6212,4051270,6212,4269590
1213,6212,4051590,6212,4269910
1213,6212,4052590,6212,4270910
1213,6212,4053590,6212,4271910
1213,6212,4053590,6212,4272720
1213,6212,4054060,6212,4273190
1213,6212,4055060,6212,4274190
1213,6212,4056060,6212,4275190
1213,6212,4056380,6212,4275510
1213,6212,4056380,6212,4276510
1213,6212,4056850,6212,4276980
1213,6212,4057850,6212,4277980
1213,6212,4057850,6212,4278980
1213,6212,4058850,6212,4279980
1213,6212,4058850,6212,4279980
1213,6212,4059850,6212,4280980
1213,6212,4060850,6212,4281980
1213,6212,4061320,6212,4282450
1213,6212,4062320,6212,4283450
1213,6212,4062970,6212,4284100
1213,6212,4063780,6212,4284910
1213,6212,4064780,6212,4285910
1213,6212,4064780,6212,4285910
1213,6212,4064780,6212,4285910
1213,6212,4065780,6212,4286910
1213,6212,4066590,6212,4287720
1213,6212,4066590,6212,4288530
1213,6212,4066910,6212,4288850
1213,6212,4067910,6212,4289850
1213,6212,4067910,6212,4289850
1213,6212,4068370,6212,4290310
1213,6212,4068370,6212,4290310
1213,6212,4069370,6212,4291310
1213,6212,4069840,6212,4291780
1213,6212,4070650,6212,4292590
1213,6212,4071650,6212,4293590
1213,6212,4072460,6212,4294400
1213,6212,4073460,6212,4295400
1213,6212,4074460,6212,4296400
1213,6212,4074460,6212,4296400
1213,6212,4074460,6212,4297400
1213,6212,4075460,6212,4298400
1213,6212,4075460,6212,4298400
1213,6212,4076460,6212,4299400
1213,6212,4076460,6212,4300400
1213,6212,4077460,6212,4301400
1213,6212,4077460,6212,4301400
1213,6212,4077460,6212,4301400
1213,6212,4078460,6212,4302400
1213,6212,4079460,6212,4303400
1213,6212,4079460,6212,4303400
1213,6212,4080460,6212,4304400
1213,6212,4081110,6212,4305050
1213,6212,4082110,6212,4306050
1213,6212,4082110,6212,4307050
1213,6212,4083110,6212,4308050
1213,6212,4083110,6212,4309050
1213,6212,4083110,6212,4309050
1213,6212,4084110,6212,4310050
1213,6212,4085110,6212,4311050
1213,6212,4086110,6212,4312050
1213,6212,4086110,6212,4312860
1213,6212,4086110,6212,4312860
1213,6212,4087110,6212,4313860
1213,6212,4087920,6212,4314670
1213,6212,4088920,6212,4315670
1213,6212,4089920,6212,4316670
1213,6212,4090920,6212,4317670
1213,6212,4091920,6212,4318670
1213,6212,4092240,6212,4318990
1213,6212,4092240,6212,4319990
1213,6212,4093050,6212,4320800
1213,6212,4094050,6212,4321800
1213,6212,4094050,6212,4322800
1213,6212,4095050,6212,4323800
1213,6212,4096050,6212,4324800
1213,6212,4097050,6212,4325800
1213,6212,4098050,6212,4326800
1213,6212,4098370,6212,4327120
1213,6212,4098370,6212,4335120
1213,6212,4098840,6212,4335590
1213,6212,4099060,6212,4335810
1213,6212,4100060,6212,4336810
1213,6212,4100060,6212,4344810
1213,6212,4101060,6212,4345810
1213,6212,4101060,6212,4353810
1213,6212,4102060,6212,4354810
1213,6212,4103060,6212,4355810
1213,6212,4103380,6212,4356130
1213,6212,4104380,6212,4357130
1213,6212,4104380,6212,4357130
1213,6212,4105380,6212,4358130
1213,6212,4105850,6212,4358600
1213,6212,4106320,6212,4359070
1213,6212,4106790,6212,4359540
1213,6212,4107600,6212,4360350
1213,6212,4108600,6212,4361350
1213,6212,4109600,6212,4362350
1213,6212,4110080,6212,4362830
1213,6212,4110890,6212,4363640
1213,6212,4111890,6212,4364640
1213,6212,4112890,6212,4365640
1213,6212,4113890,6212,4366640
1213,6212,4114700,6212,4367450
1213,6212,4115700,6212,4368450
1213,6212,4116350,6212,4369100
1213,6212,4117000,6212,4369750
1213,6212,4118000,6212,4370750
1213,6212,4119000,6212,4371750
1213,6212,4120000,6212,4372750
1213,6212,4121000,6212,4373750
1213,6212,4121470,6212,4374220
1213,6212,4122470,6212,4375220
1213,6212,4123470,6212,4376220
1213,6212,4124280,6212,4377030
1213,6212,4124280,6212,4377030
1213,6212,4124600,6212,4377350
1213,6212,4124920,6212,4377670
1213,6212,4125510,6212,4378260
1213,6212,4125730,6212,4378480
1213,6212,4126730,6212,4379480
1213,6212,4126960,6212,4379710
1213,6212,4126960,6212,4380710
1213,6212,4127960,6212,4381710
1213,6212,4127960,6212,4381710
1213,6212,4128960,6212,4382710
1213,6212,4128960,6212,4383710
1213,6212,4129960,6212,4384710
1213,6212,4129960,6212,4385710
1213,6212,4130770,6212,4386520
1213,6212,4131770,6212,4387520
1213,6212,4132770,6212,4388520
1213,6212,4133100,6212,4388850
1213,6212,4133100,6212,4389660
1213,6212,4133910,6212,4390470
1213,6212,4134910,6212,4391470
1213,6212,4134910,6212,4391470
1213,6212,4135910,6212,4392470
1213,6212,4135910,6212,4392940
1213,6212,4136720,6212,4393750
1213,6212,4137190,6212,4394220
1213,6212,4138190,6212,4395220
1213,6212,4138510,6212,4395540
