ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
995,4468,4207660,6212,4207660
995,4468,4208660,6212,4208660
995,4468,4209470,6212,4209470
995,4468,4210120,6212,4210120
995,4468,4210340,6212,4210340
996,4476,4211340,6212,4211340
996,4476,4212340,6212,4212340
996,4476,4213340,6212,4213340
996,4476,4213500,6212,4213500
996,4476,4214500,6212,4214500
996,4476,4215150,6212,4215150
996,4476,4215150,6212,4215150
996,4476,4215960,6212,4215960
996,4476,4216430,6212,4216430
996,4476,4217430,6212,4217430
996,4476,4218430,6212,4218430
997,4484,4219430,6212,4219430
997,4484,4220430,6212,4220430
997,4484,4220750,6212,4220750
997,4484,4221750,6212,4221750
997,4484,4222560,6212,4222560
997,4484,4223560,6212,4223560
998,4492,4224560,6212,4224560
998,4492,4225560,6212,4225560
998,4492,4226030,6212,4226030
998,4492,4227030,6212,4227030
998,4492,4228030,6212,4228030
998,4492,4228250,6212,4228250
998,4492,4228720,6212,4228720
998,4492,4229190,6212,4229190
998,4492,4229650,6212,4229650
998,4492,4229650,6212,4229650
999,4500,4230650,6212,4230650
999,4500,4231650,6212,4231650
999,4500,4231650,6212,4231650
999,4500,4232200,6212,4232200
999,4500,4232850,6212,4232850
999,4500,4233660,6212,4233660
999,4500,4234660,6212,4234660
999,4500,4235120,6212,4235120
999,4500,4236120,6212,4236120
999,4500,4237120,6212,4237120
999,4500,4237280,6212,4237280
999,4500,4237280,6212,4237280
999,4500,4238090,6212,4238090
999,4500,4239090,6212,4239090
999,4500,4239550,6212,4239550
1000,4508,4240360,6212,4240360
1000,4508,4241360,6212,4241360
1000,4508,4242360,6212,4242360
1000,4508,4243170,6212,4243170
1000,4508,4244170,6212,4244170
1000,4508,4244490,6212,4244490
1000,4508,4245490,6212,4245490
1000,4508,4246490,6212,4246490
1000,4508,4247140,6212,4247140
1001,4516,4248140,6212,4248140
1001,4516,4249140,6212,4249140
1001,4516,4250140,6212,4250140
1001,4516,4250460,6212,4250460
1001,4516,4250930,6212,4250930
1001,4516,4251740,6212,4251740
1001,4516,4252550,6212,4252550
1001,4516,4253360,6212,4253360
1001,4516,4254170,6212,4254170
1001,4516,4254170,6212,4254170
1001,4516,4254400,6212,4254400
1001,4516,4255400,6212,4255400
1002,4524,4255870,6212,4255870
1002,4524,4255870,6212,4255870
1002,4524,4256870,6212,4256870
1002,4524,4257870,6212,4257870
1002,4524,4258520,6212,4258520
1002,4524,4258840,6212,4258840
1002,4524,4259650,6212,4259650
1002,4524,4260650,6212,4260650
1002,4524,4260650,6212,4260650
1002,4524,4261650,6212,4261650
1002,4524,4262460,6212,4262460
1003,4532,4263460,6212,4263460
1003,4532,4264460,6212,4264460
1003,4532,4264460,6212,4264460
1003,4532,4265460,6212,4265460
1003,4532,4266460,6212,4266460
1003,4532,4267460,6212,4267460
1004,4540,4268460,6212,4268460
1004,4540,4268780,6212,4268780
1004,4540,4269590,6212,4269590
1004,4540,4269910,6212,4269910
1004,4540,4270910,6212,4270910
1004,4540,4271910,6212,4271910
1004,4540,4272720,6212,4272720
1004,4540,4273190,6212,4273190
1004,4540,4274190,6212,4274190
1004,4540,4275190,6212,4275190
1004,4540,4275510,6212,4275510
1004,4540,4276510,6212,4276510
1005,4548,4276980,6212,4276980
1005,4548,4277980,6212,4277980
1005,4548,4278980,6212,4278980
1005,4548,4279980,6212,4279980
1005,4548,4279980,6212,4279980
1005,4548,4280980,6212,4280980
1005,4548,4281980,6212,4281980
1005,4548,4282450,6212,4282450
1005,4548,4283450,6212,4283450
1005,4548,4284100,6212,4284100
1005,4548,4284910,6212,4284910
1005,4548,4285910,6212,4285910
1005,4548,4285910,6212,4285910
1005,4548,4285910,6212,4285910
1006,4556,4286910,6212,4286910
1006,4556,4287720,6212,4287720
1006,4556,4288530,6212,4288530
1006,4556,4288850,6212,4288850
1006,4556,4289850,6212,4289850
1006,4556,4289850,6212,4289850
1006,4556,4290310,6212,4290310
1006,4556,4290310,6212,4290310
1006,4556,4291310,6212,4291310
1006,4556,4291780,6212,4291780
1006,4556,4292590,6212,4292590
1006,4556,4293590,6212,4293590
1006,4556,4294400,6212,4294400
1006,4556,4295400,6212,4295400
1006,4556,4296400,6212,4296400
1006,4556,4296400,6212,4296400
1006,4556,4297400,6212,4297400
1006,4556,4298400,6212,4298400
1006,4556,4298400,6212,4298400
1007,4564,4299400,6212,4299400
1007,4564,4300400,6212,4300400
1007,4564,4301400,6212,4301400
1007,4564,4301400,6212,4301400
1007,4564,4301400,6212,4301400
1007,4564,4302400,6212,4302400
1007,4564,4303400,6212,4303400
1007,4564,4303400,6212,4303400
1007,4564,4304400,6212,4304400
1007,4564,4305050,6212,4305050
1007,4564,4306050,6212,4306050
1007,4564,4307050,6212,4307050
1008,4572,4308050,6212,4308050
1008,4572,4309050,6212,4309050
1008,4572,4309050,6212,4309050
1008,4572,4310050,6212,4310050
1008,4572,4311050,6212,4311050
1008,4572,4312050,6212,4312050
1008,4572,4312860,6212,4312860
1008,4572,4312860,6212,4312860
1008,4572,4313860,6212,4313860
1008,4572,4314670,6212,4314670
1008,4572,4315670,6212,4315670
1008,4572,4316670,6212,4316670
1009,4580,4317670,6212,4317670
1009,4580,4318670,6212,4318670
1009,4580,4318990,6212,4318990
1009,4580,4319990,6212,4319990
1009,4580,4320800,6212,4320800
1009,4580,4321800,6212,4321800
1009,4580,4322800,6212,4322800
1009,4580,4323800,6212,4323800
1009,4580,4324800,6212,4324800
1010,4588,4325800,6212,4325800
1010,4588,4326800,6212,4326800
1010,4588,4327120,6212,4327120
1011,4596,4335120,6212,4335120
1011,4596,4335590,6212,4335590
1011,4596,4335810,6212,4335810
1011,4596,4336810,6212,4336810
1012,4604,4344810,6212,4344810
1012,4604,4345810,6212,4345810
1013,4612,4353810,6212,4353810
1013,4612,4354810,6212,4354810
1013,4612,4355810,6212,4355810
1013,4612,4356130,6212,4356130
1014,4620,4357130,6212,4357130
1014,4620,4357130,6212,4357130
1014,4620,4358130,6212,4358130
1014,4620,4358600,6212,4358600
1014,4620,4359070,6212,4359070
1014,4620,4359540,6212,4359540
1014,4620,4360350,6212,4360350
1014,4620,4361350,6212,4361350
1015,4628,4362350,6212,4362350
1015,4628,4362830,6212,4362830
1015,4628,4363640,6212,4363640
1015,4628,4364640,6212,4364640
1015,4628,4365640,6212,4365640
1015,4628,4366640,6212,4366640
1015,4628,4367450,6212,4367450
1015,4628,4368450,6212,4368450
1015,4628,4369100,6212,4369100
1015,4628,4369750,6212,4369750
1016,4636,4370750,6212,4370750
1016,4636,4371750,6212,4371750
1016,4636,4372750,6212,4372750
1016,4636,4373750,6212,4373750
1016,4636,4374220,6212,4374220
1016,4636,4375220,6212,4375220
1016,4636,4376220,6212,4376220
1016,4636,4377030,6212,4377030
1016,4636,4377030,6212,4377030
1016,4636,4377350,6212,4377350
1016,4636,4377670,6212,4377670
1016,4636,4378260,6212,4378260
1016,4636,4378480,6212,4378480
1016,4636,4379480,6212,4379480
1016,4636,4379710,6212,4379710
1017,4644,4380710,6212,4380710
1017,4644,4381710,6212,4381710
1017,4644,4381710,6212,4381710
1017,4644,4382710,6212,4382710
1017,4644,4383710,6212,4383710
1017,4644,4384710,6212,4384710
1017,4644,4385710,6212,4385710
1017,4644,4386520,6212,4386520
1017,4644,4387520,6212,4387520
1018,4652,4388520,6212,4388520
1018,4652,4388850,6212,4388850
1018,4652,4389660,6212,4389660
1018,4652,4390470,6212,4390470
1018,4652,4391470,6212,4391470
1018,4652,4391470,6212,4391470
1018,4652,4392470,6212,4392470
1018,4652,4392940,6212,4392940
1018,4652,4393750,6212,4393750
1018,4652,4394220,6212,4394220
1019,4660,4395220,6212,4395220
1019,4660,4395540,6212,4395540
1019,4660,4396350,6212,4396350
1019,4660,4397160,6212,4397160
1019,4660,4397320,6212,4397320
1019,4660,4398320,6212,4398320
1019,4660,4398970,6212,4398970
1019,4660,4399200,6212,4399200
1019,4660,4399520,6212,4399520
1019,4660,4400520,6212,4400520
1019,4660,4400750,6212,4400750
1019,4660,4401560,6212,4401560
1020,4668,4402560,6212,4402560
1020,4668,4403560,6212,4403560
1020,4668,4404030,6212,4404030
1020,4668,4405030,6212,4405030
1020,4668,4405500,6212,4405500
1020,4668,4406500,6212,4406500
1020,4668,4406500,6212,4406500
1021,4676,4407500,6212,4407500
1022,4684,4415500,6212,4415500
1022,4684,4416500,6212,4416500
1022,4684,4416500,6212,4416500
1022,4684,4416960,6212,4416960
1022,4684,4417430,6212,4417430
1022,4684,4418430,6212,4418430
1022,4684,4418650,6212,4418650
1022,4684,4419650,6212,4419650
1022,4684,4419650,6212,4419650
1022,4684,4420460,6212,4420460
1022,4684,4420460,6212,4420460
1022,4684,4421460,6212,4421460
1022,4684,4422270,6212,4422270
1022,4684,4423270,6212,4423270
1023,4692,4424270,6212,4424270
1023,4692,4425270,6212,4425270
1023,4692,4425270,6212,4425270
1023,4692,4426270,6212,4426270
1023,4692,4426590,6212,4426590
1023,4692,4427060,6212,4427060
1023,4692,4428060,6212,4428060
1023,4692,4429060,6212,4429060
1023,4692,4430060,6212,4430060
1023,4692,4431060,6212,4431060
1023,4692,4431380,6212,4431380
1023,4692,4432190,6212,4432190
1024,4700,4433190,6212,4433190
1024,4700,4433660,6212,4433660
1024,4700,4434660,6212,4434660
1024,4700,4435470,6212,4435470
1024,4700,4436280,6212,4436280
1024,4700,4436280,6212,4436280
1024,4700,4437280,6212,4437280
1024,4700,4437280,6212,4437280
1024,4700,4438280,6212,4438280
1024,4700,4439280,6212,4439280
1024,4700,4440090,6212,4440090
1025,4708,4441090,6212,4441090
1025,4708,4441090,6212,4441090
1025,4708,4441310,6212,4441310
1025,4708,4442310,6212,4442310
1025,4708,4442630,6212,4442630
1025,4708,4443630,6212,4443630
1025,4708,4444630,6212,4444630
1025,4708,4445630,6212,4445630
1025,4708,4445950,6212,4445950
1026,4716,4446950,6212,4446950
1026,4716,4447950,6212,4447950
1026,4716,4448950,6212,4448950
1026,4716,4449320,6212,4449320
1026,4716,4449910,6212,4449910
1026,4716,4450910,6212,4450910
1026,4716,4451370,6212,4451370
1026,4716,4451370,6212,4451370
1026,4716,4452370,6212,4452370
1026,4716,4453180,6212,4453180
1027,4724,4454180,6212,4454180
1027,4724,4455180,6212,4455180
1027,4724,4455500,6212,4455500
1027,4724,4455500,6212,4455500
1027,4724,4456500,6212,4456500
1027,4724,4457310,6212,4457310
1027,4724,4457770,6212,4457770
1027,4724,4458230,6212,4458230
1027,4724,4458880,6212,4458880
1027,4724,4459880,6212,4459880
1027,4724,4460350,6212,4460350
1028,4732,4461350,6212,4461350
1028,4732,4461350,6212,4461350
1028,4732,4461350,6212,4461350
1028,4732,4462350,6212,4462350
1028,4732,4462350,6212,4462350
1028,4732,4463350,6212,4463350
1028,4732,4464350,6212,4464350
1028,4732,4464350,6212,4464350
1028,4732,4464350,6212,4464350
1028,4732,4465350,6212,4465350
1028,4732,4466350,6212,4466350
1028,4732,4467160,6212,4467160
1028,4732,4468160,6212,4468160
1029,4740,4469160,6212,4469160
1029,4740,4469630,6212,4469630
1029,4740,4470440,6212,4470440
1029,4740,4471440,6212,4471440
1029,4740,4472440,6212,4472440
1029,4740,4473440,6212,4473440
1029,4740,4473600,6212,4473600
1029,4740,4474600,6212,4474600
1029,4740,4475600,6212,4475600
1029,4740,4476600,6212,4476600
1029,4740,4476600,6212,4476600
1029,4740,4477600,6212,4477600
1029,4740,4477820,6212,4477820
1029,4740,4478140,6212,4478140
1029,4740,4478950,6212,4478950
1030,4748,4479950,6212,4479950
1030,4748,4480760,6212,4480760
1030,4748,4481760,6212,4481760
1030,4748,4481760,6212,4481760
1030,4748,4482230,6212,4482230
1030,4748,4482230,6212,4482230
1030,4748,4483040,6212,4483040
1030,4748,4483040,6212,4483040
1030,4748,4484040,6212,4484040
1030,4748,4484040,6212,4484040
1030,4748,4484850,6212,4484850
1030,4748,4485850,6212,4485850
1031,4756,4486850,6212,4486850
1031,4756,4487320,6212,4487320
1031,4756,4488320,6212,4488320
1031,4756,4489320,6212,4489320
1031,4756,4489320,6212,4489320
1031,4756,4490320,6212,4490320
1031,4756,4490320,6212,4490320
1032,4764,4491320,6212,4491320
1032,4764,4492320,6212,4492320
1032,4764,4493320,6212,4493320
1032,4764,4493970,6212,4493970
1032,4764,4494780,6212,4494780
1032,4764,4495780,6212,4495780
1032,4764,4495780,6212,4495780
1032,4764,4496250,6212,4496250
1032,4764,4497060,6212,4497060
1032,4764,4498060,6212,4498060
1032,4764,4498060,6212,4498060
1032,4764,4498060,6212,4498060
1032,4764,4499060,6212,4499060
1032,4764,4499870,6212,4499870
1032,4764,4500870,6212,4500870
1033,4772,4501870,6212,4501870
1033,4772,4502870,6212,4502870
1033,4772,4503870,6212,4503870
1033,4772,4504680,6212,4504680
1034,4780,4512680,6212,4512680
1034,4780,4513680,6212,4513680
1034,4780,4514680,6212,4514680
1034,4780,4515680,6212,4515680
1034,4780,4516490,6212,4516490
1035,4788,4517490,6212,4517490
1035,4788,4518490,6212,4518490
1035,4788,4519300,6212,4519300
1035,4788,4519300,6212,4519300
1035,4788,4519300,6212,4519300
1035,4788,4519850,6212,4519850
1035,4788,4519850,6212,4519850
1035,4788,4520850,6212,4520850
1035,4788,4520960,6212,4520960
1035,4788,4521960,6212,4521960
1035,4788,4522960,6212,4522960
1035,4788,4523960,6212,4523960
1035,4788,4523960,6212,4523960
1035,4788,4524770,6212,4524770
1036,4796,4525360,6212,4525360
1036,4796,4526360,6212,4526360
1036,4796,4527010,6212,4527010
1036,4796,4528010,6212,4528010
1036,4796,4529010,6212,4529010
1036,4796,4530010,6212,4530010
1036,4796,4531010,6212,4531010
1036,4796,4532010,6212,4532010
1037,4804,4533010,6212,4533010
1037,4804,4533820,6212,4533820
1037,4804,4534820,6212,4534820
1037,4804,4535820,6212,4535820
1037,4804,4536470,6212,4536470
1037,4804,4536470,6212,4536470
1038,4812,4537470,6212,4537470
1038,4812,4538020,6212,4538020
1038,4812,4539020,6212,4539020
1038,4812,4540020,6212,4540020
1038,4812,4540670,6212,4540670
1038,4812,4541480,6212,4541480
1038,4812,4542480,6212,4542480
1038,4812,4542480,6212,4542480
1038,4812,4543480,6212,4543480
1038,4812,4544480,6212,4544480
1038,4812,4544950,6212,4544950
1038,4812,4545600,6212,4545600
1039,4820,4546410,6212,4546410
1039,4820,4547410,6212,4547410
1039,4820,4547880,6212,4547880
1039,4820,4547880,6212,4547880
1039,4820,4548530,6212,4548530
1039,4820,4549530,6212,4549530
1039,4820,4549530,6212,4549530
1039,4820,4550530,6212,4550530
1039,4820,4551340,6212,4551340
1039,4820,4552150,6212,4552150
1039,4820,4552470,6212,4552470
1039,4820,4553470,6212,4553470
1040,4828,4554280,6212,4554280
1040,4828,4555280,6212,4555280
1040,4828,4555280,6212,4555280
1040,4828,4556280,6212,4556280
1040,4828,4557280,6212,4557280
1040,4828,4558280,6212,4558280
1040,4828,4558740,6212,4558740
1040,4828,4559740,6212,4559740
1040,4828,4560740,6212,4560740
1041,4836,4561290,6212,4561290
1041,4836,4561940,6212,4561940
1041,4836,4562260,6212,4562260
1041,4836,4563260,6212,4563260
1041,4836,4563260,6212,4563260
1041,4836,4563260,6212,4563260
1041,4836,4564260,6212,4564260
1041,4836,4565260,6212,4565260
1041,4836,4566260,6212,4566260
1041,4836,4567260,6212,4567260
1041,4836,4567260,6212,4567260
1041,4836,4567730,6212,4567730
1041,4836,4568050,6212,4568050
1041,4836,4568700,6212,4568700
1042,4844,4569700,6212,4569700
1042,4844,4570700,6212,4570700
1042,4844,4571170,6212,4571170
1043,4852,4579170,6212,4579170
1043,4852,4579170,6212,4579170
1043,4852,4580170,6212,4580170
1043,4852,4581170,6212,4581170
1043,4852,4581490,6212,4581490
1043,4852,4582490,6212,4582490
1043,4852,4583300,6212,4583300
1043,4852,4584300,6212,4584300
1043,4852,4584300,6212,4584300
1043,4852,4584300,6212,4584300
1043,4852,4584300,6212,4584300
1044,4860,4585300,6212,4585300
1044,4860,4585300,6212,4585300
1044,4860,4586300,6212,4586300
1044,4860,4587300,6212,4587300
1044,4860,4587770,6212,4587770
1044,4860,4587770,6212,4587770
1044,4860,4587770,6212,4587770
1044,4860,4588580,6212,4588580
1044,4860,4588580,6212,4588580
1044,4860,4589580,6212,4589580
1044,4860,4590580,6212,4590580
1044,4860,4591050,6212,4591050
1044,4860,4592050,6212,4592050
1045,4868,4593050,6212,4593050
1045,4868,4594050,6212,4594050
1045,4868,4594320,6212,4594320
1045,4868,4595130,6212,4595130
1045,4868,4595130,6212,4595130
1045,4868,4596130,6212,4596130
1045,4868,4597130,6212,4597130
1045,4868,4598130,6212,4598130
1045,4868,4599130,6212,4599130
1045,4868,4600130,6212,4600130
1045,4868,4600600,6212,4600600
1046,4876,4601410,6212,4601410
1046,4876,4601410,6212,4601410
1046,4876,4602220,6212,4602220
1046,4876,4603220,6212,4603220
1046,4876,4603220,6212,4603220
1046,4876,4604220,6212,4604220
1046,4876,4605030,6212,4605030
1046,4876,4606030,6212,4606030
1046,4876,4607030,6212,4607030
1046,4876,4608030,6212,4608030
1047,4884,4609030,6212,4609030
1047,4884,4609840,6212,4609840
1047,4884,4610650,6212,4610650
1047,4884,4611460,6212,4611460
1047,4884,4612460,6212,4612460
1047,4884,4612460,6212,4612460
1047,4884,4612460,6212,4612460
1047,4884,4613460,6212,4613460
1047,4884,4613460,6212,4613460
1047,4884,4614460,6212,4614460
1047,4884,4614690,6212,4614690
1047,4884,4615690,6212,4615690
1048,4892,4616280,6212,4616280
1048,4892,4616930,6212,4616930
1048,4892,4617930,6212,4617930
1048,4892,4618390,6212,4618390
1048,4892,4619200,6212,4619200
1048,4892,4620200,6212,4620200
1048,4892,4621200,6212,4621200
1048,4892,4622200,6212,4622200
1049,4900,4623200,6212,4623200
1049,4900,4623430,6212,4623430
1049,4900,4624240,6212,4624240
1049,4900,4624470,6212,4624470
1049,4900,4625470,6212,4625470
1049,4900,4625470,6212,4625470
1049,4900,4625470,6212,4625470
1049,4900,4626470,6212,4626470
1049,4900,4626470,6212,4626470
1049,4900,4627280,6212,4627280
1049,4900,4628280,6212,4628280
1049,4900,4629280,6212,4629280
1049,4900,4629600,6212,4629600
1049,4900,4630600,6212,4630600
1050,4908,4631600,6212,4631600
1050,4908,4632600,6212,4632600
1050,4908,4633600,6212,4633600
1050,4908,4634600,6212,4634600
1050,4908,4635600,6212,4635600
1050,4908,4636410,6212,4636410
1050,4908,4637410,6212,4637410
1050,4908,4638220,6212,4638220
1050,4908,4638380,6212,4638380
1051,4916,4639380,6212,4639380
1051,4916,4639850,6212,4639850
1051,4916,4640850,6212,4640850
1051,4916,4641850,6212,4641850
1051,4916,4642850,6212,4642850
1051,4916,4643850,6212,4643850
1051,4916,4644320,6212,4644320
1051,4916,4644800,6212,4644800
1052,4924,4645800,6212,4645800
1052,4924,4646800,6212,4646800
1052,4924,4647800,6212,4647800
1052,4924,4648120,6212,4648120
1052,4924,4649120,6212,4649120
1052,4924,4649580,6212,4649580
1052,4924,4649580,6212,4649580
1052,4924,4649580,6212,4649580
1052,4924,4650580,6212,4650580
1052,4924,4651580,6212,4651580
1052,4924,4652050,6212,4652050
1052,4924,4653050,6212,4653050
1052,4924,4653860,6212,4653860
1052,4924,4653860,6212,4653860
1052,4924,4654860,6212,4654860
1053,4932,4655860,6212,4655860
1053,4932,4656860,6212,4656860
1053,4932,4657510,6212,4657510
1053,4932,4658510,6212,4658510
1053,4932,4658510,6212,4658510
1053,4932,4659510,6212,4659510
1053,4932,4660510,6212,4660510
1054,4940,4661510,6212,4661510
1054,4940,4662510,6212,4662510
1054,4940,4663510,6212,4663510
1054,4940,4663510,6212,4663510
1054,4940,4664510,6212,4664510
1054,4940,4665510,6212,4665510
1055,4948,4666160,6212,4666160
1055,4948,4666160,6212,4666160
1055,4948,4666810,6212,4666810
1055,4948,4667620,6212,4667620
1055,4948,4668430,6212,4668430
1055,4948,4669430,6212,4669430
1055,4948,4669430,6212,4669430
1055,4948,4669750,6212,4669750
1055,4948,4670750,6212,4670750
1055,4948,4671750,6212,4671750
1055,4948,4671750,6212,4671750
1055,4948,4672400,6212,4672400
1055,4948,4673400,6212,4673400
1055,4948,4673400,6212,4673400
1055,4948,4673400,6212,4673400
1055,4948,4674400,6212,4674400
1055,4948,4675050,6212,4675050
1056,4956,4676050,6212,4676050
1056,4956,4677050,6212,4677050
1056,4956,4678050,6212,4678050
1056,4956,4678520,6212,4678520
1056,4956,4678890,6212,4678890
1056,4956,4679890,6212,4679890
1056,4956,4680890,6212,4680890
1056,4956,4681360,6212,4681360
1056,4956,4681360,6212,4681360
1056,4956,4681830,6212,4681830
1057,4964,4682830,6212,4682830
1057,4964,4683830,6212,4683830
1057,4964,4684480,6212,4684480
1057,4964,4685290,6212,4685290
1057,4964,4685290,6212,4685290
1057,4964,4685290,6212,4685290
1057,4964,4686290,6212,4686290
1057,4964,4687290,6212,4687290
1057,4964,4688290,6212,4688290
1057,4964,4688290,6212,4688290
1058,4972,4696290,6212,4696290
1058,4972,4697290,6212,4697290
1058,4972,4698290,6212,4698290
1058,4972,4698290,6212,4698290
1058,4972,4698290,6212,4698290
1058,4972,4698290,6212,4698290
1059,4980,4699290,6212,4699290
1059,4980,4700290,6212,4700290
1059,4980,4700290,6212,4700290
1059,4980,4700760,6212,4700760
1059,4980,4701080,6212,4701080
1059,4980,4702080,6212,4702080
1059,4980,4703080,6212,4703080
1059,4980,4703890,6212,4703890
1059,4980,4704360,6212,4704360
1060,4988,4712360,6212,4712360
1060,4988,4713360,6212,4713360
1060,4988,4713360,6212,4713360
1060,4988,4714360,6212,4714360
1060,4988,4714830,6212,4714830
1061,4996,4715830,6212,4715830
1061,4996,4716640,6212,4716640
1061,4996,4717640,6212,4717640
1061,4996,4718640,6212,4718640
1061,4996,4719640,6212,4719640
1061,4996,4720640,6212,4720640
1061,4996,4720640,6212,4720640
1062,5004,4721640,6212,4721640
1062,5004,4722640,6212,4722640
1062,5004,4723640,6212,4723640
1062,5004,4724640,6212,4724640
1062,5004,4724640,6212,4724640
1062,5004,4725450,6212,4725450
1062,5004,4726260,6212,4726260
1062,5004,4727260,6212,4727260
1062,5004,4728260,6212,4728260
1063,5012,4728730,6212,4728730
1063,5012,4729730,6212,4729730
1063,5012,4730200,6212,4730200
1063,5012,4731200,6212,4731200
1063,5012,4731430,6212,4731430
1063,5012,4732430,6212,4732430
1063,5012,4733080,6212,4733080
1063,5012,4734080,6212,4734080
1063,5012,4734890,6212,4734890
1063,5012,4735890,6212,4735890
1064,5020,4736360,6212,4736360
1064,5020,4737360,6212,4737360
1064,5020,4738360,6212,4738360
1064,5020,4738680,6212,4738680
1064,5020,4739680,6212,4739680
1064,5020,4740150,6212,4740150
1064,5020,4740620,6212,4740620
1064,5020,4741620,6212,4741620
1064,5020,4742620,6212,4742620
1064,5020,4743620,6212,4743620
1064,5020,4744620,6212,4744620
1064,5020,4745620,6212,4745620
1064,5020,4745620,6212,4745620
1065,5028,4746620,6212,4746620
1065,5028,4747620,6212,4747620
1065,5028,4747620,6212,4747620
1065,5028,4748620,6212,4748620
1065,5028,4749090,6212,4749090
1065,5028,4750090,6212,4750090
1065,5028,4751090,6212,4751090
1065,5028,4751900,6212,4751900
1065,5028,4752370,6212,4752370
1065,5028,4753370,6212,4753370
1065,5028,4753370,6212,4753370
1065,5028,4753690,6212,4753690
1065,5028,4754010,6212,4754010
1066,5036,4755010,6212,4755010
1066,5036,4755820,6212,4755820
1066,5036,4756820,6212,4756820
1066,5036,4757050,6212,4757050
1066,5036,4758050,6212,4758050
1066,5036,4758520,6212,4758520
1067,5044,4759520,6212,4759520
1067,5044,4760520,6212,4760520
1067,5044,4760680,6212,4760680
1067,5044,4761680,6212,4761680
1067,5044,4762680,6212,4762680
1067,5044,4763680,6212,4763680
1067,5044,4764680,6212,4764680
1067,5044,4765680,6212,4765680
1067,5044,4766680,6212,4766680
1067,5044,4767490,6212,4767490
1067,5044,4767810,6212,4767810
1067,5044,4768280,6212,4768280
1067,5044,4769280,6212,4769280
1067,5044,4770280,6212,4770280
1068,5052,4771280,6212,4771280
1068,5052,4772280,6212,4772280
1068,5052,4772280,6212,4772280
1068,5052,4772510,6212,4772510
1068,5052,4773510,6212,4773510
1068,5052,4774510,6212,4774510
1068,5052,4775510,6212,4775510
1068,5052,4776510,6212,4776510
1068,5052,4776830,6212,4776830
1068,5052,4777420,6212,4777420
1068,5052,4777890,6212,4777890
1069,5060,4778890,6212,4778890
1069,5060,4779890,6212,4779890
1069,5060,4780360,6212,4780360
1069,5060,4781360,6212,4781360
1069,5060,4781680,6212,4781680
1069,5060,4781680,6212,4781680
1069,5060,4782680,6212,4782680
1069,5060,4783680,6212,4783680
1069,5060,4784680,6212,4784680
1069,5060,4785680,6212,4785680
1069,5060,4786150,6212,4786150
1070,5068,4786700,6212,4786700
1070,5068,4787700,6212,4787700
1070,5068,4788510,6212,4788510
1070,5068,4789160,6212,4789160
1070,5068,4790160,6212,4790160
1070,5068,4790380,6212,4790380
1070,5068,4790380,6212,4790380
1070,5068,4790380,6212,4790380
1070,5068,4790380,6212,4790380
1070,5068,4791380,6212,4791380
1070,5068,4791380,6212,4791380
1070,5068,4791380,6212,4791380
1070,5068,4792380,6212,4792380
1070,5068,4793380,6212,4793380
1071,5076,4797380,6212,4797380
1071,5076,4798380,6212,4798380
1071,5076,4798850,6212,4798850
1071,5076,4799660,6212,4799660
1071,5076,4800660,6212,4800660
1071,5076,4801660,6212,4801660
1072,5084,4802660,6212,4802660
1072,5084,4803660,6212,4803660
1072,5084,4804660,6212,4804660
1072,5084,4804660,6212,4804660
1072,5084,4804660,6212,4804660
1072,5084,4805660,6212,4805660
1072,5084,4806660,6212,4806660
1072,5084,4807470,6212,4807470
1072,5084,4807470,6212,4807470
1072,5084,4808470,6212,4808470
1072,5084,4809470,6212,4809470
1073,5092,4810280,6212,4810280
1073,5092,4810280,6212,4810280
1073,5092,4811280,6212,4811280
1073,5092,4812090,6212,4812090
1073,5092,4812410,6212,4812410
1073,5092,4813410,6212,4813410
1073,5092,4814410,6212,4814410
1073,5092,4815220,6212,4815220
1073,5092,4815690,6212,4815690
1073,5092,4816690,6212,4816690
1074,5100,4817280,6212,4817280
1074,5100,4817750,6212,4817750
1074,5100,4818560,6212,4818560
1074,5100,4819560,6212,4819560
1074,5100,4820030,6212,4820030
1074,5100,4821030,6212,4821030
1074,5100,4822030,6212,4822030
1074,5100,4822190,6212,4822190
1074,5100,4823190,6212,4823190
1074,5100,4824000,6212,4824000
1075,5108,4825000,6212,4825000
1075,5108,4825000,6212,4825000
1075,5108,4825810,6212,4825810
1075,5108,4826280,6212,4826280
1075,5108,4826600,6212,4826600
1075,5108,4827410,6212,4827410
1075,5108,4827640,6212,4827640
1075,5108,4828640,6212,4828640
1075,5108,4829640,6212,4829640
1075,5108,4829960,6212,4829960
