ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_3722-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
417675.37,29.74,13.95,259881.21,18.5
417675.37,29.74,13.95,259881.21,18.5
417506.95,29.75,13.96,260231.35,18.54
417338.53,29.76,13.97,260048.16,18.54
417370.63,29.78,13.99,260043.13,18.55
417370.63,29.78,13.99,260043.13,18.55
417212.74,29.79,14.0,260040.66,18.56
417244.84,29.81,14.02,260040.66,18.58
416962.74,29.79,14.0,259738.36,18.56
416804.84,29.8,14.01,259820.03,18.58
416678.53,29.81,14.02,259808.32,18.59
416700.11,29.83,14.04,259765.42,18.6
416972.42,29.86,14.07,260668.45,18.67
416804.0,29.87,14.08,260727.42,18.69
417021.58,29.9,14.11,260719.93,18.69
416640.84,29.88,14.09,260360.87,18.67
416672.95,29.9,14.11,260360.87,18.68
416515.05,29.91,14.12,260426.91,18.7
416797.89,29.94,14.15,260433.3,18.71
416671.58,29.96,14.17,260405.26,18.72
416503.16,29.96,14.18,261074.68,18.78
416343.16,29.96,14.17,260914.68,18.77
416174.74,29.97,14.18,260927.5,18.79
416196.32,29.99,14.2,261173.5,18.82
416038.42,30.0,14.21,261166.0,18.83
416038.42,30.0,14.21,261166.0,18.83
416070.53,30.02,14.23,261166.0,18.84
415689.79,30.0,14.21,261015.5,18.84
415399.26,29.98,14.19,260733.19,18.82
415431.37,30.0,14.21,260733.19,18.83
415235.89,29.99,14.21,260531.06,18.82
415078.0,30.01,14.22,260638.36,18.84
414951.68,30.02,14.23,260683.77,18.86
415320.11,30.05,14.26,260599.74,18.86
415341.68,30.07,14.28,260554.75,18.86
415173.26,30.08,14.29,261652.82,18.96
415205.37,30.1,14.31,261652.76,18.97
415047.47,30.11,14.32,261652.41,18.98
415047.47,30.11,14.32,261652.41,18.98
414540.63,30.09,14.3,261130.65,18.95
414825.16,30.11,14.32,261144.45,18.96
414667.26,30.12,14.33,261144.45,18.97
414509.37,30.13,14.34,261207.04,18.99
414383.05,30.15,14.36,261203.96,19.0
414383.05,30.15,14.36,261203.96,19.0
414162.53,30.15,14.36,260640.54,18.97
413994.11,30.16,14.37,260604.07,18.98
413994.11,30.16,14.37,260604.07,18.98
413825.68,30.17,14.38,260902.21,19.02
413657.26,30.18,14.39,260771.02,19.02
341463.47,24.93,15.45,258778.08,18.89
341976.32,24.97,15.49,258778.3,18.89
341558.74,24.95,15.47,258778.08,18.9
341464.0,24.96,15.49,258778.08,18.92
341369.26,24.97,15.5,258836.49,18.93
341274.53,24.98,15.51,258847.37,18.95
341179.79,24.99,15.52,258868.89,18.96
341591.37,25.03,15.56,259411.41,19.01
341085.05,25.0,15.53,259353.44,19.01
340990.32,25.02,15.54,259353.44,19.03
340895.58,25.03,15.55,259353.44,19.04
340895.58,25.03,15.55,259353.44,19.04
340990.84,25.05,15.58,259353.44,19.05
340990.84,25.05,15.58,259353.44,19.05
341086.11,25.07,15.6,259368.1,19.06
340991.37,25.08,15.61,259359.53,19.08
341086.63,25.1,15.63,259370.02,19.09
340991.89,25.12,15.64,259386.49,19.11
340897.16,25.13,15.65,259923.44,19.16
340802.42,25.14,15.67,259923.44,19.17
340707.68,25.15,15.68,259923.44,19.19
341142.63,25.19,15.71,259923.44,19.19
341047.89,25.2,15.73,259923.88,19.21
340953.16,25.21,15.74,259923.44,19.22
340858.42,25.22,15.75,259923.44,19.23
340763.68,25.24,15.76,260348.87,19.28
340646.11,25.23,15.76,260037.68,19.26
340551.37,25.24,15.77,260342.9,19.3
340456.63,25.25,15.78,260342.9,19.31
340456.63,25.25,15.78,260342.9,19.31
340174.53,25.24,15.77,260053.44,19.29
340455.26,25.27,15.8,260053.44,19.3
340688.42,25.3,15.83,260075.12,19.31
340593.68,25.31,15.84,260055.55,19.33
340498.95,25.32,15.85,260053.44,19.34
340498.95,25.32,15.85,260053.44,19.34
340404.21,25.34,15.86,260592.77,19.4
340309.47,25.35,15.87,260671.9,19.42
339974.0,25.33,15.86,260053.44,19.38
339676.11,25.31,15.84,260260.91,19.4
339581.37,25.33,15.85,260123.44,19.4
339947.05,25.36,15.89,260123.44,19.41
339852.32,25.37,15.9,260123.44,19.42
339757.58,25.38,15.91,260123.44,19.44
339662.84,25.4,15.92,260123.48,19.45
339758.11,25.42,15.95,260123.44,19.46
339663.37,25.43,15.96,260123.44,19.48
339568.63,25.44,15.97,260123.44,19.49
339663.89,25.47,15.99,260965.28,19.57
339569.16,25.48,16.0,260965.28,19.58
339474.42,25.49,16.02,260965.28,19.59
339379.68,25.5,16.03,260965.28,19.61
339474.95,25.52,16.05,260972.43,19.62
339570.21,25.55,16.07,260967.05,19.63
339475.47,25.56,16.09,260965.28,19.65
339475.47,25.56,16.09,260965.28,19.65
339318.53,25.55,16.08,260733.55,19.63
339675.68,25.59,16.11,260733.55,19.64
339580.95,25.6,16.13,261571.58,19.72
339580.95,25.6,16.13,261571.58,19.72
339486.21,25.61,16.14,261571.58,19.73
339391.47,25.62,16.15,261571.58,19.75
339296.74,25.64,16.16,261571.58,19.76
339202.0,25.65,16.18,261654.15,19.79
339519.37,25.68,16.21,261583.02,19.79
339237.26,25.67,16.19,261800.4,19.81
339332.53,25.69,16.22,261662.31,19.81
339222.53,25.69,16.21,261552.31,19.8
339455.68,25.72,16.24,261496.74,19.81
339364.63,25.73,16.25,262116.63,19.87
339269.89,25.74,16.27,262116.63,19.89
339175.16,25.75,16.28,262116.63,19.9
339270.42,25.78,16.3,262116.63,19.91
338978.53,25.76,16.29,261818.6,19.9
339335.68,25.8,16.32,261834.07,19.91
338943.79,25.78,16.3,261820.48,19.91
338849.05,25.79,16.32,261818.6,19.93
338754.32,25.8,16.33,262761.86,20.01
338659.58,25.81,16.34,262761.86,20.03
338564.84,25.83,16.35,262761.86,20.04
338564.84,25.83,16.35,262761.86,20.04
338470.11,25.84,16.37,262761.86,20.06
338565.37,25.86,16.39,262801.16,20.07
338882.74,25.9,16.42,262763.47,20.08
338882.74,25.9,16.42,262763.47,20.08
338788.0,25.91,16.44,262761.86,20.1
338788.0,25.91,16.44,262761.86,20.1
338693.26,25.92,16.45,263389.48,20.16
338788.53,25.95,16.47,263551.37,20.18
339145.68,25.98,16.51,263551.37,20.19
338753.79,25.96,16.49,263551.37,20.2
338659.05,25.97,16.5,263583.77,20.22
338564.32,25.99,16.51,263553.61,20.23
338469.58,26.0,16.53,263551.37,20.24
338374.84,26.01,16.54,264737.89,20.35
338280.11,26.03,16.55,264737.89,20.37
338375.37,26.05,16.58,264182.02,20.34
338280.63,26.06,16.59,264182.02,20.35
338637.79,26.1,16.62,264192.31,20.36
338543.05,26.11,16.64,264193.07,20.38
369579.16,28.53,15.9,264862.85,20.44
369452.84,28.54,15.91,264843.94,20.46
369326.53,28.55,15.92,264659.03,20.46
369326.53,28.55,15.92,264659.03,20.46
369398.74,28.58,15.94,264315.77,20.45
369221.79,28.58,15.95,264067.55,20.44
369095.47,28.6,15.96,264467.18,20.49
369095.47,28.6,15.96,264467.18,20.49
368969.16,28.61,15.98,264467.01,20.51
368842.84,28.62,15.99,264467.01,20.52
368478.84,28.6,15.97,264077.38,20.5
368318.84,28.59,15.96,263917.38,20.49
368391.05,28.62,15.99,263572.7,20.48
368184.11,28.61,15.98,263313.66,20.46
368193.16,28.63,15.99,263233.93,20.47
368490.84,28.66,16.03,263291.66,20.48
368490.84,28.66,16.03,263291.66,20.48
368364.53,28.67,16.04,263269.78,20.49
368238.21,28.68,16.05,263345.4,20.51
368111.89,28.7,16.06,263345.24,20.53
367985.58,28.71,16.08,263930.88,20.59
367726.84,28.7,16.07,264116.95,20.61
367600.53,28.71,16.08,263423.45,20.57
367368.95,28.72,16.08,263293.76,20.58
367242.63,28.73,16.1,263293.76,20.6
367540.32,28.76,16.13,263529.31,20.62
367414.0,28.78,16.14,263354.95,20.63
367486.21,28.8,16.17,263034.75,20.61
367122.21,28.78,16.15,263009.18,20.62
367400.74,28.81,16.18,263137.93,20.64
367274.42,28.83,16.19,263138.13,20.65
366969.16,28.81,16.18,262829.71,20.63
366575.68,28.79,16.16,262512.87,20.62
366449.37,28.8,16.17,262512.5,20.63
366323.05,28.81,16.18,262569.98,20.65
366039.58,28.8,16.17,262234.44,20.63
365913.26,28.81,16.18,262247.56,20.65
365809.16,28.81,16.18,262138.72,20.64
365682.84,28.82,16.19,262088.53,20.66
365556.53,28.83,16.2,262978.96,20.74
365952.74,28.87,16.24,262445.28,20.7
365952.74,28.87,16.24,262445.28,20.7
365670.74,28.86,16.23,262426.91,20.71
365544.42,28.88,16.24,262670.93,20.75
365616.63,28.9,16.27,262364.96,20.74
365490.32,28.91,16.28,262364.8,20.76
365490.32,28.91,16.28,262364.8,20.76
365315.37,28.92,16.29,262116.71,20.75
365315.37,28.92,16.29,262116.71,20.75
365189.05,28.94,16.3,262116.71,20.77
365062.74,28.95,16.32,262406.58,20.81
364936.42,28.96,16.33,262421.57,20.83
364810.11,28.97,16.34,262421.41,20.84
364810.11,28.97,16.34,262404.89,20.84
364810.11,28.97,16.34,262404.89,20.84
365128.84,29.01,16.38,262592.01,20.86
365002.53,29.02,16.39,262381.89,20.86
364756.63,29.01,16.38,262349.04,20.87
364596.63,29.0,16.37,262189.04,20.86
364449.26,29.01,16.38,261944.65,20.85
364322.95,29.03,16.4,261944.65,20.87
364196.63,29.04,16.41,262079.18,20.9
364258.32,29.06,16.43,261997.38,20.9
364132.0,29.08,16.45,261944.65,20.92
364132.0,29.08,16.45,261944.65,20.92
364005.68,29.09,16.46,262245.43,20.96
364303.37,29.12,16.49,262368.84,20.98
364365.05,29.15,16.52,262586.44,21.01
364650.84,29.18,16.55,262586.51,21.02
364712.53,29.21,16.58,262586.27,21.03
364586.21,29.22,16.59,262586.27,21.05
364459.89,29.23,16.6,262586.27,21.06
364459.89,29.23,16.6,262586.27,21.06
364333.58,29.25,16.62,262978.76,21.11
364207.26,29.26,16.63,262786.72,21.11
364080.95,29.27,16.64,262786.55,21.13
364142.63,29.3,16.67,262786.55,21.14
364016.32,29.31,16.68,262790.29,21.16
364078.0,29.34,16.7,262787.65,21.17
363704.0,29.32,16.69,262573.49,21.17
363549.37,29.31,16.68,262499.89,21.16
363423.05,29.32,16.69,262498.79,21.18
363617.26,29.36,16.72,262940.18,21.23
363490.95,29.37,16.74,262816.67,21.23
363364.63,29.38,16.75,263191.02,21.28
363238.32,29.4,16.76,263190.85,21.3
363112.0,29.41,16.78,263190.85,21.32
362985.68,29.42,16.79,263206.26,21.34
362859.37,29.44,16.81,263201.0,21.35
362657.58,29.43,16.79,262956.14,21.34
362851.79,29.46,16.83,262945.99,21.35
362924.0,29.48,16.85,263685.69,21.42
362633.47,29.47,16.83,264443.11,21.49
362633.47,29.47,16.83,264443.11,21.49
362454.53,29.48,16.84,264151.31,21.48
362752.21,29.51,16.88,264151.15,21.49
362625.89,29.52,16.89,264151.15,21.51
362499.58,29.54,16.91,264151.15,21.52
362499.58,29.54,16.91,264151.15,21.52
362135.58,29.52,16.89,264299.47,21.55
354601.58,28.93,17.35,286494.22,23.37
354601.58,28.93,17.35,286494.22,23.37
354948.21,28.97,17.39,286423.25,23.38
354821.89,28.98,17.4,286372.76,23.39
354821.89,28.98,17.4,286372.76,23.39
355090.74,29.02,17.44,286761.4,23.43
354987.37,29.03,17.45,286604.54,23.44
354987.37,29.03,17.45,286604.54,23.44
354945.26,29.05,17.48,286600.75,23.46
355165.26,29.09,17.51,286518.8,23.47
355228.95,29.11,17.53,286265.3,23.46
355102.63,29.13,17.55,286355.2,23.49
354976.32,29.14,17.56,286284.97,23.5
354850.0,29.15,17.57,286228.86,23.52
354438.95,29.13,17.55,285813.28,23.49
354513.16,29.16,17.58,285779.17,23.5
354386.84,29.17,17.59,286433.13,23.58
354250.0,29.18,17.6,286797.34,23.63
354176.32,29.2,17.62,286663.04,23.63
353997.37,29.21,17.63,286447.64,23.64
353955.26,29.23,17.65,286442.74,23.65
354018.95,29.25,17.68,286348.55,23.66
354018.95,29.25,17.68,286348.55,23.66
353792.63,29.24,17.66,286122.24,23.65
354111.58,29.28,17.7,286229.83,23.67
353985.26,29.29,17.72,286154.91,23.68
353985.26,29.29,17.72,286154.91,23.68
353858.95,29.31,17.73,286095.39,23.7
353732.63,29.32,17.74,286847.82,23.78
353658.95,29.34,17.76,286862.53,23.8
353834.74,29.37,17.79,287047.08,23.83
353792.63,29.39,17.81,287043.29,23.85
353666.32,29.41,17.83,286959.6,23.86
353730.0,29.43,17.85,286939.19,23.87
353793.68,29.46,17.88,287011.85,23.9
353793.68,29.46,17.88,287011.85,23.9
353667.37,29.47,17.89,286956.48,23.91
353992.95,29.51,17.93,286917.89,23.92
353866.63,29.52,17.94,287681.77,24.0
353485.26,29.5,17.92,287326.09,23.98
353694.74,29.54,17.96,287639.57,24.02
353652.63,29.56,17.98,287635.87,24.04
353526.32,29.57,17.99,287549.41,24.05
353881.47,29.61,18.03,287226.39,24.04
353755.16,29.63,18.05,287388.72,24.07
353818.84,29.65,18.07,287287.67,24.08
353692.53,29.67,18.09,287270.13,24.1
354018.11,29.71,18.13,287266.83,24.1
354081.79,29.73,18.15,288002.51,24.18
354081.79,29.73,18.15,288002.51,24.18
354145.47,29.76,18.18,288168.94,24.21
354240.74,29.79,18.21,287709.29,24.19
354240.74,29.79,18.21,287709.29,24.19
353848.84,29.76,18.19,287322.66,24.17
353848.84,29.76,18.19,287322.66,24.17
353859.89,29.79,18.21,287747.57,24.22
354007.79,29.82,18.24,287784.93,24.24
354071.47,29.84,18.26,287726.57,24.25
354135.16,29.87,18.29,287689.64,24.27
354008.84,29.88,18.31,287631.43,24.28
353882.53,29.9,18.32,287777.62,24.31
353756.21,29.91,18.33,287668.78,24.32
353819.89,29.94,18.36,287791.85,24.35
353693.58,29.95,18.37,288343.32,24.42
353841.47,29.99,18.41,288380.68,24.44
353715.16,30.0,18.42,288299.5,24.45
353588.84,30.02,18.44,288235.44,24.47
353462.53,30.03,18.45,288307.28,24.5
353072.11,30.01,18.43,288021.28,24.48
352145.79,30.14,18.56,287857.04,24.63
352471.37,30.18,18.6,287807.93,24.64
352345.05,30.19,18.61,287761.49,24.66
352235.05,30.18,18.61,287651.49,24.65
352108.74,30.2,18.62,288277.06,24.72
351726.84,30.18,18.6,287876.82,24.7
351790.53,30.21,18.63,288068.84,24.73
351748.42,30.23,18.65,288064.15,24.75
351622.11,30.24,18.66,287981.36,24.77
351495.79,30.26,18.68,288198.52,24.81
351715.79,30.29,18.71,288030.49,24.81
351589.47,30.31,18.73,288045.65,24.83
351653.16,30.34,18.76,288925.03,24.92
351611.05,30.36,18.78,288919.72,24.95
351945.16,30.4,18.82,288829.63,24.95
351554.74,30.38,18.8,289021.18,24.97
351428.42,30.39,18.81,288976.52,24.99
351502.63,30.42,18.84,288830.0,25.0
351365.79,30.44,18.86,288616.93,25.0
351239.47,30.45,18.87,288458.04,25.01
351113.16,30.47,18.89,289657.68,25.13
351468.32,30.51,18.93,289412.62,25.12
351426.21,30.53,18.95,289420.52,25.14
351426.21,30.53,18.95,289420.52,25.14
351426.21,30.53,18.95,289420.52,25.14
351299.89,30.55,18.97,289315.35,25.16
351173.58,30.56,18.98,289391.29,25.19
350857.26,30.54,18.97,289104.55,25.17
350920.95,30.57,18.99,289060.89,25.18
350794.63,30.59,19.01,289006.92,25.2
350858.32,30.61,19.04,288989.94,25.22
392498.32,34.26,17.41,269773.02,23.55
392498.32,34.26,17.41,269773.02,23.55
392329.89,34.27,17.43,269106.22,23.51
392114.95,34.27,17.43,268971.85,23.51
391736.0,34.26,17.42,268486.24,23.48
391736.0,34.26,17.42,268486.24,23.48
392010.95,34.3,17.46,268479.91,23.49
391842.53,34.32,17.48,268479.91,23.51
391674.11,34.33,17.49,268577.98,23.54
391505.68,34.35,17.51,268542.49,23.56
391657.79,34.38,17.54,268479.91,23.57
391489.37,34.4,17.55,269207.15,23.65
391320.95,34.41,17.57,269200.82,23.67
391164.95,34.4,17.56,269044.82,23.66
391382.53,34.44,17.6,269096.73,23.68
391382.53,34.44,17.6,269096.73,23.68
391203.58,34.45,17.61,269556.73,23.74
391035.16,34.47,17.63,269556.73,23.76
390749.68,34.45,17.61,269195.9,23.74
390777.79,34.48,17.64,269147.62,23.75
390784.84,34.51,17.67,269377.7,23.79
390616.42,34.52,17.68,269377.7,23.81
390325.89,34.51,17.66,269320.72,23.81
390157.47,34.52,17.68,269436.34,23.84
389989.05,34.54,17.7,269342.35,23.85
389732.0,34.53,17.68,269042.56,23.83
389563.58,34.54,17.7,269020.93,23.85
389395.16,34.56,17.71,269016.36,23.87
389345.16,34.55,17.71,268966.36,23.87
389176.74,34.57,17.73,268964.6,23.89
389008.32,34.59,17.74,269055.48,23.92
388839.89,34.6,17.76,269190.73,23.95
388671.47,34.62,17.77,269154.07,23.97
388503.05,34.63,17.79,269147.73,23.99
388334.63,34.65,17.81,269147.73,24.01
388362.74,34.68,17.83,269484.32,24.06
388210.74,34.67,17.83,269327.69,24.05
388217.79,34.69,17.85,269355.02,24.07
387844.42,34.67,17.83,268922.31,24.04
387862.0,34.7,17.86,269385.04,24.1
387693.58,34.72,17.88,269482.91,24.13
387693.58,34.72,17.88,269482.91,24.13
387525.16,34.73,17.89,269402.17,24.15
387525.16,34.73,17.89,269403.01,24.15
387356.74,34.75,17.91,269385.88,24.17
387623.47,34.79,17.95,269809.78,24.21
387623.47,34.79,17.95,269809.78,24.21
387623.47,34.79,17.95,269809.78,24.21
387248.32,34.77,17.93,269617.37,24.21
387079.89,34.78,17.94,269612.8,24.23
387079.89,34.78,17.94,269610.57,24.23
387426.0,34.83,17.99,270026.67,24.27
387246.53,34.82,17.98,269837.28,24.26
387246.53,34.82,17.98,269837.28,24.26
387023.05,34.81,17.97,269806.01,24.27
386823.05,34.82,17.98,269519.08,24.26
386654.63,34.84,18.0,269517.32,24.28
386654.63,34.84,18.0,269517.32,24.28
386921.37,34.88,18.03,269784.41,24.32
386752.95,34.89,18.05,269775.45,24.34
386584.53,34.91,18.07,269740.27,24.36
386416.11,34.93,18.08,269736.28,24.38
386247.68,34.94,18.1,269733.93,24.4
386079.26,34.96,18.12,269733.93,24.42
386317.89,35.0,18.16,269501.96,24.42
386303.89,35.02,18.18,269722.05,24.45
386303.89,35.02,18.18,269722.05,24.45
386135.47,35.04,18.2,269947.98,24.5
385967.05,35.06,18.21,270597.45,24.58
385798.63,35.07,18.23,270546.26,24.6
385630.21,35.09,18.25,270497.83,24.61
385461.79,35.11,18.26,270493.85,24.64
385293.37,35.12,18.28,270491.5,24.66
384970.32,35.11,18.27,270137.57,24.64
384977.37,35.13,18.29,269738.45,24.62
384977.37,35.13,18.29,269738.45,24.62
384977.37,35.13,18.29,269738.45,24.62
384777.37,35.15,18.31,269875.6,24.65
384608.95,35.17,18.32,269875.6,24.68
384440.53,35.18,18.34,270199.16,24.73
384440.53,35.18,18.34,270199.16,24.73
384103.68,35.22,18.37,270072.84,24.76
383935.26,35.23,18.39,270029.43,24.78
383649.79,35.22,18.37,269855.06,24.77
383916.53,35.26,18.41,269734.7,24.77
383748.11,35.27,18.43,269730.72,24.79
383579.68,35.29,18.45,269728.36,24.82
383246.63,35.27,18.43,270350.34,24.88
383513.37,35.31,18.47,270505.68,24.91
383334.42,35.33,18.49,270015.4,24.89
383334.42,35.33,18.49,270015.4,24.89
383134.42,35.34,18.5,269783.92,24.89
382966.0,35.36,18.52,269747.1,24.91
382797.58,35.38,18.54,269630.82,24.92
382629.16,35.4,18.55,270239.8,25.0
382144.95,35.42,18.57,269029.68,24.93
381976.53,35.43,18.59,269025.7,24.96
381976.53,35.43,18.59,269025.7,24.96
381808.11,35.45,18.61,269023.34,24.98
381578.53,35.44,18.6,268722.63,24.96
348440.0,32.39,19.76,288657.85,26.83
348688.11,32.42,19.79,288865.32,26.86
348367.37,32.41,19.78,288540.78,26.84
348367.37,32.41,19.78,288536.71,26.84
348230.53,32.43,19.79,288473.8,26.86
348093.68,32.44,19.81,288415.39,26.88
348341.79,32.48,19.85,288376.86,26.89
348016.21,32.46,19.83,289149.97,26.97
347879.37,32.48,19.85,289081.22,26.99
347826.74,32.51,19.88,289064.19,27.02
347826.74,32.51,19.88,289054.68,27.01
347898.95,32.54,19.91,288599.05,26.99
347898.95,32.54,19.91,288599.05,26.99
348120.84,32.58,19.95,288952.66,27.04
347984.0,32.6,19.96,288885.61,27.06
348239.37,32.63,20.0,288963.83,27.08
348102.53,32.65,20.02,288892.26,27.1
347965.68,32.67,20.04,288844.0,27.12
348016.84,32.7,20.07,288815.79,27.14
347726.11,32.68,20.05,288509.14,27.12
347403.16,32.67,20.03,288846.36,27.16
347266.32,32.68,20.05,288692.94,27.17
347129.47,32.7,20.07,288739.85,27.2
347076.84,32.73,20.1,288722.83,27.22
347128.0,32.76,20.13,288659.14,27.24
347179.16,32.79,20.16,288613.85,27.26
346168.63,32.94,20.31,288431.22,27.45
346518.53,32.98,20.35,288532.17,27.46
346569.68,33.01,20.38,288475.24,27.48
346290.74,33.0,20.37,288441.91,27.49
346538.84,33.04,20.41,288409.43,27.5
346538.84,33.04,20.41,288403.41,27.5
346213.26,33.02,20.39,289218.95,27.59
346076.42,33.04,20.41,289087.34,27.6
345939.58,33.06,20.43,289204.75,27.64
346271.89,33.11,20.48,289220.31,27.65
345946.32,33.09,20.46,289155.56,27.66
345626.32,33.07,20.44,288835.56,27.64
345489.47,33.09,20.46,288765.91,27.66
345839.37,33.13,20.5,288894.56,27.68
345839.37,33.13,20.5,288894.56,27.68
345839.37,33.13,20.5,288894.56,27.68
345702.53,33.15,20.52,288795.17,27.69
345565.68,33.17,20.54,289075.27,27.75
345412.42,33.17,20.53,288862.67,27.74
345275.58,33.18,20.55,289565.52,27.83
345544.74,33.23,20.59,289594.76,27.85
345386.84,33.24,20.61,289331.8,27.85
345089.05,33.23,20.6,289182.12,27.85
345036.42,33.26,20.62,289203.36,27.87
345316.42,33.3,20.67,289217.32,27.89
345367.58,33.33,20.7,289156.5,27.91
345230.74,33.35,20.72,289065.95,27.92
345093.89,33.37,20.74,289189.39,27.96
345342.0,33.41,20.78,289174.68,27.97
345205.16,33.43,20.8,289039.95,27.99
345068.32,33.45,20.82,289997.78,28.11
344742.74,33.43,20.8,289645.41,28.09
345075.05,33.48,20.85,289661.44,28.1
345075.05,33.48,20.85,289661.44,28.1
345026.42,33.47,20.84,289612.81,28.1
344889.58,33.49,20.86,289537.02,28.12
344752.74,33.51,20.88,289472.35,28.14
344427.16,33.5,20.87,289598.37,28.16
344290.32,33.52,20.88,289496.14,28.18
344538.42,33.56,20.92,289451.93,28.19
344589.58,33.59,20.96,289912.96,28.26
344452.74,33.61,20.98,289776.88,28.27
344640.11,33.65,21.01,290420.24,28.35
344587.47,33.67,21.04,290404.72,28.38
344450.63,33.69,21.06,290304.06,28.4
344450.63,33.69,21.06,290304.06,28.4
344313.79,33.71,21.08,290396.77,28.43
344176.95,33.73,21.1,290280.82,28.45
344228.11,33.76,21.13,290295.73,28.47
344091.26,33.78,21.15,290260.91,28.5
343954.42,33.8,21.17,290573.36,28.56
343817.58,33.82,21.19,290409.61,28.57
343764.95,33.85,21.22,290400.47,28.6
343628.11,33.87,21.24,290351.8,28.62
343491.26,33.89,21.26,290288.94,28.64
343354.42,33.91,21.28,290342.87,28.68
343217.58,33.93,21.3,290291.9,28.7
343003.89,33.92,21.29,290072.42,28.68
342867.05,33.94,21.31,290036.94,28.71
342730.21,33.96,21.33,290018.03,28.74
342730.21,33.96,21.33,290018.03,28.74
342593.37,33.98,21.35,290007.5,28.76
342394.21,33.97,21.33,289845.54,28.75
342394.21,33.97,21.33,289845.54,28.75
342529.58,34.01,21.38,289891.62,28.78
342529.58,34.01,21.38,289891.62,28.78
342580.74,34.04,21.41,289824.81,28.8
342443.89,34.06,21.43,289746.06,28.82
342277.79,34.05,21.42,289539.33,28.81
342525.89,34.09,21.46,289507.86,28.82
342577.05,34.13,21.5,289719.44,28.86
342440.21,34.15,21.52,289753.0,28.89
342491.37,34.18,21.55,289875.54,28.93
342491.37,34.18,21.55,289875.54,28.93
321550.53,32.12,22.65,274561.1,27.43
321455.79,32.15,22.67,274560.95,27.46
321361.05,32.17,22.69,274560.62,27.48
321266.32,32.19,22.72,274560.62,27.51
321514.21,32.24,22.76,274697.37,27.54
321419.47,32.26,22.79,274697.25,27.57
321419.47,32.26,22.79,274697.25,27.57
321005.26,32.23,22.76,274288.97,27.54
320910.53,32.26,22.78,274288.62,27.57
320815.79,32.28,22.81,274322.13,27.6
320721.05,32.3,22.83,274323.4,27.63
320626.32,32.32,22.85,274323.25,27.66
320531.58,32.35,22.87,274322.92,27.68
320436.84,32.37,22.9,274322.92,27.71
320342.11,32.39,22.92,274322.92,27.74
320247.37,32.42,22.94,274322.77,27.77
320152.63,32.44,22.97,274322.44,27.8
320057.89,32.46,22.99,274322.44,27.82
319963.16,32.49,23.01,274840.62,27.91
320242.63,32.54,23.06,274867.67,27.93
320147.89,32.56,23.09,274867.52,27.96
320042.63,32.58,23.11,274735.09,27.97
320042.63,32.58,23.11,274735.09,27.97
320481.16,32.64,23.17,275942.73,28.1
320375.89,32.66,23.19,275926.7,28.13
319996.95,32.76,23.28,275891.91,28.24
319902.21,32.78,23.31,275891.58,28.27
319807.47,32.81,23.33,275891.58,28.3
319712.74,32.83,23.36,275950.54,28.34
319618.0,32.85,23.38,275950.39,28.36
319897.47,32.9,23.43,277119.24,28.5
319513.68,32.88,23.41,276710.99,28.48
319201.05,32.86,23.39,276397.73,28.45
319106.32,32.88,23.41,276410.7,28.48
319201.58,32.92,23.45,276418.29,28.51
319106.84,32.94,23.47,276423.4,28.54
319106.84,32.94,23.47,276423.4,28.54
319012.11,32.97,23.5,276423.25,28.57
318917.37,32.99,23.52,276422.92,28.6
318822.63,33.02,23.54,276474.65,28.63
318727.89,33.04,23.57,276484.59,28.66
318633.16,33.07,23.59,276484.44,28.69
319012.63,33.12,23.65,276484.11,28.71
318698.42,33.1,23.63,276496.35,28.72
318977.89,33.15,23.68,276590.28,28.75
319073.16,33.19,23.72,276600.21,28.77
319461.58,33.25,23.77,276659.89,28.79
319366.84,33.27,23.8,276659.74,28.82
319272.11,33.3,23.82,276659.41,28.85
319177.37,33.32,23.85,276659.41,28.88
319177.37,33.32,23.85,276659.41,28.88
319082.63,33.35,23.87,276716.31,28.92
318987.89,33.37,23.9,276716.16,28.95
318674.74,33.35,23.88,276671.02,28.96
318580.0,33.38,23.9,276670.68,28.99
318485.26,33.4,23.93,276670.68,29.02
318172.63,33.38,23.91,276389.21,29.0
318077.89,33.41,23.93,276394.21,29.03
317983.16,33.43,23.96,276393.73,29.06
318078.42,33.47,24.0,276393.73,29.08
318173.68,33.51,24.03,276393.73,29.11
318467.37,33.56,24.09,276472.62,29.13
318562.63,33.6,24.12,276472.5,29.16
318467.89,33.62,24.15,276472.14,29.19
318467.89,33.62,24.15,276472.14,29.19
318761.58,33.68,24.2,276512.92,29.21
