ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_79df-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
1311538.85,25.15,1.02,373314.2,7.16
1311290.59,25.15,1.02,371871.01,7.13
1311042.34,25.15,1.02,374398.52,7.18
1310794.09,25.15,1.02,374372.52,7.18
1310545.84,25.15,1.02,376434.78,7.22
1310297.59,25.15,1.02,378260.6,7.26
1310484.83,25.15,1.03,377798.62,7.25
1310425.24,25.16,1.03,376883.65,7.23
1310425.24,25.16,1.03,377046.43,7.24
1310365.66,25.16,1.03,376044.64,7.22
1310117.41,25.16,1.03,375879.42,7.22
1310117.41,25.16,1.03,375663.73,7.21
1309869.16,25.16,1.03,378314.06,7.27
1309773.18,25.16,1.03,381761.13,7.33
1309713.6,25.16,1.03,380817.01,7.32
1309465.35,25.16,1.03,380677.96,7.31
1309217.1,25.16,1.03,380507.16,7.31
1308968.85,25.16,1.03,381941.16,7.34
1308720.59,25.16,1.04,381642.66,7.34
1308720.59,25.16,1.04,382049.06,7.35
1308720.59,25.16,1.04,384772.94,7.4
1308658.15,25.16,1.04,386725.25,7.44
1308409.9,25.16,1.04,386645.43,7.44
1308409.9,25.16,1.04,386713.9,7.44
1308687.24,25.17,1.04,385481.54,7.41
1308907.24,25.17,1.05,383012.04,7.37
1308658.99,25.17,1.05,385644.92,7.42
1308410.73,25.17,1.05,385599.5,7.42
1308162.48,25.17,1.05,385402.91,7.42
1308162.48,25.17,1.05,386894.15,7.45
1307914.23,25.17,1.05,388854.06,7.48
1307854.65,25.18,1.05,390148.58,7.51
1307728.64,25.18,1.05,389427.57,7.5
1307480.38,25.18,1.05,388400.17,7.48
1307232.13,25.18,1.05,388059.43,7.47
1307586.96,25.19,1.06,391206.65,7.54
1307338.71,25.19,1.06,390926.6,7.53
1307090.45,25.19,1.06,392902.65,7.57
1306842.2,25.19,1.06,392645.01,7.57
1306886.33,25.19,1.06,392989.8,7.57
1306779.13,25.19,1.06,392880.92,7.57
1306779.13,25.19,1.06,392865.78,7.57
1306530.87,25.19,1.06,392606.8,7.57
1306282.62,25.19,1.06,394934.7,7.62
1306034.37,25.19,1.06,394906.05,7.62
1306229.83,25.19,1.07,393666.61,7.59
1306229.83,25.19,1.07,393587.94,7.59
1305901.08,25.19,1.06,395826.14,7.64
1305901.08,25.19,1.06,396555.14,7.65
1305796.4,25.19,1.06,396446.25,7.65
1305796.4,25.19,1.06,396446.25,7.65
1305548.15,25.19,1.06,396390.93,7.65
1305548.15,25.19,1.06,396390.93,7.65
1305299.9,25.19,1.06,396359.07,7.65
1305194.86,25.19,1.06,400161.12,7.72
1305194.86,25.19,1.06,400161.12,7.72
1305194.86,25.19,1.06,400152.0,7.72
1305135.28,25.19,1.07,399369.11,7.71
1305135.28,25.19,1.07,399353.1,7.71
1304887.03,25.19,1.07,399297.78,7.71
1305190.8,25.2,1.08,399178.0,7.71
1304942.55,25.2,1.08,399146.14,7.71
1304942.55,25.2,1.08,399139.51,7.71
1305129.79,25.21,1.08,399176.54,7.71
1304881.54,25.21,1.08,399361.34,7.71
1304633.29,25.21,1.08,399354.04,7.72
1304273.01,25.2,1.08,398666.1,7.7
1304024.76,25.2,1.08,398586.21,7.7
1303649.27,25.2,1.07,398337.19,7.7
1303836.5,25.21,1.08,398305.93,7.7
1303588.25,25.21,1.08,398276.01,7.7
1303212.76,25.2,1.07,398412.66,7.7
1302964.51,25.2,1.07,398366.06,7.7
1302964.51,25.2,1.07,398382.75,7.7
1302716.26,25.2,1.07,398335.0,7.71
1302716.26,25.2,1.07,398335.0,7.71
1302468.01,25.2,1.07,398327.71,7.71
1302468.01,25.2,1.07,398315.1,7.71
1302162.55,25.2,1.07,398090.45,7.7
1302444.37,25.2,1.08,396800.25,7.68
1302196.12,25.2,1.08,394662.35,7.64
1302196.12,25.2,1.08,394694.66,7.64
1302096.54,25.2,1.08,396138.33,7.67
1301848.29,25.2,1.08,396058.44,7.67
1301600.03,25.2,1.08,394563.7,7.64
1301351.78,25.2,1.08,394556.4,7.64
1301228.08,25.2,1.08,392895.77,7.61
1301228.08,25.2,1.08,392895.77,7.61
1301423.53,25.21,1.08,392000.03,7.59
1301175.28,25.21,1.08,391920.14,7.59
1301059.79,25.21,1.08,391231.53,7.58
1301059.79,25.21,1.08,391217.7,7.58
1301059.79,25.21,1.08,391205.09,7.58
1300811.54,25.21,1.08,390198.67,7.56
1301007.34,25.21,1.09,388436.13,7.53
1300759.09,25.21,1.09,388142.84,7.52
1300678.71,25.21,1.09,390682.24,7.57
1300437.45,25.21,1.09,390198.7,7.57
1300377.87,25.22,1.09,389870.58,7.56
1300377.87,25.22,1.09,389870.58,7.56
1300377.87,25.22,1.09,389870.58,7.56
1300318.29,25.22,1.09,389086.45,7.55
1300318.29,25.22,1.09,389104.2,7.55
1300063.04,25.22,1.09,388935.41,7.54
1299814.79,25.22,1.09,389285.66,7.55
1299746.54,25.22,1.09,388989.39,7.55
1299746.54,25.22,1.09,388965.9,7.55
1299746.54,25.22,1.09,388965.9,7.55
1299686.96,25.22,1.1,388256.7,7.53
1299686.96,25.22,1.1,388244.1,7.53
1299438.71,25.22,1.1,388236.8,7.54
1299190.45,25.22,1.1,388156.91,7.54
1299190.45,25.22,1.1,388144.3,7.54
1299377.69,25.23,1.1,387925.06,7.53
1299002.2,25.22,1.1,387542.05,7.53
1299074.58,25.23,1.1,387506.56,7.53
1298826.33,25.23,1.1,387761.73,7.53
1298766.75,25.23,1.11,387155.49,7.52
1298518.5,25.23,1.11,387184.64,7.52
1298518.5,25.23,1.11,387184.64,7.52
1298518.5,25.23,1.11,387184.64,7.52
1298518.5,25.23,1.11,387184.64,7.52
1298518.5,25.23,1.11,387212.54,7.52
1298227.87,25.23,1.1,386935.68,7.52
1297979.62,25.23,1.1,386819.35,7.52
1297731.36,25.23,1.1,386768.5,7.52
1297731.36,25.23,1.1,386768.5,7.52
1297731.36,25.23,1.1,386768.5,7.52
1297483.11,25.23,1.1,386707.8,7.52
1297483.11,25.23,1.1,386707.8,7.52
1297670.35,25.23,1.11,386712.64,7.52
1297742.73,25.24,1.11,387348.38,7.53
1297494.48,25.24,1.11,387293.06,7.53
1297246.22,25.24,1.11,387261.2,7.53
1296870.73,25.23,1.11,386853.1,7.53
1296870.73,25.23,1.11,386853.1,7.53
1296870.73,25.23,1.11,386828.13,7.53
1296818.15,25.24,1.11,386663.16,7.52
1296562.9,25.24,1.11,387005.28,7.53
1296314.65,25.24,1.11,386997.98,7.53
1294384.58,25.24,1.11,386838.29,7.54
1294136.33,25.24,1.11,386758.41,7.54
1293888.08,25.24,1.11,385944.77,7.53
1294075.31,25.24,1.12,385981.81,7.53
1293827.06,25.24,1.12,386274.31,7.54
1293236.5,25.24,1.11,385652.94,7.53
1293425.31,25.24,1.12,384239.6,7.5
1293425.31,25.24,1.12,384184.96,7.5
1293425.31,25.24,1.12,384184.96,7.5
1293177.06,25.24,1.12,384167.82,7.5
1293249.44,25.25,1.12,384403.95,7.5
1292958.81,25.24,1.12,384174.29,7.5
1292958.81,25.24,1.12,384174.29,7.5
1292710.56,25.24,1.12,384136.23,7.5
1292462.31,25.24,1.12,384109.75,7.5
1292214.06,25.24,1.12,384239.77,7.51
1292154.48,25.25,1.12,383722.6,7.5
1292154.48,25.25,1.12,383722.6,7.5
1292226.85,25.25,1.12,383814.43,7.5
1290296.78,25.25,1.13,383654.75,7.51
1290244.2,25.25,1.13,383918.48,7.51
1290244.2,25.25,1.13,383918.48,7.51
1289988.95,25.25,1.13,383655.72,7.51
1289698.32,25.25,1.12,383379.54,7.51
1289450.07,25.25,1.13,383362.4,7.51
1289201.82,25.25,1.13,383292.36,7.51
1288826.33,25.25,1.12,382935.64,7.5
1288826.33,25.25,1.12,382935.64,7.5
1288826.33,25.25,1.12,382935.64,7.5
1288773.74,25.25,1.12,382633.74,7.5
1288518.5,25.25,1.12,382443.71,7.49
1288270.24,25.25,1.12,382415.56,7.5
1288021.99,25.25,1.12,382356.52,7.5
1288209.23,25.26,1.13,382393.56,7.5
1288209.23,25.26,1.13,382393.56,7.5
1287918.6,25.25,1.13,382187.37,7.49
1287582.94,25.25,1.12,381219.93,7.48
1287582.94,25.25,1.12,381219.93,7.48
1287334.69,25.25,1.12,381404.73,7.48
1287086.43,25.25,1.12,381322.69,7.48
1287026.85,25.25,1.13,382035.01,7.5
1286778.6,25.25,1.13,382005.5,7.5
1286403.11,25.25,1.12,381756.48,7.49
1286475.49,25.25,1.13,381720.99,7.49
1286227.24,25.25,1.13,381976.15,7.5
1286227.24,25.25,1.13,381963.55,7.5
1286227.24,25.25,1.13,381963.55,7.5
1285978.99,25.25,1.13,381995.48,7.5
1285688.36,25.25,1.12,381718.62,7.5
1285440.1,25.25,1.12,381599.5,7.5
1285440.1,25.25,1.12,381599.5,7.5
1285440.1,25.25,1.12,381599.5,7.5
1285440.1,25.25,1.12,381599.5,7.5
1285198.85,25.25,1.12,381001.27,7.48
1285132.27,25.25,1.13,381303.22,7.49
1284884.02,25.25,1.13,380489.58,7.48
1284635.77,25.25,1.13,380472.44,7.48
1284635.77,25.25,1.13,380472.44,7.48
1284576.19,25.25,1.13,379955.27,7.47
1284576.19,25.25,1.13,379955.27,7.47
1284327.94,25.25,1.13,379885.23,7.47
1284086.68,25.25,1.13,379973.58,7.47
1283832.76,25.25,1.13,379698.86,7.47
1283584.51,25.25,1.13,379616.82,7.47
1283395.28,25.25,1.13,381134.21,7.5
1283395.28,25.25,1.13,381134.21,7.5
1283147.03,25.25,1.13,381104.7,7.5
1282898.78,25.25,1.13,381063.55,7.5
1282898.78,25.25,1.13,381063.55,7.5
1282839.2,25.26,1.13,381197.68,7.5
1282590.94,25.26,1.13,381140.93,7.51
1282531.36,25.26,1.13,381291.33,7.51
1282471.78,25.26,1.14,381413.44,7.51
1282223.53,25.26,1.14,381384.98,7.51
1282092.83,25.26,1.13,380265.97,7.49
1282033.25,25.26,1.14,380388.07,7.5
1281898.99,25.26,1.14,382412.66,7.54
1282086.22,25.27,1.14,382638.81,7.54
1282026.64,25.27,1.14,382681.62,7.54
1281033.64,25.27,1.14,382602.74,7.55
1280785.38,25.27,1.15,382629.27,7.55
1280537.13,25.27,1.15,382612.13,7.55
1280537.13,25.27,1.15,382612.13,7.55
1280288.88,25.27,1.15,382542.09,7.55
1280288.88,25.27,1.15,382542.09,7.55
1280229.3,25.27,1.15,381832.89,7.54
1279981.05,25.27,1.15,381825.59,7.54
1279921.47,25.28,1.15,381219.35,7.53
1279673.22,25.28,1.15,381139.46,7.53
1279424.97,25.28,1.15,381078.83,7.53
1279176.71,25.28,1.15,381052.28,7.53
1279176.71,25.28,1.15,381052.28,7.53
1278928.46,25.28,1.15,381035.14,7.53
1278680.21,25.28,1.15,380965.1,7.53
1278431.96,25.28,1.15,380936.95,7.53
1278205.0,25.27,1.15,380887.67,7.53
1277963.74,25.27,1.15,381136.04,7.54
1277708.5,25.27,1.15,380850.57,7.53
1277867.94,25.28,1.16,379787.21,7.51
1277619.69,25.28,1.16,379728.17,7.51
1277806.92,25.29,1.16,379733.01,7.51
1277806.92,25.29,1.16,379733.01,7.51
1277671.68,25.29,1.16,379944.53,7.52
1277671.68,25.29,1.16,379931.92,7.52
1277671.68,25.29,1.16,379931.92,7.52
1277671.68,25.29,1.16,379931.92,7.52
1277858.92,25.29,1.17,380213.1,7.53
1277631.96,25.29,1.16,380123.42,7.52
1277383.71,25.29,1.16,380116.12,7.53
1277138.95,25.29,1.16,379400.21,7.51
1276803.29,25.29,1.16,379012.29,7.51
1276803.29,25.29,1.16,378999.69,7.51
1276743.71,25.29,1.16,378290.49,7.49
1276495.45,25.29,1.16,378210.6,7.49
1276682.69,25.3,1.17,378215.44,7.49
1276623.11,25.3,1.17,377609.21,7.48
1276374.86,25.3,1.17,377937.04,7.49
1276322.27,25.3,1.18,377772.06,7.49
1276095.31,25.3,1.17,377519.45,7.48
1276028.74,25.3,1.18,378050.55,7.5
1276334.06,25.31,1.18,377245.99,7.48
1276085.8,25.31,1.18,377167.19,7.48
1275837.55,25.31,1.18,377158.8,7.48
1275837.55,25.31,1.18,377158.8,7.48
1275589.3,25.31,1.18,377130.65,7.48
1275589.3,25.31,1.18,377118.05,7.48
1275341.05,25.31,1.18,377059.01,7.48
1275274.48,25.31,1.19,377827.13,7.5
1275026.22,25.31,1.19,377790.15,7.5
1274406.15,25.31,1.18,377293.51,7.49
1274593.39,25.32,1.19,377269.31,7.49
1274217.9,25.31,1.19,377381.21,7.5
1273969.65,25.31,1.19,377342.91,7.5
1273749.41,25.31,1.18,377065.88,7.49
1273504.65,25.31,1.18,376288.08,7.48
1273168.99,25.31,1.18,375962.05,7.47
1272920.73,25.31,1.18,375930.75,7.47
1272920.73,25.31,1.18,375873.88,7.47
1272672.48,25.31,1.18,375845.74,7.47
1486519.68,29.56,1.14,432250.71,8.6
1486519.68,29.56,1.14,432250.71,8.6
1486519.68,29.56,1.14,432250.71,8.6
1486674.98,29.57,1.15,432509.55,8.6
1486380.25,29.57,1.15,432477.89,8.6
1486085.51,29.57,1.15,432395.64,8.6
1486085.51,29.57,1.15,432395.64,8.6
1486085.51,29.57,1.15,432395.64,8.6
1485790.77,29.57,1.15,432346.52,8.6
1485790.77,29.57,1.15,432354.45,8.6
1485496.04,29.57,1.15,432312.69,8.61
1485201.3,29.57,1.15,432407.03,8.61
1485070.0,29.57,1.15,431855.93,8.6
1484926.7,29.57,1.15,431778.83,8.6
1484571.4,29.57,1.15,431363.39,8.59
1484571.4,29.57,1.15,431300.83,8.59
1484276.67,29.57,1.15,431184.47,8.59
1483981.93,29.57,1.15,431107.69,8.59
1484137.23,29.57,1.15,431493.62,8.6
1483842.49,29.57,1.15,431221.03,8.59
1483547.75,29.57,1.15,431538.01,8.6
1481274.07,29.58,1.15,431328.26,8.61
1480979.33,29.58,1.15,431296.6,8.61
1480979.33,29.58,1.15,431279.76,8.61
1480979.33,29.58,1.15,431279.76,8.61
1480589.3,29.57,1.15,430916.7,8.61
1480863.54,29.58,1.16,430742.45,8.6
1480948.88,29.58,1.16,430626.79,8.6
1480826.67,29.58,1.16,430662.62,8.6
1480861.05,29.59,1.17,430890.71,8.61
1480861.05,29.59,1.17,430890.71,8.61
1480566.32,29.59,1.17,430854.21,8.61
1480271.58,29.59,1.17,430776.8,8.61
1479972.46,29.58,1.16,430496.46,8.6
1479677.72,29.58,1.16,430464.8,8.61
1479382.98,29.58,1.16,430382.55,8.61
1479538.28,29.59,1.17,430435.57,8.61
1479243.54,29.59,1.17,430691.96,8.61
1479154.35,29.59,1.17,430207.02,8.61
1478764.32,29.59,1.17,429843.69,8.6
1478537.58,29.58,1.16,429629.32,8.6
1478692.88,29.59,1.17,429678.59,8.6
1478366.56,29.59,1.17,429412.35,8.59
1478280.88,29.59,1.17,428657.5,8.58
1478195.19,29.59,1.17,427891.67,8.57
1477900.46,29.59,1.17,428029.76,8.57
1477900.46,29.59,1.17,428029.76,8.57
1477900.46,29.59,1.17,428037.69,8.57
1477605.72,29.59,1.17,427976.39,8.57
1477363.47,29.59,1.17,427881.45,8.57
1477061.72,29.59,1.17,427013.98,8.55
1476766.98,29.59,1.17,426961.37,8.56
1476472.25,29.59,1.17,426951.3,8.56
1476177.51,29.59,1.17,426546.32,8.55
1476088.32,29.59,1.17,426169.54,8.54
1475950.0,29.6,1.18,426452.15,8.55
1476295.58,29.61,1.18,426944.17,8.56
1476000.84,29.61,1.18,426840.32,8.56
1475706.11,29.61,1.18,426833.96,8.56
1475362.63,29.6,1.18,426446.47,8.56
1475362.63,29.6,1.18,426446.47,8.56
1475276.95,29.6,1.18,425723.37,8.54
1475276.95,29.6,1.18,425723.37,8.54
1475191.26,29.61,1.19,424970.34,8.53
1475084.53,29.61,1.19,425042.86,8.53
1475084.53,29.61,1.19,425042.86,8.53
1475084.53,29.61,1.19,425042.86,8.53
1475084.53,29.61,1.19,425038.56,8.53
1474981.3,29.61,1.19,424521.14,8.52
1475221.16,29.62,1.2,424638.1,8.53
1475221.16,29.62,1.2,424646.02,8.53
1474926.42,29.62,1.2,424305.24,8.52
1474537.16,29.61,1.19,423961.62,8.51
1474242.42,29.61,1.19,423910.58,8.52
1473954.7,29.61,1.19,424071.11,8.52
1473652.95,29.61,1.19,423749.48,8.52
1473809.44,29.62,1.2,423741.96,8.52
1473514.7,29.62,1.2,423662.43,8.52
1473514.7,29.62,1.2,423662.43,8.52
1473407.96,29.62,1.2,422925.1,8.5
1473113.23,29.62,1.2,422156.6,8.49
1472825.51,29.62,1.2,421907.82,8.49
1472825.51,29.62,1.2,421907.82,8.49
1472523.75,29.62,1.2,422010.17,8.49
1470250.07,29.63,1.2,421800.42,8.5
1469955.33,29.63,1.2,421766.04,8.5
1469660.6,29.63,1.2,421729.19,8.5
1469365.86,29.63,1.2,421652.13,8.5
1469259.12,29.63,1.21,421374.57,8.5
1469152.39,29.63,1.21,421257.13,8.5
1469096.46,29.63,1.21,420919.72,8.49
1468989.72,29.63,1.21,420778.33,8.49
1468989.72,29.63,1.21,420786.25,8.49
1469260.46,29.64,1.22,421891.64,8.51
1469260.46,29.64,1.22,421891.64,8.51
1469153.72,29.64,1.22,421989.98,8.51
1469153.72,29.64,1.22,421989.98,8.51
1469046.98,29.65,1.23,422139.21,8.52
1468752.25,29.65,1.23,422102.71,8.52
1468752.25,29.65,1.23,422102.71,8.52
1468457.51,29.65,1.23,422025.3,8.52
1468457.51,29.65,1.23,422025.3,8.52
1468162.77,29.65,1.23,422024.02,8.52
1467868.04,29.65,1.23,421911.39,8.52
1467573.3,29.65,1.23,421905.34,8.52
1467215.61,29.64,1.22,421531.13,8.52
1467215.61,29.64,1.22,421531.13,8.52
1467108.88,29.65,1.22,421582.18,8.52
1466814.14,29.65,1.22,421545.68,8.52
1466969.44,29.65,1.23,421771.14,8.53
1466674.7,29.65,1.23,421734.65,8.53
1466674.7,29.65,1.23,421742.57,8.53
1466379.96,29.65,1.23,421665.16,8.53
1466085.23,29.65,1.23,421581.75,8.53
1465790.49,29.65,1.23,421551.25,8.53
1465824.88,29.66,1.24,421458.28,8.53
1465434.84,29.65,1.23,421215.4,8.52
1465140.11,29.65,1.23,421504.8,8.53
1465090.11,29.65,1.23,421454.8,8.53
1465090.11,29.65,1.23,421462.72,8.53
1464795.37,29.65,1.23,421426.22,8.53
1464500.63,29.65,1.23,421348.81,8.53
1464500.63,29.65,1.23,421348.81,8.53
1464619.51,29.66,1.24,419564.17,8.5
1464619.51,29.66,1.24,419564.17,8.5
1464619.51,29.66,1.24,419532.61,8.5
1464619.51,29.66,1.24,419540.53,8.5
1464324.77,29.66,1.24,419463.74,8.5
1464324.77,29.66,1.24,419435.34,8.49
1464218.04,29.66,1.24,419576.33,8.5
1463923.3,29.66,1.24,419474.91,8.5
1463923.3,29.66,1.24,419442.03,8.5
1463820.07,29.66,1.24,418924.62,8.49
1463609.68,29.66,1.24,418724.51,8.49
1463250.28,29.66,1.24,418287.85,8.48
1463405.58,29.66,1.24,418700.92,8.49
1463110.84,29.66,1.24,418664.42,8.49
1462816.11,29.66,1.24,418587.01,8.49
1462521.37,29.66,1.24,418550.16,8.49
1462521.37,29.66,1.24,418550.16,8.49
1462226.63,29.66,1.24,418473.1,8.49
1461931.89,29.66,1.24,418092.37,8.48
1461637.16,29.66,1.24,420546.54,8.54
1461342.42,29.66,1.24,420510.04,8.54
1461342.42,29.66,1.24,420510.04,8.54
1461047.68,29.66,1.24,419325.64,8.51
1460657.65,29.66,1.24,418960.09,8.51
1460362.91,29.66,1.24,418882.67,8.51
1460068.18,29.66,1.24,418851.01,8.51
1459773.44,29.66,1.24,418768.76,8.51
1459773.44,29.66,1.24,418768.76,8.51
1459478.7,29.66,1.24,418689.24,8.51
1459183.96,29.66,1.24,418654.85,8.51
1459183.96,29.66,1.24,418654.85,8.51
1459183.96,29.66,1.24,418654.85,8.51
1459339.26,29.67,1.24,418707.87,8.51
1459044.53,29.67,1.24,418843.82,8.52
1459044.53,29.67,1.24,418843.82,8.52
1458749.79,29.67,1.24,417918.22,8.5
1458643.05,29.67,1.25,417584.53,8.49
1458643.05,29.67,1.25,417584.53,8.49
1458348.32,29.67,1.25,417505.09,8.49
1458053.58,29.67,1.25,417470.62,8.49
1457663.54,29.66,1.24,417227.74,8.49
1457663.54,29.66,1.24,417235.67,8.49
1457818.84,29.67,1.25,417288.69,8.49
1457818.84,29.67,1.25,417288.69,8.49
1457576.6,29.67,1.25,417142.1,8.49
1457281.86,29.67,1.25,416268.65,8.47
1456987.12,29.67,1.25,416444.17,8.48
1456692.39,29.67,1.25,416403.34,8.48
1456397.65,29.67,1.25,415723.82,8.47
1456397.65,29.67,1.25,415723.82,8.47
1456102.91,29.67,1.25,415652.61,8.47
1456102.91,29.67,1.25,415660.53,8.47
1455815.19,29.67,1.25,415692.47,8.47
1455722.49,29.67,1.25,416799.93,8.49
1455420.74,29.67,1.25,416480.7,8.49
1455331.54,29.67,1.25,416115.59,8.48
1455331.54,29.67,1.25,416115.59,8.48
1455331.54,29.67,1.25,416115.59,8.48
1455331.54,29.67,1.25,416123.51,8.48
1455331.54,29.67,1.25,416123.51,8.48
1455005.23,29.67,1.25,415743.7,8.48
1454710.49,29.67,1.25,415712.03,8.48
1454710.49,29.67,1.25,415712.03,8.48
1454710.49,29.67,1.25,415712.03,8.48
1454415.75,29.67,1.25,415629.78,8.48
1454358.81,29.67,1.25,417570.6,8.52
1454358.81,29.67,1.25,417570.6,8.52
1454358.81,29.67,1.25,417570.6,8.52
1454358.81,29.67,1.25,417570.6,8.52
1454064.07,29.67,1.25,417534.1,8.52
1454064.07,29.67,1.25,417534.1,8.52
1453769.33,29.67,1.25,417456.69,8.52
1453478.11,29.67,1.25,416744.12,8.51
1453116.7,29.67,1.25,416312.61,8.5
1453116.7,29.67,1.25,416312.61,8.5
1453116.7,29.67,1.25,416312.61,8.5
1453390.95,29.68,1.26,416138.36,8.5
1453096.21,29.68,1.26,416106.7,8.5
1453181.54,29.68,1.26,415991.04,8.5
1452699.65,29.68,1.26,415673.36,8.49
1452408.42,29.68,1.26,414960.79,8.48
1452047.02,29.68,1.26,414529.28,8.47
1452047.02,29.68,1.26,414529.28,8.47
1451755.79,29.68,1.26,413816.71,8.46
1451755.79,29.68,1.26,413816.71,8.46
1451394.39,29.68,1.25,413385.19,8.45
1451287.65,29.68,1.26,413480.92,8.46
1450992.91,29.68,1.26,413444.42,8.46
1450698.18,29.68,1.26,413367.01,8.46
1450403.44,29.68,1.26,413275.14,8.46
1450494.25,29.68,1.26,413125.56,8.45
1450199.51,29.68,1.26,413924.04,8.47
1450199.51,29.68,1.26,414035.89,8.47
1449904.77,29.68,1.26,413549.21,8.47
1449610.04,29.68,1.26,415008.43,8.5
1449610.04,29.68,1.26,415008.43,8.5
1449610.04,29.68,1.26,415008.43,8.5
1449610.04,29.68,1.26,415008.43,8.5
1449765.33,29.69,1.27,415061.45,8.5
1449470.6,29.69,1.27,415197.4,8.5
1449179.37,29.69,1.27,414484.83,8.49
1449179.37,29.69,1.27,414484.83,8.49
1448817.96,29.69,1.27,414053.32,8.48
1448427.93,29.68,1.26,413810.44,8.48
1448427.93,29.68,1.26,413810.44,8.48
1448133.19,29.68,1.26,413778.78,8.48
1447832.88,29.68,1.26,413472.29,8.48
1447538.14,29.68,1.26,413390.04,8.48
1447243.4,29.68,1.26,413353.54,8.48
1447087.4,29.68,1.26,413197.54,8.47
1447242.7,29.68,1.26,413424.37,8.48
1446947.96,29.68,1.26,413392.71,8.48
1446947.96,29.68,1.26,413392.71,8.48
1446855.26,29.69,1.27,412718.04,8.47
1446560.53,29.69,1.27,412635.79,8.47
1446265.79,29.69,1.27,412604.13,8.47
1445875.75,29.68,1.26,412359.89,8.47
1445581.02,29.68,1.26,412277.64,8.47
1445286.28,29.68,1.26,412216.33,8.47
1445286.28,29.68,1.26,412216.33,8.47
1445286.28,29.68,1.26,412216.33,8.47
1444991.54,29.68,1.26,412163.72,8.47
1444883.54,29.68,1.26,412055.72,8.46
1444588.81,29.68,1.26,411954.3,8.46
1444499.61,29.68,1.26,411349.08,8.45
1444177.61,29.68,1.26,411566.95,8.46
1444376.49,29.69,1.27,409860.42,8.42
1444272.49,29.69,1.27,409756.42,8.42
1443976.63,29.68,1.26,409449.93,8.42
1443976.63,29.68,1.26,409449.93,8.42
1443681.89,29.68,1.26,409437.45,8.42
1443387.16,29.68,1.26,409360.66,8.42
1443092.42,29.68,1.26,409323.54,8.42
1443092.42,29.68,1.26,409323.54,8.42
1443092.42,29.68,1.26,409323.54,8.42
1442797.68,29.68,1.26,409286.69,8.42
1442502.95,29.68,1.26,409209.62,8.42
1442384.91,29.68,1.26,407456.0,8.39
1442090.18,29.68,1.26,407454.72,8.39
1442090.18,29.68,1.26,407454.72,8.39
1442245.47,29.69,1.27,407713.56,8.39
1442245.47,29.69,1.27,407721.49,8.39
1442279.86,29.69,1.27,407628.52,8.39
1442173.12,29.7,1.28,408099.82,8.4
1442066.39,29.7,1.28,408198.16,8.41
1442066.39,29.7,1.28,408198.16,8.41
1441959.65,29.7,1.28,408347.39,8.41
1441852.91,29.71,1.28,408445.74,8.41
1441943.72,29.71,1.29,408783.3,8.42
1441836.98,29.71,1.29,408881.64,8.43
1441730.25,29.72,1.3,409030.87,8.43
1441623.51,29.72,1.3,409129.22,8.43
1441233.47,29.71,1.29,408817.74,8.43
1441397.26,29.72,1.3,409207.92,8.44
1441102.53,29.72,1.3,409206.64,8.44
1440996.53,29.72,1.3,409097.8,8.44
1440889.79,29.72,1.3,409163.14,8.44
1440595.05,29.72,1.3,409131.48,8.44
1440595.05,29.72,1.3,409118.53,8.44
1440595.05,29.72,1.3,409087.5,8.44
1440437.05,29.72,1.3,408929.5,8.44
1440142.32,29.72,1.3,408847.25,8.44
1440142.32,29.72,1.3,408892.81,8.44
1439763.79,29.71,1.29,408480.8,8.43
1439763.79,29.71,1.29,408435.24,8.43
1439469.05,29.71,1.29,408398.74,8.43
1439174.32,29.71,1.29,408321.33,8.43
1438879.58,29.71,1.29,408229.33,8.43
1438879.58,29.71,1.29,408281.31,8.43
1436605.89,29.72,1.3,408071.57,8.44
1436605.89,29.72,1.3,408072.25,8.44
1436605.89,29.72,1.3,408072.25,8.44
1436311.16,29.72,1.3,408050.34,8.44
1436016.42,29.72,1.3,408049.06,8.44
1435721.68,29.72,1.3,407936.43,8.44
1435426.95,29.72,1.3,407904.76,8.44
1435132.21,29.72,1.3,407822.51,8.44
1477504.93,30.59,1.22,317433.87,6.57
1477661.54,30.6,1.23,317371.88,6.57
1477367.83,30.6,1.23,317406.0,6.57
1477074.13,30.6,1.23,317282.72,6.57
1476780.42,30.6,1.23,319983.13,6.63
1476648.74,30.6,1.23,319443.85,6.62
1476648.74,30.6,1.23,319501.4,6.62
1476271.12,30.6,1.23,319021.63,6.61
1476271.12,30.6,1.23,319039.67,6.61
