ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1074677.46,24.92,11.33,561400.14,13.02
1074719.59,24.92,11.33,561400.14,13.02
1074899.29,24.93,11.34,561400.14,13.02
1074617.2,24.93,11.34,561071.01,13.02
1074617.2,24.93,11.34,561071.01,13.02
1074361.59,24.92,11.33,561107.01,13.02
1074412.04,24.93,11.34,561093.12,13.02
1074462.49,24.94,11.35,561083.53,13.02
1074701.17,24.95,11.35,561071.01,13.02
1074456.58,24.94,11.35,561341.36,13.03
1074320.67,24.94,11.35,561341.36,13.03
1074371.12,24.95,11.36,561521.17,13.04
1074389.34,24.95,11.36,561524.42,13.04
1074569.04,24.96,11.37,561512.23,13.04
1074324.45,24.95,11.36,561074.26,13.03
1074165.77,24.95,11.36,562271.19,13.06
1074362.33,24.96,11.37,562166.82,13.06
1074412.78,24.96,11.37,562166.82,13.06
1074286.28,24.96,11.37,562280.1,13.07
1074336.73,24.97,11.38,562280.1,13.07
1074533.3,24.98,11.39,562280.1,13.07
1074575.42,24.98,11.39,562284.4,13.07
1074755.12,24.99,11.39,562280.1,13.07
1074619.22,24.99,11.4,562322.98,13.08
1074669.67,24.99,11.4,562322.98,13.08
1074669.67,24.99,11.4,562343.79,13.08
1074669.67,24.99,11.4,562311.0,13.08
1074507.54,24.99,11.4,562409.44,13.08
1074251.93,24.99,11.4,562367.6,13.08
1074116.02,24.99,11.4,562330.29,13.08
1074321.41,25.0,11.41,562273.69,13.08
1074501.11,25.01,11.42,563229.75,13.11
1074551.56,25.01,11.42,563767.79,13.12
1074602.01,25.02,11.43,563767.74,13.13
1074466.11,25.02,11.43,563870.19,13.13
1074210.49,25.02,11.43,563612.48,13.13
1074260.94,25.02,11.43,563612.11,13.13
1074009.64,25.02,11.43,563363.24,13.12
1074206.21,25.03,11.44,563363.24,13.12
1074079.71,25.03,11.43,563363.24,13.13
1074130.16,25.03,11.44,563419.71,13.13
1074370.73,25.04,11.45,563384.21,13.13
1074368.85,25.04,11.45,563363.24,13.13
1074368.85,25.04,11.45,563397.38,13.13
1074124.25,25.04,11.45,563397.38,13.13
1074174.7,25.04,11.45,564076.54,13.15
1074354.41,25.05,11.46,564107.76,13.15
1074098.79,25.05,11.46,563906.26,13.15
1073962.89,25.05,11.46,563811.01,13.15
1074142.59,25.06,11.47,564141.91,13.16
1074142.59,25.06,11.47,564117.35,13.16
1074193.04,25.06,11.47,564117.3,13.16
1074243.49,25.07,11.48,564116.93,13.16
1073987.88,25.06,11.47,564489.41,13.17
1074173.54,25.07,11.48,564493.34,13.18
1074223.99,25.08,11.49,564489.41,13.18
1074274.44,25.08,11.49,564489.41,13.18
1074434.11,25.09,11.5,564489.41,13.18
1074484.56,25.1,11.51,565534.24,13.21
1074486.57,25.1,11.51,565566.25,13.21
1074537.02,25.1,11.51,566084.89,13.22
1074587.47,25.11,11.52,566084.84,13.23
1074335.9,25.11,11.51,565855.1,13.22
1074521.56,25.11,11.52,565854.72,13.22
1074521.56,25.11,11.52,565769.01,13.22
1074269.99,25.11,11.52,565769.01,13.22
1074429.67,25.12,11.53,565807.23,13.23
1074609.38,25.12,11.53,565793.21,13.23
1074769.05,25.13,11.54,565802.34,13.23
1074513.44,25.13,11.54,565919.05,13.23
1074300.97,25.12,11.53,565886.18,13.23
1074460.65,25.13,11.54,567642.93,13.28
1075139.24,25.15,11.56,568191.02,13.29
1074873.66,25.15,11.56,567904.98,13.29
1074873.66,25.15,11.56,567893.44,13.29
1074827.99,25.15,11.56,567118.55,13.27
1074330.14,25.14,11.55,567048.57,13.27
1074515.8,25.15,11.56,567048.15,13.27
1074754.49,25.16,11.57,567048.15,13.27
1074618.58,25.16,11.57,567285.08,13.28
1074669.03,25.17,11.58,567285.08,13.28
1074719.48,25.17,11.58,567299.85,13.29
1074734.05,25.17,11.58,567320.53,13.29
1074571.92,25.17,11.58,567305.76,13.29
1074436.02,25.17,11.58,567056.06,13.29
1074184.45,25.17,11.58,567056.06,13.29
1073971.98,25.17,11.57,567123.93,13.29
1074022.43,25.17,11.58,567154.47,13.29
1073886.52,25.17,11.58,567154.05,13.3
1073936.97,25.18,11.59,567289.94,13.3
1074133.54,25.19,11.6,567216.37,13.3
1074105.1,25.19,11.6,568131.38,13.32
1074284.8,25.19,11.6,568320.15,13.33
1074490.19,25.2,11.61,568319.72,13.33
1074354.28,25.21,11.62,568338.09,13.33
1074404.73,25.21,11.62,568338.09,13.34
1074149.12,25.21,11.62,568006.01,13.33
1074199.57,25.21,11.62,568006.01,13.33
1074379.27,25.22,11.63,568028.97,13.33
1074243.37,25.22,11.63,568017.95,13.34
1074403.05,25.23,11.64,568029.43,13.34
1074453.49,25.24,11.65,568098.55,13.34
1074197.88,25.23,11.64,568169.91,13.35
1073933.85,25.23,11.64,568161.71,13.35
1073984.3,25.24,11.65,568155.97,13.35
1074034.75,25.24,11.65,569624.4,13.39
1074085.2,25.25,11.66,569624.35,13.39
1074264.9,25.26,11.66,569623.98,13.39
1074424.58,25.26,11.67,569623.98,13.39
1074475.03,25.27,11.68,569623.98,13.4
1074525.48,25.28,11.68,569743.08,13.4
1074269.87,25.27,11.68,569686.51,13.4
1074320.32,25.28,11.69,569782.89,13.41
1074320.32,25.28,11.69,569782.89,13.41
1074500.02,25.28,11.69,569859.35,13.41
1074550.47,25.29,11.7,570492.6,13.43
1074414.56,25.29,11.7,570788.49,13.44
1074113.27,25.29,11.7,570142.95,13.42
1073857.65,25.29,11.69,570613.54,13.44
1073592.07,25.28,11.69,570684.71,13.44
1073456.16,25.28,11.69,570424.62,13.44
1073506.61,25.29,11.7,570424.57,13.44
1073557.06,25.3,11.71,570424.2,13.44
1073736.76,25.3,11.71,570424.2,13.44
1073787.21,25.31,11.72,570424.2,13.44
1073946.89,25.32,11.73,570553.27,13.45
1074185.58,25.33,11.73,570546.31,13.45
1073929.97,25.32,11.73,570424.2,13.45
1074109.67,25.33,11.74,571658.54,13.48
1074160.12,25.34,11.74,572119.4,13.49
1074024.21,25.34,11.75,572593.09,13.51
1074074.66,25.34,11.75,572593.04,13.51
1074125.11,25.35,11.76,572592.67,13.51
1074175.56,25.36,11.77,572592.67,13.52
1073909.98,25.35,11.76,572308.83,13.51
1073654.36,25.35,11.76,572046.19,13.51
1073654.36,25.35,11.76,572190.11,13.51
1073704.81,25.35,11.76,572190.11,13.51
1073755.26,25.36,11.77,572190.11,13.51
1073761.17,25.36,11.77,572188.61,13.51
1073443.29,25.36,11.76,571870.55,13.51
1073535.05,25.36,11.77,571693.49,13.51
1073585.5,25.37,11.78,571693.49,13.51
1073765.21,25.38,11.79,572601.89,13.53
1073589.62,25.37,11.78,572233.41,13.52
1073589.62,25.37,11.78,572355.11,13.53
1073344.01,25.37,11.78,572145.42,13.52
1073181.88,25.37,11.78,572284.92,13.53
1073232.33,25.37,11.78,572769.09,13.54
1073428.9,25.38,11.79,572768.67,13.54
1073479.35,25.39,11.8,572768.67,13.55
1073176.87,25.38,11.79,572768.67,13.55
1073356.58,25.39,11.8,572781.75,13.55
1073100.97,25.39,11.8,572828.05,13.55
1072965.06,25.39,11.8,572827.62,13.56
1073144.76,25.4,11.81,572926.2,13.56
1073144.76,25.4,11.81,572926.2,13.56
1073195.21,25.4,11.81,572780.32,13.56
1073245.66,25.41,11.82,573607.08,13.58
1072882.08,25.41,11.82,573267.31,13.58
1072932.53,25.41,11.82,573218.39,13.58
1072688.76,25.41,11.82,573483.49,13.58
1072882.31,25.42,11.83,573696.31,13.59
1072746.4,25.42,11.83,573714.62,13.6
1072796.85,25.43,11.84,573714.62,13.6
1072976.56,25.43,11.84,573714.62,13.6
1071889.3,25.46,11.87,573714.2,13.63
1071939.75,25.46,11.87,573714.2,13.63
1071727.28,25.46,11.87,573392.85,13.62
1071777.73,25.47,11.87,573402.18,13.62
1071937.41,25.47,11.88,573410.69,13.63
1071987.86,25.48,11.89,573459.45,13.63
1072038.31,25.49,11.89,573641.5,13.64
1071873.56,25.48,11.89,573442.76,13.63
1071924.01,25.49,11.9,574122.49,13.65
1071788.1,25.49,11.9,574115.29,13.65
1071838.55,25.5,11.91,574114.86,13.66
1071582.93,25.49,11.9,574637.14,13.67
1071762.64,25.5,11.91,574637.14,13.67
1071780.86,25.5,11.91,574641.45,13.67
1071525.24,25.5,11.91,574656.89,13.67
1071389.34,25.5,11.91,574650.91,13.68
1071223.75,25.5,11.91,574324.01,13.67
1071409.41,25.51,11.92,574308.57,13.67
1071459.86,25.51,11.92,574308.56,13.67
1071208.29,25.51,11.92,574308.56,13.68
1071446.98,25.52,11.93,574642.28,13.69
1071497.43,25.52,11.93,574819.56,13.69
1071501.07,25.52,11.93,574853.09,13.69
1071551.52,25.53,11.94,575211.77,13.7
1071601.97,25.54,11.95,575628.6,13.72
1071781.68,25.54,11.95,575628.18,13.72
1071620.86,25.54,11.95,575612.82,13.72
1071365.25,25.54,11.95,575612.82,13.72
1071415.7,25.54,11.95,575612.82,13.72
1071575.38,25.55,11.96,575678.18,13.73
1071755.08,25.56,11.97,575658.09,13.73
1071499.47,25.56,11.97,575627.67,13.73
1071233.88,25.55,11.96,575612.82,13.73
1071413.59,25.56,11.97,576624.2,13.76
1071180.37,25.56,11.97,577183.55,13.77
1071180.37,25.56,11.97,577183.55,13.77
1071232.11,25.56,11.97,576831.23,13.76
1071232.11,25.56,11.97,576831.23,13.76
1071674.78,25.58,11.99,576305.95,13.75
1071518.43,25.57,11.98,576155.55,13.75
1071382.52,25.58,11.99,576372.36,13.76
1071625.71,25.58,11.99,577247.29,13.78
1071489.8,25.59,12.0,577038.26,13.78
1071686.36,25.59,12.0,577037.84,13.78
1071550.46,25.6,12.01,577263.55,13.79
1071550.46,25.6,12.01,577263.55,13.79
1071600.91,25.6,12.01,577263.55,13.79
1071474.41,25.6,12.01,577263.55,13.79
1071654.11,25.61,12.02,577301.31,13.8
1071704.56,25.62,12.03,577297.04,13.8
1071755.01,25.62,12.03,577306.17,13.8
1071499.4,25.62,12.03,577272.11,13.8
1071679.1,25.63,12.04,577284.67,13.8
1071729.55,25.63,12.04,577263.55,13.81
1071751.41,25.63,12.04,577266.83,13.81
1071751.41,25.63,12.04,577224.31,13.81
1071495.8,25.63,12.04,578526.99,13.84
1071292.02,25.63,12.04,578217.48,13.83
1071477.68,25.63,12.04,578186.69,13.83
1071231.23,25.63,12.04,578058.67,13.83
1071390.91,25.64,12.05,578058.67,13.83
1071390.91,25.64,12.05,578058.67,13.83
1071255.0,25.64,12.05,577820.06,13.83
1071260.02,25.64,12.05,577818.71,13.83
1071498.7,25.65,12.06,577818.71,13.83
1071678.41,25.66,12.07,577820.16,13.83
1071432.8,25.66,12.06,577818.71,13.84
1071167.21,25.65,12.06,577818.71,13.84
1071217.66,25.66,12.07,577818.71,13.84
1071232.23,25.66,12.07,577897.99,13.84
1071411.94,25.66,12.07,577994.35,13.85
1071462.39,25.67,12.08,578133.69,13.85
1071512.84,25.68,12.09,578458.35,13.86
1071257.22,25.67,12.08,578306.9,13.86
1071436.93,25.68,12.09,578683.89,13.87
1071301.02,25.68,12.09,578683.47,13.87
1071165.11,25.69,12.1,578683.47,13.88
1071165.11,25.69,12.1,578683.47,13.88
1070919.5,25.68,12.09,579051.11,13.89
1070969.95,25.69,12.1,579051.06,13.89
1071020.4,25.7,12.11,579050.69,13.89
1071259.09,25.7,12.11,579050.69,13.89
1071259.09,25.7,12.11,579037.93,13.89
1071096.96,25.7,12.11,578809.48,13.89
1071102.98,25.7,12.11,578854.14,13.89
1071282.68,25.71,12.12,578890.7,13.89
1071126.33,25.71,12.12,578739.52,13.89
1070870.71,25.7,12.11,578714.36,13.89
1071050.42,25.71,12.12,578714.02,13.89
1070794.81,25.71,12.12,578724.91,13.89
1070974.51,25.72,12.12,578702.96,13.9
1071134.19,25.72,12.13,580235.83,13.93
1071184.64,25.73,12.14,580390.87,13.94
1070939.03,25.73,12.14,579890.93,13.93
1070939.03,25.73,12.14,579890.93,13.93
1070803.12,25.73,12.14,579912.02,13.93
1070982.82,25.74,12.15,579911.99,13.94
1070727.21,25.73,12.14,579911.6,13.94
1070727.21,25.73,12.14,579911.6,13.94
1070727.21,25.73,12.14,579911.6,13.94
1070570.85,25.73,12.14,579761.81,13.93
1070621.3,25.74,12.15,579761.81,13.94
1070638.95,25.74,12.15,579781.95,13.94
1070638.95,25.74,12.15,579781.95,13.94
1070689.4,25.74,12.15,579781.95,13.94
1070739.84,25.75,12.16,579853.03,13.94
1070739.84,25.75,12.16,579853.03,13.94
1070474.26,25.74,12.15,579854.29,13.95
1070338.35,25.75,12.16,579838.76,13.95
1070518.06,25.76,12.16,579808.6,13.95
1070262.44,25.75,12.16,579791.15,13.95
1070312.89,25.76,12.17,579776.98,13.95
1070176.99,25.76,12.17,579994.44,13.96
1070227.44,25.77,12.18,579985.14,13.96
1070407.14,25.77,12.18,581360.31,14.0
1070271.23,25.78,12.19,581461.99,14.0
1070025.62,25.77,12.18,581143.96,14.0
1070185.3,25.78,12.19,581143.54,14.0
1069943.71,25.78,12.19,580861.53,13.99
1069994.16,25.78,12.19,580861.53,14.0
1069858.25,25.79,12.2,580574.14,13.99
1069592.67,25.78,12.19,580574.14,14.0
1069778.33,25.79,12.2,580600.62,14.0
1069938.01,25.8,12.21,580598.19,14.0
1070097.68,25.81,12.22,580670.15,14.0
1069832.1,25.8,12.21,580574.14,14.0
1069832.1,25.8,12.21,580574.14,14.0
1069832.1,25.8,12.21,580574.14,14.0
1069656.51,25.8,12.21,581182.66,14.02
1069895.2,25.81,12.22,580846.23,14.01
1069945.65,25.81,12.22,580913.15,14.02
1069945.65,25.81,12.22,580913.15,14.02
1069701.06,25.81,12.22,581650.93,14.03
1069591.96,25.81,12.22,581450.43,14.03
1069788.52,25.82,12.23,581214.23,14.03
1069838.97,25.82,12.23,581214.18,14.03
1069713.63,25.82,12.23,581688.87,14.04
1069764.08,25.83,12.24,581688.5,14.04
1069628.17,25.83,12.24,581651.17,14.05
1069678.62,25.84,12.25,581651.17,14.05
1069729.07,25.84,12.25,581651.17,14.05
1069908.78,25.85,12.26,581651.17,14.05
1069653.16,25.85,12.26,581786.95,14.06
1069832.87,25.86,12.27,581762.3,14.06
1069577.26,25.85,12.26,581659.42,14.06
1069627.71,25.86,12.27,581651.17,14.06
1069678.16,25.87,12.27,582897.42,14.09
1069874.72,25.87,12.28,582897.0,14.1
1069738.41,25.87,12.28,582899.36,14.1
1069738.41,25.87,12.28,582899.36,14.1
1069788.86,25.88,12.29,582897.64,14.1
1069968.57,25.89,12.29,582897.0,14.1
1069712.95,25.88,12.29,582897.0,14.1
1069763.4,25.89,12.3,582897.0,14.11
1069763.4,25.89,12.3,582897.0,14.11
1069627.5,25.89,12.3,582896.58,14.11
1069677.95,25.9,12.31,583140.59,14.12
1069857.65,25.9,12.31,583055.92,14.12
1069908.1,25.91,12.32,583217.44,14.12
1069652.49,25.91,12.32,582896.58,14.12
1069652.49,25.91,12.32,582869.47,14.12
1069832.19,25.92,12.32,584264.26,14.15
1069606.58,25.91,12.32,584035.03,14.15
1069496.58,25.91,12.32,583925.03,14.15
1069284.11,25.91,12.32,583787.84,14.14
1069302.71,25.91,12.32,583841.15,14.15
1069302.71,25.91,12.32,583893.2,14.15
1069310.0,25.91,12.32,583900.08,14.15
1069360.45,25.91,12.32,583900.03,14.15
1069410.9,25.92,12.33,583899.66,14.15
1069590.6,25.93,12.34,583899.66,14.15
1069590.6,25.93,12.34,583856.39,14.15
1069553.83,25.93,12.34,583856.39,14.15
1069553.83,25.93,12.34,583838.18,14.15
1069604.28,25.93,12.34,583878.54,14.16
1069809.67,25.94,12.35,583838.54,14.16
1069809.67,25.94,12.35,583887.21,14.16
1069989.38,25.95,12.36,583886.85,14.16
1069853.47,25.95,12.36,583886.85,14.16
1069602.17,25.95,12.36,584330.46,14.18
1069403.33,25.95,12.36,583886.85,14.17
1069147.72,25.94,12.35,583886.85,14.17
1069386.41,25.95,12.36,585035.93,14.2
1069436.85,25.96,12.37,585214.7,14.2
1069300.95,25.96,12.37,585217.62,14.21
1069056.35,25.96,12.37,584877.88,14.2
1068920.45,25.96,12.37,584883.24,14.2
1068970.89,25.97,12.38,584883.2,14.21
1069150.6,25.97,12.38,584882.82,14.21
1069201.05,25.98,12.39,584882.82,14.21
1069251.5,25.99,12.4,584882.82,14.21
1068985.89,25.98,12.39,584896.07,14.22
1069165.59,25.99,12.4,584886.31,14.22
1068909.98,25.99,12.4,584882.82,14.22
1068920.91,25.99,12.4,584910.33,14.22
1069117.47,25.99,12.4,585255.77,14.23
1068997.47,25.99,12.4,585089.56,14.23
1069177.18,26.0,12.41,585109.74,14.23
1068931.56,26.0,12.41,586021.32,14.25
1069091.24,26.01,12.42,586126.13,14.26
1069141.69,26.01,12.42,586126.08,14.26
1069321.4,26.02,12.43,586125.71,14.26
1069055.81,26.02,12.43,585804.76,14.26
1069106.26,26.02,12.43,585804.76,14.26
1069265.94,26.03,12.44,585804.76,14.26
1069316.39,26.04,12.45,585933.83,14.27
1069140.8,26.03,12.44,585828.99,14.26
1069140.8,26.03,12.44,585828.99,14.26
1069300.48,26.04,12.45,585804.76,14.27
1069460.16,26.05,12.46,587096.14,14.3
1069257.84,26.05,12.46,586881.36,14.3
1069082.26,26.04,12.45,586230.64,14.28
1068826.64,26.04,12.45,586038.66,14.28
1069006.35,26.05,12.46,586508.0,14.29
1068690.58,26.04,12.45,586196.89,14.28
1068479.84,26.04,12.45,586590.27,14.3
1068343.93,26.04,12.45,586694.27,14.3
1068187.58,26.04,12.45,586547.42,14.3
1068023.09,26.04,12.45,586324.74,14.29
1068073.54,26.04,12.45,586324.69,14.3
1068123.99,26.05,12.46,586324.32,14.3
1068309.65,26.06,12.47,586324.32,14.3
1068058.08,26.05,12.46,586324.32,14.3
1068254.65,26.06,12.47,586352.65,14.3
1068305.1,26.07,12.48,586351.97,14.31
1068276.66,26.07,12.48,586331.96,14.31
1068327.11,26.07,12.48,586332.03,14.31
1068114.64,26.07,12.48,586214.11,14.31
1068294.34,26.08,12.49,586206.4,14.31
1068000.31,26.07,12.48,587116.38,14.33
1067890.67,26.07,12.48,586932.68,14.33
1068070.38,26.08,12.49,586991.52,14.33
1068120.83,26.09,12.5,586991.47,14.34
1068171.28,26.09,12.5,586991.1,14.34
1068330.95,26.1,12.51,587027.29,14.34
1068195.05,26.1,12.51,586927.12,14.34
1068085.41,26.1,12.51,587393.51,14.36
1068265.11,26.11,12.52,587357.32,14.36
1068009.5,26.11,12.52,587401.07,14.36
1068189.21,26.12,12.52,587451.15,14.36
1068239.66,26.12,12.53,587357.32,14.36
1067974.07,26.12,12.53,587999.23,14.38
1067708.46,26.11,12.52,587392.62,14.37
1067949.03,26.12,12.53,588328.32,14.39
1067820.58,26.12,12.53,588671.4,14.4
1067730.41,26.13,12.53,588737.46,14.41
1067957.5,26.13,12.54,588740.15,14.41
1067829.13,26.13,12.54,588920.4,14.41
1067879.58,26.14,12.55,588920.35,14.42
1068059.28,26.15,12.56,588919.98,14.42
1067949.64,26.15,12.55,588919.98,14.42
1068129.35,26.15,12.56,588957.74,14.42
1067873.74,26.15,12.56,588968.85,14.42
1068119.2,26.16,12.57,588919.98,14.42
1068169.65,26.16,12.57,588919.98,14.42
1068076.42,26.16,12.57,589581.75,14.44
1068126.86,26.17,12.58,589644.66,14.45
1068177.31,26.18,12.59,589913.89,14.46
1068336.99,26.19,12.59,590202.98,14.47
1068128.86,26.18,12.59,590325.62,14.47
1067985.48,26.18,12.59,589970.42,14.46
1067667.6,26.18,12.59,589652.36,14.46
1067718.05,26.19,12.59,589652.31,14.46
1067768.5,26.19,12.6,589651.94,14.46
1067948.2,26.2,12.61,589651.94,14.47
1067948.2,26.2,12.61,589642.5,14.47
1067812.3,26.2,12.61,589642.08,14.47
1067862.75,26.21,12.62,589642.08,14.47
1067597.16,26.2,12.61,589354.57,14.47
1067756.84,26.21,12.62,589485.61,14.47
1067501.23,26.21,12.62,589435.49,14.47
1067325.64,26.21,12.62,589354.57,14.47
1067505.35,26.21,12.62,589354.57,14.47
1067710.74,26.22,12.63,590449.86,14.5
1067949.42,26.23,12.64,590836.53,14.51
1067999.87,26.24,12.65,590836.48,14.52
1068159.55,26.25,12.66,590836.11,14.52
1068364.94,26.26,12.66,590836.11,14.52
1068200.19,26.25,12.66,590303.25,14.51
1068044.22,26.25,12.66,590175.81,14.51
1068094.67,26.26,12.67,590229.18,14.51
1068094.67,26.26,12.67,590229.18,14.51
1068145.12,26.26,12.67,590295.42,14.51
1068195.57,26.27,12.68,590468.57,14.52
1067939.95,26.27,12.68,590898.04,14.53
1067990.4,26.27,12.68,591297.07,14.55
1067745.81,26.27,12.68,591017.01,14.54
1067905.49,26.28,12.69,591760.08,14.56
1067955.94,26.28,12.69,591760.03,14.56
1067780.35,26.28,12.69,592021.44,14.57
1067780.35,26.28,12.69,592021.44,14.57
1067787.06,26.28,12.69,592036.48,14.57
1067992.45,26.29,12.7,592036.11,14.57
1067992.45,26.29,12.7,592036.11,14.57
1067726.87,26.29,12.69,591666.41,14.57
1067590.96,26.29,12.7,591696.51,14.57
1067770.66,26.3,12.7,591696.51,14.57
1067930.34,26.3,12.71,591731.9,14.57
1067980.79,26.31,12.72,591745.67,14.58
1067735.18,26.31,12.72,591696.51,14.58
1067785.63,26.31,12.72,591696.51,14.58
1067785.63,26.31,12.72,591696.51,14.58
1067945.31,26.32,12.73,593178.67,14.62
1067790.37,26.32,12.73,593124.9,14.62
1067970.07,26.33,12.74,593366.16,14.63
1068020.52,26.33,12.74,593366.11,14.63
1068070.97,26.34,12.75,593365.74,14.63
1067960.97,26.34,12.75,593255.74,14.63
1067825.06,26.34,12.75,593237.84,14.63
1067875.51,26.35,12.76,593237.84,14.64
1067925.96,26.35,12.76,593237.84,14.64
1067660.37,26.35,12.76,592488.38,14.62
1067524.47,26.35,12.76,592476.17,14.63
1067524.47,26.35,12.76,592476.17,14.63
1067574.92,26.36,12.77,592476.17,14.63
1067319.3,26.36,12.77,592903.58,14.64
1067499.01,26.36,12.77,593321.4,14.65
1067363.1,26.37,12.78,593321.4,14.66
1067413.55,26.37,12.78,593748.85,14.67
1067167.94,26.37,12.78,593493.43,14.67
1067373.33,26.38,12.79,594414.23,14.69
1067373.33,26.38,12.79,594475.54,14.69
1067373.33,26.38,12.79,594439.41,14.69
1067216.97,26.38,12.79,594288.14,14.69
1067051.39,26.37,12.78,593853.91,14.68
1067101.84,26.38,12.79,593853.87,14.68
1066965.93,26.38,12.79,594443.63,14.7
1067016.38,26.39,12.8,594443.25,14.7
1067066.83,26.4,12.81,594443.25,14.7
1067117.28,26.4,12.81,594443.25,14.71
1067167.72,26.41,12.82,594443.25,14.71
1067171.68,26.41,12.82,594488.98,14.71
1067222.13,26.42,12.83,594488.98,14.71
1067272.58,26.42,12.83,595775.04,14.75
1066971.28,26.42,12.83,595704.7,14.75
1066971.28,26.42,12.83,595679.74,14.75
1066814.93,26.41,12.82,595548.17,14.75
1067020.32,26.42,12.83,595649.42,14.75
1067200.02,26.43,12.84,595649.39,14.75
1066944.41,26.43,12.84,595649.0,14.75
1066944.41,26.43,12.84,595692.76,14.76
1066994.86,26.43,12.84,595692.76,14.76
1066994.86,26.43,12.84,595662.06,14.76
1067045.31,26.44,12.85,595662.06,14.76
1067225.01,26.45,12.86,595817.88,14.77
1067100.95,26.45,12.86,595497.35,14.76
1067151.4,26.46,12.87,595348.49,14.76
1067201.84,26.47,12.87,595341.54,14.76
1067252.29,26.47,12.88,596375.6,14.79
1067302.74,26.48,12.89,596749.32,14.8
1067047.13,26.48,12.88,596506.25,14.8
1067206.81,26.48,12.89,596505.82,14.8
1066905.51,26.48,12.89,596051.32,14.79
1066905.51,26.48,12.89,596051.32,14.79
1066654.21,26.47,12.88,595863.79,14.79
1066704.66,26.48,12.89,595863.79,14.79
1066755.11,26.49,12.9,595863.79,14.8
1066619.2,26.49,12.9,595877.31,14.8
1066778.88,26.5,12.91,595877.31,14.8
1066631.14,26.5,12.91,595608.07,14.8
1066631.14,26.5,12.91,595646.22,14.8
1066681.58,26.51,12.92,595860.81,14.81
1066681.58,26.51,12.92,595860.81,14.81
1066841.26,26.52,12.93,595965.64,14.81
1067026.92,26.52,12.93,595646.22,14.81
1067077.37,26.53,12.94,596726.25,14.84
1067127.82,26.54,12.95,596726.21,14.84
1067287.5,26.55,12.95,596725.83,14.84
1067151.59,26.55,12.96,596727.73,14.85
1067202.04,26.56,12.96,596727.73,14.85
1067252.49,26.56,12.97,596727.73,14.85
1067302.94,26.57,12.98,596727.73,14.85
1067167.03,26.57,12.98,597199.58,14.87
1066901.45,26.57,12.98,597795.22,14.89
1066635.86,26.56,12.97,597366.65,14.88
1066384.29,26.56,12.97,597048.65,14.87
1066384.29,26.56,12.97,597048.65,14.87
1066564.0,26.57,12.98,597322.96,14.88
1066723.68,26.58,12.98,597395.48,14.88
1066774.13,26.58,12.99,598050.55,14.9
1066933.8,26.59,13.0,598050.13,14.9
1066768.22,26.59,13.0,598134.98,14.91
1066512.61,26.58,12.99,598350.47,14.91
1066356.25,26.58,12.99,598199.28,14.91
1066199.89,26.58,12.99,598048.62,14.91
1066199.89,26.58,12.99,598048.62,14.91
1066199.89,26.58,12.99,598048.62,14.91
1066089.89,26.58,12.99,597938.62,14.91
1066140.34,26.58,12.99,597938.62,14.91
1065964.76,26.58,12.99,598118.58,14.91
1066150.42,26.59,13.0,598118.58,14.92
1066150.42,26.59,13.0,598118.58,14.92
1066200.87,26.6,13.0,598151.67,14.92
1066251.32,26.6,13.01,598176.2,14.92
1066456.71,26.61,13.02,598118.58,14.92
1066205.14,26.61,13.02,598118.58,14.93
1066205.14,26.61,13.02,598118.58,14.93
1066364.82,26.62,13.03,599576.51,14.97
1066364.82,26.62,13.03,599576.51,14.97
1066415.27,26.62,13.03,599875.48,14.98
1066239.68,26.62,13.03,599633.59,14.97
1066419.38,26.63,13.04,599633.56,14.97
1066163.77,26.62,13.03,599633.17,14.97
1066027.86,26.63,13.04,599263.21,14.97
1065762.28,26.62,13.03,598746.36,14.96
1065812.73,26.63,13.04,598746.36,14.96
1065812.73,26.63,13.04,598746.36,14.96
1065972.41,26.64,13.05,598746.36,14.96
1066022.86,26.64,13.05,598856.5,14.97
1066022.86,26.64,13.05,598815.48,14.97
1066073.31,26.65,13.06,598763.64,14.97
1066123.75,26.66,13.07,598835.61,14.97
1066303.46,26.67,13.07,598712.98,14.97
1066353.91,26.67,13.08,600281.43,15.01
1066098.3,26.67,13.08,600014.06,15.01
1066278.0,26.68,13.09,600014.03,15.01
1066328.45,26.68,13.09,600013.64,15.01
1066192.54,26.69,13.1,600589.76,15.03
1066192.54,26.69,13.1,600589.76,15.03
1066026.96,26.68,13.09,600476.86,15.03
1066077.41,26.69,13.1,600476.86,15.03
1066237.08,26.7,13.11,600476.86,15.04
1065981.47,26.7,13.1,600499.49,15.04
1066031.92,26.7,13.11,600539.4,15.04
