ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpushare80-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_206c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1213,6212,5227370,6212,6834910
1213,6212,5227370,6212,6835720
1213,6212,5227370,6212,6836720
1213,6212,5227370,6212,6837530
1213,6212,5227370,6212,6838340
1213,6212,5227370,6212,6838810
1213,6212,5227370,6212,6839280
1213,6212,5227370,6212,6840090
1213,6212,5227370,6212,6840560
1213,6212,5227370,6212,6840930
1213,6212,5227370,6212,6841250
1213,6212,5227370,6212,6842250
1213,6212,5227370,6212,6842900
1213,6212,5227370,6212,6843710
1213,6212,5227370,6212,6843940
1213,6212,5227370,6212,6843940
1213,6212,5227370,6212,6844410
1213,6212,5227370,6212,6844880
1213,6212,5227370,6212,6844880
1213,6212,5227370,6212,6844880
1213,6212,5227370,6212,6845530
1213,6212,5227370,6212,6846340
1213,6212,5227370,6212,6846340
1213,6212,5227370,6212,6847340
1213,6212,5227370,6212,6847340
1213,6212,5227370,6212,6848340
1213,6212,5227370,6212,6848340
1213,6212,5227370,6212,6848660
1213,6212,5227370,6212,6848660
1213,6212,5227370,6212,6849210
1213,6212,5227370,6212,6850020
1213,6212,5227370,6212,6850830
1213,6212,5227370,6212,6851830
1213,6212,5227370,6212,6852830
1213,6212,5227370,6212,6853640
1213,6212,5227370,6212,6854110
1213,6212,5227370,6212,6854580
1213,6212,5227370,6212,6855050
1213,6212,5227370,6212,6855860
1213,6212,5227370,6212,6856330
1213,6212,5227370,6212,6856800
1213,6212,5227370,6212,6857260
1213,6212,5227370,6212,6858070
1213,6212,5227370,6212,6858070
1213,6212,5227370,6212,6858880
1213,6212,5227370,6212,6859690
1213,6212,5227370,6212,6860160
1213,6212,5227370,6212,6860970
1213,6212,5227370,6212,6861440
1213,6212,5227370,6212,6861440
1213,6212,5227370,6212,6861670
1213,6212,5227370,6212,6862140
1213,6212,5227370,6212,6862790
1213,6212,5227370,6212,6863110
1213,6212,5227370,6212,6863340
1213,6212,5227370,6212,6863990
1213,6212,5227370,6212,6864360
1213,6212,5227530,6212,6864520
1213,6212,5227530,6212,6864990
1213,6212,5227530,6212,6865450
1213,6212,5227530,6212,6865450
1213,6212,5227530,6212,6866450
1213,6212,5227530,6212,6866450
1213,6212,5227530,6212,6866770
1213,6212,5227530,6212,6867580
1213,6212,5227530,6212,6868390
1213,6212,5227530,6212,6869390
1213,6212,5227530,6212,6870390
1213,6212,5227530,6212,6871390
1213,6212,5227530,6212,6871860
1213,6212,5227530,6212,6872330
1213,6212,5227530,6212,6873140
1213,6212,5227530,6212,6873140
1213,6212,5227530,6212,6873140
1213,6212,5227530,6212,6873950
1213,6212,5227530,6212,6874420
1213,6212,5227530,6212,6874890
1213,6212,5227530,6212,6875440
1213,6212,5227530,6212,6876090
1213,6212,5227530,6212,6876900
1213,6212,5227530,6212,6877550
1213,6212,5227530,6212,6877550
1213,6212,5227530,6212,6878360
1213,6212,5227530,6212,6878950
1213,6212,5227530,6212,6878950
1213,6212,5227530,6212,6879600
1213,6212,5227530,6212,6879920
1213,6212,5227530,6212,6880730
1213,6212,5227530,6212,6881540
1213,6212,5227530,6212,6881540
1213,6212,5227530,6212,6881860
1213,6212,5227530,6212,6882330
1213,6212,5227850,6212,6882650
1213,6212,5227850,6212,6883460
1213,6212,5227850,6212,6884110
1213,6212,5227850,6212,6884920
1213,6212,5227850,6212,6885290
1213,6212,5227850,6212,6885290
1213,6212,5227850,6212,6886100
1213,6212,5227850,6212,6886910
1213,6212,5227850,6212,6887910
1213,6212,5227850,6212,6888720
1213,6212,5227850,6212,6889190
1213,6212,5227850,6212,6889560
1213,6212,5227850,6212,6890370
1213,6212,5227850,6212,6891180
1213,6212,5227850,6212,6891830
1213,6212,5227850,6212,6892640
1213,6212,5227850,6212,6892870
1213,6212,5227850,6212,6893870
1213,6212,5227850,6212,6894520
1213,6212,5227850,6212,6894990
1213,6212,5227850,6212,6895800
1213,6212,5227850,6212,6896350
1213,6212,5227850,6212,6896820
1213,6212,5227850,6212,6897140
1213,6212,5227850,6212,6897460
1213,6212,5227850,6212,6898460
1213,6212,5227850,6212,6898780
1213,6212,5227850,6212,6899250
1213,6212,5227850,6212,6900060
1213,6212,5227850,6212,6900540
1213,6212,5227850,6212,6901350
1213,6212,5227850,6212,6901350
1213,6212,5227850,6212,6901820
1213,6212,5228010,6212,6901980
1213,6212,5228010,6212,6902630
1213,6212,5228010,6212,6902630
1213,6212,5228330,6212,6902950
1213,6212,5228330,6212,6902950
1213,6212,5228330,6212,6903760
1213,6212,5228330,6212,6904760
1213,6212,5228330,6212,6905230
1213,6212,5228330,6212,6905780
1213,6212,5228330,6212,6906430
1213,6212,5228330,6212,6907240
1213,6212,5228330,6212,6908050
1213,6212,5228330,6212,6908860
1213,6212,5228330,6212,6909670
1213,6212,5228330,6212,6909670
1213,6212,5228330,6212,6910130
1213,6212,5228330,6212,6910780
1213,6212,5228330,6212,6911590
1213,6212,5228330,6212,6912060
1213,6212,5228330,6212,6912530
1213,6212,5228330,6212,6913340
1213,6212,5228330,6212,6914150
1213,6212,5228330,6212,6914150
1213,6212,5228330,6212,6914960
1213,6212,5228330,6212,6914960
1213,6212,5228330,6212,6914960
1213,6212,5228330,6212,6915180
1213,6212,5228330,6212,6915990
1213,6212,5228330,6212,6915990
1213,6212,5228330,6212,6916220
1213,6212,5228330,6212,6916220
1213,6212,5228330,6212,6917030
1213,6212,5228330,6212,6917350
1213,6212,5228330,6212,6917670
1213,6212,5228490,6212,6917830
1213,6212,5228490,6212,6918830
1213,6212,5228490,6212,6919640
1213,6212,5228490,6212,6920100
1213,6212,5228490,6212,6920100
1213,6212,5228490,6212,6920910
1213,6212,5228490,6212,6920910
1213,6212,5228490,6212,6921720
1213,6212,5228490,6212,6921720
1213,6212,5228490,6212,6922530
1213,6212,5228490,6212,6922530
1213,6212,5228490,6212,6923000
1213,6212,5228490,6212,6923000
1213,6212,5228490,6212,6923000
1213,6212,5228490,6212,6923810
1213,6212,5228490,6212,6924180
1213,6212,5228490,6212,6925180
1213,6212,5228490,6212,6925650
1213,6212,5228490,6212,6926240
1213,6212,5228490,6212,6927050
1213,6212,5228490,6212,6927370
1213,6212,5228490,6212,6927370
1213,6212,5228490,6212,6927690
1213,6212,5228490,6212,6928340
1213,6212,5228490,6212,6928810
1213,6212,5228490,6212,6929620
1213,6212,5228490,6212,6930430
1213,6212,5228490,6212,6931240
1213,6212,5228490,6212,6932050
1213,6212,5228490,6212,6932700
1213,6212,5228490,6212,6933170
1213,6212,5228490,6212,6933820
1213,6212,5228490,6212,6934630
1213,6212,5228490,6212,6935440
1213,6212,5228490,6212,6936250
1213,6212,5228490,6212,6936480
1213,6212,5228490,6212,6936950
1213,6212,5228490,6212,6937270
1213,6212,5228490,6212,6938080
1213,6212,5228490,6212,6938540
1213,6212,5228490,6212,6939190
1213,6212,5228490,6212,6939660
1213,6212,5228490,6212,6939660
1213,6212,5228600,6212,6939770
1213,6212,5228600,6212,6939770
1213,6212,5228600,6212,6940240
1213,6212,5228600,6212,6941240
1213,6212,5228600,6212,6941610
1213,6212,5228600,6212,6941610
1213,6212,5228600,6212,6942070
1213,6212,5228600,6212,6942880
1213,6212,5228600,6212,6943690
1213,6212,5228600,6212,6944150
1213,6212,5228600,6212,6944380
1213,6212,5228600,6212,6944850
1213,6212,5228600,6212,6945660
1213,6212,5228600,6212,6946120
1213,6212,5228600,6212,6946930
1213,6212,5228970,6212,6947300
1213,6212,5228970,6212,6948110
1213,6212,5228970,6212,6948660
1213,6212,5228970,6212,6949310
1213,6212,5228970,6212,6949780
1213,6212,5228970,6212,6950100
1213,6212,5228970,6212,6950910
1213,6212,5228970,6212,6951720
1213,6212,5228970,6212,6952530
1213,6212,5228970,6212,6953340
1213,6212,5228970,6212,6953340
1213,6212,5228970,6212,6953990
1213,6212,5228970,6212,6953990
1213,6212,5228970,6212,6954990
1213,6212,5228970,6212,6954990
1213,6212,5228970,6212,6955460
1213,6212,5228970,6212,6955930
1213,6212,5228970,6212,6956160
1213,6212,5228970,6212,6956630
1213,6212,5228970,6212,6956630
1213,6212,5229130,6212,6956790
1213,6212,5229130,6212,6957790
1213,6212,5229130,6212,6958600
1213,6212,5229130,6212,6958820
1213,6212,5229130,6212,6959410
1213,6212,5229130,6212,6959410
1213,6212,5229130,6212,6960000
1213,6212,5229130,6212,6960650
1213,6212,5229130,6212,6961020
1213,6212,5229130,6212,6961490
1213,6212,5229130,6212,6961490
1213,6212,5229130,6212,6962140
1213,6212,5229130,6212,6962140
1213,6212,5229130,6212,6962950
1213,6212,5229130,6212,6963270
1213,6212,5229130,6212,6963740
1213,6212,5229130,6212,6964550
1213,6212,5229130,6212,6964920
1213,6212,5229130,6212,6965730
1213,6212,5229130,6212,6966380
1213,6212,5229130,6212,6966840
1213,6212,5229130,6212,6967490
1213,6212,5229130,6212,6967960
1213,6212,5229450,6212,6968280
1213,6212,5229450,6212,6969090
1213,6212,5229450,6212,6969900
1213,6212,5229450,6212,6970370
1213,6212,5229450,6212,6970840
1213,6212,5229450,6212,6971840
1213,6212,5229450,6212,6972840
1213,6212,5229770,6212,6973160
1213,6212,5229770,6212,6973480
1213,6212,5229770,6212,6973710
1213,6212,5229770,6212,6974520
1213,6212,5229770,6212,6975330
1213,6212,5229770,6212,6975550
1213,6212,5229770,6212,6976140
1213,6212,5229770,6212,6976610
1213,6212,5229770,6212,6977260
1213,6212,5229770,6212,6977580
1213,6212,5229770,6212,6978580
1213,6212,5229770,6212,6979390
1213,6212,5229770,6212,6980390
1213,6212,5229770,6212,6980860
1213,6212,5229770,6212,6981860
1213,6212,5229770,6212,6981860
1213,6212,5229770,6212,6982670
1213,6212,5229770,6212,6983140
1213,6212,5229770,6212,6983600
1213,6212,5229770,6212,6984250
1213,6212,5229770,6212,6985060
1213,6212,5229770,6212,6985870
1213,6212,5229770,6212,6986340
1213,6212,5229770,6212,6986990
1213,6212,5229770,6212,6987640
1213,6212,5229770,6212,6988450
1213,6212,5229770,6212,6989260
1213,6212,5229770,6212,6993260
1213,6212,5229770,6212,6994070
1213,6212,5229770,6212,6995070
1213,6212,5229770,6212,6995880
1213,6212,5229770,6212,6996880
1213,6212,5229770,6212,6997350
1213,6212,5229770,6212,6998160
1213,6212,5229770,6212,6998160
1213,6212,5229770,6212,6998810
1213,6212,5229770,6212,6999460
1213,6212,5229770,6212,6999780
1213,6212,5229770,6212,7000590
1213,6212,5229770,6212,7001060
1213,6212,5229770,6212,7001530
1213,6212,5229770,6212,7002340
1213,6212,5229770,6212,7002340
1213,6212,5229770,6212,7003340
1213,6212,5229770,6212,7003340
1213,6212,5229770,6212,7003810
1213,6212,5229770,6212,7004810
1213,6212,5229770,6212,7005620
1213,6212,5229770,6212,7006090
1213,6212,5229770,6212,7006550
1213,6212,5229930,6212,7006710
1213,6212,5229930,6212,7007520
1213,6212,5229930,6212,7007840
1213,6212,5229930,6212,7008650
1213,6212,5229930,6212,7009130
1213,6212,5229930,6212,7009450
1213,6212,5229930,6212,7009450
1213,6212,5229930,6212,7010260
1213,6212,5229930,6212,7011260
1213,6212,5229930,6212,7012070
1213,6212,5229930,6212,7012720
1213,6212,5229930,6212,7013720
1213,6212,5229930,6212,7013720
1213,6212,5229930,6212,7014190
1213,6212,5229930,6212,7014190
1213,6212,5229930,6212,7014510
1213,6212,5229930,6212,7015160
1213,6212,5229930,6212,7015970
1213,6212,5229930,6212,7016290
1213,6212,5229930,6212,7017290
1213,6212,5229930,6212,7017290
1213,6212,5229930,6212,7017840
1213,6212,5229930,6212,7018310
1213,6212,5229930,6212,7019310
1213,6212,5229930,6212,7020120
1213,6212,5229930,6212,7020590
1213,6212,5230040,6212,7020700
1213,6212,5230040,6212,7021700
1213,6212,5230040,6212,7022170
1213,6212,5230040,6212,7022650
1213,6212,5230040,6212,7022970
1213,6212,5230040,6212,7023780
1213,6212,5230040,6212,7023780
1213,6212,5230040,6212,7024590
1213,6212,5230040,6212,7025400
1213,6212,5230040,6212,7025870
1213,6212,5230040,6212,7026330
1213,6212,5230040,6212,7026980
1213,6212,5230040,6212,7026980
1213,6212,5230040,6212,7027980
1213,6212,5230040,6212,7027980
1213,6212,5230040,6212,7028980
1213,6212,5230040,6212,7029570
1213,6212,5230040,6212,7030220
1213,6212,5230040,6212,7030220
1213,6212,5230040,6212,7030450
1213,6212,5230040,6212,7031100
1213,6212,5230040,6212,7031570
1213,6212,5230040,6212,7031570
1213,6212,5230040,6212,7032380
1213,6212,5230200,6212,7032540
1213,6212,5230200,6212,7033000
1213,6212,5230200,6212,7033460
1213,6212,5230200,6212,7033780
1213,6212,5230200,6212,7034590
1213,6212,5230200,6212,7034590
1213,6212,5230200,6212,7035050
1213,6212,5230200,6212,7035860
1213,6212,5230200,6212,7036330
1213,6212,5230200,6212,7036800
1213,6212,5230200,6212,7037270
1213,6212,5230200,6212,7038080
1213,6212,5230200,6212,7038080
1213,6212,5230200,6212,7038540
1213,6212,5230200,6212,7039190
1213,6212,5230200,6212,7039780
1213,6212,5230200,6212,7040590
1213,6212,5230200,6212,7040910
1213,6212,5230200,6212,7041910
1213,6212,5230200,6212,7042230
1213,6212,5230200,6212,7042700
1213,6212,5230200,6212,7043350
1213,6212,5230200,6212,7043670
1213,6212,5230200,6212,7043990
1213,6212,5230200,6212,7044460
1213,6212,5230200,6212,7044460
1213,6212,5230360,6212,7044620
1213,6212,5230360,6212,7044940
1213,6212,5230360,6212,7045170
1213,6212,5230360,6212,7046170
1213,6212,5230360,6212,7046640
1213,6212,5230360,6212,7047640
1213,6212,5230360,6212,7048110
1213,6212,5230360,6212,7048920
1213,6212,5230360,6212,7049920
1213,6212,5230360,6212,7050730
1213,6212,5230360,6212,7051540
1213,6212,5230360,6212,7051540
1213,6212,5230360,6212,7052350
1213,6212,5230360,6212,7053160
1213,6212,5230360,6212,7053630
1213,6212,5230360,6212,7054440
1213,6212,5230360,6212,7055250
1213,6212,5230360,6212,7055250
1213,6212,5230360,6212,7056060
1213,6212,5230360,6212,7056530
1213,6212,5230360,6212,7057530
1213,6212,5230360,6212,7058340
1213,6212,5230360,6212,7059150
1213,6212,5230360,6212,7059620
1213,6212,5230360,6212,7060620
1213,6212,5230360,6212,7061430
1213,6212,5230360,6212,7061980
1213,6212,5230360,6212,7062450
1213,6212,5230360,6212,7062920
1213,6212,5230360,6212,7063730
1213,6212,5230360,6212,7064540
1213,6212,5230360,6212,7065540
1213,6212,5230360,6212,7066350
1213,6212,5230360,6212,7067160
1213,6212,5230360,6212,7068160
1213,6212,5230360,6212,7068810
1213,6212,5230360,6212,7068810
1213,6212,5230360,6212,7069620
1213,6212,5230360,6212,7070090
1213,6212,5230360,6212,7070560
1213,6212,5230360,6212,7071560
1213,6212,5230360,6212,7072370
1213,6212,5230360,6212,7073370
1213,6212,5230360,6212,7073690
1213,6212,5230360,6212,7074500
1213,6212,5230360,6212,7075310
1213,6212,5230360,6212,7075780
1213,6212,5230360,6212,7075780
1213,6212,5230360,6212,7076250
1213,6212,5230360,6212,7077060
1213,6212,5230360,6212,7077060
1213,6212,5230360,6212,7077280
1213,6212,5230360,6212,7077830
1213,6212,5230360,6212,7078420
1213,6212,5230360,6212,7079230
1213,6212,5230360,6212,7079690
1213,6212,5230360,6212,7080160
1213,6212,5230360,6212,7080480
1213,6212,5230360,6212,7080950
1213,6212,5230360,6212,7080950
1213,6212,5230360,6212,7081420
1213,6212,5230360,6212,7082420
1213,6212,5230360,6212,7083070
1213,6212,5230360,6212,7083070
1213,6212,5230360,6212,7083530
1213,6212,5230360,6212,7084340
1213,6212,5230360,6212,7084340
1213,6212,5230360,6212,7085340
1213,6212,5230360,6212,7085810
1213,6212,5230360,6212,7086460
1213,6212,5230360,6212,7086940
1213,6212,5230360,6212,7087260
1213,6212,5230360,6212,7087260
1213,6212,5230520,6212,7087420
1213,6212,5230520,6212,7088230
1213,6212,5230520,6212,7088230
1213,6212,5230520,6212,7089040
1213,6212,5230520,6212,7089850
1213,6212,5230520,6212,7090500
1213,6212,5230520,6212,7091310
1213,6212,5230520,6212,7091630
1213,6212,5230520,6212,7092100
1213,6212,5230520,6212,7093100
1213,6212,5231520,6212,7094100
1213,6212,5231520,6212,7094420
1213,6212,5231520,6212,7094890
1213,6212,5231520,6212,7094890
1213,6212,5231520,6212,7095110
1213,6212,5231680,6212,7095270
1213,6212,5231680,6212,7095920
1213,6212,5231680,6212,7096390
1213,6212,5231680,6212,7096610
1213,6212,5231680,6212,7097610
1213,6212,5231680,6212,7097610
1213,6212,5231680,6212,7098420
1213,6212,5231680,6212,7099230
1213,6212,5231680,6212,7100040
1213,6212,5231680,6212,7100590
1213,6212,5231680,6212,7100910
1213,6212,5231680,6212,7101370
1213,6212,5231680,6212,7102180
1213,6212,5231680,6212,7102650
1213,6212,5231680,6212,7103460
1213,6212,5231680,6212,7103930
1213,6212,5231680,6212,7104740
1213,6212,5231680,6212,7104740
1213,6212,5231680,6212,7105550
1213,6212,5231680,6212,7106550
1213,6212,5231680,6212,7107010
1213,6212,5231680,6212,7107820
1213,6212,5231680,6212,7108630
1213,6212,5231840,6212,7108790
1213,6212,5231840,6212,7109110
1213,6212,5231840,6212,7109920
1213,6212,5231840,6212,7110390
1213,6212,5231840,6212,7111200
1213,6212,5231840,6212,7111670
1213,6212,5231840,6212,7112140
1213,6212,5231840,6212,7112730
1213,6212,5231840,6212,7113200
1213,6212,5231840,6212,7114200
1213,6212,5231840,6212,7115200
1213,6212,5231840,6212,7115430
1213,6212,5231840,6212,7115430
1213,6212,5231840,6212,7116240
1213,6212,5231840,6212,7117050
1213,6212,5231840,6212,7117370
1213,6212,5231840,6212,7118370
1213,6212,5231840,6212,7119180
1213,6212,5231840,6212,7119180
1213,6212,5231840,6212,7119990
1213,6212,5231840,6212,7119990
1213,6212,5232000,6212,7120150
1213,6212,5232000,6212,7120960
1213,6212,5232000,6212,7121430
1213,6212,5232000,6212,7122240
1213,6212,5232000,6212,7123050
1213,6212,5232000,6212,7123050
1213,6212,5232000,6212,7124050
1213,6212,5232000,6212,7124370
1213,6212,5232000,6212,7124370
1213,6212,5232000,6212,7124690
1213,6212,5232000,6212,7125500
1213,6212,5232000,6212,7125500
1213,6212,5232000,6212,7125500
1213,6212,5232000,6212,7125820
1213,6212,5232000,6212,7126470
1213,6212,5232000,6212,7127280
1213,6212,5232000,6212,7128090
1213,6212,5232000,6212,7128410
1213,6212,5232000,6212,7128410
1213,6212,5232000,6212,7128410
1213,6212,5232000,6212,7129220
1213,6212,5232000,6212,7129690
1213,6212,5232000,6212,7130500
1213,6212,5232000,6212,7130970
1213,6212,5232000,6212,7131290
1213,6212,5232000,6212,7131760
1213,6212,5232000,6212,7131760
1213,6212,5232000,6212,7132230
1213,6212,5232000,6212,7132550
1213,6212,5232000,6212,7132550
1213,6212,5232000,6212,7133360
1213,6212,5232000,6212,7134170
1213,6212,5232000,6212,7134490
1213,6212,5232000,6212,7134950
1213,6212,5232000,6212,7135950
1213,6212,5232000,6212,7136270
1213,6212,5232000,6212,7136270
1213,6212,5232000,6212,7136920
1213,6212,5232000,6212,7137570
1213,6212,5232000,6212,7138380
1213,6212,5232000,6212,7138730
1213,6212,5232000,6212,7139380
1213,6212,5232000,6212,7139840
1213,6212,5232000,6212,7140650
1213,6212,5232000,6212,7141300
1213,6212,5232000,6212,7141850
1213,6212,5232000,6212,7142320
1213,6212,5232000,6212,7143130
1213,6212,5232000,6212,7143600
1213,6212,5232000,6212,7144600
1213,6212,5232000,6212,7145410
1213,6212,5232000,6212,7145880
1213,6212,5232000,6212,7146100
1213,6212,5232000,6212,7146570
1213,6212,5232000,6212,7147040
1213,6212,5232000,6212,7147850
1213,6212,5232000,6212,7147850
1213,6212,5232000,6212,7147850
1213,6212,5232000,6212,7148320
1213,6212,5232000,6212,7148970
1213,6212,5232000,6212,7149290
1213,6212,5232000,6212,7150100
1213,6212,5232000,6212,7150910
1213,6212,5232000,6212,7150910
1213,6212,5232000,6212,7151370
1213,6212,5232000,6212,7151840
1213,6212,5232000,6212,7151840
1213,6212,5232000,6212,7152650
1213,6212,5232000,6212,7152650
1213,6212,5232000,6212,7152970
1213,6212,5232000,6212,7153780
1213,6212,5232000,6212,7154100
1213,6212,5232000,6212,7154570
1213,6212,5232000,6212,7155040
1213,6212,5232000,6212,7155270
1213,6212,5232000,6212,7155740
1213,6212,5232000,6212,7155740
1213,6212,5232000,6212,7156550
1213,6212,5232000,6212,7157020
1213,6212,5232000,6212,7157490
1213,6212,5232000,6212,7158140
1213,6212,5232000,6212,7158790
1213,6212,5232000,6212,7159790
1213,6212,5232000,6212,7160600
1213,6212,5232000,6212,7161410
1213,6212,5232000,6212,7162220
1213,6212,5232000,6212,7162220
1213,6212,5232000,6212,7162540
1213,6212,5232000,6212,7162860
1213,6212,5232000,6212,7163090
1213,6212,5232000,6212,7164090
1213,6212,5232000,6212,7165090
1213,6212,5232000,6212,7165310
1213,6212,5232000,6212,7165630
1213,6212,5232000,6212,7166100
1213,6212,5232000,6212,7166330
1213,6212,5232000,6212,7166330
1213,6212,5232000,6212,7166330
1213,6212,5232000,6212,7166650
1213,6212,5232000,6212,7167120
1213,6212,5232000,6212,7167590
1213,6212,5232000,6212,7167820
1213,6212,5232000,6212,7168630
1213,6212,5232000,6212,7169440
1213,6212,5232000,6212,7169440
1213,6212,5232000,6212,7169910
1213,6212,5232000,6212,7170720
1213,6212,5232000,6212,7171720
1213,6212,5232000,6212,7172530
1213,6212,5232000,6212,7172530
1213,6212,5232000,6212,7172850
1213,6212,5232000,6212,7173070
1213,6212,5232000,6212,7173530
1213,6212,5232000,6212,7173760
1213,6212,5232000,6212,7174230
1213,6212,5232000,6212,7174880
1213,6212,5232000,6212,7175690
1213,6212,5232000,6212,7176160
1213,6212,5232160,6212,7176320
1213,6212,5232160,6212,7177130
1213,6212,5232160,6212,7177590
1213,6212,5232160,6212,7178060
1213,6212,5232160,6212,7178060
1213,6212,5232160,6212,7178530
1213,6212,5232480,6212,7178850
1213,6212,5232480,6212,7178850
1213,6212,5232480,6212,7179660
1213,6212,5232480,6212,7179980
1213,6212,5232480,6212,7180300
1213,6212,5232480,6212,7180530
1213,6212,5232480,6212,7180530
1213,6212,5232480,6212,7181180
1213,6212,5232480,6212,7182180
1213,6212,5232480,6212,7182410
1213,6212,5232480,6212,7182730
1213,6212,5232480,6212,7183200
1213,6212,5232480,6212,7184010
1213,6212,5232480,6212,7184480
1213,6212,5232480,6212,7185290
1213,6212,5232480,6212,7185290
1213,6212,5232480,6212,7186100
1213,6212,5232480,6212,7186750
1213,6212,5232480,6212,7187300
1213,6212,5232480,6212,7188110
1213,6212,5232480,6212,7188580
1213,6212,5232480,6212,7189040
1213,6212,5232480,6212,7189270
1213,6212,5232480,6212,7190080
1213,6212,5232480,6212,7190540
1213,6212,5232480,6212,7191350
1213,6212,5232480,6212,7192160
1213,6212,5232480,6212,7192630
1213,6212,5232480,6212,7193440
1213,6212,5232480,6212,7193760
1213,6212,5232480,6212,7193760
1213,6212,5232480,6212,7194080
1213,6212,5232480,6212,7194400
1213,6212,5232480,6212,7195210
1213,6212,5232480,6212,7195680
1213,6212,5232480,6212,7196150
1213,6212,5232480,6212,7196150
1213,6212,5232480,6212,7196960
1213,6212,5232480,6212,7197430
1213,6212,5232480,6212,7197980
1213,6212,5232480,6212,7197980
1213,6212,5232480,6212,7198790
1213,6212,5232480,6212,7199250
1213,6212,5232480,6212,7200250
1213,6212,5232480,6212,7201060
1213,6212,5232480,6212,7201530
1213,6212,5232480,6212,7202000
1213,6212,5232640,6212,7202160
1213,6212,5232640,6212,7202970
1213,6212,5232640,6212,7203970
1213,6212,5232640,6212,7204430
1213,6212,5232640,6212,7204750
1213,6212,5232640,6212,7204750
1213,6212,5232640,6212,7205560
1213,6212,5232640,6212,7206560
1213,6212,5232640,6212,7206880
1213,6212,5232640,6212,7207350
1213,6212,5232640,6212,7208000
1213,6212,5232640,6212,7208650
1213,6212,5232640,6212,7209110
1213,6212,5232640,6212,7209430
1213,6212,5232640,6212,7210240
1213,6212,5232640,6212,7210240
1213,6212,5232640,6212,7211050
1213,6212,5232640,6212,7211700
1213,6212,5232640,6212,7212170
1213,6212,5232640,6212,7212640
1213,6212,5232640,6212,7213640
1213,6212,5232640,6212,7214450
1213,6212,5232640,6212,7214920
1213,6212,5232640,6212,7215400
1213,6212,5232640,6212,7215400
1213,6212,5232640,6212,7216400
1213,6212,5232640,6212,7216870
1213,6212,5232640,6212,7217680
1213,6212,5232640,6212,7218330
1213,6212,5232640,6212,7219140
1213,6212,5232640,6212,7219620
1213,6212,5232640,6212,7220270
1213,6212,5232640,6212,7220740
1213,6212,5232640,6212,7221550
1213,6212,5232640,6212,7222550
1213,6212,5232640,6212,7223020
1213,6212,5232640,6212,7223830
1213,6212,5232640,6212,7223830
1213,6212,5232640,6212,7224050
1213,6212,5232640,6212,7224860
1213,6212,5232640,6212,7225670
1213,6212,5232640,6212,7225900
1213,6212,5232640,6212,7226370
1213,6212,5232640,6212,7226690
1213,6212,5232640,6212,7227010
1213,6212,5232640,6212,7227480
1213,6212,5232640,6212,7227950
1213,6212,5232640,6212,7228760
1213,6212,5232640,6212,7229080
1213,6212,5232640,6212,7229540
1213,6212,5232640,6212,7230350
1213,6212,5232640,6212,7230810
1213,6212,5232640,6212,7231810
1213,6212,5232640,6212,7232620
1213,6212,5232640,6212,7233080
1213,6212,5232640,6212,7233730
1213,6212,5232640,6212,7234540
1213,6212,5232640,6212,7235350
1213,6212,5232640,6212,7235810
1213,6212,5232640,6212,7236460
1213,6212,5232640,6212,7237270
1213,6212,5232960,6212,7237590
1213,6212,5232960,6212,7238060
1213,6212,5232960,6212,7238870
1213,6212,5232960,6212,7239340
1213,6212,5232960,6212,7240150
1213,6212,5232960,6212,7240620
1213,6212,5232960,6212,7241090
1213,6212,5232960,6212,7241410
1213,6212,5233120,6212,7241570
1213,6212,5233120,6212,7242570
1213,6212,5233120,6212,7243380
1213,6212,5233120,6212,7243610
1213,6212,5233120,6212,7244080
1213,6212,5233120,6212,7244890
1213,6212,5233120,6212,7244890
1213,6212,5233120,6212,7245120
1213,6212,5233120,6212,7245440
1213,6212,5233120,6212,7245910
1213,6212,5233120,6212,7246720
1213,6212,5233120,6212,7247530
1213,6212,5233120,6212,7247760
1213,6212,5233120,6212,7248410
1213,6212,5233120,6212,7249220
1213,6212,5233120,6212,7250030
1213,6212,5233120,6212,7251030
1213,6212,5233120,6212,7251500
1213,6212,5233120,6212,7252310
1213,6212,5233120,6212,7252780
1213,6212,5233120,6212,7253100
1213,6212,5233120,6212,7253570
1213,6212,5233120,6212,7253570
1213,6212,5233120,6212,7254570
1213,6212,5233120,6212,7254800
1213,6212,5233120,6212,7255270
1213,6212,5233120,6212,7255270
1213,6212,5233120,6212,7255500
1213,6212,5233120,6212,7256310
1213,6212,5233120,6212,7257120
1213,6212,5233120,6212,7257930
1213,6212,5233120,6212,7258740
1213,6212,5233120,6212,7259210
