ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d977-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
892357.4,39.7,10.22,331137.78,14.73
892058.49,39.7,10.22,331787.64,14.77
892060.54,39.7,10.22,331791.89,14.77
892060.54,39.7,10.22,331791.89,14.77
891762.42,39.71,10.23,331273.79,14.75
891907.54,39.72,10.24,332544.58,14.81
891966.64,39.74,10.26,332523.29,14.81
891856.74,39.74,10.27,332564.51,14.82
891558.62,39.75,10.27,332536.83,14.83
891227.64,39.74,10.26,332163.4,14.81
891227.64,39.74,10.26,332163.4,14.81
891227.64,39.74,10.26,332163.4,14.81
890929.51,39.75,10.27,332141.96,14.82
890929.51,39.75,10.27,331887.6,14.81
890633.71,39.75,10.27,332053.03,14.82
890523.04,39.76,10.28,331956.29,14.82
890413.15,39.77,10.29,332071.42,14.83
890124.34,39.76,10.29,331817.49,14.82
890124.34,39.76,10.29,331817.49,14.82
890012.89,39.77,10.29,332481.97,14.86
889744.72,39.78,10.3,332480.72,14.86
889744.72,39.78,10.3,332681.64,14.87
889446.59,39.78,10.31,332654.82,14.88
889148.46,39.79,10.31,332690.38,14.89
888850.34,39.79,10.31,333201.51,14.92
888475.53,39.78,10.31,333185.51,14.92
888179.73,39.79,10.31,332923.92,14.91
888179.73,39.79,10.31,332923.92,14.91
888317.56,39.8,10.33,333633.72,14.95
888697.25,39.83,10.36,333870.08,14.96
888408.05,39.83,10.35,333586.89,14.95
888139.87,39.83,10.35,333585.96,14.96
888139.87,39.83,10.35,333585.96,14.96
888139.87,39.83,10.35,333538.33,14.96
887480.5,39.82,10.34,333065.22,14.94
887182.38,39.82,10.35,333038.08,14.95
886884.25,39.83,10.35,333099.91,14.96
886586.12,39.83,10.36,333032.92,14.96
886586.12,39.83,10.36,332962.46,14.96
886735.12,39.85,10.37,332961.11,14.96
886459.27,39.84,10.36,332659.45,14.95
886459.27,39.84,10.36,332659.45,14.95
886160.37,39.85,10.37,333206.88,14.98
885871.15,39.85,10.37,332859.37,14.97
885915.66,39.86,10.38,333468.61,15.0
883560.59,39.9,10.42,333418.07,15.06
883560.59,39.9,10.42,333418.07,15.06
883292.42,39.9,10.43,333420.4,15.06
882994.29,39.91,10.43,333394.71,15.07
882929.98,39.91,10.43,333301.28,15.07
882631.86,39.92,10.44,333385.64,15.08
882521.96,39.93,10.45,333297.71,15.08
882521.96,39.93,10.45,333297.71,15.08
882521.96,39.93,10.45,333297.71,15.08
882525.78,39.93,10.45,333301.07,15.08
882525.78,39.93,10.45,333301.07,15.08
882229.98,39.93,10.45,333295.61,15.09
882229.98,39.93,10.45,333295.61,15.09
881931.07,39.94,10.46,333630.64,15.11
881632.95,39.94,10.46,333354.53,15.1
881778.07,39.96,10.48,333783.19,15.12
881778.07,39.96,10.48,333806.84,15.13
881778.07,39.96,10.48,333835.83,15.13
881698.13,39.97,10.49,333844.78,15.13
881698.13,39.97,10.49,333844.78,15.13
881698.13,39.97,10.49,333844.78,15.13
881400.0,39.97,10.49,333816.77,15.14
881015.2,39.96,10.48,333558.37,15.13
881015.2,39.96,10.48,333558.37,15.13
880717.07,39.97,10.49,333546.33,15.14
880418.95,39.97,10.49,333560.7,15.14
880418.95,39.97,10.49,333560.7,15.14
880311.38,39.98,10.5,333553.03,15.15
880317.07,39.98,10.5,333648.19,15.15
880018.17,39.99,10.51,333825.42,15.17
879720.04,39.99,10.51,333698.02,15.17
879420.36,40.0,10.52,333992.89,15.19
879152.19,40.0,10.52,333974.88,15.2
878854.06,40.01,10.53,333964.82,15.2
879000.74,40.02,10.54,334064.56,15.21
878890.84,40.03,10.55,333992.5,15.21
878890.84,40.03,10.55,333958.79,15.21
878890.84,40.03,10.55,333958.79,15.21
878567.28,40.03,10.56,333936.39,15.22
878567.28,40.03,10.56,333936.39,15.22
878271.48,40.04,10.56,333911.6,15.22
878160.81,40.05,10.57,333905.53,15.23
877862.68,40.05,10.58,334630.76,15.27
877563.0,40.06,10.58,334571.32,15.27
877239.44,40.06,10.59,334589.65,15.28
876915.88,40.07,10.59,334571.36,15.29
876915.88,40.07,10.59,334571.36,15.29
876782.87,40.07,10.6,334564.18,15.29
876782.87,40.07,10.6,334564.18,15.29
876782.87,40.07,10.6,334564.18,15.29
876782.87,40.07,10.6,334562.34,15.29
876782.87,40.07,10.6,334602.56,15.29
876782.87,40.07,10.6,334602.56,15.29
876782.87,40.07,10.6,334602.56,15.29
876458.53,40.08,10.6,334589.12,15.3
876250.87,40.07,10.6,334376.25,15.29
875927.3,40.08,10.6,334658.36,15.31
875343.71,40.06,10.59,334076.67,15.29
875345.87,40.07,10.6,334286.33,15.3
875077.69,40.08,10.61,334285.07,15.31
874702.89,40.07,10.6,334046.24,15.3
874593.0,40.08,10.61,334025.02,15.31
874294.87,40.08,10.61,334016.39,15.31
873996.74,40.09,10.62,334057.04,15.32
873700.94,40.09,10.62,334012.97,15.33
873402.03,40.1,10.63,334530.77,15.36
873402.03,40.1,10.63,334530.77,15.36
873301.05,40.11,10.64,334122.95,15.35
873301.05,40.11,10.64,334122.95,15.35
872992.46,40.11,10.64,334374.3,15.36
872992.46,40.11,10.64,334315.94,15.36
872992.46,40.11,10.64,334315.94,15.36
872724.29,40.12,10.65,334315.01,15.37
872724.29,40.12,10.65,334315.01,15.37
872614.4,40.13,10.66,334293.46,15.37
872316.27,40.13,10.66,334332.51,15.38
872018.14,40.14,10.67,334288.07,15.39
872018.14,40.14,10.67,334288.07,15.39
871722.34,40.14,10.67,334279.82,15.39
871423.43,40.15,10.68,334593.86,15.42
871134.22,40.15,10.68,334554.54,15.42
871134.22,40.15,10.68,334554.54,15.42
870825.63,40.16,10.69,334453.09,15.42
870557.46,40.16,10.69,334457.61,15.43
870447.56,40.17,10.7,334440.46,15.44
870447.56,40.17,10.7,334440.46,15.44
870337.67,40.18,10.71,334422.7,15.44
870179.04,40.18,10.71,334264.35,15.43
869880.91,40.18,10.71,334290.5,15.44
870029.91,40.2,10.73,334279.64,15.45
869731.01,40.2,10.73,334257.35,15.45
869432.88,40.21,10.74,334870.79,15.49
869133.21,40.21,10.74,334914.19,15.5
868865.03,40.22,10.75,334916.52,15.5
868480.23,40.21,10.74,334681.78,15.5
868618.51,40.23,10.76,334695.77,15.5
868320.38,40.23,10.76,334671.94,15.51
868022.26,40.24,10.76,334645.97,15.51
867726.45,40.24,10.77,334947.38,15.53
867726.45,40.24,10.77,334947.38,15.53
867427.55,40.25,10.77,334747.35,15.53
867051.14,40.24,10.77,334640.49,15.53
867051.14,40.24,10.77,334640.49,15.53
867054.67,40.24,10.77,334645.24,15.53
866756.54,40.24,10.77,334855.66,15.55
866456.87,40.25,10.78,334693.67,15.55
866456.87,40.25,10.78,334693.67,15.55
866188.69,40.25,10.78,334698.19,15.55
866188.69,40.25,10.78,334698.19,15.55
866212.42,40.25,10.78,334793.71,15.56
866212.42,40.25,10.78,334793.71,15.56
866212.42,40.25,10.78,334793.71,15.56
865914.3,40.26,10.79,334763.74,15.56
865943.44,40.27,10.8,334944.24,15.58
865645.31,40.28,10.81,334923.09,15.58
865645.31,40.28,10.81,334923.09,15.58
865349.51,40.28,10.81,334879.22,15.59
865050.6,40.29,10.82,335272.55,15.61
864788.5,40.29,10.82,335195.78,15.62
864457.32,40.3,10.83,335068.76,15.62
864189.14,40.3,10.83,335067.5,15.63
864189.14,40.3,10.83,335067.5,15.63
864189.14,40.3,10.83,335067.5,15.63
863891.02,40.31,10.84,335040.69,15.63
863891.02,40.31,10.84,335040.69,15.63
863891.02,40.31,10.84,335040.69,15.63
863891.02,40.31,10.84,335040.69,15.63
863781.12,40.32,10.85,335214.5,15.65
863671.23,40.33,10.86,335118.02,15.65
863375.42,40.33,10.86,335034.53,15.65
863375.42,40.33,10.86,335034.53,15.65
863073.64,40.32,10.85,334734.42,15.64
862774.73,40.33,10.86,335012.49,15.66
862476.61,40.33,10.86,334938.78,15.66
862476.61,40.33,10.86,334938.78,15.66
862504.2,40.35,10.88,335409.28,15.69
862236.02,40.35,10.88,335409.73,15.7
862236.02,40.35,10.88,335409.73,15.7
862236.02,40.35,10.88,335350.18,15.7
861937.9,40.36,10.89,335324.28,15.7
861967.04,40.37,10.9,335366.8,15.71
861967.04,40.37,10.9,335366.8,15.71
861668.91,40.38,10.91,335338.14,15.71
861373.11,40.38,10.91,335314.7,15.72
861519.01,40.4,10.93,335906.22,15.75
861179.8,40.39,10.92,335573.04,15.74
861179.8,40.39,10.92,335573.04,15.74
861179.8,40.39,10.92,335573.04,15.74
860795.0,40.38,10.91,335319.39,15.73
860795.0,40.38,10.91,335319.39,15.73
861013.59,40.4,10.93,335346.39,15.73
860747.99,40.41,10.94,335905.31,15.77
860479.82,40.41,10.94,335902.33,15.78
860508.96,40.43,10.96,335878.55,15.78
860508.96,40.43,10.96,335878.55,15.78
860508.96,40.43,10.96,335878.55,15.78
860508.96,40.43,10.96,335878.55,15.78
860210.83,40.43,10.96,335935.7,15.79
859912.7,40.44,10.97,335872.29,15.79
859616.9,40.44,10.97,335984.96,15.81
859642.4,40.44,10.97,336081.74,15.81
857083.84,40.47,11.01,336033.91,15.87
856784.94,40.48,11.02,335914.6,15.87
856486.81,40.48,11.02,336294.75,15.9
856486.81,40.48,11.02,336294.75,15.9
856486.81,40.48,11.02,336294.75,15.9
856486.81,40.48,11.02,336294.75,15.9
856486.81,40.48,11.02,336294.75,15.9
856187.13,40.49,11.03,336197.91,15.9
856187.13,40.49,11.03,336197.91,15.9
856187.13,40.49,11.03,336197.91,15.9
856187.13,40.49,11.03,336197.91,15.9
855918.96,40.5,11.03,336200.24,15.91
855625.35,40.5,11.04,336202.02,15.91
855515.46,40.51,11.05,336183.91,15.92
855515.46,40.51,11.05,336183.91,15.92
853160.39,40.55,11.09,336133.38,15.98
853160.39,40.55,11.09,336133.38,15.98
853160.39,40.55,11.09,336133.38,15.98
852862.26,40.56,11.1,336118.05,15.98
852862.26,40.56,11.1,336118.05,15.98
852564.14,40.56,11.1,336265.17,16.0
852456.57,40.57,11.11,336144.59,16.0
852157.66,40.58,11.12,336109.63,16.01
851859.54,40.59,11.12,336548.41,16.03
851559.86,40.59,11.13,336435.73,16.04
851291.68,40.6,11.14,336432.45,16.04
851291.68,40.6,11.14,336432.45,16.04
850993.56,40.6,11.14,336554.09,16.06
850695.43,40.61,11.15,336454.8,16.06
850400.4,40.61,11.15,336614.87,16.08
850319.57,40.63,11.17,336855.44,16.09
850319.57,40.63,11.17,336855.44,16.09
850395.48,40.65,11.19,337918.77,16.15
850249.3,40.66,11.19,337404.43,16.13
849981.13,40.66,11.2,337397.27,16.14
849981.13,40.66,11.2,337397.27,16.14
850127.8,40.68,11.22,337378.35,16.14
849829.68,40.68,11.22,337462.13,16.16
849829.68,40.68,11.22,337462.13,16.16
849165.16,40.67,11.21,336822.9,16.13
848957.63,40.67,11.21,336678.34,16.13
848659.5,40.67,11.21,336609.16,16.13
848659.5,40.67,11.21,336609.16,16.13
848659.5,40.67,11.21,336609.16,16.13
848551.93,40.68,11.22,336586.92,16.14
848253.03,40.69,11.23,336895.72,16.16
847868.23,40.68,11.22,336728.02,16.16
847579.01,40.68,11.22,336636.28,16.16
847270.42,40.69,11.23,336817.43,16.17
847270.42,40.69,11.23,336817.43,16.17
847002.25,40.69,11.23,336814.46,16.18
847148.93,40.71,11.25,336791.35,16.19
846764.12,40.7,11.24,336842.45,16.19
846465.99,40.71,11.25,336801.28,16.2
846167.87,40.71,11.25,336782.1,16.2
845872.06,40.72,11.26,336877.62,16.22
845573.16,40.72,11.26,336850.05,16.22
845275.03,40.73,11.27,336812.26,16.23
845275.03,40.73,11.27,336812.26,16.23
844975.36,40.73,11.27,336826.89,16.24
844707.18,40.74,11.28,336829.23,16.25
844708.95,40.74,11.28,336831.53,16.25
844410.82,40.75,11.28,336805.83,16.25
844557.5,40.76,11.3,336908.13,16.26
844259.37,40.77,11.31,336904.12,16.27
843963.56,40.77,11.31,336797.55,16.27
843852.9,40.78,11.32,336790.96,16.28
843468.09,40.77,11.31,337255.59,16.3
843169.97,40.78,11.32,336954.1,16.3
843169.97,40.78,11.32,337002.04,16.3
843169.97,40.78,11.32,337002.04,16.3
843414.02,40.8,11.34,337618.98,16.33
843145.85,40.8,11.34,337617.73,16.34
843035.96,40.81,11.35,337596.5,16.34
842737.83,40.82,11.36,337764.72,16.36
842613.01,40.82,11.36,337543.28,16.35
842314.88,40.82,11.36,337582.21,16.36
842463.88,40.84,11.38,337525.2,16.36
842463.88,40.84,11.38,337525.2,16.36
842463.88,40.84,11.38,337525.2,16.36
842306.63,40.84,11.37,337367.07,16.36
842306.63,40.84,11.37,337367.07,16.36
842306.63,40.84,11.37,337367.07,16.36
842007.72,40.84,11.38,338099.79,16.4
841718.51,40.85,11.39,337468.32,16.38
841430.86,40.85,11.39,337852.2,16.4
841162.69,40.86,11.4,337850.94,16.41
841052.79,40.87,11.41,337829.72,16.42
841052.79,40.87,11.41,337829.72,16.42
841199.47,40.89,11.43,337922.23,16.42
840901.34,40.89,11.43,337893.95,16.43
840605.54,40.9,11.44,337969.43,16.44
840324.45,40.9,11.44,339050.72,16.5
840044.53,40.91,11.45,338324.2,16.48
840044.53,40.91,11.45,338320.22,16.48
839870.85,40.91,11.44,338131.59,16.47
839589.94,40.91,11.45,338279.03,16.48
839321.77,40.92,11.46,338277.78,16.49
839023.64,40.92,11.46,338250.96,16.5
838725.51,40.93,11.47,338432.22,16.52
838436.31,40.92,11.46,338238.63,16.51
838436.31,40.92,11.46,338238.63,16.51
838582.99,40.94,11.48,338242.01,16.51
838287.18,40.94,11.48,338050.86,16.51
838287.18,40.94,11.48,338050.86,16.51
837902.38,40.94,11.47,339040.98,16.56
837675.52,40.94,11.48,338437.72,16.54
837387.69,40.94,11.47,338167.73,16.53
837387.69,40.94,11.47,338167.73,16.53
837089.43,40.94,11.48,338184.73,16.54
836821.26,40.95,11.49,338177.57,16.55
836449.67,40.95,11.49,337817.76,16.54
836151.54,40.96,11.49,337873.12,16.55
836298.21,40.97,11.51,337841.72,16.55
836419.0,40.99,11.53,337794.23,16.55
836419.0,40.99,11.53,337794.23,16.55
836311.43,41.0,11.54,337992.32,16.57
836339.8,41.02,11.55,337950.99,16.57
836041.67,41.02,11.56,338926.07,16.63
835844.12,41.02,11.55,337872.68,16.58
835844.12,41.02,11.55,337912.9,16.58
835844.12,41.02,11.55,337912.9,16.58
835844.12,41.02,11.55,337912.9,16.58
835544.44,41.02,11.56,338987.89,16.64
835544.44,41.02,11.56,338987.89,16.64
835544.44,41.02,11.56,338987.89,16.64
835276.27,41.03,11.57,338988.33,16.65
834978.14,41.03,11.57,338959.82,16.66
833787.18,41.06,11.59,339045.49,16.69
833489.05,41.06,11.6,338991.68,16.7
833104.25,41.05,11.59,338560.3,16.68
832992.8,41.06,11.6,338691.36,16.7
832724.63,41.07,11.61,338693.69,16.7
832426.5,41.08,11.61,338671.29,16.71
832426.5,41.08,11.61,338671.29,16.71
832128.37,41.08,11.62,338659.55,16.72
832128.37,41.08,11.62,338659.55,16.72
832130.14,41.08,11.62,338662.23,16.72
832130.14,41.08,11.62,338662.23,16.72
831832.01,41.09,11.62,338679.22,16.73
831536.21,41.09,11.63,338658.4,16.74
831425.54,41.1,11.64,338653.4,16.74
831425.54,41.1,11.64,338653.4,16.74
831127.41,41.11,11.65,338936.27,16.76
831127.41,41.11,11.65,338936.27,16.76
831015.97,41.12,11.66,338996.4,16.77
831015.97,41.12,11.66,339019.43,16.78
830747.79,41.13,11.66,339019.87,16.78
830637.9,41.14,11.68,339000.37,16.79
830351.04,41.13,11.67,338768.46,16.78
830052.91,41.14,11.67,338791.34,16.79
829754.78,41.14,11.68,338758.39,16.8
829754.78,41.14,11.68,338758.39,16.8
829903.78,41.16,11.7,338884.86,16.81
829604.88,41.16,11.7,338773.82,16.81
829688.43,41.18,11.72,339495.85,16.85
829303.63,41.17,11.71,339092.35,16.83
829192.18,41.18,11.72,339398.44,16.86
828924.01,41.19,11.73,339400.77,16.86
829070.68,41.21,11.74,339375.24,16.87
828772.56,41.21,11.75,339419.88,16.88
828474.43,41.22,11.75,339420.55,16.89
828474.43,41.22,11.75,339420.55,16.89
828178.62,41.22,11.76,339364.71,16.89
828067.96,41.23,11.77,339787.93,16.92
828067.96,41.23,11.77,339787.93,16.92
828067.96,41.23,11.77,339771.1,16.92
827958.06,41.24,11.78,339882.04,16.93
827582.17,41.24,11.77,339407.31,16.91
827817.32,41.25,11.79,340317.65,16.96
827737.38,41.27,11.8,340326.6,16.97
827517.09,41.26,11.8,340111.91,16.96
827218.96,41.27,11.8,340087.18,16.97
826920.83,41.27,11.81,340109.72,16.98
826713.71,41.27,11.81,339842.48,16.96
826603.82,41.28,11.82,339823.43,16.97
826308.02,41.29,11.82,339800.47,16.98
826197.35,41.3,11.83,340073.98,17.0
825899.22,41.3,11.84,339825.45,16.99
825900.99,41.3,11.84,339846.89,17.0
825928.58,41.32,11.86,340689.97,17.04
825721.67,41.31,11.85,340538.19,17.04
825453.5,41.32,11.86,340542.71,17.05
825155.37,41.32,11.86,340521.2,17.05
825155.37,41.32,11.86,340521.2,17.05
825155.37,41.32,11.86,340465.08,17.05
825045.48,41.34,11.87,340490.15,17.06
824747.35,41.34,11.88,340474.9,17.07
824747.35,41.34,11.88,340628.87,17.07
824451.55,41.35,11.89,340616.66,17.08
824152.64,41.35,11.89,340995.11,17.11
824152.64,41.35,11.89,340995.11,17.11
823956.27,41.35,11.89,340866.6,17.11
824039.82,41.36,11.9,340527.18,17.09
823744.59,41.37,11.91,341035.18,17.13
823476.41,41.38,11.92,341037.51,17.14
823178.29,41.38,11.92,341015.11,17.14
822880.16,41.39,11.93,341003.36,17.15
822555.8,41.38,11.92,340675.18,17.14
822584.94,41.4,11.93,340714.27,17.15
822289.14,41.4,11.94,340684.12,17.15
822289.14,41.4,11.94,340684.12,17.15
822291.19,41.4,11.94,340686.77,17.15
822180.52,41.41,11.95,340670.59,17.16
822184.97,41.41,11.95,340646.02,17.16
822075.07,41.42,11.96,340669.98,17.17
821775.39,41.43,11.97,341330.11,17.21
821695.46,41.44,11.98,341339.06,17.22
821397.33,41.45,11.99,341307.63,17.22
821073.76,41.45,11.99,341280.49,17.23
820775.64,41.46,12.0,341377.67,17.24
820477.51,41.47,12.0,341286.47,17.25
820184.92,41.46,12.0,341025.62,17.24
819889.11,41.46,12.0,341338.81,17.26
819608.03,41.47,12.01,341107.0,17.26
819731.33,41.5,12.04,341951.29,17.31
819407.77,41.5,12.04,341974.88,17.32
819438.92,41.51,12.05,341973.07,17.32
819438.92,41.51,12.05,341973.07,17.32
819115.35,41.51,12.05,341952.63,17.33
819115.79,41.51,12.05,341958.38,17.33
818818.52,41.5,12.05,341636.5,17.32
818878.96,41.52,12.06,341653.77,17.32
818881.89,41.53,12.08,341634.94,17.33
818558.32,41.54,12.08,342251.4,17.37
818233.21,41.54,12.09,342253.46,17.38
818234.0,41.54,12.09,342287.84,17.38
817965.82,41.55,12.1,342288.28,17.39
817667.7,41.56,12.1,342264.47,17.39
817326.02,41.55,12.09,341976.02,17.38
817028.75,41.54,12.09,341691.9,17.37
816730.62,41.54,12.09,341725.5,17.38
816885.69,41.56,12.11,341701.18,17.39
816589.88,41.57,12.11,341680.72,17.39
816290.98,41.57,12.12,341914.19,17.41
815992.85,41.58,12.13,341856.69,17.42
815881.41,41.59,12.14,342188.94,17.44
815613.24,41.6,12.15,342188.01,17.45
815315.11,41.61,12.15,342163.49,17.46
815205.21,41.62,12.16,342157.83,17.47
814907.09,41.62,12.17,342181.78,17.48
814611.28,41.63,12.18,342154.88,17.49
814312.38,41.63,12.18,342384.62,17.51
814202.49,41.65,12.19,342505.27,17.52
814091.04,41.66,12.2,342622.73,17.53
813822.87,41.67,12.21,342627.25,17.54
813826.94,41.67,12.21,342640.4,17.54
813674.5,41.66,12.21,342600.26,17.54
813821.18,41.68,12.23,342574.85,17.55
813523.05,41.69,12.23,342626.38,17.56
813523.05,41.69,12.23,342626.38,17.56
813224.92,41.69,12.24,342593.09,17.56
812929.12,41.7,12.25,342561.16,17.57
812630.21,41.7,12.25,342971.06,17.6
812341.0,41.71,12.26,342823.35,17.6
812451.32,41.73,12.28,343419.76,17.64
812183.06,41.72,12.27,343093.23,17.62
812103.12,41.74,12.28,343102.18,17.63
811994.94,41.73,12.28,342994.0,17.63
812024.08,41.75,12.29,342964.2,17.63
811725.95,41.75,12.3,343029.63,17.64
811427.83,41.76,12.31,343069.0,17.66
811427.83,41.76,12.31,343069.0,17.66
811427.83,41.76,12.31,343069.0,17.66
811120.6,41.75,12.3,342807.87,17.65
811269.6,41.77,12.32,342691.77,17.64
810911.52,41.76,12.31,344237.61,17.73
811502.87,41.81,12.36,344884.06,17.77
811234.7,41.82,12.37,344888.57,17.78
810936.57,41.83,12.37,344867.06,17.79
810936.57,41.83,12.37,344867.06,17.79
810936.57,41.83,12.37,344853.04,17.79
810936.57,41.83,12.37,344853.04,17.79
810631.64,41.83,12.37,344425.43,17.77
810752.43,41.85,12.39,344461.31,17.78
810753.6,41.85,12.39,344545.7,17.78
810455.48,41.85,12.4,344518.59,17.79
810455.48,41.85,12.4,344518.59,17.79
810159.67,41.86,12.41,344491.87,17.8
810049.0,41.87,12.42,344891.13,17.83
810195.68,41.89,12.44,345044.5,17.84
809819.79,41.88,12.43,344566.27,17.82
809511.2,41.89,12.43,345150.19,17.86
809511.2,41.89,12.43,345150.19,17.86
809243.03,41.89,12.44,345154.71,17.87
808944.9,41.9,12.45,345124.74,17.88
808646.77,41.91,12.45,345287.37,17.89
808536.88,41.92,12.46,345160.55,17.89
808241.07,41.92,12.47,345120.21,17.9
808386.97,41.94,12.49,345606.97,17.93
808097.75,41.95,12.49,345602.44,17.94
807789.17,41.95,12.5,345638.12,17.95
807521.0,41.96,12.51,345642.64,17.96
807521.0,41.96,12.51,345642.64,17.96
807532.01,41.96,12.51,345672.59,17.96
807422.11,41.98,12.52,345655.44,17.97
807422.11,41.98,12.52,345655.44,17.97
807123.99,41.98,12.53,345636.97,17.98
807123.99,41.98,12.53,345636.97,17.98
806825.86,41.99,12.53,345758.36,17.99
806825.86,41.99,12.53,345758.36,17.99
806825.86,41.99,12.53,345758.36,17.99
806667.52,41.98,12.53,345601.13,17.99
806559.95,42.0,12.54,345479.93,17.99
806559.95,42.0,12.54,345479.93,17.99
806449.28,42.01,12.55,345471.92,18.0
806449.28,42.01,12.55,345471.92,18.0
806449.28,42.01,12.55,345471.92,18.0
806151.15,42.01,12.56,346094.65,18.04
806151.15,42.01,12.56,346094.65,18.04
805851.47,42.02,12.57,346010.58,18.04
805583.3,42.03,12.57,346011.02,18.05
805200.26,42.02,12.56,345722.56,18.04
804902.14,42.02,12.57,345694.05,18.05
804902.14,42.02,12.57,345694.05,18.05
804604.01,42.03,12.58,345722.74,18.06
804750.68,42.05,12.59,345704.15,18.06
804454.88,42.06,12.6,345687.91,18.07
804344.21,42.07,12.61,345896.05,18.09
803959.41,42.06,12.6,345711.9,18.09
804106.08,42.08,12.62,345698.19,18.09
803806.41,42.08,12.63,346344.51,18.13
803517.2,42.07,12.62,346046.53,18.12
803517.2,42.07,12.62,346046.53,18.12
803249.03,42.08,12.63,346045.6,18.13
803249.03,42.08,12.63,346045.6,18.13
803012.28,42.08,12.62,345780.76,18.12
803012.28,42.08,12.62,345780.76,18.12
802905.81,42.07,12.62,345673.43,18.11
802607.68,42.08,12.63,345646.28,18.12
802309.55,42.09,12.63,345687.69,18.13
802555.16,42.11,12.65,345655.87,18.13
802555.16,42.11,12.65,345655.87,18.13
802041.43,42.09,12.64,345639.27,18.14
801745.62,42.1,12.65,345763.78,18.16
801634.95,42.11,12.66,345664.33,18.16
801336.83,42.12,12.66,345675.96,18.17
801340.54,42.12,12.66,345727.87,18.17
801040.87,42.13,12.67,345892.48,18.19
801040.87,42.13,12.67,345892.48,18.19
800772.69,42.13,12.68,345897.0,18.2
800474.57,42.14,12.69,345864.41,18.21
800176.44,42.15,12.69,345899.95,18.22
800176.44,42.15,12.69,345899.95,18.22
800176.44,42.15,12.69,345899.95,18.22
800178.2,42.15,12.69,345903.2,18.22
800324.88,42.16,12.71,345875.96,18.22
800029.08,42.17,12.72,345861.14,18.23
800029.08,42.17,12.72,345861.14,18.23
799870.84,42.17,12.71,345703.82,18.22
799589.76,42.17,12.72,346652.45,18.28
799589.76,42.17,12.72,346652.45,18.28
799589.76,42.17,12.72,346652.45,18.28
799470.95,42.19,12.73,346246.55,18.27
799162.37,42.19,12.74,346237.67,18.28
799162.37,42.19,12.74,346237.67,18.28
798894.19,42.2,12.75,346235.25,18.29
798511.16,42.19,12.74,345935.45,18.28
798401.26,42.2,12.75,345910.51,18.28
798522.05,42.22,12.77,345942.29,18.29
798412.16,42.23,12.78,345925.8,18.3
798116.35,42.24,12.79,345904.89,18.31
797817.45,42.25,12.79,346399.5,18.34
797819.5,42.25,12.79,346402.2,18.34
797521.38,42.25,12.8,346459.71,18.36
797221.7,42.26,12.8,346692.56,18.38
796953.52,42.27,12.81,346690.14,18.39
796843.63,42.28,12.83,346665.2,18.39
796545.5,42.29,12.83,346667.19,18.4
796435.61,42.3,12.84,346693.55,18.41
796576.22,42.32,12.86,346659.68,18.42
796374.03,42.31,12.86,346432.44,18.41
796374.03,42.31,12.86,346432.44,18.41
796402.4,42.33,12.87,346766.36,18.43
796104.27,42.33,12.88,346724.98,18.44
795804.6,42.34,12.89,347516.09,18.49
795536.42,42.35,12.89,347512.8,18.5
795238.29,42.36,12.9,347488.02,18.51
794940.17,42.36,12.91,347519.88,18.52
794642.04,42.37,12.91,347498.52,18.53
794434.51,42.36,12.91,347075.46,18.51
794465.97,42.38,12.93,347057.63,18.51
794355.3,42.39,12.94,347506.7,18.55
794117.03,42.39,12.93,347521.38,18.55
794117.03,42.39,12.93,347521.38,18.55
794117.03,42.39,12.93,347521.38,18.55
794272.62,42.41,12.95,347679.84,18.56
793964.03,42.41,12.96,347840.37,18.58
793695.86,42.42,12.97,347837.39,18.59
793695.86,42.42,12.97,347819.25,18.59
793315.97,42.41,12.96,347618.66,18.58
793017.84,42.42,12.96,347593.57,18.59
793021.37,42.42,12.96,347596.23,18.59
793168.05,42.44,12.98,347654.94,18.6
792869.92,42.44,12.99,347621.66,18.61
792869.92,42.44,12.99,347621.66,18.61
792955.79,42.46,13.01,347591.57,18.61
792656.89,42.47,13.01,348088.86,18.65
792656.89,42.47,13.01,348088.86,18.65
792363.28,42.47,13.02,348090.64,18.66
792392.42,42.49,13.04,348095.47,18.67
792392.42,42.49,13.04,348095.47,18.67
792392.42,42.49,13.04,348095.47,18.67
792392.42,42.49,13.04,348095.47,18.67
792092.75,42.5,13.04,348739.94,18.71
791717.94,42.49,13.03,348277.06,18.69
791638.0,42.5,13.05,348286.01,18.7
791339.88,42.51,13.06,348249.7,18.71
791041.75,42.52,13.06,348366.35,18.72
790743.62,42.52,13.07,348248.74,18.73
790447.82,42.53,13.08,348266.53,18.74
