ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
758594.28,16.2,3.14,363548.51,7.77
758629.91,16.21,3.14,363528.67,7.77
758664.24,16.21,3.15,363345.3,7.76
758664.24,16.21,3.15,363345.3,7.76
758664.24,16.21,3.15,363345.3,7.76
758509.84,16.21,3.15,363430.38,7.77
758563.47,16.22,3.15,363646.54,7.77
758409.08,16.22,3.15,363560.13,7.77
758254.68,16.22,3.15,363533.88,7.77
758119.58,16.22,3.15,363446.52,7.77
757074.42,16.22,3.16,363113.54,7.78
756934.38,16.22,3.16,363793.35,7.8
756934.38,16.22,3.16,363793.35,7.8
756962.28,16.23,3.16,363793.53,7.8
756744.92,16.22,3.16,363627.68,7.8
757096.89,16.23,3.17,363444.09,7.79
756938.16,16.23,3.17,363289.51,7.79
756755.18,16.23,3.17,363152.31,7.79
757035.64,16.24,3.17,363072.5,7.79
756341.21,16.23,3.16,362378.08,7.77
756341.21,16.23,3.16,362378.08,7.77
756363.67,16.23,3.17,363334.88,7.8
756363.67,16.23,3.17,363334.88,7.8
756619.61,16.24,3.17,362591.95,7.78
756243.77,16.23,3.17,362648.57,7.78
756812.47,16.25,3.18,362068.35,7.77
756812.47,16.25,3.18,362068.35,7.77
756848.1,16.25,3.19,362111.57,7.78
758807.48,16.29,3.23,362094.68,7.78
758653.09,16.29,3.23,361889.81,7.77
760877.72,16.34,3.28,361966.66,7.77
760723.33,16.34,3.28,362179.11,7.78
760568.93,16.34,3.28,362175.41,7.78
760433.83,16.34,3.28,362995.81,7.8
759911.87,16.34,3.27,362596.45,7.79
761986.51,16.38,3.32,363785.5,7.82
762035.75,16.39,3.32,363772.28,7.82
762504.01,16.4,3.34,363585.02,7.82
762975.48,16.41,3.35,363625.53,7.82
762547.92,16.42,3.35,363435.97,7.82
762583.55,16.42,3.36,363462.75,7.83
762429.15,16.42,3.36,363491.1,7.83
762274.75,16.42,3.36,363375.74,7.83
762501.55,16.43,3.36,363167.1,7.82
762125.7,16.42,3.36,363434.86,7.83
761966.97,16.42,3.36,363281.01,7.83
762001.31,16.42,3.36,363156.51,7.83
761292.04,16.41,3.35,362370.41,7.81
761573.48,16.42,3.35,362266.48,7.81
761419.08,16.42,3.35,362205.69,7.81
761043.24,16.41,3.35,362113.64,7.81
761343.99,16.42,3.36,363190.75,7.83
761371.89,16.42,3.36,362708.74,7.82
761236.79,16.43,3.36,363001.78,7.83
761419.15,16.43,3.37,362523.07,7.82
761279.1,16.43,3.37,362316.77,7.82
761314.73,16.44,3.37,362359.99,7.82
761238.15,16.44,3.37,362458.4,7.83
761018.49,16.43,3.37,363999.45,7.86
760978.3,16.44,3.37,363821.06,7.86
760823.9,16.44,3.37,363616.19,7.86
760455.24,16.43,3.37,363215.03,7.85
759978.06,16.42,3.36,362679.55,7.84
760457.76,16.44,3.37,362677.19,7.84
759980.58,16.43,3.36,362141.71,7.83
759374.5,16.42,3.35,361310.25,7.81
759220.1,16.42,3.36,361502.6,7.82
759065.7,16.42,3.36,361499.96,7.82
758930.6,16.42,3.36,361337.11,7.82
758930.6,16.42,3.36,361337.11,7.82
757885.45,16.43,3.36,361004.13,7.82
757911.67,16.43,3.37,361971.7,7.85
758206.0,16.44,3.38,361633.59,7.84
757402.95,16.43,3.36,360805.93,7.83
757438.58,16.43,3.37,360799.4,7.83
757296.12,16.43,3.36,360642.41,7.82
757246.12,16.43,3.36,360592.41,7.82
757127.35,16.43,3.37,360474.98,7.82
756972.95,16.43,3.37,360319.87,7.82
757236.93,16.44,3.38,360587.01,7.83
757271.26,16.44,3.38,360469.69,7.83
757271.26,16.44,3.38,360469.69,7.83
757116.87,16.44,3.38,360758.12,7.84
757398.31,16.45,3.39,360642.63,7.83
757022.47,16.45,3.38,360553.66,7.83
757323.21,16.45,3.39,361118.08,7.85
757168.81,16.45,3.39,360772.46,7.84
757168.81,16.45,3.39,360772.46,7.84
757033.72,16.45,3.39,360856.51,7.84
757033.72,16.45,3.39,360856.51,7.84
757200.24,16.46,3.4,360662.6,7.84
757233.58,16.46,3.4,360607.27,7.84
757163.8,16.47,3.4,361379.55,7.86
756798.35,16.46,3.4,362682.23,7.89
757001.25,16.47,3.4,362327.37,7.88
757036.88,16.47,3.41,362354.15,7.88
757048.94,16.48,3.41,362374.52,7.89
756433.33,16.47,3.4,361758.91,7.87
756657.69,16.47,3.41,361822.15,7.88
756657.69,16.47,3.41,361822.15,7.88
756503.29,16.47,3.41,361608.17,7.87
756503.29,16.47,3.41,361608.17,7.87
756730.08,16.48,3.42,361368.72,7.87
757019.75,16.49,3.42,361616.19,7.88
757019.75,16.49,3.42,361616.19,7.88
756413.66,16.48,3.41,360784.73,7.86
756448.0,16.48,3.42,360688.95,7.86
756293.6,16.48,3.42,360945.29,7.87
756347.23,16.49,3.42,360872.29,7.87
756375.13,16.49,3.43,360748.82,7.86
756220.73,16.49,3.43,360665.49,7.86
756085.63,16.49,3.43,360544.89,7.86
756026.75,16.49,3.43,361317.89,7.88
755652.68,16.49,3.42,361969.99,7.9
755494.94,16.49,3.42,361345.68,7.89
754449.78,16.49,3.43,361012.7,7.89
754483.13,16.5,3.43,361281.33,7.9
754217.26,16.49,3.43,360934.45,7.89
754252.89,16.5,3.43,360884.91,7.89
754098.49,16.5,3.43,360746.33,7.89
754120.95,16.5,3.44,361066.73,7.9
754592.42,16.51,3.45,361107.24,7.9
754438.02,16.51,3.45,361309.47,7.91
754283.62,16.52,3.45,361152.43,7.91
754148.53,16.52,3.45,361055.02,7.91
753987.7,16.52,3.45,361291.28,7.91
753832.31,16.52,3.45,361151.87,7.91
753666.03,16.52,3.45,360962.38,7.91
753368.68,16.51,3.45,360480.27,7.9
753404.31,16.52,3.45,360496.83,7.9
753438.64,16.52,3.45,360378.86,7.9
753284.24,16.52,3.45,360248.74,7.9
753129.85,16.52,3.45,360148.08,7.9
753129.85,16.52,3.45,360148.08,7.9
753356.64,16.53,3.46,360302.09,7.9
753390.97,16.53,3.47,360204.03,7.9
753390.97,16.53,3.47,360204.03,7.9
753015.13,16.52,3.46,360110.4,7.9
752726.75,16.52,3.45,359989.27,7.9
752435.56,16.51,3.45,359923.46,7.9
752281.16,16.51,3.45,360074.0,7.9
752281.16,16.51,3.45,360074.0,7.9
751663.57,16.51,3.45,359930.58,7.91
751717.2,16.52,3.45,359834.7,7.91
751376.01,16.51,3.45,360025.99,7.91
751633.56,16.52,3.46,359848.75,7.91
751498.46,16.52,3.46,359739.12,7.91
751337.63,16.52,3.46,359639.81,7.91
751182.24,16.52,3.46,359756.58,7.91
751015.97,16.52,3.46,359579.44,7.91
751296.42,16.53,3.46,359537.85,7.91
751332.05,16.53,3.47,359581.07,7.91
750286.89,16.54,3.47,359248.09,7.92
750132.5,16.54,3.48,359043.22,7.92
749756.65,16.53,3.47,360122.36,7.94
749756.65,16.53,3.47,360122.36,7.94
749756.65,16.53,3.47,360122.36,7.94
749756.65,16.53,3.47,360122.36,7.94
749602.26,16.53,3.47,360069.79,7.94
749313.88,16.53,3.46,359151.45,7.92
749583.45,16.54,3.47,360209.43,7.95
748538.29,16.54,3.48,359876.44,7.95
748383.89,16.54,3.48,360038.76,7.96
748075.09,16.54,3.48,360097.29,7.96
747647.53,16.55,3.48,360627.69,7.98
747512.43,16.55,3.48,360526.28,7.98
747512.43,16.55,3.48,360526.28,7.98
747351.6,16.55,3.48,360406.97,7.98
747575.96,16.56,3.49,360470.22,7.98
747575.96,16.56,3.49,360470.22,7.98
747203.93,16.55,3.49,360077.03,7.98
747203.93,16.55,3.49,360077.03,7.98
747048.54,16.55,3.49,360227.9,7.98
747082.87,16.55,3.49,360107.47,7.98
747082.87,16.55,3.49,360107.47,7.98
746861.27,16.55,3.49,359877.28,7.97
746695.0,16.55,3.49,359666.03,7.97
746399.07,16.55,3.49,359452.33,7.97
746433.4,16.55,3.49,359335.22,7.97
746469.03,16.56,3.49,359484.65,7.97
746750.47,16.57,3.5,359678.65,7.98
746750.47,16.57,3.5,359678.65,7.98
746596.08,16.57,3.5,359534.2,7.98
746596.08,16.57,3.5,359534.2,7.98
746368.83,16.56,3.5,359408.77,7.98
746422.46,16.57,3.5,359323.4,7.98
746450.36,16.57,3.51,359276.9,7.98
746676.16,16.58,3.51,360620.99,8.01
746676.16,16.58,3.51,360620.99,8.01
746473.77,16.57,3.51,359843.21,7.99
746496.23,16.58,3.51,360501.4,8.01
746341.83,16.58,3.51,360330.64,8.0
746341.83,16.58,3.51,360330.64,8.0
746566.19,16.59,3.52,360393.89,8.01
746411.79,16.59,3.52,360352.41,8.01
746446.13,16.59,3.53,360231.99,8.01
746311.03,16.59,3.53,360764.7,8.02
746311.03,16.59,3.53,360764.7,8.02
746345.36,16.59,3.53,360647.6,8.02
746609.34,16.6,3.54,360834.34,8.02
746609.34,16.6,3.54,360834.34,8.02
746469.29,16.6,3.54,360761.57,8.02
746381.21,16.6,3.54,360362.09,8.02
746126.85,16.6,3.54,360175.9,8.01
746162.48,16.61,3.54,360192.46,8.02
746008.08,16.61,3.54,359985.44,8.01
746308.82,16.62,3.55,359851.72,8.01
746020.44,16.61,3.55,359767.69,8.01
745866.04,16.61,3.55,359960.76,8.02
745711.65,16.61,3.55,359810.17,8.02
745576.55,16.61,3.55,359715.73,8.01
745415.72,16.61,3.55,360109.28,8.03
745443.62,16.62,3.55,360624.19,8.04
745443.62,16.62,3.55,360624.19,8.04
745443.62,16.62,3.55,360624.19,8.04
745476.96,16.62,3.55,360900.63,8.05
745367.1,16.62,3.56,360709.84,8.04
745155.3,16.62,3.56,360416.52,8.04
745190.93,16.62,3.56,360459.74,8.04
745036.53,16.62,3.56,360302.96,8.04
744660.69,16.62,3.55,359460.17,8.02
745091.04,16.63,3.56,361111.24,8.06
744936.64,16.63,3.56,361207.87,8.06
744782.24,16.63,3.56,361113.03,8.06
744647.14,16.63,3.57,360982.38,8.06
744325.48,16.63,3.57,360922.01,8.06
744164.65,16.63,3.57,361181.82,8.07
744019.65,16.63,3.57,361051.09,8.07
744019.65,16.63,3.57,361051.09,8.07
743842.98,16.63,3.57,360831.45,8.07
744067.35,16.64,3.57,360894.69,8.07
744067.35,16.64,3.57,360894.69,8.07
744101.68,16.64,3.58,360774.26,8.07
744137.31,16.65,3.58,360790.82,8.07
743959.06,16.64,3.58,360506.41,8.07
743804.66,16.64,3.58,360328.21,8.06
743650.27,16.64,3.58,360480.76,8.07
743361.89,16.64,3.57,360298.17,8.06
743207.49,16.64,3.57,360123.04,8.06
743072.39,16.64,3.58,360066.91,8.06
742911.56,16.64,3.58,360243.27,8.07
742756.17,16.64,3.58,360011.4,8.07
742790.5,16.64,3.58,359894.3,8.06
742624.23,16.64,3.58,359857.17,8.07
742659.86,16.65,3.58,359873.73,8.07
742505.46,16.65,3.58,359666.72,8.06
742505.46,16.65,3.58,359666.72,8.06
742077.9,16.65,3.59,359477.15,8.07
742112.23,16.66,3.59,359431.53,8.07
742165.86,16.66,3.6,359641.69,8.07
742011.46,16.66,3.6,359838.45,8.08
741857.07,16.66,3.6,359684.97,8.08
741721.97,16.66,3.6,359589.72,8.08
742088.03,16.67,3.61,359439.82,8.08
741927.19,16.67,3.61,359891.31,8.09
741960.54,16.68,3.61,359829.87,8.09
742333.29,16.69,3.62,359982.23,8.09
742368.92,16.69,3.63,360009.01,8.1
742050.63,16.69,3.62,360152.96,8.1
741891.9,16.69,3.62,359997.5,8.1
741914.36,16.69,3.62,361070.21,8.12
741759.96,16.69,3.62,360852.97,8.12
742231.43,16.7,3.64,360895.29,8.12
742458.22,16.71,3.64,360684.83,8.12
742492.56,16.71,3.65,360930.54,8.12
742492.56,16.71,3.65,360930.54,8.12
741798.14,16.7,3.64,360236.12,8.11
741643.74,16.7,3.64,360441.63,8.12
741489.34,16.7,3.64,360377.31,8.12
741354.24,16.7,3.64,360302.22,8.12
740978.4,16.7,3.63,360199.76,8.12
741012.73,16.7,3.63,360109.5,8.12
741012.73,16.7,3.63,360109.5,8.12
740851.9,16.7,3.63,360308.74,8.12
741152.64,16.71,3.64,360223.13,8.12
741314.34,16.72,3.65,360275.73,8.12
741349.97,16.72,3.66,360238.02,8.12
741516.49,16.73,3.66,361142.74,8.15
741033.13,16.72,3.65,360682.27,8.14
740825.78,16.71,3.65,359945.12,8.12
740671.38,16.72,3.65,359792.38,8.12
740704.72,16.72,3.65,359588.43,8.12
740550.33,16.72,3.65,359592.54,8.12
740184.88,16.71,3.65,360821.96,8.15
740184.88,16.71,3.65,360821.96,8.15
739567.28,16.71,3.65,360678.54,8.15
739771.81,16.72,3.66,360714.26,8.15
739617.41,16.72,3.66,360716.44,8.16
739980.39,16.73,3.67,360727.04,8.16
739845.29,16.73,3.67,360776.43,8.16
739705.25,16.73,3.67,361465.7,8.18
739954.29,16.74,3.68,361146.84,8.17
740235.73,16.75,3.69,360985.35,8.17
739859.89,16.74,3.68,361239.83,8.18
739895.52,16.75,3.68,361218.31,8.18
739741.12,16.75,3.68,361049.37,8.17
739741.12,16.75,3.68,361049.37,8.17
739586.72,16.75,3.68,361269.54,8.18
739384.33,16.75,3.68,361279.32,8.18
739557.29,16.75,3.69,361113.32,8.18
739402.89,16.75,3.69,360973.8,8.18
739437.22,16.76,3.69,360858.72,8.18
739302.12,16.76,3.69,361293.99,8.19
739010.94,16.75,3.69,360971.29,8.18
739311.68,16.76,3.7,361639.67,8.2
739311.68,16.76,3.7,361639.67,8.2
738935.84,16.75,3.69,361348.34,8.19
738953.16,16.76,3.69,361571.9,8.2
739256.39,16.77,3.7,361492.94,8.2
739292.02,16.77,3.71,361443.4,8.2
739137.62,16.77,3.71,361302.48,8.2
739137.62,16.77,3.71,361302.48,8.2
738983.22,16.77,3.71,361670.13,8.21
738864.45,16.78,3.71,361622.44,8.21
738657.1,16.77,3.71,361339.61,8.21
738657.1,16.77,3.71,361339.61,8.21
738348.3,16.78,3.71,361321.02,8.21
737756.81,16.77,3.7,360752.42,8.2
737784.71,16.77,3.7,361817.8,8.22
736981.67,16.75,3.69,361014.76,8.21
736827.27,16.75,3.69,360651.71,8.2
736613.8,16.75,3.69,359980.13,8.19
736509.88,16.75,3.69,361129.89,8.21
736527.94,16.76,3.69,361012.15,8.21
736705.47,16.76,3.7,360542.28,8.2
736743.02,16.77,3.7,360241.35,8.2
736778.65,16.77,3.71,360188.45,8.2
736624.25,16.77,3.71,360059.69,8.2
735914.99,16.76,3.7,359350.42,8.18
735849.36,16.76,3.7,360036.72,8.2
735849.36,16.76,3.7,360036.72,8.2
735694.96,16.76,3.7,360024.76,8.2
735919.32,16.77,3.71,360088.01,8.21
735764.92,16.77,3.71,360043.65,8.21
735764.92,16.77,3.71,360043.65,8.21
735991.71,16.78,3.71,359804.2,8.2
735856.61,16.78,3.72,359926.54,8.21
735779.66,16.78,3.72,360634.02,8.23
735994.81,16.79,3.73,360306.99,8.22
736029.14,16.79,3.73,360539.11,8.23
736064.77,16.8,3.73,360555.67,8.23
735910.37,16.8,3.74,360425.55,8.23
735755.97,16.8,3.74,360324.9,8.23
735601.57,16.8,3.74,360464.43,8.23
735466.48,16.8,3.74,360339.74,8.23
735305.64,16.8,3.74,360660.97,8.24
735587.09,16.81,3.74,360583.53,8.24
735394.63,16.81,3.74,360514.19,8.24
735448.26,16.81,3.75,360646.86,8.24
735292.87,16.81,3.75,360348.88,8.24
735126.6,16.81,3.75,360192.02,8.24
735126.6,16.81,3.75,360192.02,8.24
735162.23,16.82,3.75,360142.49,8.24
735018.26,16.81,3.75,359968.34,8.23
735275.81,16.82,3.76,360721.54,8.25
734987.43,16.82,3.75,359944.09,8.23
734526.71,16.81,3.75,359649.39,8.23
734372.31,16.81,3.75,359508.47,8.23
734652.76,16.82,3.76,359428.99,8.23
734498.37,16.82,3.76,359786.16,8.24
734343.97,16.82,3.76,359612.61,8.24
734343.97,16.82,3.76,359612.61,8.24
734208.87,16.82,3.76,359381.57,8.23
733987.0,16.82,3.75,360542.84,8.26
733846.95,16.82,3.75,361181.28,8.28
733846.95,16.82,3.75,361181.28,8.28
734095.99,16.83,3.76,361016.34,8.28
734131.62,16.83,3.77,361043.13,8.28
733540.13,16.82,3.76,360474.53,8.27
733540.13,16.82,3.76,360474.53,8.27
733562.59,16.83,3.76,360750.78,8.28
733408.19,16.83,3.76,360533.54,8.27
732980.63,16.83,3.77,361063.93,8.29
732826.23,16.83,3.77,361251.37,8.3
732671.83,16.83,3.77,361152.62,8.3
732536.73,16.83,3.77,361024.64,8.3
732761.09,16.84,3.78,361087.89,8.3
732600.26,16.84,3.78,361247.18,8.31
732444.87,16.84,3.78,361023.69,8.3
732278.6,16.84,3.78,360984.65,8.3
731982.67,16.84,3.78,360988.25,8.31
732018.3,16.85,3.78,360970.02,8.31
732018.3,16.85,3.78,360970.02,8.31
732052.63,16.85,3.79,360849.6,8.31
731898.23,16.85,3.79,360693.33,8.31
731522.39,16.85,3.78,360246.14,8.3
731363.66,16.84,3.78,360092.29,8.29
731209.26,16.84,3.78,360281.16,8.3
731054.87,16.84,3.78,360072.31,8.3
730627.3,16.85,3.79,359882.74,8.3
730492.2,16.85,3.79,359851.55,8.3
730773.65,16.86,3.79,359716.13,8.3
730397.81,16.85,3.79,359929.31,8.3
730432.14,16.86,3.79,359800.56,8.3
730432.14,16.86,3.79,359800.56,8.3
730732.88,16.86,3.8,359701.33,8.3
730572.05,16.86,3.8,359949.39,8.31
730599.95,16.87,3.8,360479.93,8.32
730599.95,16.87,3.8,360479.93,8.32
730444.56,16.87,3.8,360200.87,8.32
730444.56,16.87,3.8,360200.87,8.32
730068.72,16.86,3.8,359718.21,8.31
729902.44,16.86,3.8,359641.89,8.31
729938.07,16.87,3.8,359646.17,8.31
729783.68,16.87,3.8,359453.84,8.31
729629.28,16.87,3.8,359620.71,8.31
729909.73,16.88,3.81,359533.13,8.31
729755.33,16.88,3.81,359506.88,8.31
729379.49,16.87,3.8,360509.23,8.34
729057.83,16.87,3.81,360238.93,8.34
729418.44,16.88,3.81,360470.47,8.34
729642.8,16.89,3.82,360533.71,8.34
729324.51,16.88,3.82,360260.81,8.34
729605.96,16.89,3.83,360120.11,8.34
729640.29,16.89,3.83,360004.97,8.34
729505.19,16.9,3.83,359809.98,8.33
729365.14,16.9,3.83,360339.37,8.35
729199.36,16.9,3.83,359801.32,8.34
729022.7,16.9,3.83,359719.42,8.34
729195.65,16.9,3.84,359970.36,8.34
729231.28,16.91,3.84,359948.84,8.35
729076.88,16.91,3.84,359779.9,8.34
728922.49,16.91,3.84,359809.93,8.35
727877.33,16.91,3.85,359476.95,8.35
727579.98,16.91,3.84,359324.06,8.35
727772.23,16.92,3.85,359215.13,8.35
727617.83,16.92,3.85,359507.57,8.36
727340.92,16.91,3.85,359957.24,8.37
727205.82,16.91,3.85,359585.9,8.36
727233.72,16.92,3.85,359470.28,8.36
727072.89,16.92,3.85,359904.77,8.37
726775.54,16.91,3.85,359525.43,8.37
726630.54,16.91,3.85,359185.31,8.36
726802.51,16.92,3.85,360309.15,8.39
726625.84,16.92,3.85,360121.13,8.38
726648.3,16.92,3.86,360200.37,8.39
726683.93,16.93,3.86,360204.65,8.39
725638.77,16.93,3.87,359887.32,8.4
725484.37,16.93,3.87,359953.25,8.4
725955.85,16.95,3.88,359993.76,8.4
725955.85,16.95,3.88,359993.76,8.4
725955.85,16.95,3.88,359993.76,8.4
725801.45,16.95,3.88,359890.62,8.4
725835.78,16.95,3.89,359772.65,8.4
725459.94,16.94,3.88,359665.59,8.4
725305.54,16.94,3.88,359523.97,8.4
725186.77,16.95,3.89,359476.28,8.4
725051.67,16.95,3.89,359430.51,8.4
724911.63,16.95,3.89,360077.27,8.42
724777.39,16.95,3.89,359557.01,8.41
724569.18,16.95,3.89,359317.84,8.41
724604.81,16.96,3.89,359344.62,8.41
724307.46,16.95,3.89,358976.73,8.4
724341.79,16.95,3.89,359181.83,8.41
724514.74,16.96,3.9,359165.45,8.41
724360.35,16.96,3.9,358977.02,8.41
724205.95,16.96,3.9,359447.99,8.42
724051.55,16.96,3.9,359162.75,8.41
723433.96,16.96,3.9,359019.33,8.42
723487.59,16.97,3.9,358926.21,8.42
723633.08,16.98,3.91,360669.22,8.46
723335.73,16.97,3.9,360555.49,8.46
723015.73,16.96,3.9,360235.49,8.45
723015.73,16.96,3.9,360235.49,8.45
723381.78,16.97,3.91,360708.35,8.46
724224.79,17.0,3.93,360426.64,8.46
724260.42,17.0,3.94,360469.86,8.46
724106.02,17.0,3.94,360324.68,8.46
724106.02,17.0,3.94,360324.68,8.46
723951.62,17.0,3.94,360212.42,8.46
723797.22,17.0,3.94,360191.27,8.46
723797.22,17.0,3.94,360191.27,8.46
723662.13,17.0,3.94,360210.26,8.46
723522.08,17.0,3.94,360817.03,8.48
723555.42,17.01,3.94,360979.61,8.49
723804.46,17.02,3.95,360824.84,8.48
723840.09,17.02,3.96,360868.06,8.49
723248.6,17.01,3.95,360299.46,8.48
723248.6,17.01,3.95,360299.46,8.48
723094.21,17.01,3.95,360096.26,8.47
722988.16,17.01,3.95,359412.82,8.46
722833.77,17.01,3.95,359564.81,8.46
723103.33,17.02,3.96,361179.29,8.5
722948.93,17.02,3.96,361060.94,8.5
722813.84,17.02,3.96,360946.95,8.5
723038.2,17.03,3.97,361010.19,8.5
722877.37,17.03,3.97,361275.34,8.51
722732.37,17.03,3.97,361139.93,8.51
722555.7,17.03,3.97,360917.54,8.51
722134.86,17.02,3.96,360224.81,8.49
722134.86,17.02,3.96,360224.81,8.49
722134.86,17.02,3.96,360224.81,8.49
722170.49,17.03,3.96,360251.59,8.49
722016.09,17.03,3.96,360108.18,8.49
721640.25,17.02,3.96,360011.79,8.49
722012.74,17.03,3.97,359852.38,8.49
721858.34,17.03,3.97,359754.78,8.49
721703.94,17.03,3.97,360027.56,8.5
721738.27,17.04,3.97,359934.7,8.5
721603.18,17.04,3.97,359888.29,8.5
721637.51,17.04,3.98,360107.23,8.5
721476.68,17.04,3.98,359932.71,8.5
721530.31,17.05,3.98,359850.4,8.5
721558.21,17.05,3.98,359765.57,8.5
721591.55,17.05,3.99,359670.31,8.5
720985.46,17.04,3.98,358851.93,8.48
720872.02,17.04,3.98,358996.09,8.49
720663.8,17.04,3.98,358681.31,8.48
720345.51,17.04,3.97,359938.72,8.51
720381.14,17.04,3.98,359981.94,8.52
720226.74,17.04,3.98,359836.76,8.52
720072.34,17.04,3.98,359724.51,8.51
720341.91,17.05,3.99,360029.67,8.52
719296.75,17.06,4.0,359696.69,8.53
719659.74,17.07,4.01,359707.3,8.53
719505.34,17.07,4.01,359903.77,8.54
719539.67,17.08,4.01,359785.17,8.54
719404.58,17.08,4.01,359576.8,8.54
719243.74,17.08,4.01,359548.74,8.54
719088.36,17.08,4.01,359675.91,8.54
719088.36,17.08,4.01,359675.91,8.54
718922.08,17.08,4.01,359469.93,8.54
718956.41,17.08,4.02,359381.05,8.54
718580.57,17.07,4.01,358934.37,8.53
718373.22,17.07,4.01,359161.7,8.53
718823.19,17.08,4.02,358993.01,8.53
718876.82,17.09,4.02,358933.2,8.53
718912.45,17.09,4.03,358959.98,8.53
718728.93,17.09,4.02,359233.33,8.54
718574.53,17.09,4.02,359020.75,8.54
718377.45,17.08,4.02,358807.12,8.53
718223.05,17.08,4.02,358990.04,8.54
718498.07,17.09,4.03,358899.53,8.54
718132.22,17.09,4.02,359669.57,8.56
718165.57,17.09,4.03,359833.42,8.56
717120.41,17.1,4.03,359500.44,8.57
716966.01,17.1,4.03,359294.85,8.57
716966.01,17.1,4.03,359338.94,8.57
716830.91,17.1,4.04,359318.9,8.57
716853.37,17.1,4.04,359489.24,8.58
716692.54,17.1,4.04,359678.75,8.58
716692.54,17.1,4.04,359634.65,8.58
717055.52,17.11,4.05,359645.26,8.58
716900.13,17.12,4.05,359431.22,8.58
716934.47,17.12,4.05,359312.62,8.58
717215.91,17.13,4.06,359231.81,8.58
717049.64,17.13,4.06,359151.87,8.58
717085.27,17.13,4.07,359066.31,8.58
716930.87,17.13,4.07,359211.0,8.58
716965.2,17.14,4.07,359437.07,8.59
716965.2,17.14,4.07,359483.62,8.59
716810.8,17.14,4.07,359332.79,8.59
716864.43,17.14,4.08,359205.49,8.59
716710.04,17.14,4.08,359070.7,8.59
716574.94,17.14,4.08,359439.68,8.6
716414.11,17.14,4.08,359256.21,8.6
715368.95,17.15,4.09,358923.23,8.61
715301.65,17.15,4.09,358817.43,8.61
715004.29,17.15,4.08,358699.14,8.6
714749.93,17.15,4.08,358512.94,8.6
714785.56,17.15,4.09,358556.16,8.6
714631.17,17.15,4.09,358360.1,8.6
714659.06,17.16,4.09,358895.05,8.62
714504.67,17.16,4.09,359087.03,8.62
714350.27,17.16,4.09,358923.14,8.62
714215.17,17.16,4.09,358817.34,8.62
714054.34,17.16,4.09,359073.82,8.63
713827.09,17.15,4.09,358584.65,8.62
712781.94,17.16,4.1,358267.31,8.63
712815.28,17.17,4.1,358174.89,8.63
711770.12,17.17,4.11,357841.9,8.63
711625.13,17.17,4.11,357564.9,8.63
711197.56,17.18,4.12,357375.34,8.63
711197.56,17.18,4.12,357369.74,8.63
711233.19,17.19,4.12,357396.52,8.64
711056.53,17.19,4.12,357314.62,8.64
711078.98,17.19,4.13,358605.91,8.67
710924.58,17.19,4.13,358462.5,8.67
711148.95,17.2,4.13,358525.75,8.67
710994.55,17.2,4.13,358428.15,8.67
711028.88,17.2,4.14,358307.73,8.67
711063.21,17.21,4.14,358190.62,8.67
710908.81,17.21,4.14,358472.92,8.68
710773.72,17.21,4.14,358308.43,8.68
710799.94,17.21,4.15,358523.44,8.68
710834.28,17.22,4.15,358477.82,8.68
711226.07,17.23,4.16,358684.65,8.69
711520.39,17.24,4.18,359064.53,8.7
711520.39,17.24,4.18,359064.53,8.7
711556.02,17.25,4.18,359014.99,8.7
711401.62,17.25,4.18,358874.07,8.7
711247.22,17.25,4.18,359125.7,8.71
711092.82,17.25,4.18,358937.51,8.71
710869.06,17.24,4.18,358861.86,8.7
710733.96,17.24,4.18,358763.03,8.7
710573.13,17.24,4.18,359021.92,8.71
710428.13,17.24,4.18,358852.87,8.71
709382.97,17.25,4.19,358519.89,8.72
709206.31,17.25,4.19,358322.92,8.72
709241.94,17.26,4.19,358366.14,8.72
709087.54,17.26,4.19,358220.96,8.72
709087.54,17.26,4.19,358220.96,8.72
709087.54,17.26,4.19,358220.96,8.72
709115.44,17.26,4.2,358074.37,8.72
708961.04,17.26,4.2,358211.09,8.72
708464.15,17.25,4.19,358137.75,8.72
708309.75,17.25,4.19,357942.52,8.72
708309.75,17.25,4.19,357942.52,8.72
708174.66,17.25,4.19,357944.2,8.72
708208.0,17.26,4.19,357921.54,8.72
708208.0,17.26,4.19,357921.54,8.72
707404.95,17.24,4.18,357090.09,8.7
707244.12,17.24,4.18,356989.9,8.7
707584.47,17.25,4.19,358559.42,8.74
707117.85,17.24,4.18,357956.42,8.73
706962.46,17.24,4.18,358110.12,8.74
