ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu30-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f022-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
990,4428,4114020,6212,4114020
990,4428,4114490,6212,4114490
990,4428,4115490,6212,4115490
990,4428,4116490,6212,4116490
990,4428,4117300,6212,4117300
991,4436,4118300,6212,4118300
991,4436,4119300,6212,4119300
991,4436,4119670,6212,4119670
991,4436,4119670,6212,4119670
991,4436,4120670,6212,4120670
991,4436,4121670,6212,4121670
991,4436,4123670,6212,4123670
991,4436,4124670,6212,4124670
991,4436,4125140,6212,4125140
991,4436,4125600,6212,4125600
991,4436,4125600,6212,4125600
991,4436,4125600,6212,4125600
991,4436,4125920,6212,4125920
992,4444,4126730,6212,4126730
992,4444,4127540,6212,4127540
992,4444,4127760,6212,4127760
993,4452,4135760,6212,4135760
993,4452,4135920,6212,4135920
993,4452,4136390,6212,4136390
993,4452,4137390,6212,4137390
993,4452,4137850,6212,4137850
993,4452,4138660,6212,4138660
993,4452,4139130,6212,4139130
993,4452,4139940,6212,4139940
993,4452,4140400,6212,4140400
994,4460,4148400,6212,4148400
994,4460,4149400,6212,4149400
994,4460,4150400,6212,4150400
994,4460,4151210,6212,4151210
994,4460,4151800,6212,4151800
994,4460,4152240,6212,4152240
995,4468,4153240,6212,4153240
995,4468,4154240,6212,4154240
996,4476,4158240,6212,4158240
997,4484,4159050,6212,4159050
997,4484,4160050,6212,4160050
997,4484,4160860,6212,4160860
997,4484,4161330,6212,4161330
997,4484,4162330,6212,4162330
997,4484,4163330,6212,4163330
997,4484,4163800,6212,4163800
997,4484,4164800,6212,4164800
997,4484,4165350,6212,4165350
997,4484,4166000,6212,4166000
997,4484,4167000,6212,4167000
997,4484,4167000,6212,4167000
997,4484,4167470,6212,4167470
998,4492,4168470,6212,4168470
998,4492,4169280,6212,4169280
998,4492,4170280,6212,4170280
998,4492,4171280,6212,4171280
998,4492,4171280,6212,4171280
998,4492,4171280,6212,4171280
998,4492,4172090,6212,4172090
998,4492,4172200,6212,4172200
998,4492,4173200,6212,4173200
998,4492,4174200,6212,4174200
998,4492,4175200,6212,4175200
998,4492,4176200,6212,4176200
998,4492,4176670,6212,4176670
998,4492,4176670,6212,4176670
998,4492,4176890,6212,4176890
998,4492,4177360,6212,4177360
998,4492,4177680,6212,4177680
999,4500,4178680,6212,4178680
999,4500,4179680,6212,4179680
1000,4508,4180490,6212,4180490
1000,4508,4181140,6212,4181140
1000,4508,4181950,6212,4181950
1001,4516,4189950,6212,4189950
1001,4516,4190950,6212,4190950
1001,4516,4191950,6212,4191950
1001,4516,4192950,6212,4192950
1001,4516,4193420,6212,4193420
1001,4516,4193420,6212,4193420
1001,4516,4193420,6212,4193420
1001,4516,4193890,6212,4193890
1001,4516,4194890,6212,4194890
1001,4516,4195360,6212,4195360
1001,4516,4195830,6212,4195830
1002,4524,4196830,6212,4196830
1002,4524,4197300,6212,4197300
1002,4524,4198300,6212,4198300
1002,4524,4199110,6212,4199110
1003,4532,4207110,6212,4207110
1003,4532,4207920,6212,4207920
1003,4532,4207920,6212,4207920
1004,4540,4208730,6212,4208730
1004,4540,4209200,6212,4209200
1004,4540,4210200,6212,4210200
1004,4540,4211200,6212,4211200
1004,4540,4212200,6212,4212200
1004,4540,4212570,6212,4212570
1004,4540,4213040,6212,4213040
1004,4540,4214040,6212,4214040
1004,4540,4215040,6212,4215040
1004,4540,4216040,6212,4216040
1004,4540,4216510,6212,4216510
1004,4540,4217510,6212,4217510
1004,4540,4218510,6212,4218510
1004,4540,4219510,6212,4219510
1004,4540,4219980,6212,4219980
1004,4540,4220980,6212,4220980
1004,4540,4221630,6212,4221630
1005,4548,4222630,6212,4222630
1005,4548,4223100,6212,4223100
1005,4548,4223570,6212,4223570
1005,4548,4224570,6212,4224570
1005,4548,4225570,6212,4225570
1005,4548,4226220,6212,4226220
1005,4548,4227030,6212,4227030
1005,4548,4228030,6212,4228030
1005,4548,4229030,6212,4229030
1005,4548,4230030,6212,4230030
1005,4548,4231030,6212,4231030
1005,4548,4232030,6212,4232030
1005,4548,4232840,6212,4232840
1005,4548,4232840,6212,4232840
1006,4556,4233310,6212,4233310
1006,4556,4234120,6212,4234120
1006,4556,4234120,6212,4234120
1006,4556,4234710,6212,4234710
1006,4556,4234710,6212,4234710
1006,4556,4235520,6212,4235520
1007,4564,4236520,6212,4236520
1007,4564,4237520,6212,4237520
1007,4564,4237990,6212,4237990
1007,4564,4238990,6212,4238990
1007,4564,4238990,6212,4238990
1007,4564,4239990,6212,4239990
1007,4564,4240990,6212,4240990
1007,4564,4240990,6212,4240990
1007,4564,4241800,6212,4241800
1007,4564,4242030,6212,4242030
1007,4564,4242840,6212,4242840
1007,4564,4243840,6212,4243840
1007,4564,4244060,6212,4244060
1007,4564,4244280,6212,4244280
1007,4564,4245280,6212,4245280
1007,4564,4246280,6212,4246280
1008,4572,4247280,6212,4247280
1008,4572,4248280,6212,4248280
1008,4572,4249090,6212,4249090
1008,4572,4249090,6212,4249090
1008,4572,4250090,6212,4250090
1008,4572,4251090,6212,4251090
1008,4572,4251560,6212,4251560
1008,4572,4251560,6212,4251560
1009,4580,4252370,6212,4252370
1009,4580,4253370,6212,4253370
1009,4580,4253840,6212,4253840
1009,4580,4254490,6212,4254490
1009,4580,4255490,6212,4255490
1009,4580,4256490,6212,4256490
1009,4580,4257490,6212,4257490
1009,4580,4257810,6212,4257810
1009,4580,4258030,6212,4258030
1009,4580,4258030,6212,4258030
1010,4588,4259030,6212,4259030
1010,4588,4260030,6212,4260030
1010,4588,4261030,6212,4261030
1010,4588,4262030,6212,4262030
1010,4588,4263030,6212,4263030
1010,4588,4264030,6212,4264030
1010,4588,4264350,6212,4264350
1010,4588,4265350,6212,4265350
1010,4588,4265350,6212,4265350
1010,4588,4266350,6212,4266350
1011,4596,4267350,6212,4267350
1011,4596,4268350,6212,4268350
1011,4596,4268820,6212,4268820
1011,4596,4269820,6212,4269820
1011,4596,4270630,6212,4270630
1011,4596,4270630,6212,4270630
1011,4596,4271630,6212,4271630
1011,4596,4272630,6212,4272630
1011,4596,4272950,6212,4272950
1011,4596,4273950,6212,4273950
1012,4604,4274950,6212,4274950
1012,4604,4275170,6212,4275170
1012,4604,4276170,6212,4276170
1012,4604,4277170,6212,4277170
1012,4604,4277820,6212,4277820
1012,4604,4278290,6212,4278290
1012,4604,4278940,6212,4278940
1012,4604,4279940,6212,4279940
1012,4604,4280940,6212,4280940
1013,4612,4281410,6212,4281410
1013,4612,4282410,6212,4282410
1013,4612,4283410,6212,4283410
1013,4612,4283880,6212,4283880
1013,4612,4284350,6212,4284350
1013,4612,4285350,6212,4285350
1014,4620,4286350,6212,4286350
1014,4620,4286810,6212,4286810
1014,4620,4287400,6212,4287400
1015,4628,4295400,6212,4295400
1015,4628,4295400,6212,4295400
1015,4628,4295990,6212,4295990
1015,4628,4296800,6212,4296800
1015,4628,4297800,6212,4297800
1015,4628,4298350,6212,4298350
1015,4628,4298820,6212,4298820
1016,4636,4306820,6212,4306820
1016,4636,4307290,6212,4307290
1016,4636,4308290,6212,4308290
1016,4636,4309290,6212,4309290
1016,4636,4310290,6212,4310290
1016,4636,4311100,6212,4311100
1016,4636,4312100,6212,4312100
1016,4636,4312570,6212,4312570
1016,4636,4312790,6212,4312790
1016,4636,4313790,6212,4313790
1017,4644,4314260,6212,4314260
1017,4644,4314740,6212,4314740
1017,4644,4315550,6212,4315550
1017,4644,4316550,6212,4316550
1017,4644,4316870,6212,4316870
1018,4652,4317870,6212,4317870
1018,4652,4317870,6212,4317870
1018,4652,4318870,6212,4318870
1018,4652,4319870,6212,4319870
1018,4652,4320870,6212,4320870
1018,4652,4321870,6212,4321870
1018,4652,4322870,6212,4322870
1018,4652,4323870,6212,4323870
1019,4660,4324870,6212,4324870
1019,4660,4325870,6212,4325870
1019,4660,4325870,6212,4325870
1019,4660,4326870,6212,4326870
1019,4660,4327190,6212,4327190
1019,4660,4327660,6212,4327660
1019,4660,4328470,6212,4328470
1019,4660,4329470,6212,4329470
1019,4660,4329470,6212,4329470
1019,4660,4330470,6212,4330470
1019,4660,4330790,6212,4330790
1019,4660,4331790,6212,4331790
1019,4660,4332790,6212,4332790
1020,4668,4334790,6212,4334790
1020,4668,4335260,6212,4335260
1020,4668,4335260,6212,4335260
1021,4676,4336260,6212,4336260
1021,4676,4336260,6212,4336260
1021,4676,4336260,6212,4336260
1021,4676,4336910,6212,4336910
1021,4676,4337910,6212,4337910
1021,4676,4338140,6212,4338140
1021,4676,4339140,6212,4339140
1021,4676,4343140,6212,4343140
1021,4676,4344140,6212,4344140
1021,4676,4345140,6212,4345140
1021,4676,4346140,6212,4346140
1022,4684,4347140,6212,4347140
1022,4684,4348140,6212,4348140
1022,4684,4349140,6212,4349140
1022,4684,4349950,6212,4349950
1022,4684,4350950,6212,4350950
1022,4684,4351950,6212,4351950
1022,4684,4352600,6212,4352600
1022,4684,4353600,6212,4353600
1022,4684,4354600,6212,4354600
1023,4692,4355600,6212,4355600
1023,4692,4356070,6212,4356070
1023,4692,4357070,6212,4357070
1023,4692,4358070,6212,4358070
1023,4692,4358070,6212,4358070
1023,4692,4359070,6212,4359070
1024,4700,4367070,6212,4367070
1024,4700,4368070,6212,4368070
1025,4708,4368530,6212,4368530
1025,4708,4369340,6212,4369340
1025,4708,4370340,6212,4370340
1025,4708,4371150,6212,4371150
1025,4708,4372150,6212,4372150
1025,4708,4372960,6212,4372960
1025,4708,4374960,6212,4374960
1025,4708,4375960,6212,4375960
1025,4708,4375960,6212,4375960
1025,4708,4375960,6212,4375960
1025,4708,4375960,6212,4375960
1025,4708,4376770,6212,4376770
1025,4708,4377580,6212,4377580
1025,4708,4378390,6212,4378390
1026,4716,4379390,6212,4379390
1026,4716,4380390,6212,4380390
1026,4716,4380860,6212,4380860
1026,4716,4381670,6212,4381670
1027,4724,4382140,6212,4382140
1027,4724,4383140,6212,4383140
1027,4724,4383790,6212,4383790
1027,4724,4384790,6212,4384790
1027,4724,4385790,6212,4385790
1027,4724,4385790,6212,4385790
1027,4724,4386790,6212,4386790
1027,4724,4387790,6212,4387790
1027,4724,4387790,6212,4387790
1027,4724,4388790,6212,4388790
1028,4732,4389790,6212,4389790
1028,4732,4390260,6212,4390260
1028,4732,4391260,6212,4391260
1028,4732,4392260,6212,4392260
1028,4732,4393260,6212,4393260
1028,4732,4394260,6212,4394260
1028,4732,4394730,6212,4394730
1028,4732,4395540,6212,4395540
1028,4732,4396540,6212,4396540
1028,4732,4396860,6212,4396860
1028,4732,4397860,6212,4397860
1029,4740,4398860,6212,4398860
1030,4748,4406860,6212,4406860
1030,4748,4407860,6212,4407860
1030,4748,4408860,6212,4408860
1031,4756,4416860,6212,4416860
1031,4756,4417670,6212,4417670
1031,4756,4417900,6212,4417900
1031,4756,4418710,6212,4418710
1031,4756,4418710,6212,4418710
1032,4764,4426710,6212,4426710
1032,4764,4427710,6212,4427710
1032,4764,4428180,6212,4428180
1032,4764,4428770,6212,4428770
1032,4764,4429240,6212,4429240
1032,4764,4430240,6212,4430240
1033,4772,4438240,6212,4438240
1033,4772,4439240,6212,4439240
1033,4772,4439700,6212,4439700
1033,4772,4439700,6212,4439700
1033,4772,4440700,6212,4440700
1034,4780,4441510,6212,4441510
1034,4780,4441510,6212,4441510
1034,4780,4442510,6212,4442510
1035,4788,4443510,6212,4443510
1035,4788,4444510,6212,4444510
1035,4788,4444510,6212,4444510
1035,4788,4444510,6212,4444510
1035,4788,4445510,6212,4445510
1035,4788,4446510,6212,4446510
1035,4788,4447510,6212,4447510
1035,4788,4448320,6212,4448320
1035,4788,4449320,6212,4449320
1035,4788,4450320,6212,4450320
1035,4788,4451320,6212,4451320
1036,4796,4459320,6212,4459320
1036,4796,4459640,6212,4459640
1036,4796,4460640,6212,4460640
1036,4796,4461640,6212,4461640
1036,4796,4462640,6212,4462640
1036,4796,4462640,6212,4462640
1036,4796,4463450,6212,4463450
1036,4796,4465450,6212,4465450
1036,4796,4466450,6212,4466450
1036,4796,4467260,6212,4467260
1036,4796,4468260,6212,4468260
1036,4796,4468580,6212,4468580
1037,4804,4469580,6212,4469580
1037,4804,4470580,6212,4470580
1037,4804,4470580,6212,4470580
1037,4804,4470580,6212,4470580
1037,4804,4471390,6212,4471390
1037,4804,4473390,6212,4473390
1037,4804,4473860,6212,4473860
1037,4804,4474860,6212,4474860
1037,4804,4475860,6212,4475860
1037,4804,4476860,6212,4476860
1037,4804,4477860,6212,4477860
1037,4804,4478020,6212,4478020
1037,4804,4479020,6212,4479020
1037,4804,4479340,6212,4479340
1037,4804,4479890,6212,4479890
1037,4804,4480890,6212,4480890
1038,4812,4481890,6212,4481890
1038,4812,4482890,6212,4482890
1038,4812,4483700,6212,4483700
1038,4812,4485700,6212,4485700
1038,4812,4486700,6212,4486700
1039,4820,4487160,6212,4487160
1039,4820,4487160,6212,4487160
1039,4820,4487810,6212,4487810
1039,4820,4488810,6212,4488810
1039,4820,4489620,6212,4489620
1039,4820,4489620,6212,4489620
1039,4820,4490620,6212,4490620
1039,4820,4490620,6212,4490620
1039,4820,4490620,6212,4490620
1039,4820,4490850,6212,4490850
1039,4820,4491220,6212,4491220
1039,4820,4491220,6212,4491220
1039,4820,4491220,6212,4491220
1039,4820,4492030,6212,4492030
1039,4820,4493030,6212,4493030
1040,4828,4497030,6212,4497030
1041,4836,4505030,6212,4505030
1041,4836,4506030,6212,4506030
1041,4836,4507030,6212,4507030
1042,4844,4508030,6212,4508030
1042,4844,4508500,6212,4508500
1042,4844,4509500,6212,4509500
1042,4844,4510500,6212,4510500
1042,4844,4511150,6212,4511150
1042,4844,4512150,6212,4512150
1042,4844,4513150,6212,4513150
1042,4844,4513150,6212,4513150
1042,4844,4513380,6212,4513380
1042,4844,4514030,6212,4514030
1042,4844,4514030,6212,4514030
1042,4844,4515030,6212,4515030
1042,4844,4516030,6212,4516030
1042,4844,4516030,6212,4516030
1043,4852,4517030,6212,4517030
1043,4852,4517500,6212,4517500
1043,4852,4518500,6212,4518500
1043,4852,4519500,6212,4519500
1043,4852,4520500,6212,4520500
1043,4852,4520500,6212,4520500
1043,4852,4521500,6212,4521500
1044,4860,4523500,6212,4523500
1044,4860,4524500,6212,4524500
1044,4860,4525500,6212,4525500
1044,4860,4525500,6212,4525500
1044,4860,4526500,6212,4526500
1045,4868,4527500,6212,4527500
1045,4868,4527970,6212,4527970
1045,4868,4528430,6212,4528430
1046,4876,4528900,6212,4528900
1046,4876,4529130,6212,4529130
1046,4876,4529480,6212,4529480
1046,4876,4530130,6212,4530130
1046,4876,4532130,6212,4532130
1047,4884,4540130,6212,4540130
1047,4884,4540940,6212,4540940
1047,4884,4541940,6212,4541940
1047,4884,4542410,6212,4542410
1047,4884,4542730,6212,4542730
1047,4884,4543730,6212,4543730
1047,4884,4544730,6212,4544730
1047,4884,4545730,6212,4545730
1047,4884,4545730,6212,4545730
1047,4884,4546730,6212,4546730
1047,4884,4547730,6212,4547730
1048,4892,4548730,6212,4548730
1048,4892,4549730,6212,4549730
1048,4892,4550730,6212,4550730
1048,4892,4551730,6212,4551730
1048,4892,4552730,6212,4552730
1048,4892,4552960,6212,4552960
1048,4892,4553960,6212,4553960
1048,4892,4554440,6212,4554440
1048,4892,4554910,6212,4554910
1048,4892,4555380,6212,4555380
1048,4892,4556190,6212,4556190
1048,4892,4557190,6212,4557190
1048,4892,4558190,6212,4558190
1048,4892,4559190,6212,4559190
1049,4900,4560190,6212,4560190
1049,4900,4561190,6212,4561190
1049,4900,4562190,6212,4562190
1049,4900,4563190,6212,4563190
1049,4900,4563420,6212,4563420
1050,4908,4563890,6212,4563890
1050,4908,4564890,6212,4564890
1050,4908,4565890,6212,4565890
1050,4908,4566350,6212,4566350
1050,4908,4566670,6212,4566670
1050,4908,4566670,6212,4566670
1050,4908,4567670,6212,4567670
1050,4908,4567670,6212,4567670
1050,4908,4568140,6212,4568140
1050,4908,4568140,6212,4568140
1050,4908,4568950,6212,4568950
1050,4908,4569180,6212,4569180
1050,4908,4570180,6212,4570180
1050,4908,4571180,6212,4571180
1051,4916,4572180,6212,4572180
1051,4916,4573180,6212,4573180
1051,4916,4573340,6212,4573340
1051,4916,4574340,6212,4574340
1051,4916,4574340,6212,4574340
1051,4916,4574990,6212,4574990
1051,4916,4575450,6212,4575450
1051,4916,4575920,6212,4575920
1051,4916,4576290,6212,4576290
1051,4916,4576290,6212,4576290
1051,4916,4576940,6212,4576940
1051,4916,4577940,6212,4577940
1051,4916,4578940,6212,4578940
1052,4924,4586940,6212,4586940
1052,4924,4587940,6212,4587940
1052,4924,4588170,6212,4588170
1052,4924,4588170,6212,4588170
1052,4924,4589170,6212,4589170
1052,4924,4589330,6212,4589330
1052,4924,4589650,6212,4589650
1052,4924,4590650,6212,4590650
1053,4932,4598650,6212,4598650
1053,4932,4599120,6212,4599120
1053,4932,4599770,6212,4599770
1053,4932,4600090,6212,4600090
1054,4940,4601090,6212,4601090
1054,4940,4602090,6212,4602090
1054,4940,4602410,6212,4602410
1054,4940,4602410,6212,4602410
1054,4940,4603410,6212,4603410
1054,4940,4604410,6212,4604410
1054,4940,4605410,6212,4605410
1054,4940,4606410,6212,4606410
1055,4948,4607220,6212,4607220
1055,4948,4607220,6212,4607220
1055,4948,4608220,6212,4608220
1055,4948,4608540,6212,4608540
1056,4956,4609540,6212,4609540
1056,4956,4610540,6212,4610540
1056,4956,4611010,6212,4611010
1056,4956,4611480,6212,4611480
1056,4956,4612480,6212,4612480
1056,4956,4612950,6212,4612950
1056,4956,4613760,6212,4613760
1056,4956,4614230,6212,4614230
1056,4956,4615230,6212,4615230
1056,4956,4615700,6212,4615700
1056,4956,4616700,6212,4616700
1056,4956,4617510,6212,4617510
1056,4956,4618510,6212,4618510
1056,4956,4619510,6212,4619510
1056,4956,4620510,6212,4620510
1056,4956,4620510,6212,4620510
1057,4964,4620980,6212,4620980
1058,4972,4621980,6212,4621980
1058,4972,4622450,6212,4622450
1058,4972,4623100,6212,4623100
1058,4972,4624100,6212,4624100
1058,4972,4624100,6212,4624100
1058,4972,4625100,6212,4625100
1058,4972,4626100,6212,4626100
1059,4980,4634100,6212,4634100
1059,4980,4634100,6212,4634100
1059,4980,4638100,6212,4638100
1059,4980,4638570,6212,4638570
1059,4980,4639570,6212,4639570
1059,4980,4639570,6212,4639570
1059,4980,4640570,6212,4640570
1059,4980,4641030,6212,4641030
1059,4980,4641190,6212,4641190
1059,4980,4642190,6212,4642190
1059,4980,4643000,6212,4643000
1059,4980,4644000,6212,4644000
1059,4980,4644810,6212,4644810
1059,4980,4644810,6212,4644810
1060,4988,4645810,6212,4645810
1060,4988,4645810,6212,4645810
1060,4988,4646460,6212,4646460
1060,4988,4647460,6212,4647460
1060,4988,4648460,6212,4648460
1060,4988,4649010,6212,4649010
1060,4988,4650010,6212,4650010
1060,4988,4651010,6212,4651010
1060,4988,4651470,6212,4651470
1060,4988,4651470,6212,4651470
1060,4988,4651470,6212,4651470
1060,4988,4651470,6212,4651470
1060,4988,4651470,6212,4651470
1060,4988,4651940,6212,4651940
1061,4996,4655940,6212,4655940
1061,4996,4656940,6212,4656940
1061,4996,4657940,6212,4657940
1061,4996,4658940,6212,4658940
1061,4996,4659940,6212,4659940
1061,4996,4660170,6212,4660170
1062,5004,4661170,6212,4661170
1062,5004,4662170,6212,4662170
1062,5004,4662170,6212,4662170
1062,5004,4662170,6212,4662170
1062,5004,4662400,6212,4662400
1063,5012,4662870,6212,4662870
1063,5012,4663870,6212,4663870
1063,5012,4663870,6212,4663870
1063,5012,4664870,6212,4664870
1063,5012,4665420,6212,4665420
1063,5012,4666230,6212,4666230
1063,5012,4667230,6212,4667230
1063,5012,4668040,6212,4668040
1063,5012,4668040,6212,4668040
1063,5012,4669040,6212,4669040
1063,5012,4669850,6212,4669850
1063,5012,4670850,6212,4670850
1063,5012,4670850,6212,4670850
1063,5012,4670850,6212,4670850
1063,5012,4671850,6212,4671850
1064,5020,4672850,6212,4672850
1064,5020,4673170,6212,4673170
1064,5020,4674170,6212,4674170
1064,5020,4675170,6212,4675170
1065,5028,4683170,6212,4683170
1065,5028,4684170,6212,4684170
1065,5028,4686170,6212,4686170
1065,5028,4686820,6212,4686820
1065,5028,4687290,6212,4687290
1065,5028,4687760,6212,4687760
1065,5028,4687920,6212,4687920
1065,5028,4688920,6212,4688920
1065,5028,4689920,6212,4689920
1065,5028,4690920,6212,4690920
1065,5028,4691920,6212,4691920
1066,5036,4692920,6212,4692920
1066,5036,4693240,6212,4693240
1066,5036,4694240,6212,4694240
1066,5036,4695240,6212,4695240
1066,5036,4696240,6212,4696240
1066,5036,4696710,6212,4696710
1066,5036,4697520,6212,4697520
1066,5036,4697840,6212,4697840
1066,5036,4698840,6212,4698840
1066,5036,4699840,6212,4699840
1066,5036,4700840,6212,4700840
1066,5036,4700840,6212,4700840
1066,5036,4701840,6212,4701840
1066,5036,4701840,6212,4701840
1067,5044,4702650,6212,4702650
1067,5044,4702650,6212,4702650
1068,5052,4710650,6212,4710650
1068,5052,4710650,6212,4710650
1068,5052,4710650,6212,4710650
1068,5052,4711120,6212,4711120
1068,5052,4711930,6212,4711930
1068,5052,4711930,6212,4711930
1069,5060,4712930,6212,4712930
1070,5068,4720930,6212,4720930
1070,5068,4721930,6212,4721930
1070,5068,4722930,6212,4722930
1070,5068,4723930,6212,4723930
1070,5068,4724930,6212,4724930
1070,5068,4725400,6212,4725400
1070,5068,4726400,6212,4726400
1070,5068,4727210,6212,4727210
1070,5068,4727210,6212,4727210
1070,5068,4728210,6212,4728210
1070,5068,4728670,6212,4728670
1070,5068,4728670,6212,4728670
1070,5068,4728900,6212,4728900
1070,5068,4729010,6212,4729010
1070,5068,4730010,6212,4730010
1071,5076,4731010,6212,4731010
1071,5076,4732010,6212,4732010
1071,5076,4733010,6212,4733010
1071,5076,4733820,6212,4733820
1071,5076,4734280,6212,4734280
1071,5076,4734280,6212,4734280
1071,5076,4735090,6212,4735090
1071,5076,4735090,6212,4735090
1071,5076,4736090,6212,4736090
1071,5076,4737090,6212,4737090
1071,5076,4737090,6212,4737090
1071,5076,4737090,6212,4737090
1071,5076,4737410,6212,4737410
1071,5076,4738410,6212,4738410
1071,5076,4738880,6212,4738880
1071,5076,4739880,6212,4739880
1072,5084,4740880,6212,4740880
1072,5084,4741880,6212,4741880
1072,5084,4742880,6212,4742880
1073,5092,4743350,6212,4743350
1073,5092,4744350,6212,4744350
1073,5092,4745160,6212,4745160
1073,5092,4745160,6212,4745160
1073,5092,4746160,6212,4746160
1073,5092,4747160,6212,4747160
1073,5092,4747160,6212,4747160
1073,5092,4747630,6212,4747630
1073,5092,4747630,6212,4747630
1073,5092,4748100,6212,4748100
1073,5092,4749100,6212,4749100
1073,5092,4749570,6212,4749570
1073,5092,4750570,6212,4750570
1073,5092,4750570,6212,4750570
1073,5092,4750570,6212,4750570
1074,5100,4751570,6212,4751570
1074,5100,4752570,6212,4752570
1074,5100,4753380,6212,4753380
1074,5100,4753850,6212,4753850
1074,5100,4754850,6212,4754850
1074,5100,4755330,6212,4755330
1074,5100,4755330,6212,4755330
1074,5100,4755800,6212,4755800
1074,5100,4756800,6212,4756800
1074,5100,4757610,6212,4757610
1075,5108,4765610,6212,4765610
1075,5108,4766610,6212,4766610
1075,5108,4767080,6212,4767080
1076,5116,4767550,6212,4767550
1076,5116,4768550,6212,4768550
1077,5124,4776550,6212,4776550
1077,5124,4777200,6212,4777200
1077,5124,4778200,6212,4778200
1077,5124,4778670,6212,4778670
1077,5124,4779140,6212,4779140
1077,5124,4779790,6212,4779790
1077,5124,4780600,6212,4780600
1077,5124,4781600,6212,4781600
1077,5124,4782410,6212,4782410
1078,5132,4783410,6212,4783410
1078,5132,4784220,6212,4784220
1078,5132,4785220,6212,4785220
1078,5132,4786220,6212,4786220
1078,5132,4787220,6212,4787220
1078,5132,4788030,6212,4788030
1078,5132,4789030,6212,4789030
1078,5132,4790030,6212,4790030
1078,5132,4790840,6212,4790840
1078,5132,4791840,6212,4791840
1079,5140,4792650,6212,4792650
1080,5148,4796650,6212,4796650
1080,5148,4797300,6212,4797300
1080,5148,4798300,6212,4798300
1081,5156,4806300,6212,4806300
1081,5156,4806890,6212,4806890
1081,5156,4807210,6212,4807210
1081,5156,4808020,6212,4808020
1082,5164,4809020,6212,4809020
1082,5164,4810020,6212,4810020
1082,5164,4810480,6212,4810480
1082,5164,4811480,6212,4811480
1082,5164,4812480,6212,4812480
1082,5164,4813480,6212,4813480
1082,5164,4813950,6212,4813950
1082,5164,4814760,6212,4814760
1082,5164,4814990,6212,4814990
1082,5164,4815990,6212,4815990
1082,5164,4816990,6212,4816990
1082,5164,4817800,6212,4817800
1082,5164,4818800,6212,4818800
1083,5172,4819800,6212,4819800
1083,5172,4820120,6212,4820120
1083,5172,4821120,6212,4821120
1083,5172,4822120,6212,4822120
1083,5172,4822440,6212,4822440
1083,5172,4823440,6212,4823440
1083,5172,4824440,6212,4824440
1083,5172,4825440,6212,4825440
1083,5172,4825440,6212,4825440
1083,5172,4826250,6212,4826250
1083,5172,4826720,6212,4826720
1083,5172,4828720,6212,4828720
1083,5172,4829720,6212,4829720
1083,5172,4830720,6212,4830720
1084,5180,4831720,6212,4831720
1084,5180,4832720,6212,4832720
1085,5188,4833190,6212,4833190
1085,5188,4834190,6212,4834190
1086,5196,4842190,6212,4842190
1086,5196,4842190,6212,4842190
1086,5196,4842190,6212,4842190
1086,5196,4842840,6212,4842840
1086,5196,4843160,6212,4843160
1086,5196,4843710,6212,4843710
1086,5196,4844180,6212,4844180
1086,5196,4844650,6212,4844650
1086,5196,4845240,6212,4845240
1086,5196,4846240,6212,4846240
1086,5196,4847240,6212,4847240
1086,5196,4848240,6212,4848240
1086,5196,4849240,6212,4849240
1086,5196,4849240,6212,4849240
1086,5196,4850050,6212,4850050
1087,5204,4851050,6212,4851050
1087,5204,4851050,6212,4851050
1087,5204,4851050,6212,4851050
1087,5204,4851370,6212,4851370
1087,5204,4851370,6212,4851370
1088,5212,4859370,6212,4859370
1088,5212,4860020,6212,4860020
1088,5212,4861020,6212,4861020
1088,5212,4861020,6212,4861020
1088,5212,4861490,6212,4861490
1088,5212,4861950,6212,4861950
1088,5212,4862950,6212,4862950
1088,5212,4863420,6212,4863420
1089,5220,4863890,6212,4863890
1089,5220,4864890,6212,4864890
1089,5220,4865890,6212,4865890
1089,5220,4866890,6212,4866890
1089,5220,4867890,6212,4867890
1089,5220,4868890,6212,4868890
1089,5220,4868890,6212,4868890
1090,5228,4869890,6212,4869890
1090,5228,4870360,6212,4870360
1090,5228,4871360,6212,4871360
1090,5228,4872010,6212,4872010
1090,5228,4872660,6212,4872660
1090,5228,4872660,6212,4872660
1090,5228,4872890,6212,4872890
1090,5228,4873890,6212,4873890
1090,5228,4874890,6212,4874890
1090,5228,4875700,6212,4875700
1090,5228,4876700,6212,4876700
1090,5228,4877700,6212,4877700
1090,5228,4878700,6212,4878700
1090,5228,4878700,6212,4878700
