ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpushare60-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2a7f-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818468.18,99.49,85.87,814672.02,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818317.69,99.5,85.87,814513.59,99.03
818325.14,99.5,85.88,814522.32,99.03
818325.14,99.5,85.88,814522.32,99.03
818325.14,99.5,85.88,814522.32,99.03
818325.14,99.5,85.88,814522.32,99.03
818325.14,99.5,85.88,814522.32,99.03
818325.14,99.5,85.88,814522.32,99.03
818325.14,99.5,85.88,814522.32,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818334.65,99.5,85.88,814531.82,99.03
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818342.1,99.5,85.88,814533.46,99.04
818351.41,99.5,85.88,814543.75,99.04
818351.41,99.5,85.88,814543.75,99.04
818351.41,99.5,85.88,814543.75,99.04
818351.41,99.5,85.88,814543.75,99.04
818351.41,99.5,85.88,814543.75,99.04
818351.41,99.5,85.88,814543.75,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814254.59,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818033.49,99.5,85.88,814232.49,99.04
818035.35,99.5,85.88,814260.23,99.04
818035.35,99.5,85.88,814234.64,99.04
818035.35,99.5,85.88,814234.64,99.04
818035.35,99.5,85.88,814234.64,99.04
818035.35,99.5,85.88,814234.64,99.04
818035.35,99.5,85.88,814234.64,99.04
818035.35,99.5,85.88,814234.64,99.04
818035.35,99.5,85.88,814234.64,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818048.59,99.5,85.88,814236.33,99.04
818052.31,99.5,85.88,814237.94,99.04
818052.31,99.5,85.88,814237.94,99.04
818052.31,99.5,85.88,814267.63,99.04
818052.31,99.5,85.88,814267.63,99.04
818052.31,99.5,85.88,814267.63,99.04
818052.31,99.5,85.88,814267.63,99.04
818052.31,99.5,85.88,814267.63,99.04
818052.31,99.5,85.88,814267.63,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
818054.17,99.5,85.88,814270.06,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817408.03,99.5,85.88,813628.58,99.04
817249.89,99.5,85.88,813470.15,99.04
817249.89,99.5,85.88,813470.15,99.04
817249.89,99.5,85.88,813491.08,99.04
817249.89,99.5,85.88,813491.08,99.04
817249.89,99.5,85.88,813491.08,99.04
817249.89,99.5,85.88,813491.08,99.04
817249.89,99.5,85.88,813470.15,99.04
817249.89,99.5,85.88,813470.15,99.04
817249.89,99.5,85.88,813493.98,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817249.89,99.5,85.88,813481.87,99.04
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813496.43,99.05
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813467.35,99.04
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817251.66,99.5,85.88,813498.95,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
817099.01,99.5,85.88,813340.52,99.05
816948.32,99.5,85.88,813182.08,99.05
816948.32,99.5,85.88,813182.08,99.05
816948.32,99.5,85.88,813182.08,99.05
816948.32,99.5,85.88,813182.08,99.05
816948.32,99.5,85.88,813182.08,99.05
816948.32,99.5,85.88,813182.08,99.05
816948.32,99.5,85.88,813182.08,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816948.32,99.5,85.88,813184.48,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816790.18,99.5,85.88,813026.99,99.05
816740.18,99.5,85.88,812976.99,99.05
816740.18,99.5,85.88,812976.99,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816585.77,99.5,85.88,812818.56,99.05
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812649.9,99.04
816427.63,99.5,85.88,812620.82,99.04
816427.63,99.5,85.88,812620.82,99.04
816427.63,99.5,85.88,812620.82,99.04
816427.63,99.5,85.88,812620.82,99.04
816427.63,99.5,85.88,812620.82,99.04
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816427.63,99.5,85.88,812654.56,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816429.5,99.51,85.88,812657.32,99.05
816271.36,99.51,85.88,812526.39,99.05
816271.36,99.51,85.88,812526.39,99.05
816271.36,99.51,85.88,812526.39,99.05
816271.36,99.51,85.88,812526.39,99.05
816271.36,99.51,85.88,812526.39,99.05
816271.36,99.51,85.88,812526.39,99.05
816271.36,99.51,85.88,812526.39,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812573.16,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812534.13,99.05
816271.36,99.51,85.88,812572.96,99.05
816271.36,99.51,85.88,812572.96,99.05
816271.36,99.51,85.88,812572.96,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
816271.36,99.51,85.88,812540.6,99.05
815953.44,99.51,85.88,812215.66,99.05
815953.44,99.51,85.88,812215.66,99.05
815953.44,99.51,85.88,812215.66,99.05
815953.44,99.51,85.88,812215.66,99.05
815953.44,99.51,85.88,812215.66,99.05
815953.44,99.51,85.88,812215.66,99.05
815953.44,99.51,85.88,812215.66,99.05
815953.44,99.51,85.88,812215.66,99.05
815953.44,99.51,85.88,812255.2,99.05
815953.44,99.51,85.88,812255.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815953.44,99.51,85.88,812253.2,99.05
815636.58,99.51,85.88,811940.09,99.05
815636.58,99.51,85.88,811940.09,99.05
815636.58,99.51,85.88,811940.09,99.05
815636.58,99.51,85.88,811940.09,99.05
815636.58,99.51,85.88,811940.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811890.09,99.05
815586.58,99.51,85.88,811861.01,99.05
815586.58,99.51,85.88,811861.01,99.05
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815586.58,99.51,85.88,811894.74,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
815588.44,99.51,85.89,811897.51,99.06
