ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1023,4692,4132860,6212,4132860
1023,4692,4133090,6212,4133090
1023,4692,4133410,6212,4133410
1023,4692,4134220,6212,4134220
1023,4692,4135220,6212,4135220
1023,4692,4136220,6212,4136220
1024,4700,4136680,6212,4136680
1024,4700,4136840,6212,4136840
1024,4700,4137650,6212,4137650
1024,4700,4137880,6212,4137880
1024,4700,4138880,6212,4138880
1024,4700,4139350,6212,4139350
1025,4708,4140350,6212,4140350
1025,4708,4141350,6212,4141350
1025,4708,4142350,6212,4142350
1025,4708,4143350,6212,4143350
1025,4708,4143580,6212,4143580
1025,4708,4144170,6212,4144170
1025,4708,4144640,6212,4144640
1025,4708,4144640,6212,4144640
1025,4708,4145450,6212,4145450
1025,4708,4146450,6212,4146450
1025,4708,4147260,6212,4147260
1025,4708,4148260,6212,4148260
1025,4708,4149070,6212,4149070
1025,4708,4149880,6212,4149880
1025,4708,4150690,6212,4150690
1025,4708,4151690,6212,4151690
1025,4708,4152690,6212,4152690
1026,4716,4153340,6212,4153340
1026,4716,4154340,6212,4154340
1026,4716,4155340,6212,4155340
1026,4716,4156150,6212,4156150
1026,4716,4156960,6212,4156960
1026,4716,4157430,6212,4157430
1026,4716,4158240,6212,4158240
1026,4716,4159050,6212,4159050
1026,4716,4159520,6212,4159520
1026,4716,4159980,6212,4159980
1026,4716,4160350,6212,4160350
1026,4716,4160350,6212,4160350
1027,4724,4161350,6212,4161350
1027,4724,4162350,6212,4162350
1027,4724,4162350,6212,4162350
1027,4724,4162820,6212,4162820
1027,4724,4163050,6212,4163050
1027,4724,4163860,6212,4163860
1027,4724,4164860,6212,4164860
1028,4732,4165330,6212,4165330
1028,4732,4166330,6212,4166330
1028,4732,4167140,6212,4167140
1028,4732,4168140,6212,4168140
1028,4732,4169140,6212,4169140
1028,4732,4169460,6212,4169460
1028,4732,4169930,6212,4169930
1028,4732,4170930,6212,4170930
1028,4732,4171300,6212,4171300
1028,4732,4172110,6212,4172110
1028,4732,4172110,6212,4172110
1028,4732,4172160,6212,4172160
1028,4732,4173160,6212,4173160
1028,4732,4174160,6212,4174160
1029,4740,4175160,6212,4175160
1029,4740,4175750,6212,4175750
1029,4740,4176750,6212,4176750
1029,4740,4177750,6212,4177750
1029,4740,4177750,6212,4177750
1029,4740,4178750,6212,4178750
1029,4740,4179750,6212,4179750
1029,4740,4180210,6212,4180210
1029,4740,4181210,6212,4181210
1029,4740,4182020,6212,4182020
1029,4740,4183020,6212,4183020
1029,4740,4183490,6212,4183490
1029,4740,4184300,6212,4184300
1029,4740,4184520,6212,4184520
1029,4740,4184520,6212,4184520
1030,4748,4184990,6212,4184990
1030,4748,4184990,6212,4184990
1030,4748,4185800,6212,4185800
1030,4748,4186270,6212,4186270
1030,4748,4187270,6212,4187270
1030,4748,4188080,6212,4188080
1030,4748,4188550,6212,4188550
1030,4748,4188870,6212,4188870
1031,4756,4189870,6212,4189870
1031,4756,4190100,6212,4190100
1031,4756,4190420,6212,4190420
1031,4756,4190740,6212,4190740
1031,4756,4191740,6212,4191740
1031,4756,4192550,6212,4192550
1031,4756,4193550,6212,4193550
1031,4756,4194550,6212,4194550
1031,4756,4195360,6212,4195360
1031,4756,4196360,6212,4196360
1031,4756,4197360,6212,4197360
1031,4756,4197830,6212,4197830
1031,4756,4198830,6212,4198830
1031,4756,4198830,6212,4198830
1031,4756,4199830,6212,4199830
1031,4756,4200830,6212,4200830
1031,4756,4201300,6212,4201300
1031,4756,4202300,6212,4202300
1031,4756,4202530,6212,4202530
1032,4764,4203340,6212,4203340
1033,4772,4204340,6212,4204340
1033,4772,4204990,6212,4204990
1033,4772,4205800,6212,4205800
1033,4772,4206800,6212,4206800
1033,4772,4207120,6212,4207120
1033,4772,4208120,6212,4208120
1033,4772,4208340,6212,4208340
1033,4772,4209150,6212,4209150
1033,4772,4209800,6212,4209800
1033,4772,4209800,6212,4209800
1033,4772,4210610,6212,4210610
1033,4772,4211610,6212,4211610
1033,4772,4212200,6212,4212200
1033,4772,4212670,6212,4212670
1033,4772,4213670,6212,4213670
1033,4772,4213670,6212,4213670
1033,4772,4213890,6212,4213890
1033,4772,4214890,6212,4214890
1033,4772,4215890,6212,4215890
1033,4772,4216360,6212,4216360
1033,4772,4217360,6212,4217360
1034,4780,4218360,6212,4218360
1034,4780,4218360,6212,4218360
1035,4788,4219170,6212,4219170
1035,4788,4220170,6212,4220170
1035,4788,4221170,6212,4221170
1035,4788,4222170,6212,4222170
1035,4788,4222980,6212,4222980
1035,4788,4223450,6212,4223450
1035,4788,4223910,6212,4223910
1035,4788,4224230,6212,4224230
1035,4788,4225230,6212,4225230
1035,4788,4226230,6212,4226230
1035,4788,4226230,6212,4226230
1035,4788,4226690,6212,4226690
1035,4788,4227160,6212,4227160
1035,4788,4227810,6212,4227810
1035,4788,4228280,6212,4228280
1035,4788,4228650,6212,4228650
1035,4788,4229120,6212,4229120
1035,4788,4229590,6212,4229590
1035,4788,4230400,6212,4230400
1036,4796,4231050,6212,4231050
1036,4796,4232050,6212,4232050
1036,4796,4232860,6212,4232860
1036,4796,4232860,6212,4232860
1036,4796,4232860,6212,4232860
1036,4796,4233860,6212,4233860
1037,4804,4234860,6212,4234860
1037,4804,4235670,6212,4235670
1037,4804,4236480,6212,4236480
1037,4804,4236710,6212,4236710
1037,4804,4237300,6212,4237300
1037,4804,4237770,6212,4237770
1037,4804,4238240,6212,4238240
1037,4804,4238240,6212,4238240
1037,4804,4239240,6212,4239240
1037,4804,4240050,6212,4240050
1037,4804,4241050,6212,4241050
1037,4804,4241860,6212,4241860
1037,4804,4241860,6212,4241860
1037,4804,4242320,6212,4242320
1037,4804,4243320,6212,4243320
1038,4812,4243800,6212,4243800
1038,4812,4244800,6212,4244800
1038,4812,4245270,6212,4245270
1038,4812,4246080,6212,4246080
1038,4812,4246310,6212,4246310
1038,4812,4246540,6212,4246540
1038,4812,4247540,6212,4247540
1038,4812,4248010,6212,4248010
1038,4812,4248010,6212,4248010
1038,4812,4248010,6212,4248010
1038,4812,4249010,6212,4249010
1038,4812,4249820,6212,4249820
1039,4820,4250820,6212,4250820
1039,4820,4250820,6212,4250820
1039,4820,4250820,6212,4250820
1039,4820,4251290,6212,4251290
1039,4820,4251610,6212,4251610
1039,4820,4252080,6212,4252080
1040,4828,4256080,6212,4256080
1040,4828,4256730,6212,4256730
1040,4828,4257320,6212,4257320
1040,4828,4257780,6212,4257780
1040,4828,4258780,6212,4258780
1041,4836,4259430,6212,4259430
1041,4836,4260430,6212,4260430
1041,4836,4261240,6212,4261240
1041,4836,4262240,6212,4262240
1041,4836,4263050,6212,4263050
1041,4836,4263860,6212,4263860
1041,4836,4264090,6212,4264090
1041,4836,4265090,6212,4265090
1041,4836,4265560,6212,4265560
1041,4836,4266370,6212,4266370
1041,4836,4267370,6212,4267370
1041,4836,4268370,6212,4268370
1041,4836,4269370,6212,4269370
1041,4836,4270180,6212,4270180
1041,4836,4270990,6212,4270990
1041,4836,4271640,6212,4271640
1041,4836,4271640,6212,4271640
1042,4844,4272450,6212,4272450
1043,4852,4273450,6212,4273450
1043,4852,4274000,6212,4274000
1043,4852,4274470,6212,4274470
1043,4852,4275280,6212,4275280
1043,4852,4276280,6212,4276280
1043,4852,4277280,6212,4277280
1043,4852,4277750,6212,4277750
1043,4852,4278750,6212,4278750
1043,4852,4279750,6212,4279750
1043,4852,4280750,6212,4280750
1043,4852,4281750,6212,4281750
1043,4852,4281970,6212,4281970
1043,4852,4282970,6212,4282970
1044,4860,4283970,6212,4283970
1044,4860,4283970,6212,4283970
1044,4860,4284970,6212,4284970
1044,4860,4285440,6212,4285440
1044,4860,4285910,6212,4285910
1044,4860,4286910,6212,4286910
1044,4860,4287720,6212,4287720
1044,4860,4287950,6212,4287950
1044,4860,4288950,6212,4288950
1044,4860,4289270,6212,4289270
1044,4860,4289500,6212,4289500
1044,4860,4290500,6212,4290500
1044,4860,4290820,6212,4290820
1044,4860,4291820,6212,4291820
1044,4860,4292820,6212,4292820
1044,4860,4293820,6212,4293820
1044,4860,4294630,6212,4294630
1045,4868,4295630,6212,4295630
1046,4876,4296440,6212,4296440
1046,4876,4297440,6212,4297440
1046,4876,4297440,6212,4297440
1046,4876,4298440,6212,4298440
1046,4876,4298660,6212,4298660
1046,4876,4299470,6212,4299470
1046,4876,4300470,6212,4300470
1046,4876,4300940,6212,4300940
1046,4876,4301410,6212,4301410
1046,4876,4301570,6212,4301570
1046,4876,4302570,6212,4302570
1046,4876,4303380,6212,4303380
1046,4876,4304380,6212,4304380
1046,4876,4304610,6212,4304610
1046,4876,4305420,6212,4305420
1046,4876,4305640,6212,4305640
1046,4876,4305690,6212,4305690
1046,4876,4306500,6212,4306500
1046,4876,4307500,6212,4307500
1046,4876,4308150,6212,4308150
1046,4876,4308150,6212,4308150
1046,4876,4309150,6212,4309150
1046,4876,4309960,6212,4309960
1046,4876,4310960,6212,4310960
1047,4884,4311430,6212,4311430
1047,4884,4311430,6212,4311430
1048,4892,4312430,6212,4312430
1048,4892,4312890,6212,4312890
1048,4892,4313890,6212,4313890
1048,4892,4314890,6212,4314890
1048,4892,4315050,6212,4315050
1048,4892,4316050,6212,4316050
1048,4892,4316100,6212,4316100
1048,4892,4316100,6212,4316100
1048,4892,4317100,6212,4317100
1048,4892,4317560,6212,4317560
1048,4892,4318030,6212,4318030
1048,4892,4318840,6212,4318840
1048,4892,4319310,6212,4319310
1048,4892,4320310,6212,4320310
1048,4892,4321310,6212,4321310
1048,4892,4322310,6212,4322310
1049,4900,4323310,6212,4323310
1049,4900,4324310,6212,4324310
1049,4900,4325310,6212,4325310
1049,4900,4325310,6212,4325310
1049,4900,4326310,6212,4326310
1049,4900,4326780,6212,4326780
1049,4900,4327430,6212,4327430
1050,4908,4328240,6212,4328240
1050,4908,4329240,6212,4329240
1050,4908,4330240,6212,4330240
1050,4908,4330240,6212,4330240
1050,4908,4331240,6212,4331240
1050,4908,4331240,6212,4331240
1050,4908,4331710,6212,4331710
1050,4908,4332710,6212,4332710
1050,4908,4333520,6212,4333520
1050,4908,4334330,6212,4334330
1051,4916,4335330,6212,4335330
1051,4916,4336330,6212,4336330
1051,4916,4336800,6212,4336800
1051,4916,4336800,6212,4336800
1051,4916,4337610,6212,4337610
1051,4916,4338420,6212,4338420
1051,4916,4338640,6212,4338640
1051,4916,4339640,6212,4339640
1051,4916,4340110,6212,4340110
1051,4916,4341110,6212,4341110
1051,4916,4342110,6212,4342110
1051,4916,4342920,6212,4342920
1052,4924,4343390,6212,4343390
1052,4924,4343850,6212,4343850
1052,4924,4344850,6212,4344850
1052,4924,4345500,6212,4345500
1052,4924,4345500,6212,4345500
1052,4924,4345970,6212,4345970
1052,4924,4346200,6212,4346200
1052,4924,4347200,6212,4347200
1052,4924,4348010,6212,4348010
1052,4924,4348170,6212,4348170
1052,4924,4349170,6212,4349170
1053,4932,4350170,6212,4350170
1053,4932,4350170,6212,4350170
1053,4932,4350980,6212,4350980
1053,4932,4351300,6212,4351300
1053,4932,4352300,6212,4352300
1053,4932,4353300,6212,4353300
1053,4932,4353520,6212,4353520
1053,4932,4353520,6212,4353520
1053,4932,4354520,6212,4354520
1053,4932,4355520,6212,4355520
1053,4932,4355990,6212,4355990
1053,4932,4356990,6212,4356990
1053,4932,4356990,6212,4356990
1053,4932,4357800,6212,4357800
1053,4932,4358800,6212,4358800
1053,4932,4359800,6212,4359800
1053,4932,4360270,6212,4360270
1053,4932,4360270,6212,4360270
1053,4932,4360270,6212,4360270
1054,4940,4361270,6212,4361270
1054,4940,4361270,6212,4361270
1054,4940,4362080,6212,4362080
1054,4940,4363080,6212,4363080
1054,4940,4363080,6212,4363080
1054,4940,4364080,6212,4364080
1054,4940,4365080,6212,4365080
1054,4940,4365400,6212,4365400
1055,4948,4366210,6212,4366210
1055,4948,4367210,6212,4367210
1055,4948,4368210,6212,4368210
1055,4948,4369210,6212,4369210
1055,4948,4369210,6212,4369210
1056,4956,4370210,6212,4370210
1056,4956,4370210,6212,4370210
1056,4956,4371210,6212,4371210
1056,4956,4371680,6212,4371680
1056,4956,4371680,6212,4371680
1056,4956,4372680,6212,4372680
1056,4956,4373680,6212,4373680
1056,4956,4374150,6212,4374150
1056,4956,4374620,6212,4374620
1056,4956,4375620,6212,4375620
1056,4956,4375940,6212,4375940
1056,4956,4376940,6212,4376940
1056,4956,4377410,6212,4377410
1056,4956,4378220,6212,4378220
1056,4956,4378220,6212,4378220
1056,4956,4378540,6212,4378540
1056,4956,4378540,6212,4378540
1056,4956,4378860,6212,4378860
1056,4956,4379670,6212,4379670
1056,4956,4380670,6212,4380670
1056,4956,4381480,6212,4381480
1056,4956,4382480,6212,4382480
1056,4956,4382640,6212,4382640
1056,4956,4382870,6212,4382870
1056,4956,4383520,6212,4383520
1057,4964,4383840,6212,4383840
1057,4964,4384650,6212,4384650
1057,4964,4385120,6212,4385120
1057,4964,4385120,6212,4385120
1057,4964,4385930,6212,4385930
1058,4972,4386930,6212,4386930
1058,4972,4387250,6212,4387250
1058,4972,4387300,6212,4387300
1058,4972,4388300,6212,4388300
1058,4972,4388770,6212,4388770
1058,4972,4389580,6212,4389580
1058,4972,4390580,6212,4390580
1058,4972,4391050,6212,4391050
1058,4972,4391370,6212,4391370
1058,4972,4392370,6212,4392370
1058,4972,4393370,6212,4393370
1058,4972,4394020,6212,4394020
1058,4972,4394020,6212,4394020
1058,4972,4395020,6212,4395020
1058,4972,4395490,6212,4395490
1058,4972,4395490,6212,4395490
1058,4972,4395490,6212,4395490
1058,4972,4396490,6212,4396490
1058,4972,4396950,6212,4396950
1058,4972,4396950,6212,4396950
1059,4980,4397760,6212,4397760
1059,4980,4397760,6212,4397760
1059,4980,4398570,6212,4398570
1060,4988,4399570,6212,4399570
1060,4988,4400570,6212,4400570
1060,4988,4401380,6212,4401380
1060,4988,4401380,6212,4401380
1060,4988,4402030,6212,4402030
1060,4988,4402030,6212,4402030
1060,4988,4403030,6212,4403030
1060,4988,4404030,6212,4404030
1060,4988,4405030,6212,4405030
1060,4988,4406030,6212,4406030
1060,4988,4406030,6212,4406030
1060,4988,4406680,6212,4406680
1060,4988,4407330,6212,4407330
1060,4988,4407980,6212,4407980
1060,4988,4408450,6212,4408450
1060,4988,4409450,6212,4409450
1061,4996,4410260,6212,4410260
1061,4996,4411070,6212,4411070
1062,5004,4412070,6212,4412070
1062,5004,4413070,6212,4413070
1062,5004,4413720,6212,4413720
1062,5004,4414370,6212,4414370
1062,5004,4414370,6212,4414370
1062,5004,4415180,6212,4415180
1062,5004,4415830,6212,4415830
1062,5004,4416830,6212,4416830
1062,5004,4417640,6212,4417640
1062,5004,4417870,6212,4417870
1062,5004,4418330,6212,4418330
1062,5004,4418920,6212,4418920
1063,5012,4419730,6212,4419730
1063,5012,4420730,6212,4420730
1063,5012,4421540,6212,4421540
1063,5012,4422010,6212,4422010
1063,5012,4422820,6212,4422820
1063,5012,4422820,6212,4422820
1063,5012,4422820,6212,4422820
1063,5012,4423820,6212,4423820
1063,5012,4424820,6212,4424820
1063,5012,4425820,6212,4425820
1063,5012,4426630,6212,4426630
1063,5012,4426950,6212,4426950
1063,5012,4427420,6212,4427420
1063,5012,4428420,6212,4428420
1063,5012,4429230,6212,4429230
1064,5020,4437230,6212,4437230
1064,5020,4437230,6212,4437230
1064,5020,4437230,6212,4437230
1064,5020,4437700,6212,4437700
1064,5020,4438070,6212,4438070
1064,5020,4438390,6212,4438390
1064,5020,4438710,6212,4438710
1064,5020,4438710,6212,4438710
1065,5028,4439710,6212,4439710
1065,5028,4439870,6212,4439870
1065,5028,4440870,6212,4440870
1065,5028,4441420,6212,4441420
1065,5028,4441420,6212,4441420
1065,5028,4442420,6212,4442420
1066,5036,4443230,6212,4443230
1066,5036,4444230,6212,4444230
1066,5036,4445230,6212,4445230
1066,5036,4446230,6212,4446230
1066,5036,4447230,6212,4447230
1066,5036,4447230,6212,4447230
1066,5036,4448230,6212,4448230
1066,5036,4448550,6212,4448550
1066,5036,4449360,6212,4449360
1066,5036,4450170,6212,4450170
1066,5036,4450170,6212,4450170
1066,5036,4450400,6212,4450400
1066,5036,4450870,6212,4450870
1066,5036,4451870,6212,4451870
1066,5036,4452330,6212,4452330
1067,5044,4453330,6212,4453330
1067,5044,4453330,6212,4453330
1067,5044,4453330,6212,4453330
1067,5044,4453800,6212,4453800
1067,5044,4454270,6212,4454270
1067,5044,4454500,6212,4454500
1067,5044,4455310,6212,4455310
1067,5044,4455310,6212,4455310
1067,5044,4455470,6212,4455470
1067,5044,4455940,6212,4455940
1067,5044,4456750,6212,4456750
1067,5044,4457750,6212,4457750
1067,5044,4457750,6212,4457750
1067,5044,4458750,6212,4458750
1067,5044,4459750,6212,4459750
1067,5044,4460750,6212,4460750
1067,5044,4461750,6212,4461750
1067,5044,4461910,6212,4461910
1067,5044,4462910,6212,4462910
1067,5044,4466910,6212,4466910
1067,5044,4466910,6212,4466910
1067,5044,4467720,6212,4467720
1067,5044,4467720,6212,4467720
1067,5044,4467950,6212,4467950
1068,5052,4468760,6212,4468760
1068,5052,4469080,6212,4469080
1068,5052,4469550,6212,4469550
1068,5052,4470550,6212,4470550
1068,5052,4471360,6212,4471360
1068,5052,4472170,6212,4472170
1068,5052,4473170,6212,4473170
1068,5052,4473980,6212,4473980
1069,5060,4474980,6212,4474980
1069,5060,4475980,6212,4475980
1069,5060,4476530,6212,4476530
1069,5060,4477530,6212,4477530
1069,5060,4478530,6212,4478530
1069,5060,4479340,6212,4479340
1069,5060,4479340,6212,4479340
1069,5060,4480150,6212,4480150
1069,5060,4481150,6212,4481150
1070,5068,4481960,6212,4481960
1070,5068,4482610,6212,4482610
1070,5068,4483070,6212,4483070
1070,5068,4483720,6212,4483720
1070,5068,4484270,6212,4484270
1070,5068,4484430,6212,4484430
1070,5068,4485080,6212,4485080
1070,5068,4486080,6212,4486080
1071,5076,4487080,6212,4487080
1071,5076,4487080,6212,4487080
1071,5076,4488080,6212,4488080
1071,5076,4489080,6212,4489080
1071,5076,4490080,6212,4490080
1071,5076,4490080,6212,4490080
1071,5076,4490400,6212,4490400
1071,5076,4491400,6212,4491400
1071,5076,4491400,6212,4491400
1071,5076,4492400,6212,4492400
1071,5076,4493400,6212,4493400
1072,5084,4494400,6212,4494400
1072,5084,4495210,6212,4495210
1072,5084,4496020,6212,4496020
1072,5084,4496020,6212,4496020
1072,5084,4497020,6212,4497020
1072,5084,4497250,6212,4497250
1072,5084,4498250,6212,4498250
1072,5084,4498250,6212,4498250
1072,5084,4499250,6212,4499250
1072,5084,4499900,6212,4499900
1072,5084,4500900,6212,4500900
1073,5092,4501550,6212,4501550
1073,5092,4502200,6212,4502200
1073,5092,4503200,6212,4503200
1073,5092,4504200,6212,4504200
1073,5092,4504360,6212,4504360
1073,5092,4505010,6212,4505010
1073,5092,4505330,6212,4505330
1073,5092,4505880,6212,4505880
1073,5092,4506110,6212,4506110
1073,5092,4506920,6212,4506920
1073,5092,4507390,6212,4507390
1073,5092,4508390,6212,4508390
1073,5092,4509390,6212,4509390
1074,5100,4510390,6212,4510390
1074,5100,4511200,6212,4511200
1074,5100,4511670,6212,4511670
1074,5100,4512130,6212,4512130
1075,5108,4512940,6212,4512940
1075,5108,4513940,6212,4513940
1075,5108,4514530,6212,4514530
1075,5108,4514750,6212,4514750
1075,5108,4515750,6212,4515750
1075,5108,4516750,6212,4516750
1075,5108,4516750,6212,4516750
1075,5108,4517340,6212,4517340
1075,5108,4518340,6212,4518340
1075,5108,4519150,6212,4519150
1075,5108,4519150,6212,4519150
1075,5108,4520150,6212,4520150
1075,5108,4520620,6212,4520620
1075,5108,4521620,6212,4521620
1075,5108,4522090,6212,4522090
1075,5108,4522900,6212,4522900
1076,5116,4523900,6212,4523900
1076,5116,4523900,6212,4523900
1076,5116,4524370,6212,4524370
1076,5116,4525370,6212,4525370
1076,5116,4525370,6212,4525370
1076,5116,4526180,6212,4526180
1076,5116,4526500,6212,4526500
1076,5116,4526970,6212,4526970
1076,5116,4527970,6212,4527970
1076,5116,4527970,6212,4527970
1076,5116,4528970,6212,4528970
1076,5116,4529130,6212,4529130
1076,5116,4530130,6212,4530130
1076,5116,4531130,6212,4531130
1076,5116,4531590,6212,4531590
1077,5124,4532060,6212,4532060
1077,5124,4533060,6212,4533060
1077,5124,4533530,6212,4533530
1077,5124,4534180,6212,4534180
1077,5124,4535180,6212,4535180
1077,5124,4535180,6212,4535180
1078,5132,4536180,6212,4536180
1078,5132,4537180,6212,4537180
1078,5132,4537650,6212,4537650
1078,5132,4538650,6212,4538650
1078,5132,4539460,6212,4539460
1078,5132,4539940,6212,4539940
1078,5132,4540940,6212,4540940
1078,5132,4541940,6212,4541940
1078,5132,4542940,6212,4542940
1078,5132,4543590,6212,4543590
1078,5132,4544400,6212,4544400
1078,5132,4545400,6212,4545400
1078,5132,4545870,6212,4545870
1078,5132,4546680,6212,4546680
1079,5140,4547490,6212,4547490
1079,5140,4547810,6212,4547810
1079,5140,4548620,6212,4548620
1079,5140,4549430,6212,4549430
1079,5140,4550240,6212,4550240
1079,5140,4550560,6212,4550560
1079,5140,4550560,6212,4550560
1079,5140,4551560,6212,4551560
1079,5140,4552030,6212,4552030
1079,5140,4552030,6212,4552030
1079,5140,4552840,6212,4552840
1079,5140,4552840,6212,4552840
1080,5148,4553840,6212,4553840
1080,5148,4554840,6212,4554840
1080,5148,4555310,6212,4555310
1080,5148,4555780,6212,4555780
1080,5148,4556780,6212,4556780
1080,5148,4557100,6212,4557100
1080,5148,4558100,6212,4558100
