ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_9b1b-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
729439.91,38.51,24.92,544459.21,28.75
729491.6,38.53,24.94,544150.77,28.74
729790.29,38.56,24.96,543931.67,28.74
729654.33,38.57,24.98,544078.71,28.76
729518.37,38.58,24.99,544030.37,28.77
729382.41,38.6,25.0,543931.67,28.78
729246.45,38.61,25.02,543931.47,28.8
729110.49,38.62,25.03,543931.47,28.81
728974.53,38.64,25.04,543931.97,28.83
728974.53,38.64,25.04,543931.97,28.83
728838.57,38.65,25.06,543931.47,28.85
728771.89,38.66,25.06,547214.14,29.03
731272.43,38.8,25.21,547453.72,29.05
731324.12,38.82,25.23,547453.9,29.06
731188.16,38.84,25.24,547453.9,29.08
731052.2,38.85,25.25,547625.37,29.1
731052.2,38.85,25.25,547625.37,29.1
730916.24,38.86,25.27,547547.22,29.11
730916.24,38.86,25.27,547547.22,29.11
731185.07,38.89,25.29,547546.84,29.12
731049.11,38.9,25.3,547453.53,29.13
731100.8,38.92,25.32,547453.53,29.14
731152.49,38.94,25.34,547453.53,29.16
731016.53,38.95,25.36,547453.33,29.17
730880.57,38.97,25.37,547453.33,29.19
730535.78,38.96,25.36,547467.22,29.2
730535.78,38.96,25.36,547467.22,29.2
730587.48,38.98,25.38,547458.66,29.21
730639.17,39.0,25.4,547453.33,29.22
731042.89,39.02,25.43,548549.64,29.28
730906.93,39.04,25.44,548549.64,29.3
730665.67,39.03,25.44,548377.79,29.3
730529.71,39.05,25.45,548391.19,29.31
730393.75,39.06,25.46,548417.35,29.33
730445.45,39.08,25.48,548741.21,29.36
730714.27,39.1,25.51,548741.02,29.37
730379.49,39.1,25.5,548741.02,29.37
730243.53,39.11,25.51,548723.75,29.39
730427.24,39.13,25.54,548772.29,29.4
730427.24,39.13,25.54,548772.29,29.4
730696.06,39.16,25.56,548742.43,29.41
730477.64,39.15,25.55,548760.6,29.41
730341.68,39.16,25.57,548955.19,29.44
730393.37,39.18,25.59,548936.5,29.45
730235.72,39.18,25.58,548810.61,29.45
730099.76,39.19,25.6,548593.74,29.45
729963.8,39.21,25.61,548593.54,29.47
729963.8,39.21,25.61,548593.54,29.47
730015.49,39.23,25.63,548593.54,29.48
729725.82,39.22,25.62,548872.66,29.5
729589.86,39.23,25.64,548872.66,29.51
729453.9,39.25,25.65,548879.78,29.53
729347.54,39.24,25.65,548630.35,29.52
729347.54,39.24,25.65,548630.35,29.52
729211.58,39.26,25.66,548700.74,29.54
729075.62,39.27,25.68,548631.37,29.55
729344.44,39.3,25.7,548725.64,29.56
729208.48,39.31,25.71,548880.19,29.59
729208.48,39.31,25.71,548880.19,29.59
729260.18,39.33,25.73,550058.6,29.67
729131.68,39.34,25.75,549971.4,29.68
728988.26,39.36,25.76,549895.91,29.69
728650.94,39.35,25.75,549596.99,29.68
728657.99,39.35,25.75,549599.02,29.68
728657.99,39.35,25.75,549599.02,29.68
728522.03,39.36,25.77,549598.83,29.7
728522.03,39.36,25.77,549598.83,29.7
728566.25,39.38,25.79,549658.15,29.71
728430.29,39.4,25.8,549658.15,29.73
728430.29,39.4,25.8,549658.15,29.73
728294.33,39.41,25.82,549660.19,29.74
728158.37,39.43,25.83,549688.36,29.76
727838.37,39.42,25.82,549368.36,29.75
727890.06,39.44,25.84,549368.54,29.76
727754.1,39.45,25.85,549450.34,29.78
727633.08,39.46,25.87,549915.91,29.83
728346.22,39.52,25.93,550338.33,29.86
728346.22,39.52,25.93,550338.33,29.86
728210.26,39.54,25.94,550338.13,29.88
728210.26,39.54,25.94,550338.13,29.88
728074.3,39.55,25.96,550338.13,29.9
728343.13,39.58,25.98,550337.76,29.9
728343.13,39.58,25.98,550337.76,29.9
728207.17,39.59,26.0,550379.0,29.92
728071.21,39.61,26.01,550347.84,29.94
727726.42,39.6,26.0,550347.84,29.95
727995.25,39.62,26.03,550397.34,29.96
727859.29,39.64,26.04,550389.0,29.97
727661.91,39.63,26.04,550347.1,29.97
727525.95,39.65,26.05,550632.43,30.01
727794.77,39.67,26.07,550624.81,30.01
727846.46,39.69,26.1,550624.81,30.03
727846.46,39.69,26.1,550624.81,30.03
727649.08,39.69,26.09,551033.06,30.05
727649.08,39.69,26.09,551033.06,30.05
727983.62,39.71,26.12,550809.58,30.05
728035.31,39.73,26.14,550821.92,30.06
727906.82,39.75,26.15,550728.16,30.07
727958.51,39.77,26.17,551670.15,30.14
727815.08,39.78,26.19,551476.86,30.14
727657.43,39.78,26.18,551324.01,30.14
727439.0,39.77,26.17,551258.77,30.14
726998.51,39.76,26.16,551384.41,30.16
727333.04,39.78,26.19,551384.22,30.16
727384.74,39.81,26.21,551384.22,30.17
727121.65,39.8,26.21,551384.22,30.18
727121.65,39.8,26.21,551384.22,30.18
727173.34,39.82,26.23,551390.38,30.2
727037.38,39.84,26.24,551390.18,30.21
727371.91,39.86,26.27,551384.02,30.22
727321.91,39.86,26.26,551334.02,30.22
727185.95,39.87,26.28,551334.02,30.23
726922.86,39.87,26.27,551334.02,30.24
726974.56,39.89,26.29,551478.03,30.26
726838.6,39.91,26.31,551496.13,30.28
727107.42,39.93,26.33,551509.33,30.29
726910.04,39.93,26.33,551352.12,30.28
726774.08,39.94,26.34,551334.27,30.3
726638.12,39.96,26.36,551526.96,30.33
726821.83,39.98,26.38,553092.96,30.42
726821.83,39.98,26.38,553092.96,30.42
726685.87,39.99,26.4,553058.41,30.44
726954.7,40.02,26.42,553406.89,30.47
726954.7,40.02,26.42,553406.89,30.47
726954.7,40.02,26.42,553513.67,30.47
726895.73,40.04,26.44,553497.29,30.49
726560.95,40.03,26.43,553023.86,30.47
726560.95,40.03,26.43,552939.0,30.46
726612.64,40.05,26.45,552939.18,30.48
726612.64,40.05,26.45,552914.07,30.48
726664.33,40.07,26.48,552913.7,30.49
726528.37,40.09,26.49,552913.51,30.51
726392.41,40.1,26.5,552949.62,30.53
726444.1,40.12,26.53,552949.62,30.54
726455.85,40.12,26.53,553042.91,30.54
726639.56,40.15,26.55,553042.91,30.56
726639.56,40.15,26.55,553042.91,30.56
726503.6,40.16,26.57,553015.89,30.57
726290.65,40.17,26.58,552873.88,30.58
726154.69,40.19,26.59,552901.16,30.6
726117.61,40.21,26.61,554575.79,30.71
726117.61,40.21,26.61,554575.79,30.71
726301.32,40.23,26.64,554613.21,30.72
726485.03,40.26,26.66,554581.84,30.73
726668.75,40.28,26.68,554575.79,30.74
726937.57,40.31,26.71,556896.27,30.88
727687.41,40.37,26.77,556625.83,30.88
727739.1,40.39,26.79,556626.01,30.89
727790.79,40.41,26.82,556625.64,30.91
727654.83,40.43,26.83,556625.44,30.92
727518.87,40.44,26.85,556646.7,30.94
727702.59,40.47,26.87,556646.7,30.95
727886.3,40.49,26.9,556684.19,30.97
727886.3,40.49,26.9,556684.19,30.97
727937.99,40.51,26.92,556684.13,30.98
728121.7,40.54,26.94,556652.76,30.99
727985.74,40.55,26.96,556654.51,31.01
728037.44,40.57,26.98,556648.45,31.02
727842.55,40.57,26.97,556596.07,31.02
727507.77,40.56,26.96,555937.64,30.99
727743.54,40.59,26.99,558077.58,31.12
727795.23,40.61,27.01,558077.76,31.14
727191.39,40.6,27.0,557392.59,31.12
727243.08,40.62,27.02,557392.21,31.13
727511.91,40.64,27.05,557404.14,31.14
727563.6,40.66,27.07,557400.91,31.15
727563.6,40.66,27.07,557400.91,31.15
727563.6,40.66,27.07,557400.91,31.15
727427.64,40.68,27.08,557386.97,31.17
727291.68,40.69,27.1,557962.76,31.22
727170.66,40.71,27.11,557907.98,31.23
727222.35,40.73,27.14,557902.95,31.25
726932.68,40.72,27.13,557642.24,31.24
726587.89,40.71,27.12,557638.57,31.25
726839.73,40.75,27.16,557647.18,31.27
726891.42,40.77,27.18,557647.18,31.28
725803.74,40.9,27.3,557646.98,31.42
725815.48,40.9,27.3,557687.14,31.42
725815.48,40.9,27.3,557687.14,31.42
726084.31,40.92,27.33,558523.64,31.48
725752.58,40.91,27.32,557821.86,31.45
725462.9,40.9,27.31,557781.05,31.45
725173.23,40.89,27.3,557409.42,31.43
725173.23,40.89,27.3,557409.42,31.43
725037.27,40.91,27.31,557409.23,31.45
724879.62,40.9,27.31,557257.69,31.45
724743.66,40.92,27.32,557257.69,31.46
725015.69,40.95,27.35,558086.69,31.52
725015.69,40.95,27.35,558086.69,31.52
724879.73,40.96,27.37,558088.73,31.54
724931.43,40.99,27.39,558088.91,31.55
724278.66,40.97,27.38,557333.53,31.53
723739.98,40.96,27.37,556794.84,31.51
723604.02,40.98,27.38,556802.85,31.53
723468.06,41.0,27.4,556795.47,31.55
723468.06,41.0,27.4,556795.47,31.55
723398.02,41.01,27.42,557683.61,31.62
723110.62,41.01,27.41,557453.37,31.61
723162.31,41.03,27.43,557453.0,31.63
723214.0,41.05,27.45,557453.0,31.64
723214.0,41.05,27.45,557453.0,31.64
723014.33,41.04,27.45,557573.22,31.65
722669.54,41.03,27.44,557079.18,31.63
722960.0,41.07,27.48,556875.73,31.64
723236.47,41.1,27.5,556881.84,31.65
723100.51,41.12,27.52,556881.64,31.66
723100.51,41.12,27.52,556881.64,31.66
723100.51,41.12,27.52,556881.64,31.66
722758.08,41.11,27.51,556882.09,31.67
723026.91,41.13,27.54,556876.74,31.68
722834.72,41.13,27.53,556979.79,31.69
722886.41,41.15,27.55,556978.6,31.71
722886.41,41.15,27.55,556978.6,31.71
722728.76,41.15,27.55,556825.26,31.7
722383.98,41.14,27.54,557344.52,31.74
722435.67,41.16,27.56,557574.5,31.77
721807.37,41.15,27.55,556887.14,31.75
721807.37,41.15,27.55,556887.14,31.75
721671.41,41.16,27.57,556887.14,31.76
721535.45,41.18,27.58,556915.91,31.78
721399.49,41.19,27.6,556892.72,31.8
721263.53,41.21,27.61,556887.14,31.82
721105.12,41.2,27.61,556728.73,31.81
720969.16,41.22,27.62,557006.21,31.85
720425.32,41.28,27.69,556981.91,31.92
720425.32,41.28,27.69,556981.91,31.92
720477.01,41.31,27.71,557314.31,31.95
720477.01,41.31,27.71,557314.31,31.95
720277.34,41.3,27.7,556889.85,31.93
720329.03,41.32,27.73,556890.03,31.95
720039.36,41.31,27.72,556817.95,31.95
720308.18,41.34,27.74,556817.58,31.96
720179.69,41.36,27.76,556584.9,31.96
720231.38,41.38,27.78,556584.9,31.98
720283.07,41.4,27.8,556584.9,31.99
720139.65,41.42,27.82,556540.1,32.01
720191.34,41.44,27.84,556596.43,32.02
720055.38,41.45,27.86,556596.23,32.04
719919.42,41.47,27.87,556596.23,32.06
720191.45,41.5,27.9,556539.9,32.07
720055.5,41.51,27.92,556681.35,32.1
719919.54,41.53,27.93,556702.97,32.11
719971.23,41.55,27.96,556702.97,32.13
719971.23,41.55,27.96,556702.97,32.13
720022.92,41.58,27.98,558617.7,32.26
720117.94,41.6,28.01,560579.18,32.39
720169.63,41.63,28.03,560579.36,32.4
720353.34,41.65,28.06,560578.98,32.41
720018.56,41.65,28.05,560097.91,32.4
720202.27,41.67,28.08,560097.91,32.41
720474.31,41.7,28.1,560101.82,32.42
720316.65,41.7,28.1,559950.28,32.41
720500.37,41.72,28.13,559954.21,32.43
721861.51,41.82,28.23,559829.67,32.44
721725.55,41.84,28.25,559829.48,32.46
721725.55,41.84,28.25,559829.48,32.46
721589.59,41.86,28.26,559829.48,32.47
721453.63,41.87,28.28,559933.53,32.5
721317.67,41.89,28.29,559972.74,32.52
721317.67,41.89,28.29,559972.74,32.52
721039.68,41.88,28.29,559862.06,32.52
720903.72,41.9,28.3,559721.46,32.53
720913.23,41.9,28.3,559724.8,32.53
720792.21,41.92,28.32,560422.1,32.59
721044.04,41.96,28.36,560260.82,32.6
720908.08,41.97,28.38,560260.62,32.62
720959.77,41.99,28.4,560252.78,32.63
721011.47,42.02,28.42,560252.78,32.65
721011.47,42.02,28.42,560252.78,32.65
720875.51,42.03,28.44,560252.78,32.67
720675.83,42.03,28.43,561913.71,32.77
720137.14,42.02,28.43,561375.02,32.76
720137.14,42.02,28.43,561375.02,32.76
720001.18,42.04,28.44,561387.95,32.78
720184.9,42.06,28.47,561759.94,32.81
720048.94,42.08,28.49,561748.4,32.83
720232.65,42.11,28.51,561748.2,32.84
720416.36,42.13,28.54,561748.2,32.85
720280.4,42.15,28.56,561790.1,32.88
720144.44,42.17,28.57,561754.94,32.89
719986.79,42.16,28.57,561604.01,32.89
720170.51,42.19,28.59,561643.71,32.9
719880.83,42.18,28.58,561121.82,32.88
720152.87,42.21,28.61,561089.78,32.89
719953.2,42.2,28.61,561163.47,32.9
720004.89,42.23,28.63,561155.8,32.91
720273.71,42.25,28.66,561155.8,32.92
720137.75,42.27,28.68,561319.12,32.95
720001.79,42.29,28.69,561147.67,32.96
719865.83,42.3,28.71,561147.48,32.98
719917.52,42.33,28.73,562992.62,33.1
719572.74,42.32,28.72,562594.64,33.09
719849.2,42.35,28.75,563184.16,33.13
719900.89,42.37,28.77,563184.16,33.15
719764.93,42.39,28.79,563184.16,33.17
720000.7,42.42,28.82,563184.16,33.18
719784.9,42.41,28.81,562860.89,33.16
719648.94,42.43,28.83,563022.01,33.19
719512.98,42.44,28.85,563076.57,33.21
719512.98,42.44,28.85,563076.57,33.21
719748.74,42.47,28.88,563076.97,33.23
719612.78,42.49,28.89,563588.99,33.28
719664.48,42.51,28.92,563590.39,33.29
719664.48,42.51,28.92,563590.39,33.29
719594.44,42.53,28.94,563539.0,33.31
719252.01,42.52,28.93,563276.82,33.3
719566.94,42.57,28.97,563253.27,33.32
719835.76,42.6,29.0,563258.96,33.33
719887.45,42.62,29.02,563294.71,33.35
719751.49,42.64,29.04,563294.52,33.37
719751.49,42.64,29.04,563294.52,33.37
719406.71,42.63,29.03,563251.28,33.38
719270.75,42.65,29.05,563251.28,33.4
719270.75,42.65,29.05,563435.16,33.41
719322.44,42.67,29.07,564837.41,33.51
719032.77,42.66,29.06,564439.42,33.49
719301.59,42.69,29.09,564863.06,33.52
719165.63,42.71,29.11,564936.58,33.55
719165.63,42.71,29.11,564936.58,33.55
719029.67,42.72,29.13,564866.27,33.56
718871.26,42.72,29.12,564707.86,33.56
718735.3,42.73,29.14,565474.36,33.62
718665.26,42.76,29.16,565190.73,33.62
718330.48,42.75,29.15,564682.73,33.6
718599.3,42.78,29.18,564682.53,33.61
718914.23,42.82,29.22,564951.84,33.65
718569.44,42.81,29.21,564951.84,33.66
718753.15,42.84,29.24,564951.84,33.67
718100.39,42.83,29.23,564299.08,33.65
718100.39,42.83,29.23,564253.81,33.65
717964.43,42.84,29.25,564253.62,33.67
717828.47,42.86,29.26,564253.62,33.69
718097.3,42.89,29.29,564466.59,33.71
717444.54,42.87,29.28,563711.21,33.69
717496.23,42.9,29.3,563526.91,33.69
717141.44,42.89,29.29,563871.26,33.72
717005.48,42.91,29.31,563915.69,33.75
716869.52,42.92,29.33,563924.38,33.77
716733.56,42.94,29.35,563997.42,33.79
716917.28,42.97,29.37,563938.29,33.8
716968.97,42.99,29.4,563844.73,33.81
716847.94,43.01,29.42,564432.35,33.87
717124.24,43.04,29.45,564333.89,33.87
717168.46,43.06,29.47,565982.68,33.99
717220.15,43.09,29.49,565982.86,34.0
716942.16,43.08,29.48,565712.84,33.99
716993.85,43.1,29.51,565712.46,34.01
717045.54,43.13,29.53,565712.46,34.03
717097.23,43.15,29.56,565712.46,34.04
716815.5,43.14,29.55,565718.69,34.05
716815.5,43.14,29.55,565729.22,34.05
717067.34,43.19,29.59,565618.05,34.06
716730.12,43.18,29.58,565243.43,34.05
716730.12,43.18,29.58,565243.43,34.05
716781.82,43.2,29.61,565379.07,34.08
716781.82,43.2,29.61,565379.07,34.08
716645.86,43.22,29.62,565378.87,34.1
716509.9,43.24,29.64,565378.87,34.12
716778.72,43.27,29.67,565421.01,34.13
716433.94,43.26,29.66,565243.24,34.13
715895.25,43.25,29.65,564640.63,34.11
715613.52,43.24,29.65,564304.77,34.1
715477.56,43.26,29.66,564314.37,34.12
715529.25,43.28,29.69,564314.37,34.14
715798.07,43.31,29.72,565887.52,34.24
715981.79,43.34,29.75,565887.33,34.26
715637.0,43.33,29.74,565530.72,34.24
715905.83,43.36,29.77,565530.72,34.25
715769.87,43.38,29.78,565525.45,34.27
715769.87,43.38,29.78,565525.45,34.27
715769.87,43.38,29.78,565525.45,34.27
715510.0,43.37,29.78,565249.42,34.26
715165.21,43.36,29.77,565249.42,34.27
715029.25,43.38,29.79,565249.11,34.29
714908.23,43.4,29.8,565777.63,34.35
715144.0,43.43,29.83,565817.68,34.36
715327.71,43.46,29.86,565777.77,34.37
715560.88,43.5,29.9,565857.68,34.4
715612.57,43.52,29.93,565857.54,34.42
715476.61,43.54,29.95,565857.35,34.44
715745.43,43.57,29.97,566946.32,34.51
715225.41,43.57,29.97,566333.86,34.5
715277.1,43.59,29.99,566316.06,34.51
715141.14,43.61,30.01,566316.06,34.53
715192.84,43.63,30.04,566754.71,34.58
715056.88,43.65,30.06,566755.21,34.6
714712.09,43.64,30.05,566699.85,34.6
714980.92,43.67,30.08,566699.65,34.61
714844.96,43.69,30.09,566699.2,34.64
715116.99,43.72,30.13,566699.2,34.65
714981.03,43.74,30.14,566729.27,34.67
715032.72,43.77,30.17,566733.47,34.69
714896.76,43.78,30.19,567110.51,34.73
715168.8,43.81,30.22,567106.31,34.74
715182.89,43.82,30.22,567154.43,34.75
715182.89,43.82,30.22,567154.43,34.75
714838.1,43.81,30.21,567154.43,34.76
714766.0,43.83,30.23,567032.37,34.77
714766.0,43.83,30.23,567032.37,34.77
714817.7,43.85,30.26,567032.37,34.79
714618.02,43.85,30.25,567109.22,34.8
714418.2,43.86,30.27,566824.12,34.8
714601.92,43.89,30.3,567708.86,34.87
714465.96,43.91,30.31,567708.67,34.89
714330.0,43.93,30.33,567708.67,34.91
714513.71,43.96,30.36,568133.53,34.95
714224.04,43.95,30.35,567777.71,34.94
714492.86,43.98,30.38,568177.47,34.97
714211.13,43.97,30.37,567920.49,34.96
714262.82,43.99,30.4,567920.67,34.98
714314.52,44.02,30.42,567920.29,35.0
714024.84,44.01,30.41,567804.1,35.0
714024.84,44.01,30.41,567804.1,35.0
714076.54,44.04,30.44,567804.1,35.02
713731.75,44.03,30.43,568146.23,35.05
713595.79,44.05,30.45,568475.72,35.09
713459.83,44.06,30.47,568376.91,35.1
713736.29,44.09,30.5,568383.01,35.11
713736.29,44.09,30.5,568383.01,35.11
713745.95,44.12,30.53,568453.64,35.14
713403.53,44.11,30.52,568454.09,35.15
714850.03,44.23,30.63,570152.78,35.28
714714.07,44.25,30.65,570152.59,35.3
714440.77,44.24,30.65,569806.27,35.29
714709.6,44.27,30.68,569806.79,35.3
714945.37,44.3,30.71,570308.1,35.34
714809.41,44.32,30.73,570308.1,35.36
714673.45,44.34,30.74,570479.95,35.39
714537.49,44.36,30.76,570484.82,35.42
714192.7,44.35,30.75,570224.06,35.41
714079.15,44.37,30.78,571544.16,35.51
714688.91,44.44,30.84,571558.4,35.54
714552.95,44.46,30.86,571558.2,35.56
714552.95,44.46,30.86,571558.2,35.56
714416.99,44.48,30.88,571558.2,35.58
714416.99,44.48,30.88,571558.2,35.58
713920.01,44.47,30.88,570678.06,35.55
713784.05,44.49,30.9,570678.06,35.57
713648.09,44.51,30.91,570685.44,35.59
713699.78,44.54,30.94,571086.63,35.64
713751.48,44.56,30.97,571586.16,35.69
713615.52,44.58,30.99,571593.93,35.71
713615.52,44.58,30.99,571538.55,35.71
713876.7,44.61,31.01,571539.25,35.72
713740.74,44.63,31.03,571607.86,35.74
713792.43,44.66,31.06,571607.63,35.76
713792.43,44.66,31.06,571804.35,35.77
714064.47,44.69,31.09,571803.68,35.79
714248.18,44.72,31.12,571819.65,35.8
714248.18,44.72,31.12,571819.65,35.8
714160.76,44.74,31.14,571928.6,35.83
714024.8,44.76,31.16,571928.41,35.85
713840.3,44.78,31.18,571735.69,35.86
713840.3,44.78,31.18,571735.69,35.86
713520.3,44.77,31.17,571415.69,35.85
713520.3,44.77,31.17,571415.69,35.85
713260.96,44.76,31.16,571153.69,35.84
713125.0,44.78,31.18,571221.43,35.87
712989.04,44.8,31.2,571357.44,35.9
712641.89,44.79,31.19,571351.65,35.91
712910.72,44.82,31.22,571349.98,35.92
712962.41,44.85,31.25,571341.48,35.94
712826.45,44.86,31.27,571358.94,35.96
713098.48,44.9,31.3,572977.3,36.08
712753.7,44.89,31.29,572594.23,36.06
713022.52,44.92,31.32,572868.76,36.09
712740.79,44.91,31.31,572879.17,36.1
712604.83,44.93,31.33,572796.07,36.12
712622.86,44.96,31.36,573866.01,36.21
712288.08,44.95,31.36,574124.84,36.23
712862.17,45.02,31.42,573916.78,36.24
713131.0,45.05,31.45,573916.59,36.25
712587.93,45.04,31.44,573285.68,36.24
712388.26,45.03,31.44,572911.91,36.22
712043.47,45.03,31.43,572911.91,36.23
711770.34,45.02,31.42,572754.58,36.23
711634.38,45.04,31.44,572754.38,36.25
711498.42,45.06,31.46,572754.38,36.27
711550.11,45.08,31.49,572754.38,36.29
711414.15,45.1,31.51,572754.38,36.31
711135.99,45.1,31.5,572456.83,36.3
711187.68,45.12,31.53,572505.75,36.32
710898.01,45.11,31.52,572025.7,36.3
710762.05,45.13,31.54,572039.09,36.32
710626.09,45.15,31.56,572027.43,36.35
710490.13,45.17,31.58,572232.13,36.38
710490.13,45.17,31.58,572190.17,36.38
710354.17,45.19,31.6,572095.7,36.4
710218.21,45.21,31.62,571983.74,36.41
710494.67,45.24,31.65,571953.89,36.42
710358.71,45.26,31.67,571953.69,36.45
710016.29,45.26,31.66,571934.63,36.45
710285.11,45.29,31.69,572453.86,36.5
710285.11,45.29,31.69,572453.86,36.5
710149.15,45.31,31.71,572453.86,36.52
710332.87,45.34,31.74,572888.29,36.57
710349.18,45.34,31.74,572938.21,36.57
710349.18,45.34,31.74,572938.21,36.57
710400.87,45.37,31.77,572284.6,36.55
710299.91,45.37,31.77,572273.15,36.55
710163.95,45.39,31.79,572300.71,36.58
709881.74,45.38,31.78,572101.92,36.57
709745.78,45.4,31.8,572082.57,36.59
709790.01,45.42,31.83,573320.26,36.69
709790.01,45.42,31.83,573320.26,36.69
709654.05,45.44,31.85,573312.44,36.71
709658.74,45.44,31.85,573317.14,36.71
709710.44,45.47,31.88,573317.32,36.73
709574.48,45.49,31.9,573642.04,36.78
709574.48,45.49,31.9,573642.04,36.78
709626.17,45.52,31.92,573641.66,36.8
709281.38,45.51,31.91,573247.26,36.78
709152.89,45.53,31.94,572966.96,36.79
709204.58,45.56,31.96,572966.96,36.81
709256.27,45.59,31.99,572966.96,36.83
709120.31,45.61,32.01,572978.41,36.85
709120.31,45.61,32.01,572978.41,36.85
709392.35,45.64,32.04,572991.98,36.86
709248.92,45.66,32.06,572947.17,36.88
709484.69,45.69,32.1,572933.61,36.9
709348.73,45.71,32.12,572929.62,36.92
709212.77,45.73,32.14,572938.35,36.95
709484.81,45.77,32.17,574723.73,37.07
709348.85,45.79,32.19,574754.16,37.1
709400.54,45.82,32.22,575089.98,37.14
709264.58,45.84,32.24,575148.79,37.17
709128.62,45.86,32.26,575412.71,37.21
709128.62,45.86,32.26,575412.71,37.21
709397.44,45.89,32.29,575412.52,37.22
709581.16,45.92,32.32,575412.52,37.24
709816.93,45.95,32.36,575432.56,37.25
709472.14,45.94,32.35,575452.57,37.27
709655.86,45.98,32.38,575412.66,37.28
709839.57,46.01,32.41,576239.0,37.35
709839.57,46.01,32.41,576291.82,37.35
709851.31,46.01,32.41,576294.39,37.35
709903.0,46.03,32.44,576366.52,37.38
709774.51,46.06,32.46,576231.49,37.39
709442.78,46.05,32.45,575566.91,37.36
709494.47,46.07,32.48,575933.61,37.4
709351.05,46.09,32.5,575699.09,37.41
709402.74,46.12,32.53,576122.56,37.46
709402.74,46.12,32.53,576114.25,37.46
709266.78,46.14,32.55,576114.06,37.48
709318.47,46.17,32.57,576114.24,37.5
709370.16,46.2,32.6,576113.86,37.52
709370.16,46.2,32.6,576113.86,37.52
709553.87,46.23,32.63,576113.86,37.54
709563.27,46.23,32.63,576127.09,37.54
709285.27,46.22,32.63,576173.02,37.55
709468.99,46.25,32.66,576210.5,37.57
709704.75,46.29,32.69,576179.28,37.58
709568.79,46.31,32.71,576179.28,37.6
709829.98,46.34,32.74,576798.71,37.65
709492.84,46.33,32.74,576223.52,37.63
709544.53,46.36,32.76,576430.41,37.66
709596.22,46.39,32.79,577660.46,37.76
709596.22,46.39,32.79,577660.46,37.76
709460.26,46.41,32.81,577662.25,37.79
709736.72,46.44,32.84,577662.05,37.8
709788.41,46.47,32.87,577662.05,37.82
709788.41,46.47,32.87,577662.05,37.82
709652.45,46.49,32.89,577661.16,37.84
709652.45,46.49,32.89,577661.16,37.84
709704.14,46.52,32.92,577661.16,37.86
709568.18,46.54,32.94,577660.27,37.89
709432.22,46.56,32.97,577660.27,37.91
709483.92,46.59,32.99,577666.37,37.93
709667.63,46.62,33.03,577668.03,37.95
709531.67,46.64,33.05,577861.92,37.99
709395.71,46.67,33.07,577668.03,38.0
709447.4,46.69,33.1,577698.43,38.02
709311.44,46.72,33.12,577698.23,38.05
709547.21,46.75,33.15,579096.09,38.15
709411.25,46.77,33.17,579096.09,38.18
709594.96,46.8,33.21,579693.98,38.24
709252.54,46.79,33.2,579155.23,38.21
709252.54,46.79,33.2,579155.23,38.21
709521.37,46.83,33.23,579155.03,38.22
709385.41,46.85,33.25,579184.33,38.25
709249.45,46.87,33.28,579166.84,38.27
709199.45,46.87,33.27,579116.84,38.27
708111.77,47.05,33.45,579116.64,38.48
708295.48,47.08,33.48,579116.64,38.49
708159.52,47.1,33.51,579104.84,38.52
707814.74,47.09,33.5,579104.84,38.53
707998.45,47.13,33.53,579285.52,38.56
708182.16,47.16,33.56,579132.25,38.56
707989.98,47.15,33.56,578815.34,38.55
708258.8,47.19,33.59,578985.92,38.57
708310.49,47.21,33.62,578930.93,38.59
708119.69,47.22,33.62,581290.68,38.76
707983.73,47.24,33.64,581777.71,38.82
707664.06,47.23,33.63,581494.9,38.81
707945.83,47.27,33.68,581122.4,38.8
707886.86,47.3,33.7,580824.51,38.81
707750.9,47.32,33.73,580824.32,38.84
707934.61,47.36,33.76,580778.8,38.85
707613.6,47.36,33.76,580256.58,38.84
707400.65,47.38,33.78,580067.45,38.85
707264.69,47.4,33.8,580067.45,38.88
707128.73,47.42,33.83,580119.59,38.9
706992.77,47.45,33.85,580092.73,38.93
706992.77,47.45,33.85,580092.73,38.93
707044.46,47.47,33.88,580084.6,38.95
707228.17,47.51,33.91,580062.16,38.97
707279.87,47.54,33.94,581230.48,39.07
707548.69,47.57,33.97,580956.15,39.06
707548.69,47.57,33.97,580956.15,39.06
707412.73,47.59,34.0,581470.08,39.12
707291.71,47.62,34.02,581252.21,39.13
707291.71,47.62,34.02,581252.21,39.13
707633.15,47.67,34.08,581673.41,39.19
707633.15,47.67,34.08,581848.69,39.2
706545.47,47.86,34.26,581848.49,39.41
706409.51,47.88,34.28,581848.3,39.44
