ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
948,4092,3632570,6212,4040920
948,4092,3633570,6212,4041920
949,4100,3634570,6212,4042920
949,4100,3634570,6212,4043920
949,4100,3635570,6212,4044920
949,4100,3636570,6212,4045920
949,4100,3637570,6212,4046920
949,4100,3637570,6212,4046920
949,4100,3637570,6212,4047920
949,4100,3638030,6212,4048380
949,4100,3638680,6212,4049030
949,4100,3639680,6212,4050030
949,4100,3640490,6212,4050840
949,4100,3640960,6212,4051310
950,4108,3641960,6212,4052310
950,4108,3642420,6212,4052770
950,4108,3642890,6212,4053240
950,4108,3642890,6212,4053240
950,4108,3643360,6212,4053710
950,4108,3644360,6212,4054710
950,4108,3645360,6212,4055710
950,4108,3645360,6212,4059710
950,4108,3645360,6212,4060710
950,4108,3646360,6212,4061710
950,4108,3647360,6212,4062710
950,4108,3648360,6212,4063710
950,4108,3648360,6212,4063710
950,4108,3648470,6212,4063820
951,4116,3649470,6212,4064820
951,4116,3650470,6212,4065820
951,4116,3650470,6212,4066290
951,4116,3650470,6212,4066450
951,4116,3650470,6212,4066910
951,4116,3650470,6212,4066910
951,4116,3650470,6212,4067910
951,4116,3650630,6212,4068070
951,4116,3650630,6212,4069070
951,4116,3651630,6212,4070070
951,4116,3652630,6212,4071070
951,4116,3653630,6212,4072070
951,4116,3654630,6212,4073070
951,4116,3655630,6212,4074070
951,4116,3656440,6212,4074880
951,4116,3657250,6212,4075690
952,4124,3658250,6212,4076690
952,4124,3658250,6212,4076690
952,4124,3659060,6212,4077500
952,4124,3659530,6212,4077970
952,4124,3659530,6212,4078200
952,4124,3660530,6212,4079200
952,4124,3661340,6212,4080010
952,4124,3662340,6212,4081010
952,4124,3663340,6212,4082010
952,4124,3663660,6212,4082330
952,4124,3663660,6212,4083330
952,4124,3664310,6212,4083980
952,4124,3664310,6212,4083980
953,4132,3665310,6212,4084980
953,4132,3666310,6212,4085980
953,4132,3667310,6212,4086980
953,4132,3667310,6212,4086980
953,4132,3668120,6212,4087790
953,4132,3668120,6212,4088790
953,4132,3668770,6212,4089440
953,4132,3669770,6212,4090440
953,4132,3670420,6212,4091090
953,4132,3670650,6212,4091320
954,4140,3671650,6212,4092320
954,4140,3672120,6212,4092790
954,4140,3672120,6212,4092790
954,4140,3673120,6212,4093790
954,4140,3674120,6212,4094790
954,4140,3674120,6212,4095790
954,4140,3674490,6212,4096160
954,4140,3675490,6212,4097160
954,4140,3676490,6212,4098160
954,4140,3677490,6212,4099160
955,4148,3678490,6212,4100160
955,4148,3678710,6212,4100380
955,4148,3678710,6212,4101380
955,4148,3678710,6212,4101380
955,4148,3679710,6212,4102380
955,4148,3679710,6212,4102380
955,4148,3679710,6212,4102970
955,4148,3680710,6212,4103970
955,4148,3681710,6212,4104970
955,4148,3681710,6212,4105970
955,4148,3681710,6212,4106970
955,4148,3682710,6212,4107970
955,4148,3683710,6212,4108970
955,4148,3683710,6212,4108970
955,4148,3684710,6212,4109970
955,4148,3684710,6212,4110970
955,4148,3685710,6212,4111970
955,4148,3686710,6212,4112970
955,4148,3687710,6212,4113970
956,4156,3688710,6212,4114970
956,4156,3689710,6212,4115970
956,4156,3690180,6212,4116440
956,4156,3691180,6212,4117440
956,4156,3691830,6212,4118090
956,4156,3692420,6212,4118680
956,4156,3692890,6212,4119150
956,4156,3693890,6212,4120150
956,4156,3694700,6212,4120960
956,4156,3694700,6212,4121960
957,4164,3695700,6212,4122960
957,4164,3696700,6212,4123960
957,4164,3697510,6212,4124770
957,4164,3698510,6212,4125770
957,4164,3698510,6212,4125770
957,4164,3699510,6212,4126770
958,4172,3707510,6212,4134770
958,4172,3708510,6212,4135770
958,4172,3708510,6212,4135770
958,4172,3709510,6212,4136770
958,4172,3710510,6212,4137770
959,4180,3710780,6212,4138040
959,4180,3711780,6212,4139040
959,4180,3711780,6212,4139040
959,4180,3711780,6212,4139040
959,4180,3711780,6212,4140040
959,4180,3711780,6212,4140040
959,4180,3712780,6212,4141040
959,4180,3713780,6212,4142040
959,4180,3713780,6212,4143040
959,4180,3714780,6212,4144040
959,4180,3715780,6212,4145040
960,4188,3716780,6212,4146040
960,4188,3716780,6212,4147040
960,4188,3717780,6212,4148040
960,4188,3718110,6212,4148370
960,4188,3719110,6212,4149370
960,4188,3719110,6212,4150370
960,4188,3719110,6212,4151370
961,4196,3719920,6212,4152180
961,4196,3720920,6212,4153180
961,4196,3721390,6212,4153650
961,4196,3721390,6212,4153650
961,4196,3722390,6212,4154650
961,4196,3723390,6212,4155650
961,4196,3723390,6212,4155650
961,4196,3723860,6212,4156120
961,4196,3724330,6212,4156590
961,4196,3724330,6212,4156590
961,4196,3724800,6212,4157060
961,4196,3725610,6212,4157870
961,4196,3725610,6212,4158340
961,4196,3726080,6212,4158810
961,4196,3727080,6212,4159810
961,4196,3727890,6212,4160620
961,4196,3727890,6212,4160620
961,4196,3727890,6212,4161090
961,4196,3727890,6212,4162090
961,4196,3728210,6212,4162410
961,4196,3729210,6212,4163410
961,4196,3729680,6212,4163880
961,4196,3730680,6212,4164880
961,4196,3731150,6212,4165350
961,4196,3732150,6212,4166350
961,4196,3732620,6212,4166820
961,4196,3732850,6212,4167050
962,4204,3733850,6212,4168050
962,4204,3733850,6212,4168050
962,4204,3734850,6212,4169050
962,4204,3735850,6212,4170050
962,4204,3736850,6212,4171050
962,4204,3737440,6212,4171640
962,4204,3738440,6212,4172640
962,4204,3738760,6212,4172960
962,4204,3739570,6212,4173770
962,4204,3740570,6212,4174770
963,4212,3741040,6212,4175240
963,4212,3742040,6212,4176240
963,4212,3743040,6212,4177240
963,4212,3743040,6212,4177240
963,4212,3743510,6212,4177710
963,4212,3743980,6212,4178180
963,4212,3743980,6212,4178180
963,4212,3744790,6212,4178990
964,4220,3745600,6212,4179800
964,4220,3746070,6212,4180270
964,4220,3746070,6212,4180270
964,4220,3747070,6212,4181270
964,4220,3747070,6212,4181270
964,4220,3747540,6212,4181740
964,4220,3748540,6212,4182740
964,4220,3748540,6212,4182740
964,4220,3748540,6212,4182740
964,4220,3749350,6212,4183550
964,4220,3750000,6212,4184200
964,4220,3751000,6212,4185200
964,4220,3752000,6212,4186200
965,4228,3752470,6212,4186670
965,4228,3753470,6212,4187670
965,4228,3753470,6212,4188670
965,4228,3753470,6212,4188670
965,4228,3753940,6212,4189140
965,4228,3754750,6212,4189950
965,4228,3755750,6212,4190950
965,4228,3755750,6212,4190950
965,4228,3756750,6212,4191950
965,4228,3757750,6212,4192950
965,4228,3758750,6212,4193950
965,4228,3758750,6212,4193950
965,4228,3759750,6212,4194950
966,4236,3760750,6212,4195950
966,4236,3761070,6212,4196270
966,4236,3762070,6212,4197270
966,4236,3762070,6212,4197270
966,4236,3763070,6212,4198270
966,4236,3763070,6212,4199080
966,4236,3763070,6212,4199080
966,4236,3764070,6212,4200080
966,4236,3764530,6212,4200540
967,4244,3765530,6212,4201540
967,4244,3766530,6212,4202540
967,4244,3766530,6212,4203540
967,4244,3766530,6212,4203540
967,4244,3766530,6212,4203540
967,4244,3767530,6212,4204540
967,4244,3767530,6212,4205190
967,4244,3768530,6212,4206190
967,4244,3769530,6212,4207190
967,4244,3769530,6212,4207660
967,4244,3770530,6212,4208660
967,4244,3771340,6212,4209470
967,4244,3771990,6212,4210120
967,4244,3772210,6212,4210340
967,4244,3773210,6212,4211340
967,4244,3774210,6212,4212340
967,4244,3775210,6212,4213340
967,4244,3775370,6212,4213500
967,4244,3775370,6212,4214500
968,4252,3776020,6212,4215150
968,4252,3776020,6212,4215150
968,4252,3776830,6212,4215960
968,4252,3776830,6212,4216430
968,4252,3777830,6212,4217430
968,4252,3778830,6212,4218430
968,4252,3778830,6212,4219430
968,4252,3779830,6212,4220430
968,4252,3780150,6212,4220750
968,4252,3781150,6212,4221750
968,4252,3781960,6212,4222560
968,4252,3782960,6212,4223560
969,4260,3783960,6212,4224560
969,4260,3783960,6212,4225560
969,4260,3784430,6212,4226030
969,4260,3785430,6212,4227030
969,4260,3786430,6212,4228030
969,4260,3786650,6212,4228250
969,4260,3787120,6212,4228720
969,4260,3787590,6212,4229190
970,4268,3788050,6212,4229650
970,4268,3788050,6212,4229650
970,4268,3789050,6212,4230650
970,4268,3790050,6212,4231650
970,4268,3790050,6212,4231650
970,4268,3790600,6212,4232200
970,4268,3790600,6212,4232850
970,4268,3791410,6212,4233660
970,4268,3792410,6212,4234660
970,4268,3792410,6212,4235120
970,4268,3793410,6212,4236120
970,4268,3793410,6212,4237120
970,4268,3793570,6212,4237280
970,4268,3793570,6212,4237280
970,4268,3794380,6212,4238090
970,4268,3794380,6212,4239090
970,4268,3794380,6212,4239550
970,4268,3795190,6212,4240360
971,4276,3796190,6212,4241360
971,4276,3797190,6212,4242360
971,4276,3797190,6212,4243170
971,4276,3798190,6212,4244170
971,4276,3798510,6212,4244490
971,4276,3799510,6212,4245490
971,4276,3800510,6212,4246490
971,4276,3801160,6212,4247140
971,4276,3802160,6212,4248140
972,4284,3803160,6212,4249140
972,4284,3804160,6212,4250140
972,4284,3804480,6212,4250460
972,4284,3804950,6212,4250930
972,4284,3805760,6212,4251740
972,4284,3806570,6212,4252550
972,4284,3807380,6212,4253360
972,4284,3808190,6212,4254170
972,4284,3808190,6212,4254170
972,4284,3808190,6212,4254400
972,4284,3809190,6212,4255400
972,4284,3809660,6212,4255870
972,4284,3809660,6212,4255870
972,4284,3810660,6212,4256870
973,4292,3811660,6212,4257870
973,4292,3812310,6212,4258520
973,4292,3812630,6212,4258840
973,4292,3813440,6212,4259650
973,4292,3814440,6212,4260650
973,4292,3814440,6212,4260650
973,4292,3815440,6212,4261650
973,4292,3816250,6212,4262460
973,4292,3817250,6212,4263460
973,4292,3818250,6212,4264460
973,4292,3818250,6212,4264460
974,4300,3819250,6212,4265460
974,4300,3820250,6212,4266460
974,4300,3821250,6212,4267460
974,4300,3822250,6212,4268460
974,4300,3822570,6212,4268780
974,4300,3823380,6212,4269590
974,4300,3823380,6212,4269910
974,4300,3824380,6212,4270910
974,4300,3825380,6212,4271910
975,4308,3826190,6212,4272720
975,4308,3826660,6212,4273190
975,4308,3827660,6212,4274190
975,4308,3828660,6212,4275190
975,4308,3828980,6212,4275510
975,4308,3829980,6212,4276510
975,4308,3829980,6212,4276980
975,4308,3830980,6212,4277980
975,4308,3830980,6212,4278980
975,4308,3831980,6212,4279980
975,4308,3831980,6212,4279980
975,4308,3832980,6212,4280980
976,4316,3833980,6212,4281980
976,4316,3834450,6212,4282450
976,4316,3834450,6212,4283450
976,4316,3834450,6212,4284100
976,4316,3835260,6212,4284910
976,4316,3836260,6212,4285910
976,4316,3836260,6212,4285910
976,4316,3836260,6212,4285910
976,4316,3837260,6212,4286910
976,4316,3838070,6212,4287720
976,4316,3838880,6212,4288530
976,4316,3839200,6212,4288850
976,4316,3840200,6212,4289850
976,4316,3840200,6212,4289850
976,4316,3840660,6212,4290310
976,4316,3840660,6212,4290310
977,4324,3841660,6212,4291310
977,4324,3842130,6212,4291780
977,4324,3842940,6212,4292590
977,4324,3843940,6212,4293590
977,4324,3844750,6212,4294400
977,4324,3845750,6212,4295400
977,4324,3846750,6212,4296400
977,4324,3846750,6212,4296400
977,4324,3847750,6212,4297400
977,4324,3848750,6212,4298400
977,4324,3848750,6212,4298400
978,4332,3849750,6212,4299400
978,4332,3849750,6212,4300400
978,4332,3850750,6212,4301400
978,4332,3850750,6212,4301400
978,4332,3850750,6212,4301400
979,4340,3851750,6212,4302400
979,4340,3852750,6212,4303400
979,4340,3852750,6212,4303400
979,4340,3853750,6212,4304400
979,4340,3853750,6212,4305050
979,4340,3853750,6212,4306050
979,4340,3854750,6212,4307050
979,4340,3855750,6212,4308050
979,4340,3856750,6212,4309050
979,4340,3856750,6212,4309050
979,4340,3857750,6212,4310050
979,4340,3858750,6212,4311050
980,4348,3859750,6212,4312050
980,4348,3860560,6212,4312860
980,4348,3860560,6212,4312860
980,4348,3861560,6212,4313860
980,4348,3861560,6212,4314670
980,4348,3862560,6212,4315670
980,4348,3863560,6212,4316670
980,4348,3864560,6212,4317670
980,4348,3865560,6212,4318670
980,4348,3865880,6212,4318990
981,4356,3866880,6212,4319990
981,4356,3867690,6212,4320800
981,4356,3868690,6212,4321800
981,4356,3869690,6212,4322800
981,4356,3870690,6212,4323800
981,4356,3870690,6212,4324800
981,4356,3871690,6212,4325800
981,4356,3872690,6212,4326800
981,4356,3873010,6212,4327120
982,4364,3881010,6212,4335120
982,4364,3881480,6212,4335590
982,4364,3881700,6212,4335810
982,4364,3881700,6212,4336810
983,4372,3889700,6212,4344810
984,4380,3890700,6212,4345810
985,4388,3898700,6212,4353810
985,4388,3899700,6212,4354810
985,4388,3900700,6212,4355810
985,4388,3900700,6212,4356130
985,4388,3901700,6212,4357130
985,4388,3901700,6212,4357130
986,4396,3902700,6212,4358130
986,4396,3903170,6212,4358600
986,4396,3903640,6212,4359070
986,4396,3904110,6212,4359540
986,4396,3904920,6212,4360350
986,4396,3905920,6212,4361350
986,4396,3906920,6212,4362350
986,4396,3907400,6212,4362830
986,4396,3908210,6212,4363640
986,4396,3909210,6212,4364640
986,4396,3910210,6212,4365640
986,4396,3911210,6212,4366640
986,4396,3912020,6212,4367450
986,4396,3913020,6212,4368450
986,4396,3913670,6212,4369100
986,4396,3914320,6212,4369750
986,4396,3915320,6212,4370750
986,4396,3916320,6212,4371750
987,4404,3917320,6212,4372750
987,4404,3918320,6212,4373750
987,4404,3918320,6212,4374220
987,4404,3919320,6212,4375220
987,4404,3920320,6212,4376220
987,4404,3921130,6212,4377030
987,4404,3921130,6212,4377030
987,4404,3921130,6212,4377350
987,4404,3921450,6212,4377670
987,4404,3922040,6212,4378260
987,4404,3922040,6212,4378480
987,4404,3923040,6212,4379480
987,4404,3923270,6212,4379710
987,4404,3923270,6212,4380710
988,4412,3924270,6212,4381710
988,4412,3924270,6212,4381710
988,4412,3925270,6212,4382710
988,4412,3926270,6212,4383710
988,4412,3926270,6212,4384710
988,4412,3927270,6212,4385710
988,4412,3928080,6212,4386520
988,4412,3929080,6212,4387520
988,4412,3929080,6212,4388520
988,4412,3929080,6212,4388850
988,4412,3929080,6212,4389660
988,4412,3929890,6212,4390470
989,4420,3930890,6212,4391470
989,4420,3930890,6212,4391470
989,4420,3931890,6212,4392470
990,4428,3932360,6212,4392940
990,4428,3933170,6212,4393750
990,4428,3933170,6212,4394220
990,4428,3934170,6212,4395220
990,4428,3934170,6212,4395540
990,4428,3934980,6212,4396350
990,4428,3935790,6212,4397160
990,4428,3935790,6212,4397320
990,4428,3935790,6212,4398320
990,4428,3935790,6212,4398970
990,4428,3936020,6212,4399200
990,4428,3936020,6212,4399520
990,4428,3937020,6212,4400520
990,4428,3937250,6212,4400750
990,4428,3938060,6212,4401560
990,4428,3939060,6212,4402560
991,4436,3940060,6212,4403560
991,4436,3940530,6212,4404030
991,4436,3941530,6212,4405030
991,4436,3942000,6212,4405500
991,4436,3943000,6212,4406500
991,4436,3943000,6212,4406500
991,4436,3944000,6212,4407500
992,4444,3952000,6212,4415500
992,4444,3953000,6212,4416500
992,4444,3953000,6212,4416500
992,4444,3953460,6212,4416960
992,4444,3953930,6212,4417430
992,4444,3954930,6212,4418430
992,4444,3955150,6212,4418650
993,4452,3956150,6212,4419650
993,4452,3956150,6212,4419650
993,4452,3956960,6212,4420460
993,4452,3956960,6212,4420460
993,4452,3956960,6212,4421460
993,4452,3957770,6212,4422270
993,4452,3958770,6212,4423270
993,4452,3958770,6212,4424270
993,4452,3959770,6212,4425270
993,4452,3959770,6212,4425270
993,4452,3960770,6212,4426270
993,4452,3961090,6212,4426590
993,4452,3961560,6212,4427060
993,4452,3962560,6212,4428060
993,4452,3962560,6212,4429060
994,4460,3963560,6212,4430060
994,4460,3964560,6212,4431060
994,4460,3964880,6212,4431380
994,4460,3965690,6212,4432190
994,4460,3966690,6212,4433190
994,4460,3967160,6212,4433660
994,4460,3968160,6212,4434660
994,4460,3968160,6212,4435470
994,4460,3968970,6212,4436280
994,4460,3968970,6212,4436280
994,4460,3969970,6212,4437280
994,4460,3969970,6212,4437280
994,4460,3969970,6212,4438280
994,4460,3969970,6212,4439280
994,4460,3970780,6212,4440090
994,4460,3970780,6212,4441090
994,4460,3970780,6212,4441090
994,4460,3970780,6212,4441310
994,4460,3971780,6212,4442310
994,4460,3972100,6212,4442630
994,4460,3973100,6212,4443630
994,4460,3974100,6212,4444630
994,4460,3975100,6212,4445630
994,4460,3975420,6212,4445950
995,4468,3976420,6212,4446950
995,4468,3976420,6212,4447950
995,4468,3977420,6212,4448950
995,4468,3977790,6212,4449320
995,4468,3978380,6212,4449910
995,4468,3979380,6212,4450910
995,4468,3979840,6212,4451370
995,4468,3979840,6212,4451370
995,4468,3980840,6212,4452370
995,4468,3981650,6212,4453180
996,4476,3982650,6212,4454180
996,4476,3983650,6212,4455180
996,4476,3983970,6212,4455500
996,4476,3983970,6212,4455500
996,4476,3983970,6212,4456500
996,4476,3984780,6212,4457310
996,4476,3985240,6212,4457770
996,4476,3985700,6212,4458230
996,4476,3985700,6212,4458880
996,4476,3985700,6212,4459880
996,4476,3986170,6212,4460350
996,4476,3987170,6212,4461350
996,4476,3987170,6212,4461350
996,4476,3987170,6212,4461350
996,4476,3988170,6212,4462350
996,4476,3988170,6212,4462350
996,4476,3989170,6212,4463350
997,4484,3990170,6212,4464350
997,4484,3990170,6212,4464350
997,4484,3990170,6212,4464350
997,4484,3991170,6212,4465350
997,4484,3991170,6212,4466350
997,4484,3991980,6212,4467160
997,4484,3992980,6212,4468160
997,4484,3993980,6212,4469160
997,4484,3993980,6212,4469630
997,4484,3994790,6212,4470440
997,4484,3995790,6212,4471440
997,4484,3996790,6212,4472440
997,4484,3997790,6212,4473440
997,4484,3997950,6212,4473600
997,4484,3997950,6212,4474600
998,4492,3998950,6212,4475600
998,4492,3999950,6212,4476600
998,4492,3999950,6212,4476600
998,4492,3999950,6212,4477600
998,4492,4000170,6212,4477820
998,4492,4000490,6212,4478140
998,4492,4000490,6212,4478950
998,4492,4000490,6212,4479950
998,4492,4000490,6212,4480760
998,4492,4001490,6212,4481760
998,4492,4001490,6212,4481760
998,4492,4001490,6212,4482230
998,4492,4001490,6212,4482230
998,4492,4001490,6212,4483040
998,4492,4001490,6212,4483040
998,4492,4001490,6212,4484040
998,4492,4001490,6212,4484040
998,4492,4002300,6212,4484850
998,4492,4003300,6212,4485850
998,4492,4004300,6212,4486850
998,4492,4004770,6212,4487320
998,4492,4005770,6212,4488320
999,4500,4006770,6212,4489320
999,4500,4006770,6212,4489320
999,4500,4006770,6212,4490320
999,4500,4006770,6212,4490320
999,4500,4007770,6212,4491320
999,4500,4007770,6212,4492320
999,4500,4008770,6212,4493320
999,4500,4009420,6212,4493970
999,4500,4009420,6212,4494780
1000,4508,4010420,6212,4495780
1000,4508,4010420,6212,4495780
1000,4508,4010890,6212,4496250
1000,4508,4011700,6212,4497060
1000,4508,4012700,6212,4498060
1000,4508,4012700,6212,4498060
1000,4508,4012700,6212,4498060
1000,4508,4012700,6212,4499060
1000,4508,4013510,6212,4499870
1001,4516,4014510,6212,4500870
1001,4516,4014510,6212,4501870
1001,4516,4014510,6212,4502870
1001,4516,4015510,6212,4503870
1001,4516,4016320,6212,4504680
1002,4524,4024320,6212,4512680
1002,4524,4025320,6212,4513680
1002,4524,4026320,6212,4514680
1002,4524,4027320,6212,4515680
1002,4524,4028130,6212,4516490
1002,4524,4029130,6212,4517490
1003,4532,4030130,6212,4518490
1003,4532,4030940,6212,4519300
1003,4532,4030940,6212,4519300
1003,4532,4030940,6212,4519300
1003,4532,4031490,6212,4519850
1003,4532,4031490,6212,4519850
1003,4532,4032490,6212,4520850
1003,4532,4032600,6212,4520960
1003,4532,4033600,6212,4521960
1003,4532,4034600,6212,4522960
1003,4532,4035600,6212,4523960
1003,4532,4035600,6212,4523960
1003,4532,4036410,6212,4524770
1003,4532,4037000,6212,4525360
1004,4540,4038000,6212,4526360
1004,4540,4038650,6212,4527010
1004,4540,4039650,6212,4528010
1004,4540,4040650,6212,4529010
1004,4540,4041650,6212,4530010
1004,4540,4042650,6212,4531010
1004,4540,4043650,6212,4532010
1005,4548,4044650,6212,4533010
1005,4548,4045460,6212,4533820
1005,4548,4046460,6212,4534820
1005,4548,4047460,6212,4535820
1005,4548,4047460,6212,4536470
1005,4548,4047460,6212,4536470
1005,4548,4048460,6212,4537470
1005,4548,4049010,6212,4538020
1005,4548,4050010,6212,4539020
1005,4548,4051010,6212,4540020
1006,4556,4051660,6212,4540670
1006,4556,4051660,6212,4541480
1006,4556,4052660,6212,4542480
1006,4556,4052660,6212,4542480
1006,4556,4053660,6212,4543480
1006,4556,4054660,6212,4544480
1006,4556,4055130,6212,4544950
1006,4556,4055780,6212,4545600
1006,4556,4056590,6212,4546410
1006,4556,4057590,6212,4547410
1006,4556,4058060,6212,4547880
1006,4556,4058060,6212,4547880
1006,4556,4058710,6212,4548530
1007,4564,4059710,6212,4549530
1007,4564,4059710,6212,4549530
1007,4564,4060710,6212,4550530
1007,4564,4061520,6212,4551340
1007,4564,4061520,6212,4552150
1007,4564,4061840,6212,4552470
1007,4564,4061840,6212,4553470
1007,4564,4062650,6212,4554280
1007,4564,4063650,6212,4555280
1007,4564,4063650,6212,4555280
1007,4564,4064650,6212,4556280
1007,4564,4065650,6212,4557280
1008,4572,4066650,6212,4558280
1008,4572,4067110,6212,4558740
1008,4572,4068110,6212,4559740
1008,4572,4069110,6212,4560740
1008,4572,4069660,6212,4561290
1008,4572,4070310,6212,4561940
1008,4572,4070310,6212,4562260
1008,4572,4071310,6212,4563260
1008,4572,4071310,6212,4563260
1008,4572,4071310,6212,4563260
1008,4572,4072310,6212,4564260
1008,4572,4073310,6212,4565260
1008,4572,4074310,6212,4566260
1009,4580,4075310,6212,4567260
1009,4580,4075310,6212,4567260
1009,4580,4075780,6212,4567730
1009,4580,4076100,6212,4568050
1009,4580,4076100,6212,4568700
1009,4580,4076100,6212,4569700
1009,4580,4076100,6212,4570700
1009,4580,4076570,6212,4571170
1010,4588,4084570,6212,4579170
1010,4588,4084570,6212,4579170
1010,4588,4085570,6212,4580170
1010,4588,4086570,6212,4581170
1010,4588,4086890,6212,4581490
1010,4588,4087890,6212,4582490
1010,4588,4088700,6212,4583300
1010,4588,4089700,6212,4584300
1010,4588,4089700,6212,4584300
1010,4588,4089700,6212,4584300
1010,4588,4089700,6212,4584300
1011,4596,4090700,6212,4585300
1011,4596,4090700,6212,4585300
1011,4596,4091700,6212,4586300
1011,4596,4091700,6212,4587300
1011,4596,4091700,6212,4587770
1011,4596,4091700,6212,4587770
1011,4596,4091700,6212,4587770
1011,4596,4092510,6212,4588580
1011,4596,4092510,6212,4588580
1011,4596,4093510,6212,4589580
1011,4596,4094510,6212,4590580
1011,4596,4094980,6212,4591050
1011,4596,4095980,6212,4592050
1011,4596,4095980,6212,4593050
1011,4596,4096980,6212,4594050
1011,4596,4097250,6212,4594320
1011,4596,4098060,6212,4595130
1011,4596,4098060,6212,4595130
1012,4604,4099060,6212,4596130
1012,4604,4099060,6212,4597130
1012,4604,4100060,6212,4598130
1012,4604,4101060,6212,4599130
1012,4604,4102060,6212,4600130
1012,4604,4102060,6212,4600600
1012,4604,4102870,6212,4601410
1012,4604,4102870,6212,4601410
1012,4604,4103680,6212,4602220
1012,4604,4104680,6212,4603220
1012,4604,4104680,6212,4603220
1012,4604,4105680,6212,4604220
1013,4612,4106490,6212,4605030
1013,4612,4107490,6212,4606030
1013,4612,4108490,6212,4607030
1013,4612,4109490,6212,4608030
1013,4612,4110490,6212,4609030
1013,4612,4111300,6212,4609840
1013,4612,4111300,6212,4610650
1013,4612,4112110,6212,4611460
1013,4612,4113110,6212,4612460
1013,4612,4113110,6212,4612460
1013,4612,4113110,6212,4612460
1014,4620,4114110,6212,4613460
1014,4620,4114110,6212,4613460
1014,4620,4115110,6212,4614460
1014,4620,4115340,6212,4614690
1014,4620,4116340,6212,4615690
1014,4620,4116930,6212,4616280
1014,4620,4117580,6212,4616930
1014,4620,4118580,6212,4617930
1014,4620,4119040,6212,4618390
1014,4620,4119850,6212,4619200
1014,4620,4120850,6212,4620200
1015,4628,4121850,6212,4621200
1015,4628,4121850,6212,4622200
1015,4628,4122850,6212,4623200
1015,4628,4123080,6212,4623430
1015,4628,4123080,6212,4624240
1015,4628,4123310,6212,4624470
1015,4628,4124310,6212,4625470
1015,4628,4124310,6212,4625470
1015,4628,4124310,6212,4625470
1015,4628,4125310,6212,4626470
1015,4628,4125310,6212,4626470
1015,4628,4126120,6212,4627280
1015,4628,4127120,6212,4628280
1015,4628,4127120,6212,4629280
1015,4628,4127440,6212,4629600
1016,4636,4128440,6212,4630600
1016,4636,4128440,6212,4631600
1016,4636,4129440,6212,4632600
1016,4636,4129440,6212,4633600
1016,4636,4130440,6212,4634600
1016,4636,4131440,6212,4635600
1016,4636,4131440,6212,4636410
1016,4636,4132440,6212,4637410
1016,4636,4133250,6212,4638220
1016,4636,4133410,6212,4638380
1016,4636,4133410,6212,4639380
1016,4636,4133880,6212,4639850
1016,4636,4134880,6212,4640850
1016,4636,4134880,6212,4641850
1017,4644,4135880,6212,4642850
1017,4644,4136880,6212,4643850
1017,4644,4137350,6212,4644320
1017,4644,4137350,6212,4644800
1017,4644,4138350,6212,4645800
1017,4644,4139350,6212,4646800
1017,4644,4140350,6212,4647800
1017,4644,4140670,6212,4648120
1017,4644,4141670,6212,4649120
1017,4644,4141670,6212,4649580
1017,4644,4141670,6212,4649580
1017,4644,4141670,6212,4649580
1017,4644,4142670,6212,4650580
1017,4644,4142670,6212,4651580
1017,4644,4143140,6212,4652050
1018,4652,4144140,6212,4653050
1018,4652,4144950,6212,4653860
1018,4652,4144950,6212,4653860
1018,4652,4145950,6212,4654860
1018,4652,4146950,6212,4655860
1018,4652,4147950,6212,4656860
1018,4652,4147950,6212,4657510
1018,4652,4148950,6212,4658510
1018,4652,4148950,6212,4658510
1018,4652,4149950,6212,4659510
1018,4652,4149950,6212,4660510
1018,4652,4150950,6212,4661510
1019,4660,4151950,6212,4662510
1019,4660,4152950,6212,4663510
1019,4660,4152950,6212,4663510
1019,4660,4153950,6212,4664510
1019,4660,4154950,6212,4665510
1019,4660,4155600,6212,4666160
1019,4660,4155600,6212,4666160
1019,4660,4156250,6212,4666810
1019,4660,4156250,6212,4667620
1019,4660,4157060,6212,4668430
1019,4660,4158060,6212,4669430
1019,4660,4158060,6212,4669430
1019,4660,4158380,6212,4669750
1019,4660,4158380,6212,4670750
1019,4660,4159380,6212,4671750
1019,4660,4159380,6212,4671750
1020,4668,4160030,6212,4672400
1020,4668,4161030,6212,4673400
1020,4668,4161030,6212,4673400
1020,4668,4161030,6212,4673400
1020,4668,4162030,6212,4674400
1020,4668,4162680,6212,4675050
1020,4668,4163680,6212,4676050
1020,4668,4164680,6212,4677050
1020,4668,4165680,6212,4678050
1020,4668,4166150,6212,4678520
