ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6d06-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
989443.7,39.7,13.55,469121.07,18.82
989179.14,39.71,13.55,469088.69,18.83
989357.6,39.72,13.57,469135.02,18.84
989357.6,39.72,13.57,469135.02,18.84
989070.58,39.73,13.57,469108.07,18.84
988783.56,39.73,13.58,469136.81,18.85
988783.56,39.73,13.58,469136.81,18.85
988400.53,39.72,13.57,469121.88,18.85
988579.0,39.74,13.58,469084.94,18.86
988579.0,39.74,13.58,469088.41,18.86
988200.62,39.73,13.58,471023.45,18.94
988151.49,39.74,13.59,470320.85,18.92
988151.49,39.74,13.59,470320.85,18.92
988477.4,39.76,13.61,469734.43,18.9
988422.95,39.78,13.62,470727.21,18.94
988005.7,39.77,13.62,470228.98,18.93
988005.7,39.77,13.62,470261.83,18.93
988005.7,39.77,13.62,470261.83,18.93
988005.7,39.77,13.62,470261.83,18.93
987708.11,39.77,13.61,469967.7,18.92
987421.09,39.77,13.62,469945.69,18.93
987580.57,39.78,13.63,469933.3,18.93
987292.39,39.79,13.64,470073.65,18.94
986909.36,39.78,13.63,469946.94,18.94
986621.18,39.79,13.63,469920.42,18.95
986776.01,39.8,13.65,470413.05,18.97
986589.76,39.8,13.64,470231.85,18.97
986357.22,39.8,13.65,470222.69,18.97
986359.55,39.8,13.65,470258.23,18.98
986094.99,39.81,13.66,470236.29,18.98
985830.43,39.81,13.66,470267.4,18.99
985565.88,39.82,13.67,470235.18,19.0
985686.06,39.83,13.68,470383.83,19.01
985420.34,39.84,13.69,470251.05,19.01
985185.44,39.83,13.68,469992.59,19.0
985108.03,39.84,13.69,470513.61,19.03
984842.31,39.85,13.7,470480.24,19.04
985052.8,39.87,13.71,470485.8,19.04
984788.24,39.87,13.72,470459.68,19.05
984523.68,39.88,13.72,470587.6,19.06
984524.2,39.88,13.72,470615.84,19.06
984141.17,39.87,13.72,470490.91,19.06
984319.64,39.88,13.73,471167.85,19.09
986283.77,39.96,13.81,474710.65,19.23
986524.76,39.99,13.83,474230.81,19.22
986480.53,40.0,13.84,474240.78,19.23
986659.0,40.01,13.86,474216.04,19.23
986659.0,40.01,13.86,474183.19,19.23
986394.44,40.02,13.86,474225.63,19.24
986394.44,40.02,13.86,474262.5,19.24
986011.41,40.01,13.86,474227.44,19.24
985746.86,40.01,13.86,474197.13,19.25
985746.86,40.01,13.86,474199.34,19.25
985746.86,40.01,13.86,474164.38,19.25
985674.09,40.02,13.87,474334.94,19.26
985735.37,40.04,13.89,474286.91,19.26
985469.65,40.04,13.89,474226.78,19.27
985203.93,40.05,13.9,474914.19,19.31
985414.42,40.07,13.91,474919.35,19.31
985149.86,40.07,13.92,474885.21,19.32
985149.86,40.07,13.92,474885.21,19.32
985149.86,40.07,13.92,474915.71,19.32
984766.84,40.06,13.91,474981.03,19.32
984690.58,40.07,13.92,474937.31,19.33
984426.03,40.08,13.93,474909.91,19.33
984426.03,40.08,13.93,474889.15,19.33
984164.96,40.08,13.93,474949.23,19.34
983899.24,40.09,13.94,474948.81,19.35
983633.52,40.1,13.94,474923.62,19.36
983633.98,40.1,13.94,474950.81,19.36
983368.26,40.1,13.95,475143.02,19.38
983135.72,40.11,13.95,475139.11,19.38
982844.47,40.1,13.95,474924.75,19.38
982579.91,40.11,13.95,474897.58,19.38
982605.49,40.11,13.95,474918.52,19.38
982340.93,40.11,13.96,474995.75,19.4
982340.93,40.11,13.96,474995.75,19.4
982346.74,40.11,13.96,475688.47,19.42
982118.72,40.12,13.97,475143.92,19.41
982377.85,40.14,13.99,477079.59,19.49
982145.31,40.15,13.99,477077.14,19.5
982736.95,40.19,14.03,477086.35,19.51
982736.95,40.19,14.03,477086.35,19.51
982736.95,40.19,14.03,477086.35,19.51
982736.95,40.19,14.03,477086.35,19.51
982472.39,40.19,14.04,477060.5,19.52
982472.39,40.19,14.04,477060.5,19.52
981884.84,40.18,14.03,476088.44,19.48
981620.28,40.19,14.04,476169.7,19.5
981620.28,40.19,14.04,476169.7,19.5
981355.72,40.2,14.04,476132.39,19.5
980721.93,40.18,14.03,475640.13,19.49
980787.86,40.2,14.04,475590.07,19.49
980590.62,40.19,14.04,476092.25,19.51
980324.9,40.2,14.04,475725.16,19.51
980068.61,40.2,14.05,475628.16,19.51
979793.46,40.21,14.05,475699.13,19.52
979635.43,40.2,14.05,475542.02,19.52
979635.43,40.2,14.05,475542.02,19.52
979729.89,40.22,14.07,475542.35,19.52
979731.58,40.22,14.07,475545.33,19.52
979655.33,40.23,14.08,475521.58,19.53
979655.33,40.23,14.08,475521.58,19.53
979390.77,40.24,14.08,475557.32,19.54
979126.21,40.24,14.09,475535.55,19.54
979126.21,40.24,14.09,475535.55,19.54
978865.14,40.25,14.09,475511.77,19.55
978568.14,40.24,14.09,475642.54,19.56
978302.42,40.25,14.09,475623.19,19.57
978225.01,40.26,14.1,475497.17,19.57
977959.29,40.26,14.11,475894.44,19.59
977726.75,40.27,14.11,475885.41,19.6
977726.75,40.27,14.11,475885.41,19.6
977905.22,40.28,14.13,475865.46,19.6
977640.66,40.29,14.13,476180.7,19.62
977380.75,40.29,14.14,476400.96,19.64
977238.56,40.29,14.14,477696.35,19.7
977527.04,40.31,14.16,477561.8,19.69
978462.14,40.36,14.2,478193.76,19.72
978680.98,40.38,14.22,478193.23,19.73
978680.98,40.38,14.22,478193.23,19.73
978416.42,40.38,14.23,478228.78,19.74
978190.87,40.39,14.23,478241.77,19.75
978190.87,40.39,14.23,478241.77,19.75
978344.77,40.4,14.25,478189.65,19.75
978344.77,40.4,14.25,478189.65,19.75
978268.52,40.41,14.26,478172.46,19.75
978007.44,40.42,14.27,478406.91,19.77
978007.44,40.42,14.27,478406.91,19.77
977741.72,40.43,14.27,478376.37,19.78
977741.72,40.43,14.27,478376.37,19.78
977583.22,40.42,14.27,478218.42,19.77
977583.22,40.42,14.27,478218.42,19.77
977505.81,40.43,14.28,478267.67,19.78
977505.81,40.43,14.28,478267.67,19.78
977505.81,40.43,14.28,478267.67,19.78
977428.4,40.44,14.29,479094.64,19.82
977195.86,40.45,14.29,479091.47,19.83
976931.3,40.46,14.3,479065.06,19.84
976931.3,40.46,14.3,479065.06,19.84
976666.74,40.46,14.31,479094.1,19.85
976378.06,40.46,14.3,479122.07,19.85
976113.5,40.46,14.31,479088.76,19.86
975852.43,40.47,14.31,479257.66,19.87
975913.71,40.48,14.32,479193.82,19.88
975657.41,40.49,14.33,479137.73,19.88
975424.88,40.49,14.34,479133.83,19.89
975160.32,40.5,14.34,479107.23,19.9
974925.58,40.5,14.34,478830.73,19.89
975104.05,40.51,14.35,478918.8,19.9
975017.21,40.52,14.36,479357.51,19.92
974940.96,40.53,14.38,479292.99,19.93
974868.2,40.54,14.39,479270.14,19.93
974790.78,40.55,14.4,479260.85,19.94
974790.78,40.55,14.4,479260.85,19.94
974790.78,40.55,14.4,479260.85,19.94
974525.06,40.56,14.4,480029.93,19.98
974142.04,40.55,14.39,479658.92,19.97
974142.04,40.55,14.39,479689.19,19.97
973876.32,40.56,14.4,479900.4,19.98
973643.78,40.56,14.41,479899.27,19.99
973706.22,40.58,14.42,479870.69,20.0
973409.23,40.57,14.41,479936.82,20.0
973332.97,40.58,14.42,479885.77,20.01
973068.42,40.59,14.43,480214.9,20.03
973068.42,40.59,14.43,480215.53,20.03
972807.35,40.59,14.44,479999.55,20.03
972729.93,40.6,14.45,479864.96,20.03
972464.21,40.61,14.45,480339.95,20.06
972198.49,40.61,14.46,480209.8,20.06
972198.49,40.61,14.46,480208.0,20.06
971965.96,40.62,14.47,480200.07,20.07
971701.4,40.63,14.47,480256.06,20.08
971436.84,40.63,14.48,480191.97,20.09
971172.28,40.64,14.48,480624.99,20.11
971452.05,40.66,14.5,480392.02,20.1
971374.64,40.67,14.51,480174.5,20.1
971374.64,40.67,14.51,480174.5,20.1
971118.34,40.67,14.52,480961.54,20.14
970887.54,40.68,14.52,480916.05,20.15
970843.31,40.69,14.54,480926.02,20.16
971021.77,40.71,14.55,480901.28,20.16
970757.21,40.71,14.56,480883.83,20.17
970492.66,40.72,14.56,480934.43,20.18
970248.0,40.72,14.56,480686.75,20.17
969986.93,40.72,14.56,480636.63,20.18
969986.93,40.72,14.56,480636.63,20.18
969721.21,40.73,14.57,480970.62,20.2
969721.21,40.73,14.57,480970.62,20.2
969455.49,40.73,14.58,480929.38,20.21
969458.88,40.73,14.58,480944.78,20.21
969193.16,40.74,14.58,481242.36,20.23
968960.62,40.75,14.59,481238.2,20.24
968577.6,40.74,14.58,480846.37,20.22
968577.6,40.74,14.58,480846.37,20.22
968577.6,40.74,14.58,480846.37,20.22
968501.35,40.75,14.59,480823.1,20.23
968236.79,40.76,14.6,480854.53,20.24
968238.65,40.76,14.6,480883.65,20.24
968239.59,40.76,14.6,480928.05,20.24
967975.03,40.76,14.6,480899.0,20.25
967902.26,40.77,14.62,480886.39,20.26
967824.85,40.78,14.63,481165.33,20.28
967506.08,40.77,14.62,480847.51,20.26
967240.36,40.78,14.62,480655.96,20.27
967240.36,40.78,14.62,480681.49,20.27
967426.03,40.8,14.64,481553.33,20.31
967426.03,40.8,14.64,481318.47,20.3
967193.49,40.8,14.65,481319.49,20.31
966812.11,40.8,14.64,481211.32,20.31
966735.86,40.81,14.65,481192.22,20.31
966471.3,40.81,14.66,481209.43,20.32
966395.05,40.82,14.67,481192.37,20.33
966133.98,40.83,14.67,481173.83,20.33
965868.26,40.84,14.68,481175.63,20.34
965869.65,40.84,14.68,481176.94,20.34
965603.93,40.84,14.68,481304.14,20.36
965338.21,40.85,14.69,481529.37,20.38
965338.21,40.85,14.69,481499.11,20.37
965105.68,40.86,14.7,481497.99,20.38
965105.68,40.86,14.7,481497.99,20.38
964841.12,40.86,14.7,481468.01,20.39
964842.81,40.86,14.7,481474.51,20.39
964842.81,40.86,14.7,481426.91,20.39
964587.81,40.87,14.71,481430.91,20.4
963591.94,40.84,14.69,480433.79,20.36
963591.94,40.84,14.69,480485.0,20.37
963327.38,40.85,14.69,480550.24,20.38
963327.38,40.85,14.69,480550.24,20.38
963327.38,40.85,14.69,480550.24,20.38
963062.83,40.86,14.7,480515.11,20.38
962801.75,40.86,14.7,480599.74,20.4
962554.88,40.87,14.71,481135.19,20.43
962555.87,40.87,14.71,481140.79,20.43
962308.35,40.88,14.72,480618.7,20.41
962005.58,40.88,14.72,480466.59,20.42
961773.04,40.89,14.73,480465.47,20.43
961696.79,40.9,14.74,480444.17,20.43
961696.79,40.9,14.74,480444.17,20.43
961432.23,40.9,14.75,480475.12,20.44
961432.23,40.9,14.75,480475.12,20.44
961167.67,40.91,14.75,480429.75,20.45
960906.6,40.92,14.76,480432.74,20.46
960659.73,40.92,14.77,481144.93,20.5
960384.59,40.93,14.77,480584.03,20.48
960650.28,40.95,14.79,481007.83,20.5
960417.74,40.95,14.8,481010.44,20.51
960341.49,40.96,14.81,480991.38,20.52
960076.93,40.97,14.81,480973.49,20.53
959812.38,40.98,14.82,480971.24,20.53
959551.31,40.98,14.83,480996.79,20.54
959551.31,40.98,14.83,480996.79,20.54
959285.59,40.99,14.83,481067.03,20.56
959019.87,41.0,14.84,481003.42,20.56
958815.37,40.99,14.84,480933.41,20.56
956730.93,41.04,14.89,480878.29,20.63
956908.23,41.06,14.9,481460.21,20.66
956691.58,41.05,14.9,481275.95,20.65
956691.58,41.05,14.9,481275.95,20.65
954607.14,41.11,14.95,481220.83,20.72
954374.6,41.11,14.96,481223.44,20.73
952290.16,41.17,15.01,481168.33,20.8
952025.6,41.17,15.01,481146.57,20.81
951761.05,41.18,15.02,481130.61,20.82
951761.05,41.18,15.02,481130.61,20.82
951496.49,41.18,15.03,481174.01,20.83
953404.3,41.27,15.11,484882.74,20.99
953171.76,41.28,15.12,484888.07,21.0
952788.74,41.27,15.11,484496.89,20.98
952967.2,41.28,15.12,484471.01,20.99
952584.18,41.28,15.12,484557.41,21.0
952795.74,41.3,15.14,483962.09,20.98
952531.19,41.31,15.15,483930.43,20.98
952266.63,41.31,15.15,483876.04,20.99
952440.22,41.33,15.17,484739.57,21.03
952362.81,41.34,15.18,484240.85,21.02
952171.07,41.35,15.19,484084.97,21.02
951887.09,41.35,15.2,484592.03,21.05
951600.07,41.36,15.2,484560.48,21.06
951501.35,41.37,15.21,484591.55,21.07
951214.33,41.38,15.22,484573.26,21.08
951257.79,41.39,15.23,484554.17,21.08
951296.6,41.4,15.25,484903.84,21.1
951008.41,41.41,15.25,485100.62,21.12
950720.23,41.41,15.26,485235.48,21.14
950487.69,41.42,15.27,485240.81,21.15
950223.13,41.43,15.27,485216.33,21.15
950223.13,41.43,15.27,485216.33,21.15
949958.57,41.43,15.28,485270.18,21.17
949694.02,41.44,15.29,485206.85,21.17
949621.25,41.45,15.3,485369.94,21.19
949857.92,41.46,15.31,487054.35,21.26
949857.92,41.46,15.31,487054.35,21.26
949561.58,41.46,15.3,486755.63,21.25
949860.33,41.48,15.33,486818.92,21.26
949860.33,41.48,15.33,486818.92,21.26
949939.44,41.5,15.35,486481.64,21.25
949732.23,41.5,15.34,486398.27,21.25
949732.23,41.5,15.34,486398.27,21.25
949499.69,41.5,15.35,486385.92,21.26
949499.69,41.5,15.35,486288.49,21.26
949235.13,41.51,15.36,486330.68,21.27
948970.58,41.52,15.36,486302.66,21.28
948970.58,41.52,15.36,486302.66,21.28
948706.02,41.52,15.37,486272.59,21.28
948633.26,41.54,15.38,486265.23,21.29
948367.54,41.54,15.39,486624.85,21.32
948367.54,41.54,15.39,486624.85,21.32
948367.54,41.54,15.39,486624.85,21.32
948367.54,41.54,15.39,486624.85,21.32
948290.12,41.55,15.4,486631.28,21.32
948035.12,41.56,15.41,486626.34,21.33
948035.12,41.56,15.41,486741.38,21.34
947769.4,41.57,15.41,486697.75,21.35
947979.89,41.58,15.43,486703.31,21.35
947903.64,41.6,15.44,486682.98,21.36
947903.64,41.6,15.44,486682.98,21.36
947639.08,41.6,15.45,486825.85,21.37
947639.08,41.6,15.45,486825.85,21.37
947562.83,41.61,15.46,486753.48,21.38
947490.06,41.63,15.47,486692.81,21.38
947490.06,41.63,15.47,486692.81,21.38
947490.06,41.63,15.47,486692.81,21.38
947490.06,41.63,15.47,486692.81,21.38
947291.37,41.62,15.47,486481.9,21.37
947291.37,41.62,15.47,486481.9,21.37
947025.65,41.63,15.47,486447.74,21.38
946818.43,41.62,15.47,486229.19,21.38
946741.02,41.63,15.48,487122.49,21.42
946475.3,41.64,15.49,487298.3,21.44
946242.76,41.65,15.5,487294.39,21.45
945859.74,41.64,15.49,486937.05,21.44
945595.18,41.65,15.49,486909.86,21.45
945773.65,41.66,15.51,486983.44,21.45
945509.09,41.67,15.52,487030.65,21.46
945509.09,41.67,15.52,487121.26,21.47
945248.02,41.68,15.52,486994.95,21.47
942983.85,41.72,15.58,486942.81,21.55
942718.13,41.73,15.59,487499.82,21.58
942721.51,41.73,15.59,487537.89,21.58
942367.34,41.72,15.58,487157.72,21.57
942600.81,41.74,15.6,487818.91,21.6
942345.82,41.75,15.61,487561.0,21.6
942148.59,41.75,15.6,487336.05,21.59
941916.05,41.75,15.61,487334.93,21.6
941916.05,41.75,15.61,487334.93,21.6
941839.8,41.77,15.62,487313.63,21.61
941839.8,41.77,15.62,487313.63,21.61
941839.8,41.77,15.62,487313.63,21.61
941763.55,41.78,15.63,487302.47,21.62
941498.99,41.78,15.64,487336.18,21.63
941498.99,41.78,15.64,487336.18,21.63
941237.92,41.79,15.65,487313.16,21.64
941237.92,41.79,15.65,487313.16,21.64
940972.2,41.8,15.65,487293.23,21.65
941247.32,41.82,15.67,487902.55,21.68
940914.61,41.81,15.66,487651.87,21.67
940648.89,41.82,15.67,487804.58,21.69
940648.89,41.82,15.67,487804.58,21.69
940416.35,41.83,15.68,487807.19,21.7
940151.79,41.83,15.69,487773.48,21.7
940428.07,41.85,15.7,487853.85,21.71
940351.82,41.86,15.72,487794.74,21.72
940090.75,41.87,15.72,487770.03,21.72
939758.04,41.86,15.72,488069.41,21.74
939492.32,41.87,15.72,487896.88,21.74
939492.32,41.87,15.72,487896.88,21.74
939414.91,41.88,15.74,487817.21,21.75
939414.91,41.88,15.74,487880.08,21.75
939127.89,41.89,15.74,487856.91,21.76
939133.14,41.89,15.74,487860.39,21.76
939133.14,41.89,15.74,487860.39,21.76
939133.14,41.89,15.74,487860.39,21.76
939055.73,41.9,15.75,488566.06,21.8
939055.73,41.9,15.75,488566.06,21.8
939055.73,41.9,15.75,488566.06,21.8
939055.73,41.9,15.75,488566.06,21.8
938768.71,41.91,15.76,488594.42,21.81
939022.52,41.92,15.78,488578.01,21.81
938738.98,41.93,15.79,488561.84,21.82
938450.8,41.93,15.79,488737.92,21.84
938162.61,41.94,15.8,488626.63,21.84
937958.11,41.94,15.8,488949.69,21.86
937725.58,41.95,15.8,488952.3,21.87
937725.58,41.95,15.8,488952.3,21.87
937437.39,41.95,15.81,488841.11,21.88
937689.52,41.97,15.83,488809.92,21.88
937212.83,41.96,15.82,488851.74,21.89
936948.28,41.97,15.83,488820.7,21.89
937135.1,41.98,15.84,488981.24,21.91
937177.45,41.99,15.85,490389.52,21.97
937994.43,42.04,15.9,490737.71,21.99
937765.14,42.05,15.91,491283.69,22.03
937532.61,42.05,15.91,491289.02,22.04
937268.05,42.06,15.92,491257.58,22.05
937530.13,42.08,15.94,491197.15,22.05
937530.13,42.08,15.94,491197.15,22.05
937530.13,42.08,15.94,491197.15,22.05
937453.88,42.09,15.95,491188.92,22.05
937640.7,42.11,15.97,491212.23,22.06
937269.32,42.1,15.96,491185.24,22.06
937269.32,42.1,15.96,491185.24,22.06
937269.32,42.1,15.96,491185.24,22.06
937451.27,42.12,15.98,491376.21,22.08
937185.55,42.12,15.98,491330.29,22.08
937185.55,42.12,15.98,491309.07,22.08
937188.94,42.12,15.98,491311.68,22.08
936923.22,42.13,15.99,491226.23,22.09
936946.04,42.13,15.99,491288.93,22.09
936680.32,42.14,16.0,491932.47,22.13
936447.78,42.15,16.01,491905.4,22.14
936447.78,42.15,16.01,491905.4,22.14
936447.78,42.15,16.01,491905.4,22.14
936183.23,42.15,16.01,491957.64,22.15
936183.23,42.15,16.01,491957.64,22.15
936106.97,42.17,16.03,491929.12,22.16
935842.42,42.17,16.03,491920.03,22.17
935581.35,42.18,16.04,491910.89,22.18
935581.35,42.18,16.04,491910.89,22.18
935503.93,42.19,16.05,491890.96,22.19
934508.06,42.17,16.03,490892.11,22.15
934242.34,42.17,16.03,491356.73,22.18
933976.62,42.18,16.04,491211.07,22.18
933819.78,42.18,16.04,491054.22,22.18
933819.78,42.18,16.04,491054.22,22.18
933587.24,42.19,16.04,491053.09,22.19
933322.68,42.19,16.05,491023.12,22.2
933322.68,42.19,16.05,491066.71,22.2
933322.68,42.19,16.05,491066.71,22.2
933180.49,42.19,16.05,490892.7,22.19
933456.77,42.21,16.07,490941.0,22.2
933456.77,42.21,16.07,490941.0,22.2
933456.77,42.21,16.07,490941.0,22.2
933456.77,42.21,16.07,490941.0,22.2
933192.21,42.22,16.07,490904.41,22.21
933193.15,42.22,16.07,490905.26,22.21
933193.15,42.22,16.07,490905.26,22.21
933194.84,42.22,16.07,490908.15,22.21
933194.84,42.22,16.07,490908.15,22.21
933194.84,42.22,16.07,490908.15,22.21
933194.84,42.22,16.07,490908.15,22.21
933194.84,42.22,16.07,490908.15,22.21
933122.07,42.23,16.09,490894.55,22.22
932856.36,42.24,16.09,491086.15,22.23
932590.64,42.24,16.1,491116.78,22.25
932257.93,42.24,16.1,490879.66,22.24
931992.21,42.24,16.1,491269.74,22.27
931759.67,42.25,16.11,491265.58,22.28
931759.67,42.25,16.11,491265.58,22.28
931759.67,42.25,16.11,491265.58,22.28
931759.67,42.25,16.11,491265.58,22.28
931495.11,42.26,16.12,491238.64,22.29
931495.11,42.26,16.12,491238.64,22.29
931230.55,42.27,16.13,491333.43,22.3
931292.99,42.28,16.14,491302.35,22.31
931292.99,42.28,16.14,491302.35,22.31
931037.99,42.29,16.15,491291.96,22.32
931037.99,42.29,16.15,491291.96,22.32
931219.94,42.31,16.17,491224.55,22.32
931142.53,42.32,16.18,492009.69,22.36
930876.81,42.33,16.19,491671.86,22.36
930876.81,42.33,16.19,491671.86,22.36
930877.04,42.33,16.19,491672.09,22.36
930877.04,42.33,16.19,491672.09,22.36
930799.63,42.34,16.2,492115.83,22.38
930567.09,42.35,16.21,492118.44,22.39
930567.09,42.35,16.21,492118.44,22.39
930567.09,42.35,16.21,492118.44,22.39
930302.54,42.35,16.21,492085.37,22.4
930226.29,42.37,16.23,492120.07,22.41
928141.85,42.43,16.28,492064.96,22.49
927877.29,42.43,16.29,492046.19,22.5
927616.22,42.44,16.3,492025.45,22.51
927350.5,42.45,16.31,492017.09,22.52
927273.08,42.46,16.32,492460.25,22.55
927007.36,42.47,16.33,492361.67,22.56
926774.83,42.48,16.33,492349.32,22.57
926698.58,42.49,16.35,492331.45,22.57
926699.51,42.49,16.35,492352.39,22.57
926699.51,42.49,16.35,492352.39,22.57
926853.4,42.51,16.36,492387.86,22.58
926853.4,42.51,16.36,492387.86,22.58
925857.53,42.48,16.34,491394.81,22.55
925752.61,42.48,16.34,491290.7,22.54
925488.05,42.48,16.34,491273.85,22.55
925226.98,42.49,16.35,491249.12,22.56
924961.26,42.5,16.36,491538.43,22.58
925013.64,42.5,16.36,491860.61,22.6
924936.23,42.51,16.37,492103.84,22.62
925051.76,42.53,16.39,492521.76,22.64
924819.23,42.54,16.4,492527.09,22.66
924881.67,42.56,16.41,492495.05,22.66
924617.11,42.56,16.42,492774.05,22.68
924352.55,42.57,16.43,492702.11,22.69
924091.48,42.58,16.44,492650.08,22.7
923844.61,42.59,16.44,493373.54,22.74
923925.95,42.61,16.47,493396.77,22.75
923693.42,42.62,16.48,493402.1,22.77
923254.16,42.61,16.47,492978.09,22.75
922989.6,42.62,16.48,492941.66,22.76
922725.04,42.63,16.49,492938.0,22.77
922725.04,42.63,16.49,492938.0,22.77
922725.04,42.63,16.49,492938.0,22.77
922460.48,42.64,16.49,493004.86,22.79
922617.86,42.65,16.51,493704.68,22.83
922426.26,42.67,16.52,493908.26,22.85
922568.55,42.69,16.55,493930.68,22.86
922663.01,42.71,16.57,493910.32,22.86
922663.01,42.71,16.57,493910.32,22.86
922398.45,42.72,16.57,493958.12,22.88
922398.45,42.72,16.57,493958.12,22.88
921681.11,42.7,16.56,493394.34,22.86
921416.55,42.71,16.57,493352.85,22.87
921595.02,42.73,16.59,493365.35,22.87
921660.95,42.74,16.6,493691.36,22.9
921583.53,42.76,16.61,493585.5,22.9
921317.81,42.76,16.62,493414.9,22.9
920971.85,42.76,16.62,494445.98,22.96
920971.85,42.76,16.62,494683.95,22.97
921011.31,42.77,16.63,494771.37,22.98
920778.77,42.78,16.64,494776.7,22.99
920778.77,42.78,16.64,494776.7,22.99
920514.22,42.79,16.65,494754.15,23.0
920437.97,42.8,16.66,494737.03,23.01
920437.97,42.8,16.66,494737.03,23.01
920146.71,42.79,16.65,494355.35,22.99
920146.71,42.79,16.65,494355.35,22.99
920070.46,42.81,16.66,494407.33,23.0
919809.39,42.81,16.67,494382.29,23.01
919809.39,42.81,16.67,494487.91,23.02
919562.52,42.82,16.68,495333.34,23.07
919664.13,42.85,16.71,495302.26,23.08
919431.6,42.86,16.71,495299.81,23.09
919031.77,42.85,16.7,494864.4,23.07
918767.21,42.86,16.71,494835.76,23.08
918116.24,42.84,16.7,494245.08,23.06
918270.13,42.86,16.72,494311.0,23.07
918332.57,42.88,16.74,494266.78,23.08
918332.57,42.88,16.74,494266.78,23.08
918071.5,42.89,16.74,494240.69,23.09
918074.88,42.89,16.74,494245.51,23.09
918074.88,42.89,16.74,495601.48,23.15
917828.01,42.9,16.75,494810.12,23.13
917631.89,42.91,16.76,494615.86,23.13
917330.42,42.91,16.77,495025.14,23.16
917097.88,42.92,16.78,495030.46,23.17
917097.88,42.92,16.78,495030.46,23.17
917276.34,42.94,16.8,495004.58,23.17
916988.59,42.93,16.79,494776.96,23.16
916988.59,42.93,16.79,494776.96,23.16
916988.59,42.93,16.79,494776.96,23.16
916988.59,42.93,16.79,494776.96,23.16
916605.57,42.92,16.78,494863.37,23.17
914521.13,42.99,16.84,494808.25,23.26
914521.13,42.99,16.84,494808.25,23.26
914256.57,42.99,16.85,494771.92,23.27
913992.01,43.0,16.86,494716.57,23.28
913692.64,43.0,16.85,494430.46,23.27
913431.57,43.0,16.86,495225.32,23.31
913354.15,43.02,16.87,494749.35,23.3
913176.88,43.03,16.88,494613.36,23.31
913176.88,43.03,16.88,494613.36,23.31
913176.88,43.03,16.88,494613.36,23.31
913176.88,43.03,16.88,494613.36,23.31
912944.34,43.04,16.89,494605.43,23.32
912944.34,43.04,16.89,494605.43,23.32
912591.87,43.04,16.9,494643.25,23.33
912591.87,43.04,16.9,494643.25,23.33
912591.87,43.04,16.9,494643.25,23.33
912591.87,43.04,16.9,494643.25,23.33
912591.87,43.04,16.9,494643.25,23.33
912515.62,43.05,16.91,494620.83,23.34
912515.62,43.05,16.91,494620.83,23.34
912251.06,43.06,16.92,494659.16,23.35
911986.5,43.07,16.93,494633.0,23.36
912168.46,43.09,16.94,494615.27,23.36
911902.74,43.1,16.95,494872.83,23.39
911902.74,43.1,16.95,494872.83,23.39
911637.02,43.1,16.96,494858.46,23.4
911388.18,43.1,16.95,494622.98,23.39
911310.77,43.11,16.97,494968.72,23.41
911310.77,43.11,16.97,494968.72,23.41
911078.23,43.12,16.97,494967.6,23.43
911078.23,43.12,16.97,494967.6,23.43
910813.68,43.13,16.98,494937.62,23.44
910549.12,43.13,16.99,494992.74,23.45
910284.56,43.14,17.0,494946.86,23.46
910284.56,43.14,17.0,494946.86,23.46
910211.8,43.16,17.01,495273.91,23.48
910211.8,43.16,17.01,495464.53,23.49
910134.38,43.17,17.02,495317.7,23.49
909868.66,43.18,17.03,495429.13,23.51
909868.66,43.18,17.03,495429.13,23.51
909602.95,43.18,17.04,495452.72,23.52
909558.72,43.2,17.05,495462.69,23.53
909294.16,43.21,17.06,495438.07,23.54
909029.6,43.21,17.07,495418.38,23.55
908765.04,43.22,17.08,495444.3,23.56
908503.97,43.23,17.09,495432.39,23.58
908426.56,43.24,17.1,495409.9,23.58
908426.56,43.24,17.1,495409.9,23.58
908349.15,43.26,17.11,496016.42,23.62
908083.43,43.26,17.12,495903.5,23.63
908083.43,43.26,17.12,495903.5,23.63
908083.43,43.26,17.12,495777.66,23.62
907850.89,43.27,17.13,495780.27,23.63
907850.89,43.27,17.13,495780.27,23.63
907586.33,43.28,17.14,495758.52,23.64
907365.5,43.28,17.13,495558.67,23.64
907100.94,43.28,17.14,495746.59,23.66
907217.64,43.3,17.16,495562.1,23.65
907283.56,43.32,17.17,495771.55,23.67
907017.84,43.33,17.18,495767.32,23.68
906648.2,43.32,17.17,495544.39,23.68
906570.79,43.33,17.19,495382.86,23.68
906305.07,43.34,17.2,496221.44,23.73
906072.53,43.35,17.2,496226.77,23.74
