ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_e813-policy_Random1000desharemd8fc0-de_share-gs_random-scmd_8fc0-arrived_gpu_milli
1213,6212,4338400,6212,4410400
1213,6212,4339400,6212,4411400
1213,6212,4339400,6212,4411400
1213,6212,4339990,6212,4411990
1213,6212,4340990,6212,4412990
1213,6212,4341990,6212,4413990
1213,6212,4342990,6212,4414990
1213,6212,4342990,6212,4414990
1213,6212,4342990,6212,4414990
1213,6212,4342990,6212,4414990
1213,6212,4343800,6212,4415800
1213,6212,4344800,6212,4416800
1213,6212,4345800,6212,4417800
1213,6212,4346450,6212,4418450
1213,6212,4347260,6212,4419260
1213,6212,4348260,6212,4420260
1213,6212,4348260,6212,4420260
1213,6212,4349260,6212,4421260
1213,6212,4349260,6212,4421260
1213,6212,4349730,6212,4421730
1213,6212,4350540,6212,4422540
1213,6212,4351540,6212,4423540
1213,6212,4352540,6212,4424540
1213,6212,4352760,6212,4424760
1213,6212,4353760,6212,4425760
1213,6212,4353760,6212,4425760
1213,6212,4354760,6212,4426760
1213,6212,4355570,6212,4427570
1213,6212,4355570,6212,4427570
1213,6212,4355570,6212,4427570
1213,6212,4356570,6212,4428570
1213,6212,4357570,6212,4429570
1213,6212,4357570,6212,4429570
1213,6212,4357570,6212,4429570
1213,6212,4358040,6212,4430040
1213,6212,4359040,6212,4431040
1213,6212,4359850,6212,4431850
1213,6212,4359850,6212,4431850
1213,6212,4359850,6212,4431850
1213,6212,4360320,6212,4432320
1213,6212,4361320,6212,4433320
1213,6212,4361460,6212,4433460
1213,6212,4362270,6212,4434270
1213,6212,4362270,6212,4434270
1213,6212,4363270,6212,4435270
1213,6212,4363270,6212,4435270
1213,6212,4363270,6212,4435270
1213,6212,4363620,6212,4435620
1213,6212,4364430,6212,4436430
1213,6212,4365240,6212,4437240
1213,6212,4366050,6212,4438050
1213,6212,4367050,6212,4439050
1213,6212,4368050,6212,4440050
1213,6212,4368050,6212,4440050
1213,6212,4368050,6212,4440050
1213,6212,4368700,6212,4440700
1213,6212,4369700,6212,4441700
1213,6212,4370700,6212,4442700
1213,6212,4371700,6212,4443700
1213,6212,4372700,6212,4444700
1213,6212,4373700,6212,4445700
1213,6212,4373700,6212,4445700
1213,6212,4374700,6212,4446700
1213,6212,4375700,6212,4447700
1213,6212,4375860,6212,4447860
1213,6212,4376860,6212,4448860
1213,6212,4376860,6212,4448860
1213,6212,4377860,6212,4449860
1213,6212,4378230,6212,4450230
1213,6212,4378230,6212,4450230
1213,6212,4379230,6212,4451230
1213,6212,4380040,6212,4452040
1213,6212,4380850,6212,4452850
1213,6212,4381850,6212,4453850
1213,6212,4382850,6212,4454850
1213,6212,4383850,6212,4455850
1213,6212,4384850,6212,4456850
1213,6212,4385850,6212,4457850
1213,6212,4386850,6212,4458850
1213,6212,4387080,6212,4459080
1213,6212,4388080,6212,4460080
1213,6212,4388080,6212,4460080
1213,6212,4389080,6212,4461080
1213,6212,4390080,6212,4462080
1213,6212,4390890,6212,4462890
1213,6212,4391890,6212,4463890
1213,6212,4392890,6212,4464890
1213,6212,4393700,6212,4465700
1213,6212,4394170,6212,4466170
1213,6212,4394980,6212,4466980
1213,6212,4395980,6212,4467980
1213,6212,4396980,6212,4468980
1213,6212,4396980,6212,4468980
1213,6212,4397980,6212,4469980
1213,6212,4398450,6212,4470450
1213,6212,4399450,6212,4471450
1213,6212,4400450,6212,4472450
1213,6212,4400450,6212,4472450
1213,6212,4400450,6212,4472450
1213,6212,4401450,6212,4473450
1213,6212,4402450,6212,4474450
1213,6212,4402770,6212,4474770
1213,6212,4403770,6212,4475770
1213,6212,4404770,6212,4476770
1213,6212,4405770,6212,4477770
1213,6212,4406770,6212,4478770
1213,6212,4406770,6212,4478770
1213,6212,4406770,6212,4478770
1213,6212,4407770,6212,4479770
1213,6212,4408230,6212,4480230
1213,6212,4409040,6212,4481040
1213,6212,4410040,6212,4482040
1213,6212,4410040,6212,4482040
1213,6212,4410630,6212,4482630
1213,6212,4410950,6212,4482950
1213,6212,4411500,6212,4483500
1213,6212,4411960,6212,4483960
1213,6212,4412960,6212,4484960
1213,6212,4412960,6212,4484960
1213,6212,4413960,6212,4485960
1213,6212,4414960,6212,4486960
1213,6212,4415960,6212,4487960
1213,6212,4416960,6212,4488960
1213,6212,4417960,6212,4489960
1213,6212,4418960,6212,4490960
1213,6212,4419960,6212,4491960
1213,6212,4420960,6212,4492960
1213,6212,4420960,6212,4492960
1213,6212,4421430,6212,4493430
1213,6212,4421430,6212,4493430
1213,6212,4421750,6212,4493750
1213,6212,4422750,6212,4494750
1213,6212,4423750,6212,4495750
1213,6212,4423860,6212,4495860
1213,6212,4424330,6212,4496330
1213,6212,4424650,6212,4496650
1213,6212,4425650,6212,4497650
1213,6212,4425650,6212,4497650
1213,6212,4425650,6212,4497650
1213,6212,4426240,6212,4498240
1213,6212,4426240,6212,4498240
1213,6212,4426240,6212,4498240
1213,6212,4426240,6212,4498240
1213,6212,4426890,6212,4498890
1213,6212,4427120,6212,4499120
1213,6212,4428120,6212,4500120
1213,6212,4428120,6212,4500120
1213,6212,4429120,6212,4501120
1213,6212,4429120,6212,4501120
1213,6212,4429930,6212,4501930
1213,6212,4429930,6212,4501930
1213,6212,4430930,6212,4502930
1213,6212,4430930,6212,4502930
1213,6212,4430930,6212,4502930
1213,6212,4431400,6212,4503400
1213,6212,4432400,6212,4504400
1213,6212,4432400,6212,4504400
1213,6212,4433400,6212,4505400
1213,6212,4433400,6212,4505400
1213,6212,4434400,6212,4506400
1213,6212,4435400,6212,4507400
1213,6212,4436400,6212,4508400
1213,6212,4437400,6212,4509400
1213,6212,4438400,6212,4510400
1213,6212,4439400,6212,4511400
1213,6212,4440400,6212,4512400
1213,6212,4441400,6212,4513400
1213,6212,4442400,6212,4514400
1213,6212,4443210,6212,4515210
1213,6212,4444210,6212,4516210
1213,6212,4445020,6212,4517020
1213,6212,4445490,6212,4517490
1213,6212,4445490,6212,4517490
1213,6212,4446300,6212,4518300
1213,6212,4446300,6212,4518300
1213,6212,4446300,6212,4518300
1213,6212,4447300,6212,4519300
1213,6212,4447300,6212,4519300
1213,6212,4447770,6212,4519770
1213,6212,4448770,6212,4520770
1213,6212,4449770,6212,4521770
1213,6212,4449770,6212,4521770
1213,6212,4449770,6212,4521770
1213,6212,4450580,6212,4522580
1213,6212,4451390,6212,4523390
1213,6212,4452390,6212,4524390
1213,6212,4452860,6212,4524860
1213,6212,4453860,6212,4525860
1213,6212,4454180,6212,4526180
1213,6212,4455180,6212,4527180
1213,6212,4456180,6212,4528180
1213,6212,4457180,6212,4529180
1213,6212,4457650,6212,4529650
1213,6212,4458650,6212,4530650
1213,6212,4459650,6212,4531650
1213,6212,4460650,6212,4532650
1213,6212,4461650,6212,4533650
1213,6212,4462650,6212,4534650
1213,6212,4463650,6212,4535650
1213,6212,4463650,6212,4535650
1213,6212,4464300,6212,4536300
1213,6212,4464620,6212,4536620
1213,6212,4465090,6212,4537090
1213,6212,4465900,6212,4537900
1213,6212,4466450,6212,4538450
1213,6212,4467450,6212,4539450
1213,6212,4467920,6212,4539920
1213,6212,4467920,6212,4539920
1213,6212,4467920,6212,4539920
1213,6212,4468920,6212,4540920
1213,6212,4469920,6212,4541920
1213,6212,4470390,6212,4542390
1213,6212,4471200,6212,4543200
1213,6212,4472200,6212,4544200
1213,6212,4472520,6212,4544520
1213,6212,4473520,6212,4545520
1213,6212,4474170,6212,4546170
1213,6212,4474490,6212,4546490
1213,6212,4474490,6212,4546490
1213,6212,4475140,6212,4547140
1213,6212,4475140,6212,4547140
1213,6212,4475950,6212,4547950
1213,6212,4476950,6212,4548950
1213,6212,4477420,6212,4549420
1213,6212,4478420,6212,4550420
1213,6212,4479230,6212,4551230
1213,6212,4480040,6212,4552040
1213,6212,4480040,6212,4552040
1213,6212,4481040,6212,4553040
1213,6212,4482040,6212,4554040
1213,6212,4482850,6212,4554850
1213,6212,4483850,6212,4555850
1213,6212,4484850,6212,4556850
1213,6212,4485660,6212,4557660
1213,6212,4486660,6212,4558660
1213,6212,4487130,6212,4559130
1213,6212,4488130,6212,4560130
1213,6212,4489130,6212,4561130
1213,6212,4489590,6212,4561590
1213,6212,4489590,6212,4561590
1213,6212,4489590,6212,4561590
1213,6212,4490590,6212,4562590
1213,6212,4491590,6212,4563590
1213,6212,4491700,6212,4563700
1213,6212,4491700,6212,4563700
1213,6212,4492170,6212,4564170
1213,6212,4492760,6212,4564760
1213,6212,4493570,6212,4565570
1213,6212,4494570,6212,4566570
1213,6212,4495570,6212,4567570
1213,6212,4496570,6212,4568570
1213,6212,4496800,6212,4568800
1213,6212,4497270,6212,4569270
1213,6212,4497270,6212,4569270
1213,6212,4498270,6212,4570270
1213,6212,4499270,6212,4571270
1213,6212,4500270,6212,4572270
1213,6212,4501080,6212,4573080
1213,6212,4501890,6212,4573890
1213,6212,4502360,6212,4574360
1213,6212,4503360,6212,4575360
1213,6212,4503360,6212,4575360
1213,6212,4503360,6212,4575360
1213,6212,4504170,6212,4576170
1213,6212,4504980,6212,4576980
1213,6212,4505980,6212,4577980
1213,6212,4505980,6212,4585980
1213,6212,4506350,6212,4586350
1213,6212,4507350,6212,4587350
1213,6212,4508160,6212,4588160
1213,6212,4508970,6212,4588970
1213,6212,4509970,6212,4589970
1213,6212,4510970,6212,4590970
1213,6212,4511970,6212,4591970
1213,6212,4512780,6212,4592780
1213,6212,4513780,6212,4593780
1213,6212,4514780,6212,4594780
1213,6212,4514780,6212,4594780
1213,6212,4515780,6212,4595780
1213,6212,4516430,6212,4596430
1213,6212,4516750,6212,4596750
1213,6212,4517750,6212,4597750
1213,6212,4518750,6212,4598750
1213,6212,4518750,6212,4598750
1213,6212,4519560,6212,4599560
1213,6212,4520370,6212,4600370
1213,6212,4520600,6212,4600600
1213,6212,4521410,6212,4601410
1213,6212,4521730,6212,4601730
1213,6212,4522730,6212,4602730
1213,6212,4522730,6212,4602730
1213,6212,4523730,6212,4603730
1213,6212,4523730,6212,4603730
1213,6212,4523730,6212,4603730
1213,6212,4524730,6212,4604730
1213,6212,4525730,6212,4605730
1213,6212,4526730,6212,4606730
1213,6212,4527730,6212,4607730
1213,6212,4528050,6212,4608050
1213,6212,4529050,6212,4609050
1213,6212,4530050,6212,4610050
1213,6212,4531050,6212,4611050
1213,6212,4532050,6212,4612050
1213,6212,4533050,6212,4613050
1213,6212,4533520,6212,4613520
1213,6212,4534520,6212,4614520
1213,6212,4535170,6212,4615170
1213,6212,4536170,6212,4616170
1213,6212,4536980,6212,4616980
1213,6212,4537450,6212,4617450
1213,6212,4537450,6212,4617450
1213,6212,4538100,6212,4618100
1213,6212,4539100,6212,4619100
1213,6212,4540100,6212,4620100
1213,6212,4540100,6212,4620100
1213,6212,4541100,6212,4621100
1213,6212,4542100,6212,4622100
1213,6212,4542570,6212,4622570
1213,6212,4543040,6212,4623040
1213,6212,4544040,6212,4624040
1213,6212,4545040,6212,4625040
1213,6212,4546040,6212,4626040
1213,6212,4546690,6212,4626690
1213,6212,4546690,6212,4626690
1213,6212,4546690,6212,4626690
1213,6212,4547160,6212,4627160
1213,6212,4547640,6212,4627640
1213,6212,4548640,6212,4628640
1213,6212,4548640,6212,4628640
1213,6212,4549640,6212,4629640
1213,6212,4550640,6212,4630640
1213,6212,4551450,6212,4631450
1213,6212,4552260,6212,4632260
1213,6212,4552730,6212,4632730
1213,6212,4553730,6212,4633730
1213,6212,4553890,6212,4633890
1213,6212,4554890,6212,4634890
1213,6212,4555890,6212,4635890
1213,6212,4556210,6212,4636210
1213,6212,4556680,6212,4636680
1213,6212,4557680,6212,4637680
1213,6212,4558680,6212,4638680
1213,6212,4559490,6212,4639490
1213,6212,4560490,6212,4640490
1213,6212,4561490,6212,4641490
1213,6212,4561490,6212,4641490
1213,6212,4562300,6212,4642300
1213,6212,4562950,6212,4642950
1213,6212,4563760,6212,4643760
1213,6212,4563760,6212,4643760
1213,6212,4564080,6212,4644080
1213,6212,4564450,6212,4644450
1213,6212,4565450,6212,4645450
1213,6212,4566450,6212,4646450
1213,6212,4566450,6212,4646450
1213,6212,4567450,6212,4647450
1213,6212,4567770,6212,4647770
1213,6212,4568770,6212,4648770
1213,6212,4568770,6212,4648770
1213,6212,4569090,6212,4649090
1213,6212,4570090,6212,4650090
1213,6212,4571090,6212,4651090
1213,6212,4572090,6212,4652090
1213,6212,4573090,6212,4653090
1213,6212,4573250,6212,4653250
1213,6212,4573720,6212,4653720
1213,6212,4574720,6212,4654720
1213,6212,4575720,6212,4655720
1213,6212,4576720,6212,4656720
1213,6212,4577190,6212,4657190
1213,6212,4578190,6212,4658190
1213,6212,4578190,6212,4658190
1213,6212,4578190,6212,4658190
1213,6212,4579190,6212,4659190
1213,6212,4579660,6212,4659660
1213,6212,4579880,6212,4659880
1213,6212,4580690,6212,4660690
1213,6212,4581690,6212,4661690
1213,6212,4581690,6212,4661690
1213,6212,4582690,6212,4662690
1213,6212,4583690,6212,4663690
1213,6212,4584690,6212,4664690
1213,6212,4585690,6212,4665690
1213,6212,4586150,6212,4666150
1213,6212,4586150,6212,4666150
1213,6212,4586960,6212,4666960
1213,6212,4587430,6212,4667430
1213,6212,4588430,6212,4668430
1213,6212,4589240,6212,4669240
1213,6212,4590240,6212,4670240
1213,6212,4590890,6212,4670890
1213,6212,4591210,6212,4671210
1213,6212,4592210,6212,4672210
1213,6212,4592210,6212,4672210
1213,6212,4592320,6212,4672320
1213,6212,4593320,6212,4673320
1213,6212,4594320,6212,4674320
1213,6212,4595320,6212,4675320
1213,6212,4596320,6212,4676320
1213,6212,4597320,6212,4677320
1213,6212,4598320,6212,4678320
1213,6212,4598320,6212,4678320
1213,6212,4598320,6212,4678320
1213,6212,4599320,6212,4679320
1213,6212,4600320,6212,4680320
1213,6212,4601320,6212,4681320
1213,6212,4601480,6212,4681480
1213,6212,4602480,6212,4682480
1213,6212,4602940,6212,4682940
1213,6212,4603750,6212,4683750
1213,6212,4604220,6212,4684220
1213,6212,4604220,6212,4684220
1213,6212,4605030,6212,4685030
1213,6212,4605030,6212,4685030
1213,6212,4606030,6212,4686030
1213,6212,4606030,6212,4694030
1213,6212,4606030,6212,4694030
1213,6212,4607030,6212,4695030
1213,6212,4607250,6212,4695250
1213,6212,4608250,6212,4696250
1213,6212,4609250,6212,4697250
1213,6212,4610250,6212,4698250
1213,6212,4611250,6212,4699250
1213,6212,4611250,6212,4699250
1213,6212,4612250,6212,4700250
1213,6212,4613250,6212,4701250
1213,6212,4614250,6212,4702250
1213,6212,4614720,6212,4702720
1213,6212,4615530,6212,4703530
1213,6212,4616530,6212,4704530
1213,6212,4617530,6212,4705530
1213,6212,4618530,6212,4706530
1213,6212,4619530,6212,4707530
1213,6212,4619530,6212,4707530
1213,6212,4620530,6212,4708530
1213,6212,4621530,6212,4709530
1213,6212,4622340,6212,4710340
1213,6212,4623340,6212,4711340
1213,6212,4624150,6212,4712150
1213,6212,4624310,6212,4712310
1213,6212,4625310,6212,4713310
1213,6212,4625530,6212,4713530
1213,6212,4626000,6212,4714000
1213,6212,4626650,6212,4714650
1213,6212,4627650,6212,4715650
1213,6212,4628650,6212,4716650
1213,6212,4629650,6212,4717650
1213,6212,4630460,6212,4718460
1213,6212,4631270,6212,4719270
1213,6212,4631270,6212,4719270
1213,6212,4632270,6212,4720270
1213,6212,4633270,6212,4721270
1213,6212,4633740,6212,4721740
1213,6212,4634740,6212,4722740
1213,6212,4635740,6212,4723740
1213,6212,4635740,6212,4723740
1213,6212,4636060,6212,4724060
1213,6212,4636870,6212,4724870
1213,6212,4637870,6212,4725870
1213,6212,4638350,6212,4726350
1213,6212,4639000,6212,4727000
1213,6212,4640000,6212,4728000
1213,6212,4641000,6212,4729000
1213,6212,4642000,6212,4730000
1213,6212,4643000,6212,4731000
1213,6212,4644000,6212,4732000
1213,6212,4644650,6212,4732650
1213,6212,4644970,6212,4732970
1213,6212,4645970,6212,4733970
1213,6212,4646780,6212,4734780
1213,6212,4647780,6212,4735780
1213,6212,4648250,6212,4736250
1213,6212,4649250,6212,4737250
1213,6212,4649250,6212,4737250
1213,6212,4649250,6212,4737250
1213,6212,4649250,6212,4737250
1213,6212,4649720,6212,4737720
1213,6212,4650720,6212,4738720
1213,6212,4651180,6212,4739180
1213,6212,4651650,6212,4739650
1213,6212,4652650,6212,4740650
1213,6212,4653460,6212,4741460
1213,6212,4654460,6212,4742460
1213,6212,4655460,6212,4743460
1213,6212,4656460,6212,4744460
1213,6212,4657460,6212,4745460
1213,6212,4657460,6212,4745460
1213,6212,4658460,6212,4746460
1213,6212,4658930,6212,4746930
1213,6212,4659930,6212,4747930
1213,6212,4659930,6212,4747930
1213,6212,4660740,6212,4748740
1213,6212,4661740,6212,4749740
1213,6212,4662390,6212,4750390
1213,6212,4663390,6212,4751390
1213,6212,4663390,6212,4751390
1213,6212,4664200,6212,4752200
1213,6212,4664660,6212,4752660
1213,6212,4665470,6212,4753470
1213,6212,4666280,6212,4754280
1213,6212,4666280,6212,4754280
1213,6212,4667280,6212,4755280
1213,6212,4668280,6212,4756280
1213,6212,4668280,6212,4756280
1213,6212,4669090,6212,4757090
1213,6212,4670090,6212,4758090
1213,6212,4671090,6212,4759090
1213,6212,4672090,6212,4760090
1213,6212,4673090,6212,4761090
1213,6212,4674090,6212,4762090
1213,6212,4675090,6212,4763090
1213,6212,4675090,6212,4763090
1213,6212,4676090,6212,4764090
1213,6212,4676900,6212,4764900
1213,6212,4677220,6212,4765220
1213,6212,4678220,6212,4766220
1213,6212,4678220,6212,4766220
1213,6212,4679030,6212,4767030
1213,6212,4679500,6212,4767500
1213,6212,4680500,6212,4768500
1213,6212,4681310,6212,4769310
1213,6212,4681780,6212,4769780
1213,6212,4682780,6212,4770780
1213,6212,4683250,6212,4771250
1213,6212,4683720,6212,4771720
1213,6212,4684720,6212,4772720
1213,6212,4685720,6212,4773720
1213,6212,4686720,6212,4774720
1213,6212,4687720,6212,4775720
1213,6212,4688720,6212,4776720
1213,6212,4689190,6212,4777190
1213,6212,4690000,6212,4778000
1213,6212,4691000,6212,4779000
1213,6212,4691810,6212,4779810
1213,6212,4692810,6212,4780810
1213,6212,4693280,6212,4781280
1213,6212,4694280,6212,4782280
1213,6212,4695280,6212,4783280
1213,6212,4695280,6212,4783280
1213,6212,4695740,6212,4783740
1213,6212,4696060,6212,4784060
1213,6212,4697060,6212,4785060
1213,6212,4697530,6212,4785530
1213,6212,4698340,6212,4786340
1213,6212,4698340,6212,4786340
1213,6212,4698660,6212,4786660
1213,6212,4699660,6212,4787660
1213,6212,4700310,6212,4788310
1213,6212,4700310,6212,4788310
1213,6212,4700310,6212,4788310
1213,6212,4700310,6212,4788310
1213,6212,4700780,6212,4788780
1213,6212,4701780,6212,4789780
1213,6212,4702780,6212,4790780
1213,6212,4703250,6212,4791250
1213,6212,4704250,6212,4792250
1213,6212,4704250,6212,4792250
1213,6212,4705250,6212,4793250
1213,6212,4706250,6212,4794250
1213,6212,4707250,6212,4795250
1213,6212,4708250,6212,4796250
1213,6212,4708250,6212,4796250
1213,6212,4709250,6212,4797250
1213,6212,4709720,6212,4797720
1213,6212,4710040,6212,4798040
1213,6212,4710040,6212,4798040
1213,6212,4711040,6212,4799040
1213,6212,4711850,6212,4799850
1213,6212,4712320,6212,4800320
1213,6212,4713320,6212,4801320
1213,6212,4713790,6212,4801790
1213,6212,4713790,6212,4801790
1213,6212,4714790,6212,4802790
1213,6212,4715790,6212,4803790
1213,6212,4715790,6212,4803790
1213,6212,4716260,6212,4804260
1213,6212,4716730,6212,4804730
1213,6212,4717730,6212,4805730
1213,6212,4718730,6212,4806730
1213,6212,4718730,6212,4806730
1213,6212,4719730,6212,4807730
1213,6212,4720730,6212,4808730
1213,6212,4720730,6212,4808730
1213,6212,4720730,6212,4808730
1213,6212,4721730,6212,4809730
1213,6212,4722730,6212,4810730
1213,6212,4723730,6212,4811730
1213,6212,4724730,6212,4812730
1213,6212,4724960,6212,4812960
1213,6212,4724960,6212,4812960
1213,6212,4725280,6212,4813280
1213,6212,4725280,6212,4813280
1213,6212,4726280,6212,4814280
1213,6212,4726280,6212,4822280
1213,6212,4727280,6212,4823280
1213,6212,4727280,6212,4823280
1213,6212,4728280,6212,4824280
1213,6212,4729280,6212,4825280
1213,6212,4730090,6212,4826090
1213,6212,4730560,6212,4826560
1213,6212,4730560,6212,4826560
1213,6212,4731370,6212,4827370
1213,6212,4731690,6212,4827690
1213,6212,4732690,6212,4828690
1213,6212,4733500,6212,4829500
1213,6212,4733610,6212,4829610
1213,6212,4734610,6212,4830610
1213,6212,4735260,6212,4831260
1213,6212,4735260,6212,4831260
1213,6212,4736260,6212,4832260
1213,6212,4737260,6212,4833260
1213,6212,4738260,6212,4834260
1213,6212,4739070,6212,4835070
1213,6212,4739880,6212,4835880
1213,6212,4740340,6212,4836340
1213,6212,4740810,6212,4836810
1213,6212,4741810,6212,4837810
1213,6212,4742620,6212,4838620
1213,6212,4742620,6212,4838620
1213,6212,4743620,6212,4839620
1213,6212,4743620,6212,4839620
1213,6212,4743620,6212,4839620
1213,6212,4744620,6212,4840620
1213,6212,4744940,6212,4840940
1213,6212,4745940,6212,4841940
1213,6212,4746940,6212,4842940
1213,6212,4747410,6212,4843410
1213,6212,4747410,6212,4843410
1213,6212,4748410,6212,4844410
1213,6212,4748410,6212,4844410
1213,6212,4748880,6212,4844880
1213,6212,4749880,6212,4845880
1213,6212,4750880,6212,4846880
1213,6212,4751350,6212,4847350
1213,6212,4752350,6212,4848350
1213,6212,4753350,6212,4849350
1213,6212,4754350,6212,4850350
1213,6212,4755160,6212,4851160
1213,6212,4755160,6212,4851160
1213,6212,4756160,6212,4852160
1213,6212,4756160,6212,4852160
1213,6212,4756160,6212,4852160
1213,6212,4756970,6212,4852970
1213,6212,4757970,6212,4853970
1213,6212,4758780,6212,4854780
1213,6212,4759780,6212,4855780
1213,6212,4760780,6212,4856780
1213,6212,4760780,6212,4856780
1213,6212,4761780,6212,4857780
1213,6212,4762780,6212,4858780
1213,6212,4763780,6212,4859780
1213,6212,4764590,6212,4860590
1213,6212,4765590,6212,4861590
1213,6212,4766590,6212,4862590
1213,6212,4767590,6212,4863590
1213,6212,4767590,6212,4863590
1213,6212,4767750,6212,4863750
1213,6212,4768750,6212,4864750
1213,6212,4768750,6212,4864750
1213,6212,4769750,6212,4865750
1213,6212,4770560,6212,4866560
1213,6212,4771560,6212,4867560
1213,6212,4772560,6212,4868560
1213,6212,4772880,6212,4868880
1213,6212,4772880,6212,4868880
1213,6212,4772880,6212,4868880
1213,6212,4773350,6212,4869350
1213,6212,4774160,6212,4870160
1213,6212,4775160,6212,4871160
1213,6212,4775160,6212,4871160
1213,6212,4775970,6212,4871970
1213,6212,4776970,6212,4872970
1213,6212,4777970,6212,4873970
1213,6212,4778780,6212,4874780
1213,6212,4778780,6212,4874780
1213,6212,4778780,6212,4874780
1213,6212,4779780,6212,4875780
1213,6212,4779780,6212,4875780
1213,6212,4780780,6212,4876780
1213,6212,4780780,6212,4876780
1213,6212,4781780,6212,4877780
1213,6212,4782780,6212,4878780
1213,6212,4783240,6212,4879240
1213,6212,4783240,6212,4879240
1213,6212,4784050,6212,4880050
1213,6212,4784520,6212,4880520
1213,6212,4785520,6212,4881520
1213,6212,4786520,6212,4882520
1213,6212,4786520,6212,4882520
1213,6212,4787520,6212,4883520
1213,6212,4787520,6212,4883520
1213,6212,4788520,6212,4884520
1213,6212,4789520,6212,4885520
1213,6212,4789520,6212,4885520
1213,6212,4789990,6212,4885990
1213,6212,4790800,6212,4886800
1213,6212,4791800,6212,4887800
1213,6212,4792800,6212,4888800
1213,6212,4793450,6212,4889450
1213,6212,4793770,6212,4889770
1213,6212,4794770,6212,4890770
1213,6212,4794770,6212,4890770
1213,6212,4795770,6212,4891770
1213,6212,4795770,6212,4891770
1213,6212,4796770,6212,4892770
1213,6212,4796770,6212,4892770
1213,6212,4796930,6212,4892930
1213,6212,4796930,6212,4892930
1213,6212,4797930,6212,4893930
1213,6212,4798930,6212,4894930
1213,6212,4799930,6212,4895930
1213,6212,4800930,6212,4896930
1213,6212,4801930,6212,4897930
1213,6212,4802520,6212,4898520
1213,6212,4803520,6212,4899520
1213,6212,4803990,6212,4899990
1213,6212,4804990,6212,4900990
1213,6212,4804990,6212,4900990
1213,6212,4805990,6212,4901990
1213,6212,4806990,6212,4902990
1213,6212,4807990,6212,4903990
1213,6212,4808990,6212,4904990
1213,6212,4809800,6212,4905800
1213,6212,4810270,6212,4906270
1213,6212,4811270,6212,4907270
1213,6212,4812270,6212,4908270
1213,6212,4812270,6212,4908270
1213,6212,4812500,6212,4908500
1213,6212,4813150,6212,4909150
1213,6212,4814150,6212,4910150
1213,6212,4815150,6212,4911150
1213,6212,4815150,6212,4911150
1213,6212,4816150,6212,4912150
1213,6212,4816470,6212,4912470
1213,6212,4816940,6212,4912940
1213,6212,4816940,6212,4912940
1213,6212,4817940,6212,4913940
1213,6212,4817940,6212,4921940
1213,6212,4817940,6212,4921940
1213,6212,4818940,6212,4922940
1213,6212,4818940,6212,4922940
1213,6212,4819940,6212,4923940
1213,6212,4820940,6212,4924940
1213,6212,4821100,6212,4925100
1213,6212,4821910,6212,4925910
1213,6212,4821910,6212,4925910
1213,6212,4822910,6212,4926910
1213,6212,4822910,6212,4926910
1213,6212,4823380,6212,4927380
1213,6212,4823930,6212,4927930
1213,6212,4824090,6212,4928090
1213,6212,4824560,6212,4928560
1213,6212,4824560,6212,4928560
1213,6212,4825030,6212,4929030
1213,6212,4825840,6212,4929840
1213,6212,4825840,6212,4929840
1213,6212,4826840,6212,4930840
1213,6212,4827840,6212,4931840
1213,6212,4828650,6212,4932650
1213,6212,4829650,6212,4933650
1213,6212,4830650,6212,4934650
1213,6212,4830880,6212,4934880
1213,6212,4831340,6212,4935340
1213,6212,4831340,6212,4935340
1213,6212,4831340,6212,4935340
1213,6212,4831660,6212,4935660
1213,6212,4832130,6212,4936130
1213,6212,4833130,6212,4937130
1213,6212,4834130,6212,4938130
1213,6212,4834600,6212,4938600
1213,6212,4835410,6212,4939410
1213,6212,4835880,6212,4939880
1213,6212,4836880,6212,4940880
1213,6212,4837530,6212,4941530
1213,6212,4838530,6212,4942530
1213,6212,4839000,6212,4943000
1213,6212,4840000,6212,4944000
1213,6212,4841000,6212,4945000
1213,6212,4841000,6212,4945000
1213,6212,4842000,6212,4946000
1213,6212,4842470,6212,4946470
1213,6212,4843470,6212,4947470
1213,6212,4844280,6212,4948280
1213,6212,4844830,6212,4948830
1213,6212,4845290,6212,4949290
1213,6212,4846100,6212,4950100
1213,6212,4846560,6212,4950560
1213,6212,4846560,6212,4950560
1213,6212,4847560,6212,4951560
1213,6212,4847560,6212,4951560
1213,6212,4848560,6212,4952560
1213,6212,4849560,6212,4953560
1213,6212,4849560,6212,4953560
1213,6212,4850560,6212,4954560
1213,6212,4850560,6212,4954560
1213,6212,4851370,6212,4955370
1213,6212,4852370,6212,4956370
1213,6212,4853370,6212,4957370
1213,6212,4853370,6212,4957370
