ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_eee3-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
1024,4700,4363000,6212,4363000
1025,4708,4371000,6212,4371000
1025,4708,4371220,6212,4371220
1025,4708,4372220,6212,4372220
1025,4708,4372440,6212,4372440
1025,4708,4372910,6212,4372910
1025,4708,4373910,6212,4373910
1025,4708,4374910,6212,4374910
1025,4708,4375720,6212,4375720
1025,4708,4376720,6212,4376720
1026,4716,4377720,6212,4377720
1026,4716,4378720,6212,4378720
1026,4716,4379530,6212,4379530
1026,4716,4380530,6212,4380530
1026,4716,4381000,6212,4381000
1026,4716,4381320,6212,4381320
1026,4716,4382320,6212,4382320
1026,4716,4383130,6212,4383130
1026,4716,4383600,6212,4383600
1027,4724,4384600,6212,4384600
1027,4724,4385600,6212,4385600
1027,4724,4386410,6212,4386410
1027,4724,4387220,6212,4387220
1027,4724,4388220,6212,4388220
1027,4724,4389220,6212,4389220
1027,4724,4390220,6212,4390220
1027,4724,4391220,6212,4391220
1028,4732,4392220,6212,4392220
1028,4732,4393220,6212,4393220
1028,4732,4394220,6212,4394220
1028,4732,4395220,6212,4395220
1028,4732,4396030,6212,4396030
1028,4732,4397030,6212,4397030
1028,4732,4397500,6212,4397500
1028,4732,4398500,6212,4398500
1028,4732,4399150,6212,4399150
1029,4740,4400150,6212,4400150
1029,4740,4401150,6212,4401150
1029,4740,4402150,6212,4402150
1030,4748,4406150,6212,4406150
1030,4748,4407150,6212,4407150
1030,4748,4407620,6212,4407620
1030,4748,4408620,6212,4408620
1030,4748,4409430,6212,4409430
1031,4756,4417430,6212,4417430
1031,4756,4418430,6212,4418430
1031,4756,4419080,6212,4419080
1031,4756,4420080,6212,4420080
1032,4764,4421080,6212,4421080
1032,4764,4421080,6212,4421080
1032,4764,4421550,6212,4421550
1032,4764,4422020,6212,4422020
1032,4764,4422490,6212,4422490
1032,4764,4423040,6212,4423040
1032,4764,4423510,6212,4423510
1032,4764,4423510,6212,4423510
1032,4764,4424510,6212,4424510
1032,4764,4425510,6212,4425510
1032,4764,4426510,6212,4426510
1032,4764,4426980,6212,4426980
1033,4772,4427980,6212,4427980
1033,4772,4428790,6212,4428790
1033,4772,4429110,6212,4429110
1033,4772,4430110,6212,4430110
1033,4772,4431110,6212,4431110
1033,4772,4432110,6212,4432110
1033,4772,4432580,6212,4432580
1033,4772,4433580,6212,4433580
1033,4772,4434580,6212,4434580
1033,4772,4435580,6212,4435580
1034,4780,4436580,6212,4436580
1034,4780,4437050,6212,4437050
1034,4780,4437860,6212,4437860
1034,4780,4437860,6212,4437860
1034,4780,4438860,6212,4438860
1034,4780,4439090,6212,4439090
1034,4780,4439900,6212,4439900
1034,4780,4440900,6212,4440900
1034,4780,4441270,6212,4441270
1034,4780,4441740,6212,4441740
1034,4780,4442740,6212,4442740
1034,4780,4443740,6212,4443740
1035,4788,4444740,6212,4444740
1035,4788,4445330,6212,4445330
1035,4788,4446330,6212,4446330
1035,4788,4446800,6212,4446800
1035,4788,4446800,6212,4446800
1035,4788,4447800,6212,4447800
1035,4788,4448450,6212,4448450
1035,4788,4449450,6212,4449450
1036,4796,4457450,6212,4457450
1036,4796,4458450,6212,4458450
1036,4796,4458770,6212,4458770
1037,4804,4459580,6212,4459580
1037,4804,4461580,6212,4461580
1037,4804,4462580,6212,4462580
1037,4804,4463580,6212,4463580
1037,4804,4464390,6212,4464390
1037,4804,4465390,6212,4465390
1037,4804,4465860,6212,4465860
1037,4804,4465860,6212,4465860
1037,4804,4466860,6212,4466860
1038,4812,4467670,6212,4467670
1038,4812,4468220,6212,4468220
1038,4812,4469220,6212,4469220
1038,4812,4470220,6212,4470220
1038,4812,4471030,6212,4471030
1038,4812,4471350,6212,4471350
1038,4812,4472160,6212,4472160
1038,4812,4472320,6212,4472320
1038,4812,4473320,6212,4473320
1038,4812,4474320,6212,4474320
1038,4812,4475320,6212,4475320
1039,4820,4475970,6212,4475970
1039,4820,4476970,6212,4476970
1039,4820,4477970,6212,4477970
1039,4820,4478780,6212,4478780
1039,4820,4478780,6212,4478780
1039,4820,4479590,6212,4479590
1039,4820,4480060,6212,4480060
1039,4820,4480380,6212,4480380
1039,4820,4481380,6212,4481380
1039,4820,4482380,6212,4482380
1040,4828,4483380,6212,4483380
1040,4828,4484380,6212,4484380
1040,4828,4485380,6212,4485380
1040,4828,4486380,6212,4486380
1040,4828,4486850,6212,4486850
1040,4828,4487660,6212,4487660
1040,4828,4488130,6212,4488130
1040,4828,4488290,6212,4488290
1040,4828,4489290,6212,4489290
1040,4828,4490290,6212,4490290
1040,4828,4490760,6212,4490760
1041,4836,4491760,6212,4491760
1041,4836,4492760,6212,4492760
1041,4836,4493570,6212,4493570
1041,4836,4493730,6212,4493730
1041,4836,4494200,6212,4494200
1041,4836,4495010,6212,4495010
1041,4836,4495820,6212,4495820
1041,4836,4496820,6212,4496820
1041,4836,4497290,6212,4497290
1041,4836,4497940,6212,4497940
1042,4844,4505940,6212,4505940
1043,4852,4506940,6212,4506940
1043,4852,4507590,6212,4507590
1043,4852,4508070,6212,4508070
1043,4852,4508070,6212,4508070
1043,4852,4509070,6212,4509070
1043,4852,4510070,6212,4510070
1043,4852,4510420,6212,4510420
1043,4852,4511420,6212,4511420
1043,4852,4512420,6212,4512420
1043,4852,4512890,6212,4512890
1043,4852,4513890,6212,4513890
1044,4860,4514890,6212,4514890
1044,4860,4515890,6212,4515890
1044,4860,4516360,6212,4516360
1044,4860,4516820,6212,4516820
1044,4860,4517140,6212,4517140
1044,4860,4517460,6212,4517460
1044,4860,4518460,6212,4518460
1044,4860,4519270,6212,4519270
1044,4860,4520080,6212,4520080
1044,4860,4520730,6212,4520730
1044,4860,4521540,6212,4521540
1044,4860,4522540,6212,4522540
1045,4868,4523540,6212,4523540
1046,4876,4531540,6212,4531540
1046,4876,4532010,6212,4532010
1046,4876,4533010,6212,4533010
1046,4876,4533660,6212,4533660
1046,4876,4533980,6212,4533980
1046,4876,4533980,6212,4533980
1046,4876,4534980,6212,4534980
1046,4876,4535790,6212,4535790
1046,4876,4536790,6212,4536790
1046,4876,4537790,6212,4537790
1047,4884,4538600,6212,4538600
1047,4884,4539190,6212,4539190
1047,4884,4539660,6212,4539660
1047,4884,4540660,6212,4540660
1047,4884,4541660,6212,4541660
1047,4884,4541980,6212,4541980
1047,4884,4542300,6212,4542300
1047,4884,4543110,6212,4543110
1047,4884,4544110,6212,4544110
1047,4884,4545110,6212,4545110
1048,4892,4546110,6212,4546110
1048,4892,4546920,6212,4546920
1048,4892,4547730,6212,4547730
1048,4892,4548730,6212,4548730
1048,4892,4549730,6212,4549730
1048,4892,4550540,6212,4550540
1048,4892,4550540,6212,4550540
1048,4892,4551010,6212,4551010
1048,4892,4551820,6212,4551820
1048,4892,4552630,6212,4552630
1049,4900,4553440,6212,4553440
1049,4900,4553440,6212,4553440
1049,4900,4554440,6212,4554440
1049,4900,4555250,6212,4555250
1049,4900,4555720,6212,4555720
1049,4900,4556720,6212,4556720
1049,4900,4557190,6212,4557190
1049,4900,4557650,6212,4557650
1049,4900,4558650,6212,4558650
1049,4900,4558650,6212,4558650
1049,4900,4559120,6212,4559120
1050,4908,4560120,6212,4560120
1050,4908,4561120,6212,4561120
1050,4908,4561710,6212,4561710
1050,4908,4562710,6212,4562710
1050,4908,4563710,6212,4563710
1050,4908,4564710,6212,4564710
1050,4908,4565520,6212,4565520
1051,4916,4566520,6212,4566520
1051,4916,4567520,6212,4567520
1051,4916,4568520,6212,4568520
1051,4916,4569520,6212,4569520
1051,4916,4569520,6212,4569520
1051,4916,4570520,6212,4570520
1051,4916,4571330,6212,4571330
1051,4916,4571880,6212,4571880
1051,4916,4572350,6212,4572350
1051,4916,4573350,6212,4573350
1051,4916,4574350,6212,4574350
1052,4924,4574820,6212,4574820
1052,4924,4575820,6212,4575820
1052,4924,4576820,6212,4576820
1052,4924,4577820,6212,4577820
1052,4924,4578470,6212,4578470
1052,4924,4579470,6212,4579470
1052,4924,4580470,6212,4580470
1052,4924,4580790,6212,4580790
1052,4924,4581020,6212,4581020
1052,4924,4582020,6212,4582020
1052,4924,4583020,6212,4583020
1053,4932,4584020,6212,4584020
1053,4932,4585020,6212,4585020
1053,4932,4585830,6212,4585830
1053,4932,4586830,6212,4586830
1053,4932,4587830,6212,4587830
1053,4932,4588640,6212,4588640
1053,4932,4589640,6212,4589640
1053,4932,4590640,6212,4590640
1054,4940,4591450,6212,4591450
1054,4940,4592450,6212,4592450
1054,4940,4593450,6212,4593450
1054,4940,4593450,6212,4593450
1054,4940,4593560,6212,4593560
1054,4940,4594560,6212,4594560
1054,4940,4595560,6212,4595560
1054,4940,4596560,6212,4596560
1054,4940,4597560,6212,4597560
1054,4940,4598370,6212,4598370
1055,4948,4599370,6212,4599370
1055,4948,4600180,6212,4600180
1055,4948,4600650,6212,4600650
1055,4948,4601650,6212,4601650
1055,4948,4602650,6212,4602650
1055,4948,4603650,6212,4603650
1055,4948,4604650,6212,4604650
1055,4948,4604650,6212,4604650
1055,4948,4605300,6212,4605300
1055,4948,4605850,6212,4605850
1056,4956,4613850,6212,4613850
1057,4964,4614850,6212,4614850
1057,4964,4614850,6212,4614850
1057,4964,4615660,6212,4615660
1057,4964,4616660,6212,4616660
1057,4964,4617660,6212,4617660
1057,4964,4618470,6212,4618470
1057,4964,4618790,6212,4618790
1057,4964,4619790,6212,4619790
1057,4964,4620790,6212,4620790
1058,4972,4622790,6212,4622790
1058,4972,4623600,6212,4623600
1058,4972,4624600,6212,4624600
1058,4972,4625600,6212,4625600
1058,4972,4626600,6212,4626600
1058,4972,4627600,6212,4627600
1058,4972,4627830,6212,4627830
1058,4972,4628830,6212,4628830
1058,4972,4629300,6212,4629300
1059,4980,4630300,6212,4630300
1059,4980,4630520,6212,4630520
1059,4980,4630520,6212,4630520
1059,4980,4631520,6212,4631520
1059,4980,4631520,6212,4631520
1059,4980,4632520,6212,4632520
1059,4980,4633520,6212,4633520
1059,4980,4633520,6212,4633520
1059,4980,4633990,6212,4633990
1059,4980,4634310,6212,4634310
1059,4980,4635310,6212,4635310
1059,4980,4636310,6212,4636310
1059,4980,4637120,6212,4637120
1059,4980,4638120,6212,4638120
1059,4980,4638350,6212,4638350
1060,4988,4638820,6212,4638820
1060,4988,4639820,6212,4639820
1060,4988,4639820,6212,4639820
1060,4988,4640290,6212,4640290
1060,4988,4640290,6212,4640290
1060,4988,4641100,6212,4641100
1060,4988,4641260,6212,4641260
1060,4988,4642260,6212,4642260
1060,4988,4642420,6212,4642420
1060,4988,4643070,6212,4643070
1060,4988,4644070,6212,4644070
1060,4988,4644880,6212,4644880
1060,4988,4645690,6212,4645690
1060,4988,4646160,6212,4646160
1061,4996,4647160,6212,4647160
1061,4996,4648160,6212,4648160
1061,4996,4649160,6212,4649160
1061,4996,4650160,6212,4650160
1061,4996,4651160,6212,4651160
1061,4996,4652160,6212,4652160
1061,4996,4653160,6212,4653160
1062,5004,4654160,6212,4654160
1062,5004,4654630,6212,4654630
1062,5004,4655630,6212,4655630
1062,5004,4656630,6212,4656630
1062,5004,4657630,6212,4657630
1062,5004,4658440,6212,4658440
1062,5004,4658670,6212,4658670
1062,5004,4659670,6212,4659670
1062,5004,4660670,6212,4660670
1062,5004,4661670,6212,4661670
1062,5004,4662150,6212,4662150
1063,5012,4663150,6212,4663150
1063,5012,4664150,6212,4664150
1063,5012,4665150,6212,4665150
1063,5012,4666150,6212,4666150
1063,5012,4667150,6212,4667150
1063,5012,4667150,6212,4667150
1063,5012,4668150,6212,4668150
1063,5012,4668150,6212,4668150
1063,5012,4669150,6212,4669150
1063,5012,4670150,6212,4670150
1064,5020,4670620,6212,4670620
1064,5020,4671620,6212,4671620
1064,5020,4671620,6212,4671620
1064,5020,4672090,6212,4672090
1064,5020,4673090,6212,4673090
1064,5020,4673410,6212,4673410
1064,5020,4674410,6212,4674410
1064,5020,4675410,6212,4675410
1064,5020,4676410,6212,4676410
1064,5020,4676410,6212,4676410
1064,5020,4677220,6212,4677220
1064,5020,4678220,6212,4678220
1065,5028,4678540,6212,4678540
1065,5028,4679540,6212,4679540
1065,5028,4680540,6212,4680540
1065,5028,4680860,6212,4680860
1065,5028,4681860,6212,4681860
1065,5028,4682510,6212,4682510
1065,5028,4683320,6212,4683320
1065,5028,4684320,6212,4684320
1065,5028,4685130,6212,4685130
1066,5036,4685940,6212,4685940
1066,5036,4686940,6212,4686940
1066,5036,4687940,6212,4687940
1066,5036,4688940,6212,4688940
1066,5036,4689940,6212,4689940
1066,5036,4690750,6212,4690750
1066,5036,4691750,6212,4691750
1066,5036,4692750,6212,4692750
1067,5044,4693750,6212,4693750
1067,5044,4694750,6212,4694750
1067,5044,4695750,6212,4695750
1067,5044,4696750,6212,4696750
1067,5044,4697560,6212,4697560
1067,5044,4698370,6212,4698370
1067,5044,4699370,6212,4699370
1067,5044,4699530,6212,4699530
1067,5044,4700530,6212,4700530
1068,5052,4701530,6212,4701530
1068,5052,4702530,6212,4702530
1068,5052,4703530,6212,4703530
1068,5052,4704340,6212,4704340
1068,5052,4705340,6212,4705340
1068,5052,4706340,6212,4706340
1068,5052,4706930,6212,4706930
1068,5052,4707930,6212,4707930
1068,5052,4708400,6212,4708400
1069,5060,4709400,6212,4709400
1069,5060,4710210,6212,4710210
1069,5060,4711210,6212,4711210
1069,5060,4712210,6212,4712210
1069,5060,4713020,6212,4713020
1069,5060,4713830,6212,4713830
1069,5060,4714640,6212,4714640
1069,5060,4715110,6212,4715110
1069,5060,4716110,6212,4716110
1069,5060,4716110,6212,4716110
1070,5068,4717110,6212,4717110
1070,5068,4721110,6212,4721110
1070,5068,4722110,6212,4722110
1070,5068,4723110,6212,4723110
1070,5068,4723580,6212,4723580
1071,5076,4724580,6212,4724580
1071,5076,4725050,6212,4725050
1071,5076,4726050,6212,4726050
1071,5076,4726860,6212,4726860
1071,5076,4727860,6212,4727860
1071,5076,4728860,6212,4728860
1071,5076,4729670,6212,4729670
1071,5076,4730150,6212,4730150
1071,5076,4730960,6212,4730960
1072,5084,4731960,6212,4731960
1072,5084,4732770,6212,4732770
1072,5084,4733770,6212,4733770
1072,5084,4733990,6212,4733990
1072,5084,4734800,6212,4734800
1072,5084,4735270,6212,4735270
1072,5084,4736270,6212,4736270
1072,5084,4737270,6212,4737270
1072,5084,4738270,6212,4738270
1072,5084,4739270,6212,4739270
1073,5092,4740270,6212,4740270
1073,5092,4740590,6212,4740590
1073,5092,4741590,6212,4741590
1073,5092,4742590,6212,4742590
1073,5092,4743400,6212,4743400
1073,5092,4744400,6212,4744400
1073,5092,4745400,6212,4745400
1073,5092,4746210,6212,4746210
1073,5092,4747210,6212,4747210
1074,5100,4747860,6212,4747860
1074,5100,4748860,6212,4748860
1074,5100,4748860,6212,4748860
1074,5100,4749450,6212,4749450
1074,5100,4749920,6212,4749920
1074,5100,4750920,6212,4750920
1074,5100,4751150,6212,4751150
1074,5100,4751960,6212,4751960
1074,5100,4752960,6212,4752960
1074,5100,4753960,6212,4753960
1074,5100,4754430,6212,4754430
1075,5108,4755240,6212,4755240
1075,5108,4756240,6212,4756240
1075,5108,4756710,6212,4756710
1075,5108,4757710,6212,4757710
1075,5108,4758710,6212,4758710
1075,5108,4759710,6212,4759710
1075,5108,4760080,6212,4760080
1075,5108,4761080,6212,4761080
1075,5108,4762080,6212,4762080
1075,5108,4763080,6212,4763080
1075,5108,4763080,6212,4763080
1076,5116,4763890,6212,4763890
1076,5116,4764890,6212,4764890
1076,5116,4765700,6212,4765700
1076,5116,4766160,6212,4766160
1076,5116,4766480,6212,4766480
1076,5116,4767290,6212,4767290
1076,5116,4768290,6212,4768290
1076,5116,4769290,6212,4769290
1076,5116,4770290,6212,4770290
1076,5116,4770760,6212,4770760
1077,5124,4771760,6212,4771760
1077,5124,4771760,6212,4771760
1077,5124,4772760,6212,4772760
1077,5124,4773570,6212,4773570
1077,5124,4773680,6212,4773680
1077,5124,4773680,6212,4773680
1077,5124,4774230,6212,4774230
1077,5124,4775230,6212,4775230
1077,5124,4776040,6212,4776040
1077,5124,4777040,6212,4777040
1077,5124,4778040,6212,4778040
1078,5132,4778510,6212,4778510
1078,5132,4779510,6212,4779510
1078,5132,4779980,6212,4779980
1078,5132,4780980,6212,4780980
1078,5132,4781140,6212,4781140
1078,5132,4782140,6212,4782140
1078,5132,4783140,6212,4783140
1078,5132,4783370,6212,4783370
1078,5132,4784370,6212,4784370
1079,5140,4784740,6212,4784740
1079,5140,4785740,6212,4785740
1079,5140,4786060,6212,4786060
1079,5140,4787060,6212,4787060
1079,5140,4788060,6212,4788060
1079,5140,4788530,6212,4788530
1079,5140,4789340,6212,4789340
1079,5140,4790150,6212,4790150
1079,5140,4790370,6212,4790370
1079,5140,4791370,6212,4791370
1080,5148,4792370,6212,4792370
1080,5148,4793020,6212,4793020
1080,5148,4794020,6212,4794020
1080,5148,4794490,6212,4794490
1080,5148,4794650,6212,4794650
1080,5148,4795650,6212,4795650
1080,5148,4796650,6212,4796650
1080,5148,4797650,6212,4797650
1080,5148,4798650,6212,4798650
1080,5148,4799650,6212,4799650
1081,5156,4800650,6212,4800650
1081,5156,4801650,6212,4801650
1081,5156,4802120,6212,4802120
1081,5156,4803120,6212,4803120
1081,5156,4804120,6212,4804120
1081,5156,4804350,6212,4804350
1081,5156,4805350,6212,4805350
1081,5156,4806350,6212,4806350
1081,5156,4807350,6212,4807350
1082,5164,4808350,6212,4808350
1082,5164,4808820,6212,4808820
1082,5164,4809630,6212,4809630
1082,5164,4810630,6212,4810630
1082,5164,4811630,6212,4811630
1082,5164,4812630,6212,4812630
1082,5164,4813630,6212,4813630
1082,5164,4814630,6212,4814630
1082,5164,4815630,6212,4815630
1083,5172,4816440,6212,4816440
1083,5172,4816440,6212,4816440
1083,5172,4817440,6212,4817440
1083,5172,4818440,6212,4818440
1083,5172,4819440,6212,4819440
1083,5172,4820440,6212,4820440
1083,5172,4820900,6212,4820900
1083,5172,4821900,6212,4821900
1083,5172,4822900,6212,4822900
1084,5180,4823710,6212,4823710
1084,5180,4824710,6212,4824710
1084,5180,4825180,6212,4825180
1084,5180,4826180,6212,4826180
1084,5180,4827180,6212,4827180
1084,5180,4827340,6212,4827340
1084,5180,4828340,6212,4828340
1084,5180,4829150,6212,4829150
1084,5180,4830150,6212,4830150
1084,5180,4831150,6212,4831150
1085,5188,4832150,6212,4832150
1085,5188,4832960,6212,4832960
1085,5188,4832960,6212,4832960
1085,5188,4833960,6212,4833960
1085,5188,4834960,6212,4834960
1085,5188,4835960,6212,4835960
1085,5188,4836960,6212,4836960
1085,5188,4837610,6212,4837610
1085,5188,4838610,6212,4838610
1086,5196,4839080,6212,4839080
1086,5196,4839560,6212,4839560
1086,5196,4840560,6212,4840560
1086,5196,4841560,6212,4841560
1086,5196,4842370,6212,4842370
1086,5196,4843370,6212,4843370
1086,5196,4844370,6212,4844370
1086,5196,4845370,6212,4845370
1086,5196,4846370,6212,4846370
1087,5204,4847370,6212,4847370
1087,5204,4847370,6212,4847370
1087,5204,4848180,6212,4848180
1087,5204,4848410,6212,4848410
1087,5204,4849220,6212,4849220
1087,5204,4850220,6212,4850220
1087,5204,4850680,6212,4850680
1087,5204,4851680,6212,4851680
1087,5204,4852680,6212,4852680
1087,5204,4853230,6212,4853230
1088,5212,4854230,6212,4854230
1088,5212,4854700,6212,4854700
1088,5212,4855020,6212,4855020
1088,5212,4856020,6212,4856020
1088,5212,4857020,6212,4857020
1088,5212,4858020,6212,4858020
1088,5212,4858830,6212,4858830
1088,5212,4859830,6212,4859830
1088,5212,4860150,6212,4860150
1088,5212,4861150,6212,4861150
1088,5212,4861150,6212,4861150
1089,5220,4861800,6212,4861800
1089,5220,4862800,6212,4862800
1089,5220,4863120,6212,4863120
1089,5220,4863280,6212,4863280
1089,5220,4863600,6212,4863600
1089,5220,4864600,6212,4864600
1089,5220,4864830,6212,4864830
1089,5220,4865300,6212,4865300
1089,5220,4865760,6212,4865760
1089,5220,4866760,6212,4866760
1089,5220,4867760,6212,4867760
1089,5220,4868570,6212,4868570
1089,5220,4869380,6212,4869380
1090,5228,4869700,6212,4869700
1090,5228,4870700,6212,4870700
1090,5228,4871700,6212,4871700
1090,5228,4872020,6212,4872020
1090,5228,4873020,6212,4873020
1090,5228,4874020,6212,4874020
1090,5228,4874180,6212,4874180
1090,5228,4874990,6212,4874990
1090,5228,4875450,6212,4875450
1090,5228,4876260,6212,4876260
1091,5236,4877070,6212,4877070
1091,5236,4878070,6212,4878070
1091,5236,4878880,6212,4878880
1091,5236,4879880,6212,4879880
1091,5236,4880880,6212,4880880
1091,5236,4880880,6212,4880880
1091,5236,4881880,6212,4881880
1091,5236,4882880,6212,4882880
1091,5236,4883690,6212,4883690
1091,5236,4884160,6212,4884160
1092,5244,4884970,6212,4884970
1092,5244,4885970,6212,4885970
1092,5244,4886290,6212,4886290
1092,5244,4886750,6212,4886750
1092,5244,4887220,6212,4887220
1092,5244,4888220,6212,4888220
1092,5244,4889220,6212,4889220
1092,5244,4890220,6212,4890220
1092,5244,4890690,6212,4890690
1092,5244,4891690,6212,4891690
1093,5252,4892690,6212,4892690
1093,5252,4893160,6212,4893160
1093,5252,4893630,6212,4893630
1093,5252,4894220,6212,4894220
1093,5252,4895220,6212,4895220
1093,5252,4895220,6212,4895220
1093,5252,4895540,6212,4895540
1093,5252,4896540,6212,4896540
1093,5252,4897540,6212,4897540
1093,5252,4898540,6212,4898540
1093,5252,4899190,6212,4899190
1094,5260,4900190,6212,4900190
1094,5260,4900510,6212,4900510
1094,5260,4901320,6212,4901320
1094,5260,4901780,6212,4901780
1094,5260,4902250,6212,4902250
1094,5260,4903250,6212,4903250
1094,5260,4903410,6212,4903410
1094,5260,4904410,6212,4904410
1094,5260,4905220,6212,4905220
1094,5260,4905220,6212,4905220
1094,5260,4906220,6212,4906220
1094,5260,4907030,6212,4907030
1095,5268,4908030,6212,4908030
1095,5268,4908840,6212,4908840
1095,5268,4909650,6212,4909650
1095,5268,4910650,6212,4910650
1095,5268,4911120,6212,4911120
1095,5268,4911590,6212,4911590
1095,5268,4912050,6212,4912050
1095,5268,4913050,6212,4913050
1095,5268,4914050,6212,4914050
1095,5268,4914860,6212,4914860
1095,5268,4914860,6212,4914860
1096,5276,4915670,6212,4915670
1096,5276,4916670,6212,4916670
1096,5276,4916890,6212,4916890
1096,5276,4917360,6212,4917360
1096,5276,4918170,6212,4918170
1096,5276,4919170,6212,4919170
1096,5276,4920170,6212,4920170
1096,5276,4921170,6212,4921170
1096,5276,4922170,6212,4922170
1097,5284,4923170,6212,4923170
1097,5284,4924170,6212,4924170
1097,5284,4924820,6212,4924820
1097,5284,4925290,6212,4925290
1097,5284,4926290,6212,4926290
1097,5284,4927290,6212,4927290
1097,5284,4928290,6212,4928290
1097,5284,4929290,6212,4929290
1098,5292,4930290,6212,4930290
1098,5292,4931290,6212,4931290
1098,5292,4931760,6212,4931760
1098,5292,4932760,6212,4932760
1098,5292,4933230,6212,4933230
1098,5292,4934230,6212,4934230
1098,5292,4935230,6212,4935230
1098,5292,4936230,6212,4936230
1099,5300,4937230,6212,4937230
1099,5300,4938230,6212,4938230
1099,5300,4939230,6212,4939230
1099,5300,4939700,6212,4939700
1099,5300,4940700,6212,4940700
1099,5300,4941700,6212,4941700
1099,5300,4942700,6212,4942700
1099,5300,4943700,6212,4943700
1099,5300,4944700,6212,4944700
1099,5300,4944930,6212,4944930
1100,5308,4945930,6212,4945930
1100,5308,4946400,6212,4946400
1100,5308,4946560,6212,4946560
1100,5308,4947560,6212,4947560
1100,5308,4947560,6212,4947560
1100,5308,4948560,6212,4948560
1100,5308,4949560,6212,4949560
1100,5308,4950110,6212,4950110
1100,5308,4951110,6212,4951110
1100,5308,4951920,6212,4951920
1100,5308,4952920,6212,4952920
1101,5316,4953920,6212,4953920
1101,5316,4954390,6212,4954390
1101,5316,4954660,6212,4954660
1101,5316,4955660,6212,4955660
1101,5316,4956660,6212,4956660
1101,5316,4957470,6212,4957470
1101,5316,4958470,6212,4958470
1101,5316,4958790,6212,4958790
1101,5316,4959790,6212,4959790
1101,5316,4960440,6212,4960440
1102,5324,4961250,6212,4961250
1102,5324,4962060,6212,4962060
1102,5324,4962870,6212,4962870
1102,5324,4962870,6212,4962870
1102,5324,4963870,6212,4963870
1102,5324,4964680,6212,4964680
1102,5324,4965490,6212,4965490
1102,5324,4966080,6212,4966080
1102,5324,4967080,6212,4967080
1102,5324,4967540,6212,4967540
1103,5332,4968540,6212,4968540
1103,5332,4969010,6212,4969010
1103,5332,4969240,6212,4969240
1103,5332,4970240,6212,4970240
1103,5332,4971240,6212,4971240
1103,5332,4971400,6212,4971400
1103,5332,4971870,6212,4971870
1103,5332,4972340,6212,4972340
1103,5332,4973340,6212,4973340
1103,5332,4974150,6212,4974150
1104,5340,4975150,6212,4975150
1104,5340,4976150,6212,4976150
1104,5340,4976620,6212,4976620
1104,5340,4977620,6212,4977620
1104,5340,4977850,6212,4977850
1104,5340,4978850,6212,4978850
1104,5340,4979320,6212,4979320
1104,5340,4980320,6212,4980320
1104,5340,4981130,6212,4981130
1104,5340,4982130,6212,4982130
1104,5340,4983130,6212,4983130
1104,5340,4984130,6212,4984130
1104,5340,4984130,6212,4984130
1105,5348,4984600,6212,4984600
1105,5348,4985600,6212,4985600
1105,5348,4986410,6212,4986410
1105,5348,4986880,6212,4986880
1105,5348,4986880,6212,4986880
1105,5348,4987690,6212,4987690
1105,5348,4987690,6212,4987690
1105,5348,4987850,6212,4987850
1105,5348,4988320,6212,4988320
1105,5348,4989320,6212,4989320
1105,5348,4989790,6212,4989790
1105,5348,4990600,6212,4990600
1105,5348,4991600,6212,4991600
1106,5356,4992070,6212,4992070
1106,5356,4992880,6212,4992880
1106,5356,4993880,6212,4993880
1106,5356,4994880,6212,4994880
1106,5356,4995880,6212,4995880
1106,5356,4996880,6212,4996880
1106,5356,4997880,6212,4997880
1106,5356,4998430,6212,4998430
1106,5356,4998430,6212,4998430
1107,5364,4999430,6212,4999430
1107,5364,4999800,6212,4999800
1107,5364,5000350,6212,5000350
1107,5364,5001350,6212,5001350
1107,5364,5002350,6212,5002350
1107,5364,5003350,6212,5003350
1107,5364,5004350,6212,5004350
1107,5364,5005350,6212,5005350
1107,5364,5005670,6212,5005670
1107,5364,5006670,6212,5006670
1108,5372,5007670,6212,5007670
1108,5372,5008670,6212,5008670
1108,5372,5009130,6212,5009130
1108,5372,5009940,6212,5009940
1108,5372,5010940,6212,5010940
1108,5372,5011940,6212,5011940
1108,5372,5012940,6212,5012940
1108,5372,5013940,6212,5013940
1108,5372,5014940,6212,5014940
1108,5372,5014940,6212,5014940
1109,5380,5015750,6212,5015750
1109,5380,5016750,6212,5016750
1109,5380,5017750,6212,5017750
1109,5380,5018750,6212,5018750
1109,5380,5019750,6212,5019750
1109,5380,5020560,6212,5020560
1109,5380,5021560,6212,5021560
1109,5380,5022370,6212,5022370
1110,5388,5023370,6212,5023370
1110,5388,5024370,6212,5024370
