ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec25-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_6b76-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
260,724,636020,6212,636020
260,724,637020,6212,637020
261,732,637020,6212,637020
262,734,638020,6212,638020
262,734,638830,6212,638830
263,736,639830,6212,639830
263,736,640830,6212,640830
264,738,641830,6212,641830
264,738,642640,6212,642640
265,740,643450,6212,643450
265,740,643670,6212,643670
266,744,644670,6212,644670
266,744,645130,6212,645130
266,744,645940,6212,645940
266,744,646940,6212,646940
267,746,647940,6212,647940
268,748,648940,6212,648940
268,748,649940,6212,649940
268,748,650940,6212,650940
269,750,651940,6212,651940
269,750,651940,6212,651940
269,750,651940,6212,651940
269,750,652940,6212,652940
269,750,653940,6212,653940
270,752,654940,6212,654940
271,756,655940,6212,655940
271,756,656940,6212,656940
272,764,656940,6212,656940
272,764,656940,6212,656940
272,764,657940,6212,657940
272,764,658750,6212,658750
273,766,659750,6212,659750
273,766,660560,6212,660560
273,766,660560,6212,660560
274,768,661560,6212,661560
274,768,662560,6212,662560
275,770,663560,6212,663560
275,770,664560,6212,664560
275,770,664560,6212,664560
275,770,665560,6212,665560
276,772,666370,6212,666370
277,774,667370,6212,667370
278,782,668370,6212,668370
278,782,669370,6212,669370
278,782,670370,6212,670370
278,782,671370,6212,671370
278,782,672020,6212,672020
279,784,673020,6212,673020
279,784,674020,6212,674020
279,784,675020,6212,675020
279,784,675830,6212,675830
279,784,676830,6212,676830
279,784,677150,6212,677150
279,784,678150,6212,678150
279,784,679150,6212,679150
280,786,680150,6212,680150
280,786,680150,6212,680150
280,786,681150,6212,681150
281,788,682150,6212,682150
281,788,683150,6212,683150
282,790,684150,6212,684150
282,790,685150,6212,685150
283,792,685960,6212,685960
283,792,685960,6212,685960
283,792,685960,6212,685960
283,792,686960,6212,686960
284,794,687610,6212,687610
284,794,688610,6212,688610
285,802,689610,6212,689610
286,804,690200,6212,690200
286,804,690200,6212,690200
286,804,690430,6212,690430
286,804,691430,6212,691430
286,804,691890,6212,691890
286,804,692890,6212,692890
286,804,692890,6212,692890
286,804,693890,6212,693890
286,804,694260,6212,694260
287,806,695260,6212,695260
287,806,696070,6212,696070
287,806,697070,6212,697070
287,806,698070,6212,698070
287,806,699070,6212,699070
288,808,699540,6212,699540
289,810,700540,6212,700540
289,810,701540,6212,701540
290,812,702540,6212,702540
290,812,703540,6212,703540
291,814,704540,6212,704540
291,814,705540,6212,705540
291,814,705540,6212,705540
291,814,706000,6212,706000
291,814,707000,6212,707000
291,814,707000,6212,707000
292,816,708000,6212,708000
293,818,709000,6212,709000
293,818,709000,6212,709000
293,818,709000,6212,709000
294,820,710000,6212,710000
294,820,710000,6212,710000
294,820,711000,6212,711000
294,820,711000,6212,711000
294,820,711160,6212,711160
295,824,712160,6212,712160
295,824,712970,6212,712970
295,824,713970,6212,713970
295,824,713970,6212,713970
296,826,714970,6212,714970
296,826,715970,6212,715970
296,826,716620,6212,716620
297,828,716990,6212,716990
297,828,717220,6212,717220
298,830,718220,6212,718220
298,830,719030,6212,719030
298,830,719250,6212,719250
298,830,719720,6212,719720
298,830,720270,6212,720270
299,832,721270,6212,721270
299,832,722270,6212,722270
300,840,723270,6212,723270
300,840,723590,6212,723590
300,840,723590,6212,723590
300,840,724590,6212,724590
300,840,725060,6212,725060
300,840,725870,6212,725870
300,840,726870,6212,726870
300,840,727340,6212,727340
300,840,728150,6212,728150
300,840,729150,6212,729150
300,840,729620,6212,729620
301,842,730620,6212,730620
301,842,730780,6212,730780
301,842,731590,6212,731590
301,842,732400,6212,732400
301,842,732400,6212,732400
302,844,733400,6212,733400
303,846,734400,6212,734400
304,848,735400,6212,735400
304,848,736400,6212,736400
305,850,737400,6212,737400
306,852,738400,6212,738400
307,860,739400,6212,739400
307,860,740400,6212,740400
307,860,741210,6212,741210
307,860,742210,6212,742210
307,860,743210,6212,743210
307,860,744210,6212,744210
308,864,745210,6212,745210
308,864,746210,6212,746210
309,866,747210,6212,747210
310,868,747670,6212,747670
310,868,748480,6212,748480
310,868,749480,6212,749480
310,868,749480,6212,749480
310,868,750070,6212,750070
311,870,751070,6212,751070
312,872,752070,6212,752070
312,872,753070,6212,753070
313,874,754070,6212,754070
313,874,754880,6212,754880
313,874,755880,6212,755880
314,876,756530,6212,756530
314,876,756530,6212,756530
315,878,757530,6212,757530
315,878,758340,6212,758340
315,878,758810,6212,758810
315,878,759360,6212,759360
315,878,760170,6212,760170
315,878,761170,6212,761170
316,880,762170,6212,762170
316,880,762980,6212,762980
316,880,763790,6212,763790
317,882,764790,6212,764790
317,882,765790,6212,765790
318,884,766260,6212,766260
318,884,766420,6212,766420
319,886,766890,6212,766890
319,886,766890,6212,766890
319,886,766890,6212,766890
319,886,767700,6212,767700
319,886,768700,6212,768700
320,888,769700,6212,769700
321,892,770700,6212,770700
321,892,771170,6212,771170
322,894,771640,6212,771640
322,894,772640,6212,772640
322,894,773640,6212,773640
322,894,774450,6212,774450
323,896,775450,6212,775450
323,896,776450,6212,776450
323,896,777450,6212,777450
323,896,778260,6212,778260
323,896,778850,6212,778850
324,898,779660,6212,779660
324,898,780660,6212,780660
325,900,781470,6212,781470
325,900,781470,6212,781470
326,902,782280,6212,782280
326,902,783280,6212,783280
326,902,784280,6212,784280
327,904,785090,6212,785090
327,904,785900,6212,785900
328,906,786710,6212,786710
328,906,787520,6212,787520
329,908,788170,6212,788170
329,908,789170,6212,789170
329,908,789170,6212,789170
330,910,790170,6212,790170
330,910,790820,6212,790820
330,910,791280,6212,791280
331,914,792280,6212,792280
332,922,793280,6212,793280
332,922,794280,6212,794280
332,922,795280,6212,795280
332,922,795280,6212,795280
333,930,803280,6212,803280
334,932,804280,6212,804280
334,932,805280,6212,805280
334,932,805750,6212,805750
334,932,806070,6212,806070
334,932,806390,6212,806390
334,932,807200,6212,807200
334,932,808200,6212,808200
334,932,809200,6212,809200
334,932,809200,6212,809200
335,940,810200,6212,810200
335,940,811010,6212,811010
336,948,812010,6212,812010
337,950,812820,6212,812820
337,950,813630,6212,813630
337,950,814440,6212,814440
337,950,815440,6212,815440
337,950,816440,6212,816440
337,950,817440,6212,817440
337,950,818440,6212,818440
337,950,819440,6212,819440
337,950,819910,6212,819910
337,950,820910,6212,820910
337,950,821910,6212,821910
337,950,822910,6212,822910
337,950,823560,6212,823560
337,950,824560,6212,824560
337,950,825560,6212,825560
337,950,826560,6212,826560
337,950,826790,6212,826790
337,950,827440,6212,827440
337,950,828440,6212,828440
338,952,829440,6212,829440
338,952,830440,6212,830440
339,954,831440,6212,831440
339,954,832250,6212,832250
340,956,833250,6212,833250
340,956,833250,6212,833250
340,956,834250,6212,834250
340,956,834720,6212,834720
341,958,835530,6212,835530
341,958,835850,6212,835850
341,958,835850,6212,835850
341,958,835850,6212,835850
341,958,836850,6212,836850
341,958,837070,6212,837070
342,960,838070,6212,838070
342,960,838300,6212,838300
342,960,839110,6212,839110
342,960,839110,6212,839110
343,962,840110,6212,840110
344,964,841110,6212,841110
344,964,841430,6212,841430
344,964,842430,6212,842430
345,966,843430,6212,843430
345,966,844430,6212,844430
346,968,845430,6212,845430
346,968,846240,6212,846240
346,968,847050,6212,847050
346,968,847280,6212,847280
347,970,848280,6212,848280
347,970,849280,6212,849280
348,972,850280,6212,850280
348,972,851280,6212,851280
349,974,852280,6212,852280
349,974,853280,6212,853280
349,974,854280,6212,854280
349,974,854600,6212,854600
350,976,855600,6212,855600
350,976,856600,6212,856600
350,976,856600,6212,856600
351,978,857600,6212,857600
351,978,858600,6212,858600
352,980,860600,6212,860600
353,982,860820,6212,860820
353,982,860820,6212,860820
354,984,861820,6212,861820
354,984,862820,6212,862820
355,992,863820,6212,863820
355,992,863980,6212,863980
355,992,863980,6212,863980
355,992,864980,6212,864980
355,992,865980,6212,865980
355,992,866790,6212,866790
355,992,867790,6212,867790
355,992,868260,6212,868260
355,992,868490,6212,868490
356,994,869300,6212,869300
356,994,869620,6212,869620
356,994,870430,6212,870430
356,994,870750,6212,870750
356,994,871210,6212,871210
356,994,872210,6212,872210
357,996,873210,6212,873210
357,996,873860,6212,873860
358,998,874860,6212,874860
358,998,875860,6212,875860
359,1000,876860,6212,876860
359,1000,877860,6212,877860
360,1002,878860,6212,878860
360,1002,879860,6212,879860
360,1002,880670,6212,880670
361,1004,881480,6212,881480
361,1004,882480,6212,882480
362,1006,883480,6212,883480
362,1006,884480,6212,884480
363,1008,885480,6212,885480
363,1008,886480,6212,886480
364,1010,887480,6212,887480
364,1010,888290,6212,888290
365,1012,889290,6212,889290
365,1012,890290,6212,890290
366,1014,891290,6212,891290
366,1014,892100,6212,892100
367,1016,893100,6212,893100
367,1016,894100,6212,894100
368,1018,894690,6212,894690
368,1018,895690,6212,895690
369,1020,896690,6212,896690
369,1020,897690,6212,897690
369,1020,897690,6212,897690
369,1020,898010,6212,898010
369,1020,898010,6212,898010
369,1020,898010,6212,898010
369,1020,899010,6212,899010
369,1020,899010,6212,899010
370,1022,899820,6212,899820
370,1022,900820,6212,900820
370,1022,900980,6212,900980
371,1024,901790,6212,901790
371,1024,902020,6212,902020
371,1024,902020,6212,902020
372,1026,902830,6212,902830
372,1026,903200,6212,903200
372,1026,903850,6212,903850
373,1028,904850,6212,904850
374,1032,905850,6212,905850
374,1032,906170,6212,906170
375,1034,906640,6212,906640
375,1034,906870,6212,906870
375,1034,906870,6212,914870
375,1034,907680,6212,915680
375,1034,908680,6212,916680
376,1036,909490,6212,917490
376,1036,910490,6212,918490
377,1038,911490,6212,919490
377,1038,912490,6212,920490
378,1040,913490,6212,921490
378,1040,914300,6212,922300
378,1040,915300,6212,923300
379,1042,916110,6212,924110
379,1042,917110,6212,925110
379,1042,917580,6212,925580
379,1042,918050,6212,926050
380,1044,919050,6212,927050
380,1044,919370,6212,927370
380,1044,919840,6212,927840
381,1046,920840,6212,928840
381,1046,921840,6212,929840
382,1048,922840,6212,930840
382,1048,923160,6212,931160
382,1048,923390,6212,931390
383,1050,924390,6212,932390
383,1050,925390,6212,933390
384,1052,926390,6212,934390
385,1054,927200,6212,935200
385,1054,928010,6212,936010
385,1054,929010,6212,937010
385,1054,929480,6212,937480
386,1056,930480,6212,938480
386,1056,930950,6212,938950
387,1058,931950,6212,939950
387,1058,932950,6212,940950
388,1060,933950,6212,941950
389,1062,934950,6212,942950
389,1062,935540,6212,943540
389,1062,936010,6212,944010
389,1062,936010,6212,944010
389,1062,936820,6212,944820
390,1070,936820,6212,944820
390,1070,936820,6212,944820
391,1074,940820,6212,948820
392,1076,941820,6212,949820
393,1078,943820,6212,951820
393,1078,944630,6212,952630
394,1080,945440,6212,953440
395,1082,946440,6212,954440
395,1082,946990,6212,954990
396,1090,947990,6212,955990
396,1090,948990,6212,956990
396,1090,949990,6212,957990
396,1090,950990,6212,958990
396,1090,951990,6212,959990
396,1090,952990,6212,960990
397,1092,953450,6212,961450
397,1092,954450,6212,962450
397,1092,954920,6212,962920
397,1092,955390,6212,963390
397,1092,956390,6212,964390
398,1094,957390,6212,965390
398,1094,958390,6212,966390
398,1094,959200,6212,967200
398,1094,959570,6212,967570
399,1096,960570,6212,968570
399,1096,960570,6212,968570
399,1096,961570,6212,969570
399,1096,962040,6212,970040
400,1098,963040,6212,971040
400,1098,963260,6212,971260
400,1098,964260,6212,972260
401,1100,965260,6212,973260
401,1100,965260,6212,973260
401,1100,966260,6212,974260
402,1102,967260,6212,975260
402,1102,968260,6212,976260
402,1102,969260,6212,977260
403,1104,970070,6212,978070
403,1104,971070,6212,979070
403,1104,972070,6212,980070
403,1104,973070,6212,981070
403,1104,974070,6212,982070
404,1106,975070,6212,983070
405,1108,976070,6212,984070
405,1108,976540,6212,984540
405,1108,977350,6212,985350
405,1108,977820,6212,985820
406,1110,978290,6212,986290
406,1110,979290,6212,987290
407,1118,979290,6212,987290
407,1118,979760,6212,987760
407,1118,980130,6212,988130
408,1120,981130,6212,989130
409,1122,981600,6212,989600
409,1122,982600,6212,990600
410,1124,983600,6212,991600
410,1124,983830,6212,991830
410,1124,984480,6212,992480
411,1126,984850,6212,992850
411,1126,985660,6212,993660
411,1126,986660,6212,994660
412,1128,987660,6212,995660
412,1128,988130,6212,996130
412,1128,989130,6212,997130
412,1128,989130,6212,997130
413,1130,990130,6212,998130
413,1130,991130,6212,999130
413,1130,991130,6212,999130
413,1130,991130,6212,999130
414,1132,991600,6212,999600
414,1132,992600,6212,1000600
414,1132,992920,6212,1000920
414,1132,993150,6212,1001150
414,1132,993310,6212,1001310
415,1134,994310,6212,1002310
415,1134,995310,6212,1003310
416,1136,996310,6212,1004310
416,1136,996310,6212,1004310
416,1136,996780,6212,1004780
416,1136,997590,6212,1005590
416,1136,998180,6212,1006180
417,1138,999180,6212,1007180
417,1138,999830,6212,1007830
418,1140,1001830,6212,1009830
419,1142,1002830,6212,1010830
419,1142,1003830,6212,1011830
420,1144,1004830,6212,1012830
421,1152,1005830,6212,1013830
421,1152,1006830,6212,1014830
421,1152,1007830,6212,1015830
421,1152,1008830,6212,1016830
421,1152,1009150,6212,1017150
421,1152,1013150,6212,1021150
422,1154,1014150,6212,1022150
422,1154,1015150,6212,1023150
423,1156,1015800,6212,1023800
423,1156,1015800,6212,1023800
423,1156,1016800,6212,1024800
424,1158,1017800,6212,1025800
424,1158,1018610,6212,1026610
424,1158,1019420,6212,1027420
425,1160,1020420,6212,1028420
425,1160,1020420,6212,1028420
425,1160,1020890,6212,1028890
426,1162,1021890,6212,1029890
426,1162,1022120,6212,1030120
427,1166,1023120,6212,1031120
427,1166,1024120,6212,1032120
427,1166,1025120,6212,1033120
428,1174,1026120,6212,1034120
429,1182,1027120,6212,1035120
429,1182,1028120,6212,1036120
429,1182,1029120,6212,1037120
429,1182,1030120,6212,1038120
429,1182,1030120,6212,1038120
429,1182,1030120,6212,1038120
429,1182,1030930,6212,1038930
429,1182,1030930,6212,1038930
429,1182,1031740,6212,1039740
429,1182,1032740,6212,1040740
429,1182,1033740,6212,1041740
430,1190,1033740,6212,1041740
430,1190,1033900,6212,1041900
430,1190,1034220,6212,1042220
430,1190,1035220,6212,1043220
430,1190,1035220,6212,1043220
430,1190,1036220,6212,1044220
431,1192,1037220,6212,1045220
432,1200,1038220,6212,1046220
432,1200,1038540,6212,1046540
432,1200,1039540,6212,1047540
432,1200,1040540,6212,1048540
432,1200,1041350,6212,1049350
432,1200,1042350,6212,1050350
432,1200,1043160,6212,1051160
432,1200,1044160,6212,1052160
432,1200,1045160,6212,1053160
432,1200,1046160,6212,1054160
432,1200,1046810,6212,1054810
432,1200,1047810,6212,1055810
432,1200,1048620,6212,1056620
432,1200,1048620,6212,1056620
433,1202,1049270,6212,1057270
433,1202,1050270,6212,1058270
433,1202,1051270,6212,1059270
433,1202,1052270,6212,1060270
433,1202,1053270,6212,1061270
433,1202,1054080,6212,1062080
434,1204,1054550,6212,1062550
434,1204,1055550,6212,1063550
435,1206,1056550,6212,1064550
435,1206,1057360,6212,1065360
435,1206,1057360,6212,1065360
436,1208,1058360,6212,1066360
436,1208,1059170,6212,1067170
437,1210,1059720,6212,1067720
437,1210,1060040,6212,1068040
437,1210,1061040,6212,1069040
437,1210,1061040,6212,1069040
438,1212,1062040,6212,1070040
438,1212,1063040,6212,1071040
438,1212,1064040,6212,1072040
439,1220,1065040,6212,1073040
439,1220,1065510,6212,1073510
440,1224,1066510,6212,1074510
440,1224,1067510,6212,1075510
440,1224,1068320,6212,1076320
440,1224,1069320,6212,1077320
440,1224,1070320,6212,1078320
440,1224,1071130,6212,1079130
440,1224,1072130,6212,1080130
440,1224,1072130,6212,1080130
441,1226,1073130,6212,1081130
441,1226,1074130,6212,1082130
442,1228,1075130,6212,1083130
442,1228,1076130,6212,1084130
442,1228,1076600,6212,1084600
442,1228,1077600,6212,1085600
443,1230,1078250,6212,1086250
444,1232,1079250,6212,1087250
444,1232,1080250,6212,1088250
444,1232,1080570,6212,1088570
444,1232,1081380,6212,1089380
445,1234,1082380,6212,1090380
445,1234,1082380,6212,1090380
446,1238,1083380,6212,1091380
446,1238,1083380,6212,1091380
447,1242,1084380,6212,1092380
447,1242,1085190,6212,1093190
447,1242,1086190,6212,1094190
447,1242,1086190,6212,1094190
447,1242,1087190,6212,1095190
447,1242,1087660,6212,1095660
448,1244,1088470,6212,1096470
448,1244,1088470,6212,1096470
448,1244,1089470,6212,1097470
448,1244,1090470,6212,1098470
448,1244,1091280,6212,1099280
448,1244,1092090,6212,1100090
449,1246,1092740,6212,1100740
449,1246,1093550,6212,1101550
449,1246,1094360,6212,1102360
449,1246,1094360,6212,1102360
449,1246,1094360,6212,1102360
450,1248,1095360,6212,1103360
450,1248,1095360,6212,1103360
450,1248,1095680,6212,1103680
450,1248,1096680,6212,1104680
451,1250,1097680,6212,1105680
451,1250,1098680,6212,1106680
452,1252,1099490,6212,1107490
452,1252,1100490,6212,1108490
453,1254,1101080,6212,1109080
453,1254,1101080,6212,1109080
453,1254,1101080,6212,1109080
453,1254,1102080,6212,1110080
454,1256,1103080,6212,1111080
454,1256,1103080,6212,1111080
454,1256,1104080,6212,1112080
455,1258,1105080,6212,1113080
455,1258,1105450,6212,1113450
455,1258,1105680,6212,1113680
455,1258,1106680,6212,1114680
456,1260,1107680,6212,1115680
457,1262,1108490,6212,1116490
457,1262,1109140,6212,1117140
457,1262,1109140,6212,1117140
457,1262,1109950,6212,1117950
458,1264,1110760,6212,1118760
458,1264,1111760,6212,1119760
459,1266,1112130,6212,1120130
459,1266,1112130,6212,1120130
460,1274,1113130,6212,1121130
460,1274,1113600,6212,1121600
460,1274,1114600,6212,1122600
460,1274,1114600,6212,1122600
460,1274,1115600,6212,1123600
461,1276,1116600,6212,1124600
461,1276,1117600,6212,1125600
461,1276,1117920,6212,1125920
461,1276,1118920,6212,1126920
461,1276,1119920,6212,1127920
461,1276,1120920,6212,1128920
461,1276,1121730,6212,1129730
461,1276,1121950,6212,1129950
461,1276,1122270,6212,1130270
462,1278,1123080,6212,1131080
462,1278,1123550,6212,1131550
462,1278,1124550,6212,1132550
462,1278,1125550,6212,1133550
463,1280,1126020,6212,1134020
463,1280,1127020,6212,1135020
464,1282,1127490,6212,1135490
465,1286,1128490,6212,1136490
466,1288,1129490,6212,1137490
466,1288,1130300,6212,1138300
466,1288,1130770,6212,1138770
466,1288,1131580,6212,1139580
466,1288,1131900,6212,1139900
466,1288,1132710,6212,1140710
467,1290,1133710,6212,1141710
468,1292,1134520,6212,1142520
468,1292,1135520,6212,1143520
468,1292,1136520,6212,1144520
468,1292,1136740,6212,1144740
468,1292,1137740,6212,1145740
468,1292,1138550,6212,1146550
469,1294,1138920,6212,1146920
469,1294,1139030,6212,1147030
469,1294,1139030,6212,1147030
469,1294,1140030,6212,1148030
470,1296,1141030,6212,1149030
470,1296,1142030,6212,1150030
471,1298,1143030,6212,1151030
472,1300,1144030,6212,1152030
472,1300,1145030,6212,1153030
473,1302,1146030,6212,1154030
473,1302,1147030,6212,1155030
474,1304,1148030,6212,1156030
474,1304,1149030,6212,1157030
475,1306,1150030,6212,1158030
475,1306,1150500,6212,1158500
475,1306,1150820,6212,1158820
476,1308,1151630,6212,1159630
476,1308,1151630,6212,1159630
476,1308,1152280,6212,1160280
476,1308,1152280,6212,1160280
476,1308,1153280,6212,1161280
476,1308,1153280,6212,1161280
477,1310,1154280,6212,1162280
478,1314,1155280,6212,1163280
478,1314,1155600,6212,1163600
479,1316,1156250,6212,1164250
479,1316,1156840,6212,1164840
479,1316,1157650,6212,1165650
479,1316,1158120,6212,1166120
479,1316,1158930,6212,1166930
479,1316,1159250,6212,1167250
480,1318,1160250,6212,1168250
480,1318,1161250,6212,1169250
480,1318,1161620,6212,1169620
481,1320,1162090,6212,1170090
481,1320,1162900,6212,1170900
482,1322,1163120,6212,1171120
482,1322,1164120,6212,1172120
483,1330,1165120,6212,1173120
483,1330,1166120,6212,1174120
483,1330,1167120,6212,1175120
483,1330,1167120,6212,1175120
483,1330,1168120,6212,1176120
483,1330,1168930,6212,1176930
483,1330,1169930,6212,1177930
483,1330,1170250,6212,1178250
483,1330,1170720,6212,1178720
483,1330,1171720,6212,1179720
483,1330,1172720,6212,1180720
483,1330,1172720,6212,1180720
483,1330,1172720,6212,1180720
484,1332,1173370,6212,1181370
485,1340,1174370,6212,1182370
485,1340,1174920,6212,1182920
485,1340,1175730,6212,1183730
485,1340,1176730,6212,1184730
485,1340,1177730,6212,1185730
485,1340,1177730,6212,1185730
485,1340,1178380,6212,1186380
485,1340,1179380,6212,1187380
485,1340,1180380,6212,1188380
485,1340,1181380,6212,1189380
485,1340,1181700,6212,1189700
486,1342,1182170,6212,1190170
486,1342,1183170,6212,1191170
487,1344,1184170,6212,1192170
487,1344,1185170,6212,1193170
488,1346,1186170,6212,1194170
488,1346,1186170,6212,1194170
488,1346,1186170,6212,1194170
489,1354,1187170,6212,1195170
489,1354,1187980,6212,1195980
489,1354,1188790,6212,1196790
489,1354,1189790,6212,1197790
489,1354,1189790,6212,1197790
489,1354,1189790,6212,1197790
489,1354,1190790,6212,1198790
489,1354,1191110,6212,1199110
489,1354,1191430,6212,1199430
489,1354,1192430,6212,1200430
489,1354,1193240,6212,1201240
489,1354,1194240,6212,1202240
489,1354,1195240,6212,1203240
489,1354,1195710,6212,1203710
490,1356,1196520,6212,1204520
490,1356,1196990,6212,1204990
491,1358,1197990,6212,1205990
491,1358,1198150,6212,1206150
491,1358,1198150,6212,1206150
491,1358,1198740,6212,1206740
492,1360,1199740,6212,1207740
492,1360,1200210,6212,1208210
492,1360,1200530,6212,1208530
492,1360,1201530,6212,1209530
493,1362,1202530,6212,1210530
493,1362,1203530,6212,1211530
494,1364,1204530,6212,1212530
494,1364,1205340,6212,1213340
495,1366,1206340,6212,1214340
495,1366,1206810,6212,1214810
496,1368,1207360,6212,1215360
496,1368,1208360,6212,1216360
496,1368,1208360,6212,1216360
497,1370,1209360,6212,1217360
497,1370,1209360,6212,1217360
497,1370,1210360,6212,1218360
498,1372,1211360,6212,1219360
499,1374,1212360,6212,1220360
499,1374,1212830,6212,1220830
499,1374,1212830,6212,1220830
499,1374,1213050,6212,1221050
499,1374,1213700,6212,1221700
499,1374,1213700,6212,1221700
500,1376,1214510,6212,1222510
500,1376,1215510,6212,1223510
500,1376,1216320,6212,1224320
501,1378,1217320,6212,1225320
502,1380,1217970,6212,1225970
503,1384,1218970,6212,1226970
503,1384,1219520,6212,1227520
503,1384,1219980,6212,1227980
503,1384,1220980,6212,1228980
503,1384,1221980,6212,1229980
503,1384,1221980,6212,1229980
503,1384,1222980,6212,1230980
504,1386,1223980,6212,1231980
