ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
811,4025,3754570,6212,3754570
811,4025,3755570,6212,3755570
812,4027,3756380,6212,3756380
812,4027,3756850,6212,3756850
812,4027,3757660,6212,3757660
813,4029,3758140,6212,3758140
813,4029,3758950,6212,3758950
814,4037,3759950,6212,3759950
814,4037,3760270,6212,3760270
814,4037,3760270,6212,3760270
814,4037,3760730,6212,3760730
814,4037,3761320,6212,3761320
814,4037,3762320,6212,3762320
814,4037,3762640,6212,3762640
814,4037,3763110,6212,3763110
814,4037,3763110,6212,3763110
815,4039,3764110,6212,3764110
815,4039,3764580,6212,3764580
815,4039,3765230,6212,3765230
815,4039,3766230,6212,3766230
815,4039,3767230,6212,3767230
816,4041,3768230,6212,3768230
816,4041,3768230,6212,3768230
816,4041,3769230,6212,3769230
817,4049,3769700,6212,3769700
817,4049,3769700,6212,3769700
817,4049,3770700,6212,3770700
817,4049,3771510,6212,3771510
817,4049,3772510,6212,3772510
817,4049,3772830,6212,3772830
817,4049,3773300,6212,3773300
817,4049,3773770,6212,3773770
817,4049,3773770,6212,3773770
817,4049,3773990,6212,3773990
817,4049,3774800,6212,3774800
817,4049,3775270,6212,3775270
817,4049,3776080,6212,3776080
817,4049,3776550,6212,3776550
818,4057,3777550,6212,3777550
818,4057,3777870,6212,3777870
818,4057,3778330,6212,3778330
818,4057,3778800,6212,3778800
818,4057,3779450,6212,3779450
819,4059,3780450,6212,3780450
819,4059,3780920,6212,3780920
819,4059,3781920,6212,3781920
819,4059,3782730,6212,3782730
819,4059,3783730,6212,3783730
819,4059,3783730,6212,3783730
820,4061,3784730,6212,3784730
820,4061,3785730,6212,3785730
821,4063,3786540,6212,3786540
821,4063,3787540,6212,3787540
821,4063,3787770,6212,3787770
822,4065,3788770,6212,3788770
822,4065,3789770,6212,3789770
822,4065,3789770,6212,3789770
823,4073,3790770,6212,3790770
823,4073,3790770,6212,3790770
823,4073,3790770,6212,3790770
823,4073,3791580,6212,3791580
823,4073,3792580,6212,3792580
823,4073,3792580,6212,3792580
823,4073,3793580,6212,3793580
823,4073,3794170,6212,3794170
823,4073,3795170,6212,3795170
823,4073,3795820,6212,3795820
823,4073,3796290,6212,3796290
823,4073,3796760,6212,3796760
823,4073,3796980,6212,3796980
824,4075,3797980,6212,3797980
824,4075,3798980,6212,3798980
825,4083,3799630,6212,3799630
825,4083,3799850,6212,3799850
825,4083,3800850,6212,3800850
825,4083,3801850,6212,3801850
825,4083,3801850,6212,3801850
825,4083,3803850,6212,3803850
825,4083,3804660,6212,3804660
825,4083,3804660,6212,3804660
825,4083,3805470,6212,3805470
825,4083,3806470,6212,3806470
826,4091,3807470,6212,3807470
827,4099,3815470,6212,3815470
827,4099,3816470,6212,3816470
827,4099,3817020,6212,3817020
827,4099,3817490,6212,3817490
827,4099,3817810,6212,3817810
827,4099,3818810,6212,3818810
827,4099,3819180,6212,3819180
827,4099,3819990,6212,3819990
827,4099,3820990,6212,3820990
827,4099,3821800,6212,3821800
827,4099,3821800,6212,3821800
828,4101,3822800,6212,3822800
828,4101,3823610,6212,3823610
828,4101,3824080,6212,3824080
829,4103,3825080,6212,3825080
829,4103,3826080,6212,3826080
830,4105,3827080,6212,3827080
830,4105,3828080,6212,3828080
831,4107,3829080,6212,3829080
831,4107,3830080,6212,3830080
831,4107,3830300,6212,3830300
831,4107,3830300,6212,3830300
832,4109,3831300,6212,3831300
832,4109,3831770,6212,3831770
833,4117,3832770,6212,3832770
833,4117,3833090,6212,3833090
834,4125,3841090,6212,3841090
834,4125,3841550,6212,3841550
835,4127,3842360,6212,3842360
835,4127,3843360,6212,3843360
835,4127,3844170,6212,3844170
835,4127,3845170,6212,3845170
835,4127,3845170,6212,3845170
835,4127,3846170,6212,3846170
835,4127,3846490,6212,3846490
835,4127,3847300,6212,3847300
835,4127,3847770,6212,3847770
835,4127,3848580,6212,3848580
836,4135,3849580,6212,3849580
836,4135,3849580,6212,3849580
836,4135,3849900,6212,3849900
836,4135,3849900,6212,3849900
836,4135,3849900,6212,3849900
836,4135,3850900,6212,3850900
836,4135,3851370,6212,3851370
836,4135,3851840,6212,3851840
837,4143,3852310,6212,3852310
837,4143,3853310,6212,3853310
837,4143,3853860,6212,3853860
837,4143,3854860,6212,3854860
837,4143,3855860,6212,3855860
837,4143,3855860,6212,3855860
837,4143,3856860,6212,3856860
837,4143,3857670,6212,3857670
837,4143,3857900,6212,3857900
837,4143,3858370,6212,3858370
837,4143,3858600,6212,3858600
837,4143,3858600,6212,3858600
837,4143,3859410,6212,3859410
838,4151,3860410,6212,3860410
838,4151,3861410,6212,3861410
838,4151,3861410,6212,3861410
838,4151,3862410,6212,3862410
838,4151,3863000,6212,3863000
838,4151,3863230,6212,3863230
838,4151,3863880,6212,3863880
838,4151,3863880,6212,3863880
838,4151,3864350,6212,3864350
838,4151,3864820,6212,3864820
838,4151,3864980,6212,3864980
838,4151,3864980,6212,3864980
839,4159,3865980,6212,3865980
839,4159,3866980,6212,3866980
839,4159,3867980,6212,3867980
839,4159,3868980,6212,3868980
839,4159,3869790,6212,3869790
839,4159,3870790,6212,3870790
840,4161,3871020,6212,3871020
840,4161,3872020,6212,3872020
840,4161,3872340,6212,3872340
841,4169,3873340,6212,3873340
841,4169,3873340,6212,3873340
841,4169,3873810,6212,3873810
841,4169,3874280,6212,3874280
841,4169,3874750,6212,3874750
841,4169,3874750,6212,3874750
841,4169,3875560,6212,3875560
841,4169,3876030,6212,3876030
841,4169,3876840,6212,3876840
842,4177,3877840,6212,3877840
842,4177,3878840,6212,3878840
842,4177,3879650,6212,3879650
842,4177,3880120,6212,3880120
842,4177,3881120,6212,3881120
842,4177,3882120,6212,3882120
842,4177,3882930,6212,3882930
842,4177,3883250,6212,3883250
842,4177,3884250,6212,3884250
842,4177,3885250,6212,3885250
842,4177,3885250,6212,3885250
842,4177,3885250,6212,3885250
842,4177,3886250,6212,3886250
843,4185,3887250,6212,3887250
843,4185,3887620,6212,3887620
843,4185,3887620,6212,3887620
843,4185,3887620,6212,3887620
843,4185,3888170,6212,3888170
843,4185,3888640,6212,3888640
843,4185,3889640,6212,3889640
843,4185,3890450,6212,3890450
843,4185,3891450,6212,3891450
843,4185,3891770,6212,3891770
843,4185,3891770,6212,3891770
843,4185,3892770,6212,3892770
843,4185,3893240,6212,3893240
843,4185,3893890,6212,3893890
843,4185,3893890,6212,3893890
844,4193,3894890,6212,3894890
844,4193,3895360,6212,3895360
844,4193,3895820,6212,3895820
844,4193,3896140,6212,3896140
844,4193,3897140,6212,3897140
844,4193,3897950,6212,3897950
844,4193,3898270,6212,3898270
844,4193,3899270,6212,3899270
844,4193,3900080,6212,3900080
844,4193,3900890,6212,3900890
844,4193,3901360,6212,3901360
844,4193,3901830,6212,3901830
844,4193,3902640,6212,3902640
844,4193,3902640,6212,3902640
844,4193,3902870,6212,3902870
844,4193,3903870,6212,3903870
845,4201,3904870,6212,3904870
845,4201,3905870,6212,3905870
845,4201,3906340,6212,3906340
845,4201,3907340,6212,3907340
845,4201,3908340,6212,3908340
846,4209,3909340,6212,3909340
846,4209,3909340,6212,3909340
846,4209,3909340,6212,3909340
846,4209,3910340,6212,3910340
846,4209,3911340,6212,3911340
846,4209,3911340,6212,3911340
846,4209,3911710,6212,3911710
846,4209,3912710,6212,3912710
846,4209,3912710,6212,3912710
846,4209,3912710,6212,3912710
846,4209,3913710,6212,3913710
846,4209,3914710,6212,3914710
846,4209,3915520,6212,3915520
846,4209,3916520,6212,3916520
846,4209,3917520,6212,3917520
846,4209,3917990,6212,3917990
846,4209,3918460,6212,3918460
847,4211,3919270,6212,3919270
847,4211,3920270,6212,3920270
848,4213,3921270,6212,3921270
848,4213,3922270,6212,3922270
849,4215,3923270,6212,3923270
849,4215,3923270,6212,3923270
849,4215,3924270,6212,3924270
849,4215,3925270,6212,3925270
849,4215,3926270,6212,3926270
849,4215,3926270,6212,3926270
850,4217,3927080,6212,3927080
850,4217,3929080,6212,3929080
850,4217,3929080,6212,3929080
850,4217,3929080,6212,3929080
850,4217,3930080,6212,3930080
851,4225,3931080,6212,3931080
851,4225,3932080,6212,3932080
851,4225,3932730,6212,3932730
851,4225,3932780,6212,3932780
851,4225,3933240,6212,3933240
851,4225,3933470,6212,3933470
851,4225,3933470,6212,3933470
851,4225,3934470,6212,3934470
851,4225,3935280,6212,3935280
851,4225,3935750,6212,3935750
851,4225,3935750,6212,3935750
851,4225,3936750,6212,3936750
851,4225,3937560,6212,3937560
852,4233,3938560,6212,3938560
852,4233,3939030,6212,3939030
852,4233,3939840,6212,3939840
852,4233,3940650,6212,3940650
852,4233,3940970,6212,3940970
852,4233,3941620,6212,3941620
852,4233,3942620,6212,3942620
852,4233,3943620,6212,3943620
852,4233,3944090,6212,3944090
853,4241,3945090,6212,3945090
853,4241,3945900,6212,3945900
853,4241,3946490,6212,3946490
853,4241,3946490,6212,3946490
853,4241,3946950,6212,3946950
853,4241,3947950,6212,3947950
853,4241,3948410,6212,3948410
853,4241,3948570,6212,3948570
853,4241,3949040,6212,3949040
853,4241,3950040,6212,3950040
854,4245,3950690,6212,3950690
855,4253,3958690,6212,3958690
856,4257,3959160,6212,3959160
856,4257,3959970,6212,3959970
856,4257,3960290,6212,3960290
856,4257,3960880,6212,3960880
856,4257,3961530,6212,3961530
856,4257,3962000,6212,3962000
857,4259,3962470,6212,3962470
857,4259,3963470,6212,3963470
858,4261,3964280,6212,3964280
858,4261,3965280,6212,3965280
859,4269,3966280,6212,3966280
859,4269,3967280,6212,3967280
859,4269,3968280,6212,3968280
859,4269,3968750,6212,3968750
859,4269,3968750,6212,3968750
859,4269,3969750,6212,3969750
859,4269,3969750,6212,3969750
859,4269,3970220,6212,3970220
860,4271,3971030,6212,3971030
860,4271,3971840,6212,3971840
861,4279,3972840,6212,3972840
862,4281,3973650,6212,3973650
862,4281,3974650,6212,3974650
862,4281,3975650,6212,3975650
862,4281,3976460,6212,3976460
862,4281,3976920,6212,3976920
862,4281,3977920,6212,3977920
862,4281,3978920,6212,3978920
862,4281,3978920,6212,3978920
862,4281,3978920,6212,3978920
862,4281,3979400,6212,3979400
862,4281,3980400,6212,3980400
862,4281,3980870,6212,3980870
862,4281,3981340,6212,3981340
862,4281,3982150,6212,3982150
863,4289,3982960,6212,3982960
863,4289,3983960,6212,3983960
863,4289,3983960,6212,3983960
863,4289,3984430,6212,3984430
863,4289,3984430,6212,3984430
863,4289,3985430,6212,3985430
863,4289,3986430,6212,3986430
863,4289,3987240,6212,3987240
863,4289,3988240,6212,3988240
863,4289,3989050,6212,3989050
864,4291,3989860,6212,3989860
864,4291,3990670,6212,3990670
864,4291,3990670,6212,3990670
864,4291,3990670,6212,3990670
864,4291,3991140,6212,3991140
865,4299,3992140,6212,3992140
865,4299,3993140,6212,3993140
865,4299,3993140,6212,3993140
865,4299,3994140,6212,3994140
865,4299,3994950,6212,3994950
865,4299,3995950,6212,3995950
865,4299,3995950,6212,3995950
865,4299,3996950,6212,3996950
865,4299,3996950,6212,3996950
865,4299,3997420,6212,3997420
865,4299,3998420,6212,3998420
866,4307,3999420,6212,3999420
866,4307,4000420,6212,4000420
866,4307,4001230,6212,4001230
866,4307,4002230,6212,4002230
866,4307,4003040,6212,4003040
866,4307,4003040,6212,4003040
866,4307,4003040,6212,4003040
866,4307,4003040,6212,4003040
866,4307,4003850,6212,4003850
866,4307,4004850,6212,4004850
866,4307,4005850,6212,4005850
867,4309,4006320,6212,4006320
867,4309,4007320,6212,4007320
868,4317,4008130,6212,4008130
868,4317,4009130,6212,4009130
868,4317,4009940,6212,4009940
868,4317,4010940,6212,4010940
868,4317,4011530,6212,4011530
868,4317,4012530,6212,4012530
868,4317,4013530,6212,4013530
868,4317,4014000,6212,4014000
868,4317,4014000,6212,4014000
868,4317,4014810,6212,4014810
868,4317,4015810,6212,4015810
868,4317,4015810,6212,4015810
868,4317,4016620,6212,4016620
868,4317,4016620,6212,4016620
868,4317,4017620,6212,4017620
869,4325,4018090,6212,4018090
869,4325,4018900,6212,4018900
869,4325,4018900,6212,4018900
869,4325,4018900,6212,4018900
869,4325,4019250,6212,4019250
869,4325,4019410,6212,4019410
869,4325,4020410,6212,4020410
869,4325,4021410,6212,4021410
869,4325,4022410,6212,4022410
869,4325,4022880,6212,4022880
869,4325,4023350,6212,4023350
870,4327,4024350,6212,4024350
870,4327,4025350,6212,4025350
870,4327,4025680,6212,4025680
870,4327,4026140,6212,4026140
870,4327,4026460,6212,4026460
871,4329,4027270,6212,4027270
871,4329,4028080,6212,4028080
872,4331,4028550,6212,4028550
872,4331,4029020,6212,4029020
872,4331,4030020,6212,4030020
873,4339,4030490,6212,4030490
873,4339,4031490,6212,4031490
873,4339,4032080,6212,4032080
873,4339,4033080,6212,4033080
873,4339,4034080,6212,4034080
873,4339,4035080,6212,4035080
873,4339,4035540,6212,4035540
873,4339,4035540,6212,4035540
873,4339,4035540,6212,4035540
873,4339,4036540,6212,4036540
873,4339,4037540,6212,4037540
873,4339,4038010,6212,4038010
874,4347,4039010,6212,4039010
874,4347,4039820,6212,4039820
874,4347,4040820,6212,4040820
874,4347,4041820,6212,4041820
874,4347,4042290,6212,4042290
874,4347,4043100,6212,4043100
874,4347,4044100,6212,4044100
874,4347,4046100,6212,4046100
875,4355,4054100,6212,4054100
876,4363,4055100,6212,4055100
876,4363,4055570,6212,4055570
876,4363,4056040,6212,4056040
876,4363,4057040,6212,4057040
876,4363,4057850,6212,4057850
876,4363,4058850,6212,4058850
876,4363,4059170,6212,4059170
876,4363,4060170,6212,4060170
876,4363,4061170,6212,4061170
877,4365,4062170,6212,4062170
877,4365,4063170,6212,4063170
878,4373,4064170,6212,4064170
878,4373,4064630,6212,4064630
878,4373,4065630,6212,4065630
878,4373,4066630,6212,4066630
878,4373,4067440,6212,4067440
878,4373,4068440,6212,4068440
878,4373,4068670,6212,4068670
878,4373,4068670,6212,4068670
878,4373,4069670,6212,4069670
878,4373,4070670,6212,4070670
878,4373,4071140,6212,4071140
878,4373,4071460,6212,4071460
878,4373,4071460,6212,4071460
879,4381,4071920,6212,4071920
879,4381,4072510,6212,4072510
879,4381,4073510,6212,4073510
879,4381,4074510,6212,4074510
879,4381,4075510,6212,4075510
879,4381,4076320,6212,4076320
879,4381,4076970,6212,4076970
879,4381,4077780,6212,4077780
879,4381,4078240,6212,4078240
879,4381,4079050,6212,4079050
879,4381,4080050,6212,4080050
879,4381,4080860,6212,4080860
880,4383,4081670,6212,4081670
880,4383,4082140,6212,4082140
880,4383,4082790,6212,4082790
881,4385,4083790,6212,4083790
881,4385,4084790,6212,4084790
881,4385,4084790,6212,4084790
882,4387,4085440,6212,4085440
882,4387,4085910,6212,4085910
883,4395,4086910,6212,4086910
883,4395,4087720,6212,4087720
883,4395,4088040,6212,4088040
883,4395,4088360,6212,4088360
883,4395,4089360,6212,4089360
883,4395,4090170,6212,4090170
883,4395,4090640,6212,4090640
883,4395,4091640,6212,4091640
883,4395,4091640,6212,4091640
883,4395,4092640,6212,4092640
883,4395,4093450,6212,4093450
883,4395,4093920,6212,4093920
883,4395,4093920,6212,4093920
884,4403,4094920,6212,4094920
884,4403,4095920,6212,4095920
884,4403,4096510,6212,4096510
884,4403,4097320,6212,4097320
884,4403,4098320,6212,4098320
884,4403,4099320,6212,4099320
884,4403,4100320,6212,4100320
884,4403,4101130,6212,4101130
884,4403,4101290,6212,4101290
885,4411,4102290,6212,4102290
885,4411,4102840,6212,4102840
885,4411,4102950,6212,4102950
885,4411,4102950,6212,4102950
885,4411,4103760,6212,4103760
885,4411,4103760,6212,4103760
885,4411,4104570,6212,4104570
885,4411,4105570,6212,4105570
885,4411,4106380,6212,4106380
885,4411,4106540,6212,4106540
885,4411,4107540,6212,4107540
885,4411,4108010,6212,4108010
885,4411,4109010,6212,4109010
886,4413,4110010,6212,4110010
886,4413,4110480,6212,4110480
886,4413,4110710,6212,4110710
886,4413,4111080,6212,4111080
887,4415,4112080,6212,4112080
887,4415,4112550,6212,4112550
887,4415,4113550,6212,4113550
888,4417,4114360,6212,4114360
888,4417,4115360,6212,4115360
889,4425,4116360,6212,4116360
889,4425,4117170,6212,4117170
889,4425,4117980,6212,4117980
889,4425,4118790,6212,4118790
889,4425,4119260,6212,4119260
889,4425,4119260,6212,4119260
889,4425,4119730,6212,4119730
889,4425,4120730,6212,4120730
889,4425,4121200,6212,4121200
889,4425,4122200,6212,4122200
889,4425,4122660,6212,4122660
889,4425,4122980,6212,4122980
890,4427,4123450,6212,4123450
890,4427,4123450,6212,4123450
890,4427,4123450,6212,4123450
890,4427,4123920,6212,4123920
890,4427,4124920,6212,4124920
891,4435,4125730,6212,4125730
891,4435,4126730,6212,4126730
891,4435,4127730,6212,4127730
891,4435,4128050,6212,4128050
891,4435,4129050,6212,4129050
891,4435,4130050,6212,4130050
891,4435,4131050,6212,4131050
891,4435,4132050,6212,4132050
891,4435,4132860,6212,4132860
891,4435,4132860,6212,4132860
891,4435,4133090,6212,4133090
891,4435,4133410,6212,4133410
891,4435,4134220,6212,4134220
892,4443,4135220,6212,4135220
892,4443,4136220,6212,4136220
892,4443,4136680,6212,4136680
892,4443,4136840,6212,4136840
892,4443,4137650,6212,4137650
892,4443,4137880,6212,4137880
892,4443,4138880,6212,4138880
892,4443,4139350,6212,4139350
893,4451,4140350,6212,4140350
893,4451,4141350,6212,4141350
893,4451,4142350,6212,4142350
893,4451,4143350,6212,4143350
893,4451,4143580,6212,4143580
893,4451,4144170,6212,4144170
893,4451,4144640,6212,4144640
893,4451,4144640,6212,4144640
894,4453,4145450,6212,4145450
894,4453,4146450,6212,4146450
894,4453,4147260,6212,4147260
894,4453,4148260,6212,4148260
894,4453,4149070,6212,4149070
895,4455,4149880,6212,4149880
895,4455,4150690,6212,4150690
895,4455,4151690,6212,4151690
895,4455,4152690,6212,4152690
896,4463,4153340,6212,4153340
896,4463,4154340,6212,4154340
896,4463,4155340,6212,4155340
896,4463,4156150,6212,4156150
896,4463,4156960,6212,4156960
896,4463,4157430,6212,4157430
896,4463,4158240,6212,4158240
896,4463,4159050,6212,4159050
896,4463,4159520,6212,4159520
896,4463,4159980,6212,4159980
896,4463,4160350,6212,4160350
896,4463,4160350,6212,4160350
896,4463,4161350,6212,4161350
896,4463,4162350,6212,4162350
896,4463,4162350,6212,4162350
897,4471,4162820,6212,4162820
897,4471,4163050,6212,4163050
897,4471,4163860,6212,4163860
897,4471,4164860,6212,4164860
897,4471,4165330,6212,4165330
897,4471,4166330,6212,4166330
897,4471,4167140,6212,4167140
897,4471,4168140,6212,4168140
897,4471,4169140,6212,4169140
897,4471,4169460,6212,4169460
897,4471,4169930,6212,4169930
898,4479,4170930,6212,4170930
898,4479,4171300,6212,4171300
898,4479,4172110,6212,4172110
898,4479,4172110,6212,4172110
898,4479,4172160,6212,4172160
898,4479,4173160,6212,4173160
898,4479,4174160,6212,4174160
898,4479,4175160,6212,4175160
898,4479,4175750,6212,4175750
898,4479,4176750,6212,4176750
898,4479,4177750,6212,4177750
898,4479,4177750,6212,4177750
899,4481,4178750,6212,4178750
899,4481,4179750,6212,4179750
899,4481,4180210,6212,4180210
900,4485,4181210,6212,4181210
900,4485,4182020,6212,4182020
900,4485,4183020,6212,4183020
900,4485,4183490,6212,4183490
900,4485,4184300,6212,4184300
900,4485,4184520,6212,4184520
900,4485,4184520,6212,4184520
900,4485,4184990,6212,4184990
900,4485,4184990,6212,4184990
901,4493,4185800,6212,4185800
901,4493,4186270,6212,4186270
901,4493,4187270,6212,4187270
901,4493,4188080,6212,4188080
901,4493,4188550,6212,4188550
901,4493,4188870,6212,4188870
901,4493,4189870,6212,4189870
901,4493,4190100,6212,4190100
901,4493,4190420,6212,4190420
901,4493,4190740,6212,4190740
901,4493,4191740,6212,4191740
901,4493,4192550,6212,4192550
902,4501,4193550,6212,4193550
902,4501,4194550,6212,4194550
902,4501,4195360,6212,4195360
902,4501,4196360,6212,4196360
902,4501,4197360,6212,4197360
902,4501,4197830,6212,4197830
902,4501,4198830,6212,4198830
902,4501,4198830,6212,4198830
902,4501,4199830,6212,4199830
902,4501,4200830,6212,4200830
902,4501,4201300,6212,4201300
902,4501,4202300,6212,4202300
903,4509,4202530,6212,4202530
904,4511,4203340,6212,4203340
904,4511,4204340,6212,4204340
904,4511,4204990,6212,4204990
905,4513,4205800,6212,4205800
905,4513,4206800,6212,4206800
905,4513,4207120,6212,4207120
905,4513,4208120,6212,4208120
905,4513,4208340,6212,4208340
905,4513,4209150,6212,4209150
905,4513,4209800,6212,4209800
905,4513,4209800,6212,4209800
905,4513,4210610,6212,4210610
905,4513,4211610,6212,4211610
906,4521,4212200,6212,4212200
906,4521,4212670,6212,4212670
906,4521,4213670,6212,4213670
906,4521,4213670,6212,4213670
906,4521,4213890,6212,4213890
906,4521,4214890,6212,4214890
906,4521,4215890,6212,4215890
906,4521,4216360,6212,4216360
906,4521,4217360,6212,4217360
906,4521,4218360,6212,4218360
906,4521,4218360,6212,4218360
906,4521,4219170,6212,4219170
907,4529,4220170,6212,4220170
907,4529,4221170,6212,4221170
907,4529,4222170,6212,4222170
907,4529,4222980,6212,4222980
907,4529,4223450,6212,4223450
907,4529,4223910,6212,4223910
907,4529,4224230,6212,4224230
907,4529,4225230,6212,4225230
907,4529,4226230,6212,4226230
907,4529,4226230,6212,4226230
907,4529,4226690,6212,4226690
907,4529,4227160,6212,4227160
908,4537,4227810,6212,4227810
908,4537,4228280,6212,4228280
908,4537,4228650,6212,4228650
908,4537,4229120,6212,4229120
908,4537,4229590,6212,4229590
908,4537,4230400,6212,4230400
908,4537,4231050,6212,4231050
908,4537,4232050,6212,4232050
908,4537,4232860,6212,4232860
908,4537,4232860,6212,4232860
908,4537,4232860,6212,4232860
908,4537,4233860,6212,4233860
908,4537,4234860,6212,4234860
909,4545,4235670,6212,4235670
909,4545,4236480,6212,4236480
909,4545,4236710,6212,4236710
909,4545,4237300,6212,4237300
909,4545,4237770,6212,4237770
909,4545,4238240,6212,4238240
909,4545,4238240,6212,4238240
909,4545,4239240,6212,4239240
909,4545,4240050,6212,4240050
909,4545,4241050,6212,4241050
909,4545,4241860,6212,4241860
909,4545,4241860,6212,4241860
909,4545,4242320,6212,4242320
910,4553,4243320,6212,4243320
910,4553,4243800,6212,4243800
910,4553,4244800,6212,4244800
910,4553,4245270,6212,4245270
910,4553,4246080,6212,4246080
910,4553,4246310,6212,4246310
910,4553,4246540,6212,4246540
910,4553,4247540,6212,4247540
910,4553,4248010,6212,4248010
910,4553,4248010,6212,4248010
910,4553,4248010,6212,4248010
911,4561,4249010,6212,4249010
911,4561,4249820,6212,4249820
911,4561,4250820,6212,4250820
911,4561,4250820,6212,4250820
911,4561,4250820,6212,4250820
911,4561,4251290,6212,4251290
911,4561,4251610,6212,4251610
911,4561,4252080,6212,4252080
911,4561,4256080,6212,4256080
911,4561,4256730,6212,4256730
911,4561,4257320,6212,4257320
912,4565,4257780,6212,4257780
913,4573,4258780,6212,4258780
913,4573,4259430,6212,4259430
914,4575,4260430,6212,4260430
914,4575,4261240,6212,4261240
914,4575,4262240,6212,4262240
914,4575,4263050,6212,4263050
914,4575,4263860,6212,4263860
914,4575,4264090,6212,4264090
914,4575,4265090,6212,4265090
914,4575,4265560,6212,4265560
914,4575,4266370,6212,4266370
914,4575,4267370,6212,4267370
914,4575,4268370,6212,4268370
915,4583,4269370,6212,4269370
915,4583,4270180,6212,4270180
915,4583,4270990,6212,4270990
915,4583,4271640,6212,4271640
915,4583,4271640,6212,4271640
915,4583,4272450,6212,4272450
915,4583,4273450,6212,4273450
915,4583,4274000,6212,4274000
915,4583,4274470,6212,4274470
915,4583,4275280,6212,4275280
915,4583,4276280,6212,4276280
916,4591,4277280,6212,4277280
916,4591,4277750,6212,4277750
916,4591,4278750,6212,4278750
916,4591,4279750,6212,4279750
916,4591,4280750,6212,4280750
916,4591,4281750,6212,4281750
916,4591,4281970,6212,4281970
916,4591,4282970,6212,4282970
917,4593,4283970,6212,4283970
917,4593,4283970,6212,4283970
918,4595,4284970,6212,4284970
918,4595,4285440,6212,4285440
918,4595,4285910,6212,4285910
918,4595,4286910,6212,4286910
918,4595,4287720,6212,4287720
918,4595,4287950,6212,4287950
919,4599,4288950,6212,4288950
919,4599,4289270,6212,4289270
919,4599,4289500,6212,4289500
920,4601,4290500,6212,4290500
920,4601,4290820,6212,4290820
920,4601,4291820,6212,4291820
921,4609,4292820,6212,4292820
921,4609,4293820,6212,4293820
921,4609,4294630,6212,4294630
921,4609,4295630,6212,4295630
921,4609,4296440,6212,4296440
922,4617,4297440,6212,4297440
922,4617,4297440,6212,4297440
922,4617,4298440,6212,4298440
922,4617,4298660,6212,4298660
922,4617,4299470,6212,4299470
922,4617,4300470,6212,4300470
922,4617,4300940,6212,4300940
922,4617,4301410,6212,4301410
922,4617,4301570,6212,4301570
922,4617,4302570,6212,4302570
922,4617,4303380,6212,4303380
922,4617,4304380,6212,4304380
922,4617,4304610,6212,4304610
923,4625,4305420,6212,4305420
923,4625,4305640,6212,4305640
923,4625,4305690,6212,4305690
923,4625,4306500,6212,4306500
923,4625,4307500,6212,4307500
923,4625,4308150,6212,4308150
923,4625,4308150,6212,4308150
923,4625,4309150,6212,4309150
923,4625,4309960,6212,4309960
923,4625,4310960,6212,4310960
923,4625,4311430,6212,4311430
923,4625,4311430,6212,4311430
924,4627,4312430,6212,4312430
924,4627,4312890,6212,4312890
924,4627,4313890,6212,4313890
925,4629,4314890,6212,4314890
925,4629,4315050,6212,4315050
925,4629,4316050,6212,4316050
925,4629,4316100,6212,4316100
925,4629,4316100,6212,4316100
926,4631,4317100,6212,4317100
926,4631,4317560,6212,4317560
927,4633,4318030,6212,4318030
927,4633,4318840,6212,4318840
927,4633,4319310,6212,4319310
928,4641,4320310,6212,4320310
928,4641,4321310,6212,4321310
928,4641,4322310,6212,4322310
928,4641,4323310,6212,4323310
928,4641,4324310,6212,4324310
929,4643,4325310,6212,4325310
929,4643,4325310,6212,4325310
929,4643,4326310,6212,4326310
929,4643,4326780,6212,4326780
929,4643,4327430,6212,4327430
929,4643,4328240,6212,4328240
930,4651,4329240,6212,4329240
930,4651,4330240,6212,4330240
930,4651,4330240,6212,4330240
930,4651,4331240,6212,4331240
930,4651,4331240,6212,4331240
930,4651,4331710,6212,4331710
930,4651,4332710,6212,4332710
930,4651,4333520,6212,4333520
930,4651,4334330,6212,4334330
930,4651,4335330,6212,4335330
930,4651,4336330,6212,4336330
931,4659,4336800,6212,4336800
931,4659,4336800,6212,4336800
931,4659,4337610,6212,4337610
931,4659,4338420,6212,4338420
931,4659,4338640,6212,4338640
931,4659,4339640,6212,4339640
931,4659,4340110,6212,4340110
931,4659,4341110,6212,4341110
931,4659,4342110,6212,4342110
931,4659,4342920,6212,4342920
931,4659,4343390,6212,4343390
931,4659,4343850,6212,4343850
