ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_35a5-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-bellman_ratio
468059.95,32.64,19.05,347683.35,24.25
467935.07,32.66,19.06,347073.95,24.22
467909.77,32.67,19.08,346937.97,24.23
467961.46,32.7,19.1,346937.97,24.24
467825.5,32.71,19.11,347519.75,24.3
467689.54,32.72,19.13,347495.66,24.31
467553.58,32.74,19.14,347410.38,24.32
466465.9,32.84,19.25,347410.38,24.46
466352.34,32.86,19.26,347480.22,24.48
466216.38,32.87,19.28,347522.85,24.5
466080.42,32.89,19.29,347377.31,24.51
465944.46,32.9,19.3,347377.12,24.53
465944.46,32.9,19.3,347377.12,24.53
466180.23,32.93,19.33,347377.12,24.54
466231.92,32.95,19.36,347390.97,24.55
466095.96,32.97,19.37,347383.82,24.57
465960.0,32.98,19.38,347656.62,24.61
465824.04,32.99,19.4,347470.96,24.61
465824.04,32.99,19.4,347470.96,24.61
465875.74,33.02,19.42,347377.12,24.62
465739.78,33.03,19.43,348131.82,24.69
465394.99,33.02,19.42,347762.96,24.67
465259.03,33.03,19.43,347793.62,24.69
465310.72,33.05,19.46,347708.06,24.7
465174.76,33.07,19.47,347880.66,24.73
465068.67,33.08,19.49,350351.61,24.92
465337.5,33.11,19.52,350351.41,24.93
465011.37,33.1,19.51,349934.57,24.91
464875.41,33.12,19.52,349934.57,24.93
464530.62,33.1,19.51,349998.82,24.94
464240.95,33.09,19.49,349681.35,24.92
464509.77,33.12,19.52,349675.31,24.93
464509.77,33.12,19.52,349660.02,24.93
464164.99,33.11,19.51,349607.09,24.93
464433.81,33.14,19.54,349601.82,24.94
464320.26,33.15,19.56,351413.87,25.09
464184.3,33.17,19.57,351310.97,25.1
464247.06,33.19,19.59,350926.42,25.09
464221.76,33.21,19.61,350748.71,25.09
464265.98,33.23,19.63,350105.41,25.06
464265.98,33.23,19.63,350173.31,25.06
464130.02,33.24,19.65,350173.31,25.08
463918.91,33.23,19.64,349956.76,25.07
463598.91,33.22,19.62,349636.76,25.05
463462.95,33.23,19.64,349636.57,25.07
463326.99,33.25,19.65,349636.57,25.09
463510.71,33.27,19.68,349761.89,25.11
463746.48,33.31,19.71,349645.58,25.11
463464.75,33.29,19.7,349367.38,25.1
463328.79,33.31,19.71,349358.37,25.11
463207.76,33.32,19.73,350625.46,25.22
463207.76,33.32,19.73,350654.26,25.23
463071.8,33.34,19.74,350654.06,25.24
462935.84,33.35,19.75,350654.06,25.26
462799.88,33.36,19.77,350686.63,25.28
462663.92,33.38,19.78,350657.3,25.3
462571.48,33.4,19.8,349847.03,25.26
462571.48,33.4,19.8,349861.83,25.26
462571.48,33.4,19.8,349839.4,25.26
462809.68,33.43,19.83,349987.73,25.28
462696.12,33.44,19.84,351395.83,25.4
462964.94,33.47,19.88,351395.63,25.41
462964.94,33.47,19.88,351420.72,25.41
462828.98,33.49,19.89,351420.72,25.43
462474.2,33.47,19.88,351445.95,25.44
462474.2,33.47,19.88,351445.95,25.44
462338.24,33.49,19.89,351440.77,25.45
462048.57,33.47,19.88,351160.12,25.44
461721.8,33.47,19.88,350898.79,25.44
461430.12,33.46,19.86,350615.46,25.42
461294.16,33.47,19.88,350608.53,25.44
461158.2,33.49,19.89,351555.22,25.53
460804.31,33.48,19.89,351054.79,25.51
460804.31,33.48,19.89,351054.79,25.51
460857.8,33.51,19.91,351473.67,25.55
460658.13,33.5,19.9,351250.36,25.54
460658.13,33.5,19.9,351237.62,25.54
460522.17,33.51,19.92,351237.43,25.56
460320.83,33.52,19.93,350867.95,25.55
460184.87,33.54,19.94,350867.95,25.57
460229.1,33.56,19.96,350597.46,25.57
460524.03,33.59,20.0,350789.71,25.59
460388.07,33.61,20.01,350802.33,25.61
460122.39,33.6,20.0,350565.32,25.6
459986.43,33.61,20.02,350683.13,25.62
460255.25,33.64,20.05,350684.5,25.63
460119.29,33.66,20.06,350684.76,25.65
460185.92,33.68,20.09,350235.56,25.63
460369.63,33.71,20.12,350404.47,25.66
460233.67,33.73,20.13,350404.28,25.68
460183.67,33.72,20.13,350354.28,25.68
459927.35,33.71,20.12,350106.08,25.66
459791.39,33.73,20.13,350106.08,25.68
459655.43,33.74,20.15,350106.08,25.7
459970.99,33.78,20.18,349326.26,25.65
459663.58,33.77,20.17,349147.42,25.65
459417.67,33.76,20.17,350800.31,25.78
459281.71,33.78,20.18,350806.47,25.8
459156.83,33.79,20.2,350971.57,25.83
459020.87,33.81,20.21,350965.41,25.85
459302.95,33.84,20.24,351097.23,25.87
459166.99,33.85,20.26,351584.1,25.92
459031.03,33.87,20.27,351583.91,25.94
459031.03,33.87,20.27,351583.91,25.94
458895.07,33.88,20.29,351583.9,25.96
459078.78,33.91,20.32,351672.76,25.98
459123.01,33.94,20.34,351553.08,25.99
459123.01,33.94,20.34,351553.08,25.99
458883.34,33.93,20.33,351394.51,25.98
458601.61,33.91,20.32,351070.65,25.96
458458.18,33.93,20.33,351107.25,25.98
458727.0,33.96,20.36,351100.2,25.99
458591.04,33.98,20.38,351046.04,26.01
458268.66,33.96,20.37,352730.21,26.14
458132.7,33.98,20.38,352730.48,26.16
458401.53,34.01,20.41,352960.03,26.19
458320.67,34.03,20.43,352212.08,26.15
458184.71,34.04,20.45,352109.17,26.16
457849.93,34.03,20.44,351846.45,26.15
457849.93,34.03,20.44,351824.45,26.15
457725.04,34.05,20.45,351102.03,26.12
457725.04,34.05,20.45,351102.03,26.12
457699.74,34.07,20.47,351083.59,26.13
457571.25,34.08,20.49,350761.5,26.13
457866.18,34.12,20.52,351022.46,26.15
457576.5,34.1,20.51,350780.37,26.14
457620.73,34.13,20.53,350213.07,26.12
457368.38,34.12,20.52,349865.52,26.1
457368.38,34.12,20.52,349891.11,26.1
457232.42,34.13,20.54,349891.11,26.12
457232.42,34.13,20.54,349891.11,26.12
457501.25,34.16,20.57,349890.92,26.13
457552.94,34.19,20.59,349890.92,26.14
457416.98,34.2,20.61,349890.92,26.16
457281.02,34.22,20.62,349904.23,26.18
457281.02,34.22,20.62,349904.23,26.18
457145.06,34.24,20.64,349890.92,26.2
457009.1,34.25,20.65,350373.77,26.26
457060.79,34.28,20.68,350439.27,26.28
456924.83,34.29,20.69,350507.31,26.3
456556.47,34.27,20.68,350151.58,26.29
456608.17,34.3,20.7,350151.76,26.3
456472.21,34.32,20.72,350151.38,26.32
456229.17,34.31,20.71,349882.94,26.31
455884.39,34.29,20.7,349704.55,26.3
456068.1,34.32,20.73,349704.55,26.32
456336.93,34.35,20.76,349744.39,26.33
455982.14,34.34,20.74,349704.55,26.34
456250.97,34.37,20.78,350045.16,26.37
456250.97,34.37,20.78,350045.16,26.37
456250.97,34.37,20.78,350045.16,26.37
456167.79,34.39,20.8,349140.35,26.32
455996.79,34.41,20.81,349500.65,26.37
455860.83,34.42,20.82,349496.17,26.39
455571.15,34.41,20.81,349277.45,26.38
455292.29,34.4,20.8,350346.34,26.47
455345.78,34.42,20.83,350009.28,26.46
455146.8,34.43,20.84,349680.04,26.46
455415.62,34.47,20.87,349679.85,26.46
455467.32,34.49,20.9,349679.85,26.48
455269.94,34.49,20.89,349698.23,26.49
455133.98,34.5,20.91,349693.44,26.51
454998.02,34.52,20.92,349691.4,26.53
455181.73,34.55,20.95,349679.85,26.54
455024.84,34.54,20.94,349519.26,26.53
455024.84,34.54,20.94,349519.26,26.53
455296.87,34.58,20.98,350492.44,26.62
455160.91,34.59,21.0,350318.65,26.62
455344.62,34.62,21.03,350771.71,26.67
455016.63,34.61,21.01,350665.3,26.67
454880.67,34.62,21.03,350710.99,26.69
454744.71,34.64,21.04,350562.4,26.7
454608.75,34.66,21.06,350528.23,26.72
454319.08,34.64,21.05,350147.18,26.7
454183.12,34.66,21.06,350078.44,26.71
454047.16,34.67,21.08,349975.53,26.73
453911.2,34.69,21.09,349975.53,26.75
454239.04,34.73,21.13,349975.34,26.75
453954.31,34.71,21.12,349750.34,26.74
454006.0,34.74,21.14,349750.34,26.76
453870.04,34.75,21.16,349757.32,26.78
453564.26,34.74,21.15,349751.45,26.79
453428.3,34.76,21.16,349750.34,26.81
453428.3,34.76,21.16,349750.34,26.81
453697.13,34.79,21.2,349880.42,26.83
453499.75,34.79,21.19,349762.12,26.83
453363.79,34.8,21.21,349750.34,26.85
453227.83,34.82,21.22,350460.88,26.92
453091.87,34.83,21.24,350294.28,26.93
453091.87,34.83,21.24,350294.28,26.93
453426.4,34.87,21.27,350290.47,26.94
453290.44,34.88,21.29,350290.47,26.96
453342.13,34.91,21.31,350290.47,26.97
453206.17,34.93,21.33,350517.87,27.01
453257.87,34.95,21.36,350397.79,27.02
453003.18,34.95,21.35,350290.47,27.02
453275.22,34.98,21.39,351056.19,27.09
453326.91,35.01,21.41,351273.49,27.13
453190.95,35.02,21.43,351292.43,27.15
452912.95,35.01,21.42,351201.89,27.15
452776.99,35.03,21.43,351201.7,27.17
452641.03,35.04,21.45,351201.7,27.19
452505.07,35.06,21.46,351246.59,27.22
452369.11,35.08,21.48,351248.97,27.24
452369.11,35.08,21.48,351248.97,27.24
452233.15,35.09,21.5,351288.23,27.26
452097.19,35.11,21.51,351201.7,27.28
452366.02,35.14,21.55,351682.86,27.32
452230.06,35.16,21.57,351593.86,27.34
452094.1,35.18,21.58,351593.66,27.36
452094.1,35.18,21.58,351593.66,27.36
451958.14,35.19,21.6,351593.66,27.38
451822.18,35.21,21.62,351632.06,27.4
451624.8,35.21,21.61,351447.31,27.4
451579.5,35.2,21.61,351404.35,27.39
451443.54,35.22,21.62,351386.2,27.41
451443.54,35.22,21.62,351386.2,27.41
451495.23,35.25,21.65,351389.93,27.43
451359.27,35.26,21.67,351739.35,27.48
451410.96,35.29,21.69,351833.74,27.5
451679.78,35.32,21.73,351999.66,27.53
451679.78,35.32,21.73,351999.66,27.53
451543.82,35.34,21.74,351999.46,27.55
451328.73,35.33,21.73,351782.27,27.54
451380.42,35.36,21.76,351378.08,27.52
451244.46,35.37,21.78,351378.08,27.54
451296.15,35.4,21.8,351141.53,27.54
451531.92,35.43,21.84,351210.61,27.56
451531.92,35.43,21.84,351197.05,27.56
451187.14,35.42,21.82,351001.32,27.56
451051.18,35.44,21.84,350990.95,27.58
451320.0,35.47,21.88,351004.69,27.59
451126.05,35.46,21.87,351849.29,27.66
450803.67,35.45,21.85,351805.4,27.67
450862.82,35.48,21.88,351635.45,27.67
451157.75,35.51,21.92,352599.54,27.76
451341.47,35.55,21.95,352599.35,27.77
451198.04,35.56,21.97,351826.56,27.73
451111.01,35.58,21.99,352315.61,27.79
451098.84,35.61,22.01,352150.8,27.8
450962.88,35.62,22.03,352150.8,27.82
451014.57,35.65,22.06,352186.09,27.84
451014.57,35.65,22.06,352186.09,27.84
450878.61,35.67,22.07,352154.5,27.86
450742.65,35.69,22.09,352150.8,27.88
450606.69,35.7,22.11,352150.8,27.9
450658.38,35.73,22.13,352869.56,27.98
450522.42,35.75,22.15,352771.62,27.99
450202.42,35.73,22.14,352451.62,27.97
450066.46,35.75,22.15,352348.71,27.99
450250.18,35.78,22.19,352663.54,28.03
450301.87,35.81,22.21,352663.72,28.05
450165.91,35.83,22.23,352663.34,28.07
450165.91,35.83,22.23,352615.75,28.06
450217.6,35.85,22.26,352615.75,28.08
450269.29,35.88,22.29,352619.35,28.1
449897.98,35.87,22.27,352214.92,28.08
449949.67,35.89,22.3,352268.74,28.1
450234.13,35.93,22.33,352571.02,28.13
450075.72,35.92,22.32,352413.61,28.13
450127.41,35.95,22.35,352782.1,28.17
449991.45,35.97,22.37,352982.23,28.21
449991.45,35.97,22.37,352960.23,28.21
449855.49,35.98,22.39,352960.03,28.23
449719.53,36.0,22.41,352960.03,28.26
448631.85,36.15,22.55,352960.03,28.44
448342.18,36.13,22.54,352742.3,28.43
448393.87,36.16,22.56,352753.37,28.45
448445.56,36.19,22.59,352742.61,28.46
448115.14,36.17,22.58,352844.41,28.48
447979.19,36.19,22.6,352844.1,28.51
448248.01,36.23,22.63,353167.84,28.54
448299.7,36.26,22.66,353395.37,28.58
448351.39,36.28,22.69,353852.32,28.64
448006.61,36.27,22.67,353542.48,28.62
447716.94,36.26,22.66,353257.66,28.61
447985.76,36.29,22.7,353257.46,28.62
447849.8,36.31,22.71,353257.46,28.64
447505.02,36.3,22.7,353258.52,28.65
447901.82,36.33,22.74,353291.8,28.66
447901.82,36.33,22.74,353316.88,28.66
447657.86,36.33,22.73,353302.86,28.67
447926.68,36.36,22.77,353306.6,28.68
447790.72,36.38,22.79,353818.04,28.75
447445.94,36.37,22.77,353625.42,28.74
447309.98,36.39,22.79,353587.07,28.76
447152.32,36.38,22.78,353433.94,28.75
447436.08,36.42,22.82,353249.27,28.75
447671.85,36.45,22.86,353546.87,28.79
447671.85,36.45,22.86,353638.25,28.8
447535.89,36.47,22.88,353638.51,28.82
447771.66,36.51,22.91,353903.4,28.85
447841.38,36.54,22.94,353895.63,28.87
447705.42,36.56,22.96,353792.72,28.89
447724.15,36.58,22.99,354861.71,28.99
447786.92,36.61,23.02,354477.17,28.98
447786.92,36.61,23.02,354495.92,28.98
447576.31,36.62,23.03,354141.96,28.98
447440.35,36.64,23.05,354141.96,29.0
447111.47,36.63,23.03,353782.53,28.98
447163.16,36.66,23.06,353782.71,29.0
447346.87,36.69,23.1,353782.33,29.02
447398.56,36.72,23.13,353782.33,29.04
447262.6,36.74,23.15,353812.83,29.06
447534.64,36.78,23.18,353788.16,29.08
447398.68,36.8,23.2,353782.33,29.1
447398.68,36.8,23.2,353777.96,29.1
447398.68,36.8,23.2,353774.18,29.1
447262.72,36.82,23.22,354824.29,29.21
447126.76,36.84,23.24,354683.61,29.22
447126.76,36.84,23.24,354664.86,29.22
447178.45,36.87,23.27,354260.66,29.21
447042.49,36.89,23.29,353870.06,29.2
446906.53,36.9,23.31,353870.33,29.22
446770.57,36.92,23.33,353767.16,29.24
446770.57,36.92,23.33,353788.05,29.24
446657.01,36.95,23.35,353481.97,29.24
446657.01,36.95,23.35,353479.02,29.24
446716.17,36.97,23.38,353990.88,29.3
446572.74,36.99,23.4,353759.03,29.31
446616.97,37.02,23.43,353282.2,29.29
446481.01,37.04,23.45,353282.0,29.31
446265.2,37.03,23.43,353067.04,29.3
446265.2,37.03,23.43,353033.19,29.29
445983.47,37.02,23.42,352754.59,29.28
445900.3,37.04,23.44,353213.21,29.34
445588.57,37.03,23.43,352905.16,29.32
445298.9,37.01,23.42,352808.5,29.32
445162.94,37.03,23.43,352808.5,29.35
445026.98,37.05,23.45,353021.3,29.39
445010.95,37.07,23.48,352839.86,29.4
445010.95,37.07,23.48,352809.52,29.39
444874.99,37.09,23.5,352747.27,29.41
444739.03,37.11,23.52,352713.97,29.43
444922.74,37.15,23.55,352798.6,29.46
444644.75,37.14,23.54,352465.9,29.44
444508.79,37.16,23.56,352592.46,29.47
444744.56,37.19,23.6,353267.06,29.54
444803.71,37.22,23.63,353115.2,29.55
445065.07,37.26,23.66,353258.08,29.57
445116.76,37.29,23.69,353258.26,29.59
444980.8,37.31,23.71,353257.88,29.62
445032.5,37.34,23.74,353257.88,29.64
445032.5,37.34,23.74,353292.18,29.64
444842.82,37.33,23.73,353108.09,29.63
444894.51,37.36,23.76,353108.09,29.65
444758.55,37.38,23.78,353121.66,29.68
444622.59,37.4,23.8,353108.09,29.7
444486.63,37.42,23.82,353725.24,29.78
444238.48,37.41,23.81,353688.18,29.78
444422.19,37.44,23.85,353884.54,29.82
444286.23,37.47,23.87,353884.8,29.84
444337.92,37.49,23.9,353943.45,29.87
443961.91,37.48,23.88,353537.65,29.84
444230.74,37.52,23.92,353537.45,29.86
444282.43,37.55,23.95,353537.45,29.88
444146.47,37.57,23.97,353537.45,29.9
443946.8,37.56,23.96,353405.56,29.9
443946.8,37.56,23.96,353370.7,29.89
443946.8,37.56,23.96,353416.32,29.9
443810.84,37.58,23.98,353441.88,29.93
443674.88,37.6,24.0,353417.18,29.95
443477.5,37.59,23.99,353416.32,29.96
443661.21,37.63,24.03,354053.65,30.03
443712.9,37.66,24.06,354193.14,30.06
443576.94,37.68,24.08,354182.16,30.08
443440.98,37.7,24.1,354158.08,30.11
443305.02,37.72,24.12,354072.8,30.13
443488.74,37.75,24.16,354072.61,30.14
443352.78,37.78,24.18,354072.61,30.17
443621.6,37.81,24.22,354143.54,30.19
443421.93,37.8,24.21,354084.36,30.19
443421.93,37.8,24.21,354079.21,30.19
443077.14,37.79,24.19,354052.73,30.2
443077.14,37.79,24.19,354048.44,30.2
443128.84,37.82,24.22,354044.71,30.22
442839.16,37.81,24.21,354004.0,30.22
442839.16,37.81,24.21,353958.38,30.22
442703.2,37.83,24.23,354748.52,30.31
442567.24,37.85,24.25,354645.61,30.33
442618.94,37.88,24.28,354314.7,30.32
442678.09,37.91,24.31,354406.57,30.35
442854.34,37.95,24.35,354753.9,30.4
442854.34,37.95,24.35,354806.14,30.4
443126.38,37.99,24.39,355214.16,30.45
443012.82,38.01,24.41,354965.67,30.46
442876.86,38.03,24.43,354965.48,30.48
442784.42,38.06,24.46,354473.52,30.47
442648.46,38.08,24.48,354473.52,30.49
442917.28,38.11,24.52,354562.26,30.51
442572.5,38.1,24.5,354514.55,30.52
442855.6,38.14,24.55,355170.6,30.59
443137.69,38.18,24.59,355302.39,30.61
443031.56,38.18,24.58,355214.93,30.61
443300.38,38.22,24.62,355176.29,30.62
443506.5,38.26,24.66,355415.45,30.66
443342.48,38.26,24.66,357737.34,30.87
443578.25,38.3,24.7,357737.15,30.89
443295.62,38.28,24.69,357528.72,30.88
443159.66,38.3,24.71,357528.72,30.9
442871.66,38.29,24.69,357240.7,30.89
442871.66,38.29,24.69,357240.7,30.89
442735.7,38.31,24.72,357289.28,30.92
443007.74,38.35,24.76,357249.87,30.93
443007.74,38.35,24.76,357273.15,30.93
442871.78,38.37,24.78,357449.66,30.97
442735.82,38.4,24.8,357518.53,31.01
442541.86,38.39,24.79,357362.18,31.0
442601.02,38.42,24.82,358185.17,31.09
442457.6,38.44,24.84,357987.91,31.1
442321.64,38.46,24.87,357968.29,31.13
442373.33,38.49,24.9,358046.82,31.16
442642.15,38.53,24.94,358121.3,31.17
442825.87,38.57,24.97,358496.36,31.22
442825.87,38.57,24.97,358485.94,31.22
442825.87,38.57,24.97,358473.08,31.22
442689.91,38.59,25.0,358472.89,31.25
442355.12,38.58,24.98,358303.9,31.25
442406.81,38.61,25.01,358303.9,31.27
442270.85,38.63,25.04,358348.31,31.3
442078.67,38.62,25.03,358210.93,31.3
442130.36,38.65,25.06,358187.37,31.32
442130.36,38.65,25.06,358213.2,31.32
442406.82,38.69,25.1,358195.19,31.33
442270.86,38.72,25.12,358545.7,31.39
442134.9,38.74,25.14,358530.66,31.41
441998.94,38.76,25.16,358769.92,31.46
441998.94,38.76,25.16,358769.92,31.46
441862.98,38.78,25.19,358769.72,31.49
441727.02,38.8,25.21,358769.72,31.52
441591.06,38.83,25.23,358785.66,31.55
441591.06,38.83,25.23,358776.04,31.55
441248.64,38.81,25.22,358645.45,31.55
441517.46,38.85,25.26,358638.92,31.56
441381.5,38.87,25.28,358629.51,31.59
441245.54,38.9,25.3,358887.04,31.64
441297.24,38.93,25.33,359022.1,31.67
441348.93,38.96,25.37,359284.57,31.72
441014.14,38.95,25.35,359072.28,31.71
441065.83,38.98,25.38,359072.28,31.73
441117.53,39.01,25.42,359072.28,31.76
441169.22,39.05,25.45,359072.28,31.78
441438.04,39.09,25.49,359072.28,31.79
441093.26,39.07,25.48,359073.4,31.81
440957.3,39.09,25.5,359072.48,31.83
441008.99,39.13,25.53,359072.28,31.86
441277.82,39.17,25.57,359072.28,31.87
440933.03,39.15,25.56,359959.7,31.96
440797.07,39.17,25.58,359821.76,31.98
440696.46,39.17,25.57,359713.78,31.97
440538.81,39.16,25.57,359563.19,31.96
440135.78,39.14,25.55,359134.75,31.94
440028.13,39.14,25.54,359038.13,31.93
439914.57,39.16,25.57,358979.83,31.96
439966.26,39.19,25.6,359102.93,31.99
440017.95,39.23,25.63,359200.56,32.02
440069.65,39.26,25.66,359323.66,32.06
440069.65,39.26,25.66,359323.66,32.06
440069.65,39.26,25.66,359323.66,32.06
440253.36,39.3,25.7,359517.44,32.09
440117.4,39.32,25.73,359517.25,32.12
440169.09,39.36,25.76,359517.25,32.14
440033.13,39.38,25.78,359656.79,32.19
440084.82,39.41,25.82,359593.58,32.2
439948.86,39.43,25.84,359517.25,32.23
439948.86,39.43,25.84,359517.25,32.23
440000.55,39.47,25.87,359517.25,32.25
440269.38,39.51,25.91,360400.96,32.34
440133.42,39.53,25.94,360471.23,32.38
439997.46,39.56,25.96,360368.33,32.4
439861.5,39.58,25.98,360368.33,32.43
439913.19,39.61,26.02,359964.13,32.41
439964.88,39.65,26.05,359727.58,32.42
439808.06,39.64,26.04,359568.92,32.41
439808.06,39.64,26.04,359568.92,32.41
439758.06,39.63,26.04,359518.92,32.4
439622.1,39.66,26.06,359518.73,32.43
439516.73,39.65,26.06,359409.41,32.43
439516.73,39.65,26.06,359409.41,32.43
439327.05,39.64,26.05,359225.94,32.42
439191.09,39.67,26.07,359226.88,32.44
439191.09,39.67,26.07,359268.35,32.45
439055.13,39.69,26.09,359275.6,32.48
439114.29,39.72,26.13,359105.66,32.49
439021.85,39.75,26.16,359209.76,32.53
438878.42,39.78,26.18,359707.41,32.6
438533.64,39.76,26.17,359360.63,32.58
438397.68,39.78,26.19,359674.66,32.64
438261.72,39.81,26.21,359814.71,32.68
438136.83,39.83,26.24,359206.99,32.66
438111.53,39.86,26.26,359071.01,32.67
437975.57,39.88,26.29,359070.82,32.7
438244.4,39.93,26.33,359070.82,32.71
437899.61,39.91,26.32,359137.55,32.73
437763.65,39.94,26.34,359075.14,32.76
437627.69,39.96,26.36,359939.24,32.87
437491.73,39.98,26.39,359939.05,32.9
437697.85,40.03,26.43,360161.19,32.94
437881.56,40.07,26.47,360161.19,32.96
437745.6,40.09,26.5,360401.85,33.01
437745.6,40.09,26.5,360401.85,33.01
436657.92,40.29,26.69,360401.66,33.25
436521.96,40.31,26.72,360277.84,33.27
436400.94,40.34,26.74,359915.03,33.27
436400.94,40.34,26.74,359897.74,33.27
436264.98,40.36,26.77,359909.55,33.3
436129.02,40.39,26.79,359909.36,33.33
436474.88,40.43,26.84,360548.68,33.4
436493.62,40.47,26.87,360488.33,33.42
436493.62,40.47,26.87,360488.33,33.42
436401.17,40.49,26.9,359618.05,33.37
436401.17,40.49,26.9,359663.67,33.37
436463.94,40.53,26.93,360382.56,33.47
436438.64,40.56,26.96,360192.9,33.47
436505.26,40.6,27.0,360178.05,33.5
436369.3,40.62,27.02,360178.05,33.53
436413.53,40.66,27.06,360339.97,33.57
436123.86,40.64,27.04,360133.44,33.56
435980.43,40.66,27.07,360563.4,33.63
436032.12,40.7,27.1,360584.07,33.66
435896.16,40.73,27.13,360585.19,33.69
435606.49,40.71,27.11,360299.85,33.67
435606.49,40.71,27.11,360419.75,33.68
435470.53,40.74,27.14,360399.64,33.71
435334.57,40.76,27.17,360826.21,33.79
435231.57,40.79,27.19,360481.61,33.78
435046.59,40.78,27.19,360285.92,33.77
435046.59,40.78,27.19,360261.35,33.77
434881.22,40.78,27.18,360052.35,33.76
434899.95,40.81,27.21,360317.04,33.81
434763.99,40.84,27.24,360316.85,33.84
434552.75,40.82,27.23,360100.3,33.83
434604.45,40.86,27.26,360100.3,33.86
434604.45,40.86,27.26,360161.23,33.86
434468.49,40.89,27.29,360223.16,33.9
434737.31,40.93,27.33,360213.79,33.91
434737.31,40.93,27.33,360213.79,33.91
434392.53,40.92,27.32,360239.34,33.93
434256.57,40.94,27.35,360174.65,33.96
434308.26,40.98,27.38,360616.52,34.02
434308.26,40.98,27.38,360570.9,34.02
434172.3,41.0,27.41,360467.76,34.04
434223.99,41.04,27.44,360675.69,34.09
434088.03,41.07,27.47,360572.78,34.11
433952.07,41.09,27.5,360572.78,34.14
433816.11,41.12,27.52,360572.59,34.18
433816.11,41.12,27.52,360625.46,34.18
433680.15,41.14,27.55,360625.46,34.21
433742.91,41.18,27.59,360240.92,34.2
434138.58,41.23,27.64,360474.66,34.24
433892.31,41.22,27.62,360246.96,34.22
434161.14,41.26,27.67,360335.69,34.25
434025.18,41.29,27.69,360332.47,34.28
433889.22,41.32,27.72,360274.33,34.31
433940.91,41.35,27.76,360286.1,34.33
433812.42,41.38,27.79,360335.04,34.37
433492.42,41.36,27.77,360015.04,34.35
433536.64,41.4,27.8,360730.3,34.45
433536.64,41.4,27.8,360727.37,34.45
433599.4,41.44,27.84,360342.82,34.44
433254.62,41.42,27.83,359963.56,34.42
433574.02,41.47,27.88,360139.6,34.45
433850.48,41.52,27.92,360116.0,34.46
433498.06,41.5,27.91,360041.8,34.47
433498.06,41.5,27.91,360041.8,34.47
433549.75,41.54,27.94,360278.57,34.52
433549.75,41.54,27.94,360278.57,34.52
433818.57,41.58,27.99,360353.05,34.54
433473.79,41.57,27.97,360175.66,34.54
433525.48,41.61,28.01,360417.53,34.59
433525.48,41.61,28.01,360417.53,34.59
433786.67,41.65,28.06,360420.01,34.61
433668.69,41.65,28.05,360417.36,34.61
433668.69,41.65,28.05,360417.36,34.61
433852.41,41.69,28.1,360417.33,34.64
434121.23,41.74,28.14,360443.97,34.65
433874.47,41.73,28.13,360425.42,34.66
433926.16,41.77,28.17,360417.33,34.69
434194.98,41.81,28.22,360720.01,34.74
434059.02,41.84,28.24,360606.87,34.76
433923.06,41.87,28.27,360511.42,34.78
433655.27,41.86,28.26,361804.65,34.92
433691.34,41.88,28.28,361701.97,34.92
433528.81,41.88,28.29,361534.88,34.93
433528.81,41.88,28.29,361535.64,34.93
433580.5,41.92,28.33,361535.82,34.96
433444.54,41.95,28.35,361535.45,34.99
433721.0,41.99,28.4,361535.45,35.0
433772.7,42.03,28.44,361548.12,35.03
433501.69,42.02,28.42,361250.57,35.02
433365.73,42.05,28.45,361238.11,35.05
433169.11,42.04,28.44,361237.9,35.06
432956.16,42.06,28.46,360795.32,35.05
432743.97,42.08,28.48,360413.96,35.05
432743.97,42.08,28.48,360439.66,35.05
433012.79,42.13,28.53,360919.41,35.11
433064.48,42.16,28.57,361160.71,35.16
432719.7,42.15,28.55,360598.44,35.12
432988.52,42.2,28.6,361692.1,35.25
432852.56,42.22,28.63,361589.2,35.27
432716.6,42.25,28.66,361589.2,35.31
432768.3,42.29,28.69,361589.38,35.33
432632.34,42.32,28.72,361589.0,35.37
432684.03,42.36,28.76,361589.0,35.4
432548.07,42.38,28.79,361589.97,35.43
432203.28,42.37,28.77,361229.85,35.41
432475.32,42.42,28.82,361303.21,35.44
432659.03,42.47,28.87,361228.89,35.45
432927.86,42.51,28.92,361248.37,35.47
432791.9,42.54,28.94,362761.53,35.66
432843.59,42.58,28.98,362761.71,35.68
432843.59,42.58,28.98,362761.71,35.68
432895.28,42.62,29.02,362761.34,35.71
432759.32,42.65,29.05,362761.34,35.75
432995.09,42.69,29.1,362769.67,35.77
