ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-bellman_ratio
1037279.05,41.99,5.95,268508.61,10.87
1036909.27,42.0,5.95,268484.8,10.87
1036852.57,42.01,5.96,268582.16,10.88
1036687.36,42.02,5.96,268437.51,10.88
1036442.52,42.02,5.96,268449.11,10.88
1036197.68,42.03,5.97,268513.11,10.89
1035952.84,42.04,5.97,268396.61,10.89
1035952.84,42.04,5.97,268396.61,10.89
1035552.21,42.04,5.97,268486.08,10.9
1035552.21,42.04,5.97,268597.14,10.9
1035168.2,42.03,5.96,268231.3,10.89
1034923.37,42.04,5.97,268238.09,10.9
1034553.59,42.04,5.97,268283.7,10.9
1034183.82,42.04,5.97,268292.39,10.91
1034183.82,42.04,5.97,268292.39,10.91
1034263.6,42.06,5.98,268545.89,10.92
1033893.82,42.06,5.98,268526.78,10.92
1033712.6,42.06,5.99,268789.57,10.94
1033342.83,42.07,5.99,268517.64,10.93
1033427.06,42.08,6.0,269103.69,10.96
1033084.13,42.08,6.01,269099.51,10.96
1033027.43,42.09,6.01,269196.87,10.97
1032657.66,42.09,6.02,269176.57,10.97
1032412.82,42.1,6.02,269210.56,10.98
1032168.21,42.1,6.01,268977.78,10.97
1032168.21,42.1,6.01,268977.78,10.97
1031986.99,42.1,6.02,268986.87,10.97
1031986.99,42.1,6.02,268986.87,10.97
1031986.99,42.1,6.02,268986.87,10.97
1031742.15,42.11,6.02,268937.72,10.98
1031742.15,42.11,6.02,268913.4,10.98
1031349.6,42.1,6.01,268526.27,10.96
1030979.82,42.1,6.02,268521.69,10.97
1030610.05,42.11,6.02,268507.01,10.97
1030240.28,42.11,6.02,268698.3,10.98
1030324.51,42.12,6.03,268561.44,10.98
1030079.67,42.13,6.03,268558.08,10.98
1029685.67,42.12,6.03,268884.17,11.0
1029769.9,42.13,6.04,269099.63,11.01
1029426.97,42.13,6.04,269097.76,11.01
1029057.2,42.14,6.04,269074.77,11.02
1028687.42,42.14,6.05,269126.16,11.02
1028969.0,42.15,6.06,269151.57,11.03
1028919.0,42.15,6.06,269101.57,11.02
1028535.0,42.15,6.05,268811.33,11.01
1028038.58,42.14,6.04,268873.43,11.02
1028227.84,42.15,6.05,269109.29,11.03
1028243.2,42.16,6.07,269064.28,11.03
1027898.07,42.16,6.06,269161.11,11.04
1027528.3,42.16,6.06,269121.58,11.04
1027158.52,42.16,6.06,269044.12,11.04
1026794.43,42.15,6.05,268768.26,11.03
1026886.27,42.16,6.07,269345.68,11.06
1027083.72,42.18,6.08,269298.34,11.06
1026838.88,42.19,6.08,269724.41,11.08
1026846.63,42.2,6.09,269828.63,11.09
1026474.34,42.19,6.08,269467.4,11.08
1026085.31,42.18,6.07,269268.23,11.07
1026085.31,42.18,6.07,269268.23,11.07
1025840.47,42.19,6.08,269219.08,11.07
1026098.82,42.21,6.09,269709.9,11.09
1025957.23,42.22,6.1,269098.71,11.07
1025907.46,42.21,6.1,269048.94,11.07
1025662.63,42.22,6.1,268999.8,11.07
1025319.7,42.23,6.11,268996.37,11.08
1024949.93,42.23,6.11,268974.45,11.08
1024150.96,42.23,6.11,269232.52,11.1
1023826.0,42.22,6.1,268891.31,11.09
1023456.23,42.23,6.1,268947.71,11.1
1023275.01,42.23,6.11,268929.57,11.1
1023093.79,42.24,6.12,268895.21,11.1
1022912.57,42.25,6.12,268880.38,11.1
1022731.35,42.25,6.13,269601.44,11.14
1022486.52,42.26,6.13,269598.09,11.14
1022486.52,42.26,6.13,269626.45,11.14
1022305.3,42.27,6.14,269814.82,11.16
1022305.3,42.27,6.14,269871.5,11.16
1021962.37,42.27,6.14,269867.32,11.16
1021922.76,42.28,6.15,269847.84,11.16
1021712.66,42.28,6.15,269638.52,11.16
1021467.82,42.28,6.15,269645.31,11.16
1021467.82,42.28,6.15,269645.31,11.16
1021250.75,42.28,6.15,269418.64,11.15
1021069.53,42.28,6.15,269463.22,11.16
1020699.76,42.29,6.16,269435.07,11.16
1020329.98,42.29,6.16,269421.43,11.17
1020148.76,42.3,6.17,269406.21,11.17
1019778.99,42.3,6.17,269756.33,11.19
1019863.22,42.31,6.18,270317.59,11.21
1019520.29,42.31,6.18,270315.37,11.22
1019535.65,42.32,6.19,270332.55,11.22
1019535.65,42.32,6.19,270332.55,11.22
1019165.88,42.33,6.2,270313.53,11.23
1019109.18,42.34,6.2,270415.7,11.23
1018725.17,42.33,6.2,270271.74,11.23
1018355.4,42.33,6.2,270257.91,11.23
1018174.18,42.34,6.21,270242.4,11.24
1017434.63,42.34,6.21,270798.48,11.27
1017064.86,42.35,6.21,270718.96,11.27
1016820.02,42.35,6.22,270670.18,11.27
1016820.02,42.35,6.22,270670.18,11.27
1016477.1,42.36,6.22,270673.54,11.28
1016477.1,42.36,6.22,270673.54,11.28
1016107.32,42.36,6.22,270645.58,11.28
1015737.55,42.36,6.22,270884.44,11.3
1015367.78,42.36,6.23,270926.42,11.3
1015070.5,42.36,6.22,270629.62,11.29
1015154.73,42.37,6.23,270599.18,11.29
1014811.81,42.37,6.24,270600.76,11.3
1014645.82,42.38,6.24,271274.36,11.33
1014645.82,42.38,6.24,271274.36,11.33
1014456.98,42.39,6.25,270440.13,11.3
1014160.17,42.38,6.25,270695.45,11.31
1014349.42,42.4,6.26,271114.13,11.33
1014349.42,42.4,6.26,271114.13,11.33
1013975.33,42.39,6.25,270751.73,11.32
1013975.33,42.39,6.25,270751.73,11.32
1013975.33,42.39,6.25,270751.73,11.32
1011043.99,42.41,6.27,270706.25,11.36
1010922.31,42.42,6.28,271130.28,11.38
1010677.47,42.42,6.28,271137.07,11.38
1010677.47,42.42,6.28,271137.07,11.38
1010620.77,42.44,6.29,271239.24,11.39
1010251.0,42.44,6.29,271216.22,11.39
1010092.36,42.43,6.29,271059.0,11.39
1009911.14,42.44,6.29,271052.78,11.39
1009729.92,42.45,6.3,271092.93,11.4
1009814.15,42.46,6.31,271052.76,11.4
1009420.15,42.45,6.31,271235.58,11.41
1009363.45,42.46,6.31,271332.94,11.41
1009182.23,42.47,6.32,271206.69,11.41
1008812.46,42.47,6.32,271143.59,11.42
1008442.68,42.47,6.33,271755.13,11.45
1008724.26,42.49,6.34,272138.63,11.46
1008724.26,42.49,6.34,272138.63,11.46
1008479.42,42.5,6.34,272089.85,11.47
1008160.95,42.49,6.34,271942.72,11.46
1007916.11,42.5,6.34,271939.0,11.47
1007916.11,42.5,6.34,271939.0,11.47
1007573.18,42.51,6.34,271942.36,11.47
1007203.41,42.51,6.34,271916.59,11.48
1006958.57,42.52,6.35,271867.49,11.48
1006588.8,42.52,6.35,271897.33,11.48
1006641.73,42.53,6.36,271860.08,11.49
1006271.96,42.53,6.36,271856.0,11.49
1006271.96,42.53,6.36,271921.31,11.49
1005966.83,42.53,6.36,271697.86,11.49
1005721.99,42.53,6.36,271694.45,11.49
1005721.99,42.53,6.36,271694.45,11.49
1005429.05,42.53,6.35,271901.93,11.5
1005429.05,42.53,6.35,271853.88,11.5
1005513.28,42.54,6.37,271825.68,11.5
1005129.28,42.53,6.36,272178.6,11.52
1004767.12,42.53,6.36,271808.71,11.51
1004389.74,42.54,6.36,271833.68,11.51
1004679.17,42.55,6.38,271834.76,11.51
1004434.33,42.56,6.38,271841.54,11.52
1004064.56,42.56,6.38,271818.25,11.52
1003724.3,42.56,6.38,271863.5,11.53
1003354.53,42.56,6.38,271835.55,11.53
1002984.75,42.56,6.38,271809.65,11.53
1002984.75,42.56,6.38,271809.65,11.53
1002614.98,42.56,6.39,272010.59,11.55
1002245.21,42.57,6.39,271920.57,11.55
1001906.67,42.57,6.39,271901.7,11.55
1001661.83,42.58,6.4,271842.41,11.55
1001661.83,42.58,6.4,271842.41,11.55
1001416.99,42.58,6.4,271793.27,11.56
1001023.89,42.59,6.4,271986.56,11.57
1000680.96,42.59,6.4,271988.14,11.58
1000311.19,42.59,6.41,271965.13,11.58
999941.41,42.59,6.41,271990.58,11.59
999571.64,42.6,6.41,271959.59,11.59
999571.64,42.6,6.41,271936.43,11.59
999201.87,42.6,6.41,271928.4,11.59
999294.66,42.61,6.43,272311.31,11.61
999255.06,42.62,6.44,272005.97,11.6
998885.29,42.62,6.44,272718.92,11.64
998885.29,42.62,6.44,272718.92,11.64
998511.78,42.62,6.43,272336.99,11.62
998266.94,42.62,6.43,272333.63,11.63
998386.58,42.64,6.45,272332.0,11.63
997994.02,42.63,6.44,272312.45,11.63
997994.02,42.63,6.44,272312.45,11.63
998078.25,42.64,6.45,272377.08,11.64
997708.47,42.64,6.45,272339.41,11.64
997463.64,42.65,6.46,272346.2,11.65
997463.64,42.65,6.46,272346.2,11.65
997218.8,42.66,6.46,272286.91,11.65
997218.8,42.66,6.46,272286.91,11.65
996973.96,42.67,6.46,272238.13,11.65
996604.19,42.67,6.47,272202.31,11.65
996604.19,42.67,6.47,272226.9,11.66
996496.35,42.67,6.46,272118.79,11.65
996126.57,42.67,6.47,272600.28,11.68
995756.8,42.67,6.47,272295.94,11.67
995378.03,42.66,6.46,272926.86,11.7
995219.47,42.66,6.46,272768.57,11.69
995219.47,42.66,6.46,272768.57,11.69
995219.47,42.66,6.46,272767.11,11.69
995219.47,42.66,6.46,272767.11,11.69
995060.73,42.66,6.45,272608.78,11.69
994717.8,42.66,6.46,272603.96,11.69
994348.03,42.66,6.46,272654.17,11.7
993978.25,42.67,6.46,272612.09,11.7
993608.48,42.67,6.46,272586.43,11.71
993238.71,42.67,6.47,273007.87,11.73
992884.16,42.67,6.47,272818.65,11.73
992718.95,42.68,6.48,272464.55,11.71
992662.25,42.69,6.49,272644.68,11.73
992417.41,42.7,6.49,272595.82,11.73
992417.41,42.7,6.49,272707.5,11.73
992204.96,42.71,6.49,272705.63,11.74
992316.03,42.72,6.51,272709.66,11.74
992154.13,42.72,6.51,272685.24,11.74
991909.29,42.73,6.51,272681.6,11.75
991909.29,42.73,6.51,272681.6,11.75
991539.52,42.73,6.51,272729.64,11.75
991169.75,42.73,6.51,272674.3,11.76
991451.32,42.75,6.53,272699.71,11.76
991081.55,42.75,6.53,272919.44,11.77
990585.14,42.74,6.52,272981.54,11.78
990585.14,42.74,6.52,273049.13,11.78
990215.36,42.74,6.52,272947.35,11.78
989970.53,42.75,6.53,272837.34,11.78
989615.98,42.76,6.53,273405.2,11.81
989615.98,42.76,6.53,273405.2,11.81
989427.15,42.76,6.54,273209.01,11.81
989049.76,42.76,6.54,273123.94,11.81
989037.0,42.78,6.55,273124.36,11.81
988667.23,42.78,6.55,273100.28,11.82
988627.63,42.79,6.56,273204.53,11.82
988405.53,42.78,6.56,273038.99,11.82
988405.53,42.78,6.56,273038.99,11.82
988489.75,42.8,6.57,272998.05,11.82
988489.75,42.8,6.57,272998.05,11.82
988244.92,42.8,6.57,272949.19,11.82
988000.08,42.81,6.58,272945.55,11.83
987755.24,42.82,6.58,272952.34,11.83
987460.02,42.81,6.57,273384.72,11.85
987090.25,42.82,6.57,273262.8,11.85
986747.32,42.82,6.58,273266.15,11.86
986377.55,42.82,6.58,273238.0,11.86
986377.55,42.82,6.58,273238.0,11.86
986199.99,42.82,6.58,274701.58,11.93
985955.15,42.83,6.58,274642.29,11.93
985955.15,42.83,6.58,274642.29,11.93
985710.31,42.83,6.58,274649.08,11.93
985710.31,42.83,6.58,274646.61,11.93
985725.67,42.85,6.59,274681.37,11.94
985355.9,42.85,6.6,274653.43,11.94
984986.13,42.85,6.6,274638.03,11.95
984616.35,42.85,6.6,274844.38,11.96
984246.58,42.86,6.61,274686.04,11.96
983876.81,42.86,6.61,275003.11,11.98
983631.97,42.87,6.61,274943.82,11.98
983631.97,42.87,6.61,274912.47,11.98
983289.04,42.87,6.62,274915.82,11.99
983044.2,42.88,6.62,274866.96,11.99
982799.37,42.89,6.62,274863.32,11.99
982429.59,42.89,6.62,274835.17,12.0
982059.82,42.89,6.63,274879.01,12.01
981690.05,42.89,6.63,274842.58,12.01
981320.28,42.9,6.63,274824.55,12.01
981509.54,42.91,6.65,274881.47,12.02
981139.76,42.92,6.65,275260.78,12.04
981127.0,42.93,6.66,275261.21,12.04
981260.21,42.95,6.67,275946.52,12.08
980886.11,42.94,6.66,275517.41,12.06
980516.34,42.94,6.67,275554.42,12.07
980342.73,42.95,6.68,275235.99,12.06
979965.34,42.95,6.68,275353.0,12.07
979595.57,42.95,6.68,275305.88,12.07
979225.8,42.96,6.68,275307.04,12.08
979044.58,42.96,6.69,275660.18,12.1
978674.81,42.97,6.69,275612.49,12.1
978674.81,42.97,6.69,275612.49,12.1
978331.88,42.97,6.7,275609.78,12.1
978331.88,42.97,6.7,275609.78,12.1
977962.11,42.97,6.7,275587.92,12.11
977962.11,42.97,6.7,275587.92,12.11
977592.33,42.97,6.7,275650.58,12.12
977592.33,42.97,6.7,275650.58,12.12
977346.95,42.97,6.7,275412.6,12.11
976977.18,42.97,6.7,275347.29,12.11
976977.18,42.97,6.7,275347.29,12.11
976977.18,42.97,6.7,275347.29,12.11
976977.18,42.97,6.7,275347.29,12.11
976977.18,42.97,6.7,275347.29,12.11
976607.4,42.97,6.7,275910.8,12.14
976237.63,42.98,6.71,275487.08,12.13
975894.7,42.98,6.71,275483.65,12.13
975524.93,42.98,6.71,275462.59,12.14
975155.16,42.99,6.72,275502.1,12.14
974910.32,42.99,6.72,275485.0,12.15
974910.32,42.99,6.72,275485.0,12.15
974540.55,43.0,6.72,275471.76,12.15
974245.61,42.99,6.71,275838.6,12.17
973875.84,42.99,6.72,275801.42,12.18
973875.84,42.99,6.72,275801.42,12.18
973498.45,42.99,6.72,275277.51,12.16
973498.45,42.99,6.72,275277.51,12.16
973121.06,43.0,6.72,275299.93,12.16
973212.91,43.01,6.74,275221.51,12.16
973212.91,43.01,6.74,275199.51,12.16
972855.15,43.01,6.74,275591.54,12.18
972855.15,43.01,6.74,275591.54,12.18
972855.15,43.01,6.74,275587.47,12.18
972855.15,43.01,6.74,275587.47,12.18
972954.61,43.03,6.75,276379.67,12.22
972954.61,43.03,6.75,276402.64,12.22
973143.87,43.04,6.77,276397.16,12.23
973087.17,43.06,6.78,276803.44,12.25
972673.53,43.05,6.77,276391.77,12.23
972299.44,43.04,6.76,275981.19,12.22
972054.6,43.05,6.76,276218.74,12.23
971865.76,43.06,6.77,275503.05,12.21
971865.76,43.06,6.77,275487.19,12.2
971865.76,43.06,6.77,275487.19,12.2
971488.38,43.06,6.77,275914.31,12.23
971200.34,43.05,6.76,275698.69,12.22
970955.5,43.06,6.76,275649.83,12.22
970561.87,43.05,6.75,275383.94,12.22
970218.94,43.05,6.76,275387.29,12.22
970303.17,43.07,6.77,275363.6,12.22
970058.33,43.08,6.77,275359.96,12.23
969664.33,43.07,6.77,275445.78,12.23
969524.8,43.07,6.76,274607.42,12.2
969524.8,43.07,6.76,274607.42,12.2
969524.8,43.07,6.76,274607.42,12.2
969155.03,43.07,6.77,274522.86,12.2
968785.25,43.07,6.77,274510.09,12.2
968540.42,43.08,6.77,274460.94,12.21
968673.62,43.1,6.79,274825.03,12.23
968303.84,43.1,6.79,275029.1,12.24
968015.81,43.09,6.78,274751.65,12.23
968015.81,43.09,6.78,274751.65,12.23
968015.81,43.09,6.78,274751.65,12.23
968100.04,43.1,6.79,274716.6,12.23
967737.88,43.11,6.8,274613.99,12.23
967409.81,43.11,6.8,275101.39,12.26
967409.81,43.11,6.8,275120.79,12.26
967520.89,43.13,6.82,275124.5,12.26
967126.88,43.12,6.81,275099.56,12.26
967126.88,43.12,6.81,275099.56,12.26
966945.66,43.13,6.81,275140.59,12.27
966764.44,43.13,6.82,275097.5,12.27
966848.67,43.15,6.84,275093.86,12.28
966848.67,43.15,6.84,275093.86,12.28
966603.84,43.15,6.84,275044.76,12.28
966603.84,43.15,6.84,275044.76,12.28
966209.83,43.15,6.83,275258.29,12.29
965840.06,43.15,6.83,275193.82,12.29
965840.06,43.15,6.83,275193.82,12.29
965840.06,43.15,6.83,275193.82,12.29
965658.84,43.16,6.84,275035.23,12.29
965626.85,43.17,6.85,276114.06,12.34
965626.85,43.17,6.85,276114.06,12.34
965626.85,43.17,6.85,276114.06,12.34
965703.47,43.18,6.86,276384.72,12.36
965360.54,43.18,6.87,276381.94,12.36
964990.77,43.19,6.87,276359.92,12.37
964990.77,43.19,6.87,276359.92,12.37
964620.17,43.18,6.86,276099.0,12.36
964563.47,43.19,6.87,276280.55,12.37
964193.69,43.19,6.88,276304.54,12.38
964193.69,43.19,6.88,276304.54,12.38
963823.92,43.2,6.88,276283.77,12.38
963454.15,43.2,6.88,276269.95,12.39
963084.38,43.2,6.88,276408.16,12.4
963084.38,43.2,6.88,276374.83,12.4
962714.6,43.21,6.89,276271.16,12.4
962344.83,43.21,6.89,276226.53,12.4
962560.35,43.22,6.91,276225.17,12.4
962315.51,43.23,6.91,276231.96,12.41
962315.51,43.23,6.91,276270.75,12.41
961945.74,43.24,6.91,276296.8,12.42
961764.52,43.24,6.92,276273.83,12.42
961764.52,43.24,6.92,276273.83,12.42
961394.75,43.25,6.92,276248.74,12.43
961053.38,43.24,6.92,276280.97,12.43
960683.6,43.24,6.92,276268.96,12.44
960313.83,43.25,6.92,276234.72,12.44
960068.99,43.25,6.93,276175.43,12.44
960068.99,43.25,6.93,276175.43,12.44
960068.99,43.25,6.93,276175.43,12.44
959699.22,43.26,6.93,276700.44,12.47
959778.99,43.27,6.94,276709.72,12.48
959409.22,43.28,6.94,276537.42,12.47
959066.29,43.28,6.95,276533.89,12.48
959066.29,43.28,6.95,276533.89,12.48
958696.52,43.28,6.95,276556.91,12.49
958639.82,43.3,6.96,276917.62,12.51
958600.22,43.31,6.97,276892.02,12.51
958383.14,43.3,6.97,276718.35,12.5
958138.3,43.31,6.97,276669.49,12.51
957768.53,43.31,6.97,276674.39,12.51
957398.76,43.32,6.97,276823.14,12.52
957240.74,43.31,6.97,276674.36,12.52
956870.97,43.31,6.97,276540.62,12.52
956950.75,43.33,6.99,276849.76,12.54
956950.75,43.33,6.99,276849.76,12.54
956950.75,43.33,6.99,276849.76,12.54
957034.98,43.34,7.0,276797.94,12.54
956665.2,43.35,7.0,277545.54,12.58
956665.2,43.35,7.0,277545.54,12.58
956322.28,43.35,7.01,277543.67,12.58
955952.5,43.35,7.01,277520.67,12.59
955652.33,43.35,7.0,277158.29,12.57
955652.33,43.35,7.0,277158.29,12.57
955471.12,43.35,7.01,277215.77,12.58
955226.28,43.36,7.01,277166.76,12.58
954981.44,43.37,7.02,277163.27,12.59
954611.67,43.37,7.02,277126.24,12.59
954217.67,43.37,7.01,276823.56,12.58
953847.89,43.37,7.01,276810.33,12.59
953493.35,43.37,7.02,277578.45,12.63
953298.5,43.37,7.01,277464.94,12.62
953409.58,43.38,7.03,277468.65,12.63
953598.84,43.4,7.04,277525.57,12.63
953214.83,43.39,7.03,277500.67,12.63
953214.83,43.39,7.03,277475.19,12.63
952845.06,43.39,7.04,277527.4,12.64
952475.29,43.4,7.04,277489.36,12.64
952475.29,43.4,7.04,277518.49,12.64
952645.37,43.42,7.05,278240.02,12.68
952605.77,43.43,7.07,278216.39,12.68
952440.55,43.44,7.07,277938.14,12.68
952070.78,43.44,7.08,278536.4,12.71
951706.68,43.43,7.07,278109.48,12.69
951305.68,43.43,7.07,277967.7,12.69
950951.13,43.44,7.07,277993.52,12.7
950792.58,43.43,7.07,277835.88,12.69
950792.58,43.43,7.07,277856.92,12.69
950792.58,43.43,7.07,277856.92,12.69
950438.81,43.44,7.07,277336.7,12.67
950636.26,43.45,7.09,277289.36,12.67
950423.81,43.46,7.09,277752.7,12.7
950178.97,43.47,7.1,278181.56,12.73
949934.13,43.48,7.1,278160.68,12.73
949800.54,43.49,7.11,278102.33,12.73
949368.28,43.49,7.11,278093.66,12.74
949073.66,43.48,7.1,277810.88,12.73
948730.74,43.48,7.11,277799.39,12.73
948360.96,43.49,7.11,277809.13,12.74
948360.96,43.49,7.11,277809.13,12.74
948360.96,43.49,7.11,277809.13,12.74
947991.19,43.49,7.11,277797.88,12.74
947746.35,43.5,7.12,277852.22,12.75
947446.18,43.49,7.11,277550.17,12.74
947073.9,43.48,7.1,277186.14,12.73
946892.68,43.49,7.11,277167.92,12.73
946711.46,43.5,7.11,277165.01,12.74
946530.24,43.51,7.12,277404.01,12.75
946349.02,43.52,7.13,277675.99,12.77
946349.02,43.52,7.13,277675.99,12.77
946150.35,43.51,7.12,277549.6,12.76
945780.58,43.51,7.13,277700.56,12.78
945891.65,43.53,7.14,277704.27,12.78
945891.65,43.53,7.14,277700.58,12.78
945521.88,43.53,7.15,277673.83,12.78
945277.04,43.54,7.15,277621.8,12.79
945237.44,43.55,7.16,277675.36,12.79
945237.44,43.55,7.16,277675.36,12.79
945180.74,43.57,7.17,277847.46,12.81
944810.97,43.57,7.17,277831.25,12.81
944810.97,43.57,7.17,277832.53,12.81
944441.19,43.57,7.17,277785.8,12.82
944259.97,43.58,7.18,278227.19,12.84
944015.14,43.59,7.19,278178.32,12.84
943652.98,43.59,7.19,278229.34,12.85
943652.98,43.59,7.19,278229.34,12.85
943408.14,43.6,7.19,278225.7,12.86
943408.14,43.6,7.19,278225.7,12.86
943076.73,43.61,7.2,278762.43,12.89
942733.8,43.61,7.2,278757.6,12.89
943015.38,43.63,7.22,278783.02,12.9
942834.16,43.64,7.23,278763.63,12.9
942641.64,43.63,7.22,279001.97,12.91
942271.86,43.64,7.23,279044.24,12.92
941902.09,43.64,7.23,279058.77,12.93
941845.39,43.65,7.24,279177.12,12.94
941929.62,43.67,7.25,279153.93,12.94
941559.85,43.67,7.26,279108.23,12.95
941190.07,43.67,7.26,279626.57,12.98
940896.18,43.67,7.25,279414.06,12.97
940526.41,43.67,7.25,279400.71,12.97
940715.67,43.69,7.27,279457.62,12.98
940372.74,43.69,7.27,279453.44,12.98
940002.97,43.7,7.28,279432.76,12.99
939633.2,43.7,7.28,279508.58,13.0
939633.2,43.7,7.28,279561.61,13.0
939263.43,43.7,7.28,279478.6,13.0
938893.65,43.71,7.29,279897.25,13.03
938499.65,43.7,7.28,279629.99,13.02
938145.11,43.7,7.28,279382.87,13.01
938224.88,43.72,7.29,280012.97,13.05
938062.38,43.73,7.3,279976.96,13.05
937658.66,43.73,7.31,280015.67,13.06
937658.66,43.73,7.31,280015.67,13.06
937658.66,43.73,7.31,280015.67,13.06
937658.66,43.73,7.31,280015.67,13.06
937658.66,43.73,7.31,280015.67,13.06
937533.97,43.74,7.32,279425.73,13.04
937214.96,43.73,7.31,279106.78,13.02
936872.03,43.73,7.31,279103.25,13.03
936872.03,43.73,7.31,279103.25,13.03
936872.03,43.73,7.31,279103.25,13.03
936872.03,43.73,7.31,279119.44,13.03
936502.26,43.74,7.32,279098.46,13.03
936128.16,43.73,7.3,278679.72,13.02
935946.94,43.74,7.31,278704.05,13.02
935577.17,43.74,7.32,278680.22,13.03
935395.95,43.75,7.32,278673.06,13.03
935395.95,43.75,7.32,278673.06,13.03
935026.18,43.75,7.33,278666.75,13.04
935026.18,43.75,7.33,278642.13,13.04
934656.4,43.76,7.33,279056.58,13.06
934286.63,43.76,7.33,278957.04,13.07
934286.63,43.76,7.33,278983.36,13.07
934286.63,43.76,7.33,278983.36,13.07
933943.7,43.76,7.34,278983.71,13.07
933943.7,43.76,7.34,278983.71,13.07
933943.7,43.76,7.34,279050.19,13.08
933943.7,43.76,7.34,279031.73,13.07
933943.7,43.76,7.34,279031.73,13.07
933515.59,43.76,7.34,278390.78,13.05
933515.59,43.76,7.34,278413.72,13.05
933072.15,43.76,7.34,278045.01,13.04
933032.55,43.77,7.35,278020.99,13.04
932662.77,43.78,7.35,278057.82,13.05
932662.77,43.78,7.35,278057.82,13.05
932293.0,43.78,7.36,278014.16,13.06
931923.23,43.78,7.36,278180.54,13.07
931923.23,43.78,7.36,278173.58,13.07
931923.23,43.78,7.36,278173.58,13.07
931553.46,43.79,7.36,278109.69,13.07
931553.46,43.79,7.36,278109.69,13.07
931372.24,43.8,7.37,278055.02,13.07
931372.24,43.8,7.37,278065.56,13.08
931002.46,43.8,7.38,278508.37,13.1
930848.09,43.81,7.39,278515.51,13.11
930478.32,43.81,7.39,278484.21,13.11
930478.32,43.81,7.39,278484.21,13.11
930108.54,43.81,7.39,278528.52,13.12
929738.77,43.82,7.4,278521.27,13.13
929438.6,43.81,7.39,278210.83,13.11
929438.6,43.81,7.39,278210.83,13.11
929257.38,43.82,7.4,278167.29,13.12
928887.61,43.82,7.4,278162.2,13.12
928887.61,43.82,7.4,278162.2,13.12
928517.84,43.83,7.4,278672.75,13.15
928517.84,43.83,7.4,278672.75,13.15
928148.06,43.83,7.41,278520.96,13.15
927805.14,43.83,7.41,278524.31,13.16
927510.52,43.83,7.4,278293.53,13.15
924579.19,43.85,7.43,278248.05,13.2
924663.42,43.87,7.44,278224.36,13.2
924447.16,43.86,7.44,278016.72,13.19
924077.39,43.86,7.44,278075.86,13.2
921146.05,43.89,7.47,278030.38,13.25
920776.28,43.89,7.47,277996.91,13.25
917844.94,43.92,7.5,277951.43,13.3
917475.17,43.93,7.5,277913.69,13.31
917475.17,43.93,7.5,277913.69,13.31
917205.7,43.92,7.5,277619.86,13.29
917205.7,43.92,7.5,277619.86,13.29
917205.7,43.92,7.5,277722.52,13.3
916835.93,43.92,7.5,277865.92,13.31
916457.15,43.91,7.49,278546.11,13.35
916568.23,43.93,7.51,278550.14,13.35
916174.23,43.92,7.5,278524.89,13.35
915993.01,43.93,7.51,278569.74,13.36
915623.23,43.93,7.51,278541.42,13.36
915253.46,43.94,7.51,278514.89,13.37
915329.12,43.95,7.53,278914.2,13.39
915147.91,43.96,7.54,278698.84,13.39
914785.75,43.96,7.54,278599.29,13.39
914785.75,43.96,7.54,278599.29,13.39
914408.36,43.97,7.54,279365.27,13.43
914259.54,43.98,7.55,278985.8,13.42
913842.51,43.98,7.55,278776.41,13.42
913829.75,43.99,7.57,278776.84,13.42
913790.14,44.0,7.58,278753.95,13.42
913790.14,44.0,7.58,278753.95,13.42
913420.37,44.0,7.58,278794.05,13.43
913420.37,44.0,7.58,278794.05,13.43
913420.37,44.0,7.58,278794.05,13.43
913024.93,44.0,7.57,278414.16,13.42
912655.16,44.0,7.58,278385.73,13.42
912285.39,44.0,7.58,278363.81,13.43
912104.17,44.01,7.59,278861.23,13.46
912104.17,44.01,7.59,278846.45,13.45
911804.0,44.0,7.58,278444.42,13.44
911503.83,44.0,7.57,278667.17,13.45
911503.83,44.0,7.57,278667.17,13.45
911774.63,44.01,7.59,278419.83,13.44
911404.86,44.02,7.6,279242.97,13.49
911275.81,44.02,7.59,279059.14,13.48
911275.81,44.02,7.59,279059.14,13.48
910932.88,44.02,7.6,279045.43,13.48
910932.88,44.02,7.6,279045.43,13.48
910563.11,44.02,7.6,279085.56,13.49
910563.11,44.02,7.6,279085.56,13.49
910563.11,44.02,7.6,279085.56,13.49
910193.34,44.03,7.61,279059.36,13.5
910012.12,44.04,7.61,279031.1,13.5
909642.35,44.04,7.62,279273.14,13.52
909272.57,44.04,7.62,279186.5,13.52
