ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5637-policy_FGD1000desharemda78a-de_share-gs_FGDScore-scmd_a78a-arrived_gpu_milli
1008,4572,4251620,6212,4536470
1008,4572,4251620,6212,4536470
1009,4580,4252620,6212,4537470
1009,4580,4253170,6212,4538020
1009,4580,4253170,6212,4539020
1009,4580,4253170,6212,4540020
1009,4580,4253820,6212,4540670
1009,4580,4254630,6212,4541480
1009,4580,4254630,6212,4542480
1009,4580,4254630,6212,4542480
1009,4580,4254630,6212,4543480
1009,4580,4255630,6212,4544480
1009,4580,4256100,6212,4544950
1009,4580,4256750,6212,4545600
1009,4580,4257560,6212,4546410
1009,4580,4257560,6212,4547410
1009,4580,4258030,6212,4547880
1009,4580,4258030,6212,4547880
1010,4588,4258680,6212,4548530
1010,4588,4259680,6212,4549530
1010,4588,4259680,6212,4549530
1010,4588,4259680,6212,4550530
1010,4588,4260490,6212,4551340
1010,4588,4261300,6212,4552150
1010,4588,4261300,6212,4552470
1010,4588,4262300,6212,4553470
1010,4588,4263110,6212,4554280
1010,4588,4263110,6212,4555280
1010,4588,4263110,6212,4555280
1010,4588,4264110,6212,4556280
1010,4588,4265110,6212,4557280
1010,4588,4265110,6212,4558280
1010,4588,4265570,6212,4558740
1010,4588,4265570,6212,4559740
1010,4588,4265570,6212,4560740
1011,4596,4266120,6212,4561290
1011,4596,4266770,6212,4561940
1011,4596,4266770,6212,4562260
1011,4596,4266770,6212,4563260
1011,4596,4266770,6212,4563260
1011,4596,4266770,6212,4563260
1011,4596,4266770,6212,4564260
1011,4596,4267770,6212,4565260
1011,4596,4268770,6212,4566260
1011,4596,4269770,6212,4567260
1011,4596,4269770,6212,4567260
1011,4596,4270240,6212,4567730
1011,4596,4270560,6212,4568050
1011,4596,4271210,6212,4568700
1011,4596,4272210,6212,4569700
1011,4596,4272210,6212,4570700
1011,4596,4272210,6212,4571170
1012,4604,4280210,6212,4579170
1012,4604,4280210,6212,4579170
1013,4612,4281210,6212,4580170
1013,4612,4281210,6212,4581170
1013,4612,4281530,6212,4581490
1013,4612,4282530,6212,4582490
1013,4612,4283340,6212,4583300
1013,4612,4284340,6212,4584300
1013,4612,4284340,6212,4584300
1013,4612,4284340,6212,4584300
1013,4612,4284340,6212,4584300
1013,4612,4285340,6212,4585300
1013,4612,4285340,6212,4585300
1013,4612,4286340,6212,4586300
1013,4612,4286340,6212,4587300
1013,4612,4286340,6212,4587770
1013,4612,4286340,6212,4587770
1013,4612,4286340,6212,4587770
1013,4612,4287150,6212,4588580
1013,4612,4287150,6212,4588580
1013,4612,4288150,6212,4589580
1014,4620,4289150,6212,4590580
1014,4620,4289620,6212,4591050
1014,4620,4289620,6212,4592050
1014,4620,4290620,6212,4593050
1014,4620,4291620,6212,4594050
1014,4620,4291890,6212,4594320
1014,4620,4291890,6212,4595130
1014,4620,4291890,6212,4595130
1014,4620,4292890,6212,4596130
1014,4620,4292890,6212,4597130
1014,4620,4293890,6212,4598130
1014,4620,4293890,6212,4599130
1014,4620,4294890,6212,4600130
1014,4620,4295360,6212,4600600
1014,4620,4296170,6212,4601410
1014,4620,4296170,6212,4601410
1015,4628,4296980,6212,4602220
1015,4628,4296980,6212,4603220
1015,4628,4296980,6212,4603220
1015,4628,4297980,6212,4604220
1015,4628,4298790,6212,4605030
1015,4628,4299790,6212,4606030
1015,4628,4299790,6212,4607030
1015,4628,4300790,6212,4608030
1015,4628,4301790,6212,4609030
1015,4628,4301790,6212,4609840
1015,4628,4302600,6212,4610650
1015,4628,4303410,6212,4611460
1015,4628,4303410,6212,4612460
1015,4628,4303410,6212,4612460
1015,4628,4303410,6212,4612460
1016,4636,4304410,6212,4613460
1016,4636,4304410,6212,4613460
1016,4636,4305410,6212,4614460
1016,4636,4305640,6212,4614690
1016,4636,4306640,6212,4615690
1016,4636,4307230,6212,4616280
1016,4636,4307880,6212,4616930
1016,4636,4308880,6212,4617930
1016,4636,4308880,6212,4618390
1016,4636,4309690,6212,4619200
1016,4636,4310690,6212,4620200
1016,4636,4310690,6212,4621200
1017,4644,4311690,6212,4622200
1017,4644,4311690,6212,4623200
1017,4644,4311920,6212,4623430
1017,4644,4311920,6212,4624240
1017,4644,4312150,6212,4624470
1017,4644,4313150,6212,4625470
1017,4644,4313150,6212,4625470
1017,4644,4313150,6212,4625470
1017,4644,4314150,6212,4626470
1017,4644,4314150,6212,4626470
1017,4644,4314150,6212,4627280
1017,4644,4315150,6212,4628280
1017,4644,4315150,6212,4629280
1017,4644,4315470,6212,4629600
1017,4644,4316470,6212,4630600
1017,4644,4316470,6212,4631600
1017,4644,4316470,6212,4632600
1017,4644,4317470,6212,4633600
1017,4644,4317470,6212,4634600
1018,4652,4318470,6212,4635600
1018,4652,4318470,6212,4636410
1018,4652,4319470,6212,4637410
1018,4652,4320280,6212,4638220
1018,4652,4320440,6212,4638380
1018,4652,4320440,6212,4639380
1018,4652,4320910,6212,4639850
1018,4652,4321910,6212,4640850
1018,4652,4321910,6212,4641850
1018,4652,4322910,6212,4642850
1018,4652,4323910,6212,4643850
1018,4652,4324380,6212,4644320
1018,4652,4324860,6212,4644800
1018,4652,4324860,6212,4645800
1018,4652,4324860,6212,4646800
1019,4660,4325860,6212,4647800
1019,4660,4326180,6212,4648120
1019,4660,4326180,6212,4649120
1019,4660,4326640,6212,4649580
1019,4660,4326640,6212,4649580
1019,4660,4326640,6212,4649580
1019,4660,4326640,6212,4650580
1019,4660,4326640,6212,4651580
1019,4660,4327110,6212,4652050
1019,4660,4328110,6212,4653050
1019,4660,4328920,6212,4653860
1019,4660,4328920,6212,4653860
1019,4660,4329920,6212,4654860
1019,4660,4330920,6212,4655860
1019,4660,4331920,6212,4656860
1019,4660,4332570,6212,4657510
1020,4668,4333570,6212,4658510
1020,4668,4333570,6212,4658510
1020,4668,4334570,6212,4659510
1020,4668,4335570,6212,4660510
1020,4668,4335570,6212,4661510
1020,4668,4335570,6212,4662510
1020,4668,4336570,6212,4663510
1020,4668,4336570,6212,4663510
1020,4668,4337570,6212,4664510
1020,4668,4337570,6212,4665510
1020,4668,4337570,6212,4666160
1020,4668,4337570,6212,4666160
1020,4668,4338220,6212,4666810
1020,4668,4339030,6212,4667620
1020,4668,4339840,6212,4668430
1020,4668,4340840,6212,4669430
1020,4668,4340840,6212,4669430
1020,4668,4341160,6212,4669750
1020,4668,4342160,6212,4670750
1020,4668,4343160,6212,4671750
1020,4668,4343160,6212,4671750
1021,4676,4343810,6212,4672400
1021,4676,4343810,6212,4673400
1021,4676,4343810,6212,4673400
1021,4676,4343810,6212,4673400
1021,4676,4344810,6212,4674400
1021,4676,4345460,6212,4675050
1021,4676,4345460,6212,4676050
1021,4676,4346460,6212,4677050
1021,4676,4347460,6212,4678050
1021,4676,4347930,6212,4678520
1021,4676,4348300,6212,4678890
1021,4676,4349300,6212,4679890
1021,4676,4350300,6212,4680890
1021,4676,4350770,6212,4681360
1021,4676,4350770,6212,4681360
1022,4684,4351240,6212,4681830
1022,4684,4352240,6212,4682830
1022,4684,4353240,6212,4683830
1022,4684,4353890,6212,4684480
1022,4684,4354700,6212,4685290
1022,4684,4354700,6212,4685290
1022,4684,4354700,6212,4685290
1022,4684,4355700,6212,4686290
1022,4684,4356700,6212,4687290
1022,4684,4357700,6212,4688290
1022,4684,4357700,6212,4688290
1022,4684,4357700,6212,4696290
1023,4692,4358700,6212,4697290
1023,4692,4359700,6212,4698290
1023,4692,4359700,6212,4698290
1023,4692,4359700,6212,4698290
1023,4692,4359700,6212,4698290
1023,4692,4360700,6212,4699290
1023,4692,4360700,6212,4700290
1023,4692,4360700,6212,4700290
1023,4692,4361170,6212,4700760
1023,4692,4361490,6212,4701080
1023,4692,4361490,6212,4702080
1023,4692,4362490,6212,4703080
1023,4692,4363300,6212,4703890
1023,4692,4363770,6212,4704360
1023,4692,4363770,6212,4712360
1023,4692,4363770,6212,4713360
1023,4692,4363770,6212,4713360
1023,4692,4364770,6212,4714360
1023,4692,4365240,6212,4714830
1023,4692,4365240,6212,4715830
1023,4692,4365240,6212,4716640
1023,4692,4365240,6212,4717640
1023,4692,4365240,6212,4718640
1023,4692,4365240,6212,4719640
1024,4700,4366240,6212,4720640
1024,4700,4366240,6212,4720640
1024,4700,4366240,6212,4721640
1024,4700,4367240,6212,4722640
1024,4700,4368240,6212,4723640
1024,4700,4368240,6212,4724640
1024,4700,4368240,6212,4724640
1024,4700,4368240,6212,4725450
1024,4700,4369050,6212,4726260
1024,4700,4370050,6212,4727260
1024,4700,4370050,6212,4728260
1024,4700,4370050,6212,4728730
1024,4700,4370050,6212,4729730
1024,4700,4370050,6212,4730200
1024,4700,4371050,6212,4731200
1024,4700,4371280,6212,4731430
1024,4700,4372280,6212,4732430
1025,4708,4372930,6212,4733080
1025,4708,4373930,6212,4734080
1025,4708,4374740,6212,4734890
1025,4708,4375740,6212,4735890
1025,4708,4376210,6212,4736360
1025,4708,4376210,6212,4737360
1025,4708,4377210,6212,4738360
1025,4708,4377530,6212,4738680
1025,4708,4378530,6212,4739680
1025,4708,4379000,6212,4740150
1026,4716,4379470,6212,4740620
1026,4716,4380470,6212,4741620
1026,4716,4381470,6212,4742620
1026,4716,4382470,6212,4743620
1026,4716,4383470,6212,4744620
1026,4716,4384470,6212,4745620
1026,4716,4384470,6212,4745620
1026,4716,4384470,6212,4746620
1026,4716,4384470,6212,4747620
1026,4716,4384470,6212,4747620
1026,4716,4385470,6212,4748620
1026,4716,4385940,6212,4749090
1026,4716,4385940,6212,4750090
1026,4716,4386940,6212,4751090
1026,4716,4387750,6212,4751900
1027,4724,4388220,6212,4752370
1027,4724,4389220,6212,4753370
1027,4724,4389220,6212,4753370
1027,4724,4389540,6212,4753690
1027,4724,4389860,6212,4754010
1027,4724,4390860,6212,4755010
1027,4724,4391670,6212,4755820
1027,4724,4392670,6212,4756820
1027,4724,4392900,6212,4757050
1027,4724,4392900,6212,4758050
1027,4724,4393370,6212,4758520
1027,4724,4394370,6212,4759520
1027,4724,4395370,6212,4760520
1027,4724,4395530,6212,4760680
1027,4724,4395530,6212,4761680
1027,4724,4396530,6212,4762680
1027,4724,4397530,6212,4763680
1027,4724,4397530,6212,4764680
1027,4724,4398530,6212,4765680
1028,4732,4399530,6212,4766680
1028,4732,4399530,6212,4767490
1028,4732,4399850,6212,4767810
1028,4732,4400320,6212,4768280
1028,4732,4400320,6212,4769280
1028,4732,4400320,6212,4770280
1028,4732,4400320,6212,4771280
1028,4732,4400320,6212,4772280
1028,4732,4400320,6212,4772280
1028,4732,4400550,6212,4772510
1028,4732,4401550,6212,4773510
1028,4732,4402550,6212,4774510
1029,4740,4403550,6212,4775510
1029,4740,4404550,6212,4776510
1029,4740,4404870,6212,4776830
1029,4740,4405460,6212,4777420
1029,4740,4405930,6212,4777890
1029,4740,4405930,6212,4778890
1029,4740,4405930,6212,4779890
1029,4740,4406400,6212,4780360
1029,4740,4407400,6212,4781360
1029,4740,4407720,6212,4781680
1029,4740,4407720,6212,4781680
1029,4740,4408720,6212,4782680
1030,4748,4409720,6212,4783680
1030,4748,4410720,6212,4784680
1030,4748,4410720,6212,4785680
1030,4748,4411190,6212,4786150
1030,4748,4411740,6212,4786700
1030,4748,4411740,6212,4787700
1030,4748,4412550,6212,4788510
1030,4748,4413200,6212,4789160
1030,4748,4414200,6212,4790160
1030,4748,4414420,6212,4790380
1030,4748,4414420,6212,4790380
1030,4748,4414420,6212,4790380
1030,4748,4414420,6212,4790380
1030,4748,4415420,6212,4791380
1030,4748,4415420,6212,4791380
1030,4748,4415420,6212,4791380
1030,4748,4416420,6212,4792380
1030,4748,4416420,6212,4793380
1031,4756,4420420,6212,4797380
1031,4756,4421420,6212,4798380
1031,4756,4421420,6212,4798850
1031,4756,4421420,6212,4799660
1031,4756,4422420,6212,4800660
1031,4756,4423420,6212,4801660
1031,4756,4423420,6212,4802660
1031,4756,4424420,6212,4803660
1031,4756,4425420,6212,4804660
1031,4756,4425420,6212,4804660
1031,4756,4425420,6212,4804660
1031,4756,4426420,6212,4805660
1031,4756,4426420,6212,4806660
1031,4756,4427230,6212,4807470
1031,4756,4427230,6212,4807470
1031,4756,4427230,6212,4808470
1031,4756,4428230,6212,4809470
1031,4756,4429040,6212,4810280
1031,4756,4429040,6212,4810280
1032,4764,4430040,6212,4811280
1032,4764,4430850,6212,4812090
1032,4764,4431170,6212,4812410
1032,4764,4431170,6212,4813410
1032,4764,4431170,6212,4814410
1032,4764,4431980,6212,4815220
1032,4764,4432450,6212,4815690
1032,4764,4433450,6212,4816690
1032,4764,4434040,6212,4817280
1032,4764,4434510,6212,4817750
1032,4764,4434510,6212,4818560
1032,4764,4435510,6212,4819560
1032,4764,4435980,6212,4820030
1033,4772,4436980,6212,4821030
1033,4772,4437980,6212,4822030
1033,4772,4438140,6212,4822190
1033,4772,4438140,6212,4823190
1033,4772,4438950,6212,4824000
1033,4772,4438950,6212,4825000
1033,4772,4438950,6212,4825000
1033,4772,4438950,6212,4825810
1033,4772,4439420,6212,4826280
1033,4772,4439420,6212,4826600
1033,4772,4440230,6212,4827410
1033,4772,4440460,6212,4827640
1033,4772,4440460,6212,4828640
1033,4772,4441460,6212,4829640
1033,4772,4441780,6212,4829960
1033,4772,4442590,6212,4830770
1033,4772,4442590,6212,4831770
1033,4772,4443400,6212,4832580
1033,4772,4443400,6212,4833580
1033,4772,4443400,6212,4833580
1033,4772,4443400,6212,4834230
1033,4772,4443630,6212,4834460
1033,4772,4443630,6212,4835460
1034,4780,4444630,6212,4836460
1034,4780,4444630,6212,4837460
1034,4780,4444630,6212,4837460
1034,4780,4444630,6212,4838270
1034,4780,4445630,6212,4839270
1034,4780,4445630,6212,4839270
1034,4780,4446630,6212,4840270
1034,4780,4447630,6212,4841270
1034,4780,4447630,6212,4842080
1034,4780,4447630,6212,4842300
1034,4780,4448220,6212,4842890
1034,4780,4448220,6212,4843890
1034,4780,4449220,6212,4844890
1034,4780,4449220,6212,4845890
1034,4780,4450220,6212,4846890
1034,4780,4450570,6212,4847240
1034,4780,4451220,6212,4847890
1034,4780,4451220,6212,4848890
1035,4788,4452220,6212,4849890
1035,4788,4452220,6212,4849890
1035,4788,4453030,6212,4850700
1035,4788,4453030,6212,4850700
1035,4788,4453840,6212,4851510
1035,4788,4454840,6212,4852510
1035,4788,4455650,6212,4853320
1035,4788,4456650,6212,4854320
1035,4788,4457650,6212,4855320
1035,4788,4457650,6212,4856320
1035,4788,4458650,6212,4857320
1035,4788,4458650,6212,4857640
1035,4788,4458650,6212,4858640
1035,4788,4459650,6212,4859640
1035,4788,4459650,6212,4860640
1036,4796,4460650,6212,4861640
1036,4796,4460650,6212,4861870
1036,4796,4461650,6212,4862870
1036,4796,4462650,6212,4863870
1036,4796,4462650,6212,4863870
1036,4796,4462970,6212,4864190
1036,4796,4462970,6212,4864780
1036,4796,4462970,6212,4865430
1036,4796,4463970,6212,4866430
1036,4796,4464970,6212,4867430
1036,4796,4464970,6212,4867430
1036,4796,4465970,6212,4868430
1036,4796,4465970,6212,4869430
1036,4796,4465970,6212,4869800
1036,4796,4466290,6212,4870120
1036,4796,4467290,6212,4871120
1037,4804,4467750,6212,4871580
1037,4804,4468750,6212,4872580
1037,4804,4469750,6212,4873580
1037,4804,4470750,6212,4874580
1037,4804,4471560,6212,4875390
1037,4804,4471560,6212,4876390
1037,4804,4472560,6212,4877390
1037,4804,4473370,6212,4878200
1037,4804,4474370,6212,4879200
1038,4812,4475370,6212,4880200
1038,4812,4476370,6212,4881200
1038,4812,4477180,6212,4882010
1038,4812,4477180,6212,4882820
1038,4812,4478180,6212,4883820
1038,4812,4478180,6212,4883820
1038,4812,4478180,6212,4884050
1038,4812,4478650,6212,4884520
1038,4812,4479650,6212,4885520
1038,4812,4479650,6212,4885520
1038,4812,4480650,6212,4886520
1038,4812,4481650,6212,4887520
1038,4812,4482650,6212,4888520
1038,4812,4482650,6212,4889520
1039,4820,4483200,6212,4890070
1039,4820,4483520,6212,4890390
1039,4820,4483520,6212,4891200
1039,4820,4483630,6212,4891310
1039,4820,4484280,6212,4891960
1039,4820,4485280,6212,4892960
1039,4820,4486280,6212,4893960
1039,4820,4487280,6212,4894960
1039,4820,4487280,6212,4895770
1039,4820,4487650,6212,4896140
1039,4820,4488120,6212,4896610
1039,4820,4488590,6212,4897080
1040,4828,4489590,6212,4898080
1040,4828,4489590,6212,4899080
1040,4828,4490590,6212,4900080
1040,4828,4490590,6212,4901080
1040,4828,4490590,6212,4901080
1040,4828,4491590,6212,4902080
1040,4828,4491590,6212,4902890
1040,4828,4492140,6212,4903440
1040,4828,4492140,6212,4903440
1040,4828,4493140,6212,4904440
1040,4828,4493140,6212,4904440
1040,4828,4494140,6212,4905440
1040,4828,4494950,6212,4906250
1040,4828,4495420,6212,4906720
1040,4828,4495890,6212,4907190
1040,4828,4496890,6212,4908190
1041,4836,4497890,6212,4909190
1041,4836,4498890,6212,4910190
1041,4836,4499890,6212,4911190
1041,4836,4500890,6212,4912190
1041,4836,4501700,6212,4913000
1041,4836,4502700,6212,4914000
1041,4836,4503170,6212,4914470
1041,4836,4504170,6212,4915470
1042,4844,4505170,6212,4916470
1042,4844,4506170,6212,4917470
1042,4844,4507170,6212,4918470
1042,4844,4507170,6212,4918470
1042,4844,4507170,6212,4919280
1042,4844,4508170,6212,4920280
1042,4844,4509170,6212,4921280
1042,4844,4509170,6212,4921280
1042,4844,4510170,6212,4922280
1042,4844,4511170,6212,4923280
1042,4844,4511170,6212,4923750
1042,4844,4511330,6212,4923910
1042,4844,4512140,6212,4924720
1042,4844,4512360,6212,4924940
1043,4852,4513170,6212,4925750
1043,4852,4513170,6212,4926220
1043,4852,4513170,6212,4926220
1043,4852,4514170,6212,4927220
1043,4852,4515170,6212,4928220
1043,4852,4516170,6212,4929220
1043,4852,4517170,6212,4930220
1043,4852,4517640,6212,4930690
1043,4852,4518640,6212,4931690
1043,4852,4519640,6212,4932690
1044,4860,4520640,6212,4933690
1044,4860,4521110,6212,4934160
1044,4860,4522110,6212,4935160
1044,4860,4522920,6212,4935970
1044,4860,4522920,6212,4936440
1044,4860,4523390,6212,4936910
1044,4860,4524390,6212,4937910
1044,4860,4524710,6212,4938230
1044,4860,4525180,6212,4938700
1044,4860,4526180,6212,4939700
1044,4860,4527180,6212,4940700
1044,4860,4527500,6212,4941020
1045,4868,4528500,6212,4942020
1045,4868,4528610,6212,4942130
1045,4868,4529610,6212,4943130
1045,4868,4530610,6212,4944130
1045,4868,4530610,6212,4944450
1045,4868,4530610,6212,4944450
1045,4868,4531260,6212,4945100
1045,4868,4532260,6212,4946100
1045,4868,4532260,6212,4946910
1045,4868,4533260,6212,4947910
1045,4868,4533260,6212,4947910
1045,4868,4534260,6212,4948910
1045,4868,4534260,6212,4948910
1045,4868,4535260,6212,4949910
1045,4868,4536260,6212,4950910
1046,4876,4537260,6212,4951910
1046,4876,4538260,6212,4952910
1046,4876,4538260,6212,4952910
1046,4876,4538260,6212,4952910
1046,4876,4538730,6212,4953380
1046,4876,4539730,6212,4954380
1046,4876,4540080,6212,4954730
1046,4876,4540240,6212,4954890
1046,4876,4541240,6212,4955890
1046,4876,4541240,6212,4956890
1046,4876,4541240,6212,4957890
1046,4876,4542050,6212,4958700
1046,4876,4542050,6212,4959700
1046,4876,4542050,6212,4959700
1046,4876,4542050,6212,4960700
1047,4884,4542520,6212,4961170
1047,4884,4543330,6212,4961980
1047,4884,4543880,6212,4962530
1047,4884,4544690,6212,4963340
1047,4884,4544690,6212,4964340
1047,4884,4545690,6212,4965340
1047,4884,4545690,6212,4965340
1047,4884,4546690,6212,4966340
1047,4884,4546690,6212,4967340
1047,4884,4547690,6212,4968340
1047,4884,4548500,6212,4969150
1047,4884,4549500,6212,4970150
1047,4884,4550310,6212,4970960
1047,4884,4550310,6212,4971440
1047,4884,4550540,6212,4971670
1048,4892,4551540,6212,4972670
1048,4892,4552190,6212,4973320
1048,4892,4553190,6212,4974320
1048,4892,4553190,6212,4975320
1048,4892,4554190,6212,4976320
1048,4892,4555190,6212,4977320
1048,4892,4555190,6212,4978320
1048,4892,4556190,6212,4979320
1048,4892,4556420,6212,4979550
1048,4892,4556420,6212,4980200
1048,4892,4556420,6212,4981010
1048,4892,4556740,6212,4981330
1048,4892,4556740,6212,4981330
1049,4900,4557740,6212,4982330
1049,4900,4557740,6212,4982800
1049,4900,4557740,6212,4983800
1049,4900,4558740,6212,4984800
1049,4900,4558740,6212,4984800
1049,4900,4559210,6212,4985270
1049,4900,4560210,6212,4986270
1049,4900,4560210,6212,4986270
1049,4900,4560210,6212,4986740
1049,4900,4560210,6212,4987740
1049,4900,4560210,6212,4987740
1049,4900,4560800,6212,4988330
1049,4900,4561800,6212,4989330
1049,4900,4561800,6212,4989330
1049,4900,4561800,6212,4990330
1049,4900,4561800,6212,4990980
1049,4900,4562610,6212,4991790
1049,4900,4563610,6212,4992790
1049,4900,4564610,6212,4993790
1050,4908,4565610,6212,4994790
1050,4908,4566070,6212,4995250
1050,4908,4566880,6212,4996060
1050,4908,4567880,6212,4997060
1050,4908,4568880,6212,4998060
1050,4908,4568880,6212,4999060
1050,4908,4568880,6212,5000060
1050,4908,4569880,6212,5001060
1050,4908,4570690,6212,5001870
1050,4908,4570690,6212,5001870
1050,4908,4570920,6212,5002100
1050,4908,4571470,6212,5002650
1051,4916,4572470,6212,5003650
1051,4916,4572470,6212,5003650
1051,4916,4573470,6212,5004650
1051,4916,4574470,6212,5005650
1051,4916,4575470,6212,5006650
1051,4916,4576120,6212,5007300
1052,4924,4577120,6212,5008300
1052,4924,4578120,6212,5009300
1052,4924,4578930,6212,5010110
1052,4924,4579740,6212,5010920
1052,4924,4579740,6212,5010920
1052,4924,4580740,6212,5011920
1052,4924,4581210,6212,5012390
1052,4924,4581210,6212,5013390
1052,4924,4581680,6212,5013860
1052,4924,4582330,6212,5014510
1052,4924,4583330,6212,5015510
1052,4924,4584330,6212,5016510
1052,4924,4584790,6212,5016970
1053,4932,4585790,6212,5017970
1053,4932,4586600,6212,5018780
1053,4932,4586600,6212,5019780
1053,4932,4586600,6212,5020250
1053,4932,4587410,6212,5021060
1053,4932,4587410,6212,5021060
1053,4932,4587410,6212,5021870
1053,4932,4588220,6212,5022680
1053,4932,4588220,6212,5022680
1053,4932,4588690,6212,5023150
1053,4932,4588690,6212,5023150
1053,4932,4589500,6212,5023960
1053,4932,4590310,6212,5024770
1053,4932,4591120,6212,5025580
1053,4932,4591930,6212,5026390
1053,4932,4592930,6212,5027390
1053,4932,4592930,6212,5028390
1053,4932,4593930,6212,5029390
1053,4932,4594740,6212,5030200
1054,4940,4595740,6212,5031200
1054,4940,4596550,6212,5032010
1054,4940,4597550,6212,5033010
1054,4940,4598550,6212,5034010
1054,4940,4598550,6212,5035010
1054,4940,4599020,6212,5035480
1055,4948,4607020,6212,5043480
1055,4948,4607490,6212,5043950
1055,4948,4608490,6212,5044950
1055,4948,4608600,6212,5045060
1055,4948,4609600,6212,5046060
1055,4948,4610060,6212,5046520
1055,4948,4610060,6212,5047330
1055,4948,4611060,6212,5048330
1056,4956,4612060,6212,5049330
1056,4956,4612060,6212,5050330
1056,4956,4612710,6212,5050980
1056,4956,4613710,6212,5051980
1056,4956,4613710,6212,5052790
1056,4956,4614710,6212,5053790
1056,4956,4614710,6212,5054250
1056,4956,4615180,6212,5054720
1056,4956,4616180,6212,5055720
1056,4956,4616180,6212,5056530
1056,4956,4616180,6212,5057530
1056,4956,4617180,6212,5058530
1056,4956,4618180,6212,5059530
1056,4956,4618180,6212,5059990
1057,4964,4619180,6212,5060990
1057,4964,4619180,6212,5060990
1057,4964,4619180,6212,5060990
1057,4964,4620180,6212,5061990
1057,4964,4620180,6212,5062990
1057,4964,4620500,6212,5063310
1057,4964,4621310,6212,5064120
1057,4964,4622310,6212,5065120
1057,4964,4623120,6212,5065930
1057,4964,4623440,6212,5066250
1057,4964,4623440,6212,5066250
1057,4964,4623440,6212,5067250
1057,4964,4623920,6212,5067730
1057,4964,4624920,6212,5068730
1057,4964,4624920,6212,5068730
1057,4964,4624920,6212,5069190
1057,4964,4624920,6212,5070190
1057,4964,4624920,6212,5071190
1057,4964,4625920,6212,5072190
1057,4964,4625920,6212,5072840
1057,4964,4626920,6212,5073840
1058,4972,4627920,6212,5074840
1058,4972,4628080,6212,5075000
1058,4972,4628080,6212,5075590
1058,4972,4628080,6212,5075590
1058,4972,4628080,6212,5076590
1058,4972,4629080,6212,5077590
1058,4972,4629400,6212,5077910
1058,4972,4630210,6212,5078720
1058,4972,4631020,6212,5079530
1058,4972,4632020,6212,5080530
1058,4972,4632020,6212,5080850
1058,4972,4633020,6212,5081850
1058,4972,4634020,6212,5082850
1058,4972,4634340,6212,5083170
1059,4980,4635340,6212,5084170
1059,4980,4635340,6212,5085170
1059,4980,4635390,6212,5085220
1059,4980,4636390,6212,5086220
1059,4980,4637390,6212,5087220
1059,4980,4637390,6212,5088220
1059,4980,4638390,6212,5089220
1059,4980,4639390,6212,5090220
1059,4980,4639390,6212,5091220
1059,4980,4639390,6212,5092030
1059,4980,4639550,6212,5092190
1059,4980,4639550,6212,5093000
1059,4980,4640020,6212,5093470
1059,4980,4640020,6212,5094280
1059,4980,4641020,6212,5095280
1059,4980,4641020,6212,5095280
1059,4980,4642020,6212,5096280
1059,4980,4642020,6212,5096280
1059,4980,4643020,6212,5097280
1060,4988,4643490,6212,5097750
1060,4988,4643490,6212,5097750
1060,4988,4643490,6212,5097750
1060,4988,4643490,6212,5098220
1060,4988,4644490,6212,5099220
1060,4988,4644490,6212,5099220
1060,4988,4644490,6212,5099590
1060,4988,4644490,6212,5099910
1060,4988,4644490,6212,5099910
1060,4988,4644720,6212,5100140
1060,4988,4644720,6212,5101140
1060,4988,4645720,6212,5102140
1060,4988,4645720,6212,5102140
1060,4988,4646190,6212,5102610
1060,4988,4647190,6212,5103610
1061,4996,4648190,6212,5104610
1061,4996,4648190,6212,5105610
1061,4996,4648190,6212,5106610
1061,4996,4649190,6212,5107610
1061,4996,4649780,6212,5108200
1061,4996,4650590,6212,5109010
1061,4996,4650590,6212,5109010
1061,4996,4651590,6212,5110010
1061,4996,4652590,6212,5111010
1061,4996,4653590,6212,5112010
1061,4996,4654590,6212,5113010
1061,4996,4655590,6212,5114010
1061,4996,4656590,6212,5115010
1061,4996,4657050,6212,5115470
1061,4996,4657860,6212,5116280
1061,4996,4657860,6212,5116280
1061,4996,4657860,6212,5116280
1062,5004,4658860,6212,5117280
1062,5004,4659860,6212,5118280
1062,5004,4659860,6212,5119280
1062,5004,4659860,6212,5119280
1062,5004,4661860,6212,5121280
1062,5004,4661860,6212,5122280
1062,5004,4661860,6212,5122600
1062,5004,4662330,6212,5123070
1062,5004,4663330,6212,5124070
1062,5004,4664330,6212,5125070
1062,5004,4664800,6212,5125540
1062,5004,4665270,6212,5126010
1063,5012,4666270,6212,5127010
1063,5012,4666270,6212,5127010
1063,5012,4667270,6212,5128010
1063,5012,4668270,6212,5129010
1063,5012,4669270,6212,5130010
