ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_7614-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1034,4780,4062200,6212,4062200
1034,4780,4062200,6212,4062200
1034,4780,4062200,6212,4062200
1034,4780,4063200,6212,4063200
1034,4780,4063200,6212,4063200
1034,4780,4064010,6212,4064010
1034,4780,4064820,6212,4064820
1034,4780,4065470,6212,4065470
1035,4788,4066470,6212,4066470
1035,4788,4066470,6212,4066470
1035,4788,4066470,6212,4066470
1035,4788,4066470,6212,4066470
1035,4788,4066470,6212,4066470
1035,4788,4067470,6212,4067470
1035,4788,4068470,6212,4068470
1035,4788,4068470,6212,4068470
1035,4788,4069470,6212,4069470
1035,4788,4070470,6212,4070470
1035,4788,4070470,6212,4070470
1035,4788,4070470,6212,4070470
1035,4788,4071470,6212,4071470
1035,4788,4072470,6212,4072470
1035,4788,4073280,6212,4073280
1035,4788,4073280,6212,4073280
1036,4796,4074280,6212,4074280
1036,4796,4074600,6212,4074600
1036,4796,4074600,6212,4074600
1036,4796,4075600,6212,4075600
1036,4796,4075600,6212,4075600
1036,4796,4075600,6212,4075600
1036,4796,4076410,6212,4076410
1036,4796,4076880,6212,4076880
1036,4796,4077880,6212,4077880
1036,4796,4078690,6212,4078690
1036,4796,4079690,6212,4079690
1036,4796,4079690,6212,4079690
1036,4796,4080690,6212,4080690
1037,4804,4081690,6212,4081690
1037,4804,4081690,6212,4081690
1037,4804,4082500,6212,4082500
1037,4804,4083150,6212,4083150
1037,4804,4084150,6212,4084150
1037,4804,4084150,6212,4084150
1037,4804,4084620,6212,4084620
1037,4804,4084940,6212,4084940
1037,4804,4085410,6212,4085410
1037,4804,4085410,6212,4085410
1037,4804,4086410,6212,4086410
1037,4804,4087410,6212,4087410
1037,4804,4087410,6212,4087410
1037,4804,4088220,6212,4088220
1037,4804,4088220,6212,4088220
1037,4804,4088220,6212,4088220
1038,4812,4089220,6212,4089220
1038,4812,4089220,6212,4089220
1038,4812,4090220,6212,4090220
1038,4812,4091220,6212,4091220
1038,4812,4091220,6212,4091220
1038,4812,4092220,6212,4092220
1038,4812,4092220,6212,4092220
1038,4812,4092220,6212,4092220
1038,4812,4092220,6212,4092220
1038,4812,4092450,6212,4092450
1038,4812,4092670,6212,4092670
1038,4812,4093480,6212,4093480
1038,4812,4093480,6212,4093480
1038,4812,4094290,6212,4094290
1038,4812,4095290,6212,4095290
1038,4812,4096290,6212,4096290
1039,4820,4097290,6212,4097290
1039,4820,4098290,6212,4098290
1039,4820,4099290,6212,4099290
1039,4820,4099290,6212,4099290
1039,4820,4099760,6212,4099760
1039,4820,4100570,6212,4100570
1039,4820,4101570,6212,4101570
1039,4820,4102040,6212,4102040
1039,4820,4102850,6212,4102850
1039,4820,4103010,6212,4103010
1039,4820,4103380,6212,4103380
1039,4820,4103700,6212,4103700
1040,4828,4104700,6212,4104700
1041,4836,4112700,6212,4112700
1041,4836,4113510,6212,4113510
1041,4836,4114510,6212,4114510
1041,4836,4115510,6212,4115510
1041,4836,4116510,6212,4116510
1041,4836,4117510,6212,4117510
1041,4836,4118510,6212,4118510
1041,4836,4119320,6212,4119320
1041,4836,4119790,6212,4119790
1042,4844,4120790,6212,4120790
1042,4844,4121790,6212,4121790
1042,4844,4121790,6212,4121790
1042,4844,4122790,6212,4122790
1042,4844,4123260,6212,4123260
1042,4844,4123260,6212,4123260
1042,4844,4123580,6212,4123580
1042,4844,4123800,6212,4123800
1042,4844,4124800,6212,4124800
1042,4844,4124800,6212,4124800
1042,4844,4125800,6212,4125800
1042,4844,4126610,6212,4126610
1043,4852,4127610,6212,4127610
1043,4852,4128610,6212,4128610
1043,4852,4129610,6212,4129610
1043,4852,4130610,6212,4130610
1043,4852,4131080,6212,4131080
1043,4852,4132080,6212,4132080
1043,4852,4132730,6212,4132730
1043,4852,4132730,6212,4132730
1043,4852,4132730,6212,4132730
1043,4852,4133200,6212,4133200
1044,4860,4134200,6212,4134200
1044,4860,4135010,6212,4135010
1044,4860,4135010,6212,4135010
1044,4860,4136010,6212,4136010
1044,4860,4136820,6212,4136820
1044,4860,4137630,6212,4137630
1044,4860,4138100,6212,4138100
1044,4860,4139100,6212,4139100
1044,4860,4139910,6212,4139910
1044,4860,4140910,6212,4140910
1044,4860,4141130,6212,4141130
1045,4868,4141940,6212,4141940
1045,4868,4142750,6212,4142750
1045,4868,4143750,6212,4143750
1045,4868,4144750,6212,4144750
1045,4868,4145750,6212,4145750
1045,4868,4146750,6212,4146750
1045,4868,4147750,6212,4147750
1045,4868,4148750,6212,4148750
1045,4868,4149220,6212,4149220
1046,4876,4150220,6212,4150220
1046,4876,4150220,6212,4150220
1046,4876,4150220,6212,4150220
1046,4876,4151220,6212,4151220
1046,4876,4152220,6212,4152220
1046,4876,4153220,6212,4153220
1046,4876,4153810,6212,4153810
1046,4876,4153810,6212,4153810
1046,4876,4154810,6212,4154810
1046,4876,4154970,6212,4154970
1046,4876,4155780,6212,4155780
1046,4876,4155780,6212,4155780
1046,4876,4156010,6212,4156010
1046,4876,4157010,6212,4157010
1047,4884,4157330,6212,4157330
1047,4884,4157800,6212,4157800
1047,4884,4158800,6212,4158800
1047,4884,4159800,6212,4159800
1047,4884,4160800,6212,4160800
1047,4884,4160800,6212,4160800
1047,4884,4161800,6212,4161800
1047,4884,4162800,6212,4162800
1047,4884,4163270,6212,4163270
1048,4892,4164270,6212,4164270
1048,4892,4165270,6212,4165270
1048,4892,4165270,6212,4165270
1048,4892,4166270,6212,4166270
1048,4892,4167270,6212,4167270
1048,4892,4167270,6212,4167270
1048,4892,4167270,6212,4167270
1048,4892,4168270,6212,4168270
1048,4892,4169270,6212,4169270
1048,4892,4170270,6212,4170270
1048,4892,4170820,6212,4170820
1048,4892,4170820,6212,4170820
1049,4900,4171820,6212,4171820
1049,4900,4172820,6212,4172820
1049,4900,4173290,6212,4173290
1049,4900,4174290,6212,4174290
1049,4900,4174290,6212,4174290
1049,4900,4175100,6212,4175100
1049,4900,4175910,6212,4175910
1049,4900,4176370,6212,4176370
1049,4900,4177370,6212,4177370
1049,4900,4178370,6212,4178370
1049,4900,4179180,6212,4179180
1049,4900,4179500,6212,4179500
1050,4908,4180500,6212,4180500
1050,4908,4180500,6212,4180500
1050,4908,4180500,6212,4180500
1050,4908,4181500,6212,4181500
1050,4908,4182310,6212,4182310
1050,4908,4183310,6212,4183310
1050,4908,4184310,6212,4184310
1050,4908,4184310,6212,4184310
1050,4908,4185310,6212,4185310
1050,4908,4186310,6212,4186310
1050,4908,4186310,6212,4186310
1050,4908,4187310,6212,4187310
1051,4916,4188120,6212,4188120
1051,4916,4188120,6212,4188120
1051,4916,4188120,6212,4188120
1051,4916,4189120,6212,4189120
1051,4916,4190120,6212,4190120
1051,4916,4191120,6212,4191120
1051,4916,4191120,6212,4191120
1051,4916,4191120,6212,4191120
1051,4916,4192120,6212,4192120
1051,4916,4192930,6212,4192930
1051,4916,4193930,6212,4193930
1051,4916,4193930,6212,4193930
1051,4916,4194520,6212,4194520
1052,4924,4195520,6212,4195520
1052,4924,4196520,6212,4196520
1052,4924,4197170,6212,4197170
1052,4924,4197170,6212,4197170
1052,4924,4197820,6212,4197820
1052,4924,4198630,6212,4198630
1052,4924,4199630,6212,4199630
1052,4924,4200630,6212,4200630
1052,4924,4200630,6212,4200630
1053,4932,4201630,6212,4201630
1053,4932,4202630,6212,4202630
1053,4932,4202630,6212,4202630
1053,4932,4202630,6212,4202630
1053,4932,4203100,6212,4203100
1053,4932,4203100,6212,4203100
1053,4932,4203420,6212,4203420
1053,4932,4204420,6212,4204420
1053,4932,4204420,6212,4204420
1053,4932,4205420,6212,4205420
1053,4932,4206420,6212,4206420
1053,4932,4207420,6212,4207420
1053,4932,4208420,6212,4208420
1053,4932,4209230,6212,4209230
1053,4932,4209230,6212,4209230
1053,4932,4210230,6212,4210230
1054,4940,4211040,6212,4211040
1054,4940,4212040,6212,4212040
1054,4940,4212040,6212,4212040
1054,4940,4213040,6212,4213040
1054,4940,4213040,6212,4213040
1054,4940,4213850,6212,4213850
1054,4940,4214660,6212,4214660
1054,4940,4215660,6212,4215660
1054,4940,4216660,6212,4216660
1054,4940,4217660,6212,4217660
1055,4948,4218470,6212,4218470
1055,4948,4219470,6212,4219470
1055,4948,4219470,6212,4219470
1055,4948,4220470,6212,4220470
1055,4948,4221470,6212,4221470
1055,4948,4221470,6212,4221470
1055,4948,4222470,6212,4222470
1055,4948,4223120,6212,4223120
1055,4948,4224120,6212,4224120
1055,4948,4224120,6212,4224120
1055,4948,4224930,6212,4224930
1055,4948,4225150,6212,4225150
1055,4948,4225150,6212,4225150
1056,4956,4226150,6212,4226150
1056,4956,4226620,6212,4226620
1056,4956,4227620,6212,4227620
1056,4956,4228620,6212,4228620
1056,4956,4229620,6212,4229620
1056,4956,4230620,6212,4230620
1057,4964,4231620,6212,4231620
1057,4964,4232430,6212,4232430
1057,4964,4232910,6212,4232910
1057,4964,4233370,6212,4233370
1057,4964,4234180,6212,4234180
1057,4964,4235180,6212,4235180
1057,4964,4235180,6212,4235180
1057,4964,4235180,6212,4235180
1057,4964,4236180,6212,4236180
1057,4964,4236650,6212,4236650
1057,4964,4236650,6212,4236650
1057,4964,4237650,6212,4237650
1057,4964,4238120,6212,4238120
1057,4964,4238670,6212,4238670
1057,4964,4238830,6212,4238830
1057,4964,4239830,6212,4239830
1058,4972,4240830,6212,4240830
1058,4972,4241830,6212,4241830
1058,4972,4242300,6212,4242300
1058,4972,4242300,6212,4242300
1058,4972,4242300,6212,4242300
1058,4972,4242300,6212,4242300
1058,4972,4243300,6212,4243300
1058,4972,4244110,6212,4244110
1058,4972,4244110,6212,4244110
1058,4972,4245110,6212,4245110
1058,4972,4245920,6212,4245920
1058,4972,4246730,6212,4246730
1058,4972,4246730,6212,4246730
1058,4972,4246730,6212,4246730
1058,4972,4246960,6212,4246960
1058,4972,4246960,6212,4246960
1059,4980,4247960,6212,4247960
1059,4980,4248430,6212,4248430
1059,4980,4249240,6212,4249240
1059,4980,4250240,6212,4250240
1059,4980,4250710,6212,4250710
1059,4980,4251710,6212,4251710
1059,4980,4252710,6212,4252710
1059,4980,4253710,6212,4253710
1059,4980,4254180,6212,4254180
1060,4988,4254830,6212,4254830
1060,4988,4255830,6212,4255830
1060,4988,4256480,6212,4256480
1060,4988,4257480,6212,4257480
1060,4988,4257480,6212,4257480
1060,4988,4258130,6212,4258130
1060,4988,4258130,6212,4258130
1060,4988,4259130,6212,4259130
1060,4988,4259130,6212,4259130
1060,4988,4260130,6212,4260130
1060,4988,4261130,6212,4261130
1061,4996,4269130,6212,4269130
1061,4996,4269130,6212,4269130
1061,4996,4270130,6212,4270130
1062,5004,4271130,6212,4271130
1062,5004,4272130,6212,4272130
1062,5004,4272130,6212,4272130
1062,5004,4272720,6212,4272720
1062,5004,4272720,6212,4272720
1062,5004,4273530,6212,4273530
1062,5004,4273530,6212,4273530
1062,5004,4273530,6212,4273530
1062,5004,4274340,6212,4274340
1062,5004,4275340,6212,4275340
1062,5004,4275660,6212,4275660
1062,5004,4276470,6212,4276470
1062,5004,4276790,6212,4276790
1062,5004,4277160,6212,4277160
1062,5004,4278160,6212,4278160
1063,5012,4279160,6212,4279160
1063,5012,4279970,6212,4279970
1063,5012,4279970,6212,4279970
1063,5012,4280970,6212,4280970
1063,5012,4281970,6212,4281970
1063,5012,4281970,6212,4281970
1063,5012,4282970,6212,4282970
1063,5012,4282970,6212,4282970
1063,5012,4283200,6212,4283200
1063,5012,4284200,6212,4284200
1063,5012,4285010,6212,4285010
1063,5012,4286010,6212,4286010
1064,5020,4287010,6212,4287010
1064,5020,4287820,6212,4287820
1064,5020,4288820,6212,4288820
1064,5020,4289820,6212,4289820
1064,5020,4290290,6212,4290290
1064,5020,4291290,6212,4291290
1064,5020,4291760,6212,4291760
1064,5020,4291760,6212,4291760
1064,5020,4292570,6212,4292570
1064,5020,4292570,6212,4292570
1064,5020,4293570,6212,4293570
1065,5028,4294570,6212,4294570
1065,5028,4295220,6212,4295220
1065,5028,4295220,6212,4295220
1065,5028,4296030,6212,4296030
1065,5028,4296030,6212,4296030
1065,5028,4297030,6212,4297030
1065,5028,4298030,6212,4298030
1065,5028,4299030,6212,4299030
1065,5028,4299140,6212,4299140
1065,5028,4299140,6212,4299140
1065,5028,4299600,6212,4299600
1065,5028,4300410,6212,4300410
1065,5028,4300730,6212,4300730
1065,5028,4300730,6212,4300730
1066,5036,4301540,6212,4301540
1066,5036,4305540,6212,4305540
1066,5036,4305540,6212,4305540
1066,5036,4306540,6212,4306540
1066,5036,4307000,6212,4307000
1067,5044,4308000,6212,4308000
1067,5044,4308460,6212,4308460
1067,5044,4309460,6212,4309460
1067,5044,4309460,6212,4309460
1067,5044,4309690,6212,4309690
1067,5044,4310690,6212,4310690
1067,5044,4311690,6212,4311690
1067,5044,4312690,6212,4312690
1067,5044,4312690,6212,4312690
1067,5044,4312690,6212,4312690
1067,5044,4313690,6212,4313690
1067,5044,4314690,6212,4314690
1067,5044,4315010,6212,4315010
1067,5044,4316010,6212,4316010
1067,5044,4316820,6212,4316820
1067,5044,4317820,6212,4317820
1068,5052,4318820,6212,4318820
1068,5052,4319630,6212,4319630
1068,5052,4320440,6212,4320440
1068,5052,4321440,6212,4321440
1068,5052,4321910,6212,4321910
1068,5052,4322910,6212,4322910
1068,5052,4323910,6212,4323910
1068,5052,4323910,6212,4323910
1068,5052,4323910,6212,4323910
1068,5052,4323910,6212,4323910
1068,5052,4324910,6212,4324910
1068,5052,4325380,6212,4325380
1069,5060,4326380,6212,4326380
1069,5060,4326850,6212,4326850
1069,5060,4326850,6212,4326850
1069,5060,4326850,6212,4326850
1069,5060,4327850,6212,4327850
1069,5060,4328850,6212,4328850
1069,5060,4329660,6212,4329660
1069,5060,4330660,6212,4330660
1069,5060,4330980,6212,4330980
1069,5060,4330980,6212,4330980
1069,5060,4331980,6212,4331980
1069,5060,4331980,6212,4331980
1070,5068,4332980,6212,4332980
1070,5068,4333450,6212,4333450
1070,5068,4334450,6212,4334450
1070,5068,4334920,6212,4334920
1070,5068,4335920,6212,4335920
1070,5068,4336380,6212,4336380
1070,5068,4337380,6212,4337380
1070,5068,4337380,6212,4337380
1070,5068,4337850,6212,4337850
1070,5068,4337850,6212,4337850
1070,5068,4337850,6212,4337850
1070,5068,4338850,6212,4338850
1071,5076,4339170,6212,4339170
1071,5076,4339170,6212,4339170
1071,5076,4339170,6212,4339170
1071,5076,4340170,6212,4340170
1071,5076,4341170,6212,4341170
1071,5076,4341170,6212,4341170
1071,5076,4342170,6212,4342170
1071,5076,4342490,6212,4342490
1071,5076,4343490,6212,4343490
1071,5076,4344490,6212,4344490
1071,5076,4345490,6212,4345490
1071,5076,4345960,6212,4345960
1071,5076,4345960,6212,4345960
1072,5084,4346960,6212,4346960
1072,5084,4347960,6212,4347960
1072,5084,4348960,6212,4348960
1072,5084,4349330,6212,4349330
1072,5084,4349330,6212,4349330
1072,5084,4350330,6212,4350330
1072,5084,4350330,6212,4350330
1072,5084,4351140,6212,4351140
1072,5084,4351140,6212,4351140
1072,5084,4351140,6212,4351140
1072,5084,4351370,6212,4351370
1072,5084,4351370,6212,4351370
1072,5084,4352370,6212,4352370
1072,5084,4353370,6212,4353370
1072,5084,4354180,6212,4354180
1073,5092,4354990,6212,4354990
1073,5092,4355990,6212,4355990
1073,5092,4356990,6212,4356990
1073,5092,4357990,6212,4357990
1073,5092,4357990,6212,4357990
1073,5092,4358990,6212,4358990
1073,5092,4358990,6212,4358990
1073,5092,4359800,6212,4359800
1073,5092,4360800,6212,4360800
1073,5092,4360800,6212,4360800
1073,5092,4361610,6212,4361610
1074,5100,4362610,6212,4362610
1074,5100,4362610,6212,4362610
1074,5100,4362610,6212,4362610
1074,5100,4363610,6212,4363610
1074,5100,4364420,6212,4364420
1074,5100,4364420,6212,4364420
1074,5100,4365420,6212,4365420
1074,5100,4365740,6212,4365740
1074,5100,4366550,6212,4366550
1074,5100,4367550,6212,4367550
1074,5100,4367880,6212,4367880
1074,5100,4368880,6212,4368880
1075,5108,4369880,6212,4369880
1075,5108,4370880,6212,4370880
1075,5108,4371690,6212,4371690
1075,5108,4371690,6212,4371690
1075,5108,4372500,6212,4372500
1075,5108,4372500,6212,4372500
1075,5108,4373310,6212,4373310
1075,5108,4373310,6212,4373310
1075,5108,4374120,6212,4374120
1075,5108,4374120,6212,4374120
1075,5108,4375120,6212,4375120
1075,5108,4376120,6212,4376120
1076,5116,4376930,6212,4376930
1076,5116,4377930,6212,4377930
1076,5116,4378930,6212,4378930
1076,5116,4379930,6212,4379930
1076,5116,4380740,6212,4380740
1076,5116,4381390,6212,4381390
1076,5116,4382390,6212,4382390
1076,5116,4383390,6212,4383390
1077,5124,4384390,6212,4384390
1077,5124,4385390,6212,4385390
1077,5124,4386390,6212,4386390
1077,5124,4387390,6212,4387390
1077,5124,4387850,6212,4387850
1077,5124,4387850,6212,4387850
1077,5124,4388440,6212,4388440
1077,5124,4389440,6212,4389440
1077,5124,4389760,6212,4389760
1077,5124,4390230,6212,4390230
1077,5124,4390230,6212,4390230
1078,5132,4391230,6212,4391230
1078,5132,4391230,6212,4391230
1078,5132,4392230,6212,4392230
1078,5132,4393230,6212,4393230
1078,5132,4393880,6212,4393880
1078,5132,4394690,6212,4394690
1078,5132,4394690,6212,4394690
1078,5132,4395690,6212,4395690
1078,5132,4396690,6212,4396690
1078,5132,4397690,6212,4397690
1078,5132,4397690,6212,4397690
1078,5132,4398690,6212,4398690
1078,5132,4398690,6212,4398690
1078,5132,4398690,6212,4398690
1079,5140,4399690,6212,4399690
1079,5140,4400690,6212,4400690
1079,5140,4401690,6212,4401690
1079,5140,4401690,6212,4401690
1079,5140,4402500,6212,4402500
1079,5140,4403500,6212,4403500
1079,5140,4403500,6212,4403500
1079,5140,4403970,6212,4403970
1079,5140,4403970,6212,4403970
1079,5140,4404970,6212,4404970
1079,5140,4404970,6212,4404970
1079,5140,4404970,6212,4404970
1079,5140,4405970,6212,4405970
1079,5140,4405970,6212,4405970
1079,5140,4406440,6212,4406440
1080,5148,4407090,6212,4407090
1080,5148,4408090,6212,4408090
1080,5148,4408090,6212,4408090
1080,5148,4409090,6212,4409090
1080,5148,4409310,6212,4409310
1080,5148,4410310,6212,4410310
1080,5148,4411310,6212,4411310
1080,5148,4412310,6212,4412310
1080,5148,4413310,6212,4413310
1081,5156,4413780,6212,4413780
1081,5156,4414250,6212,4414250
1081,5156,4414250,6212,4414250
1081,5156,4415250,6212,4415250
1081,5156,4416250,6212,4416250
1081,5156,4416720,6212,4416720
1081,5156,4417530,6212,4417530
1081,5156,4418530,6212,4418530
1081,5156,4419530,6212,4419530
1081,5156,4420530,6212,4420530
1082,5164,4421530,6212,4421530
1082,5164,4422530,6212,4422530
1082,5164,4423530,6212,4423530
1082,5164,4424530,6212,4424530
1082,5164,4425530,6212,4425530
1082,5164,4425530,6212,4425530
1082,5164,4426530,6212,4426530
1083,5172,4427530,6212,4427530
1084,5180,4435530,6212,4435530
1084,5180,4435530,6212,4435530
1084,5180,4435530,6212,4435530
1084,5180,4436530,6212,4436530
1084,5180,4437000,6212,4437000
1084,5180,4437650,6212,4437650
1084,5180,4438240,6212,4438240
1084,5180,4438240,6212,4438240
1084,5180,4438710,6212,4438710
1084,5180,4438710,6212,4438710
1084,5180,4438940,6212,4438940
1084,5180,4439940,6212,4439940
1084,5180,4440410,6212,4440410
1084,5180,4441410,6212,4441410
1084,5180,4441410,6212,4441410
1084,5180,4442410,6212,4442410
1085,5188,4443410,6212,4443410
1085,5188,4444060,6212,4444060
1085,5188,4445060,6212,4445060
1085,5188,4445870,6212,4445870
1085,5188,4445870,6212,4445870
1085,5188,4445870,6212,4445870
1085,5188,4445870,6212,4445870
1085,5188,4446420,6212,4446420
1085,5188,4447420,6212,4447420
1085,5188,4447420,6212,4447420
1085,5188,4447420,6212,4447420
1085,5188,4448230,6212,4448230
1085,5188,4449040,6212,4449040
1085,5188,4449260,6212,4449260
1085,5188,4449260,6212,4449260
1085,5188,4449260,6212,4449260
1086,5196,4450260,6212,4450260
1086,5196,4450580,6212,4450580
1086,5196,4451580,6212,4451580
1086,5196,4452580,6212,4452580
1086,5196,4452580,6212,4452580
1086,5196,4452580,6212,4452580
1086,5196,4453580,6212,4453580
1086,5196,4454390,6212,4454390
1086,5196,4454390,6212,4454390
1086,5196,4454390,6212,4454390
1086,5196,4454710,6212,4454710
1086,5196,4455300,6212,4455300
1086,5196,4455890,6212,4455890
1086,5196,4456210,6212,4456210
1086,5196,4456680,6212,4456680
1086,5196,4456680,6212,4456680
1087,5204,4457490,6212,4457490
1087,5204,4458490,6212,4458490
1087,5204,4459300,6212,4459300
1087,5204,4460300,6212,4460300
1087,5204,4460770,6212,4460770
1087,5204,4461770,6212,4461770
1087,5204,4462240,6212,4462240
1087,5204,4463240,6212,4463240
1087,5204,4464050,6212,4464050
1088,5212,4465050,6212,4465050
1088,5212,4465050,6212,4465050
1088,5212,4466050,6212,4466050
1088,5212,4467050,6212,4467050
1088,5212,4467050,6212,4467050
1088,5212,4467270,6212,4467270
1088,5212,4468270,6212,4468270
1088,5212,4469270,6212,4469270
1088,5212,4469740,6212,4469740
1088,5212,4470740,6212,4470740
1088,5212,4470740,6212,4470740
1088,5212,4471330,6212,4471330
1088,5212,4472330,6212,4472330
1089,5220,4472800,6212,4472800
1089,5220,4473270,6212,4473270
1089,5220,4474270,6212,4474270
1089,5220,4475270,6212,4475270
1089,5220,4475500,6212,4475500
1089,5220,4476150,6212,4476150
1089,5220,4476620,6212,4476620
1089,5220,4476620,6212,4476620
1089,5220,4477090,6212,4477090
1090,5228,4477740,6212,4477740
1090,5228,4478740,6212,4478740
1090,5228,4479740,6212,4479740
1090,5228,4480740,6212,4480740
1090,5228,4480740,6212,4480740
1090,5228,4481060,6212,4481060
1090,5228,4481710,6212,4481710
1090,5228,4482180,6212,4482180
1090,5228,4482500,6212,4482500
1090,5228,4482500,6212,4482500
1091,5236,4483500,6212,4483500
1091,5236,4484310,6212,4484310
1091,5236,4485310,6212,4485310
1091,5236,4485310,6212,4485310
1091,5236,4486310,6212,4486310
1091,5236,4486310,6212,4486310
1091,5236,4486780,6212,4486780
1091,5236,4486780,6212,4486780
1091,5236,4486780,6212,4486780
1091,5236,4487590,6212,4487590
1091,5236,4488590,6212,4488590
1091,5236,4488960,6212,4488960
1091,5236,4488960,6212,4488960
1091,5236,4488960,6212,4488960
1091,5236,4489960,6212,4489960
1091,5236,4489960,6212,4489960
1091,5236,4490960,6212,4490960
1091,5236,4491010,6212,4491010
1091,5236,4491010,6212,4491010
1091,5236,4491820,6212,4491820
1091,5236,4492820,6212,4492820
1092,5244,4493630,6212,4493630
1092,5244,4494630,6212,4494630
1092,5244,4495440,6212,4495440
1092,5244,4495760,6212,4495760
1092,5244,4495760,6212,4495760
1092,5244,4496760,6212,4496760
1092,5244,4496760,6212,4496760
1092,5244,4496760,6212,4496760
1092,5244,4497760,6212,4497760
1092,5244,4498760,6212,4498760
1092,5244,4499760,6212,4499760
1092,5244,4500030,6212,4500030
1092,5244,4500030,6212,4500030
1093,5252,4500840,6212,4500840
1093,5252,4500840,6212,4500840
1093,5252,4500840,6212,4500840
1093,5252,4501650,6212,4501650
1093,5252,4501650,6212,4501650
1093,5252,4502650,6212,4502650
1093,5252,4503650,6212,4503650
1093,5252,4504460,6212,4504460
1093,5252,4504460,6212,4504460
1093,5252,4504460,6212,4504460
1093,5252,4505460,6212,4505460
1093,5252,4505460,6212,4505460
1093,5252,4505460,6212,4505460
1093,5252,4506460,6212,4506460
1093,5252,4506930,6212,4506930
1093,5252,4506930,6212,4506930
1094,5260,4507930,6212,4507930
1094,5260,4508930,6212,4508930
1094,5260,4509930,6212,4509930
1094,5260,4510930,6212,4510930
1094,5260,4510930,6212,4510930
1094,5260,4511410,6212,4511410
1094,5260,4512220,6212,4512220
1094,5260,4512690,6212,4512690
1094,5260,4513690,6212,4513690
1094,5260,4513690,6212,4513690
1094,5260,4514160,6212,4514160
1094,5260,4514160,6212,4514160
1094,5260,4515160,6212,4515160
1094,5260,4515390,6212,4515390
1095,5268,4516200,6212,4516200
1095,5268,4517200,6212,4517200
1095,5268,4517200,6212,4517200
1095,5268,4517790,6212,4517790
1095,5268,4518790,6212,4518790
1095,5268,4518790,6212,4518790
1095,5268,4518790,6212,4518790
1095,5268,4519260,6212,4519260
1095,5268,4519810,6212,4519810
1095,5268,4520460,6212,4520460
1095,5268,4521460,6212,4521460
1095,5268,4521460,6212,4521460
1096,5276,4522460,6212,4522460
1096,5276,4523460,6212,4523460
1096,5276,4523460,6212,4523460
1096,5276,4524460,6212,4524460
1096,5276,4524460,6212,4524460
1096,5276,4524460,6212,4524460
1096,5276,4525270,6212,4525270
1096,5276,4526270,6212,4526270
1096,5276,4527080,6212,4527080
1096,5276,4527400,6212,4527400
1096,5276,4528400,6212,4528400
1096,5276,4529400,6212,4529400
1096,5276,4529400,6212,4529400
1097,5284,4530210,6212,4530210
1097,5284,4531020,6212,4531020
1097,5284,4531830,6212,4531830
1097,5284,4531830,6212,4531830
1097,5284,4532300,6212,4532300
1097,5284,4533300,6212,4533300
1097,5284,4534300,6212,4534300
1097,5284,4534670,6212,4534670
1097,5284,4534670,6212,4534670
1097,5284,4535480,6212,4535480
1097,5284,4535480,6212,4535480
1097,5284,4536480,6212,4536480
1097,5284,4536940,6212,4536940
1098,5292,4537750,6212,4537750
1098,5292,4538750,6212,4538750
1098,5292,4539750,6212,4539750
1098,5292,4540750,6212,4540750
1098,5292,4540750,6212,4540750
1098,5292,4541750,6212,4541750
1098,5292,4541750,6212,4541750
1098,5292,4542750,6212,4542750
1098,5292,4542980,6212,4542980
1098,5292,4543980,6212,4543980
1098,5292,4544980,6212,4544980
1098,5292,4544980,6212,4544980
1099,5300,4545980,6212,4545980
1099,5300,4545980,6212,4545980
1099,5300,4545980,6212,4545980
1099,5300,4546790,6212,4546790
1099,5300,4546790,6212,4546790
1099,5300,4547600,6212,4547600
1099,5300,4547920,6212,4547920
1099,5300,4548920,6212,4548920
1099,5300,4548920,6212,4548920
1099,5300,4549920,6212,4549920
1099,5300,4550390,6212,4550390
1099,5300,4551390,6212,4551390
1099,5300,4551860,6212,4551860
1099,5300,4552330,6212,4552330
1099,5300,4552800,6212,4552800
1100,5308,4553270,6212,4553270
1100,5308,4554270,6212,4554270
1100,5308,4555270,6212,4555270
1100,5308,4555590,6212,4555590
1100,5308,4555590,6212,4555590
1100,5308,4556590,6212,4556590
1100,5308,4556590,6212,4556590
1100,5308,4556590,6212,4556590
1100,5308,4557590,6212,4557590
1100,5308,4557910,6212,4557910
1100,5308,4558070,6212,4558070
1100,5308,4558070,6212,4558070
1100,5308,4558540,6212,4558540
1100,5308,4559350,6212,4559350
1100,5308,4559350,6212,4559350
1100,5308,4560000,6212,4560000
1101,5316,4560470,6212,4560470
1101,5316,4560700,6212,4560700
1101,5316,4561700,6212,4561700
1101,5316,4562700,6212,4562700
