ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_multigpu20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_228c-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
939,4020,3654590,6212,3654590
939,4020,3655590,6212,3655590
939,4020,3655820,6212,3655820
939,4020,3656140,6212,3656140
939,4020,3656140,6212,3656140
939,4020,3657140,6212,3657140
939,4020,3657300,6212,3657300
939,4020,3657530,6212,3657530
939,4020,3658530,6212,3658530
939,4020,3658530,6212,3658530
939,4020,3659530,6212,3659530
939,4020,3660340,6212,3660340
940,4028,3661340,6212,3661340
940,4028,3662340,6212,3662340
940,4028,3662660,6212,3662660
940,4028,3663130,6212,3663130
941,4036,3663360,6212,3663360
941,4036,3664360,6212,3664360
941,4036,3665360,6212,3665360
941,4036,3666360,6212,3666360
941,4036,3666680,6212,3666680
941,4036,3667680,6212,3667680
941,4036,3668150,6212,3668150
941,4036,3669150,6212,3669150
941,4036,3670150,6212,3670150
941,4036,3670960,6212,3670960
941,4036,3671770,6212,3671770
941,4036,3672000,6212,3672000
941,4036,3672810,6212,3672810
941,4036,3673810,6212,3673810
942,4044,3674810,6212,3674810
942,4044,3675130,6212,3675130
942,4044,3676130,6212,3676130
942,4044,3676360,6212,3676360
942,4044,3676830,6212,3676830
942,4044,3677830,6212,3677830
942,4044,3677830,6212,3677830
942,4044,3678830,6212,3678830
942,4044,3679160,6212,3679160
942,4044,3680160,6212,3680160
942,4044,3681160,6212,3681160
942,4044,3682160,6212,3682160
942,4044,3682160,6212,3682160
943,4052,3683160,6212,3683160
943,4052,3683630,6212,3683630
943,4052,3683630,6212,3683630
943,4052,3684630,6212,3684630
943,4052,3685630,6212,3685630
943,4052,3685630,6212,3685630
943,4052,3686630,6212,3686630
944,4060,3694630,6212,3694630
944,4060,3695440,6212,3695440
944,4060,3696090,6212,3696090
945,4068,3696560,6212,3696560
945,4068,3697560,6212,3697560
945,4068,3697560,6212,3697560
945,4068,3697560,6212,3697560
945,4068,3698560,6212,3698560
945,4068,3698790,6212,3698790
945,4068,3699790,6212,3699790
945,4068,3700600,6212,3700600
945,4068,3701070,6212,3701070
945,4068,3702070,6212,3702070
945,4068,3702070,6212,3702070
946,4076,3703070,6212,3703070
946,4076,3703720,6212,3703720
946,4076,3704720,6212,3704720
946,4076,3704990,6212,3704990
946,4076,3705640,6212,3705640
946,4076,3706110,6212,3706110
946,4076,3707110,6212,3707110
946,4076,3707760,6212,3707760
946,4076,3708230,6212,3708230
946,4076,3709040,6212,3709040
946,4076,3709360,6212,3709360
946,4076,3709360,6212,3709360
946,4076,3710360,6212,3710360
946,4076,3710360,6212,3710360
946,4076,3711360,6212,3711360
946,4076,3711360,6212,3711360
946,4076,3712360,6212,3712360
946,4076,3713360,6212,3713360
946,4076,3714360,6212,3714360
946,4076,3714360,6212,3714360
947,4084,3715360,6212,3715360
947,4084,3716170,6212,3716170
948,4092,3716980,6212,3716980
948,4092,3717570,6212,3717570
948,4092,3718380,6212,3718380
948,4092,3719380,6212,3719380
948,4092,3719380,6212,3719380
948,4092,3720380,6212,3720380
948,4092,3720970,6212,3720970
948,4092,3721970,6212,3721970
948,4092,3722780,6212,3722780
948,4092,3723780,6212,3723780
948,4092,3724780,6212,3724780
948,4092,3725780,6212,3725780
948,4092,3726590,6212,3726590
948,4092,3727590,6212,3727590
948,4092,3728590,6212,3728590
949,4100,3729590,6212,3729590
949,4100,3730590,6212,3730590
949,4100,3731590,6212,3731590
949,4100,3731590,6212,3731590
949,4100,3731590,6212,3731590
949,4100,3732240,6212,3732240
949,4100,3732240,6212,3732240
949,4100,3733240,6212,3733240
949,4100,3734240,6212,3734240
949,4100,3735240,6212,3735240
949,4100,3735830,6212,3735830
950,4108,3736480,6212,3736480
950,4108,3736480,6212,3736480
950,4108,3737480,6212,3737480
950,4108,3738480,6212,3738480
951,4116,3739480,6212,3739480
951,4116,3739940,6212,3739940
951,4116,3740940,6212,3740940
951,4116,3741940,6212,3741940
951,4116,3742940,6212,3742940
951,4116,3743940,6212,3743940
951,4116,3743940,6212,3743940
951,4116,3744530,6212,3744530
951,4116,3745530,6212,3745530
951,4116,3746340,6212,3746340
951,4116,3747340,6212,3747340
951,4116,3748340,6212,3748340
952,4124,3749340,6212,3749340
952,4124,3749800,6212,3749800
952,4124,3750610,6212,3750610
952,4124,3751610,6212,3751610
952,4124,3752610,6212,3752610
953,4132,3760610,6212,3760610
954,4140,3764610,6212,3764610
954,4140,3764980,6212,3764980
954,4140,3764980,6212,3764980
954,4140,3765980,6212,3765980
954,4140,3766980,6212,3766980
954,4140,3767980,6212,3767980
954,4140,3768980,6212,3768980
954,4140,3769350,6212,3769350
954,4140,3770350,6212,3770350
954,4140,3771160,6212,3771160
954,4140,3771810,6212,3771810
954,4140,3771810,6212,3771810
955,4148,3772810,6212,3772810
955,4148,3773810,6212,3773810
955,4148,3774620,6212,3774620
955,4148,3775620,6212,3775620
956,4156,3776090,6212,3776090
956,4156,3777090,6212,3777090
956,4156,3778090,6212,3778090
956,4156,3779090,6212,3779090
957,4164,3780090,6212,3780090
957,4164,3781090,6212,3781090
957,4164,3781900,6212,3781900
957,4164,3782900,6212,3782900
957,4164,3783370,6212,3783370
957,4164,3783840,6212,3783840
957,4164,3783840,6212,3783840
957,4164,3784650,6212,3784650
957,4164,3785300,6212,3785300
957,4164,3786300,6212,3786300
957,4164,3787110,6212,3787110
957,4164,3788110,6212,3788110
957,4164,3788110,6212,3788110
957,4164,3789110,6212,3789110
957,4164,3789920,6212,3789920
957,4164,3790570,6212,3790570
957,4164,3791570,6212,3791570
957,4164,3791570,6212,3791570
957,4164,3792570,6212,3792570
957,4164,3793570,6212,3793570
957,4164,3793800,6212,3793800
958,4172,3794800,6212,3794800
958,4172,3795120,6212,3795120
959,4180,3795710,6212,3795710
959,4180,3796520,6212,3796520
959,4180,3797520,6212,3797520
959,4180,3798330,6212,3798330
959,4180,3798330,6212,3798330
959,4180,3798330,6212,3798330
959,4180,3799140,6212,3799140
959,4180,3799790,6212,3799790
959,4180,3800340,6212,3800340
959,4180,3801340,6212,3801340
959,4180,3801340,6212,3801340
959,4180,3801810,6212,3801810
959,4180,3802810,6212,3802810
959,4180,3803810,6212,3803810
959,4180,3804810,6212,3804810
959,4180,3805620,6212,3805620
959,4180,3806090,6212,3806090
959,4180,3807090,6212,3807090
959,4180,3807320,6212,3807320
959,4180,3807790,6212,3807790
959,4180,3808790,6212,3808790
959,4180,3809790,6212,3809790
960,4188,3810790,6212,3810790
960,4188,3811790,6212,3811790
961,4196,3819790,6212,3819790
962,4204,3820440,6212,3820440
962,4204,3820810,6212,3820810
962,4204,3821280,6212,3821280
962,4204,3822280,6212,3822280
962,4204,3822280,6212,3822280
962,4204,3823280,6212,3823280
962,4204,3824280,6212,3824280
962,4204,3825280,6212,3825280
962,4204,3825280,6212,3825280
963,4212,3826280,6212,3826280
963,4212,3826280,6212,3826280
963,4212,3827280,6212,3827280
963,4212,3827600,6212,3827600
963,4212,3827600,6212,3827600
963,4212,3828600,6212,3828600
963,4212,3828600,6212,3828600
963,4212,3829070,6212,3829070
963,4212,3829070,6212,3829070
963,4212,3829660,6212,3829660
963,4212,3830660,6212,3830660
963,4212,3831660,6212,3831660
963,4212,3831660,6212,3831660
963,4212,3831660,6212,3831660
963,4212,3831660,6212,3831660
963,4212,3831660,6212,3831660
963,4212,3832660,6212,3832660
963,4212,3833660,6212,3833660
963,4212,3834660,6212,3834660
963,4212,3835660,6212,3835660
963,4212,3836660,6212,3836660
963,4212,3836660,6212,3836660
964,4220,3837660,6212,3837660
964,4220,3838660,6212,3838660
964,4220,3839660,6212,3839660
964,4220,3840660,6212,3840660
964,4220,3841660,6212,3841660
964,4220,3842660,6212,3842660
964,4220,3842660,6212,3842660
964,4220,3843660,6212,3843660
964,4220,3844140,6212,3844140
964,4220,3845140,6212,3845140
965,4228,3846140,6212,3846140
965,4228,3847140,6212,3847140
965,4228,3848140,6212,3848140
965,4228,3848460,6212,3848460
965,4228,3848690,6212,3848690
965,4228,3849160,6212,3849160
965,4228,3849380,6212,3849380
965,4228,3850030,6212,3850030
965,4228,3851030,6212,3851030
965,4228,3851500,6212,3851500
965,4228,3851500,6212,3851500
965,4228,3852500,6212,3852500
965,4228,3852500,6212,3852500
965,4228,3853500,6212,3853500
965,4228,3853500,6212,3853500
965,4228,3854500,6212,3854500
965,4228,3855500,6212,3855500
965,4228,3855960,6212,3855960
966,4236,3856960,6212,3856960
966,4236,3857770,6212,3857770
966,4236,3858770,6212,3858770
966,4236,3859090,6212,3859090
966,4236,3860090,6212,3860090
966,4236,3860410,6212,3860410
966,4236,3860870,6212,3860870
966,4236,3860870,6212,3860870
966,4236,3861870,6212,3861870
966,4236,3862870,6212,3862870
967,4244,3863340,6212,3863340
967,4244,3863500,6212,3863500
967,4244,3864500,6212,3864500
967,4244,3865500,6212,3865500
967,4244,3865970,6212,3865970
967,4244,3865970,6212,3865970
968,4252,3866970,6212,3866970
968,4252,3867430,6212,3867430
968,4252,3868430,6212,3868430
968,4252,3869430,6212,3869430
968,4252,3870430,6212,3870430
968,4252,3870430,6212,3870430
968,4252,3870900,6212,3870900
968,4252,3871710,6212,3871710
968,4252,3872360,6212,3872360
968,4252,3873360,6212,3873360
968,4252,3874360,6212,3874360
968,4252,3875360,6212,3875360
968,4252,3875680,6212,3875680
968,4252,3876680,6212,3876680
968,4252,3877140,6212,3877140
969,4260,3878140,6212,3878140
969,4260,3878140,6212,3878140
969,4260,3879140,6212,3879140
969,4260,3879370,6212,3879370
969,4260,3880370,6212,3880370
969,4260,3880370,6212,3880370
969,4260,3880370,6212,3880370
969,4260,3881370,6212,3881370
969,4260,3882370,6212,3882370
969,4260,3883370,6212,3883370
969,4260,3884370,6212,3884370
969,4260,3884530,6212,3884530
969,4260,3884750,6212,3884750
970,4268,3886750,6212,3886750
970,4268,3887750,6212,3887750
970,4268,3888750,6212,3888750
970,4268,3889750,6212,3889750
971,4276,3890750,6212,3890750
971,4276,3890970,6212,3890970
971,4276,3891970,6212,3891970
971,4276,3892970,6212,3892970
971,4276,3893620,6212,3893620
971,4276,3893620,6212,3893620
971,4276,3894620,6212,3894620
971,4276,3895620,6212,3895620
971,4276,3895940,6212,3895940
971,4276,3896940,6212,3896940
971,4276,3897750,6212,3897750
971,4276,3898560,6212,3898560
971,4276,3899560,6212,3899560
971,4276,3900370,6212,3900370
971,4276,3901370,6212,3901370
972,4284,3902370,6212,3902370
972,4284,3903370,6212,3903370
972,4284,3904370,6212,3904370
973,4292,3905180,6212,3905180
973,4292,3906180,6212,3906180
973,4292,3907180,6212,3907180
973,4292,3907180,6212,3907180
973,4292,3908180,6212,3908180
973,4292,3909180,6212,3909180
973,4292,3909180,6212,3909180
973,4292,3910180,6212,3910180
974,4300,3911180,6212,3911180
974,4300,3912180,6212,3912180
974,4300,3913180,6212,3913180
974,4300,3914180,6212,3914180
974,4300,3915180,6212,3915180
974,4300,3916180,6212,3916180
974,4300,3916640,6212,3916640
974,4300,3917640,6212,3917640
974,4300,3918640,6212,3918640
974,4300,3919450,6212,3919450
974,4300,3919450,6212,3919450
974,4300,3920260,6212,3920260
974,4300,3920630,6212,3920630
975,4308,3921630,6212,3921630
975,4308,3922440,6212,3922440
975,4308,3923440,6212,3923440
975,4308,3925440,6212,3925440
975,4308,3925440,6212,3925440
975,4308,3926250,6212,3926250
975,4308,3927250,6212,3927250
975,4308,3927840,6212,3927840
975,4308,3928840,6212,3928840
975,4308,3929840,6212,3929840
975,4308,3930840,6212,3930840
975,4308,3931160,6212,3931160
975,4308,3931620,6212,3931620
976,4316,3932430,6212,3932430
976,4316,3933430,6212,3933430
976,4316,3934430,6212,3934430
976,4316,3934900,6212,3934900
977,4324,3935900,6212,3935900
977,4324,3936370,6212,3936370
977,4324,3936690,6212,3936690
977,4324,3937690,6212,3937690
977,4324,3938690,6212,3938690
977,4324,3939690,6212,3939690
977,4324,3940020,6212,3940020
977,4324,3940020,6212,3940020
977,4324,3941020,6212,3941020
977,4324,3941020,6212,3941020
977,4324,3941020,6212,3941020
977,4324,3942020,6212,3942020
977,4324,3943020,6212,3943020
977,4324,3943830,6212,3943830
977,4324,3944830,6212,3944830
978,4332,3945830,6212,3945830
978,4332,3946640,6212,3946640
978,4332,3947640,6212,3947640
978,4332,3948110,6212,3948110
978,4332,3949110,6212,3949110
978,4332,3950110,6212,3950110
978,4332,3954110,6212,3954110
978,4332,3955110,6212,3955110
979,4340,3963110,6212,3963110
979,4340,3963110,6212,3963110
979,4340,3964110,6212,3964110
979,4340,3965110,6212,3965110
979,4340,3966110,6212,3966110
980,4348,3967110,6212,3967110
980,4348,3967920,6212,3967920
980,4348,3968920,6212,3968920
980,4348,3969920,6212,3969920
980,4348,3970920,6212,3970920
980,4348,3971920,6212,3971920
981,4356,3972920,6212,3972920
981,4356,3972920,6212,3972920
981,4356,3973730,6212,3973730
981,4356,3973960,6212,3973960
981,4356,3974770,6212,3974770
981,4356,3975770,6212,3975770
981,4356,3975770,6212,3975770
981,4356,3975770,6212,3975770
981,4356,3975770,6212,3975770
981,4356,3976770,6212,3976770
981,4356,3977770,6212,3977770
982,4364,3978090,6212,3978090
982,4364,3978560,6212,3978560
982,4364,3979030,6212,3979030
982,4364,3979030,6212,3979030
982,4364,3980030,6212,3980030
982,4364,3981030,6212,3981030
982,4364,3981350,6212,3981350
983,4372,3982350,6212,3982350
983,4372,3983350,6212,3983350
983,4372,3984160,6212,3984160
983,4372,3985160,6212,3985160
983,4372,3985630,6212,3985630
983,4372,3986440,6212,3986440
983,4372,3986910,6212,3986910
983,4372,3987910,6212,3987910
983,4372,3988910,6212,3988910
983,4372,3989910,6212,3989910
983,4372,3990230,6212,3990230
983,4372,3991230,6212,3991230
983,4372,3992230,6212,3992230
983,4372,3993230,6212,3993230
983,4372,3993550,6212,3993550
983,4372,3994020,6212,3994020
983,4372,3995020,6212,3995020
983,4372,3996020,6212,3996020
983,4372,3996020,6212,3996020
983,4372,3996670,6212,3996670
984,4380,4004670,6212,4004670
985,4388,4008670,6212,4008670
986,4396,4009480,6212,4009480
986,4396,4009950,6212,4009950
986,4396,4010760,6212,4010760
987,4404,4011760,6212,4011760
987,4404,4012760,6212,4012760
987,4404,4013230,6212,4013230
987,4404,4014230,6212,4014230
987,4404,4015230,6212,4015230
987,4404,4016230,6212,4016230
987,4404,4017230,6212,4017230
987,4404,4018040,6212,4018040
987,4404,4019040,6212,4019040
987,4404,4019040,6212,4019040
987,4404,4019510,6212,4019510
987,4404,4020320,6212,4020320
987,4404,4021130,6212,4021130
987,4404,4022130,6212,4022130
988,4412,4023130,6212,4023130
988,4412,4024130,6212,4024130
988,4412,4024130,6212,4024130
988,4412,4025130,6212,4025130
988,4412,4026130,6212,4026130
988,4412,4026600,6212,4026600
988,4412,4027600,6212,4027600
988,4412,4028600,6212,4028600
988,4412,4029600,6212,4029600
988,4412,4029600,6212,4029600
988,4412,4030600,6212,4030600
989,4420,4031600,6212,4031600
989,4420,4031600,6212,4031600
989,4420,4032600,6212,4032600
989,4420,4032830,6212,4032830
989,4420,4033830,6212,4033830
989,4420,4034150,6212,4034150
989,4420,4034150,6212,4034150
989,4420,4034620,6212,4034620
989,4420,4034620,6212,4034620
989,4420,4035090,6212,4035090
990,4428,4035410,6212,4035410
990,4428,4036410,6212,4036410
990,4428,4037410,6212,4037410
990,4428,4037410,6212,4037410
990,4428,4038410,6212,4038410
990,4428,4038410,6212,4038410
990,4428,4039410,6212,4039410
991,4436,4040410,6212,4040410
991,4436,4040730,6212,4040730
991,4436,4041730,6212,4041730
991,4436,4041730,6212,4041730
991,4436,4041730,6212,4041730
991,4436,4042730,6212,4042730
991,4436,4043730,6212,4043730
991,4436,4044730,6212,4044730
991,4436,4045050,6212,4045050
991,4436,4045050,6212,4045050
991,4436,4045050,6212,4045050
991,4436,4046050,6212,4046050
991,4436,4047050,6212,4047050
991,4436,4047050,6212,4047050
991,4436,4047050,6212,4047050
991,4436,4048050,6212,4048050
991,4436,4049050,6212,4049050
992,4444,4050050,6212,4050050
992,4444,4050860,6212,4050860
992,4444,4051860,6212,4051860
992,4444,4052860,6212,4052860
992,4444,4053670,6212,4053670
992,4444,4053990,6212,4053990
992,4444,4054310,6212,4054310
992,4444,4055310,6212,4055310
992,4444,4057310,6212,4057310
992,4444,4057630,6212,4057630
992,4444,4058630,6212,4058630
992,4444,4059630,6212,4059630
993,4452,4060630,6212,4060630
993,4452,4060630,6212,4060630
993,4452,4060860,6212,4060860
993,4452,4061670,6212,4061670
993,4452,4062140,6212,4062140
993,4452,4062610,6212,4062610
993,4452,4063420,6212,4063420
993,4452,4064420,6212,4064420
993,4452,4065420,6212,4065420
993,4452,4066420,6212,4066420
993,4452,4068420,6212,4068420
993,4452,4068890,6212,4068890
993,4452,4069890,6212,4069890
993,4452,4069890,6212,4069890
993,4452,4070890,6212,4070890
993,4452,4071890,6212,4071890
994,4460,4072480,6212,4072480
994,4460,4072950,6212,4072950
994,4460,4073760,6212,4073760
994,4460,4073990,6212,4073990
994,4460,4074990,6212,4074990
994,4460,4075990,6212,4075990
995,4468,4076990,6212,4076990
995,4468,4077990,6212,4077990
995,4468,4078990,6212,4078990
995,4468,4079990,6212,4079990
995,4468,4080310,6212,4080310
995,4468,4080630,6212,4080630
995,4468,4081100,6212,4081100
995,4468,4082100,6212,4082100
995,4468,4082100,6212,4082100
995,4468,4082100,6212,4082100
995,4468,4083100,6212,4083100
995,4468,4083910,6212,4083910
996,4476,4085910,6212,4085910
996,4476,4086380,6212,4086380
996,4476,4087380,6212,4087380
996,4476,4088380,6212,4088380
996,4476,4089380,6212,4089380
996,4476,4090190,6212,4090190
996,4476,4090190,6212,4090190
997,4484,4091190,6212,4091190
997,4484,4092190,6212,4092190
997,4484,4093190,6212,4093190
997,4484,4094190,6212,4094190
997,4484,4094190,6212,4094190
997,4484,4095190,6212,4095190
997,4484,4095510,6212,4095510
997,4484,4096510,6212,4096510
997,4484,4097160,6212,4097160
997,4484,4098160,6212,4098160
997,4484,4099160,6212,4099160
998,4492,4100160,6212,4100160
999,4500,4104160,6212,4104160
999,4500,4104160,6212,4104160
999,4500,4105160,6212,4105160
999,4500,4106160,6212,4106160
999,4500,4107160,6212,4107160
999,4500,4108160,6212,4108160
999,4500,4109160,6212,4109160
999,4500,4110160,6212,4110160
999,4500,4110810,6212,4110810
999,4500,4111810,6212,4111810
999,4500,4112810,6212,4112810
999,4500,4113030,6212,4113030
999,4500,4113030,6212,4113030
999,4500,4113030,6212,4113030
1000,4508,4114030,6212,4114030
1000,4508,4115030,6212,4115030
1001,4516,4115500,6212,4115500
1001,4516,4116150,6212,4116150
1001,4516,4117150,6212,4117150
1001,4516,4117620,6212,4117620
1001,4516,4117620,6212,4117620
1001,4516,4118620,6212,4118620
1001,4516,4119430,6212,4119430
1001,4516,4119430,6212,4119430
1001,4516,4119900,6212,4119900
1001,4516,4119900,6212,4119900
1001,4516,4120900,6212,4120900
1001,4516,4121900,6212,4121900
1001,4516,4122900,6212,4122900
1001,4516,4123900,6212,4123900
1002,4524,4124900,6212,4124900
1002,4524,4125710,6212,4125710
1002,4524,4126710,6212,4126710
1002,4524,4127710,6212,4127710
1002,4524,4128710,6212,4128710
1002,4524,4129360,6212,4129360
1002,4524,4130360,6212,4130360
1002,4524,4131360,6212,4131360
1002,4524,4131910,6212,4131910
1002,4524,4132720,6212,4132720
1002,4524,4133040,6212,4133040
1002,4524,4133040,6212,4133040
1003,4532,4133850,6212,4133850
1004,4540,4134850,6212,4134850
1004,4540,4135010,6212,4135010
1004,4540,4135480,6212,4135480
1004,4540,4135850,6212,4135850
1004,4540,4136660,6212,4136660
1004,4540,4137130,6212,4137130
1004,4540,4138130,6212,4138130
1004,4540,4138130,6212,4138130
1004,4540,4138590,6212,4138590
1004,4540,4139590,6212,4139590
1004,4540,4140400,6212,4140400
1004,4540,4141400,6212,4141400
1004,4540,4142050,6212,4142050
1004,4540,4143050,6212,4143050
1004,4540,4144050,6212,4144050
1004,4540,4144050,6212,4144050
1005,4548,4152050,6212,4152050
1005,4548,4152510,6212,4152510
1005,4548,4152980,6212,4152980
1005,4548,4152980,6212,4152980
1005,4548,4153980,6212,4153980
1005,4548,4154980,6212,4154980
1006,4556,4155980,6212,4155980
1006,4556,4156980,6212,4156980
1006,4556,4157300,6212,4157300
1006,4556,4158300,6212,4158300
1006,4556,4159300,6212,4159300
1006,4556,4160300,6212,4160300
1006,4556,4161300,6212,4161300
1006,4556,4161890,6212,4161890
1006,4556,4162890,6212,4162890
1006,4556,4163890,6212,4163890
1006,4556,4163890,6212,4163890
1006,4556,4164370,6212,4164370
1006,4556,4164370,6212,4164370
1006,4556,4165370,6212,4165370
1007,4564,4166020,6212,4166020
1007,4564,4166490,6212,4166490
1007,4564,4166600,6212,4166600
1007,4564,4166600,6212,4166600
1008,4572,4167600,6212,4167600
1008,4572,4168600,6212,4168600
1008,4572,4169410,6212,4169410
1008,4572,4170410,6212,4170410
1008,4572,4171410,6212,4171410
1008,4572,4172410,6212,4172410
1008,4572,4173410,6212,4173410
1008,4572,4173460,6212,4173460
1008,4572,4174460,6212,4174460
1008,4572,4175460,6212,4175460
1008,4572,4176010,6212,4176010
1009,4580,4177010,6212,4177010
1009,4580,4177330,6212,4177330
1009,4580,4177800,6212,4177800
1009,4580,4177800,6212,4177800
1009,4580,4178800,6212,4178800
1009,4580,4179450,6212,4179450
1009,4580,4180450,6212,4180450
1009,4580,4181260,6212,4181260
1009,4580,4181720,6212,4181720
1009,4580,4182530,6212,4182530
1009,4580,4183530,6212,4183530
1009,4580,4184530,6212,4184530
1009,4580,4185530,6212,4185530
1009,4580,4185530,6212,4185530
1009,4580,4186530,6212,4186530
1009,4580,4187000,6212,4187000
1009,4580,4187000,6212,4187000
1009,4580,4187470,6212,4187470
1010,4588,4188280,6212,4188280
1011,4596,4196280,6212,4196280
1011,4596,4196930,6212,4196930
1011,4596,4197740,6212,4197740
1012,4604,4198740,6212,4198740
1012,4604,4199740,6212,4199740
1012,4604,4200740,6212,4200740
1012,4604,4201740,6212,4201740
1012,4604,4202390,6212,4202390
1012,4604,4202620,6212,4202620
1012,4604,4203620,6212,4203620
1012,4604,4204430,6212,4204430
1012,4604,4205430,6212,4205430
1013,4612,4213430,6212,4213430
1013,4612,4214430,6212,4214430
1013,4612,4214430,6212,4214430
1013,4612,4215430,6212,4215430
1013,4612,4215430,6212,4215430
1013,4612,4215430,6212,4215430
1013,4612,4216430,6212,4216430
1013,4612,4216650,6212,4216650
1013,4612,4217120,6212,4217120
1013,4612,4217120,6212,4217120
1013,4612,4217930,6212,4217930
1014,4620,4218930,6212,4218930
1014,4620,4219930,6212,4219930
1014,4620,4220580,6212,4220580
1014,4620,4221050,6212,4221050
1014,4620,4222050,6212,4222050
1014,4620,4222050,6212,4222050
1014,4620,4223050,6212,4223050
1014,4620,4223050,6212,4223050
1014,4620,4224050,6212,4224050
1015,4628,4224860,6212,4224860
1015,4628,4224860,6212,4224860
1015,4628,4225020,6212,4225020
1015,4628,4226020,6212,4226020
1015,4628,4226020,6212,4226020
1015,4628,4227020,6212,4227020
1015,4628,4228020,6212,4228020
1016,4636,4229020,6212,4229020
1016,4636,4229020,6212,4229020
1016,4636,4229340,6212,4229340
1016,4636,4229810,6212,4229810
1016,4636,4230810,6212,4230810
1016,4636,4231810,6212,4231810
1016,4636,4232270,6212,4232270
1016,4636,4232590,6212,4232590
1016,4636,4233400,6212,4233400
1016,4636,4233400,6212,4233400
1016,4636,4234400,6212,4234400
1016,4636,4234770,6212,4234770
1017,4644,4242770,6212,4242770
1017,4644,4243580,6212,4243580
1017,4644,4243580,6212,4243580
1017,4644,4243580,6212,4243580
1017,4644,4244580,6212,4244580
1017,4644,4245580,6212,4245580
1017,4644,4246390,6212,4246390
1017,4644,4246860,6212,4246860
1017,4644,4247860,6212,4247860
1017,4644,4248860,6212,4248860
1017,4644,4249180,6212,4249180
1017,4644,4249500,6212,4249500
1017,4644,4249820,6212,4249820
1018,4652,4250820,6212,4250820
1018,4652,4250820,6212,4250820
1018,4652,4251820,6212,4251820
1019,4660,4259820,6212,4259820
1019,4660,4260820,6212,4260820
1019,4660,4261820,6212,4261820
1019,4660,4262630,6212,4262630
1019,4660,4263630,6212,4263630
1019,4660,4264100,6212,4264100
1020,4668,4265100,6212,4265100
1020,4668,4265570,6212,4265570
1021,4676,4265800,6212,4265800
1021,4676,4266800,6212,4266800
1021,4676,4267450,6212,4267450
1022,4684,4275450,6212,4275450
1022,4684,4276450,6212,4276450
1022,4684,4277450,6212,4277450
1022,4684,4278450,6212,4278450
1022,4684,4279260,6212,4279260
1022,4684,4280260,6212,4280260
1022,4684,4281070,6212,4281070
1022,4684,4281880,6212,4281880
1022,4684,4282880,6212,4282880
1022,4684,4283530,6212,4283530
1022,4684,4284530,6212,4284530
1023,4692,4285530,6212,4285530
1023,4692,4286530,6212,4286530
1023,4692,4287340,6212,4287340
1023,4692,4288150,6212,4288150
1023,4692,4288150,6212,4288150
1024,4700,4296150,6212,4296150
1024,4700,4297150,6212,4297150
1024,4700,4298150,6212,4298150
1024,4700,4298700,6212,4298700
1024,4700,4299700,6212,4299700
1024,4700,4300700,6212,4300700
1025,4708,4301160,6212,4301160
1025,4708,4301630,6212,4301630
1026,4716,4302630,6212,4302630
1026,4716,4303090,6212,4303090
1026,4716,4303410,6212,4303410
1026,4716,4304410,6212,4304410
1026,4716,4304730,6212,4304730
1026,4716,4305730,6212,4305730
1026,4716,4306200,6212,4306200
1026,4716,4307200,6212,4307200
1026,4716,4307200,6212,4307200
1026,4716,4307670,6212,4307670
1026,4716,4308670,6212,4308670
1026,4716,4309670,6212,4309670
1026,4716,4310320,6212,4310320
1026,4716,4311130,6212,4311130
1026,4716,4311940,6212,4311940
1026,4716,4311940,6212,4311940
1026,4716,4312940,6212,4312940
1026,4716,4313940,6212,4313940
1027,4724,4321940,6212,4321940
1027,4724,4322750,6212,4322750
1027,4724,4322750,6212,4322750
1027,4724,4323560,6212,4323560
1027,4724,4324560,6212,4324560
1028,4732,4325370,6212,4325370
1029,4740,4326370,6212,4326370
1029,4740,4327180,6212,4327180
1029,4740,4327990,6212,4327990
1030,4748,4335990,6212,4335990
1030,4748,4336990,6212,4336990
1030,4748,4337990,6212,4337990
1030,4748,4338450,6212,4338450
1030,4748,4339450,6212,4339450
1030,4748,4339450,6212,4339450
1030,4748,4340450,6212,4340450
1030,4748,4341450,6212,4341450
1030,4748,4342450,6212,4342450
1030,4748,4343260,6212,4343260
1030,4748,4344260,6212,4344260
1030,4748,4344260,6212,4344260
1031,4756,4352260,6212,4352260
1031,4756,4353070,6212,4353070
1031,4756,4353070,6212,4353070
1032,4764,4354070,6212,4354070
1032,4764,4355070,6212,4355070
1032,4764,4356070,6212,4356070
1032,4764,4357070,6212,4357070
1032,4764,4358070,6212,4358070
1032,4764,4359070,6212,4359070
1032,4764,4360070,6212,4360070
1032,4764,4361070,6212,4361070
1033,4772,4362070,6212,4362070
