ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_cpu200-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f5b4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
1024,4700,4161970,6212,4161970
1024,4700,4162290,6212,4162290
1024,4700,4163290,6212,4163290
1024,4700,4164290,6212,4164290
1024,4700,4164750,6212,4164750
1024,4700,4165750,6212,4165750
1024,4700,4166750,6212,4166750
1024,4700,4167750,6212,4167750
1025,4708,4168750,6212,4168750
1025,4708,4168750,6212,4168750
1025,4708,4169750,6212,4169750
1025,4708,4170560,6212,4170560
1025,4708,4171110,6212,4171110
1025,4708,4171430,6212,4171430
1025,4708,4172240,6212,4172240
1025,4708,4173240,6212,4173240
1025,4708,4174240,6212,4174240
1025,4708,4174240,6212,4174240
1025,4708,4175240,6212,4175240
1026,4716,4179240,6212,4179240
1026,4716,4180050,6212,4180050
1026,4716,4181050,6212,4181050
1026,4716,4181050,6212,4181050
1026,4716,4181520,6212,4181520
1026,4716,4181520,6212,4181520
1026,4716,4181980,6212,4181980
1026,4716,4182790,6212,4182790
1027,4724,4183440,6212,4183440
1027,4724,4183760,6212,4183760
1027,4724,4184570,6212,4184570
1027,4724,4185570,6212,4185570
1027,4724,4186160,6212,4186160
1027,4724,4186160,6212,4186160
1027,4724,4187160,6212,4187160
1027,4724,4187160,6212,4187160
1027,4724,4188160,6212,4188160
1027,4724,4188630,6212,4188630
1028,4732,4189100,6212,4189100
1028,4732,4189100,6212,4189100
1028,4732,4189100,6212,4189100
1028,4732,4190100,6212,4190100
1028,4732,4191100,6212,4191100
1028,4732,4191910,6212,4191910
1028,4732,4192910,6212,4192910
1028,4732,4193910,6212,4193910
1028,4732,4194720,6212,4194720
1028,4732,4195530,6212,4195530
1028,4732,4196340,6212,4196340
1029,4740,4197150,6212,4197150
1029,4740,4197150,6212,4197150
1029,4740,4197620,6212,4197620
1029,4740,4198620,6212,4198620
1029,4740,4199210,6212,4199210
1029,4740,4200210,6212,4200210
1029,4740,4201210,6212,4201210
1029,4740,4202210,6212,4202210
1029,4740,4202210,6212,4202210
1029,4740,4202760,6212,4202760
1029,4740,4202760,6212,4202760
1029,4740,4202760,6212,4202760
1030,4748,4203760,6212,4203760
1030,4748,4203760,6212,4203760
1030,4748,4204230,6212,4204230
1030,4748,4205230,6212,4205230
1030,4748,4206040,6212,4206040
1030,4748,4206690,6212,4206690
1030,4748,4207690,6212,4207690
1030,4748,4208160,6212,4208160
1030,4748,4208970,6212,4208970
1030,4748,4208970,6212,4208970
1030,4748,4209970,6212,4209970
1031,4756,4210970,6212,4210970
1031,4756,4211440,6212,4211440
1031,4756,4211660,6212,4211660
1031,4756,4212470,6212,4212470
1031,4756,4213470,6212,4213470
1031,4756,4214470,6212,4214470
1031,4756,4214470,6212,4214470
1031,4756,4215060,6212,4215060
1031,4756,4215380,6212,4215380
1031,4756,4216190,6212,4216190
1031,4756,4216190,6212,4216190
1031,4756,4217190,6212,4217190
1031,4756,4218190,6212,4218190
1032,4764,4218740,6212,4218740
1032,4764,4219740,6212,4219740
1032,4764,4219900,6212,4219900
1032,4764,4220900,6212,4220900
1032,4764,4221900,6212,4221900
1032,4764,4222900,6212,4222900
1032,4764,4223900,6212,4223900
1032,4764,4224900,6212,4224900
1032,4764,4225220,6212,4225220
1032,4764,4226030,6212,4226030
1033,4772,4227030,6212,4227030
1033,4772,4228030,6212,4228030
1033,4772,4228500,6212,4228500
1033,4772,4228500,6212,4228500
1033,4772,4228970,6212,4228970
1033,4772,4229780,6212,4229780
1033,4772,4230780,6212,4230780
1033,4772,4231780,6212,4231780
1034,4780,4239780,6212,4239780
1034,4780,4240780,6212,4240780
1034,4780,4241780,6212,4241780
1035,4788,4242780,6212,4242780
1035,4788,4243590,6212,4243590
1035,4788,4244400,6212,4244400
1035,4788,4245210,6212,4245210
1035,4788,4246210,6212,4246210
1035,4788,4247210,6212,4247210
1035,4788,4248210,6212,4248210
1035,4788,4248440,6212,4248440
1035,4788,4248440,6212,4248440
1035,4788,4249440,6212,4249440
1036,4796,4250440,6212,4250440
1036,4796,4251440,6212,4251440
1036,4796,4252440,6212,4252440
1036,4796,4252440,6212,4252440
1036,4796,4253440,6212,4253440
1036,4796,4254440,6212,4254440
1036,4796,4255090,6212,4255090
1036,4796,4256090,6212,4256090
1036,4796,4256410,6212,4256410
1036,4796,4256640,6212,4256640
1037,4804,4257640,6212,4257640
1037,4804,4257870,6212,4257870
1037,4804,4258680,6212,4258680
1037,4804,4258680,6212,4258680
1037,4804,4258680,6212,4258680
1037,4804,4259680,6212,4259680
1037,4804,4259680,6212,4259680
1037,4804,4259680,6212,4259680
1037,4804,4260680,6212,4260680
1037,4804,4260680,6212,4260680
1037,4804,4261680,6212,4261680
1037,4804,4261680,6212,4261680
1037,4804,4262680,6212,4262680
1037,4804,4263680,6212,4263680
1037,4804,4263680,6212,4263680
1037,4804,4264490,6212,4264490
1038,4812,4265490,6212,4265490
1038,4812,4269490,6212,4269490
1038,4812,4269490,6212,4269490
1038,4812,4270490,6212,4270490
1038,4812,4270490,6212,4270490
1038,4812,4270490,6212,4270490
1038,4812,4271490,6212,4271490
1038,4812,4271960,6212,4271960
1039,4820,4272960,6212,4272960
1039,4820,4272960,6212,4272960
1039,4820,4273430,6212,4273430
1039,4820,4274430,6212,4274430
1039,4820,4275430,6212,4275430
1039,4820,4276240,6212,4276240
1039,4820,4276610,6212,4276610
1039,4820,4277080,6212,4277080
1039,4820,4278080,6212,4278080
1039,4820,4279080,6212,4279080
1039,4820,4279080,6212,4279080
1039,4820,4279890,6212,4279890
1040,4828,4280890,6212,4280890
1040,4828,4281890,6212,4281890
1040,4828,4282360,6212,4282360
1040,4828,4283360,6212,4283360
1040,4828,4284360,6212,4284360
1040,4828,4284360,6212,4284360
1040,4828,4285360,6212,4285360
1040,4828,4286170,6212,4286170
1040,4828,4287170,6212,4287170
1040,4828,4287980,6212,4287980
1041,4836,4288980,6212,4288980
1041,4836,4288980,6212,4288980
1041,4836,4289790,6212,4289790
1041,4836,4290790,6212,4290790
1041,4836,4291790,6212,4291790
1041,4836,4292260,6212,4292260
1041,4836,4292260,6212,4292260
1041,4836,4293260,6212,4293260
1041,4836,4294260,6212,4294260
1041,4836,4295260,6212,4295260
1042,4844,4296260,6212,4296260
1042,4844,4296260,6212,4296260
1042,4844,4297260,6212,4297260
1042,4844,4297580,6212,4297580
1042,4844,4298580,6212,4298580
1042,4844,4298900,6212,4298900
1042,4844,4299900,6212,4299900
1042,4844,4300380,6212,4300380
1042,4844,4300380,6212,4300380
1042,4844,4301380,6212,4301380
1042,4844,4302380,6212,4302380
1042,4844,4303380,6212,4303380
1043,4852,4304190,6212,4304190
1043,4852,4304510,6212,4304510
1043,4852,4304510,6212,4304510
1043,4852,4305510,6212,4305510
1043,4852,4306510,6212,4306510
1043,4852,4307320,6212,4307320
1043,4852,4307640,6212,4307640
1043,4852,4308450,6212,4308450
1043,4852,4309450,6212,4309450
1043,4852,4310450,6212,4310450
1043,4852,4310670,6212,4310670
1044,4860,4311480,6212,4311480
1044,4860,4311480,6212,4311480
1044,4860,4312480,6212,4312480
1044,4860,4313480,6212,4313480
1044,4860,4313950,6212,4313950
1044,4860,4314760,6212,4314760
1044,4860,4315760,6212,4315760
1044,4860,4316760,6212,4316760
1044,4860,4316760,6212,4316760
1044,4860,4317570,6212,4317570
1044,4860,4318040,6212,4318040
1044,4860,4318040,6212,4318040
1044,4860,4318040,6212,4318040
1045,4868,4319040,6212,4319040
1045,4868,4319360,6212,4319360
1045,4868,4319360,6212,4319360
1045,4868,4319830,6212,4319830
1045,4868,4320830,6212,4320830
1045,4868,4320830,6212,4320830
1045,4868,4321830,6212,4321830
1045,4868,4321830,6212,4321830
1045,4868,4322830,6212,4322830
1045,4868,4323640,6212,4323640
1045,4868,4324640,6212,4324640
1045,4868,4325640,6212,4325640
1045,4868,4325960,6212,4325960
1046,4876,4326960,6212,4326960
1046,4876,4330960,6212,4330960
1046,4876,4331770,6212,4331770
1046,4876,4332580,6212,4332580
1046,4876,4333050,6212,4333050
1047,4884,4333370,6212,4333370
1047,4884,4333370,6212,4333370
1047,4884,4334370,6212,4334370
1047,4884,4335180,6212,4335180
1047,4884,4336180,6212,4336180
1047,4884,4336990,6212,4336990
1047,4884,4337580,6212,4337580
1047,4884,4337580,6212,4337580
1047,4884,4337900,6212,4337900
1047,4884,4338900,6212,4338900
1047,4884,4339900,6212,4339900
1048,4892,4340900,6212,4340900
1048,4892,4341900,6212,4341900
1048,4892,4342900,6212,4342900
1048,4892,4343900,6212,4343900
1048,4892,4344900,6212,4344900
1048,4892,4345900,6212,4345900
1048,4892,4346120,6212,4346120
1048,4892,4347120,6212,4347120
1048,4892,4347590,6212,4347590
1049,4900,4348590,6212,4348590
1049,4900,4349590,6212,4349590
1049,4900,4350060,6212,4350060
1049,4900,4350060,6212,4350060
1049,4900,4350870,6212,4350870
1049,4900,4351190,6212,4351190
1049,4900,4352190,6212,4352190
1049,4900,4353190,6212,4353190
1049,4900,4353510,6212,4353510
1050,4908,4354510,6212,4354510
1050,4908,4355510,6212,4355510
1050,4908,4355740,6212,4355740
1050,4908,4356740,6212,4356740
1050,4908,4357220,6212,4357220
1050,4908,4357220,6212,4357220
1050,4908,4358220,6212,4358220
1050,4908,4358220,6212,4358220
1050,4908,4358220,6212,4358220
1050,4908,4359220,6212,4359220
1050,4908,4359540,6212,4359540
1050,4908,4360010,6212,4360010
1051,4916,4361010,6212,4361010
1051,4916,4361010,6212,4361010
1051,4916,4362010,6212,4362010
1051,4916,4362010,6212,4362010
1051,4916,4362480,6212,4362480
1051,4916,4362480,6212,4362480
1051,4916,4363480,6212,4363480
1051,4916,4364290,6212,4364290
1051,4916,4365290,6212,4365290
1051,4916,4365450,6212,4365450
1051,4916,4366450,6212,4366450
1051,4916,4366450,6212,4366450
1051,4916,4367260,6212,4367260
1051,4916,4368070,6212,4368070
1051,4916,4368620,6212,4368620
1051,4916,4368620,6212,4368620
1051,4916,4369620,6212,4369620
1052,4924,4370620,6212,4370620
1052,4924,4371620,6212,4371620
1052,4924,4372620,6212,4372620
1052,4924,4373620,6212,4373620
1052,4924,4373620,6212,4373620
1052,4924,4374620,6212,4374620
1052,4924,4374620,6212,4374620
1052,4924,4375620,6212,4375620
1052,4924,4376620,6212,4376620
1052,4924,4377430,6212,4377430
1053,4932,4378430,6212,4378430
1053,4932,4379430,6212,4379430
1053,4932,4380430,6212,4380430
1053,4932,4380430,6212,4380430
1053,4932,4381430,6212,4381430
1053,4932,4382430,6212,4382430
1053,4932,4382430,6212,4382430
1053,4932,4382430,6212,4382430
1053,4932,4382900,6212,4382900
1053,4932,4383370,6212,4383370
1053,4932,4383830,6212,4383830
1053,4932,4384830,6212,4384830
1054,4940,4385830,6212,4385830
1054,4940,4386640,6212,4386640
1054,4940,4387640,6212,4387640
1054,4940,4388640,6212,4388640
1054,4940,4389450,6212,4389450
1054,4940,4390450,6212,4390450
1054,4940,4391450,6212,4391450
1054,4940,4392000,6212,4392000
1054,4940,4392000,6212,4392000
1054,4940,4392320,6212,4392320
1054,4940,4392320,6212,4392320
1055,4948,4392970,6212,4392970
1055,4948,4393970,6212,4393970
1055,4948,4394970,6212,4394970
1055,4948,4395430,6212,4395430
1055,4948,4396430,6212,4396430
1055,4948,4396900,6212,4396900
1055,4948,4397900,6212,4397900
1055,4948,4397900,6212,4397900
1055,4948,4397900,6212,4397900
1055,4948,4398710,6212,4398710
1055,4948,4399710,6212,4399710
1056,4956,4400710,6212,4400710
1056,4956,4401180,6212,4401180
1056,4956,4401180,6212,4401180
1056,4956,4402180,6212,4402180
1056,4956,4402650,6212,4402650
1056,4956,4402650,6212,4402650
1056,4956,4403120,6212,4403120
1056,4956,4403120,6212,4403120
1056,4956,4403120,6212,4403120
1056,4956,4403930,6212,4403930
1056,4956,4404930,6212,4404930
1056,4956,4405930,6212,4405930
1056,4956,4406930,6212,4406930
1056,4956,4407400,6212,4407400
1057,4964,4408400,6212,4408400
1057,4964,4408400,6212,4408400
1057,4964,4409400,6212,4409400
1057,4964,4410400,6212,4410400
1057,4964,4411400,6212,4411400
1057,4964,4411400,6212,4411400
1057,4964,4411990,6212,4411990
1057,4964,4412990,6212,4412990
1057,4964,4413990,6212,4413990
1057,4964,4414990,6212,4414990
1057,4964,4414990,6212,4414990
1057,4964,4414990,6212,4414990
1057,4964,4414990,6212,4414990
1058,4972,4415800,6212,4415800
1058,4972,4416800,6212,4416800
1058,4972,4417800,6212,4417800
1058,4972,4418450,6212,4418450
1058,4972,4419260,6212,4419260
1058,4972,4420260,6212,4420260
1058,4972,4420260,6212,4420260
1058,4972,4421260,6212,4421260
1058,4972,4421260,6212,4421260
1058,4972,4421730,6212,4421730
1059,4980,4422540,6212,4422540
1059,4980,4423540,6212,4423540
1059,4980,4424540,6212,4424540
1059,4980,4424760,6212,4424760
1059,4980,4425760,6212,4425760
1059,4980,4425760,6212,4425760
1059,4980,4426760,6212,4426760
1059,4980,4427570,6212,4427570
1059,4980,4427570,6212,4427570
1059,4980,4427570,6212,4427570
1059,4980,4428570,6212,4428570
1059,4980,4429570,6212,4429570
1059,4980,4429570,6212,4429570
1059,4980,4429570,6212,4429570
1059,4980,4430040,6212,4430040
1060,4988,4431040,6212,4431040
1060,4988,4431850,6212,4431850
1060,4988,4431850,6212,4431850
1060,4988,4431850,6212,4431850
1060,4988,4432320,6212,4432320
1060,4988,4433320,6212,4433320
1060,4988,4433460,6212,4433460
1060,4988,4434270,6212,4434270
1060,4988,4434270,6212,4434270
1060,4988,4435270,6212,4435270
1060,4988,4435270,6212,4435270
1060,4988,4435270,6212,4435270
1060,4988,4435620,6212,4435620
1060,4988,4436430,6212,4436430
1060,4988,4437240,6212,4437240
1061,4996,4438050,6212,4438050
1061,4996,4439050,6212,4439050
1061,4996,4440050,6212,4440050
1061,4996,4440050,6212,4440050
1061,4996,4440050,6212,4440050
1061,4996,4440700,6212,4440700
1061,4996,4441700,6212,4441700
1061,4996,4442700,6212,4442700
1061,4996,4443700,6212,4443700
1061,4996,4444700,6212,4444700
1062,5004,4445700,6212,4445700
1062,5004,4445700,6212,4445700
1062,5004,4446700,6212,4446700
1062,5004,4447700,6212,4447700
1062,5004,4447860,6212,4447860
1062,5004,4448860,6212,4448860
1062,5004,4448860,6212,4448860
1062,5004,4449860,6212,4449860
1062,5004,4450230,6212,4450230
1062,5004,4450230,6212,4450230
1062,5004,4451230,6212,4451230
1062,5004,4452040,6212,4452040
1062,5004,4452850,6212,4452850
1063,5012,4453850,6212,4453850
1063,5012,4454850,6212,4454850
1063,5012,4455850,6212,4455850
1063,5012,4456850,6212,4456850
1063,5012,4457850,6212,4457850
1063,5012,4458850,6212,4458850
1063,5012,4459080,6212,4459080
1063,5012,4460080,6212,4460080
1063,5012,4460080,6212,4460080
1063,5012,4461080,6212,4461080
1064,5020,4462080,6212,4462080
1064,5020,4462890,6212,4462890
1064,5020,4463890,6212,4463890
1064,5020,4464890,6212,4464890
1064,5020,4465700,6212,4465700
1064,5020,4466170,6212,4466170
1064,5020,4466980,6212,4466980
1064,5020,4467980,6212,4467980
1065,5028,4468980,6212,4468980
1065,5028,4468980,6212,4468980
1065,5028,4469980,6212,4469980
1065,5028,4470450,6212,4470450
1065,5028,4471450,6212,4471450
1065,5028,4472450,6212,4472450
1065,5028,4472450,6212,4472450
1065,5028,4472450,6212,4472450
1065,5028,4473450,6212,4473450
1065,5028,4474450,6212,4474450
1065,5028,4474770,6212,4474770
1065,5028,4475770,6212,4475770
1066,5036,4476770,6212,4476770
1066,5036,4477770,6212,4477770
1066,5036,4478770,6212,4478770
1066,5036,4478770,6212,4478770
1066,5036,4478770,6212,4478770
1066,5036,4479770,6212,4479770
1066,5036,4480230,6212,4480230
1066,5036,4481040,6212,4481040
1066,5036,4482040,6212,4482040
1066,5036,4482040,6212,4482040
1066,5036,4482630,6212,4482630
1066,5036,4482950,6212,4482950
1066,5036,4483500,6212,4483500
1067,5044,4483960,6212,4483960
1067,5044,4484960,6212,4484960
1067,5044,4484960,6212,4484960
1067,5044,4485960,6212,4485960
1067,5044,4486960,6212,4486960
1067,5044,4487960,6212,4487960
1067,5044,4488960,6212,4488960
1067,5044,4489960,6212,4489960
1067,5044,4490960,6212,4490960
1068,5052,4491960,6212,4491960
1068,5052,4492960,6212,4492960
1068,5052,4492960,6212,4492960
1068,5052,4493430,6212,4493430
1068,5052,4493430,6212,4493430
1068,5052,4493750,6212,4493750
1068,5052,4494750,6212,4494750
1068,5052,4495750,6212,4495750
1068,5052,4495860,6212,4495860
1068,5052,4496330,6212,4496330
1068,5052,4496650,6212,4496650
1068,5052,4497650,6212,4497650
1068,5052,4497650,6212,4497650
1068,5052,4497650,6212,4497650
1068,5052,4498240,6212,4498240
1068,5052,4498240,6212,4498240
1068,5052,4498240,6212,4498240
1068,5052,4498240,6212,4498240
1068,5052,4498890,6212,4498890
1068,5052,4499120,6212,4499120
1069,5060,4500120,6212,4500120
1069,5060,4500120,6212,4500120
1069,5060,4501120,6212,4501120
1069,5060,4501120,6212,4501120
1069,5060,4501930,6212,4501930
1069,5060,4501930,6212,4501930
1069,5060,4502930,6212,4502930
1069,5060,4502930,6212,4502930
1069,5060,4502930,6212,4502930
1069,5060,4503400,6212,4503400
1069,5060,4504400,6212,4504400
1069,5060,4504400,6212,4504400
1069,5060,4505400,6212,4505400
1069,5060,4505400,6212,4505400
1069,5060,4506400,6212,4506400
1070,5068,4507400,6212,4507400
1070,5068,4508400,6212,4508400
1070,5068,4509400,6212,4509400
1070,5068,4510400,6212,4510400
1070,5068,4511400,6212,4511400
1070,5068,4512400,6212,4512400
1070,5068,4513400,6212,4513400
1071,5076,4514400,6212,4514400
1071,5076,4515210,6212,4515210
1071,5076,4516210,6212,4516210
1071,5076,4517020,6212,4517020
1071,5076,4517490,6212,4517490
1071,5076,4517490,6212,4517490
1071,5076,4518300,6212,4518300
1071,5076,4518300,6212,4518300
1071,5076,4518300,6212,4518300
1071,5076,4519300,6212,4519300
1071,5076,4519300,6212,4519300
1071,5076,4519770,6212,4519770
1071,5076,4520770,6212,4520770
1071,5076,4521770,6212,4521770
1071,5076,4521770,6212,4521770
1071,5076,4521770,6212,4521770
1072,5084,4522580,6212,4522580
1072,5084,4523390,6212,4523390
1072,5084,4524390,6212,4524390
1072,5084,4524860,6212,4524860
1072,5084,4525860,6212,4525860
1072,5084,4526180,6212,4526180
1072,5084,4527180,6212,4527180
1072,5084,4528180,6212,4528180
1072,5084,4529180,6212,4529180
1072,5084,4529650,6212,4529650
1073,5092,4530650,6212,4530650
1073,5092,4531650,6212,4531650
1073,5092,4532650,6212,4532650
1073,5092,4533650,6212,4533650
1073,5092,4534650,6212,4534650
1073,5092,4535650,6212,4535650
1073,5092,4535650,6212,4535650
1073,5092,4536300,6212,4536300
1073,5092,4536620,6212,4536620
1073,5092,4537090,6212,4537090
1074,5100,4537900,6212,4537900
1074,5100,4538450,6212,4538450
1074,5100,4539450,6212,4539450
1074,5100,4539920,6212,4539920
1074,5100,4539920,6212,4539920
1074,5100,4539920,6212,4539920
1074,5100,4540920,6212,4540920
1074,5100,4541920,6212,4541920
1074,5100,4542390,6212,4542390
1074,5100,4543200,6212,4543200
1074,5100,4544200,6212,4544200
1074,5100,4544520,6212,4544520
1075,5108,4545520,6212,4545520
1075,5108,4546170,6212,4546170
1075,5108,4546490,6212,4546490
1075,5108,4546490,6212,4546490
1075,5108,4547140,6212,4547140
1075,5108,4547140,6212,4547140
1075,5108,4547950,6212,4547950
1075,5108,4548950,6212,4548950
1075,5108,4549420,6212,4549420
1075,5108,4550420,6212,4550420
1075,5108,4551230,6212,4551230
1075,5108,4552040,6212,4552040
1075,5108,4552040,6212,4552040
1076,5116,4553040,6212,4553040
1076,5116,4554040,6212,4554040
1076,5116,4554850,6212,4554850
1076,5116,4555850,6212,4555850
1076,5116,4556850,6212,4556850
1076,5116,4557660,6212,4557660
1076,5116,4558660,6212,4558660
1076,5116,4559130,6212,4559130
1077,5124,4560130,6212,4560130
1077,5124,4561130,6212,4561130
1077,5124,4561590,6212,4561590
1077,5124,4561590,6212,4561590
1077,5124,4561590,6212,4561590
1077,5124,4562590,6212,4562590
1077,5124,4563590,6212,4563590
1077,5124,4563700,6212,4563700
1077,5124,4563700,6212,4563700
1077,5124,4564170,6212,4564170
1077,5124,4564760,6212,4564760
1077,5124,4565570,6212,4565570
1077,5124,4566570,6212,4566570
1077,5124,4567570,6212,4567570
1078,5132,4568570,6212,4568570
1078,5132,4568800,6212,4568800
1078,5132,4569270,6212,4569270
1078,5132,4569270,6212,4569270
1078,5132,4570270,6212,4570270
1078,5132,4571270,6212,4571270
1078,5132,4572270,6212,4572270
1078,5132,4573080,6212,4573080
1078,5132,4573890,6212,4573890
1078,5132,4574360,6212,4574360
1078,5132,4575360,6212,4575360
1078,5132,4575360,6212,4575360
1078,5132,4575360,6212,4575360
1079,5140,4576170,6212,4576170
1079,5140,4576980,6212,4576980
1079,5140,4577980,6212,4577980
1080,5148,4585980,6212,4585980
1080,5148,4586350,6212,4586350
1080,5148,4587350,6212,4587350
1080,5148,4588160,6212,4588160
1080,5148,4588970,6212,4588970
1080,5148,4589970,6212,4589970
1080,5148,4590970,6212,4590970
1080,5148,4591970,6212,4591970
1081,5156,4592780,6212,4592780
1081,5156,4593780,6212,4593780
1081,5156,4594780,6212,4594780
1081,5156,4594780,6212,4594780
1081,5156,4595780,6212,4595780
1081,5156,4596430,6212,4596430
1081,5156,4596750,6212,4596750
1081,5156,4597750,6212,4597750
1081,5156,4598750,6212,4598750
1081,5156,4598750,6212,4598750
1081,5156,4599560,6212,4599560
1082,5164,4600370,6212,4600370
1082,5164,4600600,6212,4600600
1082,5164,4601410,6212,4601410
1082,5164,4601730,6212,4601730
1082,5164,4602730,6212,4602730
1082,5164,4602730,6212,4602730
1082,5164,4603730,6212,4603730
1082,5164,4603730,6212,4603730
1082,5164,4603730,6212,4603730
1082,5164,4604730,6212,4604730
1082,5164,4605730,6212,4605730
1082,5164,4606730,6212,4606730
1082,5164,4607730,6212,4607730
1083,5172,4608050,6212,4608050
1083,5172,4609050,6212,4609050
1083,5172,4610050,6212,4610050
1083,5172,4611050,6212,4611050
1083,5172,4612050,6212,4612050
1083,5172,4613050,6212,4613050
1083,5172,4613520,6212,4613520
1083,5172,4614520,6212,4614520
1084,5180,4615170,6212,4615170
1084,5180,4616170,6212,4616170
1084,5180,4616980,6212,4616980
1084,5180,4617450,6212,4617450
1084,5180,4617450,6212,4617450
1084,5180,4618100,6212,4618100
1084,5180,4619100,6212,4619100
1084,5180,4620100,6212,4620100
1084,5180,4620100,6212,4620100
1084,5180,4621100,6212,4621100
1084,5180,4622100,6212,4622100
1084,5180,4622570,6212,4622570
1085,5188,4623040,6212,4623040
1085,5188,4624040,6212,4624040
1085,5188,4625040,6212,4625040
1085,5188,4626040,6212,4626040
1085,5188,4626690,6212,4626690
1085,5188,4626690,6212,4626690
1085,5188,4626690,6212,4626690
1085,5188,4627160,6212,4627160
1085,5188,4627640,6212,4627640
1085,5188,4628640,6212,4628640
1085,5188,4628640,6212,4628640
1086,5196,4629640,6212,4629640
1086,5196,4630640,6212,4630640
1086,5196,4631450,6212,4631450
1086,5196,4632260,6212,4632260
1086,5196,4632730,6212,4632730
1086,5196,4633730,6212,4633730
1086,5196,4633890,6212,4633890
1086,5196,4634890,6212,4634890
1086,5196,4635890,6212,4635890
1086,5196,4636210,6212,4636210
1087,5204,4636680,6212,4636680
1087,5204,4637680,6212,4637680
1087,5204,4638680,6212,4638680
1087,5204,4639490,6212,4639490
1087,5204,4640490,6212,4640490
1087,5204,4641490,6212,4641490
1087,5204,4641490,6212,4641490
1087,5204,4642300,6212,4642300
1087,5204,4642950,6212,4642950
1088,5212,4643760,6212,4643760
1088,5212,4643760,6212,4643760
1088,5212,4644080,6212,4644080
1088,5212,4644450,6212,4644450
1088,5212,4645450,6212,4645450
1088,5212,4646450,6212,4646450
1088,5212,4646450,6212,4646450
1088,5212,4647450,6212,4647450
1088,5212,4647770,6212,4647770
1088,5212,4648770,6212,4648770
1088,5212,4648770,6212,4648770
1088,5212,4649090,6212,4649090
1088,5212,4650090,6212,4650090
1088,5212,4651090,6212,4651090
1089,5220,4652090,6212,4652090
1089,5220,4653090,6212,4653090
1089,5220,4653250,6212,4653250
1089,5220,4653720,6212,4653720
1089,5220,4654720,6212,4654720
1089,5220,4655720,6212,4655720
1089,5220,4656720,6212,4656720
1089,5220,4657190,6212,4657190
1089,5220,4658190,6212,4658190
1089,5220,4658190,6212,4658190
1089,5220,4658190,6212,4658190
1090,5228,4659190,6212,4659190
1090,5228,4659660,6212,4659660
1090,5228,4659880,6212,4659880
1090,5228,4660690,6212,4660690
1090,5228,4661690,6212,4661690
1090,5228,4661690,6212,4661690
1090,5228,4662690,6212,4662690
1090,5228,4663690,6212,4663690
1090,5228,4664690,6212,4664690
1090,5228,4665690,6212,4665690
1090,5228,4666150,6212,4666150
1090,5228,4666150,6212,4666150
1090,5228,4666960,6212,4666960
1090,5228,4667430,6212,4667430
1091,5236,4668430,6212,4668430
1091,5236,4669240,6212,4669240
1091,5236,4670240,6212,4670240
1091,5236,4670890,6212,4670890
1091,5236,4671210,6212,4671210
1091,5236,4672210,6212,4672210
1091,5236,4672210,6212,4672210
1091,5236,4672320,6212,4672320
1091,5236,4673320,6212,4673320
1091,5236,4674320,6212,4674320
1091,5236,4675320,6212,4675320
1092,5244,4676320,6212,4676320
1092,5244,4677320,6212,4677320
1092,5244,4678320,6212,4678320
1092,5244,4678320,6212,4678320
1092,5244,4678320,6212,4678320
1092,5244,4679320,6212,4679320
1092,5244,4680320,6212,4680320
1092,5244,4681320,6212,4681320
1092,5244,4681480,6212,4681480
1092,5244,4682480,6212,4682480
1092,5244,4682940,6212,4682940
1093,5252,4683750,6212,4683750
1093,5252,4684220,6212,4684220
1093,5252,4684220,6212,4684220
1093,5252,4685030,6212,4685030
1093,5252,4685030,6212,4685030
1093,5252,4686030,6212,4686030
1094,5260,4694030,6212,4694030
1094,5260,4694030,6212,4694030
1094,5260,4695030,6212,4695030
1094,5260,4695250,6212,4695250
1094,5260,4696250,6212,4696250
1094,5260,4697250,6212,4697250
1094,5260,4698250,6212,4698250
1094,5260,4699250,6212,4699250
1094,5260,4699250,6212,4699250
1095,5268,4700250,6212,4700250
1095,5268,4701250,6212,4701250
1095,5268,4702250,6212,4702250
1095,5268,4702720,6212,4702720
1095,5268,4703530,6212,4703530
1095,5268,4704530,6212,4704530
1095,5268,4705530,6212,4705530
1095,5268,4706530,6212,4706530
1096,5276,4707530,6212,4707530
1096,5276,4707530,6212,4707530
1096,5276,4708530,6212,4708530
1096,5276,4709530,6212,4709530
1096,5276,4710340,6212,4710340
1096,5276,4711340,6212,4711340
1096,5276,4712150,6212,4712150
1096,5276,4712310,6212,4712310
1096,5276,4713310,6212,4713310
1096,5276,4713530,6212,4713530
1096,5276,4714000,6212,4714000
1096,5276,4714650,6212,4714650
