ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_2113-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-bellman_ratio
1941236.47,40.63,3.89,310479.16,6.5
1941179.77,40.64,3.89,310659.26,6.5
1940934.93,40.64,3.9,310647.43,6.51
1941402.56,40.66,3.91,310580.45,6.5
1941157.72,40.66,3.91,310871.13,6.51
1940912.88,40.66,3.91,310923.76,6.51
1940557.95,40.67,3.91,310925.74,6.52
1940313.12,40.67,3.91,310876.88,6.52
1939931.34,40.67,3.91,310851.23,6.52
1939557.24,40.67,3.91,310559.42,6.51
1939187.47,40.67,3.91,310649.7,6.51
1938942.63,40.67,3.91,310646.06,6.52
1938942.63,40.67,3.91,310646.06,6.52
1938572.86,40.67,3.91,310584.67,6.52
1938572.86,40.67,3.91,310584.67,6.52
1938572.86,40.67,3.91,310590.26,6.52
1938657.09,40.68,3.92,310763.98,6.52
1938437.55,40.68,3.92,312226.37,6.55
1938192.71,40.68,3.92,312209.91,6.55
1937810.94,40.68,3.92,312266.05,6.56
1937566.1,40.69,3.92,312307.18,6.56
1937407.96,40.69,3.92,312149.86,6.56
1937541.16,40.69,3.93,312098.87,6.55
1937296.33,40.7,3.93,312461.19,6.56
1937562.6,40.71,3.94,312334.75,6.56
1937634.82,40.71,3.94,312304.69,6.56
1937753.56,40.71,3.94,312630.32,6.57
1938495.71,40.74,3.97,315561.61,6.63
1938046.42,40.73,3.97,314944.95,6.62
1938046.42,40.73,3.97,314944.95,6.62
1937475.66,40.73,3.96,314586.86,6.61
1937526.84,40.73,3.97,314574.09,6.61
1937124.03,40.73,3.97,314559.08,6.61
1937124.03,40.73,3.97,314559.08,6.61
1937124.03,40.73,3.97,314559.08,6.61
1936781.1,40.74,3.97,314562.82,6.62
1936462.01,40.74,3.97,313780.21,6.6
1936247.75,40.74,3.97,313924.49,6.61
1935853.75,40.74,3.97,313782.87,6.6
1935483.98,40.74,3.97,313755.46,6.6
1935081.16,40.74,3.97,313745.14,6.6
1934678.35,40.74,3.97,313984.13,6.61
1934678.35,40.74,3.97,313984.13,6.61
1934308.58,40.74,3.97,314039.94,6.61
1933953.65,40.74,3.97,314035.95,6.62
1933772.43,40.74,3.98,313994.23,6.62
1933402.65,40.74,3.98,313973.57,6.62
1932975.09,40.74,3.97,313529.61,6.61
1932975.09,40.74,3.97,313529.61,6.61
1933059.32,40.74,3.98,313525.18,6.61
1933059.32,40.74,3.98,313525.18,6.61
1932771.29,40.74,3.97,313248.11,6.6
1932771.29,40.74,3.97,313248.11,6.6
1932401.51,40.74,3.98,313823.31,6.62
1932031.74,40.74,3.98,313756.42,6.62
1931649.96,40.74,3.98,313736.73,6.62
1931598.36,40.75,3.98,313802.27,6.62
1931352.76,40.75,3.98,313679.88,6.62
1931352.76,40.75,3.98,313678.05,6.62
1931352.76,40.75,3.98,313678.05,6.62
1930970.98,40.75,3.98,313637.61,6.62
1930589.2,40.75,3.98,313604.77,6.62
1930395.98,40.75,3.98,313600.9,6.62
1931647.0,40.78,4.01,316130.1,6.67
1931304.07,40.78,4.01,316132.08,6.67
1931264.47,40.78,4.02,316107.61,6.68
1931317.4,40.79,4.02,316153.05,6.68
1931317.4,40.79,4.02,316153.05,6.68
1930947.63,40.79,4.02,316115.41,6.68
1930947.63,40.79,4.02,316102.4,6.68
1933505.13,40.84,4.08,320884.82,6.78
1933162.21,40.84,4.08,320886.8,6.78
1933162.21,40.84,4.08,320886.8,6.78
1933246.44,40.85,4.08,320862.93,6.78
1933246.44,40.85,4.08,320862.93,6.78
1932951.82,40.85,4.08,320653.13,6.78
1932951.82,40.85,4.08,320653.13,6.78
1932951.82,40.85,4.08,320653.13,6.78
1932557.82,40.84,4.08,320717.45,6.78
1932642.05,40.85,4.08,320673.57,6.78
1932642.05,40.85,4.08,320673.57,6.78
1932460.83,40.85,4.08,320649.05,6.78
1932091.06,40.85,4.09,320950.75,6.79
1931721.28,40.85,4.09,320757.41,6.78
1931724.33,40.85,4.09,320762.36,6.78
1931354.56,40.85,4.09,320708.77,6.78
1931004.42,40.85,4.09,321360.63,6.8
1931004.42,40.85,4.09,321360.63,6.8
1930661.49,40.86,4.09,321361.58,6.8
1930291.72,40.86,4.09,321374.34,6.8
1930291.72,40.86,4.09,321374.34,6.8
1930291.72,40.86,4.09,321374.34,6.8
1930291.72,40.86,4.09,321374.34,6.8
1929915.75,40.86,4.09,321377.53,6.8
1929545.98,40.86,4.09,321359.12,6.8
1929545.98,40.86,4.09,321359.12,6.8
1929545.98,40.86,4.09,321359.12,6.8
1929176.2,40.86,4.09,321335.39,6.81
1928862.03,40.86,4.09,321017.34,6.8
1928492.25,40.86,4.09,321401.52,6.81
1930374.03,40.9,4.13,323990.73,6.86
1930031.1,40.9,4.13,323988.31,6.87
1930115.33,40.9,4.14,323968.84,6.87
1930130.69,40.91,4.14,324014.85,6.87
1929775.76,40.91,4.14,324015.81,6.87
1929594.54,40.91,4.15,323984.93,6.87
1929594.54,40.91,4.15,324011.89,6.87
1929247.61,40.91,4.15,326022.93,6.91
1929228.37,40.92,4.15,324564.74,6.88
1929228.37,40.92,4.15,324564.74,6.88
1929228.37,40.92,4.15,324564.74,6.88
1929816.3,40.93,4.17,327115.89,6.94
1929816.3,40.93,4.17,327115.89,6.94
1930200.33,40.94,4.18,327056.2,6.94
1930200.33,40.94,4.18,327056.2,6.94
1929797.52,40.94,4.18,327031.57,6.94
1929415.74,40.94,4.18,327009.29,6.94
1929415.74,40.94,4.18,327009.29,6.94
1929033.97,40.95,4.18,327042.45,6.94
1928652.19,40.95,4.18,327014.16,6.94
1928458.97,40.95,4.18,326997.51,6.94
1928408.97,40.95,4.18,326947.51,6.94
1928027.19,40.95,4.18,327096.27,6.95
1928203.86,40.96,4.19,326943.09,6.94
1928203.86,40.96,4.19,326943.09,6.94
1927822.09,40.96,4.19,327654.01,6.96
1927479.16,40.96,4.19,327653.93,6.96
1927109.39,40.96,4.19,327630.34,6.96
1927109.39,40.96,4.19,327630.34,6.96
1926754.46,40.96,4.2,327618.67,6.96
1926754.46,40.96,4.2,327618.67,6.96
1926384.69,40.96,4.2,327709.43,6.97
1926002.91,40.96,4.2,327733.76,6.97
1925652.86,40.96,4.19,327371.45,6.96
1925435.97,40.95,4.19,327156.33,6.96
1924696.42,40.96,4.19,327161.86,6.96
1924696.42,40.96,4.19,327161.86,6.96
1924314.65,40.96,4.19,327142.25,6.96
1923944.87,40.96,4.19,327038.07,6.96
1923944.87,40.96,4.19,327038.07,6.96
1923575.1,40.96,4.19,327215.13,6.97
1923575.1,40.96,4.19,327255.96,6.97
1923575.1,40.96,4.19,327255.96,6.97
1923575.1,40.96,4.19,327255.96,6.97
1923575.1,40.96,4.19,327255.96,6.97
1923650.22,40.96,4.2,327296.05,6.97
1923650.22,40.96,4.2,327296.05,6.97
1923734.16,40.97,4.2,327595.49,6.98
1923806.39,40.97,4.21,327576.87,6.98
1923806.39,40.97,4.21,327576.87,6.98
1923424.61,40.97,4.21,327840.23,6.98
1923042.84,40.97,4.21,327736.33,6.98
1922849.62,40.98,4.21,327628.78,6.98
1922849.62,40.98,4.21,327628.78,6.98
1922467.84,40.98,4.21,328189.75,7.0
1922124.91,40.98,4.21,328188.61,7.0
1921755.14,40.98,4.22,328166.08,7.0
1921400.21,40.98,4.22,328169.82,7.0
1921030.44,40.98,4.22,328470.16,7.01
1920646.43,40.98,4.21,328089.67,7.0
1920276.66,40.98,4.21,328029.55,7.0
1920276.66,40.98,4.21,328029.55,7.0
1920383.74,40.98,4.22,327946.89,7.0
1920141.35,40.99,4.22,329473.44,7.03
1920160.58,40.99,4.23,329056.51,7.03
1919817.66,41.0,4.23,329050.3,7.03
1919817.66,41.0,4.23,329036.25,7.03
1919328.16,40.99,4.23,328579.66,7.02
1918958.39,40.99,4.23,328562.21,7.02
1918588.62,40.99,4.23,328957.17,7.03
1918407.4,41.0,4.23,328756.23,7.03
1918037.62,41.0,4.24,328672.18,7.03
1918013.25,41.0,4.24,329760.95,7.05
1917631.47,41.0,4.24,329735.88,7.05
1917631.47,41.0,4.24,329735.88,7.05
1917643.17,41.01,4.25,329656.57,7.05
1917087.21,41.01,4.25,329245.41,7.04
1916705.43,41.01,4.25,329274.29,7.05
1916705.43,41.01,4.25,329274.29,7.05
1916705.43,41.01,4.25,329289.84,7.05
1916705.43,41.01,4.25,329288.0,7.05
1916705.43,41.01,4.25,329288.0,7.05
1916746.36,41.02,4.25,329256.63,7.05
1916749.71,41.02,4.26,329283.85,7.05
1916749.71,41.02,4.26,329283.85,7.05
1916749.71,41.02,4.26,329283.85,7.05
1916749.71,41.02,4.26,329283.85,7.05
1916821.94,41.03,4.26,329260.52,7.05
1916628.72,41.03,4.27,329245.29,7.05
1916246.94,41.03,4.27,330642.4,7.08
1915844.13,41.03,4.27,330663.32,7.08
1915650.61,41.03,4.27,330512.6,7.08
1915295.68,41.03,4.27,330511.46,7.08
1915315.31,41.03,4.27,330504.78,7.08
1915157.17,41.03,4.27,330347.57,7.08
1915157.17,41.03,4.27,330347.57,7.08
1914987.96,41.03,4.26,330280.3,7.08
1914585.15,41.03,4.27,330263.73,7.08
1914585.15,41.03,4.27,330263.73,7.08
1914370.89,41.03,4.27,330252.35,7.08
1913968.08,41.03,4.27,330334.44,7.08
1913968.08,41.03,4.27,330334.44,7.08
1913968.08,41.03,4.27,330334.44,7.08
1913565.26,41.03,4.27,330349.05,7.08
1913565.26,41.03,4.27,330349.05,7.08
1913162.45,41.03,4.27,330422.71,7.09
1912819.52,41.03,4.27,330421.24,7.09
1912449.75,41.03,4.27,330399.03,7.09
1912449.75,41.03,4.27,330399.03,7.09
1912079.98,41.03,4.27,330446.82,7.09
1911710.2,41.03,4.27,330410.3,7.09
1911710.2,41.03,4.27,330392.51,7.09
1911363.27,41.03,4.28,331426.65,7.12
1910981.5,41.03,4.28,331404.11,7.12
1910981.5,41.03,4.28,331404.11,7.12
1910604.11,41.04,4.28,330607.12,7.1
1910438.9,41.04,4.28,330470.2,7.1
1910438.9,41.04,4.28,330470.2,7.1
1910037.1,41.03,4.28,330036.41,7.09
1908584.85,41.04,4.28,330057.4,7.1
1908215.08,41.04,4.28,330035.46,7.1
1908215.08,41.04,4.28,330035.46,7.1
1908175.47,41.04,4.29,330206.07,7.1
1907805.7,41.05,4.29,329998.05,7.1
1907813.32,41.05,4.29,330466.01,7.11
1907813.32,41.05,4.29,330444.0,7.11
1907858.63,41.05,4.29,330622.12,7.11
1907476.86,41.05,4.29,330666.55,7.12
1907485.01,41.05,4.29,330795.53,7.12
1907433.41,41.06,4.3,330762.7,7.12
1907051.63,41.06,4.3,330742.21,7.12
1907115.29,41.06,4.31,331340.89,7.13
1906739.97,41.06,4.31,331229.88,7.13
1906371.0,41.06,4.31,331452.52,7.14
1905976.13,41.06,4.3,331130.97,7.13
1905600.17,41.06,4.3,331129.21,7.14
1905257.24,41.06,4.31,331128.08,7.14
1905341.47,41.07,4.31,331107.32,7.14
1905159.45,41.07,4.31,330905.55,7.13
1904978.23,41.07,4.31,330959.83,7.14
1904978.23,41.07,4.31,330959.83,7.14
1904584.23,41.07,4.31,330926.58,7.14
1904668.46,41.07,4.32,330899.68,7.14
1904298.69,41.07,4.32,331202.05,7.14
1904298.69,41.07,4.32,331272.14,7.14
1904013.53,41.07,4.31,330977.78,7.14
1903832.31,41.07,4.31,330710.41,7.13
1903674.3,41.07,4.31,330554.01,7.13
1903500.69,41.07,4.32,331465.48,7.15
1903142.94,41.07,4.32,331393.3,7.15
1903262.58,41.08,4.32,331417.88,7.15
1903262.95,41.08,4.32,331444.75,7.15
1903262.95,41.08,4.32,331444.75,7.15
1903262.95,41.08,4.32,331444.75,7.15
1902893.18,41.08,4.33,331419.96,7.16
1902711.96,41.09,4.33,331405.04,7.16
1902342.18,41.09,4.33,331392.25,7.16
1902342.18,41.09,4.33,331549.5,7.16
1901972.41,41.09,4.33,331534.26,7.16
1901972.41,41.09,4.33,331534.26,7.16
1903197.73,41.11,4.36,333902.36,7.21
1902934.85,41.12,4.36,334104.1,7.22
1902934.85,41.12,4.36,334104.1,7.22
1902591.92,41.12,4.36,334106.08,7.22
1902236.99,41.12,4.36,334109.82,7.22
1901855.21,41.12,4.36,334086.61,7.22
1901473.44,41.12,4.36,334134.19,7.23
1901103.67,41.12,4.37,334177.86,7.23
1901103.67,41.12,4.37,334201.39,7.23
1901103.67,41.12,4.37,334201.39,7.23
1900733.89,41.12,4.37,334120.94,7.23
1897802.56,41.13,4.37,334077.14,7.24
1897432.78,41.13,4.37,334950.87,7.26
1898154.0,41.15,4.39,337306.22,7.31
1898154.0,41.15,4.39,337794.2,7.32
1897888.77,41.14,4.39,337672.15,7.32
1897888.77,41.14,4.39,337672.15,7.32
1897888.77,41.14,4.39,337643.2,7.32
1897625.73,41.15,4.39,337411.64,7.32
1899098.11,41.18,4.42,340855.44,7.39
1898755.18,41.18,4.42,340857.42,7.39
1898385.41,41.18,4.42,340831.77,7.39
1899101.78,41.2,4.44,340516.03,7.39
1898993.64,41.2,4.44,340443.59,7.39
1898623.87,41.2,4.44,340587.66,7.39
1898812.54,41.21,4.45,340476.07,7.39
1898442.77,41.21,4.45,340439.38,7.39
1898092.72,41.2,4.45,341114.81,7.4
1898092.72,41.2,4.45,341114.81,7.4
1898094.17,41.2,4.45,341123.45,7.41
1897739.63,41.21,4.45,341162.65,7.41
1897739.63,41.21,4.45,341162.65,7.41
1897739.63,41.21,4.45,341162.65,7.41
1897388.57,41.21,4.45,340549.54,7.4
1897033.64,41.21,4.45,340551.52,7.4
1896629.92,41.21,4.45,340641.49,7.4
1896435.07,41.21,4.45,340455.55,7.4
1896053.3,41.21,4.45,340429.89,7.4
1895516.05,41.2,4.44,339477.23,7.38
1895588.28,41.21,4.45,339580.12,7.38
1895194.28,41.2,4.45,339547.01,7.38
1894812.5,41.2,4.45,339470.72,7.38
1894812.5,41.2,4.45,339470.72,7.38
1894760.9,41.21,4.45,340700.06,7.41
1894760.9,41.21,4.45,340700.06,7.41
1895023.67,41.22,4.47,341004.33,7.42
1894588.29,41.22,4.47,340568.3,7.41
1893824.63,41.21,4.46,340055.78,7.4
1893530.02,41.21,4.45,339702.69,7.39
1893235.41,41.21,4.45,339465.38,7.39
1893108.28,41.21,4.46,338682.01,7.37
1892765.35,41.21,4.46,338685.75,7.37
1892395.58,41.22,4.46,338658.34,7.38
1892040.65,41.22,4.46,338662.08,7.38
1892001.04,41.22,4.46,338709.04,7.38
1892085.27,41.23,4.47,338659.3,7.38
1891715.5,41.23,4.47,338695.04,7.38
1891360.96,41.23,4.47,339956.55,7.41
1891195.74,41.23,4.48,339628.39,7.4
1890840.71,41.23,4.48,339618.73,7.41
1890458.94,41.24,4.48,339591.31,7.41
1890265.71,41.24,4.48,339628.66,7.41
1889857.01,41.23,4.48,339261.88,7.4
1889475.23,41.23,4.48,339237.31,7.4
1889072.42,41.23,4.48,339217.63,7.4
1889144.65,41.24,4.48,339197.57,7.4
1888762.87,41.24,4.49,339648.14,7.42
1888569.65,41.24,4.49,339696.39,7.42
1888376.42,41.25,4.49,339956.04,7.43
1888376.42,41.25,4.49,339956.04,7.43
1888376.42,41.25,4.49,339956.04,7.43
1887973.61,41.25,4.49,339977.21,7.43
1887973.61,41.25,4.49,339977.21,7.43
1887570.8,41.25,4.49,339959.85,7.43
1887570.8,41.25,4.49,339959.85,7.43
1887570.8,41.25,4.49,339959.85,7.43
1887167.98,41.25,4.49,339945.98,7.43
1886765.17,41.25,4.5,339996.65,7.43
1886371.17,41.24,4.49,339848.13,7.43
1885968.35,41.24,4.49,339849.63,7.43
1885754.09,41.25,4.5,339972.2,7.44
1885741.34,41.25,4.5,339973.31,7.44
1885825.57,41.26,4.51,339951.48,7.44
1885530.95,41.25,4.5,339668.7,7.43
1885161.18,41.26,4.5,339748.81,7.44
1884791.41,41.26,4.5,339707.57,7.44
1884421.63,41.26,4.51,339717.71,7.44
1884421.63,41.26,4.51,339717.71,7.44
1884421.63,41.26,4.51,339717.71,7.44
1884421.63,41.26,4.51,339703.11,7.44
1884421.63,41.26,4.51,339703.11,7.44
1884067.09,41.26,4.51,340927.13,7.47
1883901.88,41.26,4.51,340614.77,7.46
1883901.88,41.26,4.51,340614.77,7.46
1883546.85,41.26,4.51,340607.78,7.46
1883203.92,41.27,4.51,340608.74,7.46
1883288.15,41.27,4.52,340585.89,7.46
1882918.38,41.27,4.52,340611.66,7.47
1882918.38,41.27,4.52,340611.66,7.47
1882918.38,41.27,4.52,340611.66,7.47
1882548.6,41.27,4.52,340595.67,7.47
1882548.6,41.27,4.52,340579.43,7.47
1882154.6,41.27,4.52,340561.36,7.47
1881973.38,41.27,4.52,340663.46,7.47
1881996.23,41.27,4.52,341641.09,7.49
1882265.72,41.29,4.54,341826.94,7.5
1882376.79,41.29,4.54,341831.48,7.5
1882196.92,41.29,4.54,341694.0,7.5
1881802.92,41.29,4.54,341669.34,7.5
1881802.92,41.29,4.54,341669.34,7.5
1881802.92,41.29,4.54,341669.34,7.5
1881938.56,41.3,4.54,342176.66,7.51
1882022.79,41.3,4.55,342247.05,7.51
1882022.79,41.3,4.55,342247.05,7.51
1881638.79,41.3,4.54,342195.51,7.51
1881638.79,41.3,4.54,342195.51,7.51
1881638.79,41.3,4.54,342195.51,7.51
1881269.02,41.3,4.55,342443.98,7.52
1880899.24,41.3,4.55,342382.52,7.52
1880529.47,41.3,4.55,342296.34,7.52
1880529.47,41.3,4.55,342296.34,7.52
1880174.93,41.3,4.55,342847.71,7.53
1880174.93,41.3,4.55,342847.71,7.53
1880174.93,41.3,4.55,342847.71,7.53
1880310.66,41.31,4.56,342828.21,7.53
1880310.66,41.31,4.56,342828.21,7.53
1880082.34,41.31,4.56,342856.73,7.53
1879739.41,41.31,4.56,342856.65,7.54
1879369.64,41.31,4.56,342833.06,7.54
1879188.42,41.32,4.56,342880.88,7.54
1879272.65,41.32,4.57,342851.65,7.54
1879091.43,41.33,4.57,342828.1,7.54
1878721.66,41.33,4.57,343226.97,7.55
1878351.89,41.33,4.58,343248.9,7.55
1878312.28,41.33,4.58,343711.9,7.56
1877969.35,41.33,4.58,343710.44,7.57
1878068.08,41.34,4.58,344071.46,7.57
1878068.08,41.34,4.58,344071.46,7.57
1877698.3,41.34,4.58,344049.25,7.57
1877328.53,41.34,4.59,344133.28,7.58
1877063.3,41.34,4.58,343956.42,7.57
1877251.97,41.34,4.59,343886.97,7.57
1876882.2,41.34,4.59,343864.6,7.57
1876882.2,41.34,4.59,343864.6,7.57
1876512.43,41.34,4.59,344156.89,7.58
1876142.65,41.35,4.59,344003.47,7.58
1876142.65,41.35,4.59,344003.47,7.58
1876173.89,41.35,4.59,343990.16,7.58
1876173.89,41.35,4.59,343990.16,7.58
1876173.89,41.35,4.59,343990.16,7.58
1876173.89,41.35,4.59,343990.16,7.58
1875998.92,41.35,4.59,344554.44,7.59
1875998.92,41.35,4.59,344554.44,7.59
1876102.48,41.35,4.6,344740.3,7.6
1875948.11,41.36,4.6,344747.91,7.6
1876136.78,41.36,4.61,344722.29,7.6
1876136.78,41.36,4.61,344740.84,7.6
1876136.78,41.36,4.61,344740.84,7.6
1876137.19,41.36,4.61,344741.59,7.6
1875761.22,41.36,4.61,344741.31,7.6
1875391.45,41.36,4.61,344769.33,7.6
1875391.45,41.36,4.61,344769.33,7.6
1875391.45,41.36,4.61,344769.33,7.6
1875391.45,41.36,4.61,344769.33,7.6
1875391.45,41.36,4.61,344769.33,7.6
1875041.4,41.36,4.61,344748.88,7.6
1875041.4,41.36,4.61,344751.91,7.6
1874671.63,41.36,4.61,344733.32,7.61
1874301.85,41.36,4.61,345177.44,7.62
1874303.3,41.36,4.61,345180.32,7.62
1874122.08,41.37,4.61,344924.28,7.61
1874213.93,41.37,4.62,344828.15,7.61
1874213.93,41.37,4.62,344828.15,7.61
1874221.67,41.38,4.63,346130.16,7.64
1873926.54,41.38,4.62,345662.83,7.63
1873926.54,41.38,4.62,345662.83,7.63
1873523.72,41.38,4.62,345642.14,7.63
1873180.8,41.38,4.63,345638.16,7.63
1872811.02,41.38,4.63,345618.47,7.64
1872441.25,41.38,4.63,345641.68,7.64
1872494.18,41.39,4.63,345618.33,7.64
1872494.18,41.39,4.63,345618.33,7.64
1872494.18,41.39,4.63,345618.33,7.64
1872124.41,41.39,4.63,345609.92,7.64
1872204.9,41.39,4.64,345878.53,7.65
1872204.9,41.39,4.64,345878.53,7.65
1872257.83,41.39,4.64,346207.21,7.65
1871888.06,41.4,4.64,346170.53,7.66
1871518.28,41.4,4.64,346724.17,7.67
1871175.36,41.4,4.65,346721.66,7.67
1870976.6,41.4,4.64,346418.24,7.66
1870976.6,41.4,4.64,346418.24,7.66
1870606.82,41.4,4.64,346434.48,7.67
1870606.82,41.4,4.64,346434.48,7.67
1870606.82,41.4,4.64,346434.48,7.67
1870606.82,41.4,4.64,346434.48,7.67
1870237.05,41.4,4.65,346409.71,7.67
1870237.05,41.4,4.65,346409.71,7.67
1869867.28,41.4,4.65,346390.84,7.67
1869867.28,41.4,4.65,346390.84,7.67
1869867.28,41.4,4.65,346488.65,7.67
1869882.64,41.4,4.65,346513.0,7.67
1869882.64,41.4,4.65,346500.38,7.67
1869882.64,41.4,4.65,346486.28,7.67
1869915.0,41.4,4.65,346513.19,7.67
1869999.23,41.41,4.66,347242.11,7.69
1869999.23,41.41,4.66,347242.11,7.69
1869818.01,41.41,4.66,347186.16,7.69
1869818.01,41.41,4.66,347170.94,7.69
1869530.5,41.41,4.66,346577.55,7.68
1869195.52,41.41,4.66,347268.52,7.69
1868852.59,41.41,4.66,347256.85,7.7
1868482.82,41.42,4.66,347244.85,7.7
1868113.05,41.42,4.66,347292.78,7.7
1867931.83,41.42,4.67,347258.45,7.7
1867562.05,41.42,4.67,347235.42,7.7
1867192.28,41.42,4.67,347610.07,7.71
1867192.28,41.42,4.67,347610.07,7.71
1866853.74,41.42,4.67,347534.72,7.71
1866452.74,41.42,4.67,347412.36,7.71
1866532.51,41.43,4.68,347407.71,7.71
1866318.25,41.43,4.68,347430.14,7.71
1866318.25,41.43,4.68,347446.51,7.71
1866318.25,41.43,4.68,347446.51,7.71
1866318.25,41.43,4.68,347446.83,7.71
1865948.48,41.43,4.68,347429.33,7.71
1865578.71,41.43,4.68,347478.81,7.72
1865539.1,41.44,4.69,347443.8,7.72
1865539.1,41.44,4.69,347445.57,7.72
1865169.33,41.44,4.69,347422.2,7.72
1865169.33,41.44,4.69,347422.2,7.72
1865192.17,41.44,4.69,349555.72,7.77
1865192.17,41.44,4.69,349555.72,7.77
1866359.6,41.47,4.72,350724.42,7.79
1865801.56,41.46,4.71,349630.51,7.77
1866017.08,41.47,4.72,349628.74,7.77
1866017.08,41.47,4.72,349628.74,7.77
1865614.27,41.47,4.72,349608.44,7.77
1862682.93,41.48,4.73,349564.64,7.78
1862280.12,41.48,4.73,349565.0,7.79
1862280.12,41.48,4.73,349565.0,7.79
1862280.12,41.48,4.73,349565.0,7.79
1862280.12,41.48,4.73,349565.0,7.79
1861877.3,41.48,4.73,349551.21,7.79
1861877.3,41.48,4.73,349551.21,7.79
1861474.49,41.48,4.73,349792.12,7.79
1861474.49,41.48,4.73,349792.12,7.79
1861474.49,41.48,4.73,349792.12,7.79
1860970.07,41.48,4.73,349561.05,7.79
1860567.25,41.48,4.73,349472.28,7.79
1860197.48,41.48,4.73,349452.66,7.79
1859827.71,41.48,4.73,349508.56,7.8
1859512.74,41.48,4.73,349186.48,7.79
1859162.69,41.47,4.72,349148.73,7.79
1858792.92,41.47,4.73,349122.29,7.79
1858474.11,41.47,4.72,348803.47,7.78
1858434.5,41.47,4.73,349290.41,7.8
1858434.5,41.47,4.73,349290.41,7.8
1858434.5,41.47,4.73,349290.41,7.8
1858079.96,41.48,4.73,349133.63,7.79
1858289.18,41.48,4.74,350144.88,7.82
1858250.44,41.49,4.74,350067.42,7.82
1857907.51,41.49,4.74,350053.82,7.82
1857536.1,41.49,4.74,349886.4,7.81
1857354.89,41.49,4.74,349876.97,7.82
1857354.89,41.49,4.74,349900.9,7.82
1856985.11,41.49,4.74,349948.96,7.82
1856615.34,41.49,4.74,349894.45,7.82
1856245.57,41.49,4.74,349892.95,7.82
1856064.35,41.5,4.75,350191.03,7.83
1855694.57,41.5,4.75,349941.76,7.83
1855324.8,41.5,4.75,350251.94,7.83
1854981.87,41.5,4.75,350253.92,7.84
1854942.27,41.51,4.76,350229.44,7.84
1854942.27,41.51,4.76,350229.44,7.84
1854942.27,41.51,4.76,350229.44,7.84
1854572.5,41.51,4.76,350267.62,7.84
1854572.5,41.51,4.76,350267.62,7.84
1854202.72,41.51,4.76,350239.78,7.84
1853832.95,41.51,4.76,350219.64,7.84
1853832.95,41.51,4.76,350219.64,7.84
1853832.95,41.51,4.76,350214.69,7.84
1853463.18,41.51,4.76,350411.56,7.85
1853281.96,41.51,4.76,350540.99,7.85
1852912.19,41.51,4.76,350625.67,7.86
1852757.81,41.52,4.77,350633.28,7.86
1852757.81,41.52,4.77,350633.28,7.86
1852757.81,41.52,4.77,350722.46,7.86
1852388.04,41.52,4.77,350702.11,7.86
1852012.07,41.52,4.77,350705.3,7.86
1852012.07,41.52,4.77,350705.3,7.86
1851642.3,41.52,4.77,350691.65,7.86
1851642.3,41.52,4.77,350691.65,7.86
1851642.3,41.52,4.77,350691.65,7.86
1851359.88,41.52,4.77,350391.0,7.86
1851359.88,41.52,4.77,350391.0,7.86
1851359.88,41.52,4.77,350391.0,7.86
1850990.11,41.52,4.77,350404.37,7.86
1850808.89,41.52,4.77,350385.62,7.86
1850439.12,41.52,4.77,350381.57,7.86
1850257.9,41.53,4.78,350987.88,7.88
1850260.79,41.53,4.78,351001.02,7.88
1849891.02,41.53,4.78,350883.17,7.88
1849878.26,41.53,4.78,350884.28,7.88
1849899.54,41.53,4.79,350912.6,7.88
1849899.54,41.53,4.79,350981.16,7.88
1849899.54,41.53,4.79,350981.16,7.88
1849992.33,41.54,4.79,350959.36,7.88
1849992.33,41.54,4.79,350959.36,7.88
1849992.33,41.54,4.79,350959.36,7.88
1849992.33,41.54,4.79,350959.36,7.88
1849622.56,41.54,4.79,351031.35,7.88
1849229.99,41.54,4.79,350992.35,7.88
1848860.22,41.54,4.79,350951.08,7.88
1848860.22,41.54,4.79,350951.08,7.88
1848490.45,41.54,4.79,351788.01,7.91
1848135.9,41.54,4.79,351274.44,7.9
1847782.13,41.54,4.79,351570.04,7.9
1847569.68,41.54,4.8,351496.77,7.9
1847415.31,41.55,4.8,351504.38,7.91
1847045.53,41.55,4.8,351473.74,7.91
1846675.76,41.55,4.8,351511.39,7.91
1846856.22,41.56,4.81,351469.84,7.91
1846486.45,41.56,4.81,351799.51,7.92
1846116.68,41.56,4.81,351705.89,7.92
1845778.14,41.56,4.81,351605.64,7.92
1845779.24,41.56,4.81,351608.5,7.92
1845417.06,41.56,4.81,352246.16,7.93
1845014.25,41.56,4.81,352223.87,7.93
1844799.99,41.57,4.82,352218.81,7.94
