ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_nodes,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-used_gpu_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-total_gpus,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-arrived_gpu_milli
913,3812,3510450,6212,3889370
913,3812,3511450,6212,3890370
913,3812,3512450,6212,3891370
914,3820,3513450,6212,3892370
914,3820,3514260,6212,3893180
914,3820,3514260,6212,3893180
914,3820,3514580,6212,3893500
914,3820,3514740,6212,3893660
914,3820,3515210,6212,3894130
914,3820,3516020,6212,3894940
914,3820,3516490,6212,3895410
914,3820,3516490,6212,3895640
914,3820,3516960,6212,3896110
914,3820,3517960,6212,3897110
914,3820,3517960,6212,3897110
914,3820,3518280,6212,3897430
914,3820,3519280,6212,3898430
914,3820,3519600,6212,3898750
914,3820,3519600,6212,3899750
914,3820,3520070,6212,3900220
914,3820,3520300,6212,3900450
915,3828,3521300,6212,3901450
915,3828,3521300,6212,3901450
915,3828,3522110,6212,3902260
915,3828,3522430,6212,3902580
915,3828,3523430,6212,3903580
915,3828,3523430,6212,3903580
915,3828,3523430,6212,3903580
915,3828,3524430,6212,3904580
915,3828,3524430,6212,3904580
915,3828,3525430,6212,3905580
915,3828,3526430,6212,3906580
915,3828,3526430,6212,3907580
915,3828,3527430,6212,3908580
915,3828,3527750,6212,3908900
915,3828,3527750,6212,3909710
915,3828,3528750,6212,3910710
916,3836,3529750,6212,3911710
916,3836,3530220,6212,3912180
916,3836,3531220,6212,3913180
916,3836,3532220,6212,3914180
916,3836,3533220,6212,3915180
916,3836,3533220,6212,3916180
916,3836,3534220,6212,3917180
916,3836,3535220,6212,3918180
916,3836,3536030,6212,3918990
916,3836,3536840,6212,3919800
916,3836,3537840,6212,3920800
916,3836,3537840,6212,3921800
916,3836,3538840,6212,3922800
916,3836,3539310,6212,3923270
917,3844,3540310,6212,3924270
917,3844,3540310,6212,3924270
917,3844,3540770,6212,3924730
917,3844,3541770,6212,3925730
917,3844,3542770,6212,3926730
917,3844,3543770,6212,3927730
917,3844,3543770,6212,3927730
917,3844,3544420,6212,3928380
917,3844,3545420,6212,3929380
917,3844,3546230,6212,3930190
917,3844,3547230,6212,3931190
917,3844,3547700,6212,3931660
917,3844,3548700,6212,3932660
917,3844,3549510,6212,3933470
918,3852,3550510,6212,3934470
918,3852,3550510,6212,3935470
918,3852,3550780,6212,3935740
918,3852,3550780,6212,3936210
918,3852,3551590,6212,3937020
918,3852,3551590,6212,3937020
918,3852,3552590,6212,3938020
918,3852,3553590,6212,3939020
918,3852,3553590,6212,3939020
918,3852,3554060,6212,3939490
918,3852,3555060,6212,3940490
918,3852,3556060,6212,3941490
918,3852,3557060,6212,3942490
918,3852,3557530,6212,3942960
919,3860,3558530,6212,3943960
919,3860,3559000,6212,3944430
919,3860,3559470,6212,3944900
919,3860,3559470,6212,3945900
919,3860,3560470,6212,3946900
919,3860,3561470,6212,3947900
919,3860,3561790,6212,3948220
919,3860,3561840,6212,3948270
919,3860,3561840,6212,3948730
919,3860,3562490,6212,3949380
919,3860,3562960,6212,3949850
919,3860,3563550,6212,3950440
919,3860,3563920,6212,3950810
919,3860,3564920,6212,3951810
919,3860,3565920,6212,3952810
920,3868,3566380,6212,3953270
920,3868,3566850,6212,3953740
920,3868,3567310,6212,3954200
920,3868,3568310,6212,3955200
920,3868,3568310,6212,3955790
920,3868,3568780,6212,3956260
920,3868,3569250,6212,3956730
920,3868,3569250,6212,3956730
920,3868,3570250,6212,3957730
920,3868,3570600,6212,3958080
920,3868,3570600,6212,3958890
920,3868,3570650,6212,3958940
920,3868,3571650,6212,3959940
921,3876,3572650,6212,3960940
921,3876,3572650,6212,3961940
921,3876,3574650,6212,3963940
921,3876,3574650,6212,3964410
921,3876,3575650,6212,3965410
921,3876,3576460,6212,3966220
921,3876,3577270,6212,3967030
921,3876,3578080,6212,3967840
921,3876,3578890,6212,3968650
921,3876,3579890,6212,3969650
921,3876,3579890,6212,3969650
921,3876,3580700,6212,3970460
921,3876,3580700,6212,3970460
921,3876,3580700,6212,3971460
921,3876,3580700,6212,3972110
921,3876,3580930,6212,3972340
922,3884,3581930,6212,3973340
922,3884,3581930,6212,3973340
922,3884,3582150,6212,3973560
922,3884,3582960,6212,3974370
922,3884,3583960,6212,3975370
922,3884,3584960,6212,3976370
922,3884,3585770,6212,3977180
922,3884,3586770,6212,3978180
922,3884,3587240,6212,3978650
922,3884,3588240,6212,3979650
923,3892,3588830,6212,3980240
923,3892,3588830,6212,3980240
923,3892,3589830,6212,3981240
923,3892,3590640,6212,3982050
923,3892,3591100,6212,3982510
923,3892,3592100,6212,3983510
923,3892,3592910,6212,3984320
923,3892,3594910,6212,3986320
923,3892,3594910,6212,3987320
923,3892,3594910,6212,3988320
923,3892,3594910,6212,3988320
924,3900,3595910,6212,3989320
925,3908,3596910,6212,3990320
925,3908,3597910,6212,3991320
925,3908,3597910,6212,3992320
925,3908,3598910,6212,3993320
925,3908,3599230,6212,3993640
925,3908,3599230,6212,3994110
925,3908,3600230,6212,3995110
925,3908,3600230,6212,3995920
925,3908,3600230,6212,3995920
925,3908,3601040,6212,3996730
925,3908,3601040,6212,3997200
925,3908,3601510,6212,3997670
925,3908,3601740,6212,3997900
925,3908,3602210,6212,3998370
925,3908,3602210,6212,3998370
925,3908,3602210,6212,3999370
926,3916,3610210,6212,4007370
927,3924,3610860,6212,4008020
927,3924,3611860,6212,4009020
927,3924,3611860,6212,4009020
927,3924,3612670,6212,4009830
927,3924,3613670,6212,4010830
927,3924,3613830,6212,4010990
927,3924,3614640,6212,4011800
927,3924,3615450,6212,4012610
927,3924,3615920,6212,4013080
927,3924,3615920,6212,4013550
927,3924,3616730,6212,4014360
928,3932,3617540,6212,4015170
928,3932,3618540,6212,4016170
928,3932,3619540,6212,4017170
928,3932,3619860,6212,4017490
928,3932,3620860,6212,4018490
928,3932,3621860,6212,4019490
928,3932,3622330,6212,4019960
928,3932,3623330,6212,4020960
928,3932,3624140,6212,4021770
928,3932,3625140,6212,4022770
929,3940,3626140,6212,4023770
929,3940,3626140,6212,4024770
929,3940,3627140,6212,4025770
929,3940,3627140,6212,4026320
929,3940,3628140,6212,4027320
929,3940,3628140,6212,4027320
929,3940,3628470,6212,4027650
929,3940,3629470,6212,4028650
929,3940,3629470,6212,4028650
929,3940,3629790,6212,4028970
929,3940,3629790,6212,4028970
929,3940,3630260,6212,4029440
929,3940,3630720,6212,4029900
929,3940,3631720,6212,4030900
929,3940,3632720,6212,4031900
929,3940,3632950,6212,4032130
929,3940,3633950,6212,4033130
929,3940,3633950,6212,4034130
929,3940,3633950,6212,4034600
929,3940,3634950,6212,4035600
929,3940,3635950,6212,4036600
929,3940,3636270,6212,4036920
929,3940,3636270,6212,4037920
929,3940,3637270,6212,4038920
929,3940,3638270,6212,4039920
929,3940,3638270,6212,4040920
929,3940,3638270,6212,4040920
929,3940,3639270,6212,4041920
930,3948,3640270,6212,4042920
930,3948,3640270,6212,4043920
930,3948,3641270,6212,4044920
930,3948,3642270,6212,4045920
930,3948,3643270,6212,4046920
930,3948,3643270,6212,4046920
930,3948,3643270,6212,4047920
930,3948,3643730,6212,4048380
930,3948,3644380,6212,4049030
930,3948,3645380,6212,4050030
930,3948,3646190,6212,4050840
930,3948,3646660,6212,4051310
931,3956,3647660,6212,4052310
931,3956,3648120,6212,4052770
931,3956,3648590,6212,4053240
931,3956,3648590,6212,4053240
931,3956,3649060,6212,4053710
931,3956,3650060,6212,4054710
931,3956,3651060,6212,4055710
931,3956,3651060,6212,4059710
931,3956,3651060,6212,4060710
931,3956,3652060,6212,4061710
931,3956,3653060,6212,4062710
931,3956,3654060,6212,4063710
931,3956,3654060,6212,4063710
931,3956,3654170,6212,4063820
932,3964,3655170,6212,4064820
932,3964,3656170,6212,4065820
932,3964,3656170,6212,4066290
932,3964,3656170,6212,4066450
932,3964,3656170,6212,4066910
932,3964,3656170,6212,4066910
932,3964,3656170,6212,4067910
932,3964,3656330,6212,4068070
932,3964,3656330,6212,4069070
932,3964,3657330,6212,4070070
932,3964,3658330,6212,4071070
932,3964,3659330,6212,4072070
932,3964,3660330,6212,4073070
932,3964,3661330,6212,4074070
932,3964,3662140,6212,4074880
933,3972,3662950,6212,4075690
933,3972,3663950,6212,4076690
933,3972,3663950,6212,4076690
933,3972,3664760,6212,4077500
933,3972,3665230,6212,4077970
933,3972,3665230,6212,4078200
933,3972,3666230,6212,4079200
933,3972,3667040,6212,4080010
933,3972,3668040,6212,4081010
933,3972,3669040,6212,4082010
933,3972,3669360,6212,4082330
933,3972,3669360,6212,4083330
934,3980,3670010,6212,4083980
934,3980,3670010,6212,4083980
934,3980,3671010,6212,4084980
934,3980,3672010,6212,4085980
934,3980,3673010,6212,4086980
934,3980,3673010,6212,4086980
934,3980,3673820,6212,4087790
934,3980,3673820,6212,4088790
934,3980,3674470,6212,4089440
934,3980,3675470,6212,4090440
935,3988,3676120,6212,4091090
935,3988,3676350,6212,4091320
935,3988,3677350,6212,4092320
935,3988,3677820,6212,4092790
935,3988,3677820,6212,4092790
935,3988,3678820,6212,4093790
935,3988,3679820,6212,4094790
935,3988,3679820,6212,4095790
935,3988,3680190,6212,4096160
935,3988,3681190,6212,4097160
935,3988,3682190,6212,4098160
935,3988,3683190,6212,4099160
936,3996,3684190,6212,4100160
936,3996,3684410,6212,4100380
936,3996,3684410,6212,4101380
936,3996,3684410,6212,4101380
936,3996,3685410,6212,4102380
936,3996,3685410,6212,4102380
936,3996,3685410,6212,4102970
936,3996,3686410,6212,4103970
936,3996,3687410,6212,4104970
936,3996,3687410,6212,4105970
936,3996,3687410,6212,4106970
936,3996,3688410,6212,4107970
936,3996,3689410,6212,4108970
936,3996,3689410,6212,4108970
936,3996,3690410,6212,4109970
936,3996,3690410,6212,4110970
936,3996,3691410,6212,4111970
936,3996,3692410,6212,4112970
937,4004,3693410,6212,4113970
937,4004,3694410,6212,4114970
937,4004,3695410,6212,4115970
937,4004,3695880,6212,4116440
937,4004,3696880,6212,4117440
937,4004,3697530,6212,4118090
937,4004,3698120,6212,4118680
937,4004,3698590,6212,4119150
938,4012,3699590,6212,4120150
938,4012,3700400,6212,4120960
938,4012,3700400,6212,4121960
938,4012,3701400,6212,4122960
938,4012,3702400,6212,4123960
938,4012,3703210,6212,4124770
938,4012,3704210,6212,4125770
938,4012,3704210,6212,4125770
938,4012,3705210,6212,4126770
939,4020,3713210,6212,4134770
939,4020,3714210,6212,4135770
939,4020,3714210,6212,4135770
939,4020,3715210,6212,4136770
940,4028,3716210,6212,4137770
940,4028,3716480,6212,4138040
940,4028,3717480,6212,4139040
940,4028,3717480,6212,4139040
940,4028,3717480,6212,4139040
940,4028,3717480,6212,4140040
940,4028,3717480,6212,4140040
940,4028,3718480,6212,4141040
940,4028,3719480,6212,4142040
940,4028,3719480,6212,4143040
940,4028,3720480,6212,4144040
940,4028,3721480,6212,4145040
941,4036,3722480,6212,4146040
941,4036,3722480,6212,4147040
941,4036,3723480,6212,4148040
941,4036,3723810,6212,4148370
942,4044,3724810,6212,4149370
942,4044,3724810,6212,4150370
942,4044,3724810,6212,4151370
942,4044,3725620,6212,4152180
942,4044,3726620,6212,4153180
942,4044,3727090,6212,4153650
942,4044,3727090,6212,4153650
942,4044,3728090,6212,4154650
942,4044,3729090,6212,4155650
942,4044,3729090,6212,4155650
942,4044,3729560,6212,4156120
942,4044,3730030,6212,4156590
942,4044,3730030,6212,4156590
942,4044,3730500,6212,4157060
942,4044,3731310,6212,4157870
942,4044,3731310,6212,4158340
942,4044,3731780,6212,4158810
942,4044,3732780,6212,4159810
942,4044,3733590,6212,4160620
942,4044,3733590,6212,4160620
942,4044,3733590,6212,4161090
942,4044,3733590,6212,4162090
942,4044,3733910,6212,4162410
942,4044,3734910,6212,4163410
942,4044,3735380,6212,4163880
942,4044,3736380,6212,4164880
942,4044,3736850,6212,4165350
942,4044,3737850,6212,4166350
942,4044,3738320,6212,4166820
943,4052,3738550,6212,4167050
943,4052,3739550,6212,4168050
943,4052,3739550,6212,4168050
943,4052,3740550,6212,4169050
943,4052,3741550,6212,4170050
943,4052,3742550,6212,4171050
943,4052,3743140,6212,4171640
943,4052,3744140,6212,4172640
943,4052,3744460,6212,4172960
943,4052,3745270,6212,4173770
944,4060,3746270,6212,4174770
944,4060,3746740,6212,4175240
944,4060,3747740,6212,4176240
944,4060,3748740,6212,4177240
944,4060,3748740,6212,4177240
944,4060,3749210,6212,4177710
944,4060,3749680,6212,4178180
944,4060,3749680,6212,4178180
944,4060,3750490,6212,4178990
944,4060,3751300,6212,4179800
944,4060,3751770,6212,4180270
944,4060,3751770,6212,4180270
944,4060,3752770,6212,4181270
944,4060,3752770,6212,4181270
944,4060,3753240,6212,4181740
945,4068,3754240,6212,4182740
945,4068,3754240,6212,4182740
945,4068,3754240,6212,4182740
945,4068,3755050,6212,4183550
945,4068,3755700,6212,4184200
945,4068,3756700,6212,4185200
945,4068,3757700,6212,4186200
945,4068,3758170,6212,4186670
945,4068,3759170,6212,4187670
945,4068,3759170,6212,4188670
945,4068,3759170,6212,4188670
945,4068,3759640,6212,4189140
945,4068,3760450,6212,4189950
946,4076,3761450,6212,4190950
946,4076,3761450,6212,4190950
946,4076,3762450,6212,4191950
946,4076,3763450,6212,4192950
946,4076,3764450,6212,4193950
946,4076,3764450,6212,4193950
946,4076,3765450,6212,4194950
946,4076,3766450,6212,4195950
946,4076,3766770,6212,4196270
946,4076,3767770,6212,4197270
946,4076,3767770,6212,4197270
947,4084,3768770,6212,4198270
947,4084,3768770,6212,4199080
947,4084,3768770,6212,4199080
947,4084,3769770,6212,4200080
947,4084,3770230,6212,4200540
947,4084,3771230,6212,4201540
947,4084,3772230,6212,4202540
947,4084,3772230,6212,4203540
947,4084,3772230,6212,4203540
947,4084,3772230,6212,4203540
947,4084,3773230,6212,4204540
947,4084,3773230,6212,4205190
947,4084,3774230,6212,4206190
947,4084,3775230,6212,4207190
947,4084,3775230,6212,4207660
947,4084,3776230,6212,4208660
948,4092,3777040,6212,4209470
948,4092,3777690,6212,4210120
948,4092,3777910,6212,4210340
948,4092,3778910,6212,4211340
948,4092,3779910,6212,4212340
948,4092,3780910,6212,4213340
948,4092,3781070,6212,4213500
948,4092,3781070,6212,4214500
948,4092,3781720,6212,4215150
948,4092,3781720,6212,4215150
948,4092,3782530,6212,4215960
948,4092,3782530,6212,4216430
948,4092,3783530,6212,4217430
949,4100,3784530,6212,4218430
949,4100,3784530,6212,4219430
949,4100,3785530,6212,4220430
949,4100,3785850,6212,4220750
949,4100,3786850,6212,4221750
949,4100,3787660,6212,4222560
949,4100,3788660,6212,4223560
949,4100,3789660,6212,4224560
949,4100,3789660,6212,4225560
949,4100,3790130,6212,4226030
949,4100,3791130,6212,4227030
950,4108,3792130,6212,4228030
950,4108,3792350,6212,4228250
950,4108,3792820,6212,4228720
950,4108,3793290,6212,4229190
950,4108,3793750,6212,4229650
950,4108,3793750,6212,4229650
950,4108,3794750,6212,4230650
950,4108,3795750,6212,4231650
950,4108,3795750,6212,4231650
950,4108,3796300,6212,4232200
950,4108,3796300,6212,4232850
950,4108,3797110,6212,4233660
950,4108,3798110,6212,4234660
950,4108,3798110,6212,4235120
951,4116,3799110,6212,4236120
951,4116,3799110,6212,4237120
951,4116,3799270,6212,4237280
951,4116,3799270,6212,4237280
951,4116,3800080,6212,4238090
951,4116,3800080,6212,4239090
951,4116,3800080,6212,4239550
951,4116,3800890,6212,4240360
951,4116,3801890,6212,4241360
951,4116,3802890,6212,4242360
951,4116,3802890,6212,4243170
951,4116,3803890,6212,4244170
951,4116,3804210,6212,4244490
951,4116,3805210,6212,4245490
951,4116,3806210,6212,4246490
952,4124,3806860,6212,4247140
952,4124,3807860,6212,4248140
952,4124,3808860,6212,4249140
952,4124,3809860,6212,4250140
952,4124,3810180,6212,4250460
952,4124,3810650,6212,4250930
952,4124,3811460,6212,4251740
952,4124,3812270,6212,4252550
952,4124,3813080,6212,4253360
953,4132,3813890,6212,4254170
953,4132,3813890,6212,4254170
953,4132,3813890,6212,4254400
953,4132,3814890,6212,4255400
953,4132,3815360,6212,4255870
953,4132,3815360,6212,4255870
953,4132,3816360,6212,4256870
953,4132,3817360,6212,4257870
953,4132,3818010,6212,4258520
953,4132,3818330,6212,4258840
953,4132,3819140,6212,4259650
953,4132,3820140,6212,4260650
953,4132,3820140,6212,4260650
953,4132,3821140,6212,4261650
954,4140,3821950,6212,4262460
954,4140,3822950,6212,4263460
954,4140,3823950,6212,4264460
954,4140,3823950,6212,4264460
954,4140,3824950,6212,4265460
954,4140,3825950,6212,4266460
954,4140,3826950,6212,4267460
954,4140,3827950,6212,4268460
954,4140,3828270,6212,4268780
955,4148,3829080,6212,4269590
955,4148,3829080,6212,4269910
955,4148,3830080,6212,4270910
955,4148,3831080,6212,4271910
955,4148,3831890,6212,4272720
955,4148,3832360,6212,4273190
955,4148,3833360,6212,4274190
955,4148,3834360,6212,4275190
955,4148,3834680,6212,4275510
955,4148,3835680,6212,4276510
955,4148,3835680,6212,4276980
956,4156,3836680,6212,4277980
956,4156,3836680,6212,4278980
956,4156,3837680,6212,4279980
956,4156,3837680,6212,4279980
956,4156,3838680,6212,4280980
956,4156,3839680,6212,4281980
956,4156,3840150,6212,4282450
956,4156,3840150,6212,4283450
956,4156,3840150,6212,4284100
956,4156,3840960,6212,4284910
956,4156,3841960,6212,4285910
956,4156,3841960,6212,4285910
956,4156,3841960,6212,4285910
956,4156,3842960,6212,4286910
956,4156,3843770,6212,4287720
957,4164,3844580,6212,4288530
957,4164,3844900,6212,4288850
957,4164,3845900,6212,4289850
957,4164,3845900,6212,4289850
957,4164,3846360,6212,4290310
957,4164,3846360,6212,4290310
957,4164,3847360,6212,4291310
957,4164,3847830,6212,4291780
957,4164,3848640,6212,4292590
957,4164,3849640,6212,4293590
957,4164,3850450,6212,4294400
957,4164,3851450,6212,4295400
958,4172,3852450,6212,4296400
958,4172,3852450,6212,4296400
958,4172,3853450,6212,4297400
958,4172,3854450,6212,4298400
958,4172,3854450,6212,4298400
958,4172,3855450,6212,4299400
958,4172,3855450,6212,4300400
958,4172,3856450,6212,4301400
958,4172,3856450,6212,4301400
958,4172,3856450,6212,4301400
959,4180,3857450,6212,4302400
959,4180,3858450,6212,4303400
959,4180,3858450,6212,4303400
959,4180,3859450,6212,4304400
959,4180,3859450,6212,4305050
959,4180,3859450,6212,4306050
959,4180,3860450,6212,4307050
960,4188,3861450,6212,4308050
960,4188,3862450,6212,4309050
960,4188,3862450,6212,4309050
960,4188,3863450,6212,4310050
960,4188,3864450,6212,4311050
960,4188,3865450,6212,4312050
960,4188,3866260,6212,4312860
960,4188,3866260,6212,4312860
960,4188,3867260,6212,4313860
960,4188,3867260,6212,4314670
960,4188,3868260,6212,4315670
960,4188,3869260,6212,4316670
961,4196,3870260,6212,4317670
961,4196,3871260,6212,4318670
961,4196,3871580,6212,4318990
961,4196,3872580,6212,4319990
961,4196,3873390,6212,4320800
961,4196,3874390,6212,4321800
961,4196,3875390,6212,4322800
961,4196,3876390,6212,4323800
961,4196,3876390,6212,4324800
961,4196,3877390,6212,4325800
962,4204,3878390,6212,4326800
962,4204,3878710,6212,4327120
963,4212,3886710,6212,4335120
963,4212,3887180,6212,4335590
963,4212,3887400,6212,4335810
963,4212,3887400,6212,4336810
964,4220,3895400,6212,4344810
964,4220,3896400,6212,4345810
965,4228,3904400,6212,4353810
965,4228,3905400,6212,4354810
965,4228,3906400,6212,4355810
965,4228,3906400,6212,4356130
965,4228,3907400,6212,4357130
965,4228,3907400,6212,4357130
966,4236,3908400,6212,4358130
966,4236,3908870,6212,4358600
966,4236,3909340,6212,4359070
966,4236,3909810,6212,4359540
966,4236,3910620,6212,4360350
966,4236,3911620,6212,4361350
966,4236,3912620,6212,4362350
966,4236,3913100,6212,4362830
966,4236,3913910,6212,4363640
966,4236,3914910,6212,4364640
967,4244,3915910,6212,4365640
967,4244,3916910,6212,4366640
967,4244,3917720,6212,4367450
967,4244,3918720,6212,4368450
967,4244,3919370,6212,4369100
967,4244,3920020,6212,4369750
967,4244,3921020,6212,4370750
967,4244,3922020,6212,4371750
967,4244,3923020,6212,4372750
968,4252,3924020,6212,4373750
968,4252,3924020,6212,4374220
968,4252,3925020,6212,4375220
968,4252,3926020,6212,4376220
968,4252,3926830,6212,4377030
968,4252,3926830,6212,4377030
968,4252,3926830,6212,4377350
968,4252,3927150,6212,4377670
968,4252,3927740,6212,4378260
968,4252,3927740,6212,4378480
968,4252,3928740,6212,4379480
968,4252,3928970,6212,4379710
968,4252,3928970,6212,4380710
968,4252,3929970,6212,4381710
968,4252,3929970,6212,4381710
968,4252,3930970,6212,4382710
969,4260,3931970,6212,4383710
969,4260,3931970,6212,4384710
969,4260,3932970,6212,4385710
969,4260,3933780,6212,4386520
969,4260,3934780,6212,4387520
969,4260,3934780,6212,4388520
969,4260,3934780,6212,4388850
969,4260,3934780,6212,4389660
969,4260,3935590,6212,4390470
969,4260,3936590,6212,4391470
969,4260,3936590,6212,4391470
969,4260,3937590,6212,4392470
969,4260,3938060,6212,4392940
969,4260,3938870,6212,4393750
969,4260,3938870,6212,4394220
969,4260,3939870,6212,4395220
969,4260,3939870,6212,4395540
969,4260,3940680,6212,4396350
969,4260,3941490,6212,4397160
969,4260,3941490,6212,4397320
969,4260,3941490,6212,4398320
969,4260,3941490,6212,4398970
969,4260,3941720,6212,4399200
969,4260,3941720,6212,4399520
969,4260,3942720,6212,4400520
969,4260,3942950,6212,4400750
969,4260,3943760,6212,4401560
969,4260,3944760,6212,4402560
970,4268,3945760,6212,4403560
970,4268,3946230,6212,4404030
970,4268,3947230,6212,4405030
970,4268,3947700,6212,4405500
970,4268,3948700,6212,4406500
970,4268,3948700,6212,4406500
970,4268,3949700,6212,4407500
971,4276,3957700,6212,4415500
971,4276,3958700,6212,4416500
971,4276,3958700,6212,4416500
971,4276,3959160,6212,4416960
971,4276,3959630,6212,4417430
971,4276,3960630,6212,4418430
972,4284,3960850,6212,4418650
972,4284,3961850,6212,4419650
972,4284,3961850,6212,4419650
972,4284,3962660,6212,4420460
972,4284,3962660,6212,4420460
972,4284,3962660,6212,4421460
972,4284,3963470,6212,4422270
972,4284,3964470,6212,4423270
972,4284,3964470,6212,4424270
972,4284,3965470,6212,4425270
972,4284,3965470,6212,4425270
972,4284,3966470,6212,4426270
972,4284,3966790,6212,4426590
972,4284,3967260,6212,4427060
973,4292,3968260,6212,4428060
973,4292,3968260,6212,4429060
973,4292,3969260,6212,4430060
973,4292,3970260,6212,4431060
973,4292,3970580,6212,4431380
973,4292,3971390,6212,4432190
973,4292,3972390,6212,4433190
973,4292,3972860,6212,4433660
973,4292,3973860,6212,4434660
973,4292,3973860,6212,4435470
973,4292,3974670,6212,4436280
973,4292,3974670,6212,4436280
974,4300,3975670,6212,4437280
974,4300,3975670,6212,4437280
974,4300,3975670,6212,4438280
974,4300,3975670,6212,4439280
974,4300,3976480,6212,4440090
974,4300,3976480,6212,4441090
974,4300,3976480,6212,4441090
974,4300,3976480,6212,4441310
975,4308,3977480,6212,4442310
975,4308,3977800,6212,4442630
975,4308,3978800,6212,4443630
975,4308,3979800,6212,4444630
975,4308,3980800,6212,4445630
975,4308,3981120,6212,4445950
975,4308,3982120,6212,4446950
975,4308,3982120,6212,4447950
975,4308,3983120,6212,4448950
976,4316,3983490,6212,4449320
976,4316,3984080,6212,4449910
976,4316,3985080,6212,4450910
976,4316,3985540,6212,4451370
976,4316,3985540,6212,4451370
976,4316,3986540,6212,4452370
976,4316,3987350,6212,4453180
976,4316,3988350,6212,4454180
976,4316,3989350,6212,4455180
976,4316,3989670,6212,4455500
976,4316,3989670,6212,4455500
976,4316,3989670,6212,4456500
976,4316,3990480,6212,4457310
977,4324,3990940,6212,4457770
977,4324,3991400,6212,4458230
977,4324,3991400,6212,4458880
977,4324,3991400,6212,4459880
977,4324,3991870,6212,4460350
977,4324,3992870,6212,4461350
977,4324,3992870,6212,4461350
977,4324,3992870,6212,4461350
977,4324,3993870,6212,4462350
977,4324,3993870,6212,4462350
977,4324,3994870,6212,4463350
977,4324,3995870,6212,4464350
977,4324,3995870,6212,4464350
977,4324,3995870,6212,4464350
978,4332,3996870,6212,4465350
978,4332,3996870,6212,4466350
978,4332,3997680,6212,4467160
978,4332,3998680,6212,4468160
978,4332,3999680,6212,4469160
978,4332,3999680,6212,4469630
978,4332,4000490,6212,4470440
978,4332,4001490,6212,4471440
978,4332,4002490,6212,4472440
978,4332,4003490,6212,4473440
978,4332,4003650,6212,4473600
978,4332,4003650,6212,4474600
978,4332,4004650,6212,4475600
978,4332,4005650,6212,4476600
978,4332,4005650,6212,4476600
978,4332,4005650,6212,4477600
979,4340,4005870,6212,4477820
979,4340,4006190,6212,4478140
979,4340,4006190,6212,4478950
979,4340,4006190,6212,4479950
979,4340,4006190,6212,4480760
979,4340,4007190,6212,4481760
979,4340,4007190,6212,4481760
979,4340,4007190,6212,4482230
979,4340,4007190,6212,4482230
979,4340,4007190,6212,4483040
979,4340,4007190,6212,4483040
979,4340,4007190,6212,4484040
979,4340,4007190,6212,4484040
979,4340,4008000,6212,4484850
979,4340,4009000,6212,4485850
979,4340,4010000,6212,4486850
979,4340,4010470,6212,4487320
979,4340,4011470,6212,4488320
979,4340,4012470,6212,4489320
979,4340,4012470,6212,4489320
979,4340,4012470,6212,4490320
979,4340,4012470,6212,4490320
980,4348,4013470,6212,4491320
980,4348,4013470,6212,4492320
980,4348,4014470,6212,4493320
980,4348,4015120,6212,4493970
980,4348,4015120,6212,4494780
980,4348,4016120,6212,4495780
980,4348,4016120,6212,4495780
980,4348,4016590,6212,4496250
980,4348,4017400,6212,4497060
980,4348,4018400,6212,4498060
980,4348,4018400,6212,4498060
980,4348,4018400,6212,4498060
980,4348,4018400,6212,4499060
980,4348,4019210,6212,4499870
980,4348,4020210,6212,4500870
980,4348,4020210,6212,4501870
980,4348,4020210,6212,4502870
980,4348,4021210,6212,4503870
980,4348,4022020,6212,4504680
981,4356,4030020,6212,4512680
981,4356,4031020,6212,4513680
981,4356,4032020,6212,4514680
981,4356,4033020,6212,4515680
981,4356,4033830,6212,4516490
982,4364,4034830,6212,4517490
982,4364,4035830,6212,4518490
982,4364,4036640,6212,4519300
982,4364,4036640,6212,4519300
982,4364,4036640,6212,4519300
982,4364,4037190,6212,4519850
982,4364,4037190,6212,4519850
982,4364,4038190,6212,4520850
982,4364,4038300,6212,4520960
982,4364,4039300,6212,4521960
982,4364,4040300,6212,4522960
982,4364,4041300,6212,4523960
982,4364,4041300,6212,4523960
982,4364,4042110,6212,4524770
983,4372,4042700,6212,4525360
983,4372,4043700,6212,4526360
983,4372,4044350,6212,4527010
983,4372,4045350,6212,4528010
983,4372,4046350,6212,4529010
983,4372,4047350,6212,4530010
983,4372,4048350,6212,4531010
983,4372,4049350,6212,4532010
984,4380,4050350,6212,4533010
984,4380,4051160,6212,4533820
984,4380,4052160,6212,4534820
984,4380,4053160,6212,4535820
984,4380,4053160,6212,4536470
984,4380,4053160,6212,4536470
984,4380,4054160,6212,4537470
