ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpuspec20-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_bf96-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
848305.87,35.86,9.71,320854.43,13.56
848305.87,35.86,9.71,320830.81,13.56
848041.31,35.86,9.72,320803.56,13.57
847659.93,35.85,9.71,320785.85,13.57
847587.17,35.86,9.72,320824.34,13.57
847321.45,35.87,9.72,320782.79,13.58
847244.03,35.88,9.73,320776.84,13.58
846978.31,35.88,9.73,321398.14,13.62
846745.78,35.89,9.74,321400.75,13.62
846745.78,35.89,9.74,321366.41,13.62
846481.22,35.89,9.74,321337.69,13.62
846216.66,35.89,9.75,321405.75,13.63
846216.66,35.89,9.75,321445.88,13.63
845952.1,35.9,9.75,321433.45,13.64
845952.1,35.9,9.75,321433.45,13.64
845691.03,35.9,9.75,321364.31,13.64
845691.03,35.9,9.75,321364.31,13.64
845691.03,35.9,9.75,321302.56,13.64
845436.03,35.91,9.76,321306.56,13.65
844444.29,35.88,9.73,320316.85,13.61
844444.29,35.88,9.73,320316.85,13.61
844197.42,35.88,9.74,320904.78,13.64
844197.42,35.88,9.74,320904.78,13.64
844197.42,35.88,9.74,320904.78,13.64
844278.77,35.9,9.76,320939.18,13.65
844046.23,35.91,9.76,320931.25,13.65
843414.6,35.9,9.75,320293.43,13.63
843414.6,35.9,9.75,320293.43,13.63
843150.04,35.9,9.75,320270.25,13.64
842885.48,35.9,9.76,320269.56,13.64
842620.92,35.91,9.76,320420.63,13.65
842548.16,35.92,9.77,320265.12,13.65
842548.16,35.92,9.77,320334.57,13.66
842282.44,35.92,9.78,320330.41,13.66
842282.44,35.92,9.78,320330.41,13.66
842016.72,35.93,9.78,320636.73,13.68
841751.0,35.93,9.78,320489.94,13.68
841518.46,35.94,9.79,320480.91,13.69
841253.9,35.94,9.79,320458.84,13.69
840955.07,35.93,9.78,320173.35,13.68
840690.51,35.94,9.79,320179.49,13.69
840614.26,35.95,9.8,320282.01,13.7
840353.19,35.95,9.8,320201.38,13.7
840087.47,35.95,9.81,320242.81,13.71
839831.18,35.96,9.81,320234.0,13.71
839831.18,35.96,9.81,320234.0,13.71
839556.03,35.96,9.81,320337.38,13.72
839323.5,35.97,9.82,320342.7,13.73
839599.78,35.98,9.84,320314.65,13.73
837515.34,36.02,9.87,320259.54,13.77
837182.62,36.01,9.86,320309.03,13.78
837538.44,36.03,9.88,320262.44,13.78
837538.44,36.03,9.88,320262.44,13.78
835454.0,36.06,9.92,320207.33,13.82
835189.44,36.07,9.92,320192.0,13.83
833105.0,36.1,9.95,320136.88,13.87
832843.93,36.11,9.96,320442.66,13.89
832578.21,36.11,9.96,320399.32,13.9
832578.21,36.11,9.96,320399.32,13.9
832729.26,36.13,9.98,321203.25,13.94
832729.26,36.13,9.98,321203.25,13.94
832496.72,36.14,9.99,321208.58,13.94
832675.19,36.15,10.01,321182.69,13.95
832292.17,36.14,10.0,321244.81,13.95
832470.63,36.16,10.01,321199.57,13.95
832066.89,36.16,10.01,321256.61,13.96
831802.33,36.16,10.01,321223.54,13.96
831541.26,36.16,10.01,322503.3,14.03
831176.51,36.16,10.01,321367.0,13.98
831089.67,36.16,10.02,322207.15,14.02
831263.59,36.19,10.04,322152.76,14.02
831031.05,36.19,10.04,322158.08,14.03
830308.54,36.18,10.03,321510.5,14.01
830232.29,36.19,10.04,321490.52,14.01
829967.73,36.19,10.04,321470.83,14.02
830030.17,36.2,10.06,321553.1,14.03
830096.09,36.22,10.07,321522.89,14.03
829830.37,36.22,10.07,321468.01,14.03
829564.65,36.23,10.08,322304.06,14.07
829298.93,36.23,10.08,322266.02,14.08
829066.4,36.24,10.09,322268.63,14.09
829066.4,36.24,10.09,322268.63,14.09
828801.84,36.24,10.09,322237.72,14.09
828537.28,36.24,10.09,322307.97,14.1
828461.03,36.25,10.1,322236.95,14.1
828461.03,36.25,10.1,322236.95,14.1
828461.03,36.25,10.1,322236.95,14.1
828164.03,36.25,10.1,321891.41,14.09
827642.98,36.23,10.08,321333.39,14.07
827642.98,36.23,10.08,321333.39,14.07
827381.9,36.24,10.09,321326.71,14.07
827174.69,36.23,10.08,321192.77,14.07
827174.69,36.23,10.08,321192.77,14.07
826908.97,36.24,10.09,321448.85,14.09
826927.82,36.24,10.09,321453.34,14.09
827009.16,36.26,10.11,321884.69,14.11
826776.63,36.26,10.11,321890.02,14.12
826776.63,36.26,10.11,321890.02,14.12
826512.07,36.27,10.12,321853.59,14.12
826068.74,36.26,10.11,321518.38,14.11
825804.18,36.26,10.11,321641.27,14.12
825804.18,36.26,10.11,321641.27,14.12
825804.18,36.26,10.11,321641.27,14.12
825804.18,36.26,10.11,321641.27,14.12
825727.93,36.27,10.12,321577.12,14.13
825440.91,36.28,10.13,321544.99,14.13
825440.91,36.28,10.13,321544.99,14.13
825179.84,36.28,10.13,321500.85,14.14
825357.14,36.3,10.15,321578.13,14.14
825279.73,36.31,10.16,322233.34,14.18
825279.73,36.31,10.16,322233.34,14.18
825104.37,36.31,10.17,322372.23,14.19
825104.37,36.31,10.17,322372.23,14.19
825005.66,36.32,10.17,322403.73,14.19
824906.94,36.33,10.18,322387.32,14.2
824906.94,36.33,10.18,322387.32,14.2
824906.94,36.33,10.18,322387.32,14.2
824906.94,36.33,10.18,322387.32,14.2
825235.82,36.35,10.2,322369.65,14.2
825235.82,36.35,10.2,322369.65,14.2
824947.64,36.35,10.21,322602.36,14.22
824786.6,36.35,10.2,322369.68,14.21
824686.72,36.36,10.21,322359.12,14.21
824398.53,36.36,10.22,323322.77,14.26
824166.0,36.37,10.22,323318.87,14.27
823784.61,36.36,10.21,322914.08,14.25
823520.06,36.36,10.22,322886.89,14.26
823698.52,36.38,10.23,322956.41,14.26
823433.96,36.38,10.24,323007.8,14.27
823433.96,36.38,10.24,323007.8,14.27
823172.89,36.39,10.24,322896.73,14.27
820908.72,36.42,10.28,322844.59,14.32
820643.0,36.42,10.28,323384.05,14.35
820644.69,36.42,10.28,323399.8,14.35
820290.52,36.41,10.27,323021.94,14.34
820523.99,36.43,10.29,323683.01,14.37
820269.0,36.43,10.3,323425.09,14.37
820656.84,36.46,10.32,323416.95,14.37
820392.28,36.46,10.32,323445.97,14.37
820392.28,36.46,10.32,323445.97,14.37
820316.03,36.47,10.33,323423.05,14.38
820316.03,36.47,10.33,323423.05,14.38
820316.03,36.47,10.33,323423.05,14.38
820239.78,36.48,10.34,323408.67,14.38
819978.71,36.48,10.35,323391.82,14.39
819978.71,36.48,10.35,323391.82,14.39
819712.99,36.49,10.35,323643.85,14.41
819712.99,36.49,10.35,323643.85,14.41
819447.27,36.49,10.36,323381.43,14.4
819248.82,36.49,10.35,323379.48,14.4
819426.13,36.5,10.37,324594.0,14.46
819193.59,36.51,10.37,324596.61,14.47
819193.59,36.51,10.37,324596.61,14.47
818929.03,36.51,10.38,324567.89,14.47
818664.47,36.52,10.38,324728.96,14.49
818382.29,36.51,10.37,324281.6,14.47
818306.04,36.52,10.38,324142.02,14.47
818044.97,36.53,10.39,324115.28,14.47
817661.94,36.52,10.38,323914.45,14.47
817396.22,36.52,10.38,324222.0,14.49
817396.22,36.52,10.38,324222.0,14.49
817318.81,36.53,10.39,324264.15,14.49
817319.74,36.53,10.39,324263.75,14.49
817064.74,36.54,10.4,324272.06,14.5
817064.74,36.54,10.4,324272.06,14.5
817064.74,36.54,10.4,324272.06,14.5
817064.74,36.54,10.4,324272.06,14.5
816987.33,36.55,10.41,324405.21,14.51
816987.33,36.55,10.41,324405.21,14.51
816987.33,36.55,10.41,324405.21,14.51
816987.33,36.55,10.41,324405.21,14.51
816754.79,36.55,10.42,324402.76,14.52
817031.07,36.57,10.43,324376.83,14.52
816766.52,36.57,10.44,324409.58,14.53
816501.96,36.58,10.44,324370.27,14.53
816240.89,36.58,10.45,325187.87,14.57
816064.66,36.58,10.44,324732.02,14.56
815947.56,36.59,10.46,324861.4,14.57
815947.56,36.59,10.46,324861.4,14.57
816262.89,36.62,10.49,325710.09,14.61
816547.04,36.64,10.5,325701.0,14.62
816070.35,36.63,10.49,325731.89,14.62
815805.79,36.63,10.5,325700.24,14.63
815992.62,36.65,10.51,325746.61,14.63
815992.62,36.65,10.51,325746.61,14.63
815728.06,36.65,10.52,325703.32,14.64
815655.3,36.66,10.53,325680.08,14.64
815389.58,36.67,10.53,325669.28,14.65
815123.86,36.67,10.54,326307.57,14.68
814898.55,36.67,10.53,325931.56,14.67
814898.55,36.67,10.53,325931.56,14.67
814898.55,36.67,10.53,325931.56,14.67
814811.71,36.68,10.54,326218.95,14.68
815030.55,36.7,10.56,326218.43,14.69
814659.17,36.69,10.55,326192.18,14.69
814659.17,36.69,10.55,326192.18,14.69
814659.17,36.69,10.55,326192.18,14.69
814837.64,36.7,10.57,326241.35,14.69
814573.08,36.71,10.57,326213.54,14.7
814573.08,36.71,10.57,326213.54,14.7
814573.08,36.71,10.57,326213.54,14.7
814308.52,36.71,10.57,326182.29,14.71
814308.52,36.71,10.57,326182.29,14.71
814047.45,36.72,10.58,326508.62,14.73
813781.73,36.72,10.58,326177.32,14.72
814986.13,36.78,10.64,328598.37,14.83
814992.87,36.78,10.64,328674.4,14.83
814760.33,36.78,10.64,328673.28,14.84
814760.33,36.78,10.64,328673.28,14.84
814301.47,36.77,10.64,328038.74,14.81
814036.91,36.78,10.64,328008.76,14.82
813772.35,36.78,10.65,328029.61,14.83
813772.35,36.78,10.65,328029.61,14.83
813696.1,36.79,10.66,328004.25,14.83
812700.23,36.77,10.63,327009.55,14.79
812439.16,36.77,10.63,327007.87,14.8
812173.44,36.77,10.64,327250.67,14.82
812015.89,36.77,10.63,327092.33,14.81
812015.89,36.77,10.63,327092.33,14.81
811750.17,36.77,10.64,326968.93,14.81
811484.45,36.78,10.64,327018.91,14.82
811486.15,36.78,10.64,327021.71,14.82
811486.15,36.78,10.64,327021.71,14.82
811873.98,36.8,10.66,327013.57,14.82
811675.54,36.8,10.66,327050.07,14.83
811675.54,36.8,10.66,327050.07,14.83
811675.54,36.8,10.66,327050.07,14.83
811675.54,36.8,10.66,327050.07,14.83
811410.98,36.8,10.67,327019.32,14.83
811410.98,36.8,10.67,327078.58,14.83
811410.98,36.8,10.67,327078.58,14.83
811410.98,36.8,10.67,327078.58,14.83
811410.98,36.8,10.67,327078.58,14.83
811412.38,36.8,10.67,327078.21,14.83
811412.38,36.8,10.67,327078.21,14.83
811412.38,36.8,10.67,327078.21,14.83
811336.13,36.81,10.68,327060.23,14.84
811071.57,36.82,10.68,327044.1,14.85
810810.5,36.82,10.68,327090.65,14.85
810987.8,36.84,10.7,327070.01,14.86
810722.08,36.84,10.71,327952.7,14.9
810456.36,36.85,10.71,327858.27,14.91
810510.02,36.85,10.71,328179.13,14.92
810510.02,36.85,10.71,328179.13,14.92
810510.02,36.85,10.71,328179.13,14.92
810277.48,36.86,10.72,328175.23,14.93
810277.48,36.86,10.72,328175.23,14.93
810012.93,36.86,10.72,328148.63,14.93
810075.37,36.87,10.74,328195.24,14.94
810075.37,36.87,10.74,328195.24,14.94
809788.34,36.88,10.74,328158.81,14.94
809788.34,36.88,10.74,328158.81,14.94
809966.81,36.89,10.76,328177.12,14.95
809894.05,36.9,10.77,328108.61,14.95
809628.33,36.91,10.77,328690.55,14.98
809630.02,36.91,10.77,328692.51,14.98
809630.02,36.91,10.77,328692.51,14.98
809630.02,36.91,10.77,328692.51,14.98
809552.61,36.92,10.78,328821.79,15.0
809286.89,36.92,10.79,328986.32,15.01
809286.89,36.92,10.79,328986.32,15.01
809286.89,36.92,10.79,328986.32,15.01
808999.86,36.93,10.79,329014.8,15.02
808901.15,36.94,10.8,328999.87,15.02
806816.7,36.98,10.84,328944.76,15.08
806533.17,36.98,10.85,328927.28,15.08
806244.98,36.98,10.85,329036.85,15.09
805956.79,36.99,10.86,329021.76,15.1
805856.92,37.0,10.87,329230.22,15.11
805624.38,37.0,10.87,329227.77,15.12
805359.82,37.01,10.88,329268.39,15.13
805283.57,37.02,10.89,329230.6,15.13
805283.57,37.02,10.89,329230.6,15.13
805283.57,37.02,10.89,329281.8,15.14
805437.46,37.03,10.9,329246.12,15.14
805440.85,37.03,10.9,329248.98,15.14
804449.93,37.01,10.88,328251.57,15.1
804340.14,37.0,10.87,328141.91,15.1
804079.07,37.01,10.88,328446.84,15.12
803813.35,37.01,10.88,328254.52,15.12
803547.63,37.02,10.89,328132.25,15.12
803547.63,37.02,10.89,328132.25,15.12
803470.22,37.03,10.9,328911.58,15.16
803618.94,37.05,10.91,328905.39,15.16
803354.38,37.05,10.92,328882.17,15.17
803416.82,37.06,10.93,328934.46,15.17
803152.26,37.07,10.94,328919.45,15.18
802891.19,37.07,10.94,328876.74,15.19
802644.32,37.08,10.95,330044.88,15.25
802369.17,37.08,10.95,329267.97,15.22
802102.86,37.09,10.96,329565.44,15.24
801870.32,37.1,10.96,329570.77,15.25
801794.07,37.11,10.97,329550.79,15.25
801529.52,37.11,10.98,329554.08,15.26
801264.96,37.12,10.98,329668.41,15.27
801264.96,37.12,10.98,329668.41,15.27
801264.96,37.12,10.98,329668.41,15.27
801003.89,37.12,10.99,329653.93,15.28
801156.62,37.14,11.01,330384.64,15.31
800969.79,37.15,11.01,330351.61,15.32
800657.37,37.15,11.02,330148.83,15.32
800751.83,37.16,11.03,330128.48,15.32
800751.83,37.16,11.03,330128.48,15.32
800487.28,37.17,11.04,330173.59,15.33
800489.19,37.17,11.04,330177.1,15.33
800224.63,37.17,11.04,330139.3,15.34
799960.07,37.18,11.05,330175.43,15.35
799577.05,37.17,11.04,330048.08,15.34
799642.97,37.18,11.05,329989.81,15.34
799565.56,37.19,11.06,330438.03,15.37
799299.84,37.2,11.07,330423.62,15.38
799477.15,37.22,11.08,330972.04,15.41
799512.08,37.22,11.09,331012.55,15.41
799606.54,37.23,11.1,331012.87,15.41
799341.98,37.24,11.11,330985.84,15.42
799341.98,37.24,11.11,330985.84,15.42
799077.43,37.24,11.11,331068.8,15.43
799001.17,37.25,11.12,331060.47,15.44
799001.17,37.25,11.12,331060.47,15.44
798707.56,37.25,11.11,330761.06,15.42
798707.56,37.25,11.11,330761.06,15.42
798634.8,37.26,11.12,330698.99,15.43
798369.08,37.26,11.13,330672.11,15.43
798369.08,37.26,11.13,330673.95,15.43
798103.36,37.27,11.13,331436.02,15.48
797837.64,37.27,11.14,331333.48,15.48
797605.1,37.28,11.15,331331.02,15.49
797218.18,37.27,11.14,330897.38,15.47
796953.63,37.27,11.14,330868.73,15.47
796689.07,37.28,11.15,330918.67,15.48
796842.96,37.29,11.16,330884.36,15.49
796908.89,37.31,11.18,330864.34,15.49
796908.89,37.31,11.18,330864.34,15.49
796643.17,37.31,11.18,331441.88,15.52
796643.17,37.31,11.18,331441.88,15.52
796669.55,37.31,11.18,331498.26,15.53
796403.83,37.32,11.19,331403.43,15.53
796138.11,37.32,11.19,331556.38,15.54
795905.58,37.33,11.2,331561.71,15.55
795641.02,37.34,11.2,331539.15,15.56
795641.02,37.34,11.2,331660.13,15.56
795258.0,37.33,11.2,331576.03,15.56
794979.96,37.32,11.19,331306.03,15.55
794979.96,37.32,11.19,331306.03,15.55
794979.96,37.32,11.19,331306.03,15.55
794979.96,37.32,11.19,331306.03,15.55
795158.42,37.34,11.2,331290.28,15.56
793073.98,37.38,11.25,331235.16,15.61
793084.3,37.38,11.25,331209.82,15.61
792819.74,37.38,11.25,331274.39,15.62
792558.67,37.39,11.26,331338.94,15.63
792268.01,37.38,11.25,331011.62,15.62
792002.29,37.39,11.25,331653.21,15.66
791934.3,37.4,11.27,331494.15,15.65
791681.39,37.4,11.27,331460.54,15.66
791681.39,37.4,11.27,331460.54,15.66
791684.78,37.4,11.27,331463.15,15.66
791684.78,37.4,11.27,331463.15,15.66
791452.24,37.41,11.28,331455.22,15.67
791452.24,37.41,11.28,331455.22,15.67
791187.68,37.42,11.28,331432.05,15.67
791187.68,37.42,11.28,331432.05,15.67
791187.68,37.42,11.28,331432.05,15.67
791187.68,37.42,11.28,331432.05,15.67
791192.85,37.42,11.28,331451.89,15.67
791116.6,37.43,11.29,331516.75,15.68
791117.53,37.43,11.29,331546.59,15.68
790852.98,37.43,11.3,331494.97,15.69
790591.9,37.44,11.3,331483.67,15.7
790769.21,37.45,11.32,331749.03,15.71
790503.49,37.46,11.33,331821.6,15.72
790503.49,37.46,11.33,331821.6,15.72
790237.77,37.46,11.33,331938.9,15.74
789992.99,37.46,11.32,331699.94,15.73
789948.76,37.47,11.34,331709.91,15.73
789948.76,37.47,11.34,331709.91,15.73
789684.2,37.47,11.34,331677.53,15.74
789684.2,37.47,11.34,331677.53,15.74
789419.64,37.48,11.35,331713.15,15.75
789155.08,37.49,11.35,331666.2,15.75
788894.01,37.49,11.36,331664.72,15.76
788894.01,37.49,11.36,331664.72,15.76
788816.6,37.5,11.37,331985.91,15.78
788816.6,37.5,11.37,331985.91,15.78
788739.19,37.51,11.38,332178.89,15.8
788473.47,37.52,11.38,332150.73,15.8
788480.24,37.52,11.38,332179.81,15.81
788247.7,37.52,11.39,332182.42,15.81
788171.45,37.54,11.4,332163.36,15.82
787906.89,37.54,11.41,332145.47,15.83
787642.33,37.55,11.41,332185.59,15.83
787381.26,37.55,11.42,332145.14,15.84
787115.54,37.56,11.42,332136.0,15.85
787038.13,37.57,11.43,332609.87,15.88
787038.13,37.57,11.43,332609.87,15.88
786960.72,37.58,11.45,332666.58,15.89
786728.18,37.59,11.45,332662.42,15.89
786815.62,37.59,11.46,332899.57,15.9
786815.62,37.59,11.46,332961.28,15.91
786551.06,37.59,11.46,332934.34,15.91
786551.06,37.59,11.46,332934.34,15.91
786286.5,37.6,11.47,333004.69,15.92
786113.49,37.6,11.46,332886.84,15.92
785848.93,37.6,11.47,332842.64,15.93
785969.12,37.62,11.48,332810.09,15.93
786030.39,37.63,11.5,333403.44,15.96
785801.73,37.64,11.51,333370.5,15.97
786018.41,37.66,11.52,334073.9,16.01
785974.18,37.67,11.54,334083.87,16.01
785709.63,37.68,11.54,334059.25,16.02
785445.07,37.68,11.55,334039.56,16.03
785445.07,37.68,11.55,334039.56,16.03
785180.51,37.69,11.55,334114.89,16.04
785022.8,37.68,11.55,333903.46,16.03
785022.8,37.68,11.55,333903.46,16.03
785374.15,37.7,11.57,333827.81,16.03
785108.43,37.71,11.58,334251.52,16.05
785108.43,37.71,11.58,334276.17,16.06
785108.43,37.71,11.58,334316.34,16.06
784842.71,37.71,11.58,334290.43,16.06
784842.71,37.71,11.58,334286.5,16.06
784765.3,37.73,11.59,334622.55,16.09
784532.76,37.73,11.6,334621.42,16.09
784532.76,37.73,11.6,334621.42,16.09
784213.71,37.72,11.59,334302.45,16.08
783949.15,37.73,11.59,334275.27,16.09
783949.15,37.73,11.59,334275.27,16.09
783684.6,37.73,11.6,334342.35,16.1
783684.6,37.73,11.6,334342.35,16.1
783420.04,37.74,11.61,334294.83,16.1
783158.97,37.75,11.61,334263.95,16.11
783158.97,37.75,11.61,334263.95,16.11
782893.25,37.75,11.62,334679.07,16.14
782825.26,37.76,11.63,334570.84,16.14
782666.61,37.76,11.62,334412.97,16.13
782666.61,37.76,11.62,334412.97,16.13
782345.32,37.75,11.62,334328.23,16.13
782070.18,37.76,11.62,334189.07,16.13
782070.18,37.76,11.62,334189.07,16.13
781837.64,37.76,11.63,334187.95,16.14
781573.08,37.77,11.63,334160.77,16.15
781751.55,37.78,11.65,334238.73,16.15
781751.55,37.78,11.65,334238.73,16.15
781486.99,37.79,11.66,334188.87,16.16
781225.92,37.8,11.66,334152.18,16.17
780979.05,37.8,11.67,335175.67,16.22
780799.42,37.8,11.67,334902.48,16.21
780538.48,37.81,11.67,334325.33,16.19
780538.48,37.81,11.67,334325.33,16.19
780538.48,37.81,11.67,334325.33,16.19
780543.55,37.81,11.67,334328.8,16.19
780198.94,37.81,11.67,334345.25,16.2
780198.94,37.81,11.67,334345.25,16.2
780409.43,37.83,11.69,334350.81,16.21
780144.87,37.83,11.7,334324.69,16.21
780068.62,37.84,11.71,334313.02,16.22
780068.62,37.84,11.71,334313.02,16.22
779804.06,37.85,11.71,334311.49,16.23
779542.99,37.85,11.72,334309.34,16.23
779296.12,37.86,11.73,335339.09,16.29
779296.12,37.86,11.73,335339.09,16.29
779243.74,37.88,11.74,335305.28,16.3
779247.12,37.88,11.74,335348.01,16.3
778837.89,37.87,11.74,335052.86,16.29
778837.89,37.87,11.74,335052.86,16.29
778605.35,37.88,11.75,335058.19,16.3
778340.79,37.89,11.75,335026.76,16.31
778076.23,37.89,11.76,335086.43,16.32
778088.49,37.89,11.76,335096.88,16.32
777823.93,37.9,11.76,335068.22,16.33
777591.14,37.91,11.77,335174.97,16.34
777801.03,37.93,11.79,336571.46,16.41
777801.03,37.93,11.79,336571.46,16.41
778465.7,37.97,11.84,336708.19,16.42
778465.7,37.97,11.84,336708.19,16.42
778421.47,37.99,11.85,336718.16,16.43
778156.91,37.99,11.86,336690.12,16.44
778156.91,37.99,11.86,336690.12,16.44
777873.48,37.98,11.85,336425.93,16.43
777873.48,37.98,11.85,336425.93,16.43
777608.92,37.99,11.85,336409.67,16.43
777608.92,37.99,11.85,336409.67,16.43
777671.36,38.0,11.87,336430.86,16.44
777410.29,38.01,11.88,336410.89,16.45
777410.76,38.01,11.88,336416.16,16.45
777410.76,38.01,11.88,336416.16,16.45
777145.04,38.02,11.88,336644.23,16.47
777206.32,38.03,11.9,336763.52,16.48
776940.6,38.04,11.9,337243.98,16.51
776708.06,38.04,11.91,337246.59,16.52
776443.5,38.05,11.91,337212.88,16.53
776621.97,38.07,11.93,337304.64,16.53
776337.52,38.06,11.92,337215.99,16.53
776072.96,38.07,11.93,337356.66,16.55
775811.89,38.07,11.94,337228.31,16.55
775989.19,38.09,11.95,337202.76,16.55
776036.89,38.09,11.96,337242.95,16.55
775653.86,38.08,11.95,337654.97,16.58
775425.2,38.09,11.95,337455.19,16.58
775122.42,38.09,11.96,337446.78,16.58
775216.89,38.11,11.97,337447.11,16.59
775140.64,38.12,11.99,337423.36,16.59
775140.64,38.12,11.99,337423.36,16.59
775140.64,38.12,11.99,337423.36,16.59
774876.08,38.13,11.99,337472.53,16.6
774611.52,38.13,12.0,337412.37,16.61
774611.52,38.13,12.0,337412.37,16.61
774611.52,38.13,12.0,337412.37,16.61
772347.35,38.17,12.04,337360.23,16.67
772086.28,38.18,12.05,337364.55,16.68
771820.56,38.18,12.06,337747.56,16.71
771820.56,38.18,12.06,337747.56,16.71
771820.56,38.18,12.06,337747.56,16.71
771820.56,38.18,12.06,337747.56,16.71
771820.56,38.18,12.06,337747.56,16.71
771554.84,38.19,12.06,337449.54,16.7
771554.84,38.19,12.06,337449.54,16.7
771732.14,38.21,12.08,338281.83,16.75
772040.44,38.23,12.1,338278.52,16.75
771775.89,38.23,12.11,338253.45,16.76
771511.33,38.24,12.11,338308.82,16.77
771435.08,38.25,12.12,338248.78,16.77
771102.37,38.24,12.12,338244.75,16.78
769017.93,38.29,12.16,338189.63,16.84
769017.93,38.29,12.16,338189.63,16.84
769017.93,38.29,12.16,338189.63,16.84
768756.85,38.3,12.17,338528.29,16.86
768756.85,38.3,12.17,338528.29,16.86
768756.85,38.3,12.17,338528.29,16.86
768679.44,38.31,12.18,338184.97,16.85
768679.44,38.31,12.18,338184.97,16.85
768413.72,38.32,12.19,338239.34,16.87
768148.0,38.32,12.19,338758.12,16.9
767915.47,38.33,12.2,338753.96,16.91
767915.47,38.33,12.2,338753.96,16.91
767650.91,38.33,12.21,338868.34,16.92
767386.35,38.34,12.21,338787.28,16.93
767126.44,38.35,12.22,338902.01,16.94
767097.39,38.36,12.24,339177.5,16.96
767097.39,38.36,12.24,339177.5,16.96
767203.19,38.39,12.26,340246.37,17.02
767092.08,38.4,12.27,339723.7,17.0
766859.54,38.4,12.28,339714.53,17.01
766594.99,38.41,12.28,339692.62,17.02
766773.45,38.43,12.3,339802.31,17.03
766773.45,38.43,12.3,339802.31,17.03
766390.43,38.42,12.29,339694.59,17.03
765741.91,38.4,12.28,339053.89,17.0
766089.77,38.43,12.3,339636.53,17.04
765828.7,38.43,12.3,339257.14,17.02
765828.7,38.43,12.3,339257.14,17.02
765637.09,38.44,12.31,339279.74,17.03
765564.46,38.45,12.33,340271.12,17.09
765564.46,38.45,12.33,340271.12,17.09
765734.17,38.47,12.34,340389.93,17.1
765734.17,38.47,12.34,340389.93,17.1
765501.63,38.48,12.35,340395.25,17.11
765777.91,38.5,12.37,340367.2,17.11
765777.91,38.5,12.37,340367.2,17.11
765445.2,38.49,12.36,340416.7,17.12
765623.67,38.51,12.38,340378.38,17.12
764798.62,38.49,12.36,339566.34,17.09
764534.06,38.49,12.36,339541.86,17.1
764272.99,38.5,12.37,339723.37,17.11
764007.27,38.51,12.38,339681.47,17.12
763750.98,38.51,12.38,339613.31,17.12
763750.98,38.51,12.38,339613.31,17.12
763532.66,38.52,12.39,340242.76,17.17
763300.13,38.53,12.4,340245.36,17.17
763300.13,38.53,12.4,340245.36,17.17
763035.57,38.53,12.41,340216.65,17.18
763214.04,38.55,12.42,340259.86,17.19
762949.48,38.56,12.43,340266.36,17.2
762688.41,38.56,12.44,340211.48,17.2
762610.99,38.58,12.45,340209.07,17.21
762610.99,38.58,12.45,340209.07,17.21
762345.27,38.58,12.45,340693.81,17.24
762877.85,38.61,12.48,341608.92,17.29
762589.86,38.6,12.47,341308.93,17.28
762556.1,38.61,12.48,341281.87,17.28
762323.57,38.61,12.48,341279.41,17.29
762323.57,38.61,12.48,341279.41,17.29
762323.57,38.61,12.48,341279.41,17.29
762671.43,38.64,12.51,341253.85,17.29
762406.87,38.64,12.51,341452.99,17.31
762085.58,38.63,12.51,341318.15,17.3
761821.02,38.64,12.51,341244.46,17.31
761559.95,38.65,12.52,341779.73,17.34
761401.18,38.64,12.51,341621.22,17.34
761154.31,38.65,12.52,341344.3,17.33
760879.16,38.65,12.53,341544.99,17.35
760879.16,38.65,12.53,341544.99,17.35
760604.02,38.66,12.53,341334.05,17.35
760371.48,38.67,12.54,341336.66,17.36
760106.92,38.67,12.55,341302.95,17.37
760030.67,38.69,12.56,341378.09,17.38
760306.96,38.71,12.58,341322.23,17.38
760306.96,38.71,12.58,341322.23,17.38
760045.88,38.71,12.58,341298.92,17.38
759780.16,38.72,12.59,341887.63,17.42
759602.89,38.73,12.6,342188.57,17.45
759293.06,38.73,12.61,341987.41,17.45
759293.06,38.73,12.61,341987.41,17.45
759293.06,38.73,12.61,341987.41,17.45
759060.53,38.74,12.61,341992.73,17.46
759060.53,38.74,12.61,341992.73,17.46
758795.97,38.75,12.62,341956.31,17.46
758795.97,38.75,12.62,341956.31,17.46
758571.65,38.74,12.61,341796.56,17.46
758571.65,38.74,12.61,341796.56,17.46
758750.11,38.76,12.63,341918.42,17.47
758750.11,38.76,12.63,341918.42,17.47
758495.11,38.77,12.64,341917.44,17.48
758112.09,38.76,12.63,341869.06,17.48
757847.53,38.76,12.64,341788.96,17.48
758127.3,38.79,12.66,342459.87,17.52
758127.3,38.79,12.66,342459.87,17.52
