ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
971,4276,3916980,6212,4620200
971,4276,3916980,6212,4621200
971,4276,3917980,6212,4622200
971,4276,3917980,6212,4623200
971,4276,3918210,6212,4623430
971,4276,3918210,6212,4624240
971,4276,3918440,6212,4624470
971,4276,3919440,6212,4625470
971,4276,3919440,6212,4625470
971,4276,3919440,6212,4625470
972,4284,3920440,6212,4626470
972,4284,3920440,6212,4626470
972,4284,3920440,6212,4627280
972,4284,3921440,6212,4628280
972,4284,3921440,6212,4629280
972,4284,3921760,6212,4629600
972,4284,3922760,6212,4630600
972,4284,3922760,6212,4631600
972,4284,3922760,6212,4632600
972,4284,3923760,6212,4633600
972,4284,3923760,6212,4634600
972,4284,3924760,6212,4635600
972,4284,3924760,6212,4636410
972,4284,3925760,6212,4637410
972,4284,3926570,6212,4638220
972,4284,3926730,6212,4638380
972,4284,3926730,6212,4639380
972,4284,3927200,6212,4639850
973,4292,3928200,6212,4640850
973,4292,3928200,6212,4641850
973,4292,3929200,6212,4642850
973,4292,3930200,6212,4643850
973,4292,3930670,6212,4644320
973,4292,3931150,6212,4644800
973,4292,3931150,6212,4645800
973,4292,3931150,6212,4646800
973,4292,3932150,6212,4647800
973,4292,3932470,6212,4648120
973,4292,3932470,6212,4649120
973,4292,3932930,6212,4649580
973,4292,3932930,6212,4649580
973,4292,3932930,6212,4649580
973,4292,3932930,6212,4650580
973,4292,3932930,6212,4651580
973,4292,3933400,6212,4652050
973,4292,3934400,6212,4653050
973,4292,3935210,6212,4653860
973,4292,3935210,6212,4653860
974,4300,3936210,6212,4654860
974,4300,3937210,6212,4655860
974,4300,3938210,6212,4656860
974,4300,3938860,6212,4657510
974,4300,3939860,6212,4658510
974,4300,3939860,6212,4658510
974,4300,3940860,6212,4659510
974,4300,3941860,6212,4660510
974,4300,3941860,6212,4661510
974,4300,3941860,6212,4662510
975,4308,3942860,6212,4663510
975,4308,3942860,6212,4663510
975,4308,3943860,6212,4664510
975,4308,3943860,6212,4665510
975,4308,3943860,6212,4666160
975,4308,3943860,6212,4666160
975,4308,3944510,6212,4666810
975,4308,3945320,6212,4667620
975,4308,3946130,6212,4668430
975,4308,3947130,6212,4669430
975,4308,3947130,6212,4669430
975,4308,3947450,6212,4669750
975,4308,3948450,6212,4670750
975,4308,3949450,6212,4671750
975,4308,3949450,6212,4671750
975,4308,3950100,6212,4672400
975,4308,3950100,6212,4673400
975,4308,3950100,6212,4673400
975,4308,3950100,6212,4673400
976,4316,3951100,6212,4674400
976,4316,3951750,6212,4675050
976,4316,3951750,6212,4676050
976,4316,3952750,6212,4677050
976,4316,3953750,6212,4678050
976,4316,3954220,6212,4678520
976,4316,3954590,6212,4678890
976,4316,3955590,6212,4679890
976,4316,3956590,6212,4680890
976,4316,3957060,6212,4681360
976,4316,3957060,6212,4681360
976,4316,3957530,6212,4681830
976,4316,3958530,6212,4682830
977,4324,3959530,6212,4683830
977,4324,3960180,6212,4684480
977,4324,3960990,6212,4685290
977,4324,3960990,6212,4685290
977,4324,3960990,6212,4685290
977,4324,3961990,6212,4686290
977,4324,3962990,6212,4687290
977,4324,3963990,6212,4688290
977,4324,3963990,6212,4688290
977,4324,3963990,6212,4696290
977,4324,3964990,6212,4697290
977,4324,3965990,6212,4698290
977,4324,3965990,6212,4698290
977,4324,3965990,6212,4698290
977,4324,3965990,6212,4698290
978,4332,3966990,6212,4699290
978,4332,3966990,6212,4700290
978,4332,3966990,6212,4700290
978,4332,3967460,6212,4700760
978,4332,3967780,6212,4701080
978,4332,3967780,6212,4702080
978,4332,3968780,6212,4703080
978,4332,3969590,6212,4703890
978,4332,3970060,6212,4704360
978,4332,3970060,6212,4712360
978,4332,3970060,6212,4713360
978,4332,3970060,6212,4713360
978,4332,3971060,6212,4714360
978,4332,3971530,6212,4714830
978,4332,3971530,6212,4715830
978,4332,3971530,6212,4716640
978,4332,3971530,6212,4717640
978,4332,3971530,6212,4718640
978,4332,3971530,6212,4719640
978,4332,3972530,6212,4720640
978,4332,3972530,6212,4720640
978,4332,3972530,6212,4721640
979,4340,3973530,6212,4722640
979,4340,3974530,6212,4723640
979,4340,3974530,6212,4724640
979,4340,3974530,6212,4724640
979,4340,3974530,6212,4725450
979,4340,3975340,6212,4726260
979,4340,3976340,6212,4727260
979,4340,3976340,6212,4728260
979,4340,3976340,6212,4728730
979,4340,3976340,6212,4729730
979,4340,3976340,6212,4730200
979,4340,3977340,6212,4731200
979,4340,3977570,6212,4731430
979,4340,3978570,6212,4732430
979,4340,3979220,6212,4733080
979,4340,3980220,6212,4734080
979,4340,3981030,6212,4734890
980,4348,3982030,6212,4735890
980,4348,3982500,6212,4736360
980,4348,3982500,6212,4737360
980,4348,3983500,6212,4738360
980,4348,3983820,6212,4738680
980,4348,3984820,6212,4739680
980,4348,3985290,6212,4740150
980,4348,3985760,6212,4740620
980,4348,3986760,6212,4741620
980,4348,3987760,6212,4742620
980,4348,3988760,6212,4743620
981,4356,3989760,6212,4744620
981,4356,3990760,6212,4745620
981,4356,3990760,6212,4745620
981,4356,3990760,6212,4746620
981,4356,3990760,6212,4747620
981,4356,3990760,6212,4747620
981,4356,3991760,6212,4748620
981,4356,3992230,6212,4749090
981,4356,3992230,6212,4750090
981,4356,3993230,6212,4751090
981,4356,3994040,6212,4751900
981,4356,3994510,6212,4752370
981,4356,3995510,6212,4753370
981,4356,3995510,6212,4753370
981,4356,3995830,6212,4753690
981,4356,3996150,6212,4754010
981,4356,3997150,6212,4755010
982,4364,3997960,6212,4755820
982,4364,3998960,6212,4756820
982,4364,3999190,6212,4757050
982,4364,3999190,6212,4758050
982,4364,3999660,6212,4758520
982,4364,4000660,6212,4759520
982,4364,4001660,6212,4760520
982,4364,4001820,6212,4760680
982,4364,4001820,6212,4761680
982,4364,4002820,6212,4762680
982,4364,4003820,6212,4763680
982,4364,4003820,6212,4764680
982,4364,4004820,6212,4765680
982,4364,4005820,6212,4766680
982,4364,4005820,6212,4767490
983,4372,4006140,6212,4767810
983,4372,4006610,6212,4768280
983,4372,4006610,6212,4769280
983,4372,4006610,6212,4770280
983,4372,4006610,6212,4771280
983,4372,4006610,6212,4772280
983,4372,4006610,6212,4772280
983,4372,4006840,6212,4772510
983,4372,4007840,6212,4773510
983,4372,4008840,6212,4774510
983,4372,4009840,6212,4775510
983,4372,4010840,6212,4776510
983,4372,4011160,6212,4776830
983,4372,4011750,6212,4777420
984,4380,4012220,6212,4777890
984,4380,4012220,6212,4778890
984,4380,4012220,6212,4779890
984,4380,4012690,6212,4780360
984,4380,4013690,6212,4781360
984,4380,4014010,6212,4781680
984,4380,4014010,6212,4781680
984,4380,4015010,6212,4782680
984,4380,4016010,6212,4783680
984,4380,4017010,6212,4784680
984,4380,4017010,6212,4785680
984,4380,4017480,6212,4786150
984,4380,4018030,6212,4786700
984,4380,4018030,6212,4787700
984,4380,4018840,6212,4788510
984,4380,4019490,6212,4789160
985,4388,4020490,6212,4790160
985,4388,4020710,6212,4790380
985,4388,4020710,6212,4790380
985,4388,4020710,6212,4790380
985,4388,4020710,6212,4790380
985,4388,4021710,6212,4791380
985,4388,4021710,6212,4791380
985,4388,4021710,6212,4791380
985,4388,4022710,6212,4792380
985,4388,4022710,6212,4793380
985,4388,4026710,6212,4797380
985,4388,4027710,6212,4798380
985,4388,4027710,6212,4798850
985,4388,4027710,6212,4799660
986,4396,4028710,6212,4800660
986,4396,4029710,6212,4801660
986,4396,4029710,6212,4802660
986,4396,4030710,6212,4803660
986,4396,4031710,6212,4804660
986,4396,4031710,6212,4804660
986,4396,4031710,6212,4804660
986,4396,4032710,6212,4805660
986,4396,4032710,6212,4806660
986,4396,4033520,6212,4807470
986,4396,4033520,6212,4807470
986,4396,4033520,6212,4808470
986,4396,4034520,6212,4809470
986,4396,4035330,6212,4810280
986,4396,4035330,6212,4810280
987,4404,4036330,6212,4811280
987,4404,4037140,6212,4812090
987,4404,4037460,6212,4812410
987,4404,4037460,6212,4813410
987,4404,4037460,6212,4814410
987,4404,4038270,6212,4815220
987,4404,4038740,6212,4815690
987,4404,4039740,6212,4816690
987,4404,4040330,6212,4817280
987,4404,4040800,6212,4817750
987,4404,4040800,6212,4818560
987,4404,4041800,6212,4819560
987,4404,4042270,6212,4820030
988,4412,4043270,6212,4821030
988,4412,4044270,6212,4822030
988,4412,4044430,6212,4822190
988,4412,4044430,6212,4823190
988,4412,4045240,6212,4824000
988,4412,4045240,6212,4825000
988,4412,4045240,6212,4825000
988,4412,4045240,6212,4825810
988,4412,4045710,6212,4826280
988,4412,4045710,6212,4826600
988,4412,4046520,6212,4827410
988,4412,4046750,6212,4827640
988,4412,4046750,6212,4828640
988,4412,4047750,6212,4829640
988,4412,4048070,6212,4829960
988,4412,4048880,6212,4830770
988,4412,4048880,6212,4831770
988,4412,4049690,6212,4832580
988,4412,4049690,6212,4833580
988,4412,4049690,6212,4833580
988,4412,4049690,6212,4834230
988,4412,4049920,6212,4834460
988,4412,4049920,6212,4835460
989,4420,4050920,6212,4836460
989,4420,4050920,6212,4837460
989,4420,4050920,6212,4837460
989,4420,4050920,6212,4838270
989,4420,4051920,6212,4839270
989,4420,4051920,6212,4839270
989,4420,4052920,6212,4840270
989,4420,4053920,6212,4841270
989,4420,4053920,6212,4842080
989,4420,4053920,6212,4842300
989,4420,4054510,6212,4842890
989,4420,4054510,6212,4843890
989,4420,4055510,6212,4844890
989,4420,4055510,6212,4845890
989,4420,4056510,6212,4846890
989,4420,4056860,6212,4847240
989,4420,4057510,6212,4847890
989,4420,4057510,6212,4848890
990,4428,4058510,6212,4849890
990,4428,4058510,6212,4849890
990,4428,4059320,6212,4850700
990,4428,4059320,6212,4850700
990,4428,4060130,6212,4851510
990,4428,4061130,6212,4852510
990,4428,4061940,6212,4853320
990,4428,4062940,6212,4854320
990,4428,4063940,6212,4855320
990,4428,4063940,6212,4856320
990,4428,4064940,6212,4857320
990,4428,4064940,6212,4857640
990,4428,4064940,6212,4858640
990,4428,4065940,6212,4859640
990,4428,4065940,6212,4860640
991,4436,4066940,6212,4861640
991,4436,4066940,6212,4861870
991,4436,4067940,6212,4862870
991,4436,4068940,6212,4863870
991,4436,4068940,6212,4863870
991,4436,4069260,6212,4864190
991,4436,4069260,6212,4864780
991,4436,4069260,6212,4865430
991,4436,4070260,6212,4866430
991,4436,4071260,6212,4867430
991,4436,4071260,6212,4867430
991,4436,4072260,6212,4868430
991,4436,4072260,6212,4869430
991,4436,4072260,6212,4869800
991,4436,4072580,6212,4870120
991,4436,4073580,6212,4871120
992,4444,4074040,6212,4871580
992,4444,4075040,6212,4872580
992,4444,4076040,6212,4873580
992,4444,4077040,6212,4874580
992,4444,4077850,6212,4875390
992,4444,4077850,6212,4876390
992,4444,4078850,6212,4877390
992,4444,4079660,6212,4878200
992,4444,4080660,6212,4879200
993,4452,4081660,6212,4880200
993,4452,4082660,6212,4881200
993,4452,4083470,6212,4882010
993,4452,4083470,6212,4882820
993,4452,4084470,6212,4883820
993,4452,4084470,6212,4883820
993,4452,4084470,6212,4884050
993,4452,4084940,6212,4884520
993,4452,4085940,6212,4885520
993,4452,4085940,6212,4885520
993,4452,4086940,6212,4886520
993,4452,4087940,6212,4887520
993,4452,4088940,6212,4888520
993,4452,4088940,6212,4889520
994,4460,4089490,6212,4890070
994,4460,4089810,6212,4890390
994,4460,4089810,6212,4891200
994,4460,4089920,6212,4891310
994,4460,4090570,6212,4891960
994,4460,4091570,6212,4892960
994,4460,4092570,6212,4893960
994,4460,4093570,6212,4894960
994,4460,4093570,6212,4895770
994,4460,4093940,6212,4896140
994,4460,4094410,6212,4896610
994,4460,4094880,6212,4897080
995,4468,4095880,6212,4898080
995,4468,4095880,6212,4899080
995,4468,4096880,6212,4900080
995,4468,4096880,6212,4901080
995,4468,4096880,6212,4901080
995,4468,4097880,6212,4902080
995,4468,4097880,6212,4902890
995,4468,4098430,6212,4903440
995,4468,4098430,6212,4903440
995,4468,4099430,6212,4904440
995,4468,4099430,6212,4904440
995,4468,4100430,6212,4905440
995,4468,4101240,6212,4906250
995,4468,4101710,6212,4906720
995,4468,4102180,6212,4907190
995,4468,4103180,6212,4908190
996,4476,4104180,6212,4909190
996,4476,4105180,6212,4910190
996,4476,4106180,6212,4911190
996,4476,4107180,6212,4912190
996,4476,4107990,6212,4913000
996,4476,4108990,6212,4914000
996,4476,4109460,6212,4914470
996,4476,4110460,6212,4915470
996,4476,4111460,6212,4916470
997,4484,4112460,6212,4917470
997,4484,4113460,6212,4918470
997,4484,4113460,6212,4918470
997,4484,4113460,6212,4919280
997,4484,4114460,6212,4920280
997,4484,4115460,6212,4921280
997,4484,4115460,6212,4921280
997,4484,4116460,6212,4922280
997,4484,4117460,6212,4923280
997,4484,4117460,6212,4923750
997,4484,4117620,6212,4923910
997,4484,4118430,6212,4924720
997,4484,4118650,6212,4924940
998,4492,4119460,6212,4925750
998,4492,4119460,6212,4926220
998,4492,4119460,6212,4926220
998,4492,4120460,6212,4927220
998,4492,4121460,6212,4928220
998,4492,4122460,6212,4929220
998,4492,4123460,6212,4930220
998,4492,4123930,6212,4930690
998,4492,4124930,6212,4931690
998,4492,4125930,6212,4932690
998,4492,4126930,6212,4933690
999,4500,4127400,6212,4934160
999,4500,4128400,6212,4935160
999,4500,4129210,6212,4935970
999,4500,4129210,6212,4936440
999,4500,4129680,6212,4936910
999,4500,4130680,6212,4937910
999,4500,4131000,6212,4938230
999,4500,4131470,6212,4938700
999,4500,4132470,6212,4939700
999,4500,4133470,6212,4940700
999,4500,4133790,6212,4941020
999,4500,4134790,6212,4942020
999,4500,4134900,6212,4942130
1000,4508,4135900,6212,4943130
1000,4508,4136900,6212,4944130
1000,4508,4136900,6212,4944450
1000,4508,4136900,6212,4944450
1000,4508,4137550,6212,4945100
1000,4508,4138550,6212,4946100
1000,4508,4138550,6212,4946910
1000,4508,4139550,6212,4947910
1000,4508,4139550,6212,4947910
1000,4508,4140550,6212,4948910
1000,4508,4140550,6212,4948910
1000,4508,4141550,6212,4949910
1000,4508,4142550,6212,4950910
1001,4516,4143550,6212,4951910
1001,4516,4144550,6212,4952910
1001,4516,4144550,6212,4952910
1001,4516,4144550,6212,4952910
1001,4516,4145020,6212,4953380
1001,4516,4146020,6212,4954380
1001,4516,4146370,6212,4954730
1001,4516,4146530,6212,4954890
1001,4516,4147530,6212,4955890
1001,4516,4147530,6212,4956890
1001,4516,4147530,6212,4957890
1001,4516,4148340,6212,4958700
1001,4516,4148340,6212,4959700
1001,4516,4148340,6212,4959700
1001,4516,4148340,6212,4960700
1001,4516,4148810,6212,4961170
1001,4516,4149620,6212,4961980
1001,4516,4150170,6212,4962530
1002,4524,4150980,6212,4963340
1002,4524,4150980,6212,4964340
1002,4524,4151980,6212,4965340
1002,4524,4151980,6212,4965340
1002,4524,4152980,6212,4966340
1002,4524,4152980,6212,4967340
1002,4524,4153980,6212,4968340
1002,4524,4154790,6212,4969150
1002,4524,4155790,6212,4970150
1002,4524,4156600,6212,4970960
1002,4524,4156600,6212,4971440
1002,4524,4156830,6212,4971670
1002,4524,4157830,6212,4972670
1003,4532,4158480,6212,4973320
1003,4532,4159480,6212,4974320
1003,4532,4159480,6212,4975320
1003,4532,4160480,6212,4976320
1003,4532,4161480,6212,4977320
1003,4532,4161480,6212,4978320
1003,4532,4162480,6212,4979320
1003,4532,4162710,6212,4979550
1003,4532,4162710,6212,4980200
1003,4532,4162710,6212,4981010
1003,4532,4163030,6212,4981330
1003,4532,4163030,6212,4981330
1003,4532,4164030,6212,4982330
1003,4532,4164030,6212,4982800
1003,4532,4164030,6212,4983800
1003,4532,4165030,6212,4984800
1003,4532,4165030,6212,4984800
1003,4532,4165500,6212,4985270
1004,4540,4166500,6212,4986270
1004,4540,4166500,6212,4986270
1004,4540,4166500,6212,4986740
1004,4540,4166500,6212,4987740
1004,4540,4166500,6212,4987740
1004,4540,4167090,6212,4988330
1004,4540,4168090,6212,4989330
1004,4540,4168090,6212,4989330
1004,4540,4168090,6212,4990330
1004,4540,4168090,6212,4990980
1004,4540,4168900,6212,4991790
1004,4540,4169900,6212,4992790
1004,4540,4170900,6212,4993790
1004,4540,4171900,6212,4994790
1004,4540,4172360,6212,4995250
1004,4540,4173170,6212,4996060
1005,4548,4174170,6212,4997060
1005,4548,4175170,6212,4998060
1005,4548,4175170,6212,4999060
1005,4548,4175170,6212,5000060
1005,4548,4176170,6212,5001060
1005,4548,4176980,6212,5001870
1005,4548,4176980,6212,5001870
1005,4548,4177210,6212,5002100
1005,4548,4177760,6212,5002650
1005,4548,4178760,6212,5003650
1005,4548,4178760,6212,5003650
1005,4548,4179760,6212,5004650
1005,4548,4180760,6212,5005650
1006,4556,4181760,6212,5006650
1006,4556,4182410,6212,5007300
1006,4556,4183410,6212,5008300
1006,4556,4184410,6212,5009300
1006,4556,4185220,6212,5010110
1006,4556,4186030,6212,5010920
1006,4556,4186030,6212,5010920
1006,4556,4187030,6212,5011920
1006,4556,4187500,6212,5012390
1006,4556,4187500,6212,5013390
1006,4556,4187970,6212,5013860
1007,4564,4188620,6212,5014510
1007,4564,4189620,6212,5015510
1007,4564,4190620,6212,5016510
1007,4564,4191080,6212,5016970
1007,4564,4192080,6212,5017970
1007,4564,4192890,6212,5018780
1007,4564,4192890,6212,5019780
1007,4564,4192890,6212,5020250
1007,4564,4193700,6212,5021060
1007,4564,4193700,6212,5021060
1007,4564,4193700,6212,5021870
1007,4564,4194510,6212,5022680
1007,4564,4194510,6212,5022680
1007,4564,4194980,6212,5023150
1007,4564,4194980,6212,5023150
1008,4572,4195790,6212,5023960
1008,4572,4196600,6212,5024770
1008,4572,4197410,6212,5025580
1008,4572,4198220,6212,5026390
1008,4572,4199220,6212,5027390
1008,4572,4199220,6212,5028390
1008,4572,4200220,6212,5029390
1008,4572,4201030,6212,5030200
1008,4572,4202030,6212,5031200
1009,4580,4202840,6212,5032010
1009,4580,4203840,6212,5033010
1009,4580,4204840,6212,5034010
1009,4580,4204840,6212,5035010
1009,4580,4205310,6212,5035480
1010,4588,4213310,6212,5043480
1010,4588,4213780,6212,5043950
1010,4588,4214780,6212,5044950
1010,4588,4214890,6212,5045060
1010,4588,4215890,6212,5046060
1010,4588,4216350,6212,5046520
1010,4588,4216350,6212,5047330
1010,4588,4217350,6212,5048330
1011,4596,4218350,6212,5049330
1011,4596,4218350,6212,5050330
1011,4596,4219000,6212,5050980
1011,4596,4220000,6212,5051980
1011,4596,4220000,6212,5052790
1011,4596,4221000,6212,5053790
1011,4596,4221000,6212,5054250
1011,4596,4221470,6212,5054720
1011,4596,4222470,6212,5055720
1011,4596,4222470,6212,5056530
1011,4596,4222470,6212,5057530
1011,4596,4223470,6212,5058530
1011,4596,4224470,6212,5059530
1011,4596,4224470,6212,5059990
1011,4596,4225470,6212,5060990
1011,4596,4225470,6212,5060990
1011,4596,4225470,6212,5060990
1012,4604,4226470,6212,5061990
1012,4604,4226470,6212,5062990
1012,4604,4226790,6212,5063310
1012,4604,4227600,6212,5064120
1012,4604,4228600,6212,5065120
1012,4604,4229410,6212,5065930
1012,4604,4229730,6212,5066250
1012,4604,4229730,6212,5066250
1012,4604,4229730,6212,5067250
1012,4604,4230210,6212,5067730
1012,4604,4231210,6212,5068730
1012,4604,4231210,6212,5068730
1012,4604,4231210,6212,5069190
1012,4604,4231210,6212,5070190
1012,4604,4231210,6212,5071190
1012,4604,4232210,6212,5072190
1012,4604,4232210,6212,5072840
1012,4604,4233210,6212,5073840
1013,4612,4234210,6212,5074840
1013,4612,4234370,6212,5075000
1013,4612,4234370,6212,5075590
1013,4612,4234370,6212,5075590
1013,4612,4234370,6212,5076590
1013,4612,4235370,6212,5077590
1013,4612,4235690,6212,5077910
1013,4612,4236500,6212,5078720
1013,4612,4237310,6212,5079530
1013,4612,4238310,6212,5080530
1013,4612,4238310,6212,5080850
1013,4612,4239310,6212,5081850
1013,4612,4240310,6212,5082850
1013,4612,4240630,6212,5083170
1014,4620,4241630,6212,5084170
1014,4620,4241630,6212,5085170
1014,4620,4241680,6212,5085220
1014,4620,4242680,6212,5086220
1014,4620,4243680,6212,5087220
1014,4620,4243680,6212,5088220
1014,4620,4244680,6212,5089220
1014,4620,4245680,6212,5090220
1014,4620,4245680,6212,5091220
1014,4620,4245680,6212,5092030
1014,4620,4245840,6212,5092190
1014,4620,4245840,6212,5093000
1014,4620,4246310,6212,5093470
1014,4620,4246310,6212,5094280
1014,4620,4247310,6212,5095280
1014,4620,4247310,6212,5095280
1014,4620,4248310,6212,5096280
1014,4620,4248310,6212,5096280
1015,4628,4249310,6212,5097280
1015,4628,4249780,6212,5097750
1015,4628,4249780,6212,5097750
1015,4628,4249780,6212,5097750
1015,4628,4249780,6212,5098220
1015,4628,4250780,6212,5099220
1015,4628,4250780,6212,5099220
1015,4628,4250780,6212,5099590
1015,4628,4250780,6212,5099910
1015,4628,4250780,6212,5099910
1015,4628,4251010,6212,5100140
1015,4628,4251010,6212,5101140
1015,4628,4252010,6212,5102140
1015,4628,4252010,6212,5102140
1015,4628,4252480,6212,5102610
1015,4628,4253480,6212,5103610
1015,4628,4254480,6212,5104610
1015,4628,4254480,6212,5105610
1015,4628,4254480,6212,5106610
1015,4628,4255480,6212,5107610
1015,4628,4256070,6212,5108200
1016,4636,4256880,6212,5109010
1016,4636,4256880,6212,5109010
1016,4636,4257880,6212,5110010
1016,4636,4258880,6212,5111010
1016,4636,4259880,6212,5112010
1016,4636,4260880,6212,5113010
1016,4636,4261880,6212,5114010
1016,4636,4262880,6212,5115010
1016,4636,4263340,6212,5115470
1016,4636,4264150,6212,5116280
1016,4636,4264150,6212,5116280
1016,4636,4264150,6212,5116280
1017,4644,4265150,6212,5117280
1017,4644,4266150,6212,5118280
1017,4644,4266150,6212,5119280
1017,4644,4266150,6212,5119280
1017,4644,4268150,6212,5121280
1017,4644,4268150,6212,5122280
1017,4644,4268150,6212,5122600
1017,4644,4268620,6212,5123070
1017,4644,4269620,6212,5124070
1017,4644,4270620,6212,5125070
1017,4644,4271090,6212,5125540
1017,4644,4271560,6212,5126010
1018,4652,4272560,6212,5127010
1018,4652,4272560,6212,5127010
1018,4652,4273560,6212,5128010
1018,4652,4274560,6212,5129010
1018,4652,4275560,6212,5130010
1018,4652,4276560,6212,5131010
1018,4652,4278560,6212,5133010
1018,4652,4279560,6212,5134010
1018,4652,4279560,6212,5134010
1019,4660,4280560,6212,5135010
1019,4660,4280880,6212,5135330
1019,4660,4281690,6212,5136140
1019,4660,4281690,6212,5136610
1019,4660,4282160,6212,5137080
1019,4660,4282160,6212,5137080
1019,4660,4282160,6212,5138080
1019,4660,4283160,6212,5139080
1019,4660,4283630,6212,5139550
1019,4660,4284100,6212,5140020
1019,4660,4285100,6212,5141020
1019,4660,4285100,6212,5142020
1019,4660,4285100,6212,5142020
1019,4660,4285100,6212,5142830
1019,4660,4285100,6212,5142830
1019,4660,4285690,6212,5143420
1019,4660,4286690,6212,5144420
1019,4660,4287150,6212,5144880
1020,4668,4288150,6212,5145880
1020,4668,4289150,6212,5146880
1020,4668,4289960,6212,5147690
1020,4668,4290280,6212,5148010
1020,4668,4290750,6212,5148480
1020,4668,4291750,6212,5149480
1020,4668,4292750,6212,5150480
1020,4668,4293750,6212,5151480
1020,4668,4294560,6212,5152290
1021,4676,4295370,6212,5153100
1022,4684,4303370,6212,5161100
1022,4684,4303370,6212,5161420
1022,4684,4304180,6212,5162230
1022,4684,4304650,6212,5162700
1022,4684,4305120,6212,5163170
1022,4684,4305120,6212,5163170
1022,4684,4305590,6212,5163640
1022,4684,4306590,6212,5164640
1022,4684,4307590,6212,5165640
1022,4684,4308060,6212,5166110
1022,4684,4308530,6212,5166580
1022,4684,4308850,6212,5166900
1022,4684,4309850,6212,5167900
1022,4684,4310170,6212,5168220
1022,4684,4310170,6212,5168220
1022,4684,4310170,6212,5168220
1022,4684,4310170,6212,5169220
1023,4692,4311170,6212,5170220
1023,4692,4311490,6212,5170540
1023,4692,4312490,6212,5171540
1023,4692,4312960,6212,5172010
1023,4692,4313960,6212,5173010
1023,4692,4314430,6212,5173480
1023,4692,4314430,6212,5174480
1023,4692,4314430,6212,5175030
1023,4692,4314430,6212,5175840
1023,4692,4315430,6212,5176840
1024,4700,4316430,6212,5177840
1024,4700,4316900,6212,5178310
1024,4700,4316900,6212,5179310
1024,4700,4317900,6212,5180310
1024,4700,4318370,6212,5180780
1024,4700,4318370,6212,5181250
1024,4700,4318370,6212,5181250
1024,4700,4318420,6212,5181300
1024,4700,4318420,6212,5182300
1024,4700,4319420,6212,5183300
1024,4700,4319420,6212,5183770
1024,4700,4320420,6212,5184770
1024,4700,4320420,6212,5185240
1024,4700,4321230,6212,5186050
1024,4700,4322230,6212,5187050
1024,4700,4322880,6212,5187700
1025,4708,4323880,6212,5188700
1025,4708,4324880,6212,5189700
1025,4708,4324880,6212,5189700
1025,4708,4325880,6212,5190700
1025,4708,4326880,6212,5191700
1025,4708,4327690,6212,5192510
1025,4708,4327690,6212,5193510
1025,4708,4328690,6212,5194510
1025,4708,4328690,6212,5195510
1025,4708,4329690,6212,5196510
1025,4708,4330690,6212,5197510
1026,4716,4331690,6212,5198510
1026,4716,4332690,6212,5199510
1026,4716,4333690,6212,5200510
1026,4716,4333690,6212,5200730
1026,4716,4334690,6212,5201730
1026,4716,4335690,6212,5202730
1026,4716,4335690,6212,5202730
1026,4716,4336690,6212,5203730
1026,4716,4336920,6212,5203960
1026,4716,4336920,6212,5203960
1026,4716,4337730,6212,5204770
1026,4716,4337730,6212,5204770
1026,4716,4338540,6212,5205580
1026,4716,4338540,6212,5206580
1026,4716,4338540,6212,5206900
1026,4716,4339010,6212,5207370
1027,4724,4339820,6212,5208180
1027,4724,4339820,6212,5209180
1027,4724,4340630,6212,5209990
1027,4724,4340630,6212,5209990
1027,4724,4341630,6212,5210990
1027,4724,4341630,6212,5211990
1027,4724,4341630,6212,5212990
1027,4724,4342630,6212,5213990
1027,4724,4343280,6212,5214640
1027,4724,4344280,6212,5215640
1027,4724,4344280,6212,5215640
1027,4724,4344750,6212,5216110
1027,4724,4345750,6212,5217110
1027,4724,4345750,6212,5218110
1027,4724,4345750,6212,5219110
1028,4732,4346750,6212,5220110
1028,4732,4346750,6212,5221110
1028,4732,4347750,6212,5222110
1028,4732,4348750,6212,5223110
1028,4732,4349750,6212,5224110
1028,4732,4350750,6212,5225110
1028,4732,4351750,6212,5226110
1028,4732,4351750,6212,5227110
1028,4732,4351750,6212,5227760
1028,4732,4352750,6212,5228760
1028,4732,4353750,6212,5229760
1028,4732,4353750,6212,5229760
1028,4732,4353750,6212,5230130
1029,4740,4354750,6212,5231130
1029,4740,4358750,6212,5235130
1029,4740,4359750,6212,5236130
1029,4740,4360750,6212,5237130
1029,4740,4360750,6212,5238130
1029,4740,4360750,6212,5239130
1029,4740,4361400,6212,5239780
1029,4740,4361400,6212,5240250
1029,4740,4361400,6212,5240570
