ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_f7e7-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
575202.55,69.19,32.9,425363.77,51.17
574832.77,69.23,32.94,425346.95,51.23
574463.0,69.27,32.98,425651.32,51.33
574093.23,69.31,33.02,425363.67,51.35
573723.45,69.35,33.06,425776.41,51.47
573380.75,69.34,33.05,425412.16,51.45
572986.75,69.33,33.04,425030.87,51.43
572986.75,69.33,33.04,425030.87,51.43
572832.37,69.38,33.09,425038.01,51.48
572651.16,69.43,33.14,425021.14,51.53
572469.94,69.47,33.18,425004.52,51.58
572469.94,69.47,33.18,425004.52,51.58
572469.94,69.47,33.18,425004.52,51.58
572469.94,69.47,33.18,425010.83,51.58
572288.72,69.52,33.23,425033.06,51.63
571918.94,69.56,33.27,425015.02,51.69
571918.94,69.56,33.27,425015.02,51.69
571549.17,69.6,33.31,425000.96,51.75
571549.17,69.6,33.31,425000.96,51.75
571249.0,69.59,33.3,424689.88,51.74
570879.23,69.63,33.34,425405.14,51.89
570879.23,69.63,33.34,425405.14,51.89
570698.01,69.68,33.39,425599.26,51.96
570698.01,69.68,33.39,425599.26,51.96
570698.01,69.68,33.39,425600.06,51.96
570698.01,69.68,33.39,425600.06,51.96
570698.01,69.68,33.39,425619.46,51.96
570403.04,69.67,33.38,425318.0,51.95
570403.04,69.67,33.38,425349.64,51.95
570060.11,69.71,33.42,425346.21,52.01
569690.34,69.75,33.46,425324.3,52.08
569509.12,69.8,33.51,425353.12,52.13
569509.12,69.8,33.51,425321.47,52.13
569509.12,69.8,33.51,425355.4,52.13
569139.35,69.84,33.55,425331.36,52.19
568792.42,69.88,33.59,426604.58,52.41
568792.42,69.88,33.59,426604.58,52.41
568415.03,69.92,33.63,425950.72,52.4
568567.72,69.98,33.69,426331.53,52.47
568201.7,70.02,33.73,426036.45,52.5
567858.78,70.06,33.78,426019.94,52.56
567858.78,70.06,33.78,426019.94,52.56
567489.0,70.11,33.82,426034.37,52.63
567493.35,70.11,33.82,426057.05,52.63
567123.57,70.15,33.86,426082.02,52.7
567123.57,70.15,33.86,426058.19,52.7
567123.57,70.15,33.86,426058.19,52.7
567207.8,70.2,33.91,426051.1,52.73
567026.58,70.25,33.96,426002.31,52.78
566731.36,70.24,33.96,426360.61,52.84
566361.59,70.28,34.0,426142.06,52.88
566361.59,70.28,34.0,426142.06,52.88
565999.43,70.33,34.04,426057.78,52.94
565999.43,70.33,34.04,426057.78,52.94
565999.43,70.33,34.04,426057.78,52.94
565622.04,70.37,34.08,426335.49,53.04
565467.67,70.42,34.14,426342.64,53.09
565286.45,70.47,34.18,426325.76,53.14
565105.23,70.51,34.23,426309.15,53.2
565105.23,70.51,34.23,426309.15,53.2
564735.46,70.56,34.28,426337.59,53.27
564819.69,70.61,34.33,426321.68,53.29
564638.47,70.66,34.38,426304.0,53.35
564638.47,70.66,34.38,426304.0,53.35
564268.69,70.7,34.42,426297.7,53.41
564271.59,70.7,34.42,426310.84,53.41
564271.59,70.7,34.42,426338.41,53.42
563901.81,70.74,34.46,427482.26,53.63
563558.89,70.79,34.51,427480.04,53.7
563239.66,70.78,34.5,427161.35,53.68
563292.59,70.83,34.55,427187.29,53.72
563292.59,70.83,34.55,427203.55,53.72
563292.59,70.83,34.55,427203.55,53.72
562922.81,70.87,34.6,427169.18,53.78
562741.59,70.92,34.65,427152.0,53.84
562701.99,70.98,34.7,427215.01,53.89
562332.22,71.02,34.74,427177.82,53.95
562110.7,71.01,34.74,426955.79,53.94
562110.7,71.01,34.74,426955.79,53.94
561740.93,71.06,34.78,426919.0,54.0
561559.71,71.11,34.83,428038.33,54.2
561405.34,71.16,34.88,428045.47,54.26
561035.57,71.2,34.93,428014.18,54.32
560651.56,71.2,34.92,427567.95,54.3
560651.56,71.2,34.92,427567.95,54.3
560281.79,71.24,34.97,427600.49,54.37
559912.02,71.28,35.01,427598.53,54.44
559912.02,71.28,35.01,427598.53,54.44
559542.24,71.33,35.05,427581.97,54.51
559172.47,71.37,35.1,427636.82,54.58
558833.93,71.42,35.15,428011.52,54.7
558621.48,71.47,35.19,427921.93,54.74
558467.11,71.52,35.25,427929.08,54.8
558467.11,71.52,35.25,427929.08,54.8
558467.11,71.52,35.25,427929.08,54.8
558467.11,71.52,35.25,427929.08,54.8
558097.33,71.56,35.29,427903.32,54.87
558190.13,71.62,35.35,427925.7,54.9
557820.35,71.66,35.39,427908.46,54.97
557820.35,71.66,35.39,427908.46,54.97
557820.35,71.66,35.39,427908.93,54.97
557417.79,71.65,35.38,427921.81,55.01
557417.79,71.65,35.38,427921.81,55.01
557236.57,71.71,35.44,427897.72,55.06
556866.79,71.75,35.48,427885.27,55.13
556497.02,71.8,35.53,428366.59,55.27
556127.25,71.84,35.57,428267.3,55.32
556127.25,71.84,35.57,428267.3,55.32
555784.32,71.89,35.62,428265.08,55.4
555784.32,71.89,35.62,428265.08,55.4
555414.55,71.93,35.67,428242.43,55.46
555044.78,71.98,35.71,428293.68,55.54
555005.17,72.04,35.77,428280.33,55.59
554635.4,72.08,35.82,428233.06,55.65
554635.4,72.08,35.82,428233.06,55.65
554280.86,72.13,35.86,429083.64,55.84
554280.86,72.13,35.86,429061.63,55.83
554172.72,72.13,35.86,428953.67,55.83
553829.79,72.17,35.91,428946.1,55.9
553973.91,72.24,35.97,428979.72,55.94
553604.14,72.28,36.02,428962.42,56.01
553604.14,72.28,36.02,428985.02,56.01
553688.36,72.34,36.07,429040.11,56.05
553451.66,72.38,36.12,429032.1,56.11
553081.89,72.43,36.17,429027.43,56.18
553042.28,72.49,36.22,429114.65,56.24
553042.28,72.49,36.22,429114.65,56.24
553042.28,72.49,36.22,429114.65,56.24
552822.74,72.55,36.29,429788.08,56.41
552824.04,72.63,36.37,430662.35,56.58
552665.66,72.63,36.36,430523.26,56.57
552322.73,72.68,36.41,430524.85,56.65
552322.73,72.68,36.41,430524.85,56.65
551952.96,72.72,36.46,430498.4,56.72
551952.96,72.72,36.46,430498.4,56.72
551952.96,72.72,36.46,430498.4,56.72
551296.42,72.73,36.47,429769.24,56.7
551380.65,72.79,36.53,429826.44,56.74
551010.87,72.84,36.57,429772.27,56.81
550641.1,72.88,36.62,429761.53,56.88
550459.88,72.94,36.68,430117.98,56.99
550459.88,72.94,36.68,430102.4,56.99
550459.88,72.94,36.68,430102.4,56.99
550459.88,72.94,36.68,430102.4,56.99
550459.88,72.94,36.68,430121.58,56.99
550278.66,72.99,36.73,430291.89,57.08
549908.89,73.04,36.78,430425.98,57.17
549565.96,73.09,36.83,430423.76,57.25
549565.96,73.09,36.83,430423.76,57.25
549171.96,73.08,36.83,430186.43,57.25
548961.57,73.08,36.82,429834.11,57.22
548780.35,73.13,36.88,429812.12,57.28
548410.58,73.18,36.92,429856.41,57.36
548412.44,73.18,36.92,429858.76,57.36
548412.44,73.18,36.92,429881.09,57.36
548042.67,73.23,36.97,429843.14,57.44
547672.9,73.28,37.02,429826.24,57.51
547672.9,73.28,37.02,429826.24,57.51
547672.9,73.28,37.02,429826.24,57.51
547757.13,73.34,37.08,430098.93,57.58
547363.13,73.33,37.07,429912.85,57.6
546993.35,73.38,37.12,429866.51,57.67
546623.58,73.43,37.17,430061.08,57.77
546280.65,73.48,37.23,430058.37,57.85
546280.65,73.48,37.23,430058.37,57.85
546010.79,73.48,37.22,429829.94,57.84
546095.02,73.53,37.28,429809.88,57.88
546095.02,73.53,37.28,429809.88,57.88
546095.02,73.53,37.28,429809.88,57.88
546095.02,73.53,37.28,429809.88,57.88
545913.8,73.59,37.34,429870.64,57.95
545544.02,73.64,37.39,429834.62,58.02
545544.02,73.64,37.39,429819.39,58.02
545546.92,73.64,37.39,429846.33,58.02
545177.14,73.69,37.44,429811.48,58.1
544807.37,73.74,37.49,430474.57,58.26
544087.46,73.84,37.59,430462.59,58.42
543744.53,73.89,37.64,430454.67,58.5
543744.53,73.89,37.64,430454.67,58.5
543744.53,73.89,37.64,430454.67,58.5
543563.31,73.95,37.7,430438.43,58.56
543151.12,73.94,37.69,430024.73,58.54
542781.35,73.99,37.74,430069.97,58.63
542411.58,74.04,37.79,430025.53,58.7
542411.58,74.04,37.79,430025.53,58.7
542230.36,74.1,37.85,430025.55,58.77
541860.58,74.15,37.9,430376.63,58.9
541828.6,74.21,37.97,430090.49,58.91
541828.6,74.21,37.97,430090.49,58.91
541115.9,74.32,38.07,430102.96,59.07
540738.51,74.37,38.12,430722.09,59.24
540738.51,74.37,38.12,430741.45,59.24
540822.74,74.43,38.18,430720.66,59.28
540822.74,74.43,38.18,430720.66,59.28
540822.74,74.43,38.18,430720.66,59.28
540452.96,74.48,38.24,430700.65,59.36
540452.96,74.48,38.24,430700.65,59.36
540058.96,74.47,38.23,430726.97,59.4
539716.26,74.47,38.22,430528.22,59.4
539416.83,74.46,38.21,430228.4,59.39
539501.06,74.52,38.27,430210.55,59.42
539501.06,74.52,38.27,430210.55,59.42
539501.06,74.52,38.27,430210.55,59.42
539107.05,74.51,38.27,430195.4,59.46
538737.28,74.56,38.32,430462.95,59.58
538752.64,74.63,38.38,430247.47,59.6
538382.86,74.68,38.44,430681.47,59.74
538039.94,74.73,38.49,430676.65,59.82
537858.72,74.79,38.55,430657.25,59.89
534927.38,75.22,38.98,430611.78,60.55
534927.38,75.22,38.98,430611.78,60.55
534746.16,75.28,39.05,430646.97,60.63
534376.39,75.34,39.1,430625.63,60.71
534006.61,75.39,39.15,430601.9,60.79
533636.84,75.44,39.21,430915.92,60.92
533267.07,75.5,39.26,430646.79,60.97
533267.07,75.5,39.26,430646.79,60.97
532897.3,75.55,39.32,430964.74,61.1
532554.37,75.61,39.38,430961.21,61.19
532184.6,75.67,39.43,430940.23,61.27
531814.82,75.72,39.49,430963.64,61.36
531519.69,75.72,39.48,430677.11,61.35
531149.92,75.77,39.54,430656.91,61.43
530780.15,75.83,39.59,430644.13,61.52
530740.54,75.89,39.66,430882.05,61.61
530742.41,75.89,39.66,430884.13,61.61
530742.41,75.89,39.66,430884.13,61.61
530372.64,75.95,39.72,430641.13,61.67
530372.64,75.95,39.72,430641.13,61.67
530002.86,76.0,39.77,430954.47,61.8
530002.86,76.0,39.77,430954.47,61.8
529659.94,76.06,39.83,430946.91,61.89
529290.16,76.12,39.89,431107.8,62.0
529374.39,76.18,39.95,431025.98,62.03
529035.08,76.24,40.02,433163.91,62.43
528846.24,76.3,40.08,432259.57,62.37
528654.75,76.33,40.1,431601.11,62.32
528910.28,76.46,40.23,432951.3,62.58
528910.28,76.46,40.23,432951.3,62.58
528910.28,76.46,40.23,432951.3,62.58
528910.28,76.46,40.23,432951.3,62.58
528910.28,76.46,40.23,432951.3,62.58
528910.28,76.46,40.23,432951.3,62.58
528910.28,76.46,40.23,432951.3,62.58
529021.36,76.52,40.3,432955.33,62.63
528971.36,76.52,40.3,432905.33,62.62
528971.36,76.52,40.3,432905.33,62.62
528971.36,76.52,40.3,432905.33,62.62
528601.59,76.58,40.35,432878.26,62.71
528601.59,76.58,40.35,432856.54,62.71
528217.58,76.57,40.35,432936.8,62.76
528217.58,76.57,40.35,432936.8,62.76
527593.51,76.59,40.37,431979.39,62.71
527593.51,76.59,40.37,431979.39,62.71
527435.38,76.59,40.36,431821.42,62.71
527254.16,76.65,40.43,431768.31,62.77
527072.94,76.72,40.49,431750.36,62.84
526703.16,76.78,40.55,431730.94,62.93
526703.16,76.78,40.55,431730.94,62.93
526333.39,76.83,40.61,432027.61,63.07
525963.62,76.89,40.67,431996.05,63.15
525593.85,76.95,40.73,432165.1,63.27
525593.85,76.95,40.73,432187.98,63.28
525673.62,77.02,40.8,432182.35,63.33
525673.62,77.02,40.8,432177.53,63.32
525492.4,77.09,40.87,432160.5,63.4
525492.4,77.09,40.87,432164.11,63.4
525576.63,77.15,40.93,432199.35,63.45
525576.63,77.15,40.93,432199.35,63.45
525537.03,77.22,41.0,432170.25,63.5
525537.03,77.22,41.0,432170.25,63.5
525537.03,77.22,41.0,432170.25,63.5
525167.25,77.28,41.06,432156.46,63.59
525167.25,77.28,41.06,432156.46,63.59
524773.25,77.28,41.06,432504.51,63.69
524773.25,77.28,41.06,432472.59,63.69
524773.25,77.28,41.06,432472.59,63.69
524572.85,77.27,41.05,432282.49,63.68
524572.85,77.27,41.05,432323.33,63.68
524572.85,77.27,41.05,432323.33,63.68
524203.08,77.33,41.11,432096.81,63.74
523864.54,77.4,41.18,433150.88,63.99
523937.16,77.46,41.24,433359.21,64.07
523782.79,77.53,41.31,433366.35,64.15
523782.79,77.53,41.31,433366.35,64.15
523601.57,77.6,41.38,433349.48,64.22
523601.57,77.6,41.38,433349.48,64.22
523231.8,77.66,41.44,433363.43,64.32
522862.03,77.72,41.5,433342.88,64.41
522822.42,77.79,41.57,433327.04,64.47
522822.42,77.79,41.57,433327.04,64.47
522822.42,77.79,41.57,433327.04,64.47
522641.2,77.85,41.64,433662.0,64.6
522641.2,77.85,41.64,433662.0,64.6
522271.43,77.91,41.7,433699.87,64.7
522271.43,77.91,41.7,433699.87,64.7
522054.22,77.92,41.7,433560.08,64.71
521873.0,77.99,41.77,434042.39,64.86
521572.83,77.98,41.76,433950.92,64.88
521418.46,78.05,41.84,433958.06,64.96
521048.68,78.11,41.9,433932.31,65.05
521050.55,78.11,41.9,433938.88,65.05
521134.78,78.18,41.97,433963.99,65.1
520889.18,78.18,41.97,433944.66,65.13
520981.97,78.25,42.04,433928.59,65.17
520612.2,78.31,42.1,434055.85,65.29
520612.2,78.31,42.1,434055.85,65.29
520430.98,78.38,42.17,433961.13,65.36
520061.21,78.44,42.23,433919.16,65.45
519691.43,78.5,42.29,434915.45,65.7
519537.06,78.58,42.37,434922.59,65.78
519537.06,78.58,42.37,434922.59,65.78
519537.06,78.58,42.37,434922.59,65.78
519380.41,78.57,42.36,434764.9,65.77
519199.19,78.64,42.43,434748.02,65.85
519199.19,78.64,42.43,434748.02,65.85
518953.7,78.64,42.43,434427.05,65.83
518736.62,78.64,42.43,434326.89,65.84
518366.85,78.7,42.49,434342.64,65.94
517997.08,78.76,42.55,434323.2,66.04
517997.08,78.76,42.55,434323.2,66.04
517997.08,78.76,42.55,434323.2,66.04
517997.08,78.76,42.55,434323.2,66.04
517815.86,78.83,42.62,434308.52,66.12
517815.86,78.83,42.62,434308.52,66.12
517446.08,78.9,42.69,434623.56,66.27
517446.08,78.9,42.69,434623.56,66.27
517446.08,78.9,42.69,434623.56,66.27
517446.08,78.9,42.69,434612.35,66.27
517446.08,78.9,42.69,434612.35,66.27
517076.31,78.96,42.75,434343.97,66.33
517076.31,78.96,42.75,434343.97,66.33
516706.54,79.02,42.82,434846.66,66.5
516707.98,79.02,42.82,434862.48,66.51
516707.98,79.02,42.82,434862.48,66.51
516707.98,79.02,42.82,434862.48,66.51
516365.06,79.09,42.89,434865.83,66.61
516627.64,79.16,42.96,434840.26,66.63
516257.87,79.23,43.02,434887.7,66.74
515888.1,79.29,43.09,434850.44,66.84
515547.84,79.3,43.09,434840.2,66.88
515508.24,79.37,43.17,435175.12,67.0
515508.24,79.37,43.17,435175.12,67.0
515327.02,79.44,43.24,434983.0,67.05
514957.24,79.51,43.3,434892.04,67.14
514587.47,79.57,43.37,435629.55,67.36
514244.54,79.64,43.44,435632.91,67.47
511313.21,80.18,43.99,435587.43,68.31
511313.21,80.18,43.99,435587.43,68.31
511104.67,80.18,43.98,435354.86,68.29
511104.67,80.18,43.98,435354.86,68.29
510734.9,80.24,44.05,435326.64,68.4
510625.14,80.24,44.05,435217.06,68.39
510625.14,80.24,44.05,435217.06,68.39
510322.84,80.23,44.04,434937.07,68.38
510141.62,80.31,44.11,434978.05,68.47
509771.85,80.38,44.18,434991.81,68.58
509402.08,80.44,44.25,434968.84,68.69
509402.08,80.44,44.25,434968.84,68.69
509402.08,80.44,44.25,434968.84,68.69
509032.31,80.51,44.32,434930.01,68.79
508851.09,80.59,44.4,434998.35,68.89
508669.87,80.66,44.47,435477.37,69.06
508326.94,80.74,44.55,435474.59,69.16
508326.94,80.74,44.55,435474.59,69.16
508326.94,80.74,44.55,435474.59,69.16
508411.17,80.81,44.62,435454.4,69.21
508411.17,80.81,44.62,435454.4,69.21
508229.95,80.88,44.7,435493.01,69.31
508229.95,80.88,44.7,435493.01,69.31
507860.18,80.95,44.77,435465.9,69.41
507860.18,80.95,44.77,435465.9,69.41
507490.4,81.02,44.84,435753.95,69.57
507490.4,81.02,44.84,435753.95,69.57
507490.4,81.02,44.84,435727.31,69.57
507244.8,81.03,44.84,435548.09,69.57
507507.39,81.1,44.91,435932.77,69.66
507145.23,81.17,44.99,435797.64,69.75
507145.23,81.17,44.99,435826.61,69.76
506812.46,81.25,45.06,436532.93,69.98
506469.54,81.32,45.14,436531.06,70.09
506469.54,81.32,45.14,436531.06,70.09
506095.6,81.32,45.14,436132.35,70.08
505725.83,81.4,45.21,436109.36,70.19
505356.06,81.47,45.29,436155.77,70.31
504986.28,81.54,45.36,436104.96,70.42
504986.28,81.54,45.36,436104.96,70.42
504986.28,81.54,45.36,436104.96,70.42
505070.51,81.61,45.43,436102.28,70.47
505070.51,81.61,45.43,436102.28,70.47
505070.51,81.61,45.43,436102.28,70.47
505070.51,81.61,45.43,436088.71,70.47
504700.74,81.69,45.51,436493.8,70.65
504321.97,81.69,45.51,436223.91,70.66
504323.83,81.69,45.51,436243.05,70.66
504323.83,81.69,45.51,436243.05,70.66
504569.06,81.86,45.68,437154.33,70.92
504569.06,81.86,45.68,437154.33,70.92
504569.06,81.86,45.68,437154.33,70.92
504226.13,81.94,45.76,437151.54,71.04
504044.91,82.02,45.84,437130.19,71.13
504044.91,82.02,45.84,437130.19,71.13
503675.14,82.09,45.91,437185.12,71.25
503675.14,82.09,45.91,437185.12,71.25
503863.81,82.16,45.99,437146.19,71.28
503863.81,82.16,45.99,437146.19,71.28
503494.04,82.24,46.06,437122.22,71.4
503124.26,82.31,46.14,437485.96,71.57
503124.26,82.31,46.14,437485.96,71.57
502762.11,82.39,46.21,437346.52,71.67
502762.11,82.39,46.21,437346.52,71.67
502288.9,82.4,46.22,437675.01,71.8
502044.83,82.47,46.29,437504.08,71.86
501890.45,82.55,46.38,437511.23,71.96
501520.68,82.63,46.45,437487.65,72.08
501604.91,82.7,46.53,437530.76,72.14
501235.14,82.78,46.61,437616.4,72.27
501053.92,82.86,46.69,437512.28,72.35
500872.7,82.94,46.77,437503.39,72.45
500502.92,83.02,46.85,438258.17,72.69
500133.15,83.09,46.93,438242.27,72.81
500133.15,83.09,46.93,438242.27,72.81
499790.22,83.17,47.01,438238.74,72.93
499420.45,83.25,47.09,438217.8,73.05
499420.45,83.25,47.09,438217.8,73.05
499258.55,83.26,47.09,438287.34,73.09
499258.55,83.26,47.09,438306.73,73.09
498888.78,83.33,47.17,438318.12,73.22
498519.0,83.41,47.25,438299.81,73.34
498479.4,83.5,47.33,438297.14,73.42
498479.4,83.5,47.33,438297.14,73.42
498439.8,83.58,47.42,438757.93,73.57
498258.58,83.66,47.5,438962.18,73.71
497888.8,83.74,47.58,439016.67,73.84
497545.88,83.83,47.66,439017.02,73.96
497176.1,83.9,47.74,438991.81,74.09
496806.33,83.98,47.82,439014.6,74.21
496806.33,83.98,47.82,439014.6,74.21
496436.56,84.06,47.9,438995.38,74.34
496066.78,84.14,47.99,438981.26,74.46
495697.01,84.22,48.07,439054.38,74.6
495697.01,84.22,48.07,439054.38,74.6
495515.79,84.31,48.15,439127.73,74.71
495515.79,84.31,48.15,439129.71,74.71
495146.02,84.39,48.23,439157.3,74.85
495146.02,84.39,48.23,439119.98,74.84
494803.09,84.47,48.32,439120.34,74.97
494433.32,84.56,48.4,439097.57,75.09
494433.32,84.56,48.4,439097.57,75.09
494526.12,84.64,48.49,439128.05,75.16
494344.9,84.72,48.57,439106.5,75.26
494044.73,84.72,48.57,438918.25,75.27
494044.73,84.72,48.57,438918.25,75.27
493674.95,84.8,48.65,438898.77,75.39
493305.18,84.88,48.73,439107.68,75.56
493305.18,84.88,48.73,439130.51,75.56
493305.18,84.88,48.73,439130.51,75.56
492912.61,84.89,48.74,438945.13,75.59
492731.39,84.97,48.82,438913.95,75.69
492731.39,84.97,48.82,438913.95,75.69
492731.39,84.97,48.82,438913.95,75.69
492815.62,85.06,48.91,439772.24,75.9
492815.62,85.06,48.91,439772.24,75.9
492472.69,85.14,49.0,439770.37,76.03
492102.92,85.23,49.08,439747.38,76.16
491718.92,85.23,49.08,439345.56,76.15
491718.92,85.23,49.08,439345.56,76.15
491349.15,85.31,49.17,439383.76,76.29
490979.37,85.4,49.25,439341.16,76.42
490979.37,85.4,49.25,439341.16,76.42
491063.6,85.48,49.34,439338.48,76.48
491063.6,85.48,49.34,439338.48,76.48
490882.38,85.57,49.43,439334.26,76.58
490701.16,85.66,49.52,439942.75,76.8
490331.39,85.74,49.6,439993.19,76.94
489988.46,85.83,49.69,439994.78,77.08
489618.69,85.92,49.78,439968.32,77.21
489437.47,86.01,49.87,439996.4,77.32
489067.7,86.1,49.96,439969.12,77.45
488697.93,86.18,50.05,439960.73,77.59
488303.92,86.19,50.05,439725.07,77.61
488388.15,86.27,50.13,440026.56,77.73
488018.38,86.36,50.22,439794.78,77.83
487648.61,86.45,50.31,440216.92,78.04
487305.68,86.54,50.4,440220.28,78.18
486935.91,86.63,50.49,440191.58,78.31
486935.91,86.63,50.49,440191.58,78.31
486754.69,86.72,50.59,440225.56,78.43
486384.91,86.81,50.68,440212.19,78.57
486015.14,86.9,50.77,440201.08,78.71
485645.37,86.99,50.86,440422.77,78.89
485645.37,86.99,50.86,440422.77,78.89
485275.6,87.08,50.95,440347.74,79.02
485275.6,87.08,50.95,440347.74,79.02
485094.38,87.17,51.04,440508.58,79.16
484751.45,87.27,51.14,440503.76,79.3
484381.68,87.36,51.23,440483.71,79.44
484011.9,87.45,51.32,440518.7,79.59
484011.9,87.45,51.32,440518.7,79.59
483642.13,87.54,51.42,440484.83,79.73
483272.36,87.63,51.51,440473.43,79.87
482878.36,87.64,51.51,440215.46,79.89
482508.58,87.73,51.6,440339.65,80.06
482601.38,87.82,51.7,440617.3,80.18
482240.04,87.83,51.7,440328.06,80.19
480787.8,88.2,52.09,440296.01,80.78
480787.8,88.2,52.09,440296.01,80.78
480386.79,88.29,52.18,440243.07,80.92
480017.02,88.39,52.27,440346.35,81.08
479835.8,88.49,52.37,440285.52,81.19
479466.03,88.58,52.47,440267.57,81.34
479096.25,88.68,52.56,440416.26,81.52
478753.33,88.78,52.67,440412.08,81.67
478753.33,88.78,52.67,440412.08,81.67
478753.33,88.78,52.67,440412.08,81.67
478753.33,88.78,52.67,440412.08,81.67
478753.33,88.78,52.67,440412.08,81.67
478383.55,88.87,52.76,440391.42,81.82
478083.38,88.87,52.76,440090.08,81.81
478083.38,88.87,52.76,440090.08,81.81
477867.53,88.87,52.76,439879.14,81.8
477867.53,88.87,52.76,439879.14,81.8
477951.76,88.96,52.85,439915.52,81.88
477951.76,88.96,52.85,439915.52,81.88
477912.16,89.06,52.95,439877.46,81.97
477542.38,89.16,53.05,439871.52,82.13
477542.38,89.16,53.05,439871.52,82.13
477172.61,89.26,53.15,440579.92,82.41
476869.56,89.37,53.26,440237.97,82.5
476641.25,89.46,53.35,440869.8,82.75
476752.32,89.56,53.45,440873.83,82.82
476752.32,89.56,53.45,440873.83,82.82
476756.59,89.56,53.45,440877.75,82.82
476363.46,89.57,53.46,440465.13,82.82
475993.69,89.66,53.56,440438.13,82.97
475993.69,89.66,53.56,440438.13,82.97
475993.69,89.66,53.56,440438.13,82.97
475623.92,89.76,53.66,440455.1,83.13
475254.15,89.86,53.76,440433.34,83.28
475032.04,89.86,53.76,440157.86,83.26
474662.27,89.96,53.86,440151.99,83.42
474481.05,90.07,53.97,440159.04,83.55
474481.05,90.07,53.97,440159.04,83.55
474299.83,90.17,54.07,440783.58,83.8
473937.06,90.18,54.08,440529.23,83.82
473937.06,90.18,54.08,440529.23,83.82
473536.06,90.28,54.18,440577.38,83.99
473578.26,90.39,54.29,440571.7,84.09
473578.26,90.39,54.29,440571.7,84.09
473581.15,90.39,54.29,440575.77,84.09
473211.38,90.49,54.39,440600.57,84.25
473030.16,90.59,54.5,440577.08,84.38
473030.16,90.59,54.5,440577.08,84.38
472848.94,90.7,54.61,440561.9,84.51
472553.81,90.7,54.61,440550.97,84.56
472372.59,90.81,54.71,440574.86,84.69
472002.82,90.91,54.82,440554.55,84.85
471633.05,91.01,54.92,440541.54,85.01
471263.27,91.12,55.03,441185.43,85.3
470920.35,91.23,55.14,441185.79,85.47
470550.57,91.33,55.25,441160.57,85.63
470643.37,91.43,55.35,441192.04,85.71
470643.37,91.43,55.35,441192.04,85.71
470643.37,91.43,55.35,441192.04,85.71
470643.37,91.43,55.35,441192.04,85.71
470646.26,91.43,55.35,441194.85,85.71
470465.04,91.54,55.46,441169.47,85.84
470219.55,91.55,55.47,441157.79,85.89
469849.78,91.66,55.57,441262.07,86.08
469810.17,91.77,55.68,441237.18,86.19
469863.1,91.88,55.79,442193.74,86.47
469493.33,91.98,55.9,442142.82,86.63
469150.4,92.1,56.02,442139.29,86.79
468969.18,92.21,56.13,442119.1,86.93
468969.18,92.21,56.13,442119.1,86.93
468599.41,92.32,56.24,442150.96,87.11
468683.64,92.42,56.34,442136.18,87.18
468313.87,92.53,56.45,442114.23,87.35
467919.86,92.54,56.46,442345.66,87.48
467738.64,92.65,56.57,442222.97,87.59
467754.0,92.76,56.68,442103.55,87.67
467384.23,92.87,56.8,442907.73,88.01
467041.3,92.99,56.91,442909.32,88.18
466860.08,93.1,57.03,442891.3,88.32
466490.31,93.21,57.14,442880.08,88.5
466120.54,93.33,57.26,442892.41,88.68
466120.54,93.33,57.26,442892.41,88.68
465750.76,93.44,57.37,442873.59,88.85
465750.76,93.44,57.37,442873.59,88.85
465750.76,93.44,57.37,442873.59,88.85
465450.59,93.44,57.37,442723.56,88.88
465244.97,93.44,57.37,442454.32,88.86
464875.19,93.56,57.49,442582.17,89.07
464875.19,93.56,57.49,442582.17,89.07
464505.42,93.67,57.6,442588.26,89.25
464324.2,93.79,57.72,442773.94,89.43
464435.28,93.9,57.83,442777.97,89.52
464065.5,94.01,57.95,442753.61,89.7
464065.5,94.01,57.95,442753.61,89.7
463695.73,94.13,58.07,442924.2,89.91
463325.96,94.24,58.18,442750.36,90.06
462956.18,94.36,58.3,442904.7,90.27
462585.03,94.38,58.32,444208.79,90.63
462585.03,94.38,58.32,444208.79,90.63
462289.9,94.38,58.32,443868.61,90.62
462289.9,94.38,58.32,443851.78,90.61
462181.08,94.51,58.45,442641.01,90.52
462529.69,94.67,58.61,443410.79,90.76
462516.93,94.8,58.74,443411.22,90.88
462601.16,94.9,58.85,443388.95,90.96
462112.09,94.96,58.91,443301.8,91.1
461742.32,95.08,59.03,443384.98,91.3
461742.32,95.08,59.03,443384.98,91.3
461372.55,95.2,59.15,443353.39,91.48
461002.77,95.32,59.27,443470.24,91.7
460608.77,95.33,59.28,443417.24,91.77
