ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-arrived_gpu_milli
967,4244,4069000,6212,4069000
967,4244,4069470,6212,4069470
967,4244,4070470,6212,4070470
967,4244,4070940,6212,4070940
967,4244,4071940,6212,4071940
967,4244,4072940,6212,4072940
968,4252,4073530,6212,4073530
968,4252,4074530,6212,4074530
968,4252,4074530,6212,4074530
968,4252,4074530,6212,4074530
968,4252,4075340,6212,4075340
968,4252,4075810,6212,4075810
968,4252,4076810,6212,4076810
968,4252,4077810,6212,4077810
968,4252,4078810,6212,4078810
969,4260,4080810,6212,4080810
969,4260,4081810,6212,4081810
969,4260,4082280,6212,4082280
969,4260,4082280,6212,4082280
969,4260,4083280,6212,4083280
969,4260,4084280,6212,4084280
969,4260,4085280,6212,4085280
969,4260,4086280,6212,4086280
969,4260,4087280,6212,4087280
969,4260,4087930,6212,4087930
970,4268,4088930,6212,4088930
970,4268,4089740,6212,4089740
970,4268,4090740,6212,4090740
970,4268,4091740,6212,4091740
970,4268,4092740,6212,4092740
970,4268,4092740,6212,4092740
970,4268,4093740,6212,4093740
970,4268,4094740,6212,4094740
970,4268,4095210,6212,4095210
970,4268,4095680,6212,4095680
971,4276,4096150,6212,4096150
971,4276,4096800,6212,4096800
971,4276,4097120,6212,4097120
971,4276,4097440,6212,4097440
971,4276,4098440,6212,4098440
971,4276,4099250,6212,4099250
971,4276,4103250,6212,4103250
972,4284,4104060,6212,4104060
972,4284,4104290,6212,4104290
972,4284,4105290,6212,4105290
972,4284,4106290,6212,4106290
972,4284,4107100,6212,4107100
972,4284,4107100,6212,4107100
972,4284,4108100,6212,4108100
972,4284,4109100,6212,4109100
972,4284,4110100,6212,4110100
972,4284,4110100,6212,4110100
972,4284,4110330,6212,4110330
972,4284,4110330,6212,4110330
972,4284,4110650,6212,4110650
972,4284,4111460,6212,4111460
972,4284,4111460,6212,4111460
973,4292,4112460,6212,4112460
973,4292,4113110,6212,4113110
974,4300,4121110,6212,4121110
974,4300,4121110,6212,4121110
974,4300,4122110,6212,4122110
974,4300,4122580,6212,4122580
974,4300,4123580,6212,4123580
974,4300,4123580,6212,4123580
974,4300,4124040,6212,4124040
974,4300,4125040,6212,4125040
974,4300,4125510,6212,4125510
974,4300,4126510,6212,4126510
975,4308,4127510,6212,4127510
976,4316,4135510,6212,4135510
976,4316,4135510,6212,4135510
976,4316,4136510,6212,4136510
976,4316,4136510,6212,4136510
976,4316,4136980,6212,4136980
976,4316,4137630,6212,4137630
976,4316,4138100,6212,4138100
976,4316,4139100,6212,4139100
976,4316,4139100,6212,4139100
976,4316,4139260,6212,4139260
976,4316,4140260,6212,4140260
976,4316,4141070,6212,4141070
976,4316,4141070,6212,4141070
976,4316,4142070,6212,4142070
976,4316,4143070,6212,4143070
977,4324,4144070,6212,4144070
977,4324,4144530,6212,4144530
977,4324,4144530,6212,4144530
977,4324,4144850,6212,4144850
977,4324,4145660,6212,4145660
977,4324,4145660,6212,4145660
977,4324,4146660,6212,4146660
977,4324,4147660,6212,4147660
977,4324,4147660,6212,4147660
977,4324,4148470,6212,4148470
977,4324,4148470,6212,4148470
977,4324,4149470,6212,4149470
977,4324,4150470,6212,4150470
978,4332,4158470,6212,4158470
979,4340,4159470,6212,4159470
979,4340,4159790,6212,4159790
979,4340,4160260,6212,4160260
979,4340,4161070,6212,4161070
979,4340,4162070,6212,4162070
979,4340,4162070,6212,4162070
979,4340,4163070,6212,4163070
979,4340,4164070,6212,4164070
979,4340,4164540,6212,4164540
979,4340,4165010,6212,4165010
979,4340,4166010,6212,4166010
980,4348,4166820,6212,4166820
980,4348,4167820,6212,4167820
980,4348,4168820,6212,4168820
980,4348,4169820,6212,4169820
980,4348,4170290,6212,4170290
980,4348,4171290,6212,4171290
980,4348,4171290,6212,4171290
980,4348,4171610,6212,4171610
980,4348,4173610,6212,4173610
981,4356,4174080,6212,4174080
981,4356,4175080,6212,4175080
981,4356,4179080,6212,4179080
981,4356,4179080,6212,4179080
981,4356,4180080,6212,4180080
981,4356,4180890,6212,4180890
982,4364,4181700,6212,4181700
982,4364,4181860,6212,4181860
982,4364,4181860,6212,4181860
982,4364,4182330,6212,4182330
982,4364,4183140,6212,4183140
982,4364,4183950,6212,4183950
982,4364,4184950,6212,4184950
982,4364,4185420,6212,4185420
982,4364,4185740,6212,4185740
982,4364,4186550,6212,4186550
982,4364,4187550,6212,4187550
982,4364,4188550,6212,4188550
983,4372,4189550,6212,4189550
983,4372,4190550,6212,4190550
983,4372,4191550,6212,4191550
983,4372,4192360,6212,4192360
983,4372,4193360,6212,4193360
983,4372,4194360,6212,4194360
983,4372,4195360,6212,4195360
983,4372,4196360,6212,4196360
984,4380,4197360,6212,4197360
984,4380,4198010,6212,4198010
985,4388,4206010,6212,4206010
985,4388,4207010,6212,4207010
985,4388,4207240,6212,4207240
985,4388,4208050,6212,4208050
985,4388,4208050,6212,4208050
985,4388,4209050,6212,4209050
986,4396,4217050,6212,4217050
987,4404,4225050,6212,4225050
987,4404,4226050,6212,4226050
987,4404,4226520,6212,4226520
988,4412,4230520,6212,4230520
988,4412,4230520,6212,4230520
988,4412,4231520,6212,4231520
988,4412,4232520,6212,4232520
989,4420,4233520,6212,4233520
989,4420,4234520,6212,4234520
989,4420,4235520,6212,4235520
989,4420,4236520,6212,4236520
989,4420,4236520,6212,4236520
989,4420,4236990,6212,4236990
989,4420,4236990,6212,4236990
989,4420,4237990,6212,4237990
989,4420,4239990,6212,4239990
989,4420,4240990,6212,4240990
989,4420,4241990,6212,4241990
989,4420,4242990,6212,4242990
990,4428,4250990,6212,4250990
991,4436,4254990,6212,4254990
991,4436,4254990,6212,4254990
991,4436,4255460,6212,4255460
991,4436,4256460,6212,4256460
991,4436,4257460,6212,4257460
991,4436,4258460,6212,4258460
991,4436,4258930,6212,4258930
992,4444,4259930,6212,4259930
992,4444,4260930,6212,4260930
992,4444,4261930,6212,4261930
992,4444,4262090,6212,4262090
992,4444,4263090,6212,4263090
992,4444,4264090,6212,4264090
992,4444,4265090,6212,4265090
993,4452,4273090,6212,4273090
993,4452,4273740,6212,4273740
993,4452,4274210,6212,4274210
994,4460,4275210,6212,4275210
994,4460,4276020,6212,4276020
994,4460,4277020,6212,4277020
994,4460,4277020,6212,4277020
994,4460,4278020,6212,4278020
994,4460,4278020,6212,4278020
994,4460,4279020,6212,4279020
994,4460,4279020,6212,4279020
994,4460,4280020,6212,4280020
994,4460,4280830,6212,4280830
994,4460,4281640,6212,4281640
994,4460,4282110,6212,4282110
995,4468,4283110,6212,4283110
995,4468,4284110,6212,4284110
995,4468,4285110,6212,4285110
995,4468,4285430,6212,4285430
995,4468,4286080,6212,4286080
995,4468,4286310,6212,4286310
995,4468,4287310,6212,4287310
995,4468,4288310,6212,4288310
995,4468,4289310,6212,4289310
996,4476,4290310,6212,4290310
996,4476,4291310,6212,4291310
996,4476,4291310,6212,4291310
996,4476,4291540,6212,4291540
996,4476,4292350,6212,4292350
996,4476,4292810,6212,4292810
996,4476,4292810,6212,4292810
996,4476,4293810,6212,4293810
996,4476,4294130,6212,4294130
996,4476,4295130,6212,4295130
996,4476,4295780,6212,4295780
996,4476,4295780,6212,4295780
996,4476,4296780,6212,4296780
996,4476,4297590,6212,4297590
997,4484,4298400,6212,4298400
997,4484,4298990,6212,4298990
997,4484,4299990,6212,4299990
997,4484,4300640,6212,4300640
997,4484,4300640,6212,4300640
997,4484,4301640,6212,4301640
997,4484,4302640,6212,4302640
998,4492,4310640,6212,4310640
998,4492,4311450,6212,4311450
998,4492,4312450,6212,4312450
999,4500,4312920,6212,4312920
999,4500,4312920,6212,4312920
999,4500,4312920,6212,4312920
999,4500,4313920,6212,4313920
999,4500,4317920,6212,4317920
999,4500,4318510,6212,4318510
999,4500,4319320,6212,4319320
999,4500,4319640,6212,4319640
1000,4508,4320640,6212,4320640
1000,4508,4320640,6212,4320640
1000,4508,4321640,6212,4321640
1000,4508,4322110,6212,4322110
1000,4508,4322920,6212,4322920
1000,4508,4322920,6212,4322920
1000,4508,4323730,6212,4323730
1000,4508,4324730,6212,4324730
1000,4508,4325730,6212,4325730
1000,4508,4326730,6212,4326730
1000,4508,4327730,6212,4327730
1001,4516,4328200,6212,4328200
1001,4516,4328200,6212,4328200
1001,4516,4329200,6212,4329200
1001,4516,4330200,6212,4330200
1001,4516,4330200,6212,4330200
1001,4516,4330670,6212,4330670
1001,4516,4331670,6212,4331670
1001,4516,4332670,6212,4332670
1002,4524,4340670,6212,4340670
1002,4524,4341320,6212,4341320
1002,4524,4341320,6212,4341320
1002,4524,4342320,6212,4342320
1002,4524,4343320,6212,4343320
1003,4532,4345320,6212,4345320
1003,4532,4346320,6212,4346320
1003,4532,4346320,6212,4346320
1003,4532,4346790,6212,4346790
1003,4532,4347790,6212,4347790
1003,4532,4348790,6212,4348790
1003,4532,4349790,6212,4349790
1004,4540,4350790,6212,4350790
1004,4540,4350790,6212,4350790
1004,4540,4350790,6212,4350790
1004,4540,4351600,6212,4351600
1004,4540,4352150,6212,4352150
1004,4540,4353150,6212,4353150
1004,4540,4354150,6212,4354150
1004,4540,4354260,6212,4354260
1004,4540,4355070,6212,4355070
1004,4540,4355720,6212,4355720
1004,4540,4356720,6212,4356720
1004,4540,4357530,6212,4357530
1005,4548,4358530,6212,4358530
1005,4548,4359530,6212,4359530
1005,4548,4360530,6212,4360530
1005,4548,4360530,6212,4360530
1005,4548,4360990,6212,4360990
1005,4548,4361990,6212,4361990
1005,4548,4362460,6212,4362460
1005,4548,4362930,6212,4362930
1006,4556,4363930,6212,4363930
1006,4556,4363930,6212,4363930
1006,4556,4364740,6212,4364740
1006,4556,4365740,6212,4365740
1006,4556,4366740,6212,4366740
1006,4556,4367550,6212,4367550
1006,4556,4368550,6212,4368550
1006,4556,4368550,6212,4368550
1006,4556,4369200,6212,4369200
1006,4556,4369850,6212,4369850
1006,4556,4370850,6212,4370850
1006,4556,4371660,6212,4371660
1007,4564,4372660,6212,4372660
1007,4564,4373660,6212,4373660
1007,4564,4374660,6212,4374660
1007,4564,4375660,6212,4375660
1007,4564,4376130,6212,4376130
1007,4564,4377130,6212,4377130
1007,4564,4378130,6212,4378130
1007,4564,4378290,6212,4378290
1008,4572,4379290,6212,4379290
1008,4572,4380290,6212,4380290
1008,4572,4380290,6212,4380290
1009,4580,4388290,6212,4388290
1009,4580,4389290,6212,4389290
1009,4580,4390100,6212,4390100
1009,4580,4392100,6212,4392100
1009,4580,4392570,6212,4392570
1009,4580,4393220,6212,4393220
1009,4580,4393770,6212,4393770
1010,4588,4394770,6212,4394770
1010,4588,4395770,6212,4395770
1010,4588,4396240,6212,4396240
1010,4588,4396240,6212,4396240
1010,4588,4396710,6212,4396710
1010,4588,4397520,6212,4397520
1010,4588,4398330,6212,4398330
1010,4588,4398810,6212,4398810
1011,4596,4406810,6212,4406810
1011,4596,4407810,6212,4407810
1011,4596,4408130,6212,4408130
1012,4604,4412130,6212,4412130
1012,4604,4412600,6212,4412600
1012,4604,4412600,6212,4412600
1012,4604,4413410,6212,4413410
1012,4604,4414410,6212,4414410
1012,4604,4415220,6212,4415220
1013,4612,4419220,6212,4419220
1013,4612,4419220,6212,4419220
1013,4612,4421220,6212,4421220
1013,4612,4422220,6212,4422220
1013,4612,4423220,6212,4423220
1013,4612,4424220,6212,4424220
1013,4612,4425220,6212,4425220
1014,4620,4427220,6212,4427220
1014,4620,4427220,6212,4427220
1014,4620,4427690,6212,4427690
1014,4620,4431690,6212,4431690
1014,4620,4432690,6212,4432690
1015,4628,4433690,6212,4433690
1015,4628,4434690,6212,4434690
1015,4628,4435690,6212,4435690
1015,4628,4435690,6212,4435690
1015,4628,4436500,6212,4436500
1015,4628,4437310,6212,4437310
1015,4628,4438310,6212,4438310
1015,4628,4438310,6212,4438310
1015,4628,4439310,6212,4439310
1015,4628,4440310,6212,4440310
1016,4636,4441120,6212,4441120
1016,4636,4441120,6212,4441120
1016,4636,4442120,6212,4442120
1016,4636,4443120,6212,4443120
1016,4636,4443440,6212,4443440
1016,4636,4447440,6212,4447440
1017,4644,4455440,6212,4455440
1017,4644,4456440,6212,4456440
1017,4644,4456760,6212,4456760
1017,4644,4456760,6212,4456760
1017,4644,4456760,6212,4456760
1018,4652,4457760,6212,4457760
1018,4652,4458570,6212,4458570
1018,4652,4459570,6212,4459570
1018,4652,4459570,6212,4459570
1018,4652,4460380,6212,4460380
1018,4652,4460970,6212,4460970
1018,4652,4461970,6212,4461970
1018,4652,4462970,6212,4462970
1018,4652,4462970,6212,4462970
1018,4652,4463970,6212,4463970
1019,4660,4464970,6212,4464970
1019,4660,4465970,6212,4465970
1019,4660,4465970,6212,4465970
1019,4660,4466440,6212,4466440
1019,4660,4466440,6212,4466440
1019,4660,4466910,6212,4466910
1019,4660,4467910,6212,4467910
1019,4660,4468910,6212,4468910
1019,4660,4469560,6212,4469560
1019,4660,4469560,6212,4469560
1019,4660,4470560,6212,4470560
1020,4668,4471030,6212,4471030
1020,4668,4471840,6212,4471840
1020,4668,4472840,6212,4472840
1020,4668,4473840,6212,4473840
1020,4668,4474840,6212,4474840
1020,4668,4475840,6212,4475840
1020,4668,4476310,6212,4476310
1020,4668,4476630,6212,4476630
1020,4668,4478630,6212,4478630
1020,4668,4478630,6212,4478630
1021,4676,4482630,6212,4482630
1021,4676,4483630,6212,4483630
1021,4676,4484630,6212,4484630
1021,4676,4485440,6212,4485440
1021,4676,4486250,6212,4486250
1021,4676,4487250,6212,4487250
1021,4676,4487570,6212,4487570
1022,4684,4488380,6212,4488380
1022,4684,4489380,6212,4489380
1022,4684,4489850,6212,4489850
1022,4684,4490850,6212,4490850
1022,4684,4491850,6212,4491850
1022,4684,4492660,6212,4492660
1022,4684,4493470,6212,4493470
1022,4684,4493470,6212,4493470
1022,4684,4494470,6212,4494470
1023,4692,4495470,6212,4495470
1023,4692,4495470,6212,4495470
1023,4692,4496470,6212,4496470
1023,4692,4497470,6212,4497470
1023,4692,4497700,6212,4497700
1023,4692,4498020,6212,4498020
1023,4692,4499020,6212,4499020
1023,4692,4500020,6212,4500020
1023,4692,4500830,6212,4500830
1023,4692,4501640,6212,4501640
1023,4692,4501870,6212,4501870
1023,4692,4501870,6212,4501870
1023,4692,4501870,6212,4501870
1023,4692,4502870,6212,4502870
1023,4692,4503330,6212,4503330
1023,4692,4504330,6212,4504330
1024,4700,4505330,6212,4505330
1024,4700,4506330,6212,4506330
1024,4700,4507140,6212,4507140
1024,4700,4508140,6212,4508140
1024,4700,4509140,6212,4509140
1025,4708,4510140,6212,4510140
1025,4708,4511140,6212,4511140
1025,4708,4512140,6212,4512140
1025,4708,4512140,6212,4512140
1025,4708,4513140,6212,4513140
1025,4708,4514140,6212,4514140
1025,4708,4514140,6212,4514140
1026,4716,4522140,6212,4522140
1026,4716,4522950,6212,4522950
1026,4716,4523950,6212,4523950
1026,4716,4524270,6212,4524270
1026,4716,4525270,6212,4525270
1027,4724,4533270,6212,4533270
1027,4724,4534270,6212,4534270
1027,4724,4534590,6212,4534590
1027,4724,4535590,6212,4535590
1027,4724,4535590,6212,4535590
1027,4724,4536590,6212,4536590
1028,4732,4537590,6212,4537590
1028,4732,4538590,6212,4538590
1028,4732,4538820,6212,4538820
1029,4740,4546820,6212,4546820
1029,4740,4547820,6212,4547820
1029,4740,4547820,6212,4547820
1029,4740,4548820,6212,4548820
1029,4740,4552820,6212,4552820
1030,4748,4553820,6212,4553820
1030,4748,4554820,6212,4554820
1030,4748,4555470,6212,4555470
1030,4748,4556280,6212,4556280
1030,4748,4556280,6212,4556280
1030,4748,4557280,6212,4557280
1030,4748,4558280,6212,4558280
1030,4748,4559280,6212,4559280
1030,4748,4559750,6212,4559750
1030,4748,4560220,6212,4560220
1031,4756,4561030,6212,4561030
1031,4756,4561680,6212,4561680
1031,4756,4562680,6212,4562680
1031,4756,4563680,6212,4563680
1031,4756,4564680,6212,4564680
1031,4756,4565490,6212,4565490
1031,4756,4566490,6212,4566490
1031,4756,4567490,6212,4567490
1032,4764,4568490,6212,4568490
1032,4764,4569490,6212,4569490
1032,4764,4569490,6212,4569490
1032,4764,4570490,6212,4570490
1033,4772,4578490,6212,4578490
1033,4772,4579490,6212,4579490
1033,4772,4580490,6212,4580490
1033,4772,4580950,6212,4580950
1033,4772,4581950,6212,4581950
1033,4772,4582760,6212,4582760
1034,4780,4590760,6212,4590760
1034,4780,4590920,6212,4590920
1035,4788,4591920,6212,4591920
1035,4788,4592240,6212,4592240
1035,4788,4593240,6212,4593240
1035,4788,4594240,6212,4594240
1035,4788,4594240,6212,4594240
1035,4788,4595240,6212,4595240
1035,4788,4595710,6212,4595710
1035,4788,4596710,6212,4596710
1035,4788,4597300,6212,4597300
1036,4796,4605300,6212,4605300
1036,4796,4605770,6212,4605770
1036,4796,4606770,6212,4606770
1036,4796,4607240,6212,4607240
1037,4804,4608050,6212,4608050
1037,4804,4608270,6212,4608270
1037,4804,4609270,6212,4609270
1037,4804,4610270,6212,4610270
1037,4804,4611270,6212,4611270
1037,4804,4612270,6212,4612270
1037,4804,4612740,6212,4612740
1037,4804,4613740,6212,4613740
1038,4812,4615740,6212,4615740
1038,4812,4616740,6212,4616740
1038,4812,4617550,6212,4617550
1038,4812,4617550,6212,4617550
1038,4812,4617870,6212,4617870
1038,4812,4618870,6212,4618870
1038,4812,4619680,6212,4619680
1038,4812,4620490,6212,4620490
1038,4812,4620960,6212,4620960
1038,4812,4620960,6212,4620960
1038,4812,4621960,6212,4621960
1038,4812,4622960,6212,4622960
1039,4820,4623960,6212,4623960
1039,4820,4624960,6212,4624960
1039,4820,4625960,6212,4625960
1039,4820,4626960,6212,4626960
1039,4820,4627430,6212,4627430
1040,4828,4635430,6212,4635430
1040,4828,4636430,6212,4636430
1040,4828,4637430,6212,4637430
1040,4828,4637430,6212,4637430
1040,4828,4638430,6212,4638430
1041,4836,4639430,6212,4639430
1041,4836,4640430,6212,4640430
1041,4836,4640660,6212,4640660
1041,4836,4641310,6212,4641310
1041,4836,4642120,6212,4642120
1041,4836,4642930,6212,4642930
1041,4836,4643410,6212,4643410
1041,4836,4644410,6212,4644410
1041,4836,4645410,6212,4645410
1041,4836,4646410,6212,4646410
1041,4836,4646410,6212,4646410
1042,4844,4647410,6212,4647410
1042,4844,4648410,6212,4648410
1042,4844,4649410,6212,4649410
1042,4844,4650000,6212,4650000
1042,4844,4650000,6212,4650000
1042,4844,4651000,6212,4651000
1042,4844,4652000,6212,4652000
1042,4844,4652000,6212,4652000
1042,4844,4652810,6212,4652810
1042,4844,4652810,6212,4652810
1042,4844,4653460,6212,4653460
1043,4852,4654460,6212,4654460
1044,4860,4662460,6212,4662460
1044,4860,4663460,6212,4663460
1044,4860,4664460,6212,4664460
1045,4868,4672460,6212,4672460
1045,4868,4673270,6212,4673270
1045,4868,4673740,6212,4673740
1045,4868,4673740,6212,4673740
1045,4868,4674740,6212,4674740
1045,4868,4675390,6212,4675390
1045,4868,4675860,6212,4675860
1045,4868,4676860,6212,4676860
1045,4868,4677180,6212,4677180
1045,4868,4677180,6212,4677180
1046,4876,4677830,6212,4677830
1046,4876,4678640,6212,4678640
1046,4876,4679450,6212,4679450
1046,4876,4680450,6212,4680450
1046,4876,4680450,6212,4680450
1046,4876,4680450,6212,4680450
1046,4876,4681260,6212,4681260
1046,4876,4681260,6212,4681260
1047,4884,4689260,6212,4689260
1047,4884,4689260,6212,4689260
1047,4884,4690260,6212,4690260
1047,4884,4690630,6212,4690630
1047,4884,4691630,6212,4691630
1047,4884,4692440,6212,4692440
1048,4892,4693440,6212,4693440
1048,4892,4694440,6212,4694440
1048,4892,4695250,6212,4695250
1048,4892,4696250,6212,4696250
1048,4892,4696250,6212,4696250
1048,4892,4697250,6212,4697250
1048,4892,4697250,6212,4697250
1048,4892,4698250,6212,4698250
1048,4892,4699250,6212,4699250
1048,4892,4700250,6212,4700250
1048,4892,4700480,6212,4700480
1049,4900,4701480,6212,4701480
1049,4900,4702480,6212,4702480
1049,4900,4702590,6212,4702590
1049,4900,4703050,6212,4703050
1049,4900,4703050,6212,4703050
1049,4900,4703050,6212,4703050
1049,4900,4704050,6212,4704050
1049,4900,4704050,6212,4704050
1049,4900,4704520,6212,4704520
1049,4900,4705520,6212,4705520
1050,4908,4713520,6212,4713520
1050,4908,4714520,6212,4714520
1050,4908,4715520,6212,4715520
1050,4908,4716520,6212,4716520
1051,4916,4717520,6212,4717520
1051,4916,4717520,6212,4717520
1051,4916,4718520,6212,4718520
1051,4916,4719110,6212,4719110
1051,4916,4720110,6212,4720110
1051,4916,4720340,6212,4720340
1051,4916,4720340,6212,4720340
1051,4916,4720340,6212,4720340
1051,4916,4721340,6212,4721340
1051,4916,4722340,6212,4722340
1051,4916,4722800,6212,4722800
1051,4916,4723800,6212,4723800
1052,4924,4724800,6212,4724800
1052,4924,4725800,6212,4725800
1052,4924,4726800,6212,4726800
1052,4924,4727800,6212,4727800
1052,4924,4727800,6212,4727800
1052,4924,4728270,6212,4728270
1052,4924,4728270,6212,4728270
1052,4924,4728270,6212,4728270
1052,4924,4729270,6212,4729270
1052,4924,4729920,6212,4729920
1052,4924,4731920,6212,4731920
1053,4932,4739920,6212,4739920
1053,4932,4739920,6212,4739920
1054,4940,4740920,6212,4740920
1054,4940,4741920,6212,4741920
1054,4940,4742920,6212,4742920
1054,4940,4743920,6212,4743920
1054,4940,4744920,6212,4744920
1054,4940,4744920,6212,4744920
1054,4940,4745390,6212,4745390
1054,4940,4745860,6212,4745860
1054,4940,4746180,6212,4746180
1054,4940,4746990,6212,4746990
1054,4940,4746990,6212,4746990
1054,4940,4747150,6212,4747150
1054,4940,4747150,6212,4747150
1054,4940,4747620,6212,4747620
1054,4940,4747940,6212,4747940
1055,4948,4748940,6212,4748940
1055,4948,4749940,6212,4749940
1055,4948,4750940,6212,4750940
1055,4948,4751940,6212,4751940
1055,4948,4752940,6212,4752940
1055,4948,4753940,6212,4753940
1055,4948,4754750,6212,4754750
1055,4948,4755750,6212,4755750
1056,4956,4756750,6212,4756750
1056,4956,4757750,6212,4757750
1056,4956,4757750,6212,4757750
1056,4956,4758750,6212,4758750
1056,4956,4759220,6212,4759220
1056,4956,4760220,6212,4760220
1056,4956,4761030,6212,4761030
1056,4956,4762030,6212,4762030
1056,4956,4762840,6212,4762840
1056,4956,4763650,6212,4763650
1057,4964,4764120,6212,4764120
1057,4964,4765120,6212,4765120
1058,4972,4773120,6212,4773120
1059,4980,4781120,6212,4781120
1059,4980,4782120,6212,4782120
1059,4980,4783120,6212,4783120
1059,4980,4783770,6212,4783770
1059,4980,4783770,6212,4783770
1059,4980,4784580,6212,4784580
1059,4980,4785580,6212,4785580
1059,4980,4786390,6212,4786390
1060,4988,4787390,6212,4787390
1060,4988,4788390,6212,4788390
1060,4988,4788860,6212,4788860
1060,4988,4789670,6212,4789670
1060,4988,4790320,6212,4790320
1060,4988,4791320,6212,4791320
1060,4988,4791480,6212,4791480
1060,4988,4791480,6212,4791480
1060,4988,4791700,6212,4791700
1060,4988,4792700,6212,4792700
1060,4988,4793700,6212,4793700
1060,4988,4794350,6212,4794350
1061,4996,4795350,6212,4795350
1061,4996,4796350,6212,4796350
1061,4996,4796820,6212,4796820
1061,4996,4796820,6212,4796820
1061,4996,4796820,6212,4796820
1061,4996,4797820,6212,4797820
1061,4996,4798820,6212,4798820
1061,4996,4799820,6212,4799820
1061,4996,4800820,6212,4800820
1062,5004,4804820,6212,4804820
1062,5004,4805820,6212,4805820
1062,5004,4806820,6212,4806820
1062,5004,4807820,6212,4807820
1062,5004,4808820,6212,4808820
1062,5004,4809820,6212,4809820
1062,5004,4810300,6212,4810300
1063,5012,4811300,6212,4811300
1063,5012,4811770,6212,4811770
1063,5012,4812770,6212,4812770
1063,5012,4813770,6212,4813770
1063,5012,4814320,6212,4814320
1063,5012,4815320,6212,4815320
1063,5012,4816130,6212,4816130
1063,5012,4817130,6212,4817130
1063,5012,4817600,6212,4817600
1064,5020,4818600,6212,4818600
1064,5020,4819600,6212,4819600
1064,5020,4820600,6212,4820600
1064,5020,4821600,6212,4821600
1065,5028,4822070,6212,4822070
1065,5028,4823070,6212,4823070
1065,5028,4824070,6212,4824070
1065,5028,4824880,6212,4824880
1065,5028,4825350,6212,4825350
1065,5028,4826350,6212,4826350
1065,5028,4827350,6212,4827350
1065,5028,4828160,6212,4828160
1065,5028,4828630,6212,4828630
1065,5028,4829630,6212,4829630
1065,5028,4829850,6212,4829850
1066,5036,4830850,6212,4830850
1066,5036,4830850,6212,4830850
1066,5036,4831660,6212,4831660
1066,5036,4832470,6212,4832470
1066,5036,4833280,6212,4833280
1066,5036,4833930,6212,4833930
1066,5036,4834930,6212,4834930
1066,5036,4835930,6212,4835930
1066,5036,4836250,6212,4836250
1067,5044,4840250,6212,4840250
1067,5044,4841250,6212,4841250
1067,5044,4842250,6212,4842250
1067,5044,4843250,6212,4843250
1067,5044,4843480,6212,4843480
1067,5044,4843960,6212,4843960
1067,5044,4844960,6212,4844960
1068,5052,4845430,6212,4845430
1068,5052,4846240,6212,4846240
1068,5052,4847240,6212,4847240
1068,5052,4848240,6212,4848240
1068,5052,4848710,6212,4848710
1068,5052,4848710,6212,4848710
1068,5052,4849180,6212,4849180
1068,5052,4850180,6212,4850180
1068,5052,4850180,6212,4850180
1068,5052,4851180,6212,4851180
1069,5060,4859180,6212,4859180
1069,5060,4859730,6212,4859730
1069,5060,4860730,6212,4860730
1069,5060,4860950,6212,4860950
1069,5060,4861760,6212,4861760
1070,5068,4862570,6212,4862570
1070,5068,4863030,6212,4863030
1070,5068,4864030,6212,4864030
1070,5068,4864030,6212,4864030
1070,5068,4864500,6212,4864500
1070,5068,4865500,6212,4865500
1071,5076,4873500,6212,4873500
1071,5076,4874500,6212,4874500
1071,5076,4874960,6212,4874960
1072,5084,4875960,6212,4875960
1072,5084,4879960,6212,4879960
1072,5084,4880960,6212,4880960
1072,5084,4881960,6212,4881960
1072,5084,4882120,6212,4882120
1072,5084,4883120,6212,4883120
1073,5092,4884120,6212,4884120
1073,5092,4884340,6212,4884340
1073,5092,4884340,6212,4884340
1073,5092,4885150,6212,4885150
1073,5092,4885620,6212,4885620
1073,5092,4886620,6212,4886620
1073,5092,4887090,6212,4887090
1073,5092,4888090,6212,4888090
1073,5092,4888090,6212,4888090
1073,5092,4888900,6212,4888900
1073,5092,4889550,6212,4889550
1073,5092,4890550,6212,4890550
1073,5092,4891360,6212,4891360
1073,5092,4892360,6212,4892360
1074,5100,4893010,6212,4893010
1074,5100,4893660,6212,4893660
1074,5100,4894660,6212,4894660
1074,5100,4895660,6212,4895660
1074,5100,4899660,6212,4899660
1075,5108,4900660,6212,4900660
1075,5108,4901250,6212,4901250
1075,5108,4902060,6212,4902060
1075,5108,4903060,6212,4903060
1075,5108,4903060,6212,4903060
1075,5108,4904060,6212,4904060
1075,5108,4905060,6212,4905060
1075,5108,4906060,6212,4906060
1075,5108,4907060,6212,4907060
1075,5108,4907530,6212,4907530
