ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_ratio,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-origin_q124,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_acf4-policy_GpuPacking1000desharemd3326-de_share-gs_best-scmd_3326-bellman_ratio
360865.47,22.71,10.02,263955.8,16.61
360989.26,22.73,10.04,263944.26,16.62
360826.52,22.74,10.04,263697.79,16.62
360663.78,22.74,10.05,263988.15,16.64
360517.87,22.75,10.05,263876.13,16.65
360832.36,22.77,10.08,263721.28,16.64
359816.97,22.82,10.13,263237.81,16.7
359635.72,22.83,10.13,263147.11,16.7
359466.73,22.83,10.14,263545.11,16.74
359466.73,22.83,10.14,263545.11,16.74
359273.22,22.83,10.14,263392.28,16.74
359397.02,22.85,10.16,263353.11,16.75
359234.28,22.86,10.17,263123.71,16.74
359032.44,22.85,10.16,262870.55,16.73
359218.73,22.87,10.18,263463.1,16.77
359240.55,22.88,10.19,263205.78,16.77
359305.28,22.9,10.21,263098.55,16.77
358916.75,22.88,10.19,262745.12,16.75
358735.5,22.88,10.19,263320.92,16.8
358566.51,22.89,10.2,262956.88,16.79
358376.03,22.89,10.2,262992.65,16.8
358376.03,22.89,10.2,262992.65,16.8
358499.83,22.91,10.22,262978.05,16.81
358337.09,22.92,10.23,262724.08,16.8
358195.38,22.92,10.23,263118.24,16.84
358410.44,22.95,10.25,262807.72,16.83
358410.44,22.95,10.25,262807.72,16.83
358286.41,22.95,10.26,263237.48,16.86
358105.16,22.96,10.26,263014.99,16.86
358105.16,22.96,10.26,263014.99,16.86
358124.93,22.97,10.28,262809.51,16.86
358124.93,22.97,10.28,262809.51,16.86
358259.42,22.99,10.29,263434.76,16.9
358383.22,23.01,10.32,263507.76,16.92
357367.83,23.06,10.37,263024.29,16.97
357205.09,23.07,10.37,262724.93,16.97
357042.35,23.07,10.38,262981.24,16.99
356026.97,23.13,10.43,262497.77,17.05
356053.0,23.14,10.45,262345.13,17.05
356384.31,23.17,10.48,262221.86,17.05
356384.31,23.17,10.48,262221.86,17.05
356203.06,23.17,10.48,262132.12,17.05
356362.07,23.19,10.5,262941.0,17.11
355993.64,23.17,10.48,262573.27,17.09
355790.03,23.18,10.48,262533.29,17.1
355495.58,23.16,10.47,262200.15,17.08
355495.58,23.16,10.47,262200.15,17.08
355947.38,23.2,10.51,262227.24,17.09
355973.41,23.22,10.52,262043.53,17.09
355999.43,23.23,10.54,261921.91,17.09
355836.69,23.23,10.54,262277.54,17.12
355836.69,23.23,10.54,262277.54,17.12
355836.69,23.23,10.54,262277.54,17.12
355918.25,23.25,10.56,262162.92,17.13
355918.25,23.25,10.56,262162.92,17.13
354902.86,23.31,10.61,261704.95,17.19
354902.86,23.31,10.61,261704.95,17.19
354721.61,23.31,10.62,261474.4,17.18
354379.6,23.29,10.6,261250.73,17.17
354210.61,23.3,10.61,261944.61,17.23
354205.87,23.31,10.62,262080.16,17.25
354329.67,23.33,10.64,262127.87,17.26
354166.93,23.34,10.65,261942.76,17.26
354192.95,23.35,10.66,261782.58,17.26
354047.04,23.36,10.67,261836.19,17.27
354047.04,23.36,10.67,261836.19,17.27
353923.0,23.37,10.67,261940.64,17.29
353923.0,23.37,10.67,261940.64,17.29
353741.75,23.37,10.68,261822.43,17.3
353572.76,23.37,10.68,261675.93,17.3
353379.25,23.38,10.68,261784.88,17.32
353170.69,23.37,10.67,261594.45,17.31
353294.49,23.39,10.7,261667.45,17.32
353131.75,23.39,10.7,261378.82,17.32
353022.98,23.39,10.7,261273.27,17.31
353307.04,23.41,10.72,261557.69,17.33
353307.04,23.41,10.72,261557.69,17.33
353307.04,23.41,10.72,261557.69,17.33
353144.3,23.42,10.73,261407.57,17.34
353144.3,23.42,10.73,261407.57,17.34
352784.33,23.4,10.71,261228.77,17.33
352660.29,23.41,10.72,261179.35,17.34
351644.9,23.47,10.77,260695.88,17.4
351463.65,23.47,10.78,260966.96,17.43
351304.76,23.48,10.78,260641.3,17.42
351101.15,23.48,10.79,260591.96,17.43
351224.95,23.5,10.81,260639.66,17.44
351224.95,23.5,10.81,260639.66,17.44
351062.21,23.51,10.81,260408.48,17.44
351281.48,23.53,10.84,260646.6,17.46
351118.74,23.54,10.84,260484.53,17.46
350910.74,23.52,10.83,260304.55,17.45
350910.74,23.52,10.83,260304.55,17.45
350910.74,23.52,10.83,260304.55,17.45
350803.53,23.53,10.84,260154.71,17.45
350622.28,23.54,10.84,260059.43,17.46
350900.09,23.56,10.87,260716.0,17.51
350706.58,23.57,10.87,260703.2,17.52
350830.38,23.59,10.9,260750.91,17.53
350667.64,23.59,10.9,260543.69,17.53
350504.9,23.6,10.91,260763.96,17.56
350342.16,23.6,10.91,260574.74,17.56
350342.16,23.6,10.91,260574.74,17.56
349965.36,23.59,10.89,260203.08,17.54
349965.36,23.59,10.89,260203.08,17.54
349965.36,23.59,10.89,260203.08,17.54
349858.15,23.6,10.9,260044.14,17.54
350004.89,23.62,10.92,260305.32,17.56
349642.39,23.62,10.93,260131.65,17.58
348627.01,23.68,10.99,259648.18,17.64
348627.01,23.68,10.99,259648.18,17.64
348750.81,23.71,11.01,259562.37,17.64
348588.07,23.71,11.02,259383.91,17.64
348425.33,23.72,11.02,259679.59,17.68
348279.41,23.72,11.03,259456.37,17.67
348155.38,23.73,11.04,259392.36,17.68
348155.38,23.73,11.04,259392.36,17.68
348412.65,23.76,11.06,259716.83,17.71
348034.12,23.74,11.05,259556.4,17.7
347736.13,23.72,11.03,259195.89,17.68
347766.0,23.74,11.05,258943.62,17.68
347766.0,23.74,11.05,258943.62,17.68
347607.23,23.73,11.04,258785.25,17.67
347607.23,23.73,11.04,258785.25,17.67
347842.15,23.75,11.06,259354.6,17.71
347544.15,23.74,11.05,259101.03,17.7
347667.95,23.76,11.07,259174.03,17.71
347505.21,23.77,11.08,258980.76,17.71
347342.47,23.77,11.08,258796.64,17.71
347196.56,23.78,11.09,259088.69,17.75
347072.52,23.79,11.1,258780.54,17.74
346891.27,23.79,11.1,258803.02,17.75
346911.04,23.81,11.11,259022.31,17.77
346717.53,23.81,11.12,258793.74,17.77
346841.33,23.83,11.14,258707.94,17.78
346678.59,23.84,11.15,258529.48,17.78
346678.59,23.84,11.15,258529.48,17.78
346515.85,23.84,11.15,258856.15,17.81
346137.33,23.83,11.13,258455.35,17.79
345991.41,23.83,11.14,258257.64,17.79
346056.14,23.85,11.16,258085.13,17.79
345874.89,23.85,11.16,258423.94,17.82
345894.67,23.87,11.18,258380.79,17.83
345889.93,23.88,11.19,258423.3,17.84
346452.25,23.93,11.24,258487.19,17.85
346289.51,23.93,11.24,258284.67,17.85
345274.12,24.0,11.3,257801.2,17.92
344258.74,24.06,11.37,257317.73,17.98
344096.0,24.06,11.37,257170.96,17.99
343950.08,24.07,11.38,257386.46,18.01
344154.04,24.1,11.4,257204.66,18.01
344154.04,24.1,11.4,257204.66,18.01
344161.56,24.11,11.42,257139.67,18.01
343992.57,24.12,11.42,257934.6,18.08
343987.83,24.13,11.44,258097.02,18.1
344111.63,24.15,11.46,258144.73,18.12
343948.89,24.16,11.47,257828.46,18.11
343570.36,24.14,11.45,257371.93,18.08
343596.39,24.16,11.46,257719.8,18.12
343778.47,24.18,11.49,257550.12,18.12
343654.44,24.19,11.5,257498.72,18.13
343495.67,24.18,11.49,257386.02,18.12
343495.67,24.18,11.49,257386.02,18.12
343278.23,24.17,11.48,257128.47,18.1
343096.98,24.17,11.48,257470.58,18.14
342938.09,24.18,11.49,257196.87,18.13
343062.48,24.2,11.51,257657.73,18.17
343186.28,24.23,11.53,257651.24,18.19
343023.54,24.23,11.54,257395.95,18.18
343299.32,24.26,11.57,257781.87,18.22
343299.32,24.26,11.57,257781.87,18.22
343299.32,24.26,11.57,257781.87,18.22
343153.41,24.27,11.57,257590.11,18.21
343029.37,24.27,11.58,257442.26,18.22
342848.12,24.28,11.59,257555.37,18.24
342719.88,24.29,11.59,257459.47,18.24
342355.45,24.33,11.64,257227.82,18.28
342173.43,24.33,11.64,257448.64,18.31
342066.22,24.34,11.65,257582.06,18.33
341884.97,24.35,11.66,257392.07,18.33
341715.98,24.35,11.66,257270.21,18.33
341522.47,24.36,11.66,257196.82,18.34
341081.71,24.33,11.64,256740.79,18.32
341205.51,24.36,11.67,256813.8,18.33
341481.29,24.39,11.7,256602.16,18.33
341318.55,24.39,11.7,256876.18,18.36
341172.64,24.4,11.71,256775.85,18.36
341467.88,24.43,11.74,256499.81,18.35
341286.63,24.44,11.74,257055.41,18.4
341306.41,24.45,11.76,257097.94,18.42
341112.9,24.45,11.76,257117.67,18.43
340734.37,24.44,11.74,256928.51,18.43
340858.17,24.46,11.77,256931.46,18.44
340695.43,24.47,11.78,256889.74,18.45
340553.72,24.48,11.78,256682.18,18.45
340386.78,24.48,11.79,257657.04,18.53
340949.1,24.53,11.84,257720.93,18.54
340786.36,24.54,11.84,257468.3,18.54
340623.62,24.54,11.85,257803.0,18.57
340688.35,24.56,11.87,257289.54,18.55
340330.86,24.54,11.85,257116.75,18.54
340163.91,24.55,11.86,256988.53,18.55
340039.87,24.56,11.87,257720.13,18.61
340047.39,24.57,11.88,257373.58,18.6
340438.56,24.61,11.92,257573.66,18.62
341033.64,24.67,11.98,257903.56,18.66
340816.2,24.66,11.97,257733.56,18.65
340940.0,24.69,11.99,257806.57,18.67
340940.0,24.69,11.99,257806.57,18.67
340969.87,24.7,12.01,257629.69,18.66
340955.03,24.72,12.02,258212.42,18.72
340981.06,24.73,12.04,258042.87,18.72
341146.32,24.76,12.06,257854.38,18.71
341000.41,24.76,12.07,258175.85,18.75
340876.37,24.77,12.08,258235.47,18.77
340578.37,24.76,12.06,258036.7,18.76
340230.77,24.8,12.11,257763.24,18.79
340049.52,24.81,12.12,257323.67,18.77
339880.53,24.81,12.12,257286.26,18.78
339687.02,24.82,12.13,257646.22,18.82
339482.05,24.81,12.11,257399.49,18.81
339788.26,24.84,12.15,258179.7,18.87
339607.01,24.84,12.15,257627.16,18.85
340169.34,24.89,12.2,257699.98,18.86
340189.11,24.91,12.22,257437.78,18.85
339995.6,24.91,12.22,257901.76,18.9
339832.86,24.92,12.23,257698.07,18.9
339454.34,24.9,12.21,257562.52,18.89
339454.34,24.9,12.21,257562.52,18.89
339751.16,24.93,12.24,258017.8,18.93
339584.21,24.94,12.24,257562.63,18.91
339584.21,24.94,12.24,257562.63,18.91
339460.17,24.95,12.25,258624.86,19.01
338444.79,25.02,12.33,258141.39,19.08
338682.81,25.05,12.35,257298.96,19.03
338607.09,25.06,12.37,257311.92,19.04
338407.3,25.05,12.36,257127.7,19.03
338334.0,25.06,12.37,257856.69,19.1
338360.03,25.07,12.38,257573.11,19.09
337989.78,25.06,12.36,257182.03,19.07
337852.28,25.06,12.37,256972.31,19.06
337852.28,25.06,12.37,256972.31,19.06
338123.86,25.09,12.4,256743.95,19.05
338014.12,25.1,12.41,258939.81,19.23
336998.74,25.18,12.49,258456.34,19.31
338165.88,25.28,12.59,258922.51,19.36
337776.53,25.26,12.57,258467.69,19.33
337900.33,25.29,12.6,258515.4,19.35
337304.9,25.32,12.63,258166.81,19.38
337123.65,25.33,12.64,258193.22,19.4
336954.66,25.33,12.64,258215.41,19.41
336795.89,25.33,12.63,258058.8,19.4
336602.38,25.33,12.64,257827.61,19.4
336726.18,25.36,12.67,257900.62,19.42
336528.18,25.35,12.66,257757.08,19.41
336528.18,25.35,12.66,257757.08,19.41
336275.12,25.34,12.65,256895.42,19.36
336550.9,25.37,12.68,256683.78,19.35
336388.16,25.38,12.69,256937.56,19.39
336030.67,25.36,12.67,256815.69,19.38
335863.72,25.37,12.68,256637.62,19.38
335863.72,25.37,12.68,256637.62,19.38
335506.01,25.36,12.67,256539.68,19.39
335709.97,25.39,12.69,257450.22,19.47
335610.21,25.4,12.7,257339.55,19.47
334991.55,25.37,12.67,256693.29,19.44
335378.22,25.41,12.72,256734.94,19.45
335830.02,25.46,12.77,256786.19,19.47
335995.27,25.49,12.79,256516.96,19.46
335832.53,25.49,12.8,256844.52,19.5
335669.79,25.5,12.81,256639.19,19.5
335018.83,25.53,12.84,256953.45,19.58
335142.63,25.56,12.86,257001.16,19.6
334743.98,25.54,12.85,256680.95,19.58
334770.0,25.56,12.86,256511.05,19.58
334607.26,25.56,12.87,256335.67,19.58
334607.26,25.56,12.87,256335.67,19.58
334461.35,25.57,12.88,256654.79,19.62
334337.31,25.58,12.89,256511.4,19.63
334156.06,25.59,12.9,256271.89,19.62
333987.07,25.59,12.9,256316.13,19.64
334232.08,25.62,12.93,256792.78,19.69
334544.65,25.66,12.97,256893.0,19.71
334381.91,25.67,12.98,256578.46,19.7
334601.18,25.7,13.01,256868.89,19.73
334438.44,25.7,13.01,256627.53,19.72
334331.23,25.72,13.02,256530.52,19.73
333942.7,25.7,13.0,256125.92,19.71
334199.98,25.73,13.03,256651.83,19.76
334030.99,25.73,13.04,256678.09,19.77
333872.22,25.72,13.03,256579.46,19.77
333678.71,25.73,13.04,256637.01,19.79
333678.71,25.73,13.04,256637.01,19.79
333300.19,25.71,13.02,256442.06,19.78
333002.19,25.69,13.0,256096.54,19.76
333314.75,25.73,13.04,256196.76,19.78
333534.02,25.76,13.07,255849.46,19.76
333236.02,25.74,13.05,255578.51,19.74
333073.28,25.75,13.06,255910.05,19.79
333099.31,25.77,13.08,255780.25,19.79
333099.31,25.77,13.08,255780.25,19.79
332992.1,25.78,13.09,255570.12,19.79
332992.1,25.78,13.09,255570.12,19.79
332810.85,25.79,13.09,255493.69,19.8
332641.86,25.79,13.1,256252.76,19.87
332886.87,25.82,13.13,256535.9,19.9
332522.45,25.87,13.18,256304.24,19.94
332415.24,25.89,13.19,256215.41,19.95
332067.17,25.87,13.18,255871.63,19.93
331885.92,25.87,13.18,256082.83,19.96
331716.93,25.88,13.19,255893.32,19.97
331523.42,25.89,13.19,255708.65,19.97
331647.22,25.92,13.22,255740.84,19.98
331484.48,25.92,13.23,255463.47,19.98
331484.48,25.92,13.23,255463.47,19.98
330469.09,26.01,13.31,255005.51,20.07
330327.38,26.02,13.32,255409.49,20.12
330160.44,26.02,13.33,255260.07,20.12
330036.4,26.03,13.34,254930.19,20.11
330313.87,26.07,13.37,255988.36,20.2
330559.01,26.11,13.41,255895.68,20.21
330682.81,26.14,13.44,255968.69,20.23
330146.45,26.11,13.42,255370.22,20.2
330146.45,26.11,13.42,255370.22,20.2
329983.71,26.12,13.43,255112.55,20.2
330148.97,26.15,13.46,255413.73,20.23
330331.05,26.18,13.48,255211.43,20.22
330172.28,26.17,13.48,255025.25,20.21
329156.9,26.25,13.56,254541.78,20.3
329032.86,26.26,13.57,254345.1,20.3
328824.86,26.25,13.56,255133.85,20.37
328832.38,26.27,13.58,254663.1,20.34
328895.96,26.3,13.6,254814.48,20.37
328895.96,26.3,13.6,254814.48,20.37
328875.0,26.3,13.61,255267.43,20.41
328360.65,26.28,13.58,254670.66,20.38
328484.44,26.31,13.62,254743.66,20.4
328321.7,26.32,13.62,254446.5,20.39
328321.7,26.32,13.62,254446.5,20.39
328508.0,26.34,13.65,254879.37,20.44
328341.05,26.35,13.66,254703.22,20.44
328217.01,26.36,13.67,254565.92,20.45
328009.01,26.35,13.66,255527.53,20.53
328571.33,26.41,13.71,255600.35,20.54
328410.28,26.42,13.72,254928.02,20.5
328118.27,26.4,13.71,254684.98,20.49
328321.19,26.43,13.74,254773.58,20.51
328158.45,26.44,13.74,254569.89,20.51
327954.12,26.42,13.73,254377.44,20.5
327954.12,26.42,13.73,254377.44,20.5
327939.29,26.44,13.75,254301.56,20.5
327965.31,26.46,13.77,254153.83,20.5
327819.4,26.47,13.78,254626.51,20.56
327819.4,26.47,13.78,254626.51,20.56
327695.36,26.48,13.79,254285.05,20.55
327534.3,26.49,13.8,254240.8,20.56
327658.1,26.52,13.83,254201.63,20.57
327667.78,26.54,13.85,254940.86,20.65
327488.89,26.55,13.85,254750.25,20.65
327514.92,26.57,13.87,254527.66,20.65
327124.14,26.54,13.85,254137.2,20.62
326982.44,26.55,13.86,254713.72,20.68
326815.49,26.56,13.87,254581.69,20.69
326815.49,26.56,13.87,254581.69,20.69
326815.49,26.56,13.87,254581.69,20.69
326691.45,26.57,13.88,254395.79,20.69
327392.65,26.65,13.96,255749.67,20.82
327103.37,26.64,13.94,255421.03,20.8
327227.17,26.67,13.97,255409.5,20.81
327227.17,26.67,13.97,255409.5,20.81
326211.79,26.76,14.07,254926.03,20.91
326211.79,26.76,14.07,254926.03,20.91
326487.57,26.79,14.1,254694.05,20.9
326487.57,26.79,14.1,254694.05,20.9
326378.81,26.79,14.09,254611.93,20.9
326216.06,26.79,14.1,254985.19,20.94
326070.15,26.8,14.11,254773.73,20.94
325868.21,26.79,14.1,254589.64,20.93
325744.17,26.8,14.11,254423.04,20.94
325405.54,26.79,14.1,253718.69,20.89
325224.29,26.8,14.11,254320.88,20.96
325065.39,26.81,14.12,253665.24,20.92
325281.06,26.84,14.15,254385.18,20.99
325404.86,26.87,14.18,254366.09,21.01
325242.12,26.88,14.19,254116.61,21.0
324226.74,26.98,14.28,253633.14,21.1
323511.66,26.94,14.25,252883.31,21.06
323537.68,26.96,14.27,253203.48,21.1
323163.05,26.94,14.25,252781.43,21.07
321861.13,27.01,14.32,251825.94,21.13
320845.75,27.11,14.41,251342.47,21.23
320845.75,27.11,14.41,251342.47,21.23
320642.57,27.09,14.4,251105.22,21.22
320899.11,27.13,14.44,250855.78,21.21
320980.66,27.15,14.46,250778.22,21.22
320988.18,27.17,14.48,251365.52,21.28
320819.19,27.18,14.49,251394.78,21.3
320819.19,27.18,14.49,251394.78,21.3
320526.01,27.17,14.47,251105.18,21.28
320332.5,27.17,14.48,251101.45,21.3
320456.3,27.21,14.51,251119.85,21.32
320293.56,27.21,14.52,250887.98,21.32
319984.91,27.23,14.54,250890.0,21.35
319860.87,27.25,14.55,250841.67,21.37
319679.62,27.26,14.56,250815.06,21.38
319699.4,27.28,14.58,251023.71,21.42
319952.69,27.31,14.62,251154.78,21.44
320076.48,27.34,14.65,251186.97,21.46
320102.51,27.36,14.67,251021.98,21.46
320102.51,27.36,14.67,251021.98,21.46
319939.77,27.37,14.68,250982.06,21.47
319777.03,27.38,14.69,250843.49,21.48
319435.02,27.36,14.67,250511.72,21.46
319327.81,27.38,14.68,250512.85,21.48
319038.53,27.36,14.67,250385.87,21.47
319046.05,27.38,14.69,250737.05,21.52
318877.06,27.39,14.69,250334.54,21.5
318647.69,27.37,14.68,250203.94,21.49
318892.71,27.41,14.71,250902.65,21.56
319016.5,27.44,14.75,250934.84,21.58
318853.76,27.45,14.76,250689.18,21.58
318853.76,27.45,14.76,250689.18,21.58
318691.02,27.46,14.77,250902.85,21.62
318717.05,27.48,14.79,250782.27,21.62
318487.16,27.47,14.78,250506.19,21.61
318379.95,27.48,14.79,250322.79,21.61
318198.7,27.49,14.8,250496.31,21.64
318631.27,27.53,14.84,250499.67,21.65
318437.76,27.54,14.85,250791.92,21.69
318750.33,27.59,14.9,250892.14,21.72
318750.33,27.59,14.9,250892.14,21.72
318587.59,27.6,14.91,250543.54,21.7
318587.59,27.6,14.91,250543.54,21.7
318106.03,27.57,14.88,250199.93,21.69
318106.03,27.57,14.88,250217.4,21.69
317943.29,27.58,14.89,250168.2,21.7
317797.37,27.59,14.9,250434.02,21.74
318001.33,27.63,14.93,250234.52,21.74
318001.33,27.63,14.93,250234.52,21.74
317820.08,27.63,14.94,250120.3,21.75
317820.08,27.63,14.94,250120.3,21.75
317839.86,27.66,14.96,250732.79,21.82
317646.35,27.66,14.97,250640.43,21.83
317770.15,27.7,15.01,250688.13,21.85
317607.41,27.71,15.02,250456.95,21.85
317444.67,27.72,15.03,250598.46,21.88
317298.75,27.73,15.04,250349.11,21.88
317174.72,27.74,15.05,250377.6,21.9
317182.23,27.76,15.07,250280.77,21.91
317013.24,27.77,15.08,250549.73,21.95
316819.73,27.78,15.09,250332.15,21.95
317271.53,27.84,15.14,250359.24,21.96
317272.76,27.84,15.14,250373.06,21.97
317110.02,27.85,15.15,250089.94,21.96
316902.02,27.83,15.14,249928.46,21.95
316739.28,27.84,15.15,250202.44,21.99
315723.9,27.95,15.26,249718.96,22.11
315515.9,27.94,15.25,249557.61,22.1
315369.99,27.95,15.26,249383.39,22.1
315245.95,27.96,15.27,249881.92,22.17
315267.58,27.99,15.3,249889.87,22.19
315702.2,28.05,15.36,250337.55,22.25
315703.43,28.05,15.36,250372.23,22.25
315827.23,28.09,15.4,250375.18,22.27
315664.49,28.1,15.41,250162.49,22.27
315522.78,28.11,15.42,250088.88,22.28
315802.63,28.15,15.46,250539.4,22.33
315425.83,28.13,15.44,250441.82,22.33
315629.79,28.16,15.47,250240.95,22.33
316331.0,28.25,15.56,251956.23,22.5
316638.05,28.29,15.6,251838.76,22.5
316761.84,28.33,15.63,251911.77,22.53
316761.84,28.33,15.63,251911.77,22.53
317037.63,28.36,15.67,251707.89,22.52
317037.63,28.36,15.67,251728.79,22.52
316895.92,28.37,15.68,252274.5,22.59
316917.74,28.4,15.7,251975.28,22.58
316612.45,28.42,15.73,251569.2,22.58
316443.46,28.43,15.74,252075.39,22.65
316223.67,28.42,15.73,251532.34,22.61
316020.06,28.43,15.73,251775.14,22.65
316021.3,28.43,15.73,251776.4,22.65
316145.1,28.46,15.77,251761.8,22.67
315982.36,28.47,15.78,251908.6,22.7
315819.62,28.49,15.79,251652.06,22.7
315673.7,28.5,15.81,251455.62,22.7
315673.7,28.5,15.81,251438.74,22.7
316080.91,28.54,15.85,252323.65,22.79
316033.56,28.56,15.87,252529.95,22.82
316033.56,28.56,15.87,252509.05,22.82
315823.94,28.57,15.88,251625.69,22.76
315825.18,28.57,15.88,251651.04,22.77
315687.15,28.59,15.89,251960.51,22.81
316257.74,28.65,15.96,251967.55,22.82
316423.0,28.68,15.99,251723.82,22.82
315890.55,28.74,16.04,253257.99,23.04
316014.35,28.77,16.08,253330.99,23.07
315796.91,28.76,16.07,253113.53,23.05
315634.17,28.77,16.08,252903.13,23.05
315634.17,28.77,16.08,252924.35,23.05
315909.96,28.81,16.12,252776.35,23.05
315764.04,28.82,16.13,253076.82,23.1
315640.0,28.84,16.14,253055.42,23.12
315478.95,28.85,16.16,253725.0,23.2
315478.95,28.85,16.16,253707.45,23.2
315996.38,28.92,16.23,253888.56,23.24
316651.43,28.99,16.3,253941.99,23.25
316651.43,28.99,16.3,253960.75,23.25
316651.43,28.99,16.3,253947.13,23.25
316488.69,29.0,16.31,253711.96,23.25
316312.09,28.99,16.3,253442.78,23.23
315910.84,28.97,16.28,253732.64,23.27
315585.36,29.0,16.3,253399.27,23.28
314966.7,28.96,16.27,252791.43,23.24
314859.49,28.98,16.28,252703.24,23.26
315188.37,29.02,16.32,253147.52,23.31
315188.37,29.02,16.32,253147.52,23.31
315019.38,29.03,16.34,252919.88,23.31
314825.87,29.04,16.35,253211.26,23.35
314949.67,29.08,16.38,253284.26,23.38
314950.91,29.08,16.38,253300.82,23.38
314742.61,29.07,16.37,253041.39,23.37
314907.87,29.1,16.41,252771.25,23.36
315127.14,29.13,16.44,253083.32,23.4
315153.17,29.16,16.47,252868.37,23.4
314137.78,29.28,16.59,252410.41,23.53
314030.57,29.3,16.61,252241.54,23.53
313849.32,29.31,16.62,252195.79,23.55
313680.33,29.32,16.63,252956.56,23.64
313925.34,29.36,16.66,253283.15,23.69
313556.82,29.33,16.64,253006.94,23.67
313680.62,29.37,16.68,253054.65,23.7
313517.88,29.39,16.69,252738.38,23.69
313376.17,29.4,16.71,252814.92,23.72
313209.22,29.41,16.72,252774.4,23.74
312911.22,29.39,16.7,252382.17,23.71
312911.22,29.39,16.7,252382.17,23.71
312911.22,29.39,16.7,252374.77,23.71
312787.19,29.41,16.72,252463.68,23.74
312605.94,29.42,16.73,252707.44,23.78
312519.04,29.44,16.75,252333.22,23.77
312432.2,29.45,16.76,252308.38,23.79
312556.0,29.49,16.8,252246.01,23.8
312393.26,29.51,16.81,252063.21,23.81
312251.55,29.52,16.83,252060.84,23.83
312084.61,29.53,16.84,252420.35,23.89
312149.34,29.56,16.87,252165.03,23.88
311927.5,29.55,16.85,251956.4,23.87
311746.25,29.56,16.86,251816.65,23.87
311454.24,29.54,16.85,251606.69,23.86
311733.87,29.58,16.89,251695.13,23.88
311719.03,29.6,16.91,252244.42,23.95
311719.03,29.6,16.91,252244.42,23.95
311842.82,29.64,16.95,252276.62,23.98
311464.3,29.62,16.92,251875.66,23.95
311301.56,29.63,16.94,251936.07,23.98
311301.56,29.63,16.94,251955.4,23.98
311138.82,29.64,16.95,251626.79,23.97
310123.44,29.77,17.08,251143.32,24.11
309960.69,29.78,17.09,251039.12,24.12
309309.73,29.84,17.14,250895.85,24.2
309872.06,29.9,17.21,250959.74,24.22
309709.31,29.92,17.23,250692.86,24.22
309709.31,29.92,17.23,250671.65,24.21
309546.57,29.93,17.24,250589.24,24.23
309383.83,29.94,17.25,250880.76,24.28
309276.62,29.96,17.27,250728.53,24.29
309095.37,29.97,17.28,250528.62,24.29
309254.38,30.01,17.32,251175.46,24.37
308875.86,29.99,17.29,250761.51,24.34
309120.87,30.02,17.33,251093.12,24.39
308745.38,30.0,17.31,250846.7,24.37
308745.38,30.0,17.31,250869.11,24.38
307729.99,30.14,17.44,250411.15,24.52
308042.56,30.19,17.5,250511.37,24.55
307879.82,30.2,17.51,250288.95,24.55
308155.6,30.25,17.55,250132.56,24.55
307992.86,30.26,17.57,250366.84,24.6
307885.65,30.28,17.59,250175.9,24.6
307886.88,30.28,17.59,250178.84,24.6
307508.36,30.25,17.56,250443.47,24.64
307327.11,30.27,17.57,250107.44,24.63
307596.64,30.31,17.62,250714.39,24.7
307591.9,30.33,17.64,250788.64,24.73
307362.01,30.32,17.63,250579.39,24.72
307485.81,30.36,17.67,250512.72,24.73
307323.07,30.37,17.68,250722.72,24.78
307160.33,30.39,17.7,250620.01,24.79
307342.41,30.43,17.73,250448.47,24.79
307218.37,30.44,17.75,250281.87,24.8
307218.37,30.44,17.75,250281.87,24.8
307037.12,30.46,17.76,250871.6,24.88
307037.12,30.46,17.76,250871.6,24.88
307056.9,30.48,17.79,250695.31,24.89
307052.16,30.51,17.81,250712.82,24.91
307175.96,30.55,17.86,250706.33,24.93
307013.22,30.56,17.87,250449.55,24.93
307039.24,30.59,17.9,250757.81,24.98
307386.64,30.64,17.94,250503.83,24.97
307386.64,30.64,17.94,250503.83,24.97
307386.64,30.64,17.94,250503.83,24.97
307277.67,30.63,17.94,250413.76,24.96
307170.46,30.65,17.96,250351.51,24.98
307014.16,30.64,17.95,250192.54,24.97
307014.16,30.64,17.95,250183.26,24.97
306832.91,30.65,17.96,250613.69,25.03
306832.91,30.65,17.96,250634.81,25.04
306663.92,30.66,17.97,250586.66,25.06
306470.41,30.68,17.98,250580.65,25.08
306119.24,30.65,17.96,250341.13,25.07
306662.32,30.73,18.03,250316.49,25.08
306499.58,30.74,18.05,250088.68,25.08
305885.63,30.8,18.11,250369.3,25.21
305521.21,30.89,18.2,250137.65,25.29
305352.22,30.9,18.21,249851.67,25.29
305347.48,30.93,18.24,250163.39,25.34
305240.27,30.95,18.26,250074.55,25.36
