ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_gpushare40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_183a-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
525062.41,99.64,86.05,521437.57,98.95
525062.41,99.64,86.05,521437.57,98.95
525062.41,99.64,86.05,521421.28,98.95
525062.41,99.64,86.05,521421.28,98.95
525062.41,99.64,86.05,521421.28,98.95
525062.41,99.64,86.05,521421.28,98.95
525062.41,99.64,86.05,521421.28,98.95
525062.41,99.64,86.05,521439.5,98.95
525062.41,99.64,86.05,521439.5,98.95
525062.41,99.64,86.05,521439.5,98.95
525062.41,99.64,86.05,521439.5,98.95
525062.41,99.64,86.05,521439.5,98.95
525062.41,99.64,86.05,521439.5,98.95
525062.41,99.64,86.05,521439.5,98.95
525062.41,99.64,86.05,521426.13,98.95
525012.41,99.64,86.05,521376.13,98.95
525012.41,99.64,86.05,521376.13,98.95
525012.41,99.64,86.05,521376.13,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521393.63,98.95
525015.0,99.64,86.05,521371.63,98.95
525015.0,99.64,86.05,521395.32,98.96
525015.0,99.64,86.05,521395.32,98.96
525015.0,99.64,86.05,521395.32,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521398.22,98.96
525015.76,99.64,86.05,521369.27,98.95
525015.76,99.64,86.05,521402.94,98.96
525015.76,99.64,86.05,521402.94,98.96
525015.76,99.64,86.05,521402.94,98.96
525015.76,99.64,86.05,521402.94,98.96
525015.76,99.64,86.05,521402.94,98.96
525015.76,99.64,86.05,521402.94,98.96
525015.76,99.64,86.05,521402.94,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525015.76,99.64,86.05,521397.3,98.96
525018.11,99.64,86.05,521406.35,98.96
525018.11,99.64,86.05,521406.35,98.96
525018.11,99.64,86.05,521384.35,98.95
525018.11,99.64,86.05,521384.35,98.95
525018.11,99.64,86.05,521384.35,98.95
525018.11,99.64,86.05,521384.35,98.95
525018.11,99.64,86.05,521384.35,98.95
525018.11,99.64,86.05,521384.35,98.95
525018.11,99.64,86.05,521384.35,98.95
525018.11,99.64,86.05,521384.35,98.95
525018.11,99.64,86.05,521408.04,98.96
525018.11,99.64,86.05,521408.04,98.96
525018.11,99.64,86.05,521408.04,98.96
525018.11,99.64,86.05,521408.04,98.96
525018.11,99.64,86.05,521391.44,98.95
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
525018.11,99.64,86.05,521410.14,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524860.46,99.64,86.05,521252.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520932.53,98.96
524540.46,99.64,86.05,520910.53,98.95
524540.46,99.64,86.05,520910.53,98.95
524540.46,99.64,86.05,520910.53,98.95
524542.8,99.64,86.05,520919.93,98.96
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520269.93,98.95
523892.8,99.64,86.05,520295.53,98.96
523892.8,99.64,86.05,520295.53,98.96
523892.8,99.64,86.05,520295.53,98.96
523892.8,99.64,86.05,520295.53,98.96
523892.8,99.64,86.05,520295.53,98.96
523892.8,99.64,86.05,520295.53,98.96
523892.8,99.64,86.05,520295.53,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520296.52,98.96
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520267.58,98.95
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
523893.56,99.64,86.05,520297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522893.56,99.64,86.05,519297.39,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522735.91,99.64,86.05,519144.66,98.96
522415.91,99.64,86.05,518824.66,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522257.5,99.64,86.05,518666.25,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
522149.26,99.64,86.05,518558.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521829.26,99.64,86.05,518238.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521509.26,99.64,86.05,517918.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517868.0,98.96
521459.26,99.64,86.05,517846.0,98.95
521459.26,99.64,86.05,517846.0,98.95
521459.26,99.64,86.05,517846.0,98.95
521459.26,99.64,86.05,517846.0,98.95
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517871.09,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521459.26,99.64,86.05,517867.31,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521350.85,99.64,86.05,517758.9,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521353.2,99.64,86.05,517765.77,98.96
521033.2,99.64,86.05,517445.77,98.96
521033.2,99.64,86.05,517445.77,98.96
521033.2,99.64,86.05,517445.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520713.2,99.64,86.05,517125.77,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516974.3,98.96
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516952.3,98.95
520560.24,99.64,86.05,516977.39,98.96
520560.24,99.64,86.05,516977.39,98.96
520560.24,99.64,86.05,516977.39,98.96
520560.24,99.64,86.05,516977.39,98.96
520560.24,99.64,86.05,516977.39,98.96
520560.24,99.64,86.05,516977.39,98.96
520560.24,99.64,86.05,516977.39,98.96
520560.24,99.64,86.05,516977.39,98.96
520560.24,99.64,86.05,516973.61,98.96
520560.24,99.64,86.05,516973.61,98.96
520560.24,99.64,86.05,516943.5,98.95
520560.24,99.64,86.05,516943.5,98.95
520560.24,99.64,86.05,516943.5,98.95
520560.24,99.64,86.05,516943.5,98.95
520560.24,99.64,86.05,516943.5,98.95
520560.24,99.64,86.05,516943.5,98.95
520560.24,99.64,86.05,516943.5,98.95
