ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_nodes,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-used_gpu_milli,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-total_gpus,ow_multigpu40-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_46cb-policy_FGDPredictor1000desharemd6126-de_share-gs_FGDPredictorScore-scmd_6126-arrived_gpu_milli
962,4204,4067960,6212,4067960
962,4204,4068770,6212,4068770
962,4204,4069000,6212,4069000
962,4204,4069470,6212,4069470
962,4204,4070470,6212,4070470
962,4204,4070940,6212,4070940
962,4204,4071940,6212,4071940
962,4204,4072940,6212,4072940
962,4204,4073530,6212,4073530
962,4204,4074530,6212,4074530
962,4204,4074530,6212,4074530
962,4204,4074530,6212,4074530
963,4212,4075340,6212,4075340
963,4212,4075810,6212,4075810
963,4212,4076810,6212,4076810
963,4212,4077810,6212,4077810
963,4212,4078810,6212,4078810
963,4212,4080810,6212,4080810
963,4212,4081810,6212,4081810
963,4212,4082280,6212,4082280
963,4212,4082280,6212,4082280
964,4220,4083280,6212,4083280
964,4220,4084280,6212,4084280
964,4220,4085280,6212,4085280
964,4220,4086280,6212,4086280
964,4220,4087280,6212,4087280
964,4220,4087930,6212,4087930
964,4220,4088930,6212,4088930
964,4220,4089740,6212,4089740
965,4228,4090740,6212,4090740
965,4228,4091740,6212,4091740
965,4228,4092740,6212,4092740
965,4228,4092740,6212,4092740
965,4228,4093740,6212,4093740
965,4228,4094740,6212,4094740
965,4228,4095210,6212,4095210
965,4228,4095680,6212,4095680
966,4236,4096150,6212,4096150
966,4236,4096800,6212,4096800
966,4236,4097120,6212,4097120
966,4236,4097440,6212,4097440
966,4236,4098440,6212,4098440
966,4236,4099250,6212,4099250
966,4236,4103250,6212,4103250
966,4236,4104060,6212,4104060
966,4236,4104290,6212,4104290
966,4236,4105290,6212,4105290
967,4244,4106290,6212,4106290
967,4244,4107100,6212,4107100
967,4244,4107100,6212,4107100
967,4244,4108100,6212,4108100
967,4244,4109100,6212,4109100
967,4244,4110100,6212,4110100
967,4244,4110100,6212,4110100
967,4244,4110330,6212,4110330
967,4244,4110330,6212,4110330
967,4244,4110650,6212,4110650
967,4244,4111460,6212,4111460
967,4244,4111460,6212,4111460
967,4244,4112460,6212,4112460
967,4244,4113110,6212,4113110
968,4252,4121110,6212,4121110
968,4252,4121110,6212,4121110
969,4260,4122110,6212,4122110
969,4260,4122580,6212,4122580
969,4260,4123580,6212,4123580
969,4260,4123580,6212,4123580
969,4260,4124040,6212,4124040
969,4260,4125040,6212,4125040
969,4260,4125510,6212,4125510
969,4260,4126510,6212,4126510
970,4268,4127510,6212,4127510
971,4276,4135510,6212,4135510
971,4276,4135510,6212,4135510
971,4276,4136510,6212,4136510
971,4276,4136510,6212,4136510
971,4276,4136980,6212,4136980
971,4276,4137630,6212,4137630
971,4276,4138100,6212,4138100
971,4276,4139100,6212,4139100
971,4276,4139100,6212,4139100
971,4276,4139260,6212,4139260
971,4276,4140260,6212,4140260
971,4276,4141070,6212,4141070
971,4276,4141070,6212,4141070
971,4276,4142070,6212,4142070
971,4276,4143070,6212,4143070
971,4276,4144070,6212,4144070
971,4276,4144530,6212,4144530
971,4276,4144530,6212,4144530
971,4276,4144850,6212,4144850
972,4284,4145660,6212,4145660
972,4284,4145660,6212,4145660
972,4284,4146660,6212,4146660
972,4284,4147660,6212,4147660
972,4284,4147660,6212,4147660
972,4284,4148470,6212,4148470
972,4284,4148470,6212,4148470
972,4284,4149470,6212,4149470
972,4284,4150470,6212,4150470
973,4292,4158470,6212,4158470
973,4292,4159470,6212,4159470
973,4292,4159790,6212,4159790
973,4292,4160260,6212,4160260
974,4300,4161070,6212,4161070
974,4300,4162070,6212,4162070
974,4300,4162070,6212,4162070
974,4300,4163070,6212,4163070
974,4300,4164070,6212,4164070
974,4300,4164540,6212,4164540
974,4300,4165010,6212,4165010
974,4300,4166010,6212,4166010
974,4300,4166820,6212,4166820
974,4300,4167820,6212,4167820
975,4308,4168820,6212,4168820
975,4308,4169820,6212,4169820
975,4308,4170290,6212,4170290
975,4308,4171290,6212,4171290
975,4308,4171290,6212,4171290
975,4308,4171610,6212,4171610
975,4308,4173610,6212,4173610
975,4308,4174080,6212,4174080
975,4308,4175080,6212,4175080
976,4316,4179080,6212,4179080
976,4316,4179080,6212,4179080
976,4316,4180080,6212,4180080
976,4316,4180890,6212,4180890
976,4316,4181700,6212,4181700
976,4316,4181860,6212,4181860
976,4316,4181860,6212,4181860
976,4316,4182330,6212,4182330
976,4316,4183140,6212,4183140
977,4324,4183950,6212,4183950
977,4324,4184950,6212,4184950
977,4324,4185420,6212,4185420
977,4324,4185740,6212,4185740
977,4324,4186550,6212,4186550
977,4324,4187550,6212,4187550
977,4324,4188550,6212,4188550
977,4324,4189550,6212,4189550
977,4324,4190550,6212,4190550
978,4332,4191550,6212,4191550
978,4332,4192360,6212,4192360
978,4332,4193360,6212,4193360
978,4332,4194360,6212,4194360
978,4332,4195360,6212,4195360
978,4332,4196360,6212,4196360
978,4332,4197360,6212,4197360
978,4332,4198010,6212,4198010
979,4340,4206010,6212,4206010
979,4340,4207010,6212,4207010
979,4340,4207240,6212,4207240
980,4348,4208050,6212,4208050
980,4348,4208050,6212,4208050
980,4348,4209050,6212,4209050
981,4356,4217050,6212,4217050
982,4364,4225050,6212,4225050
982,4364,4226050,6212,4226050
982,4364,4226520,6212,4226520
983,4372,4230520,6212,4230520
983,4372,4230520,6212,4230520
983,4372,4231520,6212,4231520
983,4372,4232520,6212,4232520
983,4372,4233520,6212,4233520
983,4372,4234520,6212,4234520
983,4372,4235520,6212,4235520
983,4372,4236520,6212,4236520
983,4372,4236520,6212,4236520
983,4372,4236990,6212,4236990
983,4372,4236990,6212,4236990
983,4372,4237990,6212,4237990
984,4380,4239990,6212,4239990
984,4380,4240990,6212,4240990
984,4380,4241990,6212,4241990
984,4380,4242990,6212,4242990
985,4388,4250990,6212,4250990
985,4388,4254990,6212,4254990
985,4388,4254990,6212,4254990
986,4396,4255460,6212,4255460
986,4396,4256460,6212,4256460
986,4396,4257460,6212,4257460
986,4396,4258460,6212,4258460
986,4396,4258930,6212,4258930
986,4396,4259930,6212,4259930
986,4396,4260930,6212,4260930
986,4396,4261930,6212,4261930
986,4396,4262090,6212,4262090
986,4396,4263090,6212,4263090
987,4404,4264090,6212,4264090
987,4404,4265090,6212,4265090
988,4412,4273090,6212,4273090
988,4412,4273740,6212,4273740
988,4412,4274210,6212,4274210
988,4412,4275210,6212,4275210
988,4412,4276020,6212,4276020
988,4412,4277020,6212,4277020
988,4412,4277020,6212,4277020
988,4412,4278020,6212,4278020
988,4412,4278020,6212,4278020
989,4420,4279020,6212,4279020
989,4420,4279020,6212,4279020
989,4420,4280020,6212,4280020
989,4420,4280830,6212,4280830
989,4420,4281640,6212,4281640
989,4420,4282110,6212,4282110
989,4420,4283110,6212,4283110
989,4420,4284110,6212,4284110
989,4420,4285110,6212,4285110
989,4420,4285430,6212,4285430
989,4420,4286080,6212,4286080
989,4420,4286310,6212,4286310
990,4428,4287310,6212,4287310
990,4428,4288310,6212,4288310
990,4428,4289310,6212,4289310
990,4428,4290310,6212,4290310
990,4428,4291310,6212,4291310
990,4428,4291310,6212,4291310
990,4428,4291540,6212,4291540
990,4428,4292350,6212,4292350
990,4428,4292810,6212,4292810
990,4428,4292810,6212,4292810
990,4428,4293810,6212,4293810
991,4436,4294130,6212,4294130
991,4436,4295130,6212,4295130
991,4436,4295780,6212,4295780
991,4436,4295780,6212,4295780
991,4436,4296780,6212,4296780
991,4436,4297590,6212,4297590
991,4436,4298400,6212,4298400
991,4436,4298990,6212,4298990
991,4436,4299990,6212,4299990
991,4436,4300640,6212,4300640
991,4436,4300640,6212,4300640
992,4444,4301640,6212,4301640
992,4444,4302640,6212,4302640
993,4452,4310640,6212,4310640
993,4452,4311450,6212,4311450
993,4452,4312450,6212,4312450
993,4452,4312920,6212,4312920
993,4452,4312920,6212,4312920
993,4452,4312920,6212,4312920
993,4452,4313920,6212,4313920
994,4460,4317920,6212,4317920
994,4460,4318510,6212,4318510
994,4460,4319320,6212,4319320
994,4460,4319640,6212,4319640
994,4460,4320640,6212,4320640
994,4460,4320640,6212,4320640
994,4460,4321640,6212,4321640
994,4460,4322110,6212,4322110
994,4460,4322920,6212,4322920
994,4460,4322920,6212,4322920
994,4460,4323730,6212,4323730
995,4468,4324730,6212,4324730
995,4468,4325730,6212,4325730
995,4468,4326730,6212,4326730
995,4468,4327730,6212,4327730
995,4468,4328200,6212,4328200
995,4468,4328200,6212,4328200
995,4468,4329200,6212,4329200
995,4468,4330200,6212,4330200
995,4468,4330200,6212,4330200
995,4468,4330670,6212,4330670
995,4468,4331670,6212,4331670
996,4476,4332670,6212,4332670
997,4484,4340670,6212,4340670
997,4484,4341320,6212,4341320
997,4484,4341320,6212,4341320
997,4484,4342320,6212,4342320
997,4484,4343320,6212,4343320
997,4484,4345320,6212,4345320
997,4484,4346320,6212,4346320
997,4484,4346320,6212,4346320
997,4484,4346790,6212,4346790
998,4492,4347790,6212,4347790
998,4492,4348790,6212,4348790
998,4492,4349790,6212,4349790
998,4492,4350790,6212,4350790
998,4492,4350790,6212,4350790
998,4492,4350790,6212,4350790
998,4492,4351600,6212,4351600
998,4492,4352150,6212,4352150
998,4492,4353150,6212,4353150
998,4492,4354150,6212,4354150
998,4492,4354260,6212,4354260
999,4500,4355070,6212,4355070
999,4500,4355720,6212,4355720
999,4500,4356720,6212,4356720
999,4500,4357530,6212,4357530
999,4500,4358530,6212,4358530
999,4500,4359530,6212,4359530
999,4500,4360530,6212,4360530
999,4500,4360530,6212,4360530
999,4500,4360990,6212,4360990
1000,4508,4361990,6212,4361990
1000,4508,4362460,6212,4362460
1000,4508,4362930,6212,4362930
1000,4508,4363930,6212,4363930
1000,4508,4363930,6212,4363930
1000,4508,4364740,6212,4364740
1000,4508,4365740,6212,4365740
1000,4508,4366740,6212,4366740
1000,4508,4367550,6212,4367550
1000,4508,4368550,6212,4368550
1000,4508,4368550,6212,4368550
1001,4516,4369200,6212,4369200
1001,4516,4369850,6212,4369850
1001,4516,4370850,6212,4370850
1001,4516,4371660,6212,4371660
1001,4516,4372660,6212,4372660
1001,4516,4373660,6212,4373660
1001,4516,4374660,6212,4374660
1001,4516,4375660,6212,4375660
1002,4524,4376130,6212,4376130
1002,4524,4377130,6212,4377130
1002,4524,4378130,6212,4378130
1002,4524,4378290,6212,4378290
1002,4524,4379290,6212,4379290
1002,4524,4380290,6212,4380290
1002,4524,4380290,6212,4380290
1003,4532,4388290,6212,4388290
1003,4532,4389290,6212,4389290
1003,4532,4390100,6212,4390100
1004,4540,4392100,6212,4392100
1004,4540,4392570,6212,4392570
1004,4540,4393220,6212,4393220
1004,4540,4393770,6212,4393770
1004,4540,4394770,6212,4394770
1004,4540,4395770,6212,4395770
1004,4540,4396240,6212,4396240
1004,4540,4396240,6212,4396240
1004,4540,4396710,6212,4396710
1004,4540,4397520,6212,4397520
1004,4540,4398330,6212,4398330
1004,4540,4398810,6212,4398810
1005,4548,4406810,6212,4406810
1006,4556,4407810,6212,4407810
1006,4556,4408130,6212,4408130
1006,4556,4412130,6212,4412130
1006,4556,4412600,6212,4412600
1006,4556,4412600,6212,4412600
1006,4556,4413410,6212,4413410
1006,4556,4414410,6212,4414410
1006,4556,4415220,6212,4415220
1007,4564,4419220,6212,4419220
1007,4564,4419220,6212,4419220
1007,4564,4421220,6212,4421220
1007,4564,4422220,6212,4422220
1007,4564,4423220,6212,4423220
1008,4572,4424220,6212,4424220
1008,4572,4425220,6212,4425220
1008,4572,4427220,6212,4427220
1008,4572,4427220,6212,4427220
1008,4572,4427690,6212,4427690
1009,4580,4431690,6212,4431690
1009,4580,4432690,6212,4432690
1009,4580,4433690,6212,4433690
1009,4580,4434690,6212,4434690
1009,4580,4435690,6212,4435690
1009,4580,4435690,6212,4435690
1009,4580,4436500,6212,4436500
1009,4580,4437310,6212,4437310
1009,4580,4438310,6212,4438310
1009,4580,4438310,6212,4438310
1010,4588,4439310,6212,4439310
1010,4588,4440310,6212,4440310
1010,4588,4441120,6212,4441120
1010,4588,4441120,6212,4441120
1010,4588,4442120,6212,4442120
1010,4588,4443120,6212,4443120
1010,4588,4443440,6212,4443440
1011,4596,4447440,6212,4447440
1012,4604,4455440,6212,4455440
1012,4604,4456440,6212,4456440
1012,4604,4456760,6212,4456760
1012,4604,4456760,6212,4456760
1012,4604,4456760,6212,4456760
1012,4604,4457760,6212,4457760
1012,4604,4458570,6212,4458570
1012,4604,4459570,6212,4459570
1012,4604,4459570,6212,4459570
1012,4604,4460380,6212,4460380
1012,4604,4460970,6212,4460970
1012,4604,4461970,6212,4461970
1013,4612,4462970,6212,4462970
1013,4612,4462970,6212,4462970
1013,4612,4463970,6212,4463970
1013,4612,4464970,6212,4464970
1013,4612,4465970,6212,4465970
1013,4612,4465970,6212,4465970
1013,4612,4466440,6212,4466440
1013,4612,4466440,6212,4466440
1013,4612,4466910,6212,4466910
1013,4612,4467910,6212,4467910
1013,4612,4468910,6212,4468910
1013,4612,4469560,6212,4469560
1013,4612,4469560,6212,4469560
1014,4620,4470560,6212,4470560
1014,4620,4471030,6212,4471030
1014,4620,4471840,6212,4471840
1014,4620,4472840,6212,4472840
1014,4620,4473840,6212,4473840
1014,4620,4474840,6212,4474840
1014,4620,4475840,6212,4475840
1014,4620,4476310,6212,4476310
1014,4620,4476630,6212,4476630
1015,4628,4478630,6212,4478630
1015,4628,4478630,6212,4478630
1015,4628,4482630,6212,4482630
1015,4628,4483630,6212,4483630
1015,4628,4484630,6212,4484630
1015,4628,4485440,6212,4485440
1016,4636,4486250,6212,4486250
1016,4636,4487250,6212,4487250
1016,4636,4487570,6212,4487570
1016,4636,4488380,6212,4488380
1016,4636,4489380,6212,4489380
1016,4636,4489850,6212,4489850
1016,4636,4490850,6212,4490850
1016,4636,4491850,6212,4491850
1016,4636,4492660,6212,4492660
1017,4644,4493470,6212,4493470
1017,4644,4493470,6212,4493470
1017,4644,4494470,6212,4494470
1017,4644,4495470,6212,4495470
1017,4644,4495470,6212,4495470
1017,4644,4496470,6212,4496470
1017,4644,4497470,6212,4497470
1017,4644,4497700,6212,4497700
1017,4644,4498020,6212,4498020
1017,4644,4499020,6212,4499020
1017,4644,4500020,6212,4500020
1017,4644,4500830,6212,4500830
1018,4652,4501640,6212,4501640
1018,4652,4501870,6212,4501870
1018,4652,4501870,6212,4501870
1018,4652,4501870,6212,4501870
1018,4652,4502870,6212,4502870
1018,4652,4503330,6212,4503330
1018,4652,4504330,6212,4504330
1018,4652,4505330,6212,4505330
1018,4652,4506330,6212,4506330
1018,4652,4507140,6212,4507140
1018,4652,4508140,6212,4508140
1018,4652,4509140,6212,4509140
1019,4660,4510140,6212,4510140
1019,4660,4511140,6212,4511140
1019,4660,4512140,6212,4512140
1019,4660,4512140,6212,4512140
1019,4660,4513140,6212,4513140
1019,4660,4514140,6212,4514140
1019,4660,4514140,6212,4514140
1020,4668,4522140,6212,4522140
1020,4668,4522950,6212,4522950
1020,4668,4523950,6212,4523950
1020,4668,4524270,6212,4524270
1020,4668,4525270,6212,4525270
1021,4676,4533270,6212,4533270
1022,4684,4534270,6212,4534270
1022,4684,4534590,6212,4534590
1022,4684,4535590,6212,4535590
1022,4684,4535590,6212,4535590
1022,4684,4536590,6212,4536590
1022,4684,4537590,6212,4537590
1022,4684,4538590,6212,4538590
1022,4684,4538820,6212,4538820
1023,4692,4546820,6212,4546820
1023,4692,4547820,6212,4547820
1023,4692,4547820,6212,4547820
1023,4692,4548820,6212,4548820
1024,4700,4552820,6212,4552820
1024,4700,4553820,6212,4553820
1024,4700,4554820,6212,4554820
1024,4700,4555470,6212,4555470
1024,4700,4556280,6212,4556280
1024,4700,4556280,6212,4556280
1024,4700,4557280,6212,4557280
1025,4708,4558280,6212,4558280
1025,4708,4559280,6212,4559280
1025,4708,4559750,6212,4559750
1025,4708,4560220,6212,4560220
1025,4708,4561030,6212,4561030
1025,4708,4561680,6212,4561680
1025,4708,4562680,6212,4562680
1025,4708,4563680,6212,4563680
1025,4708,4564680,6212,4564680
1026,4716,4565490,6212,4565490
1026,4716,4566490,6212,4566490
1026,4716,4567490,6212,4567490
1026,4716,4568490,6212,4568490
1026,4716,4569490,6212,4569490
1026,4716,4569490,6212,4569490
1026,4716,4570490,6212,4570490
1027,4724,4578490,6212,4578490
1027,4724,4579490,6212,4579490
1027,4724,4580490,6212,4580490
1028,4732,4580950,6212,4580950
1028,4732,4581950,6212,4581950
1028,4732,4582760,6212,4582760
1029,4740,4590760,6212,4590760
1029,4740,4590920,6212,4590920
1029,4740,4591920,6212,4591920
1029,4740,4592240,6212,4592240
1029,4740,4593240,6212,4593240
1029,4740,4594240,6212,4594240
1029,4740,4594240,6212,4594240
1029,4740,4595240,6212,4595240
1029,4740,4595710,6212,4595710
1029,4740,4596710,6212,4596710
1030,4748,4597300,6212,4597300
1031,4756,4605300,6212,4605300
1031,4756,4605770,6212,4605770
1031,4756,4606770,6212,4606770
1031,4756,4607240,6212,4607240
1031,4756,4608050,6212,4608050
1031,4756,4608270,6212,4608270
1031,4756,4609270,6212,4609270
1031,4756,4610270,6212,4610270
1031,4756,4611270,6212,4611270
1031,4756,4612270,6212,4612270
1032,4764,4612740,6212,4612740
1032,4764,4613740,6212,4613740
1032,4764,4615740,6212,4615740
1032,4764,4616740,6212,4616740
1032,4764,4617550,6212,4617550
1032,4764,4617550,6212,4617550
1032,4764,4617870,6212,4617870
1032,4764,4618870,6212,4618870
1032,4764,4619680,6212,4619680
1033,4772,4620490,6212,4620490
1033,4772,4620960,6212,4620960
1033,4772,4620960,6212,4620960
1033,4772,4621960,6212,4621960
1033,4772,4622960,6212,4622960
1033,4772,4623960,6212,4623960
1033,4772,4624960,6212,4624960
1033,4772,4625960,6212,4625960
1033,4772,4626960,6212,4626960
1033,4772,4627430,6212,4627430
1034,4780,4635430,6212,4635430
1035,4788,4636430,6212,4636430
1035,4788,4637430,6212,4637430
1035,4788,4637430,6212,4637430
1035,4788,4638430,6212,4638430
1035,4788,4639430,6212,4639430
1035,4788,4640430,6212,4640430
1035,4788,4640660,6212,4640660
1035,4788,4641310,6212,4641310
1035,4788,4642120,6212,4642120
1035,4788,4642930,6212,4642930
1035,4788,4643410,6212,4643410
1036,4796,4644410,6212,4644410
1036,4796,4645410,6212,4645410
1036,4796,4646410,6212,4646410
1036,4796,4646410,6212,4646410
1036,4796,4647410,6212,4647410
1036,4796,4648410,6212,4648410
1036,4796,4649410,6212,4649410
1036,4796,4650000,6212,4650000
1036,4796,4650000,6212,4650000
1036,4796,4651000,6212,4651000
1037,4804,4652000,6212,4652000
1037,4804,4652000,6212,4652000
1037,4804,4652810,6212,4652810
1037,4804,4652810,6212,4652810
1037,4804,4653460,6212,4653460
1037,4804,4654460,6212,4654460
1038,4812,4662460,6212,4662460
1038,4812,4663460,6212,4663460
1038,4812,4664460,6212,4664460
1039,4820,4672460,6212,4672460
1039,4820,4673270,6212,4673270
1039,4820,4673740,6212,4673740
1039,4820,4673740,6212,4673740
1040,4828,4674740,6212,4674740
1040,4828,4675390,6212,4675390
1040,4828,4675860,6212,4675860
1040,4828,4676860,6212,4676860
1040,4828,4677180,6212,4677180
1040,4828,4677180,6212,4677180
1040,4828,4677830,6212,4677830
1040,4828,4678640,6212,4678640
1040,4828,4679450,6212,4679450
1040,4828,4680450,6212,4680450
1040,4828,4680450,6212,4680450
1040,4828,4680450,6212,4680450
1040,4828,4681260,6212,4681260
1040,4828,4681260,6212,4681260
1041,4836,4689260,6212,4689260
1041,4836,4689260,6212,4689260
1042,4844,4690260,6212,4690260
1042,4844,4690630,6212,4690630
1042,4844,4691630,6212,4691630
1042,4844,4692440,6212,4692440
1042,4844,4693440,6212,4693440
1042,4844,4694440,6212,4694440
1042,4844,4695250,6212,4695250
1042,4844,4696250,6212,4696250
1042,4844,4696250,6212,4696250
1042,4844,4697250,6212,4697250
1042,4844,4697250,6212,4697250
1043,4852,4698250,6212,4698250
1043,4852,4699250,6212,4699250
1043,4852,4700250,6212,4700250
1043,4852,4700480,6212,4700480
1043,4852,4701480,6212,4701480
1043,4852,4702480,6212,4702480
1043,4852,4702590,6212,4702590
1043,4852,4703050,6212,4703050
1043,4852,4703050,6212,4703050
1043,4852,4703050,6212,4703050
1043,4852,4704050,6212,4704050
1043,4852,4704050,6212,4704050
1043,4852,4704520,6212,4704520
1043,4852,4705520,6212,4705520
1044,4860,4713520,6212,4713520
1045,4868,4714520,6212,4714520
1045,4868,4715520,6212,4715520
1045,4868,4716520,6212,4716520
1045,4868,4717520,6212,4717520
1045,4868,4717520,6212,4717520
1045,4868,4718520,6212,4718520
1045,4868,4719110,6212,4719110
1045,4868,4720110,6212,4720110
1045,4868,4720340,6212,4720340
1045,4868,4720340,6212,4720340
1045,4868,4720340,6212,4720340
1045,4868,4721340,6212,4721340
1046,4876,4722340,6212,4722340
1046,4876,4722800,6212,4722800
1046,4876,4723800,6212,4723800
1046,4876,4724800,6212,4724800
1046,4876,4725800,6212,4725800
1046,4876,4726800,6212,4726800
1046,4876,4727800,6212,4727800
1046,4876,4727800,6212,4727800
1046,4876,4728270,6212,4728270
1046,4876,4728270,6212,4728270
1046,4876,4728270,6212,4728270
1046,4876,4729270,6212,4729270
1047,4884,4729920,6212,4729920
1047,4884,4731920,6212,4731920
1048,4892,4739920,6212,4739920
1048,4892,4739920,6212,4739920
1048,4892,4740920,6212,4740920
1048,4892,4741920,6212,4741920
1048,4892,4742920,6212,4742920
1048,4892,4743920,6212,4743920
1048,4892,4744920,6212,4744920
1048,4892,4744920,6212,4744920
1049,4900,4745390,6212,4745390
1049,4900,4745860,6212,4745860
1049,4900,4746180,6212,4746180
1049,4900,4746990,6212,4746990
1049,4900,4746990,6212,4746990
1049,4900,4747150,6212,4747150
1049,4900,4747150,6212,4747150
1049,4900,4747620,6212,4747620
1049,4900,4747940,6212,4747940
1049,4900,4748940,6212,4748940
1049,4900,4749940,6212,4749940
1049,4900,4750940,6212,4750940
1049,4900,4751940,6212,4751940
1049,4900,4752940,6212,4752940
1050,4908,4753940,6212,4753940
1050,4908,4754750,6212,4754750
1050,4908,4755750,6212,4755750
1050,4908,4756750,6212,4756750
1050,4908,4757750,6212,4757750
1050,4908,4757750,6212,4757750
1050,4908,4758750,6212,4758750
1050,4908,4759220,6212,4759220
1050,4908,4760220,6212,4760220
1050,4908,4761030,6212,4761030
1051,4916,4762030,6212,4762030
1051,4916,4762840,6212,4762840
1051,4916,4763650,6212,4763650
1051,4916,4764120,6212,4764120
1051,4916,4765120,6212,4765120
1052,4924,4773120,6212,4773120
1053,4932,4781120,6212,4781120
1053,4932,4782120,6212,4782120
1053,4932,4783120,6212,4783120
1053,4932,4783770,6212,4783770
1053,4932,4783770,6212,4783770
1054,4940,4784580,6212,4784580
1054,4940,4785580,6212,4785580
1054,4940,4786390,6212,4786390
1054,4940,4787390,6212,4787390
1054,4940,4788390,6212,4788390
1054,4940,4788860,6212,4788860
1054,4940,4789670,6212,4789670
1054,4940,4790320,6212,4790320
1054,4940,4791320,6212,4791320
1054,4940,4791480,6212,4791480
1054,4940,4791480,6212,4791480
1054,4940,4791700,6212,4791700
1055,4948,4792700,6212,4792700
1055,4948,4793700,6212,4793700
1055,4948,4794350,6212,4794350
1055,4948,4795350,6212,4795350
1055,4948,4796350,6212,4796350
1055,4948,4796820,6212,4796820
1055,4948,4796820,6212,4796820
1055,4948,4796820,6212,4796820
1055,4948,4797820,6212,4797820
1055,4948,4798820,6212,4798820
1056,4956,4799820,6212,4799820
1056,4956,4800820,6212,4800820
1056,4956,4804820,6212,4804820
1056,4956,4805820,6212,4805820
1056,4956,4806820,6212,4806820
1057,4964,4807820,6212,4807820
1057,4964,4808820,6212,4808820
1057,4964,4809820,6212,4809820
1057,4964,4810300,6212,4810300
1057,4964,4811300,6212,4811300
1057,4964,4811770,6212,4811770
1057,4964,4812770,6212,4812770
1057,4964,4813770,6212,4813770
1057,4964,4814320,6212,4814320
1058,4972,4815320,6212,4815320
1058,4972,4816130,6212,4816130
1058,4972,4817130,6212,4817130
1058,4972,4817600,6212,4817600
1058,4972,4818600,6212,4818600
1058,4972,4819600,6212,4819600
1058,4972,4820600,6212,4820600
1059,4980,4821600,6212,4821600
1059,4980,4822070,6212,4822070
1059,4980,4823070,6212,4823070
1059,4980,4824070,6212,4824070
1059,4980,4824880,6212,4824880
1059,4980,4825350,6212,4825350
1059,4980,4826350,6212,4826350
1059,4980,4827350,6212,4827350
1059,4980,4828160,6212,4828160
1059,4980,4828630,6212,4828630
1060,4988,4829630,6212,4829630
1060,4988,4829850,6212,4829850
1060,4988,4830850,6212,4830850
1060,4988,4830850,6212,4830850
1060,4988,4831660,6212,4831660
1060,4988,4832470,6212,4832470
1060,4988,4833280,6212,4833280
1060,4988,4833930,6212,4833930
1060,4988,4834930,6212,4834930
1060,4988,4835930,6212,4835930
1060,4988,4836250,6212,4836250
1061,4996,4840250,6212,4840250
1061,4996,4841250,6212,4841250
1061,4996,4842250,6212,4842250
1061,4996,4843250,6212,4843250
1061,4996,4843480,6212,4843480
1061,4996,4843960,6212,4843960
1061,4996,4844960,6212,4844960
1061,4996,4845430,6212,4845430
1062,5004,4846240,6212,4846240
1062,5004,4847240,6212,4847240
1062,5004,4848240,6212,4848240
1062,5004,4848710,6212,4848710
1062,5004,4848710,6212,4848710
1062,5004,4849180,6212,4849180
1062,5004,4850180,6212,4850180
1062,5004,4850180,6212,4850180
1062,5004,4851180,6212,4851180
1063,5012,4859180,6212,4859180
1063,5012,4859730,6212,4859730
1063,5012,4860730,6212,4860730
1063,5012,4860950,6212,4860950
1064,5020,4861760,6212,4861760
1064,5020,4862570,6212,4862570
1064,5020,4863030,6212,4863030
1064,5020,4864030,6212,4864030
1064,5020,4864030,6212,4864030
1064,5020,4864500,6212,4864500
1064,5020,4865500,6212,4865500
1065,5028,4873500,6212,4873500
1065,5028,4874500,6212,4874500
1065,5028,4874960,6212,4874960
1065,5028,4875960,6212,4875960
1066,5036,4879960,6212,4879960
1066,5036,4880960,6212,4880960
1066,5036,4881960,6212,4881960
1066,5036,4882120,6212,4882120
1066,5036,4883120,6212,4883120
1066,5036,4884120,6212,4884120
1066,5036,4884340,6212,4884340
1066,5036,4884340,6212,4884340
1067,5044,4885150,6212,4885150
1067,5044,4885620,6212,4885620
1067,5044,4886620,6212,4886620
1067,5044,4887090,6212,4887090
1067,5044,4888090,6212,4888090
1067,5044,4888090,6212,4888090
1067,5044,4888900,6212,4888900
1067,5044,4889550,6212,4889550
1067,5044,4890550,6212,4890550
1067,5044,4891360,6212,4891360
1068,5052,4892360,6212,4892360
1068,5052,4893010,6212,4893010
1068,5052,4893660,6212,4893660
1068,5052,4894660,6212,4894660
1068,5052,4895660,6212,4895660
1069,5060,4899660,6212,4899660
1069,5060,4900660,6212,4900660
1069,5060,4901250,6212,4901250
1069,5060,4902060,6212,4902060
1069,5060,4903060,6212,4903060
1069,5060,4903060,6212,4903060
1070,5068,4904060,6212,4904060
1070,5068,4905060,6212,4905060
1070,5068,4906060,6212,4906060
