ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_nodes,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-used_gpu_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-total_gpus,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_b4a5-policy_DotProd1000demergemdac62-de_merge-gs_best-scmd_ac62-arrived_gpu_milli
1213,6212,5209720,6212,6167990
1213,6212,5209720,6212,6168990
1213,6212,5209720,6212,6168990
1213,6212,5209720,6212,6168990
1213,6212,5209720,6212,6169800
1213,6212,5209720,6212,6170120
1213,6212,5209720,6212,6170120
1213,6212,5209720,6212,6170120
1213,6212,5209720,6212,6170120
1213,6212,5209720,6212,6170340
1213,6212,5209720,6212,6171340
1213,6212,5209720,6212,6172340
1213,6212,5209720,6212,6173340
1213,6212,5209720,6212,6173340
1213,6212,5209720,6212,6173340
1213,6212,5209720,6212,6174340
1213,6212,5209720,6212,6175340
1213,6212,5209720,6212,6175570
1213,6212,5209720,6212,6175800
1213,6212,5209720,6212,6176270
1213,6212,5209830,6212,6176380
1213,6212,5209830,6212,6176380
1213,6212,5209830,6212,6177380
1213,6212,5209830,6212,6177380
1213,6212,5209830,6212,6178190
1213,6212,5209830,6212,6178660
1213,6212,5209830,6212,6179660
1213,6212,5209830,6212,6179660
1213,6212,5209830,6212,6180660
1213,6212,5209830,6212,6181660
1213,6212,5209830,6212,6181660
1213,6212,5209830,6212,6182660
1213,6212,5209830,6212,6182980
1213,6212,5209830,6212,6182980
1213,6212,5209830,6212,6183630
1213,6212,5209830,6212,6184440
1213,6212,5209830,6212,6185440
1213,6212,5209830,6212,6186440
1213,6212,5209830,6212,6186440
1213,6212,5209830,6212,6187440
1213,6212,5209830,6212,6187440
1213,6212,5209830,6212,6188440
1213,6212,5209830,6212,6189440
1213,6212,5209830,6212,6189440
1213,6212,5209830,6212,6189440
1213,6212,5209830,6212,6190440
1213,6212,5210830,6212,6191440
1213,6212,5210830,6212,6192090
1213,6212,5210830,6212,6192090
1213,6212,5210830,6212,6192090
1213,6212,5210830,6212,6193090
1213,6212,5210830,6212,6193900
1213,6212,5210830,6212,6194900
1213,6212,5210830,6212,6194900
1213,6212,5210830,6212,6195380
1213,6212,5210830,6212,6196380
1213,6212,5210830,6212,6196380
1213,6212,5210830,6212,6196700
1213,6212,5210830,6212,6197020
1213,6212,5210830,6212,6198020
1213,6212,5210830,6212,6198670
1213,6212,5210830,6212,6199670
1213,6212,5210830,6212,6200480
1213,6212,5210830,6212,6201130
1213,6212,5210830,6212,6201130
1213,6212,5210830,6212,6201360
1213,6212,5210830,6212,6201360
1213,6212,5210830,6212,6202360
1213,6212,5210830,6212,6203360
1213,6212,5210830,6212,6204360
1213,6212,5210830,6212,6205360
1213,6212,5210830,6212,6205680
1213,6212,5210830,6212,6206680
1213,6212,5210830,6212,6206680
1213,6212,5210830,6212,6207490
1213,6212,5210990,6212,6207650
1213,6212,5210990,6212,6208650
1213,6212,5210990,6212,6209650
1213,6212,5210990,6212,6210650
1213,6212,5210990,6212,6210970
1213,6212,5210990,6212,6211520
1213,6212,5210990,6212,6211520
1213,6212,5210990,6212,6212330
1213,6212,5210990,6212,6212330
1213,6212,5210990,6212,6212660
1213,6212,5210990,6212,6213660
1213,6212,5210990,6212,6214660
1213,6212,5210990,6212,6215130
1213,6212,5210990,6212,6216130
1213,6212,5210990,6212,6216680
1213,6212,5210990,6212,6217680
1213,6212,5210990,6212,6218680
1213,6212,5210990,6212,6219680
1213,6212,5210990,6212,6220680
1213,6212,5210990,6212,6220680
1213,6212,5210990,6212,6220680
1213,6212,5210990,6212,6220680
1213,6212,5210990,6212,6221490
1213,6212,5210990,6212,6222490
1213,6212,5210990,6212,6223490
1213,6212,5210990,6212,6224490
1213,6212,5210990,6212,6225300
1213,6212,5210990,6212,6226300
1213,6212,5210990,6212,6227300
1213,6212,5210990,6212,6227300
1213,6212,5210990,6212,6227770
1213,6212,5210990,6212,6227770
1213,6212,5210990,6212,6228770
1213,6212,5210990,6212,6229770
1213,6212,5210990,6212,6230580
1213,6212,5210990,6212,6231580
1213,6212,5210990,6212,6231580
1213,6212,5210990,6212,6232390
1213,6212,5210990,6212,6233390
1213,6212,5210990,6212,6233860
1213,6212,5210990,6212,6234860
1213,6212,5210990,6212,6234860
1213,6212,5210990,6212,6235860
1213,6212,5210990,6212,6236860
1213,6212,5210990,6212,6237860
1213,6212,5210990,6212,6238330
1213,6212,5210990,6212,6238330
1213,6212,5210990,6212,6238330
1213,6212,5210990,6212,6239330
1213,6212,5210990,6212,6239800
1213,6212,5210990,6212,6239800
1213,6212,5210990,6212,6239800
1213,6212,5210990,6212,6240610
1213,6212,5210990,6212,6240610
1213,6212,5210990,6212,6241610
1213,6212,5210990,6212,6241930
1213,6212,5210990,6212,6241930
1213,6212,5210990,6212,6242930
1213,6212,5210990,6212,6243930
1213,6212,5210990,6212,6244520
1213,6212,5210990,6212,6245520
1213,6212,5210990,6212,6246520
1213,6212,5210990,6212,6247110
1213,6212,5210990,6212,6247340
1213,6212,5210990,6212,6247340
1213,6212,5210990,6212,6248340
1213,6212,5210990,6212,6249340
1213,6212,5210990,6212,6250340
1213,6212,5210990,6212,6250340
1213,6212,5210990,6212,6251340
1213,6212,5211150,6212,6251500
1213,6212,5211150,6212,6252500
1213,6212,5211150,6212,6252500
1213,6212,5211150,6212,6252970
1213,6212,5211150,6212,6253970
1213,6212,5211150,6212,6254620
1213,6212,5211150,6212,6255620
1213,6212,5211150,6212,6255620
1213,6212,5211150,6212,6255620
1213,6212,5211150,6212,6255850
1213,6212,5211150,6212,6256170
1213,6212,5211150,6212,6257170
1213,6212,5211150,6212,6257170
1213,6212,5211150,6212,6258170
1213,6212,5211150,6212,6259170
1213,6212,5211150,6212,6259640
1213,6212,5211150,6212,6260640
1213,6212,5211150,6212,6260640
1213,6212,5211150,6212,6260960
1213,6212,5211150,6212,6261190
1213,6212,5211150,6212,6262000
1213,6212,5211150,6212,6262000
1213,6212,5211150,6212,6263000
1213,6212,5211150,6212,6263000
1213,6212,5211150,6212,6264000
1213,6212,5211150,6212,6264810
1213,6212,5211150,6212,6264810
1213,6212,5211150,6212,6265810
1213,6212,5211150,6212,6265810
1213,6212,5211150,6212,6265810
1213,6212,5211150,6212,6265810
1213,6212,5211150,6212,6265810
1213,6212,5211150,6212,6265810
1213,6212,5211150,6212,6266810
1213,6212,5211150,6212,6267810
1213,6212,5211150,6212,6268810
1213,6212,5211150,6212,6269130
1213,6212,5211150,6212,6269940
1213,6212,5211150,6212,6270940
1213,6212,5211150,6212,6271940
1213,6212,5211150,6212,6272940
1213,6212,5211310,6212,6273100
1213,6212,5211310,6212,6274100
1213,6212,5211310,6212,6275100
1213,6212,5211310,6212,6275100
1213,6212,5211310,6212,6275910
1213,6212,5211310,6212,6275910
1213,6212,5211310,6212,6276720
1213,6212,5211310,6212,6277720
1213,6212,5211310,6212,6277720
1213,6212,5211310,6212,6278530
1213,6212,5211310,6212,6282530
1213,6212,5211310,6212,6282530
1213,6212,5211310,6212,6283530
1213,6212,5211310,6212,6284340
1213,6212,5211310,6212,6284710
1213,6212,5211310,6212,6285710
1213,6212,5211310,6212,6286710
1213,6212,5211310,6212,6287030
1213,6212,5211310,6212,6287840
1213,6212,5211310,6212,6288650
1213,6212,5211310,6212,6289650
1213,6212,5211310,6212,6290460
1213,6212,5211310,6212,6291460
1213,6212,5211310,6212,6291930
1213,6212,5211310,6212,6291930
1213,6212,5211310,6212,6292930
1213,6212,5211310,6212,6292930
1213,6212,5211310,6212,6293400
1213,6212,5211420,6212,6293510
1213,6212,5211420,6212,6293980
1213,6212,5211420,6212,6294980
1213,6212,5211420,6212,6295980
1213,6212,5211420,6212,6296790
1213,6212,5211420,6212,6297790
1213,6212,5211420,6212,6298790
1213,6212,5211420,6212,6299790
1213,6212,5211420,6212,6300790
1213,6212,5211420,6212,6300790
1213,6212,5211420,6212,6300790
1213,6212,5211420,6212,6301600
1213,6212,5211420,6212,6302600
1213,6212,5211420,6212,6303600
1213,6212,5211420,6212,6303600
1213,6212,5211420,6212,6304600
1213,6212,5211420,6212,6305410
1213,6212,5211420,6212,6305880
1213,6212,5211420,6212,6305880
1213,6212,5211420,6212,6306880
1213,6212,5211420,6212,6307880
1213,6212,5211420,6212,6308250
1213,6212,5211420,6212,6308720
1213,6212,5211420,6212,6308720
1213,6212,5211420,6212,6309720
1213,6212,5211420,6212,6309720
1213,6212,5211420,6212,6310040
1213,6212,5211420,6212,6310630
1213,6212,5211420,6212,6311630
1213,6212,5211420,6212,6312440
1213,6212,5211420,6212,6312440
1213,6212,5211420,6212,6313440
1213,6212,5211420,6212,6313440
1213,6212,5211420,6212,6313760
1213,6212,5211420,6212,6314760
1213,6212,5211420,6212,6315760
1213,6212,5211420,6212,6315760
1213,6212,5211420,6212,6316230
1213,6212,5211420,6212,6316700
1213,6212,5211420,6212,6317700
1213,6212,5211420,6212,6318700
1213,6212,5211420,6212,6319700
1213,6212,5211420,6212,6319700
1213,6212,5211420,6212,6320510
1213,6212,5211420,6212,6320980
1213,6212,5211420,6212,6321790
1213,6212,5211420,6212,6322260
1213,6212,5211420,6212,6323260
1213,6212,5211420,6212,6323490
1213,6212,5211420,6212,6327490
1213,6212,5211420,6212,6327490
1213,6212,5211530,6212,6327600
1213,6212,5211530,6212,6328600
1213,6212,5211530,6212,6329250
1213,6212,5211530,6212,6330250
1213,6212,5211530,6212,6330250
1213,6212,5211530,6212,6331250
1213,6212,5211530,6212,6332250
1213,6212,5211530,6212,6333250
1213,6212,5211530,6212,6333720
1213,6212,5211530,6212,6333720
1213,6212,5211530,6212,6334720
1213,6212,5211530,6212,6335190
1213,6212,5211530,6212,6336190
1213,6212,5211530,6212,6336190
1213,6212,5211530,6212,6337190
1213,6212,5211530,6212,6337190
1213,6212,5211530,6212,6337420
1213,6212,5211530,6212,6338230
1213,6212,5211530,6212,6338700
1213,6212,5211530,6212,6339170
1213,6212,5211530,6212,6339760
1213,6212,5211530,6212,6339760
1213,6212,5211530,6212,6340760
1213,6212,5211530,6212,6340760
1213,6212,5211530,6212,6341760
1213,6212,5211530,6212,6341760
1213,6212,5211530,6212,6342220
1213,6212,5211530,6212,6342220
1213,6212,5211530,6212,6343220
1213,6212,5211530,6212,6344220
1213,6212,5211530,6212,6344810
1213,6212,5211530,6212,6345810
1213,6212,5211530,6212,6346810
1213,6212,5211530,6212,6347810
1213,6212,5211530,6212,6348810
1213,6212,5211530,6212,6349270
1213,6212,5211530,6212,6350270
1213,6212,5211530,6212,6351270
1213,6212,5211530,6212,6351270
1213,6212,5211530,6212,6351270
1213,6212,5211530,6212,6351270
1213,6212,5211530,6212,6352270
1213,6212,5211530,6212,6352820
1213,6212,5211530,6212,6353290
1213,6212,5211530,6212,6354290
1213,6212,5211530,6212,6354290
1213,6212,5211530,6212,6354290
1213,6212,5211530,6212,6355100
1213,6212,5211530,6212,6355420
1213,6212,5211530,6212,6356230
1213,6212,5211530,6212,6356700
1213,6212,5211530,6212,6357700
1213,6212,5211530,6212,6358170
1213,6212,5211530,6212,6359170
1213,6212,5211530,6212,6359640
1213,6212,5211530,6212,6360230
1213,6212,5211530,6212,6361230
1213,6212,5211530,6212,6361230
1213,6212,5211530,6212,6362230
1213,6212,5211530,6212,6362780
1213,6212,5211530,6212,6363780
1213,6212,5211530,6212,6364100
1213,6212,5211530,6212,6364570
1213,6212,5211530,6212,6364890
1213,6212,5211530,6212,6365890
1213,6212,5211530,6212,6365890
1213,6212,5211530,6212,6365890
1213,6212,5211530,6212,6365890
1213,6212,5211530,6212,6366890
1213,6212,5211530,6212,6367890
1213,6212,5211530,6212,6367890
1213,6212,5211530,6212,6367890
1213,6212,5211530,6212,6368890
1213,6212,5211530,6212,6368890
1213,6212,5211530,6212,6369890
1213,6212,5211530,6212,6370700
1213,6212,5211530,6212,6371700
1213,6212,5211530,6212,6372700
1213,6212,5211530,6212,6373700
1213,6212,5211530,6212,6374170
1213,6212,5211530,6212,6374640
1213,6212,5211530,6212,6374640
1213,6212,5211530,6212,6375640
1213,6212,5211530,6212,6376640
1213,6212,5211530,6212,6377640
1213,6212,5211640,6212,6377750
1213,6212,5211640,6212,6378220
1213,6212,5211640,6212,6378220
1213,6212,5211640,6212,6379220
1213,6212,5211640,6212,6380220
1213,6212,5211640,6212,6380870
1213,6212,5211640,6212,6380870
1213,6212,5211640,6212,6381870
1213,6212,5211640,6212,6382870
1213,6212,5211640,6212,6383870
1213,6212,5211640,6212,6384870
1213,6212,5211640,6212,6385870
1213,6212,5211640,6212,6385870
1213,6212,5211640,6212,6393870
1213,6212,5211640,6212,6394680
1213,6212,5212640,6212,6395680
1213,6212,5212640,6212,6396680
1213,6212,5212640,6212,6397050
1213,6212,5212640,6212,6397600
1213,6212,5212640,6212,6397600
1213,6212,5212640,6212,6397600
1213,6212,5212640,6212,6398070
1213,6212,5212640,6212,6398390
1213,6212,5212640,6212,6398710
1213,6212,5212640,6212,6399030
1213,6212,5212640,6212,6400030
1213,6212,5212640,6212,6400030
1213,6212,5212800,6212,6400190
1213,6212,5212800,6212,6400510
1213,6212,5212800,6212,6400980
1213,6212,5212800,6212,6400980
1213,6212,5212800,6212,6400980
1213,6212,5212800,6212,6400980
1213,6212,5212800,6212,6401980
1213,6212,5212800,6212,6402300
1213,6212,5212800,6212,6403110
1213,6212,5212800,6212,6403580
1213,6212,5212800,6212,6404580
1213,6212,5212800,6212,6405580
1213,6212,5212800,6212,6405580
1213,6212,5212800,6212,6406050
1213,6212,5212800,6212,6406510
1213,6212,5212800,6212,6407510
1213,6212,5212800,6212,6408320
1213,6212,5212800,6212,6408320
1213,6212,5212800,6212,6408320
1213,6212,5212800,6212,6409320
1213,6212,5212800,6212,6410130
1213,6212,5212800,6212,6410130
1213,6212,5212800,6212,6410600
1213,6212,5212800,6212,6411600
1213,6212,5212800,6212,6411600
1213,6212,5212800,6212,6412410
1213,6212,5212800,6212,6412410
1213,6212,5212800,6212,6413220
1213,6212,5212800,6212,6413220
1213,6212,5212800,6212,6413220
1213,6212,5212800,6212,6413440
1213,6212,5212800,6212,6414440
1213,6212,5212800,6212,6414440
1213,6212,5212800,6212,6415250
1213,6212,5212800,6212,6416060
1213,6212,5212800,6212,6416710
1213,6212,5212800,6212,6417710
1213,6212,5212800,6212,6418710
1213,6212,5212800,6212,6419180
1213,6212,5212800,6212,6420180
1213,6212,5212800,6212,6421180
1213,6212,5212800,6212,6422180
1213,6212,5212800,6212,6423180
1213,6212,5212800,6212,6424180
1213,6212,5212800,6212,6425180
1213,6212,5212800,6212,6425990
1213,6212,5212800,6212,6425990
1213,6212,5212800,6212,6426990
1213,6212,5212800,6212,6426990
1213,6212,5212800,6212,6427990
1213,6212,5212800,6212,6427990
1213,6212,5212800,6212,6428990
1213,6212,5212800,6212,6429990
1213,6212,5212800,6212,6430460
1213,6212,5212800,6212,6430460
1213,6212,5212800,6212,6430460
1213,6212,5212800,6212,6431460
1213,6212,5212800,6212,6432460
1213,6212,5212800,6212,6432460
1213,6212,5212800,6212,6433460
1213,6212,5212800,6212,6433930
1213,6212,5212800,6212,6434580
1213,6212,5212800,6212,6435390
1213,6212,5212800,6212,6435390
1213,6212,5212800,6212,6435860
1213,6212,5212800,6212,6436860
1213,6212,5212800,6212,6436860
1213,6212,5212960,6212,6437020
1213,6212,5212960,6212,6437670
1213,6212,5212960,6212,6438670
1213,6212,5212960,6212,6438670
1213,6212,5212960,6212,6439480
1213,6212,5212960,6212,6440480
1213,6212,5212960,6212,6440480
1213,6212,5212960,6212,6441480
1213,6212,5212960,6212,6441480
1213,6212,5212960,6212,6442480
1213,6212,5212960,6212,6442950
1213,6212,5212960,6212,6442950
1213,6212,5212960,6212,6443950
1213,6212,5212960,6212,6444950
1213,6212,5212960,6212,6445270
1213,6212,5212960,6212,6445920
1213,6212,5212960,6212,6445920
1213,6212,5212960,6212,6445920
1213,6212,5212960,6212,6446920
1213,6212,5212960,6212,6447920
1213,6212,5212960,6212,6448920
1213,6212,5212960,6212,6449570
1213,6212,5212960,6212,6450570
1213,6212,5212960,6212,6450800
1213,6212,5212960,6212,6450800
1213,6212,5212960,6212,6451800
1213,6212,5212960,6212,6452800
1213,6212,5212960,6212,6453800
1213,6212,5212960,6212,6454610
1213,6212,5212960,6212,6455610
1213,6212,5212960,6212,6456610
1213,6212,5212960,6212,6457260
1213,6212,5212960,6212,6458070
1213,6212,5212960,6212,6459070
1213,6212,5212960,6212,6459070
1213,6212,5212960,6212,6459070
1213,6212,5212960,6212,6459070
1213,6212,5212960,6212,6460070
1213,6212,5212960,6212,6461070
1213,6212,5212960,6212,6462070
1213,6212,5212960,6212,6463070
1213,6212,5212960,6212,6464070
1213,6212,5212960,6212,6465070
1213,6212,5212960,6212,6465880
1213,6212,5212960,6212,6465880
1213,6212,5212960,6212,6466880
1213,6212,5212960,6212,6467690
1213,6212,5212960,6212,6468690
1213,6212,5212960,6212,6469500
1213,6212,5212960,6212,6469500
1213,6212,5212960,6212,6470500
1213,6212,5212960,6212,6470730
1213,6212,5212960,6212,6471730
1213,6212,5212960,6212,6472540
1213,6212,5212960,6212,6473540
1213,6212,5212960,6212,6474540
1213,6212,5212960,6212,6475540
1213,6212,5212960,6212,6475860
1213,6212,5212960,6212,6475860
1213,6212,5212960,6212,6476860
1213,6212,5212960,6212,6476860
1213,6212,5212960,6212,6477860
1213,6212,5212960,6212,6478670
1213,6212,5212960,6212,6479480
1213,6212,5212960,6212,6480480
1213,6212,5212960,6212,6481480
1213,6212,5212960,6212,6482480
1213,6212,5212960,6212,6483480
1213,6212,5212960,6212,6484130
1213,6212,5212960,6212,6485130
1213,6212,5212960,6212,6486130
1213,6212,5212960,6212,6486940
1213,6212,5212960,6212,6487590
1213,6212,5212960,6212,6488590
1213,6212,5212960,6212,6488810
1213,6212,5212960,6212,6488810
1213,6212,5212960,6212,6488810
1213,6212,5212960,6212,6489810
1213,6212,5212960,6212,6490280
1213,6212,5212960,6212,6490280
1213,6212,5212960,6212,6491090
1213,6212,5212960,6212,6492090
1213,6212,5212960,6212,6492900
1213,6212,5212960,6212,6492900
1213,6212,5212960,6212,6493900
1213,6212,5212960,6212,6494900
1213,6212,5212960,6212,6495900
1213,6212,5212960,6212,6496710
1213,6212,5212960,6212,6497520
1213,6212,5212960,6212,6498520
1213,6212,5212960,6212,6498890
1213,6212,5212960,6212,6498890
1213,6212,5212960,6212,6498890
1213,6212,5212960,6212,6499890
1213,6212,5212960,6212,6500890
1213,6212,5212960,6212,6501890
1213,6212,5212960,6212,6502540
1213,6212,5212960,6212,6503540
1213,6212,5212960,6212,6504540
1213,6212,5213120,6212,6504700
1213,6212,5213120,6212,6505700
1213,6212,5213120,6212,6506700
1213,6212,5213120,6212,6507700
1213,6212,5213120,6212,6508700
1213,6212,5213120,6212,6509350
1213,6212,5213120,6212,6510350
1213,6212,5213120,6212,6511160
1213,6212,5213120,6212,6511970
1213,6212,5213120,6212,6511970
1213,6212,5213120,6212,6511970
1213,6212,5213120,6212,6512560
1213,6212,5213120,6212,6512560
1213,6212,5213120,6212,6513560
1213,6212,5213120,6212,6514370
1213,6212,5213120,6212,6514830
1213,6212,5213280,6212,6514990
1213,6212,5213280,6212,6515990
1213,6212,5213280,6212,6516460
1213,6212,5213280,6212,6524460
1213,6212,5213280,6212,6525460
1213,6212,5213280,6212,6525460
1213,6212,5213280,6212,6525460
1213,6212,5213280,6212,6525780
1213,6212,5213280,6212,6526590
1213,6212,5213280,6212,6527590
1213,6212,5213280,6212,6527590
1213,6212,5213280,6212,6528590
1213,6212,5213280,6212,6528590
1213,6212,5213280,6212,6529590
1213,6212,5213280,6212,6530060
1213,6212,5213280,6212,6530870
1213,6212,5213280,6212,6531100
1213,6212,5213280,6212,6532100
1213,6212,5213280,6212,6533100
1213,6212,5213280,6212,6533570
1213,6212,5213440,6212,6533730
1213,6212,5213440,6212,6534730
1213,6212,5213440,6212,6534730
1213,6212,5213440,6212,6535730
1213,6212,5213440,6212,6535730
1213,6212,5213440,6212,6536540
1213,6212,5213440,6212,6536910
1213,6212,5213440,6212,6537380
1213,6212,5213440,6212,6538190
1213,6212,5213440,6212,6539190
1213,6212,5213440,6212,6540000
1213,6212,5213440,6212,6541000
1213,6212,5213440,6212,6542000
1213,6212,5213440,6212,6542460
1213,6212,5213440,6212,6542460
1213,6212,5213440,6212,6543460
1213,6212,5213440,6212,6544460
1213,6212,5213440,6212,6545270
1213,6212,5213440,6212,6545270
1213,6212,5213440,6212,6545920
1213,6212,5213440,6212,6546390
1213,6212,5213440,6212,6547390
1213,6212,5213440,6212,6547860
1213,6212,5213440,6212,6548860
1213,6212,5213440,6212,6548860
1213,6212,5213440,6212,6549860
1213,6212,5213440,6212,6550670
1213,6212,5213440,6212,6551320
1213,6212,5213440,6212,6552130
1213,6212,5213440,6212,6553130
1213,6212,5213440,6212,6554130
1213,6212,5213440,6212,6555130
1213,6212,5213440,6212,6556130
1213,6212,5213440,6212,6564130
1213,6212,5213440,6212,6564450
1213,6212,5213440,6212,6564450
1213,6212,5213440,6212,6565450
1213,6212,5213440,6212,6565450
1213,6212,5213440,6212,6566450
1213,6212,5213440,6212,6567450
1213,6212,5213440,6212,6567770
1213,6212,5213440,6212,6568770
1213,6212,5213440,6212,6568770
1213,6212,5213440,6212,6568770
1213,6212,5213440,6212,6569770
1213,6212,5213440,6212,6569770
1213,6212,5213440,6212,6570000
1213,6212,5213440,6212,6571000
1213,6212,5213440,6212,6572000
1213,6212,5213440,6212,6572000
1213,6212,5213440,6212,6580000
1213,6212,5213440,6212,6580000
1213,6212,5213440,6212,6580320
1213,6212,5213440,6212,6581320
1213,6212,5213440,6212,6582130
1213,6212,5213440,6212,6582130
1213,6212,5213440,6212,6582940
1213,6212,5213440,6212,6582940
1213,6212,5213440,6212,6583940
1213,6212,5213440,6212,6584940
1213,6212,5213440,6212,6585170
1213,6212,5213440,6212,6585630
1213,6212,5213440,6212,6585630
1213,6212,5213440,6212,6586100
1213,6212,5213440,6212,6587100
1213,6212,5213440,6212,6588100
1213,6212,5213440,6212,6589100
1213,6212,5213440,6212,6590100
1213,6212,5213440,6212,6591100
1213,6212,5213440,6212,6591470
1213,6212,5213440,6212,6591700
1213,6212,5213440,6212,6592700
1213,6212,5213440,6212,6593510
1213,6212,5213440,6212,6593510
1213,6212,5213440,6212,6594510
1213,6212,5213440,6212,6595320
1213,6212,5213440,6212,6596130
1213,6212,5213440,6212,6596780
1213,6212,5213440,6212,6597780
1213,6212,5213440,6212,6598780
1213,6212,5213440,6212,6599100
1213,6212,5213440,6212,6600100
1213,6212,5213440,6212,6600100
1213,6212,5213440,6212,6601100
1213,6212,5213440,6212,6601100
1213,6212,5213440,6212,6601100
1213,6212,5213440,6212,6601100
1213,6212,5213440,6212,6601910
1213,6212,5213440,6212,6601910
1213,6212,5213440,6212,6602910
1213,6212,5213440,6212,6602910
1213,6212,5213440,6212,6603910
1213,6212,5213440,6212,6604910
1213,6212,5213440,6212,6605380
1213,6212,5213440,6212,6605850
1213,6212,5213440,6212,6606400
1213,6212,5213440,6212,6607400
1213,6212,5213440,6212,6607720
1213,6212,5213440,6212,6608720
1213,6212,5213440,6212,6609720
1213,6212,5213440,6212,6610720
1213,6212,5213440,6212,6611720
1213,6212,5213440,6212,6611720
1213,6212,5213440,6212,6612370
1213,6212,5213440,6212,6612690
1213,6212,5213440,6212,6613160
1213,6212,5213440,6212,6614160
1213,6212,5213440,6212,6615160
1213,6212,5213440,6212,6616160
1213,6212,5213440,6212,6616160
1213,6212,5213440,6212,6617160
1213,6212,5213440,6212,6618160
1213,6212,5213440,6212,6619160
1213,6212,5213440,6212,6619970
1213,6212,5213440,6212,6620970
1213,6212,5213440,6212,6621200
1213,6212,5213440,6212,6621200
1213,6212,5213440,6212,6622200
1213,6212,5213440,6212,6623200
1213,6212,5213440,6212,6624200
1213,6212,5213440,6212,6625200
1213,6212,5213440,6212,6626010
1213,6212,5213440,6212,6626820
1213,6212,5213440,6212,6627630
1213,6212,5213440,6212,6627630
1213,6212,5213440,6212,6635630
1213,6212,5213440,6212,6636630
1213,6212,5213440,6212,6637440
1213,6212,5213440,6212,6637910
1213,6212,5213440,6212,6638910
1213,6212,5213440,6212,6639910
1213,6212,5213440,6212,6639910
1213,6212,5213440,6212,6639910
1213,6212,5213440,6212,6640720
1213,6212,5213440,6212,6640720
1213,6212,5213440,6212,6641530
1213,6212,5213440,6212,6641530
1213,6212,5213440,6212,6642530
1213,6212,5213440,6212,6643530
1213,6212,5213440,6212,6644340
1213,6212,5213440,6212,6645340
1213,6212,5213440,6212,6645810
1213,6212,5213440,6212,6646620
1213,6212,5213440,6212,6647090
1213,6212,5213440,6212,6647900
1213,6212,5213440,6212,6648900
1213,6212,5213440,6212,6649370
1213,6212,5213440,6212,6650370
1213,6212,5213440,6212,6650840
1213,6212,5213440,6212,6650840
1213,6212,5213440,6212,6651840
1213,6212,5213440,6212,6651840
1213,6212,5213440,6212,6652310
1213,6212,5213600,6212,6652470
1213,6212,5213760,6212,6652630
1213,6212,5213760,6212,6652630
1213,6212,5213760,6212,6653440
1213,6212,5213760,6212,6653440
1213,6212,5213760,6212,6654440
1213,6212,5213760,6212,6654440
1213,6212,5213760,6212,6655440
1213,6212,5213760,6212,6656440
1213,6212,5213760,6212,6656440
1213,6212,5213760,6212,6656440
1213,6212,5213760,6212,6657440
1213,6212,5213760,6212,6657440
1213,6212,5213760,6212,6658440
1213,6212,5213760,6212,6659440
1213,6212,5213760,6212,6659440
1213,6212,5213760,6212,6660440
1213,6212,5213760,6212,6661440
1213,6212,5213760,6212,6662440
1213,6212,5213760,6212,6663440
1213,6212,5213760,6212,6664440
1213,6212,5213760,6212,6665250
1213,6212,5213760,6212,6665800
1213,6212,5213760,6212,6665800
1213,6212,5213760,6212,6666800
1213,6212,5213760,6212,6667270
1213,6212,5213760,6212,6668270
1213,6212,5213760,6212,6669270
1213,6212,5213760,6212,6669270
1213,6212,5213760,6212,6669270
1213,6212,5213760,6212,6669270
1213,6212,5213760,6212,6669270
1213,6212,5213760,6212,6670270
1213,6212,5213760,6212,6670270
1213,6212,5213760,6212,6671270
1213,6212,5213760,6212,6672270
1213,6212,5213760,6212,6672490
1213,6212,5213760,6212,6673490
1213,6212,5213760,6212,6673490
1213,6212,5213760,6212,6673490
1213,6212,5213760,6212,6673960
1213,6212,5213760,6212,6674960
1213,6212,5213760,6212,6675960
1213,6212,5213920,6212,6676120
1213,6212,5213920,6212,6677120
1213,6212,5213920,6212,6678120
1213,6212,5213920,6212,6678440
1213,6212,5213920,6212,6679250
1213,6212,5213920,6212,6679250
1213,6212,5213920,6212,6679720
1213,6212,5213920,6212,6680720
1213,6212,5213920,6212,6681720
1213,6212,5213920,6212,6682190
1213,6212,5213920,6212,6682660
1213,6212,5213920,6212,6683660
1213,6212,5213920,6212,6684470
1213,6212,5213920,6212,6684470
1213,6212,5213920,6212,6685470
1213,6212,5213920,6212,6685690
1213,6212,5213920,6212,6686690
1213,6212,5214080,6212,6686850
1213,6212,5214080,6212,6687200
1213,6212,5214080,6212,6687200
1213,6212,5214080,6212,6687670
1213,6212,5214080,6212,6688140
1213,6212,5214080,6212,6688610
