ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_ratio,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-origin_q124,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_milli,ow_cpu250-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_617f-policy_BestFit1000desharemd7031-de_share-gs_best-scmd_7031-bellman_ratio
539974.23,99.38,73.81,539832.37,99.36
539974.23,99.38,73.81,539832.37,99.36
539974.23,99.38,73.81,539832.37,99.36
539974.23,99.38,73.81,539832.37,99.36
539974.23,99.38,73.81,539832.37,99.36
539974.23,99.38,73.81,539832.37,99.36
539974.23,99.38,73.81,539832.37,99.36
539974.23,99.38,73.81,539871.4,99.37
539974.23,99.38,73.81,539871.4,99.37
539974.23,99.38,73.81,539871.4,99.37
539974.23,99.38,73.81,539836.11,99.36
539974.23,99.38,73.81,539836.11,99.36
539974.23,99.38,73.81,539836.11,99.36
539974.23,99.38,73.81,539836.11,99.36
539974.23,99.38,73.81,539836.11,99.36
539974.23,99.38,73.81,539836.11,99.36
539974.23,99.38,73.81,539836.11,99.36
539974.23,99.38,73.81,539876.22,99.37
539974.23,99.38,73.81,539876.22,99.37
539974.23,99.38,73.81,539876.22,99.37
539974.23,99.38,73.81,539876.22,99.37
539974.23,99.38,73.81,539876.22,99.37
539974.23,99.38,73.81,539880.96,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539922.08,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539904.14,99.37
539974.23,99.38,73.81,539880.96,99.37
539974.23,99.38,73.81,539880.96,99.37
539974.23,99.38,73.81,539929.55,99.38
539974.23,99.38,73.81,539929.55,99.38
539974.23,99.38,73.81,539929.55,99.38
539974.23,99.38,73.81,539929.55,99.38
539974.23,99.38,73.81,539968.51,99.38
539974.23,99.38,73.81,539968.51,99.38
539974.23,99.38,73.81,539968.51,99.38
539975.37,99.38,73.81,539969.66,99.38
539975.37,99.38,73.81,539969.66,99.38
539975.37,99.38,73.81,539969.66,99.38
539975.37,99.38,73.81,539969.66,99.38
539975.37,99.38,73.81,539957.6,99.38
539975.37,99.38,73.81,539930.69,99.38
539975.37,99.38,73.81,539930.69,99.38
539975.37,99.38,73.81,539930.69,99.38
539975.37,99.38,73.81,539930.69,99.38
539975.37,99.38,73.81,539930.69,99.38
539975.37,99.38,73.81,539930.69,99.38
539975.37,99.38,73.81,539930.69,99.38
539975.37,99.38,73.81,539971.14,99.38
539925.37,99.38,73.81,539921.14,99.38
539925.37,99.38,73.81,539921.14,99.38
539925.37,99.38,73.81,539921.14,99.38
539925.37,99.38,73.81,539921.14,99.38
539925.37,99.38,73.81,539880.69,99.38
539925.37,99.38,73.81,539880.69,99.38
539925.37,99.38,73.81,539880.69,99.38
539925.37,99.38,73.81,539880.69,99.38
539925.37,99.38,73.81,539928.74,99.38
539925.37,99.38,73.81,539928.74,99.38
539925.37,99.38,73.81,539928.74,99.38
539925.37,99.38,73.81,539928.74,99.38
539925.37,99.38,73.81,539928.74,99.38
539925.37,99.38,73.81,539920.71,99.38
539275.37,99.38,73.81,539270.71,99.38
539275.37,99.38,73.81,539251.52,99.38
539275.37,99.38,73.81,539251.52,99.38
539276.51,99.38,73.81,539261.24,99.38
539276.51,99.38,73.81,539261.24,99.38
539276.51,99.38,73.81,539237.6,99.38
539276.51,99.38,73.81,539237.6,99.38
539276.51,99.38,73.81,539237.6,99.38
539276.51,99.38,73.81,539282.36,99.38
539276.51,99.38,73.81,539282.36,99.38
539276.51,99.38,73.81,539282.36,99.38
539276.51,99.38,73.81,539282.36,99.38
539276.51,99.38,73.81,539282.36,99.38
539276.51,99.38,73.81,539282.36,99.38
539276.51,99.38,73.81,539282.36,99.38
539276.51,99.38,73.81,539283.92,99.39
539276.51,99.38,73.81,539283.92,99.39
539276.51,99.38,73.81,539264.73,99.38
539276.51,99.38,73.81,539264.73,99.38
539276.51,99.38,73.81,539264.73,99.38
539276.51,99.38,73.81,539264.73,99.38
539276.51,99.38,73.81,539264.73,99.38
539276.51,99.38,73.81,539264.73,99.38
539276.51,99.38,73.81,539264.73,99.38
539276.51,99.38,73.81,539266.95,99.38
539277.66,99.38,73.81,539268.15,99.38
539277.66,99.38,73.81,539268.15,99.38
539277.66,99.38,73.81,539292.54,99.39
539277.66,99.38,73.81,539290.26,99.39
539277.66,99.38,73.81,539329.19,99.39
539277.66,99.38,73.81,539329.19,99.39
539277.66,99.38,73.81,539329.19,99.39
539277.66,99.38,73.81,539329.19,99.39
539277.66,99.38,73.81,539323.45,99.39
539277.66,99.38,73.81,539323.45,99.39
539277.66,99.38,73.81,539307.71,99.39
539277.66,99.38,73.81,539307.71,99.39
539277.66,99.38,73.81,539307.71,99.39
539277.66,99.38,73.81,539307.71,99.39
539277.66,99.38,73.81,539329.16,99.39
539277.66,99.38,73.81,539329.16,99.39
539277.66,99.38,73.81,539329.16,99.39
539277.66,99.38,73.81,539325.88,99.39
539277.66,99.38,73.81,539334.45,99.39
539277.66,99.38,73.81,539333.11,99.39
539277.66,99.38,73.81,539333.11,99.39
539277.66,99.38,73.81,539333.11,99.39
539277.66,99.38,73.81,539333.11,99.39
539277.66,99.38,73.81,539333.11,99.39
539277.66,99.38,73.81,539417.76,99.41
539277.66,99.38,73.81,539392.15,99.41
539277.66,99.38,73.81,539392.15,99.41
539277.66,99.38,73.81,539392.15,99.41
539277.66,99.38,73.81,539392.15,99.41
539277.66,99.38,73.81,539424.65,99.41
539277.66,99.38,73.81,539424.65,99.41
539277.66,99.38,73.81,539424.65,99.41
539277.66,99.38,73.81,539513.61,99.43
539277.66,99.38,73.81,539513.61,99.43
539277.66,99.38,73.81,539513.61,99.43
539277.66,99.38,73.81,539513.61,99.43
539277.66,99.38,73.81,539513.61,99.43
539277.66,99.38,73.81,539513.61,99.43
539277.66,99.38,73.81,539513.61,99.43
539277.66,99.38,73.81,539467.59,99.42
539277.66,99.38,73.81,539467.59,99.42
539277.66,99.38,73.81,539467.59,99.42
539277.66,99.38,73.81,539467.59,99.42
539277.66,99.38,73.81,539467.59,99.42
539277.66,99.38,73.81,539467.59,99.42
539277.66,99.38,73.81,539467.59,99.42
539277.66,99.38,73.81,539467.59,99.42
539277.66,99.38,73.81,539467.59,99.42
539279.94,99.38,73.81,539521.54,99.43
539279.94,99.38,73.81,539521.54,99.43
539281.09,99.38,73.81,539531.26,99.43
539281.09,99.38,73.81,539531.26,99.43
539281.09,99.38,73.81,539531.26,99.43
539281.09,99.38,73.81,539520.33,99.43
539281.09,99.38,73.81,539520.33,99.43
539281.09,99.38,73.81,539520.33,99.43
539281.09,99.38,73.81,539520.33,99.43
539281.09,99.38,73.81,539520.33,99.43
539281.09,99.38,73.81,539468.21,99.42
538961.09,99.38,73.81,539148.21,99.42
538961.09,99.38,73.81,539148.21,99.42
538961.09,99.38,73.81,539220.79,99.43
538961.09,99.38,73.81,539220.79,99.43
538961.09,99.38,73.81,539220.79,99.43
538961.09,99.38,73.81,539305.44,99.45
538961.09,99.38,73.81,539305.44,99.45
538961.09,99.38,73.81,539305.44,99.45
538961.09,99.38,73.81,539305.44,99.45
538961.09,99.38,73.81,539278.06,99.44
538961.09,99.38,73.81,539220.79,99.43
538961.09,99.38,73.81,539317.84,99.45
538961.09,99.38,73.81,539317.84,99.45
538961.09,99.38,73.81,539317.84,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538961.09,99.38,73.81,539317.97,99.45
538963.37,99.38,73.81,539318.94,99.45
538963.37,99.38,73.81,539318.94,99.45
538963.37,99.38,73.81,539407.91,99.47
538963.37,99.38,73.81,539407.91,99.47
538963.37,99.38,73.81,539407.91,99.47
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538963.37,99.38,73.81,539379.79,99.46
538804.52,99.38,73.81,539220.94,99.46
538804.52,99.38,73.81,539220.94,99.46
538804.52,99.38,73.81,539220.94,99.46
538804.52,99.38,73.81,539220.94,99.46
538804.52,99.38,73.81,539220.94,99.46
538804.52,99.38,73.81,539220.94,99.46
538804.52,99.38,73.81,539160.09,99.45
538804.52,99.38,73.81,539160.09,99.45
538804.52,99.38,73.81,539258.42,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539348.52,99.49
538806.8,99.39,73.81,539320.41,99.48
538806.8,99.39,73.81,539320.41,99.48
538806.8,99.39,73.81,539320.41,99.48
538806.8,99.39,73.81,539320.41,99.48
538806.8,99.39,73.81,539320.41,99.48
538806.8,99.39,73.81,539259.56,99.47
538806.8,99.39,73.81,539353.54,99.49
538806.8,99.39,73.81,539353.54,99.49
538806.8,99.39,73.81,539353.54,99.49
538806.8,99.39,73.81,539305.08,99.48
538806.8,99.39,73.81,539394.04,99.49
538809.09,99.39,73.81,539447.98,99.5
538809.09,99.39,73.81,539447.98,99.5
538809.09,99.39,73.81,539447.98,99.5
538809.09,99.39,73.81,539447.98,99.5
538809.09,99.39,73.81,539447.98,99.5
538809.09,99.39,73.81,539418.06,99.5
538809.09,99.39,73.81,539453.01,99.5
538809.09,99.39,73.81,539453.01,99.5
538809.09,99.39,73.81,539453.01,99.5
538809.09,99.39,73.81,539453.01,99.5
538809.09,99.39,73.81,539453.01,99.5
538809.09,99.39,73.81,539453.01,99.5
538700.23,99.39,73.81,539344.15,99.5
538700.23,99.39,73.81,539326.49,99.5
538700.23,99.39,73.81,539326.49,99.5
538700.23,99.39,73.81,539347.24,99.51
538700.23,99.39,73.81,539347.24,99.51
538700.23,99.39,73.81,539347.24,99.51
538700.23,99.39,73.81,539347.24,99.51
538700.23,99.39,73.81,539436.21,99.52
538700.23,99.39,73.81,539436.21,99.52
538700.23,99.39,73.81,539436.21,99.52
538700.23,99.39,73.81,539417.59,99.52
538700.23,99.39,73.81,539417.59,99.52
538700.23,99.39,73.81,539417.59,99.52
538700.23,99.39,73.81,539405.9,99.52
538700.23,99.39,73.81,539405.9,99.52
538700.23,99.39,73.81,539405.9,99.52
538700.23,99.39,73.81,539405.9,99.52
538700.23,99.39,73.81,539405.9,99.52
538700.23,99.39,73.81,539445.75,99.52
538700.23,99.39,73.81,539445.75,99.52
538700.23,99.39,73.81,539534.71,99.54
538700.23,99.39,73.81,539534.71,99.54
538700.23,99.39,73.81,539534.71,99.54
538700.23,99.39,73.81,539516.1,99.54
538700.23,99.39,73.81,539470.34,99.53
538700.23,99.39,73.81,539470.34,99.53
537700.23,99.38,73.81,538470.34,99.53
537700.23,99.38,73.81,538470.34,99.53
537700.23,99.38,73.81,538470.44,99.53
537700.23,99.38,73.81,538539.84,99.54
537700.23,99.38,73.81,538539.84,99.54
537700.23,99.38,73.81,538539.84,99.54
537700.23,99.38,73.81,538539.84,99.54
537700.23,99.38,73.81,538491.37,99.53
537700.23,99.38,73.81,538491.37,99.53
537700.23,99.38,73.81,538491.37,99.53
537700.23,99.38,73.81,538580.33,99.55
537700.23,99.38,73.81,538580.33,99.55
537700.23,99.38,73.81,538580.33,99.55
537700.23,99.38,73.81,538580.33,99.55
537700.23,99.38,73.81,538580.33,99.55
537700.23,99.38,73.81,538580.33,99.55
537700.23,99.38,73.81,538580.33,99.55
537700.23,99.38,73.81,538580.33,99.55
537700.23,99.38,73.81,538633.31,99.56
537700.23,99.38,73.81,538633.31,99.56
537700.23,99.38,73.81,538614.7,99.55
537700.23,99.38,73.81,538614.7,99.55
537700.23,99.38,73.81,538614.7,99.55
537700.23,99.38,73.81,538614.7,99.55
537700.23,99.38,73.81,538614.7,99.55
537700.23,99.38,73.81,538614.7,99.55
537700.23,99.38,73.81,538614.7,99.55
537700.23,99.38,73.81,538544.35,99.54
537700.23,99.38,73.81,538544.35,99.54
537541.38,99.38,73.81,538385.49,99.54
537541.38,99.38,73.81,538385.49,99.54
537541.38,99.38,73.81,538385.49,99.54
537541.38,99.38,73.81,538385.49,99.54
537541.38,99.38,73.81,538385.49,99.54
537541.38,99.38,73.81,538385.49,99.54
537541.38,99.38,73.81,538473.02,99.56
537541.38,99.38,73.81,538473.02,99.56
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538561.98,99.57
537541.38,99.38,73.81,538571.63,99.58
537541.38,99.38,73.81,538541.71,99.57
537541.38,99.38,73.81,538482.67,99.56
537541.38,99.38,73.81,538482.67,99.56
537541.38,99.38,73.81,538482.67,99.56
537541.38,99.38,73.81,538482.67,99.56
537541.38,99.38,73.81,538482.67,99.56
537541.38,99.38,73.81,538482.67,99.56
537541.38,99.38,73.81,538482.67,99.56
537541.38,99.38,73.81,538482.67,99.56
537541.38,99.38,73.81,538570.2,99.57
537541.38,99.38,73.81,538570.2,99.57
537543.66,99.39,73.81,538571.17,99.57
537543.66,99.39,73.81,538571.17,99.57
537543.66,99.39,73.81,538571.17,99.57
537543.66,99.39,73.81,538571.17,99.57
537543.66,99.39,73.81,538571.17,99.57
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537543.66,99.39,73.81,538580.82,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538421.97,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537384.8,99.39,73.81,538420.98,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537225.95,99.39,73.81,538262.12,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537118.23,99.39,73.81,538154.41,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
537010.52,99.39,73.81,538046.69,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
536902.81,99.39,73.81,537937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535902.81,99.38,73.81,536937.66,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
535743.95,99.38,73.81,536779.16,99.58
