ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_ratio,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-origin_q124,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-bellman_ratio
1166991.82,45.86,9.39,382739.3,15.04
1166991.82,45.86,9.39,382739.3,15.04
1164060.48,45.89,9.42,382693.82,15.09
1163666.48,45.88,9.41,382276.97,15.07
1163466.08,45.88,9.41,382241.28,15.07
1163123.15,45.88,9.41,382238.57,15.08
1160191.81,45.91,9.44,382193.09,15.12
1159822.04,45.91,9.45,382171.23,15.13
1156890.7,45.94,9.48,382125.75,15.18
1156287.19,45.94,9.47,381691.45,15.16
1156287.19,45.94,9.47,381691.45,15.16
1156475.86,45.95,9.49,382000.93,15.18
1156475.86,45.95,9.49,382000.93,15.18
1156475.86,45.95,9.49,382000.93,15.18
1156106.09,45.95,9.49,382114.37,15.19
1155756.05,45.95,9.48,381813.99,15.18
1155840.27,45.96,9.5,381800.45,15.18
1155446.27,45.95,9.49,382952.37,15.23
1155265.05,45.96,9.5,383107.98,15.24
1154895.28,45.96,9.5,383182.5,15.25
1154525.51,45.97,9.5,383104.23,15.25
1154628.02,45.98,9.52,383088.0,15.26
1154446.8,45.99,9.52,383081.8,15.26
1154202.73,46.0,9.53,383398.37,15.28
1154202.73,46.0,9.53,383398.37,15.28
1153887.56,46.0,9.54,383309.36,15.28
1153706.34,46.01,9.55,383336.98,15.29
1153156.26,46.01,9.54,382978.83,15.28
1153116.65,46.02,9.55,382959.38,15.28
1153077.05,46.03,9.56,382943.59,15.29
1153077.05,46.03,9.56,382943.59,15.29
1152734.12,46.03,9.57,382943.94,15.29
1152734.12,46.03,9.57,382943.94,15.29
1152734.12,46.03,9.57,382943.94,15.29
1152338.69,46.03,9.56,383122.86,15.3
1151968.91,46.03,9.57,383097.64,15.31
1151599.14,46.03,9.57,383103.92,15.31
1151417.92,46.04,9.58,382959.03,15.31
1151419.76,46.04,9.58,382960.93,15.31
1151119.59,46.03,9.57,382921.54,15.31
1150819.42,46.03,9.56,383384.21,15.33
1150819.42,46.03,9.56,383384.21,15.33
1151090.22,46.04,9.58,383012.68,15.32
1150720.45,46.05,9.58,383001.4,15.33
1150555.01,46.04,9.58,384001.97,15.37
1150555.01,46.04,9.58,384001.97,15.37
1150185.23,46.05,9.58,384021.48,15.37
1150185.23,46.05,9.58,384191.87,15.38
1149815.46,46.05,9.59,384215.64,15.39
1149815.46,46.05,9.59,384215.64,15.39
1149815.46,46.05,9.59,384215.64,15.39
1149445.69,46.06,9.59,384205.48,15.39
1149256.85,46.06,9.6,384359.25,15.41
1148887.08,46.07,9.6,384310.5,15.41
1148544.15,46.07,9.61,384312.09,15.42
1148293.71,46.07,9.6,384142.28,15.41
1148139.34,46.08,9.61,384149.43,15.42
1147958.12,46.08,9.62,384132.56,15.42
1147588.35,46.09,9.62,384106.15,15.43
1147588.35,46.09,9.62,384106.15,15.43
1147588.35,46.09,9.62,384106.15,15.43
1147672.58,46.1,9.64,384090.7,15.43
1147491.36,46.11,9.64,384123.21,15.43
1147097.36,46.1,9.64,384097.85,15.44
1146727.58,46.1,9.64,384149.87,15.44
1146916.26,46.12,9.65,384223.76,15.45
1146735.04,46.12,9.66,384216.51,15.45
1146735.04,46.12,9.66,384216.51,15.45
1146576.9,46.12,9.66,384062.68,15.45
1146576.9,46.12,9.66,384062.68,15.45
1146576.9,46.12,9.66,384062.68,15.45
1146441.16,46.12,9.66,383980.0,15.45
1146148.22,46.11,9.65,384480.24,15.47
1145778.45,46.12,9.65,384761.09,15.49
1145778.45,46.12,9.65,384761.09,15.49
1145597.23,46.13,9.66,385091.5,15.51
1145227.45,46.13,9.67,385049.78,15.51
1144952.93,46.14,9.67,384996.19,15.51
1145037.16,46.15,9.69,385262.65,15.53
1145037.16,46.15,9.69,385262.65,15.53
1145037.16,46.15,9.69,385262.65,15.53
1145037.16,46.15,9.69,385262.65,15.53
1145044.39,46.15,9.69,385266.53,15.53
1144986.44,46.17,9.7,385785.31,15.55
1144986.44,46.17,9.7,385785.31,15.55
1144209.6,46.15,9.69,385008.31,15.53
1144209.6,46.15,9.69,385008.31,15.53
1143825.6,46.15,9.68,385099.32,15.54
1143825.6,46.15,9.68,385099.32,15.54
1143825.6,46.15,9.68,385099.32,15.54
1143608.52,46.14,9.68,384852.25,15.53
1143265.59,46.15,9.68,384848.07,15.53
1143265.59,46.15,9.68,384848.07,15.53
1143111.22,46.15,9.69,384855.21,15.54
1143111.22,46.15,9.69,384855.21,15.54
1142741.45,46.16,9.7,384834.53,15.54
1142741.45,46.16,9.7,384834.53,15.54
1142371.67,46.16,9.7,384838.96,15.55
1142001.9,46.17,9.7,384984.19,15.56
1141632.13,46.17,9.71,384824.69,15.56
1141632.13,46.17,9.71,384824.69,15.56
1141262.36,46.17,9.71,384994.94,15.58
1141451.03,46.19,9.73,384968.79,15.58
1141100.98,46.18,9.72,385002.17,15.58
1140731.21,46.19,9.72,384863.94,15.58
1140361.44,46.19,9.73,384821.15,15.59
1140018.51,46.19,9.73,384822.74,15.59
1139648.74,46.2,9.74,384796.29,15.6
1139837.41,46.21,9.75,384773.49,15.6
1139656.19,46.22,9.76,384756.13,15.6
1139656.19,46.22,9.76,384756.13,15.6
1139306.15,46.21,9.75,384835.78,15.61
1138936.37,46.22,9.76,385008.35,15.62
1138755.15,46.23,9.76,384943.27,15.63
1138573.93,46.23,9.77,384928.05,15.63
1138573.93,46.23,9.77,384928.05,15.63
1138204.16,46.24,9.78,384918.2,15.64
1138204.16,46.24,9.78,384918.2,15.64
1137834.39,46.24,9.78,384868.74,15.64
1137834.39,46.24,9.78,384868.74,15.64
1137834.39,46.24,9.78,384868.74,15.64
1137479.85,46.25,9.78,385400.75,15.67
1137479.85,46.25,9.78,385400.75,15.67
1137750.64,46.26,9.8,386623.29,15.72
1137992.9,46.29,9.83,386953.66,15.74
1137779.32,46.29,9.83,386397.0,15.72
1137436.39,46.29,9.83,386398.59,15.73
1137066.62,46.29,9.83,386372.18,15.73
1137066.62,46.29,9.83,386372.18,15.73
1136779.38,46.29,9.83,386995.89,15.76
1136409.6,46.29,9.83,387098.21,15.77
1136039.83,46.3,9.84,387053.24,15.77
1135670.06,46.3,9.84,387172.8,15.78
1135670.06,46.3,9.84,387172.8,15.78
1135685.41,46.31,9.85,387211.09,15.79
1135315.64,46.32,9.86,387296.68,15.8
1135435.28,46.33,9.87,387320.24,15.8
1135435.28,46.33,9.87,387320.24,15.8
1135435.28,46.33,9.87,387320.24,15.8
1135435.28,46.33,9.87,387320.24,15.8
1135140.62,46.34,9.88,387205.42,15.81
1134695.74,46.34,9.88,387037.08,15.81
1134400.61,46.33,9.87,387092.28,15.81
1134400.61,46.33,9.87,387092.28,15.81
1134057.68,46.34,9.88,387092.63,15.82
1134057.68,46.34,9.88,387092.63,15.82
1134057.68,46.34,9.88,387092.63,15.82
1133675.11,46.33,9.87,387063.55,15.82
1133675.11,46.33,9.87,387063.55,15.82
1133305.34,46.33,9.87,387080.01,15.83
1133389.57,46.35,9.89,387062.23,15.83
1133019.79,46.35,9.89,387047.72,15.83
1133019.79,46.35,9.89,387047.72,15.83
1133019.79,46.35,9.89,387047.72,15.83
1133019.79,46.35,9.89,387047.72,15.83
1133019.79,46.35,9.89,387047.72,15.83
1132650.02,46.35,9.89,387030.64,15.84
1132280.25,46.36,9.9,387012.74,15.84
1132280.25,46.36,9.9,387012.74,15.84
1132280.25,46.36,9.9,387012.74,15.84
1131910.48,46.36,9.9,387201.93,15.86
1131540.7,46.36,9.91,387122.86,15.86
1131359.48,46.37,9.91,387177.21,15.87
1130989.71,46.38,9.92,387054.29,15.87
1130646.78,46.38,9.92,387050.11,15.88
1130252.78,46.37,9.91,387017.22,15.88
1130252.78,46.37,9.91,387017.22,15.88
1129254.98,46.35,9.89,386020.19,15.84
1128885.2,46.36,9.9,385999.5,15.85
1128515.43,46.36,9.9,386005.79,15.86
1128356.51,46.36,9.9,385847.46,15.85
1127986.74,46.36,9.9,385836.18,15.86
1127616.96,46.36,9.91,385830.62,15.86
1127616.96,46.36,9.91,385830.62,15.86
1127616.96,46.36,9.91,385830.62,15.86
1127247.19,46.37,9.91,385906.56,15.87
1127247.19,46.37,9.91,385906.56,15.87
1127435.86,46.38,9.92,385879.73,15.87
1127435.86,46.38,9.92,385879.73,15.87
1127066.09,46.39,9.93,385974.27,15.89
1126884.87,46.39,9.94,386191.0,15.9
1126515.1,46.4,9.94,386010.47,15.9
1126515.1,46.4,9.94,386010.47,15.9
1126515.1,46.4,9.94,386010.47,15.9
1126515.1,46.4,9.94,386010.47,15.9
1126333.88,46.41,9.95,385880.96,15.9
1126333.88,46.41,9.95,385880.96,15.9
1126333.88,46.41,9.95,385880.96,15.9
1126333.88,46.41,9.95,385880.96,15.9
1126152.66,46.41,9.96,386050.7,15.91
1126152.66,46.41,9.96,386050.7,15.91
1125809.73,46.42,9.96,386046.52,15.92
1125459.69,46.41,9.95,386921.1,15.96
1125089.91,46.42,9.96,386900.42,15.96
1124720.14,46.42,9.96,386998.84,15.97
1124720.14,46.42,9.96,386998.84,15.97
1124350.37,46.43,9.97,386949.93,15.98
1124350.37,46.43,9.97,386993.94,15.98
1124350.37,46.43,9.97,386993.94,15.98
1124350.37,46.43,9.97,386993.94,15.98
1124003.44,46.43,9.97,387075.73,15.99
1124003.44,46.43,9.97,387075.73,15.99
1123822.22,46.44,9.98,387199.39,16.0
1123822.22,46.44,9.98,387199.39,16.0
1123822.22,46.44,9.98,387199.39,16.0
1123933.3,46.45,9.99,387203.42,16.0
1123752.08,46.46,10.0,387183.14,16.01
1123421.93,46.47,10.01,387862.39,16.04
1123426.5,46.47,10.01,387872.78,16.04
1123426.5,46.47,10.01,387872.78,16.04
1123307.37,46.48,10.02,387723.33,16.04
1123126.15,46.49,10.03,387714.4,16.05
1123126.15,46.49,10.03,387714.4,16.05
1123126.15,46.49,10.03,387714.4,16.05
1123126.15,46.49,10.03,387714.4,16.05
1123126.15,46.49,10.03,387714.4,16.05
1123126.15,46.49,10.03,387714.4,16.05
1120194.82,46.52,10.06,387668.92,16.1
1119851.89,46.53,10.07,387670.51,16.11
1119851.89,46.53,10.07,387670.51,16.11
1119851.89,46.53,10.07,387670.51,16.11
1119670.67,46.53,10.08,387703.02,16.11
1119300.9,46.54,10.08,387676.56,16.12
1118618.01,46.53,10.07,386994.85,16.1
1118436.79,46.54,10.08,386971.58,16.1
1118436.79,46.54,10.08,386971.58,16.1
1118436.79,46.54,10.08,386927.57,16.1
1118489.72,46.55,10.09,386910.57,16.1
1118489.72,46.55,10.09,386910.57,16.1
1117492.69,46.53,10.07,385914.32,16.07
1117384.68,46.53,10.07,385806.02,16.06
1117384.68,46.53,10.07,385806.02,16.06
1117384.68,46.53,10.07,385806.02,16.06
1117014.9,46.53,10.07,385859.83,16.07
1117014.9,46.53,10.07,385911.15,16.08
1116833.68,46.54,10.08,387132.34,16.13
1116849.04,46.55,10.09,387527.34,16.15
1116479.27,46.55,10.1,387499.27,16.16
1116466.51,46.57,10.11,387499.7,16.16
1116096.74,46.57,10.11,387600.35,16.17
1115860.42,46.58,10.12,388547.88,16.22
1115835.51,46.6,10.14,388246.57,16.21
1115492.58,46.6,10.15,388243.04,16.22
1115122.81,46.61,10.15,388222.13,16.23
1114753.03,46.61,10.15,388267.3,16.23
1114571.81,46.62,10.16,388246.58,16.24
1114202.04,46.62,10.17,388253.96,16.25
1113832.27,46.63,10.17,388308.45,16.26
1113832.27,46.63,10.17,388308.45,16.26
1113833.0,46.63,10.17,388310.89,16.26
1113525.7,46.63,10.18,388584.38,16.27
1113578.63,46.65,10.19,388613.56,16.28
1113578.63,46.65,10.19,388613.56,16.28
1113578.63,46.65,10.19,388613.56,16.28
1113539.03,46.66,10.2,388578.28,16.28
1113357.81,46.67,10.21,388656.19,16.29
1113357.81,46.67,10.21,388656.19,16.29
1113357.81,46.67,10.21,388656.19,16.29
1113357.81,46.67,10.21,388656.19,16.29
1113332.64,46.68,10.23,388949.11,16.31
1112938.64,46.68,10.22,388773.32,16.31
1112899.03,46.69,10.23,388689.92,16.31
1112717.81,46.7,10.24,390383.74,16.38
1112717.81,46.7,10.24,390383.74,16.38
1112802.04,46.71,10.25,390923.11,16.41
1112802.04,46.71,10.25,390923.11,16.41
1112789.28,46.72,10.27,390923.53,16.41
1112446.36,46.73,10.27,390926.89,16.42
1112446.36,46.73,10.27,390926.89,16.42
1112446.36,46.73,10.27,390926.89,16.42
1112265.14,46.73,10.28,390906.17,16.42
1112083.92,46.74,10.29,390900.67,16.43
1112083.92,46.74,10.29,390900.67,16.43
1111714.14,46.75,10.29,390879.96,16.44
1111532.92,46.76,10.3,390914.13,16.44
1111532.92,46.76,10.3,390914.13,16.44
1111532.92,46.76,10.3,390914.13,16.44
1111163.15,46.76,10.3,390903.19,16.45
1110793.38,46.76,10.31,390914.89,16.46
1110793.38,46.76,10.31,390914.89,16.46
1110409.38,46.76,10.3,390730.61,16.45
1110409.38,46.76,10.3,390730.61,16.45
1110409.38,46.76,10.3,390730.61,16.45
1110462.31,46.77,10.32,390691.41,16.45
1110422.7,46.78,10.33,391323.39,16.49
1110422.7,46.78,10.33,391323.39,16.49
1110422.7,46.78,10.33,391323.39,16.49
1110422.7,46.78,10.33,391323.39,16.49
1110422.7,46.78,10.33,391323.39,16.49
1110422.7,46.78,10.33,391323.39,16.49
1110052.93,46.78,10.33,391325.97,16.49
1109683.16,46.79,10.33,391391.58,16.5
1109347.33,46.79,10.34,391599.41,16.52
1109347.33,46.79,10.34,391599.41,16.52
1109431.56,46.81,10.35,391815.51,16.53
1109136.43,46.8,10.35,391848.27,16.53
1109096.82,46.81,10.36,392711.36,16.58
1108693.11,46.82,10.36,392406.46,16.57
1108693.11,46.82,10.36,392406.46,16.57
1108693.11,46.82,10.36,392406.46,16.57
1105761.77,46.85,10.4,392360.98,16.62
1105761.77,46.85,10.4,392360.98,16.62
1105418.84,46.86,10.4,392362.57,16.63
1105418.84,46.86,10.4,392362.57,16.63
1105125.91,46.85,10.4,391973.63,16.62
1104756.13,46.85,10.4,391947.23,16.62
1104601.76,46.86,10.41,391954.37,16.63
1104231.99,46.87,10.41,391953.95,16.64
1104231.99,46.87,10.41,391953.95,16.64
1104231.99,46.87,10.41,391953.95,16.64
1104231.99,46.87,10.41,391953.95,16.64
1103862.21,46.87,10.42,392051.22,16.65
1103868.0,46.87,10.42,392053.41,16.65
1103498.23,46.88,10.42,392070.41,16.65
1103498.23,46.88,10.42,392070.41,16.65
1103498.23,46.88,10.42,392070.41,16.65
1103498.23,46.88,10.42,392070.41,16.65
1103498.23,46.88,10.42,392070.41,16.65
1103317.01,46.88,10.43,392053.54,16.66
1103317.01,46.88,10.43,392053.54,16.66
1102468.92,46.87,10.41,391260.3,16.63
1101692.07,46.85,10.4,390565.8,16.61
1101298.07,46.85,10.39,390901.12,16.63
1101298.07,46.85,10.39,390901.12,16.63
1100943.53,46.85,10.4,391404.66,16.66
1100566.14,46.86,10.4,390874.17,16.64
1100315.97,46.85,10.4,390615.97,16.63
1100315.97,46.85,10.4,390615.97,16.63
1100315.97,46.85,10.4,390615.97,16.63
1099938.58,46.85,10.4,390508.41,16.63
1099938.58,46.85,10.4,390508.41,16.63
1099595.66,46.86,10.41,390503.59,16.64
1099595.66,46.86,10.41,390503.59,16.64
1099225.88,46.86,10.41,390483.55,16.65
1099310.11,46.88,10.42,390468.1,16.65
1099128.89,46.89,10.43,390500.61,16.66
1099128.89,46.89,10.43,390500.61,16.66
1098947.67,46.89,10.44,390477.35,16.66
1098947.67,46.89,10.44,390477.35,16.66
1098947.67,46.89,10.44,390477.35,16.66
1098577.9,46.9,10.45,390508.25,16.67
1098396.68,46.91,10.45,390494.62,16.68
1098026.91,46.91,10.46,390473.73,16.68
1098026.91,46.91,10.46,390473.73,16.68
1097657.13,46.92,10.46,390576.98,16.69
1097302.59,46.92,10.47,391116.54,16.72
1097302.59,46.92,10.47,391116.54,16.72
1097121.37,46.93,10.48,391109.58,16.73
1096940.15,46.94,10.49,392795.84,16.81
1096940.15,46.94,10.49,392795.84,16.81
1096940.15,46.94,10.49,392839.85,16.81
1096940.15,46.94,10.49,392839.85,16.81
1096886.2,46.96,10.5,392758.82,16.81
1096886.2,46.96,10.5,392714.81,16.81
1096543.28,46.96,10.51,392718.17,16.82
1096332.89,46.96,10.5,392249.49,16.8
1095963.12,46.96,10.51,392221.27,16.81
1096005.32,46.97,10.52,392215.59,16.81
1095965.72,46.99,10.53,392235.79,16.82
1095595.94,46.99,10.54,392536.19,16.84
1095595.94,46.99,10.54,392536.19,16.84
1095414.72,47.0,10.55,392517.74,16.84
1095044.95,47.0,10.55,392457.88,16.85
1095044.95,47.0,10.55,392457.88,16.85
1094698.02,47.01,10.56,392347.73,16.85
1094698.02,47.01,10.56,392347.73,16.85
1094487.64,47.0,10.55,392375.51,16.85
1094487.64,47.0,10.55,392375.51,16.85
1094282.01,47.0,10.55,392064.94,16.84
1094551.5,47.03,10.58,393522.68,16.91
1094551.5,47.03,10.58,393522.68,16.91
1094555.22,47.03,10.58,393579.77,16.91
1094212.3,47.04,10.59,393575.58,16.92
1094212.3,47.04,10.59,393772.33,16.93
1094212.3,47.04,10.59,393772.33,16.93
1093842.52,47.04,10.59,393751.68,16.93
1093842.52,47.04,10.59,393751.68,16.93
1093523.51,47.03,10.58,393434.35,16.92
1093153.74,47.04,10.59,393460.95,16.93
1093153.74,47.04,10.59,393460.95,16.93
1093153.74,47.04,10.59,393460.95,16.93
1092783.97,47.04,10.59,393442.87,16.94
1092783.97,47.04,10.59,393442.87,16.94
1092414.19,47.05,10.6,393542.96,16.95
1092414.19,47.05,10.6,393542.96,16.95
1092044.42,47.05,10.6,393514.55,16.95
1091863.2,47.06,10.61,393499.84,16.96
1091704.45,47.06,10.61,393342.21,16.95
1091704.45,47.06,10.61,393342.21,16.95
1091310.45,47.05,10.6,392828.17,16.94
1091003.53,47.06,10.61,393088.51,16.95
1091003.53,47.06,10.61,393088.51,16.95
1090570.9,47.06,10.61,392727.33,16.95
1090227.98,47.06,10.61,392728.92,16.95
1090312.21,47.08,10.63,392718.06,16.96
1089908.2,47.07,10.62,392761.66,16.96
1089908.2,47.07,10.62,392761.66,16.96
1089908.2,47.07,10.62,392761.66,16.96
1089538.43,47.07,10.62,392735.5,16.97
1089238.26,47.07,10.62,392148.42,16.94
1089238.26,47.07,10.62,392148.42,16.94
1089331.06,47.08,10.63,392112.25,16.95
1089331.06,47.08,10.63,392103.03,16.95
1089341.18,47.08,10.63,392119.82,16.95
1089341.18,47.08,10.63,392119.82,16.95
1089341.18,47.08,10.63,392119.82,16.95
1088948.62,47.07,10.62,392107.34,16.95
1088578.84,47.08,10.63,392220.78,16.96
1088397.62,47.09,10.64,393420.46,17.02
1088397.62,47.09,10.64,393420.46,17.02
1088027.85,47.09,10.64,393399.4,17.03
1087658.08,47.09,10.65,393452.98,17.04
1087914.53,47.13,10.68,394865.63,17.1
1087874.93,47.14,10.69,395190.04,17.12
1087532.0,47.14,10.69,395191.63,17.13
1087532.0,47.14,10.69,395191.63,17.13
1087162.23,47.15,10.7,395168.61,17.14
1086461.4,47.14,10.69,394576.2,17.12
1086461.4,47.14,10.69,394576.2,17.12
1086461.4,47.14,10.69,394576.2,17.12
1086091.63,47.14,10.69,394755.9,17.13
1086091.63,47.14,10.69,394755.9,17.13
1085721.86,47.15,10.7,394758.42,17.14
1085721.86,47.15,10.7,394758.42,17.14
1085721.86,47.15,10.7,394758.42,17.14
1085721.86,47.15,10.7,394758.42,17.14
1085709.1,47.16,10.71,394758.85,17.15
1085527.88,47.17,10.72,394738.12,17.15
1085346.66,47.18,10.73,394732.63,17.16
1084708.82,47.17,10.72,393801.09,17.12
1084708.82,47.17,10.72,393801.09,17.12
1084408.65,47.16,10.71,393773.37,17.13
1083644.84,47.15,10.7,393096.16,17.1
1083041.97,47.14,10.7,392192.94,17.07
1083041.97,47.14,10.7,392192.94,17.07
1083002.37,47.16,10.71,392210.37,17.08
1083002.37,47.16,10.71,392210.37,17.08
1083002.37,47.16,10.71,392210.37,17.08
1083003.84,47.16,10.71,392205.35,17.08
1082634.07,47.16,10.71,392167.74,17.08
1082594.46,47.17,10.72,392145.49,17.09
1082594.46,47.17,10.72,392145.49,17.09
1082239.92,47.18,10.73,392655.61,17.12
1082185.97,47.2,10.75,392546.03,17.12
1082270.2,47.21,10.76,393347.98,17.16
1081927.5,47.2,10.75,392852.93,17.14
1081164.59,47.19,10.74,392176.63,17.12
1080463.76,47.18,10.73,391607.44,17.1
1080069.76,47.17,10.72,391085.4,17.08
1080069.76,47.17,10.72,391085.4,17.08
1080161.61,47.19,10.74,390942.64,17.08
1079818.68,47.19,10.74,390938.45,17.08
1079448.91,47.2,10.75,390917.77,17.09
1079421.32,47.21,10.76,393068.03,17.19
1079266.95,47.22,10.77,393075.18,17.2
1079266.95,47.22,10.77,393075.18,17.2
1079266.95,47.22,10.77,393075.18,17.2
1078897.17,47.22,10.77,393088.97,17.2
1078527.4,47.23,10.78,393204.52,17.22
1078157.63,47.23,10.78,393099.31,17.22
1078157.63,47.23,10.78,393099.31,17.22
1078157.63,47.23,10.78,393099.31,17.22
1077787.85,47.24,10.79,393230.24,17.23
1077418.08,47.24,10.79,393066.32,17.23
1077418.08,47.24,10.79,393066.32,17.23
1077418.08,47.24,10.79,393066.32,17.23
1077419.9,47.24,10.79,393060.7,17.23
1077050.13,47.24,10.8,393048.94,17.24
1077050.13,47.24,10.8,393048.94,17.24
1077050.13,47.24,10.8,393048.94,17.24
1076715.64,47.24,10.79,392642.5,17.23
1076415.47,47.23,10.79,392489.57,17.22
1076415.47,47.23,10.79,392489.57,17.22
1076072.54,47.24,10.79,392485.38,17.23
1075891.32,47.25,10.8,392468.51,17.24
1075975.55,47.26,10.81,392453.07,17.24
1075975.55,47.26,10.81,392453.07,17.24
1075975.55,47.26,10.81,392453.07,17.24
1075975.55,47.26,10.81,392594.62,17.24
1075605.78,47.27,10.82,392573.94,17.25
1075211.78,47.26,10.81,392625.38,17.26
1075211.78,47.26,10.81,392625.38,17.26
1075211.78,47.26,10.81,392625.38,17.26
1075211.78,47.26,10.81,392625.38,17.26
1075211.78,47.26,10.81,392625.38,17.26
1075211.78,47.26,10.81,392625.38,17.26
1074842.01,47.26,10.82,392680.06,17.27
1074842.01,47.26,10.82,392806.92,17.27
1074842.01,47.26,10.82,392806.92,17.27
1074472.23,47.27,10.82,392751.63,17.28
1074102.46,47.27,10.83,392855.23,17.29
1074102.46,47.27,10.83,392855.23,17.29
1074102.46,47.27,10.83,392855.23,17.29
1074102.46,47.27,10.83,392855.23,17.29
1073921.24,47.28,10.83,392821.43,17.29
1073701.7,47.29,10.85,393863.92,17.35
1073701.7,47.29,10.85,393863.92,17.35
1073701.7,47.29,10.85,393863.92,17.35
1073701.7,47.29,10.85,393863.92,17.35
1073701.7,47.29,10.85,393863.92,17.35
1073588.77,47.31,10.86,393392.33,17.33
1073378.38,47.3,10.86,393367.76,17.34
1072601.54,47.29,10.84,392673.26,17.31
1072561.93,47.3,10.86,392648.82,17.32
1072219.0,47.31,10.86,392646.95,17.32
1072037.79,47.32,10.87,393206.97,17.35
1071668.01,47.32,10.87,393184.04,17.36
1071752.24,47.33,10.89,393389.55,17.37
1071752.24,47.33,10.89,393389.55,17.37
1071382.47,47.34,10.89,393488.29,17.39
1071082.3,47.33,10.89,393045.67,17.37
1070712.53,47.34,10.89,392965.99,17.37
1070318.52,47.33,10.88,392277.91,17.35
1070402.75,47.34,10.9,393421.09,17.4
1070032.98,47.35,10.9,393391.41,17.41
1069663.21,47.35,10.91,393594.6,17.42
1069293.44,47.36,10.91,393426.01,17.42
1068923.66,47.36,10.92,393381.34,17.43
1068580.74,47.37,10.92,393378.63,17.44
1068580.74,47.37,10.92,393378.63,17.44
1068580.74,47.37,10.92,393378.63,17.44
1068580.74,47.37,10.92,393378.63,17.44
1068580.74,47.37,10.92,393378.63,17.44
1068210.96,47.37,10.93,393356.77,17.44
1067816.96,47.36,10.92,393389.46,17.45
1067816.96,47.36,10.92,393389.46,17.45
1067447.19,47.37,10.92,393442.09,17.46
1067292.81,47.38,10.93,393449.23,17.47
1067377.04,47.39,10.95,393425.84,17.47
1067007.27,47.4,10.95,393379.16,17.47
1067007.27,47.4,10.95,393379.16,17.47
1066712.14,47.39,10.95,393237.19,17.47
1066411.97,47.38,10.94,392929.98,17.46
1066042.2,47.39,10.94,392921.45,17.47
1065860.98,47.4,10.95,392912.53,17.47
1065491.21,47.4,10.96,393320.13,17.5
1065329.31,47.4,10.96,393358.8,17.5
1065329.31,47.4,10.96,393358.8,17.5
1065413.54,47.41,10.97,393331.11,17.5
1065118.88,47.42,10.98,393134.58,17.5
1064673.99,47.42,10.98,392905.17,17.5
1064515.85,47.42,10.97,392767.09,17.5
1064515.85,47.42,10.97,392767.09,17.5
1064172.93,47.42,10.98,392767.45,17.5
1063803.15,47.43,10.98,392742.23,17.51
1063803.15,47.43,10.98,392742.23,17.51
1063433.38,47.43,10.99,392765.76,17.52
1063063.61,47.44,10.99,392749.67,17.53
1063063.61,47.44,10.99,392749.67,17.53
1062818.01,47.43,10.99,392734.79,17.53
1062902.24,47.45,11.0,393059.97,17.55
1062902.24,47.45,11.0,393059.97,17.55
1062902.24,47.45,11.0,393059.97,17.55
1062902.24,47.45,11.0,393059.97,17.55
1062902.24,47.45,11.0,393059.97,17.55
1062902.24,47.45,11.0,393059.97,17.55
1062680.13,47.44,11.0,392860.84,17.54
1062310.36,47.45,11.0,392843.7,17.55
1061940.59,47.45,11.01,393103.19,17.57
1061634.45,47.46,11.02,393031.51,17.57
1061201.04,47.46,11.02,392832.79,17.57
1060955.44,47.46,11.01,393428.83,17.6
1060970.8,47.47,11.03,392863.56,17.58
1061062.64,47.49,11.04,394472.28,17.65
1061062.64,47.49,11.04,394472.28,17.65
1061062.64,47.49,11.04,394472.28,17.65
1061059.24,47.5,11.05,394619.02,17.66
1060716.32,47.5,11.06,394616.24,17.67
1060656.32,47.51,11.06,394699.99,17.68
1060656.32,47.51,11.06,394699.99,17.68
1060286.55,47.51,11.07,394718.55,17.69
1059916.77,47.51,11.07,394690.03,17.69
1059547.0,47.52,11.08,394681.18,17.7
1059547.0,47.52,11.08,394681.18,17.7
1059658.08,47.53,11.09,394684.89,17.7
1059711.01,47.55,11.11,394659.68,17.71
1059711.01,47.55,11.11,394659.68,17.71
1059529.79,47.56,11.11,394689.65,17.72
1059490.18,47.57,11.13,394673.11,17.72
1059120.41,47.57,11.13,394689.89,17.73
1058903.33,47.57,11.13,394595.37,17.73
1058903.33,47.57,11.13,394595.37,17.73
1058903.33,47.57,11.13,394595.37,17.73
1058903.33,47.57,11.13,394595.37,17.73
1058533.56,47.57,11.13,394568.92,17.73
1058533.56,47.57,11.13,394568.92,17.73
1058533.56,47.57,11.13,394568.92,17.73
1058163.79,47.58,11.14,394558.05,17.74
1058163.79,47.58,11.14,394558.05,17.74
