ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_nodes,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-used_gpu_milli,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-total_gpus,ow_gpuspec33-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_d70f-policy_GpuClustering1000desharemddbc8-de_share-gs_best-scmd_dbc8-arrived_gpu_milli
1152,5724,5246960,6212,6495160
1152,5724,5247770,6212,6495970
1152,5724,5248770,6212,6496970
1152,5724,5249580,6212,6497780
1152,5724,5249580,6212,6498780
1152,5724,5250130,6212,6499330
1152,5724,5250940,6212,6500140
1152,5724,5251940,6212,6501140
1152,5724,5252260,6212,6501460
1152,5724,5252260,6212,6502270
1152,5724,5253260,6212,6503270
1152,5724,5253260,6212,6503920
1153,5732,5254260,6212,6504920
1153,5732,5254260,6212,6505570
1153,5732,5255260,6212,6506570
1153,5732,5255260,6212,6507570
1153,5732,5255260,6212,6508380
1153,5732,5256260,6212,6509380
1153,5732,5256260,6212,6509380
1153,5732,5256260,6212,6510380
1153,5732,5257260,6212,6511380
1153,5732,5258260,6212,6512380
1153,5732,5259260,6212,6513380
1153,5732,5259580,6212,6513700
1153,5732,5259580,6212,6514700
1153,5732,5259580,6212,6515700
1153,5732,5260390,6212,6516510
1153,5732,5260390,6212,6516980
1153,5732,5261390,6212,6517980
1153,5732,5261390,6212,6517980
1154,5740,5262390,6212,6518980
1154,5740,5263390,6212,6519980
1154,5740,5264390,6212,6520980
1154,5740,5265390,6212,6521980
1154,5740,5266390,6212,6522980
1154,5740,5266390,6212,6523300
1154,5740,5267390,6212,6524300
1154,5740,5267390,6212,6524300
1154,5740,5268390,6212,6525300
1154,5740,5268710,6212,6525620
1154,5740,5269710,6212,6526620
1154,5740,5269710,6212,6527210
1154,5740,5270520,6212,6528020
1154,5740,5270990,6212,6528490
1154,5740,5271990,6212,6529490
1155,5748,5272990,6212,6530490
1155,5748,5272990,6212,6531080
1155,5748,5273990,6212,6532080
1155,5748,5274990,6212,6533080
1155,5748,5275990,6212,6534080
1155,5748,5276460,6212,6534550
1155,5748,5277460,6212,6535550
1156,5756,5277930,6212,6536020
1156,5756,5278150,6212,6536240
1156,5756,5278520,6212,6536610
1156,5756,5279520,6212,6537610
1156,5756,5279520,6212,6538610
1156,5756,5279750,6212,6538840
1156,5756,5279750,6212,6538840
1156,5756,5280210,6212,6539300
1156,5756,5281020,6212,6540110
1156,5756,5282020,6212,6541110
1156,5756,5282020,6212,6541110
1156,5756,5282020,6212,6541110
1156,5756,5283020,6212,6542110
1156,5756,5283830,6212,6542920
1156,5756,5284150,6212,6543240
1156,5756,5284150,6212,6543240
1157,5764,5285150,6212,6544240
1157,5764,5286150,6212,6545240
1157,5764,5286150,6212,6546240
1157,5764,5286150,6212,6546460
1157,5764,5286520,6212,6546830
1157,5764,5286520,6212,6547640
1157,5764,5286840,6212,6547960
1157,5764,5287840,6212,6548960
1157,5764,5288310,6212,6549430
1157,5764,5288310,6212,6550430
1157,5764,5289310,6212,6551430
1157,5764,5289960,6212,6552080
1157,5764,5290420,6212,6552540
1157,5764,5291420,6212,6553540
1157,5764,5292420,6212,6554540
1157,5764,5292420,6212,6554540
1157,5764,5292580,6212,6554700
1157,5764,5293050,6212,6555170
1157,5764,5293050,6212,6555170
1157,5764,5293210,6212,6555330
1157,5764,5294210,6212,6556330
1158,5772,5294670,6212,6556790
1158,5772,5294900,6212,6557020
1158,5772,5295130,6212,6557250
1158,5772,5295130,6212,6557250
1158,5772,5296130,6212,6558250
1159,5780,5297130,6212,6559250
1159,5780,5297360,6212,6559480
1159,5780,5297820,6212,6559940
1159,5780,5297820,6212,6560940
1159,5780,5298290,6212,6561410
1159,5780,5298450,6212,6561570
1159,5780,5299450,6212,6562570
1159,5780,5299450,6212,6562570
1159,5780,5300450,6212,6563570
1159,5780,5301450,6212,6564570
1159,5780,5301450,6212,6564570
1159,5780,5301450,6212,6564570
1159,5780,5302260,6212,6565380
1159,5780,5302730,6212,6565850
1159,5780,5302730,6212,6566080
1159,5780,5302890,6212,6566240
1159,5780,5303890,6212,6567240
1159,5780,5303890,6212,6567240
1159,5780,5304890,6212,6568240
1159,5780,5305890,6212,6569240
1159,5780,5306890,6212,6570240
1159,5780,5307210,6212,6570560
1159,5780,5307530,6212,6570880
1160,5788,5308530,6212,6571880
1160,5788,5308530,6212,6571880
1160,5788,5309340,6212,6572690
1160,5788,5309660,6212,6573010
1160,5788,5309660,6212,6573010
1160,5788,5309660,6212,6573010
1160,5788,5309660,6212,6573010
1160,5788,5310660,6212,6574010
1160,5788,5310660,6212,6574480
1160,5788,5311210,6212,6575030
1160,5788,5312210,6212,6576030
1160,5788,5313210,6212,6577030
1160,5788,5314210,6212,6578030
1160,5788,5315210,6212,6579030
1160,5788,5316210,6212,6580030
1160,5788,5317210,6212,6581030
1161,5796,5325210,6212,6589030
1161,5796,5326020,6212,6589840
1161,5796,5326020,6212,6589840
1162,5804,5326670,6212,6590490
1162,5804,5326670,6212,6591490
1163,5812,5327670,6212,6592490
1163,5812,5328140,6212,6592960
1163,5812,5328140,6212,6592960
1163,5812,5328140,6212,6593770
1163,5812,5328950,6212,6594580
1163,5812,5329950,6212,6595580
1163,5812,5329950,6212,6595580
1163,5812,5329950,6212,6596580
1163,5812,5329950,6212,6597040
1163,5812,5330950,6212,6598040
1163,5812,5331950,6212,6599040
1163,5812,5331950,6212,6600040
1163,5812,5331950,6212,6600040
1163,5812,5332950,6212,6601040
1163,5812,5333760,6212,6601850
1163,5812,5333760,6212,6602850
1163,5812,5334760,6212,6603850
1163,5812,5335570,6212,6604660
1163,5812,5335570,6212,6605030
1163,5812,5336040,6212,6605500
1163,5812,5337040,6212,6606500
1163,5812,5337040,6212,6607500
1163,5812,5337040,6212,6607960
1164,5820,5338040,6212,6608960
1164,5820,5339040,6212,6609960
1164,5820,5340040,6212,6610960
1164,5820,5341040,6212,6611960
1164,5820,5341040,6212,6612960
1164,5820,5341510,6212,6613430
1164,5820,5342510,6212,6614430
1164,5820,5343510,6212,6615430
1164,5820,5343510,6212,6615430
1164,5820,5344510,6212,6616430
1164,5820,5345510,6212,6617430
1164,5820,5345980,6212,6617900
1164,5820,5345980,6212,6618900
1164,5820,5345980,6212,6619900
1165,5828,5346980,6212,6620900
1165,5828,5347980,6212,6621900
1165,5828,5348980,6212,6622900
1165,5828,5349980,6212,6623900
1165,5828,5350350,6212,6624270
1165,5828,5350820,6212,6624740
1165,5828,5350820,6212,6625740
1165,5828,5351630,6212,6626550
1166,5836,5352440,6212,6627360
1166,5836,5353250,6212,6628170
1166,5836,5353250,6212,6629170
1166,5836,5353250,6212,6630170
1166,5836,5353250,6212,6630170
1166,5836,5354060,6212,6630980
1166,5836,5355060,6212,6631980
1166,5836,5355060,6212,6632980
1166,5836,5356060,6212,6633980
1166,5836,5356060,6212,6634980
1166,5836,5356380,6212,6635300
1166,5836,5357380,6212,6636300
1166,5836,5357380,6212,6637110
1166,5836,5358190,6212,6637920
1166,5836,5358190,6212,6638920
1166,5836,5358190,6212,6638920
1166,5836,5358190,6212,6639510
1166,5836,5358190,6212,6639510
1166,5836,5358520,6212,6639840
1166,5836,5358520,6212,6639840
1166,5836,5359520,6212,6640840
1166,5836,5360520,6212,6641840
1166,5836,5361330,6212,6642650
1166,5836,5361330,6212,6642650
1166,5836,5361330,6212,6642650
1167,5844,5362330,6212,6643650
1167,5844,5363330,6212,6644650
1167,5844,5363330,6212,6645300
1167,5844,5364330,6212,6646300
1167,5844,5364790,6212,6646760
1167,5844,5365790,6212,6647760
1167,5844,5366790,6212,6648760
1167,5844,5366790,6212,6649230
1167,5844,5367790,6212,6650230
1167,5844,5367790,6212,6650230
1168,5852,5368790,6212,6651230
1168,5852,5368790,6212,6651230
1168,5852,5368790,6212,6652230
1168,5852,5369260,6212,6652700
1168,5852,5370070,6212,6653510
1168,5852,5370440,6212,6653880
1168,5852,5371440,6212,6654880
1168,5852,5371440,6212,6655880
1168,5852,5372440,6212,6656880
1168,5852,5372440,6212,6657880
1168,5852,5372440,6212,6658880
1168,5852,5373440,6212,6659880
1168,5852,5374250,6212,6660690
1169,5860,5375060,6212,6661500
1169,5860,5375870,6212,6662310
1169,5860,5375870,6212,6663310
1169,5860,5376870,6212,6664310
1169,5860,5377340,6212,6664780
1169,5860,5378150,6212,6665590
1169,5860,5378150,6212,6666590
1169,5860,5379150,6212,6667590
1169,5860,5379150,6212,6667590
1169,5860,5379150,6212,6667590
1169,5860,5380150,6212,6668590
1169,5860,5381150,6212,6669590
1169,5860,5381470,6212,6669910
1169,5860,5382020,6212,6670460
1169,5860,5382020,6212,6670460
1169,5860,5382020,6212,6670460
1169,5860,5383020,6212,6671460
1169,5860,5383830,6212,6672270
1169,5860,5384480,6212,6672920
1169,5860,5385480,6212,6673920
1169,5860,5385710,6212,6674150
1169,5860,5385710,6212,6675150
1170,5868,5386710,6212,6676150
1170,5868,5387520,6212,6676960
1171,5876,5388330,6212,6677770
1171,5876,5389330,6212,6678770
1171,5876,5389790,6212,6679230
1171,5876,5389790,6212,6680230
1171,5876,5390790,6212,6681230
1171,5876,5391790,6212,6682230
1171,5876,5391790,6212,6683230
1171,5876,5392790,6212,6684230
1171,5876,5393790,6212,6685230
1171,5876,5394790,6212,6686230
1171,5876,5395600,6212,6687040
1171,5876,5396410,6212,6687850
1171,5876,5396410,6212,6688850
1171,5876,5396410,6212,6689070
1171,5876,5396410,6212,6689070
1171,5876,5397410,6212,6690070
1171,5876,5397870,6212,6690530
1172,5884,5398870,6212,6691530
1172,5884,5398870,6212,6692530
1172,5884,5398870,6212,6692530
1172,5884,5399350,6212,6693010
1172,5884,5399350,6212,6694010
1172,5884,5400160,6212,6694820
1172,5884,5401160,6212,6695820
1172,5884,5402160,6212,6696820
1172,5884,5403160,6212,6697820
1172,5884,5403160,6212,6697820
1172,5884,5404160,6212,6698820
1172,5884,5404160,6212,6699820
1172,5884,5405160,6212,6700820
1172,5884,5406160,6212,6701820
1172,5884,5406810,6212,6702470
1173,5892,5407810,6212,6703470
1173,5892,5407810,6212,6703790
1173,5892,5408810,6212,6704790
1173,5892,5408810,6212,6704790
1173,5892,5408920,6212,6704900
1173,5892,5409920,6212,6705900
1173,5892,5410390,6212,6706370
1173,5892,5411390,6212,6707370
1173,5892,5411390,6212,6707370
1173,5892,5411860,6212,6707840
1173,5892,5412670,6212,6708650
1173,5892,5413670,6212,6709650
1174,5900,5414320,6212,6710300
1174,5900,5414320,6212,6711300
1174,5900,5414320,6212,6712300
1174,5900,5415320,6212,6713300
1174,5900,5416130,6212,6714110
1174,5900,5416290,6212,6714270
1175,5908,5417290,6212,6715270
1175,5908,5417290,6212,6716270
1175,5908,5418290,6212,6717270
1175,5908,5418290,6212,6718270
1175,5908,5418290,6212,6719270
1175,5908,5419290,6212,6720270
1175,5908,5419760,6212,6720740
1175,5908,5420760,6212,6721740
1175,5908,5421760,6212,6722740
1175,5908,5422570,6212,6723550
1175,5908,5422570,6212,6723550
1175,5908,5422570,6212,6724360
1175,5908,5422570,6212,6724360
1175,5908,5422570,6212,6724360
1175,5908,5423380,6212,6725170
1175,5908,5424380,6212,6726170
1175,5908,5425380,6212,6727170
1175,5908,5425380,6212,6728170
1175,5908,5425850,6212,6728640
1175,5908,5426080,6212,6728870
1175,5908,5426890,6212,6729680
1175,5908,5427890,6212,6730680
1175,5908,5427890,6212,6730680
1175,5908,5427890,6212,6730680
1175,5908,5428890,6212,6731680
1175,5908,5429890,6212,6732680
1175,5908,5429890,6212,6733680
1175,5908,5429890,6212,6734680
1175,5908,5430360,6212,6735150
1175,5908,5430830,6212,6735620
1175,5908,5431830,6212,6736620
1176,5916,5432830,6212,6737620
1176,5916,5433830,6212,6738620
1176,5916,5433830,6212,6739620
1176,5916,5434150,6212,6739940
1176,5916,5434620,6212,6740410
1176,5916,5434620,6212,6741220
1176,5916,5434620,6212,6742220
1176,5916,5434620,6212,6743220
1177,5924,5435430,6212,6744030
1177,5924,5436430,6212,6745030
1177,5924,5436430,6212,6745030
1177,5924,5436430,6212,6745030
1177,5924,5437430,6212,6746030
1177,5924,5438430,6212,6747030
1178,5932,5440430,6212,6749030
1178,5932,5441430,6212,6750030
1178,5932,5441430,6212,6750350
1178,5932,5441430,6212,6751160
1178,5932,5442240,6212,6751970
1178,5932,5442710,6212,6752440
1178,5932,5443710,6212,6753440
1179,5940,5444710,6212,6754440
1179,5940,5444710,6212,6755440
1179,5940,5445520,6212,6756250
1179,5940,5446520,6212,6757250
1179,5940,5447170,6212,6757900
1179,5940,5447170,6212,6758900
1179,5940,5449170,6212,6760900
1179,5940,5450170,6212,6761900
1179,5940,5450170,6212,6761900
1179,5940,5450640,6212,6762370
1179,5940,5450640,6212,6763370
1179,5940,5450640,6212,6764370
1179,5940,5451640,6212,6765370
1179,5940,5451640,6212,6765370
1179,5940,5452110,6212,6765840
1179,5940,5452480,6212,6766210
1179,5940,5452800,6212,6766530
1179,5940,5453270,6212,6767000
1179,5940,5453270,6212,6767000
1179,5940,5453270,6212,6768000
1179,5940,5453740,6212,6768470
1179,5940,5454740,6212,6769470
1179,5940,5455330,6212,6770060
1179,5940,5456330,6212,6771060
1179,5940,5457330,6212,6772060
1180,5948,5458140,6212,6772870
1181,5956,5466140,6212,6780870
1181,5956,5466140,6212,6781870
1181,5956,5466950,6212,6782680
1181,5956,5467950,6212,6783680
1182,5964,5468950,6212,6784680
1182,5964,5469950,6212,6785680
1182,5964,5470950,6212,6786680
1182,5964,5470950,6212,6787680
1182,5964,5471950,6212,6788680
1182,5964,5472950,6212,6789680
1182,5964,5473950,6212,6790680
1182,5964,5474950,6212,6791680
1182,5964,5475270,6212,6792000
1182,5964,5476270,6212,6793000
1183,5972,5477270,6212,6794000
1183,5972,5477920,6212,6794650
1183,5972,5477920,6212,6794650
1183,5972,5477920,6212,6795650
1183,5972,5478920,6212,6796650
1183,5972,5478920,6212,6797020
1183,5972,5479920,6212,6798020
1183,5972,5479920,6212,6798020
1183,5972,5480920,6212,6799020
1183,5972,5481920,6212,6800020
1183,5972,5482390,6212,6800490
1184,5980,5483390,6212,6801490
1184,5980,5484200,6212,6802300
1184,5980,5484670,6212,6802770
1184,5980,5485480,6212,6803580
1184,5980,5485480,6212,6804390
1184,5980,5485480,6212,6805390
1184,5980,5485480,6212,6805860
1184,5980,5485480,6212,6805860
1184,5980,5485480,6212,6806860
1184,5980,5485480,6212,6807670
1184,5980,5485950,6212,6808140
1184,5980,5486000,6212,6808190
1184,5980,5486000,6212,6808510
1184,5980,5486000,6212,6809510
1184,5980,5487000,6212,6810510
1184,5980,5487000,6212,6810510
1184,5980,5487460,6212,6810970
1184,5980,5487460,6212,6811970
1184,5980,5488460,6212,6812970
1184,5980,5488460,6212,6813440
1184,5980,5488620,6212,6813600
1184,5980,5489430,6212,6814410
1185,5988,5490240,6212,6815220
1185,5988,5491240,6212,6816220
1185,5988,5491240,6212,6817030
1185,5988,5492240,6212,6818030
1185,5988,5493240,6212,6819030
1185,5988,5494240,6212,6820030
1185,5988,5494240,6212,6820030
1185,5988,5494790,6212,6820580
1185,5988,5494790,6212,6820580
1185,5988,5495600,6212,6821390
1185,5988,5495600,6212,6821390
1185,5988,5496070,6212,6821860
1185,5988,5496070,6212,6822860
1185,5988,5496720,6212,6823510
1185,5988,5496720,6212,6823980
1185,5988,5496720,6212,6824980
1185,5988,5497720,6212,6825980
1185,5988,5497720,6212,6826450
1185,5988,5498190,6212,6826920
1185,5988,5498190,6212,6826920
1185,5988,5498190,6212,6827390
1185,5988,5498410,6212,6827610
1185,5988,5498410,6212,6827610
1185,5988,5498410,6212,6828610
1185,5988,5499410,6212,6829610
1186,5996,5500410,6212,6830610
1186,5996,5500880,6212,6831080
1186,5996,5501690,6212,6831890
1186,5996,5501690,6212,6832210
1186,5996,5502500,6212,6833020
1186,5996,5502500,6212,6834020
1186,5996,5503500,6212,6835020
1186,5996,5504500,6212,6836020
1186,5996,5505150,6212,6836670
1186,5996,5505150,6212,6837670
1186,5996,5505150,6212,6838140
1187,6004,5505960,6212,6838950
1187,6004,5505960,6212,6839950
1187,6004,5506960,6212,6840950
1187,6004,5506960,6212,6841420
1187,6004,5507280,6212,6841740
1187,6004,5508090,6212,6842550
1187,6004,5508410,6212,6842870
1187,6004,5509220,6212,6843680
1187,6004,5510220,6212,6844680
1187,6004,5510220,6212,6844680
1187,6004,5510690,6212,6845150
1187,6004,5511010,6212,6845470
1187,6004,5511470,6212,6845930
1187,6004,5512470,6212,6846930
1187,6004,5512470,6212,6847930
1187,6004,5513280,6212,6848740
1187,6004,5514280,6212,6849740
1187,6004,5515280,6212,6850740
1187,6004,5516090,6212,6851550
1187,6004,5516090,6212,6851550
1187,6004,5516090,6212,6851550
1187,6004,5516250,6212,6851710
1187,6004,5517060,6212,6852520
1187,6004,5517060,6212,6852520
1187,6004,5517380,6212,6852840
1187,6004,5517600,6212,6853060
1187,6004,5518600,6212,6854060
1187,6004,5519600,6212,6855060
1187,6004,5519600,6212,6855060
1187,6004,5519600,6212,6855870
1187,6004,5519600,6212,6859870
1187,6004,5520410,6212,6860680
1187,6004,5520410,6212,6861680
1188,6012,5521410,6212,6862680
1188,6012,5521410,6212,6862680
1188,6012,5521410,6212,6863680
1188,6012,5521410,6212,6863680
1188,6012,5521410,6212,6864680
1188,6012,5522410,6212,6865680
1188,6012,5522410,6212,6866140
1188,6012,5523410,6212,6867140
1188,6012,5523410,6212,6867140
1188,6012,5523410,6212,6867140
1188,6012,5523410,6212,6867140
1188,6012,5524410,6212,6868140
1188,6012,5524640,6212,6868370
1188,6012,5525640,6212,6869370
1188,6012,5526640,6212,6870370
1189,6020,5527110,6212,6870840
1189,6020,5527760,6212,6871490
1189,6020,5527760,6212,6871950
1189,6020,5528570,6212,6872760
1189,6020,5529570,6212,6873760
1190,6028,5530570,6212,6874760
1190,6028,5531570,6212,6875760
1191,6036,5539570,6212,6883760
1191,6036,5539570,6212,6884760
1191,6036,5539790,6212,6884980
1191,6036,5539790,6212,6884980
1191,6036,5540790,6212,6885980
1191,6036,5540900,6212,6886090
1191,6036,5540900,6212,6887090
1191,6036,5541220,6212,6887410
1191,6036,5542030,6212,6888220
1191,6036,5543030,6212,6889220
1191,6036,5544030,6212,6890220
1191,6036,5544030,6212,6890220
1191,6036,5544030,6212,6890220
1191,6036,5545030,6212,6891220
1191,6036,5545840,6212,6892030
1191,6036,5546650,6212,6892840
1191,6036,5547650,6212,6893840
1191,6036,5547650,6212,6894840
1191,6036,5547650,6212,6894840
1191,6036,5548120,6212,6895310
1191,6036,5548120,6212,6896310
1191,6036,5548930,6212,6897120
1191,6036,5548930,6212,6898120
1191,6036,5549930,6212,6899120
1191,6036,5549930,6212,6899580
1192,6044,5550930,6212,6900580
1192,6044,5550930,6212,6901580
1192,6044,5550930,6212,6901580
1192,6044,5551250,6212,6901900
1193,6052,5551480,6212,6902130
1193,6052,5552480,6212,6903130
1193,6052,5552480,6212,6903130
1193,6052,5553480,6212,6904130
1193,6052,5554480,6212,6905130
1193,6052,5554480,6212,6905940
1193,6052,5554950,6212,6906410
1193,6052,5555950,6212,6907410
1193,6052,5556950,6212,6908410
1193,6052,5557950,6212,6909410
1193,6052,5557950,6212,6909410
1193,6052,5557950,6212,6909640
1193,6052,5558420,6212,6910110
1193,6052,5558420,6212,6910430
1193,6052,5558420,6212,6911430
1193,6052,5558420,6212,6911430
1193,6052,5559420,6212,6912430
1193,6052,5559890,6212,6912900
1193,6052,5559890,6212,6912900
1193,6052,5559890,6212,6913900
1194,6060,5560890,6212,6914900
1194,6060,5560890,6212,6915370
1194,6060,5560890,6212,6915840
1194,6060,5561890,6212,6916840
1194,6060,5562700,6212,6917650
1194,6060,5562700,6212,6918650
1194,6060,5563700,6212,6919650
1194,6060,5563700,6212,6920650
1194,6060,5564020,6212,6920970
1194,6060,5564020,6212,6921440
1194,6060,5565020,6212,6922440
1194,6060,5566020,6212,6923440
1194,6060,5566020,6212,6923760
1194,6060,5567020,6212,6924760
1194,6060,5567020,6212,6925080
1194,6060,5567670,6212,6925730
1194,6060,5568480,6212,6926540
1194,6060,5569290,6212,6927350
1194,6060,5570290,6212,6928350
1194,6060,5570760,6212,6928820
1195,6068,5571760,6212,6929820
1195,6068,5572570,6212,6930630
1196,6076,5573380,6212,6931440
1196,6076,5574380,6212,6932440
1196,6076,5575380,6212,6933440
1196,6076,5575380,6212,6934440
1196,6076,5576380,6212,6935440
1196,6076,5577380,6212,6936440
1196,6076,5577380,6212,6937440
1196,6076,5577610,6212,6937670
1196,6076,5577610,6212,6937670
1196,6076,5578610,6212,6938670
1196,6076,5579610,6212,6939670
1196,6076,5580260,6212,6940320
1196,6076,5580260,6212,6941130
1196,6076,5580910,6212,6941780
1196,6076,5581720,6212,6942590
1196,6076,5582720,6212,6943590
1197,6084,5583720,6212,6944590
1197,6084,5584720,6212,6945590
1197,6084,5585720,6212,6946590
1197,6084,5585720,6212,6947590
1197,6084,5586720,6212,6948590
1197,6084,5587720,6212,6949590
1197,6084,5588720,6212,6950590
1197,6084,5588720,6212,6951590
1197,6084,5589530,6212,6952400
1197,6084,5589530,6212,6952400
1197,6084,5590530,6212,6953400
1197,6084,5590530,6212,6953400
1197,6084,5591530,6212,6954400
1198,6092,5592530,6212,6955400
1198,6092,5592530,6212,6956400
1198,6092,5592990,6212,6956860
1198,6092,5593800,6212,6957670
1198,6092,5594120,6212,6957990
1198,6092,5594120,6212,6957990
1198,6092,5595120,6212,6958990
1198,6092,5596120,6212,6959990
1198,6092,5596120,6212,6959990
1198,6092,5596120,6212,6960990
1198,6092,5596590,6212,6961460
1198,6092,5597400,6212,6962270
1198,6092,5597400,6212,6962270
1198,6092,5597400,6212,6962740
1198,6092,5597870,6212,6963210
1198,6092,5597870,6212,6964210
1198,6092,5598870,6212,6965210
1198,6092,5599870,6212,6966210
1199,6100,5600330,6212,6966670
1199,6100,5600330,6212,6966670
1199,6100,5601330,6212,6967670
1199,6100,5602330,6212,6968670
1199,6100,5602330,6212,6969320
1199,6100,5602800,6212,6969790
1199,6100,5602800,6212,6970110
1199,6100,5603610,6212,6970920
1199,6100,5604420,6212,6971730
1199,6100,5605420,6212,6972730
1200,6108,5606420,6212,6973730
1200,6108,5607420,6212,6974730
1200,6108,5608230,6212,6975540
1200,6108,5609230,6212,6976540
1200,6108,5610230,6212,6977540
1200,6108,5610700,6212,6978010
1200,6108,5611170,6212,6978480
1200,6108,5612170,6212,6979480
1200,6108,5613170,6212,6980480
1200,6108,5614170,6212,6981480
1200,6108,5615170,6212,6982480
1200,6108,5615170,6212,6983290
1200,6108,5615980,6212,6984100
1201,6116,5616980,6212,6985100
1201,6116,5617980,6212,6986100
1201,6116,5618980,6212,6987100
1201,6116,5618980,6212,6988100
1201,6116,5619980,6212,6989100
1201,6116,5619980,6212,6989100
1201,6116,5620790,6212,6989910
1201,6116,5621790,6212,6990910
1201,6116,5622790,6212,6991910
1201,6116,5623790,6212,6992910
1201,6116,5623790,6212,6993720
1201,6116,5624790,6212,6994720
1202,6124,5625790,6212,6995720
1202,6124,5626260,6212,6996190
1202,6124,5627260,6212,6997190
1202,6124,5627720,6212,6997650
1203,6132,5628190,6212,6998120
1204,6140,5632190,6212,7002120
1204,6140,5632190,6212,7002120
1204,6140,5633190,6212,7003120
1204,6140,5634190,6212,7004120
1204,6140,5635000,6212,7004930
1204,6140,5636000,6212,7005930
1204,6140,5637000,6212,7006930
1204,6140,5638000,6212,7007930
1204,6140,5638000,6212,7007930
1204,6140,5638000,6212,7007930
1204,6140,5638000,6212,7007930
1204,6140,5638000,6212,7008930
1205,6148,5639000,6212,7009930
1205,6148,5639320,6212,7010250
1205,6148,5639320,6212,7011250
1205,6148,5639540,6212,7011470
1205,6148,5639540,6212,7012280
1205,6148,5640010,6212,7012750
1205,6148,5640010,6212,7012750
1205,6148,5640660,6212,7013400
1205,6148,5641660,6212,7014400
1205,6148,5641660,6212,7014400
1205,6148,5642660,6212,7015400
1205,6148,5643660,6212,7016400
1205,6148,5644470,6212,7017210
1205,6148,5644940,6212,7017680
1205,6148,5644940,6212,7018490
1205,6148,5644940,6212,7018490
1205,6148,5645410,6212,7018960
1205,6148,5646410,6212,7019960
1205,6148,5646410,6212,7020960
1205,6148,5646410,6212,7021960
1205,6148,5647410,6212,7022960
1205,6148,5648410,6212,7023960
1205,6148,5648640,6212,7024190
1205,6148,5649640,6212,7025190
1205,6148,5650450,6212,7026000
1205,6148,5650450,6212,7027000
1205,6148,5651260,6212,7027810
1205,6148,5651730,6212,7028280
1205,6148,5651730,6212,7028750
1205,6148,5652730,6212,7029750
1206,6156,5653320,6212,7030340
1206,6156,5653320,6212,7031150
1206,6156,5653320,6212,7031150
1207,6164,5654320,6212,7032150
1207,6164,5655130,6212,7032960
1207,6164,5655130,6212,7033960
1207,6164,5655940,6212,7034770
1207,6164,5656260,6212,7035090
1207,6164,5657070,6212,7035900
1207,6164,5658070,6212,7036900
1207,6164,5659070,6212,7037900
1207,6164,5660070,6212,7038900
1207,6164,5661070,6212,7039900
1207,6164,5662070,6212,7040900
1207,6164,5662530,6212,7041360
1207,6164,5662530,6212,7041590
1207,6164,5662530,6212,7041590
1207,6164,5662530,6212,7042400
1207,6164,5662530,6212,7042400
1207,6164,5663340,6212,7043210
1207,6164,5663660,6212,7043530
1207,6164,5664660,6212,7044530
1207,6164,5665310,6212,7045180
1207,6164,5665860,6212,7045730
1207,6164,5666860,6212,7046730
1208,6172,5667860,6212,7047730
1209,6180,5668670,6212,7048540
1209,6180,5668670,6212,7048860
1209,6180,5669670,6212,7049860
1209,6180,5670140,6212,7050330
1209,6180,5671140,6212,7051330
1209,6180,5671610,6212,7051800
1209,6180,5672420,6212,7052610
1209,6180,5673010,6212,7053200
1209,6180,5674010,6212,7054200
1209,6180,5675010,6212,7055200
1209,6180,5675820,6212,7056010
1209,6180,5676820,6212,7057010
1209,6180,5677820,6212,7058010
1209,6180,5677820,6212,7059010
1209,6180,5678820,6212,7060010
1209,6180,5678820,6212,7061010
1209,6180,5678820,6212,7061010
1209,6180,5679140,6212,7061330
1209,6180,5679370,6212,7061560
1210,6188,5680370,6212,7062560
1210,6188,5680370,6212,7062560
1210,6188,5681370,6212,7063560
1210,6188,5682180,6212,7064370
1210,6188,5682650,6212,7064840
1210,6188,5683650,6212,7065840
1210,6188,5683650,6212,7065840
1210,6188,5684650,6212,7066840
1210,6188,5685650,6212,7067840
1210,6188,5686650,6212,7068840
1210,6188,5687120,6212,7069310
1210,6188,5687120,6212,7069780
1210,6188,5687440,6212,7070100
1210,6188,5687440,6212,7070100
1210,6188,5688250,6212,7070910
1210,6188,5688710,6212,7071370
1211,6196,5689360,6212,7072020
1211,6196,5689830,6212,7072490
1211,6196,5690640,6212,7073300
1211,6196,5691640,6212,7074300
1211,6196,5691640,6212,7075300
1212,6204,5692640,6212,7076300
1212,6204,5693640,6212,7077300
1212,6204,5694110,6212,7077770
1212,6204,5695110,6212,7078770
1212,6204,5696110,6212,7079770
1212,6204,5696920,6212,7080580
1212,6204,5696920,6212,7081580
1212,6204,5697570,6212,7082230
1212,6204,5698380,6212,7083040
1212,6204,5698380,6212,7083850
